ticker,CNBI US Equity
2010-08-03,0.0
2010-08-04,11.4754
2010-08-05,-5.8824
2010-08-09,0.0
2010-08-10,-0.625
2010-08-11,3.7736
2010-08-13,-3.0303
2010-08-16,9.375
2010-08-17,-8.5714
2010-08-18,0.0
2010-08-19,4.6875
2010-08-20,-4.4776
2010-08-23,0.0
2010-08-24,4.6875
2010-08-25,-4.4776
2010-08-26,24.6875
2010-08-27,-19.7995
2010-08-30,0.0
2010-08-31,0.0
2010-09-01,0.0
2010-09-02,0.0
2010-09-03,4.6875
2010-09-07,0.0
2010-09-08,-4.4776
2010-09-09,0.0
2010-09-10,0.0
2010-09-13,-3.125
2010-09-15,-1.6129
2010-09-16,0.9836
2010-09-20,0.6494
2010-09-21,-4.8387
2010-09-22,-8.1356
2010-09-23,10.7011
2010-09-24,0.0
2010-09-27,0.0
2010-09-28,4.3333
2010-09-29,2.5559
2010-09-30,-2.1807
2010-10-01,0.0
2010-10-05,-3.8217
2010-10-06,7.6159
2010-10-07,-1.5385
2010-10-08,3.125
2010-10-11,0.0
2010-10-12,-7.5758
2010-10-13,0.3279
2010-10-14,-0.3268
2010-10-15,8.5246
2010-10-18,-7.855
2010-10-19,1.6393
2010-10-20,-0.9677
2010-10-21,-1.6287
2010-10-22,0.9934
2010-10-25,0.0
2010-10-26,1.6393
2010-10-27,-3.2258
2010-10-28,0.0
2010-10-29,1.6667
2010-11-01,-1.6393
2010-11-02,0.0
2010-11-03,0.0
2010-11-04,-15.0
2010-11-05,15.6863
2010-11-08,9.8305
2010-11-09,0.3086
2010-11-10,-1.5385
2010-11-11,0.0
2010-11-12,-3.125
2010-11-15,3.2258
2010-11-16,0.0
2010-11-17,-6.25
2010-11-18,-3.3333
2010-11-19,-1.7241
2010-11-22,0.0
2010-11-23,-1.7544
2010-11-24,1.7856999999999998
2010-11-29,-7.0175
2010-11-30,0.3774
2010-12-01,-0.3759
2010-12-02,0.0
2010-12-03,9.0566
2010-12-06,-4.1522
2010-12-07,-2.5271
2010-12-08,-3.7037
2010-12-09,-2.3077
2010-12-10,0.0
2010-12-13,3.9370000000000003
2010-12-14,0.0
2010-12-15,0.0
2010-12-16,-3.0303
2010-12-17,-1.1719
2010-12-20,-0.7905
2010-12-21,0.3984
2010-12-22,1.5873
2010-12-27,-3.9063
2010-12-28,0.4065
2010-12-29,-0.4049
2010-12-30,-0.813
2010-12-31,0.4098
2011-01-03,0.0
2011-01-04,12.2449
2011-01-05,-1.8182
2011-01-06,3.7037
2011-01-07,1.7856999999999998
2011-01-10,0.0
2011-01-11,-15.0877
2011-01-12,7.0248
2011-01-13,4.6332
2011-01-14,6.2731
2011-01-18,-4.8611
2011-01-19,0.365
2011-01-20,0.0
2011-01-21,0.0
2011-01-24,0.0
2011-01-25,5.4545
2011-01-26,0.6897
2011-01-27,-2.0548
2011-01-28,1.3986
2011-01-31,-5.1724
2011-02-01,0.0
2011-02-03,1.4545
2011-02-04,-0.7168
2011-02-07,0.0
2011-02-08,0.0
2011-02-09,0.0
2011-02-10,-1.8051
2011-02-11,0.7353
2011-02-14,0.365
2011-02-15,0.0
2011-02-16,0.0
2011-02-17,-5.4545
2011-02-18,-7.6923
2011-02-22,-4.1667
2011-02-23,4.3478
2011-02-24,-10.4167
2011-02-25,12.5581
2011-02-28,-4.9587
2011-03-01,4.3478
2011-03-02,-4.1667
2011-03-03,4.3478
2011-03-04,0.0
2011-03-07,-2.0833
2011-03-08,-2.1277
2011-03-09,0.0
2011-03-10,0.0
2011-03-11,0.0
2011-03-14,4.7826
2011-03-15,-4.1494
2011-03-16,0.4329
2011-03-17,0.0
2011-03-18,1.2931
2011-03-21,2.1277
2011-03-22,-12.5
2011-03-23,9.5238
2011-03-24,-8.6957
2011-03-25,0.0
2011-03-28,-3.8095
2011-03-29,2.4752
2011-03-30,15.942
2011-03-31,-2.0833
2011-04-01,-2.1277
2011-04-04,-8.6957
2011-04-05,-4.7619
2011-04-06,2.5
2011-04-07,0.0
2011-04-08,0.0
2011-04-11,0.0
2011-04-12,9.7561
2011-04-13,-4.4444
2011-04-14,6.9767
2011-04-15,-3.9130000000000003
2011-04-18,8.5973
2011-04-19,4.1667
2011-04-20,0.0
2011-04-21,0.0
2011-04-25,0.0
2011-04-26,4.0
2011-04-27,-3.8462
2011-04-28,2.0
2011-04-29,0.0
2011-05-02,-1.5686
2011-05-03,0.0
2011-05-04,-0.3984
2011-05-05,0.0
2011-05-06,0.0
2011-05-09,-2.0
2011-05-10,0.0
2011-05-11,-2.0408
2011-05-12,0.0
2011-05-13,0.0
2011-05-16,-3.3333
2011-05-17,3.4483
2011-05-18,-2.0833
2011-05-19,6.383
2011-05-23,0.0
2011-05-24,1.6
2011-05-25,-1.5748
2011-05-26,-9.6
2011-05-27,1.7699
2011-05-31,-8.6957
2011-06-01,-2.3810000000000002
2011-06-02,-0.9756
2011-06-03,-1.4778
2011-06-06,0.0
2011-06-07,0.0
2011-06-09,0.5
2011-06-10,-10.4478
2011-06-13,-2.7778
2011-06-14,0.0
2011-06-15,-7.4286
2011-06-16,-1.2346
2011-06-17,-21.875
2011-06-20,4.0
2011-06-21,7.6923
2011-06-22,6.4286
2011-06-23,27.5168
2011-06-24,2.6316
2011-06-27,2.5641
2011-06-28,-12.5
2011-06-29,14.2857
2011-06-30,4.5
2011-07-01,-4.3062000000000005
2011-07-05,-20.0
2011-07-06,20.625
2011-07-07,6.2176
2011-07-08,0.0
2011-07-12,0.0
2011-07-13,2.439
2011-07-15,-4.7619
2011-07-18,2.5
2011-07-19,-2.439
2011-07-20,0.0
2011-07-21,0.0
2011-07-22,0.0
2011-07-25,0.0
2011-07-26,-1.5
2011-07-29,1.5228000000000002
2011-08-02,0.0
2011-08-03,-2.0
2011-08-04,-3.0612
2011-08-05,0.0
2011-08-08,-15.7895
2011-08-09,0.0
2011-08-10,6.25
2011-08-12,0.0
2011-08-15,2.9412000000000003
2011-08-17,0.0
2011-08-19,0.0
2011-08-22,-8.0
2011-08-24,8.6957
2011-08-26,0.0
2011-08-30,39.4286
2011-08-31,-1.6393
2011-09-02,-8.3333
2011-09-06,-9.0909
2011-09-07,0.0
2011-09-09,-10.0
2011-09-12,-5.5556
2011-09-13,2.9412000000000003
2011-09-15,-5.7143
2011-09-16,-9.0909
2011-09-19,10.0
2011-09-21,6.0606
2011-09-23,0.0
2011-09-27,0.0
2011-09-30,0.0
2011-10-04,0.0
2011-10-06,-2.8571
2011-10-11,-11.7647
2011-10-12,0.0
2011-10-14,16.6667
2011-10-17,0.0
2011-10-19,-14.2857
2011-10-21,-30.0
2011-10-24,28.5714
2011-10-26,-14.8148
2011-11-01,30.4348
2011-11-03,-6.6667
2011-11-04,-17.8571
2011-11-07,13.0435
2011-11-08,0.0
2011-11-09,30.0
2011-11-10,0.0
2011-11-11,0.0
2011-11-14,0.0
2011-11-15,33.1361
2011-11-17,-11.1111
2011-11-18,0.0
2011-11-21,-20.0
2011-11-25,9.375
2011-11-28,0.0
2011-11-30,2.8571
2011-12-01,-19.4444
2011-12-07,24.1379
2011-12-08,0.0
2011-12-12,0.5556
2011-12-13,-2.2099
2011-12-16,0.0
2011-12-19,-16.9492
2011-12-20,20.4082
2011-12-23,0.565
2011-12-27,-18.5393
2011-12-28,6.8966
2011-12-29,14.1935
2011-12-30,0.0
2012-01-03,-12.4294
2012-01-06,0.0
2012-01-09,13.5484
2012-01-10,-0.5682
2012-01-11,-8.5714
2012-01-20,15.625
2012-01-23,-5.9459
2012-01-24,-10.9195
2012-01-26,0.0
2012-01-31,6.4516
2012-02-02,-6.0606
2012-02-06,9.6774
2012-02-07,0.5882
2012-02-08,-12.2807
2012-02-10,-0.6667
2012-02-13,-2.0134
2012-02-14,2.7397
2012-02-21,6.6667
2012-02-22,6.25
2012-02-23,0.0
2012-02-24,0.0
2012-02-28,0.0
2012-02-29,8.2353
2012-03-01,0.5435
2012-03-02,5.4054
2012-03-05,-5.1282
2012-03-06,0.0
2012-03-07,5.4054
2012-03-09,-5.1282
2012-03-12,0.0
2012-03-13,0.0
2012-03-15,7.027
2012-03-16,1.0101
2012-03-19,0.0
2012-03-21,0.0
2012-03-23,0.0
2012-03-28,-7.5
2012-03-30,8.1081
2012-04-13,-7.5
2012-04-16,-8.1081
2012-04-19,0.0
2012-04-20,-5.8824
2012-04-24,-6.25
2012-04-25,0.0
2012-04-27,0.0
2012-04-30,6.0
2012-05-01,-5.6604
2012-05-03,0.0
2012-05-11,16.6667
2012-05-15,-2.8571
2012-05-17,-0.5882
2012-05-21,-11.2426
2012-05-23,0.0
2012-05-30,0.0
2012-05-31,-13.3333
2012-06-01,0.0
2012-06-06,-6.1538
2012-06-07,22.9508
2012-06-12,-19.3333
2012-06-15,1.6529
2012-06-18,-1.626
2012-06-19,14.876
2012-06-20,-27.3381
2012-06-25,23.7624
2012-06-26,20.0
2012-06-29,0.0
2012-07-05,-11.3333
2012-07-10,1.5038
2012-07-13,0.0
2012-07-17,-22.2222
2012-07-18,23.8095
2012-07-20,0.0
2012-07-27,-15.3846
2012-07-31,18.1818
2012-08-02,0.0
2012-08-14,-11.538499999999999
2012-08-20,-12.1739
2012-08-21,0.0
2012-08-23,0.0
2012-08-24,-20.7921
2012-08-28,18.75
2012-08-31,1.0526
2012-09-04,-1.0417
2012-09-05,-25.2632
2012-09-11,42.2535
2012-09-12,-29.703
2012-09-17,0.0
2012-09-18,12.6761
2012-09-27,-18.75
2012-09-28,0.0
2012-10-02,0.0
2012-10-03,-38.4615
2012-10-05,0.0
2012-10-11,-12.5
2012-10-15,-40.0
2012-10-16,-4.7619
2012-10-17,0.0
2012-10-25,-24.0
2012-11-01,64.4737
2012-11-02,-37.6
2012-11-05,3.2853
2012-11-06,55.159
2012-11-12,17.6
2012-11-13,10.2041
2012-11-14,-1.2346
2012-11-29,-21.875
2012-12-03,0.0
2012-12-05,-36.0
2012-12-06,0.0
2012-12-10,0.0
2012-12-11,0.0
2012-12-13,0.0
2012-12-17,18.75
2012-12-18,5.2632
2012-12-19,0.0
2012-12-20,0.0
2012-12-24,0.0
2012-12-28,0.0
2013-01-03,-17.5
2013-01-08,3.0303
2013-01-24,52.9412
2013-01-29,0.0
2013-02-20,0.0
2013-03-07,0.0
2013-03-13,0.0
2013-03-28,0.0
2013-04-05,-32.6923
2013-04-08,-14.2857
2013-04-17,-6.6667
2013-04-19,0.0
2013-04-30,57.1429
2013-05-07,-31.8182
2013-05-09,0.0
2013-05-16,32.0
2013-05-28,1.0101
2013-05-29,10.0
2013-05-31,0.0
2013-06-05,-74.5455
2013-06-20,0.0
2013-06-26,0.0
2013-07-09,257.1429
2013-07-10,-27.5
2013-07-12,-3.4483
2013-07-16,78.5714
2013-07-17,-20.0
2013-07-19,0.0
2013-07-23,-20.0
2013-07-24,56.25
2013-07-25,-48.0
2013-07-30,7.6923
2013-08-06,7.1429
2013-08-08,0.0
2013-08-12,0.0
2013-08-13,0.0
2013-08-14,0.0
2013-08-22,0.0
2013-09-03,3.3333
2013-09-05,0.0
2013-09-12,0.0
2013-09-17,0.0
2013-09-20,0.0
2013-09-23,3.2258
2013-10-01,-11.875
2013-10-11,27.6596
2013-10-18,-27.7778
2013-10-21,0.0
2013-10-28,-15.3846
2013-10-31,0.0
2013-11-04,0.0
2013-11-05,0.0
2013-11-06,0.0
2013-11-08,0.0
2013-11-12,0.0
2013-11-14,2.4432
2013-11-22,-2.3849
2013-11-25,0.0
2013-11-27,0.0
2013-12-02,9.0909
2013-12-03,0.0
2013-12-05,0.0
2013-12-09,0.0
2013-12-10,0.0
2013-12-11,0.0
2013-12-12,-16.6667
2013-12-13,0.0
2013-12-16,-12.5
2013-12-18,-20.0
2013-12-23,14.2857
2013-12-24,0.0
2013-12-26,0.0
2013-12-27,0.0
2013-12-31,1.25
2014-01-02,23.4568
2014-01-06,-25.0
2014-01-07,0.0
2014-01-31,-26.6667
2014-02-18,0.0
2014-02-28,-9.0909
2014-03-05,0.0
2014-03-07,179.75
2014-03-10,-52.3682
2014-03-19,12.5704
2014-03-24,0.0
2014-03-27,0.0
2014-04-08,-8.0
2014-04-09,-13.0435
2014-04-14,-8.3333
2014-04-22,0.0
2014-04-24,0.0
2014-04-25,-9.0909
2014-05-01,400.0
2014-05-02,-2.4
2014-05-05,-85.6045
2014-06-23,-39.3238
2014-07-10,0.0
2014-07-25,0.0
2014-07-31,40.7625
2014-08-04,33.3333
2014-08-14,432.5
2014-08-18,-85.9155
2014-08-20,0.0
2014-09-04,93.3333
2014-09-29,3.4483
2014-09-30,-45.625
2014-10-01,-20.3065
2014-10-03,53.8462
2014-10-07,-34.6875
2014-10-09,129.6651
2014-10-13,-58.8542
2014-10-17,4.557
2014-10-27,35.5932
2014-11-03,-82.8571
2014-11-04,19.7917
2014-11-07,247.8261
2014-11-17,0.0
2014-11-19,-20.0
2014-11-24,0.0
2014-11-25,25.0
2014-11-26,-20.0
2014-12-02,0.0
2014-12-03,0.0
2014-12-08,0.0
2014-12-09,25.0
2014-12-10,0.0
2014-12-15,-20.0
2014-12-17,24.375
2014-12-18,-19.598
2014-12-19,0.0
2014-12-26,-43.4375
2014-12-29,200.5525
2014-12-30,-66.7279
2014-12-31,-35.3591
2015-01-05,105.1282
2015-01-06,26.6667
2015-01-20,-36.8421
2015-01-29,0.0
2015-01-30,0.0
2015-02-06,0.0
2015-02-10,-25.0
2015-02-18,0.0
2015-03-06,0.0
2015-03-13,0.0
2015-04-02,0.0
2015-04-21,0.0
2015-04-24,416.6667
2015-05-07,-80.6452
2015-05-19,33.3333
2015-05-20,58.3333
2015-05-21,5.2632
2015-05-22,-25.0
2015-05-27,0.0
2015-06-02,0.0
2015-06-09,-33.3333
2015-06-11,20.0
2015-06-17,-8.3333
2015-06-24,0.0
2015-06-25,0.0
2015-07-02,0.0
2015-07-13,0.0
2015-07-23,0.0
2015-07-27,0.0
2015-07-29,27.2727
2015-07-31,-14.2857
2015-08-03,0.0
2015-08-12,58.3333
2015-08-18,-67.4342
2015-09-16,0.0
2015-09-18,0.0
2015-10-12,0.0
2015-10-16,0.0
2015-10-19,0.0
2015-10-21,61.6162
2015-11-09,-25.0
2015-11-11,0.0
2015-11-13,0.0
2015-11-19,0.0
2015-12-03,0.0
2015-12-04,0.0
2015-12-07,0.0
2015-12-09,0.0
2015-12-22,0.0
2016-01-07,0.0
2016-01-11,0.0
2016-02-02,0.0
2016-02-09,98.3333
2016-03-11,-58.4034
2016-03-28,-19.1919
2016-06-01,2.5
2016-06-02,192.6829
2016-06-06,-65.8333
2016-07-18,0.0
2016-08-29,0.0
2016-10-11,95.122
2016-10-25,-48.75
2016-11-23,0.0
2016-12-07,0.0
2016-12-15,-12.1951
2016-12-16,29.1667
2016-12-21,37.6344
2016-12-22,-50.0
2016-12-27,0.0
2016-12-30,0.0
2017-01-09,70.3125
2017-01-17,14.6789
2017-02-01,-23.2
2017-02-02,0.0
2017-02-08,0.0
2017-03-03,-47.9167
2017-03-15,0.0
2017-04-06,2.0
2017-04-07,-5.8824
2017-04-12,316.6667
2017-04-18,-1.5
2017-04-24,0.0
2017-04-27,-74.1117
2017-05-10,209.8039
2017-05-12,-64.557
2017-06-07,185.7143
2017-06-08,-3.0
2017-07-28,-64.9485
2017-08-02,42.6176
2017-08-03,-29.8824
2017-08-09,0.0
2017-08-24,42.6176
2017-09-07,-31.9447
2017-10-23,-18.1818
2017-10-25,0.0
2017-10-30,-5.4444
2017-11-01,-2.076
2017-11-06,0.0
2017-11-20,4.0
2017-11-30,0.0
2017-12-01,0.0
2017-12-13,2.0
2017-12-14,43.1373
2017-12-27,0.1054
2017-12-28,-31.5789
2018-01-03,200.0
2018-01-04,-66.6667
2018-01-05,15.3846
2018-01-08,0.0
2018-01-11,100.0
2018-01-17,-49.2
2018-01-18,-1.5748
2018-03-05,200.0
2018-03-08,-22.2222
2018-03-09,-1.4285999999999999
2018-04-02,0.0
2018-04-05,0.0
2018-04-27,-55.0725
2018-07-20,-3.2258
2018-07-24,0.0
2018-07-30,0.0
2018-08-09,0.0
2018-08-13,66.6667
2018-08-21,-48.0
2018-08-22,0.0
2018-08-24,0.0
2018-08-28,0.0
2018-09-26,0.0
2018-10-11,0.0
2018-10-12,0.0
2018-10-31,0.0
2018-11-01,53.8462
2018-11-02,-17.5
2018-11-13,0.0
2018-11-14,-9.0909
2018-12-11,33.3333
2018-12-13,-25.0
2018-12-20,0.0
2018-12-21,-13.3333
2019-02-27,53.8462
2019-02-28,150.0
2019-03-01,-23.5
2019-03-05,0.6536
2019-03-11,-35.0649
2019-03-18,-40.0
2019-04-16,66.6667
2019-04-22,-20.0
2019-04-24,0.0
2019-05-15,0.0
2019-05-22,-25.0
2019-05-24,0.0
2019-06-10,0.0
2019-06-12,33.3333
2019-06-21,-32.5
2019-06-27,0.0
2019-07-03,48.1481
2019-07-12,-5.0
2019-07-26,-13.1579
2019-07-29,72.7273
2019-07-31,73.6842
2019-08-02,-9.0909
2019-08-05,-33.3333
2019-08-15,-33.3333
2019-09-19,32.5
2019-10-02,0.0
2019-10-10,0.0
2019-10-16,-28.3019
2019-10-28,0.0
2019-11-26,31.5789
2019-12-05,-19.4
2019-12-16,1.737
2019-12-19,70.7317
2019-12-30,-32.8571
2019-12-31,0.0
2020-01-06,0.0
2020-01-13,0.0
2020-01-17,165.9574
2020-01-21,-40.8
2020-01-22,5.4054
2020-01-23,10.0385
2020-01-24,0.1981
2020-01-27,-16.2791
2020-01-28,1.3889
2020-01-29,64.3836
2020-02-06,-50.0
2020-02-11,22.5
2020-02-12,63.2653
2020-02-14,-48.3333
2020-02-18,0.0
2020-02-19,-1.6129
2020-02-24,0.0
2020-03-13,62.2951
2020-03-16,0.0
2020-03-17,-38.3838
2020-03-18,-32.7869
2020-03-20,80.4878
2020-03-23,0.0
2020-03-26,-56.7568
2020-03-30,131.25
2020-04-03,0.0
2020-04-06,14.8649
2020-04-07,1.1764999999999999
2020-04-13,33.7209
2020-04-14,-21.7391
2020-04-15,-22.2222
2020-04-16,-54.2857
2020-05-01,118.75
2020-05-05,-54.2857
2020-05-07,25.0
2020-05-08,72.5
2020-05-15,-53.6232
2020-05-22,6.25
2020-05-26,311.7647
2020-05-27,-15.0
2020-06-01,-15.9664
2020-06-04,0.0
2020-06-05,-11.0
2020-06-08,0.0
2020-06-11,-60.6742
2020-06-12,185.7143
2020-06-15,-11.0
2020-06-19,-49.4382
2020-06-22,100.0
2020-06-25,0.0
2020-07-06,-33.3333
2020-07-07,0.0
2020-07-09,-10.8333
2020-07-13,-6.5421
2020-07-21,0.0
2020-07-28,20.0
2020-07-30,-16.6667
