ticker,NOG US Equity
2007-10-29,4.7619
2007-10-30,1.8182
2007-10-31,-1.25
2007-11-01,-0.5425
2007-11-02,1.8182
2007-11-05,1.7856999999999998
2007-11-06,0.8772
2007-11-07,-5.2174
2007-11-08,0.9174
2007-11-09,-0.3636
2007-11-12,0.365
2007-11-13,0.0
2007-11-14,-1.8182
2007-11-15,0.0
2007-11-16,0.0
2007-11-19,0.0
2007-11-20,-0.9259
2007-11-21,0.0
2007-11-23,0.9346
2007-11-26,0.0
2007-11-27,0.0
2007-11-28,10.7407
2007-11-29,2.0067
2007-11-30,4.7541
2007-12-03,0.1565
2007-12-04,-1.7187999999999999
2007-12-05,4.9285
2007-12-06,2.2727
2007-12-07,15.5556
2007-12-10,1.2821
2007-12-11,-1.2658
2007-12-12,-0.641
2007-12-13,-4.5161
2007-12-14,-2.7027
2007-12-17,-2.7778
2007-12-18,-7.0
2007-12-19,7.5269
2007-12-20,-0.7143
2007-12-21,0.0
2007-12-24,-0.7194
2007-12-26,-3.6231999999999998
2007-12-27,-2.2556
2007-12-28,0.7692
2007-12-31,6.1068999999999996
2008-01-02,-2.1583
2008-01-03,0.0
2008-01-04,-0.7353
2008-01-07,-0.7407
2008-01-08,2.9851
2008-01-09,1.4493
2008-01-10,-2.8571
2008-01-11,0.0
2008-01-14,0.8824
2008-01-15,0.2915
2008-01-16,-0.436
2008-01-17,-1.4599
2008-01-18,-3.7037
2008-01-22,-6.1538
2008-01-23,0.0
2008-01-24,0.0
2008-01-25,0.0
2008-01-28,3.2787
2008-01-29,-0.7937
2008-01-30,-0.8
2008-01-31,1.129
2008-02-01,0.319
2008-02-04,-3.8156
2008-02-05,-0.8264
2008-02-06,0.3333
2008-02-07,2.1595
2008-02-08,0.0
2008-02-11,0.813
2008-02-12,1.6129
2008-02-13,-0.4762
2008-02-14,-0.7974
2008-02-15,-1.1254
2008-02-19,-2.439
2008-02-20,0.0
2008-02-21,0.0
2008-02-22,0.0
2008-02-25,0.0
2008-02-26,-3.3333
2008-02-27,4.8276
2008-02-28,6.9079
2008-02-29,3.8462
2008-03-03,2.963
2008-03-04,-5.036
2008-03-05,-3.0303
2008-03-06,3.9063
2008-03-07,0.0
2008-03-10,1.5038
2008-03-11,5.1852
2008-03-12,1.4085
2008-03-13,-2.0833
2008-03-14,-0.7092
2008-03-17,0.0
2008-03-18,3.5714
2008-03-19,-2.7586
2008-03-20,0.0
2008-03-24,0.0
2008-03-25,-0.7092
2008-03-26,1.2857
2008-03-27,-0.5642
2008-03-28,0.0
2008-03-31,0.5674
2008-04-01,-0.8463
2008-04-02,0.1422
2008-04-03,0.142
2008-04-04,1.7021
2008-04-07,7.6709
2008-04-08,5.9585
2008-04-09,11.2469
2008-04-10,-4.5055
2008-04-11,3.7975
2008-04-14,9.867
2008-04-15,-0.1009
2008-04-16,1.9798
2008-04-17,0.832
2008-04-18,-1.6699000000000002
2008-04-21,0.8991
2008-04-22,-0.7921
2008-04-23,-2.0958
2008-04-24,-5.4027
2008-04-25,-0.3233
2008-04-28,4.7568
2008-04-29,-0.9288
2008-04-30,0.3125
2008-05-01,-0.4154
2008-05-02,0.6257
2008-05-05,4.7668
2008-05-06,6.2315
2008-05-07,-1.3035
2008-05-08,-1.8868
2008-05-09,-0.8654
2008-05-12,-0.291
2008-05-13,-0.5837
2008-05-14,-0.7828
2008-05-15,5.5227
2008-05-16,0.6542
2008-05-19,-2.7855
2008-05-20,8.787
2008-05-21,0.0878
2008-05-22,-6.7544
2008-05-23,-3.1985
2008-05-27,-2.138
2008-05-28,1.291
2008-05-29,2.94
2008-05-30,10.4775
2008-06-02,-1.4655
2008-06-03,10.6737
2008-06-04,0.9486
2008-06-05,6.1081
2008-06-06,4.6494
2008-06-09,1.8336000000000001
2008-06-10,-1.662
2008-06-11,1.1972
2008-06-12,-2.5747999999999998
2008-06-13,-2.2143
2008-06-16,-2.5566
2008-06-17,5.997
2008-06-18,12.0226
2008-06-19,-5.9343
2008-06-20,4.3624
2008-06-23,2.3794
2008-06-24,-4.6482
2008-06-25,-6.7852
2008-06-26,1.4134
2008-06-27,-1.9512
2008-06-30,-5.6148
2008-07-01,0.8283
2008-07-02,2.3898
2008-07-03,-6.7104
2008-07-07,-5.3948
2008-07-08,0.7438
2008-07-09,-4.1017
2008-07-10,6.6724
2008-07-11,4.2501999999999995
2008-07-14,-0.8462
2008-07-15,0.1552
2008-07-16,-5.3447
2008-07-17,-8.5106
2008-07-18,-0.6261
2008-07-21,6.8407
2008-07-22,-7.1609
2008-07-23,-3.7205
2008-07-24,-4.8068
2008-07-25,-2.7723
2008-07-28,-3.3605
2008-07-29,-1.0537
2008-07-30,1.278
2008-07-31,-2.4185
2008-08-01,-2.1552
2008-08-04,-13.1057
2008-08-05,-8.4918
2008-08-06,-1.2465
2008-08-07,3.9271000000000003
2008-08-08,-2.834
2008-08-11,-2.2222
2008-08-12,1.7045
2008-08-13,13.1285
2008-08-14,3.3333
2008-08-15,-6.8100000000000005
2008-08-18,-5.8974
2008-08-19,0.6812
2008-08-20,4.4655000000000005
2008-08-21,-0.3886
2008-08-22,-3.251
2008-08-25,-3.3602
2008-08-26,2.9207
2008-08-27,3.6486
2008-08-28,-0.6519
2008-08-29,-2.8871
2008-09-02,-6.7568
2008-09-03,-3.4783
2008-09-04,-12.012
2008-09-05,8.532399999999999
2008-09-08,-3.9308
2008-09-09,-14.4026
2008-09-10,12.8107
2008-09-11,3.7288
2008-09-12,4.902
2008-09-15,4.5171
2008-09-16,5.0671
2008-09-17,-1.8439999999999999
2008-09-18,9.9711
2008-09-19,-4.205
2008-09-22,-1.0974
2008-09-23,1.5257
2008-09-24,3.5519
2008-09-25,10.9499
2008-09-26,1.0702
2008-09-29,-11.7647
2008-09-30,8.4
2008-10-01,-6.5191
2008-10-02,-9.6053
2008-10-03,-6.8413
2008-10-06,-12.5
2008-10-07,-5.8929
2008-10-08,-9.8672
2008-10-09,-13.6842
2008-10-10,4.878
2008-10-13,8.6047
2008-10-14,-13.2762
2008-10-15,-15.8025
2008-10-16,12.3167
2008-10-17,7.0496
2008-10-20,15.6098
2008-10-21,-3.7975
2008-10-22,-11.1842
2008-10-23,4.9383
2008-10-24,-5.4118
2008-10-27,-4.7264
2008-10-28,9.6606
2008-10-29,8.5714
2008-10-30,10.9649
2008-10-31,7.7075
2008-11-03,-1.6514
2008-11-04,11.0075
2008-11-05,-4.8739
2008-11-06,-7.7739
2008-11-07,-3.6398
2008-11-10,-1.3917
2008-11-11,-6.25
2008-11-12,-11.1828
2008-11-13,4.8426
2008-11-14,-7.6212
2008-11-17,-2.75
2008-11-18,-3.599
2008-11-19,-9.0667
2008-11-20,-22.8739
2008-11-21,21.673000000000002
2008-11-24,30.0
2008-11-25,-9.8558
2008-11-26,6.6667
2008-11-28,4.75
2008-12-01,-17.8998
2008-12-02,-7.2674
2008-12-03,-6.2696
2008-12-04,-9.3645
2008-12-05,-11.4391
2008-12-08,26.25
2008-12-09,12.8713
2008-12-10,8.1871
2008-12-11,-2.1622
2008-12-12,-5.8011
2008-12-15,-3.5191
2008-12-16,2.7356
2008-12-17,-1.1834
2008-12-18,-16.1677
2008-12-19,-3.2143
2008-12-22,-9.9631
2008-12-23,-11.8852
2008-12-24,8.8372
2008-12-26,4.7009
2008-12-29,-7.7551
2008-12-30,5.3097
2008-12-31,9.2437
2009-01-02,2.3077
2009-01-05,4.8872
2009-01-06,24.7312
2009-01-07,-11.4943
2009-01-08,5.8442
2009-01-09,-5.8282
2009-01-12,-5.8632
2009-01-13,1.7301
2009-01-14,0.0
2009-01-15,2.0408
2009-01-16,-2.3333
2009-01-20,-7.8498
2009-01-21,12.2222
2009-01-22,-5.2805
2009-01-23,2.0906
2009-01-26,4.7782
2009-01-27,1.3029
2009-01-28,3.8585000000000003
2009-01-29,-6.192
2009-01-30,4.2904
2009-02-02,-3.7975
2009-02-03,5.9211
2009-02-04,4.0373
2009-02-05,0.2985
2009-02-06,7.1429
2009-02-09,-9.4444
2009-02-10,-5.2147
2009-02-11,4.5306999999999995
2009-02-12,-8.6687
2009-02-13,7.1186
2009-02-17,-2.5316
2009-02-18,-4.2208
2009-02-19,4.0678
2009-02-20,-3.5831
2009-02-23,-4.0541
2009-02-24,3.8731999999999998
2009-02-25,-4.7458
2009-02-26,-2.847
2009-02-27,-3.2967
2009-03-02,-10.6061
2009-03-03,-10.1695
2009-03-04,17.9245
2009-03-05,-10.4
2009-03-06,-0.8929
2009-03-09,-4.0541
2009-03-10,20.6573
2009-03-11,-7.7821
2009-03-12,13.9241
2009-03-13,-3.3333
2009-03-16,-0.7663
2009-03-17,13.8996
2009-03-18,0.339
2009-03-19,13.1757
2009-03-20,2.6866
2009-03-23,18.0233
2009-03-24,-5.1724
2009-03-25,2.8571
2009-03-26,4.0404
2009-03-27,-4.1262
2009-03-30,-1.7722
2009-03-31,-7.2165
2009-04-01,9.4444
2009-04-02,12.1827
2009-04-03,3.3937
2009-04-06,-6.1269
2009-04-07,-4.4289
2009-04-08,9.2683
2009-04-09,3.7946
2009-04-13,3.2258
2009-04-14,-5.2083
2009-04-15,3.956
2009-04-16,0.8457
2009-04-17,2.7254
2009-04-20,-4.2857
2009-04-21,7.4627
2009-04-22,3.9683
2009-04-23,-0.5725
2009-04-24,7.1017
2009-04-27,-7.1685
2009-04-28,-2.7027
2009-04-29,8.7302
2009-04-30,4.1971
2009-05-01,-2.2767
2009-05-04,7.5269
2009-05-05,1.6667
2009-05-06,4.7541
2009-05-07,-3.2864
2009-05-08,9.5469
2009-05-11,-7.2378
2009-05-12,-1.1146
2009-05-13,-6.4412
2009-05-14,1.8933
2009-05-15,-1.0135
2009-05-18,6.9966
2009-05-19,-0.4785
2009-05-20,3.3654
2009-05-21,-5.4264
2009-05-22,-0.6557
2009-05-26,5.7756
2009-05-27,3.5881
2009-05-28,5.4217
2009-05-29,13.0
2009-06-01,4.0455
2009-06-02,-2.0656
2009-06-03,-3.598
2009-06-04,6.8211
2009-06-05,-0.3614
2009-06-08,-4.8368
2009-06-09,2.033
2009-06-10,0.1245
2009-06-11,3.7313
2009-06-12,-5.2758
2009-06-15,-3.9241
2009-06-16,2.3715
2009-06-17,-3.7323
2009-06-18,-4.5455
2009-06-19,-8.2633
2009-06-22,-11.145
2009-06-23,4.4674
2009-06-24,-2.7961
2009-06-25,5.753
2009-06-26,9.44
2009-06-29,-2.6316
2009-06-30,-4.3544
2009-07-01,3.9246
2009-07-02,-6.7976
2009-07-06,-4.2139
2009-07-07,-4.9069
2009-07-08,-7.1174
2009-07-09,1.5326
2009-07-10,-2.0755
2009-07-13,5.7803
2009-07-14,6.5574
2009-07-15,13.3333
2009-07-16,2.4133
2009-07-17,-2.2091
2009-07-20,2.4096
2009-07-21,-1.0294
2009-07-22,-0.5944
2009-07-23,4.6338
2009-07-24,-0.1429
2009-07-27,0.1431
2009-07-28,-2.2857
2009-07-29,-10.0877
2009-07-30,3.0894
2009-07-31,3.9432
2009-08-03,1.8209
2009-08-04,-1.0432
2009-08-05,-1.506
2009-08-06,-6.7278
2009-08-07,6.2295
2009-08-10,-0.9259
2009-08-11,-0.9346
2009-08-12,3.3019
2009-08-13,2.4353
2009-08-14,-0.8915
2009-08-17,-5.2474
2009-08-18,3.3228
2009-08-19,1.9908000000000001
2009-08-20,1.6517
2009-08-21,1.1817
2009-08-24,1.0219
2009-08-25,-1.0116
2009-08-26,-1.1679
2009-08-27,-3.1019
2009-08-28,0.9146
2009-08-31,-3.4743
2009-09-01,0.7825
2009-09-02,0.1553
2009-09-03,-0.3101
2009-09-04,1.0886
2009-09-08,4.4615
2009-09-09,2.3564
2009-09-10,5.3237
2009-09-11,-0.6831
2009-09-14,2.751
2009-09-15,0.8032
2009-09-16,7.0385
2009-09-17,-1.3648
2009-09-18,-3.3962
2009-09-21,-0.1302
2009-09-22,3.2595
2009-09-23,-2.7778
2009-09-24,-1.9481000000000002
2009-09-25,3.4436999999999998
2009-09-28,4.8656
2009-09-29,1.4652
2009-09-30,1.083
2009-10-01,-4.881
2009-10-02,0.3755
2009-10-05,5.2369
2009-10-06,7.2275
2009-10-07,1.105
2009-10-08,4.6995000000000005
2009-10-09,1.0438
2009-10-12,1.9628
2009-10-13,1.1145
2009-10-14,1.2024
2009-10-15,-1.0891
2009-10-16,-1.001
2009-10-19,3.2356
2009-10-20,2.6445
2009-10-21,0.8588
2009-10-22,-3.5004999999999997
2009-10-23,0.0
2009-10-26,-2.3529
2009-10-27,-2.3092
2009-10-28,-11.408
2009-10-29,6.9606
2009-10-30,-1.0846
2009-11-02,0.7675
2009-11-03,4.7878
2009-11-04,-0.7269
2009-11-05,2.1967
2009-11-06,1.2282
2009-11-09,9.2012
2009-11-10,-0.5556
2009-11-11,0.5587
2009-11-12,-6.0185
2009-11-13,0.197
2009-11-16,1.2783
2009-11-17,-2.0388
2009-11-18,-1.0902
2009-11-19,-1.4028
2009-11-20,-2.439
2009-11-23,0.3125
2009-11-24,-2.3884
2009-11-25,2.8723
2009-11-27,-3.516
2009-11-30,-1.9293
2009-12-01,1.8578999999999999
2009-12-02,3.9699999999999998
2009-12-03,-0.2064
2009-12-04,1.5512000000000001
2009-12-07,-1.222
2009-12-08,-3.8144
2009-12-09,0.7503
2009-12-10,0.3191
2009-12-11,1.0604
2009-12-14,4.4071
2009-12-15,4.0201
2009-12-16,3.9614000000000003
2009-12-17,2.2305
2009-12-18,4.1818
2009-12-21,-1.8325
2009-12-22,2.4889
2009-12-23,6.9384
2009-12-24,0.5677
2009-12-28,-1.371
2009-12-29,-1.7989000000000002
2009-12-30,0.0833
2009-12-31,-1.4975
2010-01-04,6.1655
2010-01-05,1.3524
2010-01-06,6.9074
2010-01-07,-3.304
2010-01-08,-0.9871
2010-01-11,-5.5215
2010-01-12,-2.5974
2010-01-13,-0.5
2010-01-14,3.3501
2010-01-15,1.4586999999999999
2010-01-19,0.7188
2010-01-20,-1.8239
2010-01-21,-2.2617
2010-01-22,-1.5702
2010-01-25,1.7631999999999999
2010-01-26,-3.7954
2010-01-27,-0.1715
2010-01-28,-2.9210000000000003
2010-01-29,-2.2124
2010-02-01,-0.905
2010-02-02,5.8447
2010-02-03,1.6393
2010-02-04,-5.9423
2010-02-05,0.6318
2010-02-08,-0.1794
2010-02-09,2.7853
2010-02-10,5.507
2010-02-11,1.9884
2010-02-12,0.4874
2010-02-16,1.9402
2010-02-17,-0.793
2010-02-18,-0.0799
2010-02-19,-2.16
2010-02-22,-1.063
2010-02-23,0.1653
2010-02-24,0.2475
2010-02-25,1.2346
2010-02-26,0.4878
2010-03-01,1.9417
2010-03-02,3.4920999999999998
2010-03-03,0.5368
2010-03-04,0.8391
2010-03-05,1.4372
2010-03-08,0.8203
2010-03-09,-1.7751000000000001
2010-03-10,-2.1084
2010-03-11,1.6923
2010-03-12,-1.3616
2010-03-15,-0.5368
2010-03-16,-0.1542
2010-03-17,2.6254999999999997
2010-03-18,-0.602
2010-03-19,-1.6654
2010-03-22,1.2317
2010-03-23,1.597
2010-03-24,1.1976
2010-03-25,-0.5178
2010-03-26,4.9071
2010-03-29,4.961
2010-03-30,0.9453
2010-03-31,6.0201
2010-04-01,5.3628
2010-04-05,4.0719
2010-04-06,1.2083
2010-04-07,-5.1734
2010-04-08,-1.0791
2010-04-09,3.9394
2010-04-12,-3.2653
2010-04-13,-4.8222000000000005
2010-04-14,-1.9633
2010-04-15,8.5271
2010-04-16,0.2976
2010-04-19,-1.4837
2010-04-20,3.8554
2010-04-21,-1.2181
2010-04-22,1.1743999999999999
2010-04-23,-0.6384
2010-04-26,-1.1098
2010-04-27,-1.8311
2010-04-28,-1.6846999999999999
2010-04-29,0.1224
2010-04-30,-0.6112
2010-05-03,6.2116
2010-05-04,-2.6635999999999997
2010-05-05,-5.7109
2010-05-06,-8.6435
2010-05-07,-4.7652
2010-05-10,10.8774
2010-05-11,1.9621
2010-05-12,2.3092
2010-05-13,-4.1379
2010-05-14,-5.9516
2010-05-17,-4.7983
2010-05-18,-2.4105
2010-05-19,-2.0958
2010-05-20,-5.4281
2010-05-21,1.6168
2010-05-24,0.0796
2010-05-25,1.5103
2010-05-26,4.3853
2010-05-27,9.6024
2010-05-28,-1.232
2010-06-01,-7.4844
2010-06-02,8.015
2010-06-03,4.577
2010-06-04,-8.9523
2010-06-07,-3.7873
2010-06-08,0.9841
2010-06-09,1.0495
2010-06-10,4.9703
2010-06-11,1.7668
2010-06-14,-2.7083
2010-06-15,0.8565
2010-06-16,0.5662
2010-06-17,-1.4778
2010-06-18,0.5
2010-06-21,0.5686
2010-06-22,-2.5442
2010-06-23,-0.7252
2010-06-24,0.5844
2010-06-25,5.5919
2010-06-28,-2.3384
2010-06-29,-7.9577
2010-06-30,-1.7598
2010-07-01,-0.0779
2010-07-02,-2.8059
2010-07-06,-1.2831000000000001
2010-07-07,3.3306
2010-07-08,2.1226
2010-07-09,4.388
2010-07-12,0.7375
2010-07-13,5.9297
2010-07-14,1.5895000000000001
2010-07-15,0.1361
2010-07-16,-3.8043
2010-07-19,-2.1893
2010-07-20,3.8266999999999998
2010-07-21,-2.7816
2010-07-22,7.3677
2010-07-23,3.7975
2010-07-26,3.0809
2010-07-27,-5.9776
2010-07-28,-0.8609
2010-07-29,-1.2692
2010-07-30,-0.6766
2010-08-02,3.0654
2010-08-03,0.1983
2010-08-04,0.3298
2010-08-05,0.0
2010-08-06,-2.1039
2010-08-09,5.5071
2010-08-10,4.1375
2010-08-11,-6.7848
2010-08-12,-1.5082
2010-08-13,0.2663
2010-08-16,-0.1328
2010-08-17,2.6596
2010-08-18,0.5181
2010-08-19,-3.8015
2010-08-20,-2.4112999999999998
2010-08-23,0.4804
2010-08-24,-3.8251
2010-08-25,1.1364
2010-08-26,-1.8258
2010-08-27,3.0043
2010-08-30,-2.6389
2010-08-31,0.1427
2010-09-01,6.5527
2010-09-02,1.6042999999999998
2010-09-03,1.8420999999999998
2010-09-07,-2.261
2010-09-08,0.4627
2010-09-09,1.1184
2010-09-10,-1.6916
2010-09-13,0.728
2010-09-14,-1.4455
2010-09-15,-0.2667
2010-09-16,0.9358
2010-09-17,-0.2649
2010-09-20,2.988
2010-09-21,1.4828999999999999
2010-09-22,0.8259
2010-09-23,0.3151
2010-09-24,4.0201
2010-09-27,-1.2077
2010-09-28,-0.1222
2010-09-29,2.8152
2010-09-30,0.8333
2010-10-01,6.0803
2010-10-04,-2.1146
2010-10-05,3.3542
2010-10-06,0.055
2010-10-07,-1.2644
2010-10-08,3.9532
2010-10-11,2.5709999999999997
2010-10-12,-2.3499
2010-10-13,0.1604
2010-10-14,0.1068
2010-10-15,-1.76
2010-10-18,-1.3572
2010-10-19,-2.2014
2010-10-20,-0.3376
2010-10-21,-1.694
2010-10-22,8.5009
2010-10-25,2.1705
2010-10-26,-0.2073
2010-10-27,0.2077
2010-10-28,-0.4145
2010-10-29,2.3933
2010-11-01,-3.6077
2010-11-02,0.8962
2010-11-03,1.2017
2010-11-04,4.3366
2010-11-05,2.1771
2010-11-08,1.5495999999999999
2010-11-09,-4.3872
2010-11-10,1.3466
2010-11-11,0.0
2010-11-12,-4.0354
2010-11-15,-1.4359
2010-11-16,-2.8616
2010-11-17,3.5351
2010-11-18,7.5013
2010-11-19,6.2079
2010-11-22,3.0811
2010-11-23,-2.4176
2010-11-24,2.2072
2010-11-26,0.0441
2010-11-29,0.5727
2010-11-30,0.0876
2010-12-01,2.407
2010-12-02,1.3675
2010-12-03,3.0354
2010-12-06,-0.2455
2010-12-07,0.4512
2010-12-08,-2.0008
2010-12-09,1.5
2010-12-10,2.5041
2010-12-13,0.4405
2010-12-14,-0.3987
2010-12-15,0.0801
2010-12-16,0.0
2010-12-17,0.76
2010-12-20,5.7166
2010-12-21,1.8399999999999999
2010-12-22,0.5162
2010-12-23,0.4035
2010-12-27,-0.5846
2010-12-28,-0.3308
2010-12-29,2.7655
2010-12-30,-0.6459
2010-12-31,-1.7335
2011-01-03,0.0368
2011-01-04,-2.939
2011-01-05,3.5201000000000002
2011-01-06,-1.2431
2011-01-07,-0.8886
2011-01-10,2.4281
2011-01-11,2.0788
2011-01-12,-1.1075
2011-01-13,1.4812
2011-01-14,-0.3916
2011-01-18,0.0715
2011-01-19,-1.8214000000000001
2011-01-20,-4.0742
2011-01-21,-2.1615
2011-01-24,-2.907
2011-01-25,-3.4731
2011-01-26,4.5906
2011-01-27,0.6722
2011-01-28,3.0244
2011-01-31,5.1087
2011-02-01,1.2695
2011-02-02,-1.1819
2011-02-03,-0.5799
2011-02-04,-2.4426
2011-02-07,0.5232
2011-02-08,0.9294
2011-02-09,-1.105
2011-02-10,1.6015000000000001
2011-02-11,4.9487
2011-02-14,4.4359
2011-02-15,-4.4816
2011-02-16,-1.0854
2011-02-17,-1.3451
2011-02-18,-0.0718
2011-02-22,-1.4363000000000001
2011-02-23,3.1694
2011-02-24,4.2726
2011-02-25,7.3485
2011-02-28,0.2208
2011-03-01,0.8813
2011-03-02,0.156
2011-03-03,1.4019
2011-03-04,0.4301
2011-03-07,-0.7342
2011-03-08,-4.376
2011-03-09,-2.9004
2011-03-10,-6.5051
2011-03-11,4.6503
2011-03-14,-0.0339
2011-03-15,-1.3234
2011-03-16,-3.5076
2011-03-17,5.417
2011-03-18,-4.4963
2011-03-21,4.2124
2011-03-22,-2.9212
2011-03-23,-9.1672
2011-03-24,1.1941
2011-03-25,3.9208
2011-03-28,-4.0293
2011-03-29,2.7099
2011-03-30,1.8209
2011-03-31,-2.5547
2011-04-01,-2.6217
2011-04-04,-1.9615
2011-04-05,0.5885
2011-04-06,-5.7722
2011-04-07,5.4636
2011-04-08,1.7268
2011-04-11,-5.4398
2011-04-12,-3.9576000000000002
2011-04-13,3.6109
2011-04-14,-2.747
2011-04-15,-1.5177
2011-04-18,-5.3938
2011-04-19,4.3891
2011-04-20,2.6875
2011-04-21,1.0975
2011-04-25,3.7996
2011-04-26,2.3331
2011-04-27,-3.184
2011-04-28,-4.1819
2011-04-29,0.678
2011-05-02,-1.0943
2011-05-03,-5.3191
2011-05-04,-7.191
2011-05-05,-4.1162
2011-05-06,2.9798
2011-05-09,4.5611
2011-05-10,0.2814
2011-05-11,-3.087
2011-05-12,-2.5579
2011-05-13,-0.6439
2011-05-16,-2.8415
2011-05-17,-4.823
2011-05-18,11.6981
2011-05-19,-2.0753
2011-05-20,2.1686
2011-05-23,-5.644
2011-05-24,1.9939
2011-05-25,-1.6541000000000001
2011-05-26,2.2936
2011-05-27,1.0463
2011-05-31,-0.8876
2011-06-01,-6.2687
2011-06-02,-1.327
2011-06-03,-5.5944
2011-06-06,-2.963
2011-06-07,2.525
2011-06-08,2.1764
2011-06-09,5.1009
2011-06-10,0.3733
2011-06-13,-1.7534999999999998
2011-06-14,2.3256
2011-06-15,1.5328
2011-06-16,-4.7892
2011-06-17,-1.2028
2011-06-20,-2.4903
2011-06-21,3.235
2011-06-22,0.1649
2011-06-23,4.281
2011-06-24,1.5789
2011-06-27,3.886
2011-06-28,7.3815
2011-06-29,3.5764
2011-06-30,-0.6726
2011-07-01,-0.7675
2011-07-05,1.6833
2011-07-06,2.7293
2011-07-07,3.6585
2011-07-08,-1.6387
2011-07-11,-8.2871
2011-07-12,2.8878
2011-07-13,3.3499
2011-07-14,-3.4604
2011-07-15,3.4483
2011-07-18,-0.3509
2011-07-19,7.3063
2011-07-20,0.5742
2011-07-21,-0.0816
2011-07-22,-0.3265
2011-07-25,-3.9722
2011-07-26,-0.7249
2011-07-27,-2.6632
2011-07-28,-2.7802
2011-07-29,0.4993
2011-08-01,1.0388
2011-08-02,-5.4984
2011-08-03,-1.2299
2011-08-04,-8.1418
2011-08-05,-5.318
2011-08-08,-27.0374
2011-08-09,39.7736
2011-08-10,-3.8337
2011-08-11,11.0612
2011-08-12,-5.2073
2011-08-15,2.1333
2011-08-16,-5.3264
2011-08-17,5.1296
2011-08-18,-5.1941
2011-08-19,-0.166
2011-08-22,-4.0466
2011-08-23,2.8307
2011-08-24,1.9101
2011-08-25,-1.7088999999999999
2011-08-26,6.0572
2011-08-29,6.4516
2011-08-30,3.5271
2011-08-31,-2.0154
2011-09-01,-3.5749
2011-09-02,-4.2153
2011-09-06,1.5907
2011-09-07,6.0543
2011-09-08,-1.6732
2011-09-09,-1.2012
2011-09-12,1.6717
2011-09-13,4.6338
2011-09-14,2.0476
2011-09-15,4.5824
2011-09-16,2.3113
2011-09-19,-3.925
2011-09-20,-3.8129999999999997
2011-09-21,2.2652
2011-09-22,-7.1989
2011-09-23,-1.7404
2011-09-26,4.9089
2011-09-27,3.4732
2011-09-28,-8.4382
2011-09-29,1.1711
2011-09-30,-2.4157
2011-10-03,-7.8907
2011-10-04,16.2374
2011-10-05,-5.0578
2011-10-06,-2.7904999999999998
2011-10-07,-1.9311
2011-10-10,6.9718
2011-10-11,-0.0498
2011-10-12,-2.1404
2011-10-13,-0.3561
2011-10-14,6.5339
2011-10-17,0.4312
2011-10-18,4.5324
2011-10-19,-2.2821
2011-10-20,-0.2335
2011-10-21,2.9494
2011-10-24,2.0919
2011-10-25,-5.0334
2011-10-26,4.5028
2011-10-27,11.8043
2011-10-28,-1.124
2011-10-31,-1.8676
