ticker,VNRX US Equity
2013-02-11,0.0
2013-02-12,0.0
2013-02-13,0.4016
2013-02-15,0.0
2013-02-20,0.0
2013-02-21,10.0
2013-02-25,-9.0909
2013-03-01,0.0
2013-03-12,0.0
2013-03-13,8.0
2013-03-14,3.3333
2013-03-18,-14.3369
2013-03-20,-1.6736
2013-03-21,0.0
2013-03-25,0.0
2013-03-26,-2.1277
2013-03-27,0.0
2013-04-02,-2.1739
2013-04-03,0.0
2013-04-10,0.0
2013-04-12,-0.8889
2013-04-15,0.8969
2013-04-17,0.0
2013-04-18,17.7778
2013-04-22,-16.2264
2013-04-23,18.4685
2013-04-26,-14.4487
2013-04-30,17.7778
2013-05-03,-5.6604
2013-05-07,0.0
2013-05-08,0.0
2013-05-09,0.0
2013-05-10,10.0
2013-05-13,-3.2727
2013-05-14,-6.015
2013-05-20,-11.6
2013-05-21,0.0
2013-05-22,5.4299
2013-05-23,-5.1502
2013-05-29,-4.5249
2013-06-03,4.2654
2013-06-04,11.3636
2013-06-05,0.0
2013-06-06,-10.2041
2013-06-10,10.4545
2013-06-11,-0.4115
2013-06-19,-0.8264
2013-06-20,0.0
2013-06-26,-8.3333
2013-07-08,0.0
2013-07-10,-2.2727
2013-07-11,-5.1163
2013-07-15,-1.9607999999999999
2013-07-17,0.0
2013-07-18,0.0
2013-07-19,0.0
2013-07-22,11.0
2013-07-23,-0.9009
2013-07-30,-31.8182
2013-07-31,33.3333
2013-08-02,8.5
2013-08-05,0.0
2013-08-08,-8.2949
2013-08-09,7.5377
2013-08-12,-4.2056000000000004
2013-08-13,2.439
2013-08-15,-4.7619
2013-08-16,2.5
2013-08-19,0.0
2013-08-22,-5.8537
2013-08-23,6.2176
2013-08-27,-0.9756
2013-09-04,0.4926
2013-09-05,-25.4902
2013-09-06,31.5789
2013-09-10,2.0
2013-09-11,-1.9607999999999999
2013-09-16,0.0
2013-09-18,6.0
2013-09-19,-3.7736
2013-09-20,0.4902
2013-09-23,-2.439
2013-09-26,1.0
2013-09-27,3.4653
2013-10-01,0.0
2013-10-07,-4.3062000000000005
2013-10-14,0.5
2013-10-15,3.9801
2013-10-21,-4.3062000000000005
2013-10-22,0.0
2013-10-24,-9.5
2013-10-25,10.4972
2013-10-29,-5.0
2013-10-30,0.0
2013-10-31,0.0
2013-11-01,0.0
2013-11-04,-5.2632
2013-11-05,5.5556
2013-11-07,0.0
2013-11-08,-15.7895
2013-11-11,-11.875
2013-11-12,-7.8014
2013-11-13,3.8462
2013-11-14,40.7407
2013-11-15,-10.526299999999999
2013-11-19,11.7647
2013-11-20,0.0
2013-11-21,0.0
2013-11-22,0.0
2013-11-25,0.0
2013-11-26,-7.8947
2013-11-27,8.5714
2013-12-02,7.8947
2013-12-03,9.7561
2013-12-04,-3.5556
2013-12-05,-1.3825
2013-12-06,-8.8785
2013-12-09,2.5641
2013-12-11,5.0
2013-12-17,0.0
2013-12-18,0.0
2013-12-19,-4.7619
2013-12-20,5.0
2013-12-23,21.4286
2013-12-24,0.0
2013-12-26,-1.1764999999999999
2013-12-27,8.7302
2013-12-30,-3.2847
2013-12-31,-6.4151
2014-01-02,0.8065
2014-01-03,-0.8
2014-01-06,0.8065
2014-01-07,0.4
2014-01-08,-8.3665
2014-01-10,8.6957
2014-01-13,2.0
2014-01-14,-13.7255
2014-01-15,11.3636
2014-01-16,-13.8776
2014-01-17,1.8957000000000002
2014-01-21,6.5116
2014-01-22,-1.31
2014-01-23,6.1947
2014-01-24,4.1667
2014-01-27,-9.6
2014-01-29,9.7345
2014-01-30,0.8065
2014-01-31,0.0
2014-02-03,-4.0
2014-02-04,-0.8333
2014-02-05,0.8403
2014-02-07,2.0833
2014-02-10,2.0408
2014-02-11,4.0
2014-02-12,1.9231
2014-02-13,0.0
2014-02-14,0.0
2014-02-18,0.0
2014-02-19,1.1320999999999999
2014-02-20,0.0
2014-02-21,0.0
2014-02-24,0.0
2014-02-26,0.0
2014-02-27,-0.3731
2014-02-28,2.9962999999999997
2014-03-03,6.5455
2014-03-04,0.0
2014-03-05,-1.0239
2014-03-06,12.069
2014-03-07,-4.6154
2014-03-10,1.6129
2014-03-11,3.1746
2014-03-12,-3.0769
2014-03-13,1.5873
2014-03-14,1.5625
2014-03-17,-0.3077
2014-03-18,0.3086
2014-03-19,0.0
2014-03-20,-1.5385
2014-03-21,1.5625
2014-03-24,-1.5385
2014-03-25,-2.8125
2014-03-26,-16.3987
2014-03-27,0.0
2014-03-28,3.8462
2014-03-31,1.8519
2014-04-01,-5.8182
2014-04-02,-0.3861
2014-04-04,-5.0388
2014-04-07,0.0
2014-04-08,6.1224
2014-04-09,3.8462
2014-04-10,0.0
2014-04-11,1.8519
2014-04-14,-10.9091
2014-04-15,-2.0408
2014-04-16,0.0
2014-04-17,8.3333
2014-04-21,-7.3077
2014-04-23,-0.4149
2014-04-24,0.8333
2014-04-25,1.2397
2014-04-28,4.898
2014-04-29,-8.9494
2014-04-30,-1.7094
2014-05-02,-2.1739
2014-05-06,-9.7778
2014-05-07,3.4483
2014-05-08,5.7143
2014-05-12,-9.9099
2014-05-13,2.0
2014-05-14,0.0
2014-05-16,-1.7157
2014-05-19,-0.2494
2014-05-20,-8.5
2014-05-21,0.5464
2014-05-22,-2.1739
2014-05-23,-10.5556
2014-05-27,8.0745
2014-05-28,-2.8736
2014-05-29,-10.6509
2014-05-30,0.0
2014-06-03,2.649
2014-06-05,0.0
2014-06-06,-8.3871
2014-06-09,-8.4507
2014-06-10,15.3846
2014-06-11,0.0
2014-06-12,13.3333
2014-06-13,-1.1764999999999999
2014-06-16,1.1905000000000001
2014-06-17,-14.7059
2014-06-18,4.1379
2014-06-19,5.9603
2014-06-20,9.375
2014-06-23,-8.5714
2014-06-24,-5.0
2014-06-25,8.5526
2014-06-30,-7.2727
2014-07-01,1.3072
2014-07-02,5.8065
2014-07-03,-8.5366
2014-07-07,0.0
2014-07-08,-2.0
2014-07-09,8.8435
2014-07-10,6.875
2014-07-15,2.3392
2014-07-16,-2.2857
2014-07-17,0.0
2014-07-18,3.5088
2014-07-21,0.565
2014-07-23,-2.809
2014-07-24,1.7341
2014-07-25,-5.6818
2014-07-28,-3.6145
2014-07-29,12.5
2014-07-31,5.5556
2014-08-01,4.7368
2014-08-06,0.0
2014-08-07,-7.0352
2014-08-08,-9.1892
2014-08-11,0.5952
2014-08-12,6.5089
2014-08-14,0.0
2014-08-15,1.1111
2014-08-18,1.6484
2014-08-19,4.8649000000000004
2014-08-20,0.5155
2014-08-21,3.5897
2014-08-22,11.3861
2014-08-25,-16.4444
2014-08-26,6.9149
2014-08-27,2.9851
2014-08-28,-1.9324
2014-09-02,-0.9852
2014-09-03,-0.4975
2014-09-04,0.5
2014-09-05,4.4776
2014-09-08,-3.8095
2014-09-09,0.9901
2014-09-10,0.9804
2014-09-11,11.6505
2014-09-12,-8.6957
2014-09-15,13.8095
2014-09-16,2.5105
2014-09-17,12.6531
2014-09-18,23.1884
2014-09-19,17.647100000000002
2014-09-22,11.5
2014-09-23,12.1076
2014-09-24,-0.2
2014-09-25,-14.8297
2014-09-26,4.7059
2014-09-29,-3.3708
2014-09-30,-1.1628
2014-10-01,-0.9412
2014-10-02,-0.2375
2014-10-03,-4.2857
2014-10-06,-0.4975
2014-10-07,2.5
2014-10-08,-2.439
2014-10-09,0.0
2014-10-10,0.25
2014-10-13,-1.7456
2014-10-14,-6.0914
2014-10-15,-5.4054
2014-10-16,-2.8571
2014-10-17,-1.4706000000000001
2014-10-20,2.6866
2014-10-21,0.2907
2014-10-22,2.029
2014-10-23,-0.5682
2014-10-24,0.0
2014-10-27,0.0
2014-10-28,-4.0
2014-10-29,2.6786
2014-10-30,0.8696
2014-10-31,1.7241
2014-11-03,5.3672
2014-11-04,-2.1448
2014-11-05,-0.8219
2014-11-06,3.5911999999999997
2014-11-07,3.4667
2014-11-10,2.8350999999999997
2014-11-11,0.0
2014-11-13,-1.0025
2014-11-14,0.0
2014-11-17,1.0127
2014-11-18,-3.5088
2014-11-19,-7.2727
2014-11-20,3.6414999999999997
2014-11-24,8.1081
2014-11-25,-3.25
2014-11-26,-5.9432
2014-11-28,-1.0989
2014-12-01,-0.2778
2014-12-02,-1.1142
2014-12-03,1.4085
2014-12-08,4.1667
2014-12-09,6.6667
2014-12-10,-5.75
2014-12-11,-0.5305
2014-12-12,-2.4
2014-12-15,1.3660999999999999
2014-12-16,0.0
2014-12-17,7.8167
2014-12-19,-3.75
2014-12-23,-3.8961
2014-12-24,0.0
2014-12-26,-2.1622
2014-12-29,7.7348
2014-12-30,-2.5641
2014-12-31,2.6316
2015-01-02,2.5641
2015-01-05,-2.5
2015-01-06,0.0
2015-01-07,21.5385
2015-01-08,-0.8439
2015-01-09,2.1277
2015-01-12,9.1667
2015-01-13,-4.5802
2015-01-14,2.0
2015-01-15,-5.8824
2015-01-16,-2.0833
2015-01-20,0.0
2015-01-21,-1.0638
2015-01-22,2.1505
2015-01-23,0.0
2015-01-26,1.0526
2015-01-27,2.0833
2015-01-28,2.0408
2015-01-29,-2.0
2015-01-30,2.0408
2015-02-02,-6.8
2015-02-03,3.0043
2015-02-04,-13.9583
2015-02-05,-0.7264
2015-02-06,3.6585
2015-02-09,-5.8824
2015-02-10,3.75
2015-02-11,-1.9277
2015-02-12,-1.7199
2015-02-13,3.75
2015-02-17,-3.6145
2015-02-18,0.0
2015-02-19,-0.75
2015-02-20,1.7631999999999999
2015-02-23,0.2475
2015-02-24,0.5108
2015-02-25,-2.2002
2015-02-26,2.9859999999999998
2015-02-27,0.3171
2015-03-02,-2.7443
2015-03-03,0.25
2015-03-04,-2.4968
2015-03-05,1.5345
2015-03-06,-3.0227
2015-03-09,6.4935
2015-03-10,-6.0976
2015-03-11,2.3377
2015-03-12,7.868
2015-03-13,4.7059
2015-03-16,2.9213
2015-03-17,3.4934
2015-03-18,-2.9536
2015-03-19,4.1304
2015-03-20,-16.4927
2015-03-23,8.75
2015-03-24,-3.908
2015-03-25,-1.4354
2015-03-26,3.1553
2015-03-27,-2.3529
2015-03-30,-0.241
2015-03-31,-0.7246
2015-04-01,2.6673
2015-04-02,-2.8261
2015-04-06,-0.0091
2015-04-07,-2.1951
2015-04-08,-0.9975
2015-04-09,-0.5038
2015-04-10,1.2658
2015-04-13,1.25
2015-04-14,-2.4691
2015-04-15,2.2785
2015-04-16,-1.2376
2015-04-17,-0.7519
2015-04-20,-1.0101
2015-04-21,-2.4793
2015-04-22,-3.9974
2015-04-23,-1.0899
2015-04-24,1.9318
2015-04-27,-2.706
2015-04-28,0.8368
2015-04-29,-1.1776
2015-04-30,-6.8957
2015-05-01,-1.1976
2015-05-04,1.8182
2015-05-05,-3.2701000000000002
2015-05-06,-7.6959
2015-05-07,8.6667
2015-05-08,11.9632
2015-05-11,-6.3014
2015-05-12,2.3428
2015-05-13,1.9964
2015-05-14,-3.3613
2015-05-15,1.1594
2015-05-18,-1.1461000000000001
2015-05-19,2.8986
2015-05-20,2.5352
2015-05-21,-3.8462
2015-05-22,4.5714
2015-05-26,-3.0055
2015-05-27,4.2254
2015-05-28,-1.3514
2015-05-29,3.5616
2015-06-01,-3.1746
2015-06-02,9.013
2015-06-03,-4.7589
2015-06-04,3.4211
2015-06-05,0.0
2015-06-08,-2.0356
2015-06-09,0.7792
2015-06-10,1.8041
2015-06-11,-1.2658
2015-06-12,2.8205
2015-06-15,6.4838000000000005
2015-06-16,-4.6838
2015-06-17,0.7371
2015-06-18,-0.4878
2015-06-19,-4.4118
2015-06-22,2.8205
2015-06-23,-1.4963
2015-06-24,0.0
2015-06-25,0.0
2015-06-26,2.5316
2015-06-29,-3.9506
2015-06-30,1.5424
2015-07-01,-1.2658
2015-07-02,-1.2821
2015-07-06,-2.6006
2015-07-07,-1.8634
2015-07-08,-2.1739
2015-07-09,0.3889
2015-07-10,3.7631
2015-07-13,0.0
2015-07-14,0.0
2015-07-15,0.0
2015-07-16,-2.9333
2015-07-17,1.6484
2015-07-20,-2.7027
2015-07-21,0.0
2015-07-22,1.3889
2015-07-23,-2.7397
2015-07-24,1.4085
2015-07-27,1.1111
2015-07-28,-2.7473
2015-07-29,-1.1299
2015-07-30,2.8571
2015-07-31,2.7778
2015-08-03,-2.6993
2015-08-04,1.3854
2015-08-05,-6.5753
2015-08-06,1.173
2015-08-07,-2.8986
2015-08-10,8.9552
2015-08-11,-4.9349
2015-08-12,-6.9131
2015-08-13,4.9536
2015-08-14,-3.2448
2015-08-17,0.9146
2015-08-18,4.2296
2015-08-19,0.0
2015-08-20,-0.8696
2015-08-21,-6.4327
2015-08-24,-1.5625
2015-08-25,-0.3175
2015-08-26,-2.2293
2015-08-27,2.6059
2015-08-28,6.3492
2015-08-31,-0.2985
2015-09-01,3.2934
2015-09-02,-3.4783
2015-09-03,9.6096
2015-09-04,1.0959
2015-09-08,13.8211
2015-09-09,7.1429
2015-09-10,0.0
2015-09-11,2.2222
2015-09-14,-3.2609
2015-09-15,17.9775
2015-09-16,-0.5714
2015-09-17,-3.8314
2015-09-18,-6.9721
2015-09-21,8.137
2015-09-22,-4.1584
2015-09-23,-2.8926
2015-09-24,0.0
2015-09-25,3.1915
2015-09-28,-6.1856
2015-09-29,-3.2967
2015-09-30,1.8182
2015-10-01,1.5625
2015-10-02,-5.0549
2015-10-05,4.1667
2015-10-06,1.1111
2015-10-07,-4.3956
2015-10-08,0.9195
2015-10-09,0.2278
2015-10-12,5.6818
2015-10-13,-2.3683
2015-10-14,-3.3013
2015-10-15,2.0501
2015-10-16,3.3482
2015-10-19,0.6479
2015-10-20,-2.5751
2015-10-21,-4.6256
2015-10-22,-2.7714
2015-10-23,2.166
2015-10-26,-2.3525
2015-10-27,3.3333
2015-10-28,0.2304
2015-10-29,-0.6897
2015-10-30,-3.0093
2015-11-02,-0.2387
2015-11-03,-0.4785
2015-11-04,-4.2864
2015-11-05,-2.5539
2015-11-06,0.5155
2015-11-09,4.1026
2015-11-10,4.6798
2015-11-11,-1.1764999999999999
2015-11-12,-2.8571
2015-11-13,-3.6765
2015-11-16,-5.8524
2015-11-17,6.7568
2015-11-18,-1.2658
2015-11-19,7.4359
2015-11-20,-2.3866
2015-11-23,-3.423
2015-11-24,2.5316
2015-11-27,0.4938
2015-11-30,2.9484
2015-12-02,-0.8622
2015-12-03,-2.5007
2015-12-04,-1.7284000000000002
2015-12-07,1.7588
2015-12-08,3.7037
2015-12-09,0.7143
2015-12-10,-0.7092
2015-12-11,-2.8571
2015-12-14,3.1863
2015-12-15,-1.4252
2015-12-16,6.0241
2015-12-17,1.5909
2015-12-18,-4.9216999999999995
2015-12-21,0.4706
2015-12-22,1.8735
2015-12-23,-0.2299
2015-12-28,0.6912
2015-12-29,-1.6018
2015-12-30,0.0
2015-12-31,4.6512
2016-01-04,-4.6667
2016-01-05,0.0
2016-01-06,-2.0979
2016-01-07,1.6667
2016-01-08,0.4684
2016-01-11,1.1655
2016-01-12,-3.2258
2016-01-13,-4.5238
2016-01-14,5.985
2016-01-15,-6.3529
2016-01-19,-11.5578
2016-01-20,3.4091
2016-01-21,2.1978
2016-01-22,10.2151
2016-01-25,-5.8537
2016-01-26,2.5907
2016-01-27,-2.0202
2016-01-28,0.0
2016-01-29,-2.8350999999999997
2016-02-01,5.8355
2016-02-02,-1.2530999999999999
2016-02-03,-2.2843
2016-02-04,-1.8182
2016-02-05,3.7037
2016-02-08,-4.3367
2016-02-09,-2.6667
2016-02-10,1.0959
2016-02-11,-1.084
2016-02-12,0.8219
2016-02-16,1.6303999999999998
2016-02-17,-10.6952
2016-02-18,-1.1976
2016-02-19,3.0303
2016-02-22,0.0
2016-02-23,3.0588
2016-02-24,3.3105
2016-02-25,-1.9337
2016-02-26,1.6901000000000002
2016-02-29,1.385
2016-03-01,0.0
2016-03-02,-2.7321999999999997
2016-03-03,-3.0899
2016-03-04,2.8986
2016-03-07,-1.1268
2016-03-08,0.0
2016-03-09,-0.2849
2016-03-10,5.1429
2016-03-11,-4.8913
2016-03-14,2.5714
2016-03-15,-0.8357
2016-03-16,-0.5618
2016-03-17,2.5141
2016-03-18,-2.1769
2016-03-21,0.0035
2016-03-22,3.095
2016-03-23,6.2842
2016-03-24,-2.0566
2016-03-28,-0.2625
2016-03-29,-2.6316
2016-03-30,2.7027
2016-03-31,-6.5789
2016-04-01,1.4085
2016-04-04,2.7778
2016-04-05,-1.0811
2016-04-06,-2.1858
2016-04-07,1.1173
2016-04-08,3.5911999999999997
2016-04-11,-1.8633
2016-04-12,-1.6303999999999998
2016-04-13,0.549
2016-04-14,0.8242
2016-04-15,2.1798
2016-04-18,0.0
2016-04-19,-0.2667
2016-04-20,1.8717000000000001
2016-04-21,-4.9869
2016-04-22,-3.3149
2016-04-25,2.5714
2016-04-26,-2.2249
2016-04-27,-4.2769
2016-04-28,-0.2976
2016-04-29,1.194
2016-05-02,-1.1799
2016-05-03,0.0
2016-05-04,-1.8246
2016-05-05,-3.3142
2016-05-06,1.8908
2016-05-09,-1.5471
2016-05-10,0.9444
2016-05-11,3.7267
2016-05-12,-0.8982
2016-05-13,3.3233
2016-05-16,-0.8772
2016-05-17,0.295
2016-05-18,0.0
2016-05-19,0.0
2016-05-20,4.1176
2016-05-23,-1.6949
2016-05-24,0.2874
2016-05-25,-3.1519
2016-05-26,-2.071
2016-05-27,0.0
2016-05-31,9.6677
2016-06-01,1.1019
2016-06-02,-3.8147
2016-06-03,0.5666
2016-06-06,2.8169
2016-06-07,-4.1096
2016-06-08,-1.4285999999999999
2016-06-09,0.2899
2016-06-10,-4.0462
2016-06-13,-2.1084
2016-06-14,0.6154
2016-06-15,1.2232
2016-06-16,2.4169
2016-06-17,-1.4748999999999999
2016-06-20,2.9939999999999998
2016-06-21,-2.0349
2016-06-22,-0.8902
2016-06-23,0.2994
2016-06-24,1.4925
2016-06-27,-3.2353
2016-06-28,-4.8632
2016-06-29,-0.9585
2016-06-30,1.6129
2016-07-01,3.0159
2016-07-05,-4.1602
2016-07-06,0.6431
2016-07-07,-1.5974
2016-07-08,8.7662
2016-07-11,0.8955
2016-07-12,-2.6627
2016-07-13,1.8237
2016-07-14,-0.597
2016-07-15,0.0
2016-07-18,-0.9009
2016-07-19,0.6061
2016-07-20,-0.6024
2016-07-21,1.2121
2016-07-22,-2.6946
2016-07-25,-3.0769
2016-07-26,-0.9524
2016-07-27,1.9231
2016-07-28,0.4717
2016-07-29,7.6682
2016-08-01,-5.5233
2016-08-02,5.5385
2016-08-03,1.1662
2016-08-04,-0.5764
2016-08-05,-1.7355
2016-08-08,-0.8886
2016-08-09,-1.4881
2016-08-10,-0.9063
2016-08-11,0.3049
2016-08-12,0.0
2016-08-15,3.9514
2016-08-16,1.1732
2016-08-17,1.1524
2016-08-18,0.2857
2016-08-19,-0.8547
2016-08-22,3.1573
2016-08-23,-2.5036
2016-08-24,2.8571
2016-08-25,3.0556
2016-08-26,1.0782
2016-08-29,1.0667
2016-08-30,-2.9024
2016-08-31,-1.9022000000000001
2016-09-01,-0.831
2016-09-02,7.5419
2016-09-06,8.8312
2016-09-07,9.0692
2016-09-08,6.1269
2016-09-09,-3.0928
2016-09-12,2.859
2016-09-13,-3.8138
2016-09-14,4.3011
2016-09-15,0.8273
2016-09-16,4.2918
2016-09-19,2.7451
2016-09-20,-3.4351
2016-09-21,-2.7668
2016-09-22,-0.813
2016-09-23,8.1967
2016-09-26,6.25
2016-09-27,0.5348
2016-09-28,-0.5319
2016-09-29,-1.0695000000000001
2016-09-30,-4.5045
2016-10-03,-4.3396
2016-10-04,-4.142
2016-10-05,0.2058
2016-10-06,4.3121
2016-10-07,-3.5433
2016-10-10,3.6734999999999998
2016-10-11,-2.0669
2016-10-12,5.9296
2016-10-13,-7.4004
2016-10-14,-1.0246
2016-10-17,2.0704
2016-10-18,-0.2028
2016-10-19,0.2033
2016-10-20,0.8114
2016-10-21,-2.4145
2016-10-24,0.6211
2016-10-25,1.2269
2016-10-26,-1.417
2016-10-27,-6.1602
2016-10-28,0.0
2016-10-31,-3.0635
2016-11-01,-1.8058999999999998
2016-11-02,-5.7471
2016-11-03,-4.3902
2016-11-04,8.4184
2016-11-07,4.7059
2016-11-08,-4.4944
2016-11-09,3.5294
2016-11-10,-1.1364
2016-11-11,-1.1494
2016-11-14,-0.4651
2016-11-15,-2.8037
2016-11-16,-0.8413
2016-11-17,-0.6061
2016-11-18,9.2683
2016-11-21,0.0
2016-11-22,-2.9018
2016-11-23,4.3678
2016-11-25,-2.2026
2016-11-28,-0.4505
2016-11-29,-2.0362
2016-11-30,-4.157
2016-12-01,0.4819
2016-12-02,4.3165
2016-12-05,0.9195
2016-12-06,-1.8223
2016-12-07,9.9768
2016-12-08,-3.3755
2016-12-09,-4.1485
2016-12-12,-2.9613
2016-12-13,-1.1737
2016-12-14,1.9002
2016-12-15,-2.5641
2016-12-16,-4.3062000000000005
2016-12-19,2.75
2016-12-20,1.7032
2016-12-21,-2.6316
2016-12-22,-3.6456
2016-12-23,4.0385
2016-12-27,4.4118
2016-12-28,0.4695
2016-12-29,0.4673
2016-12-30,6.2791
2017-01-03,4.814
2017-01-04,3.7578
2017-01-05,5.835
2017-01-06,-1.9011
2017-01-09,-1.1652
2017-01-10,-7.4487
2017-01-11,-1.4830999999999999
2017-01-12,-4.9462
2017-01-13,-2.0362
2017-01-17,-2.0785
2017-01-18,1.6509
2017-01-19,-0.232
2017-01-20,0.2326
2017-01-23,-2.7842000000000002
2017-01-24,0.4773
2017-01-25,-0.2375
2017-01-26,5.2381
2017-01-27,-0.2262
2017-01-30,5.2154
2017-01-31,2.3707
2017-02-01,-5.4737
2017-02-02,-1.5590000000000002
2017-02-03,-1.3575
2017-02-06,2.7523
2017-02-07,-2.6786
2017-02-08,-2.2936
2017-02-09,2.8169
2017-02-10,3.653
2017-02-13,-0.4405
2017-02-14,-3.5398
2017-02-15,2.0642
2017-02-16,-1.1236
2017-02-17,0.6818
2017-02-21,-0.2257
2017-02-22,0.4525
2017-02-23,-1.8018
2017-02-24,0.0
2017-02-27,2.7523
2017-02-28,-1.3393
2017-03-01,2.4887
2017-03-02,-3.532
2017-03-03,-0.6865
2017-03-06,-0.2304
2017-03-07,-0.2309
2017-03-08,6.25
2017-03-09,-1.7429000000000001
2017-03-10,-0.4435
2017-03-13,1.3363
2017-03-14,-3.956
2017-03-15,-0.6865
2017-03-16,-0.2304
2017-03-17,2.0785
2017-03-20,-1.3603
2017-03-21,-5.5019
2017-03-22,0.0
2017-03-23,-2.1845
2017-03-24,0.4963
2017-03-27,3.2099
2017-03-28,0.4785
2017-03-29,1.1905000000000001
2017-03-30,-1.6471
2017-03-31,-3.8278
2017-04-03,2.2388
2017-04-04,-2.1898
2017-04-05,0.7463
2017-04-06,-0.4938
2017-04-07,-0.2481
2017-04-10,-1.4925
2017-04-11,3.5354
2017-04-12,-1.9512
2017-04-13,-1.2438
2017-04-17,-5.2897
2017-04-18,1.8617
2017-04-19,-0.2611
2017-04-20,2.0942
2017-04-21,-2.3077
2017-04-24,-0.7874
2017-04-25,1.5873
2017-04-26,-2.0833
2017-04-27,-0.7979
2017-04-28,3.2172
2017-05-01,-4.1558
2017-05-02,-2.439
2017-05-03,-0.5556
2017-05-04,-0.2793
2017-05-05,-2.8011
2017-05-08,-2.5901
2017-05-09,2.0672
2017-05-10,3.7681
2017-05-11,7.2626
2017-05-12,-2.0833
2017-05-15,-5.5851
2017-05-16,-1.9718
2017-05-17,-3.4483
2017-05-18,1.1868
2017-05-19,-0.2905
2017-05-22,-0.295
2017-05-23,13.6095
2017-05-24,-3.3854
2017-05-25,-5.1213
2017-05-26,-3.4091
2017-05-30,1.7647
2017-05-31,-2.6012
2017-06-01,-1.4837
2017-06-02,3.3133
2017-06-05,1.1662
2017-06-06,1.7290999999999999
2017-06-07,-0.5666
2017-06-08,2.2792
2017-06-09,1.3928
2017-06-12,-3.8462
2017-06-13,-0.2857
2017-06-14,-0.808
2017-06-15,-3.8073
2017-06-16,-3.003
2017-06-19,-0.9288
2017-06-20,1.25
2017-06-21,1.2346
2017-06-22,3.0488
2017-06-23,0.5917
2017-06-26,2.6471
2017-06-27,-9.7421
2017-06-28,7.3016
2017-06-29,4.7337
2017-06-30,0.0
2017-07-03,-0.565
2017-07-05,-4.2614
2017-07-06,2.0772
2017-07-07,-1.7442
2017-07-10,-1.7751000000000001
2017-07-11,0.9036
2017-07-12,-1.791
2017-07-13,-4.2553
2017-07-14,3.8095
2017-07-17,-2.1407
2017-07-18,1.25
2017-07-19,-2.4691
2017-07-20,6.6456
2017-07-21,-8.0119
2017-07-24,3.5484
2017-07-25,-1.2461
2017-07-26,-0.6309
2017-07-27,-0.3175
2017-07-28,0.3185
2017-07-31,-4.127
2017-08-01,7.9702
2017-08-02,0.2852
2017-08-03,-5.1988
2017-08-04,0.1613
2017-08-07,-1.7713
2017-08-08,-2.9508
2017-08-09,-3.3784
2017-08-10,0.0
2017-08-11,2.0979
2017-08-14,-0.6849
2017-08-15,-5.1724
2017-08-16,-6.5455
2017-08-17,-3.1128
2017-08-18,1.2048
2017-08-21,-2.7778
2017-08-22,0.4082
2017-08-23,0.4065
2017-08-24,4.0486
2017-08-25,0.0
2017-08-28,-1.9455
