ticker,PFG US Equity
2002-03-15,0.3147
2002-03-18,0.0
2002-03-19,0.0784
2002-03-20,1.0972
2002-03-21,-0.0775
2002-03-22,0.0776
2002-03-25,-1.3566
2002-03-26,0.1965
2002-03-27,0.6667
2002-03-28,-1.4414
2002-04-01,0.1186
2002-04-02,0.7501
2002-04-03,-0.2743
2002-04-04,2.5540000000000003
2002-04-05,3.5249
2002-04-08,1.5544
2002-04-09,0.656
2002-04-10,0.5793
2002-04-11,-2.8078
2002-04-12,1.1111
2002-04-15,-2.1978
2002-04-16,4.8689
2002-04-17,0.8929
2002-04-18,0.4602
2002-04-19,-0.7752
2002-04-22,1.1719
2002-04-23,-2.5974
2002-04-24,0.1802
2002-04-25,-2.518
2002-04-26,0.738
2002-04-29,0.6593
2002-04-30,1.1645
2002-05-01,-0.2878
2002-05-02,0.6494
2002-05-03,-3.0824
2002-05-06,0.7766
2002-05-07,-1.9083
2002-05-08,3.6289
2002-05-09,0.9747
2002-05-10,-0.3933
2002-05-13,0.8615
2002-05-14,0.7117
2002-05-15,0.424
2002-05-16,1.3371
2002-05-17,0.2431
2002-05-20,0.2078
2002-05-21,1.2444
2002-05-22,0.0683
2002-05-23,-2.0812
2002-05-24,0.8711
2002-05-28,1.9344000000000001
2002-05-29,-0.5422
2002-05-30,-0.6133
2002-05-31,4.2167
2002-06-03,-4.2763
2002-06-04,-1.8213
2002-06-05,0.49
2002-06-06,0.4876
2002-06-07,-0.6239
2002-06-10,1.9881
2002-06-11,-0.3078
2002-06-12,2.7443999999999997
2002-06-13,1.7696
2002-06-14,-0.5577
2002-06-17,-0.198
2002-06-18,-3.2066
2002-06-19,1.4003
2002-06-20,-0.8757
2002-06-21,-2.1747
2002-06-24,1.9799
2002-06-25,1.158
2002-06-26,-2.5926
2002-06-27,2.8344
2002-06-28,4.2017
2002-07-01,-4.5484
2002-07-02,-3.8527
2002-07-03,-4.9561
2002-07-05,2.4408
2002-07-08,3.6101
2002-07-09,-5.9233
2002-07-10,4.963
2002-07-11,3.3874
2002-07-12,1.3652
2002-07-15,-1.8519
2002-07-16,0.0
2002-07-17,-1.4408
2002-07-18,-3.063
2002-07-19,0.3591
2002-07-22,-2.3256
2002-07-23,-3.2967
2002-07-24,5.303
2002-07-25,-5.2518
2002-07-26,-1.2908
2002-07-29,8.0769
2002-07-30,0.8897
2002-07-31,1.2698
2002-08-01,-2.473
2002-08-02,-3.2143
2002-08-05,-4.059
2002-08-06,-2.4615
2002-08-07,3.8644
2002-08-08,5.1632
2002-08-09,4.1516
2002-08-12,-1.8024
2002-08-13,-1.8708
2002-08-14,5.3957
2002-08-15,0.9215
2002-08-16,-2.2658
2002-08-19,1.9723000000000002
2002-08-20,-2.1038
2002-08-21,0.0347
2002-08-22,4.8857
2002-08-23,-1.7509000000000001
2002-08-26,0.1345
2002-08-27,-1.679
2002-08-28,-1.2295
2002-08-29,1.2448
2002-08-30,0.1708
2002-09-03,-2.6253
2002-09-04,2.1709
2002-09-05,-0.6169
2002-09-06,0.2414
2002-09-09,0.1032
2002-09-10,0.1718
2002-09-11,-0.446
2002-09-12,-1.7919
2002-09-13,-0.4561
2002-09-16,0.987
2002-09-17,-2.8272
2002-09-18,-1.4368
2002-09-19,-2.4052
2002-09-20,0.3734
2002-09-23,2.3064999999999998
2002-09-24,0.3636
2002-09-25,-4.1667
2002-09-26,0.8318
2002-09-27,-0.7124
2002-09-30,-1.1329
2002-10-01,6.7227
2002-10-02,-3.1854
2002-10-03,-6.5804
2002-10-04,-2.3348
2002-10-07,0.4457
2002-10-08,-3.2271
2002-10-09,-4.3768
2002-10-10,2.4412
2002-10-11,8.4681
2002-10-14,1.0592
2002-10-15,6.3665
2002-10-16,-3.2847
2002-10-17,4.9056999999999995
2002-10-18,1.1871
2002-10-21,2.3818
2002-10-22,-1.1111
2002-10-23,-0.7725
2002-10-24,-0.92
2002-10-25,1.2143
2002-10-28,0.3176
2002-10-29,-3.1657
2002-10-30,1.453
2002-10-31,0.4296
2002-11-01,-1.0695000000000001
2002-11-04,1.2252
2002-11-05,-0.7476
2002-11-06,2.1521
2002-11-07,1.842
2002-11-08,-0.9391
2002-11-11,-2.7739000000000003
2002-11-12,0.5417
2002-11-13,1.1853
2002-11-14,3.2659000000000002
2002-11-15,1.7875999999999999
2002-11-18,-2.229
2002-11-19,1.0708
2002-11-20,1.162
2002-11-21,2.5338000000000003
2002-11-22,0.8237
2002-11-25,-3.366
2002-11-26,-1.6909
2002-11-27,0.5848
2002-11-29,-0.8208
2002-12-02,-0.5172
2002-12-03,0.5893
2002-12-04,1.1371
2002-12-05,-1.1925
2002-12-06,2.0
2002-12-09,-0.9466
2002-12-10,1.1945000000000001
2002-12-11,-0.6745
2002-12-12,-0.747
2002-12-13,-0.1026
2002-12-16,3.3904
2002-12-17,-0.53
2002-12-18,-0.1665
2002-12-19,-1.2675
2002-12-20,3.3108
2002-12-23,0.8502
2002-12-24,-0.1946
2002-12-26,0.065
2002-12-27,-1.9156
2002-12-30,0.7944
2002-12-31,-1.0509
2003-01-02,1.4935
2003-01-03,-0.5886
2003-01-06,1.0526
2003-01-07,-2.3438
2003-01-08,-2.4
2003-01-09,5.0205
2003-01-10,-0.1626
2003-01-13,-0.1303
2003-01-14,0.4566
2003-01-15,-1.2987
2003-01-16,-1.7433999999999998
2003-01-17,0.0
2003-01-21,-2.0757
2003-01-22,-0.9573
2003-01-23,1.5533000000000001
2003-01-24,-2.8552
2003-01-27,-0.3499
2003-01-28,1.2288999999999999
2003-01-29,0.0694
2003-01-30,-0.6586
2003-01-31,-0.2094
2003-02-03,0.1399
2003-02-04,-2.5838
2003-02-05,-1.5412
2003-02-06,-2.4026
2003-02-07,0.1492
2003-02-10,0.3724
2003-02-11,-1.3357999999999999
2003-02-12,-0.7522
2003-02-13,0.6821
2003-02-14,4.1776
2003-02-18,2.4566
2003-02-19,-1.1283
2003-02-20,-0.8559
2003-02-21,1.5108000000000001
2003-02-24,-1.8427
2003-02-25,-0.4693
2003-02-26,-3.5183
2003-02-27,3.6466
2003-02-28,0.0
2003-03-03,-0.0363
2003-03-04,-0.5806
2003-03-05,0.5109
2003-03-06,0.2905
2003-03-07,0.7241
2003-03-10,-2.5881
2003-03-11,-4.059
2003-03-12,-0.6538
2003-03-13,4.1425
2003-03-14,0.2974
2003-03-17,4.1512
2003-03-18,-1.3879000000000001
2003-03-19,1.5878999999999999
2003-03-20,-1.1723
2003-03-21,2.0848
2003-03-24,-2.3944
2003-03-25,1.5152
2003-03-26,-1.3504
2003-03-27,-0.2522
2003-03-28,0.0361
2003-03-31,-2.0217
2003-04-01,2.3581
2003-04-02,1.1159
2003-04-03,-0.9968
2003-04-04,1.4383
2003-04-07,0.6381
2003-04-08,0.7397
2003-04-09,-0.3497
2003-04-10,1.0877
2003-04-11,-0.2777
2003-04-14,2.4365
2003-04-15,1.597
2003-04-16,-2.1739
2003-04-17,1.1966
2003-04-21,-0.3378
2003-04-22,2.0339
2003-04-23,-1.4285999999999999
2003-04-24,-0.7752
2003-04-25,-2.7174
2003-04-28,2.1299
2003-04-29,0.3077
2003-04-30,-0.818
2003-05-01,-1.0309
2003-05-02,1.6319
2003-05-05,-0.0683
2003-05-06,1.1282
2003-05-07,-0.1014
2003-05-08,-0.846
2003-05-09,2.1502
2003-05-12,1.9043999999999999
2003-05-13,-0.5574
2003-05-14,0.2308
2003-05-15,2.1053
2003-05-16,-0.451
2003-05-19,-2.3948
2003-05-20,0.1326
2003-05-21,0.7285
2003-05-22,1.9724
2003-05-23,-0.5803
2003-05-27,0.7782
2003-05-28,-0.0965
2003-05-29,-0.5475
2003-05-30,2.8497
2003-06-02,-0.3778
2003-06-03,-0.7585
2003-06-04,2.5478
2003-06-05,1.2422
2003-06-06,0.9202
2003-06-09,-2.0061
2003-06-10,1.737
2003-06-11,1.7378
2003-06-12,1.0788
2003-06-13,-0.8598
2003-06-16,2.5718
2003-06-17,-0.0875
2003-06-18,0.0584
2003-06-19,-2.3914
2003-06-20,-0.239
2003-06-23,-2.6954000000000002
2003-06-24,0.3693
2003-06-25,-0.3373
2003-06-26,-0.1538
2003-06-27,-0.4622
2003-06-30,-0.1548
2003-07-01,2.4806
2003-07-02,0.6354
2003-07-03,-0.9621
2003-07-07,1.8215
2003-07-08,-0.0596
2003-07-09,-0.5072
2003-07-10,-1.7391
2003-07-11,1.6173
2003-07-14,0.7207
2003-07-15,-0.3578
2003-07-16,-0.4189
2003-07-17,-3.2151
2003-07-18,1.8317
2003-07-21,-1.5549
2003-07-22,0.8362
2003-07-23,0.43
2003-07-24,0.581
2003-07-25,3.3445
2003-07-28,-0.353
2003-07-29,-0.5314
2003-07-30,-1.4544000000000001
2003-07-31,-1.8072
2003-08-01,-0.3681
2003-08-04,0.3695
2003-08-05,-5.7362
2003-08-06,2.3104
2003-08-07,1.3041
2003-08-08,0.7535
2003-08-11,-1.7450999999999999
2003-08-12,1.6175000000000002
2003-08-13,-0.4994
2003-08-14,1.537
2003-08-15,-0.0309
2003-08-18,0.5253
2003-08-19,0.3381
2003-08-20,-2.2365
2003-08-21,-0.4387
2003-08-22,-1.1961
2003-08-25,-1.2424
2003-08-26,-0.4516
2003-08-27,-0.5509
2003-08-28,1.3685
2003-08-29,1.125
2003-09-02,2.6701
2003-09-03,1.1146
2003-09-04,0.0612
2003-09-05,-0.918
2003-09-08,0.8338
2003-09-09,-1.2864
2003-09-10,-3.1648
2003-09-11,0.4165
2003-09-12,0.2872
2003-09-15,0.1909
2003-09-16,1.0796999999999999
2003-09-17,-0.3456
2003-09-18,1.6078000000000001
2003-09-19,-0.5585
2003-09-22,-1.9969000000000001
2003-09-23,0.0637
2003-09-24,-0.9227
2003-09-25,-1.413
2003-09-26,-1.1726
2003-09-29,2.3401
2003-09-30,-0.1932
2003-10-01,2.7751
2003-10-02,-0.3454
2003-10-03,-0.1575
2003-10-06,0.9467
2003-10-07,-0.1876
2003-10-08,-0.5324
2003-10-09,-0.063
2003-10-10,-1.7013
2003-10-13,3.3974
2003-10-14,0.465
2003-10-15,-1.7279
2003-10-16,0.7221
2003-10-17,-0.4676
2003-10-20,0.2192
2003-10-21,0.125
2003-10-22,-1.186
2003-10-23,0.8844
2003-10-24,-0.5636
2003-10-27,-0.7872
2003-10-28,0.1269
2003-10-29,-1.5848
2003-10-30,-0.8052
2003-10-31,1.7856999999999998
2003-11-03,2.6794000000000002
2003-11-04,-0.9941
2003-11-05,-1.0041
2003-11-06,0.9646
2003-11-07,-1.5924
2003-11-10,1.0032
2003-11-11,0.7049
2003-11-12,0.5727
2003-11-13,0.6011
2003-11-14,-0.7547
2003-11-17,-0.0634
2003-11-18,-0.0317
2003-11-19,1.2052
2003-11-20,-0.3761
2003-11-21,0.3146
2003-11-24,0.0
2003-11-25,0.6585
2003-11-26,3.1776
2003-11-28,-0.0302
2003-12-01,0.9363
2003-12-02,2.3339
2003-12-03,-1.6667
2003-12-04,0.2974
2003-12-05,0.1186
2003-12-08,0.8588
2003-12-09,-2.2314
2003-12-10,-1.4114
2003-12-11,1.5230000000000001
2003-12-12,0.48
2003-12-15,-2.8068
2003-12-16,1.2596
2003-12-17,-0.3034
2003-12-18,0.7608
2003-12-19,-0.0302
2003-12-22,-0.7553
2003-12-23,0.3653
2003-12-24,-0.2123
2003-12-26,-0.2432
2003-12-29,1.5539
2003-12-30,-0.03
2003-12-31,-0.7503
2004-01-02,-0.4233
2004-01-05,-1.2147000000000001
2004-01-06,0.123
2004-01-07,0.0921
2004-01-08,0.0613
2004-01-09,-0.1839
2004-01-12,-0.7371
2004-01-13,1.7946
2004-01-14,3.7386
2004-01-15,0.0586
2004-01-16,2.8404
2004-01-20,0.4556
2004-01-21,2.1259
2004-01-22,-0.1665
2004-01-23,-0.5282
2004-01-26,0.5869
2004-01-27,-1.0281
2004-01-28,-1.7406000000000001
2004-01-29,0.0857
2004-01-30,-0.942
2004-02-02,2.1614
2004-02-03,0.7052
2004-02-04,-0.7283
2004-02-05,-0.3104
2004-02-06,1.5568
2004-02-09,-0.5295
2004-02-10,1.1768
2004-02-11,1.4954
2004-02-12,-0.382
2004-02-13,-0.1369
2004-02-17,1.0971
2004-02-18,-0.9767
2004-02-19,0.5479
2004-02-20,0.0545
2004-02-23,-0.6264
2004-02-24,-0.5207
2004-02-25,0.9366
2004-02-26,-0.3821
2004-02-27,-0.8219
2004-03-01,0.4144
2004-03-02,-0.2751
2004-03-03,0.9379
2004-03-04,-0.6559
2004-03-05,1.0729
2004-03-08,-0.5716
2004-03-09,-0.6296
2004-03-10,-1.7631000000000001
2004-03-11,-1.5143
2004-03-12,-0.2847
2004-03-15,-2.3986
2004-03-16,2.3406000000000002
2004-03-17,0.7719
2004-03-18,0.9362
2004-03-19,-1.7144
2004-03-22,-0.5147
2004-03-23,-0.6899
2004-03-24,-0.3473
2004-03-25,0.9294
2004-03-26,0.777
2004-03-29,1.4849
2004-03-30,0.1125
2004-03-31,0.1405
2004-04-01,0.8981
2004-04-02,-0.612
2004-04-05,0.1959
2004-04-06,0.5307
2004-04-07,0.0278
2004-04-08,-0.1667
2004-04-12,0.8904
2004-04-13,-2.4545
2004-04-14,-1.1026
2004-04-15,-0.7719
2004-04-16,1.4693
2004-04-19,-0.7098
2004-04-20,-1.8873
2004-04-21,0.0583
2004-04-22,2.1847
2004-04-23,0.2566
2004-04-26,0.0853
2004-04-27,1.0795
2004-04-28,-1.4053
2004-04-29,0.057
2004-04-30,0.5698
2004-05-03,1.4163999999999999
2004-05-04,-2.0391
2004-05-05,-0.9695
2004-05-06,-1.6124
2004-05-07,-3.4241
2004-05-10,-1.6061
2004-05-11,-0.4312
2004-05-12,7.4234
2004-05-13,-0.6623
2004-05-14,1.2464
2004-05-17,-2.3476
2004-05-18,0.6743
2004-05-19,0.6698
2004-05-20,-0.3471
2004-05-21,0.8128
2004-05-24,-0.835
2004-05-25,0.9292
2004-05-26,0.1438
2004-05-27,0.6895
2004-05-28,-0.2853
2004-06-01,-0.0572
2004-06-02,1.1451
2004-06-03,-0.1698
2004-06-04,0.8789
2004-06-07,0.8713
2004-06-08,-0.0279
2004-06-09,-0.5853
2004-06-10,0.0841
2004-06-14,-2.1569
2004-06-15,0.3149
2004-06-16,0.5993
2004-06-17,-0.2837
2004-06-18,0.0
2004-06-21,-0.7397
2004-06-22,-1.0605
2004-06-23,0.6373
2004-06-24,-0.6333
2004-06-25,0.1159
2004-06-28,-0.3472
2004-06-29,1.4228
2004-06-30,-0.4294
2004-07-01,1.2938
2004-07-02,0.1987
2004-07-06,0.5382
2004-07-07,0.1691
2004-07-08,-0.6751
2004-07-09,0.4815
2004-07-12,-0.1691
2004-07-13,-0.1129
2004-07-14,-0.5088
2004-07-15,-1.0795
2004-07-16,-1.2062
2004-07-19,-0.0291
2004-07-20,0.6688
2004-07-21,-1.7042000000000002
2004-07-22,-0.2351
2004-07-23,-0.5891
2004-07-26,0.3556
2004-07-27,-0.059
2004-07-28,-0.5613
2004-07-29,0.8318
2004-07-30,0.1473
2004-08-02,1.0886
2004-08-03,-4.7439
2004-08-04,0.7333
2004-08-05,-2.2141
2004-08-06,-0.062
2004-08-09,0.807
2004-08-10,1.2006999999999999
2004-08-11,0.0913
2004-08-12,-0.6079
2004-08-13,0.0612
2004-08-16,2.1699
2004-08-17,-0.7777
2004-08-18,1.7184
2004-08-19,-0.652
2004-08-20,0.4773
2004-08-23,-0.4751
2004-08-24,0.358
2004-08-25,1.0702
2004-08-26,-0.2941
2004-08-27,0.59
2004-08-30,0.2346
2004-08-31,1.5506
2004-09-01,0.5186
2004-09-02,0.6306
2004-09-03,-0.0285
2004-09-07,1.3105
2004-09-08,-0.4499
2004-09-09,0.1977
2004-09-10,-0.0564
2004-09-13,1.0719
2004-09-14,1.1164
2004-09-15,-1.3801
2004-09-16,0.8956
2004-09-17,0.1387
2004-09-20,-1.1911
2004-09-21,0.6168
2004-09-22,-1.0867
2004-09-23,-0.6761
2004-09-24,0.1702
2004-09-27,0.1982
2004-09-28,1.5259
2004-09-29,1.6977
2004-09-30,-1.5598999999999998
2004-10-01,2.0573
2004-10-04,0.4631
2004-10-05,-0.7592
2004-10-06,0.3552
2004-10-07,-0.9257
2004-10-08,-0.632
2004-10-11,0.4425
2004-10-12,0.4956
2004-10-13,-1.3425
2004-10-14,-1.9994
2004-10-15,-0.6234
2004-10-18,1.2831000000000001
2004-10-19,-3.0687
2004-10-20,2.2074
2004-10-21,-0.0568
2004-10-22,0.9667
2004-10-25,0.3098
2004-10-26,2.4144
2004-10-27,0.6853
2004-10-28,0.8712
2004-10-29,1.9163000000000001
2004-11-01,-2.4629
2004-11-02,3.1496
2004-11-03,-0.6844
2004-11-04,1.1132
2004-11-05,0.5767
2004-11-08,1.7201
2004-11-09,0.6662
2004-11-10,0.5163
2004-11-11,1.3611
2004-11-12,-1.8495
2004-11-15,0.8776
2004-11-16,-0.8188
2004-11-17,-0.0258
2004-11-18,-0.129
2004-11-19,-1.0078
2004-11-22,1.018
2004-11-23,-0.3101
2004-11-24,0.1555
2004-11-26,-1.0352
2004-11-29,-1.0199
2004-11-30,-0.4491
2004-12-01,2.6805
2004-12-02,0.0517
2004-12-03,0.2325
2004-12-06,0.3093
2004-12-07,-0.9507
2004-12-08,0.9598
2004-12-09,-0.0514
2004-12-10,0.2571
2004-12-13,0.3077
2004-12-14,-0.3579
2004-12-15,2.2319
2004-12-16,0.2258
2004-12-17,-0.2003
2004-12-20,-0.1505
2004-12-21,0.7789
2004-12-22,0.9723
2004-12-23,0.0247
2004-12-27,-0.1975
2004-12-28,1.9293
2004-12-29,-0.4853
2004-12-30,0.0244
2004-12-31,-0.195
2005-01-03,-0.9282
2005-01-04,-0.0986
2005-01-05,-1.1352
2005-01-06,-0.2996
2005-01-07,-0.3255
2005-01-10,0.4521
2005-01-11,-0.6502
2005-01-12,1.4849999999999999
2005-01-13,-0.5456
2005-01-14,0.4239
2005-01-18,2.1852
2005-01-19,-1.4581
2005-01-20,-1.5535999999999999
2005-01-21,-0.0752
2005-01-24,-0.0752
2005-01-25,0.1756
2005-01-26,1.3273
2005-01-27,-1.4088
2005-01-28,-0.376
2005-01-31,2.1137
2005-02-01,1.6263999999999998
2005-02-02,0.3637
2005-02-03,0.4107
2005-02-04,-0.2647
2005-02-07,0.7479
2005-02-08,-4.909
2005-02-09,-1.108
2005-02-10,0.4838
2005-02-11,0.7603
2005-02-14,-0.4024
2005-02-15,1.5152
2005-02-16,-0.597
2005-02-17,-1.2763
2005-02-18,-0.1521
2005-02-22,-2.691
2005-02-23,0.4435
2005-02-24,0.7532
2005-02-25,1.8046
2005-02-28,-1.1902
2005-03-01,-0.3844
2005-03-02,-0.2315
2005-03-03,-0.1805
2005-03-04,0.465
2005-03-07,0.1029
2005-03-08,-0.3339
2005-03-09,-0.2577
2005-03-10,0.801
2005-03-11,-2.1532999999999998
2005-03-14,1.3361
2005-03-15,0.9566
2005-03-16,-0.4353
2005-03-17,0.0772
2005-03-18,0.1285
2005-03-21,-1.1807
2005-03-22,-1.5584
2005-03-23,-0.0264
2005-03-24,-0.739
2005-03-28,1.5687
2005-03-29,-0.5236
2005-03-30,1.3421
2005-03-31,-0.0519
2005-04-01,-0.9873
2005-04-04,1.417
2005-04-05,-0.1294
2005-04-06,0.6995
2005-04-07,-0.3087
2005-04-08,-1.6774
2005-04-11,0.315
2005-04-12,1.6221999999999999
2005-04-13,-1.0299
2005-04-14,-2.1072
2005-04-15,-1.3819
2005-04-18,0.0
2005-04-19,0.1347
2005-04-20,-0.6728
2005-04-21,2.1132
2005-04-22,-0.3449
2005-04-25,0.9585
2005-04-26,-0.8966
2005-04-27,0.5588
2005-04-28,-0.1323
2005-04-29,3.5506
2005-05-02,-2.4821
2005-05-03,1.9417
2005-05-04,3.3719
2005-05-05,0.1992
2005-05-06,-0.5467
2005-05-09,0.3998
2005-05-10,-1.7422
2005-05-11,0.8105
2005-05-12,-1.206
2005-05-13,-0.941
2005-05-16,0.8472
2005-05-17,1.0692
2005-05-18,0.6297
2005-05-19,-0.6008
2005-05-20,0.277
2005-05-23,0.2009
2005-05-24,0.0501
2005-05-25,-1.0772
2005-05-26,0.7344
2005-05-27,0.0251
2005-05-31,0.2513
2005-06-01,0.1504
2005-06-02,-0.3004
2005-06-03,-1.0796000000000001
2005-06-06,0.0508
2005-06-07,-0.1522
2005-06-08,-0.1524
2005-06-09,0.3562
2005-06-10,1.141
2005-06-13,-0.376
2005-06-14,-0.6039
2005-06-15,-0.0759
2005-06-16,1.4188
2005-06-17,2.7979000000000003
2005-06-20,0.1944
2005-06-21,0.0485
2005-06-22,0.4606
2005-06-23,-0.1207
2005-06-24,-0.4349
2005-06-27,1.5045
2005-06-28,0.0478
2005-06-29,0.2151
2005-06-30,-0.0954
2005-07-01,1.0024
2005-07-05,1.1815
2005-07-06,-0.2569
2005-07-07,0.4449
2005-07-08,1.3753
2005-07-11,0.161
2005-07-12,0.4362
2005-07-13,0.2971
2005-07-14,-0.4786
2005-07-15,0.3893
2005-07-18,0.0228
2005-07-19,0.3649
2005-07-20,0.2499
2005-07-21,0.0227
2005-07-22,-0.3172
2005-07-25,-0.0455
2005-07-26,-0.887
2005-07-27,1.721
2005-07-28,0.5188
2005-07-29,-1.3689
2005-08-01,-0.091
2005-08-02,1.2981
2005-08-03,1.9335
2005-08-04,-0.3308
2005-08-05,-1.2835
2005-08-08,0.0224
2005-08-09,2.1963
2005-08-10,0.2632
2005-08-11,1.0499
2005-08-12,-0.671
2005-08-15,0.414
2005-08-16,-0.4774
2005-08-17,0.1744
2005-08-18,-0.1088
2005-08-19,0.0872
2005-08-22,0.1742
2005-08-23,-0.3043
2005-08-24,-0.0872
2005-08-25,0.3928
2005-08-26,-0.2608
2005-08-29,0.414
2005-08-30,-0.5425
2005-08-31,-0.0655
2005-09-01,1.441
2005-09-02,0.1291
2005-09-06,1.5262
2005-09-07,-0.3599
2005-09-08,-0.595
2005-09-09,1.7101
2005-09-12,1.3241
2005-09-13,-0.643
2005-09-14,-1.2735
2005-09-15,-1.163
2005-09-16,0.4707
2005-09-19,-0.4046
2005-09-20,-0.2138
2005-09-21,-1.457
2005-09-22,-0.1957
2005-09-23,1.8300999999999998
2005-09-26,-0.7274
2005-09-27,-0.1293
2005-09-28,0.1079
2005-09-29,1.8107
2005-09-30,0.2964
2005-10-03,-0.3589
2005-10-04,-0.0636
2005-10-05,-0.9964
2005-10-06,0.8565
2005-10-07,-0.7643
2005-10-10,-0.1498
2005-10-11,-0.1286
2005-10-12,-0.7938
2005-10-13,0.5623
2005-10-14,1.6559
2005-10-17,0.2116
2005-10-18,-0.1689
2005-10-19,2.1781
2005-10-20,-1.3038
2005-10-21,1.2581
2005-10-24,1.4703
2005-10-25,1.6939
2005-10-26,0.9031
2005-10-27,-2.2872
2005-10-28,0.8752
2005-10-31,0.1412
2005-11-01,-1.3298
2005-11-02,1.6132
2005-11-03,1.4068
2005-11-04,-0.1784
2005-11-07,0.7544
2005-11-08,0.0394
2005-11-09,0.0
2005-11-10,2.2257
2005-11-11,-0.3854
2005-11-14,-0.0967
2005-11-15,-2.2846
2005-11-16,-1.1441
2005-11-17,0.8934
2005-11-18,-0.0805
2005-11-21,0.0
2005-11-22,0.7049
2005-11-23,0.4
2005-11-25,0.1992
2005-11-28,0.2783
2005-11-29,0.2379
2005-11-30,0.2176
2005-12-01,-0.5131
2005-12-02,0.0
2005-12-05,-1.2101
2005-12-06,-1.0643
2005-12-07,0.2639
2005-12-08,-0.1619
2005-12-09,0.6894
2005-12-12,-0.4229
2005-12-13,1.1527
2005-12-14,-0.08
2005-12-15,-0.3802
2005-12-16,-0.1406
2005-12-19,-1.6895
2005-12-20,-0.0614
2005-12-21,-0.4708
2005-12-22,-0.7404
2005-12-23,0.0414
2005-12-27,-1.0563
2005-12-28,0.314
2005-12-29,-0.4382
2005-12-30,-0.5869
2006-01-03,0.6325
2006-01-04,-0.1048
2006-01-05,-0.6292
2006-01-06,-0.19
2006-01-09,0.9939
2006-01-10,0.67
2006-01-11,-0.1664
2006-01-12,-0.75
2006-01-13,-0.063
2006-01-17,-0.5041
2006-01-18,-1.2244
2006-01-19,-0.6412
2006-01-20,-1.1185
2006-01-23,0.7831
2006-01-24,2.3527
2006-01-25,-1.202
2006-01-26,0.5977
2006-01-27,0.1485
2006-01-30,1.1229
2006-01-31,-1.1942
2006-02-01,-0.2969
2006-02-02,-0.9996
2006-02-03,-0.043
2006-02-06,0.6018
2006-02-07,0.6195
2006-02-08,0.5308
2006-02-09,-0.0634
2006-02-10,0.9298
2006-02-13,0.1466
2006-02-14,1.7771
2006-02-15,-0.7601
2006-02-16,-0.1242
2006-02-17,-0.4974
2006-02-21,0.7082
2006-02-22,0.8273
2006-02-23,-0.3077
2006-02-24,1.3169
2006-02-27,0.0203
2006-02-28,-1.0761
2006-03-01,0.5747
2006-03-02,-1.2449
2006-03-03,-0.5166
2006-03-06,-0.8101
2006-03-07,1.0471
2006-03-08,0.2073
2006-03-09,-0.5377
2006-03-10,1.0605
2006-03-13,0.0
2006-03-14,1.07
2006-03-15,1.0179
2006-03-16,0.7054
2006-03-17,0.3602
