ticker,SMGI US Equity
2013-12-13,0.0
2013-12-16,5.4545
2013-12-17,6.8966
2013-12-18,0.3226
2013-12-19,0.3215
2013-12-20,-3.2051
2013-12-26,0.0
2013-12-27,2.649
2013-12-30,-6.129
2013-12-31,3.1056
2014-01-02,14.4578
2014-01-08,0.0
2014-01-14,-10.526299999999999
2014-01-24,2.9412000000000003
2014-01-27,9.7143
2014-01-28,0.0
2014-01-30,9.375
2014-01-31,1.9048
2014-02-04,0.9346
2014-02-05,1.8519
2014-02-06,-1.8182
2014-02-07,4.1667
2014-02-10,0.8889
2014-02-11,-5.2863
2014-02-12,2.3256
2014-02-20,0.0
2014-03-04,4.0909
2014-03-11,0.0
2014-03-14,-2.1834
2014-03-18,1.7856999999999998
2014-03-24,-3.0702
2014-03-26,-0.4525
2014-03-27,0.0
2014-04-03,-8.6364
2014-04-11,0.4975
2014-04-16,0.0
2014-05-09,0.495
2014-05-27,0.0
2014-05-28,0.0
2014-06-04,0.9852
2014-06-06,0.0
2014-06-10,5.8537
2014-06-11,-5.53
2014-06-13,2.439
2014-06-17,4.7619
2014-06-19,-4.5455
2014-06-24,-2.3810000000000002
2014-07-08,2.439
2014-07-10,-2.3810000000000002
2014-07-16,2.439
2014-07-17,-2.3810000000000002
2014-07-22,5.8537
2014-07-23,0.4608
2014-07-28,-0.4587
2014-07-31,-2.765
2014-08-04,-5.2133
2014-08-05,0.0
2014-08-07,16.5
2014-08-11,-3.4335
2014-08-15,-2.6667
2014-08-18,-1.8265
2014-08-21,-6.9767
2014-09-02,0.0
2014-09-15,-0.5
2014-09-18,1.005
2014-09-23,0.995
2014-09-30,4.7783
2014-10-01,-1.2694
2014-10-02,-1.1905000000000001
2014-10-07,-1.2048
2014-10-13,-2.439
2014-10-14,7.5
2014-10-15,-2.3256
2014-10-20,-1.4285999999999999
2014-10-30,15.942
2014-10-31,-2.0833
2014-11-03,0.0
2014-11-04,0.0
2014-11-05,0.0
2014-11-06,0.6383
2014-11-07,-0.6342
2014-11-10,-0.4255
2014-11-11,0.4274
2014-11-12,0.0
2014-11-13,0.0
2014-11-14,1.2766
2014-11-17,-1.2605
2014-11-18,0.0
2014-11-19,0.0
2014-11-20,0.4255
2014-11-21,0.4237
2014-11-24,-0.8439
2014-11-25,0.0
2014-11-26,-0.8511
2014-12-05,0.0
2014-12-09,-5.1502
2014-12-10,-5.4299
2014-12-12,-7.9426
2014-12-15,3.9501
2014-12-17,-5.0
2014-12-18,2.6316
2014-12-22,3.0769
2014-12-23,-10.4478
2014-12-29,0.0
2014-12-30,0.0
2015-01-05,2.7778
2015-01-06,0.0
2015-01-13,8.1081
2015-01-23,-2.5
2015-01-26,2.5641
2015-01-27,0.0
2015-02-03,-7.0
2015-02-04,-1.0753
2015-02-10,5.9783
2015-02-11,5.1282
2015-02-12,0.0
2015-03-02,2.1951
2015-03-11,-4.5346
2015-03-24,-2.5
2015-04-02,0.0
2015-04-07,0.0
2015-04-08,0.0
2015-04-15,0.0
2015-04-16,0.0
2015-04-21,0.0
2015-04-22,2.5641
2015-04-28,-2.5
2015-04-30,-2.5641
2015-05-05,0.0
2015-05-12,-1.5789
2015-05-13,1.6042999999999998
2015-05-14,-0.0066
2015-05-21,0.0066
2015-05-22,-2.1053
2015-06-05,-3.2258
2015-06-23,0.0
2015-07-06,-2.7778
2015-07-09,0.0
2015-07-13,0.0
2015-07-17,0.0
2015-07-20,0.0
2015-07-27,0.0
2015-07-29,0.0
2015-08-05,0.0
2015-08-11,0.0
2015-08-12,8.5714
2015-08-17,0.0
2015-08-21,-7.8947
2015-08-26,0.0
2015-09-04,0.0
2015-09-10,2.8571
2015-09-30,-2.2222
2015-10-12,0.0
2015-10-13,2.2727
2015-10-20,0.0
2015-10-21,2.7778
2015-11-11,1.0811
2015-11-17,0.0
2015-11-18,0.0
2015-11-19,0.0
2015-11-24,0.0
2015-12-03,9.6257
2015-12-04,0.0
2015-12-07,2.439
2015-12-08,-1.4285999999999999
2015-12-09,1.4493
2015-12-10,-4.7619
2015-12-11,12.0
2015-12-16,-14.2857
2015-12-18,-16.6667
2015-12-21,0.0
2015-12-22,-12.5
2016-01-05,0.0
2016-01-19,0.0
2016-02-02,14.2857
2016-02-08,0.0
2016-02-19,0.0
2016-02-29,0.0
2016-03-10,0.0
2016-05-09,13.4375
2016-06-08,3.5813
2016-06-28,6.383
2016-08-15,0.0
2016-08-30,0.0
2016-11-14,20.0
2016-12-05,-16.6667
2016-12-06,-38.0
2016-12-12,67.7419
2016-12-28,3.8462
2017-01-20,0.0
2017-01-30,0.0
2017-02-03,0.0
2017-02-17,11.1111
2017-02-21,0.0
2017-02-23,16.6667
2017-02-27,0.0
2017-03-01,-22.8571
2017-03-13,-7.4074
2017-03-17,0.0
2017-03-29,0.0
2017-03-31,0.0
2017-04-10,4.6
2017-04-24,-38.8145
2017-04-28,0.0
2017-05-10,37.5
2017-06-05,-18.1818
2017-06-19,33.3333
2017-06-26,-25.0
2017-06-28,33.3333
2017-07-05,-15.0833
2017-07-10,22.6693
2017-07-12,0.0
2017-07-19,-8.0
2017-07-24,0.0
2017-07-26,8.6957
2017-07-27,0.0
2017-08-03,-16.0
2017-08-10,19.0476
2017-08-11,0.0
2017-08-17,0.0
2017-08-18,4.0
2017-08-22,26.9231
2017-08-23,-6.0606
2017-08-24,25.8065
2017-08-25,-10.2564
2017-08-31,2.8571
2017-09-01,-12.1944
2017-09-11,10.7245
2017-09-18,57.1429
2017-09-19,0.0
2017-09-20,0.0
2017-09-21,-36.3636
2017-09-22,2.8571
2017-09-25,-8.3333
2017-09-26,12.1212
2017-09-28,5.4054
2017-10-02,2.5641
2017-10-03,5.0
2017-10-05,-4.7619
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,-20.0
2017-10-19,21.875
2017-10-20,-10.2564
2017-10-23,-14.2857
2017-10-24,0.0
2017-10-26,16.6667
2017-10-27,-14.2857
2017-10-30,-10.0
2017-11-01,3.7037
2017-11-06,1.7856999999999998
2017-11-07,1.7544
2017-11-08,13.7931
2017-11-17,6.0606
2017-11-20,0.0
2017-11-21,28.5714
2017-11-27,0.0
2017-11-29,0.0
2017-11-30,0.0
2017-12-04,-11.1111
2017-12-08,62.5
2017-12-11,0.0
2017-12-12,-9.5538
2017-12-13,-6.4467
2017-12-14,9.0909
2017-12-18,0.0
2017-12-19,0.0
2017-12-27,33.3333
2018-01-02,0.0
2018-01-03,-12.5
2018-01-09,-0.7143
2018-01-10,-6.4748
2018-01-16,0.0
2018-01-17,0.0
2018-01-22,0.0
2018-01-23,-6.1538
2018-01-25,6.5574
2018-01-29,0.0
2018-01-31,-15.3846
2018-02-02,9.0909
2018-02-05,0.0
2018-02-07,-6.6667
2018-02-08,-1.7856999999999998
2018-02-09,0.0
2018-02-13,-4.1818
2018-02-15,13.852
2018-02-20,0.0
2018-02-21,-25.0
2018-02-22,20.5333
2018-02-23,56.7109
2018-02-26,0.0
2018-02-28,-47.0588
2018-03-01,88.8889
2018-03-07,-5.8824
2018-03-08,-42.5
2018-03-09,73.913
2018-03-14,-42.5
2018-03-15,73.913
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,0.0
2018-03-26,6.25
2018-03-27,5.8824
2018-03-28,0.0
2018-03-29,0.0
2018-04-02,0.0
2018-04-03,-56.6667
2018-04-04,130.7436
2018-04-05,-5.5451
2018-04-06,-10.3506
2018-04-09,-1.3149
2018-04-11,1.3298
2018-04-12,10.2362
2018-04-16,0.0
2018-05-04,-4.7619
2018-05-09,-0.0125
2018-05-10,0.0
2018-05-14,-1.2377
2018-05-17,-28.9873
2018-05-21,-10.8734
2018-05-22,0.0
2018-05-24,0.0
2018-05-31,30.0
2018-06-05,-23.0769
2018-06-07,0.0
2018-06-08,49.6
2018-06-18,-43.5829
2018-06-19,74.1706
2018-06-25,2.0408
2018-06-27,0.0
2018-06-28,0.0
2018-07-06,5.3333
2018-07-10,-5.0633
2018-07-11,0.0
2018-07-12,5.3333
2018-08-02,0.0
2018-08-03,-6.3291
2018-08-13,1.3514
2018-08-14,-27.3333
2018-08-15,37.6147
2018-08-21,-1.3333
2018-08-24,-25.6757
2018-08-27,0.0
2018-08-28,34.5273
2018-08-29,0.0
2018-09-07,-3.3721
2018-09-14,3.4898
2018-09-21,-25.6656
2018-09-24,-1.8182
2018-09-25,35.1852
2018-09-27,-4.1096
2018-09-28,-28.5714
2018-10-01,20.0
2018-10-02,16.6667
2018-10-03,0.0
2018-10-08,-28.5714
2018-10-16,30.0
2018-10-19,-21.5385
2018-10-24,0.0
2018-10-26,0.0
2018-10-29,0.0
2018-11-06,0.0
2018-11-13,-50.0
2018-11-14,26.1176
2018-11-15,55.4726
2018-11-16,-30.02
2018-11-19,-5.6873000000000005
2018-11-20,-39.0303
2018-11-21,24.2545
2018-11-26,20.0
2018-11-28,6.2667
2018-11-29,-1.192
2018-11-30,4.7619
2018-12-03,6.0606
2018-12-04,28.5714
2018-12-07,-5.5556
2018-12-10,0.0
2018-12-11,5.8824
2018-12-12,0.0
2018-12-13,0.0
2018-12-17,-46.6667
2018-12-18,5.0
2018-12-20,98.4127
2018-12-24,-48.0
2018-12-27,4.6154
2018-12-28,83.8235
2018-12-31,-6.0
2019-01-07,-3.1915
2019-01-09,9.8901
2019-01-14,-8.0
2019-01-17,-2.1739
2019-01-18,2.2222
2019-01-22,39.1304
2019-02-06,-22.6563
2019-02-11,-39.3939
2019-02-12,64.6667
2019-02-13,1.2146
2019-02-22,-5.0
2019-03-01,-1.0526
2019-03-04,-35.9574
2019-03-05,48.8372
2019-03-07,0.0
2019-03-08,2.6786
2019-03-13,0.0
2019-03-20,-1.8477999999999999
2019-03-28,1.8826
2019-04-01,-13.4783
2019-04-08,-12.0603
2019-04-09,0.0
2019-04-10,0.0
2019-04-11,0.0
2019-04-15,14.2857
2019-04-16,-10.0
2019-04-17,-2.7778
2019-04-18,14.2857
2019-04-22,12.5
2019-04-23,-11.1111
2019-04-24,5.0
2019-04-25,0.0
2019-04-26,8.3333
2019-04-29,-1.0989
2019-04-30,0.0
2019-05-02,-11.1111
2019-05-06,0.0
2019-05-08,0.0
2019-05-09,0.0
2019-05-13,12.5
2019-05-16,-2.2222
2019-05-17,-9.0909
2019-05-20,0.0
2019-05-21,-24.75
2019-05-22,0.0
2019-05-24,32.8904
2019-05-29,-25.0
2019-05-30,33.3333
2019-05-31,-2.5
2019-06-04,2.5641
2019-06-06,0.0
2019-06-07,12.5
2019-06-10,0.0
2019-06-11,0.0
2019-06-13,0.0
2019-07-10,0.0
2019-07-11,0.0
2019-07-15,0.0
2019-07-16,-22.2222
2019-07-17,0.0
2019-07-22,28.5714
2019-07-23,-0.4444
2019-07-24,0.4464
2019-07-26,-33.1111
2019-07-29,0.0
2019-07-30,48.8372
2019-08-02,-33.0357
2019-08-05,3.3333
2019-08-06,0.0
2019-08-07,29.0323
2019-08-09,-22.5
2019-08-14,-3.2258
2019-08-15,-10.0
2019-08-16,0.0
2019-08-20,0.0
2019-08-22,-18.1481
2019-09-09,-9.5023
2019-09-16,-15.0
2019-09-20,-23.5294
2019-09-23,90.7692
2019-09-24,-3.2258
2019-09-25,-37.5
2019-09-26,0.0
2019-09-27,0.0
2019-09-30,0.0
2019-10-01,-20.0
2019-10-03,25.0
2019-10-11,-17.3333
2019-10-14,100.0
2019-10-16,0.0
2019-10-17,-39.5161
2019-10-18,65.3333
2019-10-23,0.0
2019-10-28,0.8065
2019-10-29,-20.0
2019-10-30,10.0
2019-10-31,13.6364
2019-11-11,0.0
2019-11-14,0.0
2019-11-26,-36.0
2019-11-27,50.0
2019-12-02,0.0
2019-12-03,0.0
2019-12-12,0.0
2019-12-13,0.0
2019-12-19,0.0
2019-12-20,-0.8333
2019-12-23,0.8403
2020-01-03,0.0
2020-01-06,28.75
2020-01-07,-22.3301
2020-01-14,25.8333
2020-01-30,-0.6623
2020-01-31,-3.3333
2020-02-04,-3.4483
2020-02-05,-0.0357
2020-02-06,0.0357
2020-02-12,-3.5714
2020-02-24,-42.5926
2020-02-25,8.3871
2020-02-26,-0.0595
2020-03-03,-10.6611
2020-03-04,32.0
2020-03-05,-9.596
2020-03-06,0.0
2020-03-09,-16.2011
2020-03-10,-20.3333
2020-03-11,-32.2176
2020-03-13,11.1111
2020-03-16,32.1111
2020-03-17,-24.3061
2020-03-18,-14.4444
2020-03-19,-6.4935
2020-03-20,63.8889
2020-03-23,-16.9492
2020-03-24,-13.2653
2020-03-25,0.0
2020-03-26,-17.647100000000002
2020-03-27,0.0
2020-03-30,42.8571
2020-03-31,0.0
2020-04-02,0.0
2020-04-03,-17.0
2020-04-06,80.1205
2020-04-07,-19.7324
2020-04-09,0.0
2020-04-13,16.6667
2020-04-14,0.0
2020-04-16,-27.1429
2020-04-17,7.8431
2020-04-20,0.0
2020-04-21,17.2727
2020-04-24,-22.4806
2020-04-28,20.0
2020-04-29,-16.6667
2020-04-30,20.0
2020-05-01,0.0
2020-05-04,4.1667
2020-05-05,-8.0
2020-05-06,-13.0435
2020-05-13,39.0
2020-05-14,-28.0576
2020-05-15,29.5
2020-05-18,-3.4749
2020-05-19,0.0
2020-05-20,-12.0
2020-05-21,-6.8182
2020-05-22,0.0
2020-05-27,28.0537
2020-05-28,-15.4318
2020-05-29,-5.4054
2020-06-05,-4.7619
2020-06-08,1.0
2020-06-09,8.9109
2020-06-18,-9.0909
2020-06-19,0.5
2020-06-30,47.7612
2020-07-02,-0.1347
2020-07-06,-5.5968
2020-07-08,0.0
2020-07-10,27.8571
2020-07-13,0.0
2020-07-14,10.0559
2020-07-15,-18.7817
2020-07-16,6.25
2020-07-17,-11.7647
2020-07-21,13.3333
2020-07-22,2.3529
2020-07-23,-25.2874
2020-07-24,0.0
2020-07-28,15.3846
2020-07-29,0.0
2020-07-30,0.0
2020-07-31,-10.0
