ticker,WEYS US Equity
2000-11-01,-0.2445
2000-11-02,0.0
2000-11-09,-1.9607999999999999
2000-11-13,0.0
2000-11-16,0.0
2000-11-21,-1.0
2000-11-29,-0.5657
2000-12-04,-2.551
2000-12-05,0.0
2000-12-11,0.5236
2000-12-12,3.125
2000-12-14,-2.5253
2000-12-15,-0.5181
2000-12-21,0.0
2000-12-27,0.5208
2000-12-29,0.0
2001-01-03,0.0
2001-01-04,0.0
2001-01-08,2.0725
2001-01-11,-2.0305
2001-01-16,2.0725
2001-01-18,-1.0152
2001-01-19,0.0
2001-01-23,-0.7692
2001-02-02,0.2584
2001-02-07,0.5155
2001-02-09,-0.5128
2001-02-12,0.0
2001-02-13,1.0309
2001-02-14,-1.0204
2001-02-15,0.5155
2001-02-20,0.0
2001-02-21,0.0
2001-02-22,-0.5128
2001-03-05,-0.0621
2001-03-07,0.0
2001-03-12,-0.5181
2001-03-14,0.0
2001-03-15,0.7813
2001-03-27,-0.7752
2001-03-28,0.5208
2001-03-29,-0.5181
2001-03-30,-0.5208
2001-04-02,-2.0942
2001-04-04,0.2674
2001-04-11,1.3333
2001-04-16,0.0
2001-04-17,0.0
2001-04-18,-3.1579
2001-04-25,4.1304
2001-04-27,-3.9666
2001-04-30,4.3478
2001-05-03,-3.6458
2001-05-08,0.5622
2001-05-10,-0.0215
2001-05-11,-1.0538
2001-05-14,-0.0217
2001-05-15,0.4348
2001-05-17,-0.4329
2001-05-22,0.0
2001-05-23,0.0
2001-05-24,0.0
2001-05-30,1.6087
2001-05-31,0.4301
2001-06-11,-0.2141
2001-06-15,0.0
2001-06-18,-0.2146
2001-06-22,0.0
2001-07-09,0.0
2001-07-19,0.0
2001-07-26,0.0
2001-07-27,1.0753
2001-08-07,0.5106
2001-08-10,-0.508
2001-08-13,0.6383
2001-08-14,-0.4228
2001-08-21,-0.2123
2001-08-22,0.0
2001-08-23,0.4255
2001-08-24,0.0
2001-09-04,0.0852
2001-09-19,0.0
2001-09-20,1.2766
2001-09-21,0.8403
2001-09-24,1.25
2001-09-25,1.6461000000000001
2001-09-26,1.2146
2001-09-27,0.68
2001-10-03,0.3178
2001-10-23,2.9703
2001-10-26,0.0
2001-10-30,-1.9231
2001-11-01,0.0
2001-11-02,1.9607999999999999
2001-11-09,-1.9231
2001-11-13,0.0
2001-11-14,0.0
2001-11-15,0.0
2001-11-26,0.5882
2001-11-27,-0.5848
2001-11-28,0.4706
2001-12-06,0.9804
2001-12-07,0.1165
2001-12-10,-1.0861
2001-12-14,-0.2745
2001-12-17,0.2753
2001-12-18,0.5882
2001-12-19,0.4678
2001-12-24,0.2134
2001-12-26,-1.6457000000000002
2001-12-27,-0.1969
2001-12-31,0.0
2002-01-02,0.0
2002-01-07,1.0256
2002-01-10,-1.0152
2002-01-11,0.0
2002-01-14,0.0
2002-01-16,0.1972
2002-01-18,-0.1969
2002-01-24,2.0907
2002-01-25,-1.0046
2002-01-28,2.0687
2002-02-01,3.2505
2002-02-04,1.8519
2002-02-05,-1.8182
2002-02-06,0.8889
2002-02-07,1.8686
2002-02-08,0.0036
2002-02-11,0.0
2002-02-12,2.7027
2002-02-20,1.7544
2002-02-22,0.069
2002-02-25,2.5155
2002-02-26,-1.6806999999999999
2002-02-27,0.0
2002-02-28,2.9744
2002-03-01,-2.9333
2002-03-04,3.3654
2002-03-05,2.99
2002-03-06,3.2258
2002-03-07,-3.125
2002-03-08,1.6129
2002-03-11,-1.5873
2002-03-12,0.0
2002-03-13,-3.2258
2002-03-14,-0.1333
2002-03-15,-0.0334
2002-03-18,0.0
2002-03-19,0.0
2002-03-20,0.0
2002-03-22,-2.3372
2002-03-25,1.8803
2002-03-27,2.349
2002-03-28,-4.0984
2002-04-02,0.0
2002-04-05,0.0
2002-04-09,-0.8547
2002-04-15,6.8966
2002-04-16,-5.1613
2002-04-17,3.9116
2002-04-22,-1.8003
2002-04-23,5.3333
2002-04-24,-3.481
2002-04-29,0.0
2002-05-02,2.0295
2002-05-03,0.2603
2002-05-06,-0.5929
2002-05-08,2.3698
2002-05-09,-3.0236
2002-05-10,0.4872
2002-05-13,-0.5171
2002-05-14,0.4224
2002-05-15,-0.8088
2002-05-16,0.0
2002-05-17,-0.3588
2002-05-20,1.8003
2002-05-21,-1.2862
2002-05-22,1.7915
2002-05-23,-0.8
2002-05-24,2.3226
2002-05-28,8.7926
2002-05-29,-5.8796
2002-05-30,3.5549
2002-05-31,-1.4896
2002-06-03,-4.5483
2002-06-04,0.0
2002-06-05,-0.7937
2002-06-06,3.9648
2002-06-10,-3.3827
2002-06-11,11.5005
2002-06-12,5.6857
2002-06-13,5.6502
2002-06-14,-4.2477
2002-06-17,2.1379
2002-06-18,-1.2297
2002-06-19,2.6517
2002-06-20,5.7779
2002-06-21,-1.1954
2002-06-24,-2.0987999999999998
2002-06-25,-0.5044
2002-06-26,1.3942
2002-06-28,-0.05
2002-07-01,-1.2006000000000001
2002-07-02,0.3797
2002-07-03,0.8827
2002-07-05,-0.875
2002-07-08,0.2522
2002-07-09,-0.6289
2002-07-10,-0.1266
2002-07-11,-1.1407
2002-07-15,2.5641
2002-07-16,-1.25
2002-07-17,-3.5443
2002-07-18,0.0
2002-07-19,-2.8871
2002-07-23,-5.1081
2002-07-24,2.5349
2002-07-25,2.2222
2002-07-29,2.4457
2002-07-31,-0.0027
2002-08-01,0.0027
2002-08-06,-4.5093
2002-08-09,4.7222
2002-08-12,0.0
2002-08-16,0.0
2002-08-19,-1.8568
2002-08-21,-2.7027
2002-08-22,0.0
2002-08-23,-5.0278
2002-08-26,-0.5528
2002-08-28,-1.8264
2002-08-29,-3.4286
2002-08-30,-0.6571
2002-09-03,0.3166
2002-09-04,0.0
2002-09-06,-3.125
2002-09-09,9.7419
2002-09-10,6.408
2002-09-11,-0.5525
2002-09-12,1.5278
2002-09-13,1.0944
2002-09-17,0.1353
2002-09-19,1.8919000000000001
2002-09-20,0.0
2002-09-24,-0.5013
2002-09-25,-2.4286
2002-09-26,3.0055
2002-10-01,-0.5305
2002-10-02,0.16
2002-10-03,0.0
2002-10-04,-1.4909
2002-10-07,-2.7027
2002-10-08,3.8333
2002-10-09,0.321
2002-10-10,-1.3333
2002-10-14,-2.6486
2002-10-16,4.1061
2002-10-18,0.0027
2002-10-21,-1.3333
2002-10-22,0.0
2002-10-23,0.027
2002-10-24,1.8643999999999998
2002-10-25,-1.8568
2002-10-28,-2.7027
2002-10-29,0.0
2002-10-30,0.0
2002-11-04,1.3889
2002-11-05,2.7123
2002-11-06,0.5601
2002-11-08,-1.8302
2002-11-12,1.8643999999999998
2002-11-13,-1.5915
2002-11-14,1.5903
2002-11-15,-4.4574
2002-11-18,-0.722
2002-11-20,0.5035
2002-11-26,-0.3618
2002-11-27,0.0
2002-11-29,0.9251
2002-12-04,0.5278
2002-12-05,-0.2487
2002-12-09,0.9668
2002-12-10,0.8807
2002-12-11,-0.9519
2002-12-16,-2.0044
2002-12-17,-0.028
2002-12-19,-0.3643
2002-12-20,-0.1688
2002-12-23,0.0
2002-12-26,0.6199
2002-12-27,-1.4842
2002-12-30,-0.5685
2002-12-31,-1.8868
2003-01-02,-3.7879
2003-01-03,0.6663
2003-01-06,-5.9868
2003-01-07,2.4
2003-01-08,5.3438
2003-01-09,0.178
2003-01-10,1.3918
2003-01-13,2.2196
2003-01-15,3.1429
2003-01-16,3.8227
2003-01-17,1.174
2003-01-21,1.5295
2003-01-22,-0.2857
2003-01-23,4.0636
2003-01-24,-1.1514
2003-01-27,0.9066
2003-01-28,-1.9022000000000001
2003-01-29,-0.2302
2003-01-30,-1.1538
2003-01-31,0.2335
2003-02-03,0.8799
2003-02-04,-0.1283
2003-02-05,0.5394
2003-02-06,-0.1022
2003-02-07,1.3555
2003-02-10,-1.3828
2003-02-11,-1.5404
2003-02-12,1.3514
2003-02-13,0.0
2003-02-14,0.0
2003-02-18,1.2821
2003-02-19,-3.0329
2003-02-20,1.8224
2003-02-21,-0.2564
2003-02-24,0.9254
2003-02-25,0.6113
2003-02-26,2.9367
2003-02-27,3.0005
2003-02-28,-2.1078
2003-03-03,7.6584
2003-03-04,-1.9318
2003-03-05,-2.5261
2003-03-06,-2.2539
2003-03-07,-0.0292
2003-03-10,-1.6787999999999998
2003-03-11,1.1631
2003-03-12,-0.9785
2003-03-13,-0.667
2003-03-14,-0.4725
2003-03-17,-1.2993999999999999
2003-03-18,0.0
2003-03-19,1.2658
2003-03-20,0.0
2003-03-21,0.625
2003-03-24,0.3727
2003-03-25,0.0
2003-03-26,2.104
2003-03-27,5.2606
2003-03-28,0.1842
2003-03-31,0.5747
2003-04-01,-2.5371
2003-04-02,4.7842
2003-04-03,3.2005
2003-04-04,4.8796
2003-04-07,1.3441
2003-04-08,-0.7958
2003-04-09,-0.0823
2003-04-10,1.3998
2003-04-11,0.0812
2003-04-14,1.8256000000000001
2003-04-15,3.9840999999999998
2003-04-16,-1.5326
2003-04-17,0.0195
2003-04-21,0.1167
2003-04-22,3.2640000000000002
2003-04-23,-1.9755
2003-04-24,-0.1919
2003-04-25,-4.1731
2003-04-28,3.3313
2003-04-29,-1.2235
2003-04-30,0.2556
2003-05-01,-1.1767
2003-05-02,-0.258
2003-05-05,-1.5917
2003-05-06,1.6983000000000001
2003-05-07,4.175
2003-05-08,0.6679
2003-05-09,0.0379
2003-05-12,0.4359
2003-05-13,-0.2453
2003-05-14,-1.7779
2003-05-15,1.1747
2003-05-16,0.0952
2003-05-19,-4.3544
2003-05-20,-0.5368
2003-05-21,0.2598
2003-05-22,-0.8373
2003-05-23,0.201
2003-05-27,0.8828
2003-05-28,-2.1281
2003-05-29,2.4047
2003-05-30,0.3383
2003-06-02,0.0397
2003-06-03,-2.2601
2003-06-04,-1.1359
2003-06-05,-6.0936
2003-06-06,3.9327
2003-06-09,0.7988
2003-06-10,3.7539
2003-06-11,-0.3417
2003-06-12,2.6422
2003-06-13,-0.7251
2003-06-16,-1.9220000000000002
2003-06-17,4.4198
2003-06-18,-2.5899
2003-06-19,-0.9127
2003-06-20,-1.1614
2003-06-23,0.8043
2003-06-24,1.6118000000000001
2003-06-25,-4.0527
2003-06-26,-4.9268
2003-06-27,-0.477
2003-06-30,0.2397
2003-07-01,-4.3686
2003-07-02,1.5909
2003-07-03,-3.2438
2003-07-07,3.6994
2003-07-08,-0.9588
2003-07-09,6.1459
2003-07-10,-3.4995
2003-07-11,-1.5165
2003-07-14,-0.424
2003-07-15,0.0
2003-07-16,3.922
2003-07-17,1.4233
2003-07-18,0.2552
2003-07-21,-4.0297
2003-07-22,1.9889999999999999
2003-07-23,1.8418
2003-07-24,-3.4894
2003-07-25,1.6093
2003-07-28,-0.1302
2003-07-29,2.7699
2003-07-30,0.4122
2003-07-31,2.1053
2003-08-01,-3.0928
2003-08-04,1.5511
2003-08-05,-4.9634
2003-08-06,2.403
2003-08-07,-1.9590999999999998
2003-08-08,-0.1976
2003-08-11,-0.9681
2003-08-12,1.2664
2003-08-13,0.2633
2003-08-14,-0.6565
2003-08-15,0.1542
2003-08-18,2.0673
2003-08-19,3.4691
2003-08-20,0.9996
2003-08-21,1.0309
2003-08-22,-5.0816
2003-08-25,0.0
2003-08-26,-0.6665
2003-08-27,1.8182
2003-08-28,-0.0213
2003-08-29,1.0663
2003-09-02,1.2872
2003-09-03,-1.375
2003-09-04,-0.9928
2003-09-05,0.384
2003-09-08,0.9564
2003-09-09,0.0
2003-09-10,-4.4211
2003-09-11,2.0485
2003-09-12,2.0937
2003-09-15,-2.0719
2003-09-16,2.5475
2003-09-17,1.9367999999999999
2003-09-18,1.3631
2003-09-19,-0.3464
2003-09-22,-0.368
2003-09-23,1.6212
2003-09-24,-1.1914
2003-09-25,0.4517
2003-09-26,-0.3072
2003-09-29,0.2041
2003-09-30,0.7943
2003-10-01,2.3439
2003-10-02,3.1194
2003-10-03,6.2321
2003-10-06,0.027
2003-10-07,3.6216
2003-10-08,-2.1388
2003-10-09,0.1866
2003-10-10,-3.1657
2003-10-13,2.9643
2003-10-14,-0.8778
2003-10-15,0.8075
2003-10-16,0.1068
2003-10-17,-0.8002
2003-10-20,-0.242
2003-10-21,-1.3208
2003-10-22,-0.6009
2003-10-23,-16.1858
2003-10-24,-7.3443
2003-10-27,0.4954
2003-10-28,-0.3521
2003-10-29,-0.1767
2003-10-30,0.2832
2003-10-31,-2.1532
2003-11-03,4.6176
2003-11-04,3.4483
2003-11-05,1.8667
2003-11-06,1.4398
2003-11-07,-0.1613
2003-11-10,1.7803
2003-11-11,-1.8126
2003-11-12,2.1662
2003-11-13,-1.7088999999999999
2003-11-14,-1.9961
2003-11-17,-0.5585
2003-11-18,-0.892
2003-11-19,0.5
2003-11-20,-4.1128
2003-11-21,2.698
2003-11-24,3.6039
2003-11-25,0.7477
2003-11-26,2.2911
2003-11-28,2.8481
2003-12-01,9.9692
2003-12-02,0.1119
2003-12-03,-4.5836
2003-12-04,4.8623
2003-12-05,-3.324
2003-12-08,3.0627
2003-12-09,-0.7878
2003-12-10,-2.173
2003-12-11,-2.3397
2003-12-12,-0.9169
2003-12-15,-0.0299
2003-12-16,-3.5234
2003-12-17,-3.0641
2003-12-18,1.6284
2003-12-19,-2.2934
2003-12-22,-3.5048
2003-12-23,4.7318
2003-12-24,3.4044
2003-12-26,-1.4
2003-12-29,3.2922000000000002
2003-12-30,2.6586
2003-12-31,-0.9741
2004-01-02,-0.4725
2004-01-05,-1.911
2004-01-06,0.2131
2004-01-07,-3.2807
2004-01-08,6.7839
2004-01-09,-1.9412
2004-01-12,1.2298
2004-01-13,0.0
2004-01-14,0.5926
2004-01-15,3.5346
2004-01-16,-0.4267
2004-01-20,-2.4
2004-01-21,-1.9321000000000002
2004-01-22,-2.6866
2004-01-23,1.227
2004-01-26,-0.0303
2004-01-27,-0.9154
2004-01-28,-4.8581
2004-01-29,2.701
2004-01-30,-2.6299
2004-02-02,-1.4469
2004-02-03,4.4046
2004-02-04,-5.8125
2004-02-05,7.8633
2004-02-06,1.1996
2004-02-09,3.3435
2004-02-10,2.2059
2004-02-11,-4.6331
2004-02-12,-2.5347
2004-02-13,0.0
2004-02-17,2.4458
2004-02-18,0.2115
2004-02-19,-0.6031
2004-02-20,-5.9466
2004-02-23,1.8387
2004-02-24,5.3849
2004-02-25,2.1942
2004-02-26,0.0912
2004-02-27,1.3782
2004-03-01,5.7971
2004-03-02,-7.4795
2004-03-03,4.1783
2004-03-04,-5.034
2004-03-05,4.3831
2004-03-08,-1.1504
2004-03-09,-1.8039
2004-03-10,3.9081
2004-03-11,-3.0483
2004-03-12,5.3235
2004-03-15,-5.0545
2004-03-16,1.6176
2004-03-17,2.026
2004-03-18,-5.3901
2004-03-19,-0.2699
2004-03-22,0.7517
2004-03-23,2.0292
2004-03-24,4.4165
2004-03-25,1.3725
2004-03-26,0.8566
2004-03-29,1.3425
2004-03-30,0.027
2004-03-31,0.0
2004-04-01,2.2702999999999998
2004-04-02,0.5285
2004-04-05,-1.9716
2004-04-06,0.0
2004-04-07,0.5095
2004-04-08,-0.1334
2004-04-12,-0.3473
2004-04-13,-2.5201000000000002
2004-04-14,-0.9901
2004-04-15,0.0
2004-04-16,0.7778
2004-04-19,-1.1577
2004-04-20,-3.0954
2004-04-21,-1.5252
2004-04-22,2.6593
2004-04-23,-0.3701
2004-04-26,0.4
2004-04-27,0.9676
2004-04-28,-0.9019
2004-04-29,-4.7213
2004-04-30,-3.1343
2004-05-03,0.6163
2004-05-04,1.807
2004-05-05,1.2034
2004-05-06,-4.0428
2004-05-07,-3.8414
2004-05-10,-1.192
2004-05-11,2.1193
2004-05-12,0.6066
2004-05-13,-2.2533
2004-05-14,-1.7208
2004-05-17,0.3304
2004-05-18,-0.6915
2004-05-19,-0.4642
2004-05-20,0.8328
2004-05-21,2.1143
2004-05-24,0.0
2004-05-25,6.7616
2004-05-26,1.0
2004-05-27,-0.36
2004-06-01,3.3837
2004-06-02,3.8574
2004-06-03,0.3376
2004-06-04,-0.7109
2004-06-07,5.8563
2004-06-08,0.0534
2004-06-09,-1.12
2004-06-10,1.2288999999999999
2004-06-14,-4.1978
2004-06-15,-5.2836
2004-06-16,-0.0294
2004-06-17,2.2907
2004-06-18,-3.5314
2004-06-21,3.1845
2004-06-22,-5.0764
2004-06-23,-0.2431
2004-06-24,2.3454
2004-06-25,-2.7976
2004-06-28,2.9699999999999998
2004-06-29,1.7247
2004-06-30,-0.8769
2004-07-01,-3.8042
2004-07-02,0.5518
2004-07-06,1.4939
2004-07-07,0.5107
2004-07-08,-1.7633
2004-07-09,-0.1521
2004-07-12,0.5484
2004-07-13,-0.5758
2004-07-14,3.9012000000000002
2004-07-15,-3.5494
2004-07-16,0.3954
2004-07-19,4.7561
2004-07-20,-1.6773
2004-07-21,-2.2647
2004-07-22,-0.6921
2004-07-23,0.0
2004-07-26,-2.9394
2004-07-27,-0.2498
2004-07-28,-2.9734
2004-07-29,-0.0323
2004-07-30,-0.2904
2004-08-02,0.0
2004-08-03,-0.4531
2004-08-04,0.1625
2004-08-05,-2.6615
2004-08-06,0.0333
2004-08-09,-0.8333
2004-08-10,0.0672
2004-08-11,0.7726
2004-08-12,0.7667
2004-08-13,-0.0992
2004-08-16,1.9536
2004-08-17,-0.6171
2004-08-18,-0.3268
2004-08-19,0.0
2004-08-20,1.377
2004-08-23,2.7167
2004-08-24,1.6058
2004-08-25,0.7127
2004-08-26,0.0308
2004-08-27,4.3064
2004-08-30,0.5603
2004-08-31,-2.2065
2004-09-01,2.3767
2004-09-02,-0.2645
2004-09-03,3.4473
2004-09-07,-1.538
2004-09-08,0.0868
2004-09-09,2.4566
2004-09-10,0.1128
2004-09-13,2.5077
2004-09-14,0.0
2004-09-15,1.4294
2004-09-16,-0.1897
2004-09-17,-0.353
2004-09-20,-1.1444
2004-09-21,1.5987
2004-09-22,-1.0309
2004-09-23,-0.2193
2004-09-24,0.2747
2004-09-27,-0.1644
2004-09-28,-0.933
2004-09-29,2.1053
2004-09-30,0.3798
2004-10-01,0.0
2004-10-04,1.3514
2004-10-05,-0.0533
2004-10-06,3.0149
2004-10-07,-1.8389
2004-10-08,-1.9525000000000001
2004-10-11,-0.3229
2004-10-12,0.297
2004-10-13,0.6191
2004-10-14,0.107
2004-10-15,0.8552
2004-10-18,0.0
2004-10-19,-1.1394
2004-10-20,0.8309
2004-10-21,-0.5051
2004-10-22,0.374
2004-10-25,2.1027
2004-10-26,0.4171
2004-10-27,1.1682
2004-10-28,0.0
2004-10-29,-0.9494
2004-11-01,0.9585
2004-11-02,-2.1042
2004-11-03,-0.9174
2004-11-04,1.8519
2004-11-05,0.0779
2004-11-08,-0.0779
2004-11-09,0.0
2004-11-10,0.3377
2004-11-11,4.2713
2004-11-12,1.5392000000000001
2004-11-15,0.0
2004-11-16,-1.687
2004-11-17,0.373
2004-11-18,-0.7929
2004-11-19,-3.2717
2004-11-22,3.9762
2004-11-23,0.3228
2004-11-24,2.2772
2004-11-26,-0.7502
2004-11-29,0.2195
2004-11-30,-1.1466
2004-12-01,0.8144
2004-12-02,-0.4162
2004-12-03,-0.4916
2004-12-06,0.0247
2004-12-07,-1.7534999999999998
2004-12-08,1.6591
2004-12-09,-1.2364
2004-12-10,-0.2504
2004-12-13,3.8404
2004-12-14,0.8219
2004-12-15,0.5514
2004-12-16,-0.7868
2004-12-17,1.0574
2004-12-20,0.5707
2004-12-21,1.0404
2004-12-22,2.1531000000000002
2004-12-27,0.8018
2004-12-28,2.2727
2004-12-29,-1.0889
2004-12-30,-1.2581
2004-12-31,-1.2287
2005-01-03,-0.023
2005-01-04,1.8894
2005-01-05,-1.7412999999999998
2005-01-06,0.1151
2005-01-07,-0.2989
2005-01-10,2.6747
2005-01-11,-0.6288
2005-01-12,-0.1582
2005-01-13,-1.3807
2005-01-14,1.2623
2005-01-18,1.1106
2005-01-19,-0.0672
2005-01-20,-1.4805
2005-01-21,-1.5255
2005-01-24,-0.5549
2005-01-25,-0.744
2005-01-26,0.7262
2005-01-27,2.0209
2005-01-28,-1.2492
2005-01-31,0.1824
2005-02-01,1.5899
2005-02-02,-0.7711
2005-02-03,0.9829
2005-02-04,0.0453
2005-02-07,-0.5656
2005-02-08,-0.3641
2005-02-09,-0.6394
2005-02-10,1.0113
2005-02-11,0.3413
2005-02-14,0.9297
2005-02-15,-0.7432
2005-02-16,0.6127
2005-02-17,0.5864
2005-02-18,-1.0538
2005-02-22,-0.4759
2005-02-23,1.8898000000000001
2005-02-24,-1.6760000000000002
2005-02-25,0.3409
2005-02-28,-0.453
2005-03-01,-0.2275
2005-03-02,1.1403
2005-03-03,0.3382
2005-03-04,0.4494
2005-03-07,-0.2125
2005-03-08,-1.3564
2005-03-09,-0.5682
2005-03-10,-0.2057
2005-03-11,0.0962
2005-03-14,0.6132
2005-03-15,-0.5458
2005-03-16,-0.343
2005-03-17,0.9637
2005-03-18,-1.0
2005-03-21,-0.9412
2005-03-22,0.1159
2005-03-23,2.0833
2005-03-24,-0.2268
2005-03-28,-0.1364
2005-03-29,0.0455
2005-03-30,-1.0009
2005-03-31,0.5974
2005-04-01,-1.2334
2005-04-04,-5.1804
2005-04-05,1.6098
2005-04-06,-0.9121
2005-04-07,-4.1424
2005-04-08,-4.928
2005-04-11,-1.0101
2005-04-12,-0.1611
2005-04-13,-0.4841
2005-04-14,-1.2432
2005-04-15,-0.1095
2005-04-18,1.4904
2005-04-19,-2.5483000000000002
2005-04-20,0.831
2005-04-21,-0.4396
2005-04-22,10.3753
2005-04-25,-8.55
2005-04-26,-1.5856
2005-04-27,2.7778
2005-04-28,-2.1622
2005-04-29,1.6575
2005-05-02,1.6848
2005-05-03,1.2827
2005-05-04,1.7414
2005-05-05,0.6224
2005-05-06,-1.5979
2005-05-09,-0.4715
2005-05-10,-3.0526
2005-05-11,1.1401
2005-05-12,-2.6302
2005-05-13,-0.3859
2005-05-16,1.3835
2005-05-17,-0.1638
2005-05-18,3.6632
2005-05-19,0.4747
2005-05-20,1.0499
2005-05-23,-1.974
2005-05-24,-1.3778000000000001
2005-05-25,0.3224
2005-05-26,-1.2319
2005-05-27,4.013
2005-05-31,0.4186
2005-06-01,0.3127
2005-06-02,-1.1429
2005-06-03,-1.2086000000000001
2005-06-06,-0.7959
2005-06-07,1.5529
2005-06-08,0.4752
2005-06-09,0.1576
2005-06-10,4.2497
2005-06-13,5.7373
2005-06-14,1.3327
2005-06-15,-0.1879
2005-06-16,-1.6941000000000002
2005-06-17,-6.1752
2005-06-20,2.551
2005-06-21,2.1891
2005-06-22,0.2434
2005-06-23,-3.2054
2005-06-24,-2.2077
2005-06-27,-0.3598
2005-06-28,3.2447
2005-06-29,-0.2494
2005-06-30,-1.475
2005-07-01,2.5121
2005-07-05,3.1188
2005-07-06,-0.8641
2005-07-07,-1.4527999999999999
2005-07-08,4.3735
2005-07-11,6.8503
2005-07-12,5.0892
2005-07-13,-4.9475999999999996
2005-07-14,-6.0873
2005-07-15,0.4227
2005-07-18,-1.2161
2005-07-19,-0.2666
2005-07-20,6.8189
2005-07-21,0.9333
2005-07-22,1.1889
2005-07-25,0.087
2005-07-26,0.0
2005-07-27,-2.6087
2005-07-28,2.0089
2005-07-29,0.7002
2005-08-01,2.5641
2005-08-02,-10.7203
2005-08-03,1.9933999999999998
2005-08-04,-2.5128
2005-08-05,-7.6372
2005-08-08,-0.9302
2005-08-09,0.3652
2005-08-10,-0.5198
2005-08-11,2.5078
2005-08-12,6.473
2005-08-15,-1.3881999999999999
2005-08-16,-6.9417
2005-08-17,0.2087
2005-08-18,-1.6137000000000001
2005-08-19,1.6931
2005-08-22,-0.5723
2005-08-23,4.5003
2005-08-24,-0.3505
2005-08-25,2.2613
2005-08-26,-2.8993
2005-08-29,-0.1518
2005-08-30,-0.9123
2005-08-31,1.8994
2005-09-01,0.0504
2005-09-02,-2.0141
2005-09-06,2.518
2005-09-07,-0.6516
2005-09-08,-2.7245
2005-09-09,1.6078999999999999
2005-09-12,2.144
2005-09-13,-1.3993
2005-09-14,-2.1794000000000002
2005-09-15,0.5699
2005-09-16,1.5455999999999999
2005-09-19,-1.2177
2005-09-20,-0.6163
2005-09-21,-1.8605
2005-09-22,-0.4739
2005-09-23,1.8519
2005-09-26,1.2987
2005-09-27,-1.1795
2005-09-28,-1.9201000000000001
2005-09-29,3.1746
2005-09-30,0.0
2005-10-03,-0.2564
2005-10-04,-2.4679
2005-10-05,-0.9489
2005-10-06,-1.7563
2005-10-07,1.1376
2005-10-10,-1.6604
2005-10-11,-2.8867000000000003
2005-10-12,-2.5238
2005-10-13,2.2181
2005-10-14,-2.0574
2005-10-17,2.069
2005-10-18,3.8288
2005-10-19,1.41
2005-10-20,1.3369
2005-10-21,0.7388
2005-10-24,1.1001
2005-10-25,-0.2591
2005-10-26,-1.2987
2005-10-27,-0.2632
2005-10-28,2.1108
2005-10-31,1.292
2005-11-01,-0.1531
2005-11-02,2.1461
2005-11-03,-2.1511
2005-11-04,0.0511
2005-11-07,-2.4016
2005-11-08,-0.5236
2005-11-09,0.8947
2005-11-10,2.2953
2005-11-11,0.357
2005-11-14,-1.5752000000000002
2005-11-15,0.2581
2005-11-16,-1.6478000000000002
2005-11-17,1.2565
2005-11-18,0.0517
