ticker,TTMI US Equity
2001-02-13,-6.9444
2001-02-14,-2.9851
2001-02-15,6.1538
2001-02-16,0.0
2001-02-20,-1.4493
2001-02-21,7.3529
2001-02-22,-8.2192
2001-02-23,-4.4776
2001-02-26,1.9531
2001-02-27,-2.682
2001-02-28,-11.811
2001-03-01,0.0
2001-03-02,5.8036
2001-03-05,3.3755
2001-03-06,6.1224
2001-03-07,3.8462
2001-03-08,-2.963
2001-03-09,-0.7634
2001-03-12,-14.2308
2001-03-13,0.4484
2001-03-14,-1.7856999999999998
2001-03-15,-10.4545
2001-03-16,-9.6447
2001-03-19,1.1236
2001-03-20,-12.2222
2001-03-21,1.2658
2001-03-22,-1.25
2001-03-23,18.9873
2001-03-26,12.766
2001-03-27,1.4151
2001-03-28,-10.6977
2001-03-29,-9.375
2001-03-30,-6.8966
2001-04-02,-2.4691
2001-04-03,0.0
2001-04-04,-18.3544
2001-04-05,24.031
2001-04-06,-8.75
2001-04-09,9.589
2001-04-10,2.8
2001-04-11,10.8949
2001-04-12,18.0702
2001-04-16,-0.2972
2001-04-17,3.4277
2001-04-18,5.9078
2001-04-19,1.3605
2001-04-20,-10.0671
2001-04-23,-4.4776
2001-04-24,-2.1875
2001-04-25,3.8339
2001-04-26,-7.6923
2001-04-27,5.8333
2001-04-30,0.4724
2001-05-01,5.4859
2001-05-02,22.2883
2001-05-03,9.113
2001-05-04,3.0067
2001-05-07,10.8108
2001-05-08,6.7317
2001-05-09,-2.468
2001-05-10,1.2184
2001-05-11,-0.463
2001-05-14,-2.4186
2001-05-15,-9.1516
2001-05-16,-7.0304
2001-05-17,-6.2077
2001-05-18,2.2864
2001-05-21,11.6471
2001-05-22,6.0063
2001-05-23,-12.4254
2001-05-24,12.9398
2001-05-25,-2.0101
2001-05-29,-3.3846
2001-05-30,-6.9002
2001-05-31,2.1665
2001-06-01,-2.9018
2001-06-04,0.5747
2001-06-05,5.1429
2001-06-06,-1.9565000000000001
2001-06-07,0.4435
2001-06-08,1.5453000000000001
2001-06-11,-4.8913
2001-06-12,0.0
2001-06-13,6.8571
2001-06-14,-6.4171
2001-06-15,4.0
2001-06-18,-3.8462
2001-06-19,-11.6571
2001-06-20,-1.0349
2001-06-21,3.9215999999999998
2001-06-22,5.0314
2001-06-25,-2.8743
2001-06-26,2.3428
2001-06-27,-5.1807
2001-06-28,1.6518000000000002
2001-06-29,10.0
2001-07-02,-3.75
2001-07-03,0.3542
2001-07-05,-0.7059
2001-07-06,0.1185
2001-07-09,4.0237
2001-07-10,-3.868
2001-07-11,1.6568
2001-07-12,7.3341
2001-07-13,-3.0369
2001-07-16,-2.1253
2001-07-17,1.4857
2001-07-18,-2.4775
2001-07-19,6.2356
2001-07-20,0.0
2001-07-23,1.087
2001-07-24,-3.2258
2001-07-25,1.1111
2001-07-26,2.1978
2001-07-27,0.8602
2001-07-30,0.2132
2001-07-31,0.9574
2001-08-01,3.2666
2001-08-02,12.2449
2001-08-03,-0.9091
2001-08-06,-1.3761
2001-08-07,1.8605
2001-08-08,-0.4566
2001-08-09,0.9174
2001-08-10,-0.2727
2001-08-13,0.2735
2001-08-14,0.0
2001-08-15,0.0909
2001-08-16,-0.0908
2001-08-17,-0.1818
2001-08-20,-0.2732
2001-08-21,-1.3699
2001-08-22,-3.7037
2001-08-23,-5.2885
2001-08-24,-0.4061
2001-08-27,-0.1019
2001-08-28,-0.4082
2001-08-29,-7.582
2001-08-30,-12.8603
2001-08-31,4.9618
2001-09-04,-2.303
2001-09-05,0.3722
2001-09-06,11.4957
2001-09-07,-5.2106
2001-09-10,-0.5848
2001-09-17,-8.1176
2001-09-18,-3.8411999999999997
2001-09-19,-1.4647000000000001
2001-09-20,-5.4054
2001-09-21,-7.8571
2001-09-24,8.5271
2001-09-25,-13.5714
2001-09-26,-1.6529
2001-09-27,-7.563
2001-09-28,12.3636
2001-10-01,-4.3689
2001-10-02,3.2149
2001-10-03,4.0984
2001-10-04,3.3071
2001-10-05,-6.1433
2001-10-08,5.5709
2001-10-09,2.7692
2001-10-10,0.8982
2001-10-11,-4.1543
2001-10-12,2.7864
2001-10-15,0.753
2001-10-16,12.2571
2001-10-17,5.1931
2001-10-18,0.6329
2001-10-19,-4.4025
2001-10-22,4.2105
2001-10-23,-0.8838
2001-10-24,5.8599
2001-10-25,2.2864
2001-10-26,6.1176
2001-10-29,-3.5477
2001-10-30,-2.2989
2001-10-31,8.8235
2001-11-01,-3.8919
2001-11-02,2.2497
2001-11-05,3.9604
2001-11-06,-3.1746
2001-11-07,-0.9836
2001-11-08,1.5453000000000001
2001-11-09,-1.6303999999999998
2001-11-12,2.5414
2001-11-13,8.2974
2001-11-14,-0.597
2001-11-15,-0.6006
2001-11-16,0.3021
2001-11-19,6.3253
2001-11-20,2.5496
2001-11-21,-1.4733
2001-11-23,3.1776
2001-11-26,-0.3623
2001-11-27,-1.3636
2001-11-28,1.3825
2001-11-29,-0.9091
2001-11-30,9.0826
2001-12-03,3.4483
2001-12-04,-0.4065
2001-12-05,-2.0408
2001-12-06,1.25
2001-12-07,0.0
2001-12-10,1.2346
2001-12-11,3.7398
2001-12-12,6.1912
2001-12-13,-10.9225
2001-12-14,-1.9056
2001-12-17,-4.6453
2001-12-18,1.8601
2001-12-19,0.3478
2001-12-20,-4.6794
2001-12-21,-5.1818
2001-12-24,-11.4094
2001-12-26,4.9784
2001-12-27,3.7113
2001-12-28,-0.5964
2001-12-31,1.2
2002-01-02,2.668
2002-01-03,0.4812
2002-01-04,2.9693
2002-01-07,-0.8372
2002-01-08,0.8443
2002-01-09,0.4651
2002-01-10,-2.7778
2002-01-11,-1.1429
2002-01-14,-0.289
2002-01-15,0.8696
2002-01-16,-4.5977
2002-01-17,-0.9036
2002-01-18,-2.4316
2002-01-22,-1.3498999999999999
2002-01-23,1.5789
2002-01-24,-2.5907
2002-01-25,1.0638
2002-01-28,0.0
2002-01-29,0.0
2002-01-30,1.0526
2002-01-31,-0.5208
2002-02-01,5.6545
2002-02-04,0.2973
2002-02-05,-6.3241
2002-02-06,1.7932000000000001
2002-02-07,-2.5907
2002-02-08,0.9574
2002-02-11,-0.5269
2002-02-12,0.3178
2002-02-13,-0.9504
2002-02-14,-1.4925
2002-02-15,-0.974
2002-02-19,-1.6393
2002-02-20,1.8889
2002-02-21,-0.3272
2002-02-22,-7.0022
2002-02-25,2.3529
2002-02-26,-2.1839
2002-02-27,2.8202
2002-02-28,0.4571
2002-03-01,1.0239
2002-03-04,11.1486
2002-03-05,-3.5461
2002-03-06,8.6134
2002-03-07,-1.1605
2002-03-08,5.6751000000000005
2002-03-11,-6.0185
2002-03-12,0.9852
2002-03-13,-1.4634
2002-03-14,-0.9901
2002-03-15,0.0
2002-03-18,-0.7
2002-03-19,3.3233
2002-03-20,-3.3138
2002-03-21,1.8145
2002-03-22,-5.0495
2002-03-25,-1.0428
2002-03-26,7.2708
2002-03-27,-2.1611
2002-03-28,-0.502
2002-04-01,0.9082
2002-04-02,-3.0
2002-04-03,-4.0206
2002-04-04,-1.1815
2002-04-05,-3.4783
2002-04-08,-2.2523
2002-04-09,0.8065
2002-04-10,2.4
2002-04-11,-2.9018
2002-04-12,3.7931
2002-04-15,-0.1107
2002-04-16,8.082
2002-04-17,-2.5541
2002-04-18,0.8421
2002-04-19,1.263
2002-04-22,1.9483000000000001
2002-04-23,-2.0222
2002-04-24,-8.0495
2002-04-25,-6.734
2002-04-26,2.6593999999999998
2002-04-29,-3.4111000000000002
2002-04-30,-0.2549
2002-05-01,-1.5695000000000001
2002-05-02,-0.618
2002-05-03,0.0
2002-05-06,-2.9726
2002-05-07,-3.0893
2002-05-08,12.5661
2002-05-09,-2.2327
2002-05-10,0.1202
2002-05-13,5.8824
2002-05-14,3.4013999999999998
2002-05-15,1.9737
2002-05-16,-2.2580999999999998
2002-05-17,-6.2706
2002-05-20,0.2465
2002-05-21,-0.48
2002-05-22,-0.1176
2002-05-23,-3.4158
2002-05-24,0.122
2002-05-28,-2.6797
2002-05-29,1.5019
2002-05-30,-4.0691
2002-05-31,2.8278
2002-06-03,-16.875
2002-06-04,-1.0526
2002-06-05,5.9271
2002-06-06,-6.0258
2002-06-07,-0.458
2002-06-10,2.7607
2002-06-11,-2.3881
2002-06-12,-4.4343
2002-06-13,-2.88
2002-06-14,2.1417
2002-06-17,-1.9355
2002-06-18,-1.3158
2002-06-19,-2.5
2002-06-20,-1.5385
2002-06-21,-0.6944
2002-06-24,0.8741
2002-06-25,-0.5199
2002-06-26,-4.3554
2002-06-27,-8.9253
2002-06-28,4.8
2002-07-01,4.771
2002-07-02,-8.9253
2002-07-03,1.0
2002-07-05,6.7327
2002-07-08,-5.3618
2002-07-09,1.5291000000000001
2002-07-10,-0.56
2002-07-11,-1.7282
2002-07-12,-2.786
2002-07-15,3.6585
2002-07-16,0.0
2002-07-17,0.0
2002-07-18,-1.9607999999999999
2002-07-19,-7.0
2002-07-22,-6.4516
2002-07-23,-16.7816
2002-07-24,1.3812
2002-07-25,-6.267
2002-07-26,-0.2907
2002-07-29,-0.8746
2002-07-30,0.0
2002-07-31,-7.0588
2002-08-01,8.1962
2002-08-02,-10.207699999999999
2002-08-05,0.9772
2002-08-06,8.7097
2002-08-07,20.4748
2002-08-08,-2.7094
2002-08-09,3.2911
2002-08-12,-2.6961
2002-08-13,-10.3275
2002-08-14,7.5843
2002-08-15,-16.4491
2002-08-16,-7.8125
2002-08-19,1.6949
2002-08-20,-2.6667
2002-08-21,11.3014
2002-08-22,-0.6154
2002-08-23,11.4551
2002-08-26,8.6111
2002-08-27,-4.8593
2002-08-28,-12.6344
2002-08-29,-5.5385
2002-08-30,-2.2801
2002-09-03,-3.0
2002-09-04,20.2749
2002-09-05,-17.7143
2002-09-06,9.375
2002-09-09,-2.2222
2002-09-10,11.6883
2002-09-11,-4.9419
2002-09-12,-3.3639
2002-09-13,0.3165
2002-09-16,0.3155
2002-09-17,10.0629
2002-09-18,-1.4285999999999999
2002-09-19,-16.2319
2002-09-20,-5.1903
2002-09-23,-8.3942
2002-09-24,-2.3904
2002-09-25,-8.1633
2002-09-26,-20.8889
2002-09-27,0.5618
2002-09-30,-12.2905
2002-10-01,26.1146
2002-10-02,8.5859
2002-10-03,-6.5116
2002-10-04,-26.3682
2002-10-07,-9.4595
2002-10-08,5.2239
2002-10-09,-9.2199
2002-10-10,-0.7813
2002-10-11,20.4724
2002-10-14,0.6536
2002-10-15,0.6494
2002-10-16,3.2258
2002-10-17,5.625
2002-10-18,4.4379
2002-10-21,5.949
2002-10-22,3.7433
2002-10-23,6.1856
2002-10-24,-2.9126
2002-10-25,-0.5
2002-10-28,-5.5276
2002-10-29,-12.8191
2002-10-30,7.3826
2002-10-31,3.9773
2002-11-01,6.5574
2002-11-04,0.5128
2002-11-05,11.7347
2002-11-06,35.6164
2002-11-07,-12.1212
2002-11-08,0.3831
2002-11-11,-6.1068999999999996
2002-11-12,7.7236
2002-11-13,-3.3962
2002-11-14,4.6875
2002-11-15,-0.3731
2002-11-18,3.3708
2002-11-19,-5.4348
2002-11-20,3.4483
2002-11-21,11.4815
2002-11-22,-0.3322
2002-11-25,4.3333
2002-11-26,-4.1534
2002-11-27,5.0
2002-11-29,-0.3175
2002-12-02,-4.7771
2002-12-03,-4.6823
2002-12-04,2.1053
2002-12-05,-7.5258
2002-12-06,4.0505
2002-12-09,-7.1429
2002-12-10,9.2308
2002-12-11,2.1127
2002-12-12,-5.5172
2002-12-13,-1.4599
2002-12-16,6.6296
2002-12-17,-2.7439999999999998
2002-12-18,-3.5714
2002-12-19,-3.7037
2002-12-20,-1.5385
2002-12-23,1.5625
2002-12-24,-3.4615
2002-12-26,1.5936
2002-12-27,15.2941
2002-12-30,-6.1224
2002-12-31,19.8913
2003-01-02,3.9589
2003-01-03,14.8256
2003-01-06,19.4937
2003-01-07,-2.5423999999999998
2003-01-08,-5.6522
2003-01-09,10.8295
2003-01-10,8.9397
2003-01-13,12.5954
2003-01-14,-5.0847
2003-01-15,-1.4285999999999999
2003-01-16,-4.1667
2003-01-17,-3.9698
2003-01-21,-6.0827
2003-01-22,4.9885
2003-01-23,4.6117
2003-01-24,-2.2901
2003-01-27,-0.7813
2003-01-28,1.9685000000000001
2003-01-29,-2.7027
2003-01-30,-1.5873
2003-01-31,-5.4637
2003-02-03,-6.1634
2003-02-04,-5.2273
2003-02-05,-0.2398
2003-02-06,0.9615
2003-02-07,-2.3810000000000002
2003-02-10,-1.2195
2003-02-11,-9.8765
2003-02-12,-7.3972999999999995
2003-02-13,-7.3964
2003-02-14,8.6262
2003-02-18,-2.3529
2003-02-19,-3.6145
2003-02-20,0.9375
2003-02-21,5.2632
2003-02-24,-5.5882
2003-02-25,7.1651
2003-02-26,-0.5814
2003-02-27,2.6316
2003-02-28,-4.8433
2003-03-03,10.1796
2003-03-04,1.6303999999999998
2003-03-05,2.4064
2003-03-06,6.2663
2003-03-07,0.7371
2003-03-10,0.0
2003-03-11,1.4634
2003-03-12,6.25
2003-03-13,2.7149
2003-03-14,-6.3877
2003-03-17,9.9059
2003-03-18,0.6209
2003-03-19,-4.4681
2003-03-20,-0.8909
2003-03-21,-5.8427
2003-03-24,0.0
2003-03-25,0.0
2003-03-26,-7.6372
2003-03-27,-4.1344
2003-03-28,-5.1213
2003-03-31,-2.2727
2003-04-01,1.4535
2003-04-02,7.4499
2003-04-03,5.6
2003-04-04,-1.0101
2003-04-07,5.3571
2003-04-08,0.9443
2003-04-09,-1.6551
2003-04-10,-2.6829
2003-04-11,1.7544
2003-04-14,1.7241
2003-04-15,2.9055999999999997
2003-04-16,1.4118
2003-04-17,4.1763
2003-04-21,-4.2316
2003-04-22,4.4186
2003-04-23,-4.2539
2003-04-24,-0.6746
2003-04-25,0.2342
2003-04-28,5.1402
2003-04-29,7.7778
2003-04-30,-3.5052
2003-05-01,0.4274
2003-05-02,2.1277
2003-05-05,-3.3333
2003-05-06,-2.8017
2003-05-07,2.5499
2003-05-08,-1.1892
2003-05-09,0.0
2003-05-12,0.2188
2003-05-13,1.31
2003-05-14,-6.25
2003-05-15,-3.908
2003-05-16,1.4354
2003-05-19,-1.8868
2003-05-20,-1.6827
2003-05-21,4.1565
2003-05-22,3.0516
2003-05-23,0.2278
2003-05-27,-0.9318
2003-05-28,-0.4359
2003-05-29,3.6866
2003-05-30,2.8889
2003-06-02,-1.9438
2003-06-03,-0.6608
2003-06-04,-0.2217
2003-06-05,2.2222
2003-06-06,7.3913
2003-06-09,0.2024
2003-06-10,2.0202
2003-06-11,0.0
2003-06-12,-2.7723
2003-06-13,1.6293
2003-06-16,4.2084
2003-06-17,0.7692
2003-06-18,-0.7634
2003-06-19,0.0
2003-06-20,-0.1923
2003-06-23,-10.9827
2003-06-24,1.2987
2003-06-25,1.4957
2003-06-26,-1.2631999999999999
2003-06-27,2.9851
2003-06-30,-2.8986
2003-07-01,1.919
2003-07-02,15.4812
2003-07-03,2.3551
2003-07-07,-1.7699
2003-07-08,-1.8018
2003-07-09,-6.9725
2003-07-10,11.2426
2003-07-11,0.7092
2003-07-14,1.9365999999999999
2003-07-15,3.6269
2003-07-16,0.1667
2003-07-17,-0.1664
2003-07-18,0.35
2003-07-21,4.966
2003-07-22,1.1076
2003-07-23,-5.6338
2003-07-24,-0.3317
2003-07-25,3.3278
2003-07-28,4.1868
2003-07-29,5.8733
2003-07-30,18.9781
2003-07-31,8.2209
2003-08-01,0.8957
2003-08-04,3.9443
2003-08-05,-4.7568
2003-08-06,-6.4699
2003-08-07,-2.7913
2003-08-08,0.6242
2003-08-11,-6.4516
2003-08-12,10.4775
2003-08-13,-0.3601
2003-08-14,-3.253
2003-08-15,6.1021
2003-08-18,0.939
2003-08-19,-1.1628
2003-08-20,1.1764999999999999
2003-08-21,-0.1163
2003-08-22,-3.1432
2003-08-25,2.7644
2003-08-26,-7.0175
2003-08-27,3.7736
2003-08-28,4.8485
2003-08-29,0.0
2003-09-02,-0.1156
2003-09-03,8.6806
2003-09-04,5.6443
2003-09-05,-2.5202
2003-09-08,4.4467
2003-09-09,0.8911
2003-09-10,-7.1639
2003-09-11,5.6025
2003-09-12,0.1001
2003-09-15,4.0
2003-09-16,22.4038
2003-09-17,-1.9639
2003-09-18,4.9679
2003-09-19,4.0458
2003-09-22,-4.4021
2003-09-23,3.9908
2003-09-24,0.738
2003-09-25,-4.2491
2003-09-26,-1.6832
2003-09-29,8.8716
2003-09-30,2.5733
2003-10-01,-2.439
2003-10-02,1.2143
2003-10-03,3.3098
2003-10-06,0.4167
2003-10-07,6.1224
2003-10-08,-1.2179
2003-10-09,0.584
2003-10-10,-0.7097
2003-10-13,5.2632
2003-10-14,0.5556
2003-10-15,0.1228
2003-10-16,2.8204000000000002
2003-10-17,-4.1741
2003-10-20,-0.2489
2003-10-21,1.6843
2003-10-22,-6.6871
2003-10-23,-6.9691
2003-10-24,0.636
2003-10-27,4.2135
2003-10-28,4.3801
2003-10-29,4.4545
2003-10-30,0.309
2003-10-31,-0.801
2003-11-03,3.8509
2003-11-04,3.0502
2003-11-05,5.6297
2003-11-06,-2.4725
2003-11-07,0.0
2003-11-10,-6.4789
2003-11-11,-0.9639
2003-11-12,3.9538
2003-11-13,2.282
2003-11-14,-4.6339
2003-11-17,-3.4193
2003-11-18,-4.5963
2003-11-19,3.9063
2003-11-20,-2.5063
2003-11-21,1.0283
2003-11-24,4.3257
2003-11-25,-0.9146
2003-11-26,2.4615
2003-11-28,1.5015
2003-12-01,3.1953
2003-12-02,-0.9174
2003-12-03,-6.713
2003-12-04,-7.6923
2003-12-05,-5.3763
2003-12-08,1.1364
2003-12-09,-4.4944
2003-12-10,-2.2059
2003-12-11,10.526299999999999
2003-12-12,2.3810000000000002
2003-12-15,-8.7708
2003-12-16,-0.8012
2003-12-17,0.4405
2003-12-18,14.4006
2003-12-19,1.6613
2003-12-22,3.0798
2003-12-23,-1.0976
2003-12-24,0.8015
2003-12-26,-1.2844
2003-12-29,10.5948
2003-12-30,-2.0168
2003-12-31,-3.4877000000000002
2004-01-02,1.718
2004-01-05,5.2999
2004-01-06,3.8164
2004-01-07,-5.7539
2004-01-08,0.3392
2004-01-09,-4.2254
2004-01-12,1.4118
2004-01-13,2.0882
2004-01-14,3.6932
2004-01-15,-0.5479
2004-01-16,8.3196
2004-01-20,3.5605
2004-01-21,-1.7682
2004-01-22,-4.55
2004-01-23,1.1001
2004-01-26,-1.5544
2004-01-27,-2.6316
2004-01-28,-1.0811
2004-01-29,-0.8743
2004-01-30,-3.5281000000000002
2004-02-02,-0.6857
2004-02-03,-1.0932
2004-02-04,-7.4462
2004-02-05,1.8856000000000002
2004-02-06,3.6397
2004-02-09,-0.2976
2004-02-10,2.3284000000000002
2004-02-11,3.3839
2004-02-12,-0.395
2004-02-13,-2.3229
2004-02-17,3.8283
2004-02-18,0.5587
2004-02-19,-4.2222
2004-02-20,-3.7123
2004-02-23,-5.7229
2004-02-24,-3.6422
2004-02-25,7.7586
2004-02-26,1.2308
2004-02-27,-1.8237
2004-03-01,-4.3344
2004-03-02,2.3948
2004-03-03,-4.1719
2004-03-04,3.8259
2004-03-05,-2.2236
2004-03-08,-3.3138
2004-03-09,-6.586
2004-03-10,-1.7986
2004-03-11,-1.4652
2004-03-12,6.3941
2004-03-15,-6.1495
2004-03-16,0.4468
2004-03-17,1.4085
2004-03-18,-0.731
2004-03-19,-1.2518
2004-03-22,-2.9083
2004-03-23,-1.9201000000000001
2004-03-24,0.7048
2004-03-25,-9.6423
2004-03-26,-1.3769
2004-03-29,2.2688
2004-03-30,4.9488
2004-03-31,1.4634
2004-04-01,6.3301
2004-04-02,3.5418
2004-04-05,4.3668
2004-04-06,-3.4868
2004-04-07,1.1561
2004-04-08,-1.2143
2004-04-12,1.2292
2004-04-13,-3.1429
2004-04-14,-5.9735
2004-04-15,-6.0392
2004-04-16,-1.9199000000000002
2004-04-19,2.1277
2004-04-20,-2.9167
2004-04-21,3.4335
2004-04-22,-0.8299
2004-04-23,2.9289
2004-04-26,2.3577
2004-04-27,-3.0183
2004-04-28,-3.5217
2004-04-29,-1.8676
2004-04-30,-3.8927
2004-05-03,1.2601
2004-05-04,3.3778
2004-05-05,1.2898
2004-05-06,-0.2547
2004-05-07,-1.4468
2004-05-10,-2.8497
2004-05-11,4.6222
2004-05-12,-1.3594
2004-05-13,-2.6701
2004-05-14,-8.0531
2004-05-17,-3.4649
2004-05-18,1.5952
2004-05-19,2.5515
2004-05-20,0.6699
2004-05-21,-0.6654
2004-05-24,2.201
2004-05-25,0.6554
2004-05-26,4.0
2004-05-27,3.6673
2004-05-28,-1.6393
2004-06-01,0.4386
2004-06-02,-2.7948
2004-06-03,-1.8868
2004-06-04,2.0147
2004-06-07,3.2316
2004-06-08,-3.1304
2004-06-09,-0.8977
2004-06-10,4.529
2004-06-14,-1.1265
2004-06-15,5.4338
2004-06-16,0.5819
2004-06-17,-3.3058
2004-06-18,-0.6838
2004-06-21,-0.2582
2004-06-22,3.5807
2004-06-23,0.9579
2004-06-24,-2.8053
2004-06-25,0.6791
2004-06-28,2.8668
2004-06-29,0.4098
2004-06-30,-3.2653
2004-07-01,-11.3924
2004-07-02,-2.7619
2004-07-06,-7.1499
2004-07-07,1.8987
2004-07-08,-2.4845
2004-07-09,0.8493
2004-07-12,-1.8947
2004-07-13,-1.3948
2004-07-14,-1.741
2004-07-15,-0.6091
2004-07-16,-0.6128
2004-07-19,-3.1390000000000002
2004-07-20,0.6944
2004-07-21,-0.3448
2004-07-22,0.4614
2004-07-23,-2.0666
2004-07-26,-0.8206
2004-07-27,6.974
2004-07-28,-3.3149
2004-07-29,12.9143
2004-07-30,16.1943
2004-08-02,-4.0941
2004-08-03,-3.2698
2004-08-04,-2.0657
2004-08-05,-1.1505
2004-08-06,-3.3948
2004-08-09,-2.1084
2004-08-10,6.8718
2004-08-11,-9.309
2004-08-12,-3.7037
2004-08-13,0.1099
2004-08-16,1.8660999999999999
2004-08-17,2.1552
2004-08-18,5.1688
2004-08-19,-1.7050999999999998
2004-08-20,1.0204
2004-08-23,-1.5152
2004-08-24,-0.6154
2004-08-25,5.16
2004-08-26,-1.5702
2004-08-27,1.5952
2004-08-30,-2.3553
2004-08-31,-5.2261
2004-09-01,0.9544
2004-09-02,1.8908
2004-09-03,-2.6804
2004-09-07,1.6949
2004-09-08,0.0
2004-09-09,-0.1042
2004-09-10,7.195
2004-09-13,9.7276
2004-09-14,-4.4326
2004-09-15,-5.8442
2004-09-16,-0.0985
2004-09-17,-2.7613
2004-09-20,-0.7606
2004-09-21,6.6939
2004-09-22,-3.6398
2004-09-23,1.4910999999999999
2004-09-24,-3.8198
2004-09-27,-3.7678000000000003
2004-09-28,-4.7619
2004-09-29,0.2222
2004-09-30,-1.4412
2004-10-01,4.7244
2004-10-04,2.5779
2004-10-05,8.9005
2004-10-06,-0.9615
2004-10-07,-1.2621
2004-10-08,-1.6716
2004-10-11,0.5
2004-10-12,-0.398
2004-10-13,-0.0999
2004-10-14,-3.75
2004-10-15,-0.2597
2004-10-18,1.6667
2004-10-19,0.2049
2004-10-20,0.1022
2004-10-21,1.8386
2004-10-22,-3.009
2004-10-25,-1.6545999999999998
2004-10-26,-5.7834
2004-10-27,3.3482
2004-10-28,4.6436
2004-10-29,-3.354
2004-11-01,0.6941
2004-11-02,-0.5302
2004-11-03,-1.3859
2004-11-04,-0.4324
2004-11-05,1.9544000000000001
2004-11-08,2.2364
2004-11-09,2.5
2004-11-10,-2.7439
2004-11-11,-1.9854
2004-11-12,-0.3198
2004-11-15,2.0321
2004-11-16,2.5157
2004-11-17,5.5215
2004-11-18,-0.6783
2004-11-19,0.1951
2004-11-22,0.779
2004-11-23,0.6763
2004-11-24,4.6065000000000005
2004-11-26,-0.8257
2004-11-29,-0.8326
2004-11-30,-3.1716
2004-12-01,1.5413999999999999
2004-12-02,-0.2846
2004-12-03,12.274000000000001
2004-12-06,1.0169
2004-12-07,-3.7752
2004-12-08,1.3078
2004-12-09,-3.7005
2004-12-10,1.966
2004-12-13,2.8045999999999998
2004-12-14,1.5345
2004-12-15,-2.183
2004-12-16,-0.515
2004-12-17,1.8119
2004-12-20,3.8051
2004-12-21,5.478
2004-12-22,-7.9334
2004-12-23,-0.9668
2004-12-27,-1.9525000000000001
2004-12-28,2.7706
2004-12-29,-0.4212
2004-12-30,0.9306
2004-12-31,-1.0897000000000001
2005-01-03,-3.9831
2005-01-04,-3.7952
2005-01-05,-5.3211
2005-01-06,-2.3256
2005-01-07,-0.496
2005-01-10,0.5484
2005-01-11,-3.6192
2005-01-12,-3.8066
2005-01-13,-4.1711
2005-01-14,-1.5625
2005-01-18,6.6893
2005-01-19,0.2125
2005-01-20,-4.1357
2005-01-21,1.1062
2005-01-24,-0.6565
2005-01-25,-0.8811
2005-01-26,1.8889
2005-01-27,-2.072
2005-01-28,1.3363
2005-01-31,3.2967
2005-02-01,1.383
2005-02-02,3.3578
2005-02-03,1.3197999999999999
2005-02-04,0.9018
2005-02-07,1.8868
2005-02-08,1.7544
2005-02-09,-1.2452
2005-02-10,0.388
2005-02-11,4.5411
2005-02-14,2.6802
2005-02-15,-4.6805
2005-02-16,5.1936
