ticker,NBCO US Equity
2008-04-16,0.0
2008-04-18,0.9524
2008-04-22,0.4717
2008-04-24,1.8779
2008-04-28,0.9217
2008-04-29,0.4566
2008-04-30,0.9091
2008-05-01,-1.8018
2008-05-02,1.3761
2008-05-05,0.0
2008-05-09,0.0
2008-05-12,0.0
2008-05-13,0.0
2008-05-14,0.0
2008-05-15,1.81
2008-05-16,0.0
2008-05-20,0.0
2008-05-21,7.1111
2008-05-22,-1.2448
2008-05-27,0.4202
2008-05-28,0.8368
2008-06-02,0.0
2008-06-04,0.0
2008-06-13,1.6598000000000002
2008-06-17,0.0
2008-06-19,0.8163
2008-06-20,0.0
2008-06-24,1.2146
2008-06-25,0.4
2008-06-26,0.7968
2008-06-27,2.3715
2008-06-30,0.3861
2008-07-01,-0.7692
2008-07-03,-0.7752
2008-07-07,0.0
2008-07-08,-1.1719
2008-07-09,0.7905
2008-07-10,-0.3922
2008-07-17,-9.4488
2008-07-18,13.4783
2008-07-21,-0.3831
2008-07-23,-3.8462
2008-07-24,-4.0
2008-07-25,0.0
2008-07-29,-4.1667
2008-07-30,1.7391
2008-07-31,0.4274
2008-08-01,2.1277
2008-08-05,-2.5
2008-08-06,5.1282
2008-08-07,1.626
2008-08-08,0.8
2008-08-12,-1.5873
2008-08-15,0.0
2008-08-25,-3.2258
2008-08-28,4.1667
2008-08-29,4.8
2008-09-04,-0.7634
2008-09-08,-5.3846
2008-09-09,1.626
2008-09-11,0.0
2008-09-12,-2.0
2008-09-15,-2.0408
2008-09-17,-0.4167
2008-09-19,2.9289
2008-09-22,-2.8455
2008-09-23,0.0
2008-09-24,0.0
2008-09-29,-3.7657
2008-10-03,0.0
2008-10-09,-0.4348
2008-10-17,-6.1135
2008-10-22,-18.6047
2008-10-23,28.5714
2008-10-24,-2.2222
2008-10-30,-22.7273
2008-10-31,0.0
2008-11-07,20.5882
2008-11-10,-17.0732
2008-11-13,17.647100000000002
2008-11-19,-20.0
2008-11-21,-12.5
2008-11-24,35.7143
2008-11-25,0.0
2008-11-28,0.0
2008-12-12,13.1579
2008-12-24,-16.2791
2008-12-26,0.0
2008-12-30,-1.1111
2009-01-07,0.5618
2009-01-08,0.0
2009-02-27,-41.3408
2009-03-02,-3.8095
2009-03-18,23.5644
2009-03-19,0.1603
2009-03-23,-0.8
2009-04-03,-1.6129
2009-04-09,-53.2787
2009-04-21,-21.0526
2009-04-22,82.2222
2009-04-29,9.7561
2009-05-01,11.1111
2009-05-05,-25.0
2009-05-19,13.3333
2009-05-20,29.4118
2009-05-29,-5.4545
2009-06-02,0.9615
2009-06-08,0.0
2009-06-10,0.0
2009-06-26,-19.0476
2009-07-02,18.8235
2009-07-06,0.0
2009-07-08,7.9208
2009-07-17,0.0
2009-07-27,-21.1009
2009-07-29,10.4651
2009-08-06,3.1579
2009-08-13,10.2041
2009-08-26,-7.4074
2009-08-27,3.0
2009-08-28,0.0
2009-08-31,-27.1845
2009-09-01,26.6667
2009-09-03,7.3684
2009-09-04,0.0
2009-09-16,-1.9607999999999999
2009-10-15,0.0
2009-11-24,0.0
2009-11-25,5.0
2009-12-23,-1.9048
2010-01-04,0.0
2010-01-28,-3.8834999999999997
2010-02-05,-44.4444
2010-02-08,18.1818
2010-02-09,27.6923
2010-02-12,8.4337
2010-02-16,12.2222
2010-03-05,-5.9406
2010-03-08,3.1579
2010-03-09,0.0
2010-03-11,-3.0612
2010-03-12,3.1579
2010-03-15,2.0408
2010-03-26,0.0
2010-04-01,0.0
2010-04-13,-5.0
2010-04-14,1.0526
2010-04-21,0.0
2010-05-03,4.1667
2010-05-17,-6.0
2010-05-20,5.3191
2010-05-24,-34.3434
2010-05-25,52.3077
2010-06-07,-10.101
2010-06-09,6.7416
2010-06-28,-10.526299999999999
2010-06-30,-10.5882
2010-07-02,-2.6316
2010-07-12,-18.9189
2010-07-13,-9.1667
2010-07-14,-17.4312
2010-07-15,4.4444
2010-07-26,-14.8936
2010-08-02,-5.0
2010-08-10,0.0
2010-08-11,-26.3158
2010-08-18,-14.2857
2010-08-19,-33.3333
2010-08-25,6.25
2010-08-26,17.647100000000002
2010-08-30,50.0
2010-10-06,-16.6667
2010-10-11,0.0
2010-11-15,-40.0
2010-11-16,26.6667
2010-12-07,-47.3684
2010-12-13,-50.0
2010-12-14,40.0
2010-12-15,0.0
2010-12-16,28.5714
2010-12-17,77.7778
2010-12-20,0.0
2010-12-28,-18.75
2011-01-06,0.0
2011-01-10,0.0
2011-01-24,-15.3846
2011-02-23,-27.2727
2011-03-28,25.0
2011-04-21,30.0
2011-04-25,15.3846
2011-04-28,6.6667
2011-05-03,0.0
2011-05-04,-25.0
2011-05-06,25.0
2011-05-09,0.0
2011-05-10,-6.6667
2011-05-16,28.5714
2011-05-18,11.1111
2011-05-25,-40.0
2011-05-26,50.0
2011-05-31,11.1111
2011-06-03,25.0
2011-06-06,-16.0
2011-06-07,-26.1905
2011-06-09,-3.2258
2011-06-14,0.0
2011-06-15,-13.3333
2011-06-20,0.0
2011-06-21,-6.1538
2011-06-22,3.2787
2011-06-23,3.1746
2011-06-27,0.0
2011-06-28,-6.1538
2011-06-29,0.0
2011-07-01,-1.6393
2011-07-05,0.0
2011-07-06,0.0
2011-07-20,-25.0
2011-08-08,-11.1111
2011-08-10,18.75
2011-08-11,47.3684
2011-08-12,-7.1429
2011-08-23,-30.7692
2011-08-29,0.0
2011-09-06,0.0
2011-09-07,0.0
2011-09-09,-11.1111
2011-09-14,25.0
2011-09-19,21.0
2011-09-20,0.0
2011-09-21,0.0
2011-09-27,-17.3554
2011-09-29,0.0
2011-10-12,-50.0
2011-10-14,100.0
2012-02-03,0.0
2012-02-06,0.0
2012-03-23,0.0
2012-05-30,-60.0
2012-06-05,0.0
2012-06-13,-25.0
2012-06-14,0.0
2012-06-15,0.0
2012-07-02,-30.0
2012-07-05,0.0
2012-07-25,-47.619
2012-08-01,-9.0909
2012-08-09,0.0
2012-08-10,-50.0
2012-08-27,30.0
2012-10-24,-36.5385
2013-01-17,-46.9697
2013-04-29,20.0
2013-05-30,0.0
2013-07-30,14.2857
2013-11-15,4.1667
2013-11-26,-4.0
2013-12-09,-16.6667
2014-01-29,300.0
2014-02-06,-68.75
2014-02-25,6.0
2014-04-14,0.0
2014-04-16,503.7736
2014-04-17,0.0
2014-06-11,-50.0
2014-07-14,0.0
2014-08-28,0.0
2014-09-09,0.0
2014-10-28,0.0
2015-01-06,-88.75
2015-05-05,5.5556
2015-08-17,-31.5789
2015-08-19,-38.4615
2015-09-21,-37.5
2015-10-16,860.0
2015-10-20,-33.3333
2015-10-26,-6.25
2015-11-09,-26.6667
2015-11-11,0.0
2015-11-17,-13.6364
2016-03-11,489.4737
2016-03-14,428.5714
2016-03-16,-72.973
2016-03-17,0.0
2016-03-21,10.0
2016-03-22,0.0
2016-03-24,-9.0909
2016-04-14,-40.0
2016-05-12,0.0
2016-05-26,-33.3333
2016-07-11,112.5
2016-09-02,0.0
2016-09-06,0.0
2016-09-07,-21.3235
2016-11-02,0.0
2016-11-18,-0.9346
2016-12-28,0.0
2017-01-06,0.0
2017-01-12,50.9434
2017-02-27,-3.125
2017-05-17,-74.1935
2017-08-18,77.0
2017-11-09,-95.4802
2017-11-29,4600.0
2017-12-04,-91.4894
2018-02-28,25.0
2018-03-13,-20.0
2018-03-26,525.0
2018-03-27,-8.2
2018-04-16,8.9325
2018-06-08,80.0
2018-07-09,-66.6667
2018-07-25,0.0
2018-07-26,496.6667
2018-07-27,67.5978
2018-07-30,-30.0
2018-07-31,-27.619
2018-08-01,0.0
2018-08-02,3.8158
2018-08-06,64.7655
2018-08-07,-1.8846
2018-08-08,-21.2074
2018-08-09,-0.4975
2018-08-16,0.0
2018-08-20,0.0
2018-08-23,0.0
2018-08-24,-30.0
2018-09-18,-2.0714
2018-09-21,-27.0605
2018-09-24,0.0
2018-09-27,40.0
2018-10-01,100.0
2018-10-02,7.1429
2018-10-03,15.0
2018-10-04,-30.4348
2018-10-05,34.0
2018-10-08,-45.8022
2018-10-09,-9.9254
2018-10-10,27.3885
2018-10-11,25.0
2018-10-15,259.6
2018-10-16,-44.3826
2018-10-17,80.0
2018-10-18,-5.5556
2018-10-19,23.5294
2018-10-22,-61.9048
2018-10-23,220.0
2018-10-24,-10.9375
2018-10-25,-1.7544
2018-10-29,-10.7143
2018-10-30,-11.0
2018-10-31,-32.5843
2018-11-01,-65.0
2018-11-02,100.4762
2018-11-06,5.7007
2018-11-07,61.7978
2018-11-09,9.7222
2018-11-13,-1.2658
2018-11-14,-3.8462
2018-11-15,0.0
2018-11-19,2.6667
2018-11-23,-14.5455
2018-11-26,-8.8146
2018-11-27,25.0
2018-11-28,2.6667
2018-11-29,15.5844
2018-11-30,-1.236
2018-12-03,1.2514
2018-12-04,-51.6854
2018-12-06,16.2791
2018-12-10,76.0
2018-12-13,-43.1818
2018-12-18,78.0
2018-12-20,-33.0899
2018-12-21,-32.8296
2018-12-26,-12.25
2018-12-27,107.9772
2018-12-31,-57.5342
2019-01-04,61.2903
2019-01-08,0.0
2019-01-09,-20.0
2019-01-10,-12.5
2019-01-11,79.7143
2019-01-15,-6.0254
2019-01-16,-4.5678
2019-01-17,-6.045
2019-01-18,-1.8868
2019-01-23,-13.461500000000001
2019-01-24,0.0
2019-01-25,-11.1111
2019-01-28,-22.5
2019-01-30,-3.2258
2019-01-31,6.6667
2019-02-04,62.5
2019-02-13,46.1538
2019-02-14,31.5789
2019-02-15,10.0
2019-02-19,-31.8182
2019-02-20,138.6667
2019-02-21,-44.1341
2019-02-22,-1.69
2019-02-25,52.5786
2019-02-26,-50.0667
2019-02-27,-13.2176
2019-02-28,-19.6923
2019-03-01,70.3065
2019-03-04,-35.1519
2019-03-05,-6.5048
2019-03-06,-7.2356
2019-03-07,56.4
2019-03-08,-16.8798
2019-03-11,11.538499999999999
2019-03-12,7.5862
2019-03-13,-10.2564
2019-03-14,0.0
2019-03-15,-45.7143
2019-03-18,104.7368
2019-03-19,-15.1671
2019-03-20,-33.3333
2019-03-21,3.1818
2019-03-22,-4.8458
2019-03-25,2.3148
2019-03-26,-29.8643
2019-03-27,56.129
2019-03-29,-23.5537
2019-04-01,-12.973
2019-04-02,0.6211
2019-04-03,11.1111
2019-04-04,5.5556
2019-04-05,15.7895
2019-04-08,-9.5455
2019-04-09,-14.0704
2019-04-10,5.2632
2019-04-11,11.1111
2019-04-16,-32.5
2019-04-18,3.7037
2019-04-22,-7.1429
2019-04-25,15.3846
2019-04-26,1.3333
2019-04-29,18.4211
2019-05-01,-16.6667
2019-05-06,0.0
2019-05-07,-6.0
2019-05-13,-17.7305
2019-05-15,50.8621
2019-05-17,20.0
2019-05-20,-33.3333
2019-05-22,-16.4286
2019-05-23,2.5641
2019-05-29,-6.6667
2019-05-31,0.0
2019-06-03,-23.2054
2019-06-05,4.6506
2019-06-07,10.2544
2019-06-10,1.7734999999999999
2019-06-11,0.0
2019-06-12,0.0
2019-06-18,-0.9901
2019-06-28,0.0
2019-07-02,60.0
2019-07-05,7.5
2019-07-08,9.8837
2019-07-09,-41.7989
2019-07-10,63.6364
2019-07-15,-33.8889
2019-07-16,-7.563
2019-07-17,-9.0909
2019-07-24,0.0
2019-07-25,10.0
2019-07-29,-9.0909
2019-07-30,0.0
2019-08-05,-23.99
2019-08-15,-6.5912
2019-08-19,40.8451
2019-08-26,-20.0
2019-09-05,18.75
2019-09-10,5.2632
2019-09-16,-5.0
2019-09-20,46.3158
2019-09-23,-24.4604
2019-09-25,100.0
2019-09-26,-4.7619
2019-09-30,0.0
2019-10-01,15.0
2019-10-02,-34.7826
2019-10-07,-30.6667
2019-10-10,0.0
2019-10-11,-3.8462
2019-11-05,0.0
2019-11-06,100.0
2019-11-27,-50.0
2019-12-05,0.0
2019-12-09,51.0
2019-12-11,21.8543
2019-12-16,-18.4783
2019-12-17,0.0
2019-12-20,33.3333
2019-12-23,-18.0
2019-12-24,-11.5854
2019-12-27,-13.7931
2019-12-30,0.8
2019-12-31,26.9841
2020-01-02,3.125
2020-01-03,3.0303
2020-01-06,-7.0588
2020-01-07,6.962
2020-01-08,0.5917
2020-01-09,-4.7059
2020-01-10,-19.7531
2020-01-13,15.3846
2020-01-14,-23.3333
2020-01-16,26.087
2020-01-17,-5.5172
2020-01-21,-8.7591
2020-01-27,-34.4
2020-01-29,42.6829
2020-02-03,-10.2607
2020-02-04,30.4824
2020-02-12,-58.3942
2020-02-14,75.4386
2020-02-18,-1.01
2020-03-02,1.0203
2020-03-03,-49.0
2020-03-04,0.0
2020-03-06,0.0
2020-03-20,0.0
2020-03-23,-31.3725
2020-03-24,71.4286
2020-04-09,0.0
2020-04-14,16.6667
2020-04-23,0.0
2020-05-13,28.5714
2020-05-15,-43.3333
2020-05-18,-1.9607999999999999
2020-05-22,34.0
2020-05-26,-47.7612
2020-05-27,91.4286
2020-05-28,-31.8582
2020-05-29,46.7528
2020-06-01,-0.1642
2020-06-02,-4.4028
2020-06-03,4.3788
2020-06-04,0.0
2020-06-05,0.3821
2020-06-08,0.0
2020-06-09,-0.0896
2020-06-10,0.0075
2020-06-12,6.0572
2020-06-15,29.5775
2020-06-16,0.0
2020-06-17,8.6957
2020-06-18,20.0
2020-06-19,10.0
2020-06-23,-1.5152
2020-06-24,0.0
2020-06-30,0.0
2020-07-02,-15.3846
2020-07-06,13.6364
2020-07-08,-12.0
2020-07-15,0.0
2020-07-20,11.818200000000001
2020-07-21,-18.6992
2020-07-22,0.0
2020-07-24,0.0
2020-07-29,-0.01
