ticker,HUSN US Equity
2017-12-28,0.0
2017-12-29,-1.0613
2018-01-02,2.1216
2018-01-03,1.564
2018-01-04,-3.3096
2018-01-05,0.1902
2018-01-08,1.0676
2018-01-09,0.4225
2018-01-10,0.9818
2018-01-11,-0.625
2018-01-12,-2.5157
2018-01-16,-9.2234
2018-01-17,-2.1585
2018-01-18,-3.7934
2018-01-19,-1.3143
2018-01-22,0.4534
2018-01-23,5.0776
2018-01-24,-0.8054
2018-01-25,2.7334
2018-01-26,0.3952
2018-01-29,5.3267
2018-01-30,0.3239
2018-01-31,-3.6752000000000002
2018-02-01,12.5548
2018-02-02,6.7109
2018-02-05,0.0215
2018-02-06,-1.1588
2018-02-07,0.7165
2018-02-08,-4.6993
2018-02-09,0.0452
2018-02-12,2.5096
2018-02-13,-1.9409
2018-02-14,-0.7872
2018-02-15,1.4963
2018-02-16,0.6478
2018-02-20,-3.6174
2018-02-21,3.1545
2018-02-22,-4.0402
2018-02-23,1.1863
2018-02-26,-8.6667
2018-02-27,-4.4551
2018-02-28,-1.0011
2018-03-01,-2.7674
2018-03-02,-0.1095
2018-03-05,-2.3288
2018-03-06,-0.1683
2018-03-07,0.5339
2018-03-08,-1.3974
2018-03-09,-2.4943
2018-03-12,0.3488
2018-03-13,-0.3766
2018-03-14,-5.961
2018-03-15,1.3915
2018-03-16,0.3355
2018-03-19,-1.4285999999999999
2018-03-20,-0.3084
2018-03-21,0.3093
2018-03-22,-1.2985
2018-03-23,2.3465
2018-03-26,0.9158
2018-03-27,-2.8131
2018-03-28,0.8403
2018-03-29,-0.8951
2018-04-02,0.9343
2018-04-03,-0.8331
2018-04-04,-0.1245
2018-04-05,-0.4673
2018-04-06,-8.6072
2018-04-09,-27.8767
2018-04-10,-5.5556
2018-04-11,-3.7707
2018-04-12,-1.8809
2018-04-13,-7.721
2018-04-16,2.6544
2018-04-17,22.6532
2018-04-18,-3.231
2018-04-19,8.0275
2018-04-20,-0.5699
2018-04-23,12.7866
2018-04-24,-3.5183999999999997
2018-04-25,7.6985
2018-04-26,4.3642
2018-04-27,4.398
2018-04-30,10.4627
2018-05-01,-1.1254
2018-05-02,3.4461
2018-05-03,2.9951
2018-05-04,1.8991
2018-05-07,-1.3687
2018-05-08,-1.3877
2018-05-09,-1.1377
2018-05-10,-2.6348000000000003
2018-05-11,-4.7589
2018-05-14,-0.7185
2018-05-15,-0.6908
2018-05-16,-4.5379000000000005
2018-05-17,-13.8793
2018-05-18,-1.1684
2018-05-21,-10.8031
2018-05-22,-1.3711
2018-05-23,2.6413
2018-05-24,4.9661
2018-05-25,7.0968
2018-05-29,3.1727
2018-05-30,-5.2939
2018-05-31,-2.014
2018-06-01,-1.8456000000000001
2018-06-04,-6.1966
2018-06-05,0.0911
2018-06-06,-4.6427
2018-06-07,-6.8258
2018-06-08,-1.7930000000000001
2018-06-11,5.1122
2018-06-12,-3.6228
2018-06-13,-5.3038
2018-06-14,-4.5133
2018-06-15,-3.7584999999999997
2018-06-18,0.1775
2018-06-19,-3.6621
2018-06-20,0.1839
2018-06-21,2.448
2018-06-22,2.3895
2018-06-25,-4.7841000000000005
2018-06-26,0.7353
2018-06-27,-8.2117
2018-06-28,7.3559
2018-06-29,2.5926
2018-07-02,-1.8652
2018-07-03,-0.4292
2018-07-05,0.0616
2018-07-06,-1.1077
2018-07-09,1.3068
2018-07-10,-6.3268
2018-07-11,-4.1311
2018-07-12,0.8892
2018-07-13,0.4746
2018-07-16,1.2146
2018-07-17,3.5333
2018-07-18,-0.2576
2018-07-19,-4.0671
2018-07-20,-2.8937
2018-07-23,0.693
2018-07-24,-0.2065
2018-07-25,0.6207
2018-07-26,-0.5483
2018-07-27,-2.9635
2018-07-30,1.4915
2018-07-31,0.9097
2018-08-01,-1.387
2018-08-02,-0.0703
2018-08-03,1.2667
2018-08-06,0.6254
2018-08-07,-0.3453
2018-08-08,2.1483
2018-08-09,0.6106
2018-08-10,2.0904
2018-08-13,-1.321
2018-08-14,-1.2718
2018-08-15,-2.0339
2018-08-16,0.7612
2018-08-17,0.2054
2018-08-20,-3.4503
2018-08-21,0.3088
2018-08-22,-0.46
2018-08-23,-5.5812
2018-08-24,1.6566
2018-08-27,-5.1852
2018-08-28,-5.625
2018-08-29,0.0737
2018-08-30,-8.1802
2018-08-31,-9.8198
2018-09-04,1.998
2018-09-05,-6.954
2018-09-06,-2.7368
2018-09-07,0.5141
2018-09-10,-4.7106
2018-09-11,-7.5706
2018-09-12,19.8044
2018-09-13,12.6531
2018-09-14,15.8514
2018-09-17,-12.4316
2018-09-18,-19.6429
2018-09-19,6.2222
2018-09-20,0.8368
2018-09-21,-7.0539
2018-09-24,-2.1205
2018-09-25,-2.9647
2018-09-26,5.4054
2018-09-27,0.8919
2018-09-28,-5.1934
2018-10-01,-9.9068
2018-10-02,-9.3144
2018-10-03,1.2839
2018-10-04,-11.1268
2018-10-05,-4.5959
2018-10-08,-5.6478
2018-10-09,-4.4014
2018-10-10,-0.1842
2018-10-11,-44.2804
2018-10-12,18.543
2018-10-15,-22.6257
2018-10-16,-1.083
2018-10-17,25.9124
2018-10-18,0.5797
2018-10-19,-6.6282
2018-10-22,-13.2716
2018-10-23,-2.847
2018-10-24,-14.8352
2018-10-25,2.3656
2018-10-26,-11.7647
2018-10-29,-4.2857
2018-10-30,-0.4975
2018-10-31,-12.5
2018-11-01,-5.1429
2018-11-02,28.9157
2018-11-05,-10.2804
2018-11-06,7.8125
2018-11-07,3.8647
2018-11-08,-8.8372
2018-11-09,-6.6327
2018-11-12,0.0
2018-11-13,-2.1858
2018-11-14,-7.8212
2018-11-15,5.4545
2018-11-16,1.7241
2018-11-19,-6.2147
2018-11-20,-9.0361
2018-11-21,11.9205
2018-11-23,0.0
2018-11-26,8.284
2018-11-27,-6.5574
2018-11-28,4.6784
2018-11-29,-0.5587
2018-11-30,-8.427
2018-12-03,-1.8405
2018-12-04,-8.75
2018-12-06,-2.7397
2018-12-07,-11.9718
2018-12-10,12.8
2018-12-11,-3.5461
2018-12-12,-5.8824
2018-12-13,-5.2656
2018-12-14,6.383
2018-12-17,-9.3023
2018-12-18,-8.547
2018-12-19,-4.6729
2018-12-20,-15.8824
2018-12-21,-15.5012
2018-12-24,16.3724
2018-12-26,6.673
2018-12-27,1.1111
2018-12-28,-8.7802
2018-12-31,10.83
2019-01-02,-2.1739
2019-01-03,0.0
2019-01-04,12.2222
2019-01-07,8.9109
2019-01-08,1.8182
2019-01-09,-8.4732
2019-01-10,-1.4633
2019-01-11,0.99
2019-01-14,4.9015
2019-01-15,-0.0093
2019-01-16,-5.6075
2019-01-17,0.9901
2019-01-18,-4.8725000000000005
2019-01-22,-6.3176
2019-01-23,1.0451
2019-01-24,2.2774
2019-01-25,8.5779
2019-01-28,-1.9607999999999999
2019-01-29,3.91
2019-01-30,-9.6333
2019-01-31,-0.4153
2019-02-01,5.1224
2019-02-04,1.9226999999999999
2019-02-05,-3.8826
2019-02-06,3.3229
2019-02-07,-6.7337
2019-02-08,-1.9397
2019-02-11,4.2857
2019-02-12,-2.8978
2019-02-13,0.1736
2019-02-14,-2.5133
2019-02-15,-5.2339
2019-02-19,3.7758000000000003
2019-02-20,2.8697
2019-02-21,0.945
2019-02-22,39.2818
2019-02-25,118.75
2019-02-26,-24.6429
2019-02-27,-9.9526
2019-02-28,17.8947
2019-03-01,45.0893
2019-03-04,52.6154
2019-03-05,-3.629
2019-03-06,-5.8577
2019-03-07,-1.1111
2019-03-08,-28.5393
2019-03-11,3.1447
2019-03-12,-6.7073
2019-03-13,-11.4379
2019-03-14,-2.214
2019-03-15,4.1509
2019-03-18,9.058
2019-03-19,-7.309
2019-03-20,-0.3584
2019-03-21,1.0791
2019-03-22,-2.1352
2019-03-25,1.0909
2019-03-26,-3.5971
2019-03-27,3.3582
2019-03-28,46.9314
2019-03-29,-6.6339
2019-04-01,-9.7368
2019-04-02,3.207
2019-04-03,-2.8249
2019-04-04,12.5
2019-04-05,-2.8424
2019-04-08,-1.8617
2019-04-09,-8.9431
2019-04-10,0.0
2019-04-11,-1.7856999999999998
2019-04-12,3.6364
2019-04-15,-3.8012
2019-04-16,1.5198
2019-04-17,-0.8982
2019-04-18,-0.6042
2019-04-22,-1.2158
2019-04-23,-7.0769
2019-04-24,-4.9669
2019-04-25,-2.0906
2019-04-26,-1.0676
2019-04-29,-2.1583
2019-04-30,-3.6765
2019-05-01,-4.5802
2019-05-02,-9.2
2019-05-03,19.3833
2019-05-06,1.476
2019-05-07,-4.0
2019-05-08,-1.5152
2019-05-09,0.0
2019-05-10,0.0
2019-05-13,-9.6154
2019-05-14,1.2766
2019-05-15,-1.2605
2019-05-16,-1.7021
2019-05-17,-1.2987
2019-05-20,-10.0877
2019-05-21,-5.3659
2019-05-22,-5.1546
2019-05-23,-5.9783
2019-05-24,8.0925
2019-05-28,-0.5348
2019-05-29,4.3011
2019-05-30,-3.0928
2019-05-31,0.0106
2019-06-03,-2.1381
2019-06-04,0.5435
2019-06-05,-4.8649000000000004
2019-06-06,2.2727
2019-06-07,-6.1111
2019-06-10,-4.1479
2019-06-11,2.3335
2019-06-12,-6.497
2019-06-13,-10.645199999999999
2019-06-14,-7.5812
2019-06-17,0.0
2019-06-18,50.0
2019-06-19,-7.8125
2019-06-20,15.2542
2019-06-21,11.2745
2019-06-24,-0.4405
2019-06-25,-12.8319
2019-06-26,6.599
2019-06-27,-5.2381
2019-06-28,4.0201
2019-07-01,5.314
2019-07-02,-6.8807
2019-07-03,2.4631
2019-07-05,-2.8846
2019-07-08,-7.4257
2019-07-09,7.4866
2019-07-10,0.0
2019-07-11,-0.4975
2019-07-12,-2.5
2019-07-15,-3.0769
2019-07-16,3.1746
2019-07-17,-2.0513
2019-07-18,-1.2199
2019-07-19,5.4752
2019-07-22,-6.0302
2019-07-23,4.2781
2019-07-24,4.1026
2019-07-25,-0.9852
2019-07-26,9.4478
2019-07-29,-2.2683
2019-07-30,1.3953
2019-07-31,-7.3394
2019-08-01,-0.495
2019-08-02,-2.4876
2019-08-05,-5.1224
2019-08-06,-1.5917
2019-08-07,4.3716
2019-08-08,-1.7382
2019-08-09,3.9003
2019-08-12,-2.5641
2019-08-13,-1.5789
2019-08-14,-5.3476
2019-08-15,-3.9548
2019-08-16,-0.5882
2019-08-19,-2.3669000000000002
2019-08-20,2.4242
2019-08-21,0.0
2019-08-22,-1.1834
2019-08-23,6.7665
2019-08-26,9.9327
2019-08-27,-4.6018
2019-08-28,3.4975
2019-08-29,-3.3742
2019-08-30,4.2781
2019-09-03,-5.641
2019-09-04,2.1739
2019-09-05,1.5957
2019-09-06,0.0
2019-09-09,1.0524
2019-09-10,4.9168
2019-09-11,3.7037
2019-09-12,-3.8095
2019-09-13,0.0
2019-09-16,-0.9901
2019-09-17,-3.48
2019-09-18,-7.7911
2019-09-19,-0.5618
2019-09-20,-1.1299
2019-09-23,-2.8571
2019-09-24,-0.5882
2019-09-25,0.142
2019-09-26,0.4491
2019-09-27,-1.1764999999999999
2019-09-30,-14.2857
2019-10-01,-2.7778
2019-10-02,5.7143
2019-10-03,0.6757
2019-10-04,-1.0403
2019-10-07,6.4768
2019-10-08,0.0
2019-10-09,-3.8217
2019-10-10,-0.9934
2019-10-11,7.0234
2019-10-14,-3.125
2019-10-15,-3.2258
2019-10-16,-3.7133000000000003
2019-10-17,-2.3749000000000002
2019-10-18,-7.8014
2019-10-21,-7.6846
2019-10-22,-15.0071
2019-10-23,2.9412000000000003
2019-10-24,6.6857
2019-10-25,8.0164
2019-10-28,-5.7851
2019-10-29,-0.8772
2019-10-30,-4.4248
2019-10-31,-2.7778
2019-11-01,2.8571
2019-11-04,-1.8519
2019-11-05,2.1132
2019-11-06,-0.2217
2019-11-07,3.2407
2019-11-08,-1.3901
2019-11-11,-1.7734999999999999
2019-11-12,-1.3889
2019-11-13,-4.9577
2019-11-14,-1.4439
2019-11-15,-3.7977
2019-11-18,-12.4726
2019-11-19,-3.5714
2019-11-20,17.284
2019-11-21,-2.5813
2019-11-22,1.688
2019-11-25,-4.0803
2019-11-26,-2.2931
2019-11-27,-1.7006999999999999
2019-11-29,-1.9607999999999999
2019-12-02,3.5176
2019-12-03,-2.273
2019-12-04,0.6047
2019-12-05,6.3461
2019-12-06,-3.2174
2019-12-09,-0.2695
2019-12-10,3.0405
2019-12-11,-0.9781
2019-12-12,15.887599999999999
2019-12-13,10.4762
2019-12-16,1.7241
2019-12-17,1.6949
2019-12-18,-4.4833
2019-12-19,-3.1583
2019-12-20,-1.8018
2019-12-23,-4.5687999999999995
2019-12-24,-0.9037
2019-12-26,7.6834
2019-12-27,-1.3514
2019-12-30,5.0228
2019-12-31,-2.8696
2020-01-02,-2.4172000000000002
2020-01-03,-3.6606
2020-01-06,-9.2991
2020-01-07,1.8426
2020-01-08,-4.9381
2020-01-09,2.4401
2020-01-10,15.3928
2020-01-13,10.0917
2020-01-14,-4.1667
2020-01-15,-7.8261
2020-01-16,2.8302
2020-01-17,-5.5046
2020-01-21,-7.767
2020-01-22,-2.1053
2020-01-23,0.0
2020-01-24,-2.6882
2020-01-27,-4.9724
2020-01-28,-1.186
2020-01-29,-0.8943
2020-01-30,-0.9849
2020-01-31,-4.0658
2020-02-03,-0.375
2020-02-04,1.1902
2020-02-05,3.1636
2020-02-06,4.5072
2020-02-07,-5.6929
2020-02-10,-0.5
2020-02-11,-0.9683
2020-02-12,-2.2277
2020-02-13,0.0
2020-02-14,-6.3291
2020-02-18,-1.6824
2020-02-19,-0.8483
2020-02-20,3.2607
2020-02-21,-0.8189
2020-02-24,-6.5918
2020-02-25,0.6376
2020-02-26,0.7775
2020-02-27,-9.2728
2020-02-28,-3.5118
2020-03-02,1.1914
2020-03-03,3.0732
2020-03-04,-5.6418
2020-03-05,-0.0166
2020-03-06,-2.1231
2020-03-09,-20.9795
2020-03-10,-12.0738
2020-03-11,6.122
2020-03-12,-11.7444
2020-03-13,5.7812
2020-03-16,3.3973
2020-03-17,4.7381
2020-03-18,-12.306
2020-03-19,11.4665
2020-03-20,11.6279
2020-03-23,-10.375
2020-03-24,-6.9038
2020-03-25,10.4365
2020-03-26,-5.0866
2020-03-27,3.7399
2020-03-30,-3.5821
2020-03-31,16.6945
2020-04-01,-1.9184
2020-04-02,-6.3878
2020-04-03,-2.2672
2020-04-06,-6.2997
2020-04-07,3.2524
2020-04-08,10.4843
2020-04-09,0.1168
2020-04-13,-1.4325999999999999
2020-04-14,11.0589
2020-04-15,-1.9508999999999999
2020-04-16,0.9799
2020-04-17,3.9215999999999998
2020-04-20,2.0566
2020-04-21,-1.3866
2020-04-22,-0.6374
2020-04-23,-7.1604
2020-04-24,-4.0728
2020-04-27,-1.4851
2020-04-28,19.4839
2020-04-29,0.072
2020-04-30,-1.0791
2020-05-01,-7.0909
2020-05-04,-3.8943
2020-05-05,1.8123
2020-05-06,12.8
2020-05-07,4.592
2020-05-08,-1.6781000000000001
2020-05-11,-6.8621
2020-05-12,-13.2266
2020-05-13,-6.176
2020-05-14,-2.342
2020-05-15,-6.4028
2020-05-18,-2.9851
2020-05-19,2.5385
2020-05-20,4.3511
2020-05-21,-5.8231
2020-05-22,4.3257
2020-05-26,-1.3900000000000001
2020-05-27,1.3849
2020-05-28,70.7734
2020-05-29,-25.0
2020-06-01,-0.9524
2020-06-02,-9.6154
2020-06-03,6.4254999999999995
2020-06-04,0.7797
2020-06-05,4.1658
2020-06-08,6.6273
2020-06-09,-2.5183
2020-06-10,18.4866
2020-06-11,-4.1287
2020-06-12,9.1774
2020-06-15,-9.1742
2020-06-16,12.2316
2020-06-17,15.2174
2020-06-18,48.4277
2020-06-19,-19.4915
2020-06-22,-15.7895
2020-06-23,-2.55
2020-06-24,-5.1821
2020-06-25,-3.0844
2020-06-26,-11.2926
2020-06-29,0.771
2020-06-30,-1.3117
2020-07-01,0.0475
2020-07-02,-0.9964
2020-07-06,1.7572
2020-07-07,-0.314
2020-07-08,32.126
2020-07-09,-16.5673
2020-07-10,-7.1429
2020-07-13,-0.6462
2020-07-14,-7.092
2020-07-15,2.0
2020-07-16,0.1634
2020-07-17,5.2202
2020-07-20,6.0775
2020-07-21,4.9401
2020-07-22,-6.0306
2020-07-23,-6.7734
2020-07-24,-2.0668
2020-07-27,0.9739
2020-07-28,-1.286
2020-07-29,-5.5375
2020-07-30,-1.5516999999999999
2020-07-31,0.8757
