ticker,USAK US Equity
2000-06-05,0.0
2000-06-06,-0.2451
2000-06-07,-9.5823
2000-06-08,-1.087
2000-06-09,3.2967
2000-06-13,-1.0638
2000-06-14,2.1505
2000-06-15,1.0526
2000-06-16,-4.1667
2000-06-19,0.0
2000-06-20,4.3478
2000-06-21,-1.0417
2000-06-22,-9.473700000000001
2000-06-23,9.3023
2000-06-26,-1.0638
2000-06-27,2.1505
2000-06-28,0.0
2000-06-29,0.0
2000-06-30,-1.0526
2000-07-03,2.1277
2000-07-05,4.1667
2000-07-06,-0.5
2000-07-07,8.5427
2000-07-10,-1.8519
2000-07-11,-4.717
2000-07-12,5.9406
2000-07-13,-2.8037
2000-07-14,-1.9231
2000-07-17,0.9804
2000-07-18,-0.9709
2000-07-19,7.8431
2000-07-20,-5.4545
2000-07-21,5.7692
2000-07-24,-1.8182
2000-07-25,0.0
2000-07-26,-1.8519
2000-07-28,0.0
2000-07-31,0.0
2000-08-01,5.6604
2000-08-02,0.0
2000-08-03,0.0
2000-08-04,0.0
2000-08-07,0.0
2000-08-08,-0.8929
2000-08-10,0.9009
2000-08-11,1.7856999999999998
2000-08-14,0.0
2000-08-17,0.8772
2000-08-18,-0.8696
2000-08-21,-0.8772
2000-08-22,-0.885
2000-08-23,0.0
2000-08-24,0.0
2000-08-29,0.0
2000-08-30,0.0
2000-08-31,-7.1429
2000-09-01,6.7308
2000-09-05,-9.9099
2000-09-06,4.0
2000-09-07,-1.9231
2000-09-11,0.0
2000-09-12,0.0
2000-09-14,9.8039
2000-09-15,-7.1429
2000-09-18,-1.9231
2000-09-19,0.0
2000-09-20,0.4902
2000-09-21,8.2927
2000-09-22,-8.1081
2000-09-25,-2.9412000000000003
2000-09-26,2.0202
2000-09-27,-7.9208
2000-09-28,-1.0753
2000-09-29,-6.5217
2000-10-02,2.3256
2000-10-03,0.0
2000-10-04,5.6818
2000-10-05,-5.3763
2000-10-06,0.0
2000-10-09,-1.1364
2000-10-11,3.4483
2000-10-12,-4.4444
2000-10-13,2.3256
2000-10-16,9.0909
2000-10-17,-8.3333
2000-10-18,9.0909
2000-10-19,-2.0833
2000-10-20,0.0
2000-10-24,-3.1915
2000-10-25,-5.4945
2000-10-26,0.0
2000-10-27,6.9767
2000-10-31,-4.3478
2000-11-01,-5.6818
2000-11-02,0.0
2000-11-03,0.0
2000-11-06,8.4337
2000-11-07,15.5556
2000-11-08,-9.6154
2000-11-14,-1.0638
2000-11-15,3.2258
2000-11-16,-2.0833
2000-11-17,0.0
2000-11-20,0.0
2000-11-21,0.0
2000-11-22,6.383
2000-11-27,-4.0
2000-11-28,0.0
2000-11-29,0.0
2000-11-30,-3.125
2000-12-01,2.6882
2000-12-04,-1.5707
2000-12-05,4.7872
2000-12-06,-2.5381
2000-12-07,0.0
2000-12-08,0.0
2000-12-11,-2.0833
2000-12-12,10.6383
2000-12-13,-8.6538
2000-12-14,0.0
2000-12-15,1.0526
2000-12-18,-4.1667
2000-12-19,0.0
2000-12-20,0.0
2000-12-21,1.087
2000-12-22,1.0753
2000-12-26,-10.6383
2000-12-27,0.0
2000-12-28,4.7619
2000-12-29,0.0
2001-01-02,-7.9545
2001-01-03,11.1111
2001-01-04,-2.2222
2001-01-05,1.1364
2001-01-08,5.618
2001-01-09,5.3191
2001-01-10,-9.0909
2001-01-16,4.4444
2001-01-17,0.0
2001-01-18,-4.2553
2001-01-19,0.0
2001-01-22,-3.3333
2001-01-23,0.0
2001-01-24,8.046
2001-01-26,-6.383
2001-01-29,6.8182
2001-01-30,3.1915
2001-01-31,0.0
2001-02-01,1.0309
2001-02-02,1.0204
2001-02-07,-7.8283000000000005
2001-02-08,-3.5616
2001-02-09,3.4091
2001-02-12,-2.1978
2001-02-13,3.3708
2001-02-14,2.7174
2001-02-15,0.0
2001-02-16,1.5873
2001-02-20,0.0
2001-02-21,-6.25
2001-02-23,8.3333
2001-02-26,4.6154
2001-02-28,-0.9804
2001-03-01,-3.9604
2001-03-02,1.0309
2001-03-05,0.0
2001-03-06,-1.0204
2001-03-07,-1.0309
2001-03-08,-1.0417
2001-03-09,-3.1579
2001-03-12,-2.1739
2001-03-13,0.0
2001-03-14,0.0
2001-03-16,3.3333
2001-03-19,-3.2258
2001-03-20,2.2222
2001-03-21,0.0
2001-03-22,-2.1739
2001-03-23,2.2222
2001-03-27,15.2174
2001-03-28,-7.5472
2001-03-29,2.551
2001-03-30,23.3831
2001-04-02,-12.9032
2001-04-03,-0.9259
2001-04-04,9.3458
2001-04-05,0.0
2001-04-06,-3.4188
2001-04-09,-2.4425
2001-04-10,-0.7257
2001-04-11,0.8772
2001-04-12,0.5797
2001-04-16,-0.5764
2001-04-18,-0.4348
2001-04-19,1.8923
2001-04-20,-4.8571
2001-04-23,3.3033
2001-04-25,-3.1977
2001-04-26,0.0
2001-04-27,1.7267000000000001
2001-04-30,-1.107
2001-05-01,-1.4925
2001-05-02,0.7576
2001-05-03,2.5564
2001-05-04,-7.6246
2001-05-09,11.9048
2001-05-10,-8.6525
2001-05-11,9.472
2001-05-14,1.9858
2001-05-15,0.8345
2001-05-16,-10.3448
2001-05-17,7.6923
2001-05-18,-5.7143
2001-05-22,-1.5152
2001-05-23,3.8462
2001-05-25,0.0
2001-05-29,-3.7037
2001-05-30,0.0
2001-05-31,0.0
2001-06-01,3.8462
2001-06-05,-3.7037
2001-06-06,5.3846
2001-06-08,3.6496
2001-06-11,-0.7042
2001-06-13,1.4184
2001-06-14,0.979
2001-06-18,-3.0471
2001-06-20,0.1429
2001-06-21,-0.1427
2001-06-22,0.0
2001-06-25,1.4285999999999999
2001-06-26,-0.7042
2001-06-27,2.4112999999999998
2001-06-28,-1.662
2001-07-02,-1.4085
2001-07-03,3.1429
2001-07-05,0.0
2001-07-10,3.8781
2001-07-11,9.8667
2001-07-12,-3.034
2001-07-13,-2.378
2001-07-16,-0.641
2001-07-18,1.9355
2001-07-19,-5.0633
2001-07-24,6.6667
2001-07-25,-2.0
2001-07-26,0.0
2001-07-30,2.6786
2001-07-31,2.4845
2001-08-01,0.6061
2001-08-02,-0.6024
2001-08-03,-0.6061
2001-08-08,-8.5366
2001-08-09,13.3333
2001-08-13,0.5882
2001-08-16,-7.6023
2001-08-17,0.0
2001-08-20,7.5949
2001-08-21,-5.2941
2001-08-22,-1.8634
2001-08-23,7.5949
2001-08-24,-3.4118
2001-08-27,2.3143000000000002
2001-08-28,0.0
2001-08-29,-2.9762
2001-08-30,-3.0675
2001-08-31,3.7975
2001-09-04,0.9756
2001-09-05,1.4493
2001-09-06,-2.3810000000000002
2001-09-10,-2.9268
2001-09-17,-5.7789
2001-09-18,-2.0
2001-09-19,-4.2177
2001-09-20,13.6364
2001-09-21,1.875
2001-09-25,-4.2945
2001-09-26,-0.641
2001-09-28,-5.1613
2001-10-02,-4.7619
2001-10-03,7.8571
2001-10-04,-0.6623
2001-10-08,-6.6667
2001-10-09,0.0
2001-10-10,6.4286
2001-10-12,-4.698
2001-10-15,-0.7042
2001-10-16,0.0
2001-10-17,2.1277
2001-10-18,-0.9722
2001-10-19,-1.8233000000000001
2001-10-22,-3.5714
2001-10-23,3.7037
2001-10-24,-4.2857
2001-10-26,6.7164
2001-10-29,-2.6573
2001-10-30,2.6868
2001-10-31,-0.0979
2001-11-01,0.5602
2001-11-02,0.9749
2001-11-05,3.4483
2001-11-06,0.0
2001-11-12,-6.6667
2001-11-13,0.0
2001-11-15,0.7143
2001-11-16,13.4752
2001-11-19,-9.375
2001-11-20,11.0345
2001-11-21,4.9689
2001-11-23,-10.0592
2001-11-26,10.526299999999999
2001-11-27,-4.7619
2001-11-28,6.25
2001-11-29,7.0588
2001-11-30,-11.3187
2001-12-04,-0.8674
2001-12-05,-1.25
2001-12-06,13.9241
2001-12-07,3.8889
2001-12-10,-1.0695000000000001
2001-12-11,-0.5405
2001-12-12,3.0435
2001-12-13,3.3755
2001-12-14,-3.0612
2001-12-17,-1.4737
2001-12-18,0.1583
2001-12-19,6.6688
2001-12-20,14.0
2001-12-21,-1.7544
2001-12-24,-13.392900000000001
2001-12-26,12.5773
2001-12-27,0.7326
2001-12-28,1.8182
2001-12-31,-2.2321
2002-01-02,0.4566
2002-01-03,0.0
2002-01-04,4.5455
2002-01-07,4.3478
2002-01-08,1.25
2002-01-09,-1.2346
2002-01-10,0.0
2002-01-11,-5.0
2002-01-14,0.4518
2002-01-15,-0.4497
2002-01-16,1.7544
2002-01-17,1.7241
2002-01-18,-1.6949
2002-01-22,-1.7241
2002-01-23,-0.4386
2002-01-24,2.6432
2002-01-25,0.8155
2002-01-28,1.3197
2002-01-29,1.6806999999999999
2002-01-30,4.7934
2002-01-31,8.0442
2002-02-01,2.1898
2002-02-04,-6.3571
2002-02-05,3.0511
2002-02-06,-2.2946
2002-02-07,-1.5152
2002-02-08,-0.7692
2002-02-11,1.1628
2002-02-12,-0.3831
2002-02-13,0.7692
2002-02-14,2.6718
2002-02-15,-1.487
2002-02-19,-1.1320999999999999
2002-02-20,0.0763
2002-02-21,1.4493
2002-02-22,-0.7519
2002-02-25,-1.8939
2002-02-26,-1.5444
2002-02-27,1.1764999999999999
2002-02-28,-0.7752
2002-03-01,-0.3906
2002-03-04,-0.7843
2002-03-05,0.5534
2002-03-06,-2.2013
2002-03-07,0.4823
2002-03-08,1.52
2002-03-11,-2.5217
2002-03-12,0.0
2002-03-13,-0.5659
2002-03-14,-3.252
2002-03-15,-1.5126
2002-03-18,2.3891
2002-03-19,10.6667
2002-03-20,1.6566
2002-03-21,-1.1852
2002-03-22,1.1994
2002-03-25,0.3704
2002-03-26,-0.369
2002-03-27,-1.8519
2002-03-28,-2.6414999999999997
2002-04-01,-3.0233
2002-04-02,-0.0799
2002-04-03,4.4
2002-04-04,0.7663
2002-04-05,-3.0418
2002-04-08,1.098
2002-04-09,0.1697
2002-04-10,1.7668
2002-04-11,-0.6088
2002-04-12,1.608
2002-04-15,0.6029
2002-04-16,-1.1236
2002-04-17,-7.5
2002-04-18,0.0
2002-04-19,0.0
2002-04-22,-0.0819
2002-04-23,-1.7213
2002-04-24,1.6681
2002-04-25,-1.5587
2002-04-26,1.5833
2002-04-29,-1.9687999999999999
2002-04-30,0.0
2002-05-01,-0.3347
2002-05-02,0.3359
2002-05-03,-2.5105
2002-05-06,1.5451000000000001
2002-05-07,-3.8884
2002-05-08,-3.2542
2002-05-09,0.0
2002-05-10,-0.4545
2002-05-13,-1.1872
2002-05-14,-5.268
2002-05-15,2.439
2002-05-16,-0.9524
2002-05-17,10.0
2002-05-20,-4.8951
2002-05-21,-2.5735
2002-05-22,0.9434
2002-05-23,12.1495
2002-05-24,2.75
2002-05-28,-3.4063
2002-05-29,4.1982
2002-05-30,-1.6922000000000001
2002-05-31,4.0984
2002-06-03,0.0
2002-06-04,-0.3937
2002-06-05,-2.8458
2002-06-06,1.7901
2002-06-07,3.5172
2002-06-10,-3.5521000000000003
2002-06-11,0.0801
2002-06-12,0.0
2002-06-13,-0.008
2002-06-14,0.008
2002-06-17,3.04
2002-06-18,-1.0093
2002-06-19,-3.0588
2002-06-20,3.5599
2002-06-21,1.4844
2002-06-24,-0.6928
2002-06-25,0.7752
2002-06-26,-0.3846
2002-06-27,-5.7915
2002-06-28,-5.7377
2002-07-01,-2.1739
2002-07-02,0.8889
2002-07-03,-3.8767
2002-07-05,-2.3830999999999998
2002-07-08,0.0939
2002-07-09,2.8143000000000002
2002-07-10,-4.1971
2002-07-11,4.381
2002-07-12,-8.7591
2002-07-15,7.0
2002-07-16,-7.3832
2002-07-17,0.8073
2002-07-18,0.1001
2002-07-19,-2.5
2002-07-22,-3.5897
2002-07-23,-5.3191
2002-07-24,1.1236
2002-07-25,1.2222
2002-07-26,0.1098
2002-07-29,-0.2193
2002-07-30,0.2198
2002-07-31,-0.2193
2002-08-01,-1.6484
2002-08-02,-4.9162
2002-08-06,5.4054
2002-08-07,-0.3344
2002-08-08,-0.1119
2002-08-09,-0.112
2002-08-12,-0.7848
2002-08-13,-0.565
2002-08-14,-3.4091
2002-08-15,-5.1765
2002-08-16,-0.1241
2002-08-19,1.6149
2002-08-20,-3.5452
2002-08-21,-3.0418
2002-08-22,1.3072
2002-08-23,8.0
2002-08-26,12.0669
2002-08-27,-5.1173
2002-08-28,2.2472
2002-08-29,-0.1099
2002-08-30,-0.44
2002-09-03,-1.6575
2002-09-04,-2.2472
2002-09-05,1.2644
2002-09-06,-0.1135
2002-09-09,1.9318
2002-09-10,-4.6823
2002-09-12,-3.5088
2002-09-13,8.7273
2002-09-16,-2.5641
2002-09-17,-2.746
2002-09-18,-6.0
2002-09-19,-13.6421
2002-09-20,4.9275
2002-09-23,-6.0773
2002-09-24,2.9412000000000003
2002-09-25,-1.4285999999999999
2002-09-26,3.3333
2002-09-27,-1.8233000000000001
2002-09-30,0.0
2002-10-01,-3.5714
2002-10-02,-2.963
2002-10-03,4.8855
2002-10-04,-4.5123999999999995
2002-10-07,-2.439
2002-10-08,5.3125
2002-10-09,-5.3412
2002-10-10,-1.2539
2002-10-11,3.0159
2002-10-14,-2.7735
2002-10-15,2.8526
2002-10-16,-0.3082
2002-10-17,-1.0819
2002-10-18,0.7813
2002-10-21,-3.1008
2002-10-22,8.8
2002-10-23,4.4118
2002-10-24,-2.1127
2002-10-25,0.7194
2002-10-28,-0.7143
2002-10-29,-8.4892
2002-10-30,2.2013
2002-10-31,3.3846
2002-11-01,-1.7856999999999998
2002-11-04,-1.6667
2002-11-05,0.1541
2002-11-06,-3.2308
2002-11-07,-2.3847
2002-11-08,-0.9772
2002-11-11,-0.4934
2002-11-12,-0.6612
2002-11-13,1.9967000000000001
2002-11-14,-0.3263
2002-11-15,-6.7103
2002-11-18,3.6842
2002-11-19,1.5228000000000002
2002-11-20,-0.1833
2002-11-21,0.1837
2002-11-22,4.1667
2002-11-25,6.24
2002-11-26,5.4217
2002-11-27,-0.5714
2002-11-29,5.6034
2002-12-02,-0.4082
2002-12-03,5.8743
2002-12-04,0.0
2002-12-05,-1.9355
2002-12-06,-2.2368
2002-12-09,0.2692
2002-12-10,-3.3557
2002-12-11,1.3889
2002-12-12,1.9178
2002-12-13,-0.8065
2002-12-16,-0.813
2002-12-17,-2.7186
2002-12-18,-0.2949
2002-12-19,-1.2676
2002-12-20,1.2839
2002-12-23,1.5493000000000001
2002-12-24,3.19
2002-12-26,0.8065
2002-12-27,-2.9333
2002-12-30,-1.6484
2002-12-31,-1.5223
2003-01-02,1.4041000000000001
2003-01-06,2.2378
2003-01-07,0.5472
2003-01-08,0.0
2003-01-09,4.7619
2003-01-10,0.0
2003-01-13,2.5974
2003-01-14,3.4177
2003-01-15,-0.8568
2003-01-16,-1.2346
2003-01-17,-2.1125
2003-01-21,-1.162
2003-01-22,-0.7752
2003-01-23,2.8646000000000003
2003-01-24,-2.4051
2003-01-27,-1.8157999999999999
2003-01-28,0.6605
2003-01-29,-3.5433
2003-01-30,4.6259
2003-01-31,-0.2601
2003-02-03,-2.2034
2003-02-04,3.0529
2003-02-05,6.5977
2003-02-06,-2.0631
2003-02-07,-2.2305
2003-02-10,0.8872
2003-02-11,-5.0251
2003-02-12,-0.1323
2003-02-13,-1.3245
2003-02-14,1.0738
2003-02-18,-0.3984
2003-02-19,2.5333
2003-02-20,-0.7802
2003-02-21,-1.4417
2003-02-24,-1.3298
2003-02-25,4.0431
2003-02-26,-2.8497
2003-02-27,-1.8667
2003-02-28,4.212
2003-03-03,-2.7379
2003-03-04,-8.0429
2003-03-05,2.0408
2003-03-06,0.0
2003-03-07,1.7143000000000002
2003-03-10,-4.2135
2003-03-11,-6.305
2003-03-12,-2.1909
2003-03-13,4.0
2003-03-14,0.7692
2003-03-17,2.6412
2003-03-18,-3.317
2003-03-19,6.9231
2003-03-20,1.4388
2003-03-21,-0.4255
2003-03-24,-2.9915000000000003
2003-03-25,0.4405
2003-03-26,1.6082
2003-03-27,-0.7194
2003-03-28,1.0145
2003-03-31,2.2956
2003-04-01,-1.1219999999999999
2003-04-02,0.5674
2003-04-03,1.6925
2003-04-04,6.7961
2003-04-07,0.6623
2003-04-08,-2.9802999999999997
2003-04-09,-0.133
2003-04-10,0.5326
2003-04-11,-0.2649
2003-04-14,1.5936
2003-04-15,4.5752
2003-04-16,2.5
2003-04-17,1.8293
2003-04-21,-5.509
2003-04-22,-1.1280000000000001
2003-04-23,1.8972
2003-04-24,3.7866
2003-04-25,-0.6061
2003-04-28,1.2195
2003-04-29,-1.8072
2003-04-30,0.2454
2003-05-01,0.3672
2003-05-02,0.0
2003-05-05,1.7073
2003-05-06,2.0384
2003-05-07,-1.2926
2003-05-08,2.8571
2003-05-09,-2.1991
2003-05-12,2.6036
2003-05-13,-2.0761
2003-05-14,1.1779
2003-05-15,1.397
2003-05-16,-2.0666
2003-05-19,-0.7034
2003-05-20,2.8335
2003-05-21,0.3444
2003-05-22,0.1144
2003-05-23,-0.5714
2003-05-27,-2.2989
2003-05-28,0.5882
2003-05-29,-1.0526
2003-05-30,9.9291
2003-06-02,0.0
2003-06-03,-3.2258
2003-06-04,1.6667
2003-06-05,-0.1093
2003-06-06,-1.0941
2003-06-09,0.9956
2003-06-10,1.0953
2003-06-11,-0.2167
2003-06-12,0.3257
2003-06-13,-1.4069
2003-06-16,-1.2075
2003-06-17,1.3333
2003-06-18,0.1096
2003-06-19,-0.3286
2003-06-20,0.4396
2003-06-23,-0.1094
2003-06-24,-1.4239
2003-06-25,0.0
2003-06-26,0.0
2003-06-27,0.0
2003-06-30,0.0
2003-07-01,0.0
2003-07-02,0.1111
2003-07-03,1.2209
2003-07-07,-0.2193
2003-07-08,4.2857
2003-07-09,0.6322
2003-07-10,-2.4084
2003-07-11,-3.1116
2003-07-14,0.1107
2003-07-15,0.9956
2003-07-16,-0.7667
2003-07-17,4.3046
2003-07-18,3.1746
2003-07-21,0.6154
2003-07-22,0.5097
2003-07-23,2.3327
2003-07-24,2.5768
2003-07-25,-1.8260999999999998
2003-07-28,0.6791
2003-07-29,0.1955
2003-07-30,0.0
2003-07-31,0.6829
2003-08-01,-1.5504
2003-08-04,1.3780000000000001
2003-08-05,-0.4854
2003-08-06,0.6829
2003-08-07,0.0
2003-08-11,-0.6783
2003-08-12,0.9756
2003-08-13,0.0
2003-08-14,-0.8696
2003-08-15,0.8772
2003-08-18,-0.3865
2003-08-19,1.8429
2003-08-20,-0.8571
2003-08-21,3.7464
2003-08-22,-0.8333
2003-08-25,0.1867
2003-08-26,1.6775
2003-08-27,0.0
2003-08-28,-0.3666
2003-08-29,0.92
2003-09-02,0.9116
2003-09-03,5.6911000000000005
2003-09-04,0.4274
2003-09-05,0.3404
2003-09-08,-1.0178
2003-09-09,0.3428
2003-09-10,0.0854
2003-09-11,-1.0239
2003-09-12,1.7241
2003-09-15,-2.0339
2003-09-16,-0.173
2003-09-17,0.9532
2003-09-18,1.2017
2003-09-19,-0.8482
2003-09-22,2.3097
2003-09-23,-2.6756
2003-09-24,1.5464
2003-09-25,0.6768
2003-09-26,-2.8571
2003-09-29,-0.519
2003-09-30,1.8260999999999998
2003-10-01,-0.2562
2003-10-02,-2.8253
2003-10-03,-2.467
2003-10-06,0.813
2003-10-07,-0.9857
2003-10-08,0.2715
2003-10-09,0.1805
2003-10-10,1.6216
2003-10-13,6.117
2003-10-14,-0.5848
2003-10-15,-2.9328
2003-10-16,-0.4415
2003-10-17,1.6522000000000001
2003-10-20,-3.4217
2003-10-21,1.6829
2003-10-22,0.0
2003-10-23,0.9582
2003-10-24,-3.365
2003-10-27,-4.4643
2003-10-28,2.8037
2003-10-29,-0.1818
2003-10-30,0.6375
2003-10-31,-2.7149
2003-11-03,2.3256
2003-11-04,-1.8182
2003-11-05,3.1481
2003-11-06,0.9874
2003-11-07,1.3333
2003-11-10,-0.4386
2003-11-11,0.3524
2003-11-12,-3.1607
2003-11-13,-0.3626
2003-11-14,3.6397
2003-11-17,-3.5119
2003-11-18,-1.2739
2003-11-19,1.0138
2003-11-20,0.2737
2003-11-21,-1.2739
2003-11-24,1.2903
2003-11-25,0.091
2003-11-26,-0.4545
2003-11-28,-1.5525
2003-12-01,1.8553
2003-12-02,0.0911
2003-12-03,-2.1838
2003-12-04,2.3256
2003-12-05,-0.1818
2003-12-08,0.0911
2003-12-09,-2.7298
2003-12-10,-2.2357
2003-12-11,-0.1053
2003-12-12,-2.2989
2003-12-15,-0.8824
2003-12-16,-0.9891
2003-12-17,0.4995
2003-12-18,-0.5964
2003-12-19,-0.1
2003-12-22,0.0
2003-12-23,0.1001
2003-12-24,0.0
2003-12-26,0.0
2003-12-29,0.0
2003-12-30,-0.1
2003-12-31,-1.011
2004-01-02,1.0213
2004-01-05,0.1001
2004-01-06,2.9
2004-01-07,-1.7492999999999999
2004-01-08,1.088
2004-01-09,7.6321
2004-01-12,-0.5455
2004-01-13,-2.1024
2004-01-14,0.9337
2004-01-15,3.1545
2004-01-16,2.3406000000000002
2004-01-20,1.2969
2004-01-21,-0.346
2004-01-22,1.8229
2004-01-23,-6.2234
2004-01-26,6.5455
2004-01-27,-1.6212
2004-01-28,0.0867
2004-01-29,0.5199
2004-01-30,-1.2931
2004-02-02,0.4367
2004-02-03,0.0
2004-02-04,1.6522000000000001
2004-02-05,0.6843
2004-02-06,-2.209
2004-02-09,-5.2129
2004-02-10,-2.1814999999999998
2004-02-11,3.8231
2004-02-12,-0.4513
2004-02-13,1.9946000000000002
2004-02-17,-1.3244
2004-02-18,1.1621
2004-02-19,0.1781
2004-02-20,-2.2222
2004-02-23,-0.3636
2004-02-24,1.4599
2004-02-25,1.8885
2004-02-26,-0.353
2004-02-27,-0.3543
2004-03-01,0.0
2004-03-02,-0.4533
2004-03-03,-0.884
2004-03-04,-1.2612999999999999
2004-03-05,-0.0912
2004-03-08,-0.4566
2004-03-09,0.4587
2004-03-10,-1.2785
2004-03-11,-0.9251
2004-03-12,-2.8945
2004-03-15,-1.6346
2004-03-16,1.0753
2004-03-17,1.5474
2004-03-18,-1.4285999999999999
2004-03-19,-0.6763
2004-03-22,-0.7782
2004-03-23,-1.8627
2004-03-24,0.0
2004-03-25,0.7992
2004-03-26,-2.2795
2004-03-29,-3.6511
2004-03-30,3.1579
2004-03-31,-1.4285999999999999
2004-04-01,4.4513
2004-04-02,0.1982
2004-04-05,2.3739
2004-04-06,-0.8696
2004-04-07,1.2671000000000001
2004-04-08,-1.0587
2004-04-12,-0.6809
2004-04-13,-4.1136
2004-04-14,5.5158000000000005
2004-04-15,2.6137
2004-04-16,3.0189
2004-04-19,0.7326
2004-04-20,-1.2727
2004-04-21,2.6703
2004-04-22,3.0493
2004-04-23,-2.0017
2004-04-26,0.7105
2004-04-27,1.8519
2004-04-28,-0.5195
2004-04-29,-0.3481
2004-04-30,0.4367
2004-05-03,0.0
2004-05-04,0.8696
2004-05-05,0.2586
2004-05-06,-0.6879
2004-05-07,-1.645
2004-05-10,-0.088
2004-05-11,1.3216
2004-05-12,0.087
2004-05-13,0.3475
2004-05-14,-0.2597
2004-05-17,-0.1736
2004-05-18,1.6522000000000001
2004-05-19,-0.3422
2004-05-20,-0.3433
2004-05-21,0.6977
2004-05-24,-0.7784
2004-05-25,3.2759
2004-05-26,-2.9215
2004-05-27,-0.172
2004-05-28,2.8424
2004-06-01,-2.6801
2004-06-02,-0.1721
2004-06-03,0.0
2004-06-04,4.3103
2004-06-07,-0.8264
2004-06-08,0.0
2004-06-09,0.0
2004-06-10,0.0
2004-06-14,0.5
2004-06-15,-0.4146
2004-06-16,0.1665
2004-06-17,-2.7431
2004-06-18,2.5641
2004-06-21,-4.25
2004-06-22,0.4352
2004-06-23,0.0867
2004-06-24,1.29
2004-06-25,0.0085
2004-06-28,-1.2821
2004-06-29,3.5498
2004-06-30,1.087
2004-07-01,1.3234
2004-07-02,-0.1633
2004-07-06,1.7170999999999998
2004-07-07,2.0096
2004-07-08,-1.182
2004-07-09,0.0797
2004-07-12,-0.3984
2004-07-13,0.48
2004-07-14,1.035
2004-07-15,-2.4429
2004-07-16,0.8078
2004-07-19,0.4006
2004-07-20,1.1971
2004-07-21,-0.2366
2004-07-22,0.0791
2004-07-23,0.158
2004-07-26,-2.6025
2004-07-27,-0.6478
2004-07-28,-1.3855
2004-07-29,-0.4132
2004-07-30,4.8963
2004-08-02,-3.7184
2004-08-03,-0.4108
2004-08-04,-3.1353
2004-08-09,-3.4072
2004-08-10,0.7055
2004-08-11,-1.4011
2004-08-12,0.3552
2004-08-13,2.0354
2004-08-16,-0.6938
2004-08-17,0.4367
2004-08-18,-2.6087
2004-08-19,0.0
2004-08-20,-0.4464
2004-08-23,-2.0628
2004-08-24,2.6557
2004-08-25,-3.8359
2004-08-26,1.3822
2004-08-27,0.1921
2004-08-30,0.274
2004-08-31,-2.0947
2004-09-01,1.2093
2004-09-02,-1.011
2004-09-03,0.3714
2004-09-07,-1.9426
2004-09-08,-0.8491
2004-09-09,0.0
2004-09-10,4.5671
2004-09-13,0.091
2004-09-14,-1.8182
2004-09-15,1.3889
2004-09-17,2.2831
2004-09-20,0.8036
2004-09-21,3.9858000000000002
2004-09-22,2.2147
2004-09-23,-1.4167
2004-09-24,-0.2536
2004-09-27,1.3559
2004-09-28,0.3344
2004-09-29,1.6667
