ticker,ECTM US Equity
2010-11-19,2.2799
2010-11-22,2.5749
2010-11-23,-3.2971
2010-11-24,0.9686
2010-11-26,-0.7713
2010-11-29,-0.7696
2010-11-30,2.1044
2010-12-01,0.4962
2010-12-02,1.7471
2010-12-03,-0.1862
2010-12-06,-1.272
2010-12-07,-0.6061
2010-12-08,0.9527
2010-12-09,-0.4952
2010-12-10,-1.1716
2010-12-13,3.4933
2010-12-14,-2.0772
2010-12-15,-2.9545
2010-12-16,0.4294
2010-12-17,-0.4664
2010-12-20,0.3514
2010-12-21,0.7782
2010-12-22,0.9653
2010-12-23,2.3327
2010-12-27,1.4574
2010-12-28,0.3315
2010-12-29,-1.9824000000000002
2010-12-30,0.5618
2010-12-31,-1.1173
2011-01-03,-2.7872
2011-01-04,0.7361
2011-01-05,2.1154
2011-01-06,0.565
2011-01-07,0.5993
2011-01-10,1.7126000000000001
2011-01-11,-0.0366
2011-01-12,0.0366
2011-01-13,2.123
2011-01-14,2.1505
2011-01-18,3.1579
2011-01-19,-1.8707
2011-01-20,-3.5009
2011-01-21,0.2155
2011-01-24,3.871
2011-01-25,-0.4141
2011-01-26,1.49
2011-01-27,0.0341
2011-01-28,0.5119
2011-01-31,-0.7131
2011-02-01,0.5472
2011-02-02,-0.102
2011-02-03,1.8046
2011-02-04,-0.8378
2011-02-07,-1.3136999999999999
2011-02-08,-0.7656
2011-02-09,-3.2236
2011-02-10,0.8897
2011-02-11,1.8312
2011-02-14,5.3597
2011-02-15,4.0495
2011-02-16,1.5439
2011-02-17,-6.2401
2011-02-18,-1.2842
2011-02-22,2.3618
2011-02-23,-0.6432
2011-02-24,2.599
2011-02-25,1.5411000000000001
2011-02-28,-0.1288
2011-03-01,-1.7141
2011-03-02,-2.2705
2011-03-03,0.1684
2011-03-04,-1.5462
2011-03-07,1.7753
2011-03-08,1.476
2011-03-09,-0.1653
2011-03-10,-3.2119
2011-03-11,-0.8895
2011-03-14,1.4498
2011-03-15,-1.0208
2011-03-16,0.1719
2011-03-17,1.4074
2011-03-18,1.8608
2011-03-21,2.3256
2011-03-22,0.5844
2011-03-23,0.3873
2011-03-24,2.3473
2011-03-25,1.0053
2011-03-28,0.7776
2011-03-29,-0.1543
2011-03-30,1.2365
2011-03-31,-4.2443
2011-04-01,-0.3189
2011-04-04,-1.4715
2011-04-05,-0.0325
2011-04-06,0.747
2011-04-07,-1.9342000000000001
2011-04-08,-0.0329
2011-04-11,0.9865
2011-04-12,-5.8938
2011-04-13,0.1038
2011-04-14,-0.4494
2011-04-15,0.1736
2011-04-18,-2.0451
2011-04-19,0.3539
2011-04-20,0.141
2011-04-21,1.7606000000000002
2011-04-25,-0.4844
2011-04-26,-0.904
2011-04-27,-0.6667
2011-04-28,-0.0706
2011-04-29,1.2725
2011-05-02,-0.171
2011-05-03,-0.3182
2011-05-04,-0.3858
2011-05-05,0.2817
2011-05-06,-0.316
2011-05-09,0.5636
2011-05-10,0.8056
2011-05-11,-2.3628
2011-05-12,-3.0107
2011-05-13,0.0374
2011-05-16,-4.6746
2011-05-17,-7.4147
2011-05-18,7.0339
2011-05-19,3.1275
2011-05-20,3.5701
2011-05-23,0.1483
2011-05-24,1.2583
2011-05-25,0.5848
2011-05-26,-0.0727
2011-05-27,-2.0727
2011-05-31,-0.3713
2011-06-01,-0.2982
2011-06-02,1.1589
2011-06-03,-0.4435
2011-06-06,-1.1878
2011-06-07,-1.2021
2011-06-08,-3.9163
2011-06-09,2.3348
2011-06-10,1.7401
2011-06-13,-4.713
2011-06-14,4.2481
2011-06-15,1.3966
2011-06-16,1.1509
2011-06-17,0.8394
2011-06-20,-1.5537999999999998
2011-06-21,2.7809
2011-06-22,0.6581
2011-06-23,-1.7072
2011-06-24,-0.9239
2011-06-27,-2.0888
2011-06-28,0.2286
2011-06-29,-0.4561
2011-06-30,0.7255
2011-07-01,-0.3033
2011-07-05,-0.1901
2011-07-06,0.7619
2011-07-07,1.2098
2011-07-08,0.2241
2011-07-11,1.0063
2011-07-12,0.3321
2011-07-13,1.7654
2011-07-14,0.2891
2011-07-15,0.3604
2011-07-18,-0.4937
2011-07-19,0.6044
2011-07-20,-2.6184
2011-07-21,-0.5525
2011-07-22,0.9625
2011-07-25,1.7612999999999999
2011-07-26,0.6489
2011-07-27,-1.3963999999999999
2011-07-28,0.2538
2011-07-29,-0.471
2011-08-01,1.0193
2011-08-02,-0.3243
2011-08-03,2.2415
2011-08-04,-10.8911
2011-08-05,-0.6746
2011-08-08,-5.0325
2011-08-09,8.1178
2011-08-10,3.3852
2011-08-11,-2.7061
2011-08-12,3.291
2011-08-15,2.9942
2011-08-16,-1.2671999999999999
2011-08-17,1.0948
2011-08-18,-2.7259
2011-08-19,-0.2687
2011-08-22,-2.117
2011-08-23,3.9324
2011-08-24,-1.0216
2011-08-25,2.5994
2011-08-26,0.4098
2011-08-29,-0.9276
2011-08-30,0.0749
2011-08-31,2.4326
2011-09-01,0.4384
2011-09-02,-0.6912
2011-09-06,-1.4285999999999999
2011-09-07,0.6317
2011-09-08,0.1108
2011-09-09,-0.5902
2011-09-12,2.7829
2011-09-13,-0.9747
2011-09-14,-0.1823
2011-09-15,0.4383
2011-09-16,0.0727
2011-09-19,0.1453
2011-09-20,0.3628
2011-09-21,-0.3977
2011-09-22,-4.9002
2011-09-23,-2.5191
2011-09-26,-0.4699
2011-09-27,2.2423
2011-09-28,-3.1935000000000002
2011-09-29,0.5564
2011-09-30,-0.6719
2011-10-03,-3.8201
2011-10-04,-1.324
2011-10-05,1.7888
2011-10-06,3.474
2011-10-07,-2.9459
2011-10-10,3.4865
2011-10-11,0.0793
2011-10-12,1.2673
2011-10-13,3.4806
2011-10-14,2.4565
2011-10-17,0.516
2011-10-18,0.1839
2011-10-19,0.0
2011-10-20,0.1099
2011-10-21,-1.1343
2011-10-24,0.9993
2011-10-25,-0.3669
2011-10-26,-1.3971
2011-10-27,1.4546999999999999
2011-10-28,2.0221
2011-10-31,-0.6126
2011-11-01,-1.6679
2011-11-02,-0.4425
2011-11-03,0.5556
2011-11-04,0.2578
2011-11-07,2.1675
2011-11-08,-0.1079
2011-11-09,-3.5277
2011-11-10,0.0382
2011-11-11,0.6494
2011-11-14,0.2657
2011-11-15,-4.6177
2011-11-16,-2.0635
2011-11-17,-0.9724
2011-11-18,-0.3682
2011-11-21,-0.616
2011-11-22,2.5207
2011-11-23,-1.1286
2011-11-25,-0.3261
2011-11-28,2.9857
2011-11-29,-0.5957
2011-11-30,0.4794
2011-12-01,-0.994
2011-12-02,-1.1245
2011-12-05,2.8432
2011-12-06,-0.1185
2011-12-07,-1.2652999999999999
2011-12-08,-1.5619
2011-12-09,1.0171
2011-12-12,-0.6041
2011-12-13,-1.3776
2011-12-14,-3.2868
2011-12-15,1.6568
2011-12-16,2.7157
2011-12-19,-0.8945
2011-12-20,1.0263
2011-12-21,1.2597
2011-12-22,-0.5217
2011-12-23,0.4841
2011-12-27,-0.7627
2011-12-28,-1.335
2011-12-29,0.369
2011-12-30,4.4935
2012-01-03,2.8147
2012-01-04,1.1787
2012-01-05,0.3006
2012-01-06,-1.686
2012-01-09,-9.9085
2012-01-10,-5.203
2012-01-11,-2.4989
2012-01-12,-2.4256
2012-01-13,-1.2195
2012-01-17,1.6143999999999998
2012-01-18,-4.3925
2012-01-19,-4.1056
2012-01-20,0.1529
2012-01-23,6.7176
2012-01-24,0.8107
2012-01-25,3.5951
2012-01-26,0.8219
2012-01-27,1.7663
2012-01-30,-0.4005
2012-01-31,1.4298
2012-02-01,0.8811
2012-02-02,-0.5486
2012-02-03,-4.0588
2012-02-06,0.5492
2012-02-07,0.0455
2012-02-08,-0.9093
2012-02-09,0.78
2012-02-10,0.7289
2012-02-13,2.2162
2012-02-14,1.5487
2012-02-15,2.0915
2012-02-16,1.0841
2012-02-17,-1.126
2012-02-21,-0.3942
2012-02-22,-1.2753
2012-02-23,0.0445
2012-02-24,0.1336
2012-02-27,-0.8004
2012-02-28,-0.4034
2012-02-29,-1.8902
2012-03-01,2.2477
2012-03-02,-0.2243
2012-03-05,-0.4047
2012-03-06,-0.7675
2012-03-07,-0.5914
2012-03-08,0.595
2012-03-09,1.1829
2012-03-12,-0.1799
2012-03-13,-0.4955
2012-03-14,-1.675
2012-03-15,-0.5985
2012-03-16,-1.8527
2012-03-19,0.4247
2012-03-20,-1.0573
2012-03-21,-1.2586
2012-03-22,-1.5392000000000001
2012-03-23,2.296
2012-03-26,0.8596
2012-03-27,0.8049
2012-03-28,-3.0531
2012-03-29,-0.3876
2012-03-30,4.1829
2012-04-02,-0.1401
2012-04-03,0.0
2012-04-04,-0.8415
2012-04-05,-1.5087000000000002
2012-04-09,-0.2393
2012-04-10,-3.023
2012-04-11,-0.0495
2012-04-12,1.7327
2012-04-13,0.9246
2012-04-16,-2.0251
2012-04-17,-0.6398
2012-04-18,-1.8820999999999999
2012-04-19,-0.6058
2012-04-20,-0.965
2012-04-23,1.0769
2012-04-24,1.4713
2012-04-25,1.15
2012-04-26,-0.346
2012-04-27,-0.1984
2012-04-30,1.4910999999999999
2012-05-01,4.0646
2012-05-02,-0.4235
2012-05-03,-1.2287
2012-05-04,-0.3828
2012-05-07,0.0961
2012-05-08,-0.144
2012-05-09,-1.778
2012-05-10,-1.3209
2012-05-11,-1.6857
2012-05-14,-2.3197
2012-05-15,-1.6520000000000001
2012-05-16,0.2625
2012-05-17,-0.555
2012-05-18,-3.7459
2012-05-21,3.3277
2012-05-22,-4.6397
2012-05-23,-3.9496
2012-05-24,-0.5959
2012-05-25,1.7386
2012-05-29,-0.5893
2012-05-30,-2.6675
2012-05-31,1.3397999999999999
2012-06-01,-0.9014
2012-06-04,-2.2438
2012-06-05,0.9305
2012-06-06,5.2858
2012-06-07,0.0584
2012-06-08,-2.217
2012-06-11,0.895
2012-06-12,1.7149999999999999
2012-06-13,1.6279
2012-06-14,-0.6293
2012-06-15,0.0576
2012-06-18,2.4166
2012-06-19,1.0674
2012-06-20,-0.8894
2012-06-21,1.7386
2012-06-22,-0.9372
2012-06-25,-2.7824
2012-06-26,-1.431
2012-06-27,4.007
2012-06-28,3.3501
2012-06-29,-0.4322
2012-07-02,0.5426
2012-07-03,1.619
2012-07-05,0.9028
2012-07-06,-1.5789
2012-07-09,1.4439
2012-07-10,-0.0527
2012-07-11,1.6878
2012-07-12,-0.5705
2012-07-13,2.8169
2012-07-16,-0.1015
2012-07-17,1.2697
2012-07-18,1.2538
2012-07-19,0.2476
2012-07-20,-0.4447
2012-07-23,-0.5459
2012-07-24,1.6966
2012-07-25,1.0304
2012-07-26,-0.0971
2012-07-27,1.7987
2012-07-30,0.5253
2012-07-31,-0.2375
2012-08-01,0.1429
2012-08-02,-2.33
2012-08-03,-1.8014000000000001
2012-08-06,0.0992
2012-08-07,1.0401
2012-08-08,1.7157
2012-08-09,3.759
2012-08-10,0.418
2012-08-13,0.185
2012-08-14,0.9234
2012-08-15,1.1436
2012-08-16,-0.8503
2012-08-17,0.0938
2012-08-20,-2.6242
2012-08-21,-2.1174
2012-08-22,-2.2124
2012-08-23,-3.1171
2012-08-24,3.2174
2012-08-27,-0.905
2012-08-28,-0.6596
2012-08-29,-0.5618
2012-08-30,1.2327
2012-08-31,0.3551
2012-09-04,2.0222
2012-09-05,0.5946
2012-09-06,1.5271
2012-09-07,0.2426
2012-09-10,-0.9681
2012-09-11,0.6843
2012-09-12,1.8447
2012-09-13,1.4776
2012-09-14,-1.0803
2012-09-17,-1.4245
2012-09-18,-2.8902
2012-09-19,-1.0417
2012-09-20,-1.0526
2012-09-21,0.0
2012-09-24,-1.3171
2012-09-25,-0.616
2012-09-26,-0.4132
2012-09-27,0.6743
2012-09-28,-0.103
2012-10-01,0.6189
2012-10-02,0.1025
2012-10-03,0.4096
2012-10-04,-0.5609
2012-10-05,-0.4615
2012-10-08,0.4637
2012-10-09,1.3333
2012-10-10,1.0628
2012-10-11,4.1062
2012-10-12,-0.7696
2012-10-15,1.7934999999999999
2012-10-16,-0.1429
2012-10-17,0.8584
2012-10-18,0.331
2012-10-19,1.0839
2012-10-22,-2.2843999999999998
2012-10-23,-1.9083999999999999
2012-10-24,-0.4377
2012-10-25,-0.4397
2012-10-26,-1.2267000000000001
2012-10-31,1.0929
2012-11-01,2.0639
2012-11-02,-1.5888
2012-11-05,0.2935
2012-11-06,1.3771
2012-11-07,-0.9254
2012-11-08,-1.8941
2012-11-09,-0.5941
2012-11-12,-0.747
2012-11-13,-3.9137
2012-11-14,-6.6319
2012-11-15,-6.0403
2012-11-16,-1.4048
2012-11-19,6.6499
2012-11-20,4.1765
2012-11-21,-2.6539
2012-11-23,-1.018
2012-11-26,-0.082
2012-11-27,2.8122
2012-11-28,-0.5134
2012-11-29,-2.5229
2012-11-30,0.9412
2012-12-03,1.4569
2012-12-04,-2.6996
2012-12-05,0.2361
2012-12-06,-4.0636
2012-12-07,0.1842
2012-12-10,-2.451
2012-12-11,1.2563
2012-12-12,3.4119
2012-12-13,-1.3797
2012-12-14,0.2737
2012-12-17,-2.2748
2012-12-18,-0.3104
2012-12-19,-0.934
2012-12-20,0.7542
2012-12-21,-0.3743
2012-12-24,-2.129
2012-12-26,-0.064
2012-12-27,-1.0883
2012-12-28,1.18
2012-12-31,-2.3177
2013-01-02,3.8638
2013-01-03,3.3417
2013-01-04,2.9896000000000003
2013-01-07,-0.1777
2013-01-08,2.0772
2013-01-09,0.3488
2013-01-10,-0.6373
2013-01-11,-0.5831
2013-01-14,-1.6421999999999999
2013-01-15,-0.7156
2013-01-16,0.1802
2013-01-17,0.1199
2013-01-18,-0.5389
2013-01-22,2.5286
2013-01-23,1.6442
2013-01-24,0.521
2013-01-25,0.5162
2013-01-28,2.6301
2013-01-29,1.8384
2013-01-30,1.1488
2013-01-31,1.4062000000000001
2013-02-01,0.48
2013-02-04,-0.9554
2013-02-05,1.0182
2013-02-06,-4.0318
2013-02-07,0.0553
2013-02-08,1.1602000000000001
2013-02-11,0.1638
2013-02-12,2.3446
2013-02-13,0.959
2013-02-14,-0.7282
2013-02-15,-4.0816
2013-02-19,7.8781
2013-02-20,-1.3859
2013-02-21,-0.4865
2013-02-22,0.6518
2013-02-25,-1.0254
2013-02-26,-1.3086
2013-02-27,-1.105
2013-02-28,-1.9553
2013-03-01,0.0
2013-03-04,-0.114
2013-03-05,-11.1808
2013-03-06,0.1927
2013-03-07,3.5256
2013-03-08,-0.743
2013-03-11,-2.5577
2013-03-12,-0.3049
2013-03-13,-0.7216
2013-03-14,1.423
2013-03-15,0.6378
2013-03-18,-0.0634
2013-03-19,-26.8231
2013-03-20,-10.7452
2013-03-21,13.3981
2013-03-22,-3.5103
2013-03-25,0.3549
2013-03-26,-0.4421
2013-03-27,2.1314
2013-03-28,1.4783
2013-04-01,3.1705
2013-04-02,6.7276
2013-04-03,-4.2023
2013-04-04,-2.6807
2013-04-05,4.7579
2013-04-08,-0.0797
2013-04-09,7.6555
2013-04-10,-1.1852
2013-04-11,2.6987
2013-04-12,-3.7956
2013-04-15,-5.7663
2013-04-16,3.7037
2013-04-17,-0.7764
2013-04-18,-0.626
2013-04-19,7.4016
2013-04-22,0.2199
2013-04-23,-0.5121
2013-04-24,0.7353
2013-04-25,-1.3139
2013-04-26,-1.2574
2013-04-29,1.3483
2013-04-30,-1.5521
2013-05-01,0.6006
2013-05-02,-1.7164000000000001
2013-05-03,1.063
2013-05-06,-0.3757
2013-05-07,-8.7481
2013-05-08,5.2893
2013-05-09,-0.314
2013-05-10,-0.9449
2013-05-13,-0.5564
2013-05-14,-0.8793
2013-05-15,1.5565
2013-05-16,-2.2222
2013-05-17,0.2525
2013-05-20,-4.0302
2013-05-21,-1.0499
2013-05-22,-4.7745
2013-05-23,-3.0641
2013-05-24,-1.5326
2013-05-28,-2.6265
2013-05-29,-0.2997
2013-05-30,1.7034
2013-05-31,4.532
2013-06-03,-6.7861
2013-06-04,5.6623
2013-06-05,-2.9665
2013-06-06,-0.3945
2013-06-07,4.9505
2013-06-10,-3.6792
2013-06-11,-0.2938
2013-06-12,-1.5716999999999999
2013-06-13,-0.1996
2013-06-14,0.1
2013-06-17,-0.7992
2013-06-18,-0.3021
2013-06-19,1.0101
2013-06-20,-1.9
2013-06-21,-1.1213
2013-06-24,-5.2577
2013-06-25,0.4353
2013-06-26,1.6251
2013-06-27,-1.1727
2013-06-28,1.5102
2013-07-01,0.8502
2013-07-02,-1.8967
2013-07-03,0.5371
2013-07-05,0.3205
2013-07-08,-0.852
2013-07-09,-0.6445
2013-07-10,1.4054
2013-07-11,1.1727
2013-07-12,-0.2107
2013-07-15,-0.3168
2013-07-16,0.1059
2013-07-17,0.7407
2013-07-18,5.042
2013-07-19,-0.4
2013-07-22,0.502
2013-07-23,0.0999
2013-07-24,2.0958
2013-07-25,-2.0528
2013-07-26,1.4969999999999999
2013-07-29,0.885
2013-07-30,-1.3645
2013-07-31,0.9881
2013-08-01,0.6849
2013-08-02,-0.5831
2013-08-05,0.1955
2013-08-06,-0.4878
2013-08-07,0.4902
2013-08-08,0.9756
2013-08-09,1.0628
2013-08-12,1.912
2013-08-13,-2.2514
2013-08-14,-0.3167
2013-08-15,0.7064
2013-08-16,-3.7074
2013-08-19,-1.4567999999999999
2013-08-20,-2.6399
2013-08-21,-0.2169
2013-08-22,0.4348
2013-08-23,1.8397999999999999
2013-08-26,3.932
2013-08-27,0.9202
2013-08-28,-2.7356
2013-08-29,0.8333
2013-08-30,3.2025
2013-09-03,-1.001
2013-09-04,1.1122
2013-09-05,-0.8
2013-09-06,-0.1008
2013-09-09,-0.6054
2013-09-10,0.5076
2013-09-11,-1.6162
2013-09-12,-0.616
2013-09-13,-0.2066
2013-09-16,1.3458
2013-09-17,0.0
2013-09-18,0.715
2013-09-19,0.0
2013-09-20,-0.4057
2013-09-23,-2.1385
2013-09-24,-1.0406
2013-09-25,-0.3155
2013-09-26,0.4219
2013-09-27,-1.2605
2013-09-30,-0.5319
2013-10-01,2.4599
2013-10-02,-0.4175
2013-10-03,-1.4675
2013-10-04,2.8723
2013-10-07,0.6205
2013-10-08,-2.1583
2013-10-09,-0.6303
2013-10-10,1.5856
2013-10-11,-0.3122
2013-10-14,2.2965
2013-10-15,-0.3061
2013-10-16,1.8424
2013-10-17,2.6131
2013-10-18,1.5671
2013-10-21,-3.6644
2013-10-22,-0.2002
2013-10-23,-0.3009
2013-10-24,-0.3018
2013-10-25,0.2018
2013-10-28,2.1148
2013-10-29,-1.3807
2013-10-30,-1.0
2013-10-31,1.0101
2013-11-01,0.6
2013-11-04,-0.6362
2013-11-05,-1.3605
2013-11-06,1.6227
2013-11-07,-1.5968
2013-11-08,-1.6227
2013-11-11,1.0309
2013-11-12,-2.7449
2013-11-13,-5.5799
2013-11-14,-5.0985
2013-11-15,-5.7387
2013-11-18,-9.3264
2013-11-19,3.1429
2013-11-20,-2.3546
2013-11-21,3.5461
2013-11-22,5.6164
2013-11-25,1.8157999999999999
2013-11-26,-5.6051
2013-11-27,0.5398
2013-11-29,0.9396
2013-12-02,1.3298
2013-12-03,-6.168
2013-12-04,1.958
2013-12-05,-0.4115
2013-12-06,-2.0661
2013-12-09,0.2813
2013-12-10,0.7013
2013-12-11,1.532
2013-12-12,0.5487
2013-12-13,2.4557
2013-12-16,-0.2663
2013-12-17,-1.4686
2013-12-18,-0.1355
2013-12-19,1.4925
2013-12-20,-2.1390000000000002
2013-12-23,3.8251
2013-12-24,-1.5789
2013-12-26,0.9358
2013-12-27,3.0464
2013-12-30,-0.7712
2013-12-31,-0.6477
2014-01-02,4.3025
2014-01-03,2.5
2014-01-06,2.9268
2014-01-07,0.9479
2014-01-08,-1.9952999999999999
2014-01-09,-2.9939999999999998
2014-01-10,2.8395
2014-01-13,0.7203
2014-01-14,2.1454
2014-01-15,0.9641
2014-01-16,1.5877
2014-01-17,-0.2275
2014-01-21,0.9122
2014-01-22,1.4689
2014-01-23,1.7816999999999998
2014-01-24,-1.9694
2014-01-27,-3.4598
2014-01-28,3.5838
2014-01-29,1.1161
2014-01-30,0.2208
2014-01-31,1.3216
2014-02-03,-1.3043
2014-02-04,1.6520000000000001
2014-02-05,-1.9502000000000002
2014-02-06,0.5525
2014-02-07,0.8791
2014-02-10,-1.9607999999999999
2014-02-11,1.0
2014-02-12,1.3421
2014-02-13,0.452
2014-02-14,0.225
2014-02-18,-3.9282
2014-02-19,3.0374
2014-02-20,2.0408
2014-02-21,0.7778
2014-02-24,-0.5513
2014-02-25,-0.7761
2014-02-26,-1.2291
2014-02-27,-1.4706000000000001
2014-02-28,1.5499
2014-03-03,0.8479
2014-03-04,-0.2242
2014-03-05,0.1124
2014-03-06,0.2245
2014-03-07,-0.112
2014-03-10,0.2242
2014-03-11,-1.5659999999999998
2014-03-12,-0.5682
2014-03-13,0.5714
2014-03-14,0.0
2014-03-17,-0.4545
2014-03-18,-0.4566
2014-03-19,-0.4587
2014-03-20,-0.2304
2014-03-21,0.3464
2014-03-24,-0.4603
2014-03-25,-0.3468
2014-03-26,0.232
2014-03-27,0.6944
2014-03-28,2.5286999999999997
2014-03-31,-0.2242
2014-04-01,-1.6854
2014-04-02,2.4
2014-04-03,0.3348
2014-04-04,-1.3348
2014-04-07,-1.2401
2014-04-08,-0.6849
2014-04-09,0.1149
2014-04-10,-0.4592
2014-04-11,-0.4614
2014-04-14,2.0857
2014-04-15,-2.1566
2014-04-16,1.0441
2014-04-17,0.1148
2014-04-21,1.3761
2014-04-22,-1.5836999999999999
2014-04-23,-0.3448
2014-04-24,-0.2307
2014-04-25,-1.5029
2014-04-28,1.1737
2014-04-29,0.9281
2014-04-30,-0.2299
2014-05-01,-0.4608
2014-05-02,0.3472
2014-05-05,0.346
2014-05-06,0.3448
2014-05-07,2.1764
2014-05-08,-2.87
2014-05-09,0.6464
2014-05-12,-0.2294
2014-05-13,-0.6897
2014-05-14,-10.3009
2014-05-15,-0.2065
2014-05-16,-1.7568000000000001
2014-05-19,0.1376
2014-05-20,-1.5110000000000001
2014-05-21,-0.7531
2014-05-22,-0.9275
2014-05-23,0.8511
2014-05-27,0.1406
2014-05-28,-0.9831
2014-05-29,0.0
2014-05-30,-2.4112999999999998
2014-06-02,2.3256
2014-06-03,1.5625
2014-06-04,-2.6573
2014-06-05,0.431
2014-06-06,1.0014
2014-06-09,0.8499
2014-06-10,0.1404
2014-06-11,0.7013
2014-06-12,-0.9749
2014-06-13,-0.1406
2014-06-16,-0.9859
2014-06-17,1.8492
2014-06-18,0.9777
2014-06-19,0.4149
2014-06-20,-0.8264
2014-06-23,1.3889
2014-06-24,-0.274
2014-06-25,-0.1374
2014-06-26,0.1376
2014-06-27,0.1374
2014-06-30,1.2346
2014-07-01,-1.2195
2014-07-02,-0.1372
2014-07-03,1.3049
2014-07-07,0.0678
2014-07-08,-1.4905
2014-07-09,-1.3755
2014-07-10,-1.8131
2014-07-11,0.142
2014-07-14,1.5603
2014-07-15,0.419
2014-07-16,-0.2782
2014-07-17,-1.6736
2014-07-18,1.2766
2014-07-21,0.7003
2014-07-22,-1.2517
2014-07-23,0.7042
2014-07-24,-0.5594
2014-07-25,-0.1406
2014-07-28,1.4085
2014-07-29,0.8333
2014-07-30,-1.1019
2014-07-31,-0.8357
2014-08-01,-1.1236
2014-08-04,1.1381000000000001
2014-08-05,-0.2826
2014-08-06,0.2817
2014-08-07,0.0
2014-08-08,0.4213
2014-08-11,1.5918
2014-08-12,0.6359
2014-08-13,-1.6416
2014-08-14,1.3908
2014-08-15,-0.5487
2014-08-18,-1.6552
2014-08-19,-1.8093
2014-08-20,-1.1905000000000001
2014-08-21,-0.4518
2014-08-22,-0.6051
2014-08-25,-0.5346
2014-08-26,-1.7579
2014-08-27,-0.1558
2014-08-28,3.2761
2014-08-29,1.9637
2014-09-02,-2.8148
2014-09-03,-0.6098
2014-09-04,-2.7607
2014-09-05,0.9464
2014-09-08,-2.6348000000000003
2014-09-09,-0.8134
2014-09-10,-0.3347
2014-09-11,-2.224
2014-09-12,-2.2082
2014-09-15,4.0747
2014-09-16,0.8157
2014-09-17,-0.8091
2014-09-18,-4.2414
2014-09-19,0.6814
2014-09-22,-2.5381
2014-09-23,0.0
2014-09-24,-1.3911
2014-09-25,-0.8781
2014-09-26,-1.5986
2014-09-29,-1.083
2014-09-30,0.365
2014-10-01,-0.9091
2014-10-02,-0.5505
2014-10-03,-1.6604999999999999
2014-10-06,-1.3133
2014-10-07,0.3802
2014-10-08,-1.1423
2014-10-09,-2.8677
2014-10-10,-1.1834
2014-10-13,2.7944
2014-10-14,-0.9709
2014-10-15,0.5882
2014-10-16,2.3416
2014-10-17,-1.3357
2014-10-20,1.7375
2014-10-21,-1.1385
2014-10-22,-0.1919
2014-10-23,0.5769
2014-10-24,0.1912
2014-10-27,-2.6718
2014-10-28,1.5686
2014-10-29,-0.5792
2014-10-30,-0.3883
2014-10-31,0.9747
2014-11-03,-0.1931
2014-11-04,-3.675
2014-11-05,4.4177
2014-11-06,1.7308
2014-11-07,-3.7807
2014-11-10,-1.1788
2014-11-11,0.3976
2014-11-12,0.198
2014-11-13,-3.1621
2014-11-14,0.0
2014-11-17,-0.2041
2014-11-18,1.227
2014-11-19,0.6667
2014-11-20,-2.0921
