ticker,CSJT US Equity
2013-05-30,-26.6667
2013-05-31,9.0909
2013-06-04,66.6667
2013-06-19,50.0
2013-06-24,33.3333
2013-07-02,-50.0
2013-07-09,-20.0
2013-07-10,25.0
2013-07-24,50.0
2013-07-25,0.0
2013-07-30,-13.3333
2013-08-26,0.0
2013-08-29,0.0
2013-09-27,0.0
2013-10-02,0.0
2013-10-14,0.0
2013-10-21,73.0769
2013-11-13,33.3333
2013-11-20,0.0
2013-12-11,-0.4167
2013-12-17,-32.636
2013-12-18,49.0683
2013-12-23,-27.9167
2013-12-30,38.7283
2014-01-30,3.3333
2014-02-19,29.0323
2014-02-20,12.5
2014-02-21,-15.5556
2014-03-03,36.8421
2014-03-05,25.0
2014-03-06,0.0
2014-03-19,-7.6923
2014-03-21,-5.0
2014-03-25,-3.5088
2014-03-26,-9.0909
2014-03-27,-28.0
2014-04-03,-8.3333
2014-04-04,21.2121
2014-04-07,12.5
2014-05-27,-21.1111
2014-05-29,0.0
2014-05-30,-1.4085
2014-06-06,-7.1429
2014-06-09,-7.6923
2014-06-12,-5.0
2014-07-02,-10.526299999999999
2014-07-09,-7.8431
2014-08-22,-12.766
2014-09-15,-17.0732
2014-09-16,17.647100000000002
2014-09-19,-15.0
2014-10-02,41.1765
2014-10-03,-41.6667
2014-10-07,-28.5714
2014-10-22,0.0
2014-11-05,-30.0
2014-11-10,71.4286
2014-11-11,-16.6667
2014-11-18,-30.0
2014-11-19,0.0
2014-11-24,-14.2857
2014-12-08,33.3333
2014-12-09,-31.25
2014-12-10,-18.1818
2014-12-12,-33.3333
2014-12-16,-6.25
2014-12-17,-11.1111
2014-12-24,-40.0
2014-12-29,0.0
2015-01-13,-8.3333
2015-01-14,0.0
2015-01-21,-27.2727
2015-01-26,0.0
2015-02-05,-12.5
2015-03-03,0.0
2015-03-10,14.2857
2015-03-27,0.0
2015-04-13,500.0
2015-04-21,-33.3333
2015-04-22,0.0
2015-04-28,-50.0
2015-04-29,150.0
2015-04-30,-20.0
2015-05-01,75.0
2015-05-15,-28.5714
2015-05-18,-60.0
2015-05-19,0.0
2015-06-29,-9.375
2015-07-09,10.3448
2015-08-24,-25.0
2015-08-26,433.3333
2015-08-27,12.5
2015-08-28,66.6667
2015-08-31,-33.3333
2015-09-01,30.0
2015-09-02,53.8462
2015-09-03,-25.0
2015-09-04,6.6667
2015-09-08,-25.0
2015-09-09,66.6667
2015-09-10,50.0
2015-09-11,-33.3333
2015-09-14,-22.5
2015-09-15,-19.3548
2015-09-16,-20.0
2015-09-17,40.0
2015-09-18,-7.1429
2015-09-21,15.3846
2015-09-22,-20.0
2015-09-23,11.4583
2015-09-24,-10.2804
2015-09-25,48.9583
2015-09-28,-44.0559
2015-09-30,38.75
2015-10-01,-35.1351
2015-10-02,44.4444
2015-10-05,-23.0769
2015-10-06,-5.0
2015-10-07,98.6842
2015-10-08,-8.9404
2015-10-09,-42.5455
2015-10-12,-0.6329
2015-10-13,-13.3758
2015-10-16,0.0
2015-10-19,11.7647
2015-10-20,5.2632
2015-10-21,-16.875
2015-10-22,-3.7594
2015-10-26,12.5
2015-10-28,22.2222
2015-10-29,9.0909
2015-10-30,-25.0
2015-11-03,0.0
2015-11-04,-5.5556
2015-11-05,48.5294
2015-11-10,-34.1584
2015-11-11,42.8571
2015-11-12,-32.6316
2015-11-13,0.0
2015-11-17,-12.5
2015-11-18,0.0
2015-11-19,42.8571
2015-11-20,-20.0
2015-11-23,0.0
2015-11-24,-12.5
2015-11-25,0.0
2015-11-27,-28.5714
2015-11-30,0.0
2015-12-01,-16.25
2015-12-02,19.403
2015-12-03,-20.0
2015-12-04,0.0
2015-12-10,50.0
2015-12-11,81.25
2015-12-16,-44.8276
2015-12-17,33.3333
2015-12-18,-37.5
2015-12-22,-20.0
2015-12-23,0.0
2015-12-28,25.0
2015-12-31,0.0
2016-01-04,-2.5
2016-01-05,-28.2051
2016-01-06,-14.2857
2016-01-08,33.3333
2016-01-14,0.0
2016-01-20,0.0
2016-01-21,0.0
2016-01-26,-17.1875
2016-01-28,11.3208
2016-02-04,-1.6949
2016-02-16,-3.4483
2016-02-25,0.0
2016-02-26,-14.2857
2016-03-04,0.0
2016-03-14,-16.6667
2016-03-30,0.0
2016-06-16,120.0
2016-06-17,81.8182
2016-06-20,11.25
2016-06-21,7.8652
2016-06-22,-8.3333
2016-06-23,-45.4545
2016-06-24,33.3333
2016-06-30,-25.0
2016-07-07,-50.0
2016-07-08,16.6667
2016-07-29,-28.5714
2016-08-31,-15.0
2016-09-15,0.0
2016-10-20,0.0
2016-11-14,323.5294
2016-11-15,66.6667
2016-11-16,33.3333
2016-11-17,-10.0
2016-11-18,-33.3333
2016-11-21,-16.6667
2016-11-23,10.0
2016-11-28,9.0909
2016-11-30,-33.3333
2016-12-08,50.0
2016-12-14,-25.0
2016-12-15,11.1111
2016-12-20,10.0
2016-12-29,9.0909
2017-01-05,0.0
2017-01-06,8.3333
2017-01-10,7.6923
2017-01-25,0.0
2017-01-26,187.5
2017-01-27,-37.8882
2017-01-30,-20.0
2017-01-31,22.5
2017-02-01,-18.3673
2017-02-08,20.0
2017-02-09,-29.1667
2017-02-10,5.8824
2017-02-14,5.5556
2017-02-15,-15.7895
2017-02-16,6.25
2017-02-23,-27.2059
2017-02-24,21.2121
2017-03-02,0.0
2017-03-15,-6.6667
2017-04-19,0.0
2017-04-24,12.5
2017-05-02,11.1111
2017-05-05,-14.2857
2017-05-08,7.9167
2017-05-09,0.0
2017-05-10,-1.1583
2017-05-12,12.5
2017-06-01,0.0
2017-06-05,66.6667
2017-06-06,0.0
2017-06-09,33.3333
2017-06-12,0.0
2017-06-13,-13.5
2017-06-14,12.7168
2017-06-15,-23.0769
2017-06-16,0.0
2017-06-22,30.0
2017-06-30,-17.9487
2017-07-11,-6.25
2017-07-18,-8.3333
2017-07-19,45.4545
2017-07-20,-35.0
2017-07-26,-3.8462
2017-07-31,12.0
2017-08-01,0.0
2017-08-02,25.0
2017-08-03,-11.4286
2017-08-04,45.1613
2017-08-07,-17.7778
2017-08-08,0.0
2017-08-09,-10.8108
2017-08-10,-9.0909
2017-08-11,-6.6667
2017-08-14,0.0
2017-08-15,-10.7143
2017-08-16,0.0
2017-08-17,20.0
2017-08-21,0.0
2017-08-22,16.6667
2017-08-23,-20.0
2017-08-29,7.1429
2017-08-30,-6.0
2017-09-01,34.7518
2017-09-05,-34.2105
2017-09-07,0.0
2017-09-08,8.32
2017-09-12,40.325
2017-09-18,5.2632
2017-09-19,-42.5
2017-09-20,26.7391
2017-09-22,20.0686
2017-09-25,-9.857099999999999
2017-09-26,42.6307
2017-09-27,-13.3333
2017-09-29,-10.2564
2017-10-02,-22.8571
2017-10-03,11.1111
2017-10-04,-10.0
2017-10-06,-25.9259
2017-10-09,0.0
2017-10-11,50.0
2017-10-13,-33.3333
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,-24.5
2017-10-20,98.6755
2017-10-23,0.0
2017-10-25,100.0
2017-10-26,-16.6667
2017-10-27,29.266
2017-10-30,-22.6401
2017-10-31,0.0
2017-11-06,66.2
2017-11-07,0.1203
2017-11-08,-0.601
2017-11-09,-57.1826
2017-11-10,85.3996
2017-11-13,-37.6923
2017-11-14,68.6835
2017-11-16,-15.942
2017-11-17,-40.9483
2017-11-20,16.7883
2017-11-28,-25.0
2017-11-29,33.3333
2017-12-05,0.0
2017-12-07,0.0
2017-12-08,-25.0
2017-12-11,16.6667
2017-12-14,0.0
2017-12-15,-28.5714
2017-12-18,176.0
2017-12-19,0.0
2017-12-20,-7.3913
2017-12-21,-0.1565
2017-12-22,-1.4107
2017-12-26,0.159
2017-12-27,-12.6984
2017-12-28,16.3636
2017-12-29,5.8594
2018-01-03,91.8819
2018-01-04,-27.6077
2018-01-05,-9.6802
2018-01-08,47.1765
2018-01-09,-20.8633
2018-01-10,85.8586
2018-01-11,-2.2283
2018-01-16,-16.6203
2018-01-17,6.6
2018-01-19,-9.8186
2018-01-22,-0.0693
2018-01-24,-43.789
2018-01-25,45.679
2018-01-29,-3.3898
2018-01-30,-21.9298
2018-02-01,-4.4944
2018-02-02,-47.0588
2018-02-05,22.2222
2018-02-06,-27.2727
2018-02-07,2.875
2018-02-08,-19.3196
2018-02-09,-9.6386
2018-02-13,16.6667
2018-02-14,0.1429
2018-02-15,14.1227
2018-02-16,0.0
2018-02-20,-12.5
2018-02-21,14.2857
2018-02-22,0.0
2018-02-23,32.5
2018-02-26,-3.7736
2018-02-27,0.0
2018-02-28,0.0
2018-03-01,3.9215999999999998
2018-03-02,3.7736
2018-03-05,-27.2727
2018-03-06,12.5
2018-03-07,0.0
2018-03-09,-31.1111
2018-03-12,24.1935
2018-03-13,-9.0909
2018-03-14,-14.2857
2018-03-15,0.0
2018-03-16,0.0
2018-03-20,0.0
2018-03-21,-26.6667
2018-03-22,-4.5455
2018-03-23,14.2857
2018-03-27,4.1667
2018-04-04,20.0
2018-04-09,-15.0
2018-04-11,-35.2941
2018-04-12,39.3939
2018-04-13,-21.7391
2018-04-16,11.1111
2018-04-18,25.0
2018-04-19,-12.0
2018-04-20,-22.7273
2018-04-23,0.0
2018-04-24,46.5294
2018-04-25,-7.6676
2018-04-26,-4.3478
2018-04-27,-5.0
2018-05-02,33.9713
2018-05-03,-3.5714
2018-05-04,0.0
2018-05-08,-3.7037
2018-05-09,-15.3846
2018-05-10,13.6364
2018-05-11,100.0
2018-05-14,20.0
2018-05-15,-13.3333
2018-05-16,-3.8462
2018-05-17,0.0
2018-05-21,0.0
2018-05-22,0.0
2018-05-24,20.0
2018-05-25,-15.0
2018-05-29,7.8431
2018-05-30,0.0
2018-06-01,0.0
2018-06-07,0.0
2018-06-11,-27.2727
2018-06-13,25.0
2018-06-21,-20.0
2018-06-22,37.5
2018-06-25,-9.0909
2018-06-27,10.0
2018-06-28,0.0
2018-07-02,0.0
2018-07-05,54.5455
2018-07-06,17.647100000000002
2018-07-13,-20.0
2018-07-16,12.5
2018-07-20,0.0
2018-07-25,0.0
2018-07-26,0.0
2018-07-27,-5.5556
2018-07-31,0.0
2018-08-03,0.0
2018-08-08,-47.0588
2018-08-20,-11.1111
2018-08-21,25.0
2018-08-24,-4.0
2018-08-27,-47.9167
2018-08-28,40.0
2018-08-29,-14.2857
2018-08-31,33.3333
2018-09-10,0.0
2018-09-11,12.5
2018-09-13,-22.1111
2018-09-19,14.1227
2018-09-21,0.0
2018-09-25,-6.25
2018-09-26,6.6667
2018-09-28,125.0
2018-10-04,-55.5556
2018-10-05,-12.5
2018-10-10,0.0
2018-10-17,0.0
2018-10-18,-11.4286
2018-10-23,-38.7097
2018-10-24,31.5789
2018-10-25,0.0
2018-10-30,-16.0
2018-11-09,0.0
2018-11-12,-4.7619
2018-11-13,12.5
2018-11-15,-20.0
2018-11-19,-10.6667
2018-11-26,5.7214
2018-11-27,17.647100000000002
2018-11-28,25.0
2018-11-30,0.0
2018-12-03,0.0
2018-12-04,-20.0
2018-12-10,0.0
2018-12-14,-0.2
2018-12-19,-9.8196
2018-12-21,0.0
2018-12-24,0.0
2018-12-27,11.1111
2018-12-28,-0.2
2019-01-03,0.2004
2019-01-10,-0.1
2019-01-14,0.1001
2019-01-16,0.0
2019-01-22,-0.5
2019-01-23,0.5025
2019-01-24,9.0
2019-01-28,-3.6696999999999997
2019-01-29,-14.2857
2019-01-30,16.5
2019-01-31,0.1431
2019-02-05,4.7619
2019-02-13,0.0
2019-02-14,-13.6364
2019-02-20,109.4737
2019-02-21,-24.6231
2019-02-25,-1.6667
2019-02-26,1.6949
2019-02-27,0.0
2019-03-04,17.6667
2019-03-08,-23.5127
2019-03-11,0.0
2019-03-12,0.0
2019-03-15,37.037
2019-03-19,-6.0811
2019-04-01,-13.6691
2019-04-02,16.6667
2019-04-04,-19.0
2019-04-09,-1.2346
2019-04-12,0.0
2019-04-17,-3.5714
2019-04-18,18.5185
2019-04-22,-6.25
2019-04-24,-10.0
2019-04-29,-7.4074
2019-05-01,0.0
2019-05-02,-4.0
2019-05-07,-12.0833
2019-05-09,51.6588
2019-05-13,-21.875
2019-05-15,16.0
2019-05-16,-13.7931
2019-05-17,-52.0
2019-05-20,0.0
2019-05-21,0.0
2019-05-23,-15.8333
2019-05-30,18.8119
2019-05-31,58.3333
2019-06-03,0.0
2019-06-19,-5.2632
2019-06-25,-5.5556
2019-07-08,-40.5882
2019-07-10,18.8119
2019-07-11,40.0
2019-07-12,0.0
2019-07-15,-0.8571
2019-07-17,0.8646
2019-08-02,0.0
2019-08-13,0.0
2019-08-23,0.0
2019-09-03,-75.744
2019-09-04,242.5767
2019-09-09,0.2865
2019-09-13,-1.1429
2019-09-30,0.0
2019-10-03,-13.2948
2019-10-08,-8.3333
2019-10-11,27.2727
2019-10-21,-21.4286
2019-10-23,27.2727
2019-10-25,-28.5714
2019-10-28,30.0
2019-11-08,0.0
2019-11-18,3.5385
2019-11-26,0.2972
2019-12-09,-3.4074
2019-12-23,-23.3129
2019-12-24,0.0
2019-12-26,30.0
2020-01-02,83.4615
2020-01-16,2.0964
2020-01-24,-0.2053
2020-01-27,-46.5021
2020-01-28,76.9231
2020-02-04,-43.4783
2020-02-07,0.0
2020-02-10,-46.1538
2020-02-11,38.5714
2020-02-12,-27.8351
2020-02-13,0.0
2020-02-18,0.0
2020-02-19,42.8571
2020-02-20,0.0
2020-02-21,-59.0
2020-02-24,95.122
2020-02-25,0.0
2020-03-03,-1.25
2020-03-04,13.9241
2020-03-06,-11.1111
2020-03-09,-36.25
2020-03-10,0.0
2020-03-16,52.9412
2020-04-01,-1.2821
2020-04-02,0.0
2020-04-06,29.8701
2020-04-07,0.0
2020-04-08,-49.0
2020-04-09,-1.9607999999999999
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,-4.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-23,0.0
2020-04-29,64.5833
2020-05-12,0.0
2020-05-28,89.8734
2020-05-29,-6.6667
2020-06-02,7.1429
2020-06-11,0.0
2020-06-22,0.0
2020-06-23,-33.3333
2020-06-24,150.0
2020-06-25,0.0
2020-07-06,-60.0
2020-07-07,50.0
2020-07-10,0.0
2020-07-13,-40.0
2020-07-14,-11.1111
2020-07-20,-28.125
2020-07-28,0.0
