ticker,AVGR US Equity
2015-06-22,-2.8192
2015-06-23,0.9386
2015-06-24,5.8326
2015-06-25,5.0319
2015-06-26,-1.1407
2015-06-29,0.0
2015-06-30,-0.6923
2015-07-01,2.6336
2015-07-02,-1.283
2015-07-06,-0.4587
2015-07-07,-0.6144
2015-07-08,-1.3138
2015-07-09,-0.3915
2015-07-10,1.4151
2015-07-13,0.8527
2015-07-14,-2.3059
2015-07-15,-1.4949
2015-07-16,0.3994
2015-07-17,2.2275
2015-07-20,3.5019
2015-07-21,0.1504
2015-07-22,2.4775
2015-07-23,-1.0256
2015-07-24,-3.923
2015-07-27,3.1587
2015-07-28,1.9417
2015-07-29,5.348
2015-07-30,5.7719000000000005
2015-07-31,6.5746
2015-08-03,0.1851
2015-08-04,-2.0936
2015-08-05,-0.1258
2015-08-06,2.0151
2015-08-07,-1.6049
2015-08-10,0.0627
2015-08-11,3.1348
2015-08-12,-0.8511
2015-08-13,-1.8394
2015-08-14,-3.4354
2015-08-17,-0.0647
2015-08-18,0.3236
2015-08-19,-0.5806
2015-08-20,-2.7255000000000003
2015-08-21,-5.07
2015-08-24,-3.2326
2015-08-25,4.0668
2015-08-26,-1.3957
2015-08-27,0.4246
2015-08-28,5.4264
2015-08-31,-3.4759
2015-09-01,2.4238
2015-09-02,0.2705
2015-09-03,-0.1686
2015-09-04,0.0338
2015-09-08,7.5625
2015-09-09,-8.8512
2015-09-10,-0.4821
2015-09-11,0.8304
2015-09-14,-4.8044
2015-09-15,1.4429
2015-09-16,-2.2041
2015-09-17,1.3808
2015-09-18,1.4337
2015-09-21,1.0601
2015-09-22,-2.3077
2015-09-23,3.8654
2015-09-24,3.3081
2015-09-25,1.2008
2015-09-28,-7.9103
2015-09-29,3.0064
2015-09-30,2.2237999999999998
2015-10-01,-0.2719
2015-10-02,6.2031
2015-10-05,-1.5404
2015-10-06,-0.1956
2015-10-07,0.196
2015-10-08,4.3025
2015-10-09,3.4375
2015-10-12,-2.9607
2015-10-13,-1.0585
2015-10-14,-2.5802
2015-10-15,0.646
2015-10-16,5.0706
2015-10-19,13.317
2015-10-20,-3.1914
2015-10-21,-0.0445
2015-10-22,-6.7409
2015-10-23,-0.5376
2015-10-26,0.6607
2015-10-27,8.4726
2015-10-28,-0.33
2015-10-29,-2.2075
2015-10-30,-4.2889
2015-11-02,-2.6532999999999998
2015-11-03,2.9073
2015-11-04,3.0018
2015-11-05,-4.8571
2015-11-06,-1.2012
2015-11-09,-7.9939
2015-11-10,4.2616
2015-11-11,-2.725
2015-11-12,-1.2378
2015-11-13,7.5198
2015-11-16,-3.0061
2015-11-17,2.9728
2015-11-18,0.7371
2015-11-19,0.9146
2015-11-20,1.8127
2015-11-23,3.9763
2015-11-24,-3.2534
2015-11-25,3.6578
2015-11-27,1.2521
2015-11-30,1.1242
2015-12-01,-0.3891
2015-12-02,-0.8371
2015-12-03,-1.8008
2015-12-04,-7.6218
2015-12-07,-2.7295
2015-12-08,7.8444
2015-12-09,-5.4406
2015-12-10,2.1263
2015-12-11,-2.2045
2015-12-14,0.4383
2015-12-15,12.0324
2015-12-16,-0.1669
2015-12-17,9.3088
2015-12-18,-1.7848000000000002
2015-12-21,5.0363
2015-12-22,-0.0989
2015-12-23,12.5186
2015-12-24,1.0994
2015-12-28,7.6555
2015-12-29,-14.5455
2015-12-30,5.7683
2015-12-31,1.5199
2016-01-04,-9.9075
2016-01-05,-2.5415
2016-01-06,-1.7050999999999998
2016-01-07,-3.4184
2016-01-08,-2.3772
2016-01-11,-1.0281
2016-01-12,2.6791
2016-01-13,-1.3312
2016-01-14,-1.2412
2016-01-15,0.6011
2016-01-19,-8.2021
2016-01-20,1.4793
2016-01-21,-1.1662
2016-01-22,-4.3658
2016-01-25,-3.2079
2016-01-26,3.5692
2016-01-27,-6.5846
2016-01-28,-14.0316
2016-01-29,11.1111
2016-02-01,-0.6897
2016-02-02,-3.3333
2016-02-03,4.8132
2016-02-04,-2.8101000000000003
2016-02-05,-8.1805
2016-02-08,1.9969000000000001
2016-02-09,0.0
2016-02-10,4.5934
2016-02-11,8.7833
2016-02-12,-1.9854
2016-02-16,1.1479
2016-02-17,0.0668
2016-02-18,0.2001
2016-02-19,10.7856
2016-02-22,-5.8293
2016-02-23,-3.5737
2016-02-24,3.8385
2016-02-25,5.9273
2016-02-26,-3.4898
2016-02-29,-3.803
2016-03-01,3.1756
2016-03-02,-15.201
2016-03-03,-3.7778
2016-03-04,0.7698
2016-03-07,-0.9931
2016-03-08,-3.1636
2016-03-09,-3.745
2016-03-10,-0.6623
2016-03-11,-5.8333
2016-03-14,-7.3451
2016-03-15,-17.001
2016-03-16,4.3728
2016-03-17,-1.7641
2016-03-18,1.7957
2016-03-21,-6.1742
2016-03-22,2.3502
2016-03-23,2.9851
2016-03-24,-1.5608
2016-03-28,-1.2458
2016-03-29,-1.6055000000000001
2016-03-30,4.5455
2016-03-31,6.8004
2016-04-01,7.5157
2016-04-04,-3.6893000000000002
2016-04-05,1.7137
2016-04-06,6.8385
2016-04-07,9.5547
2016-04-08,0.1693
2016-04-11,1.6905999999999999
2016-04-12,0.3325
2016-04-13,8.4507
2016-04-14,4.8128
2016-04-15,-7.2886
2016-04-18,-1.3365
2016-04-19,-1.2749
2016-04-20,-4.6005
2016-04-21,0.6768
2016-04-22,-0.7563
2016-04-25,5.7578
2016-04-26,-1.9215
2016-04-27,1.0612
2016-04-28,0.8885
2016-04-29,-7.2858
2016-05-02,7.9447
2016-05-03,5.28
2016-05-04,-1.2158
2016-05-05,1.3077
2016-05-06,-5.8466000000000005
2016-05-09,6.7742
2016-05-10,-7.4773
2016-05-11,-3.102
2016-05-12,-7.7506
2016-05-13,1.8265
2016-05-16,-3.5874
2016-05-17,3.3487999999999998
2016-05-18,-2.5202999999999998
2016-05-19,2.6776999999999997
2016-05-20,1.9784000000000002
2016-05-23,2.9101
2016-05-24,-0.4284
2016-05-25,1.8072
2016-05-26,-4.0575
2016-05-27,0.793
2016-05-31,-1.486
2016-06-01,0.0
2016-06-02,-0.4437
2016-06-03,-2.5846999999999998
2016-06-06,0.7319
2016-06-07,1.9074
2016-06-08,-0.6239
2016-06-09,-0.1794
2016-06-10,-3.6837
2016-06-13,-1.8657
2016-06-14,1.9011
2016-06-15,4.7575
2016-06-16,1.2467
2016-06-17,-4.1337
2016-06-20,3.3028
2016-06-21,0.7993
2016-06-22,4.4934
2016-06-23,-2.6981
2016-06-24,5.3726
2016-06-27,-7.8125
2016-06-28,6.066
2016-06-29,1.7662
2016-06-30,-1.405
2016-07-01,0.5029
2016-07-05,-2.4187
2016-07-06,-1.9658
2016-07-07,0.2616
2016-07-08,-0.6957
2016-07-11,0.5254
2016-07-12,-0.4355
2016-07-13,-39.72
2016-07-14,-5.8055
2016-07-15,-1.849
2016-07-18,0.6279
2016-07-19,-0.624
2016-07-20,-1.0989
2016-07-21,-0.4762
2016-07-22,-1.7544
2016-07-25,-10.2273
2016-07-26,-7.4141
2016-07-27,0.7813
2016-07-28,-4.2636
2016-07-29,0.0
2016-08-01,-8.7045
2016-08-02,1.7738
2016-08-03,-4.793
2016-08-04,1.1442
2016-08-05,3.8462
2016-08-08,1.7429000000000001
2016-08-09,0.6424
2016-08-10,-1.7021
2016-08-11,-18.8312
2016-08-12,-2.4
2016-08-15,3.8251
2016-08-16,8.6842
2016-08-17,6.5375
2016-08-18,6.5908999999999995
2016-08-19,-8.5288
2016-08-22,1.1655
2016-08-23,2.765
2016-08-24,-1.3453
2016-08-25,-5.0
2016-08-26,-1.9139
2016-08-29,4.878
2016-08-30,-1.3953
2016-08-31,-3.7736
2016-09-01,3.1863
2016-09-02,0.7126
2016-09-06,0.4717
2016-09-07,1.4085
2016-09-08,3.9352
2016-09-09,-6.9042
2016-09-12,5.0239
2016-09-13,-1.5945
2016-09-14,3.9352
2016-09-15,-1.7816999999999998
2016-09-16,5.2154
2016-09-19,-1.2931
2016-09-20,0.2183
2016-09-21,0.4357
2016-09-22,6.5076
2016-09-23,1.833
2016-09-26,-2.0
2016-09-27,-2.449
2016-09-28,-3.7657
2016-09-29,-2.3913
2016-09-30,6.2361
2016-10-03,1.2579
2016-10-04,0.6211
2016-10-05,3.4979
2016-10-06,0.3976
2016-10-07,-2.9703
2016-10-10,-1.6327
2016-10-11,-2.9046
2016-10-12,-0.641
2016-10-13,0.0
2016-10-14,4.7312
2016-10-17,-0.4107
2016-10-18,-1.0309
2016-10-19,0.4167
2016-10-20,-0.4149
2016-10-21,-5.4167
2016-10-24,-5.2863
2016-10-25,-5.1163
2016-10-26,-7.3529
2016-10-27,-2.6455
2016-10-28,-4.8913
2016-10-31,0.0
2016-11-01,1.4285999999999999
2016-11-02,0.0
2016-11-03,2.8169
2016-11-04,9.589
2016-11-07,12.5
2016-11-08,-1.1111
2016-11-09,-1.1236
2016-11-10,-1.1364
2016-11-11,1.1494
2016-11-14,-3.4091
2016-11-15,-7.0588
2016-11-16,0.0
2016-11-17,2.5316
2016-11-18,1.2346
2016-11-21,-2.439
2016-11-22,0.0
2016-11-23,0.0
2016-11-25,1.25
2016-11-28,-2.4691
2016-11-29,0.0
2016-11-30,-1.2658
2016-12-01,1.2821
2016-12-02,0.0
2016-12-05,0.0
2016-12-06,1.2658
2016-12-07,-1.25
2016-12-08,2.5316
2016-12-09,-1.2346
2016-12-12,-1.25
2016-12-13,1.2658
2016-12-14,-3.75
2016-12-15,0.0
2016-12-16,1.2987
2016-12-19,3.8462
2016-12-20,9.8765
2016-12-21,0.0
2016-12-22,-10.1124
2016-12-23,2.5
2016-12-27,-6.0976
2016-12-28,-1.2987
2016-12-29,-1.3158
2016-12-30,-1.3333
2017-01-03,1.3514
2017-01-04,4.0
2017-01-05,0.0
2017-01-06,-15.3846
2017-01-09,-1.5152
2017-01-10,0.0
2017-01-11,-1.5385
2017-01-12,-1.5625
2017-01-13,1.5873
2017-01-17,-3.125
2017-01-18,-8.0645
2017-01-19,-10.526299999999999
2017-01-20,-7.8431
2017-01-23,-4.2553
2017-01-24,-6.6667
2017-01-25,9.5238
2017-01-26,34.7826
2017-01-27,-11.2903
2017-01-30,-9.0909
2017-01-31,4.0
2017-02-01,-3.8462
2017-02-02,0.0
2017-02-03,2.0
2017-02-06,1.9607999999999999
2017-02-07,-5.7692
2017-02-08,-2.0408
2017-02-09,2.0833
2017-02-10,2.0408
2017-02-13,-6.0
2017-02-14,2.1277
2017-02-15,-2.0833
2017-02-16,2.1277
2017-02-17,0.0
2017-02-21,0.0
2017-02-22,-4.1667
2017-02-23,0.0
2017-02-24,0.0
2017-02-27,6.5217
2017-02-28,4.0816
2017-03-01,9.8039
2017-03-02,-3.5714
2017-03-03,3.7037
2017-03-06,-6.25
2017-03-07,-20.0
2017-03-08,-2.3810000000000002
2017-03-09,2.439
2017-03-10,-2.3810000000000002
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,2.439
2017-03-16,0.0
2017-03-17,-4.7619
2017-03-20,-5.0
2017-03-21,-7.8947
2017-03-22,-2.8571
2017-03-23,-2.9412000000000003
2017-03-24,-3.0303
2017-03-27,0.0
2017-03-28,0.0
2017-03-29,9.375
2017-03-30,11.4286
2017-03-31,-2.5641
2017-04-03,-7.8947
2017-04-04,-2.8571
2017-04-05,0.0
2017-04-06,-2.9412000000000003
2017-04-07,-9.0909
2017-04-10,6.6667
2017-04-11,-62.5
2017-04-12,-7.8646
2017-04-13,11.0458
2017-04-17,12.4007
2017-04-18,-9.4928
2017-04-19,-0.5604
2017-04-20,-2.5765000000000002
2017-04-21,-4.4318
2017-04-24,-4.1509
2017-04-25,2.3458
2017-04-26,1.9614
2017-04-27,-0.897
2017-04-28,-1.8212000000000002
2017-05-01,2.4547
2017-05-02,-1.6154
2017-05-03,0.4408
2017-05-04,5.1454
2017-05-05,-18.1761
2017-05-08,-2.6014
2017-05-09,-8.497
2017-05-10,-7.0969
2017-05-11,0.2156
2017-05-12,-1.5675
2017-05-15,-0.1249
2017-05-16,8.4571
2017-05-17,-8.4462
2017-05-18,-4.1089
2017-05-19,1.9209
2017-05-22,-3.3988
2017-05-23,-2.9682
2017-05-24,-1.0998
2017-05-25,-0.0521
2017-05-26,2.9207
2017-05-30,20.2703
2017-05-31,19.2416
2017-06-01,0.9541
2017-06-02,-6.6387
2017-06-05,-16.021
2017-06-06,-5.3095
2017-06-07,-5.8084
2017-06-08,-1.228
2017-06-09,10.8108
2017-06-12,-6.2683
2017-06-13,1.197
2017-06-14,-1.7227999999999999
2017-06-15,-0.5233
2017-06-16,23.9348
2017-06-19,1.6129
2017-06-20,-10.6725
2017-06-21,4.1618
2017-06-22,4.1077
2017-06-23,-10.069
2017-06-26,5.7780000000000005
2017-06-27,-2.5159000000000002
2017-06-28,2.3018
2017-06-29,-3.4091
2017-06-30,5.5059000000000005
2017-07-03,1.3827
2017-07-05,-0.9899
2017-07-06,8.8647
2017-07-07,30.6122
2017-07-10,-21.875
2017-07-11,-8.2
2017-07-12,-4.0741
2017-07-13,4.5196
2017-07-14,-1.5645
2017-07-17,3.223
2017-07-18,-5.047
2017-07-19,14.6847
2017-07-20,0.3415
2017-07-21,-0.2034
2017-07-24,-2.3338
2017-07-25,0.6024
2017-07-26,-1.8961999999999999
2017-07-27,-6.409
2017-07-28,0.0
2017-07-31,0.0
2017-08-01,-1.9348
2017-08-02,1.9729999999999999
2017-08-03,-1.5217
2017-08-04,1.8984999999999999
2017-08-07,0.7149
2017-08-08,-2.7748
2017-08-09,-11.2832
2017-08-10,-29.6259
2017-08-11,2.7640000000000002
2017-08-14,-6.8966
2017-08-15,3.0741
2017-08-16,0.6109
2017-08-17,3.8571
2017-08-18,-0.2751
2017-08-21,2.1034
2017-08-22,0.2026
2017-08-23,-2.2582
2017-08-24,2.4828
2017-08-25,0.9421
2017-08-28,-1.6667
2017-08-29,6.1017
2017-08-30,-2.492
2017-08-31,-1.7038
2017-09-01,1.9667
2017-09-05,-0.7846
2017-09-06,0.7249
2017-09-07,4.0236
2017-09-08,0.6289
2017-09-11,-3.75
2017-09-12,4.2208
2017-09-13,-15.8879
2017-09-14,-10.0
2017-09-15,-4.7737
2017-09-18,3.6733000000000002
2017-09-19,4.0017
2017-09-20,-2.2044
2017-09-21,-4.0984
2017-09-22,1.2393
2017-09-25,-2.4483
2017-09-26,-9.1302
2017-09-27,119.0476
2017-09-28,-17.413
2017-09-29,0.1316
2017-10-02,-7.3607
2017-10-03,-14.8127
2017-10-04,13.3578
2017-10-05,-0.8228
2017-10-06,-2.963
2017-10-09,-4.2748
2017-10-10,5.2632
2017-10-11,9.303
2017-10-12,-7.125
2017-10-13,2.9851
2017-10-16,-0.2899
2017-10-17,-4.0407
2017-10-18,1.242
2017-10-19,-5.6553
2017-10-20,11.0054
2017-10-23,-3.4
2017-10-24,-2.6028000000000002
2017-10-25,-1.5487
2017-10-26,3.4855
2017-10-27,-1.6393
2017-10-30,-4.2424
2017-10-31,1.2658
2017-11-01,2.125
2017-11-02,-0.612
2017-11-03,-1.4778
2017-11-06,-5.2156
2017-11-07,2.3375
2017-11-08,-1.9651999999999998
2017-11-09,0.0986
2017-11-10,-2.0355
2017-11-13,-11.193
2017-11-14,-5.283
2017-11-15,-9.2032
2017-11-16,2.6766
2017-11-17,2.5641
2017-11-20,-3.75
2017-11-21,-0.2165
2017-11-22,-0.2169
2017-11-24,1.5217
2017-11-27,-2.3125999999999998
2017-11-28,5.6554
2017-11-29,7.8423
2017-11-30,-7.6953
2017-12-01,0.8754
2017-12-04,-4.2975
2017-12-05,-0.2591
2017-12-06,-4.7619
2017-12-07,22.0
2017-12-08,-9.3517
2017-12-11,-1.3152
2017-12-12,-6.0808
2017-12-13,0.0
2017-12-14,2.6164
2017-12-15,-0.2593
2017-12-18,-4.3761
2017-12-19,-3.942
2017-12-20,3.1604
2017-12-21,-0.7773
2017-12-22,-1.0138
2017-12-26,-4.6089
2017-12-27,-3.1723
2017-12-28,-10.2823
2017-12-29,2.2472
2018-01-02,1.6484
2018-01-03,1.4054
2018-01-04,6.0235
2018-01-05,0.4022
2018-01-08,7.6615
2018-01-09,-2.8837
2018-01-10,-2.9693
2018-01-11,1.1846
2018-01-12,-4.878
2018-01-16,-0.2051
2018-01-17,2.9805
2018-01-18,2.7944
2018-01-19,-0.4854
2018-01-22,-2.1463
2018-01-23,-2.7418
2018-01-24,1.9477
2018-01-25,-6.4806
2018-01-26,5.1019
2018-01-29,-5.3197
2018-01-30,-1.5667
2018-01-31,-10.8123
2018-02-01,-3.5462
2018-02-02,-0.63
2018-02-05,-14.9278
2018-02-06,-12.1717
2018-02-07,-8.2687
2018-02-08,-8.4309
2018-02-09,15.0895
2018-02-12,-23.7822
2018-02-13,-21.8613
2018-02-14,-41.4179
2018-02-15,-4.4586
2018-02-16,-11.3333
2018-02-20,12.782
2018-02-21,-0.2
2018-02-22,-5.8116
2018-02-23,-7.8014
2018-02-26,5.3846
2018-02-27,-8.7591
2018-02-28,-11.2
2018-03-01,-1.8018
2018-03-02,18.3486
2018-03-05,2.3256
2018-03-06,-0.7576
2018-03-07,-0.7634
2018-03-08,3.0769
2018-03-09,-2.9851
2018-03-12,-0.7692
2018-03-13,-0.7752
2018-03-14,-8.5938
2018-03-15,-4.2735
2018-03-16,6.25
2018-03-19,16.8067
2018-03-20,-17.9856
2018-03-21,10.526299999999999
2018-03-22,-0.7937
2018-03-23,-4.0
2018-03-26,0.8333
2018-03-27,-2.4793
2018-03-28,-1.6949
2018-03-29,14.6552
2018-04-02,-8.2707
2018-04-03,-0.8197
2018-04-04,-0.8264
2018-04-05,-1.6667
2018-04-06,-0.8475
2018-04-09,0.8547
2018-04-10,9.3051
2018-04-11,-3.0857
2018-04-12,0.0
2018-04-13,0.0
2018-04-16,4.8
2018-04-17,-3.0534
2018-04-18,0.7874
2018-04-19,3.125
2018-04-20,-4.5455
2018-04-23,-3.9683
2018-04-24,-2.4793
2018-04-25,1.6949
2018-04-26,0.0
2018-04-27,-0.4167
2018-04-30,-2.5105
2018-05-01,25.3219
2018-05-02,-4.1096
2018-05-03,-10.7143
2018-05-04,0.0
2018-05-07,8.0
2018-05-08,-6.2963000000000005
2018-05-09,-0.3953
2018-05-10,-0.7937
2018-05-11,-0.8
2018-05-14,0.8065
2018-05-15,0.8
2018-05-16,4.7619
2018-05-17,0.0
2018-05-18,0.0
2018-05-21,1.8939
2018-05-22,-4.0892
2018-05-23,72.8682
2018-05-24,-11.6592
2018-05-25,2.0305
2018-05-29,-3.9801
2018-05-30,-8.8083
2018-05-31,1.4205
2018-06-01,-4.7619
2018-06-04,1.4706000000000001
2018-06-05,-3.7681
2018-06-06,-5.4217
2018-06-07,0.6369
2018-06-08,5.6962
2018-06-11,7.1856
2018-06-12,0.5587
2018-06-13,-3.3333
2018-06-14,-3.4483
2018-06-15,-0.5952
2018-06-18,-4.1916
2018-06-19,2.5
2018-06-20,-2.439
2018-06-21,1.875
2018-06-22,-1.8405
2018-06-25,0.6625
2018-06-26,16.1058
2018-06-27,-3.7433
2018-06-28,-1.6667
2018-06-29,-5.6497
2018-07-02,3.5928
2018-07-03,-2.8902
2018-07-05,2.9702
2018-07-06,0.5838
2018-07-09,-2.8736
2018-07-10,-5.3254
2018-07-11,-1.25
2018-07-12,-6.3291
2018-07-13,-2.6351
2018-07-16,-4.4552
2018-07-17,-1.9465
2018-07-18,-1.4815
2018-07-19,7.5188
2018-07-20,-3.4965
2018-07-23,1.8115999999999999
2018-07-24,-2.4911
2018-07-25,2.1898
2018-07-26,-2.1429
2018-07-27,0.7299
2018-07-30,-2.1739
2018-07-31,-1.1111
2018-08-01,1.8727
2018-08-02,2.2059
2018-08-03,-10.7914
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,0.8065
2018-08-09,-4.0
2018-08-10,-2.5
2018-08-13,9.4017
2018-08-14,-7.8125
2018-08-15,-1.6949
2018-08-16,0.0
2018-08-17,0.0
2018-08-20,-0.8621
2018-08-21,8.6957
2018-08-22,-1.6
2018-08-23,3.252
2018-08-24,9.4488
2018-08-27,0.7194
2018-08-28,5.0
2018-08-29,-0.6803
2018-08-30,0.6849
2018-08-31,6.8027
2018-09-04,1.9108
2018-09-05,1.875
2018-09-06,-1.8405
2018-09-07,0.625
2018-09-10,-1.2422
2018-09-11,-0.6289
2018-09-12,-1.2658
2018-09-13,-5.1282
2018-09-14,-3.3784
2018-09-17,2.7972
2018-09-18,-4.7619
2018-09-19,1.4285999999999999
2018-09-20,4.2254
2018-09-21,-5.4054
2018-09-24,-1.4285999999999999
2018-09-25,-1.4493
2018-09-26,-2.2059
2018-09-27,3.0075
2018-09-28,-3.6496
2018-10-01,0.7576
2018-10-02,-5.2632
2018-10-03,8.7302
2018-10-04,-4.3796
2018-10-05,-4.4733
2018-10-08,-3.3083
2018-10-09,-4.1322
2018-10-10,-0.8621
2018-10-11,-7.8261
2018-10-12,6.6038
2018-10-15,0.885
2018-10-16,0.8772
2018-10-17,-3.4783
2018-10-18,1.8018
2018-10-19,0.0
2018-10-22,-19.4602
2018-10-23,-7.7025
2018-10-24,-15.9881
2018-10-25,-3.4859
2018-10-26,14.5206
2018-10-29,-24.359
2018-10-30,-44.5763
2018-10-31,0.7645
2018-11-01,2.7618
2018-11-02,0.1477
2018-11-05,2.3297
2018-11-06,-4.8991
2018-11-07,-0.6061
2018-11-08,2.1037
2018-11-09,-13.407
2018-11-12,4.4828
2018-11-13,3.8944
2018-11-14,1.3024
2018-11-15,-4.2333
2018-11-16,-1.8336999999999999
2018-11-19,0.0334
2018-11-20,-3.3011
2018-11-21,-1.6552
2018-11-23,3.386
2018-11-26,-0.1211
2018-11-27,-3.09
2018-11-28,1.6118000000000001
2018-11-29,0.0
2018-11-30,6.8966
2018-12-03,-3.0323
2018-12-04,11.4438
2018-12-06,2.9851
2018-12-07,-1.4493
2018-12-10,-0.7059
2018-12-11,-0.7405
2018-12-12,1.0743
2018-12-13,-1.9308999999999998
2018-12-14,-2.2157999999999998
2018-12-17,-4.7106
2018-12-18,-6.3004999999999995
2018-12-19,-3.4138
2018-12-20,-17.8865
2018-12-21,-5.3913
2018-12-24,-10.5699
2018-12-26,3.0319
2018-12-27,-0.8978
2018-12-28,3.0196
2018-12-31,46.5559
2019-01-02,-6.6667
2019-01-03,-4.4418
2019-01-04,-2.864
2019-01-07,3.8861
2019-01-08,13.8889
2019-01-09,-0.1626
2019-01-10,-1.759
2019-01-11,9.0849
2019-01-14,4.8936
2019-01-15,-13.8221
2019-01-16,-5.918
2019-01-17,-0.6433
2019-01-18,3.741
2019-01-22,11.9972
2019-01-23,-1.1146
2019-01-24,0.1565
2019-01-25,4.4076
2019-01-28,5.6886
2019-01-29,-2.4363
2019-01-30,-4.4715
2019-01-31,3.3435
2019-02-01,3.8235
2019-02-04,1.6997
2019-02-05,7.9109
2019-02-06,0.5421
2019-02-07,-4.9807
2019-02-08,3.9718999999999998
2019-02-11,-0.9356
2019-02-12,-0.2886
2019-02-13,7.8664
2019-02-14,4.878
2019-02-15,2.0698
2019-02-19,5.0353
2019-02-20,0.8677
2019-02-21,-2.6667
2019-02-22,-4.662
2019-02-25,6.9525
2019-02-26,14.6046
2019-02-27,20.7223
2019-02-28,2.6155
2019-03-01,3.2509
2019-03-04,0.5174
2019-03-05,-14.7059
2019-03-06,1.8965999999999998
2019-03-07,7.1574
2019-03-08,-3.2054
2019-03-11,4.3393
2019-03-12,1.626
2019-03-13,-0.1538
2019-03-14,11.7103
2019-03-15,22.7586
2019-03-18,17.9775
2019-03-19,-1.9048
2019-03-20,-7.8544
2019-03-21,-2.5392
2019-03-22,-4.3568
2019-03-25,-3.7301
2019-03-26,-0.681
2019-03-27,7.5659
2019-03-28,1.6595
2019-03-29,3.3838
2019-04-01,5.6154
2019-04-02,-2.7228
2019-04-03,-1.771
2019-04-04,-2.9116
2019-04-05,3.4792
2019-04-08,-5.1155
2019-04-09,-0.5435
2019-04-10,-9.2896
2019-04-11,-13.8554
2019-04-12,-0.8392
2019-04-15,-5.8392
2019-04-16,-10.8598
2019-04-17,6.2174
2019-04-18,-6.9609
2019-04-22,-8.0088
2019-04-23,1.9963
2019-04-24,21.4208
2019-04-25,-4.8806
2019-04-26,-7.061
2019-04-29,6.5507
2019-04-30,-3.692
2019-05-01,-3.9816000000000003
2019-05-02,-0.6169
2019-05-03,10.3448
2019-05-06,12.4688
2019-05-07,-7.1964
2019-05-08,4.1916
2019-05-09,-13.7931
2019-05-10,-3.1333
2019-05-13,-9.8417
2019-05-14,-2.4809
2019-05-15,0.2544
2019-05-16,-4.3529
2019-05-17,0.5102
2019-05-20,1.8274
2019-05-21,-5.2841000000000005
2019-05-22,-1.0526
2019-05-23,0.0
2019-05-24,-3.1915
2019-05-28,1.1209
2019-05-29,0.8259
2019-05-30,5.6262
2019-05-31,5.1429
2019-06-03,2.6009
2019-06-04,-0.6243
2019-06-05,-4.2452
2019-06-06,-1.7893
2019-06-07,-0.8097
2019-06-10,1.6327
2019-06-11,-3.0723
2019-06-12,-6.9816
2019-06-13,2.0045
2019-06-14,-2.1834
2019-06-17,4.8438
2019-06-18,-2.491
2019-06-19,0.5677
2019-06-20,-0.9987
2019-06-21,-8.3772
