ticker,SMHI US Equity
2017-10-24,3.3582
2017-10-25,0.722
2017-10-26,-1.9355
2017-10-27,1.7544
2017-10-30,1.3649
2017-10-31,0.2835
2017-11-01,0.8481
2017-11-02,0.9811
2017-11-03,-2.9146
2017-11-06,2.6447000000000003
2017-11-07,-1.0446
2017-11-08,-1.3371
2017-11-09,-0.2853
2017-11-10,-5.5794
2017-11-13,4.1667
2017-11-14,-5.5273
2017-11-15,1.2317
2017-11-16,-3.7262
2017-11-17,-0.237
2017-11-20,0.7126
2017-11-21,-2.9874
2017-11-22,1.2966
2017-11-24,-1.6800000000000002
2017-11-27,-0.9764
2017-11-28,-1.0682
2017-11-29,6.8937
2017-11-30,-4.8174
2017-12-01,1.3878
2017-12-04,-0.9662
2017-12-05,-0.9756
2017-12-06,-0.0821
2017-12-07,-0.4108
2017-12-08,0.9076
2017-12-11,-1.2265
2017-12-12,1.9868000000000001
2017-12-13,-0.3247
2017-12-14,-0.4072
2017-12-15,0.0818
2017-12-18,1.3072
2017-12-19,-2.2580999999999998
2017-12-20,-1.1551
2017-12-21,4.8414
2017-12-22,-2.5478
2017-12-26,-0.7353
2017-12-27,1.8107
2017-12-28,-0.5659
2017-12-29,-4.878
2018-01-02,3.8462
2018-01-03,1.1522999999999999
2018-01-04,5.533
2018-01-05,-0.3084
2018-01-08,0.9281
2018-01-09,-0.0766
2018-01-10,-0.9202
2018-01-11,4.1022
2018-01-12,3.8662
2018-01-16,0.2147
2018-01-17,0.6429
2018-01-18,3.4067
2018-01-19,6.6575
2018-01-22,1.6088
2018-01-23,-2.0266
2018-01-24,-2.0685000000000002
2018-01-25,2.3102
2018-01-26,-0.2581
2018-01-29,-3.4929
2018-01-30,1.0724
2018-01-31,-0.7958
2018-02-01,0.2005
2018-02-02,-0.934
2018-02-05,-1.2121
2018-02-06,-0.1363
2018-02-07,-1.843
2018-02-08,-1.3213
2018-02-09,0.0705
2018-02-12,-1.4788999999999999
2018-02-13,-2.7877
2018-02-14,1.3235000000000001
2018-02-15,3.9913
2018-02-16,4.3964
2018-02-20,-0.4679
2018-02-21,1.2089
2018-02-22,2.6543
2018-02-23,3.426
2018-02-26,1.625
2018-02-27,1.23
2018-02-28,2.7946999999999997
2018-03-01,0.1773
2018-03-02,3.2448
2018-03-05,1.2570999999999999
2018-03-06,4.9661
2018-03-07,-3.2258
2018-03-08,0.4444
2018-03-09,2.5442
2018-03-12,2.9126
2018-03-13,1.4151
2018-03-14,0.155
2018-03-15,0.1032
2018-03-16,0.5155
2018-03-19,-2.6154
2018-03-20,-0.8425
2018-03-21,2.0181
2018-03-22,-3.9563
2018-03-23,0.7046
2018-03-26,3.1755
2018-03-27,-2.1909
2018-03-28,-2.2933
2018-03-29,3.8209999999999997
2018-04-02,1.2093
2018-04-03,2.2857
2018-04-04,0.5587
2018-04-05,3.7374
2018-04-06,0.0974
2018-04-09,-1.07
2018-04-10,3.9331
2018-04-11,7.0482
2018-04-12,1.9885000000000002
2018-04-13,3.1196
2018-04-16,2.1849
2018-04-17,-2.7549
2018-04-18,1.0148
2018-04-19,-0.5442
2018-04-20,-3.3249
2018-04-23,-4.31
2018-04-24,0.273
2018-04-25,0.5898
2018-04-26,0.1353
2018-04-27,6.1712
2018-04-30,0.5091
2018-05-01,-1.9417
2018-05-02,3.2716
2018-05-03,-2.1259
2018-05-04,1.8739
2018-05-07,-1.6722000000000001
2018-05-08,2.0408
2018-05-09,1.0417
2018-05-10,-0.2062
2018-05-11,-5.1653
2018-05-14,-3.7908
2018-05-15,0.7246
2018-05-16,0.7644
2018-05-17,2.4096
2018-05-18,-0.7843
2018-05-21,1.3614
2018-05-22,-0.3899
2018-05-23,1.1309
2018-05-24,2.0215
2018-05-25,-0.3794
2018-05-29,-0.5925
2018-05-30,0.0426
2018-05-31,-0.0851
2018-06-01,-1.1499
2018-06-04,0.6032
2018-06-05,-3.1692
2018-06-06,0.3096
2018-06-07,0.7496
2018-06-08,-3.1947
2018-06-11,-0.5877
2018-06-12,-1.5462
2018-06-13,0.4157
2018-06-14,3.2199
2018-06-15,0.9358
2018-06-18,-0.4415
2018-06-19,2.3503
2018-06-20,0.3466
2018-06-21,-5.0518
2018-06-22,1.9100000000000001
2018-06-25,-0.0892
2018-06-26,1.4292
2018-06-27,1.5412
2018-06-28,-1.3443
2018-06-29,1.4945
2018-07-02,-0.6063
2018-07-03,1.22
2018-07-05,1.3345
2018-07-06,-1.6568
2018-07-09,-1.9438
2018-07-10,0.8811
2018-07-11,0.131
2018-07-12,-0.1308
2018-07-13,0.917
2018-07-16,0.3894
2018-07-17,-0.8621
2018-07-18,0.3043
2018-07-19,-0.3034
2018-07-20,1.6957
2018-07-23,0.4275
2018-07-24,1.2346
2018-07-25,0.9251
2018-07-26,2.0
2018-07-27,0.7353
2018-07-30,2.0276
2018-07-31,0.5564
2018-08-01,-5.1383
2018-08-02,-1.2917
2018-08-03,-7.767
2018-08-06,-3.341
2018-08-07,0.5682
2018-08-08,0.4237
2018-08-09,-3.9381
2018-08-10,0.7809
2018-08-13,-2.0339
2018-08-14,4.5971
2018-08-15,-4.3478
2018-08-16,0.8399
2018-08-17,1.7147999999999999
2018-08-20,0.289
2018-08-21,1.3929
2018-08-22,-2.6528
2018-08-23,0.9246
2018-08-24,0.7715
2018-08-27,-1.3876
2018-08-28,-2.329
2018-08-29,1.8877000000000002
2018-08-30,5.0707
2018-08-31,-4.9652
2018-09-04,-0.1465
2018-09-05,-1.0758
2018-09-06,2.175
2018-09-07,-3.9671
2018-09-10,1.3602
2018-09-11,-1.3418999999999999
2018-09-12,2.9723
2018-09-13,2.9843
2018-09-14,3.8955
2018-09-17,-4.2067
2018-09-18,6.1575
2018-09-19,-4.946
2018-09-20,1.2772000000000001
2018-09-21,-0.327
2018-09-24,2.343
2018-09-25,0.5952
2018-09-26,0.5917
2018-09-27,1.2217
2018-09-28,1.1623
2018-10-01,-1.1047
2018-10-02,-0.3128
2018-10-03,0.3586
2018-10-04,0.3573
2018-10-05,-6.4976
2018-10-08,4.0933
2018-10-09,0.7316
2018-10-10,-7.6714
2018-10-11,-1.9666000000000001
2018-10-12,-2.006
2018-10-15,8.086
2018-10-16,-2.983
2018-10-17,-3.8555
2018-10-18,-1.3197999999999999
2018-10-19,1.0802
2018-10-22,1.7812000000000001
2018-10-23,-1.1
2018-10-24,-4.3984
2018-10-25,4.6536
2018-10-26,2.0212
2018-10-29,-8.1228
2018-10-30,3.0728
2018-10-31,-4.3933
2018-11-01,2.8993
2018-11-02,-0.7974
2018-11-05,-6.3773
2018-11-06,-1.3738000000000001
2018-11-07,-1.1027
2018-11-08,1.4671
2018-11-09,2.1978
2018-11-12,-6.2252
2018-11-13,8.6301
2018-11-14,0.0556
2018-11-15,2.1655
2018-11-16,-2.1739
2018-11-19,2.8889
2018-11-20,0.7559
2018-11-21,4.0729
2018-11-23,0.4119
2018-11-26,1.2821
2018-11-27,-3.1899
2018-11-28,-2.1967
2018-11-29,-2.3529
2018-11-30,-1.4786000000000001
2018-12-03,-1.5564
2018-12-04,-10.0508
2018-12-06,-2.511
2018-12-07,-2.2537
2018-12-10,-0.3953
2018-12-11,-1.9841
2018-12-12,4.9258
2018-12-13,-1.6077
2018-12-14,-1.3072
2018-12-17,-4.0397
2018-12-18,-6.9013
2018-12-19,-4.6701
2018-12-20,-5.521
2018-12-21,-0.823
2018-12-24,1.9917
2018-12-26,-2.0342
2018-12-27,-0.2492
2018-12-28,-1.6653
2018-12-31,-0.4234
2019-01-02,4.932
2019-01-03,-2.188
2019-01-04,1.9884
2019-01-07,2.2746
2019-01-08,3.5743
2019-01-09,0.9969
2019-01-10,-2.2779
2019-01-11,8.2362
2019-01-14,-4.3073
2019-01-15,5.1013
2019-01-16,-1.4276
2019-01-17,1.3034
2019-01-18,2.1444
2019-01-22,-2.6592000000000002
2019-01-23,-10.1366
2019-01-24,10.88
2019-01-25,3.6075
2019-01-28,-6.2674
2019-01-29,-2.4516999999999998
2019-01-30,1.0663
2019-01-31,-0.1507
2019-02-01,0.4528
2019-02-04,-1.4275
2019-02-05,-2.8963
2019-02-06,2.9042
2019-02-07,0.3051
2019-02-08,-3.1939
2019-02-11,2.0424
2019-02-12,1.3857
2019-02-13,2.9613
2019-02-14,-2.6549
2019-02-15,2.803
2019-02-19,3.3161
2019-02-20,-1.4264999999999999
2019-02-21,-0.7959
2019-02-22,0.8023
2019-02-25,3.835
2019-02-26,-1.6028
2019-02-27,-0.779
2019-02-28,-2.07
2019-03-01,4.0087
2019-03-04,-1.822
2019-03-05,-3.6403
2019-03-06,-6.6667
2019-03-07,-4.0476
2019-03-08,-0.0827
2019-03-11,7.202
2019-03-12,1.1583
2019-03-13,3.5115
2019-03-14,0.0
2019-03-15,-3.3186
2019-03-18,5.7971
2019-03-19,-3.3886
2019-03-20,1.8657
2019-03-21,-0.8791
2019-03-22,-3.3259
2019-03-25,1.1468
2019-03-26,3.3258
2019-03-27,1.0973
2019-03-28,-2.8944
2019-03-29,-0.8197
2019-04-01,3.5312
2019-04-02,1.3788
2019-04-03,1.2169
2019-04-04,-1.1315
2019-04-05,-0.7868
2019-04-08,-1.2257
2019-04-09,1.0219
2019-04-10,1.3006
2019-04-11,-1.9971
2019-04-12,-7.6419
2019-04-15,2.0489
2019-04-16,2.5483000000000002
2019-04-17,4.0663
2019-04-18,3.2561999999999998
2019-04-22,-2.2425
2019-04-23,0.2867
2019-04-24,-1.3580999999999999
2019-04-25,0.3623
2019-04-26,-0.2166
2019-04-29,0.0724
2019-04-30,-1.8077
2019-05-01,-2.1355
2019-05-02,-1.5049000000000001
2019-05-03,1.2987
2019-05-06,0.1508
2019-05-07,-2.9367
2019-05-08,3.4911
2019-05-09,1.1994
2019-05-10,0.3704
2019-05-13,-6.0517
2019-05-14,5.4203
2019-05-15,0.7452
2019-05-16,0.2959
2019-05-17,-0.2212
2019-05-20,4.3607
2019-05-21,-2.5496
2019-05-22,0.9448
2019-05-23,0.8639
2019-05-24,-0.4283
2019-05-28,-0.2867
2019-05-29,-0.2157
2019-05-30,0.5764
2019-05-31,-1.361
2019-06-03,-0.1452
2019-06-04,1.8182
2019-06-05,-1.0714
2019-06-06,1.8773
2019-06-07,-2.6223
2019-06-10,1.6739000000000002
2019-06-11,-1.0021
2019-06-12,-0.2892
2019-06-13,2.5381
2019-06-14,-2.1216
2019-06-17,3.396
2019-06-18,2.8651
2019-06-19,-0.3397
2019-06-20,-6.3395
2019-06-21,1.6012
2019-06-24,-1.2894
2019-06-25,0.8708
2019-06-26,-1.1511
2019-06-27,4.1485
2019-06-28,4.5423
2019-07-01,-0.4011
2019-07-02,-6.3087
2019-07-03,-1.361
2019-07-05,0.7262
2019-07-08,-0.5047
2019-07-09,-2.3913
2019-07-10,3.0438
2019-07-11,2.4496
2019-07-12,2.1097
2019-07-15,-0.4132
2019-07-16,-5.0484
2019-07-17,-2.2578
2019-07-18,-0.9687
2019-07-19,-0.9782
2019-07-22,1.8237
2019-07-23,1.194
2019-07-24,2.6549
2019-07-25,-2.1552
2019-07-26,2.4229
2019-07-29,-1.4337
2019-07-30,5.0182
2019-07-31,-2.4931
2019-08-01,-3.3381
2019-08-02,-1.1756
2019-08-05,-2.3792
2019-08-06,-4.4935
2019-08-07,-1.7544
2019-08-08,4.4643
2019-08-09,-2.7972
2019-08-12,-1.8385
2019-08-13,0.8958
2019-08-14,-3.632
2019-08-15,-5.1089
2019-08-16,1.4122
2019-08-19,0.6963
2019-08-20,-3.8029
2019-08-21,6.9182
2019-08-22,-0.4202
2019-08-23,-6.5823
2019-08-26,-0.1807
2019-08-27,0.0905
2019-08-28,8.1374
2019-08-29,12.1237
2019-08-30,-2.8337
2019-09-03,-0.5372
2019-09-04,2.5463
2019-09-05,4.3642
2019-09-06,-2.1629
2019-09-09,1.7686
2019-09-10,2.0999
2019-09-11,-1.4894
2019-09-12,1.5838999999999999
2019-09-13,-0.9213
2019-09-16,0.7868
2019-09-17,-2.626
2019-09-18,0.4373
2019-09-19,-4.2816
2019-09-20,1.9712
2019-09-23,0.4461
2019-09-24,-5.0333
2019-09-25,2.3383
2019-09-26,-2.2087
2019-09-27,-1.0125
2019-09-30,-1.1015
2019-10-01,-0.0796
2019-10-02,0.7962
2019-10-03,1.3428
2019-10-04,0.5456
2019-10-07,0.7752
2019-10-08,-0.9231
2019-10-09,0.5435
2019-10-10,2.9344
2019-10-11,2.7007
2019-10-14,-2.4105
2019-10-15,1.0479
2019-10-16,-0.1481
2019-10-17,-1.1128
2019-10-18,0.15
2019-10-21,2.1723
2019-10-22,2.0528
2019-10-23,-0.5029
2019-10-24,-1.5162
2019-10-25,1.0997
2019-10-28,-0.145
2019-10-29,0.0
2019-10-30,-1.8155000000000001
2019-10-31,-3.7721999999999998
2019-11-01,2.1522
2019-11-04,3.7622
2019-11-05,1.0877
2019-11-06,-0.9326
2019-11-07,-1.3758
2019-11-08,0.5874
2019-11-11,-0.292
2019-11-12,-4.3192
2019-11-13,-4.1316
2019-11-14,-3.0327
2019-11-15,1.2346
2019-11-18,0.1626
2019-11-19,-2.1916
2019-11-20,-1.6598000000000002
2019-11-21,-1.6034000000000002
2019-11-22,-1.1149
2019-11-25,3.209
2019-11-26,-1.5966
2019-11-27,0.0854
2019-11-29,0.9386
2019-12-02,-0.2536
2019-12-03,-1.6949
2019-12-04,0.9483
2019-12-05,-0.2562
2019-12-06,4.6233
2019-12-09,1.0638
2019-12-10,-1.0526
2019-12-11,3.8462
2019-12-12,1.4184
2019-12-13,2.0202
2019-12-16,0.6855
2019-12-17,1.2103
2019-12-18,2.3169
2019-12-19,1.534
2019-12-20,0.2158
2019-12-23,1.1486
2019-12-24,0.9226
2019-12-26,-2.1097
2019-12-27,0.0
2019-12-30,-1.2213
2019-12-31,0.2909
2020-01-02,0.4351
2020-01-03,-0.722
2020-01-06,1.0182
2020-01-07,-1.5838999999999999
2020-01-08,-2.2677
2020-01-09,0.0749
2020-01-10,-2.169
2020-01-13,-3.7462
2020-01-14,0.3177
2020-01-15,-3.0087
2020-01-16,3.2653
2020-01-17,-4.5059000000000005
2020-01-21,0.5795
2020-01-22,-0.4115
2020-01-23,-2.4793
2020-01-24,-2.9661
2020-01-27,-6.8122
2020-01-28,-0.4686
2020-01-29,-0.4708
2020-01-30,0.0946
2020-01-31,-1.3233
2020-02-03,-5.9387
2020-02-04,0.0
2020-02-05,-3.055
2020-02-06,-1.6806999999999999
2020-02-07,-3.2051
2020-02-10,-4.1943
2020-02-11,2.8802
2020-02-12,3.1355
2020-02-13,-1.9544000000000001
2020-02-14,-1.3289
2020-02-18,-2.8058
2020-02-19,2.194
2020-02-20,0.0
2020-02-21,-1.1299
2020-02-24,-4.9143
2020-02-25,-5.649
2020-02-26,0.8917
2020-02-27,-1.8939
2020-02-28,2.3166
2020-03-02,2.2641999999999998
2020-03-03,-13.2841
2020-03-04,13.4752
2020-03-05,-12.875
2020-03-06,4.4475999999999996
2020-03-09,-22.1154
2020-03-10,9.8765
2020-03-11,-3.2103
2020-03-12,-1.1609
2020-03-13,10.0671
2020-03-16,-12.6524
2020-03-17,-9.9476
2020-03-18,-19.7674
2020-03-19,9.4203
2020-03-20,-17.66
2020-03-23,-1.8767
2020-03-24,26.2295
2020-03-25,-7.3593
2020-03-26,12.3832
2020-03-27,-11.4345
2020-03-30,-10.5634
2020-03-31,14.9606
2020-04-01,-17.1233
2020-04-02,-0.8264
2020-04-03,9.4444
2020-04-06,21.5736
2020-04-07,-13.7787
2020-04-08,0.2421
2020-04-09,1.2077
2020-04-13,-11.2172
2020-04-14,2.6882
2020-04-15,-9.6859
2020-04-16,-12.1739
2020-04-17,4.6205
2020-04-20,-6.3091
2020-04-21,0.0
2020-04-22,2.6936
2020-04-23,-0.6557
2020-04-24,0.6601
2020-04-27,-1.3115
2020-04-28,0.6645
2020-04-29,9.571
2020-04-30,-5.7229
2020-05-01,-4.4728
2020-05-04,-5.0167
2020-05-05,-8.0986
2020-05-06,-1.1494
2020-05-07,-7.3643
2020-05-08,0.8368
2020-05-11,-4.9793
2020-05-12,-8.7336
2020-05-13,-6.6986
2020-05-14,-6.6667
2020-05-15,2.7473
2020-05-18,-4.8128
2020-05-19,-12.3596
2020-05-20,-3.8462
2020-05-21,-0.6667
2020-05-22,3.3557
2020-05-26,1.9481000000000002
2020-05-27,-3.8217
2020-05-28,0.6623
2020-05-29,1.9737
2020-06-01,-3.2258
2020-06-02,0.6667
2020-06-03,20.5298
2020-06-04,34.6154
2020-06-05,35.102
2020-06-08,44.713
2020-06-09,-8.3507
2020-06-10,-10.4784
2020-06-11,-9.4148
2020-06-12,-3.6517
2020-06-15,3.207
2020-06-16,3.1073
2020-06-17,-13.9726
2020-06-18,7.9618
2020-06-19,-4.4248
2020-06-22,-5.8642
2020-06-23,-0.9836
2020-06-24,-15.2318
2020-06-25,-7.8125
2020-06-26,13.5593
2020-06-29,-0.7463
2020-06-30,-4.1353
2020-07-01,4.7059
2020-07-02,-2.2472
2020-07-06,-9.5785
2020-07-07,-4.2373
2020-07-08,3.0973
2020-07-09,-4.2918
2020-07-10,4.4843
2020-07-13,-6.4378
2020-07-14,10.0917
2020-07-15,-2.9167
2020-07-16,0.0
2020-07-17,-4.2918
2020-07-20,-0.8969
2020-07-21,5.4299
2020-07-22,-1.2876
2020-07-23,0.4348
2020-07-24,1.2987
2020-07-27,8.1197
2020-07-28,8.6957
2020-07-29,-11.6364
2020-07-30,4.5267
2020-07-31,-3.1496
