ticker,ALLY US Equity
2014-08-25,-0.1212
2014-08-26,0.6472
2014-08-27,0.2814
2014-08-28,-0.4008
2014-08-29,-1.006
2014-09-02,1.3415
2014-09-03,-0.3209
2014-09-04,0.0
2014-09-05,0.4024
2014-09-08,-0.521
2014-09-09,-0.4432
2014-09-10,-1.1736
2014-09-11,0.9828
2014-09-12,-0.811
2014-09-15,-1.7170999999999998
2014-09-16,-0.3328
2014-09-17,-0.1669
2014-09-18,-1.1288
2014-09-19,0.0423
2014-09-22,0.3381
2014-09-23,-1.4322
2014-09-24,0.9402
2014-09-25,-1.8628
2014-09-26,1.4668
2014-09-29,-0.3827
2014-09-30,-1.2377
2014-10-01,-2.0743
2014-10-02,-1.3679999999999999
2014-10-03,1.7896999999999998
2014-10-06,-0.5714
2014-10-07,-2.9619999999999997
2014-10-08,0.6834
2014-10-09,-3.9367
2014-10-10,-1.6957
2014-10-13,-3.5937
2014-10-14,0.4473
2014-10-15,1.7318
2014-10-16,2.3833
2014-10-17,2.6603
2014-10-20,-0.3702
2014-10-21,2.7404
2014-10-22,-2.7577
2014-10-23,0.6974
2014-10-24,0.1385
2014-10-27,0.461
2014-10-28,1.9275
2014-10-29,2.7465
2014-10-30,-0.0876
2014-10-31,-0.4386
2014-11-03,-1.7621
2014-11-04,-0.7175
2014-11-05,1.3098
2014-11-06,0.0446
2014-11-07,1.1141
2014-11-10,0.3967
2014-11-11,0.2195
2014-11-12,1.1389
2014-11-13,0.4764
2014-11-14,1.1207
2014-11-17,0.0426
2014-11-18,0.5965
2014-11-19,-0.8895
2014-11-20,0.0855
2014-11-21,0.1708
2014-11-24,0.7673
2014-11-25,1.3536000000000001
2014-11-26,-1.3356
2014-11-28,0.5922
2014-12-01,-2.439
2014-12-02,-1.25
2014-12-03,-0.9166
2014-12-04,0.6167
2014-12-05,1.0508
2014-12-08,0.13
2014-12-09,0.8222
2014-12-10,-1.9742
2014-12-11,-0.8757
2014-12-12,-1.9876
2014-12-15,-2.5237
2014-12-16,0.0462
2014-12-17,2.403
2014-12-18,2.6625
2014-12-19,2.2418
2014-12-22,1.5476999999999999
2014-12-23,1.1431
2014-12-24,-0.0837
2014-12-26,0.5027
2014-12-29,-0.3752
2014-12-30,-0.5439
2014-12-31,-0.631
2015-01-02,0.127
2015-01-05,-0.8457
2015-01-06,-1.6631
2015-01-07,0.0867
2015-01-08,1.9064
2015-01-09,1.5306
2015-01-12,-5.4858
2015-01-13,-4.0319
2015-01-14,-2.9548
2015-01-15,-3.1399
2015-01-16,0.1965
2015-01-20,-0.8824
2015-01-21,-0.3956
2015-01-22,2.433
2015-01-23,-0.824
2015-01-26,1.564
2015-01-27,-0.4812
2015-01-28,-3.2398
2015-01-29,-2.1489
2015-01-30,-4.4433
2015-02-02,1.9776
2015-02-03,2.8302
2015-02-04,0.5607
2015-02-05,1.4192
2015-02-06,-1.7490999999999999
2015-02-09,1.4751
2015-02-10,2.6065
2015-02-11,3.1265
2015-02-12,3.4581
2015-02-13,0.9615
2015-02-17,-0.9977
2015-02-18,-1.3743
2015-02-19,1.347
2015-02-20,0.0
2015-02-23,-2.429
2015-02-24,-0.3288
2015-02-25,0.1885
2015-02-26,-1.4111
2015-02-27,-0.8588
2015-03-02,-2.9355
2015-03-03,4.1646
2015-03-04,-0.6663
2015-03-05,0.0479
2015-03-06,0.9579
2015-03-09,0.7116
2015-03-10,-2.261
2015-03-11,0.3855
2015-03-12,1.6803
2015-03-13,-0.7082
2015-03-16,0.1902
2015-03-17,-0.0475
2015-03-18,0.4274
2015-03-19,0.8983
2015-03-20,-0.5155
2015-03-23,-0.1413
2015-03-24,-1.0377
2015-03-25,-0.4766
2015-03-26,-1.0536
2015-03-27,-0.484
2015-03-30,0.535
2015-03-31,1.4998
2015-04-01,-1.5729
2015-04-02,-0.3874
2015-04-06,-0.3403
2015-04-07,0.2439
2015-04-08,-0.5353
2015-04-09,-0.2446
2015-04-10,1.7656
2015-04-13,0.4819
2015-04-14,0.048
2015-04-15,1.7258
2015-04-16,-0.6126
2015-04-17,-1.7069999999999999
2015-04-20,-0.3859
2015-04-21,-0.4843
2015-04-22,-0.292
2015-04-23,-0.488
2015-04-24,-2.1579
2015-04-27,1.8045
2015-04-28,4.7267
2015-04-29,1.3634
2015-04-30,1.5306
2015-05-01,0.5025
2015-05-04,0.9091
2015-05-05,-0.991
2015-05-06,1.4104
2015-05-07,1.1663999999999999
2015-05-08,0.9756
2015-05-11,-0.8783
2015-05-12,-1.1963
2015-05-13,-0.583
2015-05-14,-0.5413
2015-05-15,-0.3175
2015-05-18,1.6379000000000001
2015-05-19,-0.4029
2015-05-20,1.6629
2015-05-21,0.2653
2015-05-22,-0.2205
2015-05-26,-0.7512
2015-05-27,0.9795
2015-05-28,0.3086
2015-05-29,-0.3516
2015-06-01,0.397
2015-06-02,-0.5712
2015-06-03,0.2209
2015-06-04,-0.7055
2015-06-05,0.8881
2015-06-08,-0.7042
2015-06-09,0.2216
2015-06-10,0.5307
2015-06-11,0.5279
2015-06-12,-0.1751
2015-06-15,0.1754
2015-06-16,0.744
2015-06-17,0.695
2015-06-18,0.5177
2015-06-19,0.6009
2015-06-22,0.9386
2015-06-23,-0.3381
2015-06-24,-0.5513
2015-06-25,0.1706
2015-06-26,-0.6386
2015-06-29,-3.5561
2015-06-30,-0.3554
2015-07-01,2.0062
2015-07-02,-0.6556
2015-07-06,-1.1879
2015-07-07,1.1576
2015-07-08,-2.9049
2015-07-09,-0.816
2015-07-10,1.3711
2015-07-13,1.2173
2015-07-14,0.2227
2015-07-15,-0.2667
2015-07-16,-0.1783
2015-07-17,0.0893
2015-07-20,-0.1338
2015-07-21,0.4913
2015-07-22,0.7556
2015-07-23,-1.2792
2015-07-24,-2.3682
2015-07-27,-1.373
2015-07-28,4.2691
2015-07-29,2.2697
2015-07-30,0.0435
2015-07-31,-0.9569
2015-08-03,0.3953
2015-08-04,0.5249
2015-08-05,-2.7415000000000003
2015-08-06,-0.7159
2015-08-07,-0.9464
2015-08-10,3.0027
2015-08-11,-3.1802
2015-08-12,-0.5018
2015-08-13,-0.5044
2015-08-14,0.0461
2015-08-17,0.4146
2015-08-18,-0.2752
2015-08-19,0.322
2015-08-20,-1.6505999999999998
2015-08-21,-0.2797
2015-08-24,-2.5713
2015-08-25,-0.2399
2015-08-26,1.3949
2015-08-27,3.3681
2015-08-28,0.6884
2015-08-31,-0.3646
2015-09-01,-4.3001
2015-09-02,0.7648
2015-09-03,0.5218
2015-09-04,-2.8787000000000003
2015-09-08,1.8465
2015-09-09,0.334
2015-09-10,-0.0951
2015-09-11,-0.6663
2015-09-14,-0.0958
2015-09-15,0.9592
2015-09-16,1.6627
2015-09-17,0.1869
2015-09-18,-1.6791
2015-09-21,1.3283
2015-09-22,-2.3407999999999998
2015-09-23,0.1918
2015-09-24,-0.5742
2015-09-25,0.0
2015-09-28,-3.513
2015-09-29,-0.5985
2015-09-30,2.2579000000000002
2015-10-01,-0.3925
2015-10-02,-0.0493
2015-10-05,0.8379
2015-10-06,0.8309
2015-10-07,0.824
2015-10-08,1.0577
2015-10-09,-1.6651
2015-10-12,-0.8224
2015-10-13,0.6341
2015-10-14,-0.4363
2015-10-15,0.7303
2015-10-16,-0.9183
2015-10-19,-1.0244
2015-10-20,0.0493
2015-10-21,-0.4433
2015-10-22,-1.3855
2015-10-23,0.3011
2015-10-26,1.6508
2015-10-27,-1.8700999999999999
2015-10-28,3.8114
2015-10-29,-4.1063
2015-10-30,0.3526
2015-11-02,0.1506
2015-11-03,1.5038
2015-11-04,0.642
2015-11-05,-2.4043
2015-11-06,1.0558
2015-11-09,-1.4925
2015-11-10,0.5556
2015-11-11,-0.5525
2015-11-12,2.3737
2015-11-13,-1.332
2015-11-16,1.35
2015-11-17,-3.3547000000000002
2015-11-18,0.0
2015-11-19,-1.1741
2015-11-20,3.6673999999999998
2015-11-23,-0.9965
2015-11-24,-0.3523
2015-11-25,1.1111
2015-11-27,-1.2987
2015-11-30,1.0121
2015-12-01,1.0521
2015-12-02,-1.6360999999999999
2015-12-03,0.7056
2015-12-04,-0.8008
2015-12-07,-0.6559
2015-12-08,-0.1016
2015-12-09,0.1017
2015-12-10,-0.0508
2015-12-11,-2.2866
2015-12-14,-3.9522
2015-12-15,0.8663
2015-12-16,-0.3757
2015-12-17,-0.7004
2015-12-18,-0.1628
2015-12-21,-0.3804
2015-12-22,1.4729999999999999
2015-12-23,3.3871
2015-12-24,0.104
2015-12-28,-2.6494
2015-12-29,0.6403
2015-12-30,-1.1665
2015-12-31,0.0
2016-01-04,0.0536
2016-01-05,-0.1609
2016-01-06,-1.6112
2016-01-07,-4.9672
2016-01-08,-3.0442
2016-01-11,-0.4739
2016-01-12,-3.0952
2016-01-13,-2.3342
2016-01-14,2.6414999999999997
2016-01-15,-2.0221
2016-01-19,-1.8761999999999999
2016-01-20,-0.0637
2016-01-21,0.574
2016-01-22,-0.2536
2016-01-25,-2.5429
2016-01-26,2.0874
2016-01-27,1.7252
2016-01-28,-3.5804
2016-01-29,3.2573
2016-02-01,1.2618
2016-02-02,0.2492
2016-02-03,6.1529
2016-02-04,0.5269
2016-02-05,-0.9319
2016-02-08,-3.2922000000000002
2016-02-09,-1.5198
2016-02-10,3.3951000000000002
2016-02-11,-5.0746
2016-02-12,2.7673
2016-02-16,4.1004
2016-02-17,0.3527
2016-02-18,0.5272
2016-02-19,-1.5152
2016-02-22,3.787
2016-02-23,-2.4515000000000002
2016-02-24,0.4091
2016-02-25,1.1059
2016-02-26,1.0937999999999999
2016-02-29,0.1139
2016-03-01,1.6496
2016-03-02,1.343
2016-03-03,2.4848
2016-03-04,0.5388
2016-03-07,1.179
2016-03-08,-4.714
2016-03-09,0.0556
2016-03-10,0.0
2016-03-11,1.4444
2016-03-14,-0.7667
2016-03-15,-2.2075
2016-03-16,0.395
2016-03-17,2.8668
2016-03-18,0.9836
2016-03-21,0.2165
2016-03-22,-0.8099
2016-03-23,-1.1432
2016-03-24,0.9912
2016-03-28,-0.7088
2016-03-29,-0.7139
2016-03-30,0.8296
2016-03-31,2.6879
2016-04-01,-0.3205
2016-04-04,-2.5188
2016-04-05,-3.7933
2016-04-06,-0.3429
2016-04-07,-0.6881
2016-04-08,-2.0785
2016-04-11,1.4151
2016-04-12,0.0581
2016-04-13,3.0796
2016-04-14,-1.3529
2016-04-15,0.0571
2016-04-18,0.7424
2016-04-19,1.9841
2016-04-20,2.0011
2016-04-21,-0.327
2016-04-22,1.2028
2016-04-25,-0.1621
2016-04-26,-0.0541
2016-04-27,-3.3027
2016-04-28,-0.3919
2016-04-29,0.1124
2016-05-02,0.0
2016-05-03,-4.0988
2016-05-04,-0.9953
2016-05-05,0.3548
2016-05-06,1.1196
2016-05-09,-0.9324
2016-05-10,1.8235000000000001
2016-05-11,-1.6753
2016-05-12,-0.9988
2016-05-13,-0.6528
2016-05-16,0.3584
2016-05-17,0.5952
2016-05-18,0.0592
2016-05-19,-1.4193
2016-05-20,0.4199
2016-05-23,-0.6571
2016-05-24,2.7661
2016-05-25,2.4576000000000002
2016-05-26,1.1421999999999999
2016-05-27,0.3953
2016-05-31,0.8999
2016-06-01,1.3378
2016-06-02,1.8152
2016-06-03,-4.43
2016-06-06,2.5438
2016-06-07,0.6615
2016-06-08,-0.7119
2016-06-09,-1.7099
2016-06-10,-1.5713
2016-06-13,-2.9076
2016-06-14,-5.5784
2016-06-15,2.0522
2016-06-16,0.0
2016-06-17,-0.1828
2016-06-20,1.5263
2016-06-21,-1.6236000000000002
2016-06-22,-0.6112
2016-06-23,3.444
2016-06-24,-5.8859
2016-06-27,-5.8749
2016-06-28,2.5503
2016-06-29,4.3194
2016-06-30,7.0891
2016-07-01,-2.1675
2016-07-05,-5.5689
2016-07-06,-0.2536
2016-07-07,1.1443
2016-07-08,4.5255
2016-07-11,0.6615
2016-07-12,2.5686999999999998
2016-07-13,-0.2912
2016-07-14,0.3505
2016-07-15,0.5821
2016-07-18,1.0995
2016-07-19,-0.5724
2016-07-20,0.2303
2016-07-21,0.6318
2016-07-22,-0.5137
2016-07-25,1.1474
2016-07-26,1.2479
2016-07-27,-1.0644
2016-07-28,1.6987999999999999
2016-07-29,0.8949
2016-08-01,-2.2173
2016-08-02,0.0567
2016-08-03,1.983
2016-08-04,1.6667
2016-08-05,1.9125999999999999
2016-08-08,-0.2145
2016-08-09,0.2687
2016-08-10,-0.0536
2016-08-11,1.2332
2016-08-12,0.4767
2016-08-15,1.6341999999999999
2016-08-16,1.1411
2016-08-17,-0.5128
2016-08-18,0.2062
2016-08-19,0.1029
2016-08-22,0.2055
2016-08-23,0.359
2016-08-24,0.1022
2016-08-25,0.7657
2016-08-26,-0.152
2016-08-29,0.5581
2016-08-30,0.8577
2016-08-31,0.2501
2016-09-01,-2.2954
2016-09-02,1.2257
2016-09-06,-0.1514
2016-09-07,1.1622
2016-09-08,-0.6494
2016-09-09,-2.8658
2016-09-12,2.1222
2016-09-13,-1.9767000000000001
2016-09-14,0.3102
2016-09-15,0.5155
2016-09-16,-1.5385
2016-09-19,-0.1042
2016-09-20,-0.2607
2016-09-21,0.3659
2016-09-22,0.7292
2016-09-23,-1.3444
2016-09-26,-1.2579
2016-09-27,1.6454
2016-09-28,1.201
2016-09-29,-0.7224
2016-09-30,1.1954
2016-10-03,1.0272
2016-10-04,0.4067
2016-10-05,1.1646
2016-10-06,-0.6507
2016-10-07,-0.4534
2016-10-10,0.7085
2016-10-11,-1.2563
2016-10-12,-0.5089
2016-10-13,-1.6368
2016-10-14,0.364
2016-10-17,0.1554
2016-10-18,0.2587
2016-10-19,0.4644
2016-10-20,-0.4622
2016-10-21,-0.1032
2016-10-24,0.6715
2016-10-25,0.3079
2016-10-26,-3.7852
2016-10-27,-0.6911
2016-10-28,-1.2313
2016-10-31,-1.6331
2016-11-01,-1.7156
2016-11-02,-0.6757
2016-11-03,-1.2472
2016-11-04,-1.4925
2016-11-07,1.9231
2016-11-08,-3.7164
2016-11-09,2.9691
2016-11-10,4.4983
2016-11-11,1.3245
2016-11-14,3.6492
2016-11-15,0.9459
2016-11-16,-1.3014000000000001
2016-11-17,1.635
2016-11-18,0.7265
2016-11-21,0.3091
2016-11-22,0.9245
2016-11-23,1.5267
2016-11-25,-0.8521
2016-11-28,-1.4661
2016-11-29,-1.1288
2016-11-30,0.7784
2016-12-01,1.4418
2016-12-02,-0.6599
2016-12-05,0.7154
2016-12-06,-0.4059
2016-12-07,1.1207
2016-12-08,2.3678
2016-12-09,0.3937
2016-12-12,-1.7647
2016-12-13,-0.6986
2016-12-14,-1.1558
2016-12-15,1.1185
2016-12-16,0.1006
2016-12-19,-1.2054
2016-12-20,0.6609
2016-12-21,-0.303
2016-12-22,-1.0132
2016-12-23,0.87
2016-12-27,0.7103
2016-12-28,-2.0655
2016-12-29,-1.2346
2016-12-30,-0.9375
2017-01-03,1.1041
2017-01-04,2.4441
2017-01-05,0.1015
2017-01-06,0.8621
2017-01-09,-0.7039
2017-01-10,1.4684
2017-01-11,0.4491
2017-01-12,0.0994
2017-01-13,-1.0918
2017-01-17,-2.86
2017-01-18,0.4132
2017-01-19,-0.6173
2017-01-20,-0.2588
2017-01-23,-0.7265
2017-01-24,1.0455
2017-01-25,1.4485000000000001
2017-01-26,1.0199
2017-01-27,-0.5048
2017-01-30,0.3044
2017-01-31,7.2626
2017-02-01,2.2727
2017-02-02,2.5
2017-02-03,2.5745
2017-02-06,-0.2642
2017-02-07,0.6623
2017-02-08,-1.0965
2017-02-09,0.8426
2017-02-10,0.2199
2017-02-13,0.7021
2017-02-14,1.6122
2017-02-15,0.6861
2017-02-16,-1.1073
2017-02-17,-0.0431
2017-02-21,-0.1293
2017-02-22,-0.0863
2017-02-23,-0.1727
2017-02-24,-1.5138
2017-02-27,1.1858
2017-02-28,-2.3872
2017-03-01,1.6896
2017-03-02,-1.6178
2017-03-03,-0.0889
2017-03-06,-1.7793999999999999
2017-03-07,-1.0417
2017-03-08,-0.5034
2017-03-09,0.23
2017-03-10,0.872
2017-03-13,0.0
2017-03-14,-1.3194
2017-03-15,-0.0461
2017-03-16,-0.4151
2017-03-17,-2.038
2017-03-20,-0.1418
2017-03-21,-2.8883
2017-03-22,-0.5851
2017-03-23,-1.177
2017-03-24,-0.9429
2017-03-27,-2.2545
2017-03-28,1.6914
2017-03-29,1.3609
2017-03-30,1.9891
2017-03-31,-0.8776
2017-04-03,-1.7216
2017-04-04,-2.4024
2017-04-05,-2.1538
2017-04-06,2.7254
2017-04-07,-0.102
2017-04-10,0.0
2017-04-11,0.6129
2017-04-12,-0.6091
2017-04-13,-2.094
2017-04-17,1.1998
2017-04-18,-0.8247
2017-04-19,0.7277
2017-04-20,3.096
2017-04-21,-0.2503
2017-04-24,2.7095000000000002
2017-04-25,1.1236
2017-04-26,2.0773
2017-04-27,-4.212
2017-04-28,-1.7856999999999998
2017-05-01,-0.202
2017-05-02,0.9109
2017-05-03,-1.5045
2017-05-04,-0.3564
2017-05-05,0.7154
2017-05-08,1.0147
2017-05-09,-0.8036
2017-05-10,-1.2658
2017-05-11,-3.4359
2017-05-12,-0.6373
2017-05-15,2.2448
2017-05-16,-0.8364
2017-05-17,-3.9536
2017-05-18,0.3842
2017-05-19,2.7337
2017-05-22,0.4258
2017-05-23,0.5299
2017-05-24,0.4744
2017-05-25,0.2623
2017-05-26,0.0
2017-05-30,-2.0408
2017-05-31,-0.9615
2017-06-01,1.726
2017-06-02,0.2651
2017-06-05,-0.0529
2017-06-06,0.6878
2017-06-07,0.2627
2017-06-08,-0.3669
2017-06-09,3.5770999999999997
2017-06-12,-1.0157
2017-06-13,2.2576
2017-06-14,0.3011
2017-06-15,2.6013
2017-06-16,-0.6826
2017-06-19,-0.8346
2017-06-20,-0.6931
2017-06-21,-0.0499
2017-06-22,1.6958
2017-06-23,0.7357
2017-06-26,1.0711
2017-06-27,1.1078999999999999
2017-06-28,0.9528
2017-06-29,0.0944
2017-06-30,-1.4616
2017-07-03,2.0574
2017-07-05,-0.0938
2017-07-06,-2.4402
2017-07-07,0.1443
2017-07-10,-0.0961
2017-07-11,0.4808
2017-07-12,2.2967
2017-07-13,0.608
2017-07-14,-0.2325
2017-07-17,-2.3299
2017-07-18,-0.334
2017-07-19,2.6328
2017-07-20,0.4198
2017-07-21,1.8578999999999999
2017-07-24,-0.2736
2017-07-25,0.7316
2017-07-26,-1.4526
2017-07-27,4.9286
2017-07-28,0.1317
2017-07-31,-0.2204
2017-08-01,0.5742
2017-08-02,0.0439
2017-08-03,-0.5707
2017-08-04,0.3091
2017-08-07,0.4401
2017-08-08,0.2191
2017-08-09,-0.481
2017-08-10,-2.8120000000000003
2017-08-11,-0.4973
2017-08-14,2.6806
2017-08-15,0.177
2017-08-16,-0.2208
2017-08-17,-1.9478
2017-08-18,-0.5418
2017-08-21,-0.4539
2017-08-22,0.5928
2017-08-23,2.1306
2017-08-24,0.1775
2017-08-25,0.7975
2017-08-28,-2.4176
2017-08-29,-0.4955
2017-08-30,1.2223
2017-08-31,1.0733
2017-09-01,0.6195
2017-09-05,-1.4072
2017-09-06,0.6244
2017-09-07,-2.172
2017-09-08,1.3593
2017-09-11,0.5811
2017-09-12,1.6444
2017-09-13,-0.962
2017-09-14,-1.8102
2017-09-15,1.5288
2017-09-18,1.4172
2017-09-19,0.3057
2017-09-20,0.0
2017-09-21,0.5224
2017-09-22,0.9961
2017-09-25,-0.2144
2017-09-26,0.3008
2017-09-27,2.0994
2017-09-28,0.2518
2017-09-29,1.5488
2017-10-02,0.6595
2017-10-03,0.2867
2017-10-04,-0.9392
2017-10-05,-0.0824
2017-10-06,0.6601
2017-10-09,-0.1639
2017-10-10,0.4926
2017-10-11,-0.531
2017-10-12,-1.6016
2017-10-13,0.8347
2017-10-16,1.6141999999999999
2017-10-17,-0.5703
2017-10-18,0.2868
2017-10-19,0.1634
2017-10-20,1.509
2017-10-23,-1.0848
2017-10-24,0.0406
2017-10-25,4.2225
2017-10-26,1.3635
2017-10-27,0.9992
2017-10-30,-0.1903
2017-10-31,0.0762
2017-11-01,0.8419
2017-11-02,0.7211
2017-11-03,0.5275
2017-11-06,0.6372
2017-11-07,-1.4525000000000001
2017-11-08,-2.7967
2017-11-09,-0.8554
2017-11-10,0.2745
2017-11-13,0.3129
2017-11-14,0.7407
2017-11-15,1.5093
2017-11-16,0.7244
2017-11-17,0.9463
2017-11-20,-0.075
2017-11-21,-0.9756
2017-11-22,-0.0758
2017-11-24,0.5688
2017-11-27,-1.0935
2017-11-28,1.0675
2017-11-29,0.5658
2017-11-30,0.7502
2017-12-01,1.452
2017-12-04,1.1376
2017-12-05,1.4151
2017-12-06,-0.2147
2017-12-07,1.721
2017-12-08,0.987
2017-12-11,0.4188
2017-12-12,1.3556
2017-12-13,-1.6461000000000001
2017-12-14,-0.6625
2017-12-15,0.7371
2017-12-18,0.3484
2017-12-19,0.1736
2017-12-20,0.6239
2017-12-21,0.4823
2017-12-22,0.2743
2017-12-26,0.0684
2017-12-27,-0.1708
2017-12-28,0.6502
2017-12-29,-0.8501
2018-01-02,0.9259
2018-01-03,-0.4757
2018-01-04,1.4681
2018-01-05,1.6824
2018-01-08,-1.2905
2018-01-09,1.8437999999999999
2018-01-10,-1.0533
2018-01-11,1.4637
2018-01-12,0.0984
2018-01-16,-0.7206
2018-01-17,1.0228
2018-01-18,-0.8165
2018-01-19,0.2634
2018-01-22,0.6568
2018-01-23,-0.9788
2018-01-24,-0.3624
2018-01-25,-0.496
2018-01-26,0.9305
2018-01-29,-0.2634
2018-01-30,1.7828
2018-01-31,-3.0165
2018-02-01,1.2429000000000001
2018-02-02,-4.1472999999999995
2018-02-05,-3.8768000000000002
2018-02-06,1.5844
2018-02-07,0.6735
2018-02-08,-4.1901
2018-02-09,1.323
2018-02-12,1.8136
2018-02-13,0.855
2018-02-14,0.6358
2018-02-15,0.8424
2018-02-16,-0.2088
2018-02-20,0.1046
2018-02-21,-1.0105
2018-02-22,-1.8303
2018-02-23,0.6095
2018-02-26,0.2851
2018-02-27,-0.8884
2018-02-28,0.0359
2018-03-01,-1.7921
2018-03-02,1.0949
2018-03-05,0.8303
2018-03-06,0.6803
2018-03-07,0.8535
2018-03-08,-0.7052
2018-03-09,1.5625
2018-03-12,0.3497
2018-03-13,-0.453
2018-03-14,-2.5201000000000002
2018-03-15,-1.3645
2018-03-16,0.8009
2018-03-19,-1.4085
2018-03-20,0.4029
2018-03-21,0.2189
2018-03-22,-3.6039
2018-03-23,-2.0393
2018-03-26,2.8527
2018-03-27,-1.7241
2018-03-28,1.4111
2018-03-29,2.1061
2018-04-02,-2.6888
2018-04-03,1.1734
2018-04-04,0.0374
2018-04-05,1.7577
2018-04-06,-2.1683
2018-04-09,0.6011
2018-04-10,2.6512000000000002
2018-04-11,-1.0186
2018-04-12,1.4333
2018-04-13,-1.2681
2018-04-16,0.4771
2018-04-17,0.5478
2018-04-18,0.0363
2018-04-19,0.2905
2018-04-20,0.1448
2018-04-23,-0.2169
2018-04-24,1.9203000000000001
2018-04-25,-0.7465
2018-04-26,-2.6504
2018-04-27,-1.8396
2018-04-30,-1.6867
2018-05-01,0.8429
2018-05-02,0.6079
2018-05-03,-1.8127
2018-05-04,1.3846
2018-05-07,0.6829
2018-05-08,0.113
2018-05-09,1.8818000000000001
2018-05-10,0.9974
2018-05-11,-2.5604
2018-05-14,0.4129
2018-05-15,-0.5607
2018-05-16,0.1128
2018-05-17,1.3519
2018-05-18,-0.1853
2018-05-21,0.5939
2018-05-22,1.3284
2018-05-23,-1.2382
2018-05-24,-0.2581
2018-05-25,-0.5915
2018-05-29,-3.0866
2018-05-30,-1.1896
2018-05-31,-0.3883
2018-06-01,1.4815
2018-06-04,0.8068
2018-06-05,-0.6479
2018-06-06,1.6878
2018-06-07,0.3395
2018-06-08,0.1128
2018-06-11,0.3004
2018-06-12,0.2246
2018-06-13,-1.4569
2018-06-14,-0.1516
2018-06-15,0.2658
2018-06-18,-0.1136
2018-06-19,-0.9477
2018-06-20,0.0
2018-06-21,0.3062
2018-06-22,0.8012
2018-06-25,-2.9145
2018-06-26,0.4678
2018-06-27,-2.0179
2018-06-28,1.8218
2018-06-29,2.1781
2018-07-02,1.5226
2018-07-03,-0.375
2018-07-05,0.8656
2018-07-06,0.5597
2018-07-09,2.8571
2018-07-10,-0.7215
2018-07-11,-0.5087
2018-07-12,-0.1461
2018-07-13,-0.0732
2018-07-16,-0.2562
2018-07-17,1.1009
2018-07-18,1.5608
2018-07-19,-0.3931
2018-07-20,-0.4665
2018-07-23,0.7931
2018-07-24,-0.3219
2018-07-25,0.3229
2018-07-26,-2.0029
2018-07-27,-0.5474
2018-07-30,0.4404
2018-07-31,-1.6806999999999999
2018-08-01,-0.4484
2018-08-02,-1.0511
2018-08-03,0.9863
2018-08-06,0.6762
2018-08-07,1.4925
2018-08-08,0.6985
2018-08-09,1.1683
2018-08-10,-2.851
2018-08-13,-0.1486
2018-08-14,1.3393
2018-08-15,-1.7254
2018-08-16,1.2327
2018-08-17,-0.5535
2018-08-20,1.5584
2018-08-21,0.5115
2018-08-22,-0.618
2018-08-23,-0.6584
2018-08-24,0.2209
