ticker,AGIN US Equity
2013-06-05,-0.8929
2013-06-06,-0.4279
2013-06-07,3.1441
2013-06-10,1.7544
2013-06-11,-1.7241
2013-06-12,-1.7544
2013-06-13,-0.9263
2013-06-14,0.935
2013-06-17,-0.8929
2013-06-18,1.8018
2013-06-19,0.885
2013-06-20,0.8772
2013-06-21,2.6087
2013-06-24,-0.5085
2013-06-25,-1.2138
2013-06-26,-8.600999999999999
2013-06-27,3.7736
2013-06-28,-6.9091000000000005
2013-07-01,-7.2266
2013-07-02,-10.1053
2013-07-03,-8.6651
2013-07-05,3.8462
2013-07-08,15.7716
2013-07-09,-6.1584
2013-07-10,-10.2273
2013-07-11,-1.2658
2013-07-12,0.0
2013-07-15,-10.2564
2013-07-16,-4.2857
2013-07-17,-1.4925
2013-07-18,12.4242
2013-07-19,13.2075
2013-07-22,-2.1429
2013-07-23,-1.4599
2013-07-24,-8.1481
2013-07-25,8.871
2013-07-26,3.6265
2013-07-29,-2.2785
2013-07-30,0.4572
2013-07-31,-5.0971
2013-08-01,5.1471
2013-08-02,-2.706
2013-08-05,0.0
2013-08-06,2.5
2013-08-07,-2.4085
2013-08-08,1.2184
2013-08-09,-3.2099
2013-08-12,0.7334
2013-08-13,0.0317
2013-08-14,1.2658
2013-08-15,-2.5
2013-08-16,-3.8462
2013-08-19,5.3333
2013-08-20,-8.8133
2013-08-21,4.3901
2013-08-22,-0.7979
2013-08-23,-0.8043
2013-08-26,-8.1081
2013-08-27,2.9044
2013-08-28,-4.2515
2013-08-29,-7.4627
2013-08-30,-6.4516
2013-09-03,-5.1724
2013-09-04,-12.0
2013-09-05,3.3058
2013-09-06,0.0
2013-09-09,-14.0
2013-09-10,-19.0698
2013-09-11,-9.1954
2013-09-12,-11.2737
2013-09-13,25.5461
2013-09-16,-4.5455
2013-09-17,-1.7856999999999998
2013-09-18,-6.0606
2013-09-19,0.6452
2013-09-20,0.0
2013-09-23,-3.8462
2013-09-24,-5.3333
2013-09-25,0.0
2013-09-26,9.8592
2013-09-27,0.0
2013-09-30,-2.5641
2013-10-01,5.1809
2013-10-02,-1.1728
2013-10-03,0.6329
2013-10-04,19.4969
2013-10-07,-7.8289
2013-10-08,5.6388
2013-10-09,-8.1081
2013-10-10,0.0
2013-10-11,-2.3529
2013-10-14,2.4096
2013-10-15,-4.7059
2013-10-16,1.8519
2013-10-17,9.0909
2013-10-18,-11.1111
2013-10-21,9.2969
2013-10-22,22.945
2013-10-23,-9.3023
2013-10-24,2.5641
2013-10-25,-5.0
2013-10-28,2.6316
2013-10-29,7.6923
2013-10-30,-4.7619
2013-10-31,0.0
2013-11-01,-2.9375
2013-11-04,5.6021
2013-11-05,-2.439
2013-11-06,-1.0
2013-11-07,1.0101
2013-11-08,0.0
2013-11-11,-7.4375
2013-11-12,-2.1607
2013-11-13,-0.5521
2013-11-14,7.703
2013-11-15,3.0928
2013-11-18,-2.5
2013-11-19,-10.1923
2013-11-20,3.9257999999999997
2013-11-21,4.3956
2013-11-22,0.0
2013-11-25,4.2105
2013-11-26,-0.0631
2013-11-27,-6.5066
2013-11-29,0.0676
2013-12-02,-2.7683999999999997
2013-12-03,4.4444
2013-12-04,-0.266
2013-12-05,-9.3333
2013-12-06,0.0
2013-12-09,0.5882
2013-12-10,-6.4327
2013-12-11,3.125
2013-12-12,-3.0303
2013-12-13,12.5
2013-12-16,8.3333
2013-12-17,-2.5641
2013-12-18,-5.2632
2013-12-19,-5.4861
2013-12-20,-0.0735
2013-12-23,-2.3529
2013-12-24,3.9157
2013-12-26,10.1449
2013-12-27,-7.8947
2013-12-30,-5.7143
2013-12-31,-3.0303
2014-01-02,6.25
2014-01-03,-1.1764999999999999
2014-01-06,-5.0595
2014-01-07,6.5047
2014-01-08,-5.8131
2014-01-09,-5.625
2014-01-10,5.9603
2014-01-13,-3.75
2014-01-14,3.8961
2014-01-15,5.625
2014-01-16,-2.3669000000000002
2014-01-17,2.3485
2014-01-21,-2.2946
2014-01-22,-7.803
2014-01-23,-3.3689
2014-01-24,12.2449
2014-01-27,-6.0606
2014-01-28,-3.2258
2014-01-29,-2.0
2014-01-30,2.0408
2014-01-31,1.3333
2014-02-03,-1.3158
2014-02-04,-1.3333
2014-02-05,0.0
2014-02-06,1.3514
2014-02-07,0.0
2014-02-10,-3.3333
2014-02-11,3.4483
2014-02-12,3.3333
2014-02-13,-5.1613
2014-02-14,4.7619
2014-02-18,0.0
2014-02-19,-2.5974
2014-02-20,-1.0
2014-02-21,1.0101
2014-02-24,0.0
2014-02-25,-1.3333
2014-02-26,-2.027
2014-02-27,4.1379
2014-02-28,-2.649
2014-03-03,7.483
2014-03-04,-4.8655
2014-03-05,-0.2079
2014-03-06,5.125
2014-03-07,-8.046
2014-03-10,0.0
2014-03-11,-3.319
2014-03-12,-0.1337
2014-03-13,5.7143
2014-03-14,-2.027
2014-03-17,1.0345
2014-03-18,-1.0239
2014-03-19,-35.1724
2014-03-20,-8.5106
2014-03-21,-12.7907
2014-03-24,5.3333
2014-03-25,-5.0633
2014-03-26,-14.0
2014-03-27,3.876
2014-03-28,19.403
2014-03-31,3.75
2014-04-01,20.4819
2014-04-02,35.0
2014-04-03,-33.3333
2014-04-04,-1.1111
2014-04-07,-18.9607
2014-04-08,10.9185
2014-04-09,-8.5156
2014-04-10,2.4765
2014-04-11,-4.0
2014-04-14,5.7292
2014-04-15,11.6585
2014-04-16,0.0
2014-04-17,7.0588
2014-04-21,0.0
2014-04-22,0.0
2014-04-23,-11.9505
2014-04-24,13.5725
2014-04-25,-11.8819
2014-04-28,-0.2338
2014-04-29,6.25
2014-04-30,-5.8824
2014-05-01,-6.25
2014-05-02,5.3333
2014-05-05,-2.9272
2014-05-06,1.7115
2014-05-07,-11.3782
2014-05-08,1.2658
2014-05-09,-14.2857
2014-05-12,0.0
2014-05-13,-16.6667
2014-05-14,1.75
2014-05-15,17.6904
2014-05-16,-12.3173
2014-05-19,-4.7619
2014-05-20,-2.0
2014-05-21,2.0408
2014-05-22,-9.375
2014-05-23,-0.6897
2014-05-27,33.3333
2014-05-28,33.3333
2014-05-29,-22.5
2014-05-30,0.8065
2014-06-02,7.0
2014-06-03,0.1869
2014-06-04,11.3806
2014-06-05,7.2027
2014-06-06,-13.75
2014-06-09,-5.7971
2014-06-10,-3.0769
2014-06-11,7.9365
2014-06-12,-5.8824
2014-06-13,-7.8125
2014-06-16,-6.7797
2014-06-17,0.9091
2014-06-18,-0.9009
2014-06-19,6.3636
2014-06-20,-4.2735
2014-06-23,-1.7856999999999998
2014-06-24,-9.0909
2014-06-25,0.0
2014-06-26,0.0
2014-06-27,4.0
2014-06-30,-8.8942
2014-07-01,11.2137
2014-07-02,-5.1008
2014-07-03,-4.75
2014-07-07,7.0866
2014-07-08,-1.9607999999999999
2014-07-09,-6.0
2014-07-10,10.6383
2014-07-11,-9.6154
2014-07-14,-2.1277
2014-07-15,3.2609
2014-07-16,-7.3684
2014-07-17,-6.5341000000000005
2014-07-18,4.8632
2014-07-21,2.029
2014-07-22,7.6705
2014-07-23,-6.3325
2014-07-24,8.169
2014-07-25,0.0
2014-07-28,-2.3438
2014-07-29,-4.2667
2014-07-30,-5.2925
2014-07-31,-1.1764999999999999
2014-08-01,7.1429
2014-08-04,0.0
2014-08-05,4.4444
2014-08-06,-14.8936
2014-08-07,-7.8125
2014-08-08,13.8983
2014-08-11,-4.7619
2014-08-12,0.0
2014-08-13,-23.75
2014-08-14,-1.6393
2014-08-15,16.25
2014-08-18,-8.2437
2014-08-19,9.375
2014-08-20,-14.2857
2014-08-21,33.3333
2014-08-22,-7.5
2014-08-25,20.2703
2014-08-26,-7.8652
2014-08-27,-2.439
2014-08-28,-7.8125
2014-08-29,-5.0847
2014-09-02,0.0
2014-09-03,-2.8571
2014-09-04,0.0
2014-09-05,-2.9412000000000003
2014-09-08,-3.0303
2014-09-09,-6.25
2014-09-10,9.5833
2014-09-11,10.6464
2014-09-12,9.1065
2014-09-15,-9.2913
2014-09-16,13.8889
2014-09-17,-4.878
2014-09-18,0.8013
2014-09-19,20.8267
2014-09-22,0.0
2014-09-23,-3.1579
2014-09-24,2.1739
2014-09-25,-12.766
2014-09-26,3.3537
2014-09-29,-5.6047
2014-09-30,2.5
2014-10-01,-4.878
2014-10-02,17.9487
2014-10-03,-10.8696
2014-10-06,-9.7561
2014-10-07,8.1081
2014-10-08,-7.5
2014-10-09,13.1757
2014-10-10,-13.7313
2014-10-13,4.3253
2014-10-14,-9.7844
2014-10-15,5.8824
2014-10-16,11.1111
2014-10-17,5.0
2014-10-20,-4.7619
2014-10-21,5.0
2014-10-22,4.7619
2014-10-23,-7.2443
2014-10-24,-1.6844999999999999
2014-10-27,7.1651
2014-10-28,-18.314
2014-10-29,12.9893
2014-10-30,-6.7717
2014-10-31,10.8108
2014-11-03,-1.2195
2014-11-04,-8.3333
2014-11-05,-3.0303
2014-11-06,-2.7778
2014-11-07,0.0
2014-11-10,14.2857
2014-11-11,-5.0
2014-11-12,-13.1579
2014-11-13,-2.6515
2014-11-14,8.9494
2014-11-17,-17.1429
2014-11-18,10.3448
2014-11-19,5.0781
2014-11-20,-1.8587
2014-11-21,15.1515
2014-11-24,0.0
2014-11-25,-1.1513
2014-11-26,-0.1664
2014-11-28,3.6667
2014-12-01,-17.2026
2014-12-02,8.7379
2014-12-03,-5.7143
2014-12-04,-2.6515
2014-12-05,3.1128
2014-12-08,-6.4151
2014-12-09,2.8226
2014-12-10,-11.7647
2014-12-11,6.6667
2014-12-12,-16.25
2014-12-15,-8.457699999999999
2014-12-16,-2.1739
2014-12-17,2.2222
2014-12-18,4.3478
2014-12-19,20.8333
2014-12-22,10.3448
2014-12-23,18.75
2014-12-24,-0.3289
2014-12-26,0.0
2014-12-29,-15.5116
2014-12-30,0.0
2014-12-31,-10.9375
2015-01-02,9.4298
2015-01-05,-3.8076
2015-01-06,7.2917
2015-01-07,3.4951
2015-01-08,12.5704
2015-01-09,-20.0
2015-01-12,16.6667
2015-01-13,-25.7143
2015-01-14,-3.8462
2015-01-15,8.0
2015-01-16,18.5185
2015-01-20,-3.125
2015-01-21,-12.5
2015-01-22,29.0323
2015-01-23,-14.2857
2015-01-26,0.0
2015-01-27,-0.4167
2015-01-28,-8.9958
2015-01-29,-0.2299
2015-01-30,10.5991
2015-02-02,-8.75
2015-02-03,-0.2283
2015-02-04,9.8398
2015-02-05,-9.375
2015-02-06,0.0
2015-02-09,9.8851
2015-02-10,-8.5774
2015-02-11,-30.4348
2015-02-12,26.3158
2015-02-13,-5.9896
2015-02-17,-6.3712
2015-02-18,0.2959
2015-02-19,-5.6047
2015-02-20,0.0
2015-02-23,17.5
2015-02-24,-14.8936
2015-02-25,10.0
2015-02-26,-9.0909
2015-02-27,0.0
2015-03-02,15.0
2015-03-03,3.8043
2015-03-04,-7.8534
2015-03-05,-10.7955
2015-03-06,1.9108
2015-03-09,1.5625
2015-03-10,-1.5385
2015-03-11,10.0
2015-03-12,0.0
2015-03-13,-9.0909
2015-03-16,-10.0
2015-03-17,-11.1111
2015-03-18,6.25
2015-03-19,0.0
2015-03-20,5.8824
2015-03-23,-19.4444
2015-03-24,3.4483
2015-03-25,-2.5
2015-03-26,29.9145
2015-03-27,-15.7895
2015-03-30,18.75
2015-03-31,2.6316
2015-04-01,-21.4744
2015-04-02,16.7347
2015-04-06,0.6993
2015-04-07,5.5556
2015-04-08,0.0
2015-04-09,0.0
2015-04-10,0.0
2015-04-13,-12.1711
2015-04-14,1.8727
2015-04-15,-4.7794
2015-04-16,16.6023
2015-04-17,0.0
2015-04-20,-14.5695
2015-04-21,5.4264
2015-04-22,11.7647
2015-04-23,5.2632
2015-04-24,-5.0
2015-04-27,-9.8684
2015-04-28,0.365
2015-04-29,4.0
2015-04-30,0.6993
2015-05-01,-15.9722
2015-05-04,19.0083
2015-05-05,-5.5556
2015-05-06,2.9412000000000003
2015-05-07,14.2857
2015-05-08,-2.5
2015-05-11,-23.0769
2015-05-12,7.9167
2015-05-13,5.0193
2015-05-14,-5.1471
2015-05-15,5.4264
2015-05-18,0.0
2015-05-19,2.9412000000000003
2015-05-20,2.8571
2015-05-21,-5.5556
2015-05-22,0.0
2015-05-26,-5.8824
2015-05-27,3.125
2015-05-28,-9.0909
2015-05-29,-6.6667
2015-06-01,3.5714
2015-06-02,-10.3448
2015-06-03,-22.1154
2015-06-04,11.1111
2015-06-05,-2.2222
2015-06-08,0.0
2015-06-09,4.5455
2015-06-10,-11.9565
2015-06-11,17.284
2015-06-12,-7.3684
2015-06-15,1.1364
2015-06-16,-7.3034
2015-06-17,1.8182
2015-06-18,-4.7619
2015-06-19,1.875
2015-06-22,0.0
2015-06-23,4.2945
2015-06-24,-1.1764999999999999
2015-06-25,-3.5714
2015-06-26,-98.7654
2015-06-29,8050.0
2015-06-30,17.7914
2015-07-01,-11.4583
2015-07-02,10.0
2015-07-06,11.2299
2015-07-07,-14.4231
2015-07-08,7.8652
2015-07-09,-4.1667
2015-07-10,8.6957
2015-07-13,-9.5
2015-07-14,-1.105
2015-07-15,0.0
2015-07-16,0.0
2015-07-17,2.7933
2015-07-20,-2.7174
2015-07-21,-1.6760000000000002
2015-07-22,3.9773
2015-07-23,-3.8251
2015-07-24,9.0909
2015-07-27,-9.375
2015-07-28,8.6207
2015-07-29,5.8201
2015-07-30,-10.5
2015-07-31,-5.0279
2015-08-03,19.4118
2015-08-04,-13.3005
2015-08-05,3.9773
2015-08-06,3.8251
2015-08-07,-2.1053
2015-08-10,0.0
2015-08-11,7.5269
2015-08-12,2.5
2015-08-13,-2.439
2015-08-14,0.0
2015-08-17,4.0
2015-08-18,7.6923
2015-08-19,-19.1964
2015-08-20,1.6575
2015-08-21,-11.413
2015-08-24,7.9755
2015-08-25,1.7045
2015-08-26,7.2626
2015-08-27,-8.3333
2015-08-28,-4.5455
2015-08-31,-1.1905000000000001
2015-09-01,9.6386
2015-09-02,0.0
2015-09-03,-3.2967
2015-09-04,3.4091
2015-09-08,5.4945
2015-09-09,-7.2917
2015-09-10,0.5618
2015-09-11,-0.5587
2015-09-14,0.0
2015-09-15,0.0
2015-09-16,-4.4944
2015-09-17,0.0
2015-09-18,-4.7059
2015-09-21,8.642
2015-09-22,-4.5455
2015-09-23,0.0
2015-09-24,3.5714
2015-09-28,-6.3218
2015-09-29,-8.589
2015-10-01,-14.094
2015-10-02,8.5938
2015-10-05,-6.4748
2015-10-06,2.3077
2015-10-07,-5.2632
2015-10-08,-7.1429
2015-10-09,-2.5641
2015-10-12,0.0
2015-10-13,16.6667
2015-10-14,-9.7744
2015-10-15,-31.6667
2015-10-16,0.0
2015-10-19,0.0
2015-10-20,3.6585
2015-10-21,-5.8824
2015-10-22,-1.25
2015-10-23,-29.1139
2015-10-26,35.7143
2015-10-27,5.2632
2015-10-28,20.0
2015-10-29,0.0
2015-10-30,8.3333
2015-11-02,-7.6923
2015-11-03,4.1667
2015-11-04,-4.0
2015-11-05,-6.25
2015-11-06,15.5556
2015-11-09,-7.6923
2015-11-10,2.0833
2015-11-11,0.0
2015-11-12,1.0204
2015-11-13,-3.0303
2015-11-16,33.3333
2015-11-17,25.0
2015-11-18,98.125
2015-11-19,66.5615
2015-11-20,-24.2424
2015-11-23,4.0
2015-11-24,3.8462
2015-11-25,-7.4074
2015-11-27,10.0
2015-11-30,9.0909
2015-12-01,-3.3333
2015-12-02,0.0
2015-12-03,-3.4483
2015-12-04,0.0
2015-12-07,-10.7143
2015-12-08,-4.0
2015-12-09,4.1667
2015-12-10,-20.0
2015-12-11,10.0
2015-12-14,-2.8409
2015-12-15,-6.4327
2015-12-16,-4.375
2015-12-17,-0.6536
2015-12-18,0.0
2015-12-21,44.7368
2015-12-22,-12.7273
2015-12-23,-16.6667
2015-12-24,17.5
2015-12-28,-14.8936
2015-12-29,-2.5
2015-12-30,0.0
2015-12-31,-1.9231
2016-01-04,0.0
2016-01-05,12.4183
2016-01-06,-3.4884
2016-01-07,3.6145
2016-01-08,-11.0465
2016-01-11,9.8039
2016-01-12,-9.5238
2016-01-13,0.0
2016-01-14,5.2632
2016-01-15,4.0625
2016-01-19,-3.9039
2016-01-20,-3.4375
2016-01-21,2.589
2016-01-22,2.2082
2016-01-25,1.2346
2016-01-26,-5.7927
2016-01-27,0.0
2016-01-28,4.2071
2016-01-29,-4.0373
2016-02-01,0.0
2016-02-02,3.2362
2016-02-03,4.7022
2016-02-04,-0.2994
2016-02-05,-0.9009
2016-02-08,1.8182
2016-02-09,-6.25
2016-02-10,4.7619
2016-02-11,-7.8788
2016-02-12,9.5395
2016-02-16,-8.7087
2016-02-17,0.0
2016-02-18,0.0
2016-02-19,0.0
2016-02-22,0.0
2016-02-23,0.0
2016-02-24,4.2763
2016-02-25,-3.4699999999999998
2016-02-26,1.9607999999999999
2016-02-29,-9.2949
2016-03-01,7.4205
2016-03-02,0.0
2016-03-03,5.2632
2016-03-04,5.0
2016-03-07,-4.7619
2016-03-08,5.0
2016-03-09,-14.2857
2016-03-10,11.1111
2016-03-11,-7.5
2016-03-14,-2.7027
2016-03-15,16.6667
2016-03-16,-18.1548
2016-03-17,13.4545
2016-03-18,0.0
2016-03-21,-1.6026
2016-03-23,-2.2801
2016-03-24,4.0
2016-03-28,-7.6923
2016-03-29,0.0
2016-03-30,2.7778
2016-03-31,2.3649
2016-04-01,-0.9901
2016-04-04,-0.6667
2016-04-05,0.0
2016-04-06,-5.0336
2016-04-07,52.6502
2016-04-08,-8.7963
2016-04-11,-10.6599
2016-04-12,22.7273
2016-04-13,-7.4074
2016-04-14,-11.5
2016-04-15,2.5423999999999998
2016-04-18,20.6612
2016-04-19,-18.9498
2016-04-20,12.957699999999999
2016-04-21,14.9626
2016-04-22,-0.4338
2016-04-25,-18.0828
2016-04-26,19.1489
2016-04-27,-2.4554
2016-04-28,5.7208
2016-04-29,-2.5974
2016-05-02,-4.0
2016-05-03,0.0
2016-05-04,11.1111
2016-05-05,-13.3333
2016-05-06,1.6827
2016-05-09,4.2553
2016-05-10,-0.2268
2016-05-11,-7.2727
2016-05-12,0.0
2016-05-13,1.9607999999999999
2016-05-16,11.0577
2016-05-17,-9.9567
2016-05-18,1.2019
2016-05-19,4.5131
2016-05-20,-4.7727
2016-05-23,-7.8759
2016-05-24,19.6891
2016-05-25,-10.3896
2016-05-26,10.8696
2016-05-27,-11.1111
2016-05-31,0.0
2016-06-01,-5.8824
2016-06-02,4.1667
2016-06-06,0.25
2016-06-07,-12.2195
2016-06-08,6.25
2016-06-09,-5.8824
2016-06-13,1.7045
2016-06-14,7.2626
2016-06-15,-8.3333
2016-06-16,0.0
2016-06-17,-11.0795
2016-06-20,9.2652
2016-06-21,0.0
2016-06-22,-16.3743
2016-06-23,0.6993
2016-06-24,0.6944
2016-06-27,-21.0345
2016-06-28,-8.2969
2016-06-29,6.6667
2016-06-30,13.392900000000001
2016-07-01,13.3858
2016-07-05,5.5556
2016-07-06,-5.2632
2016-07-07,0.0
2016-07-08,0.0
2016-07-11,4.8611
2016-07-12,0.0
2016-07-13,0.6623
2016-07-14,-10.526299999999999
2016-07-15,-11.7647
2016-07-18,20.0
2016-07-19,18.75
2016-07-20,-25.1462
2016-07-21,25.0
2016-07-25,-15.0
2016-07-26,-23.5294
2016-07-27,7.6923
2016-07-28,0.0
2016-07-29,-14.2857
2016-08-01,5.7292
2016-08-02,-0.4926
2016-08-03,3.9604
2016-08-04,6.6667
2016-08-05,7.1429
2016-08-08,4.5833
2016-08-09,-10.757
2016-08-10,0.0
2016-08-11,0.8929
2016-08-12,-21.2389
2016-08-15,34.8315
2016-08-16,-15.4167
2016-08-17,-12.3153
2016-08-18,0.0
2016-08-19,1.6854
2016-08-22,14.9171
2016-08-23,-15.3846
2016-08-24,-9.0909
2016-08-25,-1.25
2016-08-26,31.6456
2016-08-29,-24.0385
2016-08-30,31.6456
2016-08-31,-20.6731
2016-09-01,0.0
2016-09-02,69.697
2016-09-06,-37.1429
2016-09-07,36.3636
2016-09-09,-3.3333
2016-09-12,0.0
2016-09-13,3.4483
2016-09-14,-20.0
2016-09-15,0.0
2016-09-16,0.0
2016-09-19,0.0
2016-09-20,22.3958
2016-09-21,-11.4894
2016-09-22,15.3846
2016-09-23,6.6667
2016-09-26,25.0
2016-09-27,0.0
2016-09-28,-25.0
2016-09-29,-10.0
2016-09-30,8.3333
2016-10-04,0.0
2016-10-05,36.7521
2016-10-06,-15.0
2016-10-07,4.0441
2016-10-10,-3.8869
2016-10-11,0.0
2016-10-12,8.8235
2016-10-13,0.0
2016-10-14,0.0
2016-10-17,-2.7027
2016-10-18,0.0
2016-10-19,0.0
2016-10-20,0.0
2016-10-21,22.2222
2016-10-24,-18.1818
2016-10-25,0.0
2016-10-26,-16.6667
2016-10-27,-35.4167
2016-10-28,-5.1613
2016-10-31,-12.9252
2016-11-01,12.5
2016-11-02,-22.2222
2016-11-03,14.2857
2016-11-04,3.125
2016-11-07,-21.2121
2016-11-08,49.0385
2016-11-09,0.0
2016-11-10,3.2258
2016-11-11,20.0
2016-11-14,8.3333
2016-11-15,-24.0385
2016-11-16,1.2658
2016-11-17,-19.375
2016-11-18,5.4264
2016-11-21,-16.1765
2016-11-22,2.6316
2016-11-23,5.9829
2016-11-25,-9.6774
2016-11-28,0.0
2016-11-29,0.0
2016-12-01,-1.7856999999999998
2016-12-02,0.0
2016-12-05,1.8182
2016-12-06,-14.2857
2016-12-07,83.3333
2016-12-08,-39.2045
2016-12-09,47.6636
2016-12-12,-27.2152
2016-12-13,26.9565
2016-12-14,-21.2329
2016-12-15,37.3913
2016-12-16,-0.6329
2016-12-19,12.1019
2016-12-20,-21.5909
2016-12-21,-5.7971
2016-12-22,-10.0
2016-12-23,0.8547
2016-12-27,18.6441
2016-12-28,-30.0
2016-12-29,22.449
2016-12-30,21.6667
2017-01-03,-23.2877
2017-01-04,11.607099999999999
2017-01-05,28.0
2017-01-06,0.0
2017-01-09,30.0
2017-01-10,-23.0769
2017-01-11,26.875
2017-01-12,-15.2709
2017-01-13,0.0
2017-01-17,6.9767
2017-01-18,0.0
2017-01-19,4.3478
2017-01-20,-1.0417
2017-01-23,1.0526
2017-01-24,-12.5
2017-01-25,-4.7619
2017-01-26,1.25
2017-01-27,13.5802
2017-01-30,-11.9565
2017-01-31,26.5432
2017-02-01,17.0732
2017-02-02,1.6667
2017-02-03,38.5246
2017-02-06,-24.2604
2017-02-07,0.0
2017-02-08,0.0
2017-02-09,25.0
2017-02-10,-25.0
2017-02-13,7.5
2017-02-14,1.1628
2017-02-15,-1.1494
2017-02-16,0.0
2017-02-17,0.3876
2017-02-21,23.5521
2017-02-22,-10.0
2017-02-23,13.8889
2017-02-24,2.439
2017-02-28,0.0
2017-03-01,-4.7619
2017-03-02,-10.625
2017-03-03,17.4825
2017-03-06,-18.4524
2017-03-07,22.6277
2017-03-08,-17.5595
2017-03-09,15.5235
2017-03-10,-17.5
2017-03-13,10.2273
2017-03-14,-9.2784
2017-03-15,-3.0303
2017-03-16,18.75
2017-03-20,0.0
2017-03-21,-5.2632
2017-03-22,-8.3333
2017-03-23,-3.0303
2017-03-24,0.0
2017-03-27,0.0
2017-03-28,-16.7969
2017-03-29,27.6995
2017-03-30,5.1471
2017-03-31,5.2448
2017-04-03,-22.2591
2017-04-04,-11.1111
2017-04-05,29.8077
2017-04-06,10.7407
2017-04-07,-3.6789
2017-04-10,-5.5556
2017-04-11,-5.8824
2017-04-12,-6.25
2017-04-13,-15.8333
2017-04-17,0.495
2017-04-18,0.0
2017-04-19,2.4631
2017-04-20,0.0
2017-04-21,7.6923
2017-04-24,-9.8214
2017-04-25,9.4059
2017-04-26,-8.5973
2017-04-27,2.9703
2017-04-28,-6.25
2017-05-01,13.3333
2017-05-02,8.5973
2017-05-03,-1.6667
2017-05-04,0.4237
2017-05-05,1.2658
2017-05-08,0.0
2017-05-09,-15.4167
2017-05-10,-0.4926
2017-05-11,0.9901
2017-05-12,7.3529
2017-05-15,-5.0228
2017-05-16,3.8462
2017-05-17,-11.1111
2017-05-18,-8.3333
2017-05-19,23.8636
2017-05-22,0.0
2017-05-23,0.0
2017-05-24,0.0
2017-05-25,1.8349
2017-05-26,0.9009
2017-05-30,17.8571
2017-05-31,15.1515
2017-06-01,-27.9605
2017-06-02,11.4155
2017-06-05,2.0492
2017-06-06,4.996
2017-06-07,-16.1567
2017-06-08,0.7299
2017-06-09,9.058
2017-06-12,-3.6545
2017-06-13,-6.2069
2017-06-14,0.0
2017-06-15,6.4706
2017-06-16,-2.6243
2017-06-19,-3.5461
2017-06-20,2.3676
2017-06-21,-16.6786
2017-06-22,3.4483
2017-06-23,4.1667
2017-06-26,-4.0
2017-06-30,24.1667
2017-07-03,0.6711
2017-07-05,-22.6667
2017-07-06,0.0
2017-07-07,0.0
2017-07-10,0.0
2017-07-11,0.0
2017-07-13,20.0517
2017-07-14,-2.7645999999999997
2017-07-17,-11.3803
2017-07-18,-4.1667
2017-07-19,-13.0435
2017-07-20,70.0
2017-07-21,-9.0
2017-07-24,3.426
2017-07-25,-2.8
2017-07-26,5.099
2017-07-27,-2.1107
2017-07-28,6.25
2017-07-31,-11.7647
2017-08-01,0.0
2017-08-02,0.0
2017-08-03,0.0
