ticker,FXLG US Equity
2003-12-30,0.0
2004-01-05,2.1277
2004-01-08,-2.0833
2004-01-09,0.0
2004-01-13,0.0
2004-01-30,3.1915
2004-03-25,0.9365
2004-03-31,2.0619
2004-04-14,-2.0202
2004-06-07,1.0309
2004-07-01,-1.1329
2004-08-02,0.0
2004-08-03,2.0833
2004-08-05,8.3673
2004-08-09,0.0
2004-08-30,-5.838
2004-09-08,0.0
2004-09-15,2.9263
2004-09-23,7.0588
2004-09-28,-4.7619
2004-11-23,0.0
2004-11-24,1.9231
2004-11-29,0.0
2004-12-06,0.0
2005-01-04,-4.7619
2005-01-13,5.0
2005-02-17,-2.8571
2005-03-08,1.9607999999999999
2005-03-14,2.8527
2005-03-29,0.0
2005-04-22,1.8868
2005-04-25,0.0
2005-07-07,-0.8967
2005-07-13,-0.0943
2005-07-20,1.8868
2005-07-26,-1.8519
2005-07-29,0.9434
2005-08-04,-0.9346
2005-08-05,1.8868
2005-08-09,0.0
2005-08-12,-1.8519
2005-09-14,0.4717
2005-09-15,-0.4695
2005-09-28,3.7502
2005-10-07,-2.7523
2005-10-11,0.2358
2005-10-21,-0.2353
2005-11-01,0.0
2005-11-14,1.8868
2005-11-18,0.0
2005-12-07,0.0
2005-12-19,0.9346
2006-01-10,0.9259
2006-01-13,0.0
2006-01-25,-0.9174
2006-01-30,0.0
2006-01-31,0.9259
2006-02-27,-0.9174
2006-03-27,0.9157
2006-04-04,-0.9259
2006-05-05,2.8037
2006-05-11,0.0
2006-05-16,0.0
2006-05-30,0.0
2006-06-08,0.0
2006-06-16,0.8989
2006-06-21,0.0
2006-06-26,0.9091
2006-07-12,-0.9009
2006-07-13,0.0
2006-07-14,0.0
2006-08-01,0.9091
2006-08-25,2.7027
2006-09-05,0.0
2006-09-06,-1.7544
2006-11-17,4.4857
2006-11-24,0.0
2006-12-22,0.8871
2007-01-18,0.0
2007-02-27,0.0
2007-03-27,1.7391
2007-04-20,0.8547
2007-04-27,0.0
2007-05-09,0.0
2007-05-14,0.0
2007-05-17,0.8475
2007-05-18,0.0
2007-05-29,-0.8403
2007-06-05,0.0
2007-06-19,0.9402
2007-06-20,0.0
2007-06-26,-0.0847
2007-07-06,0.8475
2007-07-11,-0.8403
2007-08-10,0.8475
2007-08-13,-0.8403
2007-08-14,0.0
2007-08-15,0.8475
2007-08-20,-0.8403
2007-09-13,0.0
2007-10-02,0.8547
2007-10-23,0.8475
2007-10-25,0.0
2007-11-28,0.8403
2007-12-14,1.6806999999999999
2007-12-19,0.0
2007-12-20,0.0
2007-12-31,-0.8264
2008-01-23,0.0
2008-01-25,0.0
2008-02-20,0.8333
2008-02-22,0.0
2008-02-28,-0.8264
2008-03-25,0.8403
2008-04-22,0.0
2008-04-30,0.0
2008-05-27,0.0
2008-06-05,0.8333
2008-06-26,0.0
2008-07-01,0.0
2008-07-09,0.0
2008-07-11,0.0
2008-07-16,0.0
2008-07-22,0.8333
2008-09-23,0.0
2008-09-25,0.0
2008-10-03,0.0
2008-10-08,0.0
2008-10-09,0.0
2008-10-22,0.0
2008-10-30,0.8333
2008-11-07,-0.8264
2008-12-09,0.8403
2008-12-19,0.8333
2008-12-22,0.0
2008-12-26,-0.8264
2009-01-07,-8.3333
2009-04-06,0.9174
2009-04-09,-12.7273
2009-06-17,-3.1579
2009-06-18,-8.6957
2009-06-23,-2.3810000000000002
2009-07-09,10.9756
2009-07-30,3.2967
2009-08-03,-3.1915
2009-08-06,-6.5934
2009-08-12,7.0588
2009-09-08,-11.538499999999999
2009-09-09,4.2236
2009-09-29,18.2147
2009-09-30,-0.5102
2009-10-01,-3.5897
2009-10-02,6.383
2009-10-14,-9.0
2009-10-23,16.4835
2009-10-27,-16.9811
2009-10-28,0.0
2009-11-06,6.8182
2009-11-10,-2.1277
2009-11-16,0.0
2009-12-14,3.2967
2009-12-16,-2.1277
2009-12-24,6.5217
2010-01-05,2.0408
2010-01-11,-17.0
2010-01-13,8.4337
2010-02-19,0.0
2010-02-26,1.1111
2010-03-04,9.8901
2010-03-26,1.0101
2010-05-12,-4.0
2010-08-05,5.2632
2010-09-07,-2.0
2010-12-06,12.5
2011-01-18,-2.7778
2011-01-27,-4.7619
2011-02-04,10.0
2011-02-08,1.8182
2011-02-22,-10.7143
2011-03-08,11.1111
2011-03-15,-5.4545
2011-03-28,5.7692
2011-05-12,-18.1818
2011-05-16,10.5556
2011-05-17,-3.0151
2011-05-18,-0.5181
2011-05-19,-3.125
2011-05-20,-0.6452
2011-05-23,-2.0563
2011-05-25,-4.9724
2011-05-27,9.3023
2011-06-27,22.5806
2011-06-29,-21.0526
2011-07-06,11.1111
2011-07-25,-11.0
2011-07-26,-1.1236
2011-08-02,10.681799999999999
2011-08-16,-10.6776
2011-08-19,10.3448
2011-08-24,-9.375
2011-08-26,0.0
2011-09-06,-1.1494
2011-09-30,8.2353
2011-10-04,-8.6957
2011-10-26,0.2381
2011-10-27,-0.2375
2011-10-31,4.7619
2011-12-02,1.1364
2011-12-06,-5.1136
2011-12-23,1.7964
2012-01-03,-1.7647
2012-01-05,1.1976
2012-01-18,6.5089
2012-01-20,-7.1111
2012-02-07,7.6555
2012-02-22,0.0
2012-02-23,0.0
2012-03-01,-6.1111
2012-03-08,7.7844
2012-03-16,0.0
2012-03-22,1.1111
2012-03-30,-1.0989
2012-04-03,-3.3333
2012-04-27,3.2184
2012-07-02,-11.5991
2012-07-06,14.6497
2012-08-14,-6.6667
2012-08-24,0.0
2012-09-28,2.4096
2012-10-15,3.5294
2012-10-17,0.0
2012-11-14,0.0
2012-11-20,0.0
2012-12-10,-0.023
2012-12-14,-0.5289
2012-12-17,0.0
2012-12-31,-7.5358
2013-01-02,1.25
2013-01-29,0.0
2013-02-05,3.0864
2013-02-07,0.5988
2013-02-13,1.0714
2013-02-22,0.0
2013-03-05,0.0
2013-03-08,0.0
2013-03-14,1.3349
2013-03-22,1.976
2013-03-28,-1.9377
2013-04-02,3.5051
2013-04-08,-2.2727
2013-04-10,0.2326
2013-05-09,2.0882
2013-06-17,2.2989
2013-06-20,0.0
2013-06-26,-1.1236
2013-09-05,-2.2727
2013-09-10,0.5814
2013-09-25,-0.5848
2013-10-04,3.5294
2013-10-07,0.0
2013-10-09,0.0
2013-10-28,-0.5682
2013-10-29,0.0
2013-12-27,6.3584
2014-01-16,-5.4348
2014-01-24,2.2989
2014-02-26,4.4944
2014-02-28,-1.0753
2014-03-13,3.2967
2014-03-18,0.0
2014-04-02,-1.0638
2014-04-03,0.0
2014-04-04,0.0
2014-04-07,0.0
2014-04-08,0.0
2014-04-09,0.0
2014-04-10,0.0
2014-04-16,7.5269
2014-05-19,0.0
2014-05-20,0.0
2014-05-22,2.0
2014-06-19,2.9703
2014-06-27,-3.8462
2014-07-21,-1.5
2014-07-30,0.0
2014-08-11,1.5228000000000002
2014-08-20,0.0
2014-08-26,0.0
2014-08-27,0.5
2014-08-28,-0.2985
2014-08-29,0.0
2014-09-03,0.0
2014-09-05,-0.1996
2014-09-08,0.0
2014-09-09,0.5
2014-09-12,4.4776
2014-09-16,-1.9231
2014-09-22,1.3725
2014-09-23,-0.8462
2014-09-24,2.414
2014-10-01,-0.9524
2014-10-03,5.7692
2014-10-06,0.0
2014-10-08,9.0909
2014-10-21,-10.8333
2014-10-27,0.9346
2014-10-28,0.0
2014-10-30,2.7778
2014-11-13,0.0
2014-11-19,1.8018
2014-11-20,0.0
2014-12-03,0.885
2014-12-09,0.885
2014-12-10,0.0
2014-12-16,0.0
2014-12-22,0.0
2015-01-15,1.7544
2015-01-16,-1.7241
2015-02-03,2.6316
2015-02-04,0.0
2015-02-20,-0.8547
2015-02-25,1.7241
2015-02-27,0.0
2015-03-10,-1.5385
2015-03-13,-0.6944
2015-03-16,2.7098
2015-03-25,0.0
2015-03-26,-0.8511
2015-04-02,0.8584
2015-04-08,0.0
2015-04-09,-2.7234
2015-04-10,2.7997
2015-05-06,0.4255
2015-05-13,-1.6101999999999999
2015-05-14,1.6364999999999998
2015-05-15,1.6949
2015-05-21,0.0
2015-05-26,3.3333
2015-05-27,-3.2258
2015-05-28,-0.8333
2015-05-29,0.8403
2015-06-01,0.0
2015-06-18,0.8403
2015-06-24,-1.25
2015-06-29,0.0
2015-07-07,0.0
2015-07-10,0.0
2015-07-13,1.2658
2015-07-15,-1.25
2015-07-23,0.0
2015-07-24,2.1097
2015-07-27,-2.4793
2015-07-28,0.0
2015-07-29,0.0
2015-07-30,0.0
2015-07-31,1.3559
2015-08-12,-2.0067
2015-08-17,0.6826
2015-08-19,-0.8475
2015-08-21,2.5641
2015-08-25,-1.6667
2015-08-26,0.5085
2015-08-31,-1.3491
2015-09-02,0.8547
2015-09-10,0.8475
2015-09-29,0.0509
2015-10-02,0.0
2015-10-05,1.6949
2015-10-07,0.0
2015-11-02,-0.4167
2015-11-03,-0.4184
2015-11-04,0.0
2015-11-17,-2.2689
2015-11-24,2.3216
2015-12-04,0.8908
2015-12-07,0.0
2015-12-08,0.0
2015-12-09,0.8403
2015-12-18,-0.8333
2015-12-21,0.8403
2015-12-23,0.0
2016-03-17,0.0504
2016-03-23,3.3613
2016-03-24,30.0813
2016-03-28,-3.75
2016-04-19,-19.7922
2016-05-05,2.8174
2016-05-09,-1.9527999999999999
2016-05-11,2.7946999999999997
2016-05-17,0.0
2016-06-09,0.0
2016-06-13,5.5617
2016-06-16,-1.4925
2016-06-23,-3.7879
2016-07-05,0.0
2016-07-07,0.0
2016-07-14,1.5748
2016-07-18,0.0
2016-07-19,1.5504
2016-09-06,0.7632
2016-09-29,-0.3982
2016-09-30,13.8462
2016-10-04,-9.4595
2016-10-05,1.4925
2016-10-24,-0.7353
2016-12-05,-1.0454
2016-12-09,3.0033
2017-01-03,8.4249
2017-01-04,0.0
2017-01-05,-9.1216
2017-01-11,4.0892
2017-01-12,-3.7143
2017-01-17,3.1899
2017-01-18,1.3659
2017-01-19,0.0
2017-01-25,0.7092
2017-01-31,-1.4085
2017-02-21,7.1429
2017-02-22,1.3333
2017-02-23,-1.3158
2017-02-24,0.0
2017-03-01,1.3333
2017-03-06,-0.6096
2017-03-14,3.3333
2017-03-15,-3.2258
2017-03-27,2.6667
2017-04-06,1.2987
2017-04-17,0.0
2017-04-27,-0.641
2017-05-04,3.2258
2017-05-22,0.0
2017-06-13,0.6796
2017-06-14,0.0
2017-06-19,5.0
2017-07-06,1.1905000000000001
2017-07-28,-3.4706
2017-08-01,0.0
2017-08-04,3.5954
2017-08-07,0.1765
2017-09-05,5.6958
2017-09-28,-3.8565
2017-10-18,1.6208
2017-10-23,-0.1606
2017-10-26,3.4364
2017-11-17,1.1111
2017-12-18,1.7361
2018-01-02,-6.4674
2018-01-05,4.5904
2018-01-23,-4.1667
2018-02-02,1.1826
2018-02-06,4.8469999999999995
2018-02-12,-0.5464
2018-02-14,0.0
2018-02-27,-1.0989
2018-04-02,6.2878
2018-04-24,0.0
2018-05-21,1.5789
2018-05-22,0.0
2018-05-23,-0.228
2018-06-01,1.7865
2018-06-05,0.0
2018-06-06,0.0
2018-06-08,2.0408
2018-06-11,2.62
2018-06-14,-5.3431
2018-06-29,0.9839
2018-07-02,3.5897
2018-07-06,0.0
2018-07-09,-0.1881
2018-07-26,2.0732
2018-07-27,16.6181
2018-08-01,-12.4583
2018-08-02,0.0
2018-08-03,0.1428
2018-08-13,0.3327
2018-08-15,3.2591
2018-08-16,-1.3946
2018-08-17,1.2376
2018-08-20,-2.114
2018-08-24,22.0657
2018-08-27,-8.461500000000001
2018-09-05,-5.4622
2018-09-18,4.0359
2018-09-19,3.431
2018-09-21,3.6839
2018-09-27,2.8939
2018-09-28,3.125
2018-10-01,0.0
2018-10-03,-2.4061
2018-10-05,1.6891
2018-10-10,3.8167999999999997
2018-10-11,-2.3088
2018-10-18,-0.4215
2018-10-19,0.1814
2018-10-22,0.0453
2018-10-23,0.0
2018-10-26,0.0
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,2.5641
2018-11-02,-1.4706000000000001
2018-11-05,0.0299
2018-11-12,0.7162
2018-11-14,0.7407
2018-11-21,0.0
2018-11-29,0.0
2018-12-03,0.4706
2018-12-06,-0.7353
2018-12-18,-3.7037
2018-12-19,1.5385
2018-12-24,0.8333
2018-12-27,0.0
2018-12-28,27.7235
2018-12-31,-6.0
2019-01-02,-16.6458
2019-01-03,-0.1502
2019-01-04,0.1504
2019-01-07,0.2252
2019-01-08,-0.1498
2019-01-10,-0.075
2019-01-11,0.0
2019-01-23,0.015
2019-01-28,0.0751
2019-01-31,1.9352
2019-02-01,-1.9868000000000001
2019-02-06,0.045
2019-02-08,-0.9455
2019-02-26,0.0
2019-03-18,0.4872
2019-03-20,-5.7576
2019-03-21,0.0161
2019-03-28,0.0
2019-04-09,0.0
2019-04-16,0.0
2019-04-17,0.0
2019-04-23,0.0
2019-04-30,0.0
2019-05-02,0.4662
2019-05-09,0.0
2019-05-14,0.0
2019-05-22,0.0
2019-06-18,-1.2543
2019-06-21,-0.0002
2019-06-25,-1.7427000000000001
2019-06-28,0.0166
2019-07-02,-0.4806
2019-07-08,0.3331
2019-07-09,-0.3318
2019-07-16,-0.0002
2019-07-17,1.5819999999999999
2019-07-18,-1.2295
2019-08-02,0.0
2019-08-13,-0.332
2019-08-14,0.0
2019-08-20,0.0999
2019-08-23,-0.0166
2019-08-26,-0.0499
2019-08-27,-0.0333
2019-08-28,-0.0833
2019-08-29,0.0
2019-08-30,0.0
2019-09-05,0.4167
2019-09-09,0.9959
2019-09-11,-0.8299
2019-09-26,-0.4184
2019-10-01,0.8403
2019-10-04,-2.0833
2019-10-09,2.1277
2019-10-10,0.4167
2019-10-14,-0.4149
2019-10-15,0.0
2019-10-16,0.0
2019-10-18,0.0
2019-10-22,0.0
2019-10-23,0.0
2019-10-28,0.4667
2019-10-30,-0.4645
2019-11-11,0.6667
2019-11-18,-1.7881
2019-11-19,1.1463
2019-11-22,0.0
2019-12-04,0.0
2019-12-05,1.425
2019-12-17,-0.8264
2019-12-19,0.0
2019-12-23,0.8333
2019-12-26,-0.8264
2019-12-31,1.6667
2020-01-02,-0.8197
2020-01-07,-0.8264
2020-01-09,0.0
2020-01-10,1.6667
2020-01-13,0.0
2020-01-14,-1.5737999999999999
2020-01-22,-0.0666
2020-01-27,3.3333
2020-01-29,-0.8065
2020-02-05,-2.439
2020-02-20,0.4167
2020-02-27,0.083
2020-02-28,0.0
2020-03-02,0.0
2020-03-09,-8.209
2020-03-10,1.9091
2020-03-11,0.0
2020-03-13,0.0
2020-03-16,-10.7939
2020-03-17,4.0
2020-03-18,-4.8077
2020-03-19,0.0
2020-03-26,3.0303
2020-03-27,0.0
2020-04-07,-7.8431
2020-04-14,8.5106
2020-04-21,0.0
2020-04-23,1.9607999999999999
2020-04-29,-1.9231
2020-05-04,0.0
2020-05-06,0.0
2020-05-13,0.0
2020-05-14,-3.9215999999999998
2020-05-15,0.0
2020-06-02,4.0816
2020-06-09,4.6397
2020-06-12,0.9434
2020-06-25,2.8037
2020-06-30,0.0
2020-07-01,-1.8182
2020-07-07,0.0
2020-07-21,-1.8519
2020-07-29,1.8868
2020-07-31,0.9259
