ticker,INVU US Equity
2005-06-23,-28.5714
2005-06-30,0.0
2005-07-06,0.0
2005-07-12,-12.0
2005-07-13,127.2727
2005-07-20,-40.0
2005-07-27,0.0
2005-08-19,66.6667
2005-08-24,-40.0
2005-09-30,133.3333
2005-10-03,28.5714
2005-10-28,-11.1111
2005-11-28,-56.25
2005-12-02,0.0
2005-12-30,0.0
2006-01-26,0.0
2006-02-10,7.1429
2006-06-12,-30.6667
2006-07-21,94.2308
2006-07-27,38.6139
2006-08-03,0.0
2006-08-08,-49.0
2006-08-17,-41.1765
2006-08-18,66.6667
2006-08-23,0.0
2006-08-24,-10.0
2006-08-28,0.0
2006-08-29,11.1111
2006-09-07,-10.0
2006-09-08,-8.8889
2006-09-11,-26.8293
2006-09-12,0.0
2006-09-13,0.0
2006-09-14,-16.6667
2006-09-15,0.0
2006-09-19,-16.0
2006-09-20,14.2857
2006-09-21,37.5
2006-09-22,9.0909
2006-09-25,-8.3333
2006-09-26,0.0
2006-09-27,-3.0303
2006-09-28,3.125
2006-09-29,0.0
2006-10-02,3.0303
2006-10-04,-14.7059
2006-10-05,3.4483
2006-10-06,-3.3333
2006-10-09,0.0
2006-10-11,-10.3448
2006-10-12,0.0
2006-10-13,15.3846
2006-10-16,-3.3333
2006-10-17,-13.7931
2006-10-18,0.0
2006-10-19,0.0
2006-10-23,0.0
2006-10-25,8.0
2006-10-26,-7.4074
2006-10-27,8.0
2006-10-30,-7.4074
2006-10-31,8.0
2006-11-01,-33.3333
2006-11-02,27.7778
2006-11-03,-4.3478
2006-11-06,22.7273
2006-11-07,0.0
2006-11-08,-25.9259
2006-11-09,35.0
2006-11-14,0.0
2006-11-15,0.0
2006-11-16,18.5185
2006-11-17,9.375
2006-11-20,-2.8571
2006-11-21,2.9412000000000003
2006-11-22,0.0
2006-11-24,0.0
2006-11-27,-4.2857
2006-11-29,4.4776
2006-11-30,0.0
2006-12-01,-5.7143
2006-12-04,0.0
2006-12-05,-3.0303
2006-12-06,-3.125
2006-12-07,3.2258
2006-12-08,0.0
2006-12-12,-3.125
2006-12-13,3.2258
2006-12-14,0.0
2006-12-15,-9.375
2006-12-18,-6.8966
2006-12-19,7.4074
2006-12-20,3.4483
2006-12-21,0.0
2006-12-22,6.6667
2006-12-26,0.0
2006-12-27,-6.25
2006-12-28,6.6667
2006-12-29,3.125
2007-01-03,0.0
2007-01-04,0.0
2007-01-05,-6.0606
2007-01-09,6.4516
2007-01-10,0.0
2007-01-11,-3.0303
2007-01-12,0.0
2007-01-16,0.0
2007-01-17,-6.25
2007-01-18,6.6667
2007-01-19,4.6875
2007-01-22,16.4179
2007-01-23,5.1282
2007-01-24,29.2683
2007-01-25,-5.6604
2007-01-26,-4.0
2007-01-29,-4.1667
2007-01-30,0.0
2007-01-31,2.1739
2007-02-01,2.1277
2007-02-02,-6.25
2007-02-05,8.8889
2007-02-06,-14.2857
2007-02-07,7.1429
2007-02-08,0.0
2007-02-09,4.4444
2007-02-12,-8.5106
2007-02-13,-2.3256
2007-02-14,11.9048
2007-02-15,0.0
2007-02-16,-14.8936
2007-02-20,2.5
2007-02-21,-2.439
2007-02-22,12.5
2007-02-23,-13.3333
2007-02-26,2.5641
2007-02-27,0.0
2007-02-28,7.5
2007-03-01,-17.4419
2007-03-02,16.9014
2007-03-05,-6.0241
2007-03-06,-7.6923
2007-03-08,-8.3333
2007-03-09,27.2727
2007-03-12,-14.2857
2007-03-13,0.0
2007-03-14,11.1111
2007-03-15,0.0
2007-03-16,5.0
2007-03-19,-9.5238
2007-03-20,5.2632
2007-03-21,-10.0
2007-03-22,16.6667
2007-03-23,0.0
2007-03-26,4.7619
2007-03-27,0.0
2007-03-28,4.5455
2007-03-29,8.6957
2007-03-30,0.0
2007-04-02,-6.0
2007-04-03,0.0
2007-04-04,-2.1277
2007-04-05,0.0
2007-04-09,0.0
2007-04-10,0.0
2007-04-11,3.8043
2007-04-12,-12.0419
2007-04-13,4.7619
2007-04-16,-4.5455
2007-04-17,-26.1905
2007-04-18,51.6129
2007-04-19,-4.2553
2007-04-20,-13.3333
2007-04-23,15.3846
2007-04-24,0.0
2007-04-25,-4.4444
2007-04-26,-9.3023
2007-04-27,15.3846
2007-04-30,0.0
2007-05-01,-11.1111
2007-05-02,-5.0
2007-05-03,-2.6316
2007-05-04,-2.7027
2007-05-07,2.7778
2007-05-08,-2.7027
2007-05-09,0.0
2007-05-10,19.4444
2007-05-11,2.3256
2007-05-14,-9.0909
2007-05-15,7.5
2007-05-16,-16.2791
2007-05-17,2.7778
2007-05-18,5.4054
2007-05-21,0.0
2007-05-22,5.1282
2007-05-25,-2.439
2007-05-30,7.5
2007-05-31,9.3023
2007-06-01,-6.383
2007-06-04,-25.0
2007-06-05,0.0
2007-06-06,6.0606
2007-06-07,-2.8571
2007-06-11,0.0
2007-06-12,0.0
2007-06-15,-2.9412000000000003
2007-06-19,-3.0303
2007-06-21,15.625
2007-06-22,-2.7027
2007-06-25,-2.7778
2007-06-26,14.2857
2007-06-29,0.0
2007-07-02,-12.5
2007-07-05,20.0
2007-07-06,-16.6667
2007-07-09,0.0
2007-07-10,5.7143
2007-07-11,-10.8108
2007-07-12,14.8485
2007-07-13,16.095
2007-07-16,-2.5
2007-07-17,-6.7599
2007-07-18,-2.5
2007-07-19,5.1282
2007-07-20,-14.6341
2007-07-23,14.2857
2007-07-24,-2.5
2007-07-25,5.1282
2007-07-26,-9.7561
2007-07-30,0.0
2007-07-31,8.1081
2007-08-01,-2.5
2007-08-02,-10.2564
2007-08-03,0.0
2007-08-06,-5.7143
2007-08-07,0.0
2007-08-08,0.0
2007-08-09,-3.0303
2007-08-10,0.0
2007-08-13,-6.25
2007-08-14,-3.3333
2007-08-15,-3.1034
2007-08-16,-18.1495
2007-08-17,43.4783
2007-08-20,-3.0303
2007-08-21,-18.75
2007-08-22,11.538499999999999
2007-08-23,0.0
2007-08-24,17.2414
2007-08-27,11.7647
2007-08-28,-15.7895
2007-08-29,9.375
2007-08-30,0.0
2007-08-31,11.4286
2007-09-04,-15.3846
2007-09-05,9.0909
2007-09-06,0.0
2007-09-07,-2.7778
2007-09-10,2.8571
2007-09-11,0.0
2007-09-12,-5.5556
2007-09-13,-5.8824
2007-09-14,-15.625
2007-09-17,11.1111
2007-09-18,-20.0
2007-09-19,-25.0
2007-09-20,16.6667
2007-09-21,9.5238
2007-09-24,-13.0435
2007-09-25,0.0
2007-09-27,0.0
2007-09-28,30.0
2007-10-01,0.0
2007-10-02,-18.2692
2007-10-03,-3.5294
2007-10-04,7.3171
2007-10-05,-6.8182
2007-10-08,-2.439
2007-10-09,-2.5
2007-10-10,2.5641
2007-10-11,12.5
2007-10-12,-13.3333
2007-10-15,-7.6923
2007-10-16,22.2222
2007-10-17,-2.2727
2007-10-18,-2.3256
2007-10-19,0.0
2007-10-22,-4.7619
2007-10-23,-7.5
2007-10-24,0.0
2007-10-25,8.1081
2007-10-26,20.0
2007-10-29,4.1667
2007-10-30,-2.0
2007-10-31,2.0408
2007-11-01,-1.2
2007-11-02,3.2389
2007-11-05,0.0
2007-11-06,-5.8824
2007-11-07,-8.3333
2007-11-08,9.0909
2007-11-09,-12.5
2007-11-12,0.0
2007-11-13,0.0
2007-11-14,-4.7619
2007-11-15,10.0
2007-11-16,0.0
2007-11-19,4.5455
2007-11-20,-8.6957
2007-11-21,4.7619
2007-11-23,-13.6364
2007-11-26,0.0
2007-11-27,-5.2632
2007-11-28,19.4444
2007-11-29,-2.3256
2007-11-30,0.0
2007-12-03,0.0
2007-12-04,2.3810000000000002
2007-12-05,2.3256
2007-12-06,-2.2727
2007-12-07,-11.6279
2007-12-10,5.2632
2007-12-11,-2.5
2007-12-12,0.0
2007-12-13,2.5641
2007-12-14,-5.0
2007-12-17,5.2632
2007-12-18,-5.0
2007-12-19,0.0
2007-12-20,-5.2632
2007-12-21,0.0
2007-12-24,11.1111
2007-12-26,0.0
2007-12-27,0.0
2007-12-28,15.0
2007-12-31,13.0435
2008-01-02,-1.9231
2008-01-03,-1.9607999999999999
2008-01-04,0.0
2008-01-07,4.0
2008-01-08,-3.8462
2008-01-09,-4.0
2008-01-10,8.3333
2008-01-11,-3.8462
2008-01-14,-8.0
2008-01-15,6.5217
2008-01-16,-2.0408
2008-01-17,-12.5
2008-01-18,-9.5238
2008-01-22,10.526299999999999
2008-01-23,-7.1429
2008-01-24,1.2821
2008-01-25,3.7975
2008-01-28,2.439
2008-01-29,-11.9048
2008-01-30,13.5135
2008-01-31,2.3810000000000002
2008-02-01,-2.3256
2008-02-04,0.2381
2008-02-05,-0.2375
2008-02-06,-7.1429
2008-02-07,5.0641
2008-02-08,-7.2605
2008-02-11,5.2632
2008-02-12,-0.25
2008-02-13,-2.2556
2008-02-14,2.3077
2008-02-15,0.2506
2008-02-19,0.0
2008-02-20,-5.0
2008-02-21,5.2632
2008-02-22,0.0
2008-02-25,-15.0
2008-02-26,11.7647
2008-02-27,1.0526
2008-02-28,-1.0417
2008-02-29,-0.0658
2008-03-03,-5.2008
2008-03-04,0.0
2008-03-05,-5.0
2008-03-06,-6.4327
2008-03-07,3.125
2008-03-10,-6.0606
2008-03-11,3.2258
2008-03-12,4.375
2008-03-13,7.485
2008-03-14,-2.507
2008-03-17,-4.0
2008-03-18,-4.7619
2008-03-19,6.25
2008-03-20,-2.3529
2008-03-24,-6.6265
2008-03-25,3.2258
2008-03-26,0.0
2008-03-27,6.1719
2008-03-28,0.0736
2008-03-31,2.9412000000000003
2008-04-01,2.8571
2008-04-02,5.5556
2008-04-03,0.0
2008-04-04,-5.2632
2008-04-07,0.0
2008-04-08,0.0
2008-04-09,2.7778
2008-04-10,2.7027
2008-04-11,-2.6316
2008-04-14,-5.4054
2008-04-15,5.7143
2008-04-16,2.7027
2008-04-17,-5.2632
2008-04-18,-2.7778
2008-04-21,2.8571
2008-04-22,-2.7778
2008-04-23,0.0
2008-04-24,0.0
2008-04-25,0.0
2008-04-28,0.0
2008-04-29,0.0
2008-04-30,0.0
2008-05-01,0.0
2008-05-02,2.8571
2008-05-05,-11.1111
2008-05-06,0.0
2008-05-07,0.0
2008-05-08,0.0
2008-05-09,-3.125
2008-05-12,9.6774
2008-05-13,0.0
2008-05-14,0.0
2008-05-15,0.0
2008-05-16,0.0
2008-05-19,-8.8235
2008-05-20,0.0
2008-05-21,-3.2258
2008-05-22,-6.6667
2008-05-23,-3.5714
2008-05-27,-3.7037
2008-05-28,0.0
2008-05-29,-15.3846
2008-05-30,-1.8182
2008-06-02,20.3704
2008-06-03,0.0
2008-06-04,0.0
2008-06-05,-3.8462
2008-06-06,-4.0
2008-06-09,4.1667
2008-06-10,0.0
2008-06-11,4.0
2008-06-12,11.538499999999999
2008-06-13,-8.9655
2008-06-16,-9.0909
2008-06-17,0.0
2008-06-18,0.0
2008-06-19,-8.3333
2008-06-20,1.8182
2008-06-23,-1.7856999999999998
2008-06-24,0.0
2008-06-25,18.1818
2008-06-26,0.0
2008-06-27,-1.6346
2008-06-30,-17.8886
2008-07-01,0.0
2008-07-02,-4.2857
2008-07-03,4.4776
2008-07-07,0.0
2008-07-08,0.0
2008-07-09,4.7619
2008-07-10,-4.5455
2008-07-11,-4.7619
2008-07-14,0.0
2008-07-15,0.0
2008-07-16,0.0
2008-07-17,10.0
2008-07-18,9.0909
2008-07-21,-8.3333
2008-07-22,-4.5455
2008-07-23,-4.7619
2008-07-24,5.0
2008-07-25,4.7619
2008-07-28,-9.0909
2008-07-29,20.0
2008-07-30,-16.6667
2008-07-31,10.0
2008-08-01,4.5455
2008-08-04,-4.3478
2008-08-05,-4.5455
2008-08-06,9.5238
2008-08-08,-11.3043
2008-08-11,-1.9607999999999999
2008-08-12,5.0
2008-08-14,-4.7619
2008-08-15,5.0
2008-08-18,14.2857
2008-08-19,4.1667
2008-08-20,-4.0
2008-08-21,0.0
2008-08-22,0.0
2008-08-25,8.3333
2008-08-26,0.0
2008-08-27,7.6923
2008-08-28,-7.1429
2008-08-29,0.0
2008-09-02,-3.8462
2008-09-03,0.0
2008-09-04,-4.0
2008-09-05,4.1667
2008-09-08,-4.0
2008-09-09,0.0
2008-09-10,-8.3333
2008-09-11,-4.5455
2008-09-12,-4.7619
2008-09-15,10.0
2008-09-16,-9.0909
2008-09-17,-5.0
2008-09-18,-5.2632
2008-09-19,18.8889
2008-09-22,12.1495
2008-09-23,-4.1667
2008-09-24,0.0
2008-09-25,0.0
2008-09-26,-4.3478
2008-09-29,8.1818
2008-09-30,-0.8403
2008-10-01,1.6949
2008-10-02,0.0
2008-10-03,0.0
2008-10-06,-4.1667
2008-10-07,-4.3478
2008-10-08,-9.0909
2008-10-09,5.0
2008-10-10,4.7619
2008-10-13,-4.5455
2008-10-14,-4.7619
2008-10-15,0.0
2008-10-17,5.0
2008-10-20,4.7619
2008-10-21,-4.5455
2008-10-23,-4.7619
2008-10-24,-10.0
2008-10-27,0.0
2008-10-28,-22.2222
2008-10-29,14.2857
2008-10-30,12.5
2008-10-31,11.1111
2008-11-03,-5.0
2008-11-04,1.0526
2008-11-05,4.1667
2008-11-06,-30.0
2008-11-07,35.7143
2008-11-10,0.0
2008-11-11,-15.7895
2008-11-13,-12.5
2008-11-14,-2.8571
2008-11-17,0.0
2008-11-18,-8.8235
2008-11-19,12.9032
2008-11-20,0.0
2008-11-21,0.0
2008-11-25,-14.2857
2008-11-26,33.3333
2008-12-01,-13.75
2008-12-02,-13.0435
2008-12-03,0.0
2008-12-04,8.3333
2008-12-05,0.0
2008-12-08,-7.6923
2008-12-09,8.3333
2008-12-10,-7.6923
2008-12-11,-16.6667
2008-12-12,10.0
2008-12-15,25.4545
2008-12-16,-13.0435
2008-12-17,0.0
2008-12-19,0.0
2008-12-22,13.3333
2008-12-23,-26.4706
2008-12-26,30.0
2008-12-29,7.6923
2008-12-30,14.2857
2008-12-31,12.5
2009-01-02,8.8889
2009-01-05,-8.1633
2009-01-06,-11.1111
2009-01-07,-6.25
2009-01-08,0.0
2009-01-09,0.0
2009-01-12,0.0
2009-01-13,-6.6667
2009-01-14,14.2857
2009-01-15,-12.5
2009-01-16,-7.1429
2009-01-20,-18.4615
2009-01-21,9.434
2009-01-22,-13.7931
2009-01-26,0.0
2009-01-28,2.0
2009-01-29,7.8431
2009-01-30,-7.2727
2009-02-02,0.0
2009-02-03,-1.9607999999999999
2009-02-04,2.0
2009-02-05,7.8431
2009-02-06,-9.0909
2009-02-09,4.0
2009-02-10,5.7692
2009-02-11,0.0
2009-02-12,-9.0909
2009-02-13,0.0
2009-02-17,0.0
2009-02-18,0.0
2009-02-19,0.0
2009-02-20,10.0
2009-02-23,-9.0909
2009-02-24,0.0
2009-02-25,-20.0
2009-02-26,12.5
2009-02-27,-4.4444
2009-03-02,16.2791
2009-03-03,0.0
2009-03-04,0.0
2009-03-05,20.0
2009-03-06,-8.3333
2009-03-09,-3.6364
2009-03-10,-5.6604
2009-03-11,0.0
2009-03-12,0.0
2009-03-13,10.0
2009-03-16,18.1818
2009-03-17,16.9231
2009-03-18,-7.8947
2009-03-19,0.0
2009-03-20,0.0
2009-03-23,7.1429
2009-03-24,-6.6667
2009-03-25,7.1429
2009-03-26,-6.6667
2009-03-27,0.0
2009-03-30,0.0
2009-03-31,0.0
2009-04-01,0.0
2009-04-02,0.0
2009-04-03,-14.2857
2009-04-06,0.0
2009-04-07,0.0
2009-04-08,0.0
2009-04-09,-25.0
2009-04-13,33.3333
2009-04-15,0.0
2009-04-16,0.0
2009-04-20,-25.0
2009-04-21,-11.1111
2009-04-22,-12.5
2009-04-23,14.2857
2009-04-24,0.0
2009-04-27,23.75
2009-04-28,-4.0404
2009-04-29,-5.2632
2009-04-30,6.6667
2009-05-01,-2.0833
2009-05-04,0.0
2009-05-05,-14.8936
2009-05-06,10.0
2009-05-07,-2.2727
2009-05-08,-6.9767
2009-05-11,0.0
2009-05-12,0.0
2009-05-13,0.0
2009-05-14,5.0
2009-05-15,-4.7619
2009-05-18,0.0
2009-05-19,0.0
2009-05-20,0.0
2009-05-22,-5.0
2009-05-26,5.2632
2009-05-27,2.5
2009-05-28,4.878
2009-05-29,0.0
2009-06-01,6.9767
2009-06-02,4.3478
2009-06-03,-14.5833
2009-06-04,0.0
2009-06-08,21.9512
2009-06-09,-20.0
2009-06-10,17.5
2009-06-11,4.2553
2009-06-12,-18.3673
2009-06-16,12.5
2009-06-17,0.0
2009-06-18,-11.1111
2009-06-19,10.0
2009-06-22,2.2727
2009-06-23,-13.3333
2009-06-25,10.2564
2009-06-26,27.907
2009-06-29,45.4545
2009-06-30,-12.5
2009-07-01,0.0
2009-07-02,0.0
2009-07-06,-28.5714
2009-07-07,20.0
2009-07-08,8.3333
2009-07-09,4.6154
2009-07-10,-4.4118
2009-07-13,-15.3846
2009-07-14,8.75
2009-07-15,-2.1944
2009-07-16,-14.5299
2009-07-17,18.0
2009-07-20,-27.1186
2009-07-21,37.2093
2009-07-22,10.1695
2009-07-23,7.6923
2009-07-24,-14.2857
2009-07-27,8.3333
2009-07-28,3.8462
2009-07-29,-11.1111
2009-07-30,0.0
2009-07-31,8.3333
2009-08-03,-7.6923
2009-08-04,8.3333
2009-08-05,4.6154
2009-08-06,-10.2941
2009-08-07,-9.8361
2009-08-10,0.0
2009-08-11,5.4545
2009-08-12,3.2328
2009-08-13,-16.4927
2009-08-14,0.0
2009-08-17,0.0
2009-08-18,0.0
2009-08-19,0.0
2009-08-20,0.0
2009-08-21,0.0
2009-08-24,-10.0
2009-08-25,0.0
2009-08-26,0.0
2009-08-27,0.0
2009-08-28,0.0
2009-08-31,22.2222
2009-09-01,0.0
2009-09-02,-25.4545
2009-09-03,21.9512
2009-09-04,10.0
2009-09-08,-9.0909
2009-09-09,0.0
2009-09-11,-19.75
2009-09-14,24.6106
2009-09-15,-10.0
2009-09-16,0.0
2009-09-17,-7.7778
2009-09-18,8.4337
2009-09-21,11.1111
2009-09-22,-10.0
2009-09-23,0.0
2009-09-24,-11.1111
2009-09-25,0.0
2009-09-29,25.0
2009-09-30,32.0
2009-10-01,0.0
2009-10-02,-9.0909
2009-10-05,-16.6667
2009-10-06,0.0
2009-10-07,20.0
2009-10-08,-16.6667
2009-10-09,-4.0
2009-10-12,14.5833
2009-10-13,9.0909
2009-10-14,-8.3333
2009-10-15,9.0909
2009-10-16,-16.6667
2009-10-19,-10.0
2009-10-20,22.2222
2009-10-21,-9.0909
2009-10-23,0.0
2009-10-26,0.0
2009-10-27,-10.0
2009-10-28,-11.1111
2009-10-29,7.5
2009-10-30,0.0
2009-11-02,0.0
2009-11-03,0.0
2009-11-04,16.2791
2009-11-05,-1.0
2009-11-06,0.7576
2009-11-09,-19.5489
2009-11-11,0.0
2009-11-12,12.1495
2009-11-13,-13.3333
2009-11-16,15.3846
2009-11-17,-11.1111
2009-11-18,5.0
2009-11-19,-4.7619
2009-11-23,7.5
2009-11-24,-6.9767
2009-11-25,-12.5
2009-11-27,14.2857
2009-11-30,0.0
2009-12-01,-5.0
2009-12-02,0.0
2009-12-03,-3.9474
2009-12-04,-4.1096
2009-12-07,-25.7143
2009-12-08,3.8462
2009-12-09,3.7037
2009-12-10,3.5714
2009-12-11,-27.5862
2009-12-14,9.5238
2009-12-15,21.7391
2009-12-16,-3.5714
2009-12-17,7.4074
2009-12-18,-3.4483
2009-12-21,7.1429
2009-12-22,16.6667
2009-12-23,0.0
2009-12-24,2.8571
2009-12-28,7.9861
2009-12-29,-4.8232
2009-12-30,2.7027
2009-12-31,-5.2632
2010-01-04,0.0
2010-01-05,0.0
2010-01-06,-2.7778
2010-01-07,-5.7143
2010-01-08,-6.0606
2010-01-11,9.6774
2010-01-12,2.9412000000000003
2010-01-13,-14.2857
2010-01-14,13.3333
2010-01-15,-2.9412000000000003
2010-01-19,-9.0909
2010-01-20,0.0
2010-01-21,0.0
2010-01-25,-6.6667
2010-01-26,1.7856999999999998
2010-01-27,-8.7719
2010-01-28,0.7212
2010-01-29,1.1933
2010-02-01,0.0
2010-02-02,1.8868
2010-02-04,-1.8519
2010-02-05,1.8868
2010-02-08,6.9444
2010-02-09,3.8961
2010-02-10,13.3333
2010-02-11,2.9412000000000003
2010-02-12,14.2857
2010-02-16,-5.0
2010-02-17,5.2632
2010-02-18,25.0
2010-02-19,-20.0
2010-02-22,-7.5
2010-02-23,0.0
2010-02-24,8.1081
2010-02-25,0.0
2010-02-26,-12.5
2010-03-01,14.2857
2010-03-02,0.0
2010-03-03,0.0
2010-03-04,-10.0
2010-03-05,2.7778
2010-03-08,0.0
2010-03-09,0.0
2010-03-10,-5.4054
2010-03-11,-5.7143
2010-03-12,0.0
2010-03-15,16.6667
2010-03-16,0.0
2010-03-17,-22.0779
2010-03-18,6.6667
2010-03-19,-6.25
2010-03-22,0.0
2010-03-23,33.3333
2010-03-24,22.5
2010-03-25,-16.3265
2010-03-29,0.0
2010-03-30,-7.3171
2010-03-31,5.2632
2010-04-01,0.0
2010-04-05,-35.0
2010-04-06,7.6923
2010-04-07,7.1429
2010-04-08,1.6667
2010-04-09,-1.6393
2010-04-12,0.0
2010-04-13,0.0
2010-04-14,0.0
2010-04-15,0.0
2010-04-16,0.0
2010-04-19,0.0
2010-04-20,0.0
2010-04-21,-6.6667
2010-04-22,7.1429
2010-04-23,0.0
2010-04-26,0.0
2010-04-27,-16.6667
2010-04-28,20.0
2010-04-29,16.6667
2010-04-30,-1.4285999999999999
2010-05-03,1.4493
2010-05-04,42.8571
2010-05-05,8.0
2010-05-06,1.8519
2010-05-07,9.0909
2010-05-10,0.0
2010-05-11,-5.0
2010-05-12,3.5088
2010-05-13,-6.7797
2010-05-14,9.0909
2010-05-17,-15.0
2010-05-18,15.6863
2010-05-19,-6.7797
2010-05-20,-16.3636
2010-05-21,8.6957
2010-05-24,2.0
2010-05-25,13.7255
2010-05-26,-5.1724
2010-05-27,-7.2727
2010-05-28,-1.9607999999999999
2010-06-01,10.0
2010-06-02,9.0909
2010-06-03,0.0
2010-06-04,1.6667
2010-06-07,-1.6393
2010-06-08,-8.3333
2010-06-09,0.0
2010-06-10,16.3636
2010-06-11,0.0
2010-06-15,0.0
2010-06-16,1.5625
2010-06-18,7.6923
2010-06-21,7.1429
2010-06-22,0.0
2010-06-23,-13.3333
2010-06-24,1.5385
2010-06-25,-1.5152
2010-06-28,7.6923
2010-06-29,0.0
2010-06-30,0.0
2010-07-01,0.0
2010-07-02,0.0
2010-07-06,0.0
2010-07-07,14.2857
2010-07-08,-12.5
2010-07-09,-7.1429
2010-07-12,7.6923
2010-07-13,7.1429
2010-07-14,-6.6667
2010-07-15,0.0
2010-07-16,0.0
2010-07-19,-7.1429
2010-07-20,7.6923
2010-07-21,0.0
2010-07-22,0.0
2010-07-23,-7.1429
2010-07-26,-7.6923
2010-07-27,0.0
2010-07-28,16.6667
2010-07-29,-14.2857
2010-07-30,16.6667
2010-08-02,-14.2857
2010-08-03,-4.1667
2010-08-04,-13.0435
2010-08-05,20.0
2010-08-06,8.3333
2010-08-09,-7.6923
2010-08-10,8.3333
2010-08-11,-7.6923
2010-08-12,0.0
2010-08-13,0.0
2010-08-16,-16.6667
2010-08-17,10.0
2010-08-18,-9.0909
2010-08-19,0.0
2010-08-20,0.0
2010-08-23,18.0
2010-08-24,-15.2542
2010-08-25,-2.0
2010-08-26,2.0408
2010-08-27,-20.0
2010-08-30,12.5
2010-08-31,-8.6111
2010-09-01,-2.7356
2010-09-02,-10.0
2010-09-03,38.8889
2010-09-07,-20.0
2010-09-10,-12.5
2010-09-13,0.0
2010-09-14,7.1429
2010-09-15,12.0
2010-09-17,-4.7619
2010-09-20,25.0
2010-09-21,-2.0
2010-09-22,0.0
2010-09-23,2.0408
2010-09-24,0.0
2010-09-27,4.0
2010-09-28,-3.8462
2010-09-29,0.0
2010-09-30,-10.0
2010-10-01,33.3333
2010-10-04,-8.3333
2010-10-05,5.4545
2010-10-06,0.0
2010-10-07,-13.7931
2010-10-08,0.0
2010-10-11,-8.0
2010-10-12,8.6957
2010-10-13,0.0
2010-10-14,0.0
2010-10-15,10.0
2010-10-19,-5.4545
2010-10-20,-0.601
2010-10-21,-3.2648
2010-10-22,0.0
2010-10-25,0.0
2010-10-26,10.0
2010-10-27,-9.0909
2010-10-28,0.0
2010-11-01,0.0
2010-11-02,-5.0
2010-11-04,5.2632
2010-11-05,2.0
2010-11-08,7.8431
2010-11-09,-9.0909
2010-11-10,0.0
2010-11-11,0.0
2010-11-12,0.0
2010-11-15,0.0
2010-11-16,0.0
2010-11-17,0.0
2010-11-18,-20.0
2010-11-19,2.5
2010-11-22,-2.439
2010-11-23,12.5
2010-11-24,0.0
2010-11-26,0.0
2010-11-29,0.0
2010-11-30,-11.1111
2010-12-01,-5.0
2010-12-02,31.5789
2010-12-03,-6.0
2010-12-06,-4.2553
2010-12-07,8.8889
2010-12-08,-18.3673
2010-12-09,0.0
2010-12-10,-2.5
2010-12-13,2.5641
2010-12-14,-12.5
2010-12-15,-2.8571
2010-12-16,0.0
2010-12-17,17.647100000000002
2010-12-20,0.0
2010-12-22,-10.0
2010-12-23,11.1111
2010-12-28,5.0
2010-12-29,-4.7619
2010-12-30,-7.5
2010-12-31,48.6486
2011-01-03,-27.2727
