ticker,HSFI US Equity
2005-10-05,1.1538
2005-10-06,-4.943
2005-10-07,4.0
2005-10-10,-11.538499999999999
2005-10-11,16.5217
2005-10-12,24.2537
2005-10-13,2.4024
2005-10-14,-1.173
2005-10-17,-0.2967
2005-10-18,-0.2976
2005-10-19,-14.9254
2005-10-20,-3.8596
2005-10-21,-5.8394
2005-10-24,20.155
2005-10-25,3.2258
2005-10-26,-6.25
2005-10-27,-1.6667
2005-10-28,5.7627
2005-10-31,4.8077
2005-11-01,2.4465
2005-11-02,-0.8955
2005-11-03,-9.6386
2005-11-04,-5.0
2005-11-07,10.526299999999999
2005-11-08,0.9524
2005-11-09,-1.2579
2005-11-10,-1.5924
2005-11-11,2.2654
2005-11-14,1.2658
2005-11-15,0.9375
2005-11-16,-3.7152
2005-11-17,0.3215
2005-11-18,-2.8846
2005-11-21,8.5809
2005-11-22,-0.6079
2005-11-23,-0.6116
2005-11-25,1.5385
2005-11-28,-3.9394
2005-11-29,1.2618
2005-11-30,-2.4922
2005-12-01,-8.9457
2005-12-02,3.5088
2005-12-05,5.0847
2005-12-06,0.0
2005-12-07,0.0
2005-12-08,-2.5806
2005-12-09,4.3046
2005-12-12,-1.2698
2005-12-13,0.6431
2005-12-14,-0.9585
2005-12-15,-1.6129
2005-12-16,1.6393
2005-12-19,0.6452
2005-12-20,0.0
2005-12-21,-1.9231
2005-12-22,0.0
2005-12-23,-1.3072
2005-12-27,-0.6623
2005-12-28,0.0
2005-12-29,8.3333
2005-12-30,-8.9231
2006-01-03,5.7432
2006-01-04,-0.9585
2006-01-05,-0.3226
2006-01-06,-1.2945
2006-01-09,11.4754
2006-01-10,25.5882
2006-01-11,-16.8618
2006-01-12,-8.4507
2006-01-13,-4.0
2006-01-17,-9.9359
2006-01-18,-10.3203
2006-01-19,3.1746
2006-01-20,1.9231
2006-01-23,0.0
2006-01-24,0.3774
2006-01-25,-5.2632
2006-01-26,-12.6984
2006-01-27,-17.7273
2006-01-30,2.2099
2006-01-31,17.2973
2006-02-01,15.2074
2006-02-02,-8.4
2006-02-03,-0.8734
2006-02-06,-6.6079
2006-02-07,1.8868
2006-02-08,-5.0926
2006-02-09,0.2927
2006-02-10,-2.7237
2006-02-13,-5.0
2006-02-14,5.2632
2006-02-15,-4.5
2006-02-16,-3.1414
2006-02-17,-2.7027
2006-02-21,-2.7778
2006-02-22,-14.2857
2006-02-23,9.3333
2006-02-24,1.8293
2006-02-27,3.5928
2006-02-28,-6.3584
2006-03-01,-2.4691
2006-03-02,-4.4304
2006-03-03,9.2715
2006-03-06,3.0303
2006-03-07,-5.2941
2006-03-08,-3.7267
2006-03-09,6.4516
2006-03-10,-4.8485
2006-03-13,8.2803
2006-03-14,-5.8824
2006-03-15,-6.25
2006-03-16,6.6667
2006-03-17,0.0
2006-03-20,-6.25
2006-03-21,6.6667
2006-03-22,-3.125
2006-03-23,0.0
2006-03-24,-1.2903
2006-03-27,-1.9607999999999999
2006-03-28,-0.6667
2006-03-29,-3.3557
2006-03-30,-6.9444
2006-03-31,6.7164
2006-04-03,-4.8951
2006-04-04,-1.4706000000000001
2006-04-05,-10.4478
2006-04-06,-4.1667
2006-04-07,-10.4348
2006-04-10,-21.3592
2006-04-11,11.1111
2006-04-12,-3.3333
2006-04-13,-0.5747
2006-04-17,-0.4624
2006-04-18,-15.7956
2006-04-19,-10.3448
2006-04-20,15.3846
2006-04-21,0.0
2006-04-24,-4.0
2006-04-25,6.9444
2006-04-26,-2.5974
2006-04-27,-2.6667
2006-04-28,2.7397
2006-05-01,-13.3333
2006-05-02,4.6154
2006-05-03,-5.8824
2006-05-04,6.25
2006-05-05,-7.3529
2006-05-08,1.5873
2006-05-09,2.3438
2006-05-10,-2.2901
2006-05-11,1.5625
2006-05-12,3.0769
2006-05-15,1.4925
2006-05-16,-10.2941
2006-05-17,-1.6393
2006-05-18,8.3333
2006-05-19,-7.6923
2006-05-22,0.0
2006-05-23,-3.3333
2006-05-24,8.6207
2006-05-25,3.1746
2006-05-26,-3.0769
2006-05-30,-9.5238
2006-05-31,10.526299999999999
2006-06-01,0.0
2006-06-02,-15.873
2006-06-05,3.7736
2006-06-06,-7.2727
2006-06-07,1.9607999999999999
2006-06-08,1.9231
2006-06-09,0.0
2006-06-12,-5.6604
2006-06-13,4.0
2006-06-14,-1.9231
2006-06-15,1.9607999999999999
2006-06-16,0.0
2006-06-19,-5.7692
2006-06-20,-2.0408
2006-06-21,4.1667
2006-06-22,0.0
2006-06-23,8.0
2006-06-26,-11.1111
2006-06-27,-16.6667
2006-06-28,-2.5
2006-06-29,15.3846
2006-06-30,11.1111
2006-07-03,0.0
2006-07-05,-12.0
2006-07-06,2.2727
2006-07-07,0.0
2006-07-10,-6.6667
2006-07-11,14.2857
2006-07-12,-12.5
2006-07-13,9.5238
2006-07-14,-2.1739
2006-07-17,-11.1111
2006-07-18,15.0
2006-07-19,-2.1739
2006-07-20,-11.1111
2006-07-21,10.0
2006-07-24,-11.3636
2006-07-25,-2.5641
2006-07-26,0.0
2006-07-27,0.0
2006-07-28,-5.2632
2006-07-31,-2.7778
2006-08-01,-5.7143
2006-08-02,3.0303
2006-08-03,-11.7647
2006-08-04,0.0
2006-08-07,16.6667
2006-08-08,7.1429
2006-08-09,-22.6667
2006-08-10,10.3448
2006-08-11,3.125
2006-08-14,-6.0606
2006-08-15,-6.4516
2006-08-16,-3.4483
2006-08-17,-7.1429
2006-08-18,0.0
2006-08-21,-11.538499999999999
2006-08-22,-4.3478
2006-08-23,4.5455
2006-08-24,-4.3478
2006-08-25,-4.5455
2006-08-28,9.5238
2006-08-29,-4.3478
2006-08-30,4.5455
2006-08-31,-13.0435
2006-09-01,25.0
2006-09-05,-8.0
2006-09-06,-13.0435
2006-09-07,30.0
2006-09-08,-3.8462
2006-09-11,-8.0
2006-09-12,-8.6957
2006-09-13,7.1429
2006-09-14,-2.2222
2006-09-15,0.0
2006-09-18,-9.0909
2006-09-19,20.0
2006-09-20,-12.5
2006-09-21,0.0
2006-09-22,0.0
2006-09-25,14.2857
2006-09-26,-20.8333
2006-09-27,10.526299999999999
2006-09-28,-4.7619
2006-09-29,15.0
2006-10-02,-4.3478
2006-10-03,-4.5455
2006-10-04,-7.1429
2006-10-05,-7.6923
2006-10-06,5.5556
2006-10-09,-5.2632
2006-10-10,5.5556
2006-10-11,5.2632
2006-10-12,-5.0
2006-10-13,-0.2632
2006-10-16,-5.0132
2006-10-17,0.0
2006-10-18,-11.1111
2006-10-19,6.25
2006-10-20,-5.8824
2006-10-23,12.5
2006-10-24,0.0
2006-10-25,-2.7778
2006-10-26,5.7143
2006-10-27,-8.1081
2006-10-30,-5.8824
2006-10-31,6.25
2006-11-01,-5.8824
2006-11-02,6.25
2006-11-03,-2.9412000000000003
2006-11-06,0.0
2006-11-07,-15.1515
2006-11-08,7.1429
2006-11-09,0.0
2006-11-10,6.6667
2006-11-13,0.0
2006-11-14,-6.25
2006-11-15,0.0
2006-11-16,-6.6667
2006-11-17,7.1429
2006-11-20,-13.3333
2006-11-21,-7.6923
2006-11-22,-8.3333
2006-11-24,0.0
2006-11-27,0.0
2006-11-28,-9.0909
2006-11-29,0.0
2006-11-30,0.0
2006-12-01,-20.0
2006-12-04,-6.25
2006-12-05,-17.3333
2006-12-06,12.9032
2006-12-07,-4.2857
2006-12-08,4.4776
2006-12-11,0.0
2006-12-12,42.8571
2006-12-13,-10.0
2006-12-14,5.5556
2006-12-15,-26.3158
2006-12-18,14.2857
2006-12-19,0.0
2006-12-20,-23.125
2006-12-21,0.813
2006-12-22,4.8387
2006-12-26,0.0
2006-12-27,-23.0769
2006-12-28,8.0
2006-12-29,-16.6667
2007-01-03,33.3333
2007-01-04,25.0
2007-01-05,-30.6667
2007-01-08,15.3846
2007-01-09,0.0
2007-01-10,8.3333
2007-01-11,38.4615
2007-01-12,0.0
2007-01-16,-16.6667
2007-01-17,0.0
2007-01-18,-6.6667
2007-01-19,14.2857
2007-01-22,-12.5
2007-01-23,-14.2857
2007-01-24,16.6667
2007-01-25,7.1429
2007-01-26,0.0
2007-01-29,-5.3333
2007-01-30,-8.4507
2007-01-31,10.7692
2007-02-01,4.1667
2007-02-02,0.0
2007-02-05,-13.3333
2007-02-06,7.6923
2007-02-07,1.4285999999999999
2007-02-08,-8.4507
2007-02-09,9.2308
2007-02-12,-1.4085
2007-02-13,-7.1429
2007-02-14,13.8462
2007-02-15,-16.2162
2007-02-16,-3.2258
2007-02-20,5.0
2007-02-21,-3.1746
2007-02-22,-1.6393
2007-02-23,0.0
2007-02-26,0.0
2007-02-27,0.0
2007-02-28,-1.6667
2007-03-01,10.1695
2007-03-02,7.6923
2007-03-05,-7.1429
2007-03-06,0.0
2007-03-07,-4.6154
2007-03-08,-11.2903
2007-03-09,0.0
2007-03-12,9.0909
2007-03-13,-8.3333
2007-03-14,0.0
2007-03-15,-12.7273
2007-03-16,2.0833
2007-03-19,-8.1633
2007-03-20,-8.8889
2007-03-21,-2.439
2007-03-22,25.0
2007-03-23,0.0
2007-03-26,6.0
2007-03-27,-5.6604
2007-03-28,-18.0
2007-03-29,21.9512
2007-03-30,-10.0
2007-04-02,0.0
2007-04-03,2.2222
2007-04-04,8.6957
2007-04-05,-28.0
2007-04-09,-30.5556
2007-04-10,-20.0
2007-04-11,25.0
2007-04-12,0.0
2007-04-13,-4.0
2007-04-16,-16.6667
2007-04-17,-10.0
2007-04-18,11.1111
2007-04-19,0.0
2007-04-20,-10.0
2007-04-23,5.5556
2007-04-24,-47.3684
2007-04-25,110.0
2007-04-26,0.0
2007-04-27,-4.7619
2007-04-30,0.0
2007-05-01,0.0
2007-05-02,0.0
2007-05-03,-25.0
2007-05-04,33.3333
2007-05-07,0.0
2007-05-08,10.0
2007-05-09,-20.4545
2007-05-10,2.8571
2007-05-11,-11.1111
2007-05-14,25.0
2007-05-15,-5.0
2007-05-16,-26.3158
2007-05-17,0.0
2007-05-18,3.5714
2007-05-21,-3.4483
2007-05-22,7.1429
2007-05-23,0.0
2007-05-24,-6.6667
2007-05-25,-7.1429
2007-05-29,0.0
2007-05-30,0.0
2007-05-31,0.0
2007-06-01,-7.6923
2007-06-04,8.3333
2007-06-05,0.0
2007-06-06,53.8462
2007-06-07,-45.0
2007-06-08,54.5455
2007-06-11,-29.4118
2007-06-12,25.0
2007-06-13,-26.6667
2007-06-14,31.8182
2007-06-15,-3.4483
2007-06-18,-7.1429
2007-06-19,-23.0769
2007-06-20,-10.0
2007-06-21,11.1111
2007-06-22,-25.0
2007-06-25,46.6667
2007-06-26,-36.3636
2007-06-27,0.0
2007-06-28,-21.4286
2007-06-29,0.0
2007-07-02,23.8636
2007-07-03,-29.3578
2007-07-05,45.4545
2007-07-06,0.0
2007-07-09,0.0
2007-07-10,0.0
2007-07-11,-21.4286
2007-07-12,-23.8636
2007-07-13,43.2836
2007-07-16,50.0
2007-07-17,-33.3333
2007-07-18,0.0
2007-07-19,33.3333
2007-07-20,0.0
2007-07-23,25.0
2007-07-24,-10.0
2007-07-25,-11.1111
2007-07-26,87.5
2007-07-27,26.6667
2007-07-30,31.5789
2007-07-31,140.0
2007-08-01,1.6667
2007-08-02,14.7541
2007-08-03,-42.8571
2007-08-06,-10.0
2007-08-07,38.8889
2007-08-08,-16.0
2007-08-09,30.9524
2007-08-10,-18.1818
2007-08-13,0.0
2007-08-14,0.0
2007-08-15,-28.8889
2007-08-16,3.125
2007-08-17,6.0606
2007-08-20,14.2857
2007-08-21,-12.5
2007-08-22,14.2857
2007-08-23,0.0
2007-08-24,-0.3125
2007-08-27,0.3135
2007-08-28,-10.0
2007-08-29,-2.7778
2007-08-30,0.0
2007-08-31,2.8571
2007-09-04,2.7778
2007-09-05,-10.8108
2007-09-06,6.0606
2007-09-07,0.0
2007-09-10,14.2857
2007-09-11,-18.75
2007-09-12,23.0769
2007-09-13,-18.4375
2007-09-14,22.6054
2007-09-17,-12.5
2007-09-18,0.0
2007-09-19,-7.1429
2007-09-20,7.6923
2007-09-21,-5.7143
2007-09-24,-3.0303
2007-09-25,0.0
2007-09-26,0.0
2007-09-27,0.0
2007-09-28,-12.5
2007-10-01,42.8571
2007-10-02,-37.5
2007-10-03,0.0
2007-10-04,0.0
2007-10-05,20.0
2007-10-08,0.0
2007-10-09,0.0
2007-10-10,0.0
2007-10-11,0.0
2007-10-12,0.0
2007-10-15,-25.0
2007-10-16,6.6667
2007-10-17,25.0
2007-10-18,-16.6667
2007-10-19,-16.0
2007-10-22,4.7619
2007-10-23,-4.5455
2007-10-24,0.0
2007-10-25,42.8571
2007-10-26,-23.3333
2007-10-29,-4.3478
2007-10-31,-4.5455
2007-11-01,4.7619
2007-11-02,-9.0909
2007-11-05,5.0
2007-11-06,-4.7619
2007-11-07,0.0
2007-11-08,-25.0
2007-11-09,10.0
2007-11-12,-9.0909
2007-11-13,0.0
2007-11-14,-33.3333
2007-11-15,70.0
2007-11-16,-23.5294
2007-11-19,15.3846
2007-11-20,-13.3333
2007-11-21,15.3846
2007-11-26,-13.3333
2007-11-27,-7.6923
2007-11-28,-8.3333
2007-11-29,-9.0909
2007-11-30,20.0
2007-12-03,-1.0417
2007-12-04,-32.6316
2007-12-05,87.5
2007-12-06,-46.6667
2007-12-07,12.5
2007-12-10,77.7778
2007-12-11,-43.75
2007-12-12,33.3333
2007-12-13,-25.0
2007-12-14,11.1111
2007-12-17,-50.0
2007-12-18,80.0
2007-12-19,66.6667
2007-12-20,-33.3333
2007-12-21,0.0
2007-12-24,0.0
2007-12-26,-40.0
2007-12-27,16.6667
2007-12-28,57.1429
2007-12-31,-9.0909
2008-01-02,-30.0
2008-01-03,0.0
2008-01-04,0.0
2008-01-07,14.2857
2008-01-08,0.0
2008-01-09,-12.5
2008-01-10,14.2857
2008-01-11,-12.5
2008-01-14,14.2857
2008-01-15,-12.5
2008-01-16,14.2857
2008-01-17,-25.0
2008-01-18,50.0
2008-01-22,-33.3333
2008-01-23,0.0
2008-01-24,83.3333
2008-01-25,-18.1818
2008-01-28,-11.1111
2008-01-29,0.0
2008-01-30,-25.0
2008-01-31,83.3333
2008-02-01,-9.0909
2008-02-04,-35.0
2008-02-05,-7.6923
2008-02-07,0.0
2008-02-08,11.4583
2008-02-11,4.6729
2008-02-12,-14.2857
2008-02-13,0.0
2008-02-14,0.0
2008-02-15,0.0
2008-02-19,0.0
2008-02-20,0.0
2008-02-21,0.0
2008-02-22,0.0
2008-02-25,0.0
2008-02-26,0.0
2008-02-28,0.0
2008-02-29,0.0
2008-03-03,0.0
2008-03-05,0.0
2008-03-06,0.0
2008-03-10,11.4583
2008-03-11,-10.2804
2008-03-12,16.6667
2008-03-13,0.0
2008-03-14,0.0
2008-03-17,0.0
2008-03-18,-14.2857
2008-03-19,83.3333
2008-03-20,-9.0909
2008-03-24,50.0
2008-03-25,6.6667
2008-03-26,6.25
2008-03-27,0.0
2008-03-28,17.647100000000002
2008-03-31,-20.0
2008-04-01,-12.5
2008-04-02,-21.4286
2008-04-03,0.0
2008-04-07,-18.1818
2008-04-08,0.0
2008-04-09,-33.3333
2008-04-10,33.3333
2008-04-11,25.0
2008-04-14,20.0
2008-04-15,-16.6667
2008-04-16,-20.0
2008-04-17,12.5
2008-04-18,-11.1111
2008-04-21,25.0
2008-04-22,-20.0
2008-04-23,0.0
2008-04-24,6.25
2008-04-28,-5.8824
2008-04-29,0.0
2008-05-01,-12.5
2008-05-02,0.0
2008-05-05,0.0
2008-05-06,0.0
2008-05-07,0.0
2008-05-08,-14.2857
2008-05-09,16.6667
2008-05-13,14.2857
2008-05-14,-12.5
2008-05-15,0.0
2008-05-16,-28.5714
2008-05-19,0.0
2008-05-20,0.0
2008-05-21,60.0
2008-05-22,-37.5
2008-05-23,0.0
2008-05-27,60.0
2008-05-29,0.0
2008-05-30,-25.0
2008-06-02,33.3333
2008-06-03,-37.5
2008-06-04,0.0
2008-06-05,-20.0
2008-06-06,0.0
2008-06-09,175.0
2008-06-10,-27.2727
2008-06-11,-37.5
2008-06-12,0.0
2008-06-13,60.0
2008-06-16,-35.1563
2008-06-17,0.0
2008-06-18,-7.2289
2008-06-19,-16.8831
2008-06-20,15.625
2008-06-23,0.0
2008-06-24,-13.5135
2008-06-25,0.0
2008-06-26,25.0
2008-06-27,-20.0
2008-07-02,0.0
2008-07-03,0.0
2008-07-07,0.0
2008-07-09,0.0
2008-07-14,0.0
2008-07-15,-75.0
2008-07-16,12.5
2008-07-17,-11.1111
2008-07-18,0.0
2008-07-21,50.0
2008-07-22,-33.3333
2008-07-23,0.0
2008-07-24,0.0
2008-07-25,0.0
2008-07-28,0.0
2008-07-29,62.5
2008-07-30,84.6154
2008-07-31,-66.6667
2008-08-01,0.0
2008-08-04,700.0
2008-08-05,-87.5
2008-08-06,100.0
2008-08-07,-93.75
2008-08-08,700.0
2008-08-11,100.0
2008-08-13,100.0
2008-08-14,0.0
2008-08-15,0.0
2008-08-20,-50.0
2008-08-21,-50.0
2008-08-22,200.0
2008-08-25,0.0
2008-08-26,-33.3333
2008-08-27,0.0
2008-08-28,0.0
2008-09-02,-50.0
2008-09-03,200.0
2008-09-04,-66.6667
2008-09-05,-87.5
2008-09-08,700.0
2008-09-09,200.0
2008-09-10,-66.6667
2008-09-12,0.0
2008-09-15,0.0
2008-09-19,0.0
2008-09-22,0.0
2008-09-24,-87.5
2008-09-25,700.0
2008-09-26,0.0
2008-09-29,0.0
2008-09-30,-87.5
2008-10-01,0.0
2008-10-02,0.0
2008-10-03,150.0
2008-10-06,0.0
2008-10-07,-60.0
2008-10-08,50.0
2008-10-09,966.6667
2008-10-10,-90.625
2008-10-14,1500.0
2008-10-15,-66.6667
2008-10-16,-87.5
2008-10-17,1100.0
2008-10-20,-8.3333
2008-10-21,-72.7273
2008-10-22,0.0
2008-10-23,700.0
2008-10-24,-95.8333
2008-10-27,0.0
2008-10-28,2300.0
2008-10-29,-89.5833
2008-10-30,500.0
2008-10-31,-80.0
2008-11-03,33.3333
2008-11-05,-75.0
2008-11-06,0.0
2008-11-07,1400.0
2008-11-10,-93.3333
2008-11-11,0.0
2008-11-12,2300.0
2008-11-13,-95.8333
2008-11-14,700.0
2008-11-17,-87.5
2008-11-19,0.0
2008-11-20,0.0
2008-11-21,0.0
2008-11-24,200.0
2008-11-25,-66.6667
2008-11-26,0.0
2008-11-28,0.0
2008-12-01,50.0
2008-12-02,966.6667
2008-12-03,-90.625
2008-12-05,-33.3333
2008-12-08,0.0
2008-12-09,50.0
2008-12-10,1500.0
2008-12-11,-93.75
2008-12-12,-33.3333
2008-12-15,0.0
2008-12-16,0.0
2008-12-17,0.0
2008-12-18,0.0
2008-12-22,0.0
2008-12-26,0.0
2008-12-30,140.0
2009-01-06,-37.5
2009-01-09,0.0
2009-01-12,-33.3333
2009-01-13,0.0
2009-01-15,0.0
2009-01-16,0.0
2009-01-21,0.0
2009-02-02,50.0
2009-02-03,-33.3333
2009-02-05,0.0
2009-02-06,0.0
2009-02-10,0.0
2009-02-12,0.0
2009-02-19,50.0
2009-02-20,-33.3333
2009-03-03,50.0
2009-03-13,0.0
2009-03-16,166.6667
2009-03-17,0.0
2009-03-19,0.0
2009-03-23,-75.0
2009-03-24,0.0
2009-03-30,0.0
2009-04-29,150.0
2009-05-05,-60.0
2009-05-27,0.0
2009-06-09,0.0
2009-06-15,0.0
2009-06-17,0.0
2009-06-22,0.0
2009-06-25,0.0
2009-07-08,0.0
2009-07-13,0.0
2009-07-15,0.0
2009-07-17,0.0
2009-07-29,0.0
2009-07-30,0.0
2009-08-05,0.0
2009-08-07,0.0
2009-08-25,0.0
2009-08-27,0.0
2009-08-28,0.0
2009-09-10,0.0
2009-09-11,0.0
2009-09-16,0.0
2009-09-21,0.0
2009-09-28,0.0
2009-09-30,0.0
2009-10-16,0.0
2009-10-22,0.0
2009-11-03,0.0
2009-11-10,0.0
2009-11-19,0.0
2009-11-23,0.0
2009-11-24,0.0
2009-12-01,0.0
2009-12-07,0.0
2009-12-08,0.0
2009-12-14,0.0
2009-12-15,0.0
2009-12-16,0.0
2009-12-17,0.0
2009-12-21,0.0
2009-12-22,0.0
2009-12-29,0.0
2009-12-30,0.0
2010-01-11,0.0
2010-01-19,0.0
2010-02-01,0.0
2010-02-03,0.0
2010-02-05,0.0
2010-02-08,0.0
2010-02-24,0.0
2010-02-26,0.0
2010-03-02,0.0
2010-04-09,0.0
2010-04-22,0.0
2010-04-28,0.0
2010-05-05,0.0
2010-05-06,0.0
2010-05-13,0.0
2010-05-20,0.0
2010-05-21,0.0
2010-06-07,0.0
2010-06-30,0.0
2010-07-14,50.0
2010-08-02,-33.3333
2010-09-23,0.0
2010-12-20,0.0
2010-12-31,0.0
2011-01-03,0.0
2011-07-13,0.0
2011-12-06,5800.0
2011-12-12,-98.3051
2011-12-13,0.0
2011-12-19,0.0
2011-12-21,0.0
2011-12-28,0.0
2011-12-29,0.0
2012-01-11,0.0
2012-01-19,0.0
2012-02-03,0.0
2012-02-06,0.0
2012-02-09,0.0
2012-02-13,0.0
2012-02-15,0.0
2012-02-16,0.0
2012-02-17,0.0
2012-02-27,0.0
2012-03-02,0.0
2012-03-08,0.0
2012-03-12,0.0
2012-03-14,0.0
2012-03-19,0.0
2012-03-21,0.0
2012-03-23,0.0
2012-03-26,0.0
2012-03-27,0.0
2012-03-29,0.0
2012-04-03,0.0
2012-04-09,0.0
2012-04-18,0.0
2012-04-23,0.0
2012-04-24,0.0
2012-04-26,0.0
2012-05-02,0.0
2012-05-10,0.0
2012-05-16,0.0
2012-05-21,0.0
2012-05-29,0.0
2012-05-31,0.0
2012-06-01,0.0
2012-06-06,0.0
2012-06-07,0.0
2012-06-25,0.0
2012-06-27,0.0
2012-07-13,0.0
2012-07-16,0.0
2012-07-17,0.0
2012-07-19,0.0
2012-07-20,0.0
2012-08-07,0.0
2012-08-09,0.0
2012-08-15,0.0
2012-08-31,0.0
2012-09-06,0.0
2012-09-20,0.0
2012-09-21,0.0
2012-09-24,0.0
2012-09-26,0.0
2012-10-05,0.0
2012-10-12,0.0
2012-10-17,0.0
2012-10-24,0.0
2012-10-26,0.0
2012-11-14,0.0
2012-11-29,0.0
2012-11-30,0.0
2012-12-12,0.0
2012-12-14,0.0
2012-12-18,0.0
2012-12-19,0.0
2012-12-26,0.0
2012-12-28,0.0
2013-01-02,0.0
2013-01-07,0.0
2013-01-09,0.0
2013-02-07,0.0
2013-03-20,0.0
2013-04-05,0.0
2013-04-11,0.0
2013-05-15,0.0
2013-05-30,0.0
2013-06-03,1350.0
2013-06-04,-44.8276
2013-06-13,-87.5
2013-06-17,0.0
2013-07-05,0.0
2013-07-17,0.0
2013-07-24,0.0
2013-08-02,0.0
2013-08-14,0.0
2013-08-26,0.0
2013-08-27,0.0
2013-08-30,0.0
2013-09-09,0.0
2013-09-10,0.0
2013-09-13,0.0
2013-09-23,0.0
2013-09-26,0.0
2013-09-27,0.0
2013-10-01,0.0
2013-10-10,0.0
2013-10-21,1500.0
2013-10-29,-93.75
2013-11-12,0.0
2013-11-13,0.0
2013-11-18,0.0
2013-11-19,0.0
2013-12-06,0.0
2013-12-09,0.0
2013-12-12,0.0
2013-12-13,0.0
2013-12-27,0.0
2013-12-31,0.0
2014-01-10,0.0
2014-01-21,0.0
2014-02-20,0.0
2014-02-21,0.0
2014-02-26,0.0
2014-03-07,0.0
2014-03-14,0.0
2014-03-17,0.0
2014-03-21,0.0
2014-03-28,0.0
2014-03-31,0.0
2014-04-01,0.0
2014-04-08,0.0
2014-04-10,0.0
2014-04-15,3900.0
2014-04-16,0.0
2014-04-21,-97.5
2014-04-24,0.0
2014-04-30,200.0
2014-05-01,-16.6667
2014-05-08,-60.0
2014-05-09,0.0
2014-05-12,0.0
2014-05-13,0.0
2014-05-16,0.0
2014-06-04,0.0
2014-06-05,0.0
2014-06-11,0.0
2014-06-19,0.0
2014-06-20,0.0
2014-06-23,0.0
2014-07-01,0.0
2014-07-03,50.0
2014-07-09,-33.3333
2014-07-11,0.0
2014-07-16,0.0
2014-07-17,0.0
2014-07-23,50.0
2014-08-01,0.0
2014-08-06,-33.3333
2014-08-07,0.0
2014-08-20,50.0
2014-08-26,-33.3333
2014-09-03,0.0
2014-09-17,0.0
2014-09-25,0.0
2014-09-26,0.0
2014-10-02,0.0
2014-10-06,0.0
2014-10-07,0.0
2014-10-09,0.0
2014-10-10,0.0
2014-10-13,0.0
2014-10-15,0.0
2014-10-23,0.0
2014-10-24,0.0
2014-10-27,0.0
2014-10-30,0.0
2014-10-31,0.0
2014-11-03,50.0
2014-11-04,0.0
2014-11-05,-33.3333
2014-11-06,0.0
2014-11-07,700.0
2014-11-12,-81.25
2014-11-18,-33.3333
2014-11-24,0.0
2014-12-04,0.0
2014-12-16,0.0
2014-12-18,0.0
2014-12-23,0.0
2014-12-24,0.0
2015-01-02,0.0
2015-01-07,0.0
2015-01-16,0.0
2015-02-05,0.0
2015-03-25,0.0
2015-04-07,0.0
2015-04-09,0.0
2015-04-10,0.0
2015-04-28,700.0
2015-05-29,-87.5
2015-06-01,0.0
2015-06-12,700.0
2015-06-30,0.0
2015-07-15,0.0
2015-08-18,-87.5
2015-09-29,0.0
2015-11-03,700.0
