ticker,SCM US Equity
2013-04-03,-1.8012000000000001
2013-04-04,0.4755
2013-04-05,-0.1352
2013-04-08,0.2708
2013-04-09,-0.4051
2013-04-10,0.5424
2013-04-11,-0.6069
2013-04-12,0.1357
2013-04-15,-2.3035
2013-04-16,1.8031000000000001
2013-04-17,-2.0436
2013-04-18,-0.6259
2013-04-19,0.9097
2013-04-22,2.4965
2013-04-23,0.5413
2013-04-24,-0.2692
2013-04-25,0.4049
2013-04-26,0.1344
2013-04-29,0.6711
2013-04-30,2.0
2013-05-01,-4.1176
2013-05-02,0.7498
2013-05-03,0.6766
2013-05-06,1.4113
2013-05-07,-0.0663
2013-05-08,-0.3979
2013-05-09,-0.3329
2013-05-10,1.2024
2013-05-13,-0.8581
2013-05-14,0.0666
2013-05-15,-0.2661
2013-05-16,0.0667
2013-05-17,-0.6
2013-05-20,0.6036
2013-05-21,1.0667
2013-05-22,0.1319
2013-05-23,-0.3953
2013-05-24,-0.463
2013-05-28,0.3322
2013-05-29,-0.0662
2013-05-30,0.6627
2013-05-31,-0.9217
2013-06-03,0.6645
2013-06-04,0.33
2013-06-05,-0.8553
2013-06-06,0.3318
2013-06-07,-0.1984
2013-06-10,0.5302
2013-06-11,-0.5274
2013-06-12,-1.5905
2013-06-13,0.7407
2013-06-14,0.4011
2013-06-17,0.9321
2013-06-18,0.9894
2013-06-19,-0.196
2013-06-20,-0.0669
2013-06-21,-2.0764
2013-06-24,0.684
2013-06-25,2.2418
2013-06-26,-1.6611
2013-06-27,0.0
2013-06-28,1.6892
2013-07-01,0.1993
2013-07-02,-1.2599
2013-07-03,-0.0672
2013-07-05,1.0753
2013-07-08,-1.8617
2013-07-09,1.2873
2013-07-10,0.6689
2013-07-11,0.1993
2013-07-12,-0.7294
2013-07-15,0.668
2013-07-16,-0.3318
2013-07-17,-0.3329
2013-07-18,0.2672
2013-07-19,1.1326
2013-07-22,-0.2635
2013-07-23,0.5945
2013-07-24,-0.394
2013-07-25,0.7251
2013-07-26,-1.3089
2013-07-29,0.6631
2013-07-30,0.1318
2013-07-31,-0.3289
2013-08-01,-0.5281
2013-08-02,1.1944
2013-08-05,-0.0656
2013-08-06,-2.7559
2013-08-07,-0.0675
2013-08-08,1.418
2013-08-09,-0.6658
2013-08-12,1.0724
2013-08-13,-0.3316
2013-08-14,-0.0665
2013-08-15,-0.0666
2013-08-16,-0.0666
2013-08-19,-0.6667
2013-08-20,0.8725
2013-08-21,-0.1331
2013-08-22,0.1332
2013-08-23,-0.0665
2013-08-26,-0.1332
2013-08-27,-1.7332999999999998
2013-08-28,1.1533
2013-08-29,1.0731
2013-08-30,-0.0664
2013-09-03,1.6600000000000001
2013-09-04,-0.8016
2013-09-05,0.8754
2013-09-06,-1.0013
2013-09-09,1.6183
2013-09-10,-0.3981
2013-09-11,-0.2665
2013-09-12,-0.4008
2013-09-13,-0.2012
2013-09-16,0.672
2013-09-17,0.6008
2013-09-18,0.1991
2013-09-19,-1.3907
2013-09-20,-0.3358
2013-09-23,1.1456
2013-09-24,-0.7328
2013-09-25,-0.1342
2013-09-26,0.4704
2013-09-27,-0.0669
2013-09-30,0.2677
2013-10-01,0.2003
2013-10-02,-1.3991
2013-10-03,-0.473
2013-10-04,0.611
2013-10-07,-0.6073
2013-10-08,-0.2037
2013-10-09,-1.2245
2013-10-10,-0.1377
2013-10-11,0.0
2013-10-14,-0.1379
2013-10-15,-0.3453
2013-10-16,1.1781
2013-10-17,0.9589
2013-10-18,-0.5427
2013-10-21,-0.3411
2013-10-22,1.0951
2013-10-23,0.1354
2013-10-24,1.0142
2013-10-25,0.2677
2013-10-28,0.1335
2013-10-29,-0.4
2013-10-30,-0.2677
2013-10-31,-0.4027
2013-11-01,-0.4717
2013-11-04,0.3385
2013-11-05,0.2024
2013-11-06,-0.0673
2013-11-07,-0.1348
2013-11-08,0.4049
2013-11-11,0.336
2013-11-12,-0.8707
2013-11-13,0.2703
2013-11-14,-0.0674
2013-11-15,0.6743
2013-11-18,-0.067
2013-11-19,-0.2681
2013-11-20,-0.2688
2013-11-21,0.876
2013-11-22,1.0688
2013-11-25,0.0
2013-11-26,0.2644
2013-11-27,1.3843
2013-11-29,0.3901
2013-12-02,-0.0648
2013-12-03,-0.1944
2013-12-04,-0.6494
2013-12-05,0.4575
2013-12-06,0.9315
2013-12-09,-1.8457
2013-12-10,-0.3358
2013-12-11,0.1348
2013-12-12,-2.5572
2013-12-13,-0.3453
2013-12-16,2.4255
2013-12-17,-0.8796
2013-12-18,0.273
2013-12-19,-0.6127
2013-12-20,-1.7123
2013-12-23,0.4878
2013-12-24,1.8723999999999998
2013-12-26,0.0
2013-12-27,0.0
2013-12-30,0.885
2013-12-31,0.8772
2014-01-02,-1.806
2014-01-03,0.0
2014-01-06,1.3624
2014-01-07,0.4704
2014-01-08,-0.8027
2014-01-09,0.0674
2014-01-10,0.0
2014-01-13,-0.1685
2014-01-14,-0.0678
2014-01-15,-0.1357
2014-01-16,-0.2717
2014-01-17,-0.8174
2014-01-21,1.5796999999999999
2014-01-22,0.9466
2014-01-23,0.4019
2014-01-24,-1.2008
2014-01-27,-0.6752
2014-01-28,0.9517
2014-01-29,-1.5266
2014-01-30,1.9297
2014-01-31,0.0
2014-02-03,-1.2847
2014-02-04,-1.6438000000000001
2014-02-05,-1.3231
2014-02-06,1.7643
2014-02-07,-0.4161
2014-02-10,-0.3482
2014-02-11,0.559
2014-02-12,0.3475
2014-02-13,0.554
2014-02-14,0.0689
2014-02-18,1.4453
2014-02-19,-0.0678
2014-02-20,1.0183
2014-02-21,0.4032
2014-02-24,0.6693
2014-02-25,-3.1915
2014-02-26,-0.4581
2014-02-27,1.2517
2014-02-28,0.6868
2014-03-03,-0.4093
2014-03-04,-0.8904
2014-03-05,-0.4838
2014-03-06,-0.8333
2014-03-07,0.1401
2014-03-10,0.0699
2014-03-11,0.9783
2014-03-12,1.0381
2014-03-13,-0.2055
2014-03-14,0.3432
2014-03-17,-0.342
2014-03-18,0.0
2014-03-19,-0.9609
2014-03-20,1.4553
2014-03-21,2.8689
2014-03-24,-0.664
2014-03-25,0.2005
2014-03-26,-1.4009
2014-03-27,0.7666
2014-03-28,-0.406
2014-03-31,-2.3098
2014-04-01,1.5994000000000002
2014-04-02,-1.5743
2014-04-03,0.5563
2014-04-04,-1.4523
2014-04-07,-0.3509
2014-04-08,0.7042
2014-04-09,0.3497
2014-04-10,-2.5087
2014-04-11,-1.8585
2014-04-14,0.5098
2014-04-15,-1.087
2014-04-16,0.1465
2014-04-17,2.1946
2014-04-21,-0.7158
2014-04-22,-0.2163
2014-04-23,-1.3006
2014-04-24,-0.1464
2014-04-25,0.3666
2014-04-28,-0.8524
2014-04-29,-1.1887
2014-04-30,1.1278
2014-05-01,1.1152
2014-05-02,0.7353
2014-05-05,-0.6569
2014-05-06,-0.5878
2014-05-07,-1.2565
2014-05-08,-0.0749
2014-05-09,-0.5993
2014-05-12,1.2811
2014-05-13,-0.8185
2014-05-14,-0.6002
2014-05-15,-0.6038
2014-05-16,0.0759
2014-05-19,2.6555
2014-05-20,-1.4043
2014-05-21,2.3238
2014-05-22,1.0256
2014-05-23,0.3626
2014-05-27,0.7948
2014-05-28,1.9590999999999998
2014-05-29,-0.9922
2014-05-30,0.7874
2014-06-02,-1.1364
2014-06-03,0.2874
2014-06-04,-0.5731
2014-06-05,1.2968
2014-06-06,-0.9957
2014-06-09,1.6522999999999999
2014-06-10,0.1413
2014-06-11,-1.0586
2014-06-12,2.4251
2014-06-13,-0.3482
2014-06-16,-0.0699
2014-06-17,0.9091
2014-06-18,0.0693
2014-06-19,0.0693
2014-06-20,-0.346
2014-06-23,0.2778
2014-06-24,0.277
2014-06-25,0.0
2014-06-26,1.1278
2014-06-27,1.2388
2014-06-30,-0.136
2014-07-01,0.4084
2014-07-02,-0.4746
2014-07-03,-0.4768
2014-07-07,-0.4107
2014-07-08,-1.3746
2014-07-09,0.8362
2014-07-10,0.0691
2014-07-11,0.0
2014-07-14,0.2762
2014-07-15,0.2755
2014-07-16,-1.3736
2014-07-17,-1.3231
2014-07-18,1.482
2014-07-21,0.2086
2014-07-22,0.0694
2014-07-23,0.9015
2014-07-24,-0.4124
2014-07-25,0.3451
2014-07-28,-0.9629
2014-07-29,0.9257
2014-07-30,0.0
2014-07-31,-2.4272
2014-08-01,0.2132
2014-08-04,-1.2766
2014-08-05,0.3592
2014-08-06,0.9306
2014-08-07,-0.4255
2014-08-08,1.1396
2014-08-11,-1.0563
2014-08-12,0.7829
2014-08-13,-0.3531
2014-08-14,0.4961
2014-08-15,0.141
2014-08-18,1.4788999999999999
2014-08-19,-1.1103
2014-08-20,0.7018
2014-08-21,0.6969
2014-08-22,-0.7612
2014-08-25,0.1395
2014-08-26,0.2786
2014-08-27,-0.1854
2014-08-28,0.8415
2014-08-29,0.2782
2014-09-02,-0.1387
2014-09-03,-0.6944
2014-09-04,0.0699
2014-09-05,0.4193
2014-09-08,-0.3479
2014-09-09,-0.2095
2014-09-10,0.07
2014-09-11,-1.8182
2014-09-12,-0.2849
2014-09-15,-1.9285999999999999
2014-09-16,2.6948
2014-09-17,1.2057
2014-09-18,0.5606
2014-09-19,-2.0906
2014-09-22,0.9253
2014-09-23,-0.2821
2014-09-24,-0.495
2014-09-25,-0.1421
2014-09-26,1.0199
2014-09-29,0.3551
2014-09-30,-1.6985000000000001
2014-10-01,0.7919
2014-10-02,1.4285999999999999
2014-10-03,-0.1408
2014-10-06,-0.0705
2014-10-07,0.9174
2014-10-08,-1.3287
2014-10-09,-0.3544
2014-10-10,-0.9246
2014-10-13,-2.7279
2014-10-14,-4.6494
2014-10-15,-2.322
2014-10-16,3.5658
2014-10-17,4.2081
2014-10-20,-0.6608
2014-10-21,0.5174
2014-10-22,0.8088
2014-10-23,-2.407
2014-10-24,0.2242
2014-10-27,-0.1491
2014-10-28,0.8962
2014-10-29,1.5788
2014-10-30,0.8082
2014-10-31,-0.2187
2014-11-03,0.4383
2014-11-04,0.0727
2014-11-05,0.8721
2014-11-06,0.6484
2014-11-07,-0.0716
2014-11-10,3.0086
2014-11-11,-1.5994000000000002
2014-11-12,-0.7067
2014-11-13,1.1388
2014-11-14,1.6186
2014-11-17,-2.5623
2014-11-18,-1.5636
2014-11-19,-0.5776
2014-11-20,-1.7429000000000001
2014-11-21,2.0695
2014-11-24,1.0862
2014-11-25,-0.4062
2014-11-26,-1.0152
2014-11-28,0.3663
2014-12-01,-1.5328
2014-12-02,-1.3343
2014-12-03,-1.127
2014-12-04,-1.5198
2014-12-05,0.5401
2014-12-08,-3.7606
2014-12-09,2.2329
2014-12-10,-2.9641
2014-12-11,-1.3666
2014-12-12,0.0
2014-12-15,0.489
2014-12-16,-2.5953
2014-12-17,0.5828
2014-12-18,4.7185
2014-12-19,0.2372
2014-12-22,-1.2618
2014-12-23,-1.0383
2014-12-24,0.1614
2014-12-26,0.2417
2014-12-29,-1.5812
2014-12-30,-1.1542
2014-12-31,-1.7515
2015-01-02,0.1698
2015-01-05,2.7119
2015-01-06,0.6601
2015-01-07,2.1311
2015-01-08,-1.5249000000000001
2015-01-09,-0.489
2015-01-12,0.0819
2015-01-13,0.1637
2015-01-14,-1.7157
2015-01-15,-0.9975
2015-01-16,-0.2519
2015-01-20,0.5051
2015-01-21,-0.4188
2015-01-22,2.5231
2015-01-23,-1.2305
2015-01-26,1.7442
2015-01-27,-0.4898
2015-01-28,1.4766
2015-01-29,-0.135
2015-01-30,-2.1242
2015-02-02,-0.2504
2015-02-03,0.251
2015-02-04,1.0017
2015-02-05,-1.405
2015-02-06,0.5868
2015-02-09,0.0
2015-02-10,-0.0833
2015-02-11,0.0
2015-02-12,1.0008
2015-02-13,1.8167
2015-02-17,-1.0543
2015-02-18,0.2459
2015-02-19,1.7170999999999998
2015-02-20,0.4823
2015-02-23,0.32
2015-02-24,1.1164
2015-02-25,0.5781
2015-02-26,-2.6898999999999997
2015-02-27,-0.8943
2015-03-02,0.6563
2015-03-03,0.815
2015-03-04,0.5659
2015-03-05,-0.2412
2015-03-06,0.7252
2015-03-09,0.952
2015-03-10,-1.7355
2015-03-11,-1.0484
2015-03-12,-0.815
2015-03-13,0.4108
2015-03-16,-0.1637
2015-03-17,0.0
2015-03-18,0.2459
2015-03-19,0.0818
2015-03-20,1.634
2015-03-23,-0.7235
2015-03-24,-0.7287
2015-03-25,-0.0816
2015-03-26,-0.7347
2015-03-27,0.0271
2015-03-30,-0.332
2015-03-31,0.4996
2015-04-01,0.1657
2015-04-02,1.3234
2015-04-06,0.0
2015-04-07,-0.6531
2015-04-08,-0.6574
2015-04-09,0.579
2015-04-10,1.1513
2015-04-13,-0.3252
2015-04-14,0.3263
2015-04-15,-1.0569
2015-04-16,1.8899
2015-04-17,-0.4839
2015-04-20,0.6483
2015-04-21,0.2415
2015-04-22,0.8032
2015-04-23,0.239
2015-04-24,0.0
2015-04-27,-2.1463
2015-04-28,0.433
2015-04-29,-0.7347
2015-04-30,2.8783
2015-05-01,-0.1599
2015-05-04,0.4804
2015-05-05,-0.8765
2015-05-06,-1.9293
2015-05-07,0.6557
2015-05-08,-1.5472000000000001
2015-05-11,-0.579
2015-05-12,1.4975
2015-05-13,-0.9016
2015-05-14,0.4963
2015-05-15,0.7407
2015-05-18,0.2451
2015-05-19,0.4075
2015-05-20,0.0
2015-05-21,0.2435
2015-05-22,0.1619
2015-05-26,-0.1617
2015-05-27,0.1887
2015-05-28,-0.8157
2015-05-29,-0.1645
2015-06-01,-0.3295
2015-06-02,0.5785
2015-06-03,0.493
2015-06-04,-1.3900000000000001
2015-06-05,0.0829
2015-06-08,-0.4143
2015-06-09,0.2496
2015-06-10,-0.7469
2015-06-11,-0.3334
2015-06-12,0.3345
2015-06-15,0.4181
2015-06-16,-0.8326
2015-06-17,0.7557
2015-06-18,0.0
2015-06-19,-0.8333
2015-06-22,-0.7563
2015-06-23,1.1854
2015-06-24,-0.5858
2015-06-25,0.7576
2015-06-26,-0.1395
2015-06-29,-4.0541
2015-06-30,0.3521
2015-07-01,-1.5789
2015-07-02,0.2674
2015-07-06,1.6888999999999998
2015-07-07,1.1364
2015-07-08,0.5186
2015-07-09,0.0
2015-07-10,1.8056999999999999
2015-07-13,-0.5068
2015-07-14,-0.1698
2015-07-15,0.085
2015-07-16,-0.3398
2015-07-17,-1.5345
2015-07-20,-3.8961
2015-07-21,-1.8018
2015-07-22,-1.2844
2015-07-23,1.5798999999999999
2015-07-24,-1.9213
2015-07-27,-4.3843
2015-07-28,1.6585
2015-07-29,2.8148
2015-07-30,-2.9245
2015-07-31,-0.7775
2015-08-03,-0.6856
2015-08-04,-0.9862
2015-08-05,-0.1992
2015-08-06,-1.4969999999999999
2015-08-07,0.8105
2015-08-10,1.206
2015-08-11,0.4965
2015-08-12,0.5929
2015-08-13,-0.1965
2015-08-14,1.3780000000000001
2015-08-17,0.1942
2015-08-18,-0.0969
2015-08-19,1.2639
2015-08-20,4.2114
2015-08-21,-0.1838
2015-08-24,-2.2099
2015-08-25,2.7307
2015-08-26,0.4583
2015-08-27,2.4024
2015-08-28,0.27
2015-08-31,1.7953000000000001
2015-09-01,0.6173
2015-09-02,-3.4181
2015-09-03,0.2722
2015-09-04,-1.5385
2015-09-08,0.0
2015-09-09,-2.5735
2015-09-10,0.0
2015-09-11,0.283
2015-09-14,-1.317
2015-09-15,0.4766
2015-09-16,0.6641
2015-09-17,0.2828
2015-09-18,0.0
2015-09-21,0.094
2015-09-22,0.4695
2015-09-23,0.8411
2015-09-24,-1.1121
2015-09-25,0.7498
2015-09-28,-2.574
2015-09-29,-2.7027
2015-09-30,-0.0992
2015-10-01,0.3972
2015-10-02,-1.088
2015-10-05,2.7
2015-10-06,0.2921
2015-10-07,1.165
2015-10-08,2.0154
2015-10-09,-1.317
2015-10-12,2.0019
2015-10-13,-0.6542
2015-10-14,-2.0696
2015-10-15,0.0
2015-10-16,1.537
2015-10-19,0.0946
2015-10-20,3.3081
2015-10-21,-1.4639
2015-10-22,1.1142
2015-10-23,-0.1837
2015-10-26,-0.828
2015-10-27,-1.6698
2015-10-28,0.1255
2015-10-29,-1.0476
2015-10-30,-1.2511999999999999
2015-11-02,1.1696
2015-11-03,-0.0963
2015-11-04,-2.4108
2015-11-05,-1.2846
2015-11-06,2.4024
2015-11-09,0.0978
2015-11-10,0.0977
2015-11-11,-0.878
2015-11-12,0.0984
2015-11-13,0.295
2015-11-16,-0.4902
2015-11-17,0.0985
2015-11-18,-0.2953
2015-11-19,1.3820000000000001
2015-11-20,0.4869
2015-11-23,1.3566
2015-11-24,-0.2868
2015-11-25,1.3739
2015-11-27,0.0
2015-11-30,1.2428
2015-12-01,-0.2833
2015-12-02,0.3788
2015-12-03,-0.9434
2015-12-04,-0.8571
2015-12-07,-0.3842
2015-12-08,-1.1572
2015-12-09,-1.3659
2015-12-10,0.8902
2015-12-11,-1.9607999999999999
2015-12-14,-1.3
2015-12-15,-1.2158
2015-12-16,2.7692
2015-12-17,-2.3952
2015-12-18,1.227
2015-12-21,0.101
2015-12-22,0.7064
2015-12-23,1.6032
2015-12-24,0.0986
2015-12-28,-0.9852
2015-12-29,-1.4597
2015-12-30,-2.6558
2015-12-31,1.1542
2016-01-04,1.4523
2016-01-05,1.0225
2016-01-06,-0.7085
2016-01-07,-2.3445
2016-01-08,0.2088
2016-01-11,-2.0833
2016-01-12,-3.9362
2016-01-13,-0.8859
2016-01-14,0.3352
2016-01-15,-4.5657
2016-01-19,2.6837999999999997
2016-01-20,-1.1364
2016-01-21,5.977
2016-01-22,4.3384
2016-01-25,-1.8711
2016-01-26,1.4830999999999999
2016-01-27,-1.2182
2016-01-28,-2.6738
2016-01-29,-1.7582
2016-02-01,-3.6913
2016-02-02,-0.813
2016-02-03,0.8197
2016-02-04,-0.2323
2016-02-05,-0.1164
2016-02-08,-1.049
2016-02-09,-3.6513999999999998
2016-02-10,-1.8336999999999999
2016-02-11,-0.4981
2016-02-12,-1.1264
2016-02-16,2.9114
2016-02-17,2.8289999999999997
2016-02-18,-1.6745999999999999
2016-02-19,-2.1898
2016-02-22,-2.3632
2016-02-23,0.0
2016-02-24,0.3822
2016-02-25,1.0571
2016-02-26,1.9108
2016-02-29,6.875
2016-03-01,0.0
2016-03-02,-1.9883
2016-03-03,0.8353
2016-03-04,10.5325
2016-03-07,2.1413
2016-03-08,-1.6771
2016-03-09,1.1727
2016-03-10,0.0
2016-03-11,2.0021
2016-03-14,-2.1694
2016-03-15,0.8448
2016-03-16,0.6283
2016-03-17,2.1852
2016-03-18,1.7311999999999999
2016-03-21,0.2002
2016-03-22,0.1998
2016-03-23,0.2991
2016-03-24,-0.6958
2016-03-28,1.5015
2016-03-29,-0.0661
2016-03-30,-0.1996
2016-03-31,2.2
2016-04-01,-0.1957
2016-04-04,-0.2941
2016-04-05,-0.4916
2016-04-06,0.1976
2016-04-07,0.0
2016-04-08,1.5779
2016-04-11,-0.4854
2016-04-12,0.1951
2016-04-13,0.0974
2016-04-14,-0.7782
2016-04-15,-1.6667
2016-04-18,-0.2991
2016-04-19,0.8
2016-04-20,0.7924
2016-04-21,0.5918
2016-04-22,0.8806
2016-04-25,0.485
2016-04-26,0.8687
2016-04-27,0.223
2016-04-28,1.1583
2016-04-29,-1.5267
2016-05-02,-1.6473
2016-05-03,-2.3645
2016-05-04,0.4036
2016-05-05,-0.402
2016-05-06,1.11
2016-05-09,-0.499
2016-05-10,1.3039
2016-05-11,3.6634
2016-05-12,-4.489
2016-05-13,1.6
2016-05-16,2.9528
2016-05-17,1.2428
2016-05-18,-0.661
2016-05-19,-5.3232
2016-05-20,2.2088
2016-05-23,-0.1965
2016-05-24,0.0
2016-05-25,0.8858
2016-05-26,-0.4556
2016-05-27,-0.3964
2016-05-31,-0.4975
2016-06-01,-0.2
2016-06-02,-0.501
2016-06-03,-0.9063
2016-06-06,-0.2033
2016-06-07,0.611
2016-06-08,-0.3036
2016-06-09,-0.1015
2016-06-10,1.1179000000000001
2016-06-13,-0.402
2016-06-14,-0.4036
2016-06-15,-0.2026
2016-06-16,0.4061
2016-06-17,0.7078
2016-06-20,3.012
2016-06-21,0.5848
2016-06-22,-0.969
2016-06-23,0.4892
2016-06-24,-0.3895
2016-06-27,-0.4888
2016-06-28,-0.6552
2016-06-29,2.2
2016-06-30,0.1957
2016-07-01,1.0742
2016-07-05,1.256
2016-07-06,-0.3817
2016-07-07,0.0958
2016-07-08,1.5311
2016-07-11,0.0943
2016-07-12,1.6949
2016-07-13,0.9259
2016-07-14,-0.7339
2016-07-15,0.9242
2016-07-18,1.0073
2016-07-19,0.0
2016-07-20,0.272
2016-07-21,-0.0904
2016-07-22,0.905
2016-07-25,0.1794
2016-07-26,-0.1791
2016-07-27,-0.3291
2016-07-28,-0.1818
2016-07-29,0.2732
2016-08-01,-0.9991
2016-08-02,0.0
2016-08-03,1.1009
2016-08-04,0.363
2016-08-05,-0.0904
2016-08-08,0.905
2016-08-09,0.0
2016-08-10,-0.5381
2016-08-11,-0.9017
2016-08-12,0.0
2016-08-15,0.455
2016-08-16,-0.5435
2016-08-17,0.0911
2016-08-18,1.7288000000000001
2016-08-19,-1.2522
2016-08-22,0.5435
2016-08-23,0.4505
2016-08-24,0.5381
2016-08-25,0.8029
2016-08-26,-0.531
2016-08-29,1.2749
2016-08-30,0.0887
2016-08-31,0.6206
2016-09-01,-0.1762
2016-09-02,-0.4413
2016-09-06,0.1773
2016-09-07,0.0
2016-09-08,-0.6195
2016-09-09,-1.3357
2016-09-12,-0.9025
2016-09-13,-1.8215
2016-09-14,1.8553
2016-09-15,-0.9107
2016-09-16,1.6543999999999999
2016-09-19,0.0904
2016-09-20,2.8004
2016-09-21,1.4060000000000001
2016-09-22,0.0
2016-09-23,-1.7330999999999999
2016-09-26,-1.0582
2016-09-27,0.5348
2016-09-28,-1.0346
2016-09-29,-1.5385
2016-09-30,0.0919
2016-10-03,0.0
2016-10-04,-0.1837
2016-10-05,-0.368
2016-10-06,-0.554
2016-10-07,-1.1142
2016-10-10,2.1596
2016-10-11,0.9191
2016-10-12,-0.0911
2016-10-13,0.4558
2016-10-14,0.8167
2016-10-17,-0.5401
2016-10-18,0.2715
2016-10-19,0.4513
2016-10-20,0.6289
2016-10-21,0.0
2016-10-24,0.0
2016-10-25,-0.625
2016-10-26,0.5391
2016-10-27,0.2082
2016-10-28,0.0
2016-10-31,-1.8018
2016-11-01,-1.1927
2016-11-02,-1.3928
2016-11-03,-2.5423999999999998
2016-11-04,3.9614000000000003
2016-11-07,-0.5576
2016-11-08,0.4673
2016-11-09,2.9767
2016-11-10,2.3487
2016-11-11,0.5296
2016-11-14,0.7024
2016-11-15,0.0
2016-11-16,0.3487
2016-11-17,-0.3475
2016-11-18,-0.4359
2016-11-21,0.7005
2016-11-22,1.0435
2016-11-23,1.5491000000000001
2016-11-25,0.339
2016-11-28,1.2103
2016-11-29,0.337
2016-11-30,-0.3359
2016-12-01,-1.6007
2016-12-02,1.113
2016-12-05,-1.6935
2016-12-06,-0.6029
2016-12-07,0.0
2016-12-08,-1.3865
2016-12-09,1.3181
2016-12-12,4.5967
2016-12-13,0.0829
2016-12-14,0.1657
2016-12-15,-0.2481
2016-12-16,0.3317
2016-12-19,0.9917
2016-12-20,-0.0818
2016-12-21,0.9828
2016-12-22,-1.9465
2016-12-23,1.2407
2016-12-27,-0.3268
2016-12-28,-0.3008
2016-12-29,-0.7469
2016-12-30,0.8361
2017-01-03,0.2488
2017-01-04,2.4814
2017-01-05,-0.7264
2017-01-06,-0.1626
2017-01-09,0.2443
2017-01-10,4.3867
2017-01-11,1.7121
2017-01-12,-1.1477
2017-01-13,0.6192
2017-01-17,0.9231
2017-01-18,1.5244
2017-01-19,-0.3754
2017-01-20,0.6029
2017-01-23,0.3745
2017-01-24,0.2985
2017-01-25,0.0744
2017-01-26,0.223
2017-01-27,-0.0497
2017-01-30,-0.8234
2017-01-31,0.5283
2017-02-01,-0.3003
2017-02-02,1.3554
2017-02-03,1.3373
2017-02-06,1.5396
2017-02-07,0.5776
2017-02-08,-0.6461
2017-02-09,0.5058
2017-02-10,-0.3595
2017-02-13,-0.0722
2017-02-14,0.722
2017-02-15,0.0
2017-02-16,0.3584
2017-02-17,-0.1429
2017-02-21,1.5021
2017-02-22,0.1409
2017-02-23,0.1407
2017-02-24,-0.1876
2017-02-27,-0.4968
2017-02-28,-0.6419
2017-03-01,1.005
2017-03-02,-0.3554
2017-03-03,-0.4993
2017-03-06,-0.2151
2017-03-07,-0.1437
2017-03-08,0.0
2017-03-09,-5.8993
2017-03-10,2.9817
2017-03-13,3.3407999999999998
2017-03-14,0.8621
2017-03-15,1.1396
2017-03-16,0.7042
2017-03-17,1.8881000000000001
2017-03-20,-0.755
2017-03-21,-1.1065
2017-03-22,-0.6993
2017-03-23,0.0
2017-03-24,1.338
2017-03-27,-1.5288
2017-03-28,0.2117
2017-03-29,1.0796000000000001
2017-03-30,0.9831
2017-03-31,1.1822
2017-04-03,0.0
2017-04-04,-1.0997
2017-04-05,-2.0153
2017-04-06,-0.7092
2017-04-07,-1.1429
2017-04-10,1.3006
2017-04-11,0.9986
2017-04-12,0.0706
2017-04-13,-0.2117
