ticker,SB US Equity
2008-10-16,-6.0127
2008-10-17,3.8721
2008-10-20,-0.3241
2008-10-21,-0.6504
2008-10-22,-7.365
2008-10-23,-6.0071
2008-10-24,-6.5789
2008-10-27,-12.6761
2008-10-28,-0.2304
2008-10-29,3.4642
2008-10-30,6.4732
2008-10-31,15.5136
2008-11-03,21.2341
2008-11-04,13.3234
2008-11-05,-2.642
2008-11-06,-5.6988
2008-11-07,0.7194
2008-11-10,11.7143
2008-11-11,-4.6036
2008-11-12,-10.8579
2008-11-13,-4.2105
2008-11-14,-7.8493
2008-11-17,-8.1772
2008-11-18,-8.5343
2008-11-19,-15.5172
2008-11-20,-11.3821
2008-11-21,17.1254
2008-11-24,33.4204
2008-11-25,-13.1115
2008-11-26,-9.6847
2008-11-28,3.4913
2008-12-01,-1.6867
2008-12-02,-1.9607999999999999
2008-12-03,-4.25
2008-12-04,3.9164
2008-12-05,-2.2613
2008-12-08,5.1414
2008-12-09,22.0049
2008-12-10,20.2405
2008-12-11,-10.1667
2008-12-12,-2.4119
2008-12-15,13.308
2008-12-16,4.1946
2008-12-17,36.2319
2008-12-18,-14.1844
2008-12-19,-12.259
2008-12-22,-12.0879
2008-12-23,-4.4643
2008-12-24,-3.3645
2008-12-26,14.3133
2008-12-29,-11.5059
2008-12-30,8.0306
2008-12-31,18.2301
2009-01-02,15.2695
2009-01-05,4.8052
2009-01-06,8.4263
2009-01-07,-8.9143
2009-01-08,5.2698
2009-01-09,3.2181
2009-01-12,-1.1547
2009-01-13,0.7009
2009-01-14,-11.8329
2009-01-15,-19.7368
2009-01-16,13.1148
2009-01-20,-9.7101
2009-01-21,11.3965
2009-01-22,-3.0259
2009-01-23,-4.7177
2009-01-26,2.6121
2009-01-27,1.5198
2009-01-28,5.0898
2009-01-29,-4.7009
2009-01-30,-5.8296
2009-02-02,-1.746
2009-02-03,12.1163
2009-02-04,4.1787
2009-02-05,-3.7344
2009-02-06,0.7202
2009-02-09,2.5659
2009-02-10,-19.3324
2009-02-11,-1.5516999999999999
2009-02-12,3.6778
2009-02-13,-0.3378
2009-02-17,-6.6102
2009-02-18,-12.3412
2009-02-19,-0.641
2009-02-20,-5.8065
2009-02-23,-13.242
2009-02-24,1.3158
2009-02-25,-5.1948
2009-02-26,0.0
2009-02-27,4.1096
2009-03-02,-18.4211
2009-03-03,6.4516
2009-03-04,-1.8182
2009-03-05,2.4691
2009-03-06,2.4096
2009-03-09,-2.3529
2009-03-10,-1.2048
2009-03-11,-4.2683
2009-03-12,2.2293
2009-03-13,-0.3115
2009-03-16,-2.5
2009-03-17,-3.2051
2009-03-18,-0.9934
2009-03-19,0.3344
2009-03-20,-6.3333
2009-03-23,11.7438
2009-03-24,-3.5032
2009-03-25,1.9802
2009-03-26,15.8576
2009-03-27,-5.3073
2009-03-30,-10.0295
2009-03-31,3.6066000000000003
2009-04-01,0.3165
2009-04-02,7.8864
2009-04-03,2.0468
2009-04-06,-4.5845
2009-04-07,-2.1021
2009-04-08,3.3742
2009-04-09,6.8248999999999995
2009-04-13,0.5556
2009-04-14,9.6685
2009-04-15,-1.5112999999999999
2009-04-16,2.3018
2009-04-17,12.75
2009-04-20,-19.9557
2009-04-21,13.8504
2009-04-22,3.8929
2009-04-23,-0.2342
2009-04-24,-1.1737
2009-04-27,-3.0879
2009-04-28,-0.7353
2009-04-29,3.7037
2009-04-30,1.4285999999999999
2009-05-01,14.7858
2009-05-04,10.8413
2009-05-05,3.321
2009-05-06,6.0714
2009-05-07,4.5455
2009-05-08,-3.3816
2009-05-11,-2.5
2009-05-12,-4.6154
2009-05-13,-12.1864
2009-05-14,15.9184
2009-05-15,7.5704
2009-05-18,3.2733
2009-05-19,19.1759
2009-05-20,4.3883
2009-05-21,-8.3117
2009-05-22,8.2153
2009-05-26,-1.8325
2009-05-27,-4.9333
2009-05-28,-4.2076
2009-05-29,9.8097
2009-06-01,6.0
2009-06-02,-1.8868
2009-06-03,-2.8205
2009-06-04,-4.8812999999999995
2009-06-05,-0.4161
2009-06-08,-2.9248
2009-06-09,2.1521
2009-06-10,0.1404
2009-06-11,-1.1219999999999999
2009-06-12,-2.5532
2009-06-15,-5.2402
2009-06-16,-1.6897
2009-06-17,1.25
2009-06-18,1.5432000000000001
2009-06-19,0.9119
2009-06-22,-9.6386
2009-06-23,0.1667
2009-06-24,7.1547
2009-06-25,1.5528
2009-06-26,2.9052
2009-06-29,1.7831000000000001
2009-06-30,-4.2336
2009-07-01,0.7622
2009-07-02,0.0
2009-07-06,-4.3873
2009-07-07,-2.5316
2009-07-08,-2.2727
2009-07-09,4.6512
2009-07-10,-0.3175
2009-07-13,1.4331
2009-07-14,6.1224
2009-07-15,6.213
2009-07-16,1.3928
2009-07-17,1.5110000000000001
2009-07-20,3.3829000000000002
2009-07-21,0.9162
2009-07-22,-2.7237
2009-07-23,1.4667
2009-07-24,4.4678
2009-07-27,3.6478
2009-07-28,0.4854
2009-07-29,-4.4686
2009-07-30,1.9975
2009-07-31,2.2558
2009-08-03,4.4848
2009-08-04,-0.464
2009-08-05,-1.1655
2009-08-06,-6.1321
2009-08-07,0.6281
2009-08-10,1.2484
2009-08-11,-1.603
2009-08-12,-0.5013
2009-08-13,3.2746
2009-08-14,3.0488
2009-08-17,-5.7988
2009-08-18,2.3869
2009-08-19,-0.6135
2009-08-20,0.0
2009-08-21,-1.1320999999999999
2009-08-24,-1.145
2009-08-25,0.2574
2009-08-26,0.1284
2009-08-27,0.8974
2009-08-28,-2.1601
2009-08-31,-4.8052
2009-09-01,-6.1392
2009-09-02,-1.5988
2009-09-03,0.8863
2009-09-04,5.5637
2009-09-08,3.4674
2009-09-09,3.6193
2009-09-10,2.7167
2009-09-11,1.2594
2009-09-14,2.4876
2009-09-15,0.1214
2009-09-16,3.8788
2009-09-17,-2.6837999999999997
2009-09-18,-0.5995
2009-09-21,-1.0856
2009-09-22,1.5854
2009-09-23,-1.3205
2009-09-24,-6.9343
2009-09-25,-0.915
2009-09-28,5.277
2009-09-29,2.5063
2009-09-30,-0.7335
2009-10-01,-3.5714
2009-10-02,-1.2771
2009-10-05,4.9159
2009-10-06,-0.1233
2009-10-07,0.9877
2009-10-08,3.3007
2009-10-09,-3.1953
2009-10-12,-0.978
2009-10-13,0.4938
2009-10-14,0.86
2009-10-15,-1.0962
2009-10-16,-1.1084
2009-10-19,0.3736
2009-10-20,-0.1241
2009-10-21,0.9938
2009-10-22,2.337
2009-10-23,-3.2452
2009-10-26,-2.2359999999999998
2009-10-27,-4.1931
2009-10-28,-6.2334
2009-10-29,-0.4243
2009-10-30,-1.1364
2009-11-02,-0.2874
2009-11-03,2.4496
2009-11-04,-2.6723
2009-11-05,2.0231
2009-11-06,0.0
2009-11-09,5.6657
2009-11-10,8.8472
2009-11-11,5.1724
2009-11-12,-0.9368
2009-11-13,1.4184
2009-11-16,6.7599
2009-11-17,-1.0917
2009-11-18,5.4084
2009-11-19,-3.7234
2009-11-20,1.8784999999999998
2009-11-23,-2.0607
2009-11-24,-1.1074
2009-11-25,-0.112
2009-11-27,-4.4843
2009-11-30,-0.1174
2009-12-01,4.5828
2009-12-02,0.0
2009-12-03,1.4607
2009-12-04,-0.7752
2009-12-07,-0.1116
2009-12-08,-3.352
2009-12-09,-0.2312
2009-12-10,-1.9699
2009-12-11,0.3546
2009-12-14,-2.1201
2009-12-15,1.444
2009-12-16,-3.2028
2009-12-17,0.2451
2009-12-18,0.8557
2009-12-21,0.2424
2009-12-22,1.5718999999999999
2009-12-23,0.5952
2009-12-24,2.9586
2009-12-28,0.5747
2009-12-29,0.2286
2009-12-30,-0.114
2009-12-31,0.0
2010-01-04,2.1689
2010-01-05,0.2235
2010-01-06,-0.4459
2010-01-07,-2.1291
2010-01-08,1.3744
2010-01-11,2.8217
2010-01-12,-1.3172
2010-01-13,-0.6674
2010-01-14,-0.112
2010-01-15,-0.7848
2010-01-19,-1.1299
2010-01-20,-1.0286
2010-01-21,-2.6559
2010-01-22,-2.6097
2010-01-25,1.827
2010-01-26,0.1196
2010-01-27,-2.8435
2010-01-28,-1.5002
2010-01-29,-1.2484
2010-02-01,4.5512
2010-02-02,3.2648
2010-02-03,-3.9813
2010-02-04,-3.6585
2010-02-05,3.4177
2010-02-08,0.8568
2010-02-09,-0.2427
2010-02-10,-0.365
2010-02-11,-0.1221
2010-02-12,-0.3667
2010-02-16,-0.1227
2010-02-17,2.457
2010-02-18,-1.221
2010-02-19,0.7417
2010-02-22,0.1227
2010-02-23,-1.8382
2010-02-24,-1.623
2010-02-25,2.032
2010-02-26,-0.6234
2010-03-01,-0.5006
2010-03-02,-1.2579
2010-03-03,3.0573
2010-03-04,1.9778
2010-03-05,1.3333
2010-03-08,2.6316
2010-03-09,0.0
2010-03-10,3.1469
2010-03-11,-0.904
2010-03-12,-1.1403
2010-03-15,-4.9596
2010-03-16,-2.7913
2010-03-17,-1.5465
2010-03-18,-6.6715
2010-03-19,-5.2989
2010-03-22,2.2956
2010-03-23,3.0856
2010-03-24,-1.3605
2010-03-25,-1.2414
2010-03-26,-0.838
2010-03-29,5.7745999999999995
2010-03-30,4.9268
2010-03-31,-0.7614
2010-04-01,0.2558
2010-04-05,0.7653
2010-04-06,2.1519
2010-04-07,-0.4957
2010-04-08,-4.4832
2010-04-09,0.0
2010-04-12,2.086
2010-04-13,3.9591
2010-04-14,-1.4742
2010-04-15,1.4963
2010-04-16,-1.4742
2010-04-19,0.1247
2010-04-20,2.3661
2010-04-21,-1.0949
2010-04-22,-0.246
2010-04-23,-0.8631
2010-04-26,1.2438
2010-04-27,-1.8428
2010-04-28,-0.6258
2010-04-29,1.3854
2010-04-30,-1.1179999999999999
2010-05-03,3.7688
2010-05-04,-3.1477
2010-05-05,-4.125
2010-05-06,-6.2581
2010-05-07,0.8345
2010-05-10,7.4483
2010-05-11,-3.0809
2010-05-12,3.9735
2010-05-13,0.6369
2010-05-14,-0.6329
2010-05-17,1.0191
2010-05-18,-1.0088
2010-05-19,-2.9299
2010-05-20,-6.9612
2010-05-21,3.3094
2010-05-24,-3.2033
2010-05-25,1.7266
2010-05-26,0.5658
2010-05-27,6.1885
2010-05-28,-1.3245
2010-06-01,-5.5034
2010-06-02,4.4033999999999995
2010-06-03,2.585
2010-06-04,-7.1618
2010-06-07,-3.5714
2010-06-08,1.037
2010-06-09,-2.346
2010-06-10,7.8078
2010-06-11,0.8357
2010-06-14,1.3812
2010-06-15,2.9973
2010-06-16,-1.7196
2010-06-17,-1.6151
2010-06-18,1.3679999999999999
2010-06-21,-0.6748
2010-06-22,-2.9891
2010-06-23,0.9804
2010-06-24,-1.5257
2010-06-25,3.662
2010-06-28,0.6793
2010-06-29,-4.5884
2010-06-30,-0.5658
2010-07-01,-3.4139
2010-07-02,0.1473
2010-07-06,0.8824
2010-07-07,3.7901
2010-07-08,3.6517
2010-07-09,2.439
2010-07-12,-1.7196
2010-07-13,2.1534
2010-07-14,-0.1318
2010-07-15,-1.1873
2010-07-16,-1.7356
2010-07-19,-4.0761
2010-07-20,1.8414000000000001
2010-07-21,-0.4172
2010-07-22,0.838
2010-07-23,0.277
2010-07-26,4.8343
2010-07-27,-1.1858
2010-07-28,0.1333
2010-07-29,1.5979
2010-07-30,2.7523
2010-08-02,0.1276
2010-08-03,-1.1465
2010-08-04,0.1289
2010-08-05,1.0296
2010-08-06,0.1274
2010-08-09,0.8906
2010-08-10,-2.6482
2010-08-11,-2.5907
2010-08-12,0.6649
2010-08-13,-0.6605
2010-08-16,1.4628
2010-08-17,3.8007999999999997
2010-08-18,-2.0202
2010-08-19,-1.0512
2010-08-20,-0.7968
2010-08-23,1.6064
2010-08-24,-2.2398
2010-08-25,4.1779
2010-08-26,-2.8461
2010-08-27,2.5300000000000002
2010-08-30,-1.039
2010-08-31,-2.3622
2010-09-01,3.629
2010-09-02,-0.7782
2010-09-03,-1.4379
2010-09-07,-0.6631
2010-09-08,1.4686
2010-09-09,0.6579
2010-09-10,-0.915
2010-09-13,1.7149999999999999
2010-09-14,-1.0376
2010-09-15,1.9659
2010-09-16,0.5141
2010-09-17,0.5115
2010-09-20,-0.2545
2010-09-21,-0.1276
2010-09-22,-0.2554
2010-09-23,-1.7053
2010-09-24,1.4744
2010-09-27,0.8986
2010-09-28,0.3817
2010-09-29,-0.2535
2010-09-30,0.5083
2010-10-01,0.6321
2010-10-04,0.7538
2010-10-05,1.6209
2010-10-06,0.1227
2010-10-07,-0.2451
2010-10-08,0.0
2010-10-11,0.2457
2010-10-12,-0.1225
2010-10-13,0.8589
2010-10-14,-0.9732
2010-10-15,0.0983
2010-10-18,1.1291
2010-10-19,-1.6989999999999998
2010-10-20,2.0987999999999998
2010-10-21,-0.6046
2010-10-22,2.1898
2010-10-25,-0.119
2010-10-26,0.3591
2010-10-27,0.8299
2010-10-28,-0.1178
2010-10-29,-0.3538
2010-11-01,-1.6568
2010-11-02,1.2034
2010-11-03,-1.308
2010-11-04,0.8434
2010-11-05,2.3895
2010-11-08,0.1167
2010-11-09,-2.5641
2010-11-10,-2.2727
2010-11-11,-0.2448
2010-11-12,-1.4724
2010-11-15,1.7419
2010-11-16,-0.8553
2010-11-17,0.4938
2010-11-18,0.1252
2010-11-19,0.5
2010-11-22,-1.3682
2010-11-23,-1.6393
2010-11-24,1.2821
2010-11-26,-1.3924
2010-11-29,1.1553
2010-11-30,-0.3807
2010-12-01,1.4013
2010-12-02,1.5074999999999998
2010-12-03,-0.2475
2010-12-06,0.9926
2010-12-07,0.3686
2010-12-08,0.0
2010-12-09,-0.7344
2010-12-10,0.3699
2010-12-13,1.5971
2010-12-14,0.6046
2010-12-15,0.601
2010-12-16,-1.1947
2010-12-17,0.1209
2010-12-20,1.4493
2010-12-21,1.7856999999999998
2010-12-22,1.1696
2010-12-23,0.1156
2010-12-27,0.4619
2010-12-28,0.3448
2010-12-29,-0.1145
2010-12-30,0.9174
2010-12-31,0.6818
2011-01-03,0.2257
2011-01-04,0.9009
2011-01-05,-0.6696
2011-01-06,0.5618
2011-01-07,0.0
2011-01-10,-0.7821
2011-01-11,-0.2252
2011-01-12,0.3386
2011-01-13,-0.3375
2011-01-14,-0.5643
2011-01-18,0.1135
2011-01-19,-1.1338
2011-01-20,-2.1789
2011-01-21,-0.1172
2011-01-24,-2.5822000000000003
2011-01-25,0.7229
2011-01-26,1.4354
2011-01-27,-0.8255
2011-01-28,0.2378
2011-01-31,0.4745
2011-02-01,1.2987
2011-02-02,1.6317
2011-02-03,1.0321
2011-02-04,1.7026
2011-02-07,-2.567
2011-02-08,1.8328
2011-02-09,0.6749
2011-02-10,0.5587
2011-02-11,3.5556
2011-02-14,2.2532
2011-02-15,-1.3641
2011-02-16,0.9574
2011-02-17,-1.0707
2011-02-18,-0.8658
2011-02-22,-3.4934
2011-02-23,-0.1131
2011-02-24,3.171
2011-02-25,0.5488
2011-02-28,-0.1092
2011-03-01,-1.3115
2011-03-02,0.3322
2011-03-03,2.4283
2011-03-04,-1.1853
2011-03-07,-0.2181
2011-03-08,0.3279
2011-03-09,-1.0893
2011-03-10,-3.7445
2011-03-11,0.4577
2011-03-14,-0.4556
2011-03-15,-3.8902
2011-03-16,-0.4762
2011-03-17,1.0766
2011-03-18,0.8284
2011-03-21,3.8731999999999998
2011-03-22,-0.339
2011-03-23,0.2268
2011-03-24,-0.5656
2011-03-25,2.8441
2011-03-28,-2.6549
2011-03-29,-0.5682
2011-03-30,1.8286
2011-03-31,1.6835
2011-04-01,2.4283
2011-04-04,2.5862
2011-04-05,-0.6303
2011-04-06,-0.2114
2011-04-07,0.3178
2011-04-08,-0.8448
2011-04-11,-1.3845
2011-04-12,-10.3672
2011-04-13,0.6024
2011-04-14,-0.5988
2011-04-15,0.1205
2011-04-18,-1.6846999999999999
2011-04-19,0.9792
2011-04-20,0.6061
2011-04-21,-0.8434
2011-04-25,-0.729
2011-04-26,1.5912
2011-04-27,-1.2048
2011-04-28,-1.3415
2011-04-29,0.7417
2011-05-02,0.3681
2011-05-03,-0.978
2011-05-04,-3.3333
2011-05-05,0.5109
2011-05-06,0.3812
2011-05-09,1.6456
2011-05-10,1.1208
2011-05-11,0.1232
2011-05-12,1.845
2011-05-13,0.0
2011-05-16,-1.3285
2011-05-17,-2.5704000000000002
2011-05-18,-0.5025
2011-05-19,-0.9009
2011-05-20,0.7792
2011-05-23,0.0
2011-05-24,-0.7732
2011-05-25,-3.6364
2011-05-26,-2.2911
2011-05-27,1.5171999999999999
2011-05-31,1.6303999999999998
2011-06-01,2.4064
2011-06-02,1.0444
2011-06-03,-0.5168
2011-06-06,-3.4002
2011-06-07,-1.8578000000000001
2011-06-08,-3.0137
2011-06-09,1.9774
2011-06-10,-0.9695
2011-06-13,-1.6783000000000001
2011-06-14,2.276
2011-06-15,-1.3908
2011-06-16,0.5642
2011-06-17,-0.561
2011-06-20,2.8209
2011-06-21,3.5665
2011-06-22,0.3974
2011-06-23,-0.3958
2011-06-24,-1.3245
2011-06-27,0.8054
2011-06-28,0.2663
2011-06-29,1.1952
2011-06-30,0.0
2011-07-01,1.0499
2011-07-05,-0.9091
2011-07-06,0.6553
2011-07-07,3.125
2011-07-08,-0.2525
2011-07-11,-3.1646
2011-07-12,-0.2614
2011-07-13,0.9174
2011-07-14,0.3896
2011-07-15,-0.5175
2011-07-18,-2.7308
2011-07-19,2.5401
2011-07-20,-0.9126
2011-07-21,-1.1842
2011-07-22,-3.9947
2011-07-25,0.9709
2011-07-26,-0.2747
2011-07-27,-1.2397
2011-07-28,1.8131
2011-07-29,-1.6438000000000001
2011-08-01,1.1142
2011-08-02,-2.8926
2011-08-03,-1.9858
2011-08-04,0.2894
2011-08-05,0.0
2011-08-08,-9.6663
2011-08-09,10.2214
2011-08-10,-3.3333
2011-08-11,3.4483
2011-08-12,2.6087
2011-08-15,2.8249
2011-08-16,-0.4121
2011-08-17,4.2759
2011-08-18,-5.0265
2011-08-19,-1.9499
2011-08-22,-2.5568
2011-08-23,1.6393
2011-08-24,-0.1466
2011-08-25,-1.3216
2011-08-26,1.7856999999999998
2011-08-29,4.9708
2011-08-30,-1.532
2011-08-31,-1.1315
2011-09-01,-0.2861
2011-09-02,-0.7174
2011-09-06,-1.3006
2011-09-07,1.3176999999999999
2011-09-08,0.0
2011-09-09,-2.6012
2011-09-12,-1.7804
2011-09-13,4.8338
2011-09-14,-0.8646
2011-09-15,0.0
2011-09-16,-2.0349
2011-09-19,-0.1484
2011-09-20,0.0
2011-09-21,-1.7831000000000001
2011-09-22,-1.4646
2011-09-23,-0.8166
2011-09-26,-0.6192
2011-09-27,2.4922
2011-09-28,-1.9757
2011-09-29,-0.9302
2011-09-30,-3.1299
2011-10-03,-8.2391
2011-10-04,-1.2324
2011-10-05,2.852
2011-10-06,1.3865
2011-10-07,-2.5641
2011-10-10,3.3333
2011-10-11,1.8676
2011-10-12,5.0
2011-10-13,1.5873
2011-10-14,2.8125
2011-10-17,-4.2553
2011-10-18,4.2857
2011-10-19,-1.2177
2011-10-20,1.3867
2011-10-21,1.8237
2011-10-24,0.0
2011-10-25,-0.7463
2011-10-26,0.3008
2011-10-27,3.1484
2011-10-28,1.8895
2011-10-31,-2.4251
2011-11-01,-4.6784
2011-11-02,1.5337
2011-11-03,1.2085
2011-11-04,0.4478
2011-11-07,0.4476
2011-11-08,1.6253
2011-11-09,-3.6390000000000002
2011-11-10,-0.1511
2011-11-11,1.2103
2011-11-14,0.299
2011-11-15,1.0432
2011-11-16,0.59
2011-11-17,-0.4399
2011-11-18,-0.1473
2011-11-21,-0.885
2011-11-22,-4.7184
2011-11-23,-4.1534
2011-11-25,-0.5
2011-11-28,1.1724999999999999
2011-11-29,-0.6623
2011-11-30,3.0
2011-12-01,-1.7799
2011-12-02,0.4942
2011-12-05,2.7869
2011-12-06,0.7974
2011-12-07,-1.8987
2011-12-08,-1.129
2011-12-09,1.1419
2011-12-12,-1.9355
2011-12-13,-1.3158
2011-12-14,-0.6667
2011-12-15,0.8389
2011-12-16,1.4975
2011-12-19,-2.459
2011-12-20,0.1681
2011-12-21,3.3557
2011-12-22,0.0
2011-12-23,-1.6234
2011-12-27,-1.3201
2011-12-28,0.3344
2011-12-29,-1.0
2011-12-30,0.8418
2012-01-03,3.8397
2012-01-04,1.9293
2012-01-05,4.1009
2012-01-06,-1.2121
2012-01-09,0.4601
2012-01-10,1.0668
2012-01-11,0.0019
2012-01-12,0.4532
2012-01-13,1.203
2012-01-17,0.5944
2012-01-18,2.2157
2012-01-19,-0.289
2012-01-20,-3.3333
2012-01-23,3.2984
2012-01-24,-0.4354
2012-01-25,0.0
2012-01-26,2.7697000000000003
2012-01-27,3.2624
2012-01-30,-3.4341
2012-01-31,1.4224999999999999
2012-02-01,-3.3661
2012-02-02,-2.0319
2012-02-03,1.3333
2012-02-06,3.3626
2012-02-07,-0.9901
2012-02-08,4.2857
2012-02-09,1.5205
2012-02-10,-2.4423
2012-02-13,1.9364
2012-02-14,2.578
2012-02-15,0.1323
2012-02-16,-0.9247
2012-02-17,2.0
2012-02-21,-0.6536
2012-02-22,-0.3947
2012-02-23,-1.8868
2012-02-24,0.0
2012-02-27,-0.5495
2012-02-28,-1.5192999999999999
2012-02-29,0.4208
2012-03-01,4.8883
2012-03-02,-2.5300000000000002
2012-03-05,-0.5464
2012-03-06,-1.7856999999999998
2012-03-07,-0.5594
2012-03-08,2.2504
2012-03-09,-0.8253
2012-03-12,-0.8322
2012-03-13,-9.0909
2012-03-14,0.4615
2012-03-15,2.4502
2012-03-16,2.8401
2012-03-19,-1.1628
2012-03-20,-2.2059
2012-03-21,1.3534
2012-03-22,-1.3353
2012-03-23,-0.4511
2012-03-26,0.6042
2012-03-27,-0.1502
2012-03-28,-0.7519
2012-03-29,0.6061
2012-03-30,0.6024
2012-04-02,0.2994
2012-04-03,-0.8955
2012-04-04,-1.8072
2012-04-05,-0.1534
2012-04-09,-2.1505
2012-04-10,-3.9246
2012-04-11,2.2876
2012-04-12,2.3962
2012-04-13,-2.0281
2012-04-16,-1.5924
2012-04-17,2.4272
2012-04-18,0.158
2012-04-19,0.6309
2012-04-20,0.9404
2012-04-23,-1.087
2012-04-24,2.1978
2012-04-25,1.3825
2012-04-26,1.2121
2012-04-27,0.0
2012-04-30,2.5449
2012-05-01,1.3139
2012-05-02,-2.8818
2012-05-03,-1.6320000000000001
2012-05-04,-0.905
2012-05-07,-1.8265
2012-05-08,0.4651
2012-05-09,4.0123
2012-05-10,0.0
2012-05-11,-1.9287999999999998
2012-05-14,-1.2103
2012-05-15,1.072
2012-05-16,-1.8182
2012-05-17,0.9259
2012-05-18,-1.2232
2012-05-21,2.0124
2012-05-22,0.7764
2012-05-23,-0.4622
2012-05-24,0.9288
2012-05-25,1.5337
2012-05-29,-1.0574
2012-05-30,-2.4427
2012-05-31,1.5649
2012-06-01,-0.9245
2012-06-04,-2.6439
2012-06-05,0.0
2012-06-06,2.5559
2012-06-07,-0.3115
2012-06-08,-0.3125
2012-06-11,-3.1348
2012-06-12,-0.8091
2012-06-13,-1.1419
2012-06-14,-0.495
2012-06-15,2.6534
2012-06-18,-2.2617
2012-06-19,2.6446
2012-06-20,-1.6103
2012-06-21,0.1637
2012-06-22,-0.4902
2012-06-25,-0.3284
2012-06-26,-1.1532
2012-06-27,0.8333
2012-06-28,-0.1653
2012-06-29,2.1523
2012-07-02,-0.9724
2012-07-03,1.8003
2012-07-05,0.6431
2012-07-06,0.3195
2012-07-09,-1.4331
2012-07-10,1.1309
2012-07-11,0.3195
2012-07-12,0.6369
2012-07-13,0.6329
2012-07-16,-0.1572
2012-07-17,-1.5748
2012-07-18,-0.32
2012-07-19,0.1605
2012-07-20,-1.9231
2012-07-23,-1.4706000000000001
2012-07-24,-0.1658
2012-07-25,-0.6645
2012-07-26,-0.1672
2012-07-27,1.675
2012-07-30,-0.4942
2012-07-31,-1.3245
2012-08-01,1.3423
2012-08-02,0.0
2012-08-03,-0.8278
2012-08-06,2.0033
2012-08-07,-0.1637
2012-08-08,-0.1639
2012-08-09,0.6568
2012-08-10,-0.8157
2012-08-13,-0.8224
2012-08-14,2.6534
2012-08-15,2.4233000000000002
2012-08-16,0.7886
2012-08-17,2.5039
2012-08-20,0.0
2012-08-21,-0.7634
2012-08-22,-1.8462
2012-08-23,0.0
2012-08-24,-0.1605
2012-08-27,-0.9646
2012-08-28,-1.7856999999999998
2012-08-29,0.3306
2012-08-30,-1.1532
2012-08-31,1.0
2012-09-04,0.165
2012-09-05,1.4827
2012-09-06,-0.3247
2012-09-07,0.1629
2012-09-10,-1.3008
2012-09-11,0.0
2012-09-12,0.4942
2012-09-13,-0.6557
2012-09-14,1.4851
2012-09-17,-1.3008
2012-09-18,1.8122
2012-09-19,-0.4854
2012-09-20,0.3252
2012-09-21,-0.6483
2012-09-24,-1.4682
2012-09-25,-1.9868000000000001
2012-09-26,-1.5203
2012-09-27,-0.8576
2012-09-28,0.346
2012-10-01,-2.2414
2012-10-02,0.3527
2012-10-03,1.4060000000000001
2012-10-04,0.5199
2012-10-05,0.5172
2012-10-08,-0.5146
2012-10-09,0.5172
2012-10-10,-1.0292
2012-10-11,-0.3466
2012-10-12,0.0
2012-10-15,0.0
2012-10-16,0.1739
