ticker,AIMC US Equity
2007-05-09,-1.7867
2007-05-10,-2.2172
2007-05-11,0.8721
2007-05-14,0.8069
2007-05-15,-4.5169
2007-05-16,2.3952
2007-05-17,-1.8713
2007-05-18,3.9333
2007-05-21,-3.039
2007-05-22,2.1881
2007-05-23,-2.7199
2007-05-24,-3.0934
2007-05-25,-0.3683
2007-05-29,5.114
2007-05-30,-1.8171
2007-05-31,0.9552
2007-06-01,0.7688
2007-06-04,-3.169
2007-06-05,0.1818
2007-06-06,-0.484
2007-06-07,-0.2432
2007-06-08,1.8891
2007-06-11,-1.3158
2007-06-12,-3.0303
2007-06-13,1.875
2007-06-14,-0.184
2007-06-15,0.1844
2007-06-18,5.9509
2007-06-19,-2.8952
2007-06-20,-0.2385
2007-06-21,5.5588999999999995
2007-06-22,-2.1518
2007-06-25,-1.5625
2007-06-26,0.2352
2007-06-27,0.5865
2007-06-28,0.0
2007-06-29,0.758
2007-07-02,4.7454
2007-07-03,-3.9227
2007-07-05,3.5078
2007-07-06,0.1667
2007-07-09,-0.1664
2007-07-10,-2.6667
2007-07-11,3.0822
2007-07-12,1.9933999999999998
2007-07-13,1.6287
2007-07-16,-3.2585
2007-07-17,1.27
2007-07-18,-3.7622999999999998
2007-07-19,1.983
2007-07-20,-1.3889
2007-07-23,1.5775000000000001
2007-07-24,-2.7732
2007-07-25,-3.0804
2007-07-26,-2.8252
2007-07-27,2.3622
2007-07-30,5.4437999999999995
2007-07-31,-4.321
2007-08-01,-1.6421999999999999
2007-08-02,0.1789
2007-08-03,-2.9762
2007-08-06,-0.7975
2007-08-07,1.1132
2007-08-08,0.3058
2007-08-09,-0.2439
2007-08-10,2.8117
2007-08-13,1.308
2007-08-14,-4.284
2007-08-15,-4.9663
2007-08-16,6.129
2007-08-17,0.1824
2007-08-20,-1.6989999999999998
2007-08-21,0.6173
2007-08-22,3.5583
2007-08-23,-0.3555
2007-08-24,2.5564999999999998
2007-08-27,-1.4493
2007-08-28,-2.1176
2007-08-29,0.601
2007-08-30,-1.6129
2007-08-31,0.7893
2007-09-04,3.9157
2007-09-05,-3.3623
2007-09-06,0.9598
2007-09-07,-1.6042999999999998
2007-09-10,-2.2343
2007-09-11,-2.0383
2007-09-12,-2.7743
2007-09-13,-2.4643
2007-09-14,2.4601
2007-09-17,-0.7138
2007-09-18,7.3203
2007-09-19,1.8879000000000001
2007-09-20,-0.3586
2007-09-21,0.06
2007-09-24,-1.5588
2007-09-25,-0.4263
2007-09-26,1.8349
2007-09-27,0.3003
2007-09-28,-0.1796
2007-10-01,1.7995999999999999
2007-10-02,-0.1768
2007-10-03,-1.4758
2007-10-04,-1.3780999999999999
2007-10-05,2.7946999999999997
2007-10-08,0.2364
2007-10-09,-0.059
2007-10-10,-4.1888
2007-10-11,2.8325
2007-10-12,0.2395
2007-10-15,-1.9116
2007-10-16,-1.3397999999999999
2007-10-17,-0.8025
2007-10-18,-0.1245
2007-10-19,-2.1807
2007-10-22,-0.5732
2007-10-23,4.4202
2007-10-24,-1.1043
2007-10-25,-0.8065
2007-10-26,3.5647
2007-10-29,-1.2681
2007-10-30,-0.7339
2007-10-31,0.1232
2007-11-01,-5.2308
2007-11-02,0.7143
2007-11-05,6.1896
2007-11-06,2.793
2007-11-07,-3.8393
2007-11-08,2.8256
2007-11-09,-3.4050000000000002
2007-11-12,-0.8658
2007-11-13,3.9301
2007-11-14,-0.8403
2007-11-15,-2.7845
2007-11-16,0.9963
2007-11-19,-1.3564
2007-11-20,0.4375
2007-11-21,-0.4356
2007-11-23,1.375
2007-11-26,0.2466
2007-11-27,-0.246
2007-11-28,-1.3564
2007-11-29,-0.0625
2007-11-30,0.2502
2007-12-03,-0.9357
2007-12-04,0.5038
2007-12-05,1.0652
2007-12-06,3.5958
2007-12-07,-0.2394
2007-12-10,1.9196
2007-12-11,-2.3543
2007-12-12,0.9042
2007-12-13,-0.3584
2007-12-14,0.3597
2007-12-17,-2.9869
2007-12-18,0.0
2007-12-19,0.3695
2007-12-20,-0.6135
2007-12-21,1.8519
2007-12-24,1.3939
2007-12-26,-0.538
2007-12-27,-1.2019
2007-12-28,1.4599
2007-12-31,-0.2998
2008-01-02,-1.2628
2008-01-03,-0.9135
2008-01-04,-2.3970000000000002
2008-01-07,-1.3224
2008-01-08,-5.8711
2008-01-09,0.5424
2008-01-10,-0.0674
2008-01-11,0.0675
2008-01-14,-2.0229
2008-01-15,-4.1294
2008-01-16,0.9332
2008-01-17,-8.037
2008-01-18,-5.7231
2008-01-22,-0.8203
2008-01-23,-1.2407
2008-01-24,1.7588
2008-01-25,0.1646
2008-01-28,0.7395
2008-01-29,0.571
2008-01-30,1.3788
2008-01-31,8.08
2008-02-01,-0.148
2008-02-04,2.4463
2008-02-05,-2.7496
2008-02-06,0.744
2008-02-07,0.3693
2008-02-08,-3.532
2008-02-11,-1.373
2008-02-12,0.232
2008-02-13,1.3889
2008-02-14,-1.8265
2008-02-15,0.4651
2008-02-19,0.0
2008-02-20,0.5401
2008-02-21,-0.2302
2008-02-22,-0.0769
2008-02-25,-0.077
2008-02-26,2.8505000000000003
2008-02-27,-1.8727
2008-02-28,-0.9924
2008-02-29,-0.771
2008-03-03,-0.8547
2008-03-04,1.8025
2008-03-05,1.1547
2008-03-06,-3.7291
2008-03-07,-0.5534
2008-03-10,-9.062
2008-03-11,7.5175
2008-03-12,-1.7073
2008-03-13,1.6543
2008-03-14,-0.4068
2008-03-17,0.4085
2008-03-18,5.6143
2008-03-19,3.4669
2008-03-20,-0.3723
2008-03-24,0.1495
2008-03-25,0.9701
2008-03-26,-0.9608
2008-03-27,-0.0746
2008-03-28,0.224
2008-03-31,0.2235
2008-04-01,2.8253
2008-04-02,0.7954
2008-04-03,-0.0717
2008-04-04,1.2204
2008-04-07,1.2057
2008-04-08,-0.4905
2008-04-09,-2.0423
2008-04-10,0.5032
2008-04-11,-2.2175
2008-04-14,-2.5604
2008-04-15,0.1502
2008-04-16,4.4228
2008-04-17,0.1436
2008-04-18,0.6452
2008-04-21,-0.2137
2008-04-22,-0.0714
2008-04-23,0.1429
2008-04-24,1.4264999999999999
2008-04-25,0.7032
2008-04-28,2.0251
2008-04-29,3.0116
2008-04-30,1.196
2008-05-01,1.5758
2008-05-02,-0.9696
2008-05-05,-0.718
2008-05-06,7.8238
2008-05-07,0.2439
2008-05-08,0.4258
2008-05-09,-0.9085
2008-05-12,2.2005
2008-05-13,0.4785
2008-05-14,0.2976
2008-05-15,0.0
2008-05-16,-2.1365
2008-05-19,0.0
2008-05-20,0.7884
2008-05-21,-2.3466
2008-05-22,0.0
2008-05-23,-1.9100000000000001
2008-05-27,0.8794
2008-05-28,5.2304
2008-05-29,2.071
2008-05-30,0.9855
2008-06-02,-0.7463
2008-06-03,-0.4627
2008-06-04,-0.6973
2008-06-05,2.8672
2008-06-06,-4.1524
2008-06-09,-1.2463
2008-06-10,-1.4423
2008-06-11,-1.7073
2008-06-12,2.1712
2008-06-13,0.1821
2008-06-16,2.6667
2008-06-17,2.5974
2008-06-18,0.1726
2008-06-19,2.1827
2008-06-20,-0.8994
2008-06-23,0.7374
2008-06-24,-0.732
2008-06-25,-0.0567
2008-06-26,-5.2213
2008-06-27,-0.5389
2008-06-30,1.2041
2008-07-01,0.7139
2008-07-02,-5.6113
2008-07-03,-1.3767
2008-07-07,0.7614
2008-07-08,5.1637
2008-07-09,-1.976
2008-07-10,-0.1833
2008-07-11,1.7748
2008-07-14,0.5412
2008-07-15,-2.1531000000000002
2008-07-16,0.4279
2008-07-17,0.3652
2008-07-18,-1.3341
2008-07-21,2.3970000000000002
2008-07-22,0.6603
2008-07-23,0.0596
2008-07-24,-1.1323
2008-07-25,0.9644
2008-07-28,-1.4925
2008-07-29,0.5455
2008-07-30,1.6275
2008-07-31,-1.1269
2008-08-01,-2.3395
2008-08-04,-1.2285
2008-08-05,1.4925
2008-08-06,-1.1029
2008-08-07,-0.8674
2008-08-08,1.0625
2008-08-11,3.8343
2008-08-12,-0.9529
2008-08-13,1.5032999999999999
2008-08-14,2.1327
2008-08-15,3.2483
2008-08-18,-0.7865
2008-08-19,0.5096
2008-08-20,1.4647999999999999
2008-08-21,-0.6108
2008-08-22,-0.7263
2008-08-25,-0.0563
2008-08-26,0.6757
2008-08-27,0.5034
2008-08-28,3.2276
2008-08-29,-3.0189
2008-09-02,0.7226
2008-09-03,-0.8278
2008-09-04,-3.005
2008-09-05,-0.7458
2008-09-08,0.4046
2008-09-09,-3.2239
2008-09-10,-0.6544
2008-09-11,0.0
2008-09-12,0.0
2008-09-15,-4.5509
2008-09-16,6.9636
2008-09-17,-11.3783
2008-09-18,4.0371
2008-09-19,3.3079
2008-09-22,-2.032
2008-09-23,-2.3256
2008-09-24,0.3218
2008-09-25,-1.347
2008-09-26,-1.3654
2008-09-29,-5.4054
2008-09-30,2.8571
2008-10-01,-5.2846
2008-10-02,-5.8655
2008-10-03,-1.2158
2008-10-06,-2.6154
2008-10-07,-11.0585
2008-10-08,-9.7691
2008-10-09,-8.2677
2008-10-10,5.3648
2008-10-13,10.8961
2008-10-14,-4.775
2008-10-15,-17.9364
2008-10-16,17.2738
2008-10-17,-4.9098
2008-10-20,1.2645
2008-10-21,-3.4339
2008-10-22,-9.6983
2008-10-23,-1.3126
2008-10-24,-7.497
2008-10-27,-7.3203
2008-10-28,7.4753
2008-10-29,5.3806
2008-10-30,5.9776
2008-10-31,5.0529
2008-11-03,2.349
2008-11-04,-1.6393
2008-11-05,-14.6667
2008-11-06,2.0833
2008-11-07,4.7194
2008-11-10,-5.6029
2008-11-11,-3.7419000000000002
2008-11-12,-9.919599999999999
2008-11-13,9.8214
2008-11-14,-10.8401
2008-11-17,-5.0152
2008-11-18,-0.8
2008-11-19,-10.4839
2008-11-20,-1.6216
2008-11-21,8.9744
2008-11-24,16.3025
2008-11-25,1.0116
2008-11-26,12.8755
2008-11-28,-2.4081
2008-12-01,-20.7792
2008-12-02,8.6885
2008-12-03,8.1448
2008-12-04,-2.2315
2008-12-05,5.4208
2008-12-08,2.0298
2008-12-09,2.6525
2008-12-10,1.8088
2008-12-11,-9.1371
2008-12-12,3.9106
2008-12-15,-4.0323
2008-12-16,11.2045
2008-12-17,-0.2519
2008-12-18,-1.3889
2008-12-19,-0.5122
2008-12-22,-2.3166
2008-12-23,-3.8208
2008-12-24,6.1644
2008-12-26,5.5484
2008-12-29,-4.2787
2008-12-30,0.6386
2008-12-31,0.3807
2009-01-02,6.4475
2009-01-05,1.9002
2009-01-06,5.4779
2009-01-07,-5.4144
2009-01-08,-1.8692
2009-01-09,-3.8095
2009-01-12,-5.198
2009-01-13,0.1305
2009-01-14,-1.3038
2009-01-15,3.1704
2009-01-16,7.4264
2009-01-20,-16.6865
2009-01-21,13.5908
2009-01-22,-7.0529
2009-01-23,-4.878
2009-01-26,-0.7123
2009-01-27,0.0
2009-01-28,6.5997
2009-01-29,-4.1723
2009-01-30,-1.264
2009-02-02,1.5647
2009-02-03,-4.6218
2009-02-04,-0.1468
2009-02-05,5.8824
2009-02-06,4.7222
2009-02-09,-0.6631
2009-02-10,-9.8798
2009-02-11,-2.0741
2009-02-12,1.5129000000000001
2009-02-13,-1.4903
2009-02-17,-6.9592
2009-02-18,-6.6667
2009-02-19,5.9233
2009-02-20,-8.7171
2009-02-23,1.982
2009-02-24,0.0
2009-02-25,-4.5936
2009-02-26,1.2963
2009-02-27,-1.6453
2009-03-02,-8.9219
2009-03-03,1.0204
2009-03-04,1.4141
2009-03-05,-28.6853
2009-03-06,7.2626
2009-03-09,-4.1667
2009-03-10,-2.9891
2009-03-11,-6.1625
2009-03-12,4.1791
2009-03-13,6.0172
2009-03-16,-1.3514
2009-03-17,8.2192
2009-03-18,-3.2911
2009-03-19,-1.0471
2009-03-20,1.3228
2009-03-23,13.0548
2009-03-24,0.2309
2009-03-25,0.2304
2009-03-26,16.7816
2009-03-27,-11.6142
2009-03-30,-12.2494
2009-03-31,-1.5228000000000002
2009-04-01,7.2165
2009-04-02,16.1058
2009-04-03,1.4493
2009-04-06,-1.4285999999999999
2009-04-07,-8.4886
2009-04-08,-2.9412000000000003
2009-04-09,5.3613
2009-04-13,6.6372
2009-04-14,-9.5436
2009-04-15,1.3761
2009-04-16,9.276
2009-04-17,10.1449
2009-04-20,-14.0977
2009-04-21,-1.3129
2009-04-22,7.3171
2009-04-23,-6.405
2009-04-24,13.0243
2009-04-27,-1.3672
2009-04-28,0.396
2009-04-29,10.4536
2009-04-30,-2.3214
2009-05-01,4.3876
2009-05-04,7.8809000000000005
2009-05-05,16.8831
2009-05-06,0.5556
2009-05-07,-2.4862
2009-05-08,3.2578
2009-05-11,-3.7037
2009-05-12,-0.2849
2009-05-13,-2.7143
2009-05-14,1.909
2009-05-15,-2.0173
2009-05-18,5.8824
2009-05-19,4.0278
2009-05-20,-0.6676
2009-05-21,-3.7634
2009-05-22,-6.8436
2009-05-26,6.8966
2009-05-27,-0.8415
2009-05-28,-1.2730000000000001
2009-05-29,-5.4441
2009-06-01,9.2424
2009-06-02,-0.9709
2009-06-03,-1.2605
2009-06-04,-0.1418
2009-06-05,-1.2784
2009-06-08,-2.1583
2009-06-09,0.8824
2009-06-10,-1.312
2009-06-11,3.6928
2009-06-12,4.1311
2009-06-15,0.1368
2009-06-16,-3.0055
2009-06-17,3.662
2009-06-18,10.0543
2009-06-19,3.7037
2009-06-22,-7.2619
2009-06-23,0.0
2009-06-24,-2.439
2009-06-25,5.1316
2009-06-26,5.0063
2009-06-29,-6.5554
2009-06-30,-4.4643
2009-07-01,3.6048
2009-07-02,0.1289
2009-07-06,-2.0592
2009-07-07,-0.5256
2009-07-08,2.5099
2009-07-09,1.5464
2009-07-10,2.9188
2009-07-13,1.233
2009-07-14,0.0
2009-07-15,4.1413
2009-07-16,3.1579
2009-07-17,-2.1542
2009-07-20,2.3175
2009-07-21,-2.3783
2009-07-22,-0.464
2009-07-23,0.6993
2009-07-24,2.662
2009-07-27,1.4656
2009-07-28,1.6667
2009-07-29,-5.5738
2009-07-30,4.6296
2009-07-31,-2.7655
2009-08-03,1.9340000000000002
2009-08-04,-0.4464
2009-08-05,-2.0179
2009-08-06,0.5721
2009-08-07,4.3231
2009-08-10,-1.5267
2009-08-11,0.5537
2009-08-12,0.4405
2009-08-13,-0.1096
2009-08-14,0.1098
2009-08-17,-0.8772
2009-08-18,-0.2212
2009-08-19,0.3326
2009-08-20,0.1105
2009-08-21,8.3885
2009-08-24,2.7495000000000003
2009-08-25,1.5857
2009-08-26,-4.0976
2009-08-27,1.6277
2009-08-28,-3.4034
2009-08-31,-0.5181
2009-09-01,-0.5208
2009-09-02,2.4084
2009-09-03,1.0225
2009-09-04,6.4777000000000005
2009-09-08,-2.8517
2009-09-09,0.7828
2009-09-10,2.5243
2009-09-11,1.5152
2009-09-14,1.5857999999999999
2009-09-15,-0.7346
2009-09-16,-7.9556000000000004
2009-09-17,-0.9045
2009-09-18,0.1014
2009-09-21,-3.6474
2009-09-22,7.571
2009-09-23,-0.0978
2009-09-24,2.6419
2009-09-25,2.0019
2009-09-28,2.9907
2009-09-29,3.902
2009-09-30,-2.2707
2009-10-01,-5.1832
2009-10-02,-2.8275
2009-10-05,0.0
2009-10-06,4.9467
2009-10-07,1.2015
2009-10-08,2.1918
2009-10-09,1.3405
2009-10-12,-1.6755
2009-10-13,3.3184
2009-10-14,0.0
2009-10-15,-2.8646000000000003
2009-10-16,-5.0045
2009-10-19,-1.7873999999999999
2009-10-20,-3.2567
2009-10-21,3.9604
2009-10-22,0.8571
2009-10-23,-5.0992
2009-10-26,-3.2836
2009-10-27,-1.6461000000000001
2009-10-28,-7.636
2009-10-29,4.7565
2009-10-30,-5.1892
2009-11-02,2.3945
2009-11-03,18.3742
2009-11-04,-0.4704
2009-11-05,6.2382
2009-11-06,-0.9786
2009-11-09,2.336
2009-11-10,0.7024
2009-11-11,1.1334
2009-11-12,-0.8621
2009-11-13,0.087
2009-11-16,1.5638999999999998
2009-11-17,0.0
2009-11-18,0.8554
2009-11-19,-0.933
2009-11-20,0.4281
2009-11-23,1.4493
2009-11-24,-1.4285999999999999
2009-11-25,-1.1935
2009-11-27,-5.4357
2009-11-30,2.646
2009-12-01,3.2889
2009-12-02,-1.0327
2009-12-03,-0.7826
2009-12-04,1.7528000000000001
2009-12-07,-0.5168
2009-12-08,0.0866
2009-12-09,0.346
2009-12-10,-1.1207
2009-12-11,1.3949
2009-12-14,1.0318
2009-12-15,-1.1064
2009-12-16,4.6472
2009-12-17,-1.1513
2009-12-18,0.9983
2009-12-21,-0.7414
2009-12-22,5.2282
2009-12-23,-1.1041
2009-12-24,0.2392
2009-12-28,-1.432
2009-12-29,-0.3228
2009-12-30,-0.3239
2009-12-31,0.3249
2010-01-04,2.753
2010-01-05,-2.8369
2010-01-06,0.6488
2010-01-07,4.1902
2010-01-08,-0.6961
2010-01-11,-2.8037
2010-01-12,-3.3654
2010-01-13,-0.4975
2010-01-14,2.5833
2010-01-15,0.0812
2010-01-19,5.6006
2010-01-20,-4.6887
2010-01-21,-6.6129
2010-01-22,-2.2453
2010-01-25,1.3251
2010-01-26,-2.4412
2010-01-27,2.2341
2010-01-28,-3.5839
2010-01-29,-0.0907
2010-02-01,-2.6316
2010-02-02,-0.2796
2010-02-03,0.7477
2010-02-04,-5.3803
2010-02-05,-0.2941
2010-02-08,-0.6883
2010-02-09,3.2673
2010-02-10,3.5475
2010-02-11,3.1481
2010-02-12,0.0898
2010-02-16,3.1390000000000002
2010-02-17,-0.3478
2010-02-18,1.3089
2010-02-19,0.2584
2010-02-22,2.2337
2010-02-23,-2.7731
2010-02-24,1.3829
2010-02-25,-0.9378
2010-02-26,-0.6024
2010-03-01,3.6364
2010-03-02,0.4177
2010-03-03,0.4992
2010-03-04,5.8774999999999995
2010-03-05,-0.7037
2010-03-08,-1.4173
2010-03-09,-1.5974
2010-03-10,0.7305
2010-03-11,-0.967
2010-03-12,-1.3832
2010-03-15,1.2376
2010-03-16,-1.2225
2010-03-17,6.0231
2010-03-18,1.0117
2010-03-19,-2.0031
2010-03-22,0.5503
2010-03-23,4.1439
2010-03-24,-0.976
2010-03-25,3.3359
2010-03-26,-1.0271
2010-03-29,-2.2239
2010-03-30,5.3829
2010-03-31,-1.223
2010-04-01,-2.8405
2010-04-05,1.4243000000000001
2010-04-06,5.3215
2010-04-07,0.3509
2010-04-08,0.5594
2010-04-09,1.4604
2010-04-12,0.4112
2010-04-13,-0.5461
2010-04-14,4.4612
2010-04-15,-0.9855
2010-04-16,-2.1234
2010-04-19,1.0169
2010-04-20,1.2752
2010-04-21,-0.0663
2010-04-22,2.3872999999999998
2010-04-23,0.2591
2010-04-26,-0.5168
2010-04-27,-2.987
2010-04-28,-0.1339
2010-04-29,4.6247
2010-04-30,-2.8828
2010-05-03,3.3641
2010-05-04,-4.5948
2010-05-05,0.0
2010-05-06,-2.8763
2010-05-07,-2.8926
2010-05-10,5.9574
2010-05-11,-0.2008
2010-05-12,0.8719
2010-05-13,0.4654
2010-05-14,-3.7062
2010-05-17,-1.9931
2010-05-18,-1.2623
2010-05-19,-4.4033999999999995
2010-05-20,-5.1263
2010-05-21,2.1926
2010-05-24,-1.7625
2010-05-25,-4.5242
2010-05-26,-0.8987
2010-05-27,6.8425
2010-05-28,-3.7037
2010-06-01,-5.2083
2010-06-02,3.2967
2010-06-03,7.4468
2010-06-04,-3.5796
2010-06-07,0.7109
2010-06-08,1.4902
2010-06-09,0.1546
2010-06-10,1.929
2010-06-11,2.271
2010-06-14,0.5922
2010-06-15,5.1508
2010-06-16,1.0497
2010-06-17,1.3158
2010-06-18,0.0
2010-06-21,-1.8455
2010-06-22,-2.5766
2010-06-23,-1.5726
2010-06-24,-1.3072
2010-06-25,-6.0338
2010-06-28,0.3132
2010-06-29,0.0781
2010-06-30,1.5601
2010-07-01,-3.6098
2010-07-02,-3.1873
2010-07-06,-1.6461000000000001
2010-07-07,4.8536
2010-07-08,1.6760000000000002
2010-07-09,0.3925
2010-07-12,-1.6419000000000001
2010-07-13,5.0079
2010-07-14,-1.3626
2010-07-15,-0.0767
2010-07-16,-2.5346
2010-07-19,1.0244
2010-07-20,3.8222
2010-07-21,-1.127
2010-07-22,6.8389
2010-07-23,3.9118
2010-07-26,0.1369
2010-07-27,-1.5721
2010-07-28,-3.125
2010-07-29,3.0824
2010-07-30,0.8345
2010-08-02,4.069
2010-08-03,-3.7773
2010-08-04,0.9642
2010-08-05,-1.9100000000000001
2010-08-06,2.573
2010-08-09,0.4068
2010-08-10,-3.7137000000000002
2010-08-11,-5.9607
2010-08-12,-0.2237
2010-08-13,0.8221
2010-08-16,-0.8895
2010-08-17,4.3381
2010-08-18,0.2151
2010-08-19,-4.1488
2010-08-20,-0.597
2010-08-23,-3.3784
2010-08-24,-1.4763
2010-08-25,3.3123
2010-08-26,-2.5954
2010-08-27,3.7618
2010-08-30,-4.9094
2010-08-31,2.224
2010-09-01,5.3613
2010-09-02,0.0737
2010-09-03,4.2004
2010-09-07,-6.0113
2010-09-08,3.3108
2010-09-09,-3.2047
2010-09-10,0.0752
2010-09-13,3.985
2010-09-14,-1.5907
2010-09-15,0.2939
2010-09-16,-2.1978
2010-09-17,2.0225
2010-09-20,5.8003
2010-09-21,-1.3879000000000001
2010-09-22,-1.4075
2010-09-23,-6.0671
2010-09-24,7.9027
2010-09-27,0.4225
2010-09-28,1.2623
2010-09-29,2.8393
2010-09-30,-0.8081
2010-10-01,-0.2037
2010-10-04,-2.2449
2010-10-05,2.9923
2010-10-06,0.473
2010-10-07,-0.4707
2010-10-08,2.7702999999999998
2010-10-11,0.3287
2010-10-12,-1.8349
2010-10-13,0.8011
2010-10-14,-1.3907
2010-10-15,-1.4775
2010-10-18,1.9087
2010-10-19,-3.3445
2010-10-20,-0.2768
2010-10-21,2.4289
2010-10-22,0.542
2010-10-25,2.965
2010-10-26,-0.2618
2010-10-27,-0.0656
2010-10-28,-3.8739
2010-10-29,1.0929
2010-11-01,-1.7568000000000001
2010-11-02,10.0413
2010-11-03,0.3125
2010-11-04,2.3053
2010-11-05,-1.4616
2010-11-08,-1.6686999999999999
2010-11-09,-0.5657
2010-11-10,0.7585
2010-11-11,-1.3174000000000001
2010-11-12,-0.9536
2010-11-15,-0.5135
2010-11-16,-1.6774
2010-11-17,0.3937
2010-11-18,4.0523
2010-11-19,0.7538
2010-11-22,-0.5611
2010-11-23,0.1881
2010-11-24,3.5044
2010-11-26,1.3301
2010-11-29,-0.895
2010-11-30,1.0235
2010-12-01,5.1251
2010-12-02,1.5873
2010-12-03,-1.2277
2010-12-06,-1.1864
2010-12-07,1.8868
2010-12-08,2.6936
2010-12-09,1.9125999999999999
2010-12-10,0.5898
2010-12-13,-1.3326
2010-12-14,0.054
2010-12-15,2.1598
2010-12-16,0.7928
2010-12-17,1.678
2010-12-20,3.6616999999999997
2010-12-21,2.9353
2010-12-22,1.1116
2010-12-23,-2.7964
2010-12-27,-1.1065
2010-12-28,1.2929
2010-12-29,-0.3436
2010-12-30,-0.0985
2010-12-31,-2.071
2011-01-03,4.8338
2011-01-04,0.3842
2011-01-05,-0.2392
2011-01-06,0.0959
2011-01-07,0.575
2011-01-10,1.4293
2011-01-11,-0.3288
2011-01-12,-0.1414
2011-01-13,-0.0472
2011-01-14,-1.7469000000000001
2011-01-18,1.9702
2011-01-19,-1.8378999999999999
2011-01-20,-4.1287
2011-01-21,-1.6024
2011-01-24,-0.5089
2011-01-25,-0.665
2011-01-26,5.4068
2011-01-27,3.1265
2011-01-28,-1.8475000000000001
2011-01-31,0.917
2011-02-01,3.7781000000000002
2011-02-02,-0.6452
2011-02-03,1.2523
2011-02-04,0.962
2011-02-07,2.0871
2011-02-08,-1.0667
2011-02-09,-1.5274
2011-02-10,0.0456
2011-02-11,0.684
2011-02-14,-0.0453
2011-02-15,-1.2687
2011-02-16,-1.1932
2011-02-17,2.0437
2011-02-18,0.5007
2011-02-22,-4.6196
2011-02-23,-1.1396
2011-02-24,0.5764
2011-02-25,3.3429
2011-02-28,-0.0462
2011-03-01,-5.1318
2011-03-02,1.9493
2011-03-03,0.7648
2011-03-04,-0.759
2011-03-07,-1.0994
2011-03-08,-0.4833
2011-03-09,-1.9426999999999999
2011-03-10,-1.2382
2011-03-11,-0.1505
2011-03-14,-0.3516
2011-03-15,-1.5121
2011-03-16,-1.2793999999999999
2011-03-17,-0.7776
2011-03-18,1.6719
2011-03-21,3.2888
2011-03-22,3.7313
2011-03-23,2.0144
2011-03-24,4.0433
2011-03-25,2.3498
2011-03-28,-0.4857
2011-03-29,5.6788
2011-03-30,-0.9656
2011-03-31,0.1272
2011-04-01,2.3285
2011-04-04,-0.331
2011-04-05,-1.8679999999999999
2011-04-06,-0.846
2011-04-07,-0.384
2011-04-08,-0.6852
2011-04-11,-2.3717
2011-04-12,0.0442
2011-04-13,0.8389
2011-04-14,0.4816
2011-04-15,1.4815
2011-04-18,0.1717
2011-04-19,3.1719
2011-04-20,-0.2908
2011-04-21,0.875
2011-04-25,-0.4957
2011-04-26,0.0415
2011-04-27,3.5685000000000002
2011-04-28,1.0817
2011-04-29,0.6342
2011-05-02,2.6388
2011-05-03,1.5733000000000001
