ticker,JBLU US Equity
2002-08-29,0.132
2002-08-30,1.476
2002-09-03,-1.0909
2002-09-04,2.1271
2002-09-05,0.8228
2002-09-06,1.7852999999999999
2002-09-09,-0.3257
2002-09-10,10.005
2002-09-11,2.1938
2002-09-12,-1.4311
2002-09-13,-1.6334
2002-09-16,-0.9456
2002-09-17,3.2596
2002-09-18,-0.7892
2002-09-19,-1.25
2002-09-20,-3.2221
2002-09-23,0.2854
2002-09-24,1.5413999999999999
2002-09-25,0.6072
2002-09-26,-1.1142
2002-09-27,-1.3615
2002-09-30,-4.0219
2002-10-01,-1.3142
2002-10-02,-1.9849
2002-10-03,-2.5634
2002-10-04,-3.9726
2002-10-07,-2.0548
2002-10-08,0.0559
2002-10-09,-15.711500000000001
2002-10-10,2.8192
2002-10-11,6.3871
2002-10-14,1.0006
2002-10-15,6.7547
2002-10-16,-2.6153
2002-10-17,5.3999
2002-10-18,-2.3288
2002-10-21,6.0309
2002-10-22,-1.8254000000000001
2002-10-23,-1.8054000000000001
2002-10-24,1.2623
2002-10-25,-1.084
2002-10-28,0.4384
2002-10-29,1.0093
2002-10-30,8.0205
2002-10-31,0.975
2002-11-01,-1.3617
2002-11-04,5.246
2002-11-05,-1.9556
2002-11-06,-0.7541
2002-11-07,-9.0686
2002-11-08,-2.965
2002-11-11,2.1389
2002-11-12,-0.6908
2002-11-13,5.3237
2002-11-14,0.884
2002-11-15,-2.4485
2002-11-18,-0.7926
2002-11-19,-2.5007
2002-11-20,-1.6689
2002-11-21,-2.7778
2002-11-22,-5.6857
2002-11-25,5.5741
2002-11-26,1.3199
2002-11-27,4.7579
2002-11-29,0.0811
2002-12-02,-1.1345
2002-12-03,-2.9234999999999998
2002-12-04,4.8438
2002-12-05,3.1382
2002-12-06,1.2493
2002-12-09,-3.162
2002-12-10,2.4688
2002-12-11,0.6736
2002-12-12,0.8749
2002-12-13,1.4031
2002-12-16,2.9057
2002-12-17,2.3102
2002-12-18,-8.638
2002-12-19,0.51
2002-12-20,1.7174
2002-12-23,2.4175
2002-12-24,1.1615
2002-12-26,0.037
2002-12-27,-0.2592
2002-12-30,-2.4499
2002-12-31,2.7397
2003-01-02,1.4815
2003-01-03,1.6787999999999998
2003-01-06,2.4767
2003-01-07,1.5412
2003-01-08,-0.207
2003-01-09,-4.3553
2003-01-10,-0.3614
2003-01-13,3.8448
2003-01-14,1.1177
2003-01-15,1.4162
2003-01-16,0.6812
2003-01-17,-0.9134
2003-01-21,-0.3073
2003-01-22,-5.8219
2003-01-23,6.3636
2003-01-24,-2.6325
2003-01-27,-2.3876
2003-01-28,4.3525
2003-01-29,-2.6198
2003-01-30,2.4389
2003-01-31,-2.2081
2003-02-03,-2.1201
2003-02-04,-3.1047
2003-02-05,0.2943
2003-02-06,-0.5535
2003-02-07,-3.0631
2003-02-10,0.1541
2003-02-11,2.7318
2003-02-12,-0.515
2003-02-13,-1.8918
2003-02-14,1.0361
2003-02-18,-0.2659
2003-02-19,-2.3609999999999998
2003-02-20,0.273
2003-02-21,3.2672
2003-02-24,-4.7081
2003-02-25,3.3557
2003-02-26,-0.914
2003-02-27,-0.8105
2003-02-28,2.5681000000000003
2003-03-03,1.2898
2003-03-04,-5.3933
2003-03-05,-0.9501
2003-03-06,-1.3189
2003-03-07,4.0907
2003-03-10,-1.3618999999999999
2003-03-11,-3.9448
2003-03-12,-2.1766
2003-03-13,1.8052000000000001
2003-03-14,3.1753
2003-03-17,6.4349
2003-03-18,3.7552
2003-03-19,-0.7239
2003-03-20,-0.2187
2003-03-21,6.3573
2003-03-24,-3.9849
2003-03-25,2.3578
2003-03-26,-1.9889000000000001
2003-03-27,-1.6049
2003-03-28,-0.4712
2003-03-31,0.9104
2003-04-01,-1.6601
2003-04-02,6.4954
2003-04-03,-3.4804
2003-04-04,1.071
2003-04-07,3.8502
2003-04-08,-0.7143
2003-04-09,0.2741
2003-04-10,-1.0591
2003-04-11,0.2762
2003-04-14,0.8609
2003-04-15,0.2731
2003-04-16,-1.2257
2003-04-17,0.6205
2003-04-21,-0.8222
2003-04-22,0.2073
2003-04-23,3.9986
2003-04-24,4.2095
2003-04-25,-1.7176
2003-04-28,3.3333
2003-04-29,-0.5637
2003-04-30,-0.9764
2003-05-01,-1.2405
2003-05-02,3.7037
2003-05-05,1.7081
2003-05-06,1.7405
2003-05-07,-1.7707000000000002
2003-05-08,-2.4137
2003-05-09,-1.2523
2003-05-12,3.0438
2003-05-13,0.0
2003-05-14,0.8
2003-05-15,-0.1526
2003-05-16,-0.642
2003-05-19,-2.3385
2003-05-20,0.6616
2003-05-21,0.4069
2003-05-22,4.707
2003-05-23,3.245
2003-05-27,0.6632
2003-05-28,1.0312
2003-05-29,-2.8353
2003-05-30,-1.138
2003-06-02,0.3542
2003-06-03,-0.0294
2003-06-04,2.1183
2003-06-05,1.9879
2003-06-06,1.5819
2003-06-09,-3.7542
2003-06-10,-4.7154
2003-06-11,5.07
2003-06-12,2.1934
2003-06-13,0.6778
2003-06-16,2.2721
2003-06-17,3.1267
2003-06-18,2.2872
2003-06-19,3.2500999999999998
2003-06-20,-1.9139
2003-06-23,-2.4134
2003-06-24,3.3149
2003-06-25,2.5465
2003-06-26,4.9168
2003-06-27,-1.5385
2003-06-30,0.9135
2003-07-01,2.4059
2003-07-02,1.0235
2003-07-03,-1.5427
2003-07-07,0.3742
2003-07-08,0.4427
2003-07-09,1.0902
2003-07-10,-1.7898
2003-07-11,1.1916
2003-07-14,1.6623999999999999
2003-07-15,-0.1817
2003-07-16,-1.1149
2003-07-17,-3.5205
2003-07-18,0.5247
2003-07-21,1.5657999999999999
2003-07-22,3.5039
2003-07-23,-0.3837
2003-07-24,-0.5664
2003-07-25,3.2809
2003-07-28,2.7355
2003-07-29,-1.3528
2003-07-30,-2.155
2003-07-31,1.4238
2003-08-01,1.2283
2003-08-04,1.7335
2003-08-05,-0.8733
2003-08-06,-0.4297
2003-08-07,0.4963
2003-08-08,0.5368
2003-08-11,2.6057
2003-08-12,-0.562
2003-08-13,3.9565
2003-08-14,-0.9263
2003-08-15,-0.4268
2003-08-18,0.0816
2003-08-19,0.8974
2003-08-20,3.4364
2003-08-21,2.6969
2003-08-22,-1.3321
2003-08-25,-0.4822
2003-08-26,0.4651
2003-08-27,0.733
2003-08-28,1.1298
2003-08-29,2.064
2003-09-02,0.9276
2003-09-03,5.3309
2003-09-04,-0.0175
2003-09-05,4.067
2003-09-08,-2.8849
2003-09-09,-1.2263
2003-09-10,-0.1574
2003-09-11,0.0876
2003-09-12,1.7323
2003-09-15,0.0172
2003-09-16,0.8598
2003-09-17,0.6309
2003-09-18,0.1864
2003-09-19,-0.3551
2003-09-22,-1.6293
2003-09-23,3.9683
2003-09-24,0.3153
2003-09-25,-0.1985
2003-09-26,-1.7736
2003-09-29,4.8431
2003-09-30,-2.0119
2003-10-01,3.3509
2003-10-02,-0.5404
2003-10-03,2.7645
2003-10-06,5.007
2003-10-07,0.2517
2003-10-08,0.9601
2003-10-09,2.7944
2003-10-10,-3.914
2003-10-13,0.5629
2003-10-14,-0.5892
2003-10-15,-2.7115
2003-10-16,1.3402
2003-10-17,-1.2474
2003-10-20,3.0437
2003-10-21,2.7321999999999997
2003-10-22,-2.3002000000000002
2003-10-23,-9.0642
2003-10-24,-8.7379
2003-10-27,0.727
2003-10-28,1.5666
2003-10-29,2.201
2003-10-30,0.6783
2003-10-31,-2.8634
2003-11-03,-5.913
2003-11-04,2.2853
2003-11-05,0.2523
2003-11-06,-0.7908
2003-11-07,-0.0181
2003-11-10,-5.2908
2003-11-11,-1.2244
2003-11-12,3.2346
2003-11-13,3.6585
2003-11-14,-0.8145
2003-11-17,-1.7336
2003-11-18,-2.5998
2003-11-19,-0.1907
2003-11-20,-2.3496
2003-11-21,2.6115
2003-11-24,3.6889
2003-11-25,-1.2135
2003-11-26,-0.3797
2003-11-28,1.9505
2003-12-01,-0.4673
2003-12-02,-4.3082
2003-12-03,-5.4834
2003-12-04,-4.1832
2003-12-05,-17.5908
2003-12-08,7.5019
2003-12-09,-0.5036
2003-12-10,-1.6992
2003-12-11,0.8091
2003-12-12,0.0
2003-12-15,-1.3864
2003-12-16,0.9619
2003-12-17,-0.6596
2003-12-18,-1.0697
2003-12-19,-0.0746
2003-12-22,-2.3881
2003-12-23,2.2171
2003-12-24,-0.9723
2003-12-26,1.3973
2003-12-29,-0.6704
2003-12-30,-1.9498
2003-12-31,1.4149
2004-01-02,0.6787
2004-01-05,-0.7865
2004-01-06,7.3613
2004-01-07,1.6878
2004-01-08,-11.2379
2004-01-09,-4.2462
2004-01-12,-0.5696
2004-01-13,2.0867
2004-01-14,0.6413
2004-01-15,-1.2744
2004-01-16,2.2993
2004-01-20,2.5631
2004-01-21,1.3072
2004-01-22,2.4668
2004-01-23,-1.3704
2004-01-26,-1.089
2004-01-27,0.3417
2004-01-28,-9.1941
2004-01-29,-2.125
2004-01-30,-3.5334
2004-02-02,0.6178
2004-02-03,-2.3246
2004-02-04,-0.0449
2004-02-05,4.4025
2004-02-06,-0.1721
2004-02-09,1.2931
2004-02-10,-0.3404
2004-02-11,0.7686
2004-02-12,7.8814
2004-02-13,-2.7887
2004-02-17,1.7778
2004-02-18,-2.3025
2004-02-19,-1.5034999999999998
2004-02-20,-2.6814999999999998
2004-02-23,-3.6032
2004-02-24,2.1108
2004-02-25,1.7657
2004-02-26,-0.0423
2004-02-27,0.7621
2004-03-01,7.437
2004-03-02,-3.7935
2004-03-03,-0.4065
2004-03-04,1.7143000000000002
2004-03-05,-0.4815
2004-03-08,-2.8226
2004-03-09,-3.112
2004-03-10,-0.6424
2004-03-11,-2.1983
2004-03-12,2.5562
2004-03-15,-5.1998
2004-03-16,-2.3572
2004-03-17,2.2284
2004-03-18,-2.9064
2004-03-19,-0.1403
2004-03-22,-3.466
2004-03-23,4.3183
2004-03-24,4.7442
2004-03-25,2.5755
2004-03-26,3.2468
2004-03-29,4.5702
2004-03-30,-1.3232
2004-03-31,2.6006
2004-04-01,1.2277
2004-04-02,4.0689
2004-04-05,-1.3534
2004-04-06,4.0015
2004-04-07,-2.7483
2004-04-08,-2.0723
2004-04-12,-1.5391
2004-04-13,-1.7585
2004-04-14,0.9149
2004-04-15,-2.0891
2004-04-16,-0.9662
2004-04-19,-1.1381999999999999
2004-04-20,2.426
2004-04-21,3.2116
2004-04-22,12.0965
2004-04-23,-0.9715
2004-04-26,-0.035
2004-04-27,2.3134
2004-04-28,-1.4388
2004-04-29,-0.5561
2004-04-30,-3.1807
2004-05-03,3.935
2004-05-04,-2.0841
2004-05-05,0.9933
2004-05-06,-2.3885
2004-05-07,-3.7424
2004-05-10,-2.6168
2004-05-11,1.5354999999999999
2004-05-12,-0.3025
2004-05-13,1.3652
2004-05-14,-3.0303
2004-05-17,1.1188
2004-05-18,2.9378
2004-05-19,0.8525
2004-05-20,0.7718
2004-05-21,3.5011
2004-05-24,0.3171
2004-05-25,2.1426
2004-05-26,-0.5158
2004-05-27,0.8296
2004-05-28,-1.1999
2004-06-01,-1.8737
2004-06-02,4.0311
2004-06-03,-4.2828
2004-06-04,-0.142
2004-06-07,-0.569
2004-06-08,2.9328
2004-06-09,-2.6755
2004-06-10,-3.2488
2004-06-14,-0.369
2004-06-15,0.6296
2004-06-16,0.4417
2004-06-17,1.7222
2004-06-18,-0.036
2004-06-21,0.6486
2004-06-22,1.5754000000000001
2004-06-23,1.9034
2004-06-24,0.0
2004-06-25,-0.0346
2004-06-28,4.9827
2004-06-29,-2.1424
2004-06-30,-1.0441
2004-07-01,-2.4847
2004-07-02,0.2443
2004-07-06,-3.5864000000000003
2004-07-07,-3.9003
2004-07-08,-2.4803
2004-07-09,-1.3102
2004-07-12,4.2952
2004-07-13,-4.4553
2004-07-14,-3.1348
2004-07-15,1.1327
2004-07-16,-3.56
2004-07-19,-0.1659
2004-07-20,4.2792
2004-07-21,-6.1753
2004-07-22,1.4437
2004-07-23,-2.5952
2004-07-26,-0.043
2004-07-27,0.3439
2004-07-28,-0.3428
2004-07-29,3.3964
2004-07-30,-0.9979
2004-08-02,-3.4439
2004-08-03,-1.0439
2004-08-04,3.1648
2004-08-05,-2.2156000000000002
2004-08-06,-1.5686
2004-08-09,-2.8331
2004-08-10,5.3759
2004-08-11,3.9775
2004-08-12,-0.1247
2004-08-13,-1.0824
2004-08-16,5.5976
2004-08-17,-2.1921
2004-08-18,2.9747
2004-08-19,-1.5829
2004-08-20,0.965
2004-08-23,1.5532
2004-08-24,1.8039
2004-08-25,0.1541
2004-08-26,-2.5
2004-08-27,-4.2209
2004-08-30,-0.1236
2004-08-31,-1.6495
2004-09-01,-1.9287
2004-09-02,1.2398
2004-09-03,-1.5203
2004-09-07,-1.072
2004-09-08,0.3034
2004-09-09,1.21
2004-09-10,4.0564
2004-09-13,-0.2872
2004-09-14,-1.6461000000000001
2004-09-15,-0.5439
2004-09-16,1.0097
2004-09-17,-2.9571
2004-09-20,-2.0601
2004-09-21,-0.7011
2004-09-22,0.4854
2004-09-23,-3.2499000000000002
2004-09-24,-0.7263
2004-09-27,-5.9899000000000004
2004-09-28,1.9942
2004-09-29,0.8584
2004-09-30,-1.0875
2004-10-01,3.4895
2004-10-04,-0.2309
2004-10-05,-2.3148
2004-10-06,0.8057
2004-10-07,-2.4918
2004-10-08,-1.0125
2004-10-11,0.1461
2004-10-12,2.0428
2004-10-13,2.2879
2004-10-14,0.8388
2004-10-15,-0.1386
2004-10-18,-1.7122000000000002
2004-10-19,-2.2599
2004-10-20,-1.1078999999999999
2004-10-21,1.7048
2004-10-22,-2.3467000000000002
2004-10-25,1.5204
2004-10-26,0.4348
2004-10-27,7.9365
2004-10-28,1.8271
2004-10-29,-3.5011
2004-11-01,1.1791
2004-11-02,6.1856
2004-11-03,-2.786
2004-11-04,1.9106
2004-11-05,0.7669
2004-11-08,-0.592
2004-11-09,0.4679
2004-11-10,-4.0644
2004-11-11,1.7210999999999999
2004-11-12,1.0846
2004-11-15,2.5322
2004-11-16,-1.9255
2004-11-17,-0.5975
2004-11-18,0.3435
2004-11-19,-3.8083
2004-11-22,1.6904
2004-11-23,1.4436
2004-11-24,2.5873
2004-11-26,-0.5885
2004-11-29,0.6765
2004-11-30,0.84
2004-12-01,6.1641
2004-12-02,1.2162
2004-12-03,-3.7984
2004-12-06,-2.0548
2004-12-07,-0.0411
2004-12-08,-1.6049
2004-12-09,2.3003
2004-12-10,-0.8177
2004-12-13,-1.4839
2004-12-14,-0.1255
2004-12-15,-2.1366
2004-12-16,-0.3853
2004-12-17,-0.5587
2004-12-20,-2.6361
2004-12-21,0.7989
2004-12-22,2.1136
2004-12-23,-0.9056
2004-12-27,0.7833
2004-12-28,0.2591
2004-12-29,0.2153
2004-12-30,1.5041
2004-12-31,-1.6935
2005-01-03,-1.0767
2005-01-04,-5.7466
2005-01-05,-1.9861
2005-01-06,-1.4609
2005-01-07,-0.2869
2005-01-10,-0.2398
2005-01-11,0.9615
2005-01-12,1.381
2005-01-13,-2.3485
2005-01-14,2.0202
2005-01-18,1.8859
2005-01-19,-4.72
2005-01-20,-1.4085
2005-01-21,-5.7143
2005-01-24,-3.4483
2005-01-25,4.4913
2005-01-26,3.2108
2005-01-27,0.0502
2005-01-28,-1.7553
2005-01-31,1.0209
2005-02-01,-0.2527
2005-02-02,4.1033
2005-02-03,-1.7518
2005-02-04,0.6439
2005-02-07,2.2146
2005-02-08,-2.7443
2005-02-09,-1.9306999999999999
2005-02-10,-1.8173
2005-02-11,0.7198
2005-02-14,-1.8887
2005-02-15,-0.2601
2005-02-16,-0.939
2005-02-17,-0.7899
2005-02-18,-2.2293
2005-02-22,-2.3887
2005-02-23,0.3893
2005-02-24,0.277
2005-02-25,1.4917
2005-02-28,-2.123
2005-03-01,4.7831
2005-03-02,-2.0701
2005-03-03,0.9756
2005-03-04,3.8647
2005-03-07,0.3618
2005-03-08,-1.4418
2005-03-09,-2.6646
2005-03-10,-3.3816
2005-03-11,1.0
2005-03-14,1.7052
2005-03-15,-2.6501
2005-03-16,-3.1667
2005-03-17,-0.8606
2005-03-18,0.5208
2005-03-21,0.1727
2005-03-22,0.6322
2005-03-23,4.7973
2005-03-24,-2.6703
2005-03-28,3.0795
2005-03-29,-1.2493
2005-03-30,6.4356
2005-03-31,-1.6021
2005-04-01,-3.3613
2005-04-04,0.9783
2005-04-05,4.6286000000000005
2005-04-06,0.4115
2005-04-07,2.0492
2005-04-08,2.2088
2005-04-11,-0.0982
2005-04-12,-0.0983
2005-04-13,-1.4272
2005-04-14,-4.5931
2005-04-15,0.0523
2005-04-18,2.1967
2005-04-19,-0.1024
2005-04-20,-0.2561
2005-04-21,6.5742
2005-04-22,-3.7108
2005-04-25,-0.5506
2005-04-26,-2.9693
2005-04-27,2.334
2005-04-28,0.8616
2005-04-29,0.7538
2005-05-02,0.399
2005-05-03,3.5768
2005-05-04,0.5276
2005-05-05,-0.334
2005-05-06,-0.9095
2005-05-09,1.256
2005-05-10,-1.2405
2005-05-11,-0.2415
2005-05-12,1.2591
2005-05-13,-1.1
2005-05-16,1.5957
2005-05-17,1.1423
2005-05-18,5.4118
2005-05-19,1.9643000000000002
2005-05-20,-1.0946
2005-05-23,-2.5675
2005-05-24,-1.6356000000000002
2005-05-25,-2.1247
2005-05-26,3.7282
2005-05-27,-1.0464
2005-05-31,-0.092
2005-06-01,-2.301
2005-06-02,6.3118
2005-06-03,-2.2153
2005-06-06,1.2687
2005-06-07,2.774
2005-06-08,-0.2177
2005-06-09,-1.178
2005-06-10,-1.4128
2005-06-13,-0.3583
2005-06-14,0.4045
2005-06-15,-1.7905
2005-06-16,-0.0456
2005-06-17,-1.8696000000000002
2005-06-20,1.3476
2005-06-21,0.5961
2005-06-22,-0.1823
2005-06-23,-3.3333
2005-06-24,-4.4875
2005-06-27,-1.7804
2005-06-28,4.0785
2005-06-29,1.5481
2005-06-30,-2.6203
2005-07-01,-0.5382
2005-07-05,-1.0821
2005-07-06,-0.3978
2005-07-07,0.1498
2005-07-08,3.0409
2005-07-11,0.2903
2005-07-12,-2.412
2005-07-13,4.8937
2005-07-14,3.5815
2005-07-15,-0.5005
2005-07-18,0.6401
2005-07-19,1.4539
2005-07-20,2.1048
2005-07-21,-7.5877
2005-07-22,-0.5221
2005-07-25,-2.2424
2005-07-26,0.6833
2005-07-27,-1.0179
2005-07-28,1.5671
2005-07-29,1.2536
2005-08-01,-1.4762
2005-08-02,-2.8522
2005-08-03,0.7966
2005-08-04,-2.9121
2005-08-05,0.6101
2005-08-08,-1.8191000000000002
2005-08-09,-1.9043
2005-08-10,0.2623
2005-08-11,-0.471
2005-08-12,0.6835
2005-08-15,0.6266
2005-08-16,-0.8822
2005-08-17,3.822
2005-08-18,-2.3197
2005-08-19,-0.4646
2005-08-22,0.2075
2005-08-23,-0.3623
2005-08-24,-1.2987
2005-08-25,1.0526
2005-08-26,-0.3125
2005-08-29,-0.209
2005-08-30,-1.2042
2005-08-31,0.9539
2005-09-01,-5.2493
2005-09-02,2.6039
2005-09-06,0.054
2005-09-07,1.9968
2005-09-08,-2.0106
2005-09-09,0.432
2005-09-12,4.8387
2005-09-13,-2.6667
2005-09-14,-0.7903
2005-09-15,1.1683
2005-09-16,0.2625
2005-09-19,-2.2513
2005-09-20,-1.4462
2005-09-21,-3.3696
2005-09-22,1.1811
2005-09-23,-0.4447
2005-09-26,1.2284
2005-09-27,0.0
2005-09-28,-0.1103
2005-09-29,-3.2027
2005-09-30,0.3993
2005-10-03,0.4545
2005-10-04,2.3756
2005-10-05,-0.2762
2005-10-06,6.205
2005-10-07,-1.1476
2005-10-10,-0.686
2005-10-11,-2.0191
2005-10-12,0.0
2005-10-13,2.4946
2005-10-14,3.4920999999999998
2005-10-17,1.0735999999999999
2005-10-18,-1.1128
2005-10-19,-0.0512
2005-10-20,-7.6254
2005-10-21,-0.6648
2005-10-24,1.6174
2005-10-25,-2.9638
2005-10-26,-0.3959
2005-10-27,-1.8171
2005-10-28,4.3956
2005-10-31,3.1025
2005-11-01,-2.2031
2005-11-02,2.6374
2005-11-03,-1.7666
2005-11-04,-0.1635
2005-11-07,1.0917
2005-11-08,-1.5119
2005-11-09,1.8639999999999999
2005-11-10,4.8977
2005-11-11,1.5906
2005-11-14,-0.2525
2005-11-15,-2.4304
2005-11-16,-0.2076
2005-11-17,0.312
2005-11-18,-0.1037
2005-11-21,-1.5049000000000001
2005-11-22,-1.7387000000000001
2005-11-23,0.8043
2005-11-25,-0.3191
2005-11-28,0.3202
2005-11-29,-0.7979
2005-11-30,-1.126
2005-12-01,1.2473
2005-12-02,1.4997
2005-12-05,-2.1108
2005-12-06,3.3962
2005-12-07,0.9385
2005-12-08,-3.564
2005-12-09,1.4997
2005-12-12,-0.4222
2005-12-13,-0.265
2005-12-14,0.1063
2005-12-15,3.6093
2005-12-16,6.1475
2005-12-19,3.0405
2005-12-20,-1.6393
2005-12-21,5.5238
2005-12-22,1.6697
2005-12-23,0.3551
2005-12-27,4.0911
2005-12-28,-1.1472
2005-12-29,1.0316
2005-12-30,-1.8507
2006-01-03,-6.1769
2006-01-04,1.5246
2006-01-05,-0.6143
2006-01-06,0.4808
2006-01-09,0.7519
2006-01-10,-3.1208
2006-01-11,-1.4706000000000001
2006-01-12,-2.2743
2006-01-13,-1.1636
2006-01-17,-2.7235
2006-01-18,3.8588
2006-01-19,-0.9468
2006-01-20,-2.7206
2006-01-23,0.0756
2006-01-24,2.4924
2006-01-25,-0.958
2006-01-26,-4.0179
2006-01-27,-1.0078
2006-01-30,1.8794
2006-01-31,0.2306
2006-02-01,-14.2638
2006-02-02,6.4401
2006-02-03,-1.2605
2006-02-06,-5.7872
2006-02-07,-4.336
2006-02-08,2.0774
2006-02-09,-0.2775
2006-02-10,-1.4842
2006-02-13,1.0358
2006-02-14,3.8211
2006-02-15,0.9874
2006-02-16,-2.4
2006-02-17,2.7321999999999997
2006-02-21,-1.0638
2006-02-22,-0.8961
2006-02-23,0.1808
2006-02-24,6.6787
2006-02-27,-3.4687
2006-02-28,-0.0876
2006-03-01,5.5263
2006-03-02,-0.2494
2006-03-03,-0.5833
2006-03-06,0.2515
2006-03-07,-2.3411
2006-03-08,-2.3116
2006-03-09,-2.6292999999999997
2006-03-10,-7.6058
2006-03-13,-5.3093
2006-03-14,3.3951000000000002
2006-03-15,1.194
2006-03-16,1.0816
2006-03-17,-0.0973
2006-03-20,0.2921
2006-03-21,4.0777
2006-03-22,0.8396
2006-03-23,-2.5902
2006-03-24,0.095
2006-03-27,0.4744
2006-03-28,-0.4721
2006-03-29,1.6129
2006-03-30,-2.2409
2006-03-31,2.3878
2006-04-03,-0.4664
2006-04-04,1.0309
2006-04-05,1.4842
2006-04-06,-1.6453
2006-04-07,-0.7435
2006-04-10,-1.03
2006-04-11,-3.5004999999999997
2006-04-12,-0.1961
2006-04-13,2.1611
2006-04-17,-8.9423
2006-04-18,0.4224
2006-04-19,-0.8412
2006-04-20,-1.4846
2006-04-21,-3.6598
2006-04-24,5.0279
2006-04-25,13.1915
2006-04-26,0.7519
2006-04-27,-1.1194
2006-04-28,-3.2075
2006-05-01,-0.4873
2006-05-02,-5.093
2006-05-03,0.8256
2006-05-04,1.3306
2006-05-05,-0.8081
2006-05-08,-0.2037
2006-05-09,0.0
2006-05-10,-0.6122
2006-05-11,-0.2053
2006-05-12,-2.2634
2006-05-15,4.2105
2006-05-16,-0.303
2006-05-17,1.5198
2006-05-18,4.99
2006-05-19,1.8061
2006-05-22,1.1204
2006-05-23,-4.4321
2006-05-24,-2.3188
2006-05-25,1.1869
2006-05-26,0.5865
2006-05-30,-0.2915
2006-05-31,1.5594999999999999
2006-06-01,5.2783
2006-06-02,-2.0055
2006-06-05,0.3721
2006-06-06,0.9268
2006-06-07,-1.5611000000000002
2006-06-08,-0.3731
2006-06-09,0.9363
2006-06-12,-1.7625
2006-06-13,-0.2833
2006-06-14,2.9356
2006-06-15,5.7038
2006-06-16,0.7833
2006-06-19,-0.4318
2006-06-20,6.0711
2006-06-21,1.7170999999999998
2006-06-22,-0.0804
2006-06-23,2.0917
2006-06-26,1.2608
2006-06-27,-3.2685
2006-06-28,-3.6203
2006-06-29,4.591
2006-06-30,-3.1125
2006-07-03,1.4003
2006-07-05,-3.0057
2006-07-06,0.5025
2006-07-07,0.8333
2006-07-10,1.157
2006-07-11,-2.1242
2006-07-12,-0.2504
2006-07-13,-10.2929
2006-07-14,-0.653
2006-07-17,3.0986
2006-07-18,-1.7304
2006-07-19,9.2678
2006-07-20,-1.6115
2006-07-21,-2.5862
2006-07-24,8.3186
2006-07-25,-6.3725
2006-07-26,-1.9197
2006-07-27,-3.7367
2006-07-28,3.6044
2006-07-31,-4.6387
2006-08-01,-2.3386
2006-08-02,-0.1916
2006-08-03,4.7985
2006-08-04,0.641
2006-08-07,-1.7288000000000001
2006-08-08,-1.3889
2006-08-09,-4.6948
2006-08-10,0.0
2006-08-11,-3.1527
2006-08-14,2.3398
2006-08-15,0.5964
2006-08-16,3.2609
2006-08-17,-0.6699
2006-08-18,-0.6744
2006-08-21,-2.1339
2006-08-22,0.4955
2006-08-23,0.3945
2006-08-24,-0.8841
2006-08-25,-0.2973
