ticker,NUGS US Equity
2005-10-03,0.0
2005-10-04,1.0638
2005-10-05,0.8421
2005-10-06,-2.4008
2005-10-07,-1.6042999999999998
2005-10-10,-14.1304
2005-10-11,-10.7595
2005-10-12,-2.695
2005-10-13,-3.0612
2005-10-14,6.6165
2005-10-17,-5.5007
2005-10-18,0.0
2005-10-19,-1.4925
2005-10-20,0.0
2005-10-21,-15.1515
2005-10-24,-21.4286
2005-10-25,-22.7273
2005-10-26,16.1765
2005-10-27,-2.5316
2005-10-28,3.8961
2005-10-31,1.25
2005-11-01,-6.1728
2005-11-02,-5.2632
2005-11-03,2.7778
2005-11-04,-5.4054
2005-11-07,1.4285999999999999
2005-11-08,-15.493
2005-11-09,-16.6667
2005-11-10,-16.0
2005-11-11,0.0
2005-11-14,-4.2857
2005-11-15,14.4279
2005-11-16,-8.6957
2005-11-17,2.8571
2005-11-18,6.4815
2005-11-21,0.8696
2005-11-22,16.3793
2005-11-23,0.3704
2005-11-25,-0.369
2005-11-28,-7.4074
2005-11-29,-14.0
2005-11-30,6.0465
2005-12-01,-5.7018
2005-12-02,2.3256
2005-12-05,-4.5455
2005-12-06,16.6667
2005-12-07,-4.0816
2005-12-08,17.0213
2005-12-09,-3.6364
2005-12-12,5.6604
2005-12-13,-1.7856999999999998
2005-12-14,14.5455
2005-12-15,-13.9683
2005-12-16,5.1661
2005-12-19,-8.7719
2005-12-20,-7.6923
2005-12-21,0.0
2005-12-22,0.4167
2005-12-23,0.0
2005-12-27,5.8091
2005-12-28,-2.3529
2005-12-29,4.4177
2005-12-30,-6.5385
2006-01-03,-1.2346
2006-01-04,1.6667
2006-01-05,-5.7377
2006-01-06,24.3478
2006-01-09,22.3776
2006-01-10,14.2857
2006-01-11,-5.0
2006-01-12,-5.0
2006-01-13,-12.1884
2006-01-17,-8.5174
2006-01-18,3.1034
2006-01-19,1.6722000000000001
2006-01-20,-13.4868
2006-01-23,0.7605
2006-01-24,-1.8868
2006-01-25,-3.8462
2006-01-26,7.2
2006-01-27,19.403
2006-01-30,6.25
2006-01-31,-8.8235
2006-02-01,-11.2903
2006-02-02,9.0909
2006-02-03,-2.0
2006-02-06,29.2517
2006-02-07,5.2632
2006-02-08,-10.0
2006-02-09,-8.3333
2006-02-10,1.5152
2006-02-13,2.9851
2006-02-14,-11.5942
2006-02-15,1.6393
2006-02-16,9.6774
2006-02-17,-1.4706000000000001
2006-02-21,-7.4627
2006-02-22,0.0
2006-02-23,0.0
2006-02-24,-3.2258
2006-02-27,0.0
2006-02-28,3.3333
2006-03-01,-4.8387
2006-03-02,0.0
2006-03-03,1.6949
2006-03-06,-3.3333
2006-03-07,0.0
2006-03-08,-10.3448
2006-03-09,5.7692
2006-03-10,1.8182
2006-03-13,0.0
2006-03-14,-3.5714
2006-03-15,-3.7037
2006-03-16,5.7692
2006-03-17,-3.6364
2006-03-20,1.8868
2006-03-21,-3.7037
2006-03-22,-1.9231
2006-03-23,-1.9607999999999999
2006-03-24,2.0
2006-03-27,-9.8039
2006-03-28,2.1739
2006-03-29,-5.9574
2006-03-30,-4.5249
2006-03-31,-0.4739
2006-04-03,2.3810000000000002
2006-04-04,-2.3256
2006-04-05,1.4285999999999999
2006-04-06,-1.4085
2006-04-07,-4.2857
2006-04-10,-0.4975
2006-04-11,-2.5
2006-04-12,-2.5641
2006-04-13,-8.9474
2006-04-17,4.0462
2006-04-18,5.5556
2006-04-19,5.2632
2006-04-20,0.0
2006-04-21,-5.0
2006-04-24,0.0
2006-04-25,0.0
2006-04-26,-5.2632
2006-04-27,0.0
2006-04-28,0.0
2006-05-01,-11.1111
2006-05-02,3.125
2006-05-03,-3.0303
2006-05-04,-5.0
2006-05-05,-1.3158
2006-05-08,0.0
2006-05-09,-3.3333
2006-05-10,6.8966
2006-05-11,3.2258
2006-05-12,-3.125
2006-05-15,0.0
2006-05-16,1.2903
2006-05-17,0.0
2006-05-18,-3.8217
2006-05-19,-6.6225000000000005
2006-05-22,-14.1844
2006-05-23,-9.0909
2006-05-24,-18.1818
2006-05-25,4.4444
2006-05-26,-9.5745
2006-05-30,5.8824
2006-05-31,1.1111
2006-06-01,9.8901
2006-06-02,10.0
2006-06-05,-11.818200000000001
2006-06-06,-7.2165
2006-06-07,-11.1111
2006-06-08,-12.5
2006-06-09,-6.4286
2006-06-12,6.8702
2006-06-13,-14.2857
2006-06-14,5.0
2006-06-15,-3.9683
2006-06-16,10.7438
2006-06-19,-8.9552
2006-06-20,-1.6393
2006-06-21,0.0
2006-06-22,3.8542
2006-06-23,-6.9208
2006-06-26,-13.7931
2006-06-27,-4.0
2006-06-28,-6.25
2006-06-29,0.0
2006-06-30,0.0
2006-07-03,6.6667
2006-07-05,-6.25
2006-07-06,-10.8333
2006-07-07,12.1495
2006-07-10,-1.1111
2006-07-11,1.1236
2006-07-12,8.8889
2006-07-13,4.0816
2006-07-14,44.8529
2006-07-17,15.0592
2006-07-18,-17.647100000000002
2006-07-19,0.0
2006-07-20,-1.4285999999999999
2006-07-21,0.0
2006-07-24,-5.7971
2006-07-25,-4.6154
2006-07-26,-3.2258
2006-07-27,-8.3333
2006-07-28,7.2727
2006-07-31,0.0
2006-08-01,0.0
2006-08-02,-15.2542
2006-08-03,0.0
2006-08-04,10.0
2006-08-07,-1.8182
2006-08-08,0.0
2006-08-09,7.4074
2006-08-10,0.0
2006-08-11,13.7931
2006-08-14,-16.4773
2006-08-15,-0.2268
2006-08-16,0.2273
2006-08-17,0.0
2006-08-21,1.5873
2006-08-22,0.0
2006-08-23,-7.1429
2006-08-24,11.538499999999999
2006-08-25,-8.6207
2006-08-28,3.7736
2006-08-29,9.0909
2006-08-30,-13.3333
2006-08-31,-1.9231
2006-09-01,0.0
2006-09-05,-1.9607999999999999
2006-09-06,2.0
2006-09-07,0.0
2006-09-08,-1.9607999999999999
2006-09-11,20.0
2006-09-12,-15.0
2006-09-13,15.6863
2006-09-14,-6.7797
2006-09-15,-7.2727
2006-09-18,0.0
2006-09-19,-7.8431
2006-09-20,6.383
2006-09-21,0.0
2006-09-22,10.0
2006-09-25,0.0
2006-09-26,-14.5455
2006-09-27,0.0
2006-09-28,-4.2553
2006-09-29,2.2222
2006-10-02,8.6957
2006-10-03,-10.0
2006-10-04,0.0
2006-10-05,0.0
2006-10-06,-4.4444
2006-10-09,-6.9767
2006-10-10,0.0
2006-10-11,0.0
2006-10-12,0.0
2006-10-13,12.5
2006-10-16,-11.1111
2006-10-17,0.0
2006-10-18,12.5
2006-10-19,-8.8889
2006-10-20,2.439
2006-10-23,7.1429
2006-10-24,-7.7778
2006-10-25,6.0241
2006-10-26,2.2727
2006-10-27,-8.8889
2006-10-30,0.0
2006-10-31,0.0
2006-11-01,2.439
2006-11-02,-2.3810000000000002
2006-11-03,0.0
2006-11-06,4.878
2006-11-07,-2.3256
2006-11-08,7.1429
2006-11-09,-6.6667
2006-11-10,7.1429
2006-11-13,-8.8889
2006-11-14,9.7561
2006-11-15,-4.4444
2006-11-16,16.2791
2006-11-17,-12.375
2006-11-20,0.428
2006-11-21,-7.1023
2006-11-22,0.3058
2006-11-24,-4.878
2006-11-27,2.5641
2006-11-28,0.0
2006-11-29,-2.5
2006-11-30,0.0
2006-12-01,-23.0769
2006-12-04,10.0
2006-12-05,-3.0303
2006-12-06,3.125
2006-12-07,6.0606
2006-12-08,-14.2857
2006-12-11,-0.625
2006-12-12,3.9832
2006-12-13,-9.6774
2006-12-14,-3.5714
2006-12-15,-18.5185
2006-12-18,0.0
2006-12-19,0.0
2006-12-20,13.6364
2006-12-21,-12.0
2006-12-22,0.5682
2006-12-26,-9.6045
2006-12-27,5.0
2006-12-28,-4.7619
2006-12-29,0.0
2007-01-03,0.0
2007-01-04,15.0
2007-01-05,-13.0435
2007-01-08,-15.0
2007-01-09,11.7647
2007-01-10,-4.6053
2007-01-11,0.0
2007-01-12,0.3448
2007-01-16,9.9656
2007-01-17,15.0
2007-01-18,0.0
2007-01-19,8.6957
2007-01-22,-16.0
2007-01-23,0.0
2007-01-24,19.0476
2007-01-25,-4.0
2007-01-26,4.1667
2007-01-29,-16.0
2007-01-30,0.0
2007-01-31,0.0
2007-02-01,-4.7619
2007-02-02,0.0
2007-02-05,0.0
2007-02-06,5.0
2007-02-07,-4.7619
2007-02-08,0.0
2007-02-09,5.0
2007-02-12,-14.2857
2007-02-13,11.1111
2007-02-14,-5.0
2007-02-15,-5.2632
2007-02-16,5.5556
2007-02-20,-5.2632
2007-02-21,-5.5556
2007-02-22,-10.6618
2007-02-23,-7.8189
2007-02-26,7.1429
2007-02-27,-0.8333
2007-02-28,1.6806999999999999
2007-03-01,5.7851
2007-03-02,-9.375
2007-03-05,-17.2414
2007-03-07,25.0
2007-03-08,-13.3333
2007-03-09,15.3846
2007-03-12,-10.0
2007-03-13,-3.7037
2007-03-14,0.0
2007-03-15,-0.9615
2007-03-16,4.8544
2007-03-19,-3.7037
2007-03-20,0.0
2007-03-21,-10.0962
2007-03-22,15.508
2007-03-23,-18.5185
2007-03-26,1.1364
2007-03-27,-1.1236
2007-03-28,-9.0909
2007-03-29,-5.0
2007-03-30,5.2632
2007-04-02,-10.0
2007-04-03,-9.0278
2007-04-04,-2.2901
2007-04-05,87.5
2007-04-09,-33.3333
2007-04-10,30.0
2007-04-11,-15.3846
2007-04-12,1.7045
2007-04-13,14.5251
2007-04-16,-6.3415
2007-04-17,8.3333
2007-04-18,15.3846
2007-04-19,-13.3333
2007-04-20,-15.3846
2007-04-23,0.0
2007-04-24,-9.0909
2007-04-25,20.0
2007-04-26,0.0
2007-04-27,-8.3333
2007-04-30,9.0909
2007-05-01,-16.6667
2007-05-02,0.0
2007-05-03,-10.0
2007-05-04,0.0
2007-05-07,33.3333
2007-05-08,-22.3958
2007-05-09,-3.3557
2007-05-10,-11.1111
2007-05-11,0.0
2007-05-14,48.4375
2007-05-15,-15.7895
2007-05-16,18.75
2007-05-17,-12.6316
2007-05-18,6.0241
2007-05-21,0.0
2007-05-22,0.0
2007-05-23,0.0
2007-05-24,-9.0909
2007-05-25,0.0
2007-05-29,0.0
2007-05-30,18.75
2007-05-31,-32.6316
2007-06-01,25.0
2007-06-04,-10.0
2007-06-05,0.0
2007-06-06,0.0
2007-06-07,-5.5556
2007-06-08,-5.8824
2007-06-11,-10.9375
2007-06-12,-24.5614
2007-06-13,11.6279
2007-06-14,-16.6667
2007-06-15,0.0
2007-06-18,0.0
2007-06-19,20.0
2007-06-20,33.3333
2007-06-21,-12.5
2007-06-22,14.2857
2007-06-25,-12.5
2007-06-26,0.0
2007-06-28,0.0
2007-06-29,28.5714
2007-07-02,11.1111
2007-07-03,0.0
2007-07-05,-10.0
2007-07-06,-11.1111
2007-07-09,25.0
2007-07-10,-10.0
2007-07-12,-22.2222
2007-07-13,-64.2857
2007-07-16,0.0
2007-07-17,-40.0
2007-07-18,0.0
2007-07-19,0.0
2007-07-20,41.6667
2007-07-23,-38.2353
2007-07-24,-33.3333
2007-07-25,35.7143
2007-07-26,0.0
2007-07-27,-15.7895
2007-07-30,18.75
2007-07-31,-26.3158
2007-08-01,71.4286
2007-08-02,8.3333
2007-08-03,23.0769
2007-08-06,-6.25
2007-08-07,-30.0
2007-08-08,-23.8095
2007-08-09,0.0
2007-08-10,0.0
2007-08-13,-12.5
2007-08-14,0.0
2007-08-15,14.2857
2007-08-17,-12.5
2007-08-20,14.2857
2007-08-21,-12.5
2007-08-23,57.1429
2007-08-24,31.8182
2007-08-27,10.3448
2007-08-28,9.375
2007-08-29,0.0
2007-08-30,28.5714
2007-08-31,6.6667
2007-09-04,0.0
2007-09-05,50.0
2007-09-06,-33.3333
2007-09-07,0.0
2007-09-10,-33.3333
2007-09-11,0.0
2007-09-14,0.0
2007-09-17,-50.0
2007-09-18,0.0
2007-09-19,300.0
2007-09-20,-25.0
2007-09-21,-16.6667
2007-09-24,20.0
2007-09-25,33.3333
2007-09-26,-50.0
2007-09-27,106.25
2007-09-28,-27.2727
2007-10-01,4.1667
2007-10-02,-36.0
2007-10-03,0.0
2007-10-05,100.0
2007-10-08,-25.0
2007-10-09,-29.1667
2007-10-10,0.0
2007-10-15,-5.8824
2007-10-16,0.0
2007-10-17,0.0
2007-10-18,50.0
2007-10-19,33.3333
2007-10-22,-25.0
2007-10-23,-16.6667
2007-10-24,0.0
2007-10-25,0.0
2007-10-26,0.0
2007-10-29,-40.0
2007-10-30,8.3333
2007-10-31,23.0769
2007-11-01,6.25
2007-11-02,0.0
2007-11-05,0.0
2007-11-06,-5.8824
2007-11-08,50.0
2007-11-09,0.0
2007-11-12,-16.6667
2007-11-13,0.0
2007-11-14,0.0
2007-11-15,0.0
2007-11-16,-7.5
2007-11-19,-13.5135
2007-11-20,0.0
2007-11-21,0.0
2007-11-23,0.0
2007-11-26,0.0
2007-11-28,0.0
2007-11-29,0.0
2007-11-30,-9.375
2007-12-03,-27.5862
2007-12-04,-33.3333
2007-12-05,0.0
2007-12-06,0.0
2007-12-07,-42.8571
2007-12-10,0.0
2007-12-11,-37.5
2007-12-12,0.0
2007-12-13,280.0
2007-12-14,-31.5789
2007-12-17,-15.3846
2007-12-18,-27.2727
2007-12-19,0.0
2007-12-20,0.0
2007-12-21,-37.5
2007-12-24,0.0
2007-12-26,0.0
2007-12-27,0.0
2007-12-28,0.0
2007-12-31,0.0
2008-01-02,0.0
2008-01-03,120.0
2008-01-04,0.0
2008-01-07,-45.4545
2008-01-08,0.0
2008-01-09,0.0
2008-01-10,0.0
2008-01-11,33.3333
2008-01-14,25.0
2008-01-15,-40.0
2008-01-16,33.3333
2008-01-17,-25.0
2008-01-18,-16.6667
2008-01-22,20.0
2008-01-24,0.0
2008-01-25,-16.6667
2008-01-28,20.0
2008-01-29,0.0
2008-01-30,-16.6667
2008-01-31,0.0
2008-02-01,0.0
2008-02-04,0.0
2008-02-05,0.0
2008-02-06,0.0
2008-02-08,60.0
2008-02-11,-25.0
2008-02-12,33.3333
2008-02-13,0.0
2008-02-14,0.0
2008-02-15,0.0
2008-02-19,-25.0
2008-02-20,-16.6667
2008-02-21,0.0
2008-02-25,20.0
2008-02-26,-16.6667
2008-02-27,0.0
2008-02-28,0.0
2008-03-03,20.0
2008-03-06,0.0
2008-03-07,33.3333
2008-03-10,0.0
2008-03-11,37.5
2008-03-12,-9.0909
2008-03-13,30.0
2008-03-14,23.0769
2008-03-17,12.5
2008-03-18,-27.7778
2008-03-19,0.0
2008-03-20,0.0
2008-03-24,38.4615
2008-03-25,0.0
2008-03-27,-22.2222
2008-03-31,0.0
2008-04-02,-7.1429
2008-04-03,0.0
2008-04-04,-23.0769
2008-04-08,0.0
2008-04-14,30.0
2008-04-15,-23.0769
2008-04-16,30.0
2008-04-18,-23.0769
2008-04-21,30.0
2008-04-22,-15.3846
2008-04-23,63.6364
2008-04-24,16.6667
2008-04-25,4.7619
2008-04-28,0.0
2008-04-29,-40.9091
2008-04-30,23.0769
2008-05-01,0.0
2008-05-02,0.0
2008-05-05,0.0
2008-05-06,0.0
2008-05-07,-18.75
2008-05-08,0.0
2008-05-09,84.6154
2008-05-12,0.0
2008-05-13,-8.3333
2008-05-14,0.0
2008-05-15,9.0909
2008-05-19,0.0
2008-05-21,-33.3333
2008-05-22,31.25
2008-05-28,-23.8095
2008-05-29,-18.75
2008-05-30,23.0769
2008-06-02,-18.75
2008-06-03,0.0
2008-06-04,0.0
2008-06-06,0.0
2008-06-09,0.0
2008-06-10,0.0
2008-06-11,0.0
2008-06-12,23.0769
2008-06-13,-18.75
2008-06-16,23.0769
2008-06-24,-18.75
2008-06-26,0.0
2008-06-27,0.0
2008-06-30,7.6923
2008-07-03,-7.1429
2008-07-07,0.0
2008-07-08,0.0
2008-07-09,-15.3846
2008-07-14,0.0
2008-07-16,0.0
2008-07-17,0.0
2008-07-21,0.0
2008-07-29,-9.0909
2008-07-31,0.0
2008-08-18,0.0
2008-08-20,0.0
2008-08-26,0.0
2008-08-27,10.0
2008-08-28,-9.0909
2008-08-29,10.0
2008-09-11,-9.0909
2008-09-12,0.0
2008-09-15,0.0
2008-09-17,0.0
2008-09-18,10.0
2008-09-19,-9.0909
2008-09-22,0.0
2008-09-24,0.0
2008-09-29,0.0
2008-09-30,0.0
2008-10-01,10.0
2008-10-03,-9.0909
2008-10-08,0.0
2008-10-09,0.0
2008-10-14,0.0
2008-10-17,0.0
2008-10-20,0.0
2008-10-21,0.0
2008-10-22,0.0
2008-10-23,0.0
2008-10-24,0.0
2008-10-27,0.0
2008-10-28,0.0
2008-10-29,0.0
2008-10-30,0.0
2008-11-03,0.0
2008-11-04,0.0
2008-11-06,0.0
2008-11-10,0.0
2008-11-11,0.0
2008-11-13,0.0
2008-11-14,10.0
2008-11-17,-9.0909
2008-11-18,10.0
2008-11-19,-9.0909
2008-11-20,0.0
2008-11-21,0.0
2008-11-26,0.0
2008-12-01,0.0
2008-12-02,0.0
2008-12-03,0.0
2008-12-04,0.0
2008-12-08,0.0
2008-12-09,0.0
2008-12-10,10.0
2008-12-11,0.0
2008-12-16,-54.5455
2008-12-17,0.0
2008-12-18,0.0
2008-12-19,0.0
2008-12-22,0.0
2008-12-23,0.0
2008-12-24,0.0
2008-12-26,0.0
2008-12-29,0.0
2008-12-30,0.0
2008-12-31,0.0
2009-01-05,0.0
2009-01-08,0.0
2009-01-13,60.0
2009-01-14,-25.0
2009-01-16,0.0
2009-01-21,33.3333
2009-01-26,0.0
2009-01-30,-62.5
2009-02-02,166.6667
2009-02-05,-37.5
2009-02-06,0.0
2009-02-10,0.0
2009-02-12,-40.0
2009-02-13,0.0
2009-02-18,66.6667
2009-02-23,0.0
2009-02-26,0.0
2009-03-03,180.0
2009-03-04,107.1429
2009-03-05,0.0
2009-03-09,0.0
2009-03-10,0.0
2009-03-11,0.0
2009-03-12,0.0
2009-03-13,10.3448
2009-03-16,50.0
2009-03-17,-33.3333
2009-03-18,150.0
2009-03-20,0.0
2009-03-24,0.0
2009-03-26,-77.5
2009-03-27,0.0
2009-03-31,0.0
2009-04-02,5.5556
2009-04-08,0.0
2009-04-13,0.0
2009-04-14,0.0
2009-04-15,-57.8947
2009-04-16,775.0
2009-04-17,-8.5714
2009-04-20,-87.5
2009-04-21,0.0
2009-04-24,900.0
2009-04-27,-70.0
2009-04-29,12.5
2009-04-30,-11.1111
2009-05-01,12.5
2009-05-04,77.7778
2009-05-05,-33.3333
2009-05-06,-25.0
2009-05-07,0.0
2009-05-11,0.0
2009-05-12,0.0
2009-05-13,0.0
2009-05-18,66.6667
2009-05-19,-20.0
2009-05-21,0.0
2009-05-26,-40.625
2009-05-27,0.0
2009-05-28,236.8421
2009-05-29,25.0
2009-06-03,-76.25
2009-06-09,-26.3158
2009-06-11,28.5714
2009-06-12,-11.1111
2009-06-15,0.0
2009-06-16,0.0
2009-06-18,0.0
2009-06-19,31.25
2009-06-22,14.2857
2009-06-23,-8.3333
2009-06-24,0.0
2009-06-25,-13.6364
2009-06-26,-15.7895
2009-06-29,0.0
2009-07-01,0.0
2009-07-06,-12.5
2009-07-09,14.2857
2009-07-10,-12.5
2009-07-14,0.0
2009-07-15,0.0
2009-07-20,0.0
2009-07-23,0.0
2009-07-30,35.7143
2009-07-31,0.0
2009-08-03,-5.2632
2009-08-05,5.5556
2009-08-07,-5.2632
2009-08-10,-11.1111
2009-08-14,12.5
2009-08-17,5.5556
2009-08-19,15.7895
2009-08-20,0.0
2009-08-21,22.7273
2009-08-24,-11.1111
2009-08-25,-12.5
2009-08-26,4.7619
2009-08-31,0.0
2009-09-01,0.0
2009-09-02,0.0
2009-09-03,72.7273
2009-09-08,-10.526299999999999
2009-09-09,8.8235
2009-09-10,-8.1081
2009-09-11,0.0
2009-09-14,0.0
2009-09-15,0.0
2009-09-18,0.0
2009-09-22,-11.7647
2009-09-23,0.0
2009-09-24,-10.0
2009-09-28,-3.7037
2009-09-29,0.0
2009-10-05,-19.2308
2009-10-06,0.0
2009-10-07,-9.5238
2009-10-09,10.526299999999999
2009-10-13,0.0
2009-10-14,0.0
2009-10-16,-9.5238
2009-10-20,0.0
2009-10-21,84.2105
2009-10-22,-54.2857
2009-10-26,0.0
2009-10-30,50.0
2009-11-02,-25.0
2009-11-03,0.0
2009-11-04,0.0
2009-11-05,0.0
2009-11-06,0.0
2009-11-11,0.0
2009-11-13,0.0
2009-11-16,-38.8889
2009-11-19,63.6364
2009-11-20,-11.1111
2009-11-23,0.0
2009-11-24,37.5
2009-11-25,-4.5455
2009-11-30,-33.3333
2009-12-01,50.0
2009-12-02,-9.5238
2009-12-03,10.526299999999999
2009-12-04,-9.5238
2009-12-07,-5.2632
2009-12-08,-11.1111
2009-12-09,0.0
2009-12-10,-12.5
2009-12-11,0.0
2009-12-14,0.0
2009-12-15,0.0
2009-12-16,0.0
2009-12-17,0.0
2009-12-18,0.0
2009-12-21,-7.1429
2009-12-22,0.0
2009-12-23,0.0
2009-12-24,0.0
2009-12-28,-23.0769
2009-12-29,0.0
2009-12-30,-20.0
2009-12-31,0.0
2010-01-04,100.0
2010-01-05,-12.5
2010-01-06,14.2857
2010-01-07,0.0
2010-01-08,0.0
2010-01-11,0.0
2010-01-12,-12.5
2010-01-13,-7.1429
2010-01-14,7.6923
2010-01-15,-7.1429
2010-01-20,0.0
2010-01-21,7.6923
2010-01-25,-7.1429
2010-01-29,23.0769
2010-02-01,-18.75
2010-02-09,0.0
2010-02-11,46.1538
2010-02-12,-31.5789
2010-02-18,-23.0769
2010-02-19,30.0
2010-02-22,-15.3846
2010-02-23,18.1818
2010-02-24,0.0
2010-02-25,-15.3846
2010-02-26,-9.0909
2010-03-03,0.0
2010-03-04,0.0
2010-03-05,10.0
2010-03-09,-9.0909
2010-03-16,0.0
2010-03-17,40.0
2010-03-18,-42.8571
2010-03-19,37.5
2010-03-22,0.0
2010-03-24,0.0
2010-03-25,-9.0909
2010-03-29,0.0
2010-03-30,-50.0
2010-03-31,100.0
2010-04-01,90.0
2010-04-05,26.3158
2010-04-06,-33.3333
2010-04-19,-18.75
2010-04-22,0.0
2010-04-26,0.0
2010-04-30,0.0
2010-05-04,0.0
2010-05-07,0.0
2010-05-11,0.0
2010-05-13,-38.4615
2010-05-14,0.0
2010-05-18,0.0
2010-05-28,0.0
2010-06-01,0.0
2010-06-03,0.0
2010-06-04,0.0
2010-06-07,0.0
2010-06-09,0.0
2010-06-14,-37.5
2010-06-15,0.0
2010-06-16,60.0
2010-06-17,-37.5
2010-06-23,0.0
2010-06-24,0.0
2010-06-25,60.0
2010-06-28,0.0
2010-06-29,-25.0
2010-07-02,33.3333
2010-07-06,0.0
2010-07-07,-37.5
2010-07-19,160.0
2010-07-26,-53.8462
2010-07-27,-16.6667
2010-07-28,60.0
2010-07-29,-37.5
2010-08-02,60.0
2010-08-09,-25.0
2010-08-10,33.3333
2010-08-12,-25.0
2010-08-16,-16.6667
2010-08-20,0.0
2010-08-27,0.0
2010-08-30,0.0
2010-08-31,0.0
2010-09-07,0.0
2010-09-14,0.0
2010-09-15,20.0
2010-09-16,133.3333
2010-09-17,-57.1429
2010-09-20,0.0
2010-09-21,133.3333
2010-09-23,0.0
2010-09-24,28.5714
2010-09-27,-44.4444
2010-09-28,30.0
2010-09-29,23.0769
2010-10-01,-18.75
2010-10-04,38.4615
2010-10-05,-11.1111
2010-10-06,-31.25
2010-10-11,45.4545
2010-10-12,0.0
2010-10-15,-62.5
2010-10-18,166.6667
2010-10-25,-62.5
2010-10-26,133.3333
2010-10-27,0.0
2010-10-28,-57.1429
2010-10-29,166.6667
2010-11-01,-50.0
2010-11-02,62.5
2010-11-05,23.0769
2010-11-15,-50.0
2010-11-16,162.5
2010-11-22,-71.4286
2010-11-23,166.6667
2010-11-24,50.0
2010-11-26,100.0
2010-11-29,20.8333
2010-11-30,-31.0345
2010-12-01,-40.0
2010-12-02,-20.8333
2010-12-03,194.7368
2010-12-06,-28.5714
2010-12-07,-40.0
2010-12-08,0.0
2010-12-09,-20.8333
2010-12-10,52.6316
2010-12-13,-6.8966
2010-12-14,0.0
2010-12-15,0.0
2010-12-16,0.0
2010-12-17,118.5185
2010-12-20,-18.6441
2010-12-21,-43.75
2010-12-22,-11.1111
2010-12-23,-8.3333
2010-12-27,45.4545
2010-12-29,34.375
2010-12-30,-39.5349
2010-12-31,0.0
2011-01-04,73.0769
2011-01-05,-33.3333
2011-01-06,-13.3333
2011-01-07,15.3846
2011-01-10,33.3333
2011-01-11,7.5
2011-01-12,0.0
2011-01-18,0.0
2011-01-19,0.0
2011-01-20,0.0
2011-01-21,0.0
2011-01-24,316.2791
2011-01-25,-15.0838
2011-01-26,-11.8421
2011-01-27,-46.2687
2011-01-28,11.1111
2011-01-31,-23.75
2011-02-01,0.0
2011-02-02,18.0328
2011-02-03,-22.2222
2011-02-04,25.0
2011-02-07,-4.2857
2011-02-08,31.3433
2011-02-09,-9.0909
2011-02-10,52.5
2011-02-11,-27.8689
2011-02-14,9.0909
2011-02-15,-16.6667
2011-02-16,30.0
2011-02-17,-18.2692
2011-02-18,22.352899999999998
2011-02-22,-7.6923
2011-02-23,5.2083
2011-02-24,-22.7723
2011-02-25,-14.1026
2011-02-28,4.4776
2011-03-01,-5.7143
2011-03-02,0.0
