ticker,EYEG US Equity
2015-09-24,-3.5608
2015-09-25,-7.3846
2015-09-28,-4.8173
2015-09-29,-1.9197
2015-09-30,1.4235
2015-10-01,5.9649
2015-10-02,9.2715
2015-10-05,4.5455
2015-10-06,-3.3043
2015-10-07,0.4197
2015-10-08,2.9851
2015-10-09,-6.087
2015-10-12,-1.8326
2015-10-13,-0.8961
2015-10-14,-4.0806000000000004
2015-10-15,4.4774
2015-10-16,5.7338000000000005
2015-10-19,-1.4969999999999999
2015-10-20,0.6079
2015-10-21,-3.3233
2015-10-22,-8.4375
2015-10-23,-7.1331
2015-10-26,-0.4043
2015-10-27,0.0
2015-10-28,2.952
2015-10-29,-5.0179
2015-11-02,-0.7547
2015-11-03,-0.3802
2015-11-04,-0.7634
2015-11-05,58.0769
2015-11-06,-19.708
2015-11-09,5.1515
2015-11-10,-10.3746
2015-11-11,3.8585000000000003
2015-11-12,16.7183
2015-11-13,-8.2228
2015-11-16,2.3121
2015-11-17,-4.5198
2015-11-18,-9.4675
2015-11-19,1.5421
2015-11-20,-3.7715
2015-11-23,-2.3411
2015-11-24,-5.8219
2015-11-25,-0.7273
2015-11-27,9.5238
2015-11-30,1.0033
2015-12-01,0.6954
2015-12-02,-4.9655000000000005
2015-12-03,-2.4221
2015-12-04,1.7730000000000001
2015-12-07,-4.5775
2015-12-08,0.0502
2015-12-09,4.3796
2015-12-10,-6.6477
2015-12-11,-1.4935
2015-12-14,-2.6616
2015-12-15,0.7813
2015-12-16,-4.2636
2015-12-17,6.9787
2015-12-18,-3.1222
2015-12-21,-1.9483000000000001
2015-12-22,-1.6383999999999999
2015-12-23,13.0069
2015-12-24,-6.8056
2015-12-28,14.2205
2015-12-29,-1.0101
2015-12-30,-3.3973
2015-12-31,-3.5211
2016-01-04,-3.4968
2016-01-05,3.6235
2016-01-06,-1.8248
2016-01-07,-6.3197
2016-01-08,-5.9524
2016-01-11,-13.9241
2016-01-12,0.4902
2016-01-13,-20.4878
2016-01-14,6.7485
2016-01-15,0.0
2016-01-19,-8.8506
2016-01-20,4.0353
2016-01-21,-1.8182
2016-01-22,8.642
2016-01-25,-3.4659
2016-01-26,-0.5297
2016-01-27,0.5917
2016-01-28,-0.5882
2016-01-29,0.5917
2016-02-01,107.0588
2016-02-02,-9.943200000000001
2016-02-03,-2.2082
2016-02-04,-8.7097
2016-02-05,14.841
2016-02-08,3.3846
2016-02-09,-4.7619
2016-02-10,-3.4375
2016-02-11,-10.0324
2016-02-12,-2.1583
2016-02-16,-2.5735
2016-02-17,4.5283
2016-02-18,1.083
2016-02-19,5.0
2016-02-22,-1.3605
2016-02-23,-6.2069
2016-02-24,7.3529
2016-02-25,-5.1027
2016-02-26,9.707699999999999
2016-02-29,18.4211
2016-03-01,6.1111
2016-03-02,7.5916
2016-03-03,-6.0827
2016-03-04,-0.7772
2016-03-07,-0.7833
2016-03-08,6.5789
2016-03-09,0.9877
2016-03-10,-5.1345
2016-03-11,2.5773
2016-03-14,-9.0452
2016-03-15,-9.9448
2016-03-16,-0.3067
2016-03-17,1.5385
2016-03-18,-1.2121
2016-03-21,3.681
2016-03-22,-3.8462
2016-03-23,-5.2308
2016-03-24,-1.3433
2016-03-28,0.3743
2016-03-29,0.3279
2016-03-30,-1.3072
2016-03-31,1.9868000000000001
2016-04-01,4.5455
2016-04-04,-7.1429
2016-04-05,0.6689
2016-04-06,-0.3322
2016-04-07,17.0
2016-04-08,4.2735
2016-04-11,-7.8876
2016-04-12,1.1476
2016-04-13,-2.0528
2016-04-14,1.1976
2016-04-15,-0.5917
2016-04-18,2.3810000000000002
2016-04-19,-4.3605
2016-04-20,1.8237
2016-04-21,-2.5429
2016-04-22,-0.4537
2016-04-25,-0.6154
2016-04-26,4.3344
2016-04-27,-0.5935
2016-04-28,0.597
2016-04-29,3.8576
2016-05-02,-3.4286
2016-05-03,-1.4756
2016-05-04,11.1069
2016-05-05,-11.3514
2016-05-06,-4.5732
2016-05-09,-1.9129
2016-05-10,0.6514
2016-05-11,-0.6513
2016-05-12,-1.6287
2016-05-13,3.9735
2016-05-16,-0.3185
2016-05-17,-2.5559
2016-05-18,-1.3115
2016-05-19,1.3289
2016-05-20,1.9672
2016-05-23,6.1093
2016-05-24,3.9394
2016-05-25,9.0379
2016-05-26,-2.4064
2016-05-27,2.4657999999999998
2016-05-31,0.2674
2016-06-01,-8.2667
2016-06-02,4.0698
2016-06-03,-4.4693
2016-06-06,0.0
2016-06-07,-6.4327
2016-06-08,0.0
2016-06-09,-2.5039
2016-06-10,-1.2781
2016-06-13,-1.2987
2016-06-14,-0.3289
2016-06-15,7.2607
2016-06-16,0.6154
2016-06-17,-2.7523
2016-06-20,-2.2013
2016-06-21,-4.2162
2016-06-22,1.9114
2016-06-23,-2.8266999999999998
2016-06-24,3.3898
2016-06-27,-17.377
2016-06-28,2.7778
2016-06-29,1.1583
2016-06-30,-1.145
2016-07-01,-1.1583
2016-07-05,0.3906
2016-07-06,-5.0584
2016-07-07,0.4098
2016-07-08,-0.4082
2016-07-11,0.8197
2016-07-12,0.813
2016-07-13,-1.2097
2016-07-14,0.0
2016-07-15,-1.6327
2016-07-18,0.4149
2016-07-19,0.0
2016-07-20,0.8264
2016-07-21,1.6393
2016-07-22,-0.8115
2016-07-25,-2.4341
2016-07-26,0.4167
2016-07-27,-3.3195
2016-07-28,-8.5837
2016-07-29,-5.1643
2016-08-01,3.4653
2016-08-02,-1.4354
2016-08-03,1.9417
2016-08-04,3.3333
2016-08-05,-3.6866
2016-08-08,1.4354
2016-08-09,-1.4151
2016-08-10,-1.4294
2016-08-11,-11.2675
2016-08-12,3.3917
2016-08-15,-1.0582
2016-08-16,-0.5281
2016-08-17,-1.6195
2016-08-18,-0.5464
2016-08-19,-3.8462
2016-08-22,2.2857
2016-08-23,2.2346
2016-08-24,-3.2787
2016-08-25,1.1299
2016-08-26,-2.2346
2016-08-29,0.0
2016-08-30,0.0
2016-08-31,1.1429
2016-09-01,0.565
2016-09-02,-1.1236
2016-09-06,1.7045
2016-09-07,-1.6760000000000002
2016-09-08,1.1364
2016-09-09,-3.3708
2016-09-12,-2.3256
2016-09-13,-7.1429
2016-09-14,-0.641
2016-09-15,-3.2258
2016-09-16,-2.6667
2016-09-19,13.0137
2016-09-20,2.4242
2016-09-21,-4.7337
2016-09-22,-3.1056
2016-09-23,3.8462
2016-09-26,2.2647
2016-09-27,-1.6109
2016-09-28,3.681
2016-09-29,0.5917
2016-09-30,1.1764999999999999
2016-10-03,1.1628
2016-10-04,-0.5747
2016-10-05,-1.1561
2016-10-06,-2.924
2016-10-07,1.2048
2016-10-10,0.5952
2016-10-11,-2.9586
2016-10-12,-5.4878
2016-10-13,4.5161
2016-10-14,3.7037
2016-10-17,-1.7856999999999998
2016-10-18,-2.4242
2016-10-19,0.6211
2016-10-20,-0.6173
2016-10-21,1.2422
2016-10-24,-0.6135
2016-10-25,-1.358
2016-10-26,1.627
2016-10-27,-2.0936
2016-10-28,-5.6604
2016-10-31,-1.3333
2016-11-01,0.3632
2016-11-02,-4.4012
2016-11-03,-11.2676
2016-11-04,3.1746
2016-11-07,3.8462
2016-11-08,-2.2222
2016-11-09,7.5758
2016-11-10,-2.8169
2016-11-11,3.6231999999999998
2016-11-14,6.2937
2016-11-15,-7.8947
2016-11-16,4.2857
2016-11-17,-0.6849
2016-11-18,4.1379
2016-11-21,18.5348
2016-11-22,-3.9039
2016-11-23,0.0
2016-11-25,-2.3256
2016-11-28,0.5952
2016-11-29,9.4675
2016-11-30,-8.1081
2016-12-01,-4.7059
2016-12-02,0.6173
2016-12-05,9.816
2016-12-06,-5.5866
2016-12-07,0.5917
2016-12-08,-5.2941
2016-12-09,6.8323
2016-12-12,0.0
2016-12-13,0.0
2016-12-14,1.1555
2016-12-15,-1.7170999999999998
2016-12-16,2.3392
2016-12-19,1.7143000000000002
2016-12-20,2.809
2016-12-21,-7.4761
2016-12-22,-0.1883
2016-12-23,-0.5917
2016-12-27,2.9762
2016-12-28,-0.578
2016-12-29,-2.8997
2016-12-30,-2.4025
2017-01-03,3.0675
2017-01-04,-4.1667
2017-01-05,-1.2422
2017-01-06,0.6289
2017-01-09,1.25
2017-01-10,-2.4691
2017-01-11,-0.6329
2017-01-12,-3.1847
2017-01-13,2.6316
2017-01-17,-3.2252
2017-01-18,3.995
2017-01-19,4.4586
2017-01-20,-1.8293
2017-01-23,4.9689
2017-01-24,-4.7337
2017-01-25,0.6211
2017-01-26,1.2346
2017-01-27,-0.6098
2017-01-30,9.816
2017-01-31,-14.368
2017-02-01,3.0785
2017-02-02,1.2658
2017-02-03,-0.625
2017-02-06,-4.4025
2017-02-07,3.9474
2017-02-08,0.625
2017-02-09,3.7817
2017-02-10,-1.2121
2017-02-13,1.8405
2017-02-14,-0.6024
2017-02-15,1.8106
2017-02-16,-1.1831
2017-02-17,-1.2123
2017-02-21,125.627
2017-02-22,-31.6216
2017-02-23,11.0672
2017-02-24,1.4235
2017-02-27,-8.4211
2017-02-28,1.9157
2017-03-01,3.3835
2017-03-02,-3.6364
2017-03-03,10.1887
2017-03-06,-0.3425
2017-03-07,-4.4674
2017-03-08,-7.1942
2017-03-09,-0.7752
2017-03-10,4.6875
2017-03-13,0.7463
2017-03-14,-3.3333
2017-03-15,-1.5326
2017-03-16,-5.4426
2017-03-17,-0.4166
2017-03-20,0.9969
2017-03-21,-3.4419
2017-03-22,-3.8136
2017-03-23,-1.3216
2017-03-24,-2.2321
2017-03-27,6.8493
2017-03-28,6.8376
2017-03-29,-2.0
2017-03-30,-0.8163
2017-03-31,4.9383
2017-04-03,-3.5294
2017-04-04,-1.2195
2017-04-05,-2.4691
2017-04-06,-2.1097
2017-04-07,-1.708
2017-04-10,-0.0164
2017-04-11,1.3158
2017-04-12,-3.8961
2017-04-13,1.3514
2017-04-17,-1.3333
2017-04-18,-4.5045
2017-04-19,-3.3019
2017-04-20,3.4146
2017-04-21,-1.4151
2017-04-24,-4.7847
2017-04-25,4.0201
2017-04-26,-2.4154999999999998
2017-04-27,-1.4851
2017-04-28,-1.5074999999999998
2017-05-01,0.5102
2017-05-02,-2.5381
2017-05-03,0.7129
2017-05-04,-3.2936
2017-05-05,9.7861
2017-05-08,-7.9396
2017-05-09,-4.7619
2017-05-10,0.0
2017-05-11,1.1111
2017-05-12,-0.5495
2017-05-15,2.1892
2017-05-16,3.8048
2017-05-17,-2.0833
2017-05-18,-4.2487
2017-05-19,1.1041
2017-05-22,3.2967
2017-05-23,-4.2553
2017-05-24,1.1111
2017-05-25,7.1429
2017-05-26,2.0513
2017-05-30,-3.0151
2017-05-31,-2.0725
2017-06-01,-0.5291
2017-06-02,2.1277
2017-06-05,2.0833
2017-06-06,-3.5714
2017-06-07,-4.7619
2017-06-08,-6.6667
2017-06-09,-17.2619
2017-06-12,-6.4748
2017-06-13,-3.8462
2017-06-14,2.336
2017-06-15,1.626
2017-06-16,0.7692
2017-06-19,-1.5267
2017-06-20,1.5504
2017-06-21,3.0534
2017-06-22,-1.4815
2017-06-23,-2.2556
2017-06-26,3.8462
2017-06-27,-1.4815
2017-06-28,-2.2556
2017-06-29,3.8462
2017-06-30,1.4815
2017-07-03,0.7299
2017-07-05,1.4493
2017-07-06,0.0
2017-07-07,-1.4285999999999999
2017-07-10,-2.1739
2017-07-11,-2.2222
2017-07-12,2.2727
2017-07-13,-0.7407
2017-07-14,0.7388
2017-07-17,-0.7334
2017-07-18,-1.4925
2017-07-19,1.5152
2017-07-20,2.9851
2017-07-21,1.4493
2017-07-24,1.4285999999999999
2017-07-25,-2.8169
2017-07-26,1.4493
2017-07-27,-1.4285999999999999
2017-07-28,-1.4493
2017-07-31,-1.4706000000000001
2017-08-01,-8.9552
2017-08-02,-1.6393
2017-08-03,-2.5
2017-08-04,-2.5641
2017-08-07,0.0
2017-08-08,-2.6316
2017-08-09,0.9009
2017-08-10,-11.5893
2017-08-11,4.0194
2017-08-14,-4.8155
2017-08-15,-3.6108000000000002
2017-08-16,0.5397
2017-08-17,-2.1156
2017-08-18,9.6774
2017-08-21,-6.3725
2017-08-22,1.2775
2017-08-23,-0.7651
2017-08-24,4.1884
2017-08-25,6.0
2017-08-28,-1.8868
2017-08-29,-0.9615
2017-08-30,-2.9126
2017-08-31,-1.0
2017-09-01,3.0303
2017-09-05,16.6667
2017-09-06,-4.2017
2017-09-07,0.0
2017-09-08,-0.8772
2017-09-11,-0.885
2017-09-12,5.3571
2017-09-13,1.6949
2017-09-14,2.5
2017-09-15,-0.813
2017-09-18,-5.7377
2017-09-19,0.8696
2017-09-20,1.7241
2017-09-21,-5.9322
2017-09-22,5.4054
2017-09-25,-0.8547
2017-09-26,-6.0345
2017-09-27,4.5872
2017-09-28,1.7544
2017-09-29,0.8621
2017-10-02,1.7094
2017-10-03,4.2017
2017-10-04,-1.6129
2017-10-05,-0.8197
2017-10-06,0.8264
2017-10-09,-2.459
2017-10-10,-0.1765
2017-10-11,1.8352
2017-10-12,-4.1085
2017-10-13,-3.4483
2017-10-16,-1.7856999999999998
2017-10-17,-0.9091
2017-10-18,1.8349
2017-10-19,-0.2072
2017-10-20,-1.5979
2017-10-23,-3.5321
2017-10-24,0.8084
2017-10-25,-4.717
2017-10-26,2.9703
2017-10-27,4.8077
2017-10-30,2.7431
2017-10-31,-1.5269
2017-11-01,-0.5531
2017-11-02,-1.5228000000000002
2017-11-03,5.6481
2017-11-06,4.8642
2017-11-07,-5.5662
2017-11-08,4.434
2017-11-09,-2.5507999999999997
2017-11-10,-2.6002
2017-11-13,-2.6875
2017-11-14,-2.3121
2017-11-15,2.3763
2017-11-16,-2.2936
2017-11-17,2.3474
2017-11-20,0.0
2017-11-21,-0.9174
2017-11-22,-0.9722
2017-11-24,0.9818
2017-11-27,-1.8519
2017-11-28,3.7641999999999998
2017-11-29,2.4184
2017-11-30,-4.1278
2017-12-01,12.3148
2017-12-04,5.5235
2017-12-05,-7.8125
2017-12-06,-0.8475
2017-12-07,-0.8547
2017-12-08,0.0
2017-12-11,7.7586
2017-12-12,-0.4
2017-12-13,-2.7309
2017-12-14,-0.3468
2017-12-15,5.237
2017-12-18,-3.8975999999999997
2017-12-19,3.2364
2017-12-20,-3.9683
2017-12-21,3.3058
2017-12-22,-2.4
2017-12-26,-3.6885
2017-12-27,1.2766
2017-12-28,-7.563
2017-12-29,-2.7273
2018-01-02,4.6729
2018-01-03,-3.5714
2018-01-04,3.5463
2018-01-05,0.161
2018-01-08,0.5803
2018-01-09,7.4028
2018-01-10,2.4793
2018-01-11,4.8387
2018-01-12,-3.0
2018-01-16,-0.8723
2018-01-17,-0.8
2018-01-18,-3.2258
2018-01-19,-0.8333
2018-01-22,3.8908
2018-01-23,-0.5096
2018-01-24,-0.813
2018-01-25,-1.6393
2018-01-26,-3.3333
2018-01-29,1.7241
2018-01-30,-6.7797
2018-01-31,-5.4545
2018-02-01,0.0
2018-02-02,-0.9615
2018-02-05,-41.5437
2018-02-06,7.9555
2018-02-07,12.292300000000001
2018-02-08,-6.8366
2018-02-09,-0.7794
2018-02-12,2.2677
2018-02-13,-1.4493
2018-02-14,-2.9412000000000003
2018-02-15,-9.0909
2018-02-16,6.3667
2018-02-20,-7.5368
2018-02-21,1.3049
2018-02-22,0.0335
2018-02-23,-1.7391
2018-02-26,2.791
2018-02-27,-3.9735
2018-02-28,-1.7414
2018-03-01,3.5269
2018-03-02,0.8475
2018-03-05,-3.042
2018-03-06,-4.6629000000000005
2018-03-07,-0.9091
2018-03-08,6.422
2018-03-09,-1.431
2018-03-12,4.9501
2018-03-13,6.7167
2018-03-14,-2.2177
2018-03-15,-3.2583
2018-03-16,0.6274
2018-03-19,-9.7621
2018-03-20,-1.8182
2018-03-21,-5.5556
2018-03-22,-5.4706
2018-03-23,-4.5841
2018-03-26,-13.3913
2018-03-27,0.4267
2018-03-28,-4.9488
2018-03-29,-0.0789
2018-04-02,-7.3684
2018-04-03,3.6932
2018-04-04,0.0
2018-04-05,6.8767
2018-04-06,20.4819
2018-04-09,-19.3191
2018-04-10,-12.9483
2018-04-11,25.1136
2018-04-12,-7.2639
2018-04-13,-7.3107
2018-04-16,12.7606
2018-04-17,22.4082
2018-04-18,0.0
2018-04-19,0.0224
2018-04-20,9.7713
2018-04-23,7.9015
2018-04-24,-1.5349
2018-04-25,-6.4031
2018-04-26,3.2897
2018-04-27,2.2439
2018-04-30,-6.3186
2018-05-01,-1.1903
2018-05-02,-6.1185
2018-05-03,-6.0896
2018-05-04,2.3802
2018-05-07,1.0856
2018-05-08,1.6345
2018-05-09,1.9588
2018-05-10,11.2235
2018-05-11,-3.6545
2018-05-14,4.7852
2018-05-15,5.3584
2018-05-16,7.7076
2018-05-17,-6.3641
2018-05-18,5.8814
2018-05-21,-0.3362
2018-05-22,0.1606
2018-05-23,0.6414
2018-05-24,-1.8801999999999999
2018-05-25,-4.1897
2018-05-29,-3.4237
2018-05-30,0.1404
2018-05-31,-1.5773000000000001
2018-06-01,1.1396
2018-06-04,-3.3979
2018-06-05,-1.5856
2018-06-06,0.9444
2018-06-07,-2.8068
2018-06-08,3.9449
2018-06-11,-0.1453
2018-06-12,-0.8729
2018-06-13,-0.3486
2018-06-14,8.5604
2018-06-15,0.2883
2018-06-18,-4.6162
2018-06-19,-0.7268
2018-06-20,3.5714
2018-06-21,-1.7414
2018-06-22,-1.7370999999999999
2018-06-25,-1.4464000000000001
2018-06-26,-3.0621
2018-06-27,4.6168
2018-06-28,-6.0032
2018-06-29,0.7413
2018-07-02,-3.7736
2018-07-03,-2.5098000000000003
2018-07-05,6.074
2018-07-06,9.727
2018-07-09,3.5597
2018-07-10,-5.6899999999999995
2018-07-11,-0.3411
2018-07-12,2.9698
2018-07-13,-2.1362
2018-07-16,-2.2921
2018-07-17,-2.0736
2018-07-18,-0.5708
2018-07-19,12.963
2018-07-20,-1.8033000000000001
2018-07-23,-0.6344
2018-07-24,5.8468
2018-07-25,-5.5556
2018-07-26,-7.7143
2018-07-27,3.3327
2018-07-30,-6.5915
2018-07-31,0.5094
2018-08-01,-0.7903
2018-08-02,1.2129
2018-08-03,4.2999
2018-08-06,1.649
2018-08-07,-8.3054
2018-08-08,2.0385
2018-08-09,-1.9977
2018-08-10,-0.4423
2018-08-13,-0.1932
2018-08-14,0.6387
2018-08-15,1.8269
2018-08-16,1.0009
2018-08-17,-0.1683
2018-08-20,1.1425
2018-08-21,0.4815
2018-08-22,2.2853
2018-08-23,0.8162
2018-08-24,-2.9006
2018-08-27,2.1535
2018-08-28,-2.3423
2018-08-29,4.2435
2018-08-30,-3.4513
2018-08-31,2.6581
2018-09-04,-14.2857
2018-09-05,-10.4167
2018-09-06,-0.093
2018-09-07,-9.4041
2018-09-10,1.8756
2018-09-11,-4.918
2018-09-12,-7.1618
2018-09-13,8.5714
2018-09-14,-3.4211
2018-09-17,0.7902
2018-09-18,-5.8934999999999995
2018-09-19,0.2585
2018-09-20,1.1461000000000001
2018-09-21,-1.6714
2018-09-24,0.8355
2018-09-25,-0.5714
2018-09-26,-1.4368
2018-09-27,6.5306
2018-09-28,-15.1615
2018-10-01,8.0645
2018-10-02,25.3731
2018-10-03,1.6667
2018-10-04,7.7283
2018-10-05,-10.2283
2018-10-08,-6.0419
2018-10-09,7.9639
2018-10-10,-9.0475
2018-10-11,4.9869
2018-10-12,-2.2
2018-10-15,1.6104
2018-10-16,4.7547
2018-10-17,3.098
2018-10-18,-0.7687
2018-10-19,-10.7981
2018-10-22,-0.5263
2018-10-23,-7.672
2018-10-24,-14.0401
2018-10-25,-4.1667
2018-10-26,-0.1043
2018-10-29,5.3273
2018-10-30,-7.3719
2018-10-31,10.6353
2018-11-01,7.7742
2018-11-02,7.3631
2018-11-05,0.3624
2018-11-06,-3.9167
2018-11-07,-4.7702
2018-11-08,-4.3716
2018-11-09,1.5873
2018-11-12,-2.5313
2018-11-13,34.6585
2018-11-14,2.3810000000000002
2018-11-15,10.4651
2018-11-16,1.0316
2018-11-19,9.752
2018-11-20,0.6076
2018-11-21,7.5675
2018-11-23,-5.1053
2018-11-26,5.3799
2018-11-27,-1.9123
2018-11-28,-5.0617
2018-11-29,-1.0739
2018-11-30,-3.7136
2018-12-03,1.8592
2018-12-04,-5.8058
2018-12-06,-5.1742
2018-12-07,-8.6957
2018-12-10,0.0
2018-12-11,-4.7619
2018-12-12,28.3
2018-12-13,-2.5331
2018-12-14,5.9576
2018-12-17,-2.8302
2018-12-18,-6.1553
2018-12-19,2.4209
2018-12-20,5.4949
2018-12-21,-8.0812
2018-12-24,-6.4167
2018-12-26,-0.3785
2018-12-27,-2.2793
2018-12-28,9.1242
2018-12-31,-2.5356
2019-01-02,1.0535
2019-01-03,0.0
2019-01-04,12.7021
2019-01-07,-1.9445000000000001
2019-01-08,-2.5221
2019-01-09,4.4835
2019-01-10,-1.7013
2019-01-11,-1.9231
2019-01-14,2.9412000000000003
2019-01-15,4.5333
2019-01-16,-12.3542
2019-01-17,0.8316
2019-01-18,4.7423
2019-01-22,-5.1378
2019-01-23,-1.6393
2019-01-24,3.2068
2019-01-25,-1.8601999999999999
2019-01-28,2.0412
2019-01-29,-2.0004
2019-01-30,2.0412
2019-01-31,-0.9594
2019-02-01,-1.0717
2019-02-04,1.25
2019-02-05,-1.0288
2019-02-06,-1.2474
2019-02-07,-1.0526
2019-02-08,-2.7234
2019-02-11,-4.3963
2019-02-12,1.3727
2019-02-13,2.6856
2019-02-14,-1.0989
2019-02-15,-2.2222
2019-02-19,2.2727
2019-02-20,-3.1111
2019-02-21,0.9174
2019-02-22,0.0
2019-02-25,-0.4545
2019-02-26,-3.5388
2019-02-27,2.9586
2019-02-28,-1.1494
2019-03-01,1.8605
2019-03-04,0.2283
2019-03-05,0.0
2019-03-06,-6.3781
2019-03-07,2.1898
2019-03-08,6.2619
2019-03-11,-2.4871
2019-03-12,-1.1949
2019-03-13,-3.5814
2019-03-14,-3.5215
2019-03-15,0.0
2019-03-18,8.75
2019-03-19,-2.9885
2019-03-20,-6.6350999999999996
2019-03-21,1.5228000000000002
2019-03-22,-1.0
2019-03-25,-1.9697
2019-03-26,-13.4467
2019-03-27,1.6964000000000001
2019-03-28,-4.5947
2019-03-29,-6.4417
2019-04-01,12.0984
2019-04-02,2.9833
2019-04-03,-0.5964
2019-04-04,-0.0286
2019-04-05,-0.3715
2019-04-08,0.6024
2019-04-09,-0.1996
2019-04-10,-2.8286
2019-04-11,2.8521
2019-04-12,-5.9177
2019-04-15,-1.6105
2019-04-16,-4.2619
2019-04-17,-2.9032
2019-04-18,-0.3322
2019-04-22,-1.6667
2019-04-23,0.0339
2019-04-24,-1.9654
2019-04-25,3.2147
2019-04-26,0.4019
2019-04-29,-0.2335
2019-04-30,-3.0425
2019-05-01,-6.8966
2019-05-02,0.0
2019-05-03,-0.3704
2019-05-06,-5.2045
2019-05-07,-4.9922
2019-05-08,8.7217
2019-05-09,-5.8466000000000005
2019-05-10,0.9677
2019-05-13,-6.0304
2019-05-14,-2.2524
2019-05-15,4.4348
2019-05-16,6.9942
2019-05-17,-2.7237
2019-05-20,-4.28
2019-05-21,-1.2119
2019-05-22,-3.511
2019-05-23,-1.3591
2019-05-24,2.2222
2019-05-28,-3.3913
2019-05-29,1.6148
2019-05-30,28.4391
2019-05-31,-13.4138
2019-06-03,23.4568
2019-06-04,-16.2581
2019-06-05,5.2388
2019-06-06,-6.6618
2019-06-07,-3.8824
2019-06-10,4.5696
2019-06-11,-3.0433
2019-06-12,-2.2133
2019-06-13,0.5761
2019-06-14,-3.8462
2019-06-17,-1.3191
2019-06-18,1.8111000000000002
2019-06-19,6.3532
2019-06-20,5.5356
2019-06-21,-8.3019
2019-06-24,2.9218
2019-06-25,-2.0392
2019-06-26,-0.0935
2019-06-27,1.3192
2019-06-28,-3.2258
2019-07-01,0.4583
2019-07-02,7.0095
2019-07-03,-2.1267
2019-07-05,-1.1932
2019-07-08,1.4028
2019-07-09,-1.1858
2019-07-10,-0.4
2019-07-11,-3.6145
2019-07-12,-1.4167
2019-07-15,2.1978
2019-07-16,-2.8122
2019-07-17,2.1277
2019-07-18,-4.4617
2019-07-19,-1.1064
2019-07-22,-0.9945
2019-07-23,-1.1136
2019-07-24,0.1802
2019-07-25,-0.7644
2019-07-26,-3.2622999999999998
2019-07-29,-1.6393
2019-07-30,2.3810000000000002
2019-07-31,-3.9535
2019-08-01,-3.0993
2019-08-02,6.1969
2019-08-05,-4.3765
2019-08-06,2.8543
2019-08-07,3.8278
2019-08-08,-6.8203
2019-08-09,2.3492
2019-08-12,-2.2952
2019-08-13,0.1484
2019-08-14,2.2716
2019-08-15,-0.4829
2019-08-16,-4.6579
2019-08-19,-2.8499
2019-08-20,-16.0817
2019-08-21,2.9962999999999997
2019-08-22,1.697
2019-08-23,-3.3373
2019-08-26,6.3502
2019-08-27,-0.1159
2019-08-28,7.6611
2019-08-29,0.8086
2019-08-30,-9.4474
2019-09-03,-3.5433
2019-09-04,13.4694
2019-09-05,-2.8777
2019-09-06,7.4074
2019-09-09,4.8276
2019-09-10,-0.6579
2019-09-11,-1.3245
2019-09-12,20.4698
2019-09-13,-1.6713
2019-09-16,0.0142
2019-09-17,3.9513
2019-09-18,-0.8174
