ticker,WPG US Equity
2014-10-03,0.5217
2014-10-06,-0.2307
2014-10-07,-1.6185
2014-10-08,0.1175
2014-10-09,-2.1127
2014-10-10,-1.0791
2014-10-13,-1.8182
2014-10-14,0.4938
2014-10-15,0.5528
2014-10-16,1.8326
2014-10-17,-0.5399
2014-10-20,1.2063
2014-10-21,1.2515
2014-10-22,-0.2354
2014-10-23,0.885
2014-10-24,1.345
2014-10-27,1.3272
2014-10-28,0.5695
2014-10-29,1.359
2014-10-30,-2.2904999999999998
2014-10-31,0.8005
2014-11-03,1.2479
2014-11-04,-0.2801
2014-11-05,0.0562
2014-11-06,0.393
2014-11-07,-0.5593
2014-11-10,1.7997999999999998
2014-11-11,0.2762
2014-11-12,-2.259
2014-11-13,0.5637
2014-11-14,-0.4484
2014-11-17,-1.4077
2014-11-18,-0.1142
2014-11-19,-1.7724
2014-11-20,-0.6403
2014-11-21,1.9332
2014-11-24,1.4368
2014-11-25,0.2299
2014-11-26,-1.1468
2014-11-28,-0.058
2014-12-01,-1.3349
2014-12-02,0.0
2014-12-03,0.8824
2014-12-04,1.1662
2014-12-05,-2.3055
2014-12-08,0.59
2014-12-09,-0.8211
2014-12-10,-1.3601
2014-12-11,0.2398
2014-12-12,-0.1794
2014-12-15,-2.5164999999999997
2014-12-16,0.9219
2014-12-17,1.5225
2014-12-18,2.8194
2014-12-19,0.7001
2014-12-22,0.1738
2014-12-23,-1.6194
2014-12-24,0.5291
2014-12-26,0.3509
2014-12-29,0.2331
2014-12-30,0.6977
2014-12-31,-0.5774
2015-01-02,1.1614
2015-01-05,0.9759
2015-01-06,-0.5117
2015-01-07,2.9143
2015-01-08,0.2221
2015-01-09,-1.9391
2015-01-12,0.565
2015-01-13,0.2809
2015-01-14,0.6723
2015-01-15,1.1686
2015-01-16,-0.055
2015-01-20,-4.2152
2015-01-21,0.9265
2015-01-22,3.2702
2015-01-23,0.1667
2015-01-26,-0.2773
2015-01-27,-1.0011
2015-01-28,-1.5169000000000001
2015-01-29,1.1979
2015-01-30,-0.3382
2015-02-02,-0.9615
2015-02-03,-0.6853
2015-02-04,-0.5175
2015-02-05,1.7919
2015-02-06,-2.6122
2015-02-09,-0.2332
2015-02-10,-0.8767
2015-02-11,-0.2948
2015-02-12,0.8279
2015-02-13,0.2346
2015-02-17,-0.1755
2015-02-18,1.2896
2015-02-19,-0.8102
2015-02-20,0.9335
2015-02-23,1.0405
2015-02-24,-1.1442
2015-02-25,2.5463
2015-02-26,-1.1287
2015-02-27,-1.0845
2015-03-02,-0.1731
2015-03-03,-1.6185
2015-03-04,-1.1751
2015-03-05,0.4189
2015-03-06,-2.4434
2015-03-09,-0.733
2015-03-10,-0.6154
2015-03-11,1.0526
2015-03-12,1.2868
2015-03-13,0.121
2015-03-16,1.148
2015-03-17,-1.7921
2015-03-18,1.5207000000000002
2015-03-19,0.1198
2015-03-20,2.0946
2015-03-23,-0.2345
2015-03-24,-0.4113
2015-03-25,-2.7138999999999998
2015-03-26,0.7884
2015-03-27,-0.1805
2015-03-30,0.7233
2015-03-31,-0.4788
2015-04-01,-1.1425
2015-04-02,-0.2433
2015-04-06,1.2805
2015-04-07,-1.6255
2015-04-08,-0.306
2015-04-09,-1.6575
2015-04-10,-0.0624
2015-04-13,-0.6246
2015-04-14,0.3143
2015-04-15,-1.3784
2015-04-16,-0.8895
2015-04-17,-1.0256
2015-04-20,-0.2591
2015-04-21,-0.4545
2015-04-22,0.0
2015-04-23,1.5003
2015-04-24,0.1285
2015-04-27,0.2567
2015-04-28,-0.8323
2015-04-29,-1.8075999999999999
2015-04-30,-1.3807
2015-05-01,0.4
2015-05-04,0.1328
2015-05-05,-1.7905
2015-05-06,-0.6077
2015-05-07,-0.8152
2015-05-08,0.274
2015-05-11,-1.0246
2015-05-12,-0.207
2015-05-13,0.9682
2015-05-14,2.1918
2015-05-15,-1.0054
2015-05-18,-0.6093
2015-05-19,-0.8856
2015-05-20,-1.2371
2015-05-21,-0.6263
2015-05-22,0.0
2015-05-26,-0.6303
2015-05-27,0.0705
2015-05-28,-0.3521
2015-05-29,-0.5654
2015-06-01,0.8529
2015-06-02,-0.5022
2015-06-03,-2.3071
2015-06-04,0.8856
2015-06-05,-0.7315
2015-06-08,-0.7369
2015-06-09,-1.7816999999999998
2015-06-10,-1.5873
2015-06-11,2.0737
2015-06-12,0.8277
2015-06-15,-0.5224
2015-06-16,1.2753
2015-06-17,4.3704
2015-06-18,1.5614
2015-06-19,-0.2795
2015-06-22,-0.9811
2015-06-23,-2.2647
2015-06-24,-0.7965
2015-06-25,-1.1679
2015-06-26,1.9202
2015-06-29,-1.087
2015-06-30,-0.8791
2015-07-01,2.5129
2015-07-02,0.2163
2015-07-06,0.0719
2015-07-07,2.3724
2015-07-08,-0.632
2015-07-09,-1.9081000000000001
2015-07-10,0.2882
2015-07-13,-0.1437
2015-07-14,0.1439
2015-07-15,1.0057
2015-07-16,-0.1422
2015-07-17,-0.7123
2015-07-20,-0.2152
2015-07-21,-0.4313
2015-07-22,0.1444
2015-07-23,-2.0908
2015-07-24,0.6627
2015-07-27,-0.4389
2015-07-28,-0.2939
2015-07-29,2.0634
2015-07-30,-3.0325
2015-07-31,0.8191
2015-08-03,1.9202
2015-08-04,-1.4493
2015-08-05,-2.4265
2015-08-06,-0.9797
2015-08-07,-0.2283
2015-08-10,-0.7628
2015-08-11,0.4612
2015-08-12,2.5249
2015-08-13,0.2985
2015-08-14,0.2232
2015-08-17,1.1136
2015-08-18,-0.3671
2015-08-19,-1.6212
2015-08-20,-0.9738
2015-08-21,-1.4372
2015-08-24,-6.2164
2015-08-25,-0.8183
2015-08-26,1.8977
2015-08-27,3.0769
2015-08-28,0.0
2015-08-31,-2.9065
2015-09-01,-3.0553
2015-09-02,-0.4259
2015-09-03,1.0265
2015-09-04,-2.0322
2015-09-08,0.3457
2015-09-09,-0.4307
2015-09-10,-1.2976
2015-09-11,1.4022999999999999
2015-09-14,0.8643
2015-09-15,1.2852999999999999
2015-09-16,1.3536000000000001
2015-09-17,0.6678
2015-09-18,-0.8292
2015-09-21,1.7559
2015-09-22,-1.5612
2015-09-23,0.3339
2015-09-24,-1.3311
2015-09-25,1.6863000000000001
2015-09-28,-2.9851
2015-09-29,-0.5983
2015-09-30,0.258
2015-10-01,-0.3431
2015-10-02,-0.3442
2015-10-05,3.886
2015-10-06,0.0
2015-10-07,2.8263
2015-10-08,-0.485
2015-10-09,-0.4874
2015-10-12,0.4898
2015-10-13,0.2437
2015-10-14,-1.1345
2015-10-15,0.8197
2015-10-16,0.7317
2015-10-19,0.0807
2015-10-20,0.5645
2015-10-21,-2.085
2015-10-22,1.0647
2015-10-23,-0.9724
2015-10-26,-1.3912
2015-10-27,-0.6639
2015-10-28,0.7519
2015-10-29,-0.8292
2015-10-30,-2.8428
2015-11-02,1.2048
2015-11-03,5.017
2015-11-04,0.5668
2015-11-05,0.3221
2015-11-06,-4.7352
2015-11-09,-4.9705
2015-11-10,2.305
2015-11-11,-1.5598
2015-11-12,-1.9365999999999999
2015-11-13,-3.4111000000000002
2015-11-16,0.3717
2015-11-17,-2.5
2015-11-18,1.8993
2015-11-19,0.466
2015-11-20,0.6494
2015-11-23,-1.2903
2015-11-24,1.5873
2015-11-25,0.5515
2015-11-27,0.2742
2015-11-30,-1.5497
2015-12-01,1.1374
2015-12-02,-5.0609
2015-12-03,-0.4936
2015-12-04,0.3968
2015-12-07,-0.5929
2015-12-08,-1.4910999999999999
2015-12-09,4.1372
2015-12-10,1.4535
2015-12-11,-0.0955
2015-12-14,-4.4933
2015-12-15,5.3053
2015-12-16,1.5209000000000001
2015-12-17,-1.03
2015-12-18,-1.6082999999999998
2015-12-21,-1.6346
2015-12-22,2.1505
2015-12-23,2.3923
2015-12-24,-0.8411
2015-12-28,0.1885
2015-12-29,2.3518
2015-12-30,-2.2978
2015-12-31,-0.1881
2016-01-04,-1.885
2016-01-05,3.3622
2016-01-06,1.8587
2016-01-07,-1.8248
2016-01-08,-6.2268
2016-01-11,-0.9911
2016-01-12,1.3013
2016-01-13,-2.2727
2016-01-14,0.0
2016-01-15,-4.6512
2016-01-19,-0.106
2016-01-20,-3.8217
2016-01-21,0.4415
2016-01-22,2.7473
2016-01-25,-2.1390000000000002
2016-01-26,3.4973
2016-01-27,-4.1183
2016-01-28,-3.5242
2016-01-29,3.653
2016-02-01,-0.5507
2016-02-02,-4.0975
2016-02-03,-0.1155
2016-02-04,-0.578
2016-02-05,-1.1628
2016-02-08,-5.8824
2016-02-09,-2.375
2016-02-10,0.5122
2016-02-11,-5.6051
2016-02-12,1.7544
2016-02-16,3.3156
2016-02-17,0.8986
2016-02-18,-1.145
2016-02-19,-1.6731
2016-02-22,2.356
2016-02-23,4.6036
2016-02-24,3.7897
2016-02-25,2.8269
2016-02-26,-2.1764
2016-02-29,1.171
2016-03-01,7.0602
2016-03-02,2.0541
2016-03-03,0.2119
2016-03-04,-0.4343
2016-03-07,0.9815
2016-03-08,-3.2397
2016-03-09,2.2321
2016-03-10,-1.5284
2016-03-11,2.5499
2016-03-14,-1.2973
2016-03-15,-2.6287000000000003
2016-03-16,4.162
2016-03-17,0.6479
2016-03-18,-3.1116
2016-03-21,1.2182
2016-03-22,-1.4223
2016-03-23,2.3307
2016-03-24,0.3254
2016-03-28,-1.2973
2016-03-29,4.6002
2016-03-30,-1.466
2016-03-31,0.8502
2016-04-01,0.3161
2016-04-04,0.4202
2016-04-05,0.4184
2016-04-06,3.4375
2016-04-07,-0.8056
2016-04-08,1.1168
2016-04-11,1.4056
2016-04-12,-1.1881
2016-04-13,-0.2004
2016-04-14,-0.6024
2016-04-15,0.9091
2016-04-18,1.6016
2016-04-19,-0.4926
2016-04-20,-0.5941
2016-04-21,-1.2948
2016-04-22,2.0182
2016-04-25,0.7913
2016-04-26,0.9814
2016-04-27,1.069
2016-04-28,1.25
2016-04-29,-0.3799
2016-05-02,2.4786
2016-05-03,-1.4884
2016-05-04,0.8499
2016-05-05,2.9962999999999997
2016-05-06,2.1818
2016-05-09,-0.5338
2016-05-10,-0.2683
2016-05-11,-4.9327
2016-05-12,-0.3774
2016-05-13,-2.8409
2016-05-16,1.462
2016-05-17,-4.4188
2016-05-18,-1.7085
2016-05-19,-1.6360000000000001
2016-05-20,1.8711
2016-05-23,-0.2041
2016-05-24,0.409
2016-05-25,0.9165
2016-05-26,1.4127
2016-05-27,0.199
2016-05-31,1.4896
2016-06-01,1.0763
2016-06-02,0.496
2016-06-03,1.7769
2016-06-06,0.0
2016-06-07,2.1339
2016-06-08,8.1671
2016-06-09,0.1756
2016-06-10,1.9281000000000001
2016-06-13,-6.7928
2016-06-14,-0.4613
2016-06-15,0.0
2016-06-16,-1.0195
2016-06-17,-0.1873
2016-06-20,-0.6567
2016-06-21,5.288
2016-06-22,-2.3318
2016-06-23,0.9183
2016-06-24,-2.8207
2016-06-27,0.2809
2016-06-28,1.774
2016-06-29,1.7431
2016-06-30,0.9017
2016-07-01,0.983
2016-07-05,1.7699
2016-07-06,-0.1739
2016-07-07,0.784
2016-07-08,4.6672
2016-07-11,3.9637000000000002
2016-07-12,-2.3828
2016-07-13,0.2441
2016-07-14,0.487
2016-07-15,0.4039
2016-07-18,0.9654
2016-07-19,0.3187
2016-07-20,-0.1589
2016-07-21,-0.0796
2016-07-22,-1.035
2016-07-25,0.2414
2016-07-26,-0.321
2016-07-27,-0.4026
2016-07-28,0.3234
2016-07-29,2.1757
2016-08-01,1.4196
2016-08-02,-2.6439
2016-08-03,-0.0799
2016-08-04,1.199
2016-08-05,3.9494
2016-08-08,3.1915
2016-08-09,0.1473
2016-08-10,-1.3235000000000001
2016-08-11,-3.3532
2016-08-12,-0.3855
2016-08-15,2.0898
2016-08-16,-0.5307
2016-08-17,0.2287
2016-08-18,1.2167
2016-08-19,-0.6762
2016-08-22,1.4372
2016-08-23,1.3423
2016-08-24,-1.4717
2016-08-25,1.419
2016-08-26,-0.3682
2016-08-29,0.813
2016-08-30,0.8065
2016-08-31,-0.0727
2016-09-01,0.3639
2016-09-02,0.4351
2016-09-06,0.5054
2016-09-07,0.1437
2016-09-08,-0.2922
2016-09-09,-5.1282
2016-09-12,-2.0077
2016-09-13,-5.4374
2016-09-14,-0.5
2016-09-15,0.5863
2016-09-16,-1.4988000000000001
2016-09-19,3.0431
2016-09-20,-1.8048
2016-09-21,1.1696
2016-09-22,2.9727
2016-09-23,2.2454
2016-09-26,-1.5686
2016-09-27,-1.3546
2016-09-28,0.8078
2016-09-29,-1.6026
2016-09-30,0.8143
2016-10-03,-1.5347
2016-10-04,-2.461
2016-10-05,0.2523
2016-10-06,-2.6846
2016-10-07,-0.431
2016-10-10,0.3463
2016-10-11,-0.9491
2016-10-12,0.6969
2016-10-13,-0.0865
2016-10-14,0.2597
2016-10-17,0.0
2016-10-18,0.3454
2016-10-19,1.9792999999999998
2016-10-20,2.4473
2016-10-21,-2.0593
2016-10-24,-1.4298
2016-10-25,-2.1330999999999998
2016-10-26,-3.6616999999999997
2016-10-27,-3.4389
2016-10-28,-1.4058
2016-10-31,-0.2852
2016-11-01,0.4766
2016-11-02,-2.1822
2016-11-03,-5.8196
2016-11-04,-1.8538000000000001
2016-11-07,2.6233
2016-11-08,-0.2045
2016-11-09,0.0
2016-11-10,-0.2049
2016-11-11,4.4148
2016-11-14,2.3599
2016-11-15,0.4803
2016-11-16,-1.434
2016-11-17,-0.097
2016-11-18,-1.3592
2016-11-21,-0.2953
2016-11-22,1.5795
2016-11-23,-0.8746
2016-11-25,0.5882
2016-11-28,0.5848
2016-11-29,0.8721
2016-11-30,-1.3449
2016-12-01,-2.1955999999999998
2016-12-02,1.9388
2016-12-05,0.0
2016-12-06,1.6016
2016-12-07,2.069
2016-12-08,-1.1583
2016-12-09,0.7813
2016-12-12,-0.4845
2016-12-13,0.4869
2016-12-14,-3.4884
2016-12-15,-0.7028
2016-12-16,3.7412
2016-12-19,1.462
2016-12-20,0.7685
2016-12-21,-1.8112
2016-12-22,-0.9709
2016-12-23,-0.3922
2016-12-27,0.689
2016-12-28,-1.564
2016-12-29,2.284
2016-12-30,1.068
2017-01-03,0.8646
2017-01-04,4.0952
2017-01-05,-1.0979
2017-01-06,-0.9251
2017-01-09,-0.9337
2017-01-10,-0.754
2017-01-11,-1.4245
2017-01-12,-1.5413999999999999
2017-01-13,-1.5655999999999999
2017-01-17,0.5964
2017-01-18,-0.3953
2017-01-19,-2.4802
2017-01-20,-0.3052
2017-01-23,-0.2041
2017-01-24,-0.2045
2017-01-25,1.127
2017-01-26,-1.2158
2017-01-27,-3.0769
2017-01-30,-1.4815
2017-01-31,3.652
2017-02-01,-0.6218
2017-02-02,-0.3128
2017-02-03,0.9414
2017-02-06,-0.3109
2017-02-07,-1.8711
2017-02-08,1.2711999999999999
2017-02-09,-0.523
2017-02-10,2.2082
2017-02-13,-0.5144
2017-02-14,-0.7239
2017-02-15,-2.2917
2017-02-16,0.2132
2017-02-17,0.0
2017-02-21,1.9149
2017-02-22,-1.1482
2017-02-23,-0.8448
2017-02-24,-1.1715
2017-02-27,0.2155
2017-02-28,-0.3226
2017-03-01,0.3236
2017-03-02,0.9677
2017-03-03,-1.1715
2017-03-06,-2.9095
2017-03-07,-1.5981999999999998
2017-03-08,-3.4803
2017-03-09,-2.8846
2017-03-10,-0.6188
2017-03-13,0.8717
2017-03-14,0.6173
2017-03-15,4.7853
2017-03-16,-0.2342
2017-03-17,-1.5258
2017-03-20,-0.9535
2017-03-21,-0.361
2017-03-22,-3.2609
2017-03-23,0.4994
2017-03-24,1.2422
2017-03-27,0.0
2017-03-28,0.7362
2017-03-29,2.4361
2017-03-30,1.1891
2017-03-31,2.1152
2017-04-03,-0.1151
2017-04-04,1.2673
2017-04-05,-1.8203
2017-04-06,1.2746
2017-04-07,-1.1442
2017-04-10,1.3889
2017-04-11,1.9405999999999999
2017-04-12,1.9037
2017-04-13,0.4396
2017-04-17,2.1882
2017-04-18,0.0
2017-04-19,0.1071
2017-04-20,-0.2139
2017-04-21,-0.7503
2017-04-24,-1.9438
2017-04-25,-0.7709
2017-04-26,-0.9989
2017-04-27,0.2242
2017-04-28,-1.5659999999999998
2017-05-01,3.6364
2017-05-02,-0.1096
2017-05-03,-4.3908
2017-05-04,-5.3961
2017-05-05,0.0
2017-05-08,-0.2427
2017-05-09,0.8516
2017-05-10,0.8444
2017-05-11,-1.4354
2017-05-12,-4.9757
2017-05-15,0.6386
2017-05-16,-4.0609
2017-05-17,-0.9259
2017-05-18,0.1335
2017-05-19,4.1333
2017-05-22,0.0
2017-05-23,1.0243
2017-05-24,2.9151
2017-05-25,0.2463
2017-05-26,-1.8428
2017-05-30,-3.5044
2017-05-31,2.2788
2017-06-01,3.6696999999999997
2017-06-02,-1.0114
2017-06-05,-0.7663
2017-06-06,0.1287
2017-06-07,3.7275
2017-06-08,-1.3631
2017-06-09,1.7588
2017-06-12,3.8272
2017-06-13,-1.4269
2017-06-14,-0.6031
2017-06-15,0.0
2017-06-16,-1.2136
2017-06-19,-1.2285
2017-06-20,-1.8657
2017-06-21,-2.2814
2017-06-22,1.4267
2017-06-23,3.7084
2017-06-26,3.0826000000000002
2017-06-27,0.8373
2017-06-28,-0.3559
2017-06-29,0.3571
2017-06-30,-0.7117
2017-07-03,3.8232
2017-07-05,-2.6467
2017-07-06,-0.8274
2017-07-07,0.1192
2017-07-10,-1.5476
2017-07-11,-0.1209
2017-07-12,1.0896
2017-07-13,2.1557
2017-07-14,3.517
2017-07-17,0.7928
2017-07-18,-0.1124
2017-07-19,1.7997999999999998
2017-07-20,1.2155
2017-07-21,-0.4367
2017-07-24,-0.5482
2017-07-25,0.6615
2017-07-26,-0.2191
2017-07-27,5.1592
2017-07-28,-5.428
2017-07-31,-0.4415
2017-08-01,1.4412
2017-08-02,-5.2459
2017-08-03,-2.0761
2017-08-04,7.1849
2017-08-07,1.978
2017-08-08,-1.5086
2017-08-09,-0.1094
2017-08-10,-4.3812
2017-08-11,-1.26
2017-08-14,3.2483
2017-08-15,-2.2472
2017-08-16,-0.6897
2017-08-17,-1.9676
2017-08-18,-1.4168
2017-08-21,0.7186
2017-08-22,0.0
2017-08-23,0.9512
2017-08-24,0.3534
2017-08-25,2.1127
2017-08-28,-0.8046
2017-08-29,-1.2746
2017-08-30,1.7606000000000002
2017-08-31,-0.8314
2017-09-01,1.1976
2017-09-05,-1.6568
2017-09-06,0.9627
2017-09-07,-0.9535
2017-09-08,0.6017
2017-09-11,0.7177
2017-09-12,-0.2375
2017-09-13,0.5952
2017-09-14,0.4734
2017-09-15,-0.1178
2017-09-18,-1.0613
2017-09-19,-3.4565
2017-09-20,-0.8642
2017-09-21,0.0
2017-09-22,1.1208
2017-09-25,2.8325
2017-09-26,2.1557
2017-09-27,0.0
2017-09-28,-0.4689
2017-09-29,-1.8846
2017-10-02,0.2401
2017-10-03,-0.1198
2017-10-04,-0.4796
2017-10-05,1.3253
2017-10-06,-2.0214
2017-10-09,2.3058
2017-10-10,0.3559
2017-10-11,4.0189
2017-10-12,-1.1364
2017-10-13,-0.3448
2017-10-16,-1.2687
2017-10-17,1.0514000000000001
2017-10-18,-0.9249
2017-10-19,-0.2334
2017-10-20,-0.9357
2017-10-23,0.2361
2017-10-24,-0.8245
2017-10-25,-2.1378
2017-10-26,-3.1553
2017-10-27,-1.3784
2017-10-30,-0.6353
2017-10-31,0.1279
2017-11-01,-1.4049
2017-11-02,2.0725
2017-11-03,-11.0406
2017-11-06,-1.8545
2017-11-07,2.1802
2017-11-08,-1.8492
2017-11-09,4.9275
2017-11-10,1.5192999999999999
2017-11-13,-2.0408
2017-11-14,-2.0833
2017-11-15,1.9858
2017-11-16,1.3908
2017-11-17,0.6859
2017-11-20,-0.8174
2017-11-21,-0.4121
2017-11-22,0.4138
2017-11-24,-0.9615
2017-11-27,-1.387
2017-11-28,0.5626
2017-11-29,2.0979
2017-11-30,0.8219
2017-12-01,-1.9691
2017-12-04,1.2912
2017-12-05,-2.2663
2017-12-06,-1.7391
2017-12-07,-0.7375
2017-12-08,4.1605
2017-12-11,-2.5678
2017-12-12,0.2928
2017-12-13,2.4818
2017-12-14,-1.2821
2017-12-15,1.443
2017-12-18,0.9957
2017-12-19,-3.9436999999999998
2017-12-20,0.1466
2017-12-21,0.4392
2017-12-22,2.3324
2017-12-26,2.2792
2017-12-27,-0.1393
2017-12-28,0.0
2017-12-29,-0.6974
2018-01-02,2.6685
2018-01-03,-1.6416
2018-01-04,-1.9471
2018-01-05,0.4255
2018-01-08,-1.1299
2018-01-09,-3.4286
2018-01-10,2.2189
2018-01-11,2.3155
2018-01-12,0.4243
2018-01-16,-2.8169
2018-01-17,0.2899
2018-01-18,-1.3006
2018-01-19,1.0249
2018-01-22,1.0145
2018-01-23,-0.1435
2018-01-24,-3.1609
2018-01-25,0.1484
2018-01-26,0.2963
2018-01-29,-0.2954
2018-01-30,-2.3704
2018-01-31,-0.1517
2018-02-01,-3.0395
2018-02-02,-2.6646
2018-02-05,-3.3816
2018-02-06,3.1667
2018-02-07,-0.6462
2018-02-08,-3.4146
2018-02-09,-5.2189
2018-02-12,0.7105
2018-02-13,-0.7055
2018-02-14,1.5986
2018-02-15,4.7203
2018-02-16,3.3388999999999998
2018-02-20,-1.454
2018-02-21,-1.3115
2018-02-22,5.3156
2018-02-23,7.571
2018-02-26,0.7331
2018-02-27,-5.2402
2018-02-28,0.6144
2018-03-01,1.8321
2018-03-02,1.4993
2018-03-05,1.6871
2018-03-06,0.6033
2018-03-07,-0.4498
2018-03-08,-1.3554
2018-03-09,-1.9847000000000001
2018-03-12,0.4673
2018-03-13,0.4651
2018-03-14,-4.4753
2018-03-15,-3.231
2018-03-16,1.3356
2018-03-19,2.1417
2018-03-20,-1.6129
2018-03-21,1.9672
2018-03-22,3.6977
2018-03-23,-2.6357
2018-03-26,0.4777
2018-03-27,-1.9017
2018-03-28,6.6236
2018-03-29,1.0606
2018-04-02,-1.3493
2018-04-03,1.9757
2018-04-04,-0.149
2018-04-05,3.4328
2018-04-06,-1.7316
2018-04-09,0.0
2018-04-10,1.909
2018-04-11,0.8646
2018-04-12,-1.8571
2018-04-13,-2.6201
2018-04-16,-0.7474
2018-04-17,1.6566
2018-04-18,-1.3333
2018-04-19,-5.1051
2018-04-20,-5.2215
2018-04-23,-1.1686
2018-04-24,0.3378
2018-04-25,0.3367
2018-04-26,7.3826
2018-04-27,7.0312
2018-04-30,-5.5474
2018-05-01,4.1731
2018-05-02,-3.8576
2018-05-03,1.8519
2018-05-04,4.0909
2018-05-07,1.4556
2018-05-08,-1.5782
2018-05-09,1.7492999999999999
2018-05-10,0.8596
2018-05-11,0.5682
2018-05-14,-2.1186
2018-05-15,-2.3088
2018-05-16,-0.4431
2018-05-17,0.5935
2018-05-18,3.9823
2018-05-21,1.4184
2018-05-22,2.6573
2018-05-23,2.5886
2018-05-24,-1.0624
2018-05-25,1.0738
2018-05-29,-0.2656
2018-05-30,1.9973
2018-05-31,-1.8277
2018-06-01,0.9629
2018-06-04,1.3624
2018-06-05,0.9409
2018-06-06,2.3968
2018-06-07,-0.13
2018-06-08,1.1719
2018-06-11,2.4453
2018-06-12,1.1307
2018-06-13,-3.2298
2018-06-14,0.2567
2018-06-15,1.0243
2018-06-18,0.8872
2018-06-19,-1.3819
2018-06-20,2.9299
2018-06-21,1.6089
2018-06-22,0.8526
2018-06-25,-1.4493
2018-06-26,-0.3676
2018-06-27,0.0
2018-06-28,0.123
2018-06-29,-0.3686
2018-07-02,-0.2466
2018-07-03,0.8653
2018-07-05,1.8382
2018-07-06,0.2407
2018-07-09,-1.0804
2018-07-10,-1.335
2018-07-11,-0.492
2018-07-12,-0.4944
2018-07-13,-1.6149
2018-07-16,-3.1566
2018-07-17,-0.2608
2018-07-18,-0.7843
2018-07-19,1.7128
2018-07-20,-0.3886
2018-07-23,-0.5202
2018-07-24,-1.0458
2018-07-25,1.4531
2018-07-26,3.2552
2018-07-27,-4.4136
2018-07-30,2.3747
2018-07-31,3.4794
2018-08-01,-1.1208
2018-08-02,-2.1411
2018-08-03,1.0296
2018-08-06,-1.1465
2018-08-07,-4.8969000000000005
2018-08-08,-0.9485
2018-08-09,0.9576
2018-08-10,-0.4065
2018-08-13,-0.1361
2018-08-14,4.3597
2018-08-15,0.1305
2018-08-16,-0.5215
2018-08-17,2.6212
2018-08-20,0.2554
2018-08-21,0.8917
2018-08-22,-0.8838
2018-08-23,-0.8917
2018-08-24,1.0283
2018-08-27,0.8906
2018-08-28,1.8916
2018-08-29,-1.8564
2018-08-30,-1.0088
2018-08-31,1.7833999999999999
2018-09-04,-3.23
2018-09-05,2.0027
2018-09-06,-0.9162
2018-09-07,0.1321
2018-09-10,-0.6596
2018-09-11,-0.664
2018-09-12,0.4011
2018-09-13,-0.2663
2018-09-14,-1.4686
2018-09-17,0.9485
2018-09-18,-0.1342
2018-09-19,-4.9731
2018-09-20,3.1117
2018-09-21,1.5089000000000001
2018-09-24,-2.7027
2018-09-25,1.9444
2018-09-26,-0.1362
2018-09-27,0.4093
2018-09-28,-0.8152
2018-10-01,-4.2466
2018-10-02,-0.2861
2018-10-03,-2.2956
2018-10-04,-4.9927
