ticker,BDGY US Equity
2014-11-12,1.3611
2014-11-13,3.0419
2014-11-14,1.0638
2014-11-17,7.3684
2014-11-18,-1.9607999999999999
2014-11-19,4.2
2014-11-20,0.7678
2014-11-21,4.7381
2014-11-24,-9.0702
2014-11-25,8.0
2014-11-26,3.7269
2014-11-28,2.2093
2014-12-01,11.7904
2014-12-02,1.5625
2014-12-03,3.0769
2014-12-04,3.7313
2014-12-05,5.3237
2014-12-08,-0.2732
2014-12-09,-13.6986
2014-12-10,-12.6984
2014-12-11,7.2727
2014-12-12,-5.0847
2014-12-15,2.8571
2014-12-16,0.2604
2014-12-17,2.1645
2014-12-18,1.6949
2014-12-19,3.0
2014-12-22,1.9417
2014-12-23,3.1746
2014-12-24,0.0
2014-12-26,2.7692
2014-12-29,0.1497
2014-12-30,1.6442
2014-12-31,-11.7647
2015-01-02,3.3333
2015-01-05,-4.8387
2015-01-06,5.0847
2015-01-07,1.9355
2015-01-08,-1.8987
2015-01-09,1.5323
2015-01-12,1.6680000000000001
2015-01-13,-15.0
2015-01-14,2.0221
2015-01-15,4.1441
2015-01-16,0.519
2015-01-20,0.6885
2015-01-21,-11.9658
2015-01-22,-18.2524
2015-01-23,-6.1758
2015-01-26,8.8608
2015-01-27,3.2558
2015-01-28,2.4775
2015-01-29,-3.2967
2015-01-30,3.4091
2015-02-02,2.1978
2015-02-03,0.0
2015-02-04,3.2258
2015-02-05,2.0833
2015-02-06,-6.1224
2015-02-09,4.1304
2015-02-10,2.2965
2015-02-11,2.0408
2015-02-12,-2.0
2015-02-13,0.9949
2015-02-17,-0.9851
2015-02-18,1.0204
2015-02-19,2.6263
2015-02-20,4.3307
2015-02-23,2.4292
2015-02-24,3.7071
2015-02-25,2.4867
2015-02-26,3.8128
2015-02-27,6.8447
2015-03-02,12.1387
2015-03-03,-17.6522
2015-03-04,11.1675
2015-03-05,9.589
2015-03-06,-2.9167
2015-03-09,-0.6438
2015-03-10,2.2318
2015-03-11,4.0845
2015-03-12,-2.5709999999999997
2015-03-13,-1.3889
2015-03-16,-7.7465
2015-03-17,5.1336
2015-03-18,-7.7691
2015-03-19,-9.3879
2015-03-20,1.6507
2015-03-23,-11.1325
2015-03-24,-3.823
2015-03-25,4.0
2015-03-26,3.8462
2015-03-27,1.9444
2015-03-30,3.5422000000000002
2015-03-31,1.7544
2015-04-01,-10.3448
2015-04-02,0.0
2015-04-06,-2.8846
2015-04-07,-5.1485
2015-04-08,-3.9666
2015-04-09,2.1739
2015-04-10,4.2553
2015-04-13,-4.0816
2015-04-14,3.1915
2015-04-15,0.0
2015-04-16,-1.0309
2015-04-17,4.1667
2015-04-20,2.0
2015-04-21,2.9412000000000003
2015-04-22,3.2381
2015-04-23,2.7445
2015-04-24,2.3345000000000002
2015-04-27,-12.2834
2015-04-28,2.8257
2015-04-29,-2.1401
2015-04-30,-0.6337
2015-05-01,-0.9629
2015-05-04,1.0101
2015-05-05,0.0
2015-05-06,2.575
2015-05-07,2.3641
2015-05-08,-4.7857
2015-05-11,-1.5754000000000001
2015-05-12,6.0976
2015-05-13,0.1557
2015-05-14,-21.1955
2015-05-15,-34.4964
2015-05-18,-38.1195
2015-05-19,42.515
2015-05-20,42.8571
2015-05-21,10.2941
2015-05-22,-6.6667
2015-05-26,-1.7143000000000002
2015-05-27,-1.1628
2015-05-28,-11.1765
2015-05-29,2.649
2015-06-01,7.4193999999999996
2015-06-02,5.1051
2015-06-03,4.2857
2015-06-04,1.9178
2015-06-05,1.9153
2015-06-08,1.5495999999999999
2015-06-09,-9.3831
2015-06-10,-3.9771
2015-06-11,-10.4478
2015-06-12,3.2917
2015-06-15,4.8407
2015-06-16,-0.9234
2015-06-17,4.0777
2015-06-18,-7.4627
2015-06-19,-1.6129
2015-06-22,-5.2459
2015-06-23,2.0761
2015-06-24,1.5253999999999999
2015-06-25,6.5109
2015-06-26,-0.4702
2015-06-29,0.4724
2015-06-30,-9.0909
2015-07-01,0.0
2015-07-02,1.7241
2015-07-06,5.0847
2015-07-07,1.4113
2015-07-08,1.7893
2015-07-09,6.2109
2015-07-10,10.9231
2015-07-13,21.7009
2015-07-14,2.4384
2015-07-15,10.1064
2015-07-16,0.4831
2015-07-17,-5.7692
2015-07-20,-5.102
2015-07-21,-1.0753
2015-07-22,-13.0435
2015-07-23,2.4531
2015-07-24,-7.2747
2015-07-27,-11.0526
2015-07-28,0.5917
2015-07-29,4.7059
2015-07-30,2.5281000000000002
2015-07-31,-2.8938
2015-08-03,1.5694
2015-08-04,-4.1667
2015-08-05,1.4493
2015-08-06,-4.2857
2015-08-07,-1.4925
2015-08-10,-7.2727
2015-08-11,4.7794
2015-08-12,0.117
2015-08-13,-3.0374
2015-08-14,1.2048
2015-08-17,1.2698
2015-08-18,-3.7618
2015-08-19,-1.4658
2015-08-20,7.6033
2015-08-21,-9.3702
2015-08-24,-3.3898
2015-08-25,3.0921
2015-08-26,-0.5743
2015-08-27,2.6958
2015-08-28,-3.3333
2015-08-31,-3.4483
2015-09-01,3.1473
2015-09-02,-3.0513
2015-09-03,1.0045
2015-09-04,-8.0663
2015-09-08,0.9615
2015-09-09,-1.881
2015-09-10,-4.1009
2015-09-11,-10.9312
2015-09-14,-3.8636
2015-09-15,11.5839
2015-09-16,-1.2711999999999999
2015-09-17,-5.5794
2015-09-18,2.3295
2015-09-21,-4.4975
2015-09-22,2.3256
2015-09-23,-3.8636
2015-09-24,4.0189
2015-09-25,-2.2727
2015-09-28,-0.4651
2015-09-29,0.4673
2015-09-30,-1.1628
2015-10-01,-1.1764999999999999
2015-10-02,0.0
2015-10-05,-1.4285999999999999
2015-10-06,6.2802
2015-10-07,-2.2727
2015-10-08,-5.814
2015-10-09,-0.8333
2015-10-12,-0.0622
2015-10-13,0.1557
2015-10-14,1.99
2015-10-15,-2.439
2015-10-16,-1.2812999999999999
2015-10-19,-4.2735
2015-10-20,-4.7619
2015-10-21,1.1111
2015-10-22,0.8242
2015-10-23,-8.4469
2015-10-26,-1.7113
2015-10-27,-21.2718
2015-10-28,3.8462
2015-10-29,7.4074
2015-10-30,37.931
2015-11-02,-2.4688
2015-11-03,-7.5937
2015-11-04,2.6352
2015-11-05,-2.7027
2015-11-06,5.0
2015-11-09,-7.1429
2015-11-10,-5.9829
2015-11-11,-3.5985
2015-11-12,-2.1611
2015-11-13,-3.0522
2015-11-16,-3.894
2015-11-17,10.3448
2015-11-18,-6.25
2015-11-19,3.125
2015-11-20,-0.7677
2015-11-23,-1.6287
2015-11-24,-5.505
2015-11-25,4.6868
2015-11-27,-7.6151
2015-11-30,2.6721
2015-12-01,-6.8372
2015-12-02,4.6402
2015-12-03,-9.5023
2015-12-04,-0.1
2015-12-07,-3.9039
2015-12-08,-10.0
2015-12-09,-2.7778
2015-12-10,0.0
2015-12-11,8.869
2015-12-14,-9.8961
2015-12-15,-0.3641
2015-12-16,0.3654
2015-12-17,2.5484999999999998
2015-12-18,-4.3787
2015-12-21,7.9208
2015-12-22,-12.7294
2015-12-23,0.5913
2015-12-24,9.8628
2015-12-28,-9.3341
2015-12-29,1.7705
2015-12-30,-7.2165
2015-12-31,5.4861
2016-01-04,9.6774
2016-01-05,0.8403
2016-01-06,-10.6548
2016-01-07,-1.066
2016-01-08,2.3569
2016-01-11,2.1053
2016-01-12,3.0928
2016-01-13,0.0
2016-01-14,6.875
2016-01-15,-8.7719
2016-01-19,-5.0
2016-01-20,-1.9567999999999999
2016-01-21,-1.0323
2016-01-22,-9.8748
2016-01-25,2.4691
2016-01-26,1.2048
2016-01-27,-2.3810000000000002
2016-01-28,-11.4329
2016-01-29,2.5818
2016-02-01,3.2718
2016-02-02,-2.5183
2016-02-03,-5.1667
2016-02-04,5.2724
2016-02-05,-9.015
2016-02-08,24.7706
2016-02-09,-5.6618
2016-02-10,12.2369
2016-02-11,5.5556
2016-02-12,-5.1316
2016-02-16,0.4161
2016-02-17,7.7348
2016-02-18,84.6154
2016-02-19,38.8889
2016-02-22,2.4
2016-02-23,11.3281
2016-02-24,-3.5088
2016-02-25,-30.9091
2016-02-26,31.6447
2016-02-29,-4.048
2016-03-01,8.3333
2016-03-02,-7.6442
2016-03-03,-6.507
2016-03-04,-2.088
2016-03-07,-9.0134
2016-03-08,2.5625
2016-03-09,17.0018
2016-03-10,1.25
2016-03-11,0.823
2016-03-14,6.1224
2016-03-15,-11.538499999999999
2016-03-16,8.6957
2016-03-17,1.8
2016-03-18,-6.8762
2016-03-21,-9.2827
2016-03-22,0.2326
2016-03-23,2.0882
2016-03-24,-0.0568
2016-03-28,-4.4912
2016-03-29,-4.2857
2016-03-30,0.0
2016-03-31,-10.4478
2016-04-01,5.5556
2016-04-04,-5.2632
2016-04-05,-16.6667
2016-04-06,0.0
2016-04-07,0.0
2016-04-08,-6.6667
2016-04-11,-4.6429
2016-04-12,-0.3745
2016-04-13,0.0
2016-04-14,-9.0226
2016-04-15,40.4959
2016-04-18,-5.8824
2016-04-19,-6.25
2016-04-20,-6.0
2016-04-21,-0.7092
2016-04-22,-1.5625
2016-04-25,5.2154
2016-04-26,-17.931
2016-04-27,-4.2017
2016-04-28,-5.2632
2016-04-29,-6.1921
2016-05-02,13.3868
2016-05-03,-11.2078
2016-05-04,9.8039
2016-05-05,-6.25
2016-05-06,4.7619
2016-05-09,-5.4545
2016-05-10,0.0
2016-05-11,-2.8846
2016-05-12,-9.901
2016-05-13,12.4313
2016-05-16,-3.7263
2016-05-17,-2.5381
2016-05-18,5.013
2016-05-19,0.0
2016-05-20,3.1618
2016-05-23,0.0
2016-05-24,-3.8462
2016-05-25,-14.0
2016-05-26,5.814
2016-05-27,4.3956
2016-05-31,-10.526299999999999
2016-06-01,4.5588
2016-06-02,0.7032
2016-06-03,-3.9106
2016-06-06,-4.8692
2016-06-07,-8.327
2016-06-08,10.25
2016-06-09,-5.6689
2016-06-10,5.1282
2016-06-13,-8.5366
2016-06-14,6.6667
2016-06-15,-10.625
2016-06-16,3.4965
2016-06-17,-2.027
2016-06-20,-13.7931
2016-06-21,-0.5
2016-06-22,-0.3015
2016-06-23,-0.2016
2016-06-24,17.1717
2016-06-27,-2.069
2016-06-28,1.4085
2016-06-29,1.6493
2016-06-30,2.4765
2016-07-01,6.6667
2016-07-05,-6.0938
2016-07-06,7.1547
2016-07-07,5.2019
2016-07-08,-10.4797
2016-07-11,0.2473
2016-07-12,8.1414
2016-07-13,-7.1483
2016-07-14,6.1425
2016-07-15,-5.9414
2016-07-18,-5.4963
2016-07-19,1.3889
2016-07-20,9.589
2016-07-21,-9.2188
2016-07-22,17.0396
2016-07-25,1.9118
2016-07-26,-1.8759000000000001
2016-07-27,3.5294
2016-07-28,4.5455
2016-07-29,-2.1739
2016-08-01,4.4444
2016-08-02,-4.2553
2016-08-03,5.5556
2016-08-04,0.0
2016-08-05,-0.5263
2016-08-08,-0.5291
2016-08-09,-3.1915
2016-08-10,-1.0989
2016-08-11,0.0
2016-08-12,0.8333
2016-08-15,-0.9642
2016-08-16,-3.1989
2016-08-17,-4.5977
2016-08-18,5.2711
2016-08-19,-3.2904
2016-08-22,-8.7278
2016-08-23,5.0243
2016-08-24,-8.642
2016-08-25,8.1081
2016-08-26,-5.0
2016-08-29,0.6579
2016-08-30,4.5752
2016-08-31,-7.0313
2016-09-01,-0.4202
2016-09-02,-2.1097
2016-09-06,1.1207
2016-09-07,-3.6658
2016-09-08,1.7699
2016-09-09,-2.6087
2016-09-12,-0.8036
2016-09-13,6.3906
2016-09-14,-7.6988
2016-09-15,2.6581
2016-09-16,0.0
2016-09-19,-0.8929
2016-09-20,-6.1261
2016-09-21,15.1631
2016-09-22,-9.0833
2016-09-23,0.0
2016-09-26,-0.275
2016-09-27,0.0
2016-09-28,-2.9412000000000003
2016-09-29,5.303
2016-09-30,-4.5863
2016-10-03,-1.9792999999999998
2016-10-04,5.3846
2016-10-05,-2.1898
2016-10-06,2.7984999999999998
2016-10-07,-5.8076
2016-10-10,-1.6378
2016-10-11,-2.8404
2016-10-12,-12.0968
2016-10-13,8.0275
2016-10-14,3.1847
2016-10-17,-9.1564
2016-10-18,1.6987999999999999
2016-10-19,1.5590000000000002
2016-10-20,-8.7719
2016-10-21,11.538499999999999
2016-10-24,-5.9267
2016-10-25,-1.0309
2016-10-26,-1.8519
2016-10-27,-3.7736
2016-10-28,0.0
2016-10-31,1.9607999999999999
2016-11-01,-1.9231
2016-11-02,1.9607999999999999
2016-11-03,-1.9231
2016-11-04,-21.201
2016-11-07,19.4401
2016-11-08,-6.25
2016-11-09,-11.1111
2016-11-10,-12.5
2016-11-11,7.5
2016-11-14,-9.800699999999999
2016-11-15,-11.6022
2016-11-16,-10.0
2016-11-17,11.1111
2016-11-18,0.0
2016-11-21,3.3333
2016-11-22,-9.6774
2016-11-23,0.2232
2016-11-25,-7.3497
2016-11-28,3.6058
2016-11-29,-3.4803
2016-11-30,0.0
2016-12-01,-1.9231
2016-12-02,-6.3725
2016-12-05,-4.4503
2016-12-06,-1.3699
2016-12-07,-1.9444
2016-12-08,7.932
2016-12-09,-11.811
2016-12-12,-9.2262
2016-12-13,9.5082
2016-12-14,-4.1916
2016-12-15,2.1875
2016-12-16,-3.9755000000000003
2016-12-19,-18.4713
2016-12-20,6.25
2016-12-21,5.8824
2016-12-22,0.6944
2016-12-23,4.4828
2016-12-27,-7.2607
2016-12-28,-4.9822
2016-12-29,0.7491
2016-12-30,-10.0372
2017-01-03,9.0909
2017-01-04,6.0606
2017-01-05,-4.2857
2017-01-06,1.4925
2017-01-09,11.7647
2017-01-10,0.0
2017-01-11,-10.526299999999999
2017-01-12,-2.9412000000000003
2017-01-13,4.1667
2017-01-17,0.0
2017-01-18,4.7273
2017-01-19,-5.5556
2017-01-20,0.0
2017-01-23,-1.4706000000000001
2017-01-24,-7.4627
2017-01-25,4.0323
2017-01-26,-17.4419
2017-01-27,14.554
2017-01-30,-1.6393
2017-01-31,-12.0833
2017-02-01,9.0047
2017-02-02,-11.7391
2017-02-03,0.9852
2017-02-06,13.1707
2017-02-07,-13.7931
2017-02-08,-2.5
2017-02-09,-4.6154
2017-02-10,-8.0645
2017-02-13,0.0
2017-02-14,2.924
2017-02-15,-27.2727
2017-02-16,25.0
2017-02-17,-8.125
2017-02-21,1.3605
2017-02-22,-2.0134
2017-02-23,10.9589
2017-02-24,28.3951
2017-02-27,8.1731
2017-02-28,-0.4444
2017-03-01,6.25
2017-03-02,-0.4202
2017-03-03,-29.9578
2017-03-06,4.8193
2017-03-07,-31.0345
2017-03-08,11.6667
2017-03-09,-10.4478
2017-03-10,0.0
2017-03-13,13.3333
2017-03-14,-22.0588
2017-03-15,-16.9811
2017-03-16,-15.9091
2017-03-17,-6.7568
2017-03-20,-2.8986
2017-03-21,-7.4627
2017-03-22,9.6774
2017-03-23,2.9412000000000003
2017-03-24,-17.1429
2017-03-28,37.9311
2017-03-29,-24.0
2017-03-30,20.5044
2017-03-31,1.9108
2017-04-03,-7.1429
2017-04-04,-9.4712
2017-04-05,-15.0292
2017-04-06,-34.0
2017-04-07,6.0606
2017-04-10,77.1429
2017-04-11,-38.1552
2017-04-12,-13.9364
2017-04-13,23.5795
2017-04-17,43.4483
2017-04-18,-28.6325
2017-04-19,-4.1916
2017-04-20,10.0
2017-04-21,2.2727
2017-04-24,-22.2222
2017-04-25,-42.5893
2017-04-26,60.1866
2017-04-27,-6.9902999999999995
2017-04-28,0.0
2017-05-01,-8.142
2017-05-02,-4.5455
2017-05-03,-17.1429
2017-05-04,26.4368
2017-05-05,-9.0909
2017-05-08,4.5
2017-05-09,-4.3062000000000005
2017-05-11,-10.0
2017-05-12,13.3333
2017-05-15,-17.647100000000002
2017-05-16,0.0
2017-05-17,19.0476
2017-05-18,-16.0
2017-05-19,19.0476
2017-05-22,-37.625
2017-05-23,36.2725
2017-05-24,5.8824
2017-05-25,-15.5556
2017-05-26,5.2632
2017-05-30,25.0
2017-05-31,-12.0
2017-06-01,-3.4091
2017-06-02,0.0
2017-06-05,5.8824
2017-06-06,-11.1111
2017-06-07,8.475
2017-06-08,6.0152
2017-06-09,-4.1304
2017-06-12,10.5442
2017-06-13,10.7692
2017-06-14,-15.7407
2017-06-15,1.0989
2017-06-16,2.1739
2017-06-19,-3.8298
2017-06-20,-7.6327
2017-06-21,-28.1437
2017-06-22,-14.0
2017-06-23,13.5659
2017-06-26,-14.6758
2017-06-27,15.6
2017-06-28,-15.2249
2017-06-29,-11.0204
2017-06-30,-3.211
2017-07-05,-33.6493
2017-07-06,7.1429
2017-07-07,28.6667
2017-07-10,-27.4611
2017-07-11,37.8571
2017-07-12,-27.4611
2017-07-13,45.7143
2017-07-14,-1.9607999999999999
2017-07-17,-25.0
2017-07-18,66.6667
2017-07-19,-18.0
2017-07-20,40.4878
2017-07-21,-25.0
2017-07-24,0.0
2017-07-25,11.5741
2017-07-26,-25.1037
2017-07-27,-19.1136
2017-07-28,77.3973
2017-07-31,-7.3359
2017-08-01,25.0
2017-08-02,16.6667
2017-08-03,-30.5714
2017-08-04,-37.8601
2017-08-07,-13.9073
2017-08-08,-14.6154
2017-08-09,21.6216
2017-08-10,-1.8519
2017-08-11,0.3774
2017-08-14,15.7895
2017-08-15,-27.9221
2017-08-16,0.0
2017-08-17,-0.9009
2017-08-18,20.9091
2017-08-21,-11.2782
2017-08-22,18.6441
2017-08-23,-21.4286
2017-08-24,33.6364
2017-08-28,-27.9592
2017-08-29,32.2002
2017-08-30,-21.4286
2017-08-31,36.3636
2017-09-01,-29.3333
2017-09-06,58.4906
2017-09-07,-19.0476
2017-09-08,-3.6765
2017-09-11,-19.8473
2017-09-12,0.0
2017-09-13,0.0
2017-09-14,23.8095
2017-09-15,-14.6154
2017-09-18,-5.4054
2017-09-19,-3.8095
2017-09-20,37.6238
2017-09-21,-28.0576
2017-09-22,40.0
2017-09-25,-21.4286
2017-09-26,0.9091
2017-09-27,26.1261
2017-09-28,0.0
2017-09-29,-10.7143
2017-10-02,0.0
2017-10-03,12.0
2017-10-04,0.0
2017-10-05,-25.0
2017-10-06,33.3333
2017-10-09,0.0
2017-10-10,-3.5714
2017-10-11,-11.1111
2017-10-12,14.5833
2017-10-13,-26.5455
2017-10-16,0.0
2017-10-17,3.9604
2017-10-18,0.0
2017-10-19,39.0476
2017-10-20,-31.5068
2017-10-23,44.0
2017-10-24,-29.1667
2017-10-25,24.7059
2017-10-26,-19.8113
2017-10-27,17.647100000000002
2017-10-30,20.8333
2017-10-31,17.2414
2017-11-01,-5.8824
2017-11-02,-4.375
2017-11-03,1.3072
2017-11-06,-12.9032
2017-11-07,14.8148
2017-11-08,-19.3548
2017-11-09,50.72
2017-11-10,-4.4586
2017-11-13,-5.8333
2017-11-14,0.0
2017-11-15,11.5044
2017-11-16,-15.3439
2017-11-17,-12.5
2017-11-20,7.1429
2017-11-21,0.0
2017-11-22,-6.6667
2017-11-24,28.5714
2017-11-27,-19.4444
2017-11-28,0.0
2017-11-29,31.0345
2017-11-30,0.0
2017-12-01,-5.2632
2017-12-04,0.0
2017-12-05,-25.0
2017-12-06,3.7037
2017-12-07,7.3571
2017-12-08,19.7605
2017-12-11,-8.5556
2017-12-12,-13.1227
2017-12-13,0.0
2017-12-14,9.021
2017-12-15,2.9506
2017-12-18,-3.4268
2017-12-19,-12.2581
2017-12-20,0.0
2017-12-21,24.2647
2017-12-22,-17.1598
2017-12-26,3.1143
2017-12-27,0.4433
2017-12-28,33.7931
2017-12-29,-24.5876
2018-01-02,32.6042
2018-01-03,-22.1649
2018-01-04,0.6623
2018-01-08,25.0
2018-01-09,-8.1579
2018-01-10,-3.7249
2018-01-11,-5.6548
2018-01-12,19.2429
2018-01-16,-12.6984
2018-01-17,12.7273
2018-01-18,-21.5054
2018-01-19,27.3973
2018-01-22,-16.9355
2018-01-23,22.3301
2018-01-24,0.0
2018-01-25,-1.0582
2018-01-26,0.9358
2018-01-29,58.9404
2018-01-30,3.5
2018-01-31,-3.6393
2018-02-01,-5.9158
2018-02-02,-18.2948
2018-02-05,-0.7043
2018-02-06,55.2237
2018-02-07,-4.7109
2018-02-08,0.6513
2018-02-09,-5.8824
2018-02-12,-25.0
2018-02-13,-4.1667
2018-02-14,-7.8261
2018-02-15,-4.4811
2018-02-16,-7.1605
2018-02-20,11.7021
2018-02-21,-4.7619
2018-02-22,-14.5
2018-02-23,16.9591
2018-02-26,-2.5
2018-02-27,-15.3846
2018-02-28,0.6061
2018-03-01,-14.4578
2018-03-02,31.6901
2018-03-05,-29.9465
2018-03-06,37.4046
2018-03-07,-2.7778
2018-03-08,-29.7143
2018-03-09,17.8862
2018-03-12,-12.7586
2018-03-13,-5.1383
2018-03-14,8.3333
2018-03-15,0.0
2018-03-16,0.0
2018-03-19,-7.6923
2018-03-20,8.3333
2018-03-21,7.6923
2018-03-22,-7.8571
2018-03-23,0.0
2018-03-26,22.4806
2018-03-27,0.0
2018-03-28,-14.0823
2018-03-29,-3.4991
2018-04-02,29.0076
2018-04-03,61.5385
2018-04-04,-17.5824
2018-04-05,-11.1111
2018-04-06,5.0
2018-04-11,-41.9048
2018-04-12,73.7705
2018-04-13,-42.4528
2018-04-16,47.541
2018-04-17,-0.5556
2018-04-18,-21.7877
2018-04-20,-7.1429
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,0.0
2018-04-26,38.4615
2018-04-27,-27.7778
2018-04-30,0.7692
2018-05-01,37.4046
2018-05-02,9.4444
2018-05-03,-28.934
2018-05-04,35.7143
2018-05-07,-5.2632
2018-05-09,-25.0
2018-05-10,0.0
2018-05-11,0.0
2018-05-14,0.0
2018-05-16,0.7407
2018-05-18,0.0
2018-05-21,-0.7353
2018-05-22,0.0
2018-05-23,0.0
2018-05-25,4.1704
2018-05-29,-4.0034
2018-05-30,0.0
2018-06-01,5.0963
2018-06-04,48.0124
2018-06-05,-17.5238
2018-06-06,3.3487
2018-06-08,-30.1676
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,7.4
2018-06-14,11.7318
2018-06-18,-16.6667
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,20.0
2018-06-22,16.6667
2018-06-29,-12.857099999999999
2018-07-02,-1.6393
2018-07-03,-16.6667
2018-07-06,40.0
2018-07-09,-28.5714
2018-07-10,4.0
2018-07-11,30.7692
2018-07-12,-28.8235
2018-07-17,3.3058
2018-07-19,-3.2
2018-07-20,0.0
2018-07-23,3.3058
2018-07-24,-4.0
2018-07-26,-15.8333
2018-07-27,18.8119
2018-07-30,1.0417
2018-07-31,-1.0309
2018-08-03,0.0
2018-08-06,41.4167
2018-08-07,-40.4832
2018-08-08,38.6139
2018-08-09,-12.857099999999999
2018-08-13,-1.6393
2018-08-14,-16.6667
2018-08-15,0.0
2018-08-16,-10.0
2018-08-17,1.1111
2018-08-21,-1.0989
2018-08-22,0.0
2018-08-23,52.2222
2018-08-27,-6.5693
2018-08-28,0.0
2018-08-29,-59.375
2018-08-30,53.8462
2018-08-31,23.75
2018-09-05,-17.1717
2018-09-06,-13.4146
2018-09-07,39.4366
2018-09-10,0.0
2018-09-11,-20.959600000000002
2018-09-12,2.3003
2018-09-13,-1.3117
2018-09-14,-8.8608
2018-09-17,17.3611
2018-09-18,-37.2781
2018-09-19,18.1132
2018-09-20,68.5304
2018-09-21,-41.2322
2018-09-24,1.6129
2018-09-25,0.0
2018-09-26,103.1746
2018-09-27,-21.875
2018-09-28,-34.0
2018-10-01,10.9848
2018-10-02,23.5495
2018-10-03,2.0442
2018-10-04,-2.5446999999999997
2018-10-05,-11.1111
2018-10-08,0.0
2018-10-09,9.375
2018-10-10,-19.7143
2018-10-11,-0.3559
2018-10-12,0.0
2018-10-15,-2.5
2018-10-18,-3.2967
2018-10-19,13.6364
2018-10-23,-29.3333
2018-10-25,13.2075
2018-10-26,46.6667
2018-10-29,-31.8182
2018-10-30,12.9167
2018-11-01,0.369
2018-11-02,-10.2941
2018-11-05,2.2131
2018-11-06,41.1387
2018-11-07,-31.8182
2018-11-09,0.0
2018-11-19,0.0
2018-11-20,-10.4167
2018-11-26,38.2326
2018-11-27,-17.9004
2018-11-29,0.0
2018-11-30,0.0
2018-12-03,1.7213
2018-12-04,-1.6922000000000001
2018-12-10,0.0
2018-12-11,0.0
2018-12-12,1.6393
2018-12-13,6.0484
2018-12-14,-7.2243
2018-12-17,80.3279
2018-12-18,7.2727
2018-12-19,-32.2034
2018-12-20,10.6875
2018-12-21,-31.1124
2018-12-24,0.0
2018-12-26,0.0
2018-12-27,-18.0328
2018-12-28,40.0
2018-12-31,-27.1429
2019-01-03,66.6667
2019-01-04,0.0
2019-01-07,-41.1765
2019-01-09,0.0
2019-01-11,0.0
2019-01-14,0.0
2019-01-15,70.0
2019-01-16,0.0
2019-01-22,-17.647100000000002
2019-01-23,0.0
2019-01-24,71.4286
2019-01-25,-15.8333
2019-01-28,-20.7921
2019-01-29,25.0
2019-01-30,0.0
2019-01-31,-10.0
2019-02-01,11.1111
2019-02-04,40.0
2019-02-05,-60.7143
2019-02-08,154.5455
2019-02-11,-7.8571
2019-02-12,-20.9302
2019-02-13,33.3333
2019-02-14,-48.5294
2019-02-15,26.0714
2019-02-19,-16.204
2019-02-20,-10.4801
2019-02-21,-0.3021
