ticker,CDEV US Equity
2016-10-19,-0.134
2016-10-20,-2.7517
2016-10-21,2.5535
2016-10-24,-2.1534
2016-10-25,-1.6505999999999998
2016-10-26,-0.4196
2016-10-27,1.9663
2016-10-28,2.4793
2016-10-31,-0.2016
2016-11-01,1.6835
2016-11-02,0.0
2016-11-03,-1.5894
2016-11-04,1.5478
2016-11-07,1.3254000000000001
2016-11-08,-1.4388
2016-11-09,0.5972
2016-11-10,-2.3087
2016-11-11,-2.0932
2016-11-14,0.069
2016-11-15,0.827
2016-11-16,-2.0506
2016-11-17,-5.8618
2016-11-18,4.3736
2016-11-21,4.7585
2016-11-22,0.4068
2016-11-23,2.971
2016-11-25,0.3934
2016-11-28,7.1195
2016-11-29,-0.3659
2016-11-30,11.3831
2016-12-01,-1.2088
2016-12-02,0.4449
2016-12-05,3.1561
2016-12-06,0.1074
2016-12-07,-0.2145
2016-12-08,-1.7195
2016-12-09,0.8748
2016-12-12,3.1436
2016-12-13,0.6831
2016-12-14,-1.2526
2016-12-15,5.8668
2016-12-16,-2.646
2016-12-19,0.5641
2016-12-20,1.1729
2016-12-21,1.1089
2016-12-22,-2.6421
2016-12-23,-2.2529
2016-12-27,0.7858
2016-12-28,4.0021
2016-12-29,-1.3993
2016-12-30,-0.0507
2017-01-03,-1.1663000000000001
2017-01-04,1.5906
2017-01-05,-2.8283
2017-01-06,-0.9875
2017-01-09,-1.4698
2017-01-10,0.4795
2017-01-11,-1.3786
2017-01-12,-0.6452
2017-01-13,-0.7576
2017-01-17,1.4722
2017-01-18,1.3971
2017-01-19,-1.3778000000000001
2017-01-20,-3.3853
2017-01-23,0.1669
2017-01-24,2.8872999999999998
2017-01-25,0.054
2017-01-26,-0.4315
2017-01-27,0.7584
2017-01-30,-1.4516
2017-01-31,-0.3273
2017-02-01,-0.8758
2017-02-02,2.2087
2017-02-03,0.2161
2017-02-06,-0.3774
2017-02-07,-2.0563
2017-02-08,-0.3867
2017-02-09,1.3866
2017-02-10,-0.7659
2017-02-13,-1.1025
2017-02-14,2.6198
2017-02-15,0.7605
2017-02-16,-1.9407
2017-02-17,0.6047
2017-02-21,1.6393
2017-02-22,-0.3226
2017-02-23,1.6181
2017-02-24,0.3715
2017-02-27,3.3316
2017-02-28,-3.7359
2017-03-01,-0.8506
2017-03-02,-2.3592
2017-03-03,0.4942
2017-03-06,3.0601
2017-03-07,-1.3256000000000001
2017-03-08,-2.2031
2017-03-09,-2.1429
2017-03-10,-2.5827999999999998
2017-03-13,3.6888
2017-03-14,-0.0556
2017-03-15,1.1123
2017-03-16,0.165
2017-03-17,2.3064
2017-03-20,1.2346
2017-03-21,-2.5981
2017-03-22,-0.7077
2017-03-23,-6.3596
2017-03-24,0.5269
2017-03-27,1.3978
2017-03-28,4.2504
2017-03-29,0.2755
2017-03-30,-0.7692
2017-03-31,0.9413
2017-04-03,0.3291
2017-04-04,3.7725999999999997
2017-04-05,-1.5279
2017-04-06,2.9962999999999997
2017-04-07,-1.1948
2017-04-10,2.6814
2017-04-11,3.3794
2017-04-12,-0.6439
2017-04-13,-1.346
2017-04-17,-0.4548
2017-04-18,-2.4873
2017-04-19,-4.4248
2017-04-20,-4.0305
2017-04-21,-3.689
2017-04-24,-1.0018
2017-04-25,3.5119
2017-04-26,-2.1277
2017-04-27,-1.8801
2017-04-28,-1.2575
2017-05-01,-3.5173
2017-05-02,-0.9428
2017-05-03,1.7766
2017-05-04,-0.6858
2017-05-05,1.0044
2017-05-08,0.0622
2017-05-09,-1.8634
2017-05-10,3.2278000000000002
2017-05-11,-1.1036
2017-05-12,2.7278000000000002
2017-05-15,0.4225
2017-05-16,0.5409
2017-05-17,-1.0161
2017-05-18,-0.4831
2017-05-19,1.517
2017-05-22,-2.0921
2017-05-23,-1.2821
2017-05-24,-1.9171
2017-05-25,-1.7654
2017-05-26,1.7972000000000001
2017-05-30,-2.396
2017-05-31,0.7106
2017-06-01,1.2187000000000001
2017-06-02,-3.3587
2017-06-05,-1.8361
2017-06-06,3.8744
2017-06-07,-7.0096
2017-06-08,1.5906
2017-06-09,2.4506
2017-06-12,0.2658
2017-06-13,1.6566999999999998
2017-06-14,-2.0209
2017-06-15,-3.5928
2017-06-16,0.0
2017-06-19,0.8972
2017-06-20,0.0
2017-06-21,0.5472
2017-06-22,-0.1361
2017-06-23,3.0654
2017-06-26,-2.0489
2017-06-27,-0.0675
2017-06-28,4.3889
2017-06-29,0.1294
2017-06-30,2.1964
2017-07-03,4.0455
2017-07-05,-4.678
2017-07-06,-4.0153
2017-07-07,-4.7145
2017-07-10,3.9024
2017-07-11,1.5426
2017-07-12,1.7833999999999999
2017-07-13,0.8436
2017-07-14,3.7323
2017-07-17,0.7444
2017-07-18,0.1847
2017-07-19,1.2293
2017-07-20,-2.1250999999999998
2017-07-21,-2.1712
2017-07-24,1.0146
2017-07-25,4.0176
2017-07-26,2.0519
2017-07-27,1.2419
2017-07-28,-0.8762
2017-07-31,-1.1196
2017-08-01,-1.3111
2017-08-02,-1.9324
2017-08-03,-4.6798
2017-08-04,1.7442
2017-08-07,0.8254
2017-08-08,4.471
2017-08-09,-1.2055
2017-08-10,-1.4643
2017-08-11,3.5913
2017-08-14,-2.1518
2017-08-15,0.6109
2017-08-16,-0.6072
2017-08-17,-2.3213
2017-08-18,1.3759000000000001
2017-08-21,-1.6656
2017-08-22,2.5094
2017-08-23,3.672
2017-08-24,-0.5903
2017-08-25,1.4252
2017-08-28,-1.4052
2017-08-29,1.1876
2017-08-30,-1.9952999999999999
2017-08-31,3.5329
2017-09-01,0.9832
2017-09-05,0.1145
2017-09-06,1.1156
2017-09-07,-2.6874000000000002
2017-09-08,-2.7326
2017-09-11,1.7334
2017-09-12,2.6439
2017-09-13,1.889
2017-09-14,-0.1124
2017-09-15,-2.8121
2017-09-18,3.6458
2017-09-19,-1.8425
2017-09-20,1.8203
2017-09-21,0.5587
2017-09-22,0.3333
2017-09-25,4.7065
2017-09-26,0.5817
2017-09-27,0.8938
2017-09-28,-2.7619
2017-09-29,-3.6977
2017-10-02,1.7250999999999999
2017-10-03,0.4923
2017-10-04,1.3609
2017-10-05,-0.2685
2017-10-06,-1.2386
2017-10-09,-0.0545
2017-10-10,0.2728
2017-10-11,2.2307
2017-10-12,0.0532
2017-10-13,-0.6383
2017-10-16,0.2677
2017-10-17,-2.0822
2017-10-18,1.145
2017-10-19,-0.3774
2017-10-20,0.3788
2017-10-23,0.2156
2017-10-24,1.9365
2017-10-25,-1.7414
2017-10-26,-0.5371
2017-10-27,2.8618
2017-10-30,1.3123
2017-10-31,0.6736
2017-11-01,0.1029
2017-11-02,-1.0796999999999999
2017-11-03,5.4574
2017-11-06,2.2178
2017-11-07,1.35
2017-11-08,-4.7097999999999995
2017-11-09,1.1482999999999999
2017-11-10,-0.2962
2017-11-13,-0.5446
2017-11-14,-1.5431
2017-11-15,-1.9211
2017-11-16,1.4948000000000001
2017-11-17,1.9807000000000001
2017-11-20,-0.0996
2017-11-21,1.3958
2017-11-22,2.1632
2017-11-24,-0.0962
2017-11-27,-3.5164
2017-11-28,-0.9985
2017-11-29,-0.1513
2017-11-30,2.4747
2017-12-01,1.5771
2017-12-04,-3.2508
2017-12-05,-2.4072
2017-12-06,-3.0319
2017-12-07,0.053
2017-12-08,0.2648
2017-12-11,2.5357
2017-12-12,-0.6182
2017-12-13,0.311
2017-12-14,-0.4134
2017-12-15,-2.2833
2017-12-18,1.009
2017-12-19,-0.1577
2017-12-20,1.5798
2017-12-21,2.8512
2017-12-22,1.5121
2017-12-26,2.6812
2017-12-27,-2.2244
2017-12-28,-0.2473
2017-12-29,-1.8344
2018-01-02,1.0101
2018-01-03,1.65
2018-01-04,0.1968
2018-01-05,-1.2273
2018-01-08,0.497
2018-01-09,-0.7418
2018-01-10,-1.2955
2018-01-11,2.423
2018-01-12,0.0
2018-01-16,-1.8235999999999999
2018-01-17,2.6104000000000003
2018-01-18,-0.636
2018-01-19,2.3141
2018-01-22,3.4167
2018-01-23,1.0935
2018-01-24,-1.7261
2018-01-25,-4.2155
2018-01-26,0.4401
2018-01-29,2.8238
2018-01-30,-0.947
2018-01-31,-2.4379
2018-02-01,-0.147
2018-02-02,-3.5819
2018-02-05,-2.2901
2018-02-06,2.1354
2018-02-07,-2.9577
2018-02-08,-3.6784
2018-02-09,-1.2548
2018-02-12,3.1492
2018-02-13,-4.0171
2018-02-14,5.7478
2018-02-15,-1.0026
2018-02-16,0.0533
2018-02-20,-0.8524
2018-02-21,-3.8152
2018-02-22,3.1285
2018-02-23,2.6544
2018-02-26,1.6359
2018-02-27,0.2077
2018-02-28,-1.1399
2018-03-01,2.2013
2018-03-02,2.2051
2018-03-05,0.6523
2018-03-06,-3.2901
2018-03-07,-5.3608
2018-03-08,-1.634
2018-03-09,0.0
2018-03-12,0.0554
2018-03-13,1.4942
2018-03-14,1.5812
2018-03-15,-3.1133
2018-03-16,0.9418
2018-03-19,-1.7014
2018-03-20,3.0709
2018-03-21,2.6002
2018-03-22,-4.1711
2018-03-23,0.2204
2018-03-26,1.6493
2018-03-27,-5.3002
2018-03-28,0.5711
2018-03-29,4.2022
2018-04-02,-3.3787
2018-04-03,-1.2408
2018-04-04,-2.3986
2018-04-05,2.5746
2018-04-06,-4.4495000000000005
2018-04-09,-1.0746
2018-04-10,2.7157999999999998
2018-04-11,1.8214000000000001
2018-04-12,-1.5003
2018-04-13,1.6989
2018-04-16,0.4032
2018-04-17,0.1147
2018-04-18,6.7049
2018-04-19,0.5908
2018-04-20,1.0144
2018-04-23,1.4799
2018-04-24,-3.8021000000000003
2018-04-25,0.0541
2018-04-26,-1.6234
2018-04-27,-2.0352
2018-04-30,3.8742
2018-05-01,0.2703
2018-05-02,0.3235
2018-05-03,-2.0419
2018-05-04,1.3714
2018-05-07,2.6515
2018-05-08,2.7412
2018-05-09,4.8743
2018-05-10,0.0
2018-05-11,-4.4031
2018-05-14,0.1024
2018-05-15,0.818
2018-05-16,-3.0426
2018-05-17,3.2427
2018-05-18,-0.2533
2018-05-21,3.352
2018-05-22,-2.801
2018-05-23,-2.1234
2018-05-24,-2.5826000000000002
2018-05-25,-4.878
2018-05-29,-1.3935
2018-05-30,5.0311
2018-05-31,-5.2745
2018-06-01,-3.8636
2018-06-04,-3.4279
2018-06-05,0.612
2018-06-06,-0.1825
2018-06-07,4.5704
2018-06-08,-1.3403
2018-06-11,0.4135
2018-06-12,2.2353
2018-06-13,0.748
2018-06-14,-4.169
2018-06-15,-2.9201
2018-06-18,1.1663999999999999
2018-06-19,4.9757
2018-06-20,2.0231
2018-06-21,-2.0963
2018-06-22,3.9352
2018-06-25,-1.2806
2018-06-26,3.6661
2018-06-27,2.5571
2018-06-28,-1.8037
2018-06-29,-2.4311
2018-07-02,-4.6512
2018-07-03,1.9744000000000002
2018-07-05,-2.2779
2018-07-06,3.9627
2018-07-09,3.5314
2018-07-10,-0.8121
2018-07-11,-1.31
2018-07-12,-0.4978
2018-07-13,-0.5559
2018-07-16,-2.2359
2018-07-17,-0.7433
2018-07-18,0.1728
2018-07-19,1.9550999999999998
2018-07-20,-1.4664
2018-07-23,-1.2593
2018-07-24,1.1014
2018-07-25,1.6055000000000001
2018-07-26,-0.9594
2018-07-27,-0.6268
2018-07-30,3.4977
2018-07-31,-0.4986
2018-08-01,1.6703999999999999
2018-08-02,1.3691
2018-08-03,-4.5921
2018-08-06,0.7928
2018-08-07,3.3708
2018-08-08,-0.0543
2018-08-09,0.2175
2018-08-10,0.4341
2018-08-13,-2.8093
2018-08-14,1.8344
2018-08-15,-5.2402
2018-08-16,0.9217
2018-08-17,1.4269
2018-08-20,-1.1818
2018-08-21,3.0182
2018-08-22,0.6633
2018-08-23,1.0434
2018-08-24,2.1739
2018-08-27,0.5319
2018-08-28,-0.6349
2018-08-29,1.4377
2018-08-30,1.8373
2018-08-31,-0.6701
2018-09-04,-0.8303
2018-09-05,0.1047
2018-09-06,-0.9932
2018-09-07,1.4784
2018-09-10,2.2373
2018-09-11,2.9516999999999998
2018-09-12,3.9051
2018-09-13,0.1427
2018-09-14,0.3325
2018-09-17,-0.3314
2018-09-18,-0.1425
2018-09-19,0.999
2018-09-20,-3.5327
2018-09-21,1.709
2018-09-24,3.0725
2018-09-25,0.5589
2018-09-26,-0.88
2018-09-27,1.4953
2018-09-28,0.5985
2018-10-01,0.1373
2018-10-02,0.3199
2018-10-03,3.6446
2018-10-04,-1.8022
2018-10-05,-0.6267
2018-10-08,-2.0721
2018-10-09,2.2539
2018-10-10,-4.3635
2018-10-11,-2.6341
2018-10-12,1.0628
2018-10-15,0.478
2018-10-16,2.0457
2018-10-17,-1.8648
2018-10-18,-1.3777
2018-10-19,-1.6859
2018-10-22,0.5879
2018-10-23,-4.53
2018-10-24,-5.7653
2018-10-25,0.9746
2018-10-26,0.1609
2018-10-29,-3.1585
2018-10-30,3.5379
2018-10-31,2.2958
2018-11-01,1.8267
2018-11-02,0.205
2018-11-05,3.2225
2018-11-06,-1.2389000000000001
2018-11-07,-0.5519
2018-11-08,-6.9122
2018-11-09,0.4878
2018-11-12,-7.8209
2018-11-13,-4.6811
2018-11-14,0.5525
2018-11-15,4.5177
2018-11-16,2.8621
2018-11-19,-1.1357
2018-11-20,-6.3182
2018-11-21,1.5941
2018-11-23,-3.2589
2018-11-26,0.4991
2018-11-27,-3.7244
2018-11-28,1.7408000000000001
2018-11-29,1.5209000000000001
2018-11-30,-3.1211
2018-12-03,5.0902
2018-12-04,-2.0846
2018-12-06,-5.8234
2018-12-07,1.1968
2018-12-10,-4.0079
2018-12-11,-4.449
2018-12-12,-0.6447
2018-12-13,-1.442
2018-12-14,-6.9495000000000005
2018-12-17,-4.0881
2018-12-18,-6.5574
2018-12-19,-2.2807
2018-12-20,-5.8347999999999995
2018-12-21,-2.5739
2018-12-24,-1.7612999999999999
2018-12-26,9.761
2018-12-27,0.0
2018-12-28,-1.6334
2018-12-31,1.6604999999999999
2019-01-02,2.5408
2019-01-03,-0.177
2019-01-04,4.6986
2019-01-07,7.3666
2019-01-08,1.6562000000000001
2019-01-09,2.5601000000000003
2019-01-10,-0.0756
2019-01-11,-1.3626
2019-01-14,2.0721
2019-01-15,1.5038
2019-01-16,1.9259
2019-01-17,1.0901
2019-01-18,2.0848
2019-01-22,-7.1127
2019-01-23,-1.8954
2019-01-24,-1.1592
2019-01-25,2.1892
2019-01-28,-1.1477
2019-01-29,0.6192
2019-01-30,3.5385
2019-01-31,-2.1545
2019-02-01,1.139
2019-02-04,0.0751
2019-02-05,-3.2258
2019-02-06,-0.3101
2019-02-07,-3.1104
2019-02-08,-1.6051
2019-02-11,0.571
2019-02-12,0.0
2019-02-13,-0.2433
2019-02-14,2.0325
2019-02-15,3.4263
2019-02-19,-0.6163
2019-02-20,1.5504
2019-02-21,-5.7252
2019-02-22,1.6194
2019-02-25,1.2749
2019-02-26,-22.5806
2019-02-27,-1.8293
2019-02-28,-6.1077
2019-03-01,2.2051
2019-03-04,0.3236
2019-03-05,-2.043
2019-03-06,-4.5005
2019-03-07,-0.1149
2019-03-08,-0.1151
2019-03-11,0.2304
2019-03-12,4.1379
2019-03-13,0.2208
2019-03-14,-1.6520000000000001
2019-03-15,2.7996
2019-03-18,0.9804
2019-03-19,-2.589
2019-03-20,0.7752
2019-03-21,1.7582
2019-03-22,-5.9395
2019-03-25,0.8037
2019-03-26,1.5945
2019-03-27,0.7848
2019-03-28,0.1112
2019-03-29,-2.3333
2019-04-01,0.5688
2019-04-02,0.1131
2019-04-03,-4.6328
2019-04-04,2.8436
2019-04-05,5.2995
2019-04-08,4.5952
2019-04-09,-3.6611000000000002
2019-04-10,2.4973
2019-04-11,-4.5551
2019-04-12,6.8812
2019-04-15,4.1537
2019-04-16,0.1994
2019-04-17,2.0896
2019-04-18,0.4873
2019-04-22,4.7527
2019-04-23,0.5556
2019-04-24,-1.1971
2019-04-25,-0.1864
2019-04-26,-0.0934
2019-04-29,-1.3084
2019-04-30,-0.2841
2019-05-01,-5.603
2019-05-02,-1.006
2019-05-03,4.065
2019-05-06,-1.8555000000000001
2019-05-07,-4.6766
2019-05-08,1.1482
2019-05-09,4.2312
2019-05-10,-1.1881
2019-05-13,-4.3086
2019-05-14,2.199
2019-05-15,3.2787
2019-05-16,2.3810000000000002
2019-05-17,-2.7132
2019-05-20,-0.7968
2019-05-21,1.506
2019-05-22,-5.9347
2019-05-23,-7.3607
2019-05-24,-1.1351
2019-05-28,-3.0999
2019-05-29,0.0
2019-05-30,-4.1469
2019-05-31,-2.3486000000000002
2019-06-03,-0.6329
2019-06-04,1.9108
2019-06-05,-5.625
2019-06-06,-1.1921
2019-06-07,-1.6086
2019-06-10,-0.545
2019-06-11,-3.0137
2019-06-12,-5.5085
2019-06-13,2.9895
2019-06-14,-7.1118
2019-06-17,7.9688
2019-06-18,0.5789
2019-06-19,0.4317
2019-06-20,6.0172
2019-06-21,-1.7568000000000001
2019-06-24,0.0
2019-06-25,-0.8253
2019-06-26,1.5257
2019-06-27,-0.1366
2019-06-28,3.8304
2019-07-01,-0.1318
2019-07-02,-1.7149999999999999
2019-07-03,-1.4765
2019-07-05,2.4523
2019-07-08,-4.5213
2019-07-09,-3.7603999999999997
2019-07-10,9.1172
2019-07-11,-1.8568
2019-07-12,3.1081
2019-07-15,-9.6986
2019-07-16,-4.3541
2019-07-17,-6.9803
2019-07-18,-0.4894
2019-07-19,2.2951
2019-07-22,-2.4038
2019-07-23,2.6273
2019-07-24,-0.48
2019-07-25,-6.5916
2019-07-26,-2.0654
2019-07-29,-3.6907
2019-07-30,8.3942
2019-07-31,0.1684
2019-08-01,-9.916
2019-08-02,-0.7463
2019-08-05,-1.5038
2019-08-06,-9.7328
2019-08-07,-0.8457
2019-08-08,0.2132
2019-08-09,-2.1277
2019-08-12,-1.5217
2019-08-13,-0.2208
2019-08-14,-9.292
2019-08-15,-3.4146
2019-08-16,8.0808
2019-08-19,8.6449
2019-08-20,3.6559
2019-08-21,-2.4896
2019-08-22,-2.9787
2019-08-23,-5.7018
2019-08-26,3.4884
2019-08-27,-2.0225
2019-08-28,5.0459
2019-08-29,6.1135
2019-08-30,-0.823
2019-09-03,-0.4149
2019-09-04,6.25
2019-09-05,-5.6863
2019-09-06,-4.9896
2019-09-09,3.0635
2019-09-10,1.4862
2019-09-11,-3.7657
2019-09-12,-1.7391
2019-09-13,-2.4336
2019-09-16,31.5193
2019-09-17,-16.5517
2019-09-18,-1.6529
2019-09-19,-0.8403
2019-09-20,6.3559
2019-09-23,-0.996
2019-09-24,-5.2314
2019-09-25,-2.1231
2019-09-26,-3.0369
2019-09-27,1.0067
2019-09-30,0.0
2019-10-01,-9.6346
2019-10-02,-3.1863
2019-10-03,1.3924
2019-10-04,-5.2434
2019-10-07,0.9223
2019-10-08,-4.9608
2019-10-09,-0.5495
2019-10-10,2.4862
2019-10-11,-0.2695
2019-10-14,-11.3514
2019-10-15,1.6768
2019-10-16,2.3988
2019-10-17,0.7321
2019-10-18,-7.2674
2019-10-21,-0.9404
2019-10-22,11.0759
2019-10-23,4.5584
2019-10-24,-0.8174
2019-10-25,5.0824
2019-10-28,-3.0065
2019-10-29,-0.2695
2019-10-30,-6.4865
2019-10-31,-1.7341
2019-11-01,2.0588
2019-11-04,8.6455
2019-11-05,-5.8355
2019-11-06,-1.1268
2019-11-07,-0.2849
2019-11-08,1.7143000000000002
2019-11-11,-3.0899
2019-11-12,-1.0145
2019-11-13,-4.246
2019-11-14,-3.3639
2019-11-15,5.3797
2019-11-18,-5.4054
2019-11-19,-6.0317
2019-11-20,7.6014
2019-11-21,3.2967
2019-11-22,3.0395
2019-11-25,-2.9499
2019-11-26,-6.231
2019-11-27,4.0519
2019-11-29,-3.7382999999999997
2019-12-02,-1.7799
2019-12-03,-0.9885
2019-12-04,11.8136
2019-12-05,1.4881
2019-12-06,5.8651
2019-12-09,6.9252
2019-12-10,-0.2591
2019-12-11,-2.3377
2019-12-12,7.7128
2019-12-13,-5.4321
2019-12-16,7.4413
2019-12-17,4.9818
2019-12-18,0.6944
2019-12-19,0.6897
2019-12-20,-0.2283
2019-12-23,3.7757
2019-12-24,-0.5513
2019-12-26,-0.4435
2019-12-27,-3.5635
2019-12-30,2.5404
2019-12-31,4.0541
2020-01-02,1.5152
2020-01-03,2.1322
2020-01-06,4.5929
2020-01-07,-0.1996
2020-01-08,-7.8
2020-01-09,0.4338
2020-01-10,-4.5356
2020-01-13,-0.4525
2020-01-14,1.8182
2020-01-15,-1.4509
2020-01-16,2.1518
2020-01-17,-1.9956
2020-01-21,-3.1673999999999998
2020-01-22,-3.0374
2020-01-23,-6.0241
2020-01-24,-7.4359
2020-01-27,-6.6482
2020-01-28,2.0772
2020-01-29,-4.6512
2020-01-30,0.9146
2020-01-31,-1.5106000000000002
2020-02-03,-5.2147
2020-02-04,-5.178
2020-02-05,8.532399999999999
2020-02-06,-1.8868
2020-02-07,-4.8077
2020-02-10,-5.3872
2020-02-11,-2.1352
2020-02-12,1.0909
2020-02-13,-4.3165
2020-02-14,-0.7519
2020-02-18,3.4091
2020-02-19,9.1575
2020-02-20,2.0134
2020-02-21,-3.9474
2020-02-24,-8.5616
2020-02-25,-14.2322
2020-02-26,0.4367
2020-02-27,-7.3913
2020-02-28,11.2676
2020-03-02,-8.4388
2020-03-03,-11.5207
2020-03-04,2.6042
2020-03-05,-5.5838
2020-03-06,-18.2796
2020-03-09,-63.1579
2020-03-10,10.9464
2020-03-11,-20.8112
2020-03-12,24.9797
2020-03-13,-9.221
2020-03-16,-8.4378
2020-03-17,-33.2812
2020-03-18,-11.5543
2020-03-19,48.1101
2020-03-20,16.4092
2020-03-23,9.5962
2020-03-24,-21.0212
2020-03-25,-11.1309
2020-03-26,5.475
2020-03-27,-14.4347
2020-03-30,-26.6482
2020-03-31,-0.6798
2020-04-01,-5.9696
2020-04-02,18.4391
2020-04-03,17.139
2020-04-06,-8.19
2020-04-07,-0.3492
2020-04-08,6.8175
2020-04-09,4.2648
2020-04-13,-1.2872
2020-04-14,-4.3755
2020-04-15,-12.4242
2020-04-16,-5.8824
2020-04-17,6.4338
2020-04-20,-0.5181
2020-04-21,18.0556
2020-04-22,29.4118
2020-04-23,31.4318
2020-04-24,6.3462
2020-04-27,16.0
2020-04-28,10.8775
2020-04-29,30.2149
2020-04-30,14.5631
2020-05-01,-23.2881
2020-05-04,13.787
2020-05-05,-17.4854
2020-05-06,-14.4841
2020-05-07,5.9439
2020-05-08,6.4805
2020-05-11,12.9406
2020-05-12,0.7559
2020-05-13,-13.612
2020-05-14,4.2184
2020-05-15,0.369
2020-05-18,13.4504
2020-05-19,-2.436
2020-05-20,-0.7394
2020-05-21,-2.7961
2020-05-22,12.1724
2020-05-26,13.8614
2020-05-27,2.1739
2020-05-28,-8.9362
2020-05-29,-5.6075
2020-06-01,4.4554
2020-06-02,7.109
2020-06-03,0.0
2020-06-04,1.7699
2020-06-05,29.5652
2020-06-08,44.2953
2020-06-09,-18.3721
2020-06-10,-13.3903
2020-06-11,-20.3947
2020-06-12,10.7438
2020-06-15,-0.7463
2020-06-16,2.2556
2020-06-17,-10.2941
2020-06-18,1.6393
2020-06-19,-8.871
2020-06-22,-6.1947
2020-06-23,2.8302
2020-06-24,-10.1009
2020-06-25,4.0923
2020-06-26,-9.8922
2020-06-29,3.6122
2020-06-30,-6.5421
2020-07-01,-0.6517
2020-07-02,-0.9048
2020-07-06,-5.1244
2020-07-07,6.977
2020-07-08,-4.4192
2020-07-09,-9.9059
2020-07-10,8.0178
2020-07-13,-3.7838000000000003
2020-07-14,-3.2542
2020-07-15,16.8831
2020-07-16,-3.0111
2020-07-17,-4.9147
2020-07-20,-2.2048
2020-07-21,12.5293
2020-07-22,0.3284
2020-07-23,-0.2073
2020-07-24,-1.5856
2020-07-27,-4.9
2020-07-28,0.479
2020-07-29,-0.0581
2020-07-30,-5.0844
2020-07-31,-3.4935
