ticker,SENEB US Equity
2000-09-14,0.0
2000-09-18,0.0
2000-09-21,-0.4762
2000-09-25,1.4354
2000-09-28,-1.8868
2000-09-29,0.0
2000-10-03,0.0
2000-10-06,0.0
2000-10-09,1.9231
2000-10-11,-1.8868
2000-10-12,0.9615
2000-10-17,-0.9524
2000-10-18,1.4423
2000-10-23,-1.4218
2000-10-25,0.1202
2000-10-26,2.2809
2000-10-27,0.939
2000-10-31,-0.4651
2000-11-01,-2.8037
2000-11-02,-1.9231
2000-11-03,5.8824
2000-11-13,-5.5556
2000-11-27,0.4902
2000-11-30,0.0
2000-12-01,1.4634
2000-12-05,0.0
2000-12-06,0.0
2000-12-11,1.9231
2000-12-12,-1.8868
2000-12-18,1.9231
2000-12-19,5.6604
2000-12-20,5.3571
2000-12-27,-4.2373
2001-01-02,-0.885
2001-01-04,-3.5714
2001-01-09,-1.8519
2001-01-26,0.0
2001-02-01,0.9434
2001-02-02,-0.9346
2001-02-08,0.1179
2001-02-09,-0.1178
2001-02-12,0.0
2001-02-13,5.6604
2001-02-14,1.7856999999999998
2001-02-28,-6.1404
2001-03-01,-0.9346
2001-03-05,0.0
2001-03-06,0.0
2001-03-09,-1.8868
2001-03-21,1.9231
2001-03-22,-0.9434
2001-03-26,-0.9524
2001-04-02,0.0
2001-04-04,-2.8846
2001-04-17,2.9703
2001-04-24,-1.5385
2001-04-25,1.5625
2001-04-30,0.0
2001-05-09,5.0
2001-05-10,-5.1282
2001-05-16,0.3861
2001-05-18,5.0
2001-06-04,-3.5897
2001-06-05,2.5836
2001-06-06,-1.4815
2001-06-07,0.0
2001-06-08,-0.9774
2001-06-22,0.0
2001-06-29,0.0
2001-07-02,0.0
2001-07-13,4.4039
2001-07-19,-0.3636
2001-07-23,-3.5766
2001-07-26,0.0
2001-07-27,4.0878
2001-08-01,0.0
2001-08-06,-0.3636
2001-08-08,-3.2518000000000002
2001-08-09,0.3433
2001-08-21,-0.6767
2001-08-23,0.0757
2001-08-24,-0.035
2001-08-29,-0.419
2001-09-07,-7.8647
2001-09-20,1.0309
2001-09-25,0.0
2001-09-27,3.2653
2001-09-28,0.7905
2001-10-11,0.0
2001-10-18,-5.0471
2001-10-19,0.3593
2001-10-25,4.9383
2001-11-05,3.5294
2001-11-09,-3.0
2001-11-13,0.0
2001-11-15,0.7498
2001-11-27,-1.1628
2001-11-28,2.3529
2001-12-03,-1.9157
2001-12-07,0.0
2001-12-10,1.7969
2001-12-11,2.4559
2001-12-12,-2.2472
2001-12-13,3.4483
2001-12-17,-0.4444
2001-12-18,2.6786
2001-12-19,-0.3623
2001-12-20,0.0
2001-12-21,0.0
2001-12-28,0.0
2001-12-31,0.8727
2002-01-02,0.9373
2002-01-03,0.0
2002-01-04,3.3571
2002-01-14,-3.2481
2002-01-15,1.0714
2002-01-16,0.7067
2002-01-18,-1.7544
2002-01-22,0.0
2002-01-24,0.0
2002-02-01,4.2857
2002-02-05,-1.1644
2002-02-07,2.2176
2002-02-08,0.1356
2002-02-11,-1.8279999999999998
2002-02-13,-1.7241
2002-02-15,-1.7544
2002-03-15,0.0
2002-03-19,0.0
2002-03-20,0.0
2002-03-28,2.5
2002-04-02,-1.0453
2002-04-10,2.4648
2002-04-12,-1.7182
2002-04-18,-1.7483
2002-04-24,2.4911
2002-04-25,4.1667
2002-04-26,5.0
2002-05-01,-1.5873
2002-05-06,0.0
2002-05-08,-1.6129
2002-05-09,0.9836
2002-05-17,-2.2662
2002-05-20,0.6578
2002-05-21,-0.9835
2002-05-22,-0.0067
2002-05-24,0.0067
2002-06-06,0.0
2002-06-07,-0.0067
2002-06-12,0.0
2002-06-14,0.0
2002-06-17,0.0
2002-06-18,-1.3333
2002-06-20,-0.3378
2002-06-27,0.339
2002-07-01,0.0
2002-07-05,-0.3378
2002-07-09,0.339
2002-07-10,-1.6892
2002-07-16,0.0
2002-07-19,-1.7182
2002-08-08,0.007
2002-08-09,-0.007
2002-08-19,2.0979
2002-08-20,-2.0548
2002-08-29,-1.3916
2002-09-06,-0.3617
2002-09-09,0.4982
2002-09-13,-0.4887
2002-09-17,0.0
2002-09-25,-0.0071
2002-09-26,0.0
2002-09-27,-1.7793999999999999
2002-09-30,1.087
2002-10-03,-1.0753
2002-10-04,-0.3623
2002-10-07,-1.0909
2002-10-08,0.0
2002-10-09,0.0074
2002-10-10,-0.3676
2002-10-11,0.3616
2002-10-14,-0.3603
2002-10-16,12.9068
2002-10-18,-8.4967
2002-10-24,10.7143
2002-11-01,-14.5161
2002-11-08,1.8868
2002-11-12,2.3704
2002-11-15,3.1114
2002-11-27,1.3333
2002-12-09,-3.2548
2002-12-11,2.4338
2002-12-12,-4.0531
2002-12-13,9.2498
2002-12-23,6.3333
2002-12-26,0.3135
2002-12-27,0.625
2002-12-30,0.3727
2003-01-07,1.7946
2003-01-09,2.7356
2003-01-10,4.7337
2003-01-15,-0.2825
2003-01-16,-0.1133
2003-01-21,0.2552
2003-01-23,-3.0269
2003-01-24,-2.9755000000000003
2003-01-28,-4.089
2003-02-04,-5.1411
2003-02-05,4.8909
2003-02-06,-0.063
2003-02-10,-3.657
2003-02-11,3.6584
2003-02-20,3.0999
2003-02-21,4.4703
2003-02-24,0.6448
2003-02-26,-1.2231
2003-02-27,2.2995
2003-02-28,0.2882
2003-03-03,-2.2989
2003-03-04,-1.0588
2003-03-05,-0.7134
2003-03-07,1.1377
2003-03-10,1.6578
2003-03-12,-1.7471999999999999
2003-03-13,-0.3557
2003-03-14,0.3569
2003-03-17,2.134
2003-03-18,0.6965
2003-03-19,2.0173
2003-03-20,0.0
2003-03-24,1.6949
2003-03-26,0.4444
2003-03-27,0.9403
2003-03-28,0.7123
2003-04-01,-0.4353
2003-04-02,0.765
2003-04-04,-3.4707
2003-04-08,-1.8538999999999999
2003-04-09,-0.9731
2003-04-10,1.4451
2003-04-11,-0.7977
2003-04-14,0.0
2003-04-15,-0.6318
2003-04-16,0.578
2003-04-22,1.3793
2003-04-23,0.0567
2003-04-24,-0.4533
2003-04-28,0.1138
2003-04-30,0.0569
2003-05-06,0.2841
2003-05-07,-0.0567
2003-05-08,0.0567
2003-05-13,0.0
2003-05-16,0.0
2003-05-19,0.5666
2003-05-20,-3.3803
2003-05-21,1.6851
2003-05-23,-2.5173
2003-05-27,-0.5882
2003-05-28,0.0
2003-05-30,-0.2959
2003-06-02,0.0
2003-06-03,3.3828
2003-06-04,-1.837
2003-06-05,5.2632
2003-06-06,1.2778
2003-06-10,-1.3714
2003-06-12,0.1112
2003-06-13,-0.2778
2003-06-16,0.2786
2003-06-17,0.8333
2003-06-20,3.135
2003-06-26,-2.7192
2003-06-27,-2.7457000000000003
2003-06-30,-0.3388
2003-07-01,-0.0283
2003-07-02,0.9918
2003-07-07,1.2907
2003-07-23,-1.1745
2003-07-24,0.0673
2003-07-29,1.9607999999999999
2003-07-30,0.8242
2003-07-31,1.3079
2003-08-04,1.6676
2003-08-05,2.3810000000000002
2003-08-07,0.7235
2003-08-08,-4.3099
2003-08-13,4.504
2003-08-14,0.0513
2003-08-19,-0.5128
2003-08-20,-2.0619
2003-08-21,0.0
2003-08-25,1.8420999999999998
2003-08-26,-0.5168
2003-08-28,0.2805
2003-09-02,0.4973
2003-09-05,0.5155
2003-09-08,0.0
2003-09-10,-0.1026
2003-09-16,-1.4374
2003-09-19,0.7813
2003-09-24,-0.5685
2003-09-29,-0.2599
2003-10-02,1.2976
2003-10-06,-2.0011
2003-10-07,0.0052
2003-10-09,3.1967
2003-10-10,0.4069
2003-10-13,0.1013
2003-10-15,-1.5688
2003-10-20,1.1362
2003-10-21,4.0567
2003-10-22,-1.5047000000000001
2003-10-28,-0.6994
2003-10-29,2.6474
2003-11-03,0.3893
2003-11-05,0.0969
2003-11-12,-1.3075
2003-11-13,0.0981
2003-11-17,-0.5392
2003-11-18,0.0493
2003-11-19,-1.2315
2003-11-20,-1.2469000000000001
2003-11-26,4.5455
2003-12-01,0.8213
2003-12-02,4.9305
2003-12-03,1.8311
2003-12-05,0.0
2003-12-09,0.0448
2003-12-11,-2.286
2003-12-12,-2.2018
2003-12-19,-7.1295
2003-12-24,6.9697
2003-12-30,2.5968
2003-12-31,1.2425
2004-01-05,1.1364
2004-01-07,-2.3371
2004-01-08,-1.5186
2004-01-09,-10.0467
2004-01-14,0.5195
2004-01-15,0.0
2004-01-16,0.3618
2004-01-26,6.3337
2004-02-02,0.0
2004-02-03,-0.3341
2004-02-04,-0.7337
2004-02-06,-5.7758
2004-02-09,5.1948
2004-02-10,-1.2346
2004-02-13,-2.5
2004-02-17,-0.5077
2004-02-23,1.5412
2004-02-25,-2.5888
2004-02-26,4.2209
2004-02-27,-5.0
2004-03-01,-1.6316000000000002
2004-03-03,-2.0867
2004-03-04,1.9125999999999999
2004-03-08,-2.1448
2004-03-09,0.5479
2004-03-10,-0.4905
2004-03-12,-0.0548
2004-03-15,2.1918
2004-03-16,0.0
2004-03-17,0.0
2004-03-18,0.0
2004-03-25,-0.8043
2004-03-26,1.0811
2004-04-07,0.0
2004-04-08,4.0053
2004-04-16,-0.5604
2004-04-27,-0.0052
2004-04-29,-1.7529
2004-05-04,-1.3158
2004-05-05,-0.4213
2004-05-07,3.2725
2004-05-10,-2.4997
2004-05-13,-1.5957
2004-05-20,0.1081
2004-05-21,-1.2959
2004-05-24,2.2976
2004-05-25,1.5455
2004-06-03,-3.8391
2004-06-04,3.9978
2004-06-14,-3.8968
2004-06-18,0.0
2004-06-30,0.0055
2004-07-01,2.6793
2004-07-06,-3.1483
2004-07-08,1.9284
2004-07-23,1.6216
2004-07-26,0.0
2004-07-27,-2.9202
2004-07-28,3.0081
2004-08-05,-2.6596
2004-08-25,-0.2732
2004-08-27,1.3699
2004-09-08,-1.3514
2004-09-10,1.0411
2004-09-13,-1.0304
2004-09-14,1.6438000000000001
2004-09-22,0.0
2004-09-24,-1.6173
2004-09-28,0.0055
2004-09-30,-0.0055
2004-10-05,0.0
2004-10-07,0.0
2004-10-12,2.4657999999999998
2004-10-13,-2.4064
2004-10-19,0.0055
2004-10-20,-0.0055
2004-10-21,0.0055
2004-10-22,0.0
2004-10-29,1.3643
2004-11-03,3.2432
2004-11-04,-0.0052
2004-12-03,-1.3613
2004-12-06,-3.1212
2004-12-07,-0.0055
2004-12-08,0.0
2004-12-15,0.0
2004-12-30,0.274
2004-12-31,-0.2678
2005-01-10,1.4191
2005-01-11,-0.054
2005-01-12,1.3514
2005-01-13,-2.1333
2005-01-20,0.0
2005-01-21,-0.545
2005-01-25,0.0
2005-01-26,0.0
2005-01-28,0.0
2005-02-02,0.0
2005-02-03,1.0411
2005-02-09,0.0542
2005-02-18,-1.084
2005-02-22,-1.3699
2005-02-23,0.0
2005-02-24,3.0556
2005-03-03,-1.8329
2005-03-11,-6.6447
2005-03-14,1.1764999999999999
2005-03-28,-1.2209
2005-04-05,5.8858
2005-04-06,-5.6142
2005-04-07,1.5312000000000001
2005-04-08,0.6381
2005-04-12,-2.7032
2005-04-18,2.1859
2005-04-29,-2.2029
2005-05-02,0.1778
2005-05-04,2.071
2005-05-13,0.5797
2005-05-16,-2.0173
2005-05-17,-2.0588
2005-05-23,-0.0601
2005-05-24,-0.8413
2005-06-07,-1.5152
2005-06-13,0.0
2005-06-14,0.0
2005-06-16,3.0769
2005-06-20,-2.8657
2005-06-21,-1.6595
2005-06-30,1.5625
2005-07-07,0.3077
2005-07-15,0.0
2005-07-18,0.0
2005-07-25,-1.5337
2005-07-29,0.3115
2005-08-01,0.1863
2005-08-02,-0.186
2005-08-04,0.6211
2005-08-05,1.8519
2005-08-15,-0.8121
2005-08-18,-2.2363
2005-08-22,3.125
2005-08-30,6.0606
2005-08-31,0.0
2005-09-01,0.0
2005-09-02,0.0
2005-09-06,0.8571
2005-09-07,0.2833
2005-09-13,-2.4859
2005-09-14,1.3905
2005-09-15,0.0571
2005-09-16,0.514
2005-09-19,0.9659
2005-09-22,0.7316
2005-10-07,0.0
2005-10-10,-0.3296
2005-10-12,0.9473
2005-10-18,-1.166
2005-10-25,-1.6854
2005-10-31,2.1714
2005-11-09,1.2304
2005-11-14,0.8287
2005-12-06,1.3699
2005-12-07,2.7027
2005-12-08,0.0
2005-12-09,9.3158
2005-12-13,-3.7073
2005-12-20,-2.5
2005-12-21,0.0513
2006-01-06,2.2553
2006-01-10,-0.2005
2006-01-11,-2.5113
2006-01-13,0.0
2006-01-17,-2.1123
2006-01-19,1.3158
2006-01-20,0.1039
2006-01-25,0.6746
2006-01-30,1.2887
2006-02-01,1.7812000000000001
2006-02-06,2.15
2006-02-07,0.0
2006-02-08,1.5663
2006-02-10,-3.8554
2006-02-13,-0.0501
2006-03-20,-1.7050999999999998
2006-03-22,1.0204
2006-03-29,1.0101
2006-04-03,1.25
2006-04-19,-0.2469
2006-04-20,0.2475
2006-04-25,1.1852
2006-04-26,-2.3865
2006-04-28,2.4949
2006-05-03,0.4878
2006-05-04,1.236
2006-05-05,0.2176
2006-05-09,1.044
2006-05-10,3.2286
2006-05-11,0.9174
2006-05-15,0.1818
2006-05-16,0.4991
2006-05-17,-0.0446
2006-05-19,5.3291
2006-05-22,-6.518
2006-05-24,6.6514
2006-05-25,2.8387000000000002
2006-05-31,0.2928
2006-06-01,3.6696999999999997
2006-06-02,3.58
2006-06-05,1.6311
2006-06-06,0.6909
2006-06-07,0.1867
2006-06-08,1.8182
2006-06-09,3.3482
2006-06-12,3.4917
2006-06-13,5.913
2006-06-14,2.6273
2006-06-15,-9.728
2006-06-16,-3.5231
2006-06-19,-11.817
2006-06-20,-6.9583
2006-06-21,0.7165
2006-06-22,3.1125
2006-06-23,0.0862
2006-06-26,-0.9048
2006-06-27,0.0
2006-06-29,0.8688
2006-07-06,1.2939
2006-07-07,0.0
2006-07-10,1.234
2006-07-12,1.5973000000000002
2006-07-13,1.3653
2006-07-19,-2.0816
2006-07-21,-1.3338999999999999
2006-07-24,0.0
2006-07-25,-1.0139
2006-07-26,-0.0427
2006-07-27,0.7259
2006-07-31,3.3489
2006-08-01,-2.9943
2006-08-02,-0.7611
2006-08-03,9.7145
2006-08-04,-0.0388
2006-08-08,0.2331
2006-08-16,-3.1008
2006-08-28,-0.84
2006-08-30,1.5329000000000002
2006-08-31,-4.8073
2006-09-11,6.4274000000000004
2006-09-12,1.1764999999999999
2006-09-15,1.8992
2006-09-18,8.4062
2006-09-19,-3.193
2006-09-20,-0.6162
2006-09-26,-1.6047
2006-09-27,0.0741
2006-09-28,2.5556
2006-10-02,2.9252000000000002
2006-10-03,-5.1579
2006-10-06,3.3518
2006-10-09,-1.5603
2006-10-10,3.1632
2006-10-11,1.3747
2006-10-12,-3.0946
2006-10-13,-4.8439
2006-10-17,1.81
2006-10-18,9.2222
2006-10-19,-5.8325
2006-10-23,2.2686
2006-10-24,-2.5
2006-10-25,-0.5778
2006-10-26,0.7991
2006-10-27,-2.7027
2006-10-30,0.0
2006-11-01,-2.037
2006-11-02,-2.949
2006-11-07,2.5711
2006-11-08,-2.3547000000000002
2006-11-09,1.3224
2006-11-13,-5.2162
2006-11-14,3.0327
2006-11-17,1.2186
2006-11-20,2.7189
2006-11-21,4.0676
2006-11-24,-1.3296999999999999
2006-11-27,-0.1105
2006-11-29,0.9406
2006-12-04,2.6102
2006-12-05,-3.3452
2006-12-06,0.405
2006-12-11,0.0733
2006-12-14,-3.188
2006-12-15,2.1953
2006-12-18,-6.7407
2006-12-20,0.3574
2006-12-21,2.6513999999999998
2006-12-22,-4.7803
2006-12-26,0.0
2007-01-03,-1.6189
2007-01-05,1.0283
2007-01-12,3.2989
2007-01-17,2.5242
2007-01-19,0.6154
2007-01-25,-0.6116
2007-01-26,-2.5385
2007-01-29,-1.7364000000000002
2007-02-01,-1.5663
2007-02-07,4.0392
2007-02-08,4.902
2007-02-09,2.243
2007-02-13,2.1938
2007-02-14,-0.8766
2007-02-15,-0.3429
2007-02-20,1.4487999999999999
2007-02-23,0.3575
2007-02-26,3.2012
2007-03-01,-2.6543
2007-03-07,0.5666
2007-03-08,-1.3732
2007-03-12,3.9267
2007-03-13,-2.9195
2007-03-14,-0.92
2007-03-15,0.0
2007-03-16,2.5
2007-03-19,0.5226
2007-03-21,-4.1248
2007-03-22,-0.2169
2007-03-28,-13.0435
2007-03-29,10.0
2007-03-30,6.7045
2007-04-05,0.3905
2007-04-10,-3.2885
2007-04-11,8.2084
2007-04-16,1.3685
2007-04-18,-1.6667
2007-04-19,1.6949
2007-04-20,-2.0
2007-04-24,-2.9592
2007-04-25,-2.2082
2007-04-26,2.4731
2007-05-02,3.1829
2007-05-03,3.3898
2007-05-04,0.0
2007-05-07,1.5082
2007-05-09,-3.9083
2007-05-11,0.1681
2007-05-14,-0.4027
2007-05-15,0.4043
2007-05-16,0.6711
2007-05-17,1.6667
2007-05-18,-1.4426
2007-05-21,-1.996
2007-05-22,0.2716
2007-05-23,-1.6249
2007-05-24,-0.2065
2007-05-25,0.3448
2007-05-29,0.0
2007-05-30,-0.2405
2007-05-31,1.7224
2007-06-01,-0.6773
2007-06-04,-1.432
2007-06-05,1.8679000000000001
2007-06-06,1.3243
2007-06-07,-1.9771999999999998
2007-06-08,-6.6325
2007-06-11,-1.245
2007-06-12,0.0371
2007-06-14,0.3336
2007-06-15,1.1821
2007-07-03,-2.5192
2007-07-06,-3.4082
2007-07-09,3.102
2007-07-11,3.0086
2007-07-12,-1.0588
2007-07-13,-4.2066
2007-07-16,5.3929
2007-07-17,0.9503
2007-07-19,-4.9602
2007-07-20,3.0095
2007-07-23,-1.8860999999999999
2007-07-26,-0.0754
2007-07-30,1.8484
2007-07-31,3.7037
2007-08-01,3.0357
2007-08-02,-3.7088
2007-08-06,-3.9957000000000003
2007-08-08,-1.5748
2007-08-09,0.9524
2007-08-10,0.6415
2007-08-14,1.2373
2007-08-16,-3.3333
2007-08-20,1.5326
2007-08-21,5.4717
2007-08-24,-5.0089
2007-08-28,3.6535
2007-09-05,1.7442
2007-09-10,-2.6429
2007-09-11,-2.7141
2007-09-12,3.4309
2007-09-14,-3.3904
2007-09-17,-0.566
2007-09-18,1.7078
2007-09-20,0.7463
2007-09-26,3.1481
2007-09-27,-0.3591
2007-10-08,0.2162
2007-10-09,-0.036
2007-10-11,1.0791
2007-10-12,-3.1673
2007-10-15,1.323
2007-10-16,2.0312
2007-10-17,-1.2086999999999999
2007-10-18,0.0
2007-10-22,-3.7782999999999998
2007-10-26,-0.0778
2007-10-29,-0.0344
2007-10-30,0.936
2007-11-06,-3.5608
2007-11-07,1.3923
2007-11-08,-0.4249
2007-11-14,-0.9524
2007-11-19,-0.9615
2007-11-26,-0.1165
2007-11-27,0.5832
2007-11-29,0.5025
2007-11-30,-0.7692
2007-12-04,0.7752
2007-12-06,-1.3462
2007-12-07,-0.9747
2007-12-10,-0.1181
2007-12-11,1.6949
2007-12-12,-2.1318
2007-12-13,-1.3860999999999999
2007-12-18,0.0
2007-12-19,0.0
2007-12-20,-1.6064
2007-12-21,-3.0612
2007-12-27,-4.8421
2007-12-31,15.0
2008-01-02,-7.6568000000000005
2008-01-08,-4.1667
2008-01-15,0.0
2008-01-16,0.0
2008-01-17,0.0
2008-01-18,0.0
2008-01-22,1.087
2008-01-31,0.8602
2008-02-01,-3.1983
2008-02-05,1.3216
2008-02-06,0.0
2008-02-08,0.7391
2008-02-11,3.9707
2008-02-12,-0.3736
2008-02-13,-2.0833
2008-02-14,-1.2766
2008-02-15,-0.2155
2008-02-20,-0.7343
2008-02-21,-4.134
2008-02-22,3.9492000000000003
2008-02-25,-5.7642
2008-02-26,-0.0927
2008-02-27,0.0
2008-02-28,1.2987
2008-02-29,-2.4725
2008-03-03,0.2817
2008-03-04,0.4682
2008-03-05,2.3765
2008-03-07,-3.5048
2008-03-10,-0.5189
2008-03-11,0.9483
2008-03-12,0.8455
2008-03-13,0.1397
2008-03-14,-0.0006
2008-03-17,-2.65
2008-03-18,-0.335
2008-03-19,-0.5273
2008-03-20,-1.2048
2008-03-24,2.439
2008-03-25,0.9524
2008-04-02,-0.9434
2008-04-03,-4.2857
2008-04-04,0.0
2008-04-07,0.0
2008-04-08,2.4876
2008-04-21,-2.1845
2008-04-22,-0.7444
2008-04-23,-1.95
2008-04-25,1.9888
2008-04-28,1.8
2008-04-29,-1.5963
2008-04-30,1.6221999999999999
2008-05-01,5.1081
2008-05-05,-4.6495
2008-05-06,0.5146
2008-05-07,-0.0481
2008-05-08,5.2189
2008-05-12,3.6161
2008-05-13,-8.0089
2008-05-14,0.4377
2008-05-15,0.2906
2008-05-16,0.0
2008-05-19,0.676
2008-05-20,-0.2398
2008-05-21,0.0
2008-05-22,-0.1442
2008-05-28,0.1444
2008-05-29,-0.1923
2008-05-30,3.5164
2008-06-02,-2.5128
2008-06-03,-0.1432
2008-06-04,1.7686
2008-06-05,-1.8317999999999999
2008-06-06,0.4785
2008-06-09,2.1429
2008-06-11,2.0513
2008-06-12,-0.4111
2008-06-13,-2.7523
2008-06-17,2.5943
2008-06-18,3.4483
2008-06-20,-2.6667
2008-06-23,0.9132
2008-06-25,-3.8462
2008-06-26,2.4471
2008-06-30,-1.8374000000000001
2008-07-01,-1.4506000000000001
2008-07-03,0.9022
2008-07-08,3.3412
2008-07-09,-1.0929
2008-07-11,-0.8517
2008-07-14,-0.9519
2008-07-17,1.5002
2008-07-18,-2.0323
2008-07-21,-0.4715
2008-07-22,0.1895
2008-07-23,3.3097
2008-07-25,1.7391
2008-07-28,-1.2146
2008-08-06,0.1821
2008-08-07,0.0
2008-08-08,2.2727
2008-08-18,-0.4889
2008-08-20,0.3126
2008-08-25,-2.3598
2008-08-29,-0.1368
2008-09-03,0.0
2008-09-05,0.0
2008-09-08,-4.0639
2008-09-09,-0.0476
2008-09-12,-9.5238
2008-09-15,1.0526
2008-09-16,1.3021
2008-09-19,3.2391
2008-09-23,-0.1494
2008-09-26,-0.2494
2008-09-29,0.0
2008-09-30,2.4
2008-10-06,-0.1465
2008-10-07,-2.2005
2008-10-08,-0.05
2008-10-09,-0.5503
2008-10-13,-1.7606000000000002
2008-10-15,-5.2739
2008-10-23,1.3514
2008-10-28,-9.8133
2008-10-30,-0.5914
2008-11-03,6.0678
2008-11-04,-1.0095
2008-11-05,-1.813
2008-11-06,3.2891
2008-11-07,-4.7486
2008-11-11,11.437
2008-11-12,-2.1053
2008-11-17,0.0
2008-11-20,-5.8597
2008-11-21,0.0001
2008-12-01,2.7977
2008-12-09,-6.6111
2008-12-10,-1.1898
2008-12-11,5.3582
2008-12-12,35.5429
2008-12-15,-13.6172
2008-12-16,0.5857
2008-12-17,-2.7171
2008-12-18,7.7805
2008-12-19,-0.509
2008-12-22,11.1628
2008-12-23,0.2929
2008-12-24,0.0834
2008-12-29,-7.253
2008-12-30,-0.6292
2008-12-31,8.5482
2009-01-02,-4.3083
2009-01-06,1.8462
2009-01-07,-5.3442
2009-01-12,1.1743000000000001
2009-01-13,3.7946
2009-01-21,2.0215
2009-01-23,-7.2513
2009-01-26,0.8636
2009-01-27,-4.0559
2009-01-28,6.5289
2009-01-30,4.4533
2009-02-03,-5.2343
2009-02-04,-1.4254
2009-02-05,0.5423
2009-02-06,-2.5169
2009-02-09,10.2812
2009-02-10,-12.8344
2009-02-12,5.4197
2009-02-17,2.3658
2009-02-18,-0.4444
2009-02-19,3.7946
2009-02-20,2.5376
2009-02-23,-3.523
2009-02-24,-4.0223
2009-02-27,1.0193
2009-03-11,-7.3543
2009-03-16,1.8024
2009-03-19,2.6037
2009-03-20,-4.3559
2009-03-23,0.0484
2009-03-24,-3.1477
2009-03-25,-1.25
2009-03-26,1.8228
2009-03-27,3.7295
2009-04-02,6.3758
2009-04-03,0.4957
2009-04-06,0.0006
2009-04-09,7.1743
2009-04-13,-2.7197
2009-04-14,2.7096999999999998
2009-04-15,0.5025
2009-04-16,-6.2078
2009-04-22,5.286
2009-04-23,-0.6751
2009-04-24,3.9932
2009-04-27,-3.3497
2009-04-28,1.0989
2009-04-29,0.3344
2009-04-30,4.375
2009-05-01,-0.2395
2009-05-04,0.04
2009-05-05,-1.232
2009-05-08,3.4262
2009-05-13,-3.8296
2009-05-15,1.7508
2009-05-18,2.8811999999999998
2009-05-26,1.9443000000000001
2009-05-28,-4.6161
2009-05-29,4.12
2009-06-03,-6.2620000000000005
2009-06-04,2.418
2009-06-10,2.9612
2009-06-11,-2.8367
2009-06-15,3.9995000000000003
2009-06-16,-0.0385
2009-06-17,0.1924
2009-06-22,5.6068
2009-06-23,1.8182
2009-06-24,8.0714
2009-06-25,0.7601
2009-06-26,6.4611
2009-06-29,2.0383
2009-06-30,0.1461
2009-07-01,-0.6934
2009-07-02,-1.275
2009-07-06,-0.984
2009-07-07,-2.2359999999999998
2009-07-08,1.2071
2009-07-09,-12.1155
2009-07-10,-4.8214
2009-07-13,-0.3377
2009-07-14,0.3389
2009-07-15,-7.6923
2009-07-21,-9.187
2009-07-22,-0.5819
2009-07-24,-1.891
2009-07-27,8.7655
2009-07-28,1.4768
2009-07-29,0.0
2009-07-30,0.0
2009-07-31,5.9875
2009-08-03,-1.6864
2009-08-04,2.5933
2009-08-05,0.0
2009-08-06,0.0
2009-08-07,0.8168
2009-08-10,0.0
