ticker,APTY US Equity
2016-06-02,0.0
2016-06-06,0.0
2016-06-07,-5.625
2016-06-09,-20.5298
2016-06-13,33.3333
2016-06-14,-25.0
2016-06-15,6.6667
2016-06-16,-37.5
2016-06-20,0.0
2016-06-21,0.0
2016-06-23,-50.0
2016-07-08,0.0
2016-07-12,80.0
2016-07-13,0.0
2016-07-15,0.0
2016-07-18,122.2222
2016-07-19,0.0
2016-07-20,45.0
2016-07-21,-6.4655000000000005
2016-07-25,-26.2673
2016-07-28,-50.0
2016-08-04,-50.0
2016-08-05,-40.0
2016-08-08,-12.5
2016-08-09,64.2857
2016-08-11,-7.2464
2016-08-12,0.0
2016-08-17,9.375
2016-08-18,11.4286
2016-08-19,-17.9487
2016-08-23,17.1875
2016-08-30,14.6667
2016-09-02,-59.3023
2016-09-07,91.4286
2016-09-08,-11.9403
2016-09-09,-13.5593
2016-09-13,-5.8824
2016-09-14,-2.0833
2016-09-15,29.7872
2016-09-16,14.7541
2016-09-19,57.1429
2016-09-20,-10.0
2016-09-21,11.1111
2016-09-22,56.3636
2016-09-23,44.186
2016-09-26,-4.0323
2016-09-27,-18.4874
2016-09-28,23.7113
2016-09-29,-12.0833
2016-09-30,0.0
2016-10-03,-11.8483
2016-10-04,0.0
2016-10-05,10.7527
2016-10-06,-19.9029
2016-10-07,20.0
2016-10-10,-13.1313
2016-10-11,-16.2791
2016-10-12,5.5556
2016-10-13,-13.1579
2016-10-14,-21.2121
2016-10-17,-15.3846
2016-10-18,-9.0909
2016-10-19,20.0
2016-10-20,-14.5833
2016-10-21,-6.0976
2016-10-24,-10.3896
2016-10-25,0.0
2016-10-26,7.2464
2016-10-27,-2.7027
2016-10-28,0.0
2016-10-31,4.1667
2016-11-01,-10.6667
2016-11-02,-4.4776
2016-11-03,-29.6875
2016-11-04,31.1111
2016-11-07,-5.0847
2016-11-08,3.5714
2016-11-09,-6.8966
2016-11-10,-11.1111
2016-11-11,-16.6667
2016-11-14,7.5
2016-11-15,-18.6047
2016-11-16,60.0
2016-11-17,32.1429
2016-11-18,0.0
2016-11-21,-27.027
2016-11-22,9.2593
2016-11-23,-1.6949
2016-11-25,-6.8966
2016-11-28,-5.5556
2016-11-29,-5.8824
2016-11-30,-4.1667
2016-12-01,10.8696
2016-12-02,-21.5686
2016-12-05,20.0
2016-12-06,0.0
2016-12-07,-10.4167
2016-12-08,11.6279
2016-12-09,6.25
2016-12-12,-9.8039
2016-12-13,-2.1739
2016-12-14,35.5556
2016-12-15,-16.3934
2016-12-16,-19.6078
2016-12-19,9.7561
2016-12-20,20.0
2016-12-21,3.7037
2016-12-22,-3.5714
2016-12-23,0.0
2016-12-27,-1.8519
2016-12-28,5.6604
2016-12-29,-3.5714
2016-12-30,7.4074
2017-01-03,-8.6207
2017-01-04,-9.434
2017-01-05,10.4167
2017-01-06,20.7547
2017-01-09,-28.125
2017-01-10,6.5217
2017-01-11,2.0408
2017-01-12,-4.0
2017-01-13,6.25
2017-01-17,-19.6078
2017-01-18,12.1951
2017-01-19,0.0
2017-01-20,-2.1739
2017-01-23,0.0
2017-01-24,-6.6667
2017-01-25,2.3810000000000002
2017-01-26,-2.3256
2017-01-27,14.2857
2017-01-30,4.1667
2017-01-31,0.0
2017-02-01,-16.0
2017-02-02,2.3810000000000002
2017-02-03,9.3023
2017-02-06,-31.9149
2017-02-07,-6.25
2017-02-08,16.6667
2017-02-09,-8.5714
2017-02-10,6.25
2017-02-13,-5.8824
2017-02-14,-6.25
2017-02-15,16.6667
2017-02-16,-2.8571
2017-02-17,2.9412000000000003
2017-02-21,-14.2857
2017-02-22,0.0
2017-02-23,6.6667
2017-02-24,-15.625
2017-02-27,18.5185
2017-02-28,9.375
2017-03-01,-8.5714
2017-03-02,-9.375
2017-03-03,-6.8966
2017-03-06,14.8148
2017-03-07,-6.4516
2017-03-08,20.6897
2017-03-09,-8.5714
2017-03-10,-6.25
2017-03-13,-10.0
2017-03-14,18.5185
2017-03-15,0.0
2017-03-16,15.625
2017-03-17,-5.4054
2017-03-20,5.7143
2017-03-21,-13.5135
2017-03-22,0.0
2017-03-23,6.25
2017-03-24,8.8235
2017-03-27,0.0
2017-03-28,8.1081
2017-03-29,-2.5
2017-03-30,-17.9487
2017-03-31,25.0
2017-04-03,-5.0
2017-04-04,-10.526299999999999
2017-04-05,2.9412000000000003
2017-04-06,14.2857
2017-04-07,-7.5
2017-04-10,2.7027
2017-04-11,13.1579
2017-04-12,-11.6279
2017-04-13,5.2632
2017-04-17,7.5
2017-04-18,9.3023
2017-04-19,-2.1277
2017-04-20,0.0
2017-04-21,-10.8696
2017-04-24,9.7561
2017-04-25,-4.4444
2017-04-26,-2.3256
2017-04-27,7.1429
2017-04-28,2.2222
2017-05-01,-6.5217
2017-05-02,11.6279
2017-05-03,0.0
2017-05-04,-4.1667
2017-05-05,4.3478
2017-05-08,66.6667
2017-05-09,0.0
2017-05-10,60.0
2017-05-11,-6.25
2017-05-12,-26.6667
2017-05-15,-30.6818
2017-05-16,-11.4754
2017-05-17,-16.6667
2017-05-18,35.5556
2017-05-19,1.6393
2017-05-22,-1.6129
2017-05-23,-8.1967
2017-05-24,10.7143
2017-05-25,0.0
2017-05-26,-6.4516
2017-05-30,-12.069
2017-05-31,0.0
2017-06-01,13.7255
2017-06-02,-6.8966
2017-06-05,-11.1111
2017-06-06,16.6667
2017-06-07,2.8571
2017-06-08,0.0
2017-06-09,-2.7778
2017-06-12,2.8571
2017-06-13,5.5556
2017-06-14,-10.526299999999999
2017-06-15,2.9412000000000003
2017-06-16,2.8571
2017-06-19,-8.3333
2017-06-20,9.0909
2017-06-21,-16.6667
2017-06-22,16.6667
2017-06-23,0.0
2017-06-26,2.8571
2017-06-27,8.3333
2017-06-28,-5.1282
2017-06-29,0.0
2017-06-30,-16.2162
2017-07-03,16.129
2017-07-05,-4.6944
2017-07-06,-6.7327
2017-07-07,-0.625
2017-07-10,10.0629
2017-07-11,-8.5714
2017-07-12,-3.125
2017-07-13,77.4194
2017-07-14,40.5455
2017-07-17,-22.3803
2017-07-18,0.0
2017-07-19,0.3333
2017-07-20,12.9568
2017-07-21,0.0
2017-07-24,20.5882
2017-07-25,-2.439
2017-07-26,-1.25
2017-07-27,21.519
2017-07-28,12.5
2017-07-31,25.9259
2017-08-01,10.2941
2017-08-02,69.3333
2017-08-03,-13.3858
2017-08-04,61.3636
2017-08-07,-16.1972
2017-08-08,-10.9244
2017-08-09,-11.6981
2017-08-10,-11.538499999999999
2017-08-11,-3.3816
2017-08-14,50.5
2017-08-15,-10.299
2017-08-16,-1.8519
2017-08-17,3.3962
2017-08-18,-11.4964
2017-08-21,1.0309
2017-08-22,6.1224
2017-08-23,-6.5385
2017-08-24,-12.3457
2017-08-25,25.8216
2017-08-28,-7.0896
2017-08-29,-7.6305
2017-08-30,0.0
2017-08-31,6.5217
2017-09-01,1.6327
2017-09-05,8.4337
2017-09-06,-11.1111
2017-09-07,-0.8333
2017-09-08,1.2605
2017-09-11,-5.8091
2017-09-12,-16.2996
2017-09-13,-14.7368
2017-09-14,29.6296
2017-09-15,-5.2381
2017-09-18,-14.5729
2017-09-19,-2.9412000000000003
2017-09-20,2.4242
2017-09-21,-14.2012
2017-09-22,-10.3448
2017-09-25,7.6923
2017-09-26,13.5714
2017-09-27,-18.239
2017-09-28,-12.3077
2017-09-29,31.5789
2017-10-02,-14.0
2017-10-03,5.4496
2017-10-04,-5.168
2017-10-05,-5.4264
2017-10-06,-5.7377
2017-10-09,16.5217
2017-10-10,-3.5821
2017-10-11,-14.8607
2017-10-12,0.0
2017-10-13,3.6364
2017-10-16,3.3333
2017-10-17,-5.7725
2017-10-18,-28.8288
2017-10-19,-20.8861
2017-10-20,28.0
2017-10-23,2.5
2017-10-24,40.2439
2017-10-25,-4.3478
2017-10-26,2.7273
2017-10-27,-3.5398
2017-10-30,-17.4312
2017-10-31,21.1111
2017-11-01,0.9174
2017-11-02,-0.9091
2017-11-03,-8.2569
2017-11-06,0.0
2017-11-07,7.0
2017-11-08,-6.5421
2017-11-09,0.0
2017-11-10,-2.0
2017-11-13,-19.3878
2017-11-14,1.2658
2017-11-15,6.25
2017-11-16,5.8824
2017-11-17,-1.1111
2017-11-20,-3.3708
2017-11-21,-1.1628
2017-11-22,3.5294
2017-11-24,-9.0909
2017-11-27,-2.5
2017-11-28,-3.8462
2017-11-29,13.3333
2017-11-30,11.7647
2017-12-01,-2.1053
2017-12-04,0.0
2017-12-05,-7.5269
2017-12-06,1.1628
2017-12-07,10.3448
2017-12-08,9.375
2017-12-11,-4.7619
2017-12-12,-10.0
2017-12-13,44.4444
2017-12-14,-1.5385
2017-12-15,60.1563
2017-12-18,4.878
2017-12-19,-6.9767
2017-12-20,-5.0
2017-12-21,-5.7895
2017-12-22,20.1117
2017-12-26,-1.1628
2017-12-27,-8.2353
2017-12-28,-5.3846
2017-12-29,-1.897
2018-01-02,4.9724
2018-01-03,0.0
2018-01-04,-10.526299999999999
2018-01-05,-5.8824
2018-01-08,19.375
2018-01-09,-3.1414
2018-01-10,-5.1350999999999996
2018-01-11,-11.1111
2018-01-12,-8.9744
2018-01-16,-0.7042
2018-01-17,5.6738
2018-01-18,-4.698
2018-01-19,-1.4085
2018-01-22,-14.2857
2018-01-23,0.0
2018-01-24,-7.5
2018-01-25,0.9009
2018-01-26,-0.8929
2018-01-29,-9.9099
2018-01-30,20.0
2018-01-31,-2.5
2018-02-01,-14.5299
2018-02-02,-20.0
2018-02-05,33.75
2018-02-06,2.8037
2018-02-07,-9.0909
2018-02-08,-2.5
2018-02-09,9.7436
2018-02-12,-9.3458
2018-02-13,-2.0619
2018-02-14,-5.2632
2018-02-15,-4.4444
2018-02-16,11.6279
2018-02-20,2.0833
2018-02-21,-5.102
2018-02-22,2.1505
2018-02-23,-0.1053
2018-02-26,-5.1633
2018-02-27,5.0
2018-02-28,-10.0529
2018-03-01,5.8824
2018-03-02,-5.5556
2018-03-05,0.4706
2018-03-06,0.7026
2018-03-07,-1.1628
2018-03-08,0.0
2018-03-09,-11.7647
2018-03-12,33.3333
2018-03-13,-20.0
2018-03-14,-3.75
2018-03-15,3.8961
2018-03-16,-12.5
2018-03-19,-32.8571
2018-03-20,27.6596
2018-03-21,-3.3333
2018-03-22,-3.4483
2018-03-23,-1.7856999999999998
2018-03-26,-3.6364
2018-03-27,-1.8868
2018-03-28,-3.8462
2018-03-29,-10.0
2018-04-02,2.2222
2018-04-03,-2.1739
2018-04-04,0.0
2018-04-05,11.1111
2018-04-06,8.0
2018-04-09,-22.2222
2018-04-10,19.0476
2018-04-11,-24.0
2018-04-12,78.9474
2018-04-13,-7.3529
2018-04-16,-6.3492
2018-04-17,-5.0847
2018-04-18,5.3571
2018-04-19,-6.7797
2018-04-20,-5.4545
2018-04-23,7.6923
2018-04-24,-10.7143
2018-04-25,0.0
2018-04-26,-7.2
2018-04-27,4.7414
2018-04-30,1.6461000000000001
2018-05-01,0.0
2018-05-02,1.2146
2018-05-03,-2.0
2018-05-04,0.4082
2018-05-07,-0.2033
2018-05-08,22.1996
2018-05-09,-5.3333
2018-05-10,-11.9718
2018-05-11,0.0
2018-05-14,24.0
2018-05-15,-2.9032
2018-05-16,-0.3322
2018-05-17,0.0
2018-05-18,-3.3333
2018-05-21,-8.6207
2018-05-22,5.6604
2018-05-23,16.0714
2018-05-24,-13.8462
2018-05-25,16.0714
2018-05-29,-3.0769
2018-05-30,1.9048
2018-05-31,9.0343
2018-06-01,0.0
2018-06-04,0.0
2018-06-05,-10.0
2018-06-06,11.1111
2018-06-07,-1.4285999999999999
2018-06-08,-13.0435
2018-06-11,9.8333
2018-06-12,-0.7587
2018-06-13,11.6208
2018-06-14,-2.7397
2018-06-15,-6.338
2018-06-18,-0.7519
2018-06-19,-1.5152
2018-06-20,-10.7692
2018-06-21,8.6207
2018-06-22,3.1746
2018-06-25,7.6923
2018-06-26,-14.2857
2018-06-27,0.0
2018-06-28,5.0
2018-06-29,-3.1746
2018-07-02,-9.8361
2018-07-03,-1.8182
2018-07-05,-11.1111
2018-07-06,-16.6667
2018-07-09,12.5
2018-07-10,1.1111
2018-07-11,-12.0879
2018-07-12,11.25
2018-07-13,10.1124
2018-07-16,-10.2041
2018-07-17,-9.0909
2018-07-18,10.0
2018-07-19,-2.2727
2018-07-20,1.1628
2018-07-23,42.5287
2018-07-24,-4.8387
2018-07-25,1.3559
2018-07-26,-1.3378
2018-07-27,-14.8644
2018-07-30,45.3315
2018-07-31,-4.1096
2018-08-01,5.7143
2018-08-02,-6.7568
2018-08-03,0.0
2018-08-06,-1.4493
2018-08-07,-1.4706000000000001
2018-08-08,-1.4925
2018-08-09,22.7273
2018-08-10,13.5802
2018-08-13,21.7391
2018-08-14,-19.6429
2018-08-15,-22.2222
2018-08-16,-7.1429
2018-08-17,-13.8462
2018-08-20,26.6071
2018-08-21,-8.3216
2018-08-22,23.0769
2018-08-23,37.5
2018-08-24,63.6364
2018-08-27,-8.8889
2018-08-28,-20.7317
2018-08-29,-20.0
2018-08-30,23.2692
2018-08-31,8.4243
2018-09-04,-2.8777
2018-09-05,-20.0
2018-09-06,5.5556
2018-09-07,-4.386
2018-09-10,-16.5138
2018-09-11,2.1978
2018-09-12,-3.871
2018-09-13,0.6711
2018-09-14,5.5556
2018-09-17,-4.7368
2018-09-18,-0.5525
2018-09-19,-8.8889
2018-09-20,-2.439
2018-09-21,-8.125
2018-09-24,8.8435
2018-09-25,-10.0
2018-09-26,-13.8889
2018-09-27,20.9677
2018-09-28,-9.3333
2018-10-01,-10.2941
2018-10-02,-4.918
2018-10-03,3.4483
2018-10-04,0.0
2018-10-05,13.3333
2018-10-08,-11.7647
2018-10-09,0.0
2018-10-10,0.0
2018-10-11,-3.3333
2018-10-12,0.0
2018-10-15,3.4483
2018-10-16,-13.3333
2018-10-17,9.6154
2018-10-18,-7.0175
2018-10-19,-3.7736
2018-10-22,-13.7255
2018-10-23,0.0
2018-10-24,4.5455
2018-10-25,0.0
2018-10-26,-15.2174
2018-10-29,1.2821
2018-10-30,2.5316
2018-10-31,28.3951
2018-11-01,3.8462
2018-11-02,-4.4444
2018-11-05,-22.4806
2018-11-06,0.0
2018-11-07,5.0
2018-11-08,-4.7619
2018-11-09,0.0
2018-11-12,0.0
2018-11-13,-12.5
2018-11-14,5.7143
2018-11-15,-2.7027
2018-11-16,-5.5556
2018-11-19,5.8824
2018-11-20,-8.3333
2018-11-21,9.0909
2018-11-23,-8.3333
2018-11-26,-15.1515
2018-11-27,0.0
2018-11-28,-7.1429
2018-11-29,-11.538499999999999
2018-11-30,8.6957
2018-12-03,4.0
2018-12-04,-7.6923
2018-12-06,15.8333
2018-12-07,-15.467600000000001
2018-12-10,-2.1277
2018-12-11,4.3478
2018-12-12,8.3333
2018-12-13,-3.8462
2018-12-14,20.0
2018-12-17,-3.3333
2018-12-18,-1.7241
2018-12-19,-5.2632
2018-12-20,3.7037
2018-12-21,-14.2857
2018-12-24,-8.3333
2018-12-26,4.5455
2018-12-27,-26.087
2018-12-28,0.0
2018-12-31,0.0
2019-01-02,-5.8824
2019-01-03,0.0
2019-01-04,-6.25
2019-01-07,6.6667
2019-01-08,6.25
2019-01-09,-11.7647
2019-01-10,-13.3333
2019-01-11,0.0
2019-01-14,15.3846
2019-01-15,-6.6667
2019-01-16,-21.4286
2019-01-17,9.0909
2019-01-18,-12.5
2019-01-22,4.7619
2019-01-23,-18.1818
2019-01-24,11.1111
2019-01-25,-10.0
2019-01-28,0.0
2019-01-29,11.1111
2019-01-30,10.0
2019-01-31,-9.0909
2019-02-01,-10.0
2019-02-04,0.0
2019-02-05,5.5556
2019-02-06,5.2632
2019-02-07,10.0
2019-02-08,9.0909
2019-02-11,0.0
2019-02-12,-16.6667
2019-02-13,10.0
2019-02-14,0.0
2019-02-15,0.0
2019-02-19,0.0
2019-02-20,27.2727
2019-02-21,-7.1429
2019-02-22,7.6923
2019-02-25,-21.4286
2019-02-26,0.0
2019-02-27,0.0
2019-02-28,-9.0909
2019-03-01,-10.0
2019-03-04,-11.1111
2019-03-05,0.0
2019-03-06,12.5
2019-03-07,-22.2222
2019-03-08,11.4286
2019-03-11,2.5641
2019-03-12,-25.0
2019-03-13,33.3333
2019-03-14,0.0
2019-03-15,-12.5
2019-03-18,0.0
2019-03-19,0.0
2019-03-20,-28.5714
2019-03-21,10.0
2019-03-22,27.2727
2019-03-25,0.0
2019-03-26,-21.4286
2019-03-27,-9.0909
2019-03-28,20.0
2019-03-29,0.0
2019-04-01,0.0
2019-04-02,0.0
2019-04-03,-16.6667
2019-04-04,0.0
2019-04-05,0.0
2019-04-08,-20.0
2019-04-09,0.0
2019-04-10,25.0
2019-04-11,0.0
2019-04-12,0.0
2019-04-15,0.0
2019-04-16,20.0
2019-04-17,-16.6667
2019-04-18,0.0
2019-04-22,20.0
2019-04-23,0.0
2019-04-24,-16.6667
2019-04-25,0.0
2019-04-26,20.0
2019-04-29,-33.3333
2019-04-30,25.0
2019-05-01,-20.0
2019-05-02,25.0
2019-05-03,-20.0
2019-05-06,25.0
2019-05-07,0.0
2019-05-08,-20.0
2019-05-09,0.0
2019-05-10,0.0
2019-05-13,0.0
2019-05-14,-25.0
2019-05-15,33.3333
2019-05-16,-25.0
2019-05-17,0.0
2019-05-20,33.3333
2019-05-21,-25.0
2019-05-22,33.3333
2019-05-23,-25.0
2019-05-24,33.3333
2019-05-28,0.0
2019-05-29,0.0
2019-05-30,-25.0
2019-05-31,33.3333
2019-06-03,-25.0
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,33.3333
2019-06-07,-25.0
2019-06-10,33.3333
2019-06-11,25.0
2019-06-12,-40.0
2019-06-13,66.6667
2019-06-14,-40.0
2019-06-17,33.3333
2019-06-18,-25.0
2019-06-19,0.0
2019-06-20,33.3333
2019-06-21,-25.0
2019-06-24,66.6667
2019-06-25,-20.0
2019-06-26,0.0
2019-06-27,0.0
2019-06-28,0.0
2019-07-01,-12.5
2019-07-02,-14.2857
2019-07-03,0.0
2019-07-05,33.3333
2019-07-08,0.0
2019-07-09,-25.0
2019-07-10,33.3333
2019-07-11,0.0
2019-07-12,0.0
2019-07-15,-25.0
2019-07-16,0.0
2019-07-17,33.3333
2019-07-18,0.0
2019-07-19,-25.0
2019-07-22,0.0
2019-07-23,0.0
2019-07-24,33.3333
2019-07-25,0.0
2019-07-26,0.0
2019-07-29,0.0
2019-07-30,2.0
2019-07-31,-1.9607999999999999
2019-08-01,0.0
2019-08-02,-25.0
2019-08-05,33.3333
2019-08-06,25.0
2019-08-07,-20.0
2019-08-08,0.0
2019-08-09,50.0
2019-08-12,-33.3333
2019-08-13,25.0
2019-08-14,-20.0
2019-08-15,0.0
2019-08-16,0.0
2019-08-19,0.0
2019-08-20,0.0
2019-08-21,-25.0
2019-08-22,0.0
2019-08-23,16.6667
2019-08-26,14.2857
2019-08-27,-25.0
2019-08-28,33.3333
2019-08-29,25.0
2019-08-30,0.0
2019-09-03,-20.0
2019-09-04,0.0
2019-09-05,-25.0
2019-09-06,0.0
2019-09-09,0.0
2019-09-10,0.0
2019-09-12,0.0
2019-09-13,0.0
2019-09-16,0.0
2019-09-17,33.3333
2019-09-18,0.0
2019-09-19,0.0
2019-09-20,0.0
2019-09-23,0.0
2019-09-24,-25.0
2019-09-25,0.0
2019-09-26,33.3333
2019-09-27,0.0
2019-09-30,-25.0
2019-10-01,0.0
2019-10-02,0.0
2019-10-03,0.0
2019-10-04,0.0
2019-10-07,0.0
2019-10-09,0.0
2019-10-10,33.3333
2019-10-11,0.0
2019-10-14,0.0
2019-10-15,-50.0
2019-10-16,100.0
2019-10-17,-25.0
2019-10-18,0.0
2019-10-21,-33.3333
2019-10-22,0.0
2019-10-23,50.0
2019-10-24,-33.3333
2019-10-25,50.0
2019-10-28,33.3333
2019-10-29,0.0
2019-10-30,0.0
2019-10-31,-25.0
2019-11-01,0.0
2019-11-04,0.0
2019-11-05,0.0
2019-11-06,-33.3333
2019-11-07,50.0
2019-11-08,0.0
2019-11-11,-33.3333
2019-11-13,50.0
2019-11-14,-33.3333
2019-11-15,100.0
2019-11-18,-25.0
2019-11-20,0.0
2019-11-21,0.0
2019-11-22,0.0
2019-11-25,0.0
2019-11-26,-33.3333
2019-11-27,0.0
2019-12-02,0.0
2019-12-03,50.0
2019-12-04,0.0
2019-12-06,0.0
2019-12-09,-33.3333
2019-12-10,0.0
2019-12-11,0.0
2019-12-12,0.0
2019-12-13,0.0
2019-12-16,0.0
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,50.0
2019-12-23,0.0
2019-12-24,33.3333
2019-12-26,-25.0
2019-12-27,-3.3333
2019-12-30,3.4483
2019-12-31,-33.3333
2020-01-02,0.0
2020-01-03,45.0
2020-01-06,3.4483
2020-01-07,0.0
2020-01-08,-33.3333
2020-01-09,25.0
2020-01-10,20.0
2020-01-13,-16.6667
2020-01-14,-20.0
2020-01-15,0.0
2020-01-16,25.0
2020-01-17,20.0
2020-01-21,-33.3333
2020-01-22,0.0
2020-01-23,0.0
2020-01-24,0.0
2020-01-27,-5.0
2020-01-28,5.2632
2020-01-29,-4.0
2020-01-30,-47.9167
2020-01-31,100.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,-50.0
2020-02-13,100.0
2020-02-14,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-24,0.0
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,0.0
2020-03-02,0.0
2020-03-03,-4.0
2020-03-04,4.1667
2020-03-05,-50.0
2020-03-06,100.0
2020-03-09,-50.0
2020-03-11,0.0
2020-03-12,0.0
2020-03-13,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-23,0.0
2020-03-26,0.0
2020-03-27,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-17,0.0
2020-04-20,100.0
2020-04-21,-25.0
2020-04-22,33.3333
2020-04-23,0.0
2020-04-27,0.0
2020-04-28,-50.0
2020-04-29,0.0
2020-04-30,100.0
2020-05-01,0.0
2020-05-04,-50.0
2020-05-05,0.0
2020-05-06,100.0
2020-05-07,-50.0
2020-05-08,100.0
2020-05-11,0.0
2020-05-12,0.0
2020-05-13,0.0
2020-05-18,-50.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,0.0
2020-06-01,100.0
2020-06-02,0.0
2020-06-03,-50.0
2020-06-04,100.0
2020-06-05,-50.0
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,100.0
2020-06-11,-50.0
2020-06-12,100.0
2020-06-15,-50.0
2020-06-16,100.0
2020-06-17,-25.0
2020-06-18,33.3333
2020-06-19,0.0
2020-06-22,0.0
2020-06-23,-25.0
2020-06-24,-33.3333
2020-06-25,100.0
2020-06-26,0.0
2020-06-29,-50.0
2020-06-30,100.0
2020-07-01,-50.0
2020-07-02,100.0
2020-07-06,0.0
2020-07-07,-25.0
2020-07-08,33.3333
2020-07-09,-50.0
2020-07-10,0.0
2020-07-13,100.0
2020-07-14,0.0
2020-07-15,-50.0
2020-07-16,50.0
2020-07-17,33.3333
2020-07-20,-50.0
2020-07-21,50.0
2020-07-22,-35.3333
2020-07-23,106.1856
2020-07-24,-50.0
2020-07-27,0.0
2020-07-28,0.0
2020-07-29,0.0
2020-07-30,0.0
2020-07-31,0.0
