ticker,OBLG US Equity
2000-05-24,-18.5185
2000-05-25,9.0909
2000-05-26,10.4167
2000-05-30,-3.7736
2000-05-31,-3.9215999999999998
2000-06-01,20.4082
2000-06-02,5.0847
2000-06-05,8.0645
2000-06-06,7.4627
2000-06-07,14.5833
2000-06-08,-2.4242
2000-06-09,16.7702
2000-06-12,-11.7021
2000-06-13,9.6386
2000-06-14,1.0989
2000-06-15,-3.8043
2000-06-16,-6.7797
2000-06-19,6.6667
2000-06-20,4.5455
2000-06-21,-11.1413
2000-06-22,-11.9266
2000-06-23,-6.9444
2000-06-26,0.7463
2000-06-27,3.7037
2000-06-28,-3.9286
2000-06-29,0.3717
2000-06-30,2.963
2000-07-03,2.1583
2000-07-05,-2.8169
2000-07-06,1.4493
2000-07-07,8.5714
2000-07-10,-2.6316
2000-07-11,-2.7027
2000-07-12,0.0
2000-07-13,-4.1667
2000-07-14,7.2464
2000-07-17,-6.0811
2000-07-18,-2.518
2000-07-19,3.321
2000-07-20,5.0
2000-07-21,-4.7619
2000-07-24,-3.5714
2000-07-25,0.0
2000-07-26,2.2222
2000-07-27,-6.5217
2000-07-28,-9.3023
2000-07-31,5.9829
2000-08-01,-6.4516
2000-08-02,2.5862
2000-08-03,-4.2017
2000-08-04,-0.4386
2000-08-07,7.489
2000-08-08,8.1967
2000-08-09,1.5152
2000-08-10,-2.2388
2000-08-11,0.7634
2000-08-14,-3.0303
2000-08-15,-3.9063
2000-08-16,-3.252
2000-08-17,-1.6806999999999999
2000-08-18,1.7094
2000-08-21,0.0
2000-08-22,4.2017
2000-08-23,-6.0484
2000-08-24,-0.4292
2000-08-25,1.7241
2000-08-28,-4.2373
2000-08-29,2.6549
2000-08-30,10.3448
2000-08-31,-3.125
2000-09-01,3.2258
2000-09-05,9.375
2000-09-06,-0.7143
2000-09-07,12.2302
2000-09-08,7.6923
2000-09-11,-6.5476
2000-09-12,0.0
2000-09-13,1.2739
2000-09-14,-4.4025
2000-09-15,-1.3158
2000-09-18,-6.6667
2000-09-19,10.0
2000-09-20,-3.8961
2000-09-21,2.027
2000-09-22,0.6623
2000-09-25,0.6579
2000-09-26,-2.6144
2000-09-27,2.6846
2000-09-28,7.1895
2000-09-29,7.3171
2000-10-02,-2.2727
2000-10-03,-3.4884
2000-10-04,0.0
2000-10-05,4.2169
2000-10-06,-0.578
2000-10-09,5.814
2000-10-10,-6.5934
2000-10-11,-3.5294
2000-10-12,-4.878
2000-10-13,1.2821
2000-10-16,4.4304
2000-10-17,-9.697
2000-10-18,-0.6711
2000-10-19,2.7027
2000-10-20,3.9474
2000-10-23,-1.2658
2000-10-24,-4.4872
2000-10-25,-3.3557
2000-10-26,0.0
2000-10-27,11.1111
2000-10-30,0.625
2000-10-31,0.0
2000-11-01,-3.1056
2000-11-02,-7.6923
2000-11-03,-0.6944
2000-11-06,2.0979
2000-11-07,-0.6849
2000-11-08,-0.6897
2000-11-09,-4.8611
2000-11-10,-1.4599
2000-11-13,-11.1111
2000-11-14,10.0
2000-11-15,-3.0303
2000-11-16,-7.0313
2000-11-17,5.042
2000-11-20,-6.4
2000-11-21,-6.8376
2000-11-22,0.0
2000-11-24,1.8349
2000-11-27,-13.0631
2000-11-28,-4.6632
2000-11-29,-15.2174
2000-11-30,-16.6667
2000-12-01,18.4615
2000-12-04,-1.2987
2000-12-05,40.7895
2000-12-06,-3.271
2000-12-07,-8.2126
2000-12-08,3.6842
2000-12-11,13.7056
2000-12-12,0.0
2000-12-13,-3.5714
2000-12-14,-4.6296
2000-12-15,-6.3107
2000-12-18,-12.9534
2000-12-19,-8.3333
2000-12-20,-1.2987
2000-12-21,-6.5789
2000-12-22,18.3099
2000-12-26,-14.2857
2000-12-27,-3.4722
2000-12-28,7.9137
2000-12-29,-2.6667
2001-01-02,-13.6986
2001-01-03,9.5238
2001-01-04,1.4493
2001-01-05,-5.7143
2001-01-08,-3.0303
2001-01-09,-6.25
2001-01-10,8.3333
2001-01-11,9.2308
2001-01-12,-1.4085
2001-01-16,-5.7143
2001-01-17,0.0
2001-01-18,-1.5152
2001-01-19,3.0769
2001-01-22,13.4328
2001-01-23,1.3158
2001-01-24,1.2987
2001-01-25,0.0
2001-01-26,-7.6923
2001-01-29,-2.7778
2001-01-30,0.0
2001-01-31,2.8571
2001-02-01,2.7778
2001-02-02,-5.4054
2001-02-05,-7.1429
2001-02-06,-2.3077
2001-02-07,0.7874
2001-02-08,4.6875
2001-02-09,-7.4627
2001-02-12,-1.6129
2001-02-13,4.918
2001-02-14,6.25
2001-02-15,2.9412000000000003
2001-02-16,-5.7143
2001-02-20,-4.5455
2001-02-21,-3.1746
2001-02-22,0.0
2001-02-23,1.6393
2001-02-26,-1.6129
2001-02-27,0.0
2001-02-28,-11.4754
2001-03-01,-5.5556
2001-03-02,-3.9215999999999998
2001-03-05,-6.1224
2001-03-06,2.1739
2001-03-07,6.383
2001-03-08,-4.0
2001-03-09,0.0
2001-03-12,-8.3333
2001-03-13,13.6364
2001-03-14,3.0
2001-03-15,3.8834999999999997
2001-03-16,-8.411200000000001
2001-03-19,-1.0204
2001-03-20,-10.3093
2001-03-21,1.1494
2001-03-22,1.1364
2001-03-23,1.1236
2001-03-26,-8.8889
2001-03-27,-7.3171
2001-03-28,2.6316
2001-03-29,-15.3846
2001-03-30,-3.0303
2001-04-02,-6.25
2001-04-03,-10.0
2001-04-04,-1.8519
2001-04-05,20.7547
2001-04-06,-7.8125
2001-04-09,5.2203
2001-04-10,3.0928
2001-04-11,10.0
2001-04-12,7.7273
2001-04-16,-0.8439
2001-04-17,0.0
2001-04-18,1.2766
2001-04-19,5.042
2001-04-20,8.0
2001-04-23,-2.963
2001-04-24,-7.6336
2001-04-25,0.8264
2001-04-26,10.2459
2001-04-27,7.8067
2001-04-30,0.3448
2001-05-01,3.0928
2001-05-02,5.6667
2001-05-03,4.1009
2001-05-04,11.2121
2001-05-07,-7.0845
2001-05-08,5.2786
2001-05-09,-5.0139
2001-05-10,1.173
2001-05-11,4.058
2001-05-14,1.3928
2001-05-15,-3.8462
2001-05-16,4.5714
2001-05-17,8.7432
2001-05-18,2.5126
2001-05-21,4.902
2001-05-22,2.5701
2001-05-23,-3.1891
2001-05-24,0.0
2001-05-25,6.3529
2001-05-29,3.9823
2001-05-30,4.0426
2001-05-31,9.6115
2001-06-01,12.1269
2001-06-04,3.1614
2001-06-05,4.8387
2001-06-06,-5.5385
2001-06-07,-7.1661
2001-06-08,7.0175
2001-06-11,2.623
2001-06-12,-1.9169
2001-06-13,-2.1173
2001-06-14,-5.3245000000000005
2001-06-15,-1.5817
2001-06-18,1.7856999999999998
2001-06-19,-1.7544
2001-06-20,-6.25
2001-06-21,-4.7619
2001-06-22,0.0
2001-06-25,5.0
2001-06-26,-4.7619
2001-06-27,0.0
2001-06-28,2.4
2001-06-29,5.4688
2001-07-02,-0.9259
2001-07-03,-4.486
2001-07-05,-1.7612999999999999
2001-07-06,1.7928
2001-07-09,4.3053
2001-07-10,-0.1876
2001-07-11,-0.3759
2001-07-12,6.6038
2001-07-13,1.5929
2001-07-16,-8.0139
2001-07-17,0.3788
2001-07-18,0.566
2001-07-19,-0.5629
2001-07-20,-0.9434
2001-07-23,-0.7619
2001-07-24,-2.4952
2001-07-25,3.9370000000000003
2001-07-26,6.6288
2001-07-27,1.7762
2001-07-30,-0.5236
2001-07-31,0.0
2001-08-01,1.7544
2001-08-02,2.4138
2001-08-03,-1.8519
2001-08-06,-2.4013999999999998
2001-08-07,-2.6362
2001-08-08,-5.2347
2001-08-09,-2.8571
2001-08-10,-2.1569
2001-08-13,-0.4008
2001-08-14,-5.4326
2001-08-15,-3.1915
2001-08-16,-7.4725
2001-08-17,5.7007
2001-08-20,-0.2247
2001-08-21,-2.027
2001-08-22,1.1494
2001-08-23,2.2727
2001-08-24,5.5556
2001-08-27,-2.5263
2001-08-28,-2.8078
2001-08-29,0.6667
2001-08-30,-2.8698
2001-08-31,2.9545
2001-09-04,-2.4283
2001-09-05,-4.5249
2001-09-06,-7.5829
2001-09-07,8.9744
2001-09-10,0.7059
2001-09-17,22.6636
2001-09-18,-2.8571
2001-09-19,-0.9804
2001-09-20,3.9604
2001-09-21,-1.7143000000000002
2001-09-24,6.3953
2001-09-25,8.3789
2001-09-26,5.8824
2001-09-27,-0.7937
2001-09-28,-2.24
2001-10-01,-2.6187
2001-10-02,2.8571
2001-10-03,17.6246
2001-10-04,11.1323
2001-10-05,0.0
2001-10-08,0.625
2001-10-09,0.6211
2001-10-10,-0.6296
2001-10-11,0.6336
2001-10-12,-0.3704
2001-10-15,10.285
2001-10-16,2.7956
2001-10-17,-3.8127
2001-10-18,3.4091
2001-10-19,0.989
2001-10-22,-6.3112
2001-10-23,-3.6005000000000003
2001-10-24,-7.9518
2001-10-25,6.9372
2001-10-26,1.8359999999999999
2001-10-29,-3.2452
2001-10-30,5.5901
2001-10-31,10.0
2001-11-01,0.8556
2001-11-02,5.5143
2001-11-05,-5.5276
2001-11-06,-1.5957
2001-11-07,0.0
2001-11-08,0.6419
2001-11-09,2.2625
2001-11-12,3.3613
2001-11-13,-14.7358
2001-11-14,-14.0644
2001-11-15,-4.2996
2001-11-16,-5.3623
2001-11-19,-2.144
2001-11-20,-2.3474
2001-11-21,7.2115
2001-11-23,5.2317
2001-11-26,-4.1193
2001-11-27,-7.4074
2001-11-28,1.6
2001-11-29,3.4646
2001-11-30,5.175
2001-12-03,-7.5253
2001-12-04,0.0
2001-12-05,5.6338
2001-12-06,-0.7407
2001-12-07,-5.8209
2001-12-10,-9.3502
2001-12-11,-8.9161
2001-12-12,1.9194
2001-12-13,-0.3766
2001-12-14,-2.2649
2001-12-17,1.5436999999999999
2001-12-18,-0.1905
2001-12-19,5.916
2001-12-20,7.5676
2001-12-21,7.3702
2001-12-24,-0.312
2001-12-26,-2.1909
2001-12-27,-3.68
2001-12-28,2.1595
2001-12-31,1.1381999999999999
2002-01-02,1.9293
2002-01-03,8.6751
2002-01-04,-4.209
2002-01-07,-2.2727
2002-01-08,-1.2403
2002-01-09,-0.7849
2002-01-10,2.057
2002-01-11,-5.2713
2002-01-14,-9.9836
2002-01-15,5.0909
2002-01-16,0.8651
2002-01-17,-2.5728999999999997
2002-01-18,5.6338
2002-01-22,0.6667
2002-01-23,0.9934
2002-01-24,4.0984
2002-01-25,0.4724
2002-01-28,-1.7222
2002-01-29,-0.321
2002-01-30,0.16
2002-01-31,4.6326
2002-02-01,0.7634
2002-02-04,-6.8182
2002-02-05,0.0
2002-02-06,-0.1626
2002-02-07,-0.3094
2002-02-08,1.1273
2002-02-11,-0.9693
2002-02-12,-1.3051
2002-02-13,0.6612
2002-02-14,-4.0969
2002-02-15,2.5597
2002-02-19,-4.0067
2002-02-20,-2.4348
2002-02-21,-2.1390000000000002
2002-02-22,-9.8361
2002-02-25,-11.1111
2002-02-26,4.375
2002-02-27,3.4295
2002-02-28,3.1579
2002-03-01,0.8163
2002-03-04,3.2389
2002-03-05,-1.9607999999999999
2002-03-06,-2.2
2002-03-07,8.3845
2002-03-08,2.4528
2002-03-11,0.9208
2002-03-12,-1.4599
2002-03-13,-6.4815
2002-03-14,-0.5941
2002-03-15,-4.3825
2002-03-18,-2.2917
2002-03-19,-1.2793
2002-03-20,1.9654
2002-03-21,0.1906
2002-03-22,-3.3404
2002-03-25,-7.4803
2002-03-26,1.4184
2002-03-27,5.1282
2002-03-28,5.3215
2002-04-01,0.0
2002-04-02,-1.0526
2002-04-03,-2.5532
2002-04-04,0.0
2002-04-05,0.4367
2002-04-08,-2.1739
2002-04-09,-1.3333
2002-04-10,-5.8559
2002-04-11,-0.4785
2002-04-12,-2.6442
2002-04-15,-6.6667
2002-04-16,-25.9259
2002-04-17,12.1429
2002-04-18,-1.2739
2002-04-19,-0.6452
2002-04-22,-0.6494
2002-04-23,0.9804
2002-04-24,-1.6181
2002-04-25,8.5526
2002-04-26,0.0
2002-04-29,12.1212
2002-04-30,-7.5676
2002-05-01,-3.2164
2002-05-02,3.3233
2002-05-03,0.5848
2002-05-06,-5.5233
2002-05-07,-4.6154
2002-05-08,-4.8387
2002-05-09,0.0
2002-05-10,-5.0847
2002-05-13,-5.7143
2002-05-14,6.0606
2002-05-15,0.0
2002-05-16,-0.7143
2002-05-17,0.7194
2002-05-20,6.4286
2002-05-21,-6.0403
2002-05-22,0.0
2002-05-23,0.7143
2002-05-24,-1.7730000000000001
2002-05-28,-0.722
2002-05-29,-1.8182
2002-05-30,0.3704
2002-05-31,3.321
2002-06-03,-5.3571
2002-06-04,-14.717
2002-06-05,-4.8673
2002-06-06,2.3256
2002-06-07,-2.2727
2002-06-10,-0.9302
2002-06-11,-1.4085
2002-06-12,-17.1429
2002-06-13,6.8966
2002-06-14,8.6022
2002-06-17,-0.9901
2002-06-18,-3.5
2002-06-19,2.0725
2002-06-20,1.5228000000000002
2002-06-21,-1.0
2002-06-24,-4.0404
2002-06-25,1.5789
2002-06-26,-1.5544
2002-06-27,11.0526
2002-06-28,-5.2133
2002-07-01,-4.5
2002-07-02,-8.9005
2002-07-03,2.8736
2002-07-05,6.1453
2002-07-08,0.0
2002-07-09,-2.6316
2002-07-10,-2.7027
2002-07-11,-3.3333
2002-07-12,-3.4483
2002-07-15,-41.0119
2002-07-16,19.0716
2002-07-17,10.1695
2002-07-18,-3.8462
2002-07-19,0.8
2002-07-22,-10.2381
2002-07-23,-0.9726
2002-07-24,6.25
2002-07-25,-4.2857
2002-07-26,-29.7629
2002-07-29,6.25
2002-07-30,-2.3529
2002-07-31,4.8193
2002-08-01,-12.6437
2002-08-02,7.8947
2002-08-05,-2.439
2002-08-06,2.5
2002-08-07,10.9756
2002-08-08,-1.0989
2002-08-09,11.1111
2002-08-12,2.0
2002-08-13,-1.9607999999999999
2002-08-14,13.0
2002-08-15,-2.6549
2002-08-16,2.7273
2002-08-19,2.6549
2002-08-20,3.4483
2002-08-21,8.3333
2002-08-22,20.0
2002-08-23,0.0
2002-08-26,7.0513
2002-08-27,8.562899999999999
2002-08-28,-1.2686
2002-08-29,-5.6425
2002-08-30,13.6767
2002-09-03,-16.6667
2002-09-04,9.375
2002-09-05,6.8571
2002-09-06,-4.8128
2002-09-09,-1.6854
2002-09-10,-8.0
2002-09-11,3.1677
2002-09-12,14.3889
2002-09-13,-2.1053
2002-09-16,-6.9892
2002-09-17,-4.6243
2002-09-18,-2.3636
2002-09-19,-1.9243000000000001
2002-09-20,22.1519
2002-09-23,-1.5544
2002-09-24,-2.6316
2002-09-25,-2.7027
2002-09-26,7.7778
2002-09-27,-2.0619
2002-09-30,0.0
2002-10-01,2.6316
2002-10-02,-2.5641
2002-10-03,0.0
2002-10-04,3.6842
2002-10-07,-8.6294
2002-10-08,-2.2222
2002-10-09,2.2727
2002-10-10,-12.2222
2002-10-11,6.962
2002-10-14,0.5917
2002-10-15,0.5882
2002-10-16,-4.0936
2002-10-17,6.7073
2002-10-18,-2.8571
2002-10-21,-11.1765
2002-10-22,-3.3113
2002-10-23,-0.6849
2002-10-24,-3.4483
2002-10-25,0.0
2002-10-28,-2.8571
2002-10-29,36.0294
2002-10-30,1.6216
2002-10-31,7.9787
2002-11-01,-17.2414
2002-11-04,13.6905
2002-11-05,7.3298
2002-11-06,-7.3171
2002-11-07,7.3684
2002-11-08,1.9607999999999999
2002-11-11,0.9615
2002-11-12,-4.7619
2002-11-13,-0.5
2002-11-14,-4.0201
2002-11-15,10.9948
2002-11-18,10.3774
2002-11-19,4.7009
2002-11-20,2.0408
2002-11-21,3.6
2002-11-22,4.9807
2002-11-25,14.3803
2002-11-26,-2.2508
2002-11-27,-1.3158
2002-11-29,0.0
2002-12-02,-2.0
2002-12-03,2.0408
2002-12-04,-2.3333
2002-12-05,-6.1433
2002-12-06,-7.6364
2002-12-09,-13.3858
2002-12-10,3.1818
2002-12-11,-3.0837
2002-12-12,-5.9091000000000005
2002-12-13,38.6473
2002-12-16,-2.439
2002-12-17,0.0
2002-12-18,-5.0
2002-12-19,-1.5038
2002-12-20,-3.0534
2002-12-23,-5.5118
2002-12-24,-5.0
2002-12-26,0.8772
2002-12-27,-0.3913
2002-12-30,6.9402
2002-12-31,13.8776
2003-01-02,-3.2258
2003-01-03,1.4815
2003-01-06,-2.5547
2003-01-07,-1.1236
2003-01-08,-6.0985
2003-01-09,-1.5732
2003-01-10,-4.918
2003-01-13,-6.0345
2003-01-14,0.9174
2003-01-15,0.0
2003-01-16,1.0
2003-01-17,-6.8407
2003-01-21,-5.7971
2003-01-22,0.0
2003-01-23,-9.6923
2003-01-24,2.2147
2003-01-27,-1.6667
2003-01-28,0.565
2003-01-29,3.9326
2003-01-30,0.0
2003-01-31,7.5676
2003-02-03,-1.005
2003-02-04,-6.599
2003-02-05,-1.6303999999999998
2003-02-06,1.105
2003-02-07,2.1858
2003-02-10,-2.6738
2003-02-11,1.6484
2003-02-12,-7.1892
2003-02-13,-1.5725
2003-02-14,2.3669000000000002
2003-02-18,1.1561
2003-02-19,7.4286
2003-02-20,3.7234
2003-02-21,10.2564
2003-02-24,2.3256
2003-02-25,-1.3636
2003-02-26,1.3825
2003-02-27,-0.9091
2003-02-28,12.3853
2003-03-03,-10.2041
2003-03-04,-4.0909
2003-03-05,0.9479
2003-03-06,-3.0986
2003-03-07,-0.6783
2003-03-10,4.878
2003-03-11,4.186
2003-03-12,0.0
2003-03-13,-8.482099999999999
2003-03-14,-4.3902
2003-03-17,8.1633
2003-03-18,-2.8302
2003-03-19,5.8252
2003-03-20,-1.8349
2003-03-21,2.8037
2003-03-24,-0.9091
2003-03-25,-6.422
2003-03-26,5.3922
2003-03-27,-6.5581
2003-03-28,1.5431
2003-03-31,9.8039
2003-04-01,-7.5893
2003-04-02,-2.4154999999999998
2003-04-03,0.495
2003-04-04,1.9704000000000002
2003-04-07,-0.9662
2003-04-08,-1.9512
2003-04-09,-0.995
2003-04-10,5.5276
2003-04-11,1.4285999999999999
2003-04-14,-3.2864
2003-04-15,-1.9417
2003-04-16,8.9109
2003-04-17,2.2727
2003-04-21,0.0
2003-04-22,4.0
2003-04-23,10.2564
2003-04-24,5.0388
2003-04-25,-8.1181
2003-04-28,0.4016
2003-04-29,-6.8
2003-04-30,11.1588
2003-05-01,-1.5444
2003-05-02,9.8039
2003-05-05,-2.5
2003-05-06,-2.9304
2003-05-07,0.3774
2003-05-08,-0.3759
2003-05-09,0.0
2003-05-12,0.0
2003-05-13,-9.434
2003-05-14,0.0
2003-05-15,4.1667
2003-05-16,4.0
2003-05-19,-2.3077
2003-05-20,-0.3937
2003-05-21,0.7905
2003-05-22,3.1373
2003-05-23,0.3802
2003-05-27,2.1591
2003-05-28,-3.9674
2003-05-29,-1.9304999999999999
2003-05-30,8.2677
2003-06-02,-1.8182
2003-06-03,1.8519
2003-06-04,-8.7273
2003-06-05,11.5538
2003-06-06,1.4285999999999999
2003-06-09,-2.1127
2003-06-10,3.9568
2003-06-11,-6.2284
2003-06-12,-7.7491
2003-06-13,0.0
2003-06-16,-0.4
2003-06-17,-4.4177
2003-06-18,6.7227
2003-06-19,5.9055
2003-06-20,5.5762
2003-06-23,-0.3521
2003-06-24,0.0
2003-06-25,-4.947
2003-06-26,-0.7435
2003-06-27,-2.6217
2003-06-30,1.9231
2003-07-01,-2.8679
2003-07-02,11.1111
2003-07-03,-0.3497
2003-07-07,-0.7018
2003-07-08,-2.1201
2003-07-09,-4.3321
2003-07-10,9.434
2003-07-11,-5.1724
2003-07-14,0.0
2003-07-15,1.4545
2003-07-16,0.3584
2003-07-17,-0.3571
2003-07-18,-2.1505
2003-07-21,0.7326
2003-07-22,-1.8182
2003-07-23,-0.3704
2003-07-24,5.948
2003-07-25,-1.0526
2003-07-28,-4.2553
2003-07-29,1.1111
2003-07-30,-2.9304
2003-07-31,3.7736
2003-08-01,-0.3636
2003-08-04,0.365
2003-08-05,-2.5455
2003-08-06,4.1045
2003-08-07,0.3584
2003-08-08,-1.7856999999999998
2003-08-11,-4.3636
2003-08-12,1.1407
2003-08-13,1.8797000000000001
2003-08-14,8.8561
2003-08-15,1.6949
2003-08-18,-3.3333
2003-08-19,4.1379
2003-08-20,9.2715
2003-08-21,-6.0606
2003-08-22,8.0645
2003-08-25,-1.6118999999999999
2003-08-26,0.1214
2003-08-27,6.9697
2003-08-28,0.5666
2003-08-29,2.8169
2003-09-02,-1.0959
2003-09-03,-14.9584
2003-09-04,4.886
2003-09-05,-2.795
2003-09-08,3.5144
2003-09-09,-3.3951000000000002
2003-09-10,2.2364
2003-09-11,-0.3125
2003-09-12,0.2821
2003-09-15,-5.5955
2003-09-16,1.9868000000000001
2003-09-17,-1.9481000000000002
2003-09-18,-0.6623
2003-09-19,6.0
2003-09-22,6.6038
2003-09-23,0.0
2003-09-24,-5.6047
2003-09-25,-1.25
2003-09-26,-0.3165
2003-09-29,-3.1746
2003-09-30,4.918
2003-10-01,-2.1875
2003-10-02,1.5974
2003-10-03,-2.5157
2003-10-06,1.5806
2003-10-07,-8.86
2003-10-08,-3.1359
2003-10-09,-1.4388
2003-10-10,-4.3796
2003-10-13,-10.3053
2003-10-14,3.8298
2003-10-15,0.4098
2003-10-16,-2.8571
2003-10-17,0.4202
2003-10-20,-5.4393
2003-10-21,1.7699
2003-10-22,-3.0435
2003-10-23,-6.2780000000000005
2003-10-24,2.8708
2003-10-27,-13.0233
2003-10-28,-6.4171
2003-10-29,-1.7143000000000002
2003-10-30,5.814
2003-10-31,-2.1429
2003-11-03,-3.425
2003-11-04,4.0698
2003-11-05,-2.2346
2003-11-06,-1.1429
2003-11-07,-5.2023
2003-11-10,0.0
2003-11-11,3.6585
2003-11-12,-0.6471
2003-11-13,-8.8218
2003-11-14,4.5455
2003-11-17,-6.8323
2003-11-18,-1.3333
2003-11-19,-1.3514
2003-11-20,-10.9589
2003-11-21,6.9231
2003-11-24,-1.4388
2003-11-25,2.1898
2003-11-26,7.1429
2003-11-28,24.0
2003-12-01,-10.7527
2003-12-02,-9.6386
2003-12-03,8.0
2003-12-04,4.9383
2003-12-05,1.7647
2003-12-08,-5.7803
2003-12-09,6.135
2003-12-10,8.6705
2003-12-11,3.7234
2003-12-12,-7.6923
2003-12-15,1.6667
2003-12-16,-2.1858
2003-12-17,0.5587
2003-12-18,1.6667
2003-12-19,-1.0929
2003-12-22,-4.3646
2003-12-23,-1.2132
2003-12-24,2.3392
2003-12-26,0.5714
2003-12-29,-0.5682
2003-12-30,1.7143000000000002
2003-12-31,-1.6854
2004-01-02,2.8571
2004-01-05,-3.3333
2004-01-06,2.8736
2004-01-07,1.6760000000000002
2004-01-08,17.033
2004-01-09,-3.7559
2004-01-12,0.0
2004-01-13,42.9268
2004-01-14,-7.1672
2004-01-15,-5.1471
2004-01-16,-0.4651
2004-01-20,0.4673
2004-01-21,4.6512
2004-01-22,0.0
2004-01-23,12.963
2004-01-26,-3.2787
2004-01-27,-1.0169
2004-01-28,-5.1370000000000005
2004-01-29,4.6931
2004-01-30,0.0
2004-02-02,-5.8621
2004-02-03,0.0
2004-02-04,-5.8608
2004-02-05,-4.6693
2004-02-06,0.0
2004-02-09,6.9388
2004-02-10,3.0534
2004-02-11,4.0741
2004-02-12,-3.9146
2004-02-13,-1.4815
2004-02-17,-2.2556
2004-02-18,-7.6154
2004-02-19,-0.0833
2004-02-20,-4.5833
2004-02-23,-1.7467000000000001
2004-02-24,-5.7778
2004-02-25,-2.8302
2004-02-26,-0.9709
2004-02-27,3.9215999999999998
2004-03-01,2.8302
2004-03-02,1.8349
2004-03-03,4.5045
2004-03-04,-0.431
2004-03-05,-5.6277
2004-03-08,3.6696999999999997
2004-03-09,-2.6549
2004-03-10,-3.6364
2004-03-11,-3.7736
2004-03-12,-1.9607999999999999
2004-03-15,-5.0
2004-03-16,7.8947
2004-03-17,0.0
2004-03-18,5.3659
2004-03-19,-7.4074
2004-03-22,-0.05
2004-03-23,-2.9515000000000002
2004-03-24,-2.0619
2004-03-25,3.6842
2004-03-26,-1.0152
2004-03-29,-1.0256
2004-03-30,2.5907
2004-03-31,-2.0202
2004-04-01,3.0928
2004-04-02,2.0
2004-04-05,7.8431
2004-04-06,-0.4545
2004-04-07,-1.3699
2004-04-08,-0.463
2004-04-12,4.6512
2004-04-13,0.0
2004-04-14,-2.2222
2004-04-15,11.3636
2004-04-16,4.8571
2004-04-19,-2.6859
2004-04-20,-1.2
2004-04-21,-2.0243
2004-04-22,-7.438
2004-04-23,-0.4464
2004-04-26,9.417
2004-04-27,-4.0984
2004-04-28,2.9915000000000003
2004-04-29,-10.7884
2004-04-30,-2.3256
2004-05-03,2.3810000000000002
2004-05-04,-2.7907
2004-05-05,0.4785
2004-05-06,-0.4762
2004-05-07,-0.5263
2004-05-10,-10.0529
2004-05-11,2.6738
2004-05-12,-0.5208
2004-05-13,-1.0471
2004-05-14,0.0
2004-05-17,-7.4074
2004-05-18,0.0
2004-05-19,2.8571
2004-05-20,-5.5556
2004-05-21,2.5221
2004-05-24,1.5563
2004-05-25,-1.1299
2004-05-26,0.5714
2004-05-27,3.9773
2004-05-28,18.5792
2004-06-01,-3.2258
2004-06-02,-4.2857
2004-06-03,-2.9851
2004-06-04,-15.8974
2004-06-07,4.2683
