ticker,INTO US Equity
2000-05-26,5.1095
2000-06-01,5.5556
2000-06-02,0.0
2000-06-06,5.2632
2000-06-07,15.0
2000-06-08,0.0
2000-06-09,-13.0435
2000-06-12,0.0
2000-06-13,5.0
2000-06-14,8.3333
2000-06-15,4.3956
2000-06-19,-9.473700000000001
2000-06-20,0.0
2000-06-21,11.6279
2000-06-23,-6.25
2000-06-27,4.4444
2000-06-28,-6.383
2000-06-29,9.0909
2000-06-30,4.1667
2000-07-03,-2.0
2000-07-05,-2.0408
2000-07-06,0.0
2000-07-07,-6.25
2000-07-10,-2.2222
2000-07-11,0.0
2000-07-13,2.2727
2000-07-14,11.1111
2000-07-18,4.0
2000-07-19,-4.8077
2000-07-20,63.6364
2000-07-21,-9.8765
2000-07-24,-1.3699
2000-07-25,16.6667
2000-07-26,-5.9524
2000-07-27,1.2658
2000-07-28,-5.0
2000-07-31,0.0
2000-08-01,-2.6316
2000-08-02,2.7027
2000-08-03,3.9474
2000-08-04,-1.2658
2000-08-07,1.2821
2000-08-08,-2.5316
2000-08-09,0.0
2000-08-10,-1.2987
2000-08-11,-1.3158
2000-08-14,-1.3333
2000-08-15,-4.0541
2000-08-16,-9.8592
2000-08-17,9.375
2000-08-18,2.8571
2000-08-21,-5.5556
2000-08-22,-2.2059
2000-08-23,-2.2556
2000-08-24,13.8462
2000-08-25,-2.7027
2000-08-28,-4.1667
2000-08-29,0.0
2000-08-30,4.3478
2000-08-31,0.0
2000-09-01,0.0
2000-09-05,0.0
2000-09-06,4.1667
2000-09-07,1.6667
2000-09-08,-6.8852
2000-09-11,0.0
2000-09-12,-4.2254
2000-09-13,4.4118
2000-09-14,0.0
2000-09-15,-2.8169
2000-09-18,0.0
2000-09-19,-4.3478
2000-09-20,-8.3333
2000-09-21,8.2645
2000-09-22,0.7634
2000-09-25,0.0
2000-09-26,-1.5152
2000-09-27,-1.5385
2000-09-29,-9.375
2000-10-02,-3.4483
2000-10-03,10.7143
2000-10-04,-16.129
2000-10-05,7.6923
2000-10-06,-7.1429
2000-10-09,5.7692
2000-10-10,-12.7273
2000-10-11,-4.1667
2000-10-12,0.0
2000-10-13,4.3478
2000-10-17,-2.0833
2000-10-18,10.6383
2000-10-19,-11.538499999999999
2000-10-20,-3.2609
2000-10-23,-5.618
2000-10-24,-1.1905000000000001
2000-10-25,-3.012
2000-10-26,-0.6211
2000-10-27,-8.75
2000-10-30,-1.3699
2000-10-31,11.1111
2000-11-01,16.25
2000-11-02,-13.9785
2000-11-03,0.0
2000-11-06,-5.0
2000-11-09,-5.2632
2000-11-10,-4.1667
2000-11-13,-10.1449
2000-11-14,19.3548
2000-11-15,-13.5135
2000-11-17,6.25
2000-11-20,-5.8824
2000-11-21,-6.25
2000-11-24,33.3333
2000-11-27,-17.5
2000-11-28,9.0909
2000-11-29,-16.6667
2000-11-30,-8.3333
2000-12-01,9.0909
2000-12-04,-11.6667
2000-12-05,5.6604
2000-12-08,-7.1429
2000-12-11,-7.6923
2000-12-12,16.6667
2000-12-13,-14.2857
2000-12-14,4.1667
2000-12-15,8.0
2000-12-19,-3.7037
2000-12-20,-3.8462
2000-12-21,-4.0
2000-12-22,0.0
2000-12-27,0.0
2000-12-28,0.0
2000-12-29,2.0833
2001-01-02,-2.0408
2001-01-05,0.0
2001-01-08,0.0
2001-01-09,0.0
2001-01-10,8.3333
2001-01-11,-7.6923
2001-01-12,0.0
2001-01-17,0.0
2001-01-18,8.3333
2001-01-19,-6.7308
2001-01-22,7.2165
2001-01-24,-3.8462
2001-01-25,0.0
2001-01-26,-4.0
2001-01-30,0.0
2001-02-01,0.0
2001-02-13,2.0833
2001-02-14,-2.0408
2001-02-21,-2.0833
2001-02-22,-2.1277
2001-02-23,-2.1739
2001-02-27,2.2222
2001-02-28,6.5217
2001-03-01,-6.1224
2001-03-05,-3.2609
2001-03-06,15.7303
2001-03-09,-2.9126
2001-03-12,-4.0
2001-03-13,0.0
2001-03-15,-6.25
2001-03-19,-2.2222
2001-03-20,0.0
2001-03-23,-4.5455
2001-03-27,0.0
2001-03-29,-2.3810000000000002
2001-04-03,0.0
2001-04-04,0.0
2001-04-05,0.0
2001-04-06,-2.439
2001-04-09,-0.8
2001-04-16,-6.4516
2001-04-17,-0.8621
2001-05-16,-26.087
2001-05-17,17.647100000000002
2001-05-22,7.0
2001-05-24,-5.6075
2001-05-25,-8.9109
2001-05-31,0.0
2001-06-04,-11.9565
2001-06-05,4.9383
2001-06-06,-3.5294
2001-06-07,-2.439
2001-06-08,2.5
2001-06-11,15.8537
2001-06-12,-13.6842
2001-06-13,0.0
2001-06-14,21.9512
2001-06-15,5.0
2001-06-18,-4.7619
2001-06-21,-19.0
2001-06-22,1.2346
2001-06-25,-2.439
2001-06-26,-2.5
2001-06-27,0.0
2001-06-28,2.5641
2001-06-29,-2.5
2001-07-02,2.5641
2001-07-06,-1.25
2001-07-09,2.5316
2001-07-10,3.7037
2001-07-11,21.4286
2001-07-12,-1.9607999999999999
2001-07-20,-15.0
2001-07-26,1.1764999999999999
2001-07-31,0.0
2001-08-06,4.6512
2001-08-08,0.5556
2001-08-14,11.6022
2001-08-16,-8.9109
2001-08-24,18.4783
2001-08-27,-14.6789
2001-08-28,2.1505
2001-08-29,-9.473700000000001
2001-08-30,10.4651
2001-09-05,-8.4211
2001-09-17,5.7471
2001-09-20,-2.1739
2001-09-21,12.2222
2001-09-27,-10.8911
2001-10-02,5.5556
2001-10-04,-1.0526
2001-10-08,-1.5957
2001-10-15,-0.5405
2001-10-16,0.0
2001-11-02,-1.087
2001-11-05,10.989
2001-11-08,-15.8416
2001-11-09,5.8824
2001-11-12,0.0
2001-11-21,0.0
2001-12-03,-6.6667
2001-12-05,0.0
2001-12-06,4.7619
2001-12-11,1.1364
2001-12-14,-5.618
2001-12-17,4.7619
2001-12-18,6.8182
2001-12-19,-5.3191
2001-12-27,0.0
2001-12-28,0.0
2001-12-31,0.0
2002-01-02,6.7416
2002-01-08,6.3158
2002-01-09,5.9406
2002-01-10,-9.3458
2002-01-16,8.2474
2002-01-17,-4.7619
2002-01-22,1.0
2002-01-23,4.9505
2002-01-29,0.0
2002-01-30,0.0
2002-02-01,0.0
2002-02-08,4.717
2002-02-12,0.9009
2002-02-13,-16.0714
2002-02-19,6.383
2002-02-22,0.0
2002-02-28,17.0
2002-03-05,-18.8034
2002-03-06,0.0
2002-03-13,24.2105
2002-03-14,-13.5593
2002-03-19,0.9804
2002-03-21,21.3592
2002-03-22,-19.2
2002-03-25,-0.9901
2002-03-27,0.0
2002-04-01,-10.0
2002-04-02,0.0
2002-04-08,2.2222
2002-04-11,9.7826
2002-04-12,-8.8119
2002-04-16,-2.2801
2002-04-18,11.1111
2002-04-22,0.0
2002-04-29,0.0
2002-05-01,-4.0
2002-05-06,-6.25
2002-05-07,2.1111
2002-05-14,-1.9586999999999999
2002-05-17,-0.111
2002-05-20,2.1111
2002-05-21,0.0
2002-05-28,-2.0675
2002-05-29,-5.5556
2002-06-03,0.0
2002-06-04,0.0
2002-06-05,8.2353
2002-06-06,-11.9565
2002-06-07,0.0
2002-06-10,13.5802
2002-06-12,-11.9565
2002-06-19,0.0
2002-06-27,0.0
2002-07-01,22.2222
2002-07-08,-30.303
2002-07-10,18.8406
2002-07-12,0.122
2002-07-17,-1.3397999999999999
2002-07-23,22.2222
2002-07-24,-18.1818
2002-07-26,24.6914
2002-07-29,0.0
2002-07-30,13.8614
2002-07-31,-11.3043
2002-08-01,-1.9607999999999999
2002-08-02,-0.9
2002-08-05,7.9717
2002-08-06,-3.7382999999999997
2002-08-07,5.8252
2002-08-08,-7.3394
2002-08-12,4.9505
2002-08-13,-4.717
2002-08-21,6.9307
2002-08-22,-3.7037
2002-09-06,-2.8846
2002-09-09,5.9406
2002-09-11,-10.2804
2002-09-12,0.0
2002-09-13,-15.625
2002-09-17,1.2346
2002-09-27,30.4878
2002-10-02,-19.6262
2002-10-08,23.2558
2002-10-09,1.8868
2002-10-10,15.7407
2002-10-11,0.0
2002-10-18,-31.2
2002-10-22,9.3023
2002-10-25,-8.5106
2002-10-29,9.3023
2002-11-04,-6.5957
2002-11-08,-2.0501
2002-11-14,0.0
2002-11-18,0.0
2002-11-19,0.0
2002-11-20,2.907
2002-11-26,14.1243
2002-11-27,0.0
2002-12-02,0.0
2002-12-13,-7.8218
2002-12-16,5.2632
2002-12-18,4.0816
2002-12-20,0.0
2002-12-26,-0.9804
2002-12-27,-0.9901
2003-01-06,1.0
2003-01-07,-6.9307
2003-01-09,-8.5106
2003-01-17,0.0
2003-01-23,0.0
2003-02-03,22.093
2003-02-04,2.8571
2003-02-05,-12.037
2003-02-06,6.3158
2003-02-07,0.0
2003-02-10,0.0
2003-02-11,0.0
2003-02-19,0.9901
2003-02-21,-0.9804
2003-02-26,-18.8119
2003-03-06,0.0
2003-03-07,-8.5366
2003-03-10,-5.3333
2003-03-17,0.0
2003-03-19,5.6338
2003-03-25,-17.3333
2003-04-03,11.2903
2003-04-09,8.6957
2003-04-16,-24.0
2003-04-22,0.0
2003-04-23,-1.7544
2003-04-24,3.5714
2003-04-29,-5.1724
2003-04-30,-1.8182
2003-05-09,-81.4815
2003-05-15,10.0
2003-08-22,-90.9091
2003-10-01,-98.75
2003-10-03,31900.0
2003-10-06,-75.0
2003-11-05,-90.0
2003-12-08,-87.5
2003-12-11,199900.0
2003-12-22,-40.0
2003-12-26,0.0
2003-12-30,0.0
2003-12-31,0.0
2004-10-11,-93.3333
2004-11-10,0.0
2004-12-16,0.0
2004-12-31,600.0
2005-03-08,-99.8214
2005-06-02,7900.0
2005-06-13,-98.75
2005-07-27,0.0
2005-08-23,79900.0
2006-10-02,-99.0
2006-10-30,9900.0
2006-11-01,400.0
2006-11-09,280.0
2006-11-15,-92.1053
2006-11-29,-33.3333
2006-11-30,0.0
2006-12-04,0.0
2006-12-26,-99.875
2007-01-29,399900.0
2007-01-30,-90.0
2007-02-01,-40.0
2007-02-16,66.6667
2007-07-18,-99.75
2007-09-05,7900.0
2007-09-11,0.0
2007-09-17,1400.0
2007-09-18,0.0
2007-09-25,0.0
2007-10-26,46.6667
2008-01-04,-31.8182
2008-01-17,0.0
2008-06-12,6.6667
2008-06-18,18.75
2008-07-18,-21.0526
2008-07-24,0.0
2008-08-21,-20.0
2008-08-22,0.0
2008-09-18,25.0
2008-10-10,-93.3333
2008-10-21,1300.0
2008-10-23,0.0
2008-10-29,0.0
2008-11-04,-14.2857
2008-11-06,0.0
2009-04-29,16.6667
2009-06-18,-28.5714
2009-12-29,-99.9
2010-01-07,99900.0
2010-01-12,0.0
2010-03-24,50.0
2010-03-25,6.6667
2010-04-07,-6.25
2010-04-16,0.0
2010-06-02,-99.9333
2010-06-25,49900.0
2010-07-13,40.0
2010-07-30,42.8571
2010-08-04,-20.0
2010-08-06,0.0
2010-09-01,25.0
2010-10-01,0.0
2010-11-04,150.0
2010-11-24,20.0
2010-12-28,-66.6667
2011-03-25,250.0
2011-04-25,0.0
2011-05-05,14.2857
2012-01-23,-72.5
2012-04-05,81.8182
2012-04-12,0.0
2012-04-26,-10.0
2012-08-10,-99.9444
2012-12-19,249900.0
2013-07-08,32.0
2013-07-22,3.0303
2013-08-09,-11.7647
2013-08-26,16.6667
2014-03-26,-57.1429
2014-03-27,33.3333
2014-04-25,-50.0
2014-05-06,0.0
2014-06-30,50.0
2014-08-04,-33.3333
2014-09-30,10.0
2014-10-03,0.0
2014-10-09,18.1818
2014-11-20,-7.6923
2014-11-28,41.6667
2014-12-19,-5.8824
2015-01-12,12.5
2015-01-15,16.6667
2015-01-22,4.7619
2015-02-02,-31.8182
2015-02-17,6.6667
2015-05-05,-68.75
2015-05-18,120.0
2015-05-19,-54.5455
2015-05-26,100.0
2015-08-31,10.0
2015-10-29,-9.0909
2015-12-11,10.0
2015-12-15,81.8182
2015-12-16,0.0
2015-12-17,0.0
2016-01-14,-60.0
2016-02-17,150.0
2016-03-28,-15.0
2016-05-06,-99.9941
2016-05-09,1699900.0
2016-05-20,17.647100000000002
2016-05-23,0.0
2016-10-10,0.0
2016-10-19,0.0
2016-12-08,-99.9925
2016-12-13,1333233.3333
2017-01-10,2.5
2017-02-15,2.439
2017-02-28,19.0476
2017-03-30,-99.96
2017-12-21,99900.0
2018-01-24,120.0
2018-02-05,-9.0909
2018-04-18,0.0
2018-04-19,0.0
2018-05-02,5.0
2018-06-18,0.0
2018-09-20,0.0
2018-09-28,-28.5714
2018-10-03,13.3333
2018-10-04,-41.1765
2018-10-05,0.0
2018-10-08,70.0
2018-10-10,5.8824
2018-11-30,0.0
2018-12-11,0.0
2019-02-27,-44.4444
2019-02-28,80.0
2019-03-26,-44.4444
2019-04-04,-90.0
2019-06-10,2400.0
2019-08-21,-24.0
2019-08-23,5.2632
2019-09-24,10.0
2019-12-05,0.0
2020-03-06,59.0909
2020-03-11,0.0
2020-06-03,185.7143
2020-06-04,-55.0
2020-06-10,2.2222
2020-06-11,0.0
2020-06-12,0.0
2020-06-18,0.0
2020-07-15,4.3478
2020-07-23,25.0
2020-07-27,0.0
2020-07-28,-16.6667
