ticker,SJW US Equity
2000-05-30,0.3261
2000-05-31,-2.0585
2000-06-01,2.2124
2000-06-02,-0.5411
2000-06-05,0.1088
2000-06-06,1.7391
2000-06-08,0.7479
2000-06-09,-0.7423
2000-06-12,-0.4808
2000-06-13,0.2684
2000-06-14,0.2141
2000-06-15,-0.4274
2000-06-16,-0.1609
2000-06-19,-0.0537
2000-06-20,0.2151
2000-06-21,-0.2146
2000-06-22,-0.2151
2000-06-23,0.6466
2000-06-27,0.8565
2000-06-28,0.1062
2000-06-29,-0.5302
2000-06-30,1.3726
2000-07-03,-0.092
2000-07-05,0.4211
2000-07-06,-0.2096
2000-07-07,0.0
2000-07-10,0.4202
2000-07-11,0.0
2000-07-12,-0.4184
2000-07-13,0.9454
2000-07-14,0.3122
2000-07-17,-0.4149
2000-07-18,-0.3125
2000-07-19,-0.7837
2000-07-20,0.4739
2000-07-21,-0.2096
2000-07-24,-0.2101
2000-07-25,-0.4211
2000-07-26,0.4228
2000-07-27,0.3158
2000-07-28,1.2508
2000-07-31,0.4167
2000-08-01,0.4149
2000-08-02,-0.8264
2000-08-03,-0.1042
2000-08-04,1.3556
2000-08-07,0.2058
2000-08-08,0.0
2000-08-09,-0.616
2000-08-10,-0.3616
2000-08-11,-0.0518
2000-08-14,-0.8299
2000-08-15,0.8368
2000-08-16,-0.1037
2000-08-17,-0.5192
2000-08-21,-1.2004
2000-08-22,0.1585
2000-08-23,0.0
2000-08-24,0.3692
2000-08-25,-0.578
2000-08-28,-0.1586
2000-08-29,0.2647
2000-08-30,0.528
2000-08-31,0.4202
2000-09-01,0.0
2000-09-05,-0.1569
2000-09-06,-0.3667
2000-09-07,0.4206
2000-09-08,-0.3141
2000-09-11,-0.7353
2000-09-12,0.7407
2000-09-13,-0.0525
2000-09-14,-0.1576
2000-09-15,0.1579
2000-09-18,-0.8933
2000-09-19,1.6437
2000-09-20,-0.0522
2000-09-21,-1.4092
2000-09-22,1.2176
2000-09-25,-0.6799
2000-09-26,-0.5793
2000-09-27,0.1059
2000-09-28,1.0053
2000-09-29,-0.4715
2000-10-02,0.0526
2000-10-03,-0.4734
2000-10-04,0.4757
2000-10-05,-0.263
2000-10-06,-0.4219
2000-10-09,0.4767
2000-10-10,-0.6853
2000-10-11,0.5839
2000-10-13,1.1082
2000-10-16,-1.3048
2000-10-17,-0.4759
2000-10-18,0.797
2000-10-19,0.3163
2000-10-20,0.2627
2000-10-23,-0.2621
2000-10-24,-0.3678
2000-10-25,0.0
2000-10-26,-0.211
2000-10-27,0.0
2000-10-30,0.0
2000-10-31,0.5285
2000-11-01,-1.1041
2000-11-02,0.2573
2000-11-03,0.0
2000-11-06,-1.0661
2000-11-07,1.0237
2000-11-09,-2.1333
2000-11-10,-0.4905
2000-11-13,1.2048
2000-11-14,0.0
2000-11-15,1.2987
2000-11-16,-0.8547
2000-11-17,0.9698
2000-11-20,-1.6009
2000-11-21,0.9761
2000-11-22,-1.7723
2000-11-24,1.3122
2000-11-27,-2.4285
2000-11-28,0.1106
2000-11-29,-0.3867
2000-11-30,-0.1664
2000-12-01,0.5556
2000-12-04,0.3867
2000-12-05,-1.3759000000000001
2000-12-06,0.0
2000-12-07,-1.7856999999999998
2000-12-08,-1.8182
2000-12-11,-5.5556
2000-12-12,-2.9412000000000003
2000-12-13,-1.0101
2000-12-14,1.0842
2000-12-15,-0.0631
2000-12-18,3.5354
2000-12-19,0.5488
2000-12-20,-0.7884
2000-12-21,-1.2225
2000-12-22,0.2475
2000-12-26,0.2469
2000-12-27,-0.4926
2000-12-28,0.2475
2000-12-29,0.7407
2001-01-02,1.0417
2001-01-03,-0.5458
2001-01-04,-0.4878
2001-01-05,-2.451
2001-01-08,-2.5126
2001-01-09,0.7088
2001-01-10,-1.5995
2001-01-11,-0.8453
2001-01-12,2.8197
2001-01-16,5.6122
2001-01-17,2.2947
2001-01-18,-0.2361
2001-01-19,0.8284
2001-01-22,-3.2864
2001-01-23,-1.4563
2001-01-24,-0.9852
2001-01-25,-1.4925
2001-01-26,-3.0303
2001-01-29,4.1667
2001-01-30,-2.0
2001-01-31,-0.0102
2001-02-01,1.1481
2001-02-02,1.5228000000000002
2001-02-05,-1.0
2001-02-06,-4.0404
2001-02-07,-1.8526
2001-02-08,-3.4749
2001-02-09,-6.6667
2001-02-12,4.5476
2001-02-13,0.205
2001-02-14,1.1364
2001-02-15,-0.3596
2001-02-16,0.9247
2001-02-20,3.6313
2001-02-21,0.2695
2001-02-22,0.0
2001-02-23,-22.6882
2001-02-26,4.1725
2001-02-27,-1.1348
2001-02-28,1.4855
2001-03-01,2.1291
2001-03-02,-4.886
2001-03-05,5.4795
2001-03-06,0.0
2001-03-07,4.7273
2001-03-08,-0.7937
2001-03-09,1.875
2001-03-12,-1.8405
2001-03-13,0.0
2001-03-14,-0.625
2001-03-15,-0.4528
2001-03-16,-0.8087
2001-03-19,-0.8025
2001-03-20,-0.4752
2001-03-21,0.0
2001-03-22,0.3097
2001-03-23,-2.6241
2001-03-26,1.7305000000000001
2001-03-27,2.2724
2001-03-28,-0.4698
2001-03-29,0.1403
2001-03-30,1.5924
2001-04-02,1.2163
2001-04-03,-0.2725
2001-04-04,0.0
2001-04-05,4.6584
2001-04-06,-2.2433
2001-04-09,0.5949
2001-04-10,0.3018
2001-04-11,0.0
2001-04-12,-0.4212
2001-04-16,1.0755
2001-04-17,2.8216
2001-04-18,0.0
2001-04-19,1.1628
2001-04-20,-2.4483
2001-04-23,-1.6731
2001-04-24,-5.3325
2001-04-25,2.8481
2001-04-26,-0.3569
2001-04-27,2.3376
2001-04-30,-1.8248
2001-05-01,4.7088
2001-05-02,-1.4793
2001-05-03,-3.3514
2001-05-04,1.9140000000000001
2001-05-07,2.7439
2001-05-08,-0.2967
2001-05-09,-1.7856999999999998
2001-05-10,0.6061
2001-05-11,-0.9036
2001-05-14,-0.304
2001-05-15,0.6098
2001-05-16,-1.1515
2001-05-17,1.8394
2001-05-18,-2.4684
2001-05-21,0.6173
2001-05-22,-0.7975
2001-05-23,-1.0513
2001-05-24,0.0
2001-05-25,0.0125
2001-05-29,0.3
2001-05-30,-0.3115
2001-05-31,-0.3125
2001-06-01,0.9404
2001-06-04,0.646
2001-06-05,0.5924
2001-06-06,1.3497
2001-06-07,1.2107
2001-06-08,-0.7177
2001-06-11,0.0
2001-06-12,1.2048
2001-06-13,-0.4762
2001-06-14,0.0
2001-06-15,-0.5981
2001-06-18,-0.1203
2001-06-19,-0.3012
2001-06-20,0.0
2001-06-21,0.3021
2001-06-22,0.9277
2001-06-25,-1.8145
2001-06-26,0.304
2001-06-27,2.4242
2001-06-28,0.5917
2001-06-29,0.5882
2001-07-02,-2.924
2001-07-03,0.2048
2001-07-05,-0.505
2001-07-06,0.3021
2001-07-09,-0.9036
2001-07-10,-0.9119
2001-07-11,2.5153
2001-07-12,-0.6583
2001-07-13,2.1084
2001-07-16,-0.295
2001-07-17,-0.5917
2001-07-18,-0.8929
2001-07-19,0.9009
2001-07-20,1.1905000000000001
2001-07-23,-1.1764999999999999
2001-07-24,-2.6786
2001-07-25,4.2813
2001-07-26,1.173
2001-07-27,0.0
2001-07-30,-2.4319
2001-07-31,2.6946
2001-08-01,-0.2915
2001-08-02,-0.8772
2001-08-03,-0.708
2001-08-06,-1.3666
2001-08-07,0.3614
2001-08-08,-0.3001
2001-08-09,0.2408
2001-08-10,0.2643
2001-08-13,1.4736
2001-08-14,0.1181
2001-08-15,0.4717
2001-08-16,0.6455
2001-08-17,-0.2915
2001-08-20,0.2924
2001-08-21,-0.2915
2001-08-22,0.5848
2001-08-23,0.0
2001-08-24,0.0
2001-08-27,-0.0349
2001-08-28,-0.2559
2001-08-29,-0.8397
2001-08-30,0.0
2001-08-31,1.0232
2001-09-04,1.2806
2001-09-05,-0.5747
2001-09-06,-0.8671
2001-09-07,-2.5073
2001-09-10,-0.299
2001-09-17,-1.3197
2001-09-18,-1.2644
2001-09-19,-1.49
2001-09-20,-3.75
2001-09-21,-0.6494
2001-09-24,4.0523
2001-09-25,0.2513
2001-09-26,-2.5689
2001-09-27,3.2797
2001-09-28,1.9925000000000002
2001-10-01,-2.0147
2001-10-02,-0.3115
2001-10-03,0.0
2001-10-04,-0.125
2001-10-05,0.1252
2001-10-08,-0.3125
2001-10-09,-0.3135
2001-10-10,0.6289
2001-10-11,-0.125
2001-10-12,1.6896
2001-10-15,-1.5385
2001-10-16,-1.15
2001-10-17,0.2782
2001-10-18,-0.6936
2001-10-19,0.6349
2001-10-22,0.9464
2001-10-23,2.775
2001-10-24,0.3405
2001-10-25,0.6061
2001-10-26,0.9036
2001-10-29,0.2985
2001-10-30,-0.9524
2001-10-31,-1.4303
2001-11-01,0.4786
2001-11-02,2.5933
2001-11-05,-0.0835
2001-11-06,0.8353
2001-11-07,0.2367
2001-11-08,-0.4723
2001-11-09,2.847
2001-11-12,-1.9607999999999999
2001-11-13,1.2118
2001-11-14,0.2557
2001-11-15,-2.4348
2001-11-16,0.1188
2001-11-19,-1.1276
2001-11-20,2.6411
2001-11-21,0.8772
2001-11-23,-0.2319
2001-11-26,1.1505
2001-11-27,-0.1608
2001-11-28,-0.0575
2001-11-29,0.4606
2001-11-30,0.8596
2001-12-03,0.5455
2001-12-04,0.599
2001-12-05,2.4604
2001-12-06,-2.0175
2001-12-07,-1.8016999999999999
2001-12-10,-1.4245
2001-12-11,0.0
2001-12-12,-0.8671
2001-12-13,-1.8075999999999999
2001-12-14,-1.7102
2001-12-17,0.5921
2001-12-18,2.3423
2001-12-19,0.3404
2001-12-20,-1.7429000000000001
2001-12-21,0.8929
2001-12-24,0.059
2001-12-26,-0.3538
2001-12-27,1.5385
2001-12-28,-0.1166
2001-12-31,-0.4784
2002-01-02,4.3499
2002-01-03,-0.4494
2002-01-04,0.2822
2002-01-07,-0.6753
2002-01-08,-0.5666
2002-01-09,-1.5385
2002-01-10,-0.5787
2002-01-11,-0.291
2002-01-14,-8.6398
2002-01-15,1.6101999999999999
2002-01-16,0.2641
2002-01-17,0.9784
2002-01-18,0.0621
2002-01-23,-0.3104
2002-01-24,-0.0623
2002-01-25,-0.6231
2002-01-28,-0.3135
2002-01-29,-1.2579
2002-01-30,1.2739
2002-01-31,1.0692
2002-02-01,-1.5556999999999999
2002-02-04,1.0619
2002-02-05,0.0751
2002-02-06,-0.5
2002-02-07,0.7412
2002-02-08,-0.6289
2002-02-11,1.2658
2002-02-12,-0.0625
2002-02-13,0.0625
2002-02-14,-0.0625
2002-02-15,-0.1876
2002-02-19,-0.7018
2002-02-20,-0.1767
2002-02-21,-0.1264
2002-02-22,0.3544
2002-02-25,0.4667
2002-02-26,0.1255
2002-02-27,-0.627
2002-02-28,0.5047
2002-03-01,0.1255
2002-03-04,-0.3135
2002-03-05,0.0
2002-03-06,-0.0126
2002-03-07,-0.3019
2002-03-08,0.0631
2002-03-11,-0.0631
2002-03-12,0.6688
2002-03-13,-0.6017
2002-03-14,0.1892
2002-03-15,0.0
2002-03-18,0.0629
2002-03-19,0.0
2002-03-20,-0.3145
2002-03-21,0.0
2002-03-22,-0.6309
2002-03-25,1.5873
2002-03-26,0.0
2002-03-27,0.8125
2002-03-28,0.682
2002-04-01,-0.9236
2002-04-02,0.808
2002-04-03,1.1097
2002-04-04,0.9756
2002-04-05,-0.6522
2002-04-08,1.5074
2002-04-09,-0.5988
2002-04-10,-0.3012
2002-04-11,-0.3021
2002-04-12,0.8485
2002-04-15,-0.2404
2002-04-16,0.3012
2002-04-17,-0.3003
2002-04-18,0.6024
2002-04-19,-0.5988
2002-04-22,-0.1807
2002-04-23,0.4828
2002-04-24,-0.6006
2002-04-25,0.5438
2002-04-26,0.0601
2002-04-29,0.5285
2002-04-30,1.8072
2002-05-01,1.1834
2002-05-02,1.345
2002-05-03,-0.7501
2002-05-06,-0.2907
2002-05-07,0.0
2002-05-08,1.1545
2002-05-09,1.6832
2002-05-10,-0.2268
2002-05-13,0.0
2002-05-14,-1.1136
2002-05-15,-0.023
2002-05-16,-0.2874
2002-05-17,-0.0922
2002-05-20,-0.4846
2002-05-21,-2.3188
2002-05-22,-2.0772
2002-05-23,-1.4545
2002-05-24,0.861
2002-05-28,0.9146
2002-05-29,-0.6042
2002-05-30,-3.0395
2002-05-31,1.2539
2002-06-03,-1.0526
2002-06-04,-0.5006
2002-06-05,0.0
2002-06-06,-0.5031
2002-06-07,0.0632
2002-06-11,-0.1769
2002-06-12,-1.5947
2002-06-13,0.0
2002-06-14,-0.9003
2002-06-17,2.401
2002-06-18,0.1267
2002-06-19,-0.1899
2002-06-20,0.1902
2002-06-21,-0.5063
2002-06-24,-1.0178
2002-06-25,1.5424
2002-06-26,-0.1266
2002-06-27,0.0
2002-06-28,2.6616
2002-07-01,-0.2469
2002-07-02,0.5569
2002-07-03,-1.2308
2002-07-05,0.3115
2002-07-08,-0.6211
2002-07-09,1.5
2002-07-10,0.2463
2002-07-11,-0.7985
2002-07-12,-0.743
2002-07-15,0.0624
2002-07-16,-1.1844999999999999
2002-07-17,0.0
2002-07-18,-0.3155
2002-07-19,-0.3165
2002-07-22,-0.9524
2002-07-23,-2.2436
2002-07-24,1.3115
2002-07-25,-0.3236
2002-07-26,1.2987
2002-07-29,2.2436
2002-07-30,-1.0157
2002-07-31,-0.639
2002-08-01,0.2572
2002-08-02,0.3849
2002-08-05,-0.9585
2002-08-06,0.9677
2002-08-07,-0.3195
2002-08-08,0.3205
2002-08-09,-0.639
2002-08-12,0.6431
2002-08-13,-0.639
2002-08-14,0.3215
2002-08-15,0.0
2002-08-16,0.0
2002-08-19,0.9615
2002-08-21,0.6349
2002-08-22,0.9464
2002-08-23,-0.625
2002-08-26,0.3145
2002-08-27,0.3135
2002-08-28,0.1875
2002-08-29,1.1229
2002-08-30,0.2468
2002-09-03,-2.7692
2002-09-04,0.0
2002-09-05,-0.3797
2002-09-06,1.1436
2002-09-09,-0.7538
2002-09-10,0.6329
2002-09-11,0.6289
2002-09-12,1.375
2002-09-13,-0.0247
2002-09-16,-0.037
2002-09-17,-0.6169
2002-09-18,-0.9932
2002-09-19,-1.0658
2002-09-20,0.3929
2002-09-23,-0.8964
2002-09-24,-1.2739
2002-09-25,0.3226
2002-09-26,0.9646
2002-09-27,-1.0191
2002-09-30,0.3861
2002-10-01,-0.1282
2002-10-02,3.2092
2002-10-03,0.995
2002-10-04,-0.3695
2002-10-07,-0.3708
2002-10-08,1.4268
2002-10-09,-1.5291000000000001
2002-10-10,-0.6211
2002-10-11,-0.125
2002-10-14,0.0626
2002-10-15,0.0625
2002-10-16,-0.9375
2002-10-17,0.8833
2002-10-18,0.813
2002-10-21,0.4963
2002-10-22,0.0
2002-10-23,-0.6173
2002-10-24,0.2484
2002-10-25,-0.1239
2002-10-28,0.0
2002-10-29,0.7444
2002-10-30,-0.4926
2002-10-31,-1.2995
2002-11-01,2.8087999999999997
2002-11-04,0.8487
2002-11-05,-0.1708
2002-11-06,0.672
2002-11-07,0.5461
2002-11-08,-0.1569
2002-11-11,-0.1451
2002-11-12,1.0896
2002-11-13,0.0
2002-11-14,0.4192
2002-11-15,-0.6559
2002-11-18,-1.5606
2002-11-19,0.0
2002-11-20,-0.0244
2002-11-21,-0.3415
2002-11-22,-0.2448
2002-11-25,0.0
2002-11-26,-1.0429
2002-11-27,-1.0539
2002-11-29,-1.1404
2002-12-02,0.1268
2002-12-03,-0.7469
2002-12-04,-0.5102
2002-12-05,-0.0128
2002-12-06,1.295
2002-12-09,-0.3165
2002-12-10,-0.1905
2002-12-11,1.8448
2002-12-12,-0.05
2002-12-13,-0.8874
2002-12-16,0.5675
2002-12-17,0.0
2002-12-18,-0.9404
2002-12-19,-0.6329
2002-12-20,-0.8917
2002-12-23,1.7095
2002-12-26,0.0505
2002-12-27,0.5431
2002-12-30,-1.6206
2002-12-31,-0.332
2003-01-02,0.6406
2003-01-03,0.4456
2003-01-06,5.1965
2003-01-07,-0.9639
2003-01-08,-1.0097
2003-01-09,2.0155
2003-01-10,1.1926
2003-01-13,-1.7738
2003-01-14,-0.1333
2003-01-15,1.335
2003-01-16,0.8383
2003-01-17,-0.4751
2003-01-21,0.4177
2003-01-22,-0.2971
2003-01-23,0.4172
2003-01-24,-2.6706
2003-01-27,-1.9512
2003-01-28,-0.8085
2003-01-29,0.0
2003-01-30,-1.8809
2003-01-31,1.2652
2003-02-03,3.9248
2003-02-04,-2.3072
2003-02-05,1.3052000000000001
2003-02-06,-0.7025
2003-02-07,-0.3741
2003-02-10,-0.1877
2003-02-11,-0.627
2003-02-12,0.0
2003-02-14,0.0
2003-02-18,0.1262
2003-02-20,0.0
2003-02-21,0.189
2003-02-24,-0.3774
2003-02-25,0.5051
2003-02-26,-0.3141
2003-02-27,-0.189
2003-02-28,-0.3662
2003-03-03,-0.8364
2003-03-04,-0.8307
2003-03-05,0.0
2003-03-06,0.5155
2003-03-07,0.1282
2003-03-10,-1.9205999999999999
2003-03-11,-0.2089
2003-03-12,0.0785
2003-03-13,0.5882
2003-03-14,-2.0143
2003-03-17,2.3872999999999998
2003-03-18,0.0
2003-03-19,0.1684
2003-03-20,2.2889
2003-03-21,-0.3161
2003-03-24,0.4439
2003-03-25,-0.5429
2003-03-26,-0.5967
2003-03-27,-1.1367
2003-03-28,0.2454
2003-03-31,-1.4175
2003-04-01,0.5882
2003-04-02,1.0396
2003-04-03,0.0
2003-04-04,-0.5788
2003-04-07,2.5225999999999997
2003-04-08,0.9338
2003-04-09,-0.1125
2003-04-10,0.1252
2003-04-11,-0.425
2003-04-14,0.7406
2003-04-15,0.785
2003-04-16,-0.4698
2003-04-17,1.2422
2003-04-21,0.6135
2003-04-22,1.8293
2003-04-23,-0.2994
2003-04-24,-0.3003
2003-04-25,0.6024
2003-04-28,1.0778
2003-04-29,-0.4739
2003-04-30,0.5952
2003-05-01,0.2959
2003-05-02,0.413
2003-05-05,0.47
2003-05-06,0.0
2003-05-07,0.2807
2003-05-08,-1.7641
2003-05-09,0.8982
2003-05-12,-0.5341
2003-05-13,0.2267
2003-05-14,0.6072
2003-05-15,0.2959
2003-05-16,0.059
2003-05-19,-0.2948
2003-05-20,0.2365
2003-05-21,-1.4748999999999999
2003-05-22,-0.5988
2003-05-23,0.3012
2003-05-27,2.2222
2003-05-28,0.1763
2003-05-29,0.6452
2003-05-30,-0.0583
2003-06-02,0.3615
2003-06-03,0.2789
2003-06-04,0.8111
2003-06-05,0.5172
2003-06-06,-0.0114
2003-06-09,-1.0636
2003-06-10,-0.289
2003-06-11,-2.875
2003-06-12,1.1697
2003-06-13,0.3303
2003-06-16,2.3048
2003-06-17,-0.9195
2003-06-18,0.232
2003-06-19,-0.5093
2003-06-20,-0.3025
2003-06-23,-1.2835
2003-06-24,-0.0591
2003-06-25,-0.0591
2003-06-26,0.0
2003-06-27,-0.2367
2003-06-30,1.1269
2003-07-01,-0.2229
2003-07-02,-1.7164000000000001
2003-07-03,0.8971
2003-07-07,1.2448
2003-07-08,0.7026
2003-07-09,-0.9302
2003-07-10,-0.2582
2003-07-11,0.0235
2003-07-14,-0.0118
2003-07-15,0.0118
2003-07-16,-0.1765
2003-07-17,0.165
2003-07-18,-0.1647
2003-07-21,0.2357
2003-07-22,0.823
2003-07-23,-0.2566
2003-07-24,-0.5495
2003-07-25,1.0933
2003-07-28,0.0116
2003-07-29,-0.5698
2003-07-30,-1.0291
2003-07-31,0.319
2003-08-01,-1.649
2003-08-04,-0.2994
2003-08-05,-0.1562
2003-08-06,0.2166
2003-08-07,0.2011
2003-08-08,-1.1965
2003-08-11,2.1407
2003-08-12,1.1617
2003-08-13,0.6038
2003-08-14,-0.1294
2003-08-15,0.1532
2003-08-18,0.2941
2003-08-19,0.8798
2003-08-20,-0.0116
2003-08-21,-0.5698
2003-08-22,-0.8655
2003-08-25,-0.6017
2003-08-26,0.178
2003-08-27,0.6517
2003-08-28,-1.0594
2003-08-29,0.1785
2003-09-02,1.1876
2003-09-03,-0.2347
2003-09-04,-0.8824
2003-09-05,-1.4837
2003-09-08,1.8072
2003-09-09,0.5917
2003-09-10,0.3059
2003-09-11,1.4544000000000001
2003-09-12,1.4451
2003-09-15,-1.4245
2003-09-16,1.0405
2003-09-17,-0.0229
2003-09-18,0.4234
2003-09-19,0.2849
2003-09-22,0.2841
2003-09-23,-0.272
2003-09-24,-0.5795
2003-09-25,-0.4571
2003-09-26,-0.9759
2003-09-29,-1.8551
2003-09-30,-0.1772
2003-10-01,1.8343
2003-10-02,0.523
2003-10-03,1.1561
2003-10-06,0.5714
2003-10-07,0.5114
2003-10-08,-1.0741
2003-10-09,0.4
2003-10-10,-0.5122
2003-10-13,0.2288
2003-10-14,0.742
2003-10-15,0.17
2003-10-16,-0.1131
2003-10-17,-0.3398
2003-10-20,0.0795
2003-10-21,-2.0665
2003-10-22,-0.4986
2003-10-23,-0.303
2003-10-24,-0.0701
2003-10-27,1.462
2003-10-28,-0.2882
2003-10-29,0.8671
2003-10-30,0.5731
2003-10-31,0.8547
2003-11-03,-0.226
2003-11-04,1.0759
2003-11-05,0.0
2003-11-06,0.535
2003-11-07,0.0
2003-11-10,0.1124
2003-11-11,0.0
2003-11-12,0.0561
2003-11-13,0.0
2003-11-14,-0.7291
2003-11-17,-1.5253999999999999
2003-11-18,-1.3769
2003-11-19,1.8034
2003-11-20,-0.5714
2003-11-21,-0.2874
2003-11-24,1.3833
2003-11-25,1.2507
2003-11-26,-0.0561
2003-11-28,-0.2921
2003-12-01,-0.0451
2003-12-02,0.5073
2003-12-03,-0.5048
2003-12-04,-1.071
2003-12-05,-0.0342
2003-12-08,-0.4218
2003-12-09,-0.1603
2003-12-10,-1.1925
2003-12-11,2.0773
2003-12-12,1.1824
2003-12-15,-1.1236
2003-12-16,-1.5909
2003-12-17,-1.3857
2003-12-18,3.9227
2003-12-19,-1.1718
2003-12-22,-0.2964
2003-12-23,-0.0114
2003-12-24,-0.5146
2003-12-26,0.8162
2003-12-29,1.4823
2003-12-30,0.7865
2003-12-31,-0.5017
2004-01-02,-0.1681
2004-01-05,0.1684
2004-01-06,-1.1653
2004-01-07,-0.3854
2004-01-08,0.1479
2004-01-09,0.5682
2004-01-12,0.7345
2004-01-13,0.673
2004-01-14,0.1671
2004-01-15,-0.4449
2004-01-16,-0.3352
2004-01-20,0.5605
2004-01-21,-0.1115
2004-01-22,-0.1116
2004-01-23,0.0223
2004-01-26,0.5362
2004-01-27,-0.2111
2004-01-28,-0.1782
2004-01-29,-0.4462
2004-01-30,2.2409
2004-02-02,4.9315
2004-02-03,1.8799000000000001
2004-02-04,1.4864
2004-02-05,0.7727
2004-02-06,-1.3838
2004-02-09,0.9218
2004-02-10,3.0143
2004-02-11,3.5468
2004-02-12,-0.5709
2004-02-13,-1.6268
2004-02-17,2.6265
2004-02-18,0.7109
2004-02-19,3.8118
2004-02-20,0.7072
2004-02-23,0.3781
2004-02-24,-0.0359
2004-02-25,-2.88
2004-02-26,-0.2309
2004-02-27,0.463
2004-03-01,5.0691
2004-03-02,-2.1053
2004-03-03,-2.5
2004-03-04,0.0827
2004-03-05,-0.1102
2004-03-08,-0.6895
2004-03-09,0.0
2004-03-10,-0.1666
2004-03-11,0.6954
2004-03-12,-0.4144
2004-03-15,-0.8322
2004-03-16,-0.5874
2004-03-17,0.5909
2004-03-18,-0.6154
2004-03-19,-2.5049
2004-03-22,1.3279
2004-03-23,1.9943
2004-03-24,-1.9553
2004-03-25,2.792
2004-03-26,-0.9424
2004-03-29,-1.0912
2004-03-30,-1.8388
2004-03-31,-0.1153
2004-04-01,0.8367
2004-04-02,2.432
2004-04-05,0.6983
2004-04-06,1.6921
2004-04-07,-1.2548
2004-04-08,-0.663
2004-04-12,0.3893
2004-04-13,-1.662
2004-04-14,0.9014
2004-04-15,0.1954
2004-04-16,0.7523
2004-04-19,0.0
2004-04-20,-1.2721
2004-04-21,0.8123
2004-04-22,3.0564
2004-04-23,-1.3211
2004-04-26,1.3660999999999999
2004-04-27,-0.4582
2004-04-28,-2.2475
2004-04-29,-0.9695
2004-04-30,-3.0769
2004-05-03,2.1645
2004-05-04,1.8643999999999998
2004-05-05,-2.1631
2004-05-06,-1.9274
2004-05-07,-2.3121
2004-05-10,-1.1686
2004-05-11,1.0558
2004-05-12,0.2985
2004-05-13,-0.4762
2004-05-14,0.7476
2004-05-17,-3.5025
2004-05-18,0.123
2004-05-19,-6.7588
2004-05-20,1.285
2004-05-21,2.147
2004-05-24,5.0637
2004-05-25,-0.8791
2004-05-26,-1.315
2004-05-27,0.5888
2004-05-28,0.1232
2004-06-01,-1.0769
2004-06-02,0.3733
2004-06-03,-2.2312
2004-06-04,3.0111
2004-06-07,1.8769
2004-06-08,0.3926
2004-06-09,-1.8652
2004-06-10,0.6438
2004-06-14,-2.8327999999999998
2004-06-15,0.0
2004-06-16,0.3135
2004-06-17,1.4062999999999999
2004-06-18,1.7873999999999999
2004-06-21,2.422
2004-06-22,-2.3352
2004-06-23,0.8172
2004-06-24,0.2402
2004-06-25,2.1264
2004-06-28,-2.1114
2004-06-29,1.1983
2004-06-30,0.6513
2004-07-01,-0.9706
2004-07-02,0.6237
2004-07-06,0.4427
2004-07-07,-0.0294
2004-07-08,-0.0588
