ticker,ICLK US Equity
2018-05-15,-5.5629
2018-05-16,0.9818
2018-05-17,-1.25
2018-05-18,3.3755
2018-05-21,0.0
2018-05-22,5.1701
2018-05-23,0.7762
2018-05-24,5.6483
2018-05-25,-1.5796000000000001
2018-05-29,4.1975
2018-05-30,-6.3981
2018-05-31,1.6456
2018-06-01,0.6227
2018-06-04,-1.9802
2018-06-05,0.5051
2018-06-06,-0.6281
2018-06-07,0.7585
2018-06-08,-1.2547
2018-06-11,-0.1271
2018-06-12,-2.2901
2018-06-13,-6.3802
2018-06-14,1.3908
2018-06-15,-1.7833
2018-06-18,1.8155999999999999
2018-06-19,-2.6063
2018-06-20,0.7042
2018-06-21,0.1399
2018-06-22,-0.1397
2018-06-25,-9.9301
2018-06-26,-15.2174
2018-06-27,5.2198
2018-06-28,0.7833
2018-06-29,9.6718
2018-07-02,-2.0472
2018-07-03,0.8039
2018-07-05,1.2759
2018-07-06,0.7874
2018-07-09,-1.0937999999999999
2018-07-10,-0.316
2018-07-11,-0.4754
2018-07-12,0.0
2018-07-13,4.1401
2018-07-16,0.7645
2018-07-17,5.9181
2018-07-18,-6.5903
2018-07-19,4.1411
2018-07-20,0.1473
2018-07-23,-0.1471
2018-07-24,-5.7437000000000005
2018-07-25,-2.1875
2018-07-26,-5.2716
2018-07-27,3.3727
2018-07-30,-3.752
2018-07-31,-2.7119
2018-08-01,1.3937
2018-08-02,2.7491
2018-08-03,-5.6856
2018-08-06,1.5957
2018-08-07,0.8726
2018-08-08,4.3253
2018-08-09,1.1609
2018-08-10,0.8197
2018-08-13,-1.626
2018-08-14,-2.314
2018-08-15,-1.1844000000000001
2018-08-16,-1.3699
2018-08-17,0.5208
2018-08-20,0.3454
2018-08-21,0.3442
2018-08-22,3.9451
2018-08-23,2.8053
2018-08-24,-3.8523
2018-08-27,-3.172
2018-08-28,0.1724
2018-08-29,-0.1721
2018-08-30,0.3448
2018-08-31,0.3436
2018-09-04,0.6849
2018-09-05,-3.4013999999999998
2018-09-06,-2.4648
2018-09-07,-7.9422
2018-09-10,-1.7647
2018-09-11,-2.5948
2018-09-12,3.4836
2018-09-13,-0.5941
2018-09-14,-2.3904
2018-09-17,-1.6327
2018-09-18,-9.751
2018-09-19,0.2299
2018-09-20,-0.4587
2018-09-21,-0.6912
2018-09-24,-0.464
2018-09-25,-2.331
2018-09-26,-0.2387
2018-09-27,-6.6986
2018-09-28,0.0
2018-10-01,-0.5128
2018-10-02,-1.5464
2018-10-03,-1.5707
2018-10-04,-4.2553
2018-10-05,11.1111
2018-10-08,-3.5
2018-10-09,-0.2591
2018-10-10,-4.9351
2018-10-11,-2.7321999999999997
2018-10-12,3.0899
2018-10-15,0.8174
2018-10-16,-1.8919000000000001
2018-10-17,-0.2755
2018-10-18,-7.7348
2018-10-19,3.2934
2018-10-22,0.0
2018-10-23,-7.8261
2018-10-24,-5.0314
2018-10-25,-6.9536
2018-10-26,5.694
2018-10-29,-5.0505
2018-10-30,14.1844
2018-10-31,4.3478
2018-11-01,7.4405
2018-11-02,3.3241
2018-11-05,-1.3405
2018-11-06,1.3587
2018-11-07,1.3405
2018-11-08,-1.8519
2018-11-09,0.0
2018-11-12,-3.7736
2018-11-13,4.4818
2018-11-14,-3.7534
2018-11-15,4.4568
2018-11-16,-1.3333
2018-11-19,-2.7027
2018-11-20,-2.2222
2018-11-21,3.9773
2018-11-23,4.6448
2018-11-26,-4.4386
2018-11-27,1.9125999999999999
2018-11-28,1.8767
2018-11-29,-1.0526
2018-11-30,-2.1277
2018-12-03,0.0
2018-12-04,0.0
2018-12-06,-3.2609
2018-12-07,-0.5618
2018-12-10,-3.1073
2018-12-11,4.0816
2018-12-12,4.4818
2018-12-13,-2.9491
2018-12-14,1.3812
2018-12-17,-1.9074
2018-12-18,1.9444
2018-12-19,0.8174
2018-12-20,-1.3514
2018-12-21,-1.3699
2018-12-24,-3.6111
2018-12-26,2.8818
2018-12-27,-0.2801
2018-12-28,-1.6854
2018-12-31,-3.7143
2019-01-02,-4.451
2019-01-03,-0.6211
2019-01-04,5.625
2019-01-07,0.0
2019-01-08,-3.5503
2019-01-09,1.5337
2019-01-10,5.136
2019-01-11,-0.8621
2019-01-14,5.5072
2019-01-15,3.2967
2019-01-16,1.0638
2019-01-17,2.0842
2019-01-18,0.5362
2019-01-22,2.5641
2019-01-23,-2.0
2019-01-24,2.8061
2019-01-25,12.9032
2019-01-28,10.5495
2019-01-29,10.7356
2019-01-30,0.5386
2019-01-31,3.75
2019-02-01,-2.4096
2019-02-04,-4.7619
2019-02-05,-1.4815
2019-02-06,2.2556
2019-02-07,-0.3676
2019-02-08,1.476
2019-02-11,1.6364
2019-02-12,-0.1789
2019-02-13,-1.9713
2019-02-14,6.0329
2019-02-15,-1.7241
2019-02-19,0.0
2019-02-20,-5.2632
2019-02-21,0.1389
2019-02-22,4.6693999999999996
2019-02-25,-4.5936
2019-02-26,-10.7407
2019-02-27,0.8299
2019-02-28,7.2016
2019-03-01,-3.8388
2019-03-04,-4.5908
2019-03-05,-6.2762
2019-03-06,-0.4464
2019-03-07,-1.3453
2019-03-08,-0.6818
2019-03-11,1.373
2019-03-12,-1.3544
2019-03-13,-0.6865
2019-03-14,-1.3825
2019-03-15,0.4673
2019-03-18,-1.1628
2019-03-19,-0.9412
2019-03-20,9.2637
2019-03-21,-4.3478
2019-03-22,-1.1364
2019-03-25,0.9195
2019-03-26,-12.9841
2019-03-27,0.7853
2019-03-28,1.039
2019-03-29,-8.4833
2019-04-01,9.5506
2019-04-02,-1.7949000000000002
2019-04-03,2.3499
2019-04-04,-4.5918
2019-04-05,3.4759
2019-04-08,-5.9432
2019-04-09,0.5495
2019-04-10,8.8798
2019-04-11,-1.1292
2019-04-12,-1.5228000000000002
2019-04-15,1.2887
2019-04-16,0.0
2019-04-17,-0.5089
2019-04-18,-0.7673
2019-04-22,3.0928
2019-04-23,-3.5
2019-04-24,2.5907
2019-04-25,-3.5354
2019-04-26,0.2618
2019-04-29,4.1775
2019-04-30,-1.7544
2019-05-01,-2.8061
2019-05-02,0.2625
2019-05-03,1.3089
2019-05-06,2.8424
2019-05-07,-1.5074999999999998
2019-05-08,-1.0204
2019-05-09,6.9588
2019-05-10,-6.9879999999999995
2019-05-13,0.2591
2019-05-14,0.5168
2019-05-15,0.2571
2019-05-16,0.641
2019-05-17,0.1274
2019-05-20,-5.5954
2019-05-21,6.1966
2019-05-22,-0.2538
2019-05-23,-5.1247
2019-05-24,1.9149
2019-05-28,-2.3684
2019-05-29,3.504
2019-05-30,-2.3438
2019-05-31,4.0
2019-06-03,-2.3077
2019-06-04,1.8373
2019-06-05,-1.2887
2019-06-06,-2.0888
2019-06-07,-2.6667
2019-06-10,0.8219
2019-06-11,-0.8152
2019-06-12,0.5479
2019-06-13,3.5422000000000002
2019-06-14,2.3684
2019-06-17,-2.5707
2019-06-18,0.7916
2019-06-19,-1.3089
2019-06-20,-1.3263
2019-06-21,-1.8817
2019-06-24,3.2877
2019-06-25,0.0
2019-06-26,0.0
2019-06-27,0.2653
2019-06-28,0.0
2019-07-01,0.2646
2019-07-02,0.0
2019-07-03,-1.0554
2019-07-05,1.0667
2019-07-08,-3.6939
2019-07-09,4.1096
2019-07-10,-3.1579
2019-07-11,0.5435
2019-07-12,-0.8108
2019-07-15,0.2725
2019-07-16,2.1739
2019-07-17,-2.9255
2019-07-18,-2.7397
2019-07-19,-0.8451
2019-07-22,1.4205
2019-07-23,-0.2801
2019-07-24,-4.2135
2019-07-25,7.0381
2019-07-26,-1.3699
2019-07-29,0.2778
2019-07-30,-3.3241
2019-07-31,-1.7191999999999998
2019-08-01,10.7872
2019-08-02,-1.5789
2019-08-05,-2.6738
2019-08-06,-0.4121
2019-08-07,4.8276
2019-08-08,-3.4211
2019-08-09,0.8174
2019-08-12,-0.2703
2019-08-13,-4.607
2019-08-14,-14.4886
2019-08-15,-0.6645
2019-08-16,2.0067
2019-08-19,1.6393
2019-08-20,1.2903
2019-08-21,4.1401
2019-08-22,-4.2813
2019-08-23,1.278
2019-08-26,0.9464
2019-08-27,-1.25
2019-08-28,-2.5316
2019-08-29,-0.3247
2019-08-30,1.9544000000000001
2019-09-03,-0.3195
2019-09-04,-1.2821
2019-09-05,2.5974
2019-09-06,-1.5823
2019-09-09,-3.8585000000000003
2019-09-10,0.3344
2019-09-11,2.0
2019-09-12,-1.9607999999999999
2019-09-13,0.0
2019-09-16,0.0
2019-09-17,-2.0
2019-09-18,7.1429
2019-09-19,-3.8095
2019-09-20,-0.9901
2019-09-23,2.6667
2019-09-24,-1.2987
2019-09-25,-0.6579
2019-09-26,-0.3311
2019-09-27,0.6645
2019-09-30,-0.9901
2019-10-01,0.0
2019-10-02,0.0
2019-10-03,-0.3333
2019-10-04,1.3378
2019-10-07,-0.9901
2019-10-08,-3.0
2019-10-09,2.0619
2019-10-10,-2.0202
2019-10-11,0.6873
2019-10-14,0.3413
2019-10-15,-0.3401
2019-10-16,2.0478
2019-10-17,0.3344
2019-10-18,0.0
2019-10-21,2.0
2019-10-22,0.3268
2019-10-23,5.5375
2019-10-24,-2.1605
2019-10-25,-0.9464
2019-10-28,-0.8439
2019-10-29,0.53
2019-10-30,-0.3195
2019-10-31,0.0
2019-11-01,-0.3205
2019-11-04,-0.6431
2019-11-05,1.2945
2019-11-06,-0.9585
2019-11-07,-0.9677
2019-11-08,2.9316
2019-11-11,1.8987
2019-11-12,6.8323
2019-11-13,2.3256
2019-11-14,-8.5227
2019-11-15,1.2422
2019-11-18,1.227
2019-11-19,-1.5152
2019-11-20,0.9231
2019-11-21,-1.8293
2019-11-22,3.1056
2019-11-25,-4.2169
2019-11-26,1.2579
2019-11-27,0.3106
2019-11-29,0.3096
2019-12-02,-1.5432000000000001
2019-12-03,1.8809
2019-12-04,0.6154
2019-12-05,-0.3058
2019-12-06,1.227
2019-12-09,0.6061
2019-12-10,0.0
2019-12-11,-3.6145
2019-12-12,-0.9375
2019-12-13,2.8391
2019-12-16,1.5276
2019-12-17,-1.2025000000000001
2019-12-18,0.9174
2019-12-19,-1.2121
2019-12-20,1.227
2019-12-23,2.1212
2019-12-24,1.1869
2019-12-26,2.346
2019-12-27,-2.0057
2019-12-30,-6.4327
2019-12-31,0.625
2020-01-02,0.6211
2020-01-03,1.5432000000000001
2020-01-06,0.304
2020-01-07,0.303
2020-01-08,-0.9063
2020-01-09,-1.2195
2020-01-10,1.8519
2020-01-13,0.0
2020-01-14,0.303
2020-01-15,0.0
2020-01-16,8.1571
2020-01-17,4.4693
2020-01-21,-1.3369
2020-01-22,-1.897
2020-01-23,-0.5525
2020-01-24,-1.1111
2020-01-27,-15.4494
2020-01-28,13.289
2020-01-29,1.7595
2020-01-30,1.7290999999999999
2020-01-31,5.3824
2020-02-03,5.1075
2020-02-04,-5.6266
2020-02-05,-5.4201
2020-02-06,1.7191999999999998
2020-02-07,7.6056
2020-02-10,-1.0471
2020-02-11,-0.2646
2020-02-12,-1.3263
2020-02-13,-1.6129
2020-02-14,0.5464
2020-02-18,5.4348
2020-02-19,10.8247
2020-02-20,4.6512
2020-02-21,-3.5556
2020-02-24,3.6866
2020-02-25,0.2222
2020-02-26,3.3259
2020-02-27,2.7897
2020-02-28,8.142
2020-03-02,-12.5483
2020-03-03,5.5188
2020-03-04,-5.6485
2020-03-05,10.4213
2020-03-06,-0.4016
2020-03-09,-2.2177
2020-03-10,5.7732
2020-03-11,-2.729
2020-03-12,-6.6132
2020-03-13,3.8627000000000002
2020-03-16,-2.4793
2020-03-17,0.6356
2020-03-18,-2.1053
2020-03-19,-6.4516
2020-03-20,-2.5286999999999997
2020-03-23,-6.6038
2020-03-24,7.3232
2020-03-25,6.8235
2020-03-26,-1.1013
2020-03-27,-0.6682
2020-03-30,0.4484
2020-03-31,5.3571
2020-04-01,-3.8136
2020-04-02,-2.4229
2020-04-03,2.7088
2020-04-06,-3.0769
2020-04-07,1.5873
2020-04-08,-1.5625
2020-04-09,0.6803
2020-04-13,-1.1261
2020-04-14,-3.8724
2020-04-15,4.2654
2020-04-16,6.8182
2020-04-17,-3.4043
2020-04-20,-1.3216
2020-04-21,0.4464
2020-04-22,0.2222
2020-04-23,-1.3304
2020-04-24,-1.7978
2020-04-27,0.6865
2020-04-28,-0.6818
2020-04-29,-1.6018
2020-04-30,1.6279
2020-05-01,1.8307
2020-05-04,1.573
2020-05-05,0.6637
2020-05-06,1.3187
2020-05-07,1.0846
2020-05-08,1.7167
2020-05-11,1.6878
2020-05-12,-3.112
2020-05-13,0.8565
2020-05-14,3.1847
2020-05-15,3.9095
2020-05-18,4.3564
2020-05-19,4.3643
2020-05-20,-7.2727
2020-05-21,6.0784
2020-05-22,-0.3697
2020-05-26,1.4842
2020-05-27,-3.2907
2020-05-28,-5.6711
2020-05-29,4.4088
2020-06-01,0.3839
2020-06-02,2.4857
2020-06-03,-0.3731
2020-06-04,0.7491
2020-06-05,5.948
2020-06-08,-1.7544
2020-06-09,-0.3571
2020-06-10,-4.8387
2020-06-11,0.7533
2020-06-12,2.243
2020-06-15,0.5484
2020-06-16,0.3636
2020-06-17,-1.2681
2020-06-18,-2.2018
2020-06-19,-0.9381
2020-06-22,-0.5682
2020-06-23,0.381
2020-06-24,0.1898
2020-06-25,0.1894
2020-06-26,0.189
2020-06-29,-0.7547
2020-06-30,1.3308
2020-07-01,0.0
2020-07-02,0.7505
2020-07-06,0.9311
2020-07-07,-1.6604999999999999
2020-07-08,2.0638
2020-07-09,0.1838
2020-07-10,4.7706
2020-07-13,-6.4799
2020-07-14,-0.7491
2020-07-15,2.4528
2020-07-16,-0.9208
2020-07-17,3.1599
2020-07-20,1.4414
2020-07-21,8.7034
2020-07-22,-0.6536
2020-07-23,0.6579
2020-07-24,0.3268
2020-07-27,-1.9544000000000001
2020-07-28,2.1595
2020-07-29,9.4309
2020-07-30,-2.6746
2020-07-31,10.8397
