ticker,AMCX US Equity
2011-11-03,2.1062
2011-11-04,-0.5979
2011-11-07,-0.3008
2011-11-08,-0.5128
2011-11-09,-1.3645
2011-11-10,5.8100000000000005
2011-11-11,6.9146
2011-11-14,-1.2227999999999999
2011-11-15,1.7056
2011-11-16,-0.5139
2011-11-17,0.9788
2011-11-18,0.6193
2011-11-21,-0.669
2011-11-22,-3.3675
2011-11-23,-3.5406
2011-11-25,-2.8902
2011-11-28,4.7619
2011-11-29,0.3125
2011-11-30,1.9541
2011-12-01,-0.5278
2011-12-02,-3.2114
2011-12-05,1.4137
2011-12-06,-0.3983
2011-12-07,2.9991
2011-12-08,-0.9983
2011-12-09,1.5406
2011-12-12,-2.1793
2011-12-13,1.2690000000000001
2011-12-14,-2.5341
2011-12-15,3.4857
2011-12-16,0.7454
2011-12-19,1.3976
2011-12-20,0.3514
2011-12-21,-0.8618
2011-12-22,-0.1902
2011-12-23,0.8165
2011-12-27,0.135
2011-12-28,0.4044
2011-12-29,0.0537
2011-12-30,0.8588
2012-01-03,-0.6386
2012-01-04,0.9641
2012-01-05,1.4588999999999999
2012-01-06,0.1307
2012-01-09,0.705
2012-01-10,0.4667
2012-01-11,1.2645
2012-01-12,1.2997
2012-01-13,-0.1761
2012-01-17,-0.8821
2012-01-18,2.2121
2012-01-19,4.5274
2012-01-20,-0.476
2012-01-23,-0.2869
2012-01-24,0.2158
2012-01-25,0.2393
2012-01-26,-0.1671
2012-01-27,0.9326
2012-01-30,-1.3978
2012-01-31,2.7391
2012-02-01,0.4443
2012-02-02,-2.1886
2012-02-03,0.5832
2012-02-06,-0.2722
2012-02-07,0.5695
2012-02-08,1.109
2012-02-09,0.105
2012-02-10,-1.6435
2012-02-13,1.0666
2012-02-14,0.8677
2012-02-15,-0.186
2012-02-16,3.0981
2012-02-17,2.3723
2012-02-21,-1.8980000000000001
2012-02-22,-0.7424
2012-02-23,1.8359
2012-02-24,0.779
2012-02-27,0.4196
2012-02-28,-0.022
2012-02-29,-0.154
2012-03-01,1.4541
2012-03-02,-1.6287
2012-03-05,0.0221
2012-03-06,-2.5601000000000003
2012-03-07,0.3398
2012-03-08,0.5869
2012-03-09,2.5359
2012-03-12,-0.1532
2012-03-13,0.7453
2012-03-14,0.1741
2012-03-15,-4.4309
2012-03-16,-0.4545
2012-03-19,1.3813
2012-03-20,-1.2499
2012-03-21,3.2155
2012-03-22,-1.1268
2012-03-23,-0.2011
2012-03-26,-0.7613
2012-03-27,-0.4061
2012-03-28,0.657
2012-03-29,-0.4501
2012-03-30,0.9044
2012-04-02,-1.2548
2012-04-03,-0.9076
2012-04-04,-0.8702
2012-04-05,0.5544
2012-04-09,-0.3676
2012-04-10,-3.9659
2012-04-11,2.0648
2012-04-12,0.5646
2012-04-13,-0.0702
2012-04-16,-0.2107
2012-04-17,0.821
2012-04-18,0.0465
2012-04-19,-1.814
2012-04-20,1.5869
2012-04-23,-0.0933
2012-04-24,-0.7235
2012-04-25,1.0108
2012-04-26,0.0698
2012-04-27,-0.2093
2012-04-30,-0.8856
2012-05-01,-0.1881
2012-05-02,3.298
2012-05-03,1.6192
2012-05-04,-3.2316
2012-05-07,-3.8265000000000002
2012-05-08,-2.7249
2012-05-09,-1.7848000000000002
2012-05-10,2.2211
2012-05-11,2.963
2012-05-14,1.5588
2012-05-15,0.1889
2012-05-16,-0.5892
2012-05-17,-5.1683
2012-05-18,-0.9
2012-05-21,0.4036
2012-05-22,-2.7387
2012-05-23,-0.465
2012-05-24,0.9084
2012-05-25,0.4115
2012-05-29,-0.0768
2012-05-30,-2.1789
2012-05-31,1.1268
2012-06-01,-3.9129
2012-06-04,2.7778
2012-06-05,0.3149
2012-06-06,1.9357
2012-06-07,-1.8732
2012-06-08,0.0785
2012-06-11,-1.5417
2012-06-12,0.5573
2012-06-13,1.2932000000000001
2012-06-14,-0.1042
2012-06-15,0.3391
2012-06-18,-0.4159
2012-06-19,0.757
2012-06-20,2.6425
2012-06-21,-3.9374000000000002
2012-06-22,-1.1035
2012-06-25,-2.577
2012-06-26,-0.4909
2012-06-27,0.137
2012-06-28,-1.4505
2012-06-29,-1.2774
2012-07-02,10.2672
2012-07-03,-0.5357
2012-07-05,-0.8207
2012-07-06,-0.1293
2012-07-09,2.3045
2012-07-10,0.9112
2012-07-11,2.157
2012-07-12,1.3995
2012-07-13,3.1235
2012-07-16,-0.2348
2012-07-17,0.1647
2012-07-18,0.4464
2012-07-19,0.9123
2012-07-20,0.3013
2012-07-23,-0.9706
2012-07-24,0.5134
2012-07-25,1.1377
2012-07-26,-1.6299000000000001
2012-07-27,0.6768
2012-07-30,-0.0927
2012-07-31,0.6032
2012-08-01,-1.453
2012-08-02,0.1638
2012-08-03,1.1449
2012-08-06,0.6237
2012-08-07,1.8136
2012-08-08,-2.2773
2012-08-09,1.5228000000000002
2012-08-10,-1.1591
2012-08-13,-0.8738
2012-08-14,-4.5233
2012-08-15,-0.2187
2012-08-16,-0.5113
2012-08-17,-0.5874
2012-08-20,-1.3786
2012-08-21,-1.0734
2012-08-22,-0.5804
2012-08-23,-0.9898
2012-08-24,0.1025
2012-08-27,-0.4866
2012-08-28,-0.8492
2012-08-29,1.116
2012-08-30,0.2823
2012-08-31,0.6911
2012-09-04,0.2796
2012-09-05,0.8112
2012-09-06,2.1373
2012-09-07,-0.2954
2012-09-10,0.8642
2012-09-11,1.6401
2012-09-12,-0.0241
2012-09-13,-0.9877
2012-09-14,1.7275
2012-09-17,-1.8417
2012-09-18,-1.1452
2012-09-19,1.6761
2012-09-20,1.8424
2012-09-21,1.452
2012-09-24,-0.2816
2012-09-25,-1.0352999999999999
2012-09-26,0.737
2012-09-27,2.3838
2012-09-28,0.3227
2012-10-01,-0.4596
2012-10-02,-0.0693
2012-10-03,0.5313
2012-10-04,-0.046
2012-10-05,-0.8506
2012-10-08,-0.8811
2012-10-09,-1.9415
2012-10-10,-1.312
2012-10-11,0.9669
2012-10-12,-0.7422
2012-10-15,2.1466
2012-10-16,2.3377
2012-10-17,0.5076
2012-10-18,3.9256
2012-10-19,0.5633
2012-10-22,3.899
2012-10-23,-2.8541
2012-10-24,-1.2405
2012-10-25,1.3222
2012-10-26,1.6964000000000001
2012-10-31,-0.0691
2012-11-01,3.8357
2012-11-02,0.742
2012-11-05,-2.1593999999999998
2012-11-06,1.1615
2012-11-07,0.124
2012-11-08,8.526
2012-11-09,-0.9701
2012-11-12,-2.0361
2012-11-13,-0.549
2012-11-14,-2.918
2012-11-15,2.7823
2012-11-16,0.4149
2012-11-19,0.9052
2012-11-20,-0.5655
2012-11-21,0.2746
2012-11-23,0.5281
2012-11-26,-0.5447
2012-11-27,-0.5673
2012-11-28,0.5509
2012-11-29,0.6848
2012-11-30,2.5262000000000002
2012-12-03,0.4549
2012-12-04,-1.4151
2012-12-05,0.3062
2012-12-06,0.1526
2012-12-07,-0.1524
2012-12-10,0.8205
2012-12-11,-0.1514
2012-12-12,-0.9098
2012-12-13,-2.2379
2012-12-14,-0.8218
2012-12-17,0.7891
2012-12-18,-0.9591
2012-12-19,-1.7787
2012-12-20,-0.6036
2012-12-21,0.9312
2012-12-24,0.4011
2012-12-26,-0.839
2012-12-27,0.2216
2012-12-28,-1.1457
2012-12-31,0.6507
2013-01-02,3.0303
2013-01-03,0.6471
2013-01-04,-0.2143
2013-01-07,-0.9176
2013-01-08,1.2808
2013-01-09,4.6109
2013-01-10,-1.3761999999999999
2013-01-11,0.3206
2013-01-14,1.4098
2013-01-15,0.8712
2013-01-16,0.1838
2013-01-17,1.9076
2013-01-18,0.9899
2013-01-22,0.9089
2013-01-23,0.0706
2013-01-24,1.359
2013-01-25,1.2711000000000001
2013-01-28,0.2407
2013-01-29,-1.2864
2013-01-30,-1.2337
2013-01-31,0.2287
2013-02-01,2.7734
2013-02-04,-1.2297
2013-02-05,-0.2075
2013-02-06,-0.2772
2013-02-07,0.3997
2013-02-08,0.5711
2013-02-11,-0.2925
2013-02-12,1.2944
2013-02-13,1.8231000000000002
2013-02-14,-0.5355
2013-02-15,0.4038
2013-02-19,-1.1629
2013-02-20,1.1766
2013-02-21,-1.1897
2013-02-22,0.1187
2013-02-25,-1.643
2013-02-26,-3.5647
2013-02-27,1.8393000000000002
2013-02-28,0.6488
2013-03-01,-0.7143
2013-03-04,0.2632
2013-03-05,1.9426
2013-03-06,0.7725
2013-03-07,0.2726
2013-03-08,0.6966
2013-03-11,0.9786
2013-03-12,-1.0025
2013-03-13,0.0675
2013-03-14,0.759
2013-03-15,2.6281
2013-03-18,0.6361
2013-03-19,-1.0211
2013-03-20,0.393
2013-03-21,-0.7014
2013-03-22,1.4783
2013-03-25,0.8579
2013-03-26,0.5938
2013-03-27,0.1197
2013-03-28,0.741
2013-04-01,-2.1512000000000002
2013-04-02,-0.3071
2013-04-03,-1.9621
2013-04-04,3.4403
2013-04-05,1.1193
2013-04-08,1.7236
2013-04-09,0.4353
2013-04-10,0.6655
2013-04-11,0.369
2013-04-12,0.8272
2013-04-15,-2.3701
2013-04-16,1.6806999999999999
2013-04-17,-0.9642
2013-04-18,-2.2099
2013-04-19,1.2484
2013-04-22,0.9833
2013-04-23,1.7774
2013-04-24,-2.8094
2013-04-25,-0.9219
2013-04-26,0.0315
2013-04-29,0.3468
2013-04-30,-1.0055
2013-05-01,0.2539
2013-05-02,0.4116
2013-05-03,0.9302
2013-05-06,0.2812
2013-05-07,1.3941
2013-05-08,-0.6836
2013-05-09,2.7688
2013-05-10,0.301
2013-05-13,-0.3752
2013-05-14,0.0151
2013-05-15,-0.3163
2013-05-16,-0.5288
2013-05-17,0.9113
2013-05-20,-0.2408
2013-05-21,2.1726
2013-05-22,-0.9894
2013-05-23,-0.5369
2013-05-24,-1.1846
2013-05-28,2.2914
2013-05-29,-0.8901
2013-05-30,-2.0805
2013-05-31,-2.14
2013-06-03,-0.2812
2013-06-04,-0.188
2013-06-05,-2.5581
2013-06-06,2.7862999999999998
2013-06-07,2.4444
2013-06-10,0.0153
2013-06-11,-1.0246
2013-06-12,-1.9931999999999999
2013-06-13,0.8986
2013-06-14,-0.2188
2013-06-17,-0.2349
2013-06-18,0.7534
2013-06-19,0.7322
2013-06-20,-1.8713
2013-06-21,-0.0158
2013-06-24,-1.8443
2013-06-25,2.184
2013-06-26,0.1729
2013-06-27,1.5846
2013-06-28,0.8958
2013-07-01,0.2908
2013-07-02,0.3816
2013-07-03,0.3497
2013-07-05,1.2727
2013-07-08,2.6332
2013-07-09,-0.379
2013-07-10,-0.439
2013-07-11,0.9259
2013-07-12,-0.1019
2013-07-15,-0.0146
2013-07-16,-0.8019
2013-07-17,-0.5438
2013-07-18,1.5812
2013-07-19,0.771
2013-07-22,-0.1444
2013-07-23,-0.8385
2013-07-24,-0.3353
2013-07-25,0.117
2013-07-26,-0.8036
2013-07-29,0.0589
2013-07-30,-1.3396
2013-07-31,1.8502
2013-08-01,1.6701000000000001
2013-08-02,0.072
2013-08-05,-0.0576
2013-08-06,2.0602
2013-08-07,0.4376
2013-08-08,-5.9733
2013-08-09,-2.1226
2013-08-12,3.3445
2013-08-13,0.8128
2013-08-14,-2.5945
2013-08-15,-2.7088
2013-08-16,1.5623
2013-08-19,-0.9747
2013-08-20,1.0458
2013-08-21,-2.3288
2013-08-22,0.7324
2013-08-23,0.0928
2013-08-26,-2.2720000000000002
2013-08-27,-2.4672
2013-08-28,-0.5675
2013-08-29,3.2127
2013-08-30,-2.0698
2013-09-03,-0.4034
2013-09-04,1.0773
2013-09-05,0.569
2013-09-06,-0.3347
2013-09-09,1.583
2013-09-10,-0.0315
2013-09-11,-1.1337
2013-09-12,-0.3026
2013-09-13,-0.3355
2013-09-16,0.561
2013-09-17,4.3991
2013-09-18,1.3893
2013-09-19,1.0571
2013-09-20,0.593
2013-09-23,-2.1923
2013-09-24,0.8481
2013-09-25,-1.0812
2013-09-26,0.8805
2013-09-27,0.6471
2013-09-30,2.4222
2013-10-01,1.2409
2013-10-02,-1.9611
2013-10-03,-1.5443
2013-10-04,1.942
2013-10-07,-2.1688
2013-10-08,-2.4266
2013-10-09,-3.055
2013-10-10,1.6152
2013-10-11,2.7739000000000003
2013-10-14,1.5163
2013-10-15,3.3458
2013-10-16,1.2314
2013-10-17,0.9965
2013-10-18,-1.0602
2013-10-21,1.1002
2013-10-22,1.1023
2013-10-23,-0.2376
2013-10-24,-2.3679
2013-10-25,0.9759
2013-10-28,-0.6538
2013-10-29,-0.3233
2013-10-30,-2.0438
2013-10-31,2.6959999999999997
2013-11-01,2.3113
2013-11-04,0.6275
2013-11-05,-0.2079
2013-11-06,0.4722
2013-11-07,-5.8051
2013-11-08,-2.0543
2013-11-11,-0.809
2013-11-12,0.3927
2013-11-13,-0.5597
2013-11-14,-0.1634
2013-11-15,-1.1517
2013-11-18,-1.8856000000000002
2013-11-19,-1.0937999999999999
2013-11-20,-1.09
2013-11-21,0.3674
2013-11-22,3.1668
2013-11-25,-1.1877
2013-11-26,-0.2185
2013-11-27,0.5788
2013-11-29,-0.1555
2013-12-02,0.997
2013-12-03,-1.4654
2013-12-04,0.6888
2013-12-05,-1.3371
2013-12-06,0.1261
2013-12-09,-1.322
2013-12-10,0.9729
2013-12-11,2.6378
2013-12-12,0.0923
2013-12-13,-0.7995
2013-12-16,-1.2864
2013-12-17,-0.7379
2013-12-18,-0.8383
2013-12-19,0.989
2013-12-20,1.9902
2013-12-23,2.2301
2013-12-24,0.7878
2013-12-26,0.2255
2013-12-27,0.4199
2013-12-30,0.8513
2013-12-31,0.8589
2014-01-02,-2.9657999999999998
2014-01-03,0.9381
2014-01-06,-1.0643
2014-01-07,1.3182
2014-01-08,1.0019
2014-01-09,0.7995
2014-01-10,1.5716999999999999
2014-01-13,0.0434
2014-01-14,0.4047
2014-01-15,0.6191
2014-01-16,-0.744
2014-01-17,-0.2451
2014-01-21,-3.1503
2014-01-22,0.9102
2014-01-23,-0.2218
2014-01-24,-2.6971
2014-01-27,-0.0761
2014-01-28,-0.5182
2014-01-29,-0.7048
2014-01-30,1.4041000000000001
2014-01-31,-1.9477
2014-02-03,-4.7176
2014-02-04,2.1173
2014-02-05,2.0734
2014-02-06,1.4844
2014-02-07,-2.0169
2014-02-10,1.9642
2014-02-11,1.1712
2014-02-12,1.9344999999999999
2014-02-13,-0.3437
2014-02-14,1.0196
2014-02-18,0.2672
2014-02-19,0.2665
2014-02-20,0.9597
2014-02-21,1.5063
2014-02-24,0.9509
2014-02-25,0.5423
2014-02-26,-1.1923
2014-02-27,5.9474
2014-02-28,3.078
2014-03-03,-0.513
2014-03-04,0.9917
2014-03-05,0.2488
2014-03-06,1.084
2014-03-07,-0.3488
2014-03-10,-0.8038
2014-03-11,-1.5946
2014-03-12,0.2789
2014-03-13,-2.3179
2014-03-14,0.8814
2014-03-17,0.2688
2014-03-18,2.8016
2014-03-19,-1.9689999999999999
2014-03-20,0.1729
2014-03-21,1.4872
2014-03-24,-3.4149
2014-03-25,-0.7315
2014-03-26,-1.7194
2014-03-27,-1.4579
2014-03-28,1.4936
2014-03-31,1.4577
2014-04-01,1.7378
2014-04-02,1.6409
2014-04-03,0.8006
2014-04-04,-2.8684
2014-04-07,-4.5276
2014-04-08,-0.4813
2014-04-09,1.7781
2014-04-10,-2.1384
2014-04-11,-2.0423
2014-04-14,-2.0265
2014-04-15,-0.5952
2014-04-16,3.3084
2014-04-17,-0.3043
2014-04-21,1.2355
2014-04-22,-1.3783
2014-04-23,-0.3931
2014-04-24,-1.1254
2014-04-25,0.3991
2014-04-28,-2.871
2014-04-29,-1.5007000000000001
2014-04-30,1.0619
2014-05-01,-0.0761
2014-05-02,-0.2743
2014-05-05,1.8643
2014-05-06,-1.1701
2014-05-07,-0.5464
2014-05-08,-8.4707
2014-05-09,-3.285
2014-05-12,1.1724
2014-05-13,0.9373
2014-05-14,-1.3169
2014-05-15,0.4277
2014-05-16,1.3969
2014-05-19,0.8065
2014-05-20,-0.2833
2014-05-21,1.287
2014-05-22,0.5776
2014-05-23,0.1477
2014-05-27,1.4253
2014-05-28,-0.3069
2014-05-29,0.5023
2014-05-30,-0.2418
2014-06-02,0.6464
2014-06-03,-2.4888
2014-06-04,-1.9266
2014-06-05,2.7032
2014-06-06,0.0817
2014-06-09,-0.7841
2014-06-10,-0.1482
2014-06-11,-0.4452
2014-06-12,-0.2153
2014-06-13,-0.4315
2014-06-16,0.4334
2014-06-17,1.7593
2014-06-18,-0.8808
2014-06-19,2.1063
2014-06-20,-1.2893
2014-06-23,-0.9633
2014-06-24,-0.0659
2014-06-25,0.3134
2014-06-26,-0.4933
2014-06-27,-0.6445
2014-06-30,2.2788
2014-07-01,1.1221
2014-07-02,-0.2091
2014-07-03,1.3860000000000001
2014-07-07,-2.1618
2014-07-08,-2.4858000000000002
2014-07-09,1.1829
2014-07-10,-0.1317
2014-07-11,0.1649
2014-07-14,0.6914
2014-07-15,-0.4741
2014-07-16,4.4842
2014-07-17,1.9179
2014-07-18,0.8638
2014-07-21,-2.6457
2014-07-22,-0.377
2014-07-23,-0.7253
2014-07-24,-0.7306
2014-07-25,-1.3439999999999999
2014-07-28,-0.2433
2014-07-29,-0.2926
2014-07-30,-0.4402
2014-07-31,-1.9489
2014-08-01,-1.0857
2014-08-04,1.3002
2014-08-05,-0.9835
2014-08-06,0.2862
2014-08-07,-2.1319
2014-08-08,1.1149
2014-08-11,1.5267
2014-08-12,-0.3843
2014-08-13,1.476
2014-08-14,0.6612
2014-08-15,0.0821
2014-08-18,1.5258
2014-08-19,0.1131
2014-08-20,1.4205
2014-08-21,0.7481
2014-08-22,-0.6003
2014-08-25,0.8582
2014-08-26,0.5988
2014-08-27,-0.6109
2014-08-28,-0.8038
2014-08-29,-0.5799
2014-09-02,2.4531
2014-09-03,1.4974
2014-09-04,-0.9375
2014-09-05,0.574
2014-09-08,0.4936
2014-09-09,-2.6861
2014-09-10,-1.1199
2014-09-11,-0.2712
2014-09-12,-0.5598
2014-09-15,-0.193
2014-09-16,0.1773
2014-09-17,-1.6409
2014-09-18,0.6379
2014-09-19,1.7551999999999999
2014-09-22,-3.7374
2014-09-23,-2.0076
2014-09-24,-0.3556
2014-09-25,-0.8836
2014-09-26,1.2344
2014-09-29,-0.4572
2014-09-30,-0.6125
2014-10-01,-3.2181
2014-10-02,-0.3537
2014-10-03,1.0827
2014-10-06,-0.4214
2014-10-07,-1.4019
2014-10-08,0.9389
2014-10-09,-3.2247
2014-10-10,-1.6111
2014-10-13,-1.8422
2014-10-14,4.1517
2014-10-15,0.1092
2014-10-16,0.5818
2014-10-17,1.7173
2014-10-20,1.0307
2014-10-21,4.2744
2014-10-22,-0.9278
2014-10-23,-0.4938
2014-10-24,1.155
2014-10-27,0.0423
2014-10-28,1.4034
2014-10-29,1.2506
2014-10-30,-0.3953
2014-10-31,0.2811
2014-11-03,1.1047
2014-11-04,-3.5551
2014-11-05,1.3527
2014-11-06,2.1021
2014-11-07,1.2092
2014-11-10,-1.1947
2014-11-11,0.3105
2014-11-12,0.0163
2014-11-13,-0.8632
2014-11-14,1.6263999999999998
2014-11-17,0.8891
2014-11-18,0.1122
2014-11-19,-0.6882
2014-11-20,0.7575
2014-11-21,-0.8157
2014-11-24,0.1774
2014-11-25,2.7688
2014-11-26,0.2663
2014-11-28,1.3279
2014-12-01,-1.3414
2014-12-02,-0.2813
2014-12-03,1.7082000000000002
2014-12-04,-1.772
2014-12-05,-1.2392
2014-12-08,-3.1607
2014-12-09,-0.0656
2014-12-10,-1.5263
2014-12-11,0.0083
2014-12-12,-0.375
2014-12-15,-1.2546
2014-12-16,0.2033
2014-12-17,1.6061
2014-12-18,1.9634
2014-12-19,2.0398
2014-12-22,1.1275
2014-12-23,0.8935
2014-12-24,1.152
2014-12-26,-0.2402
2014-12-29,0.0621
2014-12-30,0.2794
2014-12-31,-1.2848
2015-01-02,0.2039
2015-01-05,-1.8779
2015-01-06,-1.6587
2015-01-07,-0.673
2015-01-08,3.0451
2015-01-09,0.1743
2015-01-12,-0.9332
2015-01-13,-0.1916
2015-01-14,-0.7199
2015-01-15,-0.9346
2015-01-16,2.6513
2015-01-20,-0.1426
2015-01-21,2.2533
2015-01-22,3.7244
2015-01-23,-0.4039
2015-01-26,2.734
2015-01-27,-0.5703
2015-01-28,-1.5882
2015-01-29,-0.0598
2015-01-30,-0.2691
2015-02-02,0.7496
2015-02-03,1.4583
2015-02-04,-0.1173
2015-02-05,-1.1894
2015-02-06,-0.7876
2015-02-09,1.8574000000000002
2015-02-10,0.4559
2015-02-11,-1.1858
2015-02-12,0.8148
2015-02-13,1.2490999999999999
2015-02-17,-0.1161
2015-02-18,-0.7556
2015-02-19,1.3616
2015-02-20,0.1589
2015-02-23,0.3461
2015-02-24,0.0862
2015-02-25,-0.6749
2015-02-26,5.4359
2015-02-27,-1.2478
2015-03-02,2.5548
2015-03-03,0.8394
2015-03-04,-0.3357
2015-03-05,-1.3942999999999999
2015-03-06,-1.0042
2015-03-09,0.4416
2015-03-10,-1.9647999999999999
2015-03-11,0.1682
2015-03-12,0.7276
2015-03-13,-0.5834
2015-03-16,0.8803
2015-03-17,0.8102
2015-03-18,2.5761
2015-03-19,0.3884
2015-03-20,0.2935
2015-03-23,-0.7716
2015-03-24,0.5497
2015-03-25,-1.8933
2015-03-26,-0.5844
2015-03-27,2.1053
2015-03-30,2.4501
2015-03-31,0.1568
2015-04-01,-2.1529
2015-04-02,0.4534
2015-04-06,1.3009
2015-04-07,-0.9566
2015-04-08,-0.0529
2015-04-09,1.4694
2015-04-10,0.2479
2015-04-13,0.1952
2015-04-14,0.3507
2015-04-15,-0.3171
2015-04-16,0.3311
2015-04-17,-2.8019
2015-04-20,0.3662
2015-04-21,0.2123
2015-04-22,-0.1589
2015-04-23,1.5911
2015-04-24,0.1697
2015-04-27,-1.2899
2015-04-28,1.1484
2015-04-29,0.0326
2015-04-30,-1.585
2015-05-01,1.1400000000000001
2015-05-04,4.8755
2015-05-05,-0.2499
2015-05-06,-1.1776
2015-05-07,-2.7003
2015-05-08,-0.6515
2015-05-11,-0.8787
2015-05-12,-0.8336
2015-05-13,-0.3336
2015-05-14,0.4418
2015-05-15,2.0525
2015-05-18,0.444
2015-05-19,-0.8451
2015-05-20,1.1671
2015-05-21,0.4537
2015-05-22,0.0
2015-05-26,0.2645
2015-05-27,1.2033
2015-05-28,0.0509
2015-05-29,-0.1144
2015-06-01,0.1654
2015-06-02,-0.4065
2015-06-03,0.5612
2015-06-04,-0.1649
2015-06-05,1.55
2015-06-08,-0.9759
2015-06-09,-1.4529
2015-06-10,0.5
2015-06-11,-0.1658
2015-06-12,-0.0958
2015-06-15,-0.032
2015-06-16,2.0215
2015-06-17,0.7148
2015-06-18,1.8304
2015-06-19,-1.3328
2015-06-22,1.6482999999999999
2015-06-23,-1.0851
2015-06-24,-0.7396
2015-06-25,1.8378
2015-06-26,2.0485
2015-06-29,-3.047
2015-06-30,0.875
2015-07-01,1.1057
2015-07-02,0.4894
2015-07-06,0.493
2015-07-07,0.1077
2015-07-08,-1.6256
2015-07-09,-0.0729
2015-07-10,2.0671
2015-07-13,2.4184
2015-07-14,-0.6165
2015-07-15,0.199
2015-07-16,0.7709
2015-07-17,-0.568
2015-07-20,-0.1632
2015-07-21,-2.1952
2015-07-22,1.4804
2015-07-23,-1.2353
2015-07-24,-1.3222
2015-07-27,-0.2535
2015-07-28,1.0529
2015-07-29,-0.0719
2015-07-30,0.3356
2015-07-31,0.5972
2015-08-03,0.9499
2015-08-04,-0.4587
2015-08-05,-7.2315
2015-08-06,-4.458
2015-08-07,1.3732
2015-08-10,0.7891
2015-08-11,-3.2098
2015-08-12,-0.1483
2015-08-13,1.2421
2015-08-14,-0.16
2015-08-17,2.2439
2015-08-18,-3.6185
2015-08-19,-1.1385
2015-08-20,-4.5106
2015-08-21,-2.771
2015-08-24,-3.101
2015-08-25,5.5471
2015-08-26,0.6642
2015-08-27,4.4033
2015-08-28,1.1128
2015-08-31,-1.6576
2015-09-01,-3.7718
2015-09-02,0.201
2015-09-03,2.5792
2015-09-04,0.7543
2015-09-08,3.3412
2015-09-09,-1.9453
2015-09-10,0.1642
2015-09-11,-0.1639
2015-09-14,-1.0261
2015-09-15,2.4882
2015-09-16,-0.0135
2015-09-17,2.1449
2015-09-18,-0.9641
2015-09-21,1.2802
2015-09-22,-1.3957
2015-09-23,-1.3486
2015-09-24,-0.4873
2015-09-25,1.0337
2015-09-28,-4.7927
2015-09-29,-0.5515
2015-09-30,4.0381
2015-10-01,-0.4647
2015-10-02,2.4852
2015-10-05,1.5943
2015-10-06,-1.5561
2015-10-07,3.349
2015-10-08,-0.4666
2015-10-09,1.758
2015-10-12,0.1408
2015-10-13,-5.0863
2015-10-14,-1.9388999999999998
2015-10-15,3.8034
2015-10-16,-2.1825
2015-10-19,0.1758
2015-10-20,-6.3445
2015-10-21,-1.8016999999999999
2015-10-22,1.0568
2015-10-23,2.2222
2015-10-26,1.1793
2015-10-27,0.969
2015-10-28,1.5299
2015-10-29,1.7123
2015-10-30,-0.4848
2015-11-02,2.4496
2015-11-03,1.7173
2015-11-04,-6.8052
2015-11-05,2.9404
2015-11-06,3.3031
2015-11-09,-1.8477000000000001
