ticker,CLFD US Equity
2000-05-23,-2.7888
2000-05-24,-13.9344
2000-05-25,3.8095
2000-05-26,-1.8349
2000-05-30,1.8692
2000-05-31,-5.0459
2000-06-01,10.1449
2000-06-02,7.0175
2000-06-05,0.4098
2000-06-06,-8.5714
2000-06-07,-4.4643
2000-06-08,-0.9346
2000-06-09,16.5094
2000-06-12,16.5992
2000-06-13,-5.5556
2000-06-14,-5.8824
2000-06-15,-8.5938
2000-06-16,-3.8462
2000-06-19,11.1111
2000-06-20,-8.0
2000-06-21,1.7391
2000-06-22,-5.9829
2000-06-23,3.6364
2000-06-26,1.7544
2000-06-27,-2.694
2000-06-28,-0.7752
2000-06-29,6.25
2000-06-30,-4.2017
2000-07-03,4.8246
2000-07-05,-2.9289
2000-07-06,1.2931
2000-07-07,17.8723
2000-07-10,8.3032
2000-07-11,-3.6667
2000-07-12,16.263
2000-07-13,0.5952
2000-07-14,-10.0592
2000-07-17,-0.6579
2000-07-18,12.5828
2000-07-19,4.7059
2000-07-20,5.618
2000-07-21,-5.8511
2000-07-24,-6.2147
2000-07-25,-7.8313
2000-07-26,-9.8039
2000-07-27,1.8115999999999999
2000-07-28,-14.5907
2000-07-31,0.0
2000-08-01,-1.6667
2000-08-02,-1.6949
2000-08-03,-3.8792999999999997
2000-08-04,4.0359
2000-08-07,3.4483
2000-08-08,-1.6667
2000-08-09,25.0
2000-08-10,-7.4576
2000-08-11,0.0
2000-08-14,-5.4945
2000-08-15,13.1783
2000-08-16,-5.4795
2000-08-17,-6.1594
2000-08-18,1.1583
2000-08-21,0.7634
2000-08-22,4.5455
2000-08-23,-3.6231999999999998
2000-08-24,0.7519
2000-08-25,4.1045
2000-08-28,9.6774
2000-08-29,-3.268
2000-08-30,-3.3784
2000-08-31,0.6993
2000-09-01,5.2083
2000-09-05,-3.6304
2000-09-06,-9.589
2000-09-07,1.5152
2000-09-08,-4.4776
2000-09-11,-5.4688
2000-09-12,-6.6116
2000-09-13,-3.0973
2000-09-14,1.3699
2000-09-15,1.3514
2000-09-18,-4.4444
2000-09-19,3.2558
2000-09-20,-7.2072
2000-09-21,-2.4272
2000-09-22,1.4925
2000-09-25,-6.3725
2000-09-26,0.5236
2000-09-27,-14.5833
2000-09-28,8.5366
2000-09-29,11.236
2000-10-02,-6.5657
2000-10-03,-5.4054
2000-10-04,-1.1429
2000-10-05,-1.7341
2000-10-06,-8.2353
2000-10-09,-7.0513
2000-10-10,2.4138
2000-10-11,-9.0909
2000-10-12,0.7407
2000-10-13,30.8824
2000-10-16,28.0899
2000-10-17,-16.6667
2000-10-18,-1.0526
2000-10-19,8.5106
2000-10-20,23.0392
2000-10-23,-7.1713000000000005
2000-10-24,0.8584
2000-10-25,-18.7234
2000-10-26,-7.3298
2000-10-27,-0.565
2000-10-30,-11.3636
2000-10-31,12.8205
2000-11-01,-1.1364
2000-11-02,2.8736
2000-11-03,0.5587
2000-11-06,1.1111
2000-11-07,-6.044
2000-11-08,-4.0936
2000-11-09,-9.7561
2000-11-10,5.4054
2000-11-13,-7.6923
2000-11-14,4.1667
2000-11-15,-4.6667
2000-11-16,0.3497
2000-11-17,-0.3484
2000-11-20,-8.042
2000-11-21,-8.7452
2000-11-22,-11.6667
2000-11-24,5.6604
2000-11-27,-16.0714
2000-11-28,-1.0638
2000-11-29,3.2258
2000-11-30,-4.1667
2000-12-01,4.3478
2000-12-04,4.1667
2000-12-05,22.0
2000-12-06,3.2787
2000-12-07,-0.7937
2000-12-08,14.4
2000-12-11,18.8811
2000-12-12,-5.8824
2000-12-13,-12.5
2000-12-14,0.0
2000-12-15,5.0
2000-12-18,-8.8435
2000-12-19,-11.9403
2000-12-20,-12.5
2000-12-21,2.6634
2000-12-22,3.3019
2000-12-26,-4.1096
2000-12-27,-4.7619
2000-12-28,21.5
2000-12-29,-14.4033
2001-01-02,-0.9615
2001-01-03,14.5631
2001-01-04,9.322
2001-01-05,-8.5271
2001-01-08,4.2373
2001-01-09,3.252
2001-01-10,5.5118
2001-01-11,7.4627
2001-01-12,22.0486
2001-01-16,2.9872
2001-01-17,-7.7348
2001-01-18,0.0
2001-01-19,6.5868
2001-01-22,-2.809
2001-01-23,2.8902
2001-01-24,1.1236
2001-01-25,-4.4444
2001-01-26,-8.1395
2001-01-29,2.5316
2001-01-30,1.2346
2001-01-31,6.7073
2001-02-01,-2.8571
2001-02-02,0.5882
2001-02-05,2.924
2001-02-06,-3.4091
2001-02-07,2.3529
2001-02-08,-0.5747
2001-02-09,1.1561
2001-02-12,0.2857
2001-02-13,0.2849
2001-02-14,-3.4091
2001-02-15,2.9412000000000003
2001-02-16,-6.2857
2001-02-20,-4.878
2001-02-21,-2.2436
2001-02-22,-6.8852
2001-02-23,-6.338
2001-02-26,1.8797000000000001
2001-02-27,2.583
2001-02-28,-1.4388
2001-03-01,0.0
2001-03-02,2.1898
2001-03-05,-2.1429
2001-03-06,-3.2847
2001-03-07,-5.6604
2001-03-08,-5.6
2001-03-09,8.0508
2001-03-12,-5.8824
2001-03-13,-2.5
2001-03-14,-4.2735
2001-03-15,1.7856999999999998
2001-03-16,-2.6316
2001-03-19,2.2523
2001-03-20,3.0837
2001-03-21,-2.5641
2001-03-22,0.8772
2001-03-23,6.087
2001-03-26,10.2459
2001-03-27,4.8327
2001-03-28,-2.8369
2001-03-29,-9.4891
2001-03-30,13.7097
2001-04-02,-6.383
2001-04-03,-12.1212
2001-04-04,-3.0172
2001-04-05,9.3333
2001-04-06,-1.626
2001-04-09,-4.7934
2001-04-10,1.3889
2001-04-11,0.0
2001-04-12,4.5205
2001-04-16,-1.8349
2001-04-17,-0.4005
2001-04-18,5.2279
2001-04-19,14.6497
2001-04-20,-1.2222
2001-04-23,-6.6367
2001-04-24,26.506
2001-04-25,0.0
2001-04-26,-5.7143
2001-04-27,-3.5354
2001-04-30,-1.5707
2001-05-01,-0.9574
2001-05-02,11.2782
2001-05-03,-1.5444
2001-05-04,8.1373
2001-05-07,-9.7915
2001-05-08,15.0754
2001-05-09,-2.1834
2001-05-10,-1.9643000000000002
2001-05-11,-0.9107
2001-05-14,-1.4706000000000001
2001-05-15,-1.306
2001-05-16,-0.0945
2001-05-17,0.5676
2001-05-18,-1.5992
2001-05-21,2.5813
2001-05-22,1.5843
2001-05-23,3.211
2001-05-24,-1.9556
2001-05-25,-4.3518
2001-05-29,-5.2133
2001-05-30,-7.7
2001-05-31,6.1754999999999995
2001-06-01,-2.0408
2001-06-04,-2.6042
2001-06-05,-1.2833999999999999
2001-06-06,-1.1918
2001-06-07,3.0702
2001-06-08,-0.2128
2001-06-11,-1.3859
2001-06-12,3.8919
2001-06-13,2.4974
2001-06-14,-3.5533
2001-06-15,0.0
2001-06-18,-2.0
2001-06-19,-6.4447
2001-06-20,-0.1148
2001-06-21,1.3793
2001-06-22,-1.1338
2001-06-25,-0.8028
2001-06-26,-4.0462
2001-06-27,3.6145
2001-06-28,1.1628
2001-06-29,3.4483
2001-07-02,-2.3333
2001-07-03,-11.0353
2001-07-05,9.9744
2001-07-06,-4.6512
2001-07-09,0.0
2001-07-10,-5.122
2001-07-11,-1.1568
2001-07-12,-0.9103
2001-07-13,1.0499
2001-07-16,-1.5584
2001-07-17,-0.9235
2001-07-18,-2.1305
2001-07-19,0.0
2001-07-20,-0.5442
2001-07-23,-2.7359999999999998
2001-07-24,-7.173
2001-07-25,-1.3636
2001-07-26,4.4547
2001-07-27,5.1471
2001-07-30,0.1399
2001-07-31,5.1676
2001-08-01,7.5697
2001-08-02,0.6173
2001-08-03,-1.227
2001-08-06,-0.9938
2001-08-07,-5.8971
2001-08-08,-0.8
2001-08-09,0.672
2001-08-10,7.4766
2001-08-13,-14.9068
2001-08-14,0.0
2001-08-15,-2.6277
2001-08-16,-8.5457
2001-08-17,-1.6393
2001-08-20,-6.6667
2001-08-21,-0.1786
2001-08-22,-2.8623
2001-08-23,1.4733
2001-08-24,1.4519
2001-08-27,-5.9033999999999995
2001-08-28,-12.5475
2001-08-29,-0.2174
2001-08-30,-1.9607999999999999
2001-08-31,5.5556
2001-09-04,1.8947
2001-09-05,0.0
2001-09-06,-9.0909
2001-09-07,-9.0909
2001-09-10,-10.0
2001-09-17,-9.7222
2001-09-18,-4.3077
2001-09-19,2.8939
2001-09-20,-6.25
2001-09-21,0.0
2001-09-24,-15.0
2001-09-25,0.7843
2001-09-26,-2.7237
2001-09-27,-16.0
2001-09-28,-9.0476
2001-10-01,12.5654
2001-10-02,-2.3256
2001-10-03,6.6667
2001-10-04,7.1429
2001-10-05,10.8333
2001-10-08,-11.6541
2001-10-09,2.1277
2001-10-10,0.8333
2001-10-11,4.9587
2001-10-12,12.2047
2001-10-15,-0.7018
2001-10-16,0.0
2001-10-17,6.3604
2001-10-18,-6.9767
2001-10-19,6.4286
2001-10-22,0.0
2001-10-23,-2.6846
2001-10-24,-2.7586
2001-10-25,1.7730000000000001
2001-10-26,-0.6969
2001-10-29,-1.4035
2001-10-30,1.4235
2001-10-31,8.7719
2001-11-01,-7.4193999999999996
2001-11-02,-1.3937
2001-11-05,0.7067
2001-11-06,0.0
2001-11-07,-0.7018
2001-11-08,1.0733
2001-11-09,3.8325
2001-11-12,-0.6734
2001-11-13,0.678
2001-11-14,2.6936
2001-11-15,-4.918
2001-11-16,4.8276
2001-11-19,-1.3158
2001-11-20,-6.3333
2001-11-21,0.0
2001-11-23,5.3381
2001-11-26,-3.0405
2001-11-27,-0.6969
2001-11-28,0.0
2001-11-29,-3.8596
2001-11-30,0.365
2001-12-03,-0.7273
2001-12-04,-1.0989
2001-12-05,-1.8519
2001-12-06,0.3774
2001-12-07,1.1278
2001-12-10,-4.0892
2001-12-11,3.1008
2001-12-12,-2.5987
2001-12-13,-3.5075
2001-12-14,-0.755
2001-12-17,-4.8819
2001-12-18,0.0
2001-12-19,1.6949
2001-12-20,5.8333
2001-12-21,13.7795
2001-12-24,0.346
2001-12-26,-5.5172
2001-12-27,11.3139
2001-12-28,1.6393
2001-12-31,0.3226
2002-01-02,2.5723000000000003
2002-01-03,2.5078
2002-01-04,0.3058
2002-01-07,6.7073
2002-01-08,21.1429
2002-01-09,0.2358
2002-01-10,-5.8824
2002-01-11,2.75
2002-01-14,-2.6764
2002-01-15,-2.5
2002-01-16,-5.1282
2002-01-17,28.9189
2002-01-18,-13.3818
2002-01-22,-1.4929999999999999
2002-01-23,0.688
2002-01-24,1.2689
2002-01-25,-3.6145
2002-01-28,-3.25
2002-01-29,-9.8191
2002-01-30,0.2973
2002-01-31,-0.0107
2002-02-01,2.8429
2002-02-04,-3.8754999999999997
2002-02-05,-3.1792
2002-02-06,-12.5373
2002-02-07,2.3891
2002-02-08,5.6667
2002-02-11,4.1009
2002-02-12,-6.6667
2002-02-13,-6.1688
2002-02-14,5.5363
2002-02-15,-8.1967
2002-02-19,-3.5714
2002-02-20,-1.8519
2002-02-21,-3.7736
2002-02-22,-1.9607999999999999
2002-02-25,2.08
2002-02-26,-2.0376
2002-02-27,2.0
2002-02-28,1.1764999999999999
2002-03-01,2.7132
2002-03-04,14.717
2002-03-05,-9.5395
2002-03-06,1.8182
2002-03-07,0.0
2002-03-08,-1.0714
2002-03-11,-0.6859
2002-03-12,1.7812000000000001
2002-03-14,0.0
2002-03-15,0.0
2002-03-18,3.9286
2002-03-19,-3.7801
2002-03-20,2.8571
2002-03-21,-12.5
2002-03-22,11.1111
2002-03-25,0.0
2002-03-26,3.5714
2002-03-27,-6.2069
2002-03-28,-0.3676
2002-04-01,4.428
2002-04-02,-4.5583
2002-04-03,1.8141
2002-04-04,-8.7273
2002-04-05,12.749
2002-04-08,-5.3004
2002-04-09,-2.2388
2002-04-10,0.0
2002-04-11,-3.4351
2002-04-12,-1.1858
2002-04-15,0.4
2002-04-16,-0.3984
2002-04-17,-2.8
2002-04-18,-4.1152
2002-04-19,0.8584
2002-04-22,-2.234
2002-04-23,4.0261
2002-04-24,-8.7866
2002-04-25,0.9174
2002-04-26,0.2557
2002-04-29,-0.7084
2002-04-30,0.4566
2002-05-01,0.0
2002-05-02,4.5455
2002-05-03,-0.4348
2002-05-06,-4.8035
2002-05-07,3.211
2002-05-08,4.4444
2002-05-09,-8.0851
2002-05-10,4.6296
2002-05-13,19.469
2002-05-14,-10.3333
2002-05-15,-7.4349
2002-05-16,13.3423
2002-05-17,-3.5433
2002-05-20,-5.3061
2002-05-21,-6.4655000000000005
2002-05-22,5.9908
2002-05-23,0.4783
2002-05-24,8.1783
2002-05-28,-2.0
2002-05-29,-10.5714
2002-05-30,-4.1534
2002-05-31,2.8571
2002-06-03,-3.1944
2002-06-04,-1.4825
2002-06-05,1.9903
2002-06-06,4.712
2002-06-07,4.0909
2002-06-10,-1.7467000000000001
2002-06-11,-14.2222
2002-06-12,8.8083
2002-06-13,0.0
2002-06-14,-4.7619
2002-06-17,19.5
2002-06-18,-16.318
2002-06-19,-4.45
2002-06-20,4.6572
2002-06-21,-2.5
2002-06-24,2.5641
2002-06-25,-12.5
2002-06-26,0.0
2002-06-27,13.7143
2002-06-28,1.7588
2002-07-01,-6.1728
2002-07-02,-10.473700000000001
2002-07-05,0.5291
2002-07-08,0.0
2002-07-09,46.1988
2002-07-10,-14.0
2002-07-11,-3.4884
2002-07-12,-7.4699
2002-07-15,-0.5208
2002-07-16,5.2356
2002-07-17,14.4279
2002-07-18,-1.7391
2002-07-19,0.0
2002-07-22,-11.5044
2002-07-23,9.5
2002-07-24,-1.8265
2002-07-25,-11.6279
2002-07-26,-7.8947
2002-07-29,17.1429
2002-07-30,10.7317
2002-07-31,-3.0837
2002-08-01,2.2727
2002-08-02,0.4444
2002-08-05,-7.0796
2002-08-06,-8.0952
2002-08-07,2.5907
2002-08-08,0.5051
2002-08-09,-5.5276
2002-08-12,1.0638
2002-08-13,6.3158
2002-08-14,-1.4851
2002-08-15,0.5025
2002-08-16,1.5
2002-08-19,-3.4975
2002-08-21,2.0929
2002-08-22,-1.0
2002-08-23,1.0101
2002-08-26,2.5
2002-08-27,-6.8293
2002-08-28,-5.7592
2002-08-29,-0.5556
2002-08-30,3.352
2002-09-03,2.7027
2002-09-05,-2.1053
2002-09-06,4.8387
2002-09-09,-4.6154
2002-09-10,3.172
2002-09-11,6.8265
2002-09-12,-0.9756
2002-09-16,-2.4631
2002-09-17,1.0101
2002-09-18,-3.5
2002-09-19,2.5907
2002-09-20,-5.5556
2002-09-23,-3.7433
2002-09-24,-8.3333
2002-09-25,-4.2424
2002-09-26,9.4937
2002-09-27,-7.5145
2002-09-30,-10.0
2002-10-01,7.6389
2002-10-02,-9.6774
2002-10-03,-1.4285999999999999
2002-10-04,4.3478
2002-10-07,-7.6389
2002-10-08,27.8195
2002-10-09,-6.5294
2002-10-11,-1.825
2002-10-14,1.9231
2002-10-15,0.0
2002-10-16,-1.2579
2002-10-17,7.0064
2002-10-18,-1.131
2002-10-21,-1.8662999999999998
2002-10-22,1.8405
2002-10-23,-9.0361
2002-10-24,-15.894
2002-10-25,10.2362
2002-10-28,15.7143
2002-10-29,-7.4074
2002-10-30,3.3333
2002-10-31,4.5161
2002-11-01,15.4321
2002-11-04,-3.2086
2002-11-05,-1.105
2002-11-06,-5.5866
2002-11-07,-1.1834
2002-11-08,0.0
2002-11-11,-4.1916
2002-11-12,-3.75
2002-11-13,2.5974
2002-11-14,-1.8987
2002-11-15,7.7419
2002-11-18,-1.1976
2002-11-19,6.6667
2002-11-20,5.1136
2002-11-21,-14.0541
2002-11-22,17.6101
2002-11-25,-1.6042999999999998
2002-11-26,-2.1739
2002-11-27,2.7222
2002-11-29,-3.7317
2002-12-02,-1.6854
2002-12-03,4.0
2002-12-04,-12.0879
2002-12-05,-1.25
2002-12-06,-0.6329
2002-12-09,-4.4586
2002-12-10,-5.3333
2002-12-11,-0.7042
2002-12-12,2.8369
2002-12-13,0.0
2002-12-16,3.4483
2002-12-17,-8.6667
2002-12-18,8.6861
2002-12-19,-8.663499999999999
2002-12-20,5.5147
2002-12-23,-6.6202
2002-12-24,0.0
2002-12-26,2.2388
2002-12-27,0.146
2002-12-30,7.8717
2002-12-31,2.0946
2003-01-02,4.5665
2003-01-03,6.2658
2003-01-06,-4.7052
2003-01-07,11.8125
2003-01-08,-4.4159
2003-01-09,0.5848
2003-01-10,-1.7442
2003-01-13,0.0
2003-01-14,1.1834
2003-01-15,-3.5088
2003-01-16,-3.0303
2003-01-21,-15.625
2003-01-22,11.1111
2003-01-23,-1.3333
2003-01-27,0.0
2003-01-28,0.0
2003-01-29,1.3514
2003-01-30,3.3333
2003-01-31,-7.7419
2003-02-03,-1.3986
2003-02-04,2.1277
2003-02-05,-3.4722
2003-02-06,7.9137
2003-02-07,-10.0
2003-02-10,6.6667
2003-02-11,-5.5556
2003-02-12,5.8824
2003-02-13,2.0833
2003-02-14,0.0
2003-02-18,-7.415
2003-02-19,10.9478
2003-02-20,-9.2715
2003-02-21,2.1898
2003-02-24,2.8571
2003-02-25,0.6944
2003-02-26,-3.4483
2003-02-27,-0.6429
2003-02-28,6.3983
2003-03-03,-4.7297
2003-03-04,3.5461
2003-03-05,1.3699
2003-03-06,1.3514
2003-03-07,-3.3333
2003-03-10,0.6897
2003-03-11,-0.6849
2003-03-12,-4.8276
2003-03-13,3.6231999999999998
2003-03-14,-4.1958
2003-03-17,5.1095
2003-03-18,0.0
2003-03-19,-2.7778
2003-03-20,0.7143
2003-03-21,-1.4184
2003-03-24,0.0
2003-03-25,-0.7194
2003-03-26,-5.0725
2003-03-27,0.0
2003-03-28,-0.7634
2003-03-31,2.3077
2003-04-01,-2.2556
2003-04-02,0.0
2003-04-03,2.3077
2003-04-04,-6.7669
2003-04-07,0.8065
2003-04-08,-1.6
2003-04-09,2.439
2003-04-10,1.5873
2003-04-11,4.6875
2003-04-14,-0.7463
2003-04-15,0.0
2003-04-16,0.0
2003-04-17,3.0075
2003-04-21,-2.1898
2003-04-22,1.4925
2003-04-23,5.1471
2003-04-24,-5.5944
2003-04-25,0.0
2003-04-28,3.7037
2003-04-29,9.2857
2003-04-30,-5.2288
2003-05-01,3.4483
2003-05-02,0.6667
2003-05-05,5.9603
2003-05-06,3.125
2003-05-07,-2.4242
2003-05-08,0.0
2003-05-09,1.8634
2003-05-12,1.8293
2003-05-13,16.7665
2003-05-14,2.0513
2003-05-15,18.0905
2003-05-16,2.1277
2003-05-19,11.25
2003-05-20,-7.1161
2003-05-21,-2.4194
2003-05-22,-7.0248
2003-05-23,-1.7778
2003-05-27,-0.4525
2003-05-28,-6.8182
2003-05-29,0.0
2003-05-30,7.3171
2003-06-02,22.7273
2003-06-03,-14.8148
2003-06-04,-1.7391
2003-06-05,-4.4248
2003-06-06,-2.3148
2003-06-09,-1.8957000000000002
2003-06-10,1.9324
2003-06-11,0.4739
2003-06-12,4.717
2003-06-13,-5.4054
2003-06-16,1.4285999999999999
2003-06-17,-3.7559
2003-06-18,-0.439
2003-06-19,-0.539
2003-06-20,-1.4778
2003-06-23,2.5
2003-06-24,1.4634
2003-06-25,-3.8462
2003-06-26,0.0
2003-06-27,0.5
2003-06-30,2.4876
2003-07-01,0.4854
2003-07-02,7.7295
2003-07-03,-3.1390000000000002
2003-07-07,6.0185
2003-07-08,-0.4367
2003-07-09,-0.4386
2003-07-10,-0.0441
2003-07-11,-2.1595
2003-07-14,2.7477
2003-07-15,-0.9206
2003-07-16,3.0973
2003-07-17,-3.0043
2003-07-18,-0.4425
2003-07-21,0.0
2003-07-22,2.6667
2003-07-23,0.0
2003-07-24,0.0433
2003-07-25,-0.9087
2003-07-28,5.6769
2003-07-29,5.8264
2003-07-30,16.7513
2003-07-31,0.3344
2003-08-01,-1.3333
2003-08-04,1.3514
2003-08-05,1.0
2003-08-06,-0.9901
2003-08-07,-0.6667
2003-08-08,-0.6711
2003-08-11,2.7027
2003-08-12,-1.6447
2003-08-13,0.6689
2003-08-14,-0.3322
2003-08-15,-0.3333
2003-08-18,-1.6722000000000001
2003-08-19,-2.7211
2003-08-20,0.0
2003-08-21,0.0
2003-08-22,1.7483
2003-08-25,1.0309
2003-08-26,-4.7619
2003-08-27,2.1429
2003-08-28,2.4476
2003-08-29,0.1024
2003-09-02,0.5796
2003-09-03,2.0339
2003-09-04,-0.6645
2003-09-05,-2.3411
2003-09-08,2.3973
2003-09-09,-6.3545
2003-09-10,-14.642900000000001
2003-09-11,10.9205
2003-09-12,5.6205
2003-09-15,1.0714
2003-09-16,3.5336
2003-09-17,-0.3413
2003-09-18,-1.0274
2003-09-19,1.7301
2003-09-22,-1.0204
2003-09-23,1.0309
2003-09-24,0.3401
2003-09-25,-0.7458
2003-09-26,2.1175
2003-09-29,0.3344
2003-09-30,-3.0667
2003-10-01,0.0688
2003-10-02,-0.3436
2003-10-03,0.0
2003-10-06,2.1034
2003-10-07,0.9794
2003-10-08,-1.0033
2003-10-09,-2.027
2003-10-10,0.6897
2003-10-13,-3.4247
2003-10-14,-0.7092
2003-10-15,1.4285999999999999
2003-10-16,0.3521
2003-10-17,-0.3509
2003-10-20,-0.3521
2003-10-21,0.3534
2003-10-22,-3.169
2003-10-23,-3.1636
2003-10-24,1.0139
2003-10-27,-1.487
2003-10-29,-5.6604
2003-10-30,2.0
2003-10-31,4.7059
2003-11-03,-5.618
2003-11-04,6.746
2003-11-05,-2.974
2003-11-06,1.5326
2003-11-07,-3.7736
2003-11-10,-1.1764999999999999
2003-11-11,5.1587
2003-11-12,-3.7358000000000002
2003-11-13,-1.9992
2003-11-14,-1.2
2003-11-17,2.4291
2003-11-18,-1.1858
2003-11-19,-1.6
2003-11-20,7.7236
2003-11-21,-9.434
2003-11-24,6.25
2003-11-25,5.4902
2003-11-26,-2.974
2003-11-28,-4.2146
2003-12-01,-1.2
2003-12-02,1.2146
2003-12-03,-4.0
2003-12-04,1.6667
2003-12-05,2.459
2003-12-08,0.0
2003-12-09,-6.0
2003-12-10,-4.2553
2003-12-11,0.0
2003-12-12,-1.7778
2003-12-15,6.3347999999999995
2003-12-16,-8.5106
2003-12-17,1.3953
2003-12-18,3.211
2003-12-19,-4.4444
2003-12-22,0.0
2003-12-23,-4.186
2003-12-24,0.0
2003-12-26,-0.4369
2003-12-29,3.8518
2003-12-30,-6.1033
2003-12-31,10.5
2004-01-02,0.4525
2004-01-05,3.6036
2004-01-06,0.0
2004-01-07,-4.7826
2004-01-08,1.3699
2004-01-09,0.4505
2004-01-12,9.8655
2004-01-13,-5.7143
2004-01-14,19.0476
2004-01-15,-10.9091
2004-01-16,25.3061
2004-01-20,-10.0977
2004-01-21,3.2609
2004-01-22,0.0
2004-01-23,-2.4627
2004-01-26,11.5183
2004-01-27,5.4839
2004-01-28,-3.6696999999999997
2004-01-29,-6.6667
2004-01-30,3.4013999999999998
2004-02-02,-4.2763
2004-02-03,-1.0309
2004-02-04,-0.6944
2004-02-05,-5.9441
2004-02-06,0.0
2004-02-09,-1.8587
2004-02-10,2.2727
2004-02-11,-2.5926
2004-02-12,0.0
2004-02-13,0.7985
2004-02-17,3.7344
2004-02-18,-2.1818
2004-02-19,0.3717
2004-02-20,-3.7037
2004-02-23,-2.6923
2004-02-24,-1.1858
2004-02-25,-6.0
2004-02-26,2.1277
2004-02-27,0.8333
2004-03-01,-0.8264
2004-03-02,2.0833
2004-03-03,8.9796
2004-03-04,6.7416
2004-03-05,-5.2632
2004-03-08,1.4815
2004-03-09,-4.0146
2004-03-10,0.0
2004-03-11,-2.2814
2004-03-12,3.1128
2004-03-15,-9.434
2004-03-16,-4.1667
2004-03-17,3.0435
2004-03-18,-2.9536
2004-03-19,2.1739
2004-03-22,-2.5532
2004-03-23,4.8035
2004-03-24,-8.3333
2004-03-25,4.5455
2004-03-26,0.0
2004-03-29,4.7826
2004-03-30,-0.4149
2004-03-31,3.75
2004-04-01,-3.2129
2004-04-02,2.0747
2004-04-05,35.7724
2004-04-06,3.8922
2004-04-07,-0.5764
2004-04-08,-5.7971
2004-04-12,15.3846
2004-04-13,-5.8667
2004-04-14,-7.6487
2004-04-15,-4.2945
2004-04-16,-8.0128
2004-04-19,0.0
2004-04-20,-1.0453
2004-04-21,-3.169
2004-04-22,6.9091000000000005
2004-04-23,3.0612
2004-04-26,3.3003
2004-04-27,-2.2364
2004-04-28,-11.4379
2004-04-29,5.5351
2004-04-30,-6.2937
2004-05-03,-1.4925
2004-05-04,2.6515
2004-05-05,3.321
2004-05-06,-3.2143
2004-05-07,-2.583
2004-05-10,3.0303
2004-05-11,-2.5735
2004-05-12,-0.3019
2004-05-13,2.5738
2004-05-14,-3.2103
2004-05-17,-4.308
2004-05-18,2.3904
2004-05-19,-2.3735
2004-05-20,0.4384
2004-05-21,-0.7937
2004-05-24,0.0
2004-05-25,1.6
2004-05-26,-1.1811
2004-05-27,1.5936
2004-05-28,-1.5686
2004-06-01,2.3904
2004-06-02,-1.9455
2004-06-03,-0.7937
2004-06-04,0.4
2004-06-07,1.5936
2004-06-08,-0.3922
2004-06-09,0.3937
2004-06-10,-2.3529
2004-06-14,-1.2048
2004-06-15,2.0325
2004-06-16,-2.3904
2004-06-17,2.449
2004-06-18,0.3984
2004-06-21,-6.746
2004-06-22,-2.1277
2004-06-23,2.6087
2004-06-24,-4.2373
2004-06-25,-0.885
2004-06-28,1.3393
