ticker,SMVE US Equity
2007-05-21,-3.3846
2007-05-22,16.242
2007-05-23,3.0137
2007-05-24,1.0638
2007-05-25,1.3158
2007-05-29,1.3019
2007-05-30,-3.798
2007-05-31,-5.3838
2007-06-01,-4.2254
2007-06-04,0.5919
2007-06-05,1.1659
2007-06-06,-0.289
2007-06-07,-4.3478
2007-06-08,2.4242
2007-06-11,-2.3706
2007-06-12,-3.0266
2007-06-13,-0.9375
2007-06-14,-5.3628
2007-06-15,-1.6667
2007-06-18,5.0847
2007-06-19,1.6129
2007-06-20,6.3333
2007-06-21,7.4787
2007-06-22,0.0
2007-06-25,-1.6944
2007-06-26,-6.7533
2007-06-27,-4.5455
2007-06-28,0.0
2007-06-29,1.5873
2007-07-02,-1.5625
2007-07-03,0.0
2007-07-06,4.7619
2007-07-09,-2.4242
2007-07-10,-3.7267
2007-07-11,-0.9677
2007-07-12,-2.2801
2007-07-13,-0.0333
2007-07-16,1.7006000000000001
2007-07-17,-4.918
2007-07-18,5.1724
2007-07-19,-1.6393
2007-07-20,-5.0
2007-07-23,0.0
2007-07-24,-5.2632
2007-07-25,-1.8519
2007-07-26,-1.8915
2007-07-27,-5.7647
2007-07-30,0.0
2007-07-31,-2.0408
2007-08-01,-4.1667
2007-08-02,1.7391
2007-08-03,-3.8462
2007-08-06,0.0
2007-08-07,-4.4444
2007-08-08,-3.2558
2007-08-09,5.7692
2007-08-10,-4.5455
2007-08-13,7.1429
2007-08-14,2.2222
2007-08-15,-6.5217
2007-08-16,-18.1395
2007-08-17,-14.7727
2007-08-20,-0.675
2007-08-21,-7.3748000000000005
2007-08-22,1.4493
2007-08-23,-17.8571
2007-08-24,24.087
2007-08-27,-1.8921000000000001
2007-08-28,7.1429
2007-08-29,-7.3333
2007-08-30,0.7194
2007-08-31,3.5714
2007-09-04,-1.3793
2007-09-05,-3.4878
2007-09-06,8.6858
2007-09-07,-2.6667
2007-09-10,-0.6849
2007-09-11,-3.3103
2007-09-12,-7.2753
2007-09-13,3.8462
2007-09-14,-7.4074
2007-09-17,-2.08
2007-09-18,2.1242
2007-09-19,4.0
2007-09-20,0.0
2007-09-21,-5.3846
2007-09-24,9.7459
2007-09-25,5.5653
2007-09-26,-0.3509
2007-09-27,-4.2254
2007-09-28,4.4118
2007-10-01,0.0
2007-10-02,-8.4507
2007-10-03,0.0
2007-10-04,-15.3846
2007-10-05,16.3636
2007-10-08,-6.25
2007-10-09,4.1667
2007-10-10,0.0
2007-10-11,-0.8
2007-10-12,-19.3548
2007-10-15,15.0
2007-10-16,-8.6957
2007-10-17,-2.8571
2007-10-18,-10.1961
2007-10-19,1.4192
2007-10-22,-5.2745
2007-10-23,2.2727
2007-10-24,-5.0
2007-10-25,-1.7544
2007-10-26,-4.7619
2007-10-29,12.5
2007-10-30,-11.1111
2007-10-31,2.5
2007-11-01,0.0
2007-11-02,3.6585
2007-11-05,-5.8824
2007-11-06,0.0
2007-11-07,6.25
2007-11-08,-4.7059
2007-11-09,-19.7531
2007-11-12,4.6154
2007-11-13,1.4706000000000001
2007-11-14,1.4493
2007-11-15,-4.2857
2007-11-16,4.4776
2007-11-20,4.2679
2007-11-21,2.7573
2007-11-23,0.0
2007-11-26,-5.3333
2007-11-27,-8.169
2007-11-28,-7.9755
2007-11-29,58.3125
2007-11-30,-6.3035
2007-12-03,-10.1124
2007-12-04,-2.5
2007-12-05,2.5641
2007-12-06,-6.25
2007-12-07,0.0
2007-12-10,-6.6667
2007-12-11,-7.1429
2007-12-12,-4.6154
2007-12-13,12.9032
2007-12-14,-2.875
2007-12-17,-7.3359
2007-12-18,-3.1746
2007-12-19,-6.5369
2007-12-20,17.5181
2007-12-21,-5.9701
2007-12-24,0.0
2007-12-26,-1.746
2007-12-27,5.0081
2007-12-28,-15.3846
2007-12-31,1.8182
2008-01-02,19.6429
2008-01-03,-2.9851
2008-01-04,4.6154
2008-01-07,-4.4118
2008-01-08,-4.6154
2008-01-09,4.8387
2008-01-10,-4.6154
2008-01-11,-1.6129
2008-01-14,11.4754
2008-01-15,0.0
2008-01-16,-14.7059
2008-01-17,3.4483
2008-01-18,1.6667
2008-01-22,6.5574
2008-01-23,-21.5192
2008-01-24,17.6182
2008-01-25,-8.3333
2008-01-28,18.1591
2008-01-29,-12.2908
2008-01-30,12.2807
2008-01-31,8.125
2008-02-01,4.0462
2008-02-04,11.1111
2008-02-05,2.5
2008-02-06,-6.0976
2008-02-07,0.0
2008-02-08,-5.7143
2008-02-11,-3.5813
2008-02-12,5.7143
2008-02-13,1.3514
2008-02-14,-5.3333
2008-02-15,4.2254
2008-02-20,-5.4054
2008-02-21,-21.4286
2008-02-22,-1.8182
2008-02-25,5.5556
2008-02-26,12.2807
2008-02-27,3.125
2008-02-28,-4.5455
2008-02-29,3.1746
2008-03-03,6.1346
2008-03-04,1.4495
2008-03-05,-2.8398
2008-03-06,-8.8235
2008-03-07,-6.4516
2008-03-10,-5.1724
2008-03-11,3.6364
2008-03-12,7.5439
2008-03-13,-13.54
2008-03-14,5.6604
2008-03-17,-19.6429
2008-03-18,-2.2222
2008-03-19,-6.8182
2008-03-20,-2.439
2008-03-25,-12.5
2008-03-26,2.8571
2008-03-27,0.0
2008-03-31,-2.7778
2008-04-01,-28.5714
2008-04-02,28.0
2008-04-03,3.125
2008-04-04,-9.5455
2008-04-07,-16.2479
2008-04-08,20.0
2008-04-09,0.0
2008-04-10,0.0
2008-04-11,0.0
2008-04-14,-13.3333
2008-04-15,15.3846
2008-04-16,-16.6667
2008-04-17,15.95
2008-04-18,-8.2363
2008-04-21,9.0226
2008-04-22,-4.8276
2008-04-25,-5.7971
2008-04-28,-3.8462
2008-04-29,-8.0
2008-04-30,-8.6957
2008-05-01,18.9881
2008-05-02,0.0
2008-05-05,0.05
2008-05-06,-4.0
2008-05-07,29.1667
2008-05-08,40.6452
2008-05-09,0.9174
2008-05-12,0.0
2008-05-13,32.2727
2008-05-14,1.3746
2008-05-15,0.0
2008-05-16,-1.6949
2008-05-19,-12.7586
2008-05-20,-32.7446
2008-05-21,32.2314
2008-05-22,2.2222
2008-05-23,0.0
2008-05-27,-10.8696
2008-05-28,0.0457
2008-05-29,9.7059
2008-05-30,6.6667
2008-06-02,0.0
2008-06-03,-11.901
2008-06-04,18.2383
2008-06-05,-8.0
2008-06-06,-2.1739
2008-06-09,-22.2222
2008-06-10,0.0
2008-06-11,-5.7143
2008-06-12,-6.0606
2008-06-13,22.5806
2008-06-16,-15.7895
2008-06-17,3.125
2008-06-18,12.0833
2008-06-19,-13.4843
2008-06-20,-12.5
2008-06-23,32.1429
2008-06-24,-5.4054
2008-06-26,0.0
2008-06-27,-17.1429
2008-06-30,10.3448
2008-07-01,-6.25
2008-07-02,16.6667
2008-07-03,8.5714
2008-07-07,-2.6316
2008-07-08,-13.5473
2008-07-09,-6.2134
2008-07-10,-3.3333
2008-07-11,3.4483
2008-07-14,33.3333
2008-07-15,-25.0
2008-07-16,16.6667
2008-07-17,-14.2857
2008-07-18,3.375
2008-07-22,22.5312
2008-07-23,0.0
2008-07-24,-15.7895
2008-07-25,9.375
2008-07-28,-22.8571
2008-07-29,11.1111
2008-07-30,0.0
2008-07-31,13.2917
2008-08-01,-11.7323
2008-08-04,13.3333
2008-08-05,5.8824
2008-08-06,-16.6667
2008-08-07,16.6667
2008-08-08,5.7143
2008-08-11,-5.4054
2008-08-12,0.0
2008-08-13,0.0
2008-08-14,0.0
2008-08-15,-14.0
2008-08-18,9.6346
2008-08-19,6.0606
2008-08-20,0.0
2008-08-21,14.2857
2008-08-22,-10.0
2008-08-25,-16.6667
2008-08-26,6.6667
2008-08-27,-3.125
2008-08-29,3.2258
2008-09-03,3.0859
2008-09-04,-2.9936
2008-09-08,-9.3359
2008-09-09,6.9582
2008-09-10,-3.3233
2008-09-11,-3.2917
2008-09-12,-27.6174
2008-09-16,14.2857
2008-09-17,-5.8333
2008-09-18,23.8385
2008-09-19,-3.5284
2008-09-22,-18.5185
2008-09-23,-45.4545
2008-09-24,58.3333
2008-09-25,44.2105
2008-09-26,-12.4088
2008-09-29,29.1667
2008-09-30,0.0
2008-10-01,-25.8065
2008-10-02,-12.9891
2008-10-03,14.9282
2008-10-06,-13.0435
2008-10-07,-5.0
2008-10-08,5.2632
2008-10-09,-10.0
2008-10-10,0.0
2008-10-13,-11.1111
2008-10-14,5.0
2008-10-15,-10.7143
2008-10-16,-19.9167
2008-10-17,33.1946
2008-10-20,12.5
2008-10-21,-5.625
2008-10-22,-47.0199
2008-10-24,0.0
2008-10-27,77.6389
2008-10-28,-8.6787
2008-10-29,-20.5479
2008-10-30,20.6897
2008-10-31,0.0
2008-11-03,-14.2857
2008-11-04,1.7708
2008-11-05,-9.9284
2008-11-06,27.2727
2008-11-07,-21.4286
2008-11-10,0.0
2008-11-11,18.0682
2008-11-12,-23.0029
2008-11-13,19.875
2008-11-14,12.0959
2008-11-17,-25.5814
2008-11-19,30.0
2008-11-20,-21.5385
2008-11-21,-0.9804
2008-11-24,-0.9901
2008-11-25,0.0
2008-11-26,-19.875
2008-11-28,37.2855
2008-12-01,-18.1818
2008-12-02,11.1111
2008-12-04,10.0
2008-12-05,-18.1818
2008-12-08,-8.8889
2008-12-09,9.7561
2008-12-11,-17.3611
2008-12-15,7.563
2008-12-16,25.0
2008-12-17,5.8125
2008-12-18,3.8393
2008-12-19,-27.19
2008-12-22,50.0
2008-12-23,-33.3333
2008-12-24,24.8438
2008-12-26,-19.7747
2008-12-29,-0.156
2008-12-30,-15.0
2008-12-31,-10.4779
2009-01-02,14.1684
2009-01-05,-13.6691
2009-01-06,16.6667
2009-01-07,14.2857
2009-01-08,-12.5
2009-01-12,1.4285999999999999
2009-01-13,12.6761
2009-01-14,-2.5
2009-01-15,2.5641
2009-01-16,-37.5
2009-01-20,-0.25
2009-01-21,0.0
2009-01-22,-4.1353
2009-01-23,-7.9739
2009-01-26,-9.0909
2009-01-27,0.3125
2009-01-28,-0.3115
2009-01-29,-25.0
2009-01-30,60.0
2009-02-02,-25.0
2009-02-03,11.1111
2009-02-04,2.0313
2009-02-05,-1.9908000000000001
2009-02-06,24.6875
2009-02-09,-19.7995
2009-02-10,5.0
2009-02-11,-4.7619
2009-02-12,0.0
2009-02-13,-2.5
2009-02-17,-19.5513
2009-02-18,-36.255
2009-02-19,250.0
2009-02-20,-57.1429
2009-02-23,33.3333
2009-02-24,-50.0
2009-02-26,-50.0
2009-03-02,551.875
2009-03-03,-84.6596
2009-03-09,0.0
2009-03-13,0.0
2009-03-16,0.0
2009-03-18,20.0
2009-03-19,150.0
2009-03-20,-33.3333
2009-03-23,50.0
2009-03-24,0.0
2009-03-25,16.6667
2009-03-27,14.2857
2009-03-30,-37.5
2009-04-03,20.0
2009-04-06,0.0
2009-04-07,0.0
2009-04-09,0.0
2009-04-13,0.0
2009-04-14,0.0
2009-04-20,0.0
2009-04-21,0.0
2009-04-27,33.3333
2009-04-28,75.0
2009-04-29,-54.2857
2009-04-30,3.125
2009-05-01,0.0
2009-05-04,36.3636
2009-05-06,-31.1111
2009-05-12,3.2258
2009-05-13,25.0
2009-05-14,-20.0
2009-05-18,0.0
2009-05-19,-21.875
2009-05-20,0.0
2009-05-21,-40.0
2009-05-22,30.0
2009-05-26,2.5641
2009-05-28,25.0
2009-05-29,0.0
2009-06-03,0.0
2009-06-04,-10.0
2009-06-05,-6.6667
2009-06-09,-28.5714
2009-06-11,-80.0
2009-06-17,150.0
2009-06-19,-33.3333
2009-06-22,0.0
2009-06-29,0.0
2009-07-06,100.0
2009-07-07,0.0
2009-07-09,-55.0
2009-07-14,0.0
2009-07-15,0.0
2009-07-16,0.0
2009-07-23,0.0
2009-07-27,0.0
2009-07-31,-77.7778
2009-08-03,1900.0
2009-08-05,-49.375
2009-08-12,38.2716
2009-08-19,-14.2857
2009-08-20,0.0
2009-08-21,-16.6667
2009-08-28,0.0
2009-08-31,0.0
2009-09-04,0.0
2009-09-08,-70.0
2009-09-17,0.0
2009-09-18,-33.3333
2009-09-22,0.0
2009-09-25,400.0
2009-09-28,0.0
2009-09-29,40.0
2009-10-02,-28.5714
2009-10-06,0.0
2009-10-08,0.0
2009-10-14,-50.0
2009-10-28,0.0
2009-10-29,-40.0
2009-11-10,39.5833
2009-11-11,7.4627
2009-11-13,11.1111
2009-11-16,-10.0
2009-11-18,0.0
2009-11-20,0.0
2009-11-25,0.0
2009-12-01,-22.2222
2009-12-02,0.0
2009-12-07,-14.2857
2009-12-09,0.0
2009-12-10,33.3333
2009-12-15,0.0
2009-12-17,0.0
2009-12-22,0.0
2009-12-24,0.0
2009-12-28,0.0
2009-12-31,0.0
2010-01-07,-25.0
2010-01-13,0.0
2010-01-15,0.0
2010-01-20,233.3333
2010-01-21,0.0
2010-01-25,-50.0
2010-01-29,-40.0
2010-02-03,0.0
2010-02-08,-33.3333
2010-02-12,0.0
2010-02-16,150.0
2010-02-17,-80.0
2010-03-02,12.5
2010-03-08,5.5556
2010-03-10,0.0
2010-03-11,10.526299999999999
2010-03-25,4.7619
2010-03-29,0.0
2010-04-01,0.0
2010-04-07,627.2727
2010-04-08,-68.75
2010-04-09,64.0
2010-04-22,-70.7317
2010-04-26,108.3333
2010-04-28,0.0
2010-04-30,2.0
2010-05-07,9.8039
2010-05-12,14.2857
2010-05-14,50.0
2010-05-17,-16.6667
2010-05-18,0.0
2010-05-19,-20.0
2010-05-21,-21.875
2010-06-17,-48.0
2010-06-24,0.0
2010-06-29,0.0
2010-07-07,3.8462
2010-07-12,0.0
2010-07-13,0.0
2010-08-16,-22.2222
2010-08-20,0.0
2010-09-01,0.0
2010-09-10,0.0
2010-09-29,4.7619
2010-10-11,0.0
2010-10-21,0.0
2010-10-27,0.0
2010-11-02,0.0
2010-11-03,0.0
2010-11-15,9.0909
2010-11-18,0.0
2010-12-01,-8.3333
2010-12-02,0.0
2010-12-06,0.0
2010-12-09,0.0
2010-12-13,0.0
2010-12-15,0.0
2010-12-20,0.0
2010-12-21,0.0
2010-12-22,0.0
2010-12-23,0.0
2010-12-27,0.0
2010-12-28,0.0
2010-12-30,0.0
2010-12-31,0.0
2011-01-05,0.0
2011-01-18,-50.0
2011-01-19,0.0
2011-02-08,0.0
2011-02-15,18.1818
2011-02-17,0.0
2011-02-22,0.0
2011-03-15,492.3077
2011-03-21,-81.8182
2011-03-22,-7.1429
2011-03-23,7.6923
2011-04-13,28.5714
2011-04-25,0.0
2011-05-10,0.0
2011-06-01,5.5556
2011-06-06,0.0
2011-06-08,0.0
2011-06-13,0.0
2011-06-15,0.0
2011-07-18,-5.2632
2011-08-03,16.6667
2011-08-16,0.0
2011-10-20,0.0
2011-10-21,0.0
2011-11-01,0.0
2011-11-30,266.6667
2011-12-07,-48.0519
2011-12-13,-47.5
2011-12-19,0.0
2011-12-23,0.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-30,0.0
2012-01-26,0.0
2012-01-30,0.0
2012-02-16,0.0
2012-03-15,0.0
2012-04-13,0.0
2012-04-16,0.0
2012-04-24,4.7619
2012-05-10,0.0
2012-06-15,-4.5455
2012-06-19,0.0
2012-07-16,509.5238
2012-07-17,0.0
2012-07-25,0.0
2012-07-31,-83.5938
2012-09-24,0.0
2012-10-03,0.0
2012-10-09,0.0
2012-12-03,0.0
2012-12-06,0.0
2012-12-07,0.0
2012-12-21,0.0
2013-01-02,0.0
2013-01-08,0.0
2013-01-17,0.0
2013-02-19,0.0
2013-02-26,0.0
2013-03-06,0.0
2013-03-13,0.0
2013-04-02,0.0
2013-04-09,0.0
2013-04-16,0.0
2013-05-15,0.0
2013-06-04,0.0
2013-06-24,0.0
2013-06-28,0.0
2013-08-02,0.0
2013-08-28,0.0
2013-08-30,0.0
2013-09-09,0.0
2013-09-19,0.0
2013-10-01,0.0
2013-10-04,0.0
2013-10-10,0.0
2013-10-21,0.0
2013-10-24,0.0
2013-10-28,0.0
2013-11-22,0.0
2013-12-06,0.0
2013-12-09,0.0
2013-12-12,0.0
2013-12-16,0.0
2014-01-09,0.0
2014-01-22,0.0
2014-01-24,0.0
2014-02-13,0.0
2014-02-28,0.0
2014-03-04,0.0
2014-03-06,0.0
2014-03-21,0.0
2014-04-09,0.0
2014-04-10,0.0
2014-04-21,0.0
2014-04-25,0.0
2014-05-07,0.0
2014-05-15,0.0
2014-05-23,423.8095
2014-06-09,-80.9091
2014-06-13,0.0
2014-06-18,0.0
2014-07-01,0.0
2014-07-16,0.0
2014-07-22,0.0
2014-07-24,509.5238
2014-07-25,0.0
2014-07-29,29.6875
2014-07-30,0.0
2014-07-31,-37.3494
2014-08-01,161.5385
2014-08-04,-61.0294
2014-08-07,133.9623
2014-08-08,-60.0806
2014-08-15,29.2929
2014-08-27,-23.4375
2014-09-09,177.551
2014-09-11,-29.4118
2014-09-18,0.0
2014-09-23,0.0
2014-10-02,0.0
2014-10-06,0.0
2014-10-07,0.0
2014-10-28,-16.6667
2014-11-05,0.0
2014-11-06,0.0
2014-11-17,0.0
2014-11-19,-38.75
2014-11-21,0.0
2014-12-11,0.0
2014-12-12,0.0
2014-12-15,0.0
2014-12-16,0.0
2014-12-17,-51.0204
2014-12-18,0.0
2014-12-22,0.0
2014-12-31,-16.6667
2015-01-12,0.0
2015-01-20,0.0
2015-01-26,0.0
2015-02-11,0.0
2015-02-12,-20.0
2015-02-17,0.0
2015-02-24,0.0
2015-02-26,0.0
2015-02-27,0.0
2015-04-16,-93.75
2015-05-07,0.0
2017-06-13,-89.6
2017-06-23,669.2308
2017-06-26,-90.0
2019-05-15,0.0
2020-01-07,0.0
2020-07-29,1900.0001
