ticker,AGO US Equity
2004-09-15,-0.3115
2004-09-16,3.125
2004-09-17,1.5152
2004-09-20,-0.3582
2004-09-21,1.0186
2004-09-22,-0.0593
2004-09-23,-0.5341
2004-09-24,-0.358
2004-09-27,-3.4132
2004-09-28,0.62
2004-09-29,-0.1848
2004-09-30,2.8395
2004-10-01,0.06
2004-10-04,-0.4199
2004-10-05,-0.6627
2004-10-06,1.6374
2004-10-07,-2.3866
2004-10-08,0.489
2004-10-11,0.4258
2004-10-12,-1.6354
2004-10-13,1.9704000000000002
2004-10-14,-1.4493
2004-10-15,0.0613
2004-10-18,0.1837
2004-10-19,-1.3447
2004-10-20,3.6555
2004-10-21,0.7173
2004-10-22,-0.4748
2004-10-25,-0.2982
2004-10-26,-1.4354
2004-10-27,-1.0922
2004-10-28,1.227
2004-10-29,-0.4848
2004-11-01,1.6442999999999999
2004-11-02,1.0785
2004-11-03,-1.4226
2004-11-04,3.7282
2004-11-05,1.4493
2004-11-08,3.4857
2004-11-09,-0.8835
2004-11-10,-1.7269999999999999
2004-11-11,-0.7937
2004-11-12,1.7143000000000002
2004-11-15,1.0129
2004-11-16,1.0585
2004-11-17,-1.9846
2004-11-18,-2.4747
2004-11-19,-1.0381
2004-11-22,2.8555
2004-11-23,1.8697
2004-11-24,-0.2781
2004-11-26,0.0
2004-11-29,1.7847
2004-11-30,0.9315
2004-12-01,-0.1086
2004-12-02,0.2717
2004-12-03,-1.897
2004-12-06,1.326
2004-12-07,1.145
2004-12-08,-0.8086
2004-12-09,0.7609
2004-12-10,-0.0539
2004-12-13,-0.6476
2004-12-14,0.4345
2004-12-15,0.9735
2004-12-16,-0.8034
2004-12-17,-3.5097
2004-12-20,1.7907
2004-12-21,2.5289
2004-12-22,2.4129
2004-12-23,0.2094
2004-12-27,1.7764
2004-12-28,0.616
2004-12-29,-0.5102
2004-12-30,0.2564
2004-12-31,0.6138
2005-01-03,-0.305
2005-01-04,-0.306
2005-01-05,-0.5115
2005-01-06,-0.7712
2005-01-07,-2.0725
2005-01-10,1.2169
2005-01-11,-1.15
2005-01-12,-0.6875
2005-01-13,0.4792
2005-01-14,-1.9607999999999999
2005-01-18,1.1892
2005-01-19,-1.015
2005-01-20,0.9174
2005-01-21,-0.5348
2005-01-24,-1.2366
2005-01-25,0.0544
2005-01-26,-1.6865999999999999
2005-01-27,-2.0476
2005-01-28,0.0565
2005-01-31,-0.6211
2005-02-01,2.1023
2005-02-02,0.1669
2005-02-03,-0.2778
2005-02-04,1.6713
2005-02-07,0.5479
2005-02-08,-0.218
2005-02-09,-0.2731
2005-02-10,-1.2596
2005-02-11,5.4908
2005-02-14,0.5783
2005-02-15,-0.1568
2005-02-16,0.3141
2005-02-17,0.5219
2005-02-18,-0.728
2005-02-22,-0.4191
2005-02-23,-0.9995
2005-02-24,-0.1063
2005-02-25,0.7979
2005-02-28,-0.0528
2005-03-01,0.264
2005-03-02,0.0
2005-03-03,-0.7372
2005-03-04,0.5836
2005-03-07,-0.0527
2005-03-08,-0.1583
2005-03-09,-0.1586
2005-03-10,0.0529
2005-03-11,0.0
2005-03-14,-0.5291
2005-03-15,0.1064
2005-03-16,-1.966
2005-03-17,0.542
2005-03-18,0.0
2005-03-21,0.2156
2005-03-22,0.0538
2005-03-23,-0.6452
2005-03-24,-1.1364
2005-03-28,0.1642
2005-03-29,-0.5464
2005-03-30,0.5495
2005-03-31,-1.9125999999999999
2005-04-01,0.2228
2005-04-04,0.2223
2005-04-05,0.1109
2005-04-06,-0.2216
2005-04-07,-0.1666
2005-04-08,0.6118
2005-04-11,0.0553
2005-04-12,0.2762
2005-04-13,-0.6612
2005-04-14,-1.553
2005-04-15,-1.5775000000000001
2005-04-18,-0.6297
2005-04-19,4.8387
2005-04-20,-1.8681
2005-04-21,3.3035
2005-04-22,1.2466
2005-04-25,2.5161
2005-04-26,0.2611
2005-04-27,-4.0625
2005-04-28,1.0858
2005-04-29,2.3631
2005-05-02,1.0493
2005-05-03,-0.7269
2005-05-04,0.3138
2005-05-05,0.5735
2005-05-06,2.3847
2005-05-09,-0.6582
2005-05-10,0.6626
2005-05-11,-1.4684
2005-05-12,0.6166
2005-05-13,-0.1532
2005-05-16,0.1537
2005-05-17,1.3299
2005-05-18,1.0096
2005-05-19,1.4993
2005-05-20,-0.2462
2005-05-23,1.234
2005-05-24,0.3901
2005-05-25,-0.4371
2005-05-26,0.0
2005-05-27,0.3415
2005-05-31,-0.0972
2005-06-01,-1.2165
2005-06-02,0.2956
2005-06-03,0.2947
2005-06-06,1.714
2005-06-07,2.3592
2005-06-08,1.6933
2005-06-09,0.6938
2005-06-10,-0.0919
2005-06-13,1.3793
2005-06-14,0.907
2005-06-15,3.6854
2005-06-16,-0.2601
2005-06-17,0.9561
2005-06-20,-2.2815
2005-06-21,-0.8811
2005-06-22,-1.1111
2005-06-23,1.5281
2005-06-24,1.5936
2005-06-27,-1.6993
2005-06-28,0.8422
2005-06-29,0.6593
2005-06-30,2.0087
2005-07-01,-0.1284
2005-07-05,0.3
2005-07-06,-0.2137
2005-07-07,-0.4283
2005-07-08,-0.9462
2005-07-11,0.825
2005-07-12,-0.1723
2005-07-13,-0.2157
2005-07-14,0.0432
2005-07-15,1.0372
2005-07-18,-0.7271
2005-07-19,1.034
2005-07-20,-0.9808
2005-07-21,-0.9044
2005-07-22,1.1734
2005-07-25,0.8591
2005-07-26,0.0426
2005-07-27,0.4683
2005-07-28,0.1271
2005-07-29,0.931
2005-08-01,-0.4612
2005-08-02,-0.2527
2005-08-03,0.9713
2005-08-04,-1.422
2005-08-05,-3.5639
2005-08-08,1.3197999999999999
2005-08-09,-2.475
2005-08-10,-1.3801999999999999
2005-08-11,0.5418
2005-08-12,0.4939
2005-08-15,-0.5369
2005-08-16,-0.2699
2005-08-17,-0.0902
2005-08-18,0.9481
2005-08-19,-0.8945
2005-08-22,0.5415
2005-08-23,-0.5835
2005-08-24,-1.2641
2005-08-25,0.9145
2005-08-26,-0.2266
2005-08-29,1.3624
2005-08-30,1.0305
2005-08-31,-0.6652
2005-09-01,-0.8036
2005-09-02,-1.0351
2005-09-06,0.0455
2005-09-07,-0.2273
2005-09-08,-0.5923
2005-09-09,-0.4583
2005-09-12,0.5985
2005-09-13,-1.0526
2005-09-14,-0.6475
2005-09-15,-0.6518
2005-09-16,3.0928
2005-09-19,2.2727
2005-09-20,0.6667
2005-09-21,-1.1921
2005-09-22,-0.8937
2005-09-23,-0.2254
2005-09-26,2.5757
2005-09-27,2.2907
2005-09-28,0.1723
2005-09-29,1.4187
2005-09-30,1.4413
2005-10-03,-0.4597
2005-10-04,-1.3854
2005-10-05,-3.3631
2005-10-06,-0.4846
2005-10-07,0.8411
2005-10-10,-0.6585
2005-10-11,-0.5745
2005-10-12,-3.0222
2005-10-13,0.3666
2005-10-14,-1.2785
2005-10-17,1.5726
2005-10-18,-0.6831
2005-10-19,0.3668
2005-10-20,0.7309
2005-10-21,1.3152
2005-10-24,1.4772
2005-10-25,-1.4116
2005-10-26,-1.5659999999999998
2005-10-27,-0.5455
2005-10-28,0.5484
2005-10-31,1.7273
2005-11-01,2.5916
2005-11-02,-0.9582
2005-11-03,2.7704
2005-11-04,4.8353
2005-11-07,1.9592
2005-11-08,-0.3203
2005-11-09,1.2851
2005-11-10,-0.3965
2005-11-11,0.2389
2005-11-14,1.2708
2005-11-15,0.7059
2005-11-16,0.0
2005-11-17,1.1696
2005-11-18,0.7322
2005-11-21,-0.9946
2005-11-22,-0.5023
2005-11-23,0.6602
2005-11-25,0.0
2005-11-28,-0.5401
2005-11-29,0.5431
2005-11-30,1.5432000000000001
2005-12-01,0.5699
2005-12-02,0.0756
2005-12-05,0.2265
2005-12-06,-0.6403
2005-12-07,-0.8719
2005-12-08,0.1912
2005-12-09,0.1908
2005-12-12,-1.0286
2005-12-13,-0.5389
2005-12-14,1.3158
2005-12-15,-0.8403
2005-12-16,-0.9245
2005-12-19,-3.1493
2005-12-20,1.7664
2005-12-21,-0.4339
2005-12-22,-0.3566
2005-12-23,-0.1988
2005-12-27,1.3546
2005-12-28,0.2752
2005-12-29,0.196
2005-12-30,-0.6651
2006-01-03,-0.3545
2006-01-04,-1.581
2006-01-05,-0.0402
2006-01-06,-0.1607
2006-01-09,1.2877
2006-01-10,1.3111
2006-01-11,-0.1961
2006-01-12,0.1965
2006-01-13,0.0
2006-01-17,-0.0392
2006-01-18,-0.1569
2006-01-19,-0.3536
2006-01-20,-2.2871
2006-01-23,-0.0807
2006-01-24,0.3231
2006-01-25,0.2415
2006-01-26,1.6064
2006-01-27,0.9486
2006-01-30,0.8222
2006-01-31,-1.0874
2006-02-01,0.3141
2006-02-02,-0.1957
2006-02-03,-0.549
2006-02-06,0.2366
2006-02-07,0.6294
2006-02-08,0.821
2006-02-09,0.1551
2006-02-10,-0.3097
2006-02-13,-0.3883
2006-02-14,3.0214
2006-02-15,0.7958
2006-02-16,-0.6391
2006-02-17,-0.1135
2006-02-21,-1.3636
2006-02-22,4.7619
2006-02-23,-1.7595
2006-02-24,-1.3433
2006-02-27,-0.3782
2006-02-28,0.2278
2006-03-01,-1.1364
2006-03-02,3.6398
2006-03-03,-0.2957
2006-03-06,0.0
2006-03-07,-1.1494
2006-03-08,-1.1628
2006-03-09,-1.3283
2006-03-10,0.9231
2006-03-13,-0.8765
2006-03-14,0.6151
2006-03-15,-0.6878
2006-03-16,0.3848
2006-03-17,-0.3833
2006-03-20,-2.5394
2006-03-21,-0.1184
2006-03-22,-1.2648
2006-03-23,-0.2002
2006-03-24,-0.5215
2006-03-27,0.8065
2006-03-28,-0.96
2006-03-29,0.6462
2006-03-30,0.2408
2006-03-31,0.0801
2006-04-03,-0.28
2006-04-04,-0.2006
2006-04-05,0.2814
2006-04-06,-0.2405
2006-04-07,-1.1651
2006-04-10,1.626
2006-04-11,-0.24
2006-04-12,-0.0401
2006-04-13,-0.1203
2006-04-17,0.1606
2006-04-18,-0.1203
2006-04-19,0.3613
2006-04-20,0.0
2006-04-21,0.0
2006-04-24,-0.04
2006-04-25,-0.04
2006-04-26,-0.5604
2006-04-27,0.0403
2006-04-28,0.0
2006-05-01,0.5231
2006-05-02,0.04
2006-05-03,-1.8407
2006-05-04,0.7746
2006-05-05,-1.335
2006-05-08,2.419
2006-05-09,0.6805
2006-05-10,-0.7157
2006-05-11,-0.04
2006-05-12,0.1202
2006-05-15,0.08
2006-05-16,0.04
2006-05-17,-0.5396
2006-05-18,-0.5634
2006-05-19,2.3472
2006-05-22,-0.435
2006-05-23,-0.3574
2006-05-24,-0.4783
2006-05-25,0.9211
2006-05-26,0.2381
2006-05-30,-3.1275
2006-05-31,1.7981
2006-06-01,1.2445
2006-06-02,-1.4671
2006-06-05,-0.8048
2006-06-06,-0.2434
2006-06-07,-0.122
2006-06-08,0.0407
2006-06-09,0.8954
2006-06-12,-0.1614
2006-06-13,-1.7778
2006-06-14,-0.6993
2006-06-15,0.9528
2006-06-16,-1.19
2006-06-19,0.9551
2006-06-20,0.2057
2006-06-21,0.4926
2006-06-22,0.8578
2006-06-23,2.7946999999999997
2006-06-26,-0.7092
2006-06-27,1.5476
2006-06-28,0.3126
2006-06-29,-0.2337
2006-06-30,-0.9371
2006-07-03,-0.473
2006-07-05,1.3069
2006-07-06,0.7037
2006-07-07,0.6211
2006-07-10,0.0386
2006-07-11,0.617
2006-07-12,-0.1533
2006-07-13,-0.1536
2006-07-14,-0.7689
2006-07-17,-0.0387
2006-07-18,0.3876
2006-07-19,-0.3475
2006-07-20,-0.0387
2006-07-21,-0.3876
2006-07-24,1.0895
2006-07-25,-0.3079
2006-07-26,0.5792
2006-07-27,-0.2687
2006-07-28,0.154
2006-07-31,-1.9985
2006-08-01,-0.4314
2006-08-02,-0.1182
2006-08-03,0.1972
2006-08-04,1.3381
2006-08-07,-3.3398
2006-08-08,-1.2857
2006-08-09,1.3024
2006-08-10,-0.5625
2006-08-11,-0.7273
2006-08-14,0.5698
2006-08-15,0.9106
2006-08-16,0.3213
2006-08-17,1.5211999999999999
2006-08-18,-0.3155
2006-08-21,-0.4351
2006-08-22,1.8673
2006-08-23,1.053
2006-08-24,-0.5789
2006-08-25,0.1165
2006-08-28,1.202
2006-08-29,0.5747
2006-08-30,0.5714
2006-08-31,1.3258
2006-09-01,0.7477
2006-09-05,-1.1874
2006-09-06,-0.7135
2006-09-07,-0.3026
2006-09-08,-0.569
2006-09-11,2.6326
2006-09-12,0.2974
2006-09-13,1.4085
2006-09-14,0.1096
2006-09-15,-0.5111
2006-09-18,-0.1835
2006-09-19,-0.4044
2006-09-20,-0.8121
2006-09-21,-0.7443
2006-09-22,-1.4623
2006-09-25,0.3425
2006-09-26,-0.6826
2006-09-27,-0.7637
2006-09-28,0.0
2006-09-29,-0.2309
2006-10-02,-0.617
2006-10-03,-0.2716
2006-10-04,-1.2062
2006-10-05,-0.5908
2006-10-06,-0.9509
2006-10-09,1.4
2006-10-10,-1.3807
2006-10-11,-2.0
2006-10-12,-0.0408
2006-10-13,1.1025
2006-10-16,0.9693
2006-10-17,0.12
2006-10-18,1.0787
2006-10-19,-1.8972
2006-10-20,-0.0806
2006-10-23,-0.3226
2006-10-24,0.1618
2006-10-25,-0.6866
2006-10-26,0.3253
2006-10-27,-0.4864
2006-10-30,0.7332
2006-10-31,1.7792
2006-11-01,-0.6754
2006-11-02,0.08
2006-11-03,-0.1199
2006-11-06,0.8403
2006-11-07,-0.0397
2006-11-08,0.0397
2006-11-09,-0.4365
2006-11-10,0.837
2006-11-13,-0.2372
2006-11-14,-0.6933
2006-11-15,0.1199
2006-11-16,1.1173
2006-11-17,0.7893
2006-11-20,-0.2349
2006-11-21,0.0785
2006-11-22,0.5098
2006-11-24,0.1171
2006-11-27,-0.2338
2006-11-28,0.0781
2006-11-29,0.4684
2006-11-30,0.4274
2006-12-01,-0.4642
2006-12-04,0.0777
2006-12-05,1.3204
2006-12-06,-0.0767
2006-12-07,1.074
2006-12-08,2.4668
2006-12-11,1.2222
2006-12-12,-1.427
2006-12-13,-0.0371
2006-12-14,0.5941
2006-12-15,0.8121
2006-12-18,-3.149
2006-12-19,0.3403
2006-12-20,0.8666
2006-12-21,0.5603
2006-12-22,0.1114
2006-12-26,0.0
2006-12-27,0.8163
2006-12-28,-0.9937
2006-12-29,-1.1152
2007-01-03,1.3534
2007-01-04,0.8902
2007-01-05,-1.4706000000000001
2007-01-08,0.2985
2007-01-09,-0.0372
2007-01-10,0.0
2007-01-11,-0.2233
2007-01-12,0.1492
2007-01-16,1.1173
2007-01-17,0.0368
2007-01-18,0.405
2007-01-19,1.3201
2007-01-22,-0.8324
2007-01-23,-0.438
2007-01-24,-0.0367
2007-01-25,-1.1001
2007-01-26,-0.7045
2007-01-29,-1.3816
2007-01-30,0.7573
2007-01-31,-1.3905
2007-02-01,0.2287
2007-02-02,0.3802
2007-02-05,-0.0379
2007-02-06,0.7958
2007-02-07,1.0526
2007-02-08,-0.6696
2007-02-09,0.8614
2007-02-12,-0.5941
2007-02-13,1.7931
2007-02-14,1.7614999999999998
2007-02-15,-0.5049
2007-02-16,1.486
2007-02-20,-0.3214
2007-02-21,0.1435
2007-02-22,0.3225
2007-02-23,-0.0357
2007-02-26,0.6431
2007-02-27,-0.9585
2007-02-28,1.4337
2007-03-01,-0.8481
2007-03-02,-0.1069
2007-03-05,-0.7492
2007-03-06,0.647
2007-03-07,-0.1429
2007-03-08,-0.5722
2007-03-09,-0.5755
2007-03-12,-1.1216
2007-03-13,-2.1222
2007-03-14,-2.3178
2007-03-15,0.5741
2007-03-16,-0.5327
2007-03-19,2.4484
2007-03-20,-0.9709
2007-03-21,0.6033
2007-03-22,-0.3748
2007-03-23,0.0
2007-03-26,1.0158
2007-03-27,0.3352
2007-03-28,0.1485
2007-03-29,0.8895
2007-03-30,0.3674
2007-04-02,0.3294
2007-04-03,0.2554
2007-04-04,-1.1280999999999999
2007-04-05,0.9569
2007-04-09,-0.4375
2007-04-10,-0.1098
2007-04-11,0.0733
2007-04-12,-2.0879
2007-04-13,0.9353
2007-04-16,0.9637
2007-04-17,1.0279
2007-04-18,0.0
2007-04-19,0.5814
2007-04-20,-0.289
2007-04-23,-0.6522
2007-04-24,-0.3282
2007-04-25,1.5002
2007-04-26,2.4874
2007-04-27,0.7387
2007-04-30,-1.5013999999999998
2007-05-01,0.0709
2007-05-02,0.3542
2007-05-03,-0.3177
2007-05-04,8.0028
2007-05-07,0.0
2007-05-08,-0.0328
2007-05-09,0.0984
2007-05-10,-0.426
2007-05-11,0.0
2007-05-14,-0.3949
2007-05-15,0.6277
2007-05-16,-0.4602
2007-05-17,0.1321
2007-05-18,0.1979
2007-05-21,-0.9875
2007-05-22,0.7314
2007-05-23,-1.1551
2007-05-24,-1.202
2007-05-25,-0.169
2007-05-29,1.2187000000000001
2007-05-30,-1.204
2007-05-31,0.1354
2007-06-01,2.8059
2007-06-04,0.6906
2007-06-05,-0.196
2007-06-06,0.589
2007-06-07,-1.1061
2007-06-08,-0.4605
2007-06-11,-0.1322
2007-06-12,-0.3971
2007-06-13,0.5648
2007-06-14,-0.2973
2007-06-15,-0.8284
2007-06-18,0.4678
2007-06-19,-1.3635
2007-06-20,-2.4949
2007-06-21,0.2766
2007-06-22,0.8276
2007-06-25,-2.1204
2007-06-26,3.5989
2007-06-27,-0.0337
2007-06-28,0.9784
2007-06-29,-1.2362
2007-07-02,0.5074
2007-07-03,0.3366
2007-07-05,-2.0463
2007-07-06,-0.0685
2007-07-09,1.4393
2007-07-10,-3.7161999999999997
2007-07-11,-2.1754
2007-07-12,3.0488
2007-07-13,0.5917
2007-07-16,-1.2111
2007-07-17,-2.2067
2007-07-18,-1.9699
2007-07-19,2.046
2007-07-20,-4.2965
2007-07-23,-0.2245
2007-07-24,-7.4241
2007-07-25,0.9721
2007-07-26,-2.7677
2007-07-27,1.9802
2007-07-30,1.0113
2007-07-31,-2.523
2007-08-01,3.6154
2007-08-02,-3.0531
2007-08-03,-4.4172
2007-08-06,-0.5135
2007-08-07,0.7742
2007-08-08,7.213
2007-08-09,-0.5175
2007-08-10,-4.0416
2007-08-13,-5.2544
2007-08-14,3.257
2007-08-15,0.9378
2007-08-16,6.6301
2007-08-17,5.9802
2007-08-20,-1.9058000000000002
2007-08-21,2.2857
2007-08-22,2.0888
2007-08-23,-1.9364
2007-08-24,1.5276
2007-08-27,-2.3486000000000002
2007-08-28,-4.4719999999999995
2007-08-29,2.439
2007-08-30,-1.5361
2007-08-31,1.6771
2007-09-04,1.4193
2007-09-05,-4.879
2007-09-06,1.5109
2007-09-07,-3.6428000000000003
2007-09-10,-1.7073
2007-09-11,1.8197
2007-09-12,-0.7717
2007-09-13,2.1285
2007-09-14,-1.2826
2007-09-17,-1.6646
2007-09-18,6.5235
2007-09-19,10.6977
2007-09-20,-2.1359
2007-09-21,-1.2165
2007-09-24,-0.7606
2007-09-25,-2.0438
2007-09-26,1.1177
2007-09-27,1.3265
2007-09-28,-1.2
2007-10-01,3.8646000000000003
2007-10-02,1.63
2007-10-03,-2.0223
2007-10-04,1.9929000000000001
2007-10-05,1.3608
2007-10-08,-0.241
2007-10-09,-0.069
2007-10-10,-0.2072
2007-10-11,0.0
2007-10-12,0.6574
2007-10-15,-2.922
2007-10-16,-1.0269
2007-10-17,-2.9337999999999997
2007-10-18,-0.0737
2007-10-19,-5.1641
2007-10-22,3.2672
2007-10-23,3.3522
2007-10-24,-4.7741
2007-10-25,-11.9786
2007-10-26,3.4783
2007-10-29,-1.3866
2007-10-30,-1.9173
2007-10-31,0.2172
2007-11-01,-19.3758
2007-11-02,-17.3656
2007-11-05,6.2459
2007-11-06,2.4495
2007-11-07,10.2212
2007-11-08,3.0369
2007-11-09,3.8421
2007-11-12,0.3548
2007-11-13,7.1717
2007-11-14,3.1103
2007-11-15,-3.0165
2007-11-16,-1.508
2007-11-19,-0.622
2007-11-20,-3.5147
2007-11-21,0.8
2007-11-23,0.496
2007-11-26,-0.6417
2007-11-27,0.1987
2007-11-28,8.5275
2007-11-29,0.5025
2007-11-30,2.5909
2007-12-03,5.051
2007-12-04,-4.555
2007-12-05,1.1047
2007-12-06,3.715
2007-12-07,0.3793
2007-12-10,0.6717
2007-12-11,-7.5062999999999995
2007-12-12,-3.2913
2007-12-13,16.0839
2007-12-14,-0.7229
2007-12-17,5.7039
2007-12-18,-2.832
2007-12-19,4.6475
2007-12-20,0.7527
2007-12-21,0.1868
2007-12-24,2.6846
2007-12-26,0.3631
2007-12-27,-2.1346
2007-12-28,-3.8447
2007-12-31,2.0377
2008-01-02,-3.2027
2008-01-03,0.8174
2008-01-04,-1.9304999999999999
2008-01-07,0.0394
2008-01-08,-5.3129
2008-01-09,-3.7822
2008-01-10,1.5119
2008-01-11,-2.8085
2008-01-14,-3.021
2008-01-15,-2.1219
2008-01-16,1.4299
2008-01-17,-16.2347
2008-01-18,-5.2117
2008-01-22,1.8900000000000001
2008-01-23,15.964
2008-01-24,2.666
2008-01-25,1.322
2008-01-28,4.7064
2008-01-29,7.1651
2008-01-30,-4.2774
2008-01-31,2.6898
2008-02-01,7.0976
2008-02-04,-2.1696
2008-02-05,-3.7903000000000002
2008-02-06,-4.0235
2008-02-07,-1.0917
2008-02-08,-4.7682
2008-02-11,-0.2782
2008-02-12,7.3919
2008-02-13,3.4632
2008-02-14,-2.636
2008-02-15,-0.4297
2008-02-19,2.1148
2008-02-20,-0.8453
2008-02-21,-4.6036
2008-02-22,0.2234
2008-02-25,4.9041
2008-02-26,0.935
2008-02-27,-0.1895
2008-02-28,-3.7194000000000003
2008-02-29,12.5988
2008-03-03,2.4951
2008-03-04,-2.5484999999999998
2008-03-05,-0.1171
2008-03-06,-2.8527
2008-03-07,-3.4996
2008-03-10,-3.7932
2008-03-11,6.4991
2008-03-12,-0.4882
2008-03-13,1.5535999999999999
2008-03-14,-3.0998
2008-03-17,-5.2763
2008-03-18,6.7544
2008-03-19,-3.0813
2008-03-20,1.95
2008-03-24,-0.9148
2008-03-25,2.7696
2008-03-26,-4.5733
2008-03-27,4.1934
2008-03-28,-3.3676
2008-03-31,0.8925
2008-04-01,2.5695
2008-04-02,-0.4107
2008-04-03,-0.0825
2008-04-04,-0.4127
2008-04-07,0.4144
2008-04-08,-2.435
2008-04-09,-0.3384
2008-04-10,4.1596
2008-04-11,-2.3227
2008-04-14,-2.2111
2008-04-15,1.0239
2008-04-16,3.0405
2008-04-17,2.459
2008-04-18,-0.16
2008-04-21,2.484
2008-04-22,0.1173
2008-04-23,-1.4447
2008-04-24,0.1981
2008-04-25,0.1977
2008-04-28,2.0916
2008-04-29,-0.4639
2008-04-30,-1.7864
2008-05-01,3.3609999999999998
2008-05-02,3.3665
2008-05-05,0.111
2008-05-06,-1.4048
2008-05-07,-3.3371
2008-05-08,-1.5128
2008-05-09,-2.3237
2008-05-12,4.0725999999999996
2008-05-13,-1.7823
2008-05-14,-2.8797
2008-05-15,0.8123
2008-05-16,-1.0073
2008-05-19,-2.6048
2008-05-20,-1.0029
2008-05-21,-3.9468
2008-05-22,3.1704
2008-05-23,-3.0303
2008-05-27,-2.0246
2008-05-28,2.336
2008-05-29,0.0
2008-05-30,1.4047
2008-06-02,-1.5584
2008-06-03,-0.4837
2008-06-04,-0.2651
2008-06-05,6.4688
2008-06-06,-0.3745
2008-06-09,-1.462
2008-06-10,0.9326
2008-06-11,-2.268
2008-06-12,1.4611
2008-06-13,3.939
2008-06-16,0.5297
2008-06-17,-2.5942
2008-06-18,-1.9975
2008-06-19,-4.4586
2008-06-20,-7.2889
2008-06-23,-3.6433
2008-06-24,4.2786
2008-06-25,2.2424
2008-06-26,-7.6995000000000005
2008-06-27,-5.0051
2008-06-30,-4.2576
2008-07-01,0.2779
2008-07-02,1.663
2008-07-03,-4.7983
2008-07-07,-2.1191
2008-07-08,3.5108
2008-07-09,-2.996
2008-07-10,-1.5734
2008-07-11,-11.0124
2008-07-14,-0.8649
2008-07-15,-4.1611
2008-07-16,19.1877
2008-07-17,8.6957
2008-07-18,-1.4054
2008-07-21,2.7961
2008-07-22,-39.6267
2008-07-23,-1.5018
2008-07-24,-0.3587
2008-07-25,-1.2601
2008-07-28,-5.4695
2008-07-29,11.2825
2008-07-30,1.1265
2008-07-31,-1.7995
2008-08-01,9.1623
2008-08-04,5.2758
2008-08-05,9.4153
2008-08-06,4.0944
2008-08-07,-8.4
2008-08-08,0.655
2008-08-11,-0.3615
2008-08-12,-0.7257
2008-08-13,-1.1696
2008-08-14,4.142
2008-08-15,4.4033999999999995
2008-08-18,-1.7687
2008-08-19,-1.8698000000000001
2008-08-20,-0.3176
2008-08-21,0.6392
2008-08-22,5.9986
2008-08-25,-1.6644
2008-08-26,0.4739
2008-08-27,1.4825
2008-08-28,6.0425
2008-08-29,1.8159
2008-09-02,6.1501
2008-09-03,5.2144
2008-09-04,-0.8811
2008-09-05,2.0
2008-09-08,9.0414
2008-09-09,-2.7473
2008-09-10,-5.547
2008-09-11,-0.1088
2008-09-12,0.0
2008-09-15,-13.6636
2008-09-16,-3.2156000000000002
2008-09-17,-15.0489
2008-09-18,9.1258
2008-09-19,37.0344
2008-09-22,-13.1282
2008-09-23,-3.778
2008-09-24,6.8712
