ticker,KSHB US Equity
2016-06-03,16.3793
2016-06-06,0.0
2016-06-07,-7.4074
2016-06-08,-0.8
2016-06-09,4.8387
2016-06-10,-10.0
2016-06-13,3.4188
2016-06-14,-2.6446
2016-06-15,6.1121
2016-06-16,3.2
2016-06-17,-8.5271
2016-06-20,15.2542
2016-06-21,-5.0
2016-06-22,5.2632
2016-06-23,0.0
2016-06-24,5.8824
2016-06-27,-2.7778
2016-06-28,14.2857
2016-06-29,3.125
2016-06-30,15.1515
2016-07-01,5.2632
2016-07-05,14.75
2016-07-06,0.2179
2016-07-07,-28.2609
2016-07-08,-6.0606
2016-07-11,4.5161
2016-07-12,1.4198
2016-07-13,-8.7036
2016-07-14,1.3333
2016-07-15,-9.2105
2016-07-18,2.1739
2016-07-19,17.0213
2016-07-20,-18.1818
2016-07-21,0.0
2016-07-22,-2.963
2016-07-25,-3.0534
2016-07-26,3.9370000000000003
2016-07-27,3.0303
2016-07-28,1.4706000000000001
2016-07-29,-2.1739
2016-08-01,2.2222
2016-08-02,0.0
2016-08-03,-2.1739
2016-08-04,-3.037
2016-08-05,5.424
2016-08-08,-3.6231999999999998
2016-08-09,2.2556
2016-08-10,-4.4118
2016-08-11,-2.3077
2016-08-12,-2.3622
2016-08-15,4.8387
2016-08-16,-1.8942
2016-08-17,1.9308
2016-08-18,5.3846
2016-08-19,-1.4599
2016-08-22,11.1111
2016-08-23,-4.0
2016-08-24,9.7222
2016-08-25,10.7595
2016-08-26,-5.7143
2016-08-29,3.0303
2016-08-30,2.9412000000000003
2016-08-31,-3.4286
2016-09-01,8.8757
2016-09-02,1.6303999999999998
2016-09-06,4.2781
2016-09-07,-4.6154
2016-09-08,2.6882
2016-09-09,-4.1885
2016-09-12,8.2411
2016-09-13,-2.0604
2016-09-14,5.6701
2016-09-15,1.9512
2016-09-16,-0.4785
2016-09-19,0.4808
2016-09-20,4.7847
2016-09-21,-2.7397
2016-09-22,5.1643
2016-09-23,3.125
2016-09-26,6.0606
2016-09-27,2.2449
2016-09-28,11.3772
2016-09-29,-0.7168
2016-09-30,1.9179
2016-10-03,4.1399
2016-10-04,6.8304
2016-10-05,7.9338999999999995
2016-10-06,-10.0295
2016-10-07,-1.6393
2016-10-10,10.0
2016-10-11,-1.5152
2016-10-12,8.9231
2016-10-13,9.322
2016-10-14,8.5271
2016-10-17,3.0952
2016-10-18,0.9238
2016-10-19,-2.5172
2016-10-20,-3.2864
2016-10-21,0.2427
2016-10-24,3.8741
2016-10-25,1.3986
2016-10-26,-1.6092
2016-10-27,-2.6782
2016-10-28,-1.5695000000000001
2016-10-31,3.6585
2016-11-01,-1.4118
2016-11-02,-2.3866
2016-11-03,-4.1565
2016-11-04,4.3367
2016-11-07,12.4694
2016-11-08,-1.087
2016-11-09,-14.2857
2016-11-10,-24.1026
2016-11-11,-1.0135
2016-11-14,6.8259
2016-11-15,-4.1534
2016-11-16,5.0
2016-11-17,-5.496
2016-11-18,-2.5824
2016-11-21,-15.597
2016-11-22,-10.1192
2016-11-23,15.0
2016-11-25,5.1383
2016-11-28,3.0075
2016-11-29,1.0949
2016-11-30,6.4982
2016-12-01,6.1017
2016-12-02,5.1118
2016-12-05,1.8237
2016-12-06,5.0746
2016-12-07,-1.7045
2016-12-08,-8.3815
2016-12-09,-1.8927
2016-12-12,-6.7846
2016-12-13,-5.1397
2016-12-14,-0.3636
2016-12-15,4.7445
2016-12-16,2.439
2016-12-19,4.0816
2016-12-20,-2.2876
2016-12-21,-7.0234
2016-12-22,7.4708
2016-12-23,-4.6085
2016-12-27,0.3509
2016-12-28,7.3427
2016-12-29,0.9772
2016-12-30,3.2258
2017-01-03,2.8125
2017-01-04,-2.7356
2017-01-05,1.875
2017-01-06,-1.227
2017-01-09,0.9317
2017-01-10,-0.9231
2017-01-11,-3.7267
2017-01-12,-4.1935
2017-01-13,0.0
2017-01-17,1.3468
2017-01-18,-3.6545
2017-01-19,-4.1379
2017-01-20,-4.3165
2017-01-23,4.5113
2017-01-24,-6.1151
2017-01-25,0.0886
2017-01-26,-2.0025
2017-01-27,8.2031
2017-01-30,0.0835
2017-01-31,-2.9691
2017-02-01,-1.487
2017-02-02,-4.5283
2017-02-03,-1.5859999999999999
2017-02-06,1.6115
2017-02-07,-0.3953
2017-02-08,-3.4524
2017-02-09,-7.9326
2017-02-10,0.4464
2017-02-13,9.7778
2017-02-14,-7.2874
2017-02-15,-2.1834
2017-02-16,0.0
2017-02-17,4.4643
2017-02-21,4.7009
2017-02-22,2.0408
2017-02-23,-10.8
2017-02-24,-5.8296
2017-02-27,4.2857
2017-02-28,-1.3699
2017-03-01,-5.0926
2017-03-02,3.4146
2017-03-03,2.783
2017-03-06,-2.7077
2017-03-07,0.4717
2017-03-08,-3.5211
2017-03-09,-1.7032
2017-03-10,0.495
2017-03-13,-3.9409
2017-03-14,-7.1795
2017-03-15,-0.5525
2017-03-16,-1.1111
2017-03-17,-1.0112
2017-03-20,0.454
2017-03-21,1.1299
2017-03-22,-2.7933
2017-03-23,11.4943
2017-03-24,7.2165
2017-03-27,3.3654
2017-03-28,10.6977
2017-03-29,10.9244
2017-03-30,11.3636
2017-03-31,-4.7619
2017-04-03,-9.2857
2017-04-04,3.1496
2017-04-05,-0.7634
2017-04-06,-7.3629999999999995
2017-04-07,7.9482
2017-04-10,1.5385
2017-04-11,2.0833
2017-04-12,4.6382
2017-04-13,-3.5461
2017-04-17,-5.5147
2017-04-18,-4.2802
2017-04-19,-2.8455
2017-04-20,9.205
2017-04-21,-3.0651
2017-04-24,1.1858
2017-04-25,-2.3438
2017-04-26,2.74
2017-04-27,-2.6669
2017-04-28,-4.0
2017-05-01,3.3333
2017-05-02,-3.4274
2017-05-03,-2.714
2017-05-04,6.4378
2017-05-05,-0.4032
2017-05-08,1.2146
2017-05-09,-0.4
2017-05-10,-3.6145
2017-05-11,-2.0833
2017-05-12,-5.1064
2017-05-15,2.6906
2017-05-16,-4.3668
2017-05-17,-5.4795
2017-05-18,0.4831
2017-05-19,-1.1839
2017-05-22,-2.6942
2017-05-23,5.0
2017-05-24,4.5804
2017-05-25,1.3119
2017-05-26,-0.4326
2017-05-30,-2.0482
2017-05-31,1.3825
2017-06-01,-2.2784
2017-06-02,0.9361
2017-06-05,2.3041
2017-06-06,-2.7027
2017-06-07,0.2315
2017-06-08,-0.0878
2017-06-09,-0.6056
2017-06-12,-3.7209
2017-06-13,1.4493
2017-06-14,-4.7619
2017-06-15,3.0
2017-06-16,-0.2427
2017-06-19,0.9732
2017-06-20,0.4819
2017-06-21,-1.199
2017-06-22,-2.9126
2017-06-23,0.0
2017-06-26,0.0
2017-06-27,-3.5
2017-06-28,1.8135
2017-06-29,2.799
2017-06-30,-3.4653
2017-07-03,0.0
2017-07-05,2.0513
2017-07-06,2.5126
2017-07-07,0.9804
2017-07-10,4.3689
2017-07-11,2.7907
2017-07-12,-0.4525
2017-07-13,-0.4545
2017-07-14,6.3927
2017-07-17,1.3862999999999999
2017-07-18,-2.2139
2017-07-19,-1.7316
2017-07-20,0.4405
2017-07-21,-2.193
2017-07-24,-2.2422
2017-07-25,-3.6696999999999997
2017-07-26,1.4285999999999999
2017-07-27,-0.4695
2017-07-28,-0.2358
2017-07-31,-1.6548
2017-08-01,1.9231
2017-08-02,-0.4717
2017-08-03,0.0
2017-08-04,-0.4739
2017-08-07,-1.1714
2017-08-08,-1.2239
2017-08-09,-3.9024
2017-08-10,-4.5685
2017-08-11,3.1915
2017-08-14,0.0
2017-08-15,-3.6082
2017-08-16,-0.6578
2017-08-17,2.8153
2017-08-18,-2.0942
2017-08-21,0.0
2017-08-22,-0.5348
2017-08-23,1.6129
2017-08-24,-4.2328
2017-08-25,3.3149
2017-08-28,0.5348
2017-08-29,-1.5957
2017-08-30,1.0811
2017-08-31,1.6042999999999998
2017-09-01,-1.5789
2017-09-05,-1.6042999999999998
2017-09-06,0.5435
2017-09-07,2.1622
2017-09-08,2.6455
2017-09-11,3.6082
2017-09-12,3.9801
2017-09-13,0.4306
2017-09-14,-1.3816
2017-09-15,-1.9324
2017-09-18,1.9704000000000002
2017-09-19,-0.9662
2017-09-20,-2.439
2017-09-21,-2.0
2017-09-22,0.5102
2017-09-25,-4.0609
2017-09-26,0.5291
2017-09-27,2.6316
2017-09-28,-3.0769
2017-09-29,3.1746
2017-10-02,-2.0513
2017-10-03,1.0471
2017-10-04,-1.7098
2017-10-05,0.6853
2017-10-06,0.5236
2017-10-09,-0.9219
2017-10-10,-1.6979
2017-10-11,0.0
2017-10-12,0.0
2017-10-13,1.0695000000000001
2017-10-16,2.6455
2017-10-17,-2.0619
2017-10-18,-2.1053
2017-10-19,-1.0753
2017-10-20,1.6303999999999998
2017-10-23,0.5348
2017-10-24,1.0638
2017-10-25,-2.1053
2017-10-26,0.0
2017-10-27,-1.6129
2017-10-30,3.224
2017-10-31,9.5818
2017-11-01,-1.4493
2017-11-02,-0.9804
2017-11-03,-0.7426
2017-11-06,7.2318999999999996
2017-11-07,5.1163
2017-11-08,-1.7699
2017-11-09,-3.6036
2017-11-10,3.7382999999999997
2017-11-13,0.9009
2017-11-14,6.6964
2017-11-15,-2.0921
2017-11-16,3.8462
2017-11-17,-1.2346
2017-11-20,10.0
2017-11-21,2.2727
2017-11-22,4.4444
2017-11-24,6.0284
2017-11-27,1.6722000000000001
2017-11-28,-7.8947
2017-11-29,6.25
2017-11-30,-4.5378
2017-12-01,3.5211
2017-12-04,3.7415000000000003
2017-12-05,5.5738
2017-12-06,-4.9689
2017-12-07,-0.3268
2017-12-08,-1.6393
2017-12-11,-0.3333
2017-12-12,0.301
2017-12-13,-0.967
2017-12-14,-1.6835
2017-12-15,-0.6849
2017-12-18,-1.7241
2017-12-19,0.0
2017-12-20,1.0526
2017-12-21,5.5556
2017-12-22,-2.3026
2017-12-26,7.8114
2017-12-27,12.4297
2017-12-28,13.8889
2017-12-29,0.0
2018-01-02,7.0488
2018-01-03,4.5796
2018-01-04,-18.5185
2018-01-05,12.2995
2018-01-08,11.1905
2018-01-09,7.4946
2018-01-10,-5.3785
2018-01-11,18.1053
2018-01-12,16.7558
2018-01-16,26.7176
2018-01-17,-7.9518
2018-01-18,-12.6963
2018-01-19,-3.6282
2018-01-22,2.3647
2018-01-23,-1.3678
2018-01-24,12.4807
2018-01-25,-0.9589
2018-01-26,-1.3831
2018-01-29,-3.9271000000000003
2018-01-30,-6.5693
2018-01-31,5.2813
2018-02-01,-8.7266
2018-02-02,-14.6341
2018-02-05,0.9524
2018-02-06,7.1698
2018-02-07,5.8099
2018-02-08,-6.3228
2018-02-09,-2.3091
2018-02-12,3.0909
2018-02-13,-0.3527
2018-02-14,-1.2389000000000001
2018-02-15,-6.2724
2018-02-16,6.1185
2018-02-20,0.3604
2018-02-21,1.0772
2018-02-22,-0.5329
2018-02-23,-4.6429
2018-02-26,-5.0562
2018-02-27,-10.2564
2018-02-28,-6.5934
2018-03-01,5.1765
2018-03-02,8.0537
2018-03-05,-1.4493
2018-03-06,5.4622
2018-03-07,3.3865
2018-03-08,4.0703
2018-03-09,0.5323
2018-03-12,2.5783
2018-03-13,-1.9748999999999999
2018-03-14,-0.5678
2018-03-15,-4.2181
2018-03-16,-4.2115
2018-03-19,-1.2247
2018-03-20,-1.0163
2018-03-21,2.6694
2018-03-22,-2.6
2018-03-23,-1.6427
2018-03-26,-5.2192
2018-03-27,8.1498
2018-03-28,-2.6477
2018-03-29,4.6025
2018-04-02,-1.4
2018-04-03,1.8256000000000001
2018-04-04,-1.3745
2018-04-05,3.8174
2018-04-06,-0.9728
2018-04-09,1.3507
2018-04-10,0.2181
2018-04-11,-2.5145
2018-04-12,-3.373
2018-04-13,11.9097
2018-04-16,4.9541
2018-04-17,-5.9441
2018-04-18,-2.0446
2018-04-19,0.1898
2018-04-20,-0.3788
2018-04-23,-0.3802
2018-04-24,-4.1985
2018-04-25,0.5976
2018-04-26,-0.0248
2018-04-27,6.9572
2018-04-30,2.4074
2018-05-01,2.17
2018-05-02,-1.0619
2018-05-03,1.0733
2018-05-04,2.3009
2018-05-07,6.0554
2018-05-08,3.2626
2018-05-09,-2.0537
2018-05-10,2.3548
2018-05-11,1.6388
2018-05-14,2.3256
2018-05-15,-0.3788
2018-05-16,-1.1407
2018-05-17,-0.6154
2018-05-18,0.0
2018-05-21,0.3096
2018-05-22,-7.716
2018-05-23,-8.0268
2018-05-24,1.9545
2018-05-25,1.6496
2018-05-29,0.7018
2018-05-30,8.1882
2018-05-31,2.2544
2018-06-01,-3.7795
2018-06-04,-1.964
2018-06-05,2.5876
2018-06-06,11.31
2018-06-07,-2.0468
2018-06-08,-17.9104
2018-06-11,-1.2727
2018-06-12,2.3941
2018-06-13,-1.9784000000000002
2018-06-14,-4.4037
2018-06-15,-1.5354999999999999
2018-06-18,-2.193
2018-06-19,-0.2491
2018-06-20,2.1978
2018-06-21,-0.391
2018-06-22,0.2944
2018-06-25,-2.1526
2018-06-26,-0.8
2018-06-27,-6.6532
2018-06-28,-0.6695
2018-06-29,-2.1526
2018-07-02,0.8889
2018-07-03,1.1013
2018-07-05,-1.3072
2018-07-06,1.5453000000000001
2018-07-09,7.1739
2018-07-10,6.288
2018-07-11,-0.3817
2018-07-12,-0.1916
2018-07-13,-3.263
2018-07-16,-5.754
2018-07-17,-4.0
2018-07-18,-2.193
2018-07-19,3.5874
2018-07-20,2.3810000000000002
2018-07-23,-1.2685
2018-07-24,-4.0685
2018-07-25,2.6786
2018-07-26,1.3043
2018-07-27,-2.7897
2018-07-30,0.4415
2018-07-31,-0.4396
2018-08-01,-2.2075
2018-08-02,-5.6433
2018-08-03,-3.3493
2018-08-06,-1.7327
2018-08-07,-2.0151
2018-08-08,12.8535
2018-08-09,-3.6446
2018-08-10,2.6005000000000003
2018-08-13,-5.53
2018-08-14,-4.6341
2018-08-15,8.1714
2018-08-16,-3.7711
2018-08-17,0.4914
2018-08-20,0.489
2018-08-21,0.9732
2018-08-22,-0.5422
2018-08-23,5.6329
2018-08-24,6.6514
2018-08-27,7.3118
2018-08-28,-1.6032
2018-08-29,2.6477
2018-08-30,2.3829000000000002
2018-08-31,3.2926
2018-09-04,10.5066
2018-09-05,-8.1494
2018-09-06,0.7394
2018-09-07,-1.2844
2018-09-10,2.7881
2018-09-11,-2.7125
2018-09-12,1.5798999999999999
2018-09-13,-0.9881
2018-09-14,-2.0514
2018-09-17,-9.0566
2018-09-18,4.9793
2018-09-19,3.3597
2018-09-20,6.8834
2018-09-21,4.2934
2018-09-24,1.8868
2018-09-25,6.0606
2018-09-26,-3.0952
2018-09-27,-5.8149
2018-09-28,2.6087
2018-10-01,2.0339
2018-10-02,-6.4784
2018-10-03,3.0195
2018-10-04,0.8621
2018-10-05,0.8547
2018-10-08,0.678
2018-10-09,4.3771
2018-10-10,-2.9032
2018-10-11,-7.6411999999999995
2018-10-12,5.2158
2018-10-15,3.7607
2018-10-16,-1.9769
2018-10-17,-0.5042
2018-10-18,-1.3514
2018-10-19,-5.9932
2018-10-22,-7.9235
2018-10-23,4.2532
2018-10-24,-1.1954
2018-10-25,6.5873
2018-10-26,-8.2883
2018-10-29,-2.5540000000000003
2018-10-30,-1.8145
2018-10-31,8.2136
2018-11-01,7.4004
2018-11-02,2.4735
2018-11-05,7.7586
2018-11-06,-4.8
2018-11-07,10.4202
2018-11-08,-5.0989
2018-11-09,-6.4956
2018-11-12,-2.5728999999999997
2018-11-13,-4.5775
2018-11-14,-4.428
2018-11-15,2.3166
2018-11-16,1.8868
2018-11-19,-4.6296
2018-11-20,-2.9612
2018-11-21,2.4512
2018-11-23,4.2969
2018-11-26,-2.6217
2018-11-27,-3.2981
2018-11-28,10.172
2018-11-29,5.5957
2018-11-30,-1.7094
2018-12-03,1.7391
2018-12-04,-4.4444
2018-12-06,-5.1878
2018-12-07,9.6226
2018-12-10,1.8933
2018-12-11,-0.8446
2018-12-12,0.3492
2018-12-13,-3.234
2018-12-14,0.3509
2018-12-17,-3.8462
2018-12-18,-1.6364
2018-12-19,-2.5878
2018-12-20,-2.8463000000000003
2018-12-21,-5.8594
2018-12-24,-4.3568
2018-12-26,7.3753
2018-12-27,-1.4141
2018-12-28,5.123
2018-12-31,4.6784
2019-01-02,6.1453
2019-01-03,-2.2368
2019-01-04,3.9031000000000002
2019-01-07,3.7997
2019-01-08,5.4908
2019-01-09,-2.5237
2019-01-10,9.8706
2019-01-11,3.5346
2019-01-14,-0.2845
2019-01-15,-14.9786
2019-01-16,-12.7517
2019-01-17,5.9615
2019-01-18,-1.4519
2019-01-22,0.0
2019-01-23,-0.3683
2019-01-24,0.3697
2019-01-25,-0.1842
2019-01-28,0.9225
2019-01-29,0.5484
2019-01-30,0.1818
2019-01-31,-1.2704
2019-02-01,1.1949
2019-02-04,7.5386
2019-02-05,4.5608
2019-02-06,-2.5848
2019-02-07,-3.3167
2019-02-08,2.4013999999999998
2019-02-11,1.1724999999999999
2019-02-12,-1.6556
2019-02-13,-2.3569
2019-02-14,-3.4483
2019-02-15,3.8036
2019-02-19,0.6365
2019-02-20,1.1111
2019-02-21,4.7506
2019-02-22,2.9697
2019-02-25,-6.7398
2019-02-26,3.0756
2019-02-27,-1.1903
2019-02-28,-0.8251
2019-03-01,-1.1647
2019-03-04,-2.1044
2019-03-05,1.9776
2019-03-06,-0.6745
2019-03-07,-3.2258
2019-03-08,-1.7544
2019-03-11,3.0357
2019-03-12,-2.253
2019-03-13,-0.8865
2019-03-14,-1.2791000000000001
2019-03-15,2.9265
2019-03-18,-0.6162
2019-03-19,-0.2657
2019-03-20,0.7105
2019-03-21,0.7055
2019-03-22,-1.4011
2019-03-25,-1.9538
2019-03-26,3.0797
2019-03-27,-1.7574999999999998
2019-03-28,2.6834
2019-03-29,3.4843
2019-04-01,1.8519
2019-04-02,3.3058
2019-04-03,-3.84
2019-04-04,-0.1664
2019-04-05,0.3333
2019-04-08,0.1661
2019-04-09,-3.8143000000000002
2019-04-10,-7.7586
2019-04-11,3.3645
2019-04-12,3.6166
2019-04-15,-1.3961999999999999
2019-04-16,-2.1239
2019-04-17,-1.8083
2019-04-18,1.1971
2019-04-22,3.5487
2019-04-23,-1.5817
2019-04-24,-1.3393
2019-04-25,1.3575
2019-04-26,-1.9643000000000002
2019-04-29,-2.0036
2019-04-30,-0.3717
2019-05-01,-3.3582
2019-05-02,-3.4749
2019-05-03,-0.6
2019-05-06,5.8451
2019-05-07,-3.8114
2019-05-08,-2.7668
2019-05-09,-1.4228
2019-05-10,-0.3959
2019-05-13,-4.3637
2019-05-14,7.5758
2019-05-15,-0.8048
2019-05-16,3.0426
2019-05-17,1.3780000000000001
2019-05-20,-4.0777
2019-05-21,-0.8097
2019-05-22,-0.6122
2019-05-23,-4.8255
2019-05-24,3.452
2019-05-28,-0.3128
2019-05-29,-4.6025
2019-05-30,-2.8509
2019-05-31,-5.4176
2019-06-03,-0.9547
2019-06-04,6.9879999999999995
2019-06-05,5.8559
2019-06-06,-2.1277
2019-06-07,-0.2174
2019-06-10,2.1786
2019-06-11,0.6567
2019-06-12,-1.0761
2019-06-13,-2.5696
2019-06-14,-2.4176
2019-06-17,-0.9009
2019-06-18,-1.4205
2019-06-19,3.9769
2019-06-20,-1.9956
2019-06-21,-0.6787
2019-06-24,1.631
2019-06-25,-1.2686
2019-06-26,4.9943
2019-06-27,8.5405
2019-06-28,0.996
2019-07-01,-2.5641
2019-07-02,0.4049
2019-07-03,-0.2016
2019-07-05,-0.202
2019-07-08,5.7692
2019-07-09,-1.8182
2019-07-10,-0.9747
2019-07-11,-0.1969
2019-07-12,-1.3807
2019-07-15,3.0
2019-07-16,-2.3301
2019-07-17,-1.9881
2019-07-18,0.0
2019-07-19,-4.6653
2019-07-22,-3.4043
2019-07-23,-1.3216
2019-07-24,0.4464
2019-07-25,-2.2222
2019-07-26,1.25
2019-07-29,-2.1324
2019-07-30,4.8165
2019-07-31,4.5295
2019-08-01,-2.6586
2019-08-02,4.3011
2019-08-05,-2.0619
2019-08-06,-1.8947
2019-08-07,-3.0901
2019-08-08,-1.6829
2019-08-09,-0.8468
2019-08-12,-1.8717000000000001
2019-08-13,-0.9259
2019-08-14,-4.264
2019-08-15,-1.1592
2019-08-16,8.3951
2019-08-19,-7.9727
2019-08-20,-1.7327
2019-08-21,-3.7782999999999998
2019-08-22,4.411
2019-08-23,-3.2218
2019-08-26,-2.5907
2019-08-27,-5.3191
2019-08-28,2.809
2019-08-29,2.459
2019-08-30,0.0
2019-09-03,-1.0667
2019-09-04,-0.6739
2019-09-05,1.7856
2019-09-06,1.8449
2019-09-09,-2.8796
2019-09-10,2.4259
2019-09-11,-0.5263
2019-09-12,-3.1746
2019-09-13,-3.8251
2019-09-16,-3.9205
2019-09-17,-4.7901
2019-09-18,-4.0373
2019-09-19,-2.9126
2019-09-20,-4.0
2019-09-23,-10.0694
2019-09-24,-11.1969
2019-09-25,16.9565
2019-09-26,-36.487
2019-09-27,-9.2771
2019-09-30,-4.5161
2019-10-01,15.5405
2019-10-02,2.924
2019-10-03,-0.5682
2019-10-04,-5.7143
2019-10-07,2.4242
2019-10-08,-1.1834
2019-10-09,-2.9939999999999998
2019-10-10,-9.2593
2019-10-11,-2.0408
2019-10-14,-4.1667
2019-10-15,0.0
2019-10-16,1.4493
2019-10-17,-3.1429
2019-10-18,-1.1799
2019-10-21,-3.7313
2019-10-22,9.6899
2019-10-23,12.3675
2019-10-24,2.5157
2019-10-25,4.6626
2019-10-28,5.51
2019-10-29,5.5556
2019-10-30,8.9474
2019-10-31,-3.8647
2019-11-01,-6.5327
2019-11-04,-6.4516
2019-11-05,0.5747
2019-11-06,3.4286
2019-11-07,-9.3923
2019-11-08,11.5854
2019-11-11,-2.7321999999999997
2019-11-12,-3.3652
2019-11-13,-5.8194
2019-11-14,-0.6173
2019-11-15,-3.7267
2019-11-18,-5.1613
2019-11-19,11.5646
2019-11-20,7.3171
2019-11-21,3.9773
2019-11-22,-2.7321999999999997
2019-11-25,-6.7416
2019-11-26,-6.6265
2019-11-27,12.0
2019-11-29,1.9585
2019-12-02,0.565
2019-12-03,-5.618
2019-12-04,-0.5952
2019-12-05,-1.7964
2019-12-06,3.0488
2019-12-09,-2.9586
2019-12-10,-1.8293
2019-12-11,-0.6211
2019-12-12,1.25
2019-12-13,-1.8519
2019-12-16,0.6289
2019-12-17,-1.25
2019-12-18,-3.7975
2019-12-19,-0.6579
2019-12-20,-1.9868000000000001
2019-12-23,-3.3784
2019-12-24,6.2937
2019-12-26,0.6579
2019-12-27,-3.5948
2019-12-30,1.6949
2019-12-31,9.3333
2020-01-02,3.0488
2020-01-03,-2.9527
2020-01-06,-0.0061
2020-01-07,3.6585
2020-01-08,-0.5882
2020-01-09,-7.0414
2020-01-10,1.5276999999999998
2020-01-13,1.5674000000000001
2020-01-14,0.0
2020-01-15,6.1728
2020-01-16,4.0698
2020-01-17,9.4972
2020-01-21,1.5306
2020-01-22,-7.5377
2020-01-23,-4.8913
2020-01-24,6.8571
2020-01-27,-2.1390000000000002
2020-01-28,6.0109
2020-01-29,4.1237
2020-01-30,-1.9802
2020-01-31,4.5455
2020-02-03,-6.7633
2020-02-04,0.0
2020-02-05,-9.8446
2020-02-06,-12.069
2020-02-07,0.0
2020-02-10,-3.268
2020-02-11,0.0
2020-02-12,-2.7027
2020-02-13,-2.0833
2020-02-14,1.7730000000000001
2020-02-18,-1.0453
2020-02-19,-5.6338
2020-02-20,4.4776
2020-02-21,-2.8571
2020-02-24,-8.0882
2020-02-25,1.6
2020-02-26,-2.3622
2020-02-27,-12.9032
2020-02-28,-0.9259
2020-03-02,1.8692
2020-03-03,-8.2569
2020-03-04,-2.0
2020-03-05,1.0204
2020-03-06,-1.9646
2020-03-09,-11.9056
2020-03-10,-5.8596
2020-03-11,-19.2446
2020-03-12,-16.9385
2020-03-13,-0.815
2020-03-16,-8.4967
2020-03-17,-12.6531
2020-03-18,-25.2336
2020-03-19,46.875
2020-03-20,15.4362
2020-03-23,15.018
2020-03-24,18.6001
2020-03-25,24.9156
2020-03-26,15.738199999999999
2020-03-27,-25.2243
2020-03-30,-13.7608
2020-03-31,-5.7971
2020-04-01,-10.7692
2020-04-02,0.0
2020-04-03,-3.4483
2020-04-06,6.25
2020-04-07,2.0168
2020-04-08,0.4942
2020-04-09,8.1967
2020-04-13,9.4697
2020-04-14,-5.5363
2020-04-15,-8.4249
2020-04-16,3.2
2020-04-17,0.0
2020-04-20,-0.7752
2020-04-21,-2.3438
2020-04-22,0.0
2020-04-23,0.784
2020-04-24,-0.7779
2020-04-27,15.6
2020-04-28,-7.2664
2020-04-29,6.7239
2020-04-30,-3.2236
2020-05-01,-1.1561
2020-05-04,-0.5848
2020-05-05,-5.7353
2020-05-06,-1.9111
2020-05-07,6.5606
2020-05-08,0.0
2020-05-11,0.7463
2020-05-12,-4.9333
2020-05-13,-4.4725
2020-05-14,1.1419
2020-05-15,8.871
2020-05-18,15.5259
2020-05-19,-2.8533
2020-05-20,-1.6566999999999998
2020-05-21,10.0671
2020-05-22,7.9268
2020-05-26,16.3842
2020-05-27,5.8252
2020-05-28,10.0917
2020-05-29,-1.25
2020-06-01,-3.3755
2020-06-02,-8.2969
2020-06-03,-2.8571
