ticker,HOFT US Equity
2001-07-02,-2.7778
2001-07-03,0.0
2001-07-05,4.0
2001-07-06,0.0
2001-07-10,-0.5495
2001-07-11,0.0
2001-07-12,-6.0773
2001-07-13,3.5294
2001-07-16,2.2727
2001-07-17,-0.5556
2001-07-18,0.4469
2001-07-20,-1.6684999999999999
2001-07-23,1.6968
2001-07-24,-0.6674
2001-07-30,0.224
2001-08-01,0.0
2001-08-02,0.4469
2001-08-06,-5.4505
2001-08-07,4.0
2001-08-08,0.6787
2001-08-09,0.0
2001-08-13,0.0
2001-08-15,1.0112
2001-08-16,-2.809
2001-08-24,1.1561
2001-08-27,1.1429
2001-08-29,-1.1299
2001-08-30,1.7143000000000002
2001-08-31,-1.6854
2001-09-04,-4.0
2001-09-05,1.1905000000000001
2001-09-06,0.0
2001-09-10,-1.7647
2001-09-19,-0.5988
2001-09-20,-6.0241
2001-09-24,0.0
2001-09-25,0.0
2001-09-26,0.0
2001-09-27,7.0513
2001-09-28,-4.1916
2001-10-01,0.0
2001-10-02,0.0
2001-10-03,0.625
2001-10-04,-0.6211
2001-10-05,1.25
2001-10-08,0.0
2001-10-09,-1.2346
2001-10-10,1.875
2001-10-12,1.8405
2001-10-15,-0.6024
2001-10-16,-1.8182
2001-10-18,1.358
2001-10-29,0.4872
2001-10-30,-0.2424
2001-11-06,-1.3366
2001-11-08,0.9852
2001-11-15,1.7263
2001-11-16,-1.8182
2001-11-19,4.9383
2001-11-21,-3.5294
2001-12-05,0.0
2001-12-11,1.2195
2001-12-12,0.0
2001-12-13,0.1205
2001-12-14,1.083
2001-12-17,-0.5952
2001-12-18,-0.5988
2001-12-19,1.9277
2001-12-20,12.2931
2001-12-27,0.0
2001-12-31,-2.6316
2002-01-02,0.0
2002-01-03,0.0
2002-01-07,0.0
2002-01-14,4.3243
2002-01-15,-4.1451
2002-01-16,0.0
2002-01-17,0.7568
2002-01-18,4.6137
2002-01-23,0.0
2002-01-24,1.0256
2002-01-28,1.6244
2002-01-29,-0.0999
2002-02-05,1.0
2002-02-06,0.0
2002-02-11,0.495
2002-02-14,0.3976
2002-02-15,0.099
2002-02-19,8.8032
2002-02-20,10.0
2002-02-22,-4.5455
2002-02-25,4.9784
2002-02-26,-0.6186
2002-02-27,0.4149
2002-02-28,1.2397
2002-03-01,-1.2245
2002-03-04,3.719
2002-03-05,-0.3984
2002-03-06,4.0
2002-03-07,-1.1538
2002-03-11,0.3891
2002-03-12,0.7752
2002-03-13,2.6923
2002-03-15,-0.7491
2002-03-18,-1.1320999999999999
2002-03-19,2.2901
2002-03-20,3.7313
2002-03-21,-3.9568
2002-03-22,0.0
2002-03-26,0.7491
2002-03-27,3.3457
2002-03-28,5.7554
2002-04-01,5.4422
2002-04-02,0.3226
2002-04-03,0.3215
2002-04-04,-0.9615
2002-04-05,0.3236
2002-04-08,5.1613
2002-04-09,-0.3067
2002-04-10,-0.9231
2002-04-11,1.2422
2002-04-12,2.1471999999999998
2002-04-15,-2.1021
2002-04-16,3.681
2002-04-17,0.5917
2002-04-18,2.0588
2002-04-19,-4.611
2002-04-22,1.2085
2002-04-23,-1.791
2002-04-24,-0.304
2002-04-25,1.8293
2002-04-26,2.0958
2002-04-30,-2.9326
2002-05-01,-1.8127
2002-05-02,0.3077
2002-05-03,0.6135
2002-05-06,0.0
2002-05-07,0.6098
2002-05-08,0.6061
2002-05-09,2.4096
2002-05-10,0.0
2002-05-13,0.0
2002-05-14,0.0
2002-05-15,1.1764999999999999
2002-05-16,1.1628
2002-05-17,0.2874
2002-05-20,-0.5731
2002-05-21,0.2882
2002-05-22,-2.8736
2002-05-23,-5.3254
2002-05-24,-2.25
2002-05-28,-0.8951
2002-05-30,5.1613
2002-05-31,-0.6135
2002-06-03,0.3086
2002-06-04,1.8462
2002-06-05,-2.1148
2002-06-07,0.3086
2002-06-10,-0.6769
2002-06-11,-0.3115
2002-06-12,-6.25
2002-06-13,0.0
2002-06-14,-3.0
2002-06-17,0.0
2002-06-19,-0.3436
2002-06-20,5.1724
2002-06-21,0.3279
2002-06-24,1.9607999999999999
2002-06-25,0.0
2002-06-26,-0.7051
2002-06-27,0.0646
2002-06-28,0.6452
2002-07-01,5.1282
2002-07-02,-2.5
2002-07-03,-0.2502
2002-07-08,-2.5078
2002-07-09,-0.3215
2002-07-10,-0.5161
2002-07-11,-0.7782
2002-07-15,-4.183
2002-07-16,-2.7967
2002-07-17,-0.6316
2002-07-18,0.2825
2002-07-19,-5.2817
2002-07-22,1.7844
2002-07-23,0.0
2002-07-24,1.534
2002-07-25,-2.8777
2002-07-26,3.6296
2002-07-29,-3.5025
2002-07-30,4.6667
2002-07-31,8.9172
2002-08-01,-5.783
2002-08-02,-1.7241
2002-08-05,-1.7544
2002-08-06,5.1429
2002-08-07,1.2227999999999999
2002-08-08,1.3423
2002-08-09,-0.6623
2002-08-12,-2.6667
2002-08-15,3.1034
2002-08-16,-0.3344
2002-08-19,0.6711
2002-08-20,-2.2667
2002-08-21,2.3192
2002-08-22,-0.6667
2002-08-23,0.6779
2002-08-26,2.5265
2002-08-27,-0.5202
2002-08-28,3.3333
2002-08-29,-1.1385
2002-08-30,2.3672
2002-09-03,-3.125
2002-09-04,0.0
2002-09-05,-0.6452
2002-09-06,0.0
2002-09-09,-0.6494
2002-09-10,0.0
2002-09-11,1.3072
2002-09-12,-0.9677
2002-09-13,-0.3257
2002-09-16,-0.3268
2002-09-17,0.3934
2002-09-18,-0.3919
2002-09-19,-0.3279
2002-09-23,1.25
2002-09-24,0.5198
2002-09-25,-0.3232
2002-09-26,0.5188
2002-09-27,-1.6129
2002-09-30,1.3115
2002-10-01,2.3948
2002-10-02,0.6321
2002-10-03,-0.9422
2002-10-04,-2.3462
2002-10-07,-0.5844
2002-10-08,1.1757
2002-10-09,-1.4203000000000001
2002-10-10,2.4885
2002-10-11,-2.1078
2002-10-14,-1.8938000000000001
2002-10-15,1.1311
2002-10-17,0.3289
2002-10-18,-2.9508
2002-10-21,2.027
2002-10-22,-3.7086
2002-10-23,0.4127
2002-10-24,-0.6849
2002-10-25,-3.7931
2002-10-28,5.7276
2002-10-29,3.329
2002-10-30,-0.9186
2002-10-31,-0.596
2002-11-01,3.2712
2002-11-04,-0.0065
2002-11-05,-3.2258
2002-11-06,0.0
2002-11-08,0.0667
2002-11-11,-0.0666
2002-11-12,0.0
2002-11-13,1.6667
2002-11-15,0.132
2002-11-18,0.1978
2002-11-19,0.3289
2002-11-20,0.0
2002-11-21,0.3279
2002-11-22,0.0
2002-11-25,-2.6144
2002-11-26,2.6846
2002-11-27,1.3072
2002-11-29,0.0645
2002-12-02,0.0645
2002-12-03,-0.1289
2002-12-04,0.9613
2002-12-06,1.2844
2002-12-09,-0.6309
2002-12-10,0.946
2002-12-11,0.4466
2002-12-12,5.8234
2002-12-13,2.3669000000000002
2002-12-16,5.896
2002-12-17,-0.3821
2002-12-18,1.9178
2002-12-19,0.1075
2002-12-20,-5.478
2002-12-23,3.6932
2002-12-24,0.6575
2002-12-26,0.7077
2002-12-27,-1.2432
2002-12-30,1.6968
2002-12-31,0.2153
2003-01-02,-2.2556
2003-01-03,-1.6484
2003-01-06,-0.4469
2003-01-07,-0.7295
2003-01-08,1.6393
2003-01-09,-0.2225
2003-01-10,0.3902
2003-01-13,-0.3331
2003-01-14,0.2228
2003-01-15,-2.7237
2003-01-16,2.8571
2003-01-17,0.0
2003-01-21,-1.9444
2003-01-22,-0.1133
2003-01-23,0.8452
2003-01-24,-2.6942
2003-01-27,-1.6127
2003-01-28,2.1092
2003-01-29,-0.748
2003-01-30,-0.9275
2003-01-31,0.6437
2003-02-03,-1.4535
2003-02-04,0.472
2003-02-05,0.9395
2003-02-06,1.4543
2003-02-07,0.0573
2003-02-10,0.4585
2003-02-12,0.3423
2003-02-13,0.0
2003-02-14,3.7164
2003-02-18,1.323
2003-02-19,5.1687
2003-02-20,3.3109
2003-02-21,2.003
2003-02-24,1.0309
2003-02-25,-0.4373
2003-02-26,-0.0976
2003-02-27,-0.0977
2003-02-28,3.423
2003-03-03,4.4917
2003-03-04,1.1312
2003-03-05,-0.7159
2003-03-06,-1.0365
2003-03-07,-0.2732
2003-03-10,-0.589
2003-03-11,-1.9338
2003-03-12,1.0304
2003-03-13,2.4067
2003-03-14,-0.8517
2003-03-17,0.452
2003-03-18,5.6818
2003-03-19,3.0065
2003-03-20,-1.6242999999999999
2003-03-21,1.8676
2003-03-24,-3.875
2003-03-25,-1.6038000000000001
2003-03-26,1.7621
2003-03-27,7.7056000000000004
2003-03-28,10.3698
2003-03-31,0.1457
2003-04-01,0.8764
2003-04-02,-2.2386
2003-04-03,0.59
2003-04-04,-1.3893
2003-04-07,3.156
2003-04-08,-1.4414
2003-04-09,-1.2797
2003-04-10,0.0
2003-04-11,-0.1852
2003-04-14,0.3711
2003-04-15,0.8503
2003-04-16,0.4032
2003-04-17,0.5111
2003-04-21,1.0171
2003-04-22,2.4811
2003-04-23,2.9123
2003-04-24,3.1367
2003-04-25,-1.9174
2003-04-28,-2.3593
2003-04-29,-2.5198
2003-04-30,-1.9122
2003-05-01,0.6498
2003-05-02,3.3716
2003-05-05,0.4511
2003-05-06,-0.2418
2003-05-07,1.662
2003-05-08,3.5763
2003-05-09,0.7892
2003-05-12,1.5008
2003-05-13,0.0
2003-05-14,0.3226
2003-05-15,-2.1222
2003-05-16,-0.3285
2003-05-19,0.5274
2003-05-20,-4.2623
2003-05-21,2.7363
2003-05-22,-1.0634
2003-05-23,-6.5701
2003-05-27,-6.1666
2003-05-28,8.1899
2003-05-29,2.9804
2003-05-30,-4.6223
2003-06-02,0.651
2003-06-03,-1.5451000000000001
2003-06-04,-2.9562
2003-06-05,-0.4889
2003-06-06,5.0642
2003-06-09,2.8058
2003-06-10,3.184
2003-06-11,-1.2547
2003-06-12,0.6181
2003-06-13,3.1741
2003-06-16,0.7278
2003-06-17,0.6897
2003-06-18,-3.6204
2003-06-19,1.2183
2003-06-20,-2.2066
2003-06-23,-11.1111
2003-06-24,1.9231
2003-06-25,2.8302
2003-06-26,0.1835
2003-06-27,-4.3223
2003-06-30,-5.3216
2003-07-01,2.5071
2003-07-02,2.3669000000000002
2003-07-03,0.3468
2003-07-07,3.725
2003-07-08,1.7401
2003-07-09,-0.655
2003-07-10,-1.8681
2003-07-11,1.1571
2003-07-14,-0.738
2003-07-15,1.487
2003-07-16,-2.1978
2003-07-17,1.6854
2003-07-18,5.93
2003-07-21,-0.1739
2003-07-22,2.0202
2003-07-23,-0.495
2003-07-24,1.5268000000000002
2003-07-25,1.4194
2003-07-28,0.6331
2003-07-29,0.8278
2003-07-30,0.2299
2003-07-31,-1.7038
2003-08-01,0.1333
2003-08-04,-0.1332
2003-08-05,-1.9333
2003-08-06,1.8355000000000001
2003-08-07,-1.4352
2003-08-08,0.3386
2003-08-11,-2.9025
2003-08-12,1.147
2003-08-13,2.1821
2003-08-14,-0.1857
2003-08-15,0.2029
2003-08-18,-0.4084
2003-08-19,-2.1993
2003-08-20,-2.1137
2003-08-21,1.6177000000000001
2003-08-22,-4.6226
2003-08-25,0.4346
2003-08-26,2.1855
2003-08-27,-0.3559
2003-08-28,0.0
2003-08-29,0.4286
2003-09-02,4.8364
2003-09-03,0.5088
2003-09-04,0.0
2003-09-05,0.0
2003-09-08,0.9112
2003-09-09,0.903
2003-09-10,2.4196
2003-09-11,-0.1294
2003-09-12,0.6481
2003-09-15,1.5453999999999999
2003-09-16,8.5923
2003-09-17,-4.1255
2003-09-18,0.4964
2003-09-19,4.5455
2003-09-22,0.2899
2003-09-23,1.0983
2003-09-24,-2.0869
2003-09-25,-3.708
2003-09-26,2.638
2003-09-29,2.836
2003-09-30,-2.1833
2003-10-01,9.3979
2003-10-02,-1.2081
2003-10-03,-1.7663
2003-10-06,-1.1065
2003-10-07,0.8951
2003-10-08,1.1921
2003-10-09,-0.7123
2003-10-10,1.4073
2003-10-13,3.9455999999999998
2003-10-14,0.1047
2003-10-15,-3.2453
2003-10-16,3.246
2003-10-17,1.0995
2003-10-20,1.8125
2003-10-21,0.4578
2003-10-22,-2.7595
2003-10-23,-4.2437
2003-10-24,2.7189
2003-10-27,5.1323
2003-10-28,-2.4396
2003-10-29,1.1613
2003-10-30,0.102
2003-10-31,-0.6091
2003-11-03,1.9205
2003-11-04,0.0226
2003-11-05,-0.6514
2003-11-06,0.7848
2003-11-07,0.0502
2003-11-10,1.5566
2003-11-11,-0.9147
2003-11-12,0.7236
2003-11-13,0.0273
2003-11-14,1.5867
2003-11-17,-0.7578
2003-11-18,-1.5516999999999999
2003-11-19,0.8757
2003-11-20,-1.0417
2003-11-21,0.802
2003-11-24,4.4257
2003-11-25,-0.8333
2003-11-26,0.1681
2003-11-28,0.6472
2003-12-01,-0.0953
2003-12-02,2.0739
2003-12-03,-2.0551
2003-12-04,2.3367
2003-12-05,1.4212
2003-12-08,9.0972
2003-12-09,3.685
2003-12-10,2.0512
2003-12-11,-5.5721
2003-12-12,3.2666
2003-12-15,-0.7143
2003-12-16,-0.5344
2003-12-17,-7.5222
2003-12-18,1.3855
2003-12-19,4.6727
2003-12-22,-3.3481
2003-12-23,-15.2505
2003-12-24,0.8972
2003-12-26,1.5058
2003-12-29,2.6856999999999998
2003-12-30,0.2444
2003-12-31,-0.5121
2004-01-02,-1.4461
2004-01-05,1.0694
2004-01-06,-0.3199
2004-01-07,-0.3456
2004-01-08,1.7835
2004-01-09,-0.219
2004-01-12,9.7073
2004-01-13,-4.4042
2004-01-14,6.9327
2004-01-15,-0.2827
2004-01-16,-1.6358000000000001
2004-01-20,0.51
2004-01-21,-0.6839
2004-01-22,1.8436
2004-01-23,-1.8538999999999999
2004-01-26,1.1111
2004-01-27,0.022
2004-01-28,-1.2525
2004-01-29,-0.2225
2004-01-30,-0.8475
2004-02-02,3.1039
2004-02-03,0.2618
2004-02-04,-5.5831
2004-02-05,4.1619
2004-02-06,0.6637
2004-02-09,-0.1802
2004-02-10,4.8043
2004-02-11,2.8571
2004-02-12,-0.5733
2004-02-13,-0.5766
2004-02-17,1.1102
2004-02-18,-0.0328
2004-02-19,0.4918
2004-02-20,1.6721
2004-02-23,-0.9266
2004-02-24,-1.5345
2004-02-25,-0.5345
2004-02-26,0.2687
2004-02-27,1.8759000000000001
2004-03-01,-2.6062
2004-03-02,-2.7258
2004-03-03,-5.1687
2004-03-04,3.6036
2004-03-05,-0.6957
2004-03-08,2.1454
2004-03-09,-1.2002
2004-03-10,0.2169
2004-03-11,-3.8528000000000002
2004-03-12,4.2323
2004-03-15,-7.4298
2004-03-16,0.6066
2004-03-17,3.3859
2004-03-18,-1.4805
2004-03-19,-3.0055
2004-03-22,-0.5634
2004-03-23,-0.2833
2004-03-24,0.3314
2004-03-25,0.1888
2004-03-26,0.7537
2004-03-29,8.2281
2004-03-30,3.4557
2004-03-31,-2.9645
2004-04-01,-0.3442
2004-04-02,-2.418
2004-04-05,2.2566
2004-04-06,-0.5625
2004-04-07,0.4352
2004-04-08,0.26
2004-04-12,1.3397000000000001
2004-04-13,-1.5777999999999999
2004-04-14,-1.5598
2004-04-15,1.7165
2004-04-16,1.6442999999999999
2004-04-19,0.0426
2004-04-20,0.6809
2004-04-21,1.268
2004-04-22,-0.7095
2004-04-23,0.7566
2004-04-26,1.3767
2004-04-27,-5.5967
2004-04-28,1.4821
2004-04-29,-0.4038
2004-04-30,-1.6217000000000001
2004-05-03,1.4029
2004-05-04,-0.8647
2004-05-05,-1.5264
2004-05-06,2.1701
2004-05-07,-3.5544000000000002
2004-05-10,1.3034
2004-05-11,-0.5324
2004-05-12,0.6244
2004-05-13,-0.8444
2004-05-14,-0.0448
2004-05-17,-1.3453
2004-05-18,-0.6818
2004-05-19,0.6407
2004-05-20,-0.091
2004-05-21,0.0455
2004-05-24,-0.8189
2004-05-25,0.9174
2004-05-26,-2.0
2004-05-27,1.3451
2004-05-28,-1.7391
2004-06-01,-1.7233
2004-06-02,-1.6588
2004-06-03,-1.4458
2004-06-04,-4.1027
2004-06-07,1.9836
2004-06-08,-0.6
2004-06-09,1.006
2004-06-10,-0.1992
2004-06-14,-0.1497
2004-06-15,3.5982
2004-06-16,1.2542
2004-06-17,-3.859
2004-06-18,0.7433
2004-06-21,4.968
2004-06-22,0.4686
2004-06-23,-5.2239
2004-06-24,-5.4626
2004-06-25,4.6851
2004-06-28,0.4475
2004-06-29,-0.7426
2004-06-30,0.5985
2004-07-01,4.8091
2004-07-02,0.1892
2004-07-06,4.2965
2004-07-07,-1.0412
2004-07-08,-1.8756
2004-07-09,4.289
2004-07-12,3.6656
2004-07-13,4.3553
2004-07-14,-1.2397
2004-07-15,-0.7113
2004-07-16,0.5478
2004-07-19,-1.5926
2004-07-20,2.6405
2004-07-21,1.0788
2004-07-22,-1.8062
2004-07-23,-0.7107
2004-07-26,3.1579
2004-07-27,-0.0408
2004-07-28,3.0216
2004-07-29,2.1403
2004-07-30,4.0357
2004-08-02,-3.3943
2004-08-03,0.5792
2004-08-04,-1.1132
2004-08-05,1.9409999999999998
2004-08-06,-1.3328
2004-08-09,5.7507
2004-08-10,0.9854
2004-08-11,-2.4575
2004-08-12,-0.8892
2004-08-13,0.8617
2004-08-16,-0.0743
2004-08-17,0.1115
2004-08-18,-0.8541
2004-08-19,-0.2247
2004-08-20,1.3514
2004-08-23,0.3704
2004-08-24,-2.9151
2004-08-25,-0.152
2004-08-26,-0.6471
2004-08-27,2.2605
2004-08-30,1.0491
2004-08-31,-1.6684999999999999
2004-09-01,-0.8673
2004-09-02,1.4074
2004-09-03,-0.6002
2004-09-07,1.8868
2004-09-08,-0.1481
2004-09-09,-1.2982
2004-09-10,1.2401
2004-09-13,2.0787
2004-09-14,-1.1636
2004-09-15,-0.1104
2004-09-16,0.7366
2004-09-17,1.2431
2004-09-20,-0.6501
2004-09-21,0.3999
2004-09-22,-0.4707
2004-09-23,-0.5093
2004-09-24,-0.841
2004-09-27,-2.6549
2004-09-28,-2.4621
2004-09-29,4.7767
2004-09-30,2.4092000000000002
2004-10-01,2.2801
2004-10-04,-1.5215999999999998
2004-10-05,0.0359
2004-10-06,2.3707
2004-10-07,-4.8421
2004-10-08,-1.1062
2004-10-11,0.6711
2004-10-12,2.2593
2004-10-13,-8.2217
2004-10-14,-0.513
2004-10-15,-5.9897
2004-10-18,1.8565
2004-10-19,-1.0771
2004-10-20,-2.1776
2004-10-21,-0.7277
2004-10-22,-1.4661
2004-10-25,-2.7571
2004-10-26,-0.9451
2004-10-27,4.1345
2004-10-28,-1.7452
2004-10-29,-1.5986
2004-11-01,0.9025
2004-11-02,-1.6099999999999999
2004-11-03,3.0
2004-11-04,2.6478
2004-11-05,1.1608
2004-11-08,-2.1673999999999998
2004-11-09,0.3475
2004-11-10,-0.6494
2004-11-11,0.4369
2004-11-12,3.5667999999999997
2004-11-15,0.756
2004-11-16,-2.4594
2004-11-17,1.9231
2004-11-18,-1.1363
2004-11-19,-1.6922000000000001
2004-11-22,2.2433
2004-11-23,0.4219
2004-11-24,0.6723
2004-11-26,0.1669
2004-11-29,0.0833
2004-11-30,-2.7893
2004-12-01,1.6274
2004-12-02,-0.1264
2004-12-03,-1.2658
2004-12-06,-1.1538
2004-12-07,-4.9719
2004-12-08,-4.4586
2004-12-09,5.7143
2004-12-10,0.8108
2004-12-13,2.5916
2004-12-14,-1.5244
2004-12-15,0.2654
2004-12-16,-5.161
2004-12-17,2.7907
2004-12-20,-1.5836999999999999
2004-12-21,3.0345
2004-12-22,1.1156
2004-12-23,-2.2507
2004-12-27,-0.5869
2004-12-28,0.4541
2004-12-29,0.9494
2004-12-30,0.403
2004-12-31,1.2489
2005-01-03,-0.4846
2005-01-04,-1.6822
2005-01-05,-2.9716
2005-01-06,-0.232
2005-01-07,0.0465
2005-01-10,3.2078
2005-01-11,-1.2612999999999999
2005-01-12,-0.8668
2005-01-13,-1.0584
2005-01-14,2.5116
2005-01-18,15.1996
2005-01-19,-0.2363
2005-01-20,0.0395
2005-01-21,-3.0387
2005-01-24,1.7501
2005-01-25,-0.52
2005-01-26,-1.4877
2005-01-27,-0.1633
2005-01-28,-2.9027
2005-01-31,-1.7684
2005-02-01,3.7291
2005-02-02,3.4298
2005-02-03,-1.3982999999999999
2005-02-04,4.295
2005-02-07,-2.4476
2005-02-08,-0.4381
2005-02-09,0.36
2005-02-10,0.4783
2005-02-11,1.4002
2005-02-14,0.7728
2005-02-15,-1.3624
2005-02-16,-0.1579
2005-02-17,-0.2767
2005-02-18,-1.2683
2005-02-22,0.4014
2005-02-23,-0.6397
2005-02-24,0.2817
2005-02-25,0.8828
2005-02-28,3.3413
2005-03-01,-3.5797
2005-03-02,2.7545
2005-03-03,1.554
2005-03-04,-2.2188
2005-03-07,0.939
2005-03-08,-3.1008
2005-03-09,0.0
2005-03-10,-0.64
2005-03-11,-0.5636
2005-03-14,1.336
2005-03-15,-0.5194
2005-03-16,-0.5221
2005-03-17,-0.5652
2005-03-18,0.406
2005-03-21,-1.2131
2005-03-22,0.2047
2005-03-23,1.3479999999999999
2005-03-24,0.5643
2005-03-28,-0.4008
2005-03-29,-3.7827
2005-03-30,-19.3852
2005-03-31,-1.9973999999999998
2005-04-01,-0.7464
2005-04-04,0.3787
2005-04-05,-1.0627
2005-04-06,0.4296
2005-04-07,-2.6738
2005-04-08,-2.1429
2005-04-11,-1.6844000000000001
2005-04-12,1.1993
2005-04-13,-1.9752
2005-04-14,-2.2453
2005-04-15,-1.5312000000000001
2005-04-18,2.9306
2005-04-19,1.3364
2005-04-20,-1.1468
2005-04-21,-3.8283
2005-04-22,4.1013
2005-04-25,-0.9849
2005-04-26,0.7022
2005-04-27,0.0581
2005-04-28,-2.6132
2005-04-29,-0.4174
2005-05-02,1.3772
2005-05-03,0.7088
2005-05-04,-0.9971
2005-05-05,0.4739
2005-05-06,0.0
2005-05-09,-0.7665
2005-05-10,-0.4753
2005-05-11,0.1791
2005-05-12,-1.2515
2005-05-13,-9.2121
2005-05-16,-0.8678
2005-05-17,-6.4646
2005-05-18,3.1677
2005-05-19,-1.0468
2005-05-20,1.1283
2005-05-23,0.6276
2005-05-24,0.2772
2005-05-25,-0.2073
2005-05-26,0.831
2005-05-27,1.3049
2005-05-31,0.0
2005-06-01,1.6949
2005-06-02,2.3333
2005-06-03,1.3029
2005-06-06,2.1222
2005-06-07,-1.1335
2005-06-08,1.7833999999999999
2005-06-09,1.5019
2005-06-10,2.2195
2005-06-13,6.5139
2005-06-14,0.9626
2005-06-15,2.9164
2005-06-16,2.7248
2005-06-17,-0.9019
2005-06-20,0.2677
2005-06-21,2.7763
2005-06-22,5.5065
2005-06-23,0.32
2005-06-24,-6.454
2005-06-27,-3.2004
2005-06-28,1.9512
2005-06-29,-1.6481
2005-06-30,-5.5676
2005-07-01,-2.1752
2005-07-05,8.7185
2005-07-06,-3.6598
2005-07-07,2.4581
2005-07-08,4.1985
2005-07-11,1.5175
2005-07-12,-3.7629
2005-07-13,-2.7852
2005-07-14,-2.5895
2005-07-15,-1.6968
2005-07-18,0.748
2005-07-19,3.4266
2005-07-20,2.3192
2005-07-21,-3.7777
2005-07-22,4.3186
2005-07-25,-0.0538
2005-07-26,-1.3986
2005-07-27,3.0551
2005-07-28,-7.0937
2005-07-29,1.8803
2005-08-01,0.0559
2005-08-02,0.8385
2005-08-03,-1.1086
2005-08-04,0.8408
2005-08-05,0.1668
2005-08-08,3.8291
2005-08-09,1.6569
2005-08-10,1.3144
2005-08-11,3.0618
2005-08-12,-5.2367
2005-08-15,0.2133
2005-08-16,-4.5237
2005-08-17,-1.2821
2005-08-18,0.2259
2005-08-19,0.0563
2005-08-22,2.4775
2005-08-23,-2.1429
2005-08-24,-0.1123
2005-08-25,-1.4053
2005-08-26,-0.7982
2005-08-29,2.5286999999999997
2005-08-30,0.0561
2005-08-31,1.5126
2005-09-01,-0.2759
2005-09-02,-2.7117
2005-09-06,0.8532
2005-09-07,1.6356000000000002
2005-09-08,-2.4417
2005-09-09,0.967
2005-09-12,1.3521
2005-09-13,-1.7788
2005-09-14,0.3396
2005-09-15,0.6768
2005-09-16,-2.6891
2005-09-19,-4.0299
2005-09-20,-2.3995
2005-09-21,-1.6595
2005-09-22,-1.25
2005-09-23,3.1013
2005-09-26,-1.7802
2005-09-27,-0.375
2005-09-28,1.192
2005-09-29,2.7278000000000002
2005-09-30,0.3018
2005-10-03,0.3008
2005-10-04,-0.18
2005-10-05,-3.726
2005-10-06,2.1223
2005-10-07,-0.7335
2005-10-10,-4.6798
2005-10-11,0.1938
2005-10-12,-3.9329
2005-10-13,-1.4765
2005-10-14,1.8392
2005-10-17,-2.9431000000000003
2005-10-18,-8.3391
2005-10-19,-0.7519
2005-10-20,-0.7576
2005-10-21,1.4504000000000001
2005-10-24,4.7404
2005-10-25,-3.7356
2005-10-26,4.9254
2005-10-27,-0.6401
2005-10-28,1.4316
2005-10-31,1.976
2005-11-01,2.2837
2005-11-02,1.0149
2005-11-03,-2.3443
2005-11-04,2.2634
2005-11-07,-0.0671
2005-11-08,-2.349
2005-11-09,2.0619
2005-11-10,0.404
2005-11-11,-0.4043
2005-11-14,4.3978
2005-11-15,-3.3701
2005-11-16,3.0852
