ticker,NRZ US Equity
2013-09-23,1.194
2013-09-24,0.59
2013-09-25,-1.8328
2013-09-26,2.3006
2013-09-27,0.5997
2013-09-30,-1.3413
2013-10-01,-0.6042
2013-10-02,-1.0638
2013-10-03,-0.9217
2013-10-04,0.155
2013-10-07,-0.4644
2013-10-08,-0.6221
2013-10-09,0.7825
2013-10-10,2.6398
2013-10-11,-0.1513
2013-10-14,0.7576
2013-10-15,-0.9023
2013-10-16,0.7587
2013-10-17,0.753
2013-10-18,2.8401
2013-10-21,-0.436
2013-10-22,2.0438
2013-10-23,-1.0014
2013-10-24,-0.289
2013-10-25,-0.7246
2013-10-28,-0.292
2013-10-29,0.1464
2013-10-30,-2.193
2013-10-31,-1.1958
2013-11-01,-0.1513
2013-11-04,-0.9091
2013-11-05,2.4465
2013-11-06,-1.4925
2013-11-07,-5.7576
2013-11-08,-1.4469
2013-11-11,-3.752
2013-11-12,3.5593
2013-11-13,1.964
2013-11-14,-2.2472
2013-11-15,-0.3284
2013-11-18,-2.1417
2013-11-19,-0.6734
2013-11-20,-0.5085
2013-11-21,-0.3407
2013-11-22,3.2479
2013-11-25,-1.4901
2013-11-26,-0.1681
2013-11-27,1.0101
2013-11-29,0.6667
2013-12-02,-1.4901
2013-12-03,1.3445
2013-12-04,4.6434
2013-12-05,-0.6339
2013-12-06,-1.2759
2013-12-09,2.4233000000000002
2013-12-10,1.7349999999999999
2013-12-11,-2.3256
2013-12-12,0.7937
2013-12-13,-0.1575
2013-12-16,1.4196
2013-12-17,0.311
2013-12-18,4.6512
2013-12-19,0.5926
2013-12-20,2.2091
2013-12-23,0.1441
2013-12-24,0.1439
2013-12-26,-0.2874
2013-12-27,0.5979
2013-12-30,-1.1887
2013-12-31,0.4511
2014-01-02,-0.2994
2014-01-03,0.0
2014-01-06,-0.4505
2014-01-07,-1.5083
2014-01-08,-0.1531
2014-01-09,-1.3804
2014-01-10,1.5552000000000001
2014-01-13,0.3063
2014-01-14,-0.1527
2014-01-15,-1.3761
2014-01-16,-0.4651
2014-01-17,-0.1558
2014-01-21,0.78
2014-01-22,-1.3932
2014-01-23,0.157
2014-01-24,-2.0376
2014-01-27,-1.28
2014-01-28,2.4311
2014-01-29,-0.7911
2014-01-30,2.2329
2014-01-31,-0.936
2014-02-03,-1.1024
2014-02-04,-1.4331
2014-02-05,-0.9693
2014-02-06,-1.1419
2014-02-07,1.9802
2014-02-10,0.8091
2014-02-11,1.7657
2014-02-12,1.2618
2014-02-13,0.6231
2014-02-14,-0.3096
2014-02-18,0.6211
2014-02-19,-1.3889
2014-02-20,-3.1299
2014-02-21,1.1309
2014-02-24,3.1949
2014-02-25,0.4644
2014-02-26,-1.2327
2014-02-27,-0.78
2014-02-28,0.4717
2014-03-03,1.4085
2014-03-04,2.7778
2014-03-05,-0.4505
2014-03-06,-2.8658
2014-03-07,-1.087
2014-03-10,1.4129
2014-03-11,-0.4644
2014-03-12,1.0886
2014-03-13,-0.3077
2014-03-14,0.463
2014-03-17,2.765
2014-03-18,1.3453
2014-03-19,-0.7375
2014-03-20,0.0
2014-03-21,1.9316
2014-03-24,-1.1662
2014-03-25,-1.7699
2014-03-26,-0.7508
2014-03-27,-0.3782
2014-03-28,-0.624
2014-03-31,1.5699
2014-04-01,2.6275
2014-04-02,-1.2048
2014-04-03,-1.2195
2014-04-04,-0.6173
2014-04-07,-0.4658
2014-04-08,-1.4041000000000001
2014-04-09,-0.6329
2014-04-10,-0.6369
2014-04-11,-0.4808
2014-04-14,1.4493
2014-04-15,0.3175
2014-04-16,0.1582
2014-04-17,0.4739
2014-04-21,-1.8868
2014-04-22,-0.4808
2014-04-23,0.3221
2014-04-24,0.1605
2014-04-25,-1.4423
2014-04-28,-0.6504
2014-04-29,-0.491
2014-04-30,0.3289
2014-05-01,1.6393
2014-05-02,0.8065
2014-05-05,1.28
2014-05-06,0.6319
2014-05-07,0.157
2014-05-08,-0.4702
2014-05-09,-2.0472
2014-05-12,2.8939
2014-05-13,-1.0937999999999999
2014-05-14,-0.7899
2014-05-15,-1.7516
2014-05-16,1.9449
2014-05-19,0.4769
2014-05-20,-1.2658
2014-05-21,-0.4808
2014-05-22,0.0
2014-05-23,-0.161
2014-05-27,2.0968
2014-05-28,-0.6319
2014-05-29,0.4769
2014-05-30,0.3165
2014-06-02,0.3155
2014-06-03,-0.1572
2014-06-04,1.1024
2014-06-05,1.2461
2014-06-06,0.3077
2014-06-09,0.1534
2014-06-10,-0.6126
2014-06-11,-0.7704
2014-06-12,-0.9317
2014-06-13,0.3135
2014-06-16,0.0
2014-06-17,1.5625
2014-06-18,-0.3077
2014-06-19,-0.3086
2014-06-20,0.4644
2014-06-23,0.1541
2014-06-24,-0.3077
2014-06-25,0.6173
2014-06-26,0.4785
2014-06-27,-0.3175
2014-06-30,0.3185
2014-07-01,-0.4762
2014-07-02,0.638
2014-07-03,-0.317
2014-07-07,0.318
2014-07-08,-0.1585
2014-07-09,-0.1587
2014-07-10,0.9539
2014-07-11,0.6299
2014-07-14,0.7825
2014-07-15,-1.2422
2014-07-16,-2.2013
2014-07-17,-0.1608
2014-07-18,0.161
2014-07-21,0.1608
2014-07-22,-1.1236
2014-07-23,1.1364
2014-07-24,-0.9631
2014-07-25,-0.8104
2014-07-28,0.1634
2014-07-29,-0.6525
2014-07-30,-0.1642
2014-07-31,-1.6447
2014-08-01,0.0
2014-08-04,0.6689
2014-08-05,-0.8306
2014-08-06,4.5226
2014-08-07,0.641
2014-08-08,0.1592
2014-08-11,0.318
2014-08-12,-0.4754
2014-08-13,-1.5924
2014-08-14,1.1327
2014-08-15,-0.8
2014-08-18,1.2903
2014-08-19,0.4777
2014-08-20,-0.6339
2014-08-21,1.1164
2014-08-22,-0.4732
2014-08-25,-0.9509
2014-08-26,0.8
2014-08-27,-0.3175
2014-08-28,-0.4777
2014-08-29,0.32
2014-09-02,1.2759
2014-09-03,-0.6299
2014-09-04,-0.6339
2014-09-05,0.9569
2014-09-08,-0.316
2014-09-09,-0.6339
2014-09-10,0.0
2014-09-11,0.319
2014-09-12,-0.9539
2014-09-15,-1.2841
2014-09-16,1.7886
2014-09-17,0.1597
2014-09-18,-1.2759
2014-09-19,1.2924
2014-09-22,-1.2759
2014-09-23,-1.454
2014-09-24,0.0
2014-09-25,0.4098
2014-09-26,-0.3361
2014-09-29,-0.6745
2014-09-30,-1.0187
2014-10-01,-0.3431
2014-10-02,-0.3442
2014-10-03,1.209
2014-10-06,2.901
2014-10-07,0.3317
2014-10-08,0.3306
2014-10-09,-0.4942
2014-10-10,-0.8278
2014-10-13,0.5008
2014-10-14,0.6645
2014-10-15,-0.6601
2014-10-16,1.6611
2014-10-17,-0.817
2014-10-20,1.8122
2014-10-21,-0.9709
2014-10-22,-0.3268
2014-10-23,-0.9016
2014-10-24,0.1654
2014-10-27,-0.7432
2014-10-28,1.5807
2014-10-29,-0.0819
2014-10-30,1.0656
2014-10-31,0.4055
2014-11-03,0.4039
2014-11-04,0.1609
2014-11-05,0.6426
2014-11-06,0.2394
2014-11-07,0.2389
2014-11-10,1.8268
2014-11-11,-0.624
2014-11-12,-0.2355
2014-11-13,0.1574
2014-11-14,-0.0786
2014-11-17,-0.7075
2014-11-18,1.0293
2014-11-19,-0.627
2014-11-20,0.4732
2014-11-21,-0.0785
2014-11-24,0.3142
2014-11-25,1.4879
2014-11-26,0.0772
2014-11-28,-0.0771
2014-12-01,0.5401
2014-12-02,1.5349
2014-12-03,0.3779
2014-12-04,-0.6024
2014-12-05,-1.3636
2014-12-08,-0.0768
2014-12-09,2.5365
2014-12-10,-1.0495
2014-12-11,0.1515
2014-12-12,-1.3616
2014-12-15,-1.6104
2014-12-16,-0.7015
2014-12-17,2.5903
2014-12-18,0.306
2014-12-19,3.0511
2014-12-22,-0.3701
2014-12-23,-0.7429
2014-12-24,-1.1976
2014-12-26,0.8333
2014-12-29,-0.0773
2014-12-30,-0.6192
2014-12-31,-0.5452
2015-01-02,1.1746
2015-01-05,-1.2384
2015-01-06,0.0784
2015-01-07,1.1746
2015-01-08,-0.2322
2015-01-09,-2.1722
2015-01-12,-0.3172
2015-01-13,-2.864
2015-01-14,0.819
2015-01-15,0.3249
2015-01-16,1.7004000000000001
2015-01-20,0.2389
2015-01-21,3.2566
2015-01-22,1.0769
2015-01-23,-1.446
2015-01-26,0.8494
2015-01-27,-0.8423
2015-01-28,0.0772
2015-01-29,-0.3858
2015-01-30,-1.2393
2015-02-02,-0.9412
2015-02-03,2.1378
2015-02-04,-0.3876
2015-02-05,1.4786000000000001
2015-02-06,-1.1503
2015-02-09,-0.1552
2015-02-10,-0.4662
2015-02-11,0.4684
2015-02-12,1.2432
2015-02-13,0.614
2015-02-17,-0.5339
2015-02-18,0.3067
2015-02-19,0.0
2015-02-20,0.0765
2015-02-23,8.8617
2015-02-24,1.4035
2015-02-25,1.0381
2015-02-26,1.8493
2015-02-27,1.6139999999999999
2015-03-02,0.0
2015-03-03,0.3309
2015-03-04,1.3193
2015-03-05,-0.4557
2015-03-06,-3.4009
2015-03-09,1.6926
2015-03-10,-0.2663
2015-03-11,-0.267
2015-03-12,0.0
2015-03-13,-1.6064
2015-03-16,2.0408
2015-03-17,0.2667
2015-03-18,1.9282
2015-03-19,-0.1957
2015-03-20,1.2418
2015-03-23,-0.3873
2015-03-24,-0.2592
2015-03-25,0.4664
2015-03-26,0.3316
2015-03-27,-0.5288
2015-03-30,0.8638
2015-03-31,-0.9881
2015-04-01,1.1311
2015-04-02,0.5263
2015-04-06,0.589
2015-04-07,2.9928
2015-04-08,0.8212
2015-04-09,1.0652
2015-04-10,1.4879
2015-04-13,0.733
2015-04-14,0.4245
2015-04-15,0.4227
2015-04-16,1.4432
2015-04-17,-0.8892
2015-04-20,0.1794
2015-04-21,1.4925
2015-04-22,-0.2353
2015-04-23,0.2948
2015-04-24,0.8818
2015-04-27,0.2914
2015-04-28,0.6392
2015-04-29,-1.2702
2015-04-30,-0.3509
2015-05-01,-0.5869
2015-05-04,1.4758
2015-05-05,-3.025
2015-05-06,-0.5999
2015-05-07,0.6035
2015-05-08,2.0996
2015-05-11,-0.4113
2015-05-12,-1.0619
2015-05-13,-0.3578
2015-05-14,-0.0598
2015-05-15,3.2335
2015-05-18,1.2181
2015-05-19,1.8911
2015-05-20,-0.7874
2015-05-21,0.0567
2015-05-22,1.1047
2015-05-26,-1.6676
2015-05-27,1.2865
2015-05-28,-0.6928
2015-05-29,-0.814
2015-06-01,0.1758
2015-06-02,-0.5266
2015-06-03,0.3529
2015-06-04,-0.8206
2015-06-05,-0.5319
2015-06-08,-1.3072
2015-06-09,0.1204
2015-06-10,-4.2093
2015-06-11,0.6905
2015-06-12,-0.187
2015-06-15,0.3748
2015-06-16,0.0
2015-06-17,-0.1245
2015-06-18,1.1215
2015-06-19,-0.6778
2015-06-22,0.0
2015-06-23,-0.7444
2015-06-24,-1.1875
2015-06-25,-2.5933
2015-06-26,0.6494
2015-06-29,-1.0323
2015-06-30,-0.6519
2015-07-01,1.1155
2015-07-02,-0.7138
2015-07-06,0.3922
2015-07-07,0.7813
2015-07-08,-1.5504
2015-07-09,-0.853
2015-07-10,2.5149
2015-07-13,-0.0646
2015-07-14,0.3876
2015-07-15,-0.0644
2015-07-16,0.5795
2015-07-17,0.7682
2015-07-20,-0.8259
2015-07-21,0.7687
2015-07-22,0.5722
2015-07-23,-0.3793
2015-07-24,-2.0939
2015-07-27,-0.7129
2015-07-28,0.3916
2015-07-29,2.0806
2015-07-30,0.2548
2015-07-31,-0.3177
2015-08-03,0.3187
2015-08-04,-1.3977
2015-08-05,-1.933
2015-08-06,-4.0079
2015-08-07,-1.0267
2015-08-10,1.3831
2015-08-11,-1.296
2015-08-12,0.8984
2015-08-13,-0.411
2015-08-14,0.9629
2015-08-17,2.6567
2015-08-18,-1.5262
2015-08-19,1.5499
2015-08-20,-1.4599
2015-08-21,-2.963
2015-08-24,-3.6086
2015-08-25,-0.504
2015-08-26,1.8813
2015-08-27,1.0653
2015-08-28,0.4216
2015-08-31,-0.9097
2015-09-01,0.565
2015-09-02,-0.2107
2015-09-03,-0.4926
2015-09-04,-0.7779
2015-09-08,-0.0713
2015-09-09,-1.6404999999999998
2015-09-10,1.1602999999999999
2015-09-11,2.0789
2015-09-14,-0.5618
2015-09-15,0.6356
2015-09-16,0.9825
2015-09-17,2.7797
2015-09-18,-1.9607999999999999
2015-09-21,-0.4138
2015-09-22,0.6925
2015-09-23,1.3067
2015-09-24,-1.5614
2015-09-25,-4.1379
2015-09-28,-5.036
2015-09-29,-2.8788
2015-09-30,2.1841
2015-10-01,-1.8321
2015-10-02,3.3064999999999998
2015-10-05,2.0297
2015-10-06,-1.1477
2015-10-07,1.0062
2015-10-08,-0.3065
2015-10-09,-0.0769
2015-10-12,-0.5385
2015-10-13,-2.4749
2015-10-14,-1.5859999999999999
2015-10-15,2.5786
2015-10-16,1.9639
2015-10-19,0.1541
2015-10-20,-0.0769
2015-10-21,-1.5396
2015-10-22,-2.0328
2015-10-23,-0.9577
2015-10-26,0.0
2015-10-27,-2.9815
2015-10-28,1.9933999999999998
2015-10-29,-1.4658
2015-10-30,0.2479
2015-11-02,2.3083
2015-11-03,0.0
2015-11-04,-2.4173999999999998
2015-11-05,0.7432
2015-11-06,5.3279
2015-11-09,-0.0778
2015-11-10,1.324
2015-11-11,-2.3059
2015-11-12,-3.9339
2015-11-13,-1.1466
2015-11-16,1.4085
2015-11-17,-3.3497
2015-11-18,0.8453
2015-11-19,-1.1735
2015-11-20,-0.1696
2015-11-23,-0.7647
2015-11-24,1.5411000000000001
2015-11-25,1.7707000000000002
2015-11-27,2.8169
2015-11-30,2.498
2015-12-01,-1.8082
2015-12-02,-1.6013
2015-12-03,-0.4882
2015-12-04,-1.5535999999999999
2015-12-07,-2.8239
2015-12-08,-0.5983
2015-12-09,0.6019
2015-12-10,-0.2564
2015-12-11,-5.3128
2015-12-14,-5.6109
2015-12-15,6.232
2015-12-16,8.7545
2015-12-17,1.4938
2015-12-18,1.7989000000000002
2015-12-21,4.498
2015-12-22,0.0
2015-12-23,0.4612
2015-12-24,-0.7651
2015-12-28,-2.6214
2015-12-29,-0.0792
2015-12-30,-1.4803
2015-12-31,1.5025
2016-01-04,-0.3289
2016-01-05,0.495
2016-01-06,0.5747
2016-01-07,-3.9184
2016-01-08,-1.9541
2016-01-11,1.5598
2016-01-12,-2.7304
2016-01-13,-8.1579
2016-01-14,-0.7641
2016-01-15,-2.0212
2016-01-19,-2.4558
2016-01-20,0.3021
2016-01-21,1.4056
2016-01-22,4.9505
2016-01-25,-4.1509
2016-01-26,4.8228
2016-01-27,1.0329
2016-01-28,-0.1859
2016-01-29,6.0521
2016-02-01,-0.9658
2016-02-02,-4.6099
2016-02-03,-0.0929
2016-02-04,-1.0233
2016-02-05,-0.4699
2016-02-08,-3.3994
2016-02-09,-1.955
2016-02-10,-0.1994
2016-02-11,-1.4985
2016-02-12,2.9412000000000003
2016-02-16,5.0246
2016-02-17,2.3452
2016-02-18,-0.7333
2016-02-19,0.7387
2016-02-22,1.7415
2016-02-23,-0.1802
2016-02-24,4.5126
2016-02-25,-0.1727
2016-02-26,1.0381
2016-02-29,0.2568
2016-03-01,-11.1016
2016-03-02,6.0519
2016-03-03,1.4493
2016-03-04,0.7143
2016-03-07,1.5957
2016-03-08,-3.8394
2016-03-09,1.4519
2016-03-10,-0.6261
2016-03-11,4.0504
2016-03-14,-1.2976
2016-03-15,-1.5776
2016-03-16,3.2947
2016-03-17,0.1724
2016-03-18,0.9466
2016-03-21,-0.5968
2016-03-22,-0.6861
2016-03-23,-0.1727
2016-03-24,-0.4325
2016-03-28,1.7376
2016-03-29,1.6225
2016-03-30,-0.084
2016-03-31,1.6821000000000002
2016-04-01,-0.3439
2016-04-04,-1.2079
2016-04-05,-0.3493
2016-04-06,1.3146
2016-04-07,1.1246
2016-04-08,-0.6843
2016-04-11,0.3445
2016-04-12,-0.3433
2016-04-13,2.2394
2016-04-14,-0.2527
2016-04-15,0.5068
2016-04-18,0.0
2016-04-19,1.0924
2016-04-20,0.7481
2016-04-21,-1.0726
2016-04-22,0.0834
2016-04-25,0.4167
2016-04-26,1.9917
2016-04-27,0.7323
2016-04-28,-2.1002
2016-04-29,-0.165
2016-05-02,0.5785
2016-05-03,-0.7395
2016-05-04,1.8212000000000002
2016-05-05,3.3333
2016-05-06,0.3934
2016-05-09,3.605
2016-05-10,0.2269
2016-05-11,-0.3774
2016-05-12,1.2879
2016-05-13,-0.2244
2016-05-16,0.3748
2016-05-17,0.0747
2016-05-18,-0.1493
2016-05-19,-1.6442
2016-05-20,1.2918
2016-05-23,-0.9752
2016-05-24,1.5152
2016-05-25,0.7463
2016-05-26,0.2963
2016-05-27,0.0739
2016-05-31,0.2214
2016-06-01,1.3255
2016-06-02,-0.5814
2016-06-03,0.2193
2016-06-06,0.2188
2016-06-07,0.5822
2016-06-08,0.2894
2016-06-09,0.2886
2016-06-10,-1.0072
2016-06-13,-2.2529
2016-06-14,-1.2639
2016-06-15,0.9036
2016-06-16,-0.6716
2016-06-17,0.4508
2016-06-20,0.4488
2016-06-21,-0.2234
2016-06-22,-1.5672000000000001
2016-06-23,1.3647
2016-06-24,-2.2438
2016-06-27,-2.2953
2016-06-28,3.9154
2016-06-29,1.2811
2016-06-30,2.9762
2016-07-01,0.289
2016-07-05,-2.6657
2016-07-06,-0.0766
2016-07-07,-1.4571
2016-07-08,0.9339
2016-07-11,1.3107
2016-07-12,0.8371
2016-07-13,0.0755
2016-07-14,-1.7345000000000002
2016-07-15,0.5372
2016-07-18,1.145
2016-07-19,0.9811
2016-07-20,0.6726
2016-07-21,-0.5197
2016-07-22,0.6716
2016-07-25,0.0
2016-07-26,0.0741
2016-07-27,-0.2963
2016-07-28,0.7429
2016-07-29,0.8112
2016-08-01,-0.1463
2016-08-02,1.9048
2016-08-03,1.4378
2016-08-04,-0.7796
2016-08-05,1.6429
2016-08-08,0.0
2016-08-09,4.0759
2016-08-10,-2.2282
2016-08-11,-2.5552
2016-08-12,0.1417
2016-08-15,0.0
2016-08-16,-1.2739
2016-08-17,0.2151
2016-08-18,0.7153
2016-08-19,-0.3551
2016-08-22,0.0
2016-08-23,0.8553
2016-08-24,-0.2827
2016-08-25,0.2835
2016-08-26,-1.4841
2016-08-29,1.4346999999999999
2016-08-30,0.7779
2016-08-31,0.7018
2016-09-01,-0.4878
2016-09-02,1.1905000000000001
2016-09-06,-0.2768
2016-09-07,1.3879000000000001
2016-09-08,-0.6845
2016-09-09,-2.8256
2016-09-12,1.3475
2016-09-13,-0.4199
2016-09-14,1.2649
2016-09-15,-0.2776
2016-09-16,-0.0696
2016-09-19,1.6713
2016-09-20,-0.6164
2016-09-21,-0.2068
2016-09-22,-0.2072
2016-09-23,-1.3149
2016-09-26,0.4208
2016-09-27,0.6983
2016-09-28,-0.6935
2016-09-29,-0.5587
2016-09-30,0.2177
2016-10-03,-0.9413
2016-10-04,-1.8275000000000001
2016-10-05,0.3723
2016-10-06,1.8546
2016-10-07,-0.5827
2016-10-10,1.0256
2016-10-11,-0.7252
2016-10-12,0.8035
2016-10-13,0.942
2016-10-14,-0.9332
2016-10-17,-0.5072
2016-10-18,0.5827
2016-10-19,1.1586
2016-10-20,-0.0716
2016-10-21,-0.7163
2016-10-24,0.938
2016-10-25,0.7863
2016-10-26,-0.922
2016-10-27,-0.6442
2016-10-28,0.2882
2016-10-31,0.2874
2016-11-01,-0.9312
2016-11-02,-0.5061
2016-11-03,0.8721
2016-11-04,1.0807
2016-11-07,1.5681
2016-11-08,-0.2807
2016-11-09,0.1407
2016-11-10,-0.0703
2016-11-11,0.0
2016-11-14,-0.5626
2016-11-15,1.8388
2016-11-16,-0.3472
2016-11-17,0.6969
2016-11-18,1.5917
2016-11-21,2.6567
2016-11-22,1.6589
2016-11-23,-0.8486
2016-11-25,0.6583
2016-11-28,0.2616
2016-11-29,0.9132
2016-11-30,-0.1293
2016-12-01,-0.6472
2016-12-02,0.1954
2016-12-05,2.7308
2016-12-06,1.1392
2016-12-07,0.6258
2016-12-08,0.6219
2016-12-09,-0.6799
2016-12-12,-0.9334
2016-12-13,0.1884
2016-12-14,-1.0031
2016-12-15,-0.3167
2016-12-16,1.3977
2016-12-19,1.3158
2016-12-20,1.0513
2016-12-21,0.1224
2016-12-22,-0.6112
2016-12-23,0.123
2016-12-27,-1.2899
2016-12-28,-0.2489
2016-12-29,0.3854
2016-12-30,0.5758
2017-01-03,0.5725
2017-01-04,0.759
2017-01-05,0.1883
2017-01-06,0.0
2017-01-09,0.0
2017-01-10,0.8145
2017-01-11,0.1865
2017-01-12,-0.6203
2017-01-13,0.0624
2017-01-17,-0.6238
2017-01-18,-0.1883
2017-01-19,-0.1258
2017-01-20,0.7557
2017-01-23,0.625
2017-01-24,0.3727
2017-01-25,0.3094
2017-01-26,0.2468
2017-01-27,0.1231
2017-01-30,-3.7492
2017-01-31,-3.2567
2017-02-01,2.3762
2017-02-02,1.5474
2017-02-03,0.1905
2017-02-06,0.0
2017-02-07,0.0
2017-02-08,-0.7605
2017-02-09,0.894
2017-02-10,0.6329
2017-02-13,1.1320999999999999
2017-02-14,1.5547
2017-02-15,-0.4899
2017-02-16,-0.0615
2017-02-17,-0.3695
2017-02-21,2.0396
2017-02-22,0.9691
2017-02-23,-0.06
2017-02-24,0.12
2017-02-27,0.5396
2017-02-28,0.5963
2017-03-01,0.0593
2017-03-02,0.0
2017-03-03,0.7109
2017-03-06,0.0
2017-03-07,0.0
2017-03-08,-1.1176
2017-03-09,-0.8923
2017-03-10,0.2401
2017-03-13,-0.1198
2017-03-14,-0.8393
2017-03-15,1.6928999999999998
2017-03-16,0.7134
2017-03-17,0.8264
2017-03-20,0.4098
2017-03-21,-0.2332
2017-03-22,-0.1169
2017-03-23,0.2341
2017-03-24,-0.3003
2017-03-27,0.1205
2017-03-28,1.3839000000000001
2017-03-29,0.1187
2017-03-30,0.9484
2017-03-31,-0.2936
2017-04-03,0.4711
2017-04-04,0.5275
2017-04-05,-0.9329
2017-04-06,0.6474
2017-04-07,-0.6433
2017-04-10,0.8829
2017-04-11,0.6418
2017-04-12,0.1739
2017-04-13,0.8102
2017-04-17,1.6073
2017-04-18,0.226
2017-04-19,0.0564
2017-04-20,-7.662
2017-04-21,-0.3051
2017-04-24,-0.4284
2017-04-25,1.6595
2017-04-26,1.6324
2017-04-27,0.5354
2017-04-28,-1.3609
2017-05-01,2.3395
2017-05-02,-0.6448
2017-05-03,-1.3569
2017-05-04,0.0598
2017-05-05,0.0
2017-05-08,-1.6736
2017-05-09,-1.459
2017-05-10,0.3085
2017-05-11,-0.5535
2017-05-12,-0.4329
2017-05-15,-0.0621
2017-05-16,-0.2486
2017-05-17,-1.1215
2017-05-18,-0.252
2017-05-19,1.4529
2017-05-22,1.3075999999999999
2017-05-23,0.3688
2017-05-24,0.7348
2017-05-25,0.4255
2017-05-26,0.1816
2017-05-30,-2.6586
2017-05-31,-0.1241
2017-06-01,1.2429999999999999
2017-06-02,0.6139
2017-06-05,-1.4643
2017-06-06,-0.9288
2017-06-07,0.0625
2017-06-08,1.3740999999999999
2017-06-09,0.6161
2017-06-12,1.041
2017-06-13,0.9091
2017-06-14,0.1802
2017-06-15,0.0
2017-06-16,0.2998
2017-06-19,1.0759
2017-06-20,-4.7309
2017-06-21,-0.4966
2017-06-22,4.6163
2017-06-23,-1.0733
2017-06-26,-0.9042
2017-06-27,-1.0341
2017-06-28,0.0615
2017-06-29,0.6757
2017-06-30,-2.0768
2017-07-03,1.671
2017-07-05,-1.5803
2017-07-06,-1.7341
2017-07-07,0.2614
2017-07-10,-0.0652
2017-07-11,0.5219
2017-07-12,0.3894
2017-07-13,-0.7111
2017-07-14,1.0417
2017-07-17,1.2887
2017-07-18,-0.4453
2017-07-19,0.5112
2017-07-20,1.2079
2017-07-21,0.2513
2017-07-24,-0.0627
2017-07-25,-0.1881
2017-07-26,0.5025
2017-07-27,1.4375
2017-07-28,-1.1707
2017-07-31,5.985
2017-08-01,0.8824
2017-08-02,-0.4665
2017-08-03,-1.6402999999999999
2017-08-04,0.2382
2017-08-07,-0.4753
2017-08-08,-0.5373
2017-08-09,0.1801
2017-08-10,-1.1384
2017-08-11,0.3636
2017-08-14,0.1812
2017-08-15,0.6631
2017-08-16,0.8383
2017-08-17,-1.2469999999999999
2017-08-18,-0.4811
2017-08-21,0.3021
2017-08-22,0.3614
2017-08-23,-0.5402
2017-08-24,-0.2414
2017-08-25,0.5445
2017-08-28,-0.361
2017-08-29,-0.4831
2017-08-30,-0.6675
2017-08-31,0.672
2017-09-01,1.0922
2017-09-05,-1.5606
2017-09-06,0.1829
2017-09-07,-0.426
2017-09-08,0.0
2017-09-11,0.6724
2017-09-12,0.3036
2017-09-13,-0.3632
2017-09-14,-0.0608
2017-09-15,0.4863
2017-09-18,0.9074
2017-09-19,0.6595
2017-09-20,-0.2382
2017-09-21,0.1791
2017-09-22,0.6555
2017-09-25,0.1184
2017-09-26,1.0053
2017-09-27,0.8197
2017-09-28,0.4065
2017-09-29,-0.347
2017-10-02,1.2551999999999999
2017-10-03,0.0
2017-10-04,0.5313
