ticker,ERII US Equity
2008-11-18,3.9619999999999997
2008-11-19,-1.5244
2008-11-20,-13.4675
2008-11-21,5.3667
2008-11-24,1.6978
2008-11-25,11.8531
2008-11-26,4.6269
2008-11-28,0.0
2008-12-01,-5.1355
2008-12-02,5.2632
2008-12-03,-1.4285999999999999
2008-12-04,-3.3333
2008-12-05,5.0975
2008-12-08,13.2668
2008-12-09,-8.5642
2008-12-10,2.2039
2008-12-11,-7.6819
2008-12-12,11.0949
2008-12-15,-4.3364
2008-12-16,17.9945
2008-12-17,1.2806
2008-12-18,4.8276
2008-12-19,-5.1535
2008-12-22,-12.2543
2008-12-23,-4.8748000000000005
2008-12-24,1.5234999999999999
2008-12-26,1.5007000000000001
2008-12-29,-6.3172
2008-12-30,5.3085
2008-12-31,3.2698
2009-01-02,4.8812999999999995
2009-01-05,0.6289
2009-01-06,8.25
2009-01-07,-5.7737
2009-01-08,-3.6765
2009-01-09,-5.4707
2009-01-12,-3.7685
2009-01-13,-3.2168
2009-01-14,-1.1561
2009-01-15,0.1462
2009-01-16,-0.7299
2009-01-20,-1.3235000000000001
2009-01-21,3.1297
2009-01-22,-0.578
2009-01-23,-1.7442
2009-01-26,0.4438
2009-01-27,1.1782
2009-01-28,0.0
2009-01-29,-8.2969
2009-01-30,-0.7937
2009-02-02,2.08
2009-02-03,-4.0752
2009-02-04,4.4118
2009-02-05,-0.626
2009-02-06,0.0
2009-02-09,-0.1575
2009-02-10,0.1577
2009-02-11,0.1575
2009-02-12,0.1572
2009-02-13,0.7849
2009-02-17,0.4673
2009-02-18,-2.1705
2009-02-19,6.6561
2009-02-20,3.2689
2009-02-23,-7.6259
2009-02-24,6.0748
2009-02-25,-0.8811
2009-02-26,-0.5926
2009-02-27,-5.9613
2009-03-02,-4.5959
2009-03-03,-0.4983
2009-03-04,-6.6777999999999995
2009-03-05,-10.7335
2009-03-06,-5.4108
2009-03-09,-0.8475
2009-03-10,5.3419
2009-03-11,15.6187
2009-03-12,7.8947
2009-03-13,3.7398
2009-03-16,-0.3135
2009-03-17,0.6289
2009-03-18,0.0
2009-03-19,0.9375
2009-03-20,-2.1672
2009-03-23,2.8481
2009-03-24,-1.5385
2009-03-25,10.0
2009-03-26,4.2614
2009-03-27,-1.2262
2009-03-30,3.0345
2009-03-31,1.7403
2009-04-01,-0.6579
2009-04-02,0.1325
2009-04-03,-3.3069
2009-04-06,-3.42
2009-04-07,-4.8159
2009-04-08,-2.5298
2009-04-09,9.1603
2009-04-13,-2.2378
2009-04-14,-3.1474
2009-04-15,4.579
2009-04-16,12.9944
2009-04-17,6.875
2009-04-20,-8.655
2009-04-21,1.1524
2009-04-22,0.3797
2009-04-23,0.3783
2009-04-24,7.1608
2009-04-27,-5.3927
2009-04-28,-1.1152
2009-04-29,-0.3759
2009-04-30,-0.8805
2009-05-01,2.5381
2009-05-04,2.3515
2009-05-05,-2.2975
2009-05-06,1.2376
2009-05-07,1.8336999999999999
2009-05-08,-1.5606
2009-05-11,-0.9756
2009-05-12,-3.9409
2009-05-13,-2.6923
2009-05-14,2.108
2009-05-15,0.5161
2009-05-18,2.9525
2009-05-19,-3.7406
2009-05-20,2.3316
2009-05-21,-3.7975
2009-05-22,1.5789
2009-05-26,1.943
2009-05-27,0.8895
2009-05-28,0.0
2009-05-29,0.5038
2009-06-01,-4.5113
2009-06-02,-10.2362
2009-06-03,-6.8713
2009-06-04,5.6515
2009-06-05,6.6865
2009-06-08,2.7855
2009-06-09,-2.71
2009-06-10,-3.8997
2009-06-11,3.6231999999999998
2009-06-12,0.1399
2009-06-15,-1.2570000000000001
2009-06-16,-5.9406
2009-06-17,3.9098
2009-06-18,-2.1708
2009-06-19,-0.8876
2009-06-22,-2.0896
2009-06-23,-0.4573
2009-06-24,-0.7657
2009-06-25,3.3951000000000002
2009-06-26,9.8507
2009-06-29,-3.6685
2009-06-30,-0.141
2009-07-01,0.7062
2009-07-02,-7.5736
2009-07-06,2.1244
2009-07-07,-3.2689
2009-07-08,0.1536
2009-07-09,1.9939
2009-07-10,0.3008
2009-07-13,1.0495
2009-07-14,4.1543
2009-07-15,1.4245
2009-07-16,-0.9831
2009-07-17,-2.1277
2009-07-20,-2.6087
2009-07-21,-1.7856999999999998
2009-07-22,1.8182
2009-07-23,-0.2976
2009-07-24,1.6418
2009-07-27,3.5242
2009-07-28,-1.8439999999999999
2009-07-29,-2.4566
2009-07-30,3.4074
2009-07-31,0.1433
2009-08-03,0.8584
2009-08-04,2.5532
2009-08-05,-0.1383
2009-08-06,-4.0166
2009-08-07,-17.316
2009-08-10,-2.0942
2009-08-11,-1.9607999999999999
2009-08-12,0.3636
2009-08-13,-2.7174
2009-08-14,-1.8622
2009-08-17,-5.5028
2009-08-18,0.6024
2009-08-19,0.0
2009-08-20,4.7904
2009-08-21,4.0
2009-08-24,-1.4652
2009-08-25,-1.3011
2009-08-26,-0.7533
2009-08-27,-0.5693
2009-08-28,-0.5725
2009-08-31,0.7678
2009-09-01,-3.4286
2009-09-02,-0.789
2009-09-03,2.9821
2009-09-04,1.3514
2009-09-08,-1.3333
2009-09-09,0.3861
2009-09-10,10.3846
2009-09-11,-1.5678999999999998
2009-09-14,0.0
2009-09-15,4.7788
2009-09-16,-0.3378
2009-09-17,-0.8475
2009-09-18,-2.3932
2009-09-21,-4.028
2009-09-22,0.1825
2009-09-23,4.5537
2009-09-24,-0.5226
2009-09-25,0.1751
2009-09-28,4.021
2009-09-29,0.3361
2009-09-30,-2.1776
2009-10-01,-3.2534
2009-10-02,-2.6549
2009-10-05,7.4545
2009-10-06,1.3536000000000001
2009-10-07,-1.5025
2009-10-08,-1.5253999999999999
2009-10-09,4.475
2009-10-12,0.0
2009-10-13,1.8122
2009-10-14,-1.9417
2009-10-15,-0.495
2009-10-16,0.8292
2009-10-19,0.1645
2009-10-20,-1.642
2009-10-21,-3.6728
2009-10-22,-0.8666
2009-10-23,-2.6224
2009-10-26,-2.1544
2009-10-27,1.8349
2009-10-28,-0.5405
2009-10-29,1.4493
2009-10-30,-0.3571
2009-11-02,3.2258
2009-11-03,0.3472
2009-11-04,-1.2111
2009-11-05,4.5534
2009-11-06,-5.5276
2009-11-09,1.0638
2009-11-10,-3.1579
2009-11-11,2.8986
2009-11-12,0.1761
2009-11-13,0.1757
2009-11-16,-2.2807
2009-11-17,-0.3591
2009-11-18,-0.7207
2009-11-19,-1.0889
2009-11-20,1.1009
2009-11-23,4.5372
2009-11-24,0.5208
2009-11-25,-2.9361
2009-11-27,3.3808
2009-11-30,-3.7866
2009-12-01,0.3578
2009-12-02,1.6042999999999998
2009-12-03,11.4035
2009-12-04,3.622
2009-12-07,-2.5836
2009-12-08,1.5601
2009-12-09,-0.1536
2009-12-10,2.4615
2009-12-11,1.0511
2009-12-14,-0.4458
2009-12-15,2.5373
2009-12-16,1.8923
2009-12-17,-2.8571
2009-12-18,1.9118
2009-12-21,2.4531
2009-12-22,-0.7042
2009-12-23,-0.2837
2009-12-24,0.1422
2009-12-28,-0.142
2009-12-29,-2.4182
2009-12-30,-1.895
2009-12-31,2.2288
2010-01-04,4.6512
2010-01-05,-0.6944
2010-01-06,-1.1189
2010-01-07,-0.5658
2010-01-08,1.138
2010-01-11,0.4219
2010-01-12,-0.7003
2010-01-13,-1.4104
2010-01-14,-2.0029
2010-01-15,-4.0876
2010-01-19,-0.9132
2010-01-20,1.9969000000000001
2010-01-21,-3.012
2010-01-22,-1.2422
2010-01-25,2.5157
2010-01-26,-3.2209
2010-01-27,-0.6339
2010-01-28,-0.319
2010-01-29,-2.24
2010-02-01,-0.491
2010-02-02,0.1645
2010-02-03,-1.3136
2010-02-04,0.6656
2010-02-05,-0.3306
2010-02-08,-2.9851
2010-02-09,0.1709
2010-02-10,-0.8532
2010-02-11,2.2375
2010-02-12,2.5253
2010-02-16,1.3136
2010-02-17,1.6207
2010-02-18,1.2759
2010-02-19,-0.1575
2010-02-22,0.1577
2010-02-23,0.4724
2010-02-24,0.9404
2010-02-25,-1.2422
2010-02-26,0.7862
2010-03-01,1.5601
2010-03-02,2.1505
2010-03-03,0.0
2010-03-04,0.1504
2010-03-05,-6.7568
2010-03-08,-2.5765000000000002
2010-03-09,-0.5372
2010-03-10,-0.6232
2010-03-11,0.0
2010-03-12,1.6722000000000001
2010-03-15,0.3289
2010-03-16,0.9836
2010-03-17,-0.974
2010-03-18,-2.459
2010-03-19,-0.6723
2010-03-22,4.5685
2010-03-23,1.6181
2010-03-24,0.3185
2010-03-25,0.9524
2010-03-26,-0.6289
2010-03-29,0.7911
2010-03-30,0.157
2010-03-31,-1.2539
2010-04-01,-2.2222
2010-04-05,1.461
2010-04-06,1.76
2010-04-07,-2.3585
2010-04-08,-0.3221
2010-04-09,-0.6462
2010-04-12,0.1626
2010-04-13,-0.8117
2010-04-14,0.491
2010-04-15,-0.8143
2010-04-16,4.1051
2010-04-19,-0.7886
2010-04-20,-1.5897999999999999
2010-04-21,1.7771
2010-04-22,-1.5873
2010-04-23,0.8065
2010-04-26,0.64
2010-04-27,-2.2258
2010-04-28,-0.3252
2010-04-29,0.6525
2010-04-30,-2.269
2010-05-03,3.6484
2010-05-04,-5.12
2010-05-05,-1.855
2010-05-06,-7.3883
2010-05-07,-20.5937
2010-05-10,7.7103
2010-05-11,0.6508
2010-05-12,-4.5259
2010-05-13,0.6772
2010-05-14,-2.6906
2010-05-17,-1.6129
2010-05-18,0.4684
2010-05-19,0.0
2010-05-20,-6.993
2010-05-21,-0.2506
2010-05-24,-1.2563
2010-05-25,-1.0178
2010-05-26,-2.3136
2010-05-27,-2.3684
2010-05-28,-3.504
2010-06-01,-3.0726
2010-06-02,0.0
2010-06-03,-2.0173
2010-06-04,-5.8824
2010-06-07,-1.5625
2010-06-08,3.8095
2010-06-09,-2.1407
2010-06-10,2.1875
2010-06-11,-0.6116
2010-06-14,0.9231
2010-06-15,20.7317
2010-06-16,-5.5556
2010-06-17,6.6845
2010-06-18,-2.005
2010-06-21,-1.7903
2010-06-22,-2.3438
2010-06-23,2.1333
2010-06-24,-1.8277
2010-06-25,1.0638
2010-06-28,17.8947
2010-06-29,-4.0179
2010-06-30,-6.9767
2010-07-01,-2.25
2010-07-02,-0.2558
2010-07-06,-2.3077
2010-07-07,6.5617
2010-07-08,1.9704000000000002
2010-07-09,-3.3816
2010-07-12,-7.75
2010-07-13,3.523
2010-07-14,0.0
2010-07-15,-4.1885
2010-07-16,-3.2787
2010-07-19,4.2373
2010-07-20,1.084
2010-07-21,1.3405
2010-07-22,2.6455
2010-07-23,4.3814
2010-07-26,2.963
2010-07-27,0.7194
2010-07-28,-4.0476
2010-07-29,1.9851
2010-07-30,-0.2433
2010-08-02,1.2195
2010-08-03,-2.6506
2010-08-04,-0.495
2010-08-05,2.2388
2010-08-06,-5.3528
2010-08-09,6.4267
2010-08-10,-3.3816
2010-08-11,0.25
2010-08-12,-0.2494
2010-08-13,0.0
2010-08-16,-1.75
2010-08-17,1.0178
2010-08-18,-0.2519
2010-08-19,-3.0303
2010-08-20,3.125
2010-08-23,-0.7576
2010-08-24,-2.5445
2010-08-25,-0.7833
2010-08-26,-4.4737
2010-08-27,-0.551
2010-08-30,-7.2022
2010-08-31,-5.2239
2010-09-01,4.5669
2010-09-02,3.3133
2010-09-03,0.8746
2010-09-07,-3.4682
2010-09-08,-1.1976
2010-09-09,0.303
2010-09-10,4.8338
2010-09-13,2.3055
2010-09-14,-2.8169
2010-09-15,1.1594
2010-09-16,-1.1461000000000001
2010-09-17,0.2899
2010-09-20,4.0462
2010-09-21,-7.2222
2010-09-22,0.8982
2010-09-23,0.2967
2010-09-24,6.8047
2010-09-27,0.831
2010-09-28,-1.3736
2010-09-29,0.5571
2010-09-30,-0.554
2010-10-01,4.4568
2010-10-04,-3.2
2010-10-05,0.0
2010-10-06,-1.1019
2010-10-07,0.8357
2010-10-08,0.8287
2010-10-11,-0.274
2010-10-12,7.1429
2010-10-13,-2.3077
2010-10-14,-3.4121
2010-10-15,2.9891
2010-10-18,2.3747
2010-10-19,-2.0619
2010-10-20,0.7895
2010-10-21,1.3054999999999999
2010-10-22,0.2577
2010-10-25,-2.8278
2010-10-26,1.8519
2010-10-27,-0.5195
2010-10-28,-5.7440999999999995
2010-10-29,-1.385
2010-11-01,-1.6854
2010-11-02,4.0
2010-11-03,-1.3736
2010-11-04,1.9499
2010-11-05,-2.459
2010-11-08,0.8403
2010-11-09,0.0
2010-11-10,5.0
2010-11-11,-0.2646
2010-11-12,-5.0398
2010-11-15,0.0
2010-11-16,-3.9106
2010-11-17,2.907
2010-11-18,2.2599
2010-11-19,-0.5525
2010-11-22,0.8333
2010-11-23,-7.7135
2010-11-24,4.1791
2010-11-26,0.0
2010-11-29,-1.7191999999999998
2010-11-30,-2.9154999999999998
2010-12-01,1.2012
2010-12-02,8.3086
2010-12-03,2.7397
2010-12-06,1.0667
2010-12-07,0.7916
2010-12-08,-0.5236
2010-12-09,3.6842
2010-12-10,0.0
2010-12-13,-3.2995
2010-12-14,0.5249
2010-12-15,-1.0444
2010-12-16,-1.847
2010-12-17,-2.1505
2010-12-20,3.022
2010-12-21,-3.7333
2010-12-22,0.831
2010-12-23,0.2747
2010-12-27,-1.0959
2010-12-28,2.2161
2010-12-29,0.271
2010-12-30,-1.6216
2010-12-31,0.5495
2011-01-03,13.388
2011-01-04,-5.3012
2011-01-05,2.2901
2011-01-06,-2.4876
2011-01-07,-0.2551
2011-01-10,-0.2558
2011-01-11,8.461500000000001
2011-01-12,-2.3641
2011-01-13,-1.4527999999999999
2011-01-14,0.7371
2011-01-18,-5.122
2011-01-19,-6.1697
2011-01-20,0.0
2011-01-21,-1.3699
2011-01-24,-0.8333
2011-01-25,-2.2409
2011-01-26,0.8596
2011-01-27,1.7045
2011-01-28,-5.5866
2011-01-31,1.1834
2011-02-01,3.5088
2011-02-02,0.0
2011-02-03,3.1073
2011-02-04,0.274
2011-02-07,0.0
2011-02-08,0.5464
2011-02-09,-3.8043
2011-02-10,-2.8249
2011-02-11,-0.5814
2011-02-14,0.8772
2011-02-15,-0.8696
2011-02-16,-1.7544
2011-02-17,-0.5952
2011-02-18,2.0958
2011-02-22,-2.6393
2011-02-23,-1.506
2011-02-24,0.9174
2011-02-25,0.303
2011-02-28,2.4169
2011-03-01,0.295
2011-03-02,-1.1764999999999999
2011-03-03,2.3810000000000002
2011-03-04,-4.0698
2011-03-07,-3.9394
2011-03-08,-0.3155
2011-03-09,-0.9494
2011-03-10,-4.0735
2011-03-11,3.2473
2011-03-14,-3.2258
2011-03-15,1.3333
2011-03-16,1.6447
2011-03-17,-1.2945
2011-03-18,1.9672
2011-03-21,2.2508
2011-03-22,6.9182
2011-03-23,-3.8235
2011-03-24,0.3058
2011-03-25,0.6098
2011-03-28,-2.1212
2011-03-29,5.2632
2011-03-30,-0.8824
2011-03-31,-5.638
2011-04-01,0.0
2011-04-04,0.3145
2011-04-05,0.3135
2011-04-06,0.0
2011-04-07,-2.1875
2011-04-08,-2.8754
2011-04-11,2.3026
2011-04-12,4.5016
2011-04-13,-4.9231
2011-04-14,1.2945
2011-04-15,-3.5144
2011-04-18,-5.6291
2011-04-19,7.0175
2011-04-20,5.082
2011-04-21,-1.092
2011-04-25,-1.5773000000000001
2011-04-26,2.2436
2011-04-27,-0.3135
2011-04-28,0.3145
2011-04-29,-3.1348
2011-05-02,-4.8544
2011-05-03,-0.6803
2011-05-04,-0.3425
2011-05-05,-1.0309
2011-05-06,-5.9028
2011-05-09,2.214
2011-05-10,8.3032
2011-05-11,-3.0
2011-05-12,4.811
2011-05-13,-4.7541
2011-05-16,-3.9587
2011-05-17,3.2258
2011-05-18,3.4722
2011-05-19,0.0
2011-05-20,0.3356
2011-05-23,-8.0268
2011-05-24,-4.7273
2011-05-25,1.5267
2011-05-26,2.2556
2011-05-27,0.3676
2011-05-31,1.0989
2011-06-01,-6.5217
2011-06-02,2.7132
2011-06-03,-6.0377
2011-06-06,-2.4096
2011-06-07,-1.6461000000000001
2011-06-08,2.9289
2011-06-09,-2.439
2011-06-10,4.5833
2011-06-13,3.1873
2011-06-14,6.5637
2011-06-15,1.8115999999999999
2011-06-16,2.1352
2011-06-17,0.6969
2011-06-20,-3.4602
2011-06-21,2.509
2011-06-22,0.3497
2011-06-23,-0.3484
2011-06-24,6.993
2011-06-27,0.3268
2011-06-28,10.0977
2011-06-29,-2.3669000000000002
2011-06-30,-0.9091
2011-07-01,0.9174
2011-07-05,-1.5152
2011-07-06,-3.3846
2011-07-07,5.0955
2011-07-08,-3.6364
2011-07-11,-7.2327
2011-07-12,1.6949
2011-07-13,5.3333
2011-07-14,-3.1646
2011-07-15,-1.3072
2011-07-18,2.9801
2011-07-19,0.3215
2011-07-20,2.5641
2011-07-21,0.3125
2011-07-22,-3.7382999999999997
2011-07-25,-2.9126
2011-07-26,0.0
2011-07-27,-1.6667
2011-07-28,-0.339
2011-07-29,4.4218
2011-08-01,-5.5375
2011-08-02,-2.069
2011-08-03,5.6338
2011-08-04,-0.6667
2011-08-05,-6.7114
2011-08-08,-19.4245
2011-08-09,11.607099999999999
2011-08-10,-9.6
2011-08-11,5.3097
2011-08-12,-5.4622
2011-08-15,3.5556
2011-08-16,-1.7167
2011-08-17,-1.7467000000000001
2011-08-18,-0.4444
2011-08-19,-4.0179
2011-08-22,13.0233
2011-08-23,10.2881
2011-08-24,-5.5969999999999995
2011-08-25,-0.3953
2011-08-26,2.3810000000000002
2011-08-29,6.9767
2011-08-30,3.2609
2011-08-31,-10.1754
2011-09-01,-1.9531
2011-09-02,-1.1952
2011-09-06,-2.4194
2011-09-07,3.719
2011-09-08,-0.3984
2011-09-09,-0.4
2011-09-12,0.4016
2011-09-13,3.6
2011-09-14,3.4749
2011-09-15,-5.5969999999999995
2011-09-16,3.1621
2011-09-19,-2.682
2011-09-20,2.3622
2011-09-21,1.9231
2011-09-22,-1.1320999999999999
2011-09-23,9.1603
2011-09-26,8.042
2011-09-27,-6.1489
2011-09-28,3.1034
2011-09-29,3.6789
2011-09-30,-3.2258
2011-10-03,-7.3333
2011-10-04,5.7554
2011-10-05,2.7211
2011-10-06,-2.9801
2011-10-07,-2.7304
2011-10-10,5.2632
2011-10-11,-3.0
2011-10-12,0.0
2011-10-13,5.1546
2011-10-14,0.6536
2011-10-17,-6.1688
2011-10-18,5.1903
2011-10-19,-3.6184
2011-10-20,0.0
2011-10-21,2.0478
2011-10-24,5.6856
2011-10-25,-4.7468
2011-10-26,2.3256
2011-10-27,11.6883
2011-10-28,-4.9419
2011-10-31,-6.1162
2011-11-01,-1.9544000000000001
2011-11-02,4.6512
2011-11-03,0.6349
2011-11-04,-5.3628
2011-11-07,0.0
2011-11-08,-1.0
2011-11-09,-10.101
2011-11-10,-1.4981
2011-11-11,-0.3802
2011-11-14,-5.3435
2011-11-15,2.0161
2011-11-16,-1.1858
2011-11-17,0.8
2011-11-18,-0.7937
2011-11-21,0.0
2011-11-22,-4.4
2011-11-23,-5.0209
2011-11-25,0.0
2011-11-28,11.8943
2011-11-29,-3.1496
2011-11-30,17.0732
2011-12-01,-8.6806
2011-12-02,0.0
2011-12-05,6.0837
2011-12-06,-1.7921
2011-12-07,-1.8248
2011-12-08,-6.3197
2011-12-09,13.0952
2011-12-12,1.4035
2011-12-13,-6.2284
2011-12-14,3.321
2011-12-15,-0.3571
2011-12-16,-5.7348
2011-12-19,0.3802
2011-12-20,3.0303
2011-12-21,-9.1912
2011-12-22,2.0243
2011-12-23,2.7778
2011-12-27,-0.7722
2011-12-28,4.2802
2011-12-29,1.8657
2011-12-30,-5.4945
2012-01-03,1.938
2012-01-04,-1.5209000000000001
2012-01-05,-0.3861
2012-01-06,-2.3256
2012-01-09,-2.3810000000000002
2012-01-10,4.4715
2012-01-11,-0.7782
2012-01-12,2.3529
2012-01-13,0.0
2012-01-17,-2.682
2012-01-18,2.7559
2012-01-19,-0.7663
2012-01-20,0.3861
2012-01-23,0.0
2012-01-24,0.3846
2012-01-25,1.9157
2012-01-26,0.7519
2012-01-27,0.0
2012-01-30,-4.1045
2012-01-31,-3.5019
2012-02-01,-2.8226
2012-02-02,-3.3195
2012-02-03,9.4421
2012-02-06,-1.1764999999999999
2012-02-07,0.7937
2012-02-08,-1.1811
2012-02-09,-0.7968
2012-02-10,-3.2129
2012-02-13,4.5643
2012-02-14,-4.3651
2012-02-15,-0.8299
2012-02-16,2.9289
2012-02-17,0.4065
2012-02-21,-3.2389
2012-02-22,-1.6736
2012-02-23,2.9787
2012-02-24,-4.9587
2012-02-27,8.6957
2012-02-28,-6.4
2012-02-29,-8.1197
2012-03-01,1.8605
2012-03-02,0.4566
2012-03-05,0.0
2012-03-06,0.0
2012-03-07,3.6364
2012-03-08,0.0
2012-03-09,3.5088
2012-03-12,2.5423999999999998
2012-03-13,-2.0661
2012-03-14,-2.5316
2012-03-15,-5.1948
2012-03-16,4.1096
2012-03-19,4.386
2012-03-20,-6.3025
2012-03-21,1.7936999999999999
2012-03-22,-5.2863
2012-03-23,5.1163
2012-03-26,-1.7699
2012-03-27,3.1532
2012-03-28,0.8734
2012-03-29,0.8658
2012-03-30,-1.2876
2012-04-02,-3.0435
2012-04-03,-2.6906
2012-04-04,-2.765
2012-04-05,1.8957000000000002
2012-04-09,-3.7209
2012-04-10,-3.3816
2012-04-11,1.0
2012-04-12,-2.4752
2012-04-13,0.0
2012-04-16,4.0609
2012-04-17,-0.9756
2012-04-18,-1.4778
2012-04-19,0.0
2012-04-20,2.0
2012-04-23,-3.4314
2012-04-24,1.5228000000000002
2012-04-25,-1.5
2012-04-26,3.5533
2012-04-27,1.4706000000000001
2012-04-30,1.4493
2012-05-01,5.2381
2012-05-02,7.2398
2012-05-03,-6.3291
2012-05-04,0.4505
2012-05-07,-0.8969
2012-05-08,-2.7149
2012-05-09,2.3256
2012-05-10,-0.9091
2012-05-11,1.3761
2012-05-14,-0.4525
2012-05-15,0.0
2012-05-16,0.0
2012-05-17,-2.2727
2012-05-18,0.0
2012-05-21,1.8605
2012-05-22,0.4566
2012-05-23,0.9091
2012-05-24,-0.9009
2012-05-25,-0.4545
2012-05-29,0.4566
2012-05-30,0.0
2012-05-31,1.8182
2012-06-01,-5.3571
2012-06-04,-2.3585
2012-06-05,1.9324
2012-06-06,-0.4739
2012-06-07,0.4762
2012-06-08,2.8436
2012-06-11,-0.4608
2012-06-12,7.4074
2012-06-13,-4.3103
2012-06-14,6.3063
2012-06-15,9.322
2012-06-18,-4.2636
2012-06-19,0.4049
2012-06-20,0.0
2012-06-21,-1.6129
2012-06-22,3.2787
2012-06-25,-1.9841
2012-06-26,0.8097
2012-06-27,-2.008
2012-06-28,-4.918
2012-06-29,3.4483
2012-07-02,1.6667
2012-07-03,0.4098
2012-07-05,0.4082
2012-07-06,-4.065
2012-07-09,-0.4237
2012-07-10,-1.2766
2012-07-11,4.3103
2012-07-12,3.3058
2012-07-13,-0.4
2012-07-16,-1.2048
2012-07-17,1.2195
2012-07-18,0.8032
2012-07-19,-2.3904
2012-07-20,-1.6327
2012-07-23,-3.7344
2012-07-24,-3.4483
2012-07-25,-1.3393
2012-07-26,4.5249
2012-07-27,3.4632
2012-07-30,-1.2551999999999999
2012-07-31,-4.661
2012-08-01,-6.6667
2012-08-02,12.857099999999999
2012-08-03,3.3755
2012-08-06,2.0408
2012-08-07,0.4
2012-08-08,-0.3984
2012-08-09,-2.4
2012-08-10,0.8197
2012-08-13,1.626
2012-08-14,-0.8
2012-08-15,0.4032
2012-08-16,4.4177
2012-08-17,5.0
2012-08-20,-2.1978
2012-08-21,-1.1236
2012-08-22,0.7576
2012-08-23,-1.8797000000000001
2012-08-24,1.5326
2012-08-27,-2.6414999999999997
2012-08-28,0.7752
2012-08-29,-1.9231
2012-08-30,-0.7843
2012-08-31,-0.3953
2012-09-04,-2.7778
2012-09-05,-0.8163
2012-09-06,1.6461000000000001
2012-09-07,0.0
2012-09-10,-2.0243
2012-09-11,-0.4132
2012-09-12,3.7344
2012-09-13,2.8
2012-09-14,3.5019
2012-09-17,-0.3759
2012-09-18,-1.8868
2012-09-19,4.2308
2012-09-20,3.321
2012-09-21,0.0
2012-09-24,1.4285999999999999
2012-09-25,2.1127
2012-09-26,-1.0345
2012-09-27,3.8327999999999998
2012-09-28,-1.0067
2012-10-01,-3.0508
2012-10-02,2.7972
2012-10-03,0.6803
2012-10-04,-5.4054
2012-10-05,5.0
2012-10-08,-1.0204
2012-10-09,-6.5292
2012-10-10,5.5147
2012-10-11,5.2265
2012-10-12,-0.9934
2012-10-15,1.0033
2012-10-16,6.2914
2012-10-17,-0.3115
2012-10-18,-3.75
2012-10-19,-1.9541
2012-10-22,-0.9872
2012-10-23,-0.3344
2012-10-24,0.6711
2012-10-25,1.0
2012-10-26,0.6601
2012-10-31,-2.623
2012-11-01,0.6734
2012-11-02,5.3512
2012-11-05,-2.2222
2012-11-06,0.6494
2012-11-07,-7.0968
2012-11-08,-2.7778
2012-11-09,1.0714
2012-11-12,-0.3534
2012-11-13,-5.3191
2012-11-14,-5.9925
2012-11-15,-1.992
2012-11-16,0.813
2012-11-19,4.4355
2012-11-20,10.8108
2012-11-21,1.3937
2012-11-23,8.9347
2012-11-26,0.6309
