ticker,OMP US Equity
2018-02-13,-0.1706
2018-02-14,-1.5385
2018-02-15,0.6337
2018-02-16,-0.6474
2018-02-20,0.1185
2018-02-21,-1.3018
2018-02-22,-1.0791
2018-02-23,0.0
2018-02-26,-0.1212
2018-02-27,0.0
2018-02-28,0.0
2018-03-01,0.1214
2018-03-02,1.3939
2018-03-05,3.1082
2018-03-06,5.1014
2018-03-07,-1.2686
2018-03-08,-1.1173
2018-03-09,-1.2429000000000001
2018-03-12,-0.8581
2018-03-13,-0.9233
2018-03-14,-1.5143
2018-03-15,-0.0591
2018-03-16,2.5444
2018-03-19,-1.9042
2018-03-20,-1.0588
2018-03-21,0.7729
2018-03-22,-0.531
2018-03-23,-2.0166
2018-03-26,1.6343999999999999
2018-03-27,0.9529
2018-03-28,0.944
2018-03-29,3.5067
2018-04-02,0.7905
2018-04-03,-1.5126
2018-04-04,-1.8203
2018-04-05,0.7532
2018-04-06,-0.575
2018-04-09,0.1157
2018-04-10,0.9243
2018-04-11,-0.5724
2018-04-12,-1.0937999999999999
2018-04-13,2.0955
2018-04-16,1.4253
2018-04-17,-1.2929
2018-04-18,0.5695
2018-04-19,0.2265
2018-04-20,0.226
2018-04-23,0.5637
2018-04-24,-1.1771
2018-04-25,0.2269
2018-04-26,-0.1698
2018-04-27,-0.4535
2018-04-30,1.6515
2018-05-01,-1.0084
2018-05-02,0.6791
2018-05-03,0.0562
2018-05-04,-0.1124
2018-05-07,-0.5624
2018-05-08,2.0928
2018-05-09,-0.6648
2018-05-10,0.1673
2018-05-11,0.0557
2018-05-14,2.1146
2018-05-15,-0.109
2018-05-16,0.3955
2018-05-17,9.3282
2018-05-18,-1.422
2018-05-21,-0.1546
2018-05-22,-1.4964
2018-05-23,-0.1048
2018-05-24,-1.1012
2018-05-25,0.2651
2018-05-29,-0.7932
2018-05-30,-0.3198
2018-05-31,-0.1604
2018-06-01,0.0536
2018-06-04,0.3747
2018-06-05,0.16
2018-06-06,-0.2662
2018-06-07,-1.5483
2018-06-08,-0.4338
2018-06-11,2.7233
2018-06-12,-0.6893
2018-06-13,-1.8153000000000001
2018-06-14,-0.7613
2018-06-15,-4.8219
2018-06-18,0.9787
2018-06-19,3.5348
2018-06-20,0.3855
2018-06-21,0.9325
2018-06-22,1.9565000000000001
2018-06-25,-0.2665
2018-06-26,-0.5345
2018-06-27,0.1075
2018-06-28,-1.1809
2018-06-29,-0.9777
2018-07-02,-0.5485
2018-07-03,1.048
2018-07-05,1.0917
2018-07-06,1.0799
2018-07-09,1.8697
2018-07-10,-0.8915
2018-07-11,0.9524
2018-07-12,4.9266
2018-07-13,-2.5974
2018-07-16,0.8205
2018-07-17,-2.645
2018-07-18,1.8286
2018-07-19,0.7183
2018-07-20,-0.6623
2018-07-23,-1.6923
2018-07-24,0.1565
2018-07-25,1.7708
2018-07-26,0.3071
2018-07-27,-1.0204
2018-07-30,0.8247
2018-07-31,1.1247
2018-08-01,1.5167000000000002
2018-08-02,1.6932
2018-08-03,4.0646
2018-08-06,2.1176
2018-08-07,2.5346
2018-08-08,5.618
2018-08-09,0.4681
2018-08-10,0.4235
2018-08-13,-1.3075
2018-08-14,1.1538
2018-08-15,-0.0845
2018-08-16,1.7642
2018-08-17,0.6342
2018-08-20,0.042
2018-08-21,0.0
2018-08-22,0.42
2018-08-23,-0.9201
2018-08-24,-1.9417
2018-08-27,-0.6457
2018-08-28,-1.7764
2018-08-29,-1.588
2018-08-30,-1.3895
2018-08-31,0.5455
2018-09-04,2.7577
2018-09-05,-0.9679
2018-09-06,-0.7108
2018-09-07,0.0
2018-09-10,-1.0738
2018-09-11,-0.4975
2018-09-12,1.8182
2018-09-13,-0.8482
2018-09-14,-1.3958
2018-09-17,-0.0457
2018-09-18,-0.0457
2018-09-19,-0.3656
2018-09-20,-0.2294
2018-09-21,-0.092
2018-09-24,-0.7363
2018-09-25,0.4636
2018-09-26,-1.3844
2018-09-27,2.059
2018-09-28,2.1091
2018-10-01,1.8859
2018-10-02,-2.9969
2018-10-03,0.318
2018-10-04,0.4982
2018-10-05,1.9378
2018-10-08,1.6799
2018-10-09,-1.1739
2018-10-10,-1.2319
2018-10-11,-0.49
2018-10-12,0.761
2018-10-15,-0.3554
2018-10-16,1.8725
2018-10-17,-2.1444
2018-10-18,0.1789
2018-10-19,0.6696
2018-10-22,0.0887
2018-10-23,-0.7975
2018-10-24,-1.8758
2018-10-25,-0.3186
2018-10-26,-1.4155
2018-10-29,-1.5748
2018-10-30,0.7059
2018-10-31,2.8505000000000003
2018-11-01,-0.8178
2018-11-02,-0.3207
2018-11-05,1.7004000000000001
2018-11-06,0.0904
2018-11-07,2.3476
2018-11-08,-0.3529
2018-11-09,-5.0993
2018-11-12,1.4264999999999999
2018-11-13,-3.0942
2018-11-14,-3.193
2018-11-15,0.1999
2018-11-16,-0.798
2018-11-19,2.0613
2018-11-20,-4.1872
2018-11-21,4.1645
2018-11-23,-1.5301
2018-11-26,-3.1579
2018-11-27,-0.8799
2018-11-28,-0.5222
2018-11-29,3.8845
2018-11-30,1.8191000000000002
2018-12-03,4.3672
2018-12-04,-2.0447
2018-12-06,-2.2816
2018-12-07,1.9374
2018-12-10,-2.0468
2018-12-11,-0.5473
2018-12-12,-0.05
2018-12-13,0.2002
2018-12-14,-2.9471
2018-12-17,-5.0952
2018-12-18,-6.7245
2018-12-19,-0.6977
2018-12-20,-3.63
2018-12-21,-7.0474
2018-12-24,-0.3268
2018-12-26,4.5245999999999995
2018-12-27,-1.0038
2018-12-28,0.1267
2018-12-31,1.2025000000000001
2019-01-02,7.8799
2019-01-03,0.8696
2019-01-04,4.023
2019-01-07,1.2155
2019-01-08,4.3668
2019-01-09,1.4121000000000001
2019-01-10,0.1031
2019-01-11,-2.0093
2019-01-14,-0.2103
2019-01-15,0.1054
2019-01-16,-1.0526
2019-01-17,-1.2234
2019-01-18,-0.377
2019-01-22,-2.2162
2019-01-23,0.387
2019-01-24,0.4956
2019-01-25,3.3973
2019-01-28,0.159
2019-01-29,-0.6878
2019-01-30,0.3729
2019-01-31,0.5308
2019-02-01,-0.4224
2019-02-04,0.3181
2019-02-05,-0.5814
2019-02-06,-0.0532
2019-02-07,-0.7979
2019-02-08,1.5013
2019-02-11,0.0528
2019-02-12,2.0063
2019-02-13,1.2422
2019-02-14,1.4826
2019-02-15,-0.7732
2019-02-19,3.4286
2019-02-20,0.2511
2019-02-21,-2.3045999999999998
2019-02-22,-0.2051
2019-02-25,0.8222
2019-02-26,2.1407
2019-02-27,0.0998
2019-02-28,-1.2463
2019-03-01,-2.4735
2019-03-04,0.6211
2019-03-05,-0.0514
2019-03-06,-0.3088
2019-03-07,1.3939
2019-03-08,0.0509
2019-03-11,-0.1527
2019-03-12,1.58
2019-03-13,1.3046
2019-03-14,-0.4953
2019-03-15,0.2489
2019-03-18,3.426
2019-03-19,-0.7201
2019-03-20,-0.3385
2019-03-21,0.1456
2019-03-22,-0.5329
2019-03-25,0.1948
2019-03-26,-1.2154
2019-03-27,-1.2795
2019-03-28,1.8445
2019-03-29,-0.5384
2019-04-01,1.1811
2019-04-02,-1.3132
2019-04-03,-1.1828
2019-04-04,0.1995
2019-04-05,1.5928
2019-04-08,-1.1269
2019-04-09,-1.0902
2019-04-10,0.3006
2019-04-11,0.0
2019-04-12,1.4985
2019-04-15,0.0984
2019-04-16,0.3933
2019-04-17,0.049
2019-04-18,-0.5384
2019-04-22,0.4921
2019-04-23,-0.8815
2019-04-24,-0.5929
2019-04-25,0.2982
2019-04-26,-0.2973
2019-04-29,0.1988
2019-04-30,-1.1409
2019-05-01,-2.1576
2019-05-02,-2.359
2019-05-03,1.5756000000000001
2019-05-06,0.879
2019-05-07,-0.4613
2019-05-08,4.0165
2019-05-09,0.7426
2019-05-10,1.4742
2019-05-13,-0.7264
2019-05-14,1.2195
2019-05-15,0.3855
2019-05-16,0.192
2019-05-17,-0.4902
2019-05-20,2.8571
2019-05-21,3.6877
2019-05-22,-2.2633
2019-05-23,-2.0321
2019-05-24,1.1577
2019-05-28,-1.6214
2019-05-29,-2.8114
2019-05-30,-0.399
2019-05-31,-1.8528
2019-06-03,0.5102
2019-06-04,0.6091
2019-06-05,-3.5822000000000003
2019-06-06,-0.8896
2019-06-07,1.6895
2019-06-10,3.271
2019-06-11,-1.81
2019-06-12,-0.512
2019-06-13,0.772
2019-06-14,-0.4086
2019-06-17,-1.7949000000000002
2019-06-18,-0.1044
2019-06-19,1.4114
2019-06-20,2.1649
2019-06-21,1.8668
2019-06-24,1.5354
2019-06-25,-0.2439
2019-06-26,2.1027
2019-06-27,4.5019
2019-06-28,-1.4665
2019-07-01,0.0
2019-07-02,-0.6977
2019-07-03,1.3115
2019-07-05,3.0975
2019-07-08,-2.1973
2019-07-09,-2.3384
2019-07-10,0.4695
2019-07-11,-0.2336
2019-07-12,2.3419
2019-07-15,-0.4577
2019-07-16,0.046
2019-07-17,0.8732
2019-07-18,-0.8656
2019-07-19,-0.1379
2019-07-22,0.5522
2019-07-23,0.0458
2019-07-24,-0.2745
2019-07-25,0.1376
2019-07-26,-0.3665
2019-07-29,-0.2299
2019-07-30,0.4608
2019-07-31,0.1376
2019-08-01,-0.8246
2019-08-02,-1.8476
2019-08-05,-5.1765
2019-08-06,-1.6377000000000002
2019-08-07,-14.1271
2019-08-08,-0.5875
2019-08-09,1.4775
2019-08-12,0.0582
2019-08-13,-3.7835
2019-08-14,-2.2384
2019-08-15,-1.1139000000000001
2019-08-16,2.5178000000000003
2019-08-19,-1.3224
2019-08-20,-0.1914
2019-08-21,-1.2147999999999999
2019-08-22,-1.7476
2019-08-23,0.1318
2019-08-26,-0.5263
2019-08-27,-2.9101
2019-08-28,0.8174
2019-08-29,1.7568000000000001
2019-08-30,0.7304
2019-09-03,-0.5933
2019-09-04,-0.7294
2019-09-05,0.8684
2019-09-06,-0.7947
2019-09-09,3.1375
2019-09-10,-1.0356
2019-09-11,-0.2616
2019-09-12,-0.459
2019-09-13,3.8867000000000003
2019-09-16,3.1072
2019-09-17,0.5535
2019-09-18,-1.1621
2019-09-19,-0.495
2019-09-20,3.4826
2019-09-23,5.649
2019-09-24,-2.2753
2019-09-25,-2.9104
2019-09-26,-2.1583
2019-09-27,-0.7353
2019-09-30,-1.4198
2019-10-01,-0.7514
2019-10-02,-1.2618
2019-10-03,5.3035
2019-10-04,0.3641
2019-10-07,-0.5441
2019-10-08,-3.0395
2019-10-09,-0.1881
2019-10-10,0.0
2019-10-11,-0.6281
2019-10-14,0.1896
2019-10-15,1.8927
2019-10-16,0.4334
2019-10-17,0.6782
2019-10-18,1.5922
2019-10-21,3.5564
2019-10-22,-0.8149
2019-10-23,0.8803
2019-10-24,-0.8144
2019-10-25,1.173
2019-10-28,-0.9275
2019-10-29,0.2341
2019-10-30,0.7589
2019-10-31,-0.1159
2019-11-01,0.6961
2019-11-04,3.3986
2019-11-05,-1.1699
2019-11-06,3.3822
2019-11-07,-1.0905
2019-11-08,1.2128
2019-11-11,0.5991
2019-11-12,0.5956
2019-11-13,-0.6997
2019-11-14,-1.3279
2019-11-15,-0.5653
2019-11-18,-4.1501
2019-11-19,-3.7960000000000003
2019-11-20,-1.603
2019-11-21,1.9424000000000001
2019-11-22,0.3073
2019-11-25,0.674
2019-11-26,-1.2173
2019-11-27,1.4787
2019-11-29,-2.8537
2019-12-02,-2.0
2019-12-03,-0.1276
2019-12-04,0.0639
2019-12-05,0.8934
2019-12-06,-0.0633
2019-12-09,2.5316
2019-12-10,2.963
2019-12-11,-0.1199
2019-12-12,-0.4802
2019-12-13,0.7238
2019-12-16,0.5389
2019-12-17,0.0
2019-12-18,-1.7271999999999998
2019-12-19,-0.1818
2019-12-20,-0.425
2019-12-23,-0.3049
2019-12-24,0.6728
2019-12-26,5.164
2019-12-27,-3.5817
2019-12-30,-0.2397
2019-12-31,-0.3604
2020-01-02,-0.9644
2020-01-03,2.9215
2020-01-06,0.5322
2020-01-07,0.7647
2020-01-08,-0.8173
2020-01-09,0.7652
2020-01-10,-1.8692
2020-01-13,1.9643000000000002
2020-01-14,0.0584
2020-01-15,1.3418999999999999
2020-01-16,0.0
2020-01-17,0.8636
2020-01-21,-4.7374
2020-01-22,-0.3595
2020-01-23,1.0824
2020-01-24,-1.5467
2020-01-27,-1.4502
2020-01-28,-3.3722
2020-01-29,-2.9821999999999997
2020-01-30,1.308
2020-01-31,0.3228
2020-02-03,-0.1287
2020-02-04,0.5799
2020-02-05,3.2671
2020-02-06,-2.4814
2020-02-07,0.4453
2020-02-10,-3.0399
2020-02-11,0.6532
2020-02-12,0.1298
2020-02-13,-2.3506
2020-02-14,-1.1004
2020-02-18,0.8345
2020-02-19,0.4138
2020-02-20,-0.5495
2020-02-21,-3.8674
2020-02-24,-3.0891
2020-02-25,-5.8562
2020-02-26,0.9449
2020-02-27,-5.0702
2020-02-28,-1.3969
2020-03-02,1.25
2020-03-03,-5.4321
2020-03-04,-3.7424
2020-03-05,-4.6112
2020-03-06,-6.3507
2020-03-09,-42.3077
2020-03-10,4.2105
2020-03-11,1.8519
2020-03-12,-18.5124
2020-03-13,-15.4158
2020-03-16,-5.5156
2020-03-17,-4.8223
2020-03-18,-24.5333
2020-03-19,15.5477
2020-03-20,39.7554
2020-03-23,-16.849
2020-03-24,-6.0526
2020-03-25,13.4454
2020-03-26,8.642
2020-03-27,-7.9545
2020-03-30,4.6914
2020-03-31,16.7453
2020-04-01,-15.3535
2020-04-02,0.716
2020-04-03,-1.1848
2020-04-06,0.4796
2020-04-07,5.7279
2020-04-08,9.4808
2020-04-09,-2.268
2020-04-13,10.1266
2020-04-14,3.0651
2020-04-15,-1.1152
2020-04-16,-5.8271
2020-04-17,-0.1996
2020-04-20,-14.8
2020-04-21,-1.1737
2020-04-22,11.8765
2020-04-23,7.431
2020-04-24,-4.3478
2020-04-27,-1.8595000000000002
2020-04-28,3.7895
2020-04-29,0.6085
2020-04-30,28.8306
2020-05-01,-11.5806
2020-05-04,-2.4779
2020-05-05,12.8857
2020-05-06,-7.8778
2020-05-07,3.1414
2020-05-08,10.1523
2020-05-11,-8.2949
2020-05-12,-7.2027
2020-05-13,-18.231
2020-05-14,-3.0905
2020-05-15,-0.9112
2020-05-18,79.3103
2020-05-19,-4.4872
2020-05-20,12.7517
2020-05-21,16.7857
2020-05-22,-3.7717
2020-05-26,33.2627
2020-05-27,-22.5755
2020-05-28,-4.3478
2020-05-29,-0.6818
2020-06-01,-6.7506
2020-06-02,-1.9632
2020-06-03,5.0063
2020-06-04,2.7414
2020-06-05,11.3689
2020-06-08,18.75
2020-06-09,-5.0
2020-06-10,-2.6776999999999997
2020-06-11,-15.2751
2020-06-12,8.9586
2020-06-15,0.1028
2020-06-16,3.5934
2020-06-17,-11.3974
2020-06-18,5.481
2020-06-19,-1.6966999999999999
2020-06-22,3.1284
2020-06-23,-1.6736
2020-06-24,-3.9362
2020-06-25,-1.8826
2020-06-26,-10.4966
2020-06-29,-0.8827
2020-06-30,10.9415
2020-07-01,1.3761
2020-07-02,-7.5792
2020-07-06,-2.2032
2020-07-07,-1.3767
2020-07-08,0.5076
2020-07-09,-7.197
2020-07-10,3.4013999999999998
2020-07-13,-3.9474
2020-07-14,5.4795
2020-07-15,5.0649
2020-07-16,1.8540999999999999
2020-07-17,1.335
2020-07-20,-0.479
2020-07-21,5.4152000000000005
2020-07-22,0.7991
2020-07-23,-5.3228
2020-07-24,-1.4354
2020-07-27,-4.1262
2020-07-28,-0.8861
2020-07-29,11.3665
2020-07-30,-2.867
2020-07-31,-2.2432
