ticker,LGIH US Equity
2014-04-01,-3.0145
2014-04-02,4.5427
2014-04-03,-3.6021
2014-04-04,1.9573
2014-04-07,-1.9779
2014-04-08,0.7715
2014-04-09,1.0012
2014-04-10,-2.449
2014-04-11,-1.3748
2014-04-14,0.1818
2014-04-15,-0.8469
2014-04-16,-1.7694
2014-04-17,-0.9317
2014-04-21,-1.1912
2014-04-22,0.4442
2014-04-23,-1.3266
2014-04-24,-1.9205999999999999
2014-04-25,-2.154
2014-04-28,-3.5357
2014-04-29,0.0692
2014-04-30,1.7277
2014-05-01,1.6984
2014-05-02,-1.4696
2014-05-05,-0.4068
2014-05-06,-4.2886
2014-05-07,3.0583
2014-05-08,-3.4507
2014-05-09,4.2888
2014-05-12,4.7293
2014-05-13,0.3272
2014-05-14,-1.9569
2014-05-15,6.3207
2014-05-16,5.0063
2014-05-19,-1.1323
2014-05-20,-3.7975
2014-05-21,-1.2530999999999999
2014-05-22,1.4594
2014-05-23,0.1251
2014-05-27,-0.0625
2014-05-28,-0.1875
2014-05-29,0.0626
2014-05-30,-0.1252
2014-06-02,-1.2530999999999999
2014-06-03,1.1421000000000001
2014-06-04,3.2622
2014-06-05,2.6731
2014-06-06,6.2722
2014-06-09,4.7884
2014-06-10,0.797
2014-06-11,-3.5319000000000003
2014-06-12,-1.2022
2014-06-13,-2.4336
2014-06-16,3.4013999999999998
2014-06-17,0.6579
2014-06-18,2.1786
2014-06-19,-0.6397
2014-06-20,-1.7167
2014-06-23,0.655
2014-06-24,0.0
2014-06-25,1.5184
2014-06-26,-1.7628
2014-06-27,1.6040999999999999
2014-06-30,-2.3281
2014-07-01,2.4657999999999998
2014-07-02,3.7433
2014-07-03,3.5052
2014-07-07,-3.9343
2014-07-08,-1.4515
2014-07-09,-2.2094
2014-07-10,2.2593
2014-07-11,2.1042
2014-07-14,9.2221
2014-07-15,-1.2264
2014-07-16,-2.1968
2014-07-17,-3.0273
2014-07-18,1.3092
2014-07-21,-0.3976
2014-07-22,0.2495
2014-07-23,-0.3484
2014-07-24,-3.4466
2014-07-25,-2.1728
2014-07-28,-0.5288
2014-07-29,-0.2127
2014-07-30,0.0533
2014-07-31,-3.1416
2014-08-01,3.4085
2014-08-04,0.7443
2014-08-05,-1.2137
2014-08-06,-0.7479
2014-08-07,-0.1615
2014-08-08,1.8868
2014-08-11,2.1693
2014-08-12,-1.6054
2014-08-13,-0.1579
2014-08-14,0.4217
2014-08-15,0.7349
2014-08-18,1.9802
2014-08-19,1.533
2014-08-20,0.302
2014-08-21,0.1505
2014-08-22,0.1002
2014-08-25,-0.3003
2014-08-26,-1.3052000000000001
2014-08-27,-1.119
2014-08-28,-1.4918
2014-08-29,-0.1567
2014-09-02,0.3661
2014-09-03,-1.407
2014-09-04,-0.1586
2014-09-05,1.1117
2014-09-08,3.6126
2014-09-09,-3.234
2014-09-10,0.3655
2014-09-11,1.821
2014-09-12,-1.3797
2014-09-15,-1.6061999999999999
2014-09-16,0.7372
2014-09-17,2.666
2014-09-18,0.8656
2014-09-19,-2.6754
2014-09-22,0.1556
2014-09-23,-1.2429000000000001
2014-09-24,-0.8915
2014-09-25,-2.1693
2014-09-26,2.9746
2014-09-29,0.2101
2014-09-30,-3.7736
2014-10-01,-1.7429000000000001
2014-10-02,0.4989
2014-10-03,2.5372
2014-10-06,-1.1834
2014-10-07,-1.3065
2014-10-08,2.4269
2014-10-09,-0.6462
2014-10-10,-6.2331
2014-10-13,-0.3468
2014-10-14,2.9582
2014-10-15,3.1549
2014-10-16,1.6931
2014-10-17,2.6316
2014-10-20,-0.4186
2014-10-21,0.4729
2014-10-22,-1.7782
2014-10-23,0.7987
2014-10-24,-2.3772
2014-10-27,0.7035
2014-10-28,2.2031
2014-10-29,0.0
2014-10-30,1.367
2014-10-31,0.7261
2014-11-03,0.4119
2014-11-04,-0.2564
2014-11-05,-0.874
2014-11-06,-0.2075
2014-11-07,1.0915
2014-11-10,0.8226
2014-11-11,-7.7511
2014-11-12,2.4876
2014-11-13,-2.0496
2014-11-14,-0.4405
2014-11-17,-8.4624
2014-11-18,-3.2628
2014-11-19,-0.3748
2014-11-20,0.3762
2014-11-21,1.3740999999999999
2014-11-24,0.7394
2014-11-25,0.6728
2014-11-26,0.243
2014-11-28,-3.1515
2014-12-01,-7.6971
2014-12-02,0.8136
2014-12-03,-0.9415
2014-12-04,-2.9871
2014-12-05,3.7089
2014-12-08,-1.1471
2014-12-09,4.9147
2014-12-10,-3.7085
2014-12-11,-2.7702999999999998
2014-12-12,-3.4051
2014-12-15,-0.1439
2014-12-16,0.2161
2014-12-17,3.8821
2014-12-18,1.7993000000000001
2014-12-19,1.5636
2014-12-22,0.8701
2014-12-23,-0.7963
2014-12-24,-1.3378
2014-12-26,-0.2034
2014-12-29,2.6494999999999997
2014-12-30,-0.0662
2014-12-31,-1.1921
2015-01-02,-1.6756
2015-01-05,1.5678
2015-01-06,-1.9463
2015-01-07,-1.7795999999999998
2015-01-08,-0.8362
2015-01-09,0.1405
2015-01-12,-2.7368
2015-01-13,-4.0404
2015-01-14,-1.7292999999999998
2015-01-15,-3.1752
2015-01-16,5.1758
2015-01-20,-1.9534
2015-01-21,6.5134
2015-01-22,-4.4604
2015-01-23,-2.4096
2015-01-26,6.0185
2015-01-27,-3.0568
2015-01-28,0.7508
2015-01-29,4.2474
2015-01-30,-5.8613
2015-02-02,1.2908
2015-02-03,3.5982
2015-02-04,0.0
2015-02-05,-0.0724
2015-02-06,0.2896
2015-02-09,0.9386
2015-02-10,-3.1474
2015-02-11,-1.1817
2015-02-12,0.5232
2015-02-13,-0.5204
2015-02-17,-1.8685
2015-02-18,1.2186
2015-02-19,5.4929
2015-02-20,-2.2824999999999998
2015-02-23,-1.3869
2015-02-24,4.0711
2015-02-25,-0.1422
2015-02-26,-0.2849
2015-02-27,1.1429
2015-03-02,0.0
2015-03-03,-3.6723
2015-03-04,1.0264
2015-03-05,0.7983
2015-03-06,-1.6559
2015-03-09,-1.6837
2015-03-10,-3.2018
2015-03-11,3.4615
2015-03-12,8.4015
2015-03-13,0.0686
2015-03-16,0.6854
2015-03-17,-2.0422
2015-03-18,2.2237999999999998
2015-03-19,-0.8838
2015-03-20,2.1262
2015-03-23,3.6266
2015-03-24,-0.7129
2015-03-25,-0.7833
2015-03-26,0.0
2015-03-27,5.5263
2015-03-30,4.0524000000000004
2015-03-31,-0.1797
2015-04-01,2.1609
2015-04-02,3.4078
2015-04-06,0.1705
2015-04-07,-0.1702
2015-04-08,0.0568
2015-04-09,-1.9306999999999999
2015-04-10,-0.4632
2015-04-13,-1.2798
2015-04-14,1.3553
2015-04-15,4.186
2015-04-16,-3.4598
2015-04-17,-0.4046
2015-04-20,2.0894
2015-04-21,-0.2843
2015-04-22,0.171
2015-04-23,-2.7319
2015-04-24,1.931
2015-04-27,-1.837
2015-04-28,0.8187
2015-04-29,-1.6240999999999999
2015-04-30,-2.8891999999999998
2015-05-01,1.8822
2015-05-04,-0.2384
2015-05-05,0.8363
2015-05-06,0.0592
2015-05-07,1.8354
2015-05-08,0.5233
2015-05-11,2.3713
2015-05-12,1.4689
2015-05-13,-0.2227
2015-05-14,-0.9487
2015-05-15,0.0
2015-05-18,0.0563
2015-05-19,-0.3941
2015-05-20,1.4698
2015-05-21,0.2786
2015-05-22,-0.7778
2015-05-26,2.7996
2015-05-27,1.1983
2015-05-28,0.6459
2015-05-29,0.8021
2015-06-01,-1.5915
2015-06-02,0.2156
2015-06-03,-0.1614
2015-06-04,-1.6164
2015-06-05,1.3691
2015-06-08,-3.4036
2015-06-09,-0.1119
2015-06-10,-0.168
2015-06-11,3.0286
2015-06-12,0.8165
2015-06-15,0.6479
2015-06-16,-0.6974
2015-06-17,0.054
2015-06-18,1.9438
2015-06-19,1.3771
2015-06-22,-0.209
2015-06-23,1.9372
2015-06-24,2.0031
2015-06-25,-0.4532
2015-06-26,0.7587
2015-06-29,-3.6145
2015-06-30,3.0208
2015-07-01,-2.1234
2015-07-02,-2.8409
2015-07-06,0.7443
2015-07-07,-0.8443
2015-07-08,-1.2772999999999999
2015-07-09,1.2399
2015-07-10,1.3312
2015-07-13,3.3106
2015-07-14,-1.0682
2015-07-15,-3.0334
2015-07-16,0.106
2015-07-17,-1.8008
2015-07-20,1.5102
2015-07-21,-0.1063
2015-07-22,3.617
2015-07-23,-2.6181
2015-07-24,-2.6357
2015-07-27,0.9204
2015-07-28,-0.5365
2015-07-29,3.9374000000000002
2015-07-30,0.1038
2015-07-31,1.296
2015-08-03,-2.4053
2015-08-04,-1.311
2015-08-05,23.3262
2015-08-06,2.9729
2015-08-07,-2.4686
2015-08-10,1.9734
2015-08-11,2.7345
2015-08-12,1.8428
2015-08-13,2.5734
2015-08-14,2.9792
2015-08-17,-0.3807
2015-08-18,0.3821
2015-08-19,-0.0381
2015-08-20,-5.2171
2015-08-21,0.0402
2015-08-24,-4.9398
2015-08-25,-2.6193
2015-08-26,5.0759
2015-08-27,0.8671
2015-08-28,1.7191999999999998
2015-08-31,4.7887
2015-09-01,-3.4178
2015-09-02,4.493
2015-09-03,2.93
2015-09-04,-0.4067
2015-09-08,5.5308
2015-09-09,-1.4773
2015-09-10,-1.8921999999999999
2015-09-11,3.3479
2015-09-14,0.2465
2015-09-15,2.0548
2015-09-16,1.8069
2015-09-17,-0.0338
2015-09-18,-2.0291
2015-09-21,-2.3127
2015-09-22,-3.2155
2015-09-23,1.4969000000000001
2015-09-24,1.8345
2015-09-25,1.4483
2015-09-28,-6.3022
2015-09-29,-2.081
2015-09-30,3.1879
2015-10-01,1.5079
2015-10-02,-3.0797
2015-10-05,9.7196
2015-10-06,3.4753
2015-10-07,3.3586
2015-10-08,0.5416
2015-10-09,2.4398
2015-10-12,1.1135
2015-10-13,-3.7014
2015-10-14,-6.8615
2015-10-15,3.2742
2015-10-16,0.4624
2015-10-19,5.6542
2015-10-20,0.2489
2015-10-21,3.4761
2015-10-22,-5.7888
2015-10-23,-1.7191999999999998
2015-10-26,4.8267
2015-10-27,-6.2423
2015-10-28,3.9552
2015-10-29,-4.4705
2015-10-30,-6.9698
2015-11-02,5.3514
2015-11-03,1.0159
2015-11-04,-0.9387
2015-11-05,-2.5719
2015-11-06,5.1754
2015-11-09,-1.354
2015-11-10,3.9505
2015-11-11,3.8969
2015-11-12,-4.8357
2015-11-13,-2.6059
2015-11-16,2.6756
2015-11-17,-1.1401
2015-11-18,2.4053
2015-11-19,-0.2896
2015-11-20,1.323
2015-11-23,-0.0318
2015-11-24,-1.3699
2015-11-25,6.2661
2015-11-27,0.2128
2015-11-30,0.8796
2015-12-01,6.8551
2015-12-02,-3.686
2015-12-03,-10.78
2015-12-04,0.2947
2015-12-07,-10.937
2015-12-08,1.0997
2015-12-09,-4.8223
2015-12-10,2.8571
2015-12-11,-7.6296
2015-12-14,-1.6038000000000001
2015-12-15,1.2631999999999999
2015-12-16,3.7827
2015-12-17,-6.2427
2015-12-18,-4.7974
2015-12-21,-5.2562999999999995
2015-12-22,4.0348
2015-12-23,2.7325
2015-12-24,-0.5148
2015-12-28,-1.2505
2015-12-29,4.1048
2015-12-30,3.146
2015-12-31,-1.0573
2016-01-04,-4.1102
2016-01-05,0.4286
2016-01-06,-3.8839
2016-01-07,-3.7744
2016-01-08,7.4296
2016-01-11,1.1168
2016-01-12,-1.0195
2016-01-13,-7.2532
2016-01-14,2.8689999999999998
2016-01-15,-2.2042
2016-01-19,-5.6578
2016-01-20,-1.4139
2016-01-21,1.6815
2016-01-22,6.323
2016-01-25,-3.2479
2016-01-26,2.2695
2016-01-27,-0.3699
2016-01-28,-1.3921000000000001
2016-01-29,3.3412
2016-02-01,-0.7741
2016-02-02,-4.7728
2016-02-03,-2.2169
2016-02-04,3.45
2016-02-05,-4.6689
2016-02-08,-0.9495
2016-02-09,2.4218
2016-02-10,0.0985
2016-02-11,-4.0846
2016-02-12,10.2104
2016-02-16,0.0466
2016-02-17,0.5119
2016-02-18,-0.5556
2016-02-19,-0.2793
2016-02-22,4.7619
2016-02-23,-0.8021
2016-02-24,0.4942
2016-02-25,3.8444000000000003
2016-02-26,0.904
2016-02-29,1.2799
2016-03-01,2.4853
2016-03-02,-3.4114
2016-03-03,3.2766
2016-03-04,-8.1582
2016-03-07,1.1663999999999999
2016-03-08,-2.7494
2016-03-09,9.7127
2016-03-10,-2.8263
2016-03-11,-2.3097
2016-03-14,-1.9702
2016-03-15,-2.7691
2016-03-16,1.424
2016-03-17,3.3967
2016-03-18,5.3438
2016-03-21,0.3742
2016-03-22,-1.2428
2016-03-23,-3.4815
2016-03-24,-0.0869
2016-03-28,1.3484
2016-03-29,3.691
2016-03-30,-1.697
2016-03-31,1.9367999999999999
2016-04-01,-0.6609
2016-04-04,-2.5364
2016-04-05,0.8959
2016-04-06,12.685
2016-04-07,1.0507
2016-04-08,1.3739
2016-04-11,0.7692
2016-04-12,1.1632
2016-04-13,0.1437
2016-04-14,0.7894
2016-04-15,-1.1392
2016-04-18,1.8725
2016-04-19,-3.0399
2016-04-20,0.9479
2016-04-21,1.2279
2016-04-22,4.0671
2016-04-25,-1.9541
2016-04-26,1.3986
2016-04-27,-0.8621
2016-04-28,-2.9217
2016-04-29,0.3583
2016-05-02,1.321
2016-05-03,-2.1142
2016-05-04,-0.8639
2016-05-05,1.5614
2016-05-06,0.8223
2016-05-09,4.9645
2016-05-10,-7.0946
2016-05-11,-3.3455
2016-05-12,-4.2137
2016-05-13,1.0605
2016-05-16,-0.4275
2016-05-17,-2.8884
2016-05-18,-0.422
2016-05-19,0.2624
2016-05-20,1.8519
2016-05-23,-1.1858
2016-05-24,6.48
2016-05-25,-0.7889
2016-05-26,1.5903
2016-05-27,0.8572
2016-05-31,-0.1478
2016-06-01,-0.4441
2016-06-02,-0.1115
2016-06-03,3.9449
2016-06-06,2.2198
2016-06-07,1.0508
2016-06-08,-1.7330999999999999
2016-06-09,0.1058
2016-06-10,-0.0352
2016-06-13,-2.7846
2016-06-14,0.4351
2016-06-15,4.4765
2016-06-16,0.0346
2016-06-17,2.9361
2016-06-20,1.0738
2016-06-21,-1.162
2016-06-22,0.4703
2016-06-23,1.8054000000000001
2016-06-24,-1.1494
2016-06-27,-3.1894
2016-06-28,4.1524
2016-06-29,3.5914
2016-06-30,1.5903
2016-07-01,2.8178
2016-07-05,-1.9487999999999999
2016-07-06,3.1677
2016-07-07,-1.3245
2016-07-08,3.7523
2016-07-11,-0.9703
2016-07-12,1.7518
2016-07-13,0.1167
2016-07-14,-3.993
2016-07-15,1.4876
2016-07-18,0.8077
2016-07-19,-1.454
2016-07-20,0.5119
2016-07-21,4.1642
2016-07-22,0.1438
2016-07-25,1.8093
2016-07-26,2.1157
2016-07-27,-1.5192999999999999
2016-07-28,-1.2342
2016-07-29,-2.4993
2016-08-01,1.8934
2016-08-02,-2.0583
2016-08-03,1.4011
2016-08-04,-4.8071
2016-08-05,-1.2096
2016-08-08,-1.0407
2016-08-09,6.712
2016-08-10,0.1449
2016-08-11,3.2996
2016-08-12,-4.2589
2016-08-15,-0.3219
2016-08-16,-0.2055
2016-08-17,0.2648
2016-08-18,1.6432
2016-08-19,-1.2413
2016-08-22,-0.76
2016-08-23,2.0029
2016-08-24,0.462
2016-08-25,2.4432
2016-08-26,-0.477
2016-08-29,5.7513
2016-08-30,3.6790000000000003
2016-08-31,-1.2085
2016-09-01,0.4425
2016-09-02,-0.9588
2016-09-06,0.8634
2016-09-07,2.3606
2016-09-08,-1.3685
2016-09-09,-7.9651
2016-09-12,4.0201
2016-09-13,-2.657
2016-09-14,-0.8547
2016-09-15,1.891
2016-09-16,-2.7566
2016-09-19,0.8981
2016-09-20,-1.5577
2016-09-21,2.7126
2016-09-22,1.458
2016-09-23,-0.8406
2016-09-26,-0.5196
2016-09-27,-0.4398
2016-09-28,1.4081000000000001
2016-09-29,0.4084
2016-09-30,-0.1085
2016-10-03,0.3529
2016-10-04,-4.7606
2016-10-05,0.9372
2016-10-06,-1.3225
2016-10-07,-4.0205
2016-10-10,0.0594
2016-10-11,-1.8409
2016-10-12,-0.8167
2016-10-13,-1.8603
2016-10-14,0.9012
2016-10-17,0.0616
2016-10-18,0.5232
2016-10-19,0.9492
2016-10-20,-2.3658
2016-10-21,0.497
2016-10-24,-2.3493
2016-10-25,-3.6087
2016-10-26,-1.8391
2016-10-27,-2.5761
2016-10-28,0.2404
2016-10-31,1.9527
2016-11-01,-0.8737
2016-11-02,0.3051
2016-11-03,1.0477
2016-11-04,5.2508
2016-11-07,-0.4131
2016-11-08,2.9355
2016-11-09,-2.3869
2016-11-10,-1.7783
2016-11-11,0.7436
2016-11-14,-1.1232
2016-11-15,0.779
2016-11-16,-2.0934
2016-11-17,6.0526
2016-11-18,-0.1241
2016-11-21,-0.3727
2016-11-22,2.5561
2016-11-23,-0.1824
2016-11-25,1.1876
2016-11-28,-1.0834
2016-11-29,2.0688
2016-11-30,-2.6826
2016-12-01,-3.4916
2016-12-02,1.206
2016-12-05,1.4111
2016-12-06,-2.5356
2016-12-07,1.6179999999999999
2016-12-08,3.4655
2016-12-09,-4.7677
2016-12-12,-2.7883
2016-12-13,0.0326
2016-12-14,-2.7045
2016-12-15,-2.9471
2016-12-16,-0.6901
2016-12-19,0.4864
2016-12-20,0.242
2016-12-21,3.1045
2016-12-22,-0.6691
2016-12-23,0.0
2016-12-27,-0.1347
2016-12-28,-2.597
2016-12-29,-0.8657
2016-12-30,0.3493
2017-01-03,0.2088
2017-01-04,1.3199
2017-01-05,1.8512
2017-01-06,-0.2693
2017-01-09,-2.3625
2017-01-10,2.6616
2017-01-11,2.4579
2017-01-12,0.4929
2017-01-13,0.8175
2017-01-17,1.6542
2017-01-18,-1.4678
2017-01-19,-4.8251
2017-01-20,-0.1701
2017-01-23,0.2386
2017-01-24,4.5903
2017-01-25,4.6489
2017-01-26,-0.1553
2017-01-27,-1.3068
2017-01-30,-2.9318999999999997
2017-01-31,0.8769
2017-02-01,-1.159
2017-02-02,0.5537
2017-02-03,1.5225
2017-02-06,-11.8698
2017-02-07,0.0
2017-02-08,-0.7965
2017-02-09,2.4453
2017-02-10,1.1756
2017-02-13,1.9365999999999999
2017-02-14,0.1382
2017-02-15,-0.138
2017-02-16,-0.1727
2017-02-17,-0.1384
2017-02-21,1.6979
2017-02-22,-0.477
2017-02-23,-1.8487
2017-02-24,0.1046
2017-02-27,1.8467
2017-02-28,-0.7527
2017-03-01,1.4822
2017-03-02,-1.7663
2017-03-03,3.4232
2017-03-06,-3.009
2017-03-07,12.7542
2017-03-08,0.8254
2017-03-09,-2.2438
2017-03-10,0.031
2017-03-13,-3.7209
2017-03-14,0.5797
2017-03-15,1.3128
2017-03-16,1.6751
2017-03-17,0.0311
2017-03-20,-0.4351
2017-03-21,-1.7166000000000001
2017-03-22,0.0953
2017-03-23,0.8566
2017-03-24,0.3775
2017-03-27,2.037
2017-03-28,2.8256
2017-03-29,1.1051
2017-03-30,-0.0886
2017-03-31,0.2661
2017-04-03,-0.1769
2017-04-04,0.384
2017-04-05,-0.7357
2017-04-06,-6.1073
2017-04-07,-2.526
2017-04-10,-1.5873
2017-04-11,0.7242
2017-04-12,-1.5359
2017-04-13,-0.1991
2017-04-17,1.6295
2017-04-18,1.1126
2017-04-19,-0.2589
2017-04-20,0.3245
2017-04-21,0.194
2017-04-24,-0.3873
2017-04-25,-0.162
2017-04-26,0.4869
2017-04-27,3.7145
2017-04-28,-0.872
2017-05-01,-0.1885
2017-05-02,-1.4163999999999999
2017-05-03,-0.9259
2017-05-04,-4.8663
2017-05-05,0.7114
2017-05-08,-2.3209
2017-05-09,13.1887
2017-05-10,-2.2209
2017-05-11,-0.7778
2017-05-12,-0.439
2017-05-15,2.9606
2017-05-16,3.8544
2017-05-17,-5.2135
2017-05-18,-0.5594
2017-05-19,1.4375
2017-05-22,0.2465
2017-05-23,-0.9834
2017-05-24,0.5897
2017-05-25,-0.0309
2017-05-26,0.0309
2017-05-30,-0.3085
2017-05-31,0.2786
2017-06-01,2.4074
2017-06-02,3.6769
2017-06-05,-0.0581
2017-06-06,4.8866
2017-06-07,-0.1941
2017-06-08,0.5557
2017-06-09,0.1382
2017-06-12,1.0486
2017-06-13,0.8738
2017-06-14,0.5414
2017-06-15,-0.2154
2017-06-16,0.3508
2017-06-19,0.5916
2017-06-20,0.9623
2017-06-21,-0.1589
2017-06-22,-0.1061
2017-06-23,0.9026
2017-06-26,3.7622
2017-06-27,-2.1298
2017-06-28,2.8497
2017-06-29,-1.335
2017-06-30,2.5785
2017-07-03,-0.5475
2017-07-05,1.3263
2017-07-06,-1.4571
2017-07-07,5.0376
2017-07-10,1.1453
2017-07-11,-0.4954
2017-07-12,0.3319
2017-07-13,-0.4962
2017-07-14,0.8312
2017-07-17,1.8135
2017-07-18,-1.6886
2017-07-19,0.2353
2017-07-20,-0.6573
2017-07-21,2.2684
2017-07-24,0.5776
2017-07-25,1.9756
2017-07-26,-0.6533
2017-07-27,0.0907
2017-07-28,-0.3851
2017-07-31,0.7505
2017-08-01,2.0542
2017-08-02,0.9511
2017-08-03,1.4242
2017-08-04,2.4843
2017-08-07,0.8432
2017-08-08,1.3378
2017-08-09,-4.9917
2017-08-10,-1.65
2017-08-11,1.2362
2017-08-14,1.5264
2017-08-15,-0.0215
2017-08-16,0.5585
2017-08-17,-0.6836
2017-08-18,-1.097
2017-08-21,-0.5655
2017-08-22,-0.3062
2017-08-23,-1.3602
2017-08-24,-2.7135
2017-08-25,0.1143
2017-08-28,-4.5443999999999996
2017-08-29,-1.5789
2017-08-30,-0.1215
2017-08-31,3.5288
2017-09-01,5.5477
2017-09-05,-2.7617000000000003
2017-09-06,-1.6491
2017-09-07,2.422
2017-09-08,-0.864
2017-09-11,1.4679
2017-09-12,3.3228
2017-09-13,-1.422
2017-09-14,0.0
2017-09-15,-0.8655
2017-09-18,0.9626
2017-09-19,3.4812
2017-09-20,-1.607
2017-09-21,-0.3484
2017-09-22,-0.9834
2017-09-25,0.5959
2017-09-26,1.075
2017-09-27,0.3039
2017-09-28,3.5707
2017-09-29,1.4835
2017-10-02,0.8441
2017-10-03,-0.0204
2017-10-04,3.4919000000000002
2017-10-05,2.8611
2017-10-06,0.2877
2017-10-09,1.3389
2017-10-10,0.0944
2017-10-11,0.6411
2017-10-12,1.143
2017-10-13,0.0185
2017-10-16,-0.2964
2017-10-17,-0.0557
2017-10-18,1.0781
2017-10-19,1.5079
2017-10-20,1.3043
2017-10-23,0.2504
2017-10-24,2.6757
2017-10-25,-1.0598
2017-10-26,0.1405
2017-10-27,3.5244999999999997
2017-10-30,0.0169
2017-10-31,2.1677
2017-11-01,1.7073
2017-11-02,-2.2001
2017-11-03,0.1666
2017-11-06,3.0278
2017-11-07,5.0702
2017-11-08,-3.3810000000000002
2017-11-09,1.3043
2017-11-10,-0.8479
2017-11-13,3.3729
2017-11-14,-0.1838
2017-11-15,-2.8085
2017-11-16,-1.4527
2017-11-17,1.7786
2017-11-20,2.9282
2017-11-21,3.5944000000000003
2017-11-22,-0.502
2017-11-24,0.0742
2017-11-27,0.6524
2017-11-28,3.5504
2017-11-29,-1.9633
2017-11-30,1.8864999999999998
2017-12-01,-0.5127
2017-12-04,-3.078
2017-12-05,-1.2703
2017-12-06,0.4638
2017-12-07,4.6314
2017-12-08,1.9641
2017-12-11,-1.6332
2017-12-12,0.369
2017-12-13,0.5373
2017-12-14,-0.9141
2017-12-15,3.0088
2017-12-18,1.9702
2017-12-19,0.054
2017-12-20,0.5402
2017-12-21,-0.8328
2017-12-22,-1.5847
2017-12-26,0.4542
2017-12-27,3.384
2017-12-28,2.0276
2017-12-29,-2.5458
2018-01-02,0.9596
2018-01-03,3.9868
2018-01-04,-4.1767
2018-01-05,2.5835
2018-01-08,-0.5037
2018-01-09,-1.3629
2018-01-10,-3.0794
2018-01-11,4.3041
2018-01-12,-1.5880999999999998
2018-01-16,-8.0556
2018-01-17,3.6829
2018-01-18,-1.0823
2018-01-19,0.0561
2018-01-22,0.7991
2018-01-23,5.2295
2018-01-24,1.4539
2018-01-25,-5.9145
2018-01-26,-1.4123999999999999
2018-01-29,-5.7444
2018-01-30,1.2517
2018-01-31,-0.3974
2018-02-01,0.3103
2018-02-02,0.7659
2018-02-05,-3.4644
2018-02-06,-2.0594
2018-02-07,-0.4174
2018-02-08,-8.3217
2018-02-09,0.779
2018-02-12,3.8481
2018-02-13,3.8510999999999997
2018-02-14,-0.2026
2018-02-15,1.4052
2018-02-16,1.2625
2018-02-20,-0.4865
2018-02-21,1.696
2018-02-22,-2.3438
2018-02-23,1.1231
2018-02-26,1.2019
2018-02-27,-5.5923
2018-02-28,-9.8885
2018-03-01,0.7245
2018-03-02,-0.1053
2018-03-05,1.4226
2018-03-06,5.0563
2018-03-07,2.4065
2018-03-08,-2.6557
2018-03-09,3.9187
2018-03-12,2.2434
2018-03-13,4.6685
2018-03-14,-1.6503
2018-03-15,-2.3432
2018-03-16,0.9288
2018-03-19,1.3957
2018-03-20,2.0421
2018-03-21,2.2977
2018-03-22,-1.6808999999999998
2018-03-23,0.5306
2018-03-26,4.1196
2018-03-27,-1.1687
2018-03-28,0.0712
2018-03-29,0.4698
2018-04-02,-5.5831
