ticker,ALEX US Equity
2012-11-13,0.2787
2012-11-14,-4.8645
2012-11-15,-0.073
2012-11-16,0.1827
2012-11-19,1.7877
2012-11-20,1.8279999999999998
2012-11-21,0.6688
2012-11-23,1.6434
2012-11-26,1.1696
2012-11-27,-0.136
2012-11-28,-0.1021
2012-11-29,1.1588
2012-11-30,0.6065
2012-12-03,-2.9806
2012-12-04,1.2081
2012-12-05,-1.3643
2012-12-06,0.2075
2012-12-07,-0.5866
2012-12-10,1.1801
2012-12-11,0.1029
2012-12-12,-0.6511
2012-12-13,-1.4143
2012-12-14,-0.4549
2012-12-17,0.5975
2012-12-18,-0.4193
2012-12-19,-1.1228
2012-12-20,1.5259
2012-12-21,-0.1398
2012-12-24,0.28
2012-12-26,-0.8377
2012-12-27,1.5488
2012-12-28,-0.8666
2012-12-31,2.6923
2013-01-02,1.6684
2013-01-03,-1.3731
2013-01-04,0.3056
2013-01-07,-1.1171
2013-01-08,2.0541
2013-01-09,-0.0671
2013-01-10,-0.235
2013-01-11,0.2692
2013-01-14,0.4362
2013-01-15,0.7016
2013-01-16,0.5972
2013-01-17,1.6160999999999999
2013-01-18,0.779
2013-01-22,3.0596
2013-01-23,0.1875
2013-01-24,0.9357
2013-01-25,2.9048
2013-01-28,-0.4204
2013-01-29,0.6936
2013-01-30,-0.4193
2013-01-31,1.0526
2013-02-01,0.2381
2013-02-04,0.2078
2013-02-05,2.637
2013-02-06,2.2229
2013-02-07,-0.9319
2013-02-08,0.3991
2013-02-11,-1.9022999999999999
2013-02-12,1.3314
2013-02-13,0.6855
2013-02-14,-0.3121
2013-02-15,-0.0569
2013-02-19,0.2278
2013-02-20,0.3409
2013-02-21,-2.0668
2013-02-22,1.8213
2013-02-25,-1.448
2013-02-26,1.4405000000000001
2013-02-27,1.1076
2013-02-28,-1.0393
2013-03-01,0.6529
2013-03-04,1.9459
2013-03-05,1.0235
2013-03-06,-0.8215
2013-03-07,0.8283
2013-03-08,-2.2727
2013-03-11,-0.5324
2013-03-12,-0.0282
2013-03-13,0.1972
2013-03-14,1.631
2013-03-15,-0.9408
2013-03-18,-0.8101
2013-03-19,0.2816
2013-03-20,0.6178
2013-03-21,-0.921
2013-03-22,0.1408
2013-03-25,-0.4782
2013-03-26,0.2544
2013-03-27,0.1692
2013-03-28,0.6192
2013-04-01,-1.035
2013-04-02,-2.3742
2013-04-03,-2.1424
2013-04-04,1.1834
2013-04-05,0.2339
2013-04-08,0.5834
2013-04-09,-0.174
2013-04-10,1.6560000000000001
2013-04-11,0.7145
2013-04-12,1.3053
2013-04-15,-4.8459
2013-04-16,0.7065
2013-04-17,-1.9585
2013-04-18,0.1193
2013-04-19,0.2978
2013-04-22,-0.8017
2013-04-23,0.3891
2013-04-24,-1.1032
2013-04-25,1.7486000000000002
2013-04-26,-0.4148
2013-04-29,0.5951
2013-04-30,0.7394
2013-05-01,-2.936
2013-05-02,-0.5142
2013-05-03,1.2162
2013-05-06,-0.03
2013-05-07,0.601
2013-05-08,-0.5078
2013-05-09,2.1015
2013-05-10,-0.8527
2013-05-13,-1.6904
2013-05-14,1.267
2013-05-15,1.0724
2013-05-16,2.5052
2013-05-17,1.4950999999999999
2013-05-20,1.2465
2013-05-21,1.0912
2013-05-22,0.6089
2013-05-23,-2.2558
2013-05-24,-0.1689
2013-05-28,-1.1559
2013-05-29,-0.599
2013-05-30,1.2626
2013-05-31,0.0
2013-06-03,1.3602
2013-06-04,0.7828
2013-06-05,-0.4161
2013-06-06,3.0084
2013-06-07,-3.894
2013-06-10,1.2662
2013-06-11,-2.3896
2013-06-12,-0.1708
2013-06-13,6.6724
2013-06-14,-1.2831000000000001
2013-06-17,5.1449
2013-06-18,5.2537
2013-06-19,-4.0861
2013-06-20,1.0459
2013-06-21,0.5807
2013-06-24,0.2008
2013-06-25,0.2756
2013-06-26,-0.0999
2013-06-27,0.0
2013-06-28,-0.6002
2013-07-01,1.3836
2013-07-02,-0.7444
2013-07-03,0.225
2013-07-05,2.22
2013-07-08,-1.3421
2013-07-09,0.6431
2013-07-10,-0.2458
2013-07-11,2.4883
2013-07-12,1.8269
2013-07-15,0.3305
2013-07-16,1.9529
2013-07-17,0.9924
2013-07-18,4.936
2013-07-19,-1.0017
2013-07-22,-0.242
2013-07-23,-0.3087
2013-07-24,-2.9638999999999998
2013-07-25,0.2507
2013-07-26,-1.1369
2013-07-29,-0.414
2013-07-30,2.0554
2013-07-31,0.2263
2013-08-01,2.2127
2013-08-02,-2.2973
2013-08-05,0.6557
2013-08-06,-2.4708
2013-08-07,-1.9116
2013-08-08,0.3287
2013-08-09,-1.802
2013-08-12,-1.5968
2013-08-13,-3.1727
2013-08-14,-4.1271
2013-08-15,-0.6261
2013-08-16,-0.2363
2013-08-19,-0.5263
2013-08-20,3.0688
2013-08-21,-0.8214
2013-08-22,-0.0518
2013-08-23,0.5438
2013-08-26,-0.5408
2013-08-27,-4.0135
2013-08-28,0.8093
2013-08-29,-0.2676
2013-08-30,-3.4881
2013-09-03,-3.8365
2013-09-04,2.9199
2013-09-05,-2.1067
2013-09-06,0.8895
2013-09-09,2.3606
2013-09-10,1.4447999999999999
2013-09-11,2.1364
2013-09-12,1.3945
2013-09-13,-0.3438
2013-09-16,-0.6635
2013-09-17,2.3778
2013-09-18,2.453
2013-09-19,-1.732
2013-09-20,-2.5661
2013-09-23,-1.5430000000000001
2013-09-24,-0.6755
2013-09-25,-0.6257
2013-09-26,-0.2737
2013-09-27,-1.9489
2013-09-30,0.8399
2013-10-01,4.8306000000000004
2013-10-02,-0.3972
2013-10-03,-0.7179
2013-10-04,1.6336
2013-10-07,-0.2108
2013-10-08,0.0
2013-10-09,0.4489
2013-10-10,1.9453
2013-10-11,2.2434
2013-10-14,-0.5296
2013-10-15,-1.0903
2013-10-16,0.3332
2013-10-17,4.2667
2013-10-18,-0.9066
2013-10-21,-2.3244
2013-10-22,1.3671
2013-10-23,-1.998
2013-10-24,0.4077
2013-10-25,-1.4975
2013-10-28,0.438
2013-10-29,-1.8214000000000001
2013-10-30,-1.202
2013-10-31,-2.1423
2013-11-01,0.6757
2013-11-04,1.6644
2013-11-05,-2.7198
2013-11-06,-0.5978
2013-11-07,-1.4489
2013-11-08,1.1928
2013-11-11,-1.2884
2013-11-12,0.2222
2013-11-13,0.6096
2013-11-14,0.3305
2013-11-15,0.2745
2013-11-18,-0.3011
2013-11-19,2.4436999999999998
2013-11-20,1.3401
2013-11-21,-0.238
2013-11-22,-0.5302
2013-11-25,0.0267
2013-11-26,0.373
2013-11-27,1.0088
2013-11-29,-0.6833
2013-12-02,-0.3969
2013-12-03,0.4516
2013-12-04,-0.0264
2013-12-05,-0.3439
2013-12-06,3.3714
2013-12-09,0.1798
2013-12-10,-1.3074
2013-12-11,-1.3247
2013-12-12,-0.3159
2013-12-13,0.0
2013-12-16,5.5981
2013-12-17,-1.4754
2013-12-18,2.9949
2013-12-19,-4.0414
2013-12-20,3.0046
2013-12-23,-0.2493
2013-12-24,2.1245
2013-12-26,-0.9055
2013-12-27,1.2349
2013-12-30,0.1952
2013-12-31,1.607
2014-01-02,-0.5272
2014-01-03,1.5177
2014-01-06,0.2848
2014-01-07,-0.2603
2014-01-08,0.0
2014-01-09,1.6844999999999999
2014-01-10,-0.9566
2014-01-13,-2.6148
2014-01-14,1.016
2014-01-15,-0.0479
2014-01-16,0.1437
2014-01-17,-1.2201
2014-01-21,-0.8234
2014-01-22,0.757
2014-01-23,0.0969
2014-01-24,-1.1622
2014-01-27,-1.7883
2014-01-28,0.2744
2014-01-29,-1.3433
2014-01-30,-1.0338
2014-01-31,-0.3567
2014-02-03,-3.5029
2014-02-04,-0.2385
2014-02-05,-0.9296
2014-02-06,0.563
2014-02-07,0.6405
2014-02-10,-0.1326
2014-02-11,0.6373
2014-02-12,1.6623
2014-02-13,0.3114
2014-02-14,-1.2419
2014-02-18,1.8338999999999999
2014-02-19,-1.2606
2014-02-20,0.5211
2014-02-21,8.3981
2014-02-24,-0.0239
2014-02-25,-2.4874
2014-02-26,-0.0245
2014-02-27,0.4907
2014-02-28,1.6113
2014-03-03,-1.8500999999999999
2014-03-04,3.4027
2014-03-05,-0.9233
2014-03-06,-2.2222
2014-03-07,0.8065
2014-03-10,0.1212
2014-03-11,0.8232
2014-03-12,1.3208
2014-03-13,0.0
2014-03-14,1.4458
2014-03-17,0.1869
2014-03-18,2.3787
2014-03-19,0.2961
2014-03-20,0.2044
2014-03-21,0.272
2014-03-24,0.7233
2014-03-25,-2.4237
2014-03-26,-2.7599
2014-03-27,0.0946
2014-03-28,-0.9452
2014-03-31,1.5267
2014-04-01,-1.0103
2014-04-02,-1.0444
2014-04-03,-2.1348
2014-04-04,-0.9559
2014-04-07,-0.5692
2014-04-08,1.7919
2014-04-09,0.6601
2014-04-10,-2.2103
2014-04-11,-0.6458
2014-04-14,-0.875
2014-04-15,-2.4464
2014-04-16,0.2844
2014-04-17,0.5672
2014-04-21,-0.0769
2014-04-22,1.3597000000000001
2014-04-23,-2.126
2014-04-24,0.6982
2014-04-25,-1.3611
2014-04-28,-2.3692
2014-04-29,0.0533
2014-04-30,-0.5597
2014-05-01,0.1608
2014-05-02,2.6224
2014-05-05,0.1565
2014-05-06,-2.3171
2014-05-07,0.8529
2014-05-08,1.2156
2014-05-09,-0.8094
2014-05-12,5.2645
2014-05-13,-2.3256
2014-05-14,-2.1784
2014-05-15,-2.1745
2014-05-16,0.3482
2014-05-19,-0.5338
2014-05-20,-1.3416000000000001
2014-05-21,0.3807
2014-05-22,2.9802
2014-05-23,1.2891
2014-05-27,2.2078
2014-05-28,-0.1779
2014-05-29,-1.502
2014-05-30,-2.016
2014-06-02,-0.6858
2014-06-03,5.0199
2014-06-04,-0.9863
2014-06-05,2.2733
2014-06-06,1.0989
2014-06-09,3.5326
2014-06-10,-1.0976
2014-06-11,-1.5923
2014-06-12,-1.2503
2014-06-13,0.422
2014-06-16,0.2225
2014-06-17,1.5047000000000001
2014-06-18,-0.4131
2014-06-19,0.0244
2014-06-20,1.2198
2014-06-23,-0.2169
2014-06-24,-2.0531
2014-06-25,0.3453
2014-06-26,-0.5161
2014-06-27,-0.42
2014-06-30,2.8281
2014-07-01,0.6755
2014-07-02,-1.342
2014-07-03,-0.8987
2014-07-07,-3.3088
2014-07-08,-0.4056
2014-07-09,6.8974
2014-07-10,-0.5238
2014-07-11,-1.2207
2014-07-14,0.8238
2014-07-15,-2.6676
2014-07-16,-1.2346
2014-07-17,-0.8
2014-07-18,1.1844999999999999
2014-07-21,-2.4657999999999998
2014-07-22,-0.2554
2014-07-23,1.0753
2014-07-24,-1.0638
2014-07-25,-0.8705
2014-07-28,0.0775
2014-07-29,-0.3355
2014-07-30,0.5438
2014-07-31,-1.6997
2014-08-01,-0.4716
2014-08-04,1.7372999999999998
2014-08-05,0.6727
2014-08-06,2.0046
2014-08-07,-1.033
2014-08-08,0.051
2014-08-11,0.5604
2014-08-12,-0.7599
2014-08-13,1.1996
2014-08-14,2.0429
2014-08-15,-0.7415
2014-08-18,2.241
2014-08-19,-0.9498
2014-08-20,-1.0327
2014-08-21,0.646
2014-08-22,0.938
2014-08-25,0.0489
2014-08-26,0.22
2014-08-27,-0.7805
2014-08-28,-0.4425
2014-08-29,0.9877
2014-09-02,1.7115
2014-09-03,-2.0913
2014-09-04,-0.7611
2014-09-05,0.8906
2014-09-08,-0.4904
2014-09-09,-0.2957
2014-09-10,-0.1483
2014-09-11,0.1733
2014-09-12,-1.1614
2014-09-15,-0.7
2014-09-16,0.3525
2014-09-17,-0.7275
2014-09-18,-1.6679
2014-09-19,-1.8504
2014-09-22,-1.8853
2014-09-23,-1.3611
2014-09-24,0.7305
2014-09-25,-2.0951
2014-09-26,1.5364
2014-09-29,-0.027
2014-09-30,-2.7838000000000003
2014-10-01,-1.4178
2014-10-02,0.5922
2014-10-03,0.028
2014-10-06,-1.3173
2014-10-07,-0.71
2014-10-08,3.0034
2014-10-09,-1.1663000000000001
2014-10-10,-0.562
2014-10-13,-1.102
2014-10-14,0.4857
2014-10-15,-1.2226
2014-10-16,2.3316
2014-10-17,-0.3938
2014-10-20,1.5532
2014-10-21,3.198
2014-10-22,-2.048
2014-10-23,4.8143
2014-10-24,-1.1286
2014-10-27,1.3804
2014-10-28,3.823
2014-10-29,-2.4464
2014-10-30,1.3444
2014-10-31,2.1173
2014-11-03,-2.648
2014-11-04,0.2566
2014-11-05,0.6911
2014-11-06,3.635
2014-11-07,-1.4243999999999999
2014-11-10,0.7474
2014-11-11,-0.816
2014-11-12,-0.2992
2014-11-13,-0.9002
2014-11-14,-0.4037
2014-11-17,-1.2921
2014-11-18,0.308
2014-11-19,-1.9959
2014-11-20,1.3054999999999999
2014-11-21,0.4897
2014-11-24,0.7951
2014-11-25,-1.5776
2014-11-26,-0.181
2014-11-28,-1.3727
2014-12-01,-1.7595
2014-12-02,2.085
2014-12-03,1.0212
2014-12-04,-0.985
2014-12-05,0.9686
2014-12-08,-3.7075
2014-12-09,-1.7231999999999998
2014-12-10,-0.1644
2014-12-11,0.1647
2014-12-12,-0.9863
2014-12-15,0.166
2014-12-16,-0.3039
2014-12-17,3.7961
2014-12-18,2.5627
2014-12-19,5.4138
2014-12-22,-1.1605
2014-12-23,-0.7994
2014-12-24,0.9569
2014-12-26,-0.1746
2014-12-29,0.1749
2014-12-30,0.0748
2014-12-31,-2.1436
2015-01-02,1.3245
2015-01-05,-0.4274
2015-01-06,-3.1558
2015-01-07,-0.3389
2015-01-08,1.0201
2015-01-09,-0.2589
2015-01-12,-1.6355
2015-01-13,0.0792
2015-01-14,0.923
2015-01-15,-2.7959
2015-01-16,2.5269
2015-01-20,-0.9439
2015-01-21,1.1646
2015-01-22,2.4594
2015-01-23,0.4597
2015-01-26,1.7793999999999999
2015-01-27,-1.6234
2015-01-28,-2.5133
2015-01-29,2.6042
2015-01-30,-2.8933999999999997
2015-02-02,0.6012
2015-02-03,4.1569
2015-02-04,-1.1973
2015-02-05,1.4138
2015-02-06,-1.5204
2015-02-09,-2.2526
2015-02-10,0.6473
2015-02-11,-0.2315
2015-02-12,3.0428
2015-02-13,0.3003
2015-02-17,0.0499
2015-02-18,0.5736
2015-02-19,-0.124
2015-02-20,0.0993
2015-02-23,0.372
2015-02-24,0.0741
2015-02-25,0.2963
2015-02-26,0.0985
2015-02-27,-0.5657
2015-03-02,0.6926
2015-03-03,-1.3756
2015-03-04,-1.32
2015-03-05,0.3281
2015-03-06,-1.0063
2015-03-09,1.0419
2015-03-10,-2.7163
2015-03-11,1.0858
2015-03-12,0.3325
2015-03-13,-0.3314
2015-03-16,1.7136
2015-03-17,-0.2766
2015-03-18,3.1518
2015-03-19,-1.8577
2015-03-20,2.7645999999999997
2015-03-23,-0.2666
2015-03-24,0.6318
2015-03-25,-0.3622
2015-03-26,0.3635
2015-03-27,0.2415
2015-03-30,3.5172
2015-03-31,0.4887
2015-04-01,-1.3664
2015-04-02,0.2583
2015-04-06,1.9203999999999999
2015-04-07,-2.3438
2015-04-08,1.5529
2015-04-09,-1.645
2015-04-10,0.1885
2015-04-13,-1.2227000000000001
2015-04-14,-0.8331
2015-04-15,-0.312
2015-04-16,0.2889
2015-04-17,0.072
2015-04-20,0.8637
2015-04-21,-0.666
2015-04-22,-0.1437
2015-04-23,-0.2398
2015-04-24,-0.1923
2015-04-27,-0.3854
2015-04-28,0.3627
2015-04-29,-0.4577
2015-04-30,-2.0329
2015-05-01,-0.3211
2015-05-04,-0.2726
2015-05-05,-1.8141
2015-05-06,0.7087
2015-05-07,0.8294
2015-05-08,5.6401
2015-05-11,-1.0158
2015-05-12,-0.7637
2015-05-13,-1.3468
2015-05-14,1.9015
2015-05-15,1.0766
2015-05-18,0.6154
2015-05-19,-1.1762
2015-05-20,0.2856
2015-05-21,-1.1156
2015-05-22,-0.6241
2015-05-26,-1.256
2015-05-27,1.1497
2015-05-28,0.8706
2015-05-29,-1.5344
2015-06-01,-0.0487
2015-06-02,-0.6821
2015-06-03,0.0
2015-06-04,-1.9377
2015-06-05,0.2751
2015-06-08,-0.6984
2015-06-09,-0.3266
2015-06-10,0.5796
2015-06-11,0.2005
2015-06-12,-0.4251
2015-06-15,-0.9292
2015-06-16,1.3688
2015-06-17,-0.2751
2015-06-18,2.332
2015-06-19,0.5881
2015-06-22,0.341
2015-06-23,-0.3399
2015-06-24,-2.0705999999999998
2015-06-25,-0.5224
2015-06-26,0.8502
2015-06-29,-2.8515
2015-06-30,0.5615
2015-07-01,0.5838
2015-07-02,-0.5551
2015-07-06,1.1165
2015-07-07,-0.4768
2015-07-08,-2.4206
2015-07-09,-1.3437000000000001
2015-07-10,1.6763
2015-07-13,1.0819
2015-07-14,-0.0765
2015-07-15,-0.1785
2015-07-16,-0.0511
2015-07-17,0.0511
2015-07-20,-1.1497
2015-07-21,-0.4394
2015-07-22,0.6231
2015-07-23,-1.4447999999999999
2015-07-24,-0.733
2015-07-27,-0.211
2015-07-28,-0.0264
2015-07-29,0.1322
2015-07-30,-0.528
2015-07-31,0.1858
2015-08-03,0.2119
2015-08-04,-0.2643
2015-08-05,-0.6096
2015-08-06,-0.4
2015-08-07,-3.6997
2015-08-10,1.2806
2015-08-11,1.182
2015-08-12,1.141
2015-08-13,-0.2149
2015-08-14,-0.5653
2015-08-17,1.6513
2015-08-18,-1.1451
2015-08-19,-0.8621
2015-08-20,-1.8477999999999999
2015-08-21,-0.1384
2015-08-24,-3.6041
2015-08-25,-3.9402
2015-08-26,1.6168
2015-08-27,0.9428
2015-08-28,0.2043
2015-08-31,-1.4565000000000001
2015-09-01,-1.4484
2015-09-02,0.21
2015-09-03,3.2625
2015-09-04,-0.7536
2015-09-08,1.9276
2015-09-09,-1.1175
2015-09-10,0.5216
2015-09-11,2.3061
2015-09-14,-1.4934
2015-09-15,-0.4005
2015-09-16,1.2924
2015-09-17,-0.5387
2015-09-18,-1.3397999999999999
2015-09-21,2.3115
2015-09-22,0.0
2015-09-23,-0.0282
2015-09-24,-0.8192
2015-09-25,-0.7975
2015-09-28,-2.2969
2015-09-29,1.0285
2015-09-30,-0.1454
2015-10-01,0.1748
2015-10-02,0.9305
2015-10-05,2.7946
2015-10-06,-0.8688
2015-10-07,1.6115
2015-10-08,2.1146
2015-10-09,0.5722
2015-10-12,0.0271
2015-10-13,-1.3272
2015-10-14,-0.7686
2015-10-15,2.7939
2015-10-16,0.0269
2015-10-19,-0.2152
2015-10-20,0.7819
2015-10-21,-2.1134
2015-10-22,2.1864
2015-10-23,0.5884
2015-10-26,-0.5052
2015-10-27,-2.2448
2015-10-28,4.784
2015-10-29,0.287
2015-10-30,-1.821
2015-11-02,3.0472
2015-11-03,-0.6428
2015-11-04,-1.1905000000000001
2015-11-05,1.2833999999999999
2015-11-06,-1.3727
2015-11-09,-2.5473
2015-11-10,1.3473
2015-11-11,-0.2925
2015-11-12,-2.4533
2015-11-13,-1.7496
2015-11-16,0.3339
2015-11-17,0.2219
2015-11-18,1.9646
2015-11-19,-0.1628
2015-11-20,0.5164
2015-11-23,-0.3515
2015-11-24,1.4654
2015-11-25,-0.8024
2015-11-27,1.375
2015-11-30,0.8245
2015-12-01,2.0311
2015-12-02,-0.2844
2015-12-03,-1.5556
2015-12-04,0.2107
2015-12-07,-1.1564
2015-12-08,-3.2704
2015-12-09,-2.5289
2015-12-10,-0.8742
2015-12-11,-0.9673
2015-12-14,0.4596
2015-12-15,2.831
2015-12-16,2.3081
2015-12-17,-1.7396
2015-12-18,-1.7704
2015-12-21,-0.5069
2015-12-22,0.4246
2015-12-23,0.9583
2015-12-24,0.7538
2015-12-28,-0.665
2015-12-29,-0.0837
2015-12-30,-1.2004
2015-12-31,-0.2261
2016-01-04,-2.3506
2016-01-05,0.8991
2016-01-06,-2.9318999999999997
2016-01-07,-1.5398
2016-01-08,-1.3534
2016-01-11,-0.9451
2016-01-12,-3.5088
2016-01-13,-2.488
2016-01-14,1.8973
2016-01-15,-1.9583
2016-01-19,-0.7531
2016-01-20,0.2309
2016-01-21,0.1317
2016-01-22,3.1887
2016-01-25,-3.6317
2016-01-26,2.0826000000000002
2016-01-27,-1.7811
2016-01-28,-1.088
2016-01-29,1.0
2016-02-01,0.462
2016-02-02,-3.7451
2016-02-03,0.6826
2016-02-04,1.6949
2016-02-05,-1.169
2016-02-08,0.6759
2016-02-09,-0.3357
2016-02-10,3.0313
2016-02-11,-0.7192
2016-02-12,2.6342
2016-02-16,2.2457
2016-02-17,1.1923
2016-02-18,0.062
2016-02-19,0.2789
2016-02-22,1.576
2016-02-23,0.3347
2016-02-24,0.3335
2016-02-25,1.0577
2016-02-26,-0.4486
2016-02-29,0.6909
2016-03-01,1.9093
2016-03-02,0.5269
2016-03-03,0.4368
2016-03-04,1.0148
2016-03-07,0.9185
2016-03-08,-0.0853
2016-03-09,1.3948
2016-03-10,0.0281
2016-03-11,1.9927000000000001
2016-03-14,-1.2658
2016-03-15,-1.9508999999999999
2016-03-16,3.6953
2016-03-17,1.3980000000000001
2016-03-18,1.1895
2016-03-21,-2.8853999999999997
2016-03-22,-1.5681
2016-03-23,-2.9625
2016-03-24,0.2592
2016-03-28,0.1149
2016-03-29,3.1277
2016-03-30,1.0017
2016-03-31,1.0468
2016-04-01,-1.2268
2016-04-04,-1.9045
2016-04-05,-0.5627
2016-04-06,1.7827
2016-04-07,-0.5282
2016-04-08,1.5931
2016-04-11,1.1829
2016-04-12,0.1631
2016-04-13,1.7915
2016-04-14,0.16
2016-04-15,1.2247
2016-04-18,-0.9732
2016-04-19,-0.239
2016-04-20,-0.2396
2016-04-21,1.0141
2016-04-22,2.3778
2016-04-25,-0.5677
2016-04-26,1.1939
2016-04-27,0.0256
2016-04-28,-1.7436
2016-04-29,-0.2088
2016-05-02,1.9874
2016-05-03,-2.7949
2016-05-04,0.0
2016-05-05,-0.2902
2016-05-06,-2.7822
2016-05-09,-1.1992
2016-05-10,-0.0552
2016-05-11,-1.7941
2016-05-12,0.7026
2016-05-13,-0.4466
2016-05-16,0.5046
2016-05-17,-1.1437
2016-05-18,-1.3826
2016-05-19,-1.4878
2016-05-20,2.0912
2016-05-23,-0.7112
2016-05-24,3.4384
2016-05-25,-0.3878
2016-05-26,1.2792
2016-05-27,1.9220000000000002
2016-05-31,1.4546999999999999
2016-06-01,1.009
2016-06-02,-0.1314
2016-06-03,-0.6054
2016-06-06,0.821
2016-06-07,1.3921999999999999
2016-06-08,1.1399
2016-06-09,-0.4098
2016-06-10,-2.8292
2016-06-13,-1.694
2016-06-14,-1.2924
2016-06-15,1.0911
2016-06-16,-0.2968
2016-06-17,-1.4073
2016-06-20,0.2745
2016-06-21,-0.6844
2016-06-22,-0.882
2016-06-23,3.8654
2016-06-24,-4.3909
2016-06-27,-2.5202999999999998
2016-06-28,1.1491
2016-06-29,1.3348
2016-06-30,1.2892000000000001
2016-07-01,0.2767
2016-07-05,-1.6280000000000001
2016-07-06,0.3086
2016-07-07,-1.4262000000000001
2016-07-08,4.0567
2016-07-11,1.0905
2016-07-12,1.7799
2016-07-13,-0.159
2016-07-14,0.1062
2016-07-15,0.3181
2016-07-18,-0.6871
2016-07-19,0.612
2016-07-20,0.6083
2016-07-21,-0.6572
2016-07-22,0.1588
2016-07-25,-0.1849
2016-07-26,0.2382
2016-07-27,-0.2112
2016-07-28,3.4401
2016-07-29,0.793
2016-08-01,1.802
2016-08-02,-0.2742
2016-08-03,0.775
2016-08-04,0.0992
2016-08-05,1.4147
2016-08-08,0.7587
2016-08-09,0.0
2016-08-10,-0.17
2016-08-11,-0.4623
2016-08-12,1.2955
2016-08-15,0.2172
2016-08-16,-1.0836
2016-08-17,0.6816
2016-08-18,1.4022999999999999
2016-08-19,-0.453
2016-08-22,0.1916
2016-08-23,0.5738
2016-08-24,-0.5705
2016-08-25,0.0717
2016-08-26,-4.3478
2016-08-29,0.1998
2016-08-30,-0.324
2016-08-31,0.3501
2016-09-01,-0.0997
2016-09-02,1.4218
2016-09-06,-0.0246
2016-09-07,-0.246
2016-09-08,-1.7263
2016-09-09,-3.4379
2016-09-12,0.4938
2016-09-13,-3.4911
2016-09-14,-0.3215
2016-09-15,1.2366
2016-09-16,-0.1593
2016-09-19,1.5957
2016-09-20,-1.5445
2016-09-21,2.2866
2016-09-22,2.9633000000000003
2016-09-23,-1.3633
2016-09-26,-1.1262
2016-09-27,-0.1035
2016-09-28,0.1555
2016-09-29,-2.3803
2016-09-30,1.8288
2016-10-03,-0.8589
2016-10-04,-0.4463
2016-10-05,-0.712
2016-10-06,0.1594
2016-10-07,0.5304
2016-10-10,0.3957
2016-10-11,-1.34
2016-10-12,0.6658
2016-10-13,-0.6085
2016-10-14,-0.5057
2016-10-17,-0.6421
2016-10-18,-0.1616
2016-10-19,0.3776
2016-10-20,2.0419
2016-10-21,-0.1316
2016-10-24,1.0018
2016-10-25,0.0
2016-10-26,-0.2871
2016-10-27,-1.0733
2016-10-28,9.2088
2016-10-31,1.26
2016-11-01,-2.7039999999999997
2016-11-02,-1.8692
2016-11-03,-1.0025
2016-11-04,1.4202
2016-11-07,3.3758
2016-11-08,0.1935
2016-11-09,1.6417000000000002
2016-11-10,-0.2613
2016-11-11,2.1672
2016-11-14,0.1166
