ticker,CBDG US Equity
2017-01-05,-27.9539
2017-01-06,0.0
2017-01-09,34.925
2017-01-10,3.7613
2017-01-11,0.0
2017-01-13,-85.625
2017-01-17,363.1056
2017-01-18,-1.2876
2017-01-19,23.4239
2017-01-20,-11.9331
2017-01-23,-12.0
2017-01-25,36.3636
2017-01-26,130.0
2017-01-27,-28.985500000000002
2017-01-30,-24.7577
2017-01-31,-53.8905
2017-02-03,208.3088
2017-02-06,-6.5109
2017-02-07,-4.0816
2017-02-08,-46.8085
2017-02-09,80.0
2017-02-10,-44.4444
2017-02-14,218.0
2017-02-15,-11.9497
2017-02-16,-42.8571
2017-02-17,0.0
2017-02-21,-12.5
2017-02-22,45.7143
2017-02-23,-21.5686
2017-02-24,72.5
2017-02-27,-10.9964
2017-02-28,12.355
2017-03-01,-13.0435
2017-03-02,16.6667
2017-03-06,-37.4018
2017-03-07,59.749
2017-03-08,-48.5714
2017-03-09,37.7778
2017-03-10,2.8226
2017-03-13,-4.8652
2017-03-28,-13.4355
2017-04-07,66.6667
2017-04-11,-25.7143
2017-04-13,-1.9231
2017-04-21,35.2941
2017-04-24,-7.2464
2017-04-26,-1.4647999999999999
2017-04-27,-13.3895
2017-05-02,-20.4714
2017-05-03,58.8489
2017-05-04,-47.8261
2017-05-05,57.7431
2017-05-17,-1.3867
2017-05-18,-10.7143
2017-05-31,0.0
2017-06-08,-28.0
2017-06-09,13.2158
2017-06-16,10.4086
2017-06-19,11.0889
2017-06-21,0.02
2017-06-26,-1.11
2017-06-29,-11.0122
2017-06-30,13.6364
2017-07-06,-12.0
2017-07-07,0.0
2017-07-11,13.6364
2017-07-12,0.0
2017-07-17,0.0
2017-08-01,-12.0
2017-08-07,-6.8182
2017-08-11,19.5122
2017-08-14,2.0408
2017-08-15,-2.9779999999999998
2017-08-17,-27.8514
2017-08-18,42.8571
2017-08-22,2.44
2017-08-25,-50.4334
2017-09-05,108.76
2017-09-06,0.0
2017-09-08,3.7736
2017-09-11,-57.2727
2017-09-14,117.0213
2017-09-15,-58.8235
2017-09-18,16.1905
2017-09-21,125.4098
2017-09-22,-19.6
2017-09-27,24.3781
2017-09-28,-58.1818
2017-10-02,134.7826
2017-10-03,0.0
2017-10-05,0.0
2017-10-11,0.0
2017-10-13,1.8519
2017-10-20,-57.8182
2017-10-26,0.0
2017-10-27,0.0
2017-10-31,0.0
2017-11-01,0.0
2017-11-22,0.0
2017-11-27,0.5172
2017-11-29,7.2899
2017-11-30,-11.271
2017-12-04,33.7748
2017-12-06,64.607
2017-12-13,-54.5873
2017-12-15,12.6126
2017-12-20,84.538
2017-12-27,12.2804
2017-12-28,-0.1737
2017-12-29,0.0
2018-01-02,-0.1354
2018-01-03,-0.2711
2018-01-04,-42.1398
2018-01-05,-8.5509
2018-01-08,2.7523
2018-01-12,78.5714
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,0.0
2018-01-22,0.0
2018-01-23,8.94
2018-01-24,-44.1711
2018-01-25,67.708
2018-01-26,1.9607999999999999
2018-01-30,2.8894
2018-01-31,-6.5464
2018-02-01,4.1
2018-02-05,13.3525
2018-02-06,-40.5085
2018-02-07,2.792
2018-02-08,42.5166
2018-02-09,-27.5963
2018-02-12,0.0
2018-02-13,2.0682
2018-02-14,-2.3158
2018-02-20,37.3653
2018-02-21,3.9419
2018-02-22,-1.8868
2018-02-23,5.7692
2018-02-26,0.0
2018-02-27,-3.6364
2018-02-28,7.1698
2018-03-01,-8.4507
2018-03-05,-23.0769
2018-03-08,49.5
2018-03-09,-31.8478
2018-03-12,46.7305
2018-03-13,0.0
2018-03-15,-29.7492
2018-03-19,2.5946
2018-03-21,0.0
2018-03-22,0.0
2018-03-23,18.3527
2018-03-26,-0.0196
2018-03-29,-15.2941
2018-04-05,34.0278
2018-04-11,-1.7098
2018-04-12,0.0
2018-04-13,-0.369
2018-04-16,-23.2804
2018-04-17,32.1839
2018-04-18,0.0
2018-04-19,-24.6783
2018-04-20,32.4867
2018-04-23,-11.9118
2018-04-24,12.7312
2018-04-25,-22.5869
2018-04-27,29.2224
2018-04-30,-22.614
2018-05-01,2.0177
2018-05-02,7.7778
2018-05-03,-7.0103
2018-05-07,-0.2217
2018-05-08,33.3333
2018-05-09,0.0
2018-05-10,0.0
2018-05-11,5.0
2018-05-14,-4.7619
2018-05-15,0.0
2018-05-18,0.0
2018-05-21,15.8333
2018-05-22,-13.6691
2018-05-23,25.0
2018-05-24,6.6667
2018-05-25,-18.75
2018-05-29,27.6923
2018-05-30,2.4096
2018-05-31,5.8824
2018-06-01,55.5556
2018-06-04,42.8571
2018-06-05,-24.5
2018-06-06,12.5828
2018-06-07,5.8824
2018-06-08,-2.2222
2018-06-11,-15.9091
2018-06-12,-15.5405
2018-06-13,31.2
2018-06-14,0.6098
2018-06-15,-9.697
2018-06-18,12.7517
2018-06-19,13.0952
2018-06-20,5.2632
2018-06-21,0.5
2018-06-22,21.8905
2018-06-25,-2.5714
2018-06-26,3.8961
2018-06-27,5.6452
2018-06-28,3.4351
2018-06-29,29.1513
2018-07-02,71.1429
2018-07-03,-37.0618
2018-07-05,-3.183
2018-07-06,-4.6575
2018-07-09,-18.1034
2018-07-10,3.5088
2018-07-11,1.6949
2018-07-12,-3.3333
2018-07-13,-6.8966
2018-07-16,-31.1111
2018-07-17,-21.5054
2018-07-18,23.2877
2018-07-19,1.1111
2018-07-20,-1.0989
2018-07-23,-23.8889
2018-07-24,-30.6569
2018-07-25,14.7368
2018-07-26,-17.4312
2018-07-27,-11.1111
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,-5.225
2018-08-02,-14.2706
2018-08-03,9.2308
2018-08-06,24.2254
2018-08-07,-1.3605
2018-08-08,-30.9195
2018-08-09,16.3062
2018-08-10,31.6166
2018-08-13,0.0
2018-08-14,-2.1739
2018-08-15,-4.7667
2018-08-16,2.6718
2018-08-17,0.0
2018-08-20,-3.4091
2018-08-21,-2.3529
2018-08-22,-2.4096
2018-08-23,0.0
2018-08-24,1.2346
2018-08-27,-18.2927
2018-08-28,22.3881
2018-08-29,0.0
2018-08-30,0.0
2018-08-31,-2.439
2018-09-04,-18.75
2018-09-05,-9.6923
2018-09-06,-1.1925
2018-09-07,11.8966
2018-09-10,0.1541
2018-09-11,13.8462
2018-09-12,0.6757
2018-09-13,1.2416
2018-09-14,0.0994
2018-09-17,-8.6225
2018-09-18,-10.8132
2018-09-19,20.2665
2018-09-20,-9.4595
2018-09-21,-7.9701
2018-09-24,0.0
2018-09-25,24.0675
2018-09-26,-15.0327
2018-09-27,23.0769
2018-09-28,-2.5
2018-10-01,0.0
2018-10-02,-10.2564
2018-10-03,11.4286
2018-10-04,-0.1282
2018-10-05,-6.2901
2018-10-08,0.0
2018-10-09,6.8493
2018-10-10,-10.2436
2018-10-11,12.841
2018-10-12,0.6329
2018-10-15,-10.6918
2018-10-16,-4.2254
2018-10-17,0.0
2018-10-18,10.2941
2018-10-19,0.0
2018-10-22,-14.6667
2018-10-23,-6.25
2018-10-24,-8.3333
2018-10-25,-0.9273
2018-10-26,-30.2624
2018-10-29,81.5789
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,-25.3623
2018-11-02,0.9709
2018-11-05,32.3077
2018-11-06,-21.5116
2018-11-07,233.3333
2018-11-08,77.7778
2018-11-09,-43.4375
2018-11-12,-33.1492
2018-11-13,-5.7851
2018-11-14,-12.2807
2018-11-15,13.0
2018-11-16,-18.5841
2018-11-19,-16.3043
2018-11-20,5.1948
2018-11-21,6.5432
2018-11-23,-24.6813
2018-11-26,38.4615
2018-11-27,-11.1111
2018-11-28,12.5
2018-11-29,-9.9778
2018-11-30,1.2096
2018-12-03,-8.5366
2018-12-04,-5.3333
2018-12-06,-2.8169
2018-12-07,0.0
2018-12-10,-4.3478
2018-12-11,1.5152
2018-12-12,-2.9851
2018-12-13,0.0
2018-12-14,0.0
2018-12-17,18.4615
2018-12-18,2.5974
2018-12-19,-11.3924
2018-12-20,-8.5714
2018-12-21,0.7813
2018-12-24,5.814
2018-12-26,11.3553
2018-12-27,-17.7632
2018-12-28,16.8
2018-12-31,-2.7397
2019-01-02,7.0423
2019-01-03,-1.3158
2019-01-04,-10.6667
2019-01-07,11.9403
2019-01-08,-6.6667
2019-01-09,5.7143
2019-01-10,0.0
2019-01-11,-1.3514
2019-01-15,2.7397
2019-01-16,-5.3333
2019-01-17,4.2254
2019-01-18,-4.8649000000000004
2019-01-22,0.8523
2019-01-23,-1.4085
2019-01-24,0.0
2019-01-25,7.1429
2019-01-28,-6.0
2019-01-29,-0.7092
2019-01-30,-1.4285999999999999
2019-01-31,0.0
2019-02-01,-2.8986
2019-02-04,2.9851
2019-02-05,-7.2464
2019-02-06,1.5625
2019-02-07,4.6154
2019-02-08,0.0
2019-02-11,0.0
2019-02-12,-0.1471
2019-02-13,-1.3255
2019-02-14,2.9851
2019-02-15,0.0
2019-02-19,-7.2464
2019-02-20,6.25
2019-02-21,-5.1471
2019-02-22,11.6279
2019-02-25,-2.7778
2019-02-26,-2.8571
2019-02-27,1.4706000000000001
2019-02-28,-6.5217
2019-03-01,-3.876
2019-03-04,4.8387
2019-03-05,4.6154
2019-03-06,4.4118
2019-03-07,-1.4085
2019-03-08,2.8571
2019-03-11,2.7778
2019-03-12,4.0541
2019-03-13,-5.1948
2019-03-14,3.9726
2019-03-15,-2.5033
2019-03-18,5.4054
2019-03-19,6.4103
2019-03-20,-3.6145
2019-03-21,1.25
2019-03-22,-1.2346
2019-03-25,-2.5
2019-03-26,0.0
2019-03-27,-3.8462
2019-03-28,0.0
2019-03-29,0.0
2019-04-01,6.6667
2019-04-02,-13.75
2019-04-03,2.8986
2019-04-04,7.0423
2019-04-05,-11.8421
2019-04-08,1.4925
2019-04-09,2.9412000000000003
2019-04-10,-1.4285999999999999
2019-04-11,-1.4493
2019-04-12,4.4118
2019-04-15,1.4085
2019-04-16,-2.7778
2019-04-18,-1.4285999999999999
2019-04-22,0.0
2019-04-23,0.0
2019-04-24,0.0
2019-04-25,0.7246
2019-04-26,5.7554
2019-04-29,-6.8027
2019-04-30,3.635
2019-05-01,-3.5075
2019-05-02,0.0
2019-05-03,1.4599
2019-05-06,-3.5971
2019-05-07,0.0
2019-05-08,2.1642
2019-05-09,-5.0694
2019-05-10,5.4171
2019-05-13,-1.4599
2019-05-14,-2.2222
2019-05-15,-3.0303
2019-05-16,1.8125
2019-05-17,1.2891
2019-05-20,0.0
2019-05-21,-0.7576
2019-05-22,0.7634
2019-05-23,-3.0303
2019-05-24,3.125
2019-05-28,0.0
2019-05-29,-1.5152
2019-05-30,1.5385
2019-05-31,4.4545
2019-06-03,0.0
2019-06-04,1.5375999999999999
2019-06-05,-25.7
2019-06-06,19.2078
2019-06-07,4.5161
2019-06-10,-4.321
2019-06-11,0.0
2019-06-12,0.0
2019-06-13,-6.4516
2019-06-14,10.3448
2019-06-17,-3.125
2019-06-18,-4.8387
2019-06-19,-1.6949
2019-06-20,1.7241
2019-06-21,1.6949
2019-06-24,5.0
2019-06-25,-22.2222
2019-06-26,15.102
2019-06-27,-9.5745
2019-06-28,-7.8235
2019-07-01,-0.0213
2019-07-02,2.1277
2019-07-03,-2.0833
2019-07-05,-2.1277
2019-07-08,6.5217
2019-07-09,0.0
2019-07-10,8.1633
2019-07-11,1.8868
2019-07-15,1.8519
2019-07-16,9.0909
2019-07-17,0.0
2019-07-18,3.3167
2019-07-19,-6.4365
2019-07-22,3.4483
2019-07-23,0.0
2019-07-24,-21.6667
2019-07-25,12.766
2019-07-26,-0.3774
2019-07-29,-11.931799999999999
2019-07-30,9.6774
2019-08-01,13.7059
2019-08-02,1.7417
2019-08-05,0.0
2019-08-06,-3.3898
2019-08-07,0.0
2019-08-08,5.2632
2019-08-09,-1.6667
2019-08-12,-5.0678
2019-08-13,-0.0179
2019-08-14,0.0
2019-08-15,-1.7856999999999998
2019-08-16,-1.8364
2019-08-20,0.0
2019-08-21,-9.2425
2019-08-22,0.0
2019-08-23,10.2041
2019-08-26,-8.1481
2019-08-27,-0.2016
2019-08-28,1.0101
2019-08-29,-4.0
2019-08-30,-6.25
2019-09-03,2.2222
2019-09-04,-2.1739
2019-09-05,0.0
2019-09-06,-11.1111
2019-09-09,0.0
2019-09-10,0.0
2019-09-11,-21.0
2019-09-12,-1.8987
2019-09-13,0.0
2019-09-16,16.129
2019-09-17,-16.6667
2019-09-18,28.3333
2019-09-19,0.0
2019-09-23,0.0
2019-09-24,-19.2208
2019-09-25,9.3248
2019-09-26,0.0
2019-09-27,0.0
2019-09-30,-8.8235
2019-10-03,0.0
2019-10-04,0.0
2019-10-07,24.1935
2019-10-08,0.0
2019-10-09,-19.4805
2019-10-10,0.0
2019-10-11,0.0
2019-10-14,24.1935
2019-10-15,-19.4805
2019-10-16,0.0
2019-10-17,12.9032
2019-10-18,0.0
2019-10-21,-10.857099999999999
2019-10-22,-0.641
2019-10-23,0.0
2019-10-24,0.0
2019-10-28,0.0
2019-10-30,12.9032
2019-10-31,-11.4286
2019-11-01,3.2258
2019-11-04,-3.125
2019-11-05,0.0
2019-11-06,0.0
2019-11-07,0.0
2019-11-08,0.0
2019-11-12,9.6774
2019-11-13,-11.7647
2019-11-18,6.6667
2019-11-19,0.0
2019-11-20,-9.375
2019-11-22,0.0
2019-11-25,17.2414
2019-11-27,-2.9412000000000003
2019-11-29,-12.1212
2019-12-02,0.0
2019-12-03,0.0
2019-12-05,0.0
2019-12-06,0.0
2019-12-09,0.0
2019-12-11,17.2414
2019-12-12,-14.7059
2019-12-13,0.0
2019-12-16,0.0
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,0.0
2019-12-23,0.0
2019-12-24,0.0
2019-12-26,3.4483
2019-12-27,-3.3333
2019-12-30,3.4483
2019-12-31,-3.3333
2020-01-03,3.4483
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,13.3333
2020-01-13,-5.8824
2020-01-14,3.125
2020-01-16,-6.0606
2020-01-17,1.6129
2020-01-21,0.0
2020-01-22,7.9365
2020-01-23,-2.9412000000000003
2020-01-24,0.0
2020-01-29,0.0
2020-01-30,6.0606
2020-02-03,-5.7143
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-10,0.0
2020-02-11,6.0606
2020-02-12,-5.7143
2020-02-13,0.0
2020-02-14,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-24,0.0
2020-02-25,9.0909
2020-02-26,-8.3333
2020-02-27,0.0
2020-03-03,0.0
2020-03-06,-1.2121
2020-03-09,1.227
2020-03-10,-3.0303
2020-03-11,0.0
2020-03-12,0.0
2020-03-13,4.6875
2020-03-16,-7.4627
2020-03-17,0.0
2020-03-18,12.871
2020-03-19,-11.4033
2020-03-20,-3.2258
2020-03-23,0.0
2020-03-26,-4.9833
2020-03-27,5.2447
2020-03-30,-38.3333
2020-03-31,5.4054
2020-04-01,-0.0513
2020-04-02,0.0513
2020-04-03,10.2564
2020-04-06,-15.2558
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,9.7695
2020-04-13,0.0
2020-04-14,-5.0
2020-04-15,5.2632
2020-04-17,2.5
2020-04-20,-2.439
2020-04-21,0.0
2020-04-23,-19.95
2020-04-24,-56.2773
2020-04-28,68.5714
2020-04-29,1.6949
2020-04-30,-37.5
2020-05-01,113.3333
2020-05-04,0.0
2020-05-05,-9.4375
2020-05-06,2.1394
2020-05-07,-39.1216
2020-05-08,66.3707
2020-05-11,-9.94
2020-05-12,0.0
2020-05-13,-1.1111
2020-05-14,9.3633
2020-05-15,-13.4247
2020-05-18,15.5063
2020-05-19,-38.2877
2020-05-20,0.111
2020-05-21,2.1064
2020-05-22,30.2932
2020-05-26,8.3333
2020-05-27,36.9231
2020-05-28,-15.7303
2020-05-29,0.0
2020-06-01,26.6667
2020-06-02,-10.526299999999999
2020-06-03,-11.7647
2020-06-04,2.6667
2020-06-05,-2.5974
2020-06-08,6.6667
2020-06-10,-15.625
2020-06-11,18.5185
2020-06-12,-18.75
2020-06-15,30.7692
2020-06-16,-23.5294
2020-06-17,30.6923
2020-06-18,-5.827
2020-06-19,-12.5
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,14.2857
2020-06-25,-7.25
2020-06-26,1.1456
2020-06-29,-0.0666
2020-06-30,-6.6667
2020-07-01,0.0
2020-07-02,-7.1429
2020-07-06,0.0
2020-07-07,-0.0769
2020-07-08,0.077
2020-07-09,-0.0769
2020-07-10,0.0
2020-07-14,-7.6212
2020-07-15,33.3333
2020-07-16,0.0
2020-07-17,-18.75
2020-07-20,21.5385
2020-07-21,0.6329
2020-07-22,-24.5283
2020-07-23,0.0
2020-07-24,0.0
2020-07-27,39.9167
2020-07-28,-28.5289
2020-07-29,0.0
2020-07-30,-15.8333
2020-07-31,44.5545
