ticker,FDS US Equity
2000-05-23,3.1792
2000-05-24,7.8431
2000-05-25,-1.039
2000-05-26,2.2257
2000-05-30,4.3702
2000-05-31,1.4778
2000-06-01,4.8544
2000-06-02,0.6944
2000-06-05,2.5286999999999997
2000-06-06,3.5874
2000-06-07,-0.2165
2000-06-08,-1.5184
2000-06-09,1.1013
2000-06-12,1.0893
2000-06-13,-3.8792999999999997
2000-06-14,-2.0179
2000-06-15,3.4325
2000-06-16,-2.8761
2000-06-19,0.6834
2000-06-20,-0.2262
2000-06-21,-0.4535
2000-06-22,-0.6834
2000-06-23,-1.1468
2000-06-26,1.6240999999999999
2000-06-27,2.2831
2000-06-28,7.5893
2000-06-29,-0.4149
2000-06-30,-5.8333
2000-07-03,0.885
2000-07-05,-0.8772
2000-07-06,5.7522
2000-07-07,1.6736
2000-07-10,2.6749
2000-07-11,7.2144
2000-07-12,3.3645
2000-07-13,-0.9042
2000-07-14,0.5474
2000-07-17,0.1815
2000-07-18,-0.9058
2000-07-19,-2.7422
2000-07-20,1.3158
2000-07-21,-4.2672
2000-07-24,0.3876
2000-07-25,1.3514
2000-07-26,2.0952
2000-07-27,-5.7836
2000-07-28,-2.9703
2000-07-31,6.5306
2000-08-01,0.1916
2000-08-02,1.3384
2000-08-03,-0.3774
2000-08-04,3.0303
2000-08-07,0.7353
2000-08-08,-0.9124
2000-08-09,-2.5783
2000-08-10,3.7807
2000-08-11,-2.3679
2000-08-14,1.6791
2000-08-15,-0.9174
2000-08-16,1.2963
2000-08-17,4.0219
2000-08-18,-3.3392
2000-08-21,0.9091
2000-08-22,-2.3423
2000-08-23,1.6604999999999999
2000-08-24,-1.6334
2000-08-25,1.2915
2000-08-28,-2.0036
2000-08-29,-1.2119
2000-08-30,1.5066000000000002
2000-08-31,1.4842
2000-09-01,0.5484
2000-09-05,-2.3636
2000-09-06,0.3724
2000-09-07,2.4119
2000-09-08,-2.8986
2000-09-11,2.9851
2000-09-12,5.4348
2000-09-13,2.7491
2000-09-14,1.0033
2000-09-15,0.1656
2000-09-18,-1.4876
2000-09-19,3.1879
2000-09-20,-1.1686
2000-09-21,-0.9564
2000-09-22,3.9867
2000-09-25,-6.0703
2000-09-26,2.0408
2000-09-27,-4.0
2000-09-28,4.6944
2000-09-29,-0.2388
2000-10-02,-1.7287
2000-10-03,1.7321
2000-10-04,3.751
2000-10-05,-4.1282
2000-10-06,0.5884
2000-10-09,-0.9572
2000-10-10,-3.8926
2000-10-11,1.5363
2000-10-12,0.0825
2000-10-13,3.7108
2000-10-16,0.7686
2000-10-17,-2.9458
2000-10-18,0.0271
2000-10-19,6.0688
2000-10-20,0.2554
2000-10-23,-3.4395
2000-10-24,-3.5620000000000003
2000-10-25,-3.2558
2000-10-26,-1.7250999999999999
2000-10-27,5.6115
2000-10-30,-1.9074
2000-10-31,5.1944
2000-11-01,0.3433
2000-11-02,-1.6579000000000002
2000-11-03,-2.0605
2000-11-06,1.7486000000000002
2000-11-07,-0.4565
2000-11-08,0.7284
2000-11-09,-2.5709999999999997
2000-11-10,-4.1231
2000-11-13,-1.8062
2000-11-14,3.7664
2000-11-15,0.6753
2000-11-16,0.8944
2000-11-17,4.2936
2000-11-20,-2.5232
2000-11-21,1.3896
2000-11-22,-0.2687
2000-11-24,1.0509
2000-11-27,-2.7199999999999998
2000-11-28,-5.3728
2000-11-29,-3.4503
2000-11-30,-3.6036
2000-12-01,5.296
2000-12-04,-0.8876
2000-12-05,4.4776
2000-12-06,1.0286
2000-12-07,4.4683
2000-12-08,2.8695
2000-12-11,1.7368000000000001
2000-12-12,13.5541
2000-12-13,-4.328
2000-12-14,-2.8571
2000-12-15,-6.9853
2000-12-18,-10.8827
2000-12-19,-0.2661
2000-12-20,-2.4013999999999998
2000-12-21,-0.3645
2000-12-22,8.811
2000-12-26,0.7005
2000-12-27,0.1669
2000-12-28,5.9444
2000-12-29,-2.8055
2001-01-02,-4.2083
2001-01-03,9.096
2001-01-04,2.5813
2001-01-05,-5.6366
2001-01-08,-2.0
2001-01-09,-0.5714
2001-01-10,-1.341
2001-01-11,0.2774
2001-01-12,-4.2324
2001-01-16,-11.9006
2001-01-17,3.2787
2001-01-18,-1.1746
2001-01-19,-1.1564
2001-01-22,-0.065
2001-01-23,6.4715
2001-01-24,3.7263
2001-01-25,2.0612
2001-01-26,0.4328
2001-01-29,3.1313
2001-01-30,3.9554
2001-01-31,0.3215
2001-02-01,0.9882
2001-02-02,-2.1423
2001-02-05,-0.0541
2001-02-06,0.1352
2001-02-07,-0.4321
2001-02-08,-0.8137
2001-02-09,-3.9377
2001-02-12,-0.3701
2001-02-13,-3.8571
2001-02-14,1.7532999999999999
2001-02-15,2.2196
2001-02-16,-1.8571
2001-02-20,-5.4148
2001-02-21,-3.2933
2001-02-22,-1.464
2001-02-23,-1.5181
2001-02-26,8.0026
2001-02-27,-3.2827
2001-02-28,-1.9485000000000001
2001-03-01,-1.2179
2001-03-02,0.9085
2001-03-05,2.1543
2001-03-06,-0.8813
2001-03-07,0.8257
2001-03-08,0.315
2001-03-09,-6.0911
2001-03-12,-6.3858
2001-03-13,-0.3571
2001-03-14,5.6631
2001-03-15,3.1208
2001-03-16,-1.9737
2001-03-19,6.6779
2001-03-20,-1.0695000000000001
2001-03-21,-2.3847
2001-03-22,1.0098
2001-03-23,-6.0626
2001-03-26,2.6776999999999997
2001-03-27,0.3009
2001-03-28,-2.2667
2001-03-29,-2.2169
2001-03-30,5.3366
2001-04-02,-2.4834
2001-04-03,-1.3582
2001-04-04,1.8933
2001-04-05,5.4054
2001-04-06,-2.5641
2001-04-09,0.6579
2001-04-10,6.2092
2001-04-11,-2.0
2001-04-12,-0.4082
2001-04-16,-0.7251
2001-04-17,-1.3973
2001-04-18,6.1192
2001-04-19,2.4279
2001-04-20,0.0
2001-04-23,-2.2815
2001-04-24,1.6677
2001-04-25,1.3421
2001-04-26,1.8246
2001-04-27,0.8671
2001-04-30,1.7191999999999998
2001-05-01,0.7887
2001-05-02,0.5869
2001-05-03,0.4168
2001-05-04,1.7986
2001-05-07,0.4349
2001-05-08,2.5709999999999997
2001-05-09,0.3958
2001-05-10,1.498
2001-05-11,0.4661
2001-05-14,-0.0515
2001-05-15,-3.5585
2001-05-16,0.8824
2001-05-17,-0.8746
2001-05-18,0.9358
2001-05-21,2.649
2001-05-22,8.5935
2001-05-23,-0.1663
2001-05-24,1.7614999999999998
2001-05-25,-0.7018
2001-05-29,-3.51
2001-05-30,0.0244
2001-05-31,-2.0034
2001-06-01,1.3463
2001-06-04,0.123
2001-06-05,10.3194
2001-06-06,-1.4477
2001-06-07,-3.435
2001-06-08,-4.3997
2001-06-11,0.0
2001-06-12,-4.896
2001-06-13,-9.7812
2001-06-14,-0.7133
2001-06-15,-3.1609
2001-06-18,-2.1068
2001-06-19,0.0303
2001-06-20,-2.303
2001-06-21,-1.8921000000000001
2001-06-22,-0.7588
2001-06-25,-1.0831
2001-06-26,-1.4171
2001-06-27,4.5083
2001-06-28,6.2832
2001-06-29,5.0
2001-07-02,-1.1485
2001-07-03,-0.6234
2001-07-05,-3.051
2001-07-06,-4.2941
2001-07-09,2.0283
2001-07-10,1.3554
2001-07-11,0.1486
2001-07-12,6.8248999999999995
2001-07-13,0.6944
2001-07-16,-3.7241
2001-07-17,3.1232
2001-07-18,-2.0561
2001-07-19,0.3688
2001-07-20,-1.1588
2001-07-23,-5.3474
2001-07-24,0.9366
2001-07-25,-1.2272
2001-07-26,-0.0606
2001-07-27,-0.8793
2001-07-30,0.6424
2001-07-31,0.7599
2001-08-01,-3.7406
2001-08-02,2.1623
2001-08-03,-4.0798
2001-08-06,-2.3985
2001-08-07,0.0328
2001-08-08,4.8804
2001-08-09,0.7808
2001-08-10,-0.9606
2001-08-13,-3.035
2001-08-14,1.5812
2001-08-15,-0.6036
2001-08-16,-0.1278
2001-08-17,-4.032
2001-08-20,-6.6689
2001-08-21,-16.9346
2001-08-22,9.2043
2001-08-23,0.3545
2001-08-24,0.9812
2001-08-27,0.0777
2001-08-28,0.2718
2001-08-29,-1.5105
2001-08-30,0.2363
2001-08-31,-0.3929
2001-09-04,0.9862
2001-09-05,-1.9141
2001-09-06,-5.1772
2001-09-07,0.756
2001-09-10,-2.6677999999999997
2001-09-17,-13.4904
2001-09-18,-8.9109
2001-09-19,17.2826
2001-09-20,2.2243
2001-09-21,5.1677
2001-09-24,-1.25
2001-09-25,1.7896
2001-09-26,1.7153
2001-09-27,2.4452
2001-09-28,-0.1646
2001-10-01,-4.7815
2001-10-02,5.6277
2001-10-03,7.582
2001-10-04,2.8571
2001-10-05,-0.0741
2001-10-08,-2.4833
2001-10-09,-1.6724
2001-10-10,3.2083
2001-10-11,5.6929
2001-10-12,-2.9766
2001-10-15,2.7027
2001-10-16,1.0669
2001-10-17,-1.4426
2001-10-18,-1.4638
2001-10-19,-0.9058
2001-10-22,0.8775
2001-10-23,-4.4944
2001-10-24,3.871
2001-10-25,4.0555
2001-10-26,0.2458
2001-10-29,-4.6585
2001-10-30,-8.9273
2001-10-31,-0.1614
2001-11-01,1.0101
2001-11-02,2.88
2001-11-05,-0.661
2001-11-06,2.544
2001-11-07,1.7557
2001-11-08,-0.7502
2001-11-09,0.5669
2001-11-12,-0.7516
2001-11-13,3.9379
2001-11-14,5.6831
2001-11-15,1.0341
2001-11-16,-2.593
2001-11-19,3.5026
2001-11-20,0.9137
2001-11-21,0.6372
2001-11-23,-1.033
2001-11-26,2.1886
2001-11-27,1.1532
2001-11-28,-2.899
2001-11-29,0.907
2001-11-30,-0.1997
2001-12-03,-0.2668
2001-12-04,-1.3378
2001-12-05,7.4915
2001-12-06,7.2532
2001-12-07,-0.1176
2001-12-10,0.2355
2001-12-11,-3.9354
2001-12-12,-0.7643
2001-12-13,0.4005
2001-12-14,-1.749
2001-12-17,2.2798
2001-12-18,6.229
2001-12-19,-0.6899
2001-12-20,-0.1447
2001-12-21,0.2319
2001-12-24,0.6362
2001-12-26,-0.2874
2001-12-27,0.8646
2001-12-28,0.0
2001-12-31,-0.1429
2002-01-02,2.8612
2002-01-03,3.6718
2002-01-04,2.8978
2002-01-07,-2.086
2002-01-08,-1.4647000000000001
2002-01-09,-0.0541
2002-01-10,-0.622
2002-01-11,-0.1361
2002-01-14,3.515
2002-01-15,-1.6583
2002-01-16,-2.0343
2002-01-17,3.5519
2002-01-18,-2.2427
2002-01-22,-0.054
2002-01-23,-0.7561
2002-01-24,2.3129
2002-01-25,-0.3723
2002-01-28,-1.2547
2002-01-29,0.4325
2002-01-30,-0.5384
2002-01-31,4.7361
2002-02-01,-2.0155
2002-02-04,-2.0042
2002-02-05,-0.6997
2002-02-06,-3.794
2002-02-07,-2.2254
2002-02-08,4.0622
2002-02-11,-1.7995999999999999
2002-02-12,2.1708
2002-02-13,2.2351
2002-02-14,-3.9135999999999997
2002-02-15,0.8427
2002-02-19,-4.1226
2002-02-20,-3.283
2002-02-21,-0.9913
2002-02-22,0.4248
2002-02-25,-2.3263
2002-02-26,4.5778
2002-02-27,0.5626
2002-02-28,0.9128
2002-03-01,6.0694
2002-03-04,0.6052
2002-03-05,1.8048
2002-03-06,0.0269
2002-03-07,1.9066
2002-03-08,2.7931
2002-03-11,4.1015
2002-03-12,-2.7333
2002-03-13,-1.5695999999999999
2002-03-14,-5.144
2002-03-15,0.0542
2002-03-18,2.981
2002-03-19,0.2105
2002-03-20,-2.5735
2002-03-21,0.4043
2002-03-22,3.651
2002-03-25,0.8288
2002-03-26,1.2073
2002-03-27,1.9543
2002-03-28,0.4481
2002-04-01,-2.2800000000000002
2002-04-02,-1.2934
2002-04-03,0.8479
2002-04-04,0.4841
2002-04-05,-2.5101
2002-04-08,4.6294
2002-04-09,1.8891
2002-04-10,-1.8540999999999999
2002-04-11,-2.7591
2002-04-12,-0.2045
2002-04-15,0.3586
2002-04-16,1.072
2002-04-17,-3.3081
2002-04-18,-4.2831
2002-04-19,0.1364
2002-04-22,-0.545
2002-04-23,1.4247
2002-04-24,-0.4592
2002-04-25,-3.7992
2002-04-26,2.2849
2002-04-29,-4.578
2002-04-30,0.6647
2002-05-01,-1.8375
2002-05-02,-1.6087
2002-05-03,-4.8751
2002-05-06,-5.7813
2002-05-07,1.592
2002-05-08,3.7218
2002-05-09,0.0944
2002-05-10,-2.5786
2002-05-13,2.6469
2002-05-14,8.3333
2002-05-15,2.2932
2002-05-16,-1.7026
2002-05-17,1.1259000000000001
2002-05-20,-2.6549
2002-05-21,-2.0821
2002-05-22,-1.168
2002-05-23,2.303
2002-05-24,-1.3626
2002-05-28,-1.7417
2002-05-29,-1.1308
2002-05-30,0.9288
2002-05-31,0.0
2002-06-03,-3.7117
2002-06-04,-10.1943
2002-06-05,4.1504
2002-06-06,-2.9292
2002-06-07,1.6842000000000001
2002-06-10,-1.7252999999999998
2002-06-11,-1.2288999999999999
2002-06-12,-0.6043
2002-06-13,-0.5365
2002-06-14,1.5822
2002-06-17,9.0265
2002-06-18,2.4351
2002-06-19,-4.7227
2002-06-20,-2.5282999999999998
2002-06-21,-0.4437
2002-06-24,0.6171
2002-06-25,-4.3612
2002-06-26,-0.7838
2002-06-27,5.9246
2002-06-28,0.9153
2002-07-01,-6.4494
2002-07-02,-6.6427
2002-07-03,-0.9231
2002-07-05,2.9503
2002-07-08,0.905
2002-07-09,-1.6816
2002-07-10,1.1022
2002-07-11,-4.6241
2002-07-12,-0.6701
2002-07-15,-4.3651
2002-07-16,4.1494
2002-07-17,2.0319
2002-07-18,-2.1866
2002-07-19,-0.998
2002-07-22,-4.5968
2002-07-23,-4.0152
2002-07-24,7.882
2002-07-25,2.3265000000000002
2002-07-26,0.9573
2002-07-29,6.7957
2002-07-30,4.1435
2002-07-31,-7.389
2002-08-01,-6.5593
2002-08-02,-1.9294
2002-08-05,-2.5952
2002-08-06,-3.9536
2002-08-07,-0.4474
2002-08-08,2.4718999999999998
2002-08-09,-2.1053
2002-08-12,-0.6272
2002-08-13,-1.9838
2002-08-14,2.8979
2002-08-15,2.9057
2002-08-16,3.3884
2002-08-19,3.7815
2002-08-20,0.4858
2002-08-21,3.9484
2002-08-22,2.3256
2002-08-23,-6.4773
2002-08-26,2.4706
2002-08-27,-2.5692
2002-08-28,-0.4868
2002-08-29,0.4085
2002-08-30,0.895
2002-09-03,-8.0242
2002-09-04,2.7619
2002-09-05,-0.8106
2002-09-06,1.2903
2002-09-09,2.1656
2002-09-10,-1.7872
2002-09-11,-0.5078
2002-09-12,-0.6806
2002-09-13,-1.5417999999999998
2002-09-16,-2.5228
2002-09-17,11.7358
2002-09-18,3.8339
2002-09-19,-3.4615
2002-09-20,3.3865
2002-09-23,-0.1541
2002-09-24,-2.7788
2002-09-25,4.208
2002-09-26,2.8571
2002-09-27,-1.8519
2002-09-30,0.1887
2002-10-01,5.2731
2002-10-02,-9.0519
2002-10-03,-6.1369
2002-10-04,-5.4065
2002-10-07,-0.5317
2002-10-08,4.5434
2002-10-09,-3.7069
2002-10-10,5.0
2002-10-11,7.1218
2002-10-14,1.4162
2002-10-15,5.5081
2002-10-16,-7.4265
2002-10-17,8.4194
2002-10-18,-1.0989
2002-10-21,7.4074
2002-10-22,-0.2414
2002-10-23,0.9333
2002-10-24,-1.7466
2002-10-25,4.0084
2002-10-28,-2.0777
2002-10-29,-3.1485
2002-10-30,-2.2968
2002-10-31,-1.085
2002-11-01,2.8519
2002-11-04,6.1856
2002-11-05,0.4017
2002-11-06,-0.0333
2002-11-07,-3.4356
2002-11-08,-1.6235
2002-11-11,-3.2654
2002-11-12,3.9927
2002-11-13,1.082
2002-11-14,2.6588000000000003
2002-11-15,-0.5045
2002-11-18,1.1156
2002-11-19,-4.0455
2002-11-20,2.7526
2002-11-21,1.2208
2002-11-22,-0.1675
2002-11-25,1.8456000000000001
2002-11-26,-2.57
2002-11-27,3.7602
2002-11-29,0.8815
2002-12-02,4.11
2002-12-03,-0.4663
2002-12-04,0.812
2002-12-05,-0.0929
2002-12-06,0.3101
2002-12-09,-5.626
2002-12-10,-6.7147
2002-12-11,-6.2851
2002-12-12,4.9831
2002-12-13,-1.8915
2002-12-16,5.0928
2002-12-17,-1.7999
2002-12-18,0.8107
2002-12-19,-2.0979
2002-12-20,2.2857
2002-12-23,-2.2346
2002-12-24,0.1071
2002-12-26,1.32
2002-12-27,-1.9014
2002-12-30,0.5025
2002-12-31,0.9643
2003-01-02,2.2285
2003-01-03,-1.4533
2003-01-06,2.5983
2003-01-07,-0.1369
2003-01-08,-0.5141
2003-01-09,0.999
2003-01-10,-0.4093
2003-01-13,0.7192
2003-01-14,1.2921
2003-01-15,-2.6519
2003-01-16,-1.3103
2003-01-17,-2.0615
2003-01-21,-1.106
2003-01-22,-1.3709
2003-01-23,1.207
2003-01-24,-2.9635
2003-01-27,0.0
2003-01-28,0.3352
2003-01-29,2.3014
2003-01-30,-4.7533
2003-01-31,3.581
2003-02-03,-2.0964
2003-02-04,0.1878
2003-02-05,-1.2748
2003-02-06,-0.1139
2003-02-07,-3.8783
2003-02-10,-0.6329
2003-02-11,0.0398
2003-02-12,-2.507
2003-02-13,3.4694
2003-02-14,1.3807
2003-02-18,0.7393
2003-02-19,-0.8111
2003-02-20,-0.3115
2003-02-21,2.2266
2003-02-24,-4.2415
2003-02-25,1.9553
2003-02-26,-1.7612999999999999
2003-02-27,-0.1996
2003-02-28,2.36
2003-03-03,-2.1102
2003-03-04,-1.1976
2003-03-05,0.5657
2003-03-06,0.8437
2003-03-07,0.2789
2003-03-10,-2.8605
2003-03-11,1.0634
2003-03-12,-0.0405
2003-03-13,1.498
2003-03-14,0.3191
2003-03-17,7.7535
2003-03-18,3.6162
2003-03-19,9.4017
2003-03-20,3.7435
2003-03-21,3.075
2003-03-24,-4.7184
2003-03-25,1.5016
2003-03-26,0.724
2003-03-27,0.0
2003-03-28,0.2813
2003-03-31,1.1218
2003-04-01,-2.0647
2003-04-02,5.3807
2003-04-03,0.9256
2003-04-04,-0.8876
2003-04-07,-1.2239
2003-04-08,-0.1511
2003-04-09,-3.3293
2003-04-10,2.8804
2003-04-11,-0.2739
2003-04-14,0.5493
2003-04-15,3.3687
2003-04-16,0.1762
2003-04-17,1.3482
2003-04-21,-0.8097
2003-04-22,1.4285999999999999
2003-04-23,-0.115
2003-04-24,-0.6331
2003-04-25,-1.3322
2003-04-28,2.2894
2003-04-29,0.3443
2003-04-30,-0.4861
2003-05-01,-0.9483
2003-05-02,3.4523
2003-05-05,-0.3926
2003-05-06,0.5631
2003-05-07,-0.4759
2003-05-08,0.0844
2003-05-09,0.8713
2003-05-12,1.0309
2003-05-13,-0.7446
2003-05-14,2.8063000000000002
2003-05-15,2.0811
2003-05-16,-3.1771
2003-05-19,-2.5157
2003-05-20,-0.0842
2003-05-21,-0.7299
2003-05-22,2.5735
2003-05-23,-0.7996
2003-05-27,3.4464
2003-05-28,0.5105
2003-05-29,1.4726
2003-05-30,1.5831
2003-06-02,2.2857
2003-06-03,0.1016
2003-06-04,3.653
2003-06-05,0.1224
2003-06-06,-2.4688
2003-06-09,-1.0526
2003-06-10,-0.0253
2003-06-11,-6.5366
2003-06-12,1.0301
2003-06-13,-1.905
2003-06-16,3.4737
2003-06-17,6.7671
2003-06-18,5.4221
2003-06-19,-1.5030999999999999
2003-06-20,0.1431
2003-06-23,-0.7381
2003-06-24,0.2639
2003-06-25,-0.3828
2003-06-26,3.3622
2003-06-27,-0.3717
2003-06-30,2.7285
2003-07-01,2.1112
2003-07-02,0.8893
2003-07-03,-0.7933
2003-07-07,3.7539
2003-07-08,2.355
2003-07-09,-0.9203
2003-07-10,-1.8366
2003-07-11,0.9462
2003-07-14,1.4274
2003-07-15,0.4411
2003-07-16,-1.6520000000000001
2003-07-17,-3.7636
2003-07-18,1.9222000000000001
2003-07-21,-1.1489
2003-07-22,-2.9605
2003-07-23,-0.8362
2003-07-24,-1.0939
2003-07-25,1.3825
2003-07-28,2.8636
2003-07-29,0.8396
2003-07-30,-0.5259
2003-07-31,1.3216
2003-08-01,0.2609
2003-08-04,-0.6722
2003-08-05,0.5021
2003-08-06,-2.715
2003-08-07,-1.7191
2003-08-08,-0.0454
2003-08-11,2.3864
2003-08-12,0.7103
2003-08-13,0.8376
2003-08-14,1.0492
2003-08-15,1.2979
2003-08-18,2.4984
2003-08-19,1.25
2003-08-20,-0.8025
2003-08-21,0.7052
2003-08-22,0.4119
2003-08-25,-0.6359
2003-08-26,-0.289
2003-08-27,-0.207
2003-08-28,0.727
2003-08-29,0.1237
2003-09-02,4.1813
2003-09-03,2.7086
2003-09-04,-2.4447
2003-09-05,-1.5192999999999999
2003-09-08,-0.6412
2003-09-09,-0.0403
2003-09-10,-0.9482
2003-09-11,1.0183
2003-09-12,0.2016
2003-09-15,2.5755
2003-09-16,-1.53
2003-09-17,-6.4143
2003-09-18,-0.1277
2003-09-19,-0.746
2003-09-22,-0.9878
2003-09-23,-1.041
2003-09-24,-0.4164
2003-09-25,-0.2421
2003-09-26,-3.4856
2003-09-29,1.0743
2003-09-30,0.294
2003-10-01,3.743
2003-10-02,0.7607
2003-10-03,1.7041
2003-10-06,-0.2333
2003-10-07,-0.4677
2003-10-08,-0.5553
2003-10-09,-0.5584
2003-10-10,0.1728
2003-10-13,0.0431
2003-10-14,-2.8017
2003-10-15,0.5322
2003-10-16,1.1689
2003-10-17,-4.8398
2003-10-20,2.8637
2003-10-21,-0.9354
2003-10-22,-0.9667
2003-10-23,-1.067
2003-10-24,-1.4915
2003-10-27,0.7454
2003-10-28,1.1561
2003-10-29,0.32
2003-10-30,0.0456
2003-10-31,-0.6149
2003-11-03,-1.2832
2003-11-04,0.5571
2003-11-05,1.916
2003-11-06,0.6116
2003-11-07,1.1932
2003-11-10,-0.6674
2003-11-11,-0.9854
2003-11-12,3.3024
2003-11-13,-1.2481
2003-11-14,-3.459
2003-11-17,-3.4681
2003-11-18,-0.5472
2003-11-19,-1.6985999999999999
2003-11-20,0.9978
2003-11-21,-2.5783
2003-11-24,1.1872
2003-11-25,1.8333
2003-11-26,-1.274
2003-11-28,0.9252
2003-12-01,1.8818000000000001
2003-12-02,0.0237
2003-12-03,-0.5682
2003-12-04,-1.1905000000000001
2003-12-05,-1.7349
2003-12-08,-3.7273
2003-12-09,-1.8594
2003-12-10,-0.1557
2003-12-11,5.6927
2003-12-12,2.0659
2003-12-15,-1.9277
2003-12-16,-2.7027
2003-12-17,-6.8687000000000005
2003-12-18,2.5759
2003-12-19,-0.185
2003-12-22,-1.4301
2003-12-23,1.5583
2003-12-24,-0.8466
2003-12-26,-0.1067
2003-12-29,1.4957
2003-12-30,0.1316
2003-12-31,0.4205
2004-01-02,-0.9683
2004-01-05,2.1406
2004-01-06,-1.1902
2004-01-07,1.1521
2004-01-08,-1.7085
2004-01-09,-1.3695
2004-01-12,-0.534
2004-01-13,-0.6711
2004-01-14,0.2703
2004-01-15,-0.2156
2004-01-16,-0.054
2004-01-20,-1.3514
2004-01-21,-2.1096
2004-01-22,2.7988
2004-01-23,3.9477
2004-01-26,2.043
2004-01-27,-2.4384
2004-01-28,-1.7101
2004-01-29,0.2409
2004-01-30,1.6021
2004-02-02,-2.1025
2004-02-03,0.8054
2004-02-04,-4.261
2004-02-05,0.5563
2004-02-06,1.9087
2004-02-09,0.4343
2004-02-10,2.4324
2004-02-11,0.9499
2004-02-12,-0.6796
2004-02-13,0.0263
2004-02-17,3.6832000000000003
2004-02-18,0.5582
2004-02-19,-1.6905999999999999
2004-02-20,-0.5133
2004-02-23,-2.8638
2004-02-24,-3.1873
2004-02-25,0.9877
2004-02-26,0.5442
2004-02-27,-0.3248
2004-03-01,0.6788
2004-03-02,-0.9709
2004-03-03,0.3813
2004-03-04,0.6782
2004-03-05,-0.1347
2004-03-08,2.6713
2004-03-09,3.2852
2004-03-10,-0.5089
2004-03-11,2.4297
2004-03-12,0.1248
2004-03-15,0.7731
2004-03-16,-1.8312
2004-03-17,1.9914
2004-03-18,0.5685
2004-03-19,-0.811
2004-03-22,-1.5857
2004-03-23,1.284
2004-03-24,0.3231
2004-03-25,2.5768
2004-03-26,0.3623
2004-03-29,0.7461
2004-03-30,0.8839
2004-03-31,0.7814
2004-04-01,-1.0103
2004-04-02,0.5222
2004-04-05,1.2751000000000001
2004-04-06,-0.6295
2004-04-07,-0.4458
2004-04-08,0.0
2004-04-12,0.1885
2004-04-13,-0.7057
2004-04-14,-1.0661
2004-04-15,-1.2692
2004-04-16,-0.2425
2004-04-19,0.7537
2004-04-20,0.2896
2004-04-21,0.8422
2004-04-22,1.4794
2004-04-23,-1.2227000000000001
2004-04-26,-1.9281000000000001
2004-04-27,0.3641
2004-04-28,-0.0967
2004-04-29,-0.3873
2004-04-30,-3.3779
2004-05-03,2.2384
2004-05-04,0.2214
2004-05-05,0.7118
2004-05-06,-0.8287
2004-05-07,-0.5898
2004-05-10,0.8158
2004-05-11,0.5885
2004-05-12,0.4388
2004-05-13,-0.0728
2004-05-14,-0.7044
2004-05-17,-1.908
2004-05-18,0.5985
2004-05-19,1.0164
2004-05-20,1.1534
2004-05-21,-0.0243
2004-05-24,6.5275
2004-05-25,1.5262
2004-05-26,0.5609
2004-05-27,-2.7263
2004-05-28,0.4135
