ticker,CLIS US Equity
2011-10-06,0.0
2011-11-01,-10.0
2011-11-03,0.0
2011-11-16,0.0
2011-11-17,0.0
2011-11-23,0.0
2011-11-25,0.0
2011-12-06,0.0
2012-03-29,-77.7778
2012-03-30,900.0
2012-07-26,-40.0
2012-07-31,-80.0
2012-08-06,-16.6667
2012-08-23,200.0
2012-08-27,-13.3333
2012-10-15,-88.4615
2013-03-01,66.6667
2013-03-04,-60.0
2013-03-06,0.0
2013-03-07,0.0
2013-03-12,0.0
2013-03-15,-25.0
2013-04-02,-25.0
2013-04-11,-11.1111
2013-04-23,-37.5
2013-04-24,60.0
2013-10-08,-68.75
2013-11-22,20.0
2014-03-25,833.3333
2014-03-28,100.0
2014-04-03,14.2857
2014-04-11,-12.5
2014-05-07,14.2857
2014-05-08,-33.5938
2014-05-09,220.0
2014-05-14,0.0
2014-05-15,11.7647
2014-05-16,4.6053
2014-05-19,-74.2138
2014-06-09,-80.4878
2015-05-22,-83.3333
2016-01-26,1000.0
2016-01-27,-7.2727
2016-01-28,7.8431
2016-02-03,518.1818
2016-02-09,0.5882
2016-02-17,-70.7602
2016-02-29,0.0
2016-03-01,0.0
2016-03-08,0.0
2016-03-09,-20.0
2016-03-14,6.25
2016-03-17,5.8824
2016-03-24,-11.1111
2016-03-29,-12.5
2016-03-30,13.875
2016-03-31,5.3787
2016-04-01,2.3810000000000002
2016-04-05,-6.9767
2016-04-06,6.25
2016-04-07,0.0
2016-04-08,5.8824
2016-04-11,-5.5556
2016-04-12,-11.7647
2016-04-13,6.6667
2016-04-14,0.0
2016-04-15,-6.25
2016-04-18,-32.0
2016-04-19,37.2304
2016-04-20,-2.8398
2016-04-21,0.0
2016-04-22,-8.8235
2016-04-25,4.8387
2016-04-26,-15.8654
2016-04-27,-6.1943
2016-04-28,26.7057
2016-04-29,-1.5385
2016-05-02,-18.7305
2016-05-03,13.4343
2016-05-04,0.0
2016-05-05,-3.3898
2016-05-06,0.0
2016-05-09,1.7544
2016-05-10,-10.3448
2016-05-12,5.7692
2016-05-16,9.0909
2016-05-17,-9.1667
2016-05-18,-1.8349
2016-05-20,-6.5421
2016-05-23,-4.0
2016-05-24,-33.3333
2016-05-25,21.875
2016-05-26,-5.1282
2016-05-31,-5.4054
2016-06-01,-5.7143
2016-06-02,-6.0606
2016-06-03,6.4919
2016-06-06,9.0496
2016-06-07,-8.3333
2016-06-08,9.0909
2016-06-10,-30.5556
2016-06-13,36.4
2016-06-14,-17.3204
2016-06-15,-0.6872
2016-06-16,-7.1429
2016-06-17,-3.8462
2016-06-20,-52.0
2016-06-21,0.0
2016-06-22,2.5
2016-06-23,-10.5691
2016-06-24,0.0
2016-06-27,0.1136
2016-06-28,3.5187
2016-06-29,13.2675
2016-06-30,0.6776
2016-07-01,-15.3846
2016-07-05,-9.0909
2016-07-06,0.0
2016-07-08,0.0
2016-07-11,0.0
2016-07-12,0.0
2016-07-14,0.0
2016-07-15,-44.875
2016-07-18,81.4059
2016-07-19,-10.0
2016-07-20,11.1111
2016-07-21,-10.0
2016-07-22,22.2222
2016-07-25,-9.0909
2016-07-28,5.0
2016-08-02,-60.8333
2016-08-03,94.5289
2016-08-04,7.3438
2016-08-05,-46.4338
2016-08-08,8.6957
2016-08-10,-10.0
2016-08-11,0.0
2016-08-12,33.3333
2016-08-15,0.0
2016-08-16,41.6667
2016-08-17,-10.0735
2016-08-18,-21.5045
2016-08-24,16.6667
2016-08-26,-14.2857
2016-08-30,0.0
2016-08-31,0.0
2016-09-01,33.3333
2016-09-02,-0.2344
2016-09-06,-24.8238
2016-09-07,12.5
2016-09-12,7.963
2016-09-13,-6.6895
2016-09-15,-26.4706
2016-09-19,0.0
2016-09-21,-24.0
2016-09-22,5.2632
2016-09-26,0.0
2016-09-27,0.0
2016-09-29,0.0
2016-10-03,0.0
2016-10-04,-5.0
2016-10-05,-1.3158
2016-10-06,113.3333
2016-10-12,-37.5
2016-10-18,-20.0
2016-10-19,0.0
2016-10-24,75.0
2016-10-25,-35.7143
2016-10-31,-22.2222
2016-11-07,42.8571
2016-11-08,-30.0
2016-11-15,0.0
2016-11-17,28.5714
2016-11-21,-43.6111
2016-11-22,-1.2315
2016-11-23,1.2469000000000001
2016-11-25,-1.4778
2016-11-28,-0.5
2016-11-29,-15.0754
2016-11-30,21.3018
2016-12-01,-16.8293
2016-12-02,-1.4663
2016-12-05,22.0238
2016-12-06,-1.4634
2016-12-07,-0.9901
2016-12-08,-20.0
2016-12-09,28.125
2016-12-12,0.0
2016-12-13,-21.9512
2016-12-14,0.0
2016-12-15,10.0
2016-12-16,27.2727
2016-12-19,-10.7143
2016-12-20,-1.0
2016-12-22,-3.0303
2016-12-27,-8.3333
2016-12-28,0.0
2016-12-29,-9.0909
2016-12-30,10.0
2017-01-03,-9.0909
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,0.0
2017-01-10,20.0
2017-01-11,0.0
2017-01-12,-2.0833
2017-01-13,6.383
2017-01-17,-16.0
2017-01-18,14.2857
2017-01-20,-16.6667
2017-01-23,15.0
2017-01-24,-13.0435
2017-01-25,16.25
2017-01-26,44.086
2017-01-27,2.9851
2017-01-30,-1.4493
2017-02-01,9.1912
2017-02-02,7.7440999999999995
2017-02-03,20.0
2017-02-06,0.0
2017-02-07,4.1667
2017-02-08,-10.0
2017-02-09,0.0
2017-02-13,-6.6667
2017-02-14,-11.9048
2017-02-15,5.4054
2017-02-16,6.5705
2017-02-17,-12.1805
2017-02-21,0.0
2017-02-22,12.3288
2017-02-27,-4.878
2017-02-28,-14.1026
2017-03-01,-16.4179
2017-03-02,7.1429
2017-03-03,0.0
2017-03-06,15.0
2017-03-07,-5.2536
2017-03-08,-8.2218
2017-03-09,15.0
2017-03-10,7.2464
2017-03-13,8.1081
2017-03-15,-35.9375
2017-03-20,36.5854
2017-03-21,-11.4286
2017-03-22,0.0
2017-03-23,0.0
2017-03-27,0.0
2017-03-30,-14.5161
2017-03-31,-1.8868
2017-04-07,-1.9231
2017-04-13,-11.7647
2017-04-18,-46.6667
2017-04-19,25.0
2017-04-21,-23.3333
2017-04-24,0.0
2017-04-25,0.0
2017-04-28,50.0
2017-05-01,-33.3333
2017-05-04,0.0
2017-05-08,-21.7391
2017-05-10,0.0
2017-05-11,0.0
2017-05-16,-20.8333
2017-05-18,10.526299999999999
2017-05-26,-11.1111
2017-05-31,0.0
2017-06-02,0.0
2017-06-09,10.7143
2017-06-21,-22.5806
2017-06-22,-48.3333
2017-06-26,-32.2581
2017-06-27,-14.2857
2017-06-29,16.6667
2017-07-06,0.0
2017-07-18,23.8095
2017-07-21,-15.3846
2017-07-31,0.0
2017-08-02,0.0
2017-08-09,95.4545
2017-08-17,120.9302
2017-08-18,1.0526
2017-08-22,0.0
2017-08-23,0.0
2017-08-25,186.4583
2017-08-28,-0.3636
2017-08-29,-73.7226
2017-08-31,52.7778
2017-09-05,100.0
2017-09-06,-2.2727
2017-09-07,-16.2791
2017-09-12,11.1111
2017-09-13,-5.0
2017-09-15,15.7895
2017-09-18,0.0
2017-09-19,0.0
2017-09-26,13.6364
2017-09-27,0.0
2017-09-28,0.0
2017-10-02,0.0
2017-10-03,0.0
2017-10-04,0.0
2017-10-05,0.0
2017-10-09,0.0
2017-10-10,-22.0
2017-10-11,28.2051
2017-10-13,-4.0
2017-10-16,4.1667
2017-10-17,9.6
2017-10-18,-28.8321
2017-11-01,28.2051
2017-11-07,0.0
2017-11-08,0.0
2017-11-17,-20.0
2017-11-27,0.0
2017-11-29,25.0
2017-12-06,0.0
2017-12-08,0.0
2017-12-11,0.0
2017-12-13,0.0
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,19.6
2017-12-22,-29.7659
2017-12-27,-7.1429
2017-12-28,2.5641
2017-12-29,-2.5
2018-01-03,0.0
2018-01-05,7.6923
2018-01-08,-7.1429
2018-01-10,28.2051
2018-01-12,-20.0
2018-01-16,-2.5
2018-01-23,2.9487
2018-01-24,9.589
2018-01-26,13.6364
2018-02-02,0.0
2018-02-05,0.0
2018-02-12,0.0
2018-02-14,-20.0
2018-02-21,23.05
2018-03-02,-6.5421
2018-03-05,1.087
2018-03-09,-1.0753
2018-03-16,-13.0435
2018-03-20,0.0
2018-03-28,0.0
2018-04-17,0.0
2018-04-19,0.0
2018-04-24,12.5
2018-05-02,-11.1111
2018-05-03,0.0
2018-05-11,25.0
2018-06-15,-20.0
2018-07-10,0.0
2018-08-08,25.0
2018-10-12,-20.0
2018-10-17,-10.0
2018-10-23,0.0
2018-10-24,0.0
2018-11-14,-40.8333
2018-12-03,-6.1033
2018-12-26,50.0
2018-12-28,-99.3333
2019-01-17,7400.0
2019-01-25,0.0
2019-02-08,0.0
2019-02-14,566.6667
2019-02-15,-20.0
2019-02-20,-40.625
2019-02-22,-68.4211
2019-03-28,0.0
2019-04-05,-81.3333
2019-04-24,0.0
2019-04-30,610.7143
2019-05-02,-87.4372
2019-05-14,-12.0
2019-05-30,354.5455
2019-05-31,680.0
2019-06-13,-5.1282
2019-06-14,-32.4324
2019-06-27,-40.0
2019-07-23,0.0
2019-07-24,0.0
2019-09-06,0.0
2019-09-10,66.6667
2019-09-17,-60.0
2019-09-27,0.0
2019-10-02,0.0
2019-10-03,-50.0
2019-10-07,100.0
2019-10-08,-89.0
2019-10-09,154.5455
2019-10-18,0.0
2019-11-15,3.5714
2019-12-03,0.0
2019-12-06,-10.3448
2019-12-17,0.0
2019-12-18,50.0
2019-12-20,-33.3333
2019-12-30,0.0
2019-12-31,0.0
2020-01-02,0.0
2020-01-13,50.0
2020-01-15,52.5641
2020-01-16,-15.9664
2020-01-22,80.0
2020-01-24,0.0
2020-01-27,100.0
2020-01-29,-29.4444
2020-01-30,0.0
2020-02-07,57.4803
2020-02-10,0.0
2020-02-11,-45.0
2020-02-12,0.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-27,0.0
2020-03-03,81.8182
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,50.0
2020-03-09,-23.5833
2020-03-13,48.3097
2020-03-16,-11.7647
2020-03-19,16.6667
2020-03-23,-2.8571
2020-03-24,0.0
2020-03-25,-61.7647
2020-03-26,0.0
2020-04-01,6.6
2020-04-07,71.0203
2020-04-09,-2.9536
2020-04-13,-47.8261
2020-04-14,91.6667
2020-04-15,3.0435
2020-04-16,-34.1772
2020-04-17,51.9231
2020-04-20,5.4852
2020-04-21,-37.6
2020-04-22,72.3718
2020-04-23,-1.4504000000000001
2020-04-24,9.434
2020-04-27,-13.7931
2020-04-28,40.0
2020-04-29,-7.1429
2020-05-01,-7.6923
2020-05-04,33.3333
2020-05-05,-18.75
2020-05-06,22.8615
2020-05-07,-6.0856
2020-05-08,-6.6667
2020-05-11,21.4286
2020-05-12,-17.647100000000002
2020-05-13,248.5714
2020-05-14,3.6885
2020-05-15,10.6719
2020-05-18,75.0714
2020-05-19,1.9992
2020-05-20,-4.04
2020-05-21,-7.253
2020-05-22,-10.0674
2020-05-26,19.6902
2020-05-27,-20.584600000000002
2020-05-28,-18.5068
2020-05-29,-4.8387
2020-06-01,-12.5424
2020-06-02,-6.9767
2020-06-03,-8.375
2020-06-04,24.6021
2020-06-05,-12.4818
2020-06-08,56.7973
2020-06-09,-22.8723
2020-06-10,-12.069
2020-06-11,-12.1569
2020-06-12,7.1429
2020-06-15,-16.6667
2020-06-16,21.0
2020-06-17,-25.5372
2020-06-18,-1.6648
2020-06-19,-4.2889
2020-06-22,-11.5566
2020-06-23,8.0
2020-06-24,0.1235
2020-06-25,4.8088999999999995
2020-06-26,-17.647100000000002
2020-06-29,5.8571
2020-06-30,-5.5331
2020-07-01,10.0
2020-07-02,10.3896
2020-07-06,-10.5882
2020-07-07,4.6053
2020-07-08,-6.9182
2020-07-09,-5.4054
2020-07-10,1.7143000000000002
2020-07-13,2.1067
2020-07-14,8.5282
2020-07-15,-1.5209000000000001
2020-07-16,-0.9009
2020-07-17,-9.0909
2020-07-20,2.8571
2020-07-21,-2.5694
2020-07-22,2.5659
2020-07-23,-2.7102
2020-07-24,6.1429
2020-07-27,7.6716
2020-07-28,1.25
2020-07-29,-8.642
2020-07-30,-5.4054
2020-07-31,2.8571
