ticker,SYTA US Equity
2010-03-31,-25.1154
2010-06-02,32.2183
2010-06-07,-42.4767
2010-12-06,89.8148
2011-01-07,-6.5244
2011-01-10,13.242
2011-01-14,-20.8525
2011-06-03,2.4745
2011-06-06,-15.9091
2011-06-10,-3.2095
2012-01-31,11.4311
2012-02-24,1.4879
2012-02-27,-7.4074
2012-02-28,-12.0
2012-03-05,15.1515
2012-06-07,-65.1316
2012-06-22,18.8679
2012-09-19,-7.9365
2012-10-04,-38.5776
2012-12-21,-48.3509
2013-09-03,-56.5217
2013-11-14,-50.0
2015-07-30,165.554
2015-12-14,-12.7039
2015-12-15,-0.9804
2015-12-16,-1.9802
2015-12-17,0.5051
2015-12-18,-4.7739
2015-12-22,-3.628
2016-01-07,4.0383
2016-01-08,-2.6316
2016-01-11,0.0
2016-01-13,-1.6216
2016-01-14,-1.6484
2016-01-22,-1.0475
2016-01-26,-9.6683
2016-02-18,12.5
2016-03-01,-3.9931
2016-03-03,4.7378
2016-03-07,17.6796
2016-03-10,9.5657
2016-03-11,2.7584
2016-03-24,-9.9296
2016-04-05,6.0185
2016-04-07,4.8035
2016-04-11,5.4948
2016-04-13,14.5396
2016-04-14,-2.7586
2016-04-15,5.6738
2016-04-19,10.7383
2016-04-20,-9.6023
2016-04-26,-5.3426
2016-05-06,-4.3825
2016-05-11,6.713
2016-05-12,-1.4317
2016-05-16,5.6338
2016-06-01,-11.875
2016-06-02,5.9102
2016-06-10,-0.9375
2016-06-14,-0.8562
2016-06-20,0.0
2016-06-23,1.4545
2016-06-27,-3.5842
2016-06-29,-0.7435
2016-07-07,2.9962999999999997
2016-07-11,-10.5455
2016-07-12,5.6911000000000005
2016-07-15,-8.461500000000001
2016-07-18,5.042
2016-07-20,-0.8
2016-07-25,-4.6875
2016-07-29,-0.5817
2016-08-16,-17.0213
2016-08-19,-5.1282
2016-08-26,2.7027
2016-09-28,10.4605
2016-09-29,8.1596
2016-10-03,-3.5242
2016-10-13,-4.1096
2016-10-18,-8.392900000000001
2016-10-25,-9.4867
2016-10-27,9.117
2016-11-28,0.0
2016-11-29,8.4211
2016-12-08,13.1068
2016-12-12,-2.1459
2016-12-13,2.0285
2016-12-14,-0.6448
2016-12-15,3.8399
2016-12-20,2.0833
2016-12-23,1.6327
2017-01-04,-4.8193
2017-01-09,7.173
2017-01-17,20.4724
2017-01-19,-3.9215999999999998
2017-01-20,1.1267
2017-01-24,0.1892
2017-02-01,14.1418
2017-02-03,-1.8199
2017-02-08,-4.3438
2017-02-21,6.42
2017-02-27,-11.1275
2017-03-13,-0.6623
2017-03-22,0.6667
2017-03-31,30.1325
2017-04-03,7.7608
2017-04-04,1.2987
2017-04-11,-1.3986
2017-04-19,1.1377
2017-04-21,-1.0957
2017-04-27,-12.4668
2017-05-02,-6.0412
2017-05-03,-2.0115
2017-05-04,-2.9326
2017-05-05,2.1148
2017-05-15,2.6627
2017-05-25,10.6628
2017-05-30,20.5729
2017-06-02,-2.0248
2017-06-07,9.8705
2017-06-08,-1.6854
2017-06-13,-7.0816
2017-06-14,1.0323
2017-06-15,0.5217
2017-06-23,4.7578
2017-06-26,-6.0694
2017-06-27,-1.0989
2017-06-28,2.8889
2017-06-29,-6.6868
2017-06-30,0.5925
2017-07-06,5.4763
2017-07-10,-4.6466
2017-07-11,3.8664
2017-07-12,1.0352
2017-07-13,3.4074999999999998
2017-07-14,0.078
2017-07-18,9.5429
2017-07-19,-4.2692
2017-07-20,-0.5022
2017-07-24,11.0438
2017-07-25,2.3273
2017-07-26,5.2061
2017-07-27,-3.9013999999999998
2017-07-28,-6.2214
2017-07-31,5.7721
2017-08-01,-0.6201
2017-08-02,-3.12
2017-08-03,-0.8097
2017-08-04,3.2096
2017-08-07,6.0579
2017-08-08,-8.5932
2017-08-09,1.0569
2017-08-10,-5.8165
2017-08-14,-2.5911
2017-08-15,-2.2
2017-08-16,-0.9611
2017-08-21,0.7846
2017-08-23,-0.1229
2017-08-25,-2.6462
2017-08-28,-0.0421
2017-08-29,2.2344
2017-08-30,-1.299
2017-08-31,2.3814
2017-09-05,-3.8971999999999998
2017-09-06,13.3546
2017-09-07,1.1051
2017-09-08,-1.1486
2017-09-11,2.0915
2017-09-13,-7.0416
2017-09-14,-2.8436
2017-09-15,-0.4065
2017-09-18,-1.0
2017-09-19,1.0101
2017-09-20,-2.0408
2017-09-21,1.9167
2017-09-22,-0.0204
2017-09-25,1.2881
2017-09-26,0.1817
2017-09-27,0.6851
2017-09-28,0.04
2017-10-02,2.8205999999999998
2017-10-04,-5.9144
2017-10-05,3.5773
2017-10-06,3.8131
2017-10-09,4.75
2017-10-10,-5.2322
2017-10-12,-2.6928
2017-10-16,-0.8561
2017-10-17,-0.4697
2017-10-18,-0.8798
2017-10-19,-3.8245
2017-10-20,0.019
2017-10-24,-4.1472999999999995
2017-10-25,-2.8698
2017-10-26,-2.0682
2017-10-27,5.7322
2017-10-30,-0.439
2017-11-01,-12.1693
2017-11-02,2.3594
2017-11-03,0.5395
2017-11-06,4.9024
2017-11-08,9.0212
2017-11-09,-7.8695
2017-11-10,1.7824
2017-11-13,-2.206
2017-11-14,-2.3256
2017-11-15,0.0
2017-11-16,7.6667
2017-11-17,-3.7152
2017-11-20,-2.4805
2017-11-21,2.6612999999999998
2017-11-22,-5.7123
2017-11-24,-1.1922
2017-11-27,-2.5609
2017-11-28,-5.9894
2017-11-29,-3.2796
2017-11-30,-5.9477
2017-12-01,17.0508
2017-12-04,0.9846
2017-12-05,-4.25
2017-12-06,-2.4021
2017-12-07,15.1953
2017-12-08,3.5996
2017-12-11,-3.4992
2017-12-13,-4.4345
2017-12-15,3.2086
2017-12-18,-4.1686
2017-12-19,-1.0322
2017-12-20,7.6732
2017-12-21,-4.5434
2017-12-22,-3.7932
2017-12-26,-7.0819
2017-12-27,11.8919
2017-12-29,-5.9179
2018-01-02,14.2234
2018-01-03,5.0798
2018-01-05,-0.5561
2018-01-08,-5.4851
2018-01-10,-0.2276
2018-01-12,-4.3568
2018-01-16,4.4837
2018-01-17,-3.675
2018-01-18,-4.0047
2018-01-22,6.1466
2018-01-23,-5.4651
2018-01-26,5.2891
2018-01-29,-0.771
2018-01-30,-3.0845
2018-01-31,-0.3887
2018-02-02,-3.1951
2018-02-07,-0.7307
2018-02-08,-1.9797
2018-02-09,-4.1429
2018-02-12,-1.9719
2018-02-14,0.0551
2018-02-21,-5.453
2018-02-22,2.2429
2018-02-23,0.0855
2018-02-26,-0.6547
2018-02-27,1.7191999999999998
2018-02-28,-0.0282
2018-03-02,-3.8602
2018-03-06,-1.1723
2018-03-07,4.656
2018-03-09,-3.6271
2018-03-12,0.2352
2018-03-13,-0.264
2018-03-14,-0.0588
2018-03-16,-9.3584
2018-03-19,-1.8831
2018-03-21,26.7042
2018-03-26,-2.246
2018-03-27,-4.8891
2018-03-29,-5.8708
2018-04-02,8.0275
2018-04-03,-1.5192999999999999
2018-04-04,-8.8194
2018-04-09,2.4429
2018-04-11,-5.1081
2018-04-13,-0.1867
2018-04-18,-0.0951
2018-04-19,7.9023
2018-04-20,0.0
2018-04-23,-0.8824
2018-04-26,-11.5727
2018-05-01,-4.3624
2018-05-02,-0.7018
2018-05-08,-0.8834
2018-05-10,7.6649
2018-05-11,-3.2781000000000002
2018-05-14,-1.1298
2018-05-21,0.0346
2018-05-22,9.2409
2018-05-24,-9.695
2018-05-25,2.1053
2018-05-29,11.7182
2018-05-30,-2.7376
2018-05-31,-0.6958
2018-06-04,-7.2611
2018-06-05,-4.4986
2018-06-07,-0.5394
2018-06-08,-0.3615
2018-06-15,-7.2932
2018-06-18,5.7926
2018-06-26,-5.6974
2018-06-27,0.7454
2018-06-28,-0.662
2018-07-05,-0.4312
2018-07-09,13.5185
2018-07-13,4.5305
2018-07-16,9.2236
2018-07-20,-2.7946999999999997
2018-07-27,10.6563
2018-07-30,1.6662
2018-08-01,0.0
2018-08-02,0.25
2018-08-07,0.1663
2018-08-13,-9.8495
2018-08-15,-4.7881
2018-08-16,4.0639
2018-08-17,-2.7872
2018-08-20,-4.3272
2018-08-21,-0.8714
2018-08-23,-0.2015
2018-08-24,4.4093
2018-08-30,9.323
2018-08-31,-0.0059
2018-09-07,-3.4208
2018-09-17,5.1542
2018-09-19,0.7608
2018-09-24,6.513
2018-09-26,-0.9223
2018-09-27,3.659
2018-09-28,1.4252
2018-10-01,4.4156
2018-10-02,-6.7164
2018-10-03,-0.6667
2018-10-04,-2.8188
2018-10-05,1.105
2018-10-09,-7.1311
2018-10-10,-5.1192
2018-10-15,0.8992
2018-10-17,-1.3522
2018-10-22,-6.5421
2018-10-23,-2.3667
2018-10-25,6.4152000000000005
2018-10-26,-1.6009
2018-10-29,-1.3368
2018-10-30,2.3463
2018-10-31,-1.8405
2018-11-01,-1.3158
2018-11-06,8.6
2018-11-09,-4.2971
2018-11-15,20.0128
2018-11-16,-1.1224
2018-11-19,2.1351
2018-11-20,-7.3829
2018-11-21,2.1714
2018-11-23,3.3277
2018-11-26,6.8742
2018-11-27,-4.1023
2018-11-28,8.0011
2018-11-29,-4.6455
2018-11-30,0.5641
2018-12-03,0.9944
2018-12-04,-2.1712
2018-12-06,-4.5161
2018-12-07,-2.7027
2018-12-10,4.5278
2018-12-11,0.2657
2018-12-12,-1.9348
2018-12-13,-3.1324
2018-12-14,-3.2393
2018-12-17,-2.1424
2018-12-18,-3.4977
2018-12-19,3.1145
2018-12-20,-2.6059
2018-12-21,-1.7026
2018-12-24,-0.0619
2018-12-26,2.1975
2018-12-27,-5.1787
2018-12-28,2.6828
2018-12-31,-3.577
2019-01-02,5.2903
2019-01-03,-3.462
2019-01-04,4.5065
2019-01-07,4.1239
2019-01-08,3.6806
2019-01-09,1.1533
2019-01-10,-2.3637
2019-01-11,-0.3133
2019-01-14,4.1143
2019-01-15,-5.3238
2019-01-16,0.058
2019-01-18,-1.0429
2019-01-22,0.7904
2019-01-23,5.896
2019-01-24,-0.6034
2019-01-25,2.7594
2019-01-28,3.7594
2019-01-30,-7.5311
2019-01-31,1.8192
2019-02-01,1.1545
2019-02-04,-4.837
2019-02-05,0.771
2019-02-06,1.3602
2019-02-07,0.9226
2019-02-08,-1.1357
2019-02-11,-2.2135
2019-02-12,8.2521
2019-02-13,-4.4468
2019-02-14,-1.4404
2019-02-15,-1.6301
2019-02-19,2.9714
2019-02-21,1.2764
2019-02-22,1.3425
2019-02-25,-3.163
2019-02-26,3.2663
2019-02-27,0.8746
2019-03-01,-1.6174
2019-03-04,-2.2065
2019-03-05,0.2786
2019-03-07,6.3028
2019-03-08,-1.6724
2019-03-11,4.0952
2019-03-12,-2.0424
2019-03-13,-0.8809
2019-03-14,3.2814
2019-03-15,9.4705
2019-03-18,-3.7209
2019-03-19,-3.8647
2019-03-20,4.7487
2019-03-21,-2.5577
2019-03-22,-3.2831
2019-03-25,-2.7742
2019-03-26,2.0942
2019-03-27,4.5897
2019-03-29,0.0981
2019-04-01,-1.1756
2019-04-02,-0.8674
2019-04-03,-1.575
2019-04-04,-7.2898
2019-04-05,0.6633
2019-04-08,-1.2033
2019-04-09,7.7961
2019-04-10,8.1012
2019-04-11,-5.4374
2019-04-12,4.5
2019-04-15,2.4402
2019-04-16,-1.6348
2019-04-17,0.0
2019-04-18,-2.8965
2019-04-22,-2.2005
2019-04-23,-1.0
2019-04-24,-2.096
2019-04-25,-3.7916
2019-04-26,-2.681
2019-04-29,-1.0193
2019-04-30,-9.9917
2019-05-01,0.9276
2019-05-02,-0.1225
2019-05-03,0.7055
2019-05-06,-4.7213
2019-05-07,-6.266
2019-05-08,7.1282
2019-05-09,-1.3053
2019-05-10,2.9677
2019-05-13,-2.8822
2019-05-14,-0.5484
2019-05-15,-1.2358
2019-05-16,-1.4089
2019-05-17,-1.0993
2019-05-21,9.3297
2019-05-22,-9.0265
2019-05-23,0.447
2019-05-24,13.7819
2019-05-28,-4.7704
2019-05-30,0.1549
2019-05-31,4.6915
2019-06-03,0.5935
2019-06-04,3.2448
2019-06-05,-2.0
2019-06-06,2.828
2019-06-07,-2.2682
2019-06-10,1.3954
2019-06-11,1.8111000000000002
2019-06-12,-3.8332
2019-06-13,4.9679
2019-06-14,0.3898
2019-06-17,-3.3278
2019-06-18,3.2702
2019-06-19,-0.0556
2019-06-20,1.1673
2019-06-21,0.5769
2019-06-24,4.1519
2019-06-25,-1.1277
2019-06-26,0.6366
2019-06-27,-1.7659
2019-06-28,-0.7244
2019-07-01,3.7838000000000003
2019-07-02,-4.651
2019-07-03,3.5806
2019-07-05,-5.0758
2019-07-08,-3.325
2019-07-09,0.9683
2019-07-10,-0.5692
2019-07-11,-5.0816
2019-07-12,5.5344999999999995
2019-07-15,-1.3429
2019-07-16,8.2537
2019-07-17,1.1771
2019-07-18,-4.019
2019-07-19,2.9477
2019-07-22,0.3211
2019-07-23,0.1867
2019-07-25,-3.0085
2019-07-26,0.7082
2019-07-29,-6.727
2019-07-30,0.0862
2019-07-31,8.0133
2019-08-01,-3.633
2019-08-02,-0.3966
2019-08-05,-7.0648
2019-08-06,6.5455
2019-08-07,-1.8771
2019-08-08,1.3333
2019-08-09,-2.746
2019-08-12,4.3824
2019-08-13,-0.9986
2019-08-14,3.8832
2019-08-15,-1.6438000000000001
2019-08-16,-2.507
2019-08-19,1.4285999999999999
2019-08-20,-7.6338
2019-08-21,2.8057
2019-08-22,-4.0344
2019-08-23,-0.8346
2019-08-26,3.9276999999999997
2019-08-27,-2.9694000000000003
2019-08-28,0.1391
2019-08-29,-0.0772
2019-08-30,4.325
2019-09-03,-0.7995
2019-09-04,-5.2239
2019-09-05,2.9920999999999998
2019-09-06,-1.0856
2019-09-09,6.879
2019-09-10,1.1280999999999999
2019-09-11,0.7723
2019-09-12,-2.9236
2019-09-13,-0.2924
2019-09-16,-3.7243
2019-09-17,-1.9966
2019-09-18,0.4678
2019-09-19,2.15
2019-09-20,-3.9976000000000003
2019-09-23,-1.3628
2019-09-24,0.2782
2019-09-25,-4.162
2019-09-26,-0.1664
2019-09-27,-0.6
2019-09-30,-4.5942
2019-10-01,1.0545
2019-10-02,0.5565
2019-10-03,0.3113
2019-10-04,0.0586
2019-10-07,4.8868
2019-10-08,-15.3935
2019-10-09,0.9709
2019-10-10,-5.9615
2019-10-11,3.4765
2019-10-14,2.1937
2019-10-15,-7.2133
2019-10-16,-2.4594
2019-10-17,0.0
2019-10-18,-1.0256
2019-10-21,-2.9879
2019-10-22,0.2092
2019-10-23,12.1475
2019-10-24,0.198
2019-10-25,-1.1858
2019-10-28,-3.784
2019-10-29,-4.1739
2019-10-30,4.1215
2019-10-31,4.875
2019-11-01,-2.1851
2019-11-04,-3.7774
2019-11-05,-1.1819
2019-11-06,-12.6442
2019-11-07,10.4645
2019-11-08,-7.2156
2019-11-11,5.4389
2019-11-12,1.81
2019-11-13,-1.7778
2019-11-14,5.2941
2019-11-15,1.2462
2019-11-18,3.9049
2019-11-19,-0.6536
2019-11-20,0.3701
2019-11-21,2.417
2019-11-22,-1.4
2019-11-25,-2.6978
2019-11-26,14.1547
2019-11-27,-1.9357
2019-11-29,-1.3035
2019-12-02,20.3774
2019-12-03,0.2821
2019-12-04,-6.674
2019-12-05,-14.2857
2019-12-06,6.0571
2019-12-09,-3.9425
2019-12-10,0.4987
2019-12-11,2.1756
2019-12-12,-1.4569
2019-12-13,-7.5057
2019-12-16,3.6066000000000003
2019-12-17,1.7405
2019-12-18,-2.5272
2019-12-19,3.1512000000000002
2019-12-20,-5.2204
2019-12-23,-3.1008
2019-12-24,-0.0421
2019-12-26,-2.5906000000000002
2019-12-27,0.7568
2019-12-30,4.3777
2019-12-31,7.3191
2020-01-02,2.7586
2020-01-03,-10.1417
2020-01-06,1.6598000000000002
2020-01-07,-4.2857
2020-01-08,-1.1919
2020-01-09,1.681
2020-01-10,-3.2258
2020-01-13,1.9298
2020-01-14,2.1515
2020-01-15,-3.1171
2020-01-16,-0.0435
2020-01-17,1.5659
2020-01-21,-5.8244
2020-01-22,-2.2283
2020-01-23,-4.9302
2020-01-24,4.2074
2020-01-27,-1.4554
2020-01-28,6.1458
2020-01-29,3.1867
2020-01-30,-2.0879
2020-01-31,0.6664
2020-02-03,1.7210999999999999
2020-02-04,-11.0629
2020-02-05,7.7561
2020-02-06,-2.0371
2020-02-07,0.1848
2020-02-10,-4.059
2020-02-12,-0.8337
2020-02-13,6.9978
2020-02-14,-5.7544
2020-02-18,2.5168
2020-02-19,-1.6109
2020-02-20,4.2421
2020-02-21,18.3813
2020-02-24,-13.7891
2020-02-25,-9.2742
2020-02-26,5.1358
2020-02-27,-11.2259
2020-02-28,-9.2063
2020-03-02,9.965
2020-03-03,-9.6449
2020-03-04,17.3021
2020-03-05,14.25
2020-03-06,-8.6652
2020-03-09,-14.5242
2020-03-10,-3.2726
2020-03-11,-12.1507
2020-03-12,-11.2868
2020-03-13,-1.3311
2020-03-16,-8.279
2020-03-17,2.7116
2020-03-18,-8.88
2020-03-19,-8.7796
2020-03-20,-1.8287
2020-03-23,4.8039
2020-03-24,6.3611
2020-03-25,18.9974
2020-03-26,15.0776
2020-03-27,-12.8773
2020-03-30,4.6812000000000005
2020-03-31,-5.7042
2020-04-01,1.1202
2020-04-02,-6.8685
2020-04-03,0.9516
2020-04-06,0.2357
2020-04-07,1.8809
2020-04-08,-1.3846
2020-04-09,-3.7441
2020-04-13,2.8363
2020-04-14,-2.1277
2020-04-15,-3.3816
2020-04-16,-2.5
2020-04-17,6.8376
2020-04-20,-2.48
2020-04-21,-5.8244
2020-04-22,-2.5261
2020-04-23,-9.3834
2020-04-24,-5.6213
2020-04-27,-1.7764
2020-04-28,18.9362
2020-04-29,3.1306
2020-04-30,-1.2142
2020-05-01,-3.4241
2020-05-04,0.0909
2020-05-05,-0.0908
2020-05-06,-9.0909
2020-05-07,-3.0
2020-05-08,3.0928
2020-05-11,-0.1
2020-05-12,-9.9099
2020-05-13,-11.1111
2020-05-14,0.0
2020-05-15,0.0
2020-05-18,0.0
2020-05-19,-1.25
2020-05-20,1.1392
2020-05-21,-5.7572
2020-05-22,-0.2656
2020-05-26,27.4301
2020-05-27,2.2989
2020-05-28,4.9030000000000005
2020-05-29,-1.0711
2020-06-01,-1.5748
2020-06-02,0.0
2020-06-03,-2.0
2020-06-04,2.2449
2020-06-05,-7.1856
2020-06-08,5.8065
2020-06-09,2.2358000000000002
2020-06-10,0.0994
2020-06-11,-10.526299999999999
2020-06-12,-10.2109
2020-06-15,4.6972000000000005
2020-06-16,19.0083
2020-06-17,-10.7143
2020-06-18,-4.3333
2020-06-19,6.2137
2020-06-22,1.2575
2020-06-23,-18.3585
2020-06-24,6.9444
2020-06-25,0.1855
2020-06-26,-1.9752999999999998
2020-06-29,-10.4534
2020-06-30,11.3924
2020-07-01,38.8889
2020-07-02,-29.7273
2020-07-06,6.8072
2020-07-07,-9.1592
2020-07-08,-10.2667
2020-07-09,5.3492
2020-07-10,-3.8082000000000003
2020-07-13,2.7859
2020-07-14,-3.9943
2020-07-15,11.7385
2020-07-16,-4.2553
2020-07-17,-2.9167
2020-07-20,10.8727
2020-07-21,18.7097
2020-07-22,-2.7174
2020-07-23,0.5587
2020-07-24,-7.7778
2020-07-27,-3.8554
2020-07-28,-6.2657
2020-07-29,2.6738
2020-07-30,3.5156
2020-07-31,-3.5220000000000002
