ticker,ELF US Equity
2017-02-10,0.833
2017-02-13,1.2392
2017-02-14,-0.4451
2017-02-15,0.1118
2017-02-16,-1.3397999999999999
2017-02-17,1.6219999999999999
2017-02-21,6.1247
2017-02-22,-1.6789
2017-02-23,-0.249
2017-02-24,0.4636
2017-02-27,0.1775
2017-02-28,-1.8427
2017-03-01,2.5271
2017-03-02,-1.4085
2017-03-03,-2.6429
2017-03-06,-2.091
2017-03-07,-2.885
2017-03-08,-2.392
2017-03-09,12.332
2017-03-10,-2.5334
2017-03-13,-1.9495
2017-03-14,-4.3446
2017-03-15,1.0008
2017-03-16,-0.1905
2017-03-17,0.4582
2017-03-20,-0.4181
2017-03-21,-0.4962
2017-03-22,-0.8055
2017-03-23,1.1601
2017-03-24,0.8792
2017-03-27,-2.0462
2017-03-28,2.1663
2017-03-29,0.833
2017-03-30,3.6801
2017-03-31,4.31
2017-04-03,-1.9097
2017-04-04,-2.3009
2017-04-05,-0.3623
2017-04-06,-0.5091
2017-04-07,-0.9137
2017-04-10,0.332
2017-04-11,1.9485000000000001
2017-04-12,-0.6852
2017-04-13,0.1452
2017-04-17,-1.0152
2017-04-18,-1.2454
2017-04-19,2.5964
2017-04-20,0.8677
2017-04-21,-0.8961
2017-04-24,-0.7595
2017-04-25,0.2551
2017-04-26,0.2545
2017-04-27,0.2538
2017-04-28,-1.4466999999999999
2017-05-01,1.1743000000000001
2017-05-02,-3.3007
2017-05-03,0.4876
2017-05-04,0.0373
2017-05-05,0.1866
2017-05-08,4.0223
2017-05-09,2.8643
2017-05-10,1.2182
2017-05-11,-4.8143
2017-05-12,-2.3483
2017-05-15,-4.7355
2017-05-16,-2.1748
2017-05-17,-0.7543
2017-05-18,1.8
2017-05-19,-1.2967
2017-05-22,-0.1194
2017-05-23,-0.1993
2017-05-24,-0.7588
2017-05-25,2.173
2017-05-26,-0.2363
2017-05-30,-0.4737
2017-05-31,-2.9353
2017-06-01,3.3919
2017-06-02,1.4625
2017-06-05,-1.5192999999999999
2017-06-06,5.182
2017-06-07,1.1659
2017-06-08,-2.0074
2017-06-09,-1.176
2017-06-12,-2.9558999999999997
2017-06-13,3.2832
2017-06-14,0.7277
2017-06-15,0.4943
2017-06-16,-0.1135
2017-06-19,-0.5682
2017-06-20,1.5619
2017-06-21,-0.6002
2017-06-22,0.8679
2017-06-23,-0.4863
2017-06-26,-0.3008
2017-06-27,5.2036
2017-06-28,-1.5771
2017-06-29,-1.2382
2017-06-30,0.3319
2017-07-03,-0.7718
2017-07-05,-0.5185
2017-07-06,-3.8719
2017-07-07,1.0844
2017-07-10,-1.3793
2017-07-11,-1.3986
2017-07-12,-1.3002
2017-07-13,0.3194
2017-07-14,0.0
2017-07-17,0.2786
2017-07-18,-0.0794
2017-07-19,-0.9134
2017-07-20,1.3627
2017-07-21,-0.7908
2017-07-24,1.2356
2017-07-25,4.5276
2017-07-26,-0.4143
2017-07-27,-0.0756
2017-07-28,-2.4981
2017-07-31,-1.514
2017-08-01,0.0394
2017-08-02,-2.0883
2017-08-03,-0.9658
2017-08-04,0.8533
2017-08-07,0.8864
2017-08-08,1.9968
2017-08-09,-1.4487
2017-08-10,-1.6289
2017-08-11,1.7367
2017-08-14,1.2306
2017-08-15,-1.5293999999999999
2017-08-16,-0.3186
2017-08-17,-4.155
2017-08-18,-4.085
2017-08-21,0.2608
2017-08-22,-16.0381
2017-08-23,8.3634
2017-08-24,-5.2406
2017-08-25,3.268
2017-08-28,-1.5579
2017-08-29,0.6924
2017-08-30,-0.2456
2017-08-31,1.871
2017-09-01,-2.2716
2017-09-05,-2.4728
2017-09-06,3.3976
2017-09-07,-1.5204
2017-09-08,0.8964
2017-09-11,-1.234
2017-09-12,0.6997
2017-09-13,-1.6873
2017-09-14,2.6754
2017-09-15,-0.1967
2017-09-18,-1.9704000000000002
2017-09-19,0.4523
2017-09-20,1.0005
2017-09-21,-3.9128
2017-09-22,-0.6186
2017-09-25,2.1784
2017-09-26,6.8528
2017-09-27,0.4751
2017-09-28,4.3499
2017-09-29,2.1749
2017-10-02,-3.0599
2017-10-03,-0.0915
2017-10-04,-2.0147
2017-10-05,1.215
2017-10-06,0.6002
2017-10-09,-2.7536
2017-10-10,-0.3775
2017-10-11,-0.4737
2017-10-12,-0.6663
2017-10-13,1.4854
2017-10-16,0.5666
2017-10-17,-0.2817
2017-10-18,-5.0847
2017-10-19,1.3393
2017-10-20,0.3916
2017-10-23,3.3642
2017-10-24,4.1509
2017-10-25,-0.4076
2017-10-26,1.0459
2017-10-27,2.0252
2017-10-30,-4.0582
2017-10-31,-2.5747
2017-11-01,-1.6989
2017-11-02,0.096
2017-11-03,-1.1031
2017-11-06,-1.9399
2017-11-07,2.0277
2017-11-08,-6.9317
2017-11-09,-1.5104
2017-11-10,0.7403
2017-11-13,2.9396
2017-11-14,-2.3967
2017-11-15,0.4702
2017-11-16,1.7681
2017-11-17,2.606
2017-11-20,1.2948
2017-11-21,-0.0983
2017-11-22,1.6732
2017-11-24,-0.5324
2017-11-27,1.1192
2017-11-28,3.4649
2017-11-29,0.5116
2017-11-30,2.5451
2017-12-01,-1.8953
2017-12-04,8.1877
2017-12-05,0.0425
2017-12-06,-4.6749
2017-12-07,-5.7512
2017-12-08,3.2640000000000002
2017-12-11,-0.4123
2017-12-12,-3.8178
2017-12-13,2.8216
2017-12-14,2.9302
2017-12-15,1.5364
2017-12-18,2.2697
2017-12-19,-0.1305
2017-12-20,0.3486
2017-12-21,-1.2158
2017-12-22,-1.5385
2017-12-26,2.4554
2017-12-27,-3.5294
2017-12-28,2.2132
2017-12-29,-1.4141
2018-01-02,0.4931
2018-01-03,-3.1668
2018-01-04,-1.5661
2018-01-05,1.9186
2018-01-08,1.1019
2018-01-09,-11.3987
2018-01-10,-1.7427000000000001
2018-01-11,2.8691
2018-01-12,-2.3327
2018-01-16,1.298
2018-01-17,-0.3075
2018-01-18,-6.1183
2018-01-19,4.874
2018-01-22,4.3342
2018-01-23,1.4014
2018-01-24,4.1955
2018-01-25,-2.2264
2018-01-26,-2.8585000000000003
2018-01-29,1.0973
2018-01-30,0.5427
2018-01-31,0.8832
2018-02-01,-0.3891
2018-02-02,0.4883
2018-02-05,-1.8465
2018-02-06,-1.6337000000000002
2018-02-07,-0.1007
2018-02-08,-1.2594
2018-02-09,0.9694
2018-02-12,0.3032
2018-02-13,-1.9144
2018-02-14,2.2085
2018-02-15,1.5577999999999999
2018-02-16,0.1484
2018-02-20,-0.247
2018-02-21,-0.0495
2018-02-22,3.2706
2018-02-23,2.8311
2018-02-26,-0.42
2018-02-27,-4.686
2018-02-28,-9.3412
2018-03-01,-0.0542
2018-03-02,-1.248
2018-03-05,1.4285999999999999
2018-03-06,-0.325
2018-03-07,1.5217
2018-03-08,5.7280999999999995
2018-03-09,0.8608
2018-03-12,2.9116
2018-03-13,-3.122
2018-03-14,0.5539
2018-03-15,-3.7056
2018-03-16,3.4321
2018-03-19,-1.458
2018-03-20,-2.9592
2018-03-21,0.3155
2018-03-22,-1.1006
2018-03-23,-0.265
2018-03-26,0.2125
2018-03-27,1.2195
2018-03-28,-0.6286
2018-03-29,2.1086
2018-04-02,-0.5679
2018-04-03,1.6096
2018-04-04,0.9198
2018-04-05,1.0127
2018-04-06,0.401
2018-04-09,-1.4478
2018-04-10,0.8105
2018-04-11,-2.0101
2018-04-12,-0.1538
2018-04-13,-2.6708
2018-04-16,2.7968
2018-04-17,-0.616
2018-04-18,0.0
2018-04-19,-2.1694
2018-04-20,-5.5966000000000005
2018-04-23,-3.132
2018-04-24,-0.5774
2018-04-25,0.2904
2018-04-26,1.1002
2018-04-27,1.3746
2018-04-30,2.6554
2018-05-01,2.3665
2018-05-02,2.0968
2018-05-03,0.316
2018-05-04,3.832
2018-05-07,1.1122
2018-05-08,1.0
2018-05-09,-0.9901
2018-05-10,-3.65
2018-05-11,-0.0519
2018-05-14,0.675
2018-05-15,0.6189
2018-05-16,0.8201
2018-05-17,1.6268
2018-05-18,-1.7509000000000001
2018-05-21,-0.2546
2018-05-22,-0.2042
2018-05-23,1.2276
2018-05-24,-0.4042
2018-05-25,-0.4059
2018-05-29,-6.164
2018-05-30,2.1716
2018-05-31,0.1594
2018-06-01,-2.4934
2018-06-04,1.5234
2018-06-05,0.2144
2018-06-06,2.8877
2018-06-07,-0.1559
2018-06-08,0.6247
2018-06-11,1.5003
2018-06-12,1.4271
2018-06-13,-2.5628
2018-06-14,0.5673
2018-06-15,1.4359
2018-06-18,-1.0617
2018-06-19,-2.3505
2018-06-20,-0.8373
2018-06-21,-1.8997000000000002
2018-06-22,-0.1076
2018-06-25,-3.608
2018-06-26,-5.0279
2018-06-27,-3.2941
2018-06-28,-2.7372
2018-06-29,-4.6904
2018-07-02,7.3491
2018-07-03,0.7946
2018-07-05,-1.2129
2018-07-06,2.4555
2018-07-09,0.0599
2018-07-10,-0.5389
2018-07-11,-2.8296
2018-07-12,-0.4337
2018-07-13,-2.0535
2018-07-16,-1.7789000000000001
2018-07-17,-0.2587
2018-07-18,-0.5837
2018-07-19,-1.1742
2018-07-20,-1.5182
2018-07-23,-1.2735
2018-07-24,-5.4311
2018-07-25,1.0768
2018-07-26,0.6392
2018-07-27,-0.5646
2018-07-30,0.7097
2018-07-31,1.7618
2018-08-01,-1.4543
2018-08-02,1.6865999999999999
2018-08-03,-0.5529
2018-08-06,-0.7644
2018-08-07,1.1905000000000001
2018-08-08,3.1834
2018-08-09,-33.937
2018-08-10,3.3503
2018-08-13,5.8939
2018-08-14,3.7106
2018-08-15,-3.1306
2018-08-16,3.8781
2018-08-17,3.7333
2018-08-20,3.7704
2018-08-21,3.4682
2018-08-22,-4.5491
2018-08-23,3.5953
2018-08-24,1.8563
2018-08-27,0.317
2018-08-28,4.5814
2018-08-29,0.4532
2018-08-30,1.8797000000000001
2018-08-31,2.5092
2018-09-04,-0.7919
2018-09-05,-1.5239
2018-09-06,-2.4318
2018-09-07,2.2659000000000002
2018-09-10,-1.3294000000000001
2018-09-11,0.2994
2018-09-12,0.2985
2018-09-13,-2.0833
2018-09-14,-0.3799
2018-09-17,2.3646
2018-09-18,-0.9687
2018-09-19,2.4831
2018-09-20,-0.0734
2018-09-21,-1.1021
2018-09-24,-3.4918
2018-09-25,1.0008
2018-09-26,-1.7530000000000001
2018-09-27,-1.0085
2018-09-28,-0.2351
2018-10-01,1.4925
2018-10-02,0.9288
2018-10-03,-0.3067
2018-10-04,-4.7692
2018-10-05,1.6963
2018-10-08,1.4297
2018-10-09,-2.8974
2018-10-10,-2.0161
2018-10-11,-4.6914
2018-10-12,-0.6045
2018-10-15,-0.2606
2018-10-16,-5.4878
2018-10-17,0.8295
2018-10-18,-4.2048
2018-10-19,-0.7634
2018-10-22,4.5192
2018-10-23,-1.8399
2018-10-24,-2.5305
2018-10-25,3.1731
2018-10-26,-4.3802
2018-10-29,-0.1949
2018-10-30,2.3438
2018-10-31,1.2405
2018-11-01,1.885
2018-11-02,0.555
2018-11-05,2.1159
2018-11-06,19.1892
2018-11-07,1.5873
2018-11-08,-1.6369
2018-11-09,-1.5885
2018-11-12,-1.9216
2018-11-13,1.7241
2018-11-14,-0.6934
2018-11-15,2.4050000000000002
2018-11-16,-1.5152
2018-11-19,-5.8462
2018-11-20,-0.4085
2018-11-21,2.1329
2018-11-23,-3.5341
2018-11-26,2.2481
2018-11-27,-1.1401
2018-11-28,4.0362
2018-11-29,-1.1085
2018-11-30,2.1617
2018-12-03,-2.1944
2018-12-04,-6.8109
2018-12-06,-3.6113
2018-12-07,-0.8029
2018-12-10,-1.4388
2018-12-11,-0.8212
2018-12-12,0.92
2018-12-13,-2.7347
2018-12-14,-7.2165
2018-12-17,-3.0303
2018-12-18,-0.5208
2018-12-19,-1.5707
2018-12-20,-9.8936
2018-12-21,-1.889
2018-12-24,-5.5355
2018-12-26,6.6242
2018-12-27,1.7921
2018-12-28,2.4648
2018-12-31,-0.8018
2019-01-02,5.8891
2019-01-03,-1.7448000000000001
2019-01-04,3.6626
2019-01-07,3.7473
2019-01-08,2.8895999999999997
2019-01-09,-1.4042
2019-01-10,-16.5819
2019-01-11,0.122
2019-01-14,1.218
2019-01-15,-0.1203
2019-01-16,-2.1687
2019-01-17,1.8473000000000002
2019-01-18,1.0883
2019-01-22,-2.512
2019-01-23,1.3497
2019-01-24,-0.2421
2019-01-25,2.4272
2019-01-28,1.0664
2019-01-29,-1.0551
2019-01-30,0.1185
2019-01-31,-0.5917
2019-02-01,0.3571
2019-02-04,0.1186
2019-02-05,1.8957000000000002
2019-02-06,-0.1163
2019-02-07,0.2328
2019-02-08,7.3171
2019-02-11,1.0823
2019-02-12,0.7495
2019-02-13,0.9564
2019-02-14,-0.7368
2019-02-15,-0.5302
2019-02-19,0.3198
2019-02-20,1.5939999999999999
2019-02-21,0.0
2019-02-22,3.0335
2019-02-25,-4.0609
2019-02-26,0.3175
2019-02-27,-22.9958
2019-02-28,8.9041
2019-03-01,0.0
2019-03-04,0.0
2019-03-05,1.3836
2019-03-06,-0.9926
2019-03-07,-2.3810000000000002
2019-03-08,2.6958
2019-03-11,1.125
2019-03-12,-0.9889
2019-03-13,6.9913
2019-03-14,-0.7001
2019-03-15,8.5781
2019-03-18,0.974
2019-03-19,-1.179
2019-03-20,6.833
2019-03-21,0.3046
2019-03-22,2.3279
2019-03-25,0.2967
2019-03-26,1.2821
2019-03-27,2.1422
2019-03-28,1.9066
2019-03-29,-0.8419
2019-04-01,1.7925
2019-04-02,-3.1511
2019-04-03,7.9426
2019-04-04,2.2163
2019-04-05,2.9488
2019-04-08,0.1685
2019-04-09,-0.3364
2019-04-10,-2.1941
2019-04-11,-0.3451
2019-04-12,1.1255
2019-04-15,-1.113
2019-04-16,4.8485
2019-04-17,3.3031
2019-04-18,3.5971
2019-04-22,-5.7099
2019-04-23,-0.1637
2019-04-24,-1.3115
2019-04-25,-0.0831
2019-04-26,5.4863
2019-04-29,-0.3152
2019-04-30,1.1067
2019-05-01,0.3127
2019-05-02,-0.1559
2019-05-03,2.9664
2019-05-06,-1.7437
2019-05-07,-5.5556
2019-05-08,1.0621
2019-05-09,-7.2757
2019-05-10,-0.7847
2019-05-13,3.3392
2019-05-14,-0.085
2019-05-15,3.3191
2019-05-16,0.0
2019-05-17,-1.4003
2019-05-20,-1.3367
2019-05-21,2.8789
2019-05-22,-3.6214
2019-05-23,-1.2810000000000001
2019-05-24,-0.8651
2019-05-28,0.8726
2019-05-29,-8.9965
2019-05-30,1.7109999999999999
2019-05-31,-4.7664
2019-06-03,3.4347
2019-06-04,4.2694
2019-06-05,2.3658
2019-06-06,5.2444
2019-06-07,0.5912
2019-06-10,3.5263999999999998
2019-06-11,1.7843
2019-06-12,-3.4263
2019-06-13,2.6403
2019-06-14,-1.6077
2019-06-17,1.4706000000000001
2019-06-18,1.1272
2019-06-19,1.5127000000000002
2019-06-20,3.2157
2019-06-21,-0.6839
2019-06-24,0.306
2019-06-25,5.9497
2019-06-26,-0.576
2019-06-27,2.8965
2019-06-28,-0.7741
2019-07-01,1.0638
2019-07-02,0.9825
2019-07-03,-0.6949
2019-07-05,-0.9097
2019-07-08,0.4237
2019-07-09,8.7201
2019-07-10,9.6378
2019-07-11,-3.2448
2019-07-12,0.2439
2019-07-15,1.0949
2019-07-16,1.083
2019-07-17,0.5952
2019-07-18,-0.355
2019-07-19,-1.0095
2019-07-22,-1.4997
2019-07-23,-1.7052
2019-07-24,3.6555
2019-07-25,0.5977
2019-07-26,0.4159
2019-07-29,1.1243
2019-07-30,0.9362
2019-07-31,-3.8261
2019-08-01,-3.5564
2019-08-02,0.125
2019-08-05,-1.1236
2019-08-06,5.2399000000000004
2019-08-07,-0.7199
2019-08-08,4.5921
2019-08-09,-0.4044
2019-08-12,-3.4223
2019-08-13,0.9009
2019-08-14,-2.3214
2019-08-15,0.0
2019-08-16,0.1219
2019-08-19,8.6427
2019-08-20,-0.7843
2019-08-21,1.5246
2019-08-22,1.4461
2019-08-23,-4.1667
2019-08-26,1.8307
2019-08-27,-1.9101
2019-08-28,0.63
2019-08-29,-4.667
2019-08-30,-2.5672
2019-09-03,2.0833
2019-09-04,2.401
2019-09-05,1.4654
2019-09-06,1.2132
2019-09-09,-3.9954
2019-09-10,-4.9940999999999995
2019-09-11,-0.3129
2019-09-12,0.565
2019-09-13,-1.7478
2019-09-16,-0.1271
2019-09-17,2.9262
2019-09-18,1.7923
2019-09-19,3.5216
2019-09-20,3.5191
2019-09-23,4.2493
2019-09-24,-1.1957
2019-09-25,0.495
2019-09-26,-1.642
2019-09-27,-2.5598
2019-09-30,0.0
2019-10-01,-0.2856
2019-10-02,-3.3219
2019-10-03,3.673
2019-10-04,3.1429
2019-10-07,0.4432
2019-10-08,-2.9785
2019-10-09,-0.3411
2019-10-10,-2.6811
2019-10-11,0.4689
2019-10-14,2.6254
2019-10-15,-0.398
2019-10-16,1.0274
2019-10-17,1.8643999999999998
2019-10-18,-1.9967000000000001
2019-10-21,-1.6978
2019-10-22,-2.7058
2019-10-23,-1.3018
2019-10-24,-0.5995
2019-10-25,1.3872
2019-10-28,3.2719
2019-10-29,2.3618
2019-10-30,-1.2943
2019-10-31,-4.2189
2019-11-01,3.5714
2019-11-04,2.5286999999999997
2019-11-05,-2.6345
2019-11-06,2.9937
2019-11-07,-3.3538
2019-11-08,-0.9832
2019-11-11,-1.8692
2019-11-12,9.7619
2019-11-13,-7.321
2019-11-14,-4.096
2019-11-15,-0.061
2019-11-18,2.5031
2019-11-19,2.7993
2019-11-20,-0.6952
2019-11-21,-1.6919
2019-11-22,-0.6528
2019-11-25,-1.6129
2019-11-26,-0.3036
2019-11-27,-0.1827
2019-11-29,1.0982
2019-12-02,-1.1467
2019-12-03,-5.0061
2019-12-04,0.1285
2019-12-05,-4.3004
2019-12-06,2.3474
2019-12-09,-0.6553
2019-12-10,-2.1108
2019-12-11,-1.0108
2019-12-12,0.4084
2019-12-13,0.6102
2019-12-16,4.4474
2019-12-17,1.6129
2019-12-18,-1.9683000000000002
2019-12-19,-1.101
2019-12-20,3.2744
2019-12-23,-0.5073
2019-12-24,0.7648
2019-12-26,-0.4428
2019-12-27,1.3977
2019-12-30,-1.5038
2019-12-31,2.6081
2020-01-02,-2.6658
2020-01-03,0.0637
2020-01-06,-0.191
2020-01-07,-5.2296
2020-01-08,2.2207
2020-01-09,1.7774999999999999
2020-01-10,-0.8409
2020-01-13,0.3914
2020-01-14,-1.7544
2020-01-15,-2.6455
2020-01-16,0.2038
2020-01-17,2.6441
2020-01-21,4.7556
2020-01-22,-2.2699
2020-01-23,-3.0968
2020-01-24,-0.6658
2020-01-27,2.815
2020-01-28,2.086
2020-01-29,0.3193
2020-01-30,-1.2094
2020-01-31,1.0309
2020-02-03,3.9541
2020-02-04,5.092
2020-02-05,1.2259
2020-02-06,9.1696
2020-02-07,0.1585
2020-02-10,0.0
2020-02-11,-1.1602999999999999
2020-02-12,1.7076
2020-02-13,4.0923
2020-02-14,-0.4536
2020-02-18,-0.3038
2020-02-19,-0.8634
2020-02-20,-1.6393
2020-02-21,-0.6771
2020-02-24,-4.8243
2020-02-25,-3.6364
2020-02-26,-1.6009
2020-02-27,-5.8687000000000005
2020-02-28,-1.4815
2020-03-02,3.4461
2020-03-03,-1.3931
2020-03-04,2.5183999999999997
2020-03-05,-3.8346
2020-03-06,-2.4922
2020-03-09,-10.2875
2020-03-10,4.1311
2020-03-11,-6.3611
2020-03-12,-12.4178
2020-03-13,-2.3353
2020-03-16,-21.2639
2020-03-17,-7.8091
2020-03-18,-4.3529
2020-03-19,5.4121
2020-03-20,1.867
2020-03-23,6.071
2020-03-24,1.2959
2020-03-25,9.8081
2020-03-26,9.3204
2020-03-27,-8.2593
2020-03-30,-3.2914
2020-03-31,-1.5015
2020-04-01,-4.7764
2020-04-02,-4.4824
2020-04-03,-6.1453
2020-04-06,15.4762
2020-04-07,-2.1649
2020-04-08,16.4384
2020-04-09,-2.6244
2020-04-13,-1.7658
2020-04-14,8.1362
2020-04-15,-7.0866
2020-04-16,-6.3089
2020-04-17,4.4221
2020-04-20,1.2511999999999999
2020-04-21,0.2852
2020-04-22,2.9384
2020-04-23,3.1308
2020-04-24,-4.7321
2020-04-27,5.9981
2020-04-28,10.5217
2020-04-29,5.36
2020-04-30,-0.7593
2020-05-01,-4.3611
2020-05-04,-0.24
2020-05-05,1.8444
2020-05-06,-1.1024
2020-05-07,3.4236
2020-05-08,3.7721
2020-05-11,0.5193
2020-05-12,2.3616
2020-05-13,-7.2097999999999995
2020-05-14,1.2432
2020-05-15,5.7559000000000005
2020-05-18,7.6923
2020-05-19,-6.1321
2020-05-20,2.0818
2020-05-21,1.4768
2020-05-22,16.8399
2020-05-26,-1.0676
2020-05-27,3.717
2020-05-28,-4.2197
2020-05-29,3.44
2020-06-01,-2.2754
2020-06-02,0.6567
2020-06-03,2.4911
2020-06-04,2.0833
2020-06-05,-0.0567
2020-06-08,6.1259
2020-06-09,-1.8172000000000001
2020-06-10,-3.9194
2020-06-11,-6.0623
2020-06-12,1.9300000000000002
2020-06-15,0.355
2020-06-16,2.5354
2020-06-17,2.5877
2020-06-18,2.6906
2020-06-19,-0.655
2020-06-22,-1.0989
2020-06-23,0.9444
2020-06-24,-4.1827
2020-06-25,6.8352
2020-06-26,-3.871
2020-06-29,4.8098
2020-06-30,1.7609
2020-07-01,-5.139
2020-07-02,4.2012
2020-07-06,1.1141
2020-07-07,3.5677
2020-07-08,5.4205
2020-07-09,-4.469
2020-07-10,0.9054
2020-07-13,-3.6889
2020-07-14,-0.7246
2020-07-15,1.4599
2020-07-16,0.1028
2020-07-17,-0.1027
2020-07-20,-3.2888
2020-07-21,-0.1594
2020-07-22,-2.1288
2020-07-23,-1.8488
2020-07-24,-1.2187999999999999
2020-07-27,-1.4021
2020-07-28,0.967
2020-07-29,2.1408
2020-07-30,-0.7722
2020-07-31,-0.7226
