ticker,MAXR US Equity
2005-07-29,4.845
2005-08-12,8.1811
2005-08-16,-0.3862
2005-08-22,-0.2401
2005-08-25,-3.2325
2005-09-02,0.924
2005-09-19,0.2465
2005-09-27,-3.3966
2005-10-05,1.6616
2005-10-06,0.7511
2005-10-28,4.3663
2005-11-02,1.8707
2005-11-21,-3.2721
2005-11-23,4.1077
2005-12-02,-4.6751000000000005
2005-12-08,3.7565
2005-12-09,4.1904
2005-12-12,-1.8662
2005-12-13,0.1311
2005-12-16,5.239
2006-01-04,1.5246
2006-01-23,2.513
2006-01-25,-0.0987
2006-01-27,0.8169
2006-02-09,3.082
2006-02-21,-3.5254
2006-02-28,0.7044
2006-03-01,4.1197
2006-03-08,10.6177
2006-03-21,-0.2959
2006-03-27,-1.768
2006-03-29,1.3925
2006-03-31,1.3734
2006-04-03,2.5051
2006-04-07,2.8928000000000003
2006-04-10,2.1571
2006-04-11,1.4472
2006-04-13,1.552
2006-04-17,3.3999
2006-04-20,-1.7372
2006-04-27,2.1985
2006-04-28,1.0424
2006-05-17,-6.6067
2006-05-18,-0.808
2006-05-24,-1.6021
2006-05-25,1.2039
2006-05-31,0.2022
2006-06-05,3.5023
2006-06-22,-5.9417
2006-07-07,3.371
2006-07-13,-11.5193
2006-07-18,-12.0533
2006-07-19,2.1831
2006-09-05,1.1458
2006-09-15,2.6165000000000003
2006-09-28,-3.7842000000000002
2006-10-10,-0.3993
2006-10-13,2.2016999999999998
2006-10-17,3.6108000000000002
2006-10-20,2.7187
2006-10-31,1.1314
2006-11-02,-1.0509
2006-11-07,0.751
2006-11-09,-4.6492
2006-11-15,2.5007
2006-11-16,-0.3326
2006-11-20,0.1759
2006-12-07,-1.4251
2006-12-08,0.0316
2006-12-21,-0.3195
2006-12-27,-1.3263
2007-01-11,9.175
2007-02-07,9.0694
2007-02-12,0.9028
2007-02-13,0.4785
2007-02-27,0.5238
2007-02-28,-2.7956
2007-03-19,-1.7731
2007-03-27,3.1343
2007-04-02,1.1822
2007-04-09,2.8891
2007-04-17,-0.3223
2007-04-18,1.1688
2007-04-20,0.2893
2007-04-26,1.6600000000000001
2007-05-03,0.0449
2007-05-07,1.1074
2007-05-18,7.7562
2007-05-22,-8.2968
2007-05-23,-5.8116
2007-05-25,-5.3347999999999995
2007-06-08,3.0837
2007-06-12,-0.2608
2007-06-13,0.694
2007-06-14,2.4248
2007-06-15,5.6759
2007-06-19,-4.0641
2007-06-26,-1.3395000000000001
2007-06-28,-1.3187
2007-07-12,1.4093
2007-07-16,0.1226
2007-07-17,0.0199
2007-07-18,-0.1067
2007-07-20,3.0192
2007-07-24,2.7049
2007-07-27,-1.234
2007-07-31,1.1378
2007-08-08,3.5549
2007-08-30,-2.0308
2007-09-05,2.4177
2007-09-19,1.8965
2007-09-26,-4.4153
2007-09-27,1.3524
2007-10-22,-7.111
2007-11-05,9.7198
2007-11-08,-7.9674
2007-11-23,1.8571
2007-11-28,-1.192
2007-11-30,6.2818
2007-12-14,-9.551
2007-12-19,2.1075
2007-12-21,0.0386
2008-01-03,2.0248
2008-01-04,0.6602
2008-01-09,13.6956
2008-01-10,-0.2732
2008-01-11,-1.6774
2008-01-14,-0.6561
2008-01-15,-0.5398
2008-01-16,-2.2864
2008-01-17,-2.3513
2008-01-18,-0.0989
2008-01-30,0.0162
2008-01-31,-1.8016
2008-02-06,0.446
2008-02-12,2.2561999999999998
2008-02-25,1.6717
2008-02-26,2.4171
2008-02-27,3.9223
2008-03-17,-3.3109
2008-03-20,-2.9598
2008-03-24,-3.8467000000000002
2008-03-26,1.4716
2008-03-27,0.6425
2008-04-01,-0.4576
2008-04-02,1.0816
2008-04-04,-0.3392
2008-04-07,0.9156
2008-04-08,-2.0392
2008-04-09,0.8467
2008-04-10,-8.5661
2008-04-11,-0.5516
2008-04-14,0.4298
2008-04-18,3.7847
2008-04-21,-1.2863
2008-04-28,-5.9272
2008-05-12,-3.8749000000000002
2008-05-22,5.9482
2008-05-29,0.6052
2008-06-23,0.7009
2008-06-25,-0.5945
2008-06-30,-10.8615
2008-07-22,-11.7845
2008-07-23,0.7174
2008-08-05,-13.2092
2008-09-22,-5.148
2008-09-30,-22.4231
2008-10-01,-2.799
2008-10-06,-11.6709
2008-10-14,-10.8714
2008-10-15,-9.3285
2008-10-28,2.1978
2008-10-31,17.8862
2008-11-03,0.746
2008-11-04,5.2197
2008-12-16,-18.801
2008-12-31,12.5274
2009-01-20,3.4898
2009-01-21,0.7862
2009-02-09,28.8288
2009-02-18,-24.1012
2009-03-04,-5.2071
2009-03-16,-1.1832
2009-03-31,20.826999999999998
2009-04-30,32.6557
2009-05-04,1.0673
2009-05-19,-1.6522999999999999
2009-07-13,0.7419
2009-07-14,2.6803
2009-07-21,1.88
2009-07-23,1.2517
2009-08-06,8.4064
2009-08-31,-6.5016
2009-09-09,2.2579000000000002
2009-09-21,0.7489
2009-10-06,2.7003
2009-10-13,12.0872
2009-10-14,11.0692
2009-10-16,-2.1382
2009-10-22,-0.5021
2009-10-30,-4.4627
2009-11-03,-0.9062
2009-11-04,2.6917
2009-11-05,-0.2657
2009-11-10,1.0945
2009-11-11,1.51
2009-11-16,1.9927000000000001
2009-11-18,0.9535
2009-11-23,2.0689
2009-11-24,-1.6234
2009-12-07,7.8408
2009-12-10,-1.2737
2009-12-21,3.2415
2009-12-22,0.3346
2010-01-07,-2.749
2010-01-11,-0.5796
2010-01-13,-3.7448
2010-01-14,6.2417
2010-01-15,-0.5738
2010-02-11,-8.8622
2010-02-22,1.978
2010-02-25,3.0784
2010-02-26,-2.3592
2010-03-01,1.7130999999999998
2010-03-02,5.3526
2010-03-05,1.4638
2010-03-12,-1.4389
2010-03-15,0.236
2010-03-17,0.9634
2010-03-18,0.882
2010-03-19,-7.0558
2010-03-23,-0.5001
2010-03-25,-0.9527
2010-03-31,-1.4553
2010-04-05,1.0625
2010-04-08,-4.7926
2010-04-12,6.7775
2010-04-13,0.3553
2010-04-26,1.1548
2010-04-27,-1.0699
2010-04-28,5.8492
2010-04-30,-2.37
2010-05-04,-1.9319
2010-05-06,4.698
2010-05-12,7.7066
2010-05-20,-9.1069
2010-05-21,3.1263
2010-05-25,-3.3341
2010-05-26,3.7037
2010-05-27,-0.0138
2010-05-28,1.0168
2010-06-01,0.1562
2010-06-02,0.422
2010-06-04,-1.2016
2010-06-09,0.6614
2010-06-10,1.6632
2010-06-11,-0.5569
2010-06-17,0.9177
2010-06-18,1.1497
2010-07-09,0.8631
2010-07-13,-0.5815
2010-07-14,-0.5615
2010-07-15,-0.5482
2010-07-20,2.9175
2010-07-21,1.2641
2010-07-30,2.2701000000000002
2010-08-02,4.3285
2010-08-03,-0.1277
2010-08-04,0.3217
2010-08-06,1.2518
2010-08-18,-2.8952999999999998
2010-09-07,-2.4279
2010-09-17,-1.3493
2010-09-20,-0.274
2010-10-05,-2.0794
2010-10-13,3.4237
2010-10-19,-0.822
2010-10-20,4.1667
2010-10-21,0.6452
2010-10-28,6.8376
2010-10-29,0.9
2010-11-05,3.0759
2010-11-08,1.9195
2010-11-09,0.4604
2010-11-12,-5.1536
2010-11-15,-0.495
2010-12-02,0.005
2010-12-06,1.5114
2010-12-31,0.9004
2011-01-06,-1.8763999999999998
2011-01-25,-2.7829
2011-01-28,-1.0621
2011-02-01,-0.0998
2011-02-08,4.6157
2011-02-14,0.8105
2011-02-23,-2.3612
2011-02-28,7.5581
2011-03-01,1.6729
2011-03-02,-2.359
2011-03-04,-0.0372
2011-03-15,0.29
2011-03-23,-0.0189
2011-04-20,11.0572
2011-04-27,-3.1737
2011-04-29,5.5428
2011-05-02,-0.1528
2011-05-04,-0.2754
2011-05-11,-0.6348
2011-05-16,-0.9583
2011-05-17,-1.0015
2011-05-24,-1.8037999999999998
2011-05-25,0.7249
2011-05-26,-1.0456
2011-06-01,1.6118000000000001
2011-06-10,-0.3448
2011-06-13,-1.2857
2011-06-15,0.0055
2011-06-24,-6.5019
2011-06-29,5.1359
2011-07-01,0.1426
2011-07-15,1.1216
2011-07-22,-0.088
2011-07-27,-1.3277999999999999
2011-07-29,-1.8867
2011-08-02,0.4004
2011-08-03,-6.0189
2011-08-04,-1.6975
2011-08-05,-1.6680000000000001
2011-08-16,-0.8581
2011-08-18,-2.5966
2011-09-01,1.9219
2011-09-08,-1.7234
2011-09-12,-2.4551
2011-09-16,3.9879
2011-09-21,-2.2204
2011-09-27,-0.4626
2011-09-28,1.2674
2011-10-05,-12.015
2011-10-26,1.4936
2011-10-28,1.3081
2011-11-01,0.807
2011-11-04,4.9291
2011-11-09,2.4523
2011-11-15,-0.3191
2011-11-18,3.5684
2011-12-05,-1.7555
2011-12-08,-0.3524
2011-12-22,-2.0883
2011-12-23,-0.0215
2011-12-30,-0.497
2012-01-05,0.0266
2012-01-13,0.2373
2012-01-17,-3.3214
2012-01-19,-1.8484
2012-01-20,-1.5413999999999999
2012-01-23,0.9927
2012-01-24,-0.3969
2012-01-26,-1.1677
2012-02-03,4.4326
2012-02-29,-0.6667
2012-04-02,0.2598
2012-04-03,1.6532
2012-04-20,-7.5867
2012-04-23,-0.7557
2012-05-08,6.9251000000000005
2012-05-09,-0.1667
2012-05-18,-1.1301
2012-05-23,-1.2658
2012-05-24,1.0956
2012-07-05,27.9686
2012-07-06,-1.9099
2012-07-10,-0.8633
2012-07-12,0.2409
2012-07-17,0.5915
2012-07-19,0.2389
2012-07-24,-1.1366
2012-07-26,-0.4265
2012-08-06,0.6331
2012-08-10,7.7905
2012-08-13,0.2927
2012-08-14,0.1532
2012-08-27,4.9735
2012-08-28,-0.7815
2012-08-29,-1.0666
2012-08-30,-0.7132
2012-09-12,-7.223
2012-09-19,-3.5539
2012-10-09,-0.359
2012-10-10,-2.2378
2012-10-15,0.227
2012-10-23,-5.0651
2012-10-26,1.366
2012-10-31,12.329
2012-11-01,0.1074
2012-11-09,-2.6471
2012-11-14,1.5984
2012-11-15,-2.6763
2012-11-27,-0.0557
2012-12-06,-4.5845
2012-12-13,8.3119
2012-12-17,-2.5183999999999997
2012-12-20,4.3735
2012-12-21,-1.4321
2012-12-27,0.6793
2012-12-28,-1.3161
2012-12-31,0.3791
2013-01-03,2.446
2013-01-07,1.3501
2013-01-09,3.9339
2013-01-31,4.8155
2013-02-13,2.577
2013-02-15,-4.4489
2013-02-19,4.6561
2013-02-21,-1.6432
2013-02-22,1.4657
2013-02-25,4.5977
2013-02-27,-0.1337
2013-03-01,3.2119
2013-03-04,-0.9077
2013-03-07,2.7334
2013-03-08,-4.0476
2013-03-11,0.767
2013-03-12,0.0439
2013-03-15,0.3584
2013-03-28,-0.0147
2013-04-01,-0.1472
2013-04-02,-0.2506
2013-04-04,-0.3251
2013-04-08,-0.5336
2013-04-09,0.6259
2013-04-10,-0.1629
2013-04-16,-0.356
2013-04-25,5.0171
2013-04-26,1.5142
2013-04-29,0.0717
2013-04-30,-1.018
2013-05-01,0.6344
2013-05-10,-1.4645000000000001
2013-05-15,-3.5894
2013-05-21,-2.6639
2013-05-22,-0.2479
2013-05-30,3.3262
2013-06-03,-0.5292
2013-06-04,-0.5221
2013-06-07,-0.6933
2013-06-10,-0.8527
2013-06-12,-2.6705
2013-06-17,6.0636
2013-06-19,-0.7682
2013-06-25,-6.6366
2013-06-26,2.808
2013-06-27,3.4218
2013-06-28,-2.092
2013-07-05,-0.3485
2013-07-12,6.1436
2013-07-24,1.533
2013-07-30,8.9742
2013-07-31,-2.8098
2013-08-01,2.1716
2013-08-12,2.6353999999999997
2013-08-13,-1.4461
2013-08-14,0.8729
2013-08-15,-0.7403
2013-08-16,0.5012
2013-08-19,-0.6021
2013-08-26,-3.7634
2013-09-03,6.1068999999999996
2013-09-04,0.9731
2013-09-05,1.3487
2013-09-16,-1.331
2013-09-25,-0.252
2013-10-31,-2.8669000000000002
2013-11-18,0.6857
2013-11-19,0.8544
2013-12-03,-4.1217
2013-12-05,1.7227999999999999
2013-12-09,0.7483
2013-12-10,0.6385
2013-12-12,-2.6933
2013-12-17,0.5123
2013-12-31,1.9263
2014-01-08,-1.0911
2014-01-17,-3.9635
2014-01-22,-1.3562
2014-01-24,-4.6299
2014-01-28,1.0029
2014-02-03,2.173
2014-02-06,-1.6761
2014-02-07,2.2157
2014-02-13,1.0555
2014-02-20,1.004
2014-03-05,4.3492
2014-03-06,0.9583
2014-03-10,-1.6943000000000001
2014-03-13,0.9285
2014-03-18,0.0794
2014-03-25,1.8033000000000001
2014-03-27,0.7623
2014-03-31,1.8698000000000001
2014-04-01,1.2658
2014-04-03,0.175
2014-04-07,-2.6886
2014-04-08,2.7244
2014-04-16,-3.2955
2014-04-24,3.5369
2014-04-25,-2.7553
2014-04-28,-2.4646
2014-04-29,1.2518
2014-04-30,-0.688
2014-05-01,1.7516
2014-05-02,4.0596
2014-05-12,0.1111
2014-05-15,-0.222
2014-05-16,-1.5485
2014-05-21,-1.6938
2014-05-28,2.9714
2014-06-11,1.0607
2014-06-16,-0.616
2014-06-19,-0.8495
2014-06-23,-0.3113
2014-06-24,0.2998
2014-06-25,0.1245
2014-06-27,0.0249
2014-07-07,1.567
2014-07-14,-3.0244
2014-07-15,-0.0881
2014-07-18,-0.2656
2014-07-22,-1.2798
2014-07-30,-4.4282
2014-07-31,0.2417
2014-08-01,-0.2546
2014-08-05,-2.4231
2014-08-12,2.0531
2014-08-13,-1.278
2014-08-14,1.3117
2014-08-15,0.1214
2014-08-18,0.4445
2014-08-19,0.5766
2014-08-20,-0.4667
2014-08-22,0.1608
2014-08-25,-0.3905
2014-08-27,2.2047
2014-08-28,-0.6978
2014-09-03,0.0809
2014-09-09,1.573
2014-09-11,0.4931
2014-09-17,0.4698
2014-09-18,0.3247
2014-09-22,-1.7995999999999999
2014-09-23,0.3428
2014-09-24,-0.854
2014-09-25,-0.9674
2014-10-02,-0.8564
2014-10-03,0.2969
2014-10-06,2.6645
2014-10-07,-0.4981
2014-10-08,-2.3449
2014-10-09,2.2123
2014-10-10,-3.2467
2014-10-13,-2.087
2014-10-14,0.2508
2014-10-16,0.0556
2014-10-17,3.7889
2014-10-20,-1.0018
2014-10-22,2.069
2014-10-27,2.3573
2014-10-28,1.6177000000000001
2014-10-29,0.0302
2014-10-30,0.1477
2014-10-31,-3.3554
2014-11-03,-0.868
2014-11-05,1.0082
2014-11-06,-1.4971999999999999
2014-11-13,2.2133
2014-11-17,2.7785
2014-11-18,-2.2592
2014-11-21,1.6751
2014-11-25,1.2771
2014-12-03,0.5333
2014-12-05,-2.7632
2014-12-08,-0.129
2014-12-09,-1.6146
2014-12-11,1.0361
2014-12-15,1.0276
2014-12-16,1.3248
2014-12-18,1.5486
2014-12-31,2.1691
2015-01-08,-3.5533
2015-01-09,-1.9294
2015-01-13,0.2328
2015-01-21,-2.1938
2015-01-29,-3.2854
2015-01-30,-0.4093
2015-02-04,2.3836
2015-02-18,3.8801
2015-02-24,1.7517
2015-03-02,-3.7342
2015-03-09,1.0796000000000001
2015-03-18,-1.1095
2015-03-26,1.2645
2015-04-02,1.0854
2015-04-06,1.7157
2015-04-08,-0.1268
2015-04-09,-0.6476
2015-04-16,2.7607
2015-04-17,-0.6331
2015-04-20,0.2241
2015-04-23,0.1748
2015-04-24,-0.2157
2015-04-29,0.0662
2015-05-06,-1.4484
2015-05-08,4.2029
2015-05-11,-0.4733
2015-05-13,1.8105
2015-05-19,-1.9678
2015-05-20,0.0367
2015-05-22,-1.2593
2015-05-29,-2.7746
2015-06-03,1.1602000000000001
2015-06-04,-2.1481
2015-06-17,-2.0509
2015-06-19,-1.2515
2015-06-25,0.1582
2015-06-26,-0.1524
2015-06-29,-2.1934
2015-07-06,-2.11
2015-07-07,-0.0455
2015-07-08,-0.8062
2015-07-15,-2.4071
2015-07-17,-0.1154
2015-07-22,-1.3718
2015-07-24,-6.0176
2015-07-27,-0.0613
2015-07-29,-0.3283
2015-07-31,-7.1786
2015-08-04,-1.7269999999999999
2015-08-06,2.3403
2015-08-07,0.6366
2015-08-10,1.3984
2015-08-11,-0.5508
2015-08-19,-1.1465
2015-08-21,-1.6840000000000002
2015-08-24,-3.9212
2015-08-25,-0.1823
2015-08-26,-1.6377000000000002
2015-08-31,5.3347
2015-09-02,-1.6035
2015-09-04,0.1042
2015-09-30,-5.289
2015-10-06,3.1156
2015-10-09,1.5
2015-10-13,-1.1917
2015-10-21,6.2272
2015-11-02,0.3352
2015-11-04,2.4243
2015-11-10,1.7406000000000001
2015-11-17,0.5426
2015-11-18,-0.8081
2015-11-30,3.2149
2015-12-01,-0.6876
2015-12-02,1.6803
2015-12-04,-0.5706
2015-12-07,-2.4042
2015-12-17,-2.6828
2016-01-04,-3.2311
2016-01-07,-1.4068
2016-01-12,0.8954
2016-01-20,-2.6987
2016-01-21,1.3554
2016-01-22,5.5073
2016-01-25,-0.5156
2016-01-27,-0.0046
2016-01-29,2.023
2016-02-03,1.6763
2016-02-05,-1.6487
2016-02-08,-4.0967
2016-02-16,0.9743
2016-02-18,6.9797
2016-02-22,4.2834
2016-03-04,-2.2379
2016-03-10,1.2074
2016-03-14,-1.9989
2016-03-16,-1.8308
2016-03-21,2.5698
2016-03-22,0.596
2016-03-24,-1.4062000000000001
2016-03-31,0.4886
2016-04-04,-0.3942
2016-04-05,-1.1985000000000001
2016-04-07,-1.6637
2016-04-18,6.2924
2016-04-19,1.3934
2016-04-21,0.8849
2016-04-22,2.5348
2016-04-28,1.0567
2016-05-02,-2.0912
2016-05-09,0.3366
2016-05-17,-6.1211
2016-06-01,1.191
2016-06-16,-1.5718
2016-07-21,-0.7188
2016-07-27,-0.746
2016-08-05,3.9215999999999998
2016-08-12,0.6792
2016-08-24,3.2453
2016-09-02,-2.8362
2016-09-13,-5.7997
2016-09-29,-3.4233000000000002
2016-10-03,0.5147
2016-10-14,-0.2487
2016-10-24,-2.2231
2016-10-27,-3.7533
2016-11-02,-8.5563
2016-11-10,2.2204
2016-11-16,-2.2519
2016-11-18,0.3132
2016-11-28,0.7779
2016-12-01,-5.5165
2016-12-05,2.2927
2016-12-06,-2.0532
2016-12-14,0.5472
2016-12-15,-1.5603
2016-12-16,1.1827
2016-12-20,-1.2987
2016-12-27,-1.3132
2016-12-28,2.0619
2016-12-29,1.6768
2017-01-03,-0.8842
2017-01-04,1.7416
2017-01-06,2.1197
2017-01-09,-1.1859
2017-01-11,1.218
2017-01-17,3.1802
2017-01-18,-0.7044
2017-01-23,1.6745999999999999
2017-01-25,4.8904
2017-01-26,-0.4828
2017-02-03,1.6796
2017-02-06,-1.371
2017-02-21,-7.5685
2017-02-24,-6.3923
2017-02-27,0.9634
2017-02-28,-0.0632
2017-03-01,0.0811
2017-03-02,0.6277
2017-03-03,-2.4159
2017-03-06,-0.1035
2017-03-07,0.4556
2017-03-08,-0.1436
2017-03-09,-0.0041
2017-03-10,3.2553
2017-03-14,-0.2899
2017-03-15,1.7481
2017-03-16,-0.5534
2017-03-20,0.4468
2017-03-23,-0.7012
2017-03-27,0.6121
2017-03-28,2.9741
2017-03-29,-0.0518
2017-03-30,2.277
2017-04-03,-2.7682
2017-04-06,0.8992
2017-04-07,-1.0126
2017-04-11,0.6745
2017-04-12,0.6177
2017-04-13,-0.3765
2017-04-19,-0.9033
2017-04-20,0.5261
2017-04-21,-0.8769
2017-04-24,0.5067
2017-04-25,1.0233
2017-04-27,-2.411
2017-04-28,-2.66
2017-05-01,-1.6598000000000002
2017-05-02,-0.281
2017-05-03,-3.476
2017-05-05,0.6172
2017-05-08,1.6503999999999999
2017-05-12,-1.3361
2017-05-15,0.8052
2017-05-17,-4.2259
2017-05-18,0.8429
2017-05-19,0.7144
2017-05-22,-2.8942
2017-05-23,3.1734
2017-05-24,-0.0691
2017-05-25,0.9868
2017-05-31,-1.5792000000000002
2017-06-01,1.7342
2017-06-02,-0.085
2017-06-07,-0.5954
2017-06-08,0.2821
2017-06-09,0.103
2017-06-13,3.3013
2017-06-14,-0.4149
2017-06-19,-0.5208
2017-06-22,2.0178
2017-06-23,-1.0523
2017-06-27,3.7640000000000002
2017-06-28,5.9684
2017-06-29,-0.076
2017-07-06,-3.3233
2017-07-11,1.0457
2017-07-12,0.6081
2017-07-13,0.1622
2017-07-17,-0.4958
2017-07-18,-0.7246
2017-07-25,0.1318
2017-07-28,7.1252
2017-07-31,2.6389
2017-08-01,0.0
2017-08-02,-0.7443
2017-08-03,-1.5068000000000001
2017-08-04,1.4508
2017-08-08,-0.3007
2017-08-17,-5.1638
2017-08-29,2.3904
2017-08-30,-0.1672
2017-08-31,2.4103
2017-09-01,0.2531
2017-09-05,0.4285
2017-09-06,1.6238000000000001
2017-09-07,0.0253
2017-09-12,-0.1157
2017-09-13,-0.841
2017-09-14,0.5374
2017-09-18,-0.665
2017-09-19,0.1461
2017-09-20,-0.2257
2017-09-26,3.0682
2017-09-27,-1.0827
2017-09-28,-0.5488
2017-09-29,0.978
2017-10-02,-3.851
2017-10-03,-2.4326
2017-10-04,2.026
2017-10-05,-1.0496
2017-10-06,3.5911999999999997
2017-10-09,-0.1956
2017-10-10,1.7812999999999999
2017-10-11,2.2051
2017-10-12,-1.5411000000000001
2017-10-13,2.6087
2017-10-16,3.0339
2017-10-17,2.2208
2017-10-18,0.3058
2017-10-19,-0.0802
2017-10-20,0.5941
2017-10-23,0.8619
2017-10-24,0.5222
2017-10-25,-1.2437
2017-10-26,0.3826
2017-10-27,0.6511
2017-10-30,0.1104
2017-10-31,-0.2364
2017-11-01,-1.1848
2017-11-02,-0.5276
2017-11-03,-2.0894
2017-11-06,2.0026
2017-11-07,0.4184
2017-11-08,0.7853
2017-11-09,0.3498
2017-11-10,-0.5704
2017-11-13,-1.0677
2017-11-14,-0.1289
2017-11-15,-0.9355
2017-11-16,0.6675
2017-11-17,0.0485
2017-11-20,0.7113
2017-11-21,1.236
2017-11-22,1.6014
2017-11-24,-1.186
2017-11-27,-0.837
2017-11-28,0.6211
2017-11-29,-0.9655
2017-11-30,0.5434
2017-12-01,2.432
2017-12-04,0.1241
2017-12-05,0.217
2017-12-06,1.2527
2017-12-07,1.5121
2017-12-08,-0.3461
2017-12-11,-0.3775
2017-12-12,-0.773
2017-12-13,0.2597
2017-12-14,1.1418
2017-12-15,-1.4372
2017-12-18,0.3837
2017-12-19,0.0
2017-12-20,0.1835
2017-12-21,-0.4426
2017-12-22,-0.6592
2017-12-26,0.3241
2017-12-27,-0.2154
2017-12-28,0.2004
2017-12-29,-1.0462
2018-01-02,-0.7618
2018-01-03,0.4857
2018-01-04,0.0156
2018-01-05,-0.1559
2018-01-08,-0.6557
2018-01-09,-0.943
2018-01-10,-1.3327
2018-01-11,-0.193
2018-01-12,1.9816
2018-01-16,0.079
2018-01-17,-1.8469
2018-01-18,0.9167
2018-01-19,0.0637
2018-01-22,-0.5256
2018-01-23,0.064
2018-01-24,0.464
2018-01-25,0.6848
2018-01-26,0.2373
2018-01-29,-0.3787
2018-01-30,0.5703
2018-01-31,-0.7088
2018-02-01,-0.1586
2018-02-02,-2.415
2018-02-05,-3.1423
2018-02-06,-0.7228
2018-02-07,-0.3217
2018-02-08,-2.3102
2018-02-09,1.1998
2018-02-12,1.9243999999999999
2018-02-13,-0.7586
2018-02-14,-0.9343
2018-02-15,-0.6859
2018-02-16,-0.7597
2018-02-20,2.1225
2018-02-21,0.8518
2018-02-22,-1.4189
2018-02-23,-12.4058
2018-02-26,-7.766
2018-02-27,-1.2301
2018-02-28,0.6657
2018-03-01,0.0
2018-03-02,0.7466
2018-03-05,1.2492
2018-03-06,3.325
2018-03-07,0.931
2018-03-08,-0.2607
2018-03-09,-2.2517
2018-03-12,1.3163
2018-03-13,-3.1466
2018-03-14,-1.7686
2018-03-15,-5.6462
2018-03-16,-1.6837
2018-03-19,3.1011
2018-03-20,0.1347
2018-03-21,0.9415
2018-03-22,-3.642
2018-03-23,0.3687
2018-03-26,1.1711
2018-03-27,1.7248999999999999
2018-03-28,-0.1785
2018-03-29,3.3750999999999998
2018-04-02,-1.9891999999999999
2018-04-03,1.7869000000000002
2018-04-04,-1.5821
2018-04-05,0.3083
2018-04-06,-1.7563
2018-04-09,0.4022
2018-04-10,-0.1113
2018-04-11,1.8048
2018-04-12,-1.9041000000000001
2018-04-13,0.4462
2018-04-16,-0.7774
2018-04-17,1.1865
2018-04-18,-1.0177
2018-04-19,1.6316000000000002
2018-04-20,0.4179
2018-04-23,-1.2046000000000001
2018-04-24,0.6429
2018-04-25,0.1322
2018-04-26,0.066
2018-04-27,-0.5496
2018-04-30,0.1547
2018-05-01,-1.7215
2018-05-02,-1.9088
2018-05-03,-0.7555
2018-05-04,1.1534
2018-05-07,1.5507
2018-05-08,-1.7292
2018-05-09,15.1737
2018-05-10,-2.9167
2018-05-11,-2.2277
2018-05-14,-1.2542
2018-05-15,-0.4022
2018-05-16,0.4676
2018-05-17,0.1269
2018-05-18,-0.2747
2018-05-21,1.2076
2018-05-22,0.0628
2018-05-23,1.3808
2018-05-24,-0.2064
2018-05-25,0.9098
2018-05-29,-4.1803
2018-05-30,1.9889000000000001
2018-05-31,0.2516
2018-06-01,0.7111
2018-06-04,0.7684
2018-06-05,1.6488
2018-06-06,-0.0406
2018-06-07,-0.9533
2018-06-08,0.3072
