ticker,CQER US Equity
2007-11-28,-13.461500000000001
2007-11-29,0.0
2007-11-30,0.0
2007-12-03,0.0
2007-12-04,0.0
2007-12-10,-11.1111
2007-12-19,5.0
2008-01-03,-4.7619
2008-01-07,0.0
2008-01-09,12.5
2008-01-17,-22.2222
2008-01-22,20.0
2008-01-24,0.0
2008-02-14,-11.9048
2008-02-19,-5.4054
2008-02-27,0.0
2008-02-28,40.0
2008-03-03,-46.9388
2008-03-04,76.9231
2008-03-11,19.5652
2008-03-12,-9.0909
2008-03-13,-20.0
2008-03-14,25.0
2008-03-25,-4.0
2008-03-26,2.0833
2008-03-27,2.0408
2008-04-07,0.0
2008-04-08,30.0
2008-04-09,7.6923
2008-04-10,0.0
2008-04-11,-7.1429
2008-04-18,15.3846
2008-04-21,4.0
2008-04-22,-10.2564
2008-04-23,0.0
2008-04-25,7.1429
2008-04-30,-1.3333
2008-05-06,1.3514
2008-05-07,-4.0
2008-05-08,11.1111
2008-05-09,0.0
2008-05-12,-7.5
2008-05-13,-5.4054
2008-05-27,0.0
2008-06-02,0.0
2008-06-03,14.2857
2008-06-04,-12.5
2008-06-17,0.0
2008-06-19,0.0
2008-06-24,-7.1429
2008-06-26,-23.0769
2008-06-27,-20.0
2008-07-02,12.5
2008-07-03,4.4444
2008-07-07,-4.2553
2008-07-09,0.0
2008-07-10,11.1111
2008-07-11,0.0
2008-07-16,0.0
2008-07-25,-16.0
2008-07-29,2.3810000000000002
2008-07-31,-16.2791
2008-08-04,5.5556
2008-08-05,-21.0526
2008-08-07,6.6667
2008-08-08,-6.25
2008-08-12,16.6667
2008-08-15,8.5714
2008-08-18,0.0
2008-08-19,-10.526299999999999
2008-08-20,-5.8824
2008-08-21,0.0
2008-08-22,21.875
2008-08-27,0.0
2008-09-03,38.4615
2008-09-08,-1.8519
2008-09-22,1.8868
2008-09-24,-42.5926
2008-09-25,12.9032
2008-10-09,-11.4286
2008-10-20,3.2258
2008-10-23,0.0
2008-10-31,9.375
2008-12-10,-20.0
2008-12-18,-21.4286
2008-12-30,-9.0909
2009-01-06,0.0
2009-01-23,0.0
2009-01-28,-25.0
2009-02-02,0.0
2009-03-20,6.6667
2009-06-04,25.0
2009-06-12,-5.0
2009-07-08,-57.8947
2009-07-31,75.0
2009-08-04,0.0
2009-08-14,-21.4286
2009-08-19,36.25
2009-08-20,0.0834
2009-10-13,46.6667
2009-10-16,22.7273
2009-10-19,-22.2222
2009-10-29,142.8571
2009-11-03,-1.9607999999999999
2009-11-11,-4.0
2009-11-25,-52.0833
2010-01-28,30.4348
2010-02-02,0.0
2010-02-03,-33.3333
2010-04-08,5.0
2010-04-14,23.8095
2010-04-23,-3.8462
2010-04-29,-16.0
2010-06-14,-4.7619
2010-07-20,0.0
2010-08-20,-25.0
2010-08-30,33.3333
2010-09-17,-25.0
2010-09-29,0.0
2010-12-17,26.6667
2010-12-31,5.2632
2011-01-31,-19.5
2011-03-07,55.2795
2011-03-08,0.0
2011-03-09,56.0
2011-03-11,-35.8974
2011-03-17,-32.0
2011-03-21,23.5294
2011-03-22,85.7143
2011-03-28,0.0
2011-04-26,-48.7179
2011-04-28,-9.5
2011-05-20,0.0
2011-08-22,-44.7514
2011-08-29,0.0
2011-09-16,-20.0
2011-09-23,0.0
2011-12-08,0.0
2011-12-12,-81.25
2011-12-13,0.0
2011-12-19,0.0
2011-12-22,13.3333
2012-01-05,76.4706
2012-01-17,33.3333
2012-01-20,125.0
2012-01-25,0.0
2012-02-07,0.0
2012-02-08,0.0
2012-02-21,-22.2222
2012-02-23,0.0
2012-02-24,0.0
2012-02-29,-57.1429
2012-03-01,0.0
2012-03-02,0.0
2012-03-07,0.0
2012-03-16,16.6667
2012-03-19,-14.2857
2012-03-20,0.0
2012-03-27,3.3333
2012-04-16,125.8065
2012-04-23,0.0
2012-05-11,-42.8571
2012-05-18,0.0
2012-06-07,2.5
2012-06-15,0.0
2012-09-20,0.0
2012-11-12,7.3171
2012-11-26,25.0
2012-11-27,0.0
2013-03-19,-20.0
2013-03-26,2.2727
2013-04-12,11.1111
2013-05-15,-20.0
2013-05-28,0.0
2013-06-11,2.5
2013-09-18,46.3415
2013-11-18,583.3333
2013-12-10,-90.0
2013-12-19,21.9512
2013-12-23,-90.0
2013-12-31,0.0
2014-02-03,0.0
2014-04-11,40.0
2014-10-21,14.2857
2014-10-22,25.0
2014-11-25,0.0
2014-12-15,0.0
2015-02-09,0.0
2015-07-17,0.0
2015-07-21,0.0
2015-07-24,0.0
2015-10-05,0.0
2015-10-27,0.0
2015-12-28,-10.0
2016-01-21,11.1111
2016-02-23,-10.0
2016-05-16,11.1111
2016-08-18,-10.0
2016-08-19,0.0
2016-08-25,11.1111
2016-08-29,183.75
2016-08-30,-8.37
2016-09-01,169.2308
2016-09-02,14.2857
2016-09-06,-1.25
2016-09-07,1.2658
2016-09-08,-12.5
2016-09-13,10.982099999999999
2016-09-14,2.9767
2016-09-20,-2.8906
2016-09-29,0.0
2016-09-30,15.8488
2016-10-03,11.1111
2016-10-04,0.0
2016-10-05,18.0
2016-10-07,111.8644
2016-10-10,0.0
2016-10-11,-20.0
2016-10-12,0.0
2016-10-13,-25.0
2016-10-14,18.0
2016-10-17,6.709
2016-10-18,-2.5811
2016-10-19,-5.4348
2016-10-24,-8.908
2016-10-26,-11.6719
2016-10-27,17.8571
2016-10-31,-6.2879
2016-11-07,-9.4584
2016-11-09,7.1429
2016-11-10,3.0833
2016-11-14,-3.3145
2016-11-16,33.1104
2016-11-18,0.0
2016-11-21,-17.0854
2016-12-09,-3.0303
2016-12-15,0.0
2017-01-05,-6.25
2017-01-18,30.6667
2017-01-20,2.0408
2017-01-23,-5.75
2017-01-24,-20.4244
2017-02-02,0.0
2017-02-06,33.3333
2017-02-09,-20.1563
2017-02-10,-18.591
2017-02-13,0.0
2017-02-22,0.0
2017-02-24,14.8558
2017-02-27,-20.6362
2017-03-07,43.4599
2017-03-23,-0.0735
2017-03-29,-52.9065
2017-04-04,87.5
2017-04-18,-13.875
2017-04-20,31.5917
2017-04-21,0.0
2017-04-24,-11.7647
2017-05-04,9.2917
2017-05-05,3.3931
2017-05-16,-29.2035
2017-05-17,-3.3854
2017-05-18,-22.372
2017-05-25,66.6667
2017-05-26,0.0
2017-06-05,-13.3333
2017-06-15,-30.7692
2017-06-20,-11.1111
2017-06-26,0.0
2017-06-29,-37.5
2017-06-30,0.0
2017-07-21,-50.0
2017-07-24,140.0
2017-07-26,-9.5833
2017-09-21,-21.0691
2017-10-02,-18.2625
2017-10-09,0.0
2017-10-10,120.2857
2017-10-11,3.7613
2017-10-12,24.875
2017-10-17,30.1301
2017-10-18,-4.6154
2017-10-24,-43.5484
2017-10-25,85.7143
2017-10-26,45.3846
2017-10-27,-30.1587
2017-10-30,25.0
2017-10-31,-16.4061
2017-11-01,-11.5493
2017-11-02,-25.4098
2017-11-03,51.6484
2017-11-06,-5.7971
2017-11-07,7.6923
2017-11-08,13.5714
2017-11-09,-13.2075
2017-11-10,-13.0435
2017-11-13,16.6667
2017-11-14,0.0
2017-11-15,-35.7143
2017-11-16,33.3333
2017-11-17,-4.25
2017-11-20,4.3516
2017-11-21,-4.1618
2017-11-22,4.3425
2017-11-28,-4.0867
2017-12-01,-8.7391
2017-12-04,-42.4488
2017-12-05,63.9073
2017-12-11,-29.2929
2017-12-12,21.4286
2017-12-15,-1.1764999999999999
2017-12-20,0.0
2017-12-26,-5.9524
2017-12-28,-24.0506
2017-12-29,183.3333
2018-01-02,-4.5294
2018-01-03,-26.0628
2018-01-04,-2.1667
2018-01-05,-2.0443
2018-01-08,-6.087
2018-01-09,-0.6204
2018-01-10,30.4388
2018-01-11,-1.1429
2018-01-12,-4.6243
2018-01-16,-24.2424
2018-01-17,20.0
2018-01-18,-1.325
2018-01-19,-15.969899999999999
2018-01-22,0.5025
2018-01-23,23.33
2018-01-24,-3.4298
2018-01-25,-4.0722
2018-01-26,-1.5316999999999998
2018-01-29,17.7333
2018-01-30,-20.7248
2018-01-31,9.5238
2018-02-01,-19.3478
2018-02-02,23.9892
2018-02-05,-2.1739
2018-02-06,0.6667
2018-02-07,-16.1148
2018-02-08,7.3684
2018-02-09,3.0637
2018-02-14,0.1883
2018-02-15,23.3824
2018-02-16,0.808
2018-02-20,-1.7176
2018-02-21,-6.7961
2018-02-22,-3.3333
2018-02-23,-9.8707
2018-02-26,52.9412
2018-02-27,-13.6961
2018-02-28,0.0
2018-03-01,-8.1428
2018-03-02,-0.0497
2018-03-05,-13.1807
2018-03-06,23.6364
2018-03-07,-40.2941
2018-03-08,39.7783
2018-03-13,-3.7445
2018-03-14,0.2288
2018-03-16,0.0
2018-03-19,-17.8082
2018-03-20,-8.8889
2018-03-21,31.5854
2018-03-22,-2.9194
2018-03-23,-4.5346
2018-04-02,-30.0
2018-04-03,48.2857
2018-04-05,-6.5511
2018-04-06,-2.0619
2018-04-10,-5.2632
2018-04-11,-22.2222
2018-04-12,27.1429
2018-04-13,0.0
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,-2.2472
2018-04-19,9.1954
2018-04-23,-5.2632
2018-04-24,-5.5556
2018-04-25,-5.8824
2018-04-26,12.5
2018-04-27,-0.2778
2018-04-30,-5.2925
2018-05-01,5.2353
2018-05-02,-5.2543
2018-05-03,-0.295
2018-05-04,-1.7751000000000001
2018-05-09,0.0
2018-05-14,0.0
2018-05-15,-16.8675
2018-05-16,1.4493
2018-05-17,-28.5714
2018-05-18,78.0
2018-05-21,-43.8202
2018-05-22,66.24
2018-05-23,-12.7767
2018-05-24,-4.0
2018-05-31,-27.8017
2018-06-01,50.6468
2018-06-04,1.4531
2018-06-05,-21.875
2018-06-06,24.6667
2018-06-07,-3.877
2018-06-08,25.1739
2018-06-11,-0.5556
2018-06-12,0.5587
2018-06-13,-2.5
2018-06-20,-11.51
2018-06-25,-22.7302
2018-06-29,0.0
2018-07-02,31.6667
2018-07-03,1.2658
2018-07-05,6.25
2018-07-06,-0.3529
2018-07-09,6.2574
2018-07-10,-1.1111
2018-07-11,-10.1124
2018-07-12,-12.375
2018-07-13,14.1227
2018-07-16,-23.75
2018-07-17,0.0
2018-07-18,-1.6393
2018-07-19,6.6667
2018-07-20,17.1875
2018-07-23,0.0
2018-07-24,-0.1333
2018-07-25,-31.9092
2018-07-26,15.6863
2018-07-30,-15.2542
2018-07-31,-7.0
2018-08-01,29.0323
2018-08-02,-22.5
2018-08-03,-1.0753
2018-08-06,30.4348
2018-08-08,0.0
2018-08-09,0.0
2018-08-14,-2.5
2018-08-16,-21.3675
2018-08-21,0.0
2018-08-22,0.0
2018-09-04,0.0
2018-09-05,11.087
2018-09-06,0.0
2018-09-07,0.0
2018-09-13,0.0
2018-09-14,-19.5695
2018-09-20,0.0
2018-09-24,33.82
2018-09-25,-9.0909
2018-09-27,18.0
2018-09-28,1.6949
2018-10-01,24.1667
2018-10-02,5.3690999999999995
2018-10-03,-4.4586
2018-10-04,-8.0
2018-10-05,-14.4928
2018-10-08,-15.2542
2018-10-09,4.8
2018-10-10,-24.0458
2018-10-11,-3.4925
2018-10-12,-21.8953
2018-10-15,90.0
2018-10-16,0.0
2018-10-17,1.7544
2018-10-18,-5.1724
2018-10-19,-27.2727
2018-10-22,-2.5
2018-10-23,-20.0513
2018-10-24,0.0641
2018-10-26,25.0
2018-10-29,-5.1282
2018-10-31,-16.4865
2018-11-01,29.1262
2018-11-05,-18.0451
2018-11-06,11.4679
2018-11-07,-12.5103
2018-11-08,17.5917
2018-11-09,-34.6667
2018-11-12,11.9388
2018-11-13,-19.7812
2018-11-14,13.6364
2018-11-15,-28.0
2018-11-16,16.6667
2018-11-19,-1.1905000000000001
2018-11-20,-12.0482
2018-11-21,-45.3151
2018-11-23,-15.8317
2018-11-26,-10.7143
2018-11-27,34.6667
2018-11-28,-12.8713
2018-11-29,7.9545
2018-11-30,35.7895
2018-12-03,-21.7054
2018-12-04,-5.495
2018-12-06,-6.7575
2018-12-07,-5.5056
2018-12-10,-1.308
2018-12-11,-3.6145
2018-12-12,-0.875
2018-12-13,0.0
2018-12-14,-16.7718
2018-12-17,-9.0909
2018-12-18,16.6667
2018-12-19,27.1429
2018-12-20,28.8764
2018-12-21,13.3391
2018-12-26,-13.8462
2018-12-27,-10.7143
2018-12-28,19.4
2018-12-31,0.0838
2019-01-02,-4.1841
2019-01-03,-12.6638
2019-01-07,10.0
2019-01-08,-1.8182
2019-01-11,-25.0
2019-01-14,32.9012
2019-01-15,-16.3957
2019-01-17,20.0
2019-01-18,-7.4074
2019-01-23,-30.0
2019-01-25,40.0
2019-01-28,-11.2245
2019-01-29,9.1954
2019-01-31,-2.0526
2019-02-01,-18.3772
2019-02-04,23.7656
2019-02-06,0.0
2019-02-08,-1.0638
2019-02-12,-16.129
2019-02-13,8.9744
2019-02-14,76.4706
2019-02-15,-33.3333
2019-02-19,-32.0
2019-02-20,34.2647
2019-02-21,-12.3768
2019-02-22,61.25
2019-02-25,-14.7287
2019-02-26,-13.6364
2019-02-27,-10.526299999999999
2019-02-28,20.0
2019-03-01,-2.9412000000000003
2019-03-04,-6.0606
2019-03-05,6.4516
2019-03-07,-4.0404
2019-03-08,-24.3158
2019-03-11,-37.4131
2019-03-12,-4.4444
2019-03-13,12.2093
2019-03-14,3.6269
2019-03-15,6.0
2019-03-18,18.8679
2019-03-19,-28.5714
2019-03-20,13.3333
2019-03-21,76.4706
2019-03-22,-22.2222
2019-03-25,-13.5
2019-03-26,0.7432
2019-03-27,14.7541
2019-03-28,-21.4286
2019-03-29,41.8182
2019-04-02,8.9744
2019-04-04,-17.647100000000002
2019-04-05,14.2857
2019-04-08,6.25
2019-04-09,0.0
2019-04-10,-12.3529
2019-04-11,-4.698
2019-04-12,19.7183
2019-04-15,-41.1765
2019-04-16,20.0
2019-04-17,-11.6667
2019-04-18,20.7547
2019-04-22,-5.2344
2019-04-23,-12.6134
2019-04-24,10.283
2019-04-25,6.0736
2019-04-26,-48.3871
2019-05-01,-15.625
2019-05-06,2.963
2019-05-07,0.7194
2019-05-09,-39.2143
2019-05-10,-11.8684
2019-05-13,-13.3333
2019-05-15,0.0
2019-05-16,38.4615
2019-05-31,27.7778
2019-06-10,-16.7348
2019-06-14,-82.2464
2019-06-17,29.4118
2019-06-18,604.5455
2019-06-19,-35.4839
2019-06-20,20.0
2019-06-21,-37.4917
2019-06-25,-0.0133
2019-06-26,0.6667
2019-06-28,72.1854
2019-07-05,-42.3077
2019-07-18,0.0
2019-07-22,-26.6667
2019-08-01,100.0
2019-08-02,5.4545
2019-08-05,-13.7931
2019-08-06,0.0
2019-08-07,0.0
2019-08-09,0.0
2019-08-16,30.0
2019-08-20,-23.0769
2019-08-21,-10.0
2019-08-27,7.7778
2019-08-29,130.9278
2019-08-30,4.9107
2019-09-04,-25.1064
2019-09-05,-14.7727
2019-09-09,-30.0
2019-09-10,42.8571
2019-09-12,-30.0
2019-09-18,-29.9905
2019-09-19,36.0359
2019-09-24,-26.49
2019-09-25,95.8917
2019-09-27,-48.9444
2019-10-04,18.0019
2019-10-08,-15.2671
2019-10-09,0.0
2019-10-15,8.8287
2019-10-16,0.0
2019-10-17,0.0125
2019-11-01,-8.124
2019-11-04,0.0
2019-11-08,0.0
2019-11-15,0.0
2019-11-22,0.3401
2019-12-12,2.3726
2019-12-23,-2.3176
2019-12-24,0.0
2019-12-26,0.0
2019-12-30,-0.3389
2020-01-15,0.6802
2020-01-23,-31.0904
2020-02-05,56.8627
2020-02-14,-30.0
2020-02-24,0.0
2020-03-11,-8.9286
2020-03-18,0.0
2020-03-24,-21.5686
2020-04-24,0.0
2020-04-27,0.0
2020-05-14,0.0
2020-06-05,0.0
2020-06-12,0.0
2020-06-25,0.0
2020-06-29,0.0
