ticker,WLFC US Equity
2000-05-25,0.0
2000-05-26,-1.6949
2000-05-30,0.0
2000-05-31,7.7586
2000-06-01,2.4
2000-06-02,-4.6875
2000-06-05,2.459
2000-06-06,-1.6
2000-06-07,-5.6911000000000005
2000-06-08,-3.4483
2000-06-09,7.1429
2000-06-12,-6.25
2000-06-13,-3.1111
2000-06-14,-0.9174
2000-06-15,-0.9259
2000-06-16,-2.8037
2000-06-19,0.0
2000-06-20,0.0
2000-06-21,0.9615
2000-06-22,-0.9524
2000-06-23,0.0
2000-06-26,0.0
2000-06-27,23.0769
2000-06-28,-12.5
2000-06-29,-3.5714
2000-06-30,-7.4074
2000-07-03,0.0
2000-07-05,0.0
2000-07-06,4.0
2000-07-07,-0.9615
2000-07-10,-0.9709
2000-07-11,-0.9804
2000-07-12,0.9901
2000-07-13,0.0
2000-07-14,0.0
2000-07-17,0.0
2000-07-18,1.4706000000000001
2000-07-19,0.0
2000-07-20,6.2802
2000-07-21,2.7273
2000-07-24,-2.6549
2000-07-25,0.9091
2000-07-26,0.9009
2000-07-27,0.0
2000-07-28,-3.5714
2000-07-31,-1.8519
2000-08-01,0.0
2000-08-02,4.717
2000-08-03,0.9009
2000-08-04,-1.7856999999999998
2000-08-08,7.2727
2000-08-09,-1.2711999999999999
2000-08-11,1.2876
2000-08-14,-1.6949
2000-08-15,2.5862
2000-08-16,5.8824
2000-08-17,-6.3492
2000-08-21,0.0
2000-08-22,1.6949
2000-08-23,1.6667
2000-08-24,-1.6393
2000-08-25,0.0
2000-08-28,0.0
2000-08-29,1.6667
2000-08-30,2.459
2000-08-31,-4.0
2000-09-01,1.6667
2000-09-05,0.0
2000-09-06,-5.7377
2000-09-07,3.4783
2000-09-08,-5.042
2000-09-11,-0.885
2000-09-12,-1.7856999999999998
2000-09-14,-3.1818
2000-09-18,-3.2864
2000-09-19,0.0
2000-09-20,-2.9126
2000-09-21,2.0
2000-09-22,5.8824
2000-09-25,-3.7037
2000-09-26,4.8077
2000-09-27,-11.0092
2000-09-29,5.1546
2000-10-02,-8.8235
2000-10-03,-1.0753
2000-10-05,-3.2609
2000-10-06,0.0
2000-10-09,-1.1236
2000-10-11,-1.1364
2000-10-12,-3.4483
2000-10-13,4.7619
2000-10-16,-5.6818
2000-10-17,-1.2048
2000-10-18,1.2195
2000-10-19,2.4096
2000-10-20,-2.3529
2000-10-23,-1.2048
2000-10-24,7.3171
2000-10-26,0.0
2000-10-27,-2.2727
2000-10-30,6.9767
2000-11-01,0.0
2000-11-02,3.2609
2000-11-03,13.6842
2000-11-06,-3.7037
2000-11-07,3.8462
2000-11-08,21.2963
2000-11-09,9.1603
2000-11-10,-6.2937
2000-11-13,3.7313
2000-11-14,2.8777
2000-11-15,-4.1958
2000-11-16,2.1898
2000-11-17,0.0
2000-11-20,-2.8571
2000-11-21,0.0
2000-11-22,-5.1471
2000-11-24,-0.7752
2000-11-27,6.25
2000-11-28,0.0
2000-11-29,0.7353
2000-11-30,-0.7299
2000-12-01,-1.4706000000000001
2000-12-04,7.4627
2000-12-05,-2.7778
2000-12-07,-2.1429
2000-12-08,2.1898
2000-12-11,-2.8571
2000-12-12,1.4706000000000001
2000-12-13,-1.4493
2000-12-14,1.4706000000000001
2000-12-15,4.3478
2000-12-18,-1.3889
2000-12-19,-1.4085
2000-12-20,-4.2857
2000-12-21,0.0
2000-12-22,1.4925
2000-12-26,-0.7353
2000-12-27,4.4444
2000-12-28,7.0922
2000-12-29,5.9603
2001-01-02,-3.75
2001-01-03,0.6494
2001-01-04,1.9355
2001-01-05,0.0
2001-01-08,-7.5949
2001-01-09,6.8493
2001-01-10,0.0
2001-01-11,0.0
2001-01-12,0.0
2001-01-16,2.5641
2001-01-17,-2.5
2001-01-18,1.2821
2001-01-19,-3.1646
2001-01-22,0.0
2001-01-23,-0.6536
2001-01-24,-0.6579
2001-01-25,6.6225000000000005
2001-01-26,-0.6211
2001-01-30,0.0
2001-01-31,8.75
2001-02-01,0.0
2001-02-02,-3.4483
2001-02-05,3.5714
2001-02-06,2.2989
2001-02-07,-1.1236
2001-02-08,1.7045
2001-02-09,-7.2626
2001-02-12,0.0
2001-02-13,2.4096
2001-02-14,-1.1764999999999999
2001-02-15,0.0
2001-02-16,1.1905000000000001
2001-02-20,-4.7059
2001-02-21,0.0
2001-02-22,-0.6173
2001-02-23,0.0
2001-02-26,0.0
2001-02-27,-1.8634
2001-02-28,0.6329
2001-03-02,1.2579
2001-03-05,1.2422
2001-03-06,-0.6135
2001-03-07,-2.4691
2001-03-08,2.5316
2001-03-09,-1.2346
2001-03-12,-2.5
2001-03-13,0.0
2001-03-14,-0.641
2001-03-15,-1.9355
2001-03-16,-3.9474
2001-03-19,2.7397
2001-03-21,-5.3333
2001-03-22,5.6338
2001-03-26,1.3333
2001-03-27,5.9211
2001-03-28,-9.3168
2001-03-29,3.4247
2001-03-30,8.6093
2001-04-02,-10.9756
2001-04-03,-4.1096
2001-04-04,0.0
2001-04-05,4.2857
2001-04-06,-2.7397
2001-04-10,2.5352
2001-04-11,-1.4285999999999999
2001-04-12,-2.4526
2001-04-17,2.5143
2001-04-18,-12.4861
2001-04-19,3.8217
2001-04-20,4.2945
2001-04-23,2.9412000000000003
2001-04-24,0.0
2001-04-25,1.1429
2001-04-26,-3.9548
2001-04-27,-4.1176
2001-04-30,8.589
2001-05-01,-4.2938
2001-05-02,1.5348000000000002
2001-05-03,1.1628
2001-05-04,-1.7241
2001-05-08,5.848
2001-05-09,0.0
2001-05-10,4.9724
2001-05-11,0.4211
2001-05-14,3.7736
2001-05-15,-4.1414
2001-05-16,-2.6344
2001-05-17,-0.7576
2001-05-18,5.2345
2001-05-21,-3.886
2001-05-22,2.4259
2001-05-23,4.0
2001-05-24,0.2024
2001-05-25,1.0101
2001-05-29,5.0
2001-05-30,11.9048
2001-05-31,3.8298
2001-06-01,-2.0492
2001-06-04,-0.8368
2001-06-05,0.5063
2001-06-06,-2.9387
2001-06-07,-0.173
2001-06-08,-1.9931
2001-06-11,2.122
2001-06-12,0.8658
2001-06-13,-0.9442
2001-06-14,-1.9931
2001-06-15,-2.7409
2001-06-19,0.9091
2001-06-20,-1.3514
2001-06-21,-0.4566
2001-06-22,0.4587
2001-06-25,-0.4566
2001-06-28,-0.8257
2001-06-29,2.4052
2001-07-03,-0.1807
2001-07-05,-1.7195
2001-07-06,2.2099
2001-07-09,-6.3063
2001-07-10,1.4423
2001-07-11,-1.4218
2001-07-12,1.4423
2001-07-13,0.0
2001-07-18,0.0
2001-07-19,2.4645
2001-07-20,-3.7003
2001-07-23,3.7464
2001-07-30,0.0
2001-07-31,-1.3889
2001-08-01,-0.2817
2001-08-03,-1.6008
2001-08-07,1.8182
2001-08-08,0.094
2001-08-10,-2.3474
2001-08-13,2.4038
2001-08-14,0.4695
2001-08-15,-4.5794
2001-08-16,1.3712
2001-08-20,-1.2077
2001-08-21,-0.5379
2001-08-22,-0.59
2001-08-23,-1.088
2001-08-24,1.0
2001-08-27,0.0
2001-08-28,-0.495
2001-08-30,-1.393
2001-08-31,-1.11
2001-09-04,1.7347000000000001
2001-09-05,-1.003
2001-09-06,1.3171
2001-09-07,-2.0
2001-09-10,-1.0204
2001-09-17,-27.8351
2001-09-18,7.0688
2001-09-19,-6.6021
2001-09-20,-6.5714
2001-09-21,-3.6696999999999997
2001-09-24,-1.9048
2001-09-25,0.4854
2001-09-27,0.0
2001-09-28,1.7713
2001-10-01,2.8481
2001-10-03,-6.0
2001-10-04,13.9116
2001-10-05,-12.3563
2001-10-09,2.459
2001-10-10,-8.8
2001-10-11,-5.2632
2001-10-15,6.3889
2001-10-16,0.087
2001-10-17,0.0
2001-10-19,0.0
2001-10-25,2.2609
2001-10-29,-4.5918
2001-10-30,-2.852
2001-10-31,-0.9174
2001-11-01,-5.5556
2001-11-02,0.0
2001-11-05,2.9412000000000003
2001-11-07,-13.3333
2001-11-08,0.1566
2001-11-09,-0.1563
2001-11-14,-12.0879
2001-11-15,10.0
2001-11-16,-3.3523
2001-11-19,-2.4103
2001-11-20,-18.0723
2001-11-21,16.1765
2001-11-26,-3.8434
2001-11-27,-14.4329
2001-11-28,-3.0769
2001-11-29,-4.7619
2001-11-30,8.3333
2001-12-03,-4.6154
2001-12-04,0.0
2001-12-05,3.2258
2001-12-06,15.625
2001-12-07,1.0811
2001-12-10,-7.2193
2001-12-11,-6.3401
2001-12-12,0.0
2001-12-13,8.0
2001-12-14,0.0
2001-12-17,5.4131
2001-12-18,1.6216
2001-12-19,3.1915
2001-12-20,2.0619
2001-12-21,4.798
2001-12-24,-2.8916
2001-12-26,2.4814
2001-12-27,-2.9055999999999997
2001-12-28,5.7357
2001-12-31,9.4369
2002-01-02,-0.8647
2002-01-03,23.913
2002-01-04,0.0
2002-01-07,-4.9123
2002-01-08,-0.3655
2002-01-09,1.8483
2002-01-10,3.0909
2002-01-11,1.4109
2002-01-14,2.2609
2002-01-15,-0.1701
2002-01-16,0.3407
2002-01-17,-3.3956
2002-01-18,2.4605
2002-01-22,-3.9451
2002-01-23,-1.7856999999999998
2002-01-24,0.9091
2002-01-25,-2.7027
2002-01-28,-1.8519
2002-01-29,-1.8868
2002-01-30,0.0
2002-01-31,1.9231
2002-02-01,-0.7547
2002-02-04,0.7605
2002-02-05,-1.8868
2002-02-06,0.9615
2002-02-07,-1.9048
2002-02-11,2.8834999999999997
2002-02-12,-6.5773
2002-02-13,0.202
2002-02-14,-9.2742
2002-02-19,-2.2222
2002-02-20,0.0
2002-02-21,-3.4091
2002-02-22,3.5294
2002-02-25,-2.0455
2002-02-26,-0.232
2002-02-27,3.407
2002-02-28,-3.2947
2002-03-01,0.0
2002-03-04,3.4884
2002-03-05,-3.5955
2002-03-06,2.5641
2002-03-07,1.1364
2002-03-08,0.0
2002-03-11,1.3483
2002-03-12,-2.439
2002-03-13,-2.0455
2002-03-14,0.9281
2002-03-15,2.2989
2002-03-18,-0.2247
2002-03-19,5.8559
2002-03-20,-4.6809
2002-03-21,3.7946
2002-03-22,1.0753
2002-03-25,-1.0638
2002-03-26,1.0753
2002-03-27,1.7021
2002-03-28,-2.0921
2002-04-01,0.641
2002-04-02,0.4246
2002-04-03,2.1142
2002-04-04,-0.4141
2002-04-05,-3.3264
2002-04-08,1.0753
2002-04-09,1.9149
2002-04-10,0.6263
2002-04-11,-0.7054
2002-04-12,-0.3343
2002-04-15,-0.6289
2002-04-16,-0.8439
2002-04-17,-2.0984
2002-04-18,0.1874
2002-04-19,1.9523000000000001
2002-04-22,1.0638
2002-04-23,-3.1579
2002-04-24,2.6087
2002-04-25,-0.6356
2002-04-26,0.4264
2002-04-29,-1.2739
2002-05-01,0.6452
2002-05-02,-2.7778
2002-05-03,-1.0989
2002-05-06,-1.1111
2002-05-07,-4.2697
2002-05-08,9.8592
2002-05-09,-3.8462
2002-05-10,0.0
2002-05-13,3.1111
2002-05-14,-0.8621
2002-05-15,2.1739
2002-05-16,-4.2553
2002-05-17,-0.2222
2002-05-20,-5.3452
2002-05-21,3.5294
2002-05-22,2.2727
2002-05-23,-0.6667
2002-05-28,-1.5659999999999998
2002-05-29,0.0
2002-05-30,1.1364
2002-05-31,3.3708
2002-06-03,1.9565000000000001
2002-06-04,1.0474
2002-06-05,3.3946
2002-06-06,2.0408
2002-06-07,0.0
2002-06-10,6.8
2002-06-11,-0.041
2002-06-12,-0.9145
2002-06-13,-1.6638
2002-06-14,-1.9588
2002-06-17,0.2133
2002-06-18,-5.0881
2002-06-19,-3.0928
2002-06-20,1.0638
2002-06-21,-1.0526
2002-06-24,2.1277
2002-06-26,-4.1667
2002-06-27,1.3043
2002-06-28,3.8117
2002-07-01,-2.8449
2002-07-02,-4.2553
2002-07-05,2.7778
2002-07-08,1.6216
2002-07-09,-1.9149
2002-07-11,4.1215
2002-07-12,1.0417
2002-07-15,0.7809
2002-07-16,15.5922
2002-07-17,-2.8319
2002-07-18,-1.6393
2002-07-19,-2.7778
2002-07-22,-4.0
2002-07-23,-8.7302
2002-07-24,-5.4348
2002-07-25,0.0
2002-07-26,1.1494
2002-07-29,11.1364
2002-07-30,-0.2249
2002-07-31,-5.7184
2002-08-01,-4.3478
2002-08-02,-2.2727
2002-08-05,-5.5814
2002-08-06,4.6798
2002-08-07,-2.1176
2002-08-08,-2.6442
2002-08-09,-3.7037
2002-08-12,2.5641
2002-08-13,0.0
2002-08-14,-3.75
2002-08-15,-1.2987
2002-08-16,-4.2105
2002-08-19,1.0989
2002-08-20,8.6957
2002-08-21,-3.75
2002-08-22,0.0
2002-08-23,1.2987
2002-08-26,-7.6923
2002-08-27,4.1667
2002-08-28,-5.0933
2002-08-29,4.2428
2002-08-30,-1.6173
2002-09-03,0.0
2002-09-04,1.0959
2002-09-05,-1.897
2002-09-06,-3.3149
2002-09-09,0.0
2002-09-12,3.4571
2002-09-13,4.9434000000000005
2002-09-16,1.3158
2002-09-17,2.0519
2002-09-18,1.8071000000000002
2002-09-19,1.25
2002-09-20,0.0
2002-09-24,-1.4815
2002-09-25,-1.5038
2002-09-26,1.2723
2002-09-27,-1.7588
2002-09-30,-0.2558
2002-10-01,-0.2564
2002-10-02,1.2852999999999999
2002-10-03,0.2538
2002-10-04,-0.2532
2002-10-07,-6.0914
2002-10-08,-10.8108
2002-10-09,-1.5152
2002-10-10,1.8462
2002-10-11,7.2508
2002-10-14,1.1268
2002-10-15,-0.0279
2002-10-16,4.2073
2002-10-17,4.2781
2002-10-21,2.5641
2002-10-22,-2.5
2002-10-24,-2.0513
2002-10-25,2.356
2002-10-28,1.7903
2002-10-29,2.0101
2002-10-30,0.4926
2002-10-31,3.6765
2002-11-01,-5.6738
2002-11-04,1.9799
2002-11-05,-3.4161
2002-11-06,1.7812000000000001
2002-11-08,10.0
2002-11-11,0.0
2002-11-12,-0.4545
2002-11-13,2.7397
2002-11-14,10.4444
2002-11-15,12.6761
2002-11-18,3.5714
2002-11-19,0.8621
2002-11-20,2.5641
2002-11-21,0.5
2002-11-22,1.6583999999999999
2002-11-25,-0.4894
2002-11-26,-6.5574
2002-11-27,0.1754
2002-12-02,-5.2539
2002-12-03,0.1848
2002-12-04,-1.2915
2002-12-05,3.7382999999999997
2002-12-06,-0.7207
2002-12-09,0.1996
2002-12-10,0.5253
2002-12-11,0.4505
2002-12-12,-0.0897
2002-12-13,-11.1311
2002-12-16,1.0101
2002-12-17,-9.2
2002-12-20,11.2115
2002-12-24,-9.8633
2002-12-26,3.0543
2002-12-27,4.4776
2002-12-30,0.2041
2002-12-31,2.8513
2003-01-02,-0.9901
2003-01-03,-0.8
2003-01-07,-0.2218
2003-01-08,1.0305
2003-01-09,6.6
2003-01-10,0.3752
2003-01-14,4.6729
2003-01-15,1.9643000000000002
2003-01-16,-3.6778
2003-01-17,2.5455
2003-01-21,-2.4823
2003-01-24,0.0
2003-01-27,0.0
2003-01-28,0.5455
2003-01-29,-0.5425
2003-01-30,0.0
2003-01-31,-8.0182
2003-02-03,-4.8824
2003-02-04,-1.2884
2003-02-05,7.5789
2003-02-06,-4.8728
2003-02-07,2.4481
2003-02-10,-5.6225000000000005
2003-02-11,-9.8085
2003-02-12,4.034
2003-02-13,0.907
2003-02-14,1.1236
2003-02-18,4.8889
2003-02-19,-5.5085
2003-02-20,-1.1211
2003-02-21,3.6281
2003-02-24,1.5316999999999998
2003-02-25,-0.8836
2003-02-26,8.067
2003-02-27,2.0121
2003-03-03,-1.1637
2003-03-04,2.3748
2003-03-05,0.5848
2003-03-06,-1.1628
2003-03-07,2.1569
2003-03-10,-2.6871
2003-03-11,5.3254
2003-03-12,-3.9326
2003-03-13,1.5594999999999999
2003-03-14,-0.1919
2003-03-17,4.8077
2003-03-18,2.0183
2003-03-19,-3.8669000000000002
2003-03-20,-3.6483
2003-03-21,3.301
2003-03-24,-0.3759
2003-03-25,3.2264
2003-03-26,4.9168
2003-03-27,-1.9163999999999999
2003-03-28,1.6108
2003-03-31,-0.886
2003-04-01,-2.4691
2003-04-02,0.5425
2003-04-03,0.7194
2003-04-04,0.7143
2003-04-07,-5.8511
2003-04-08,-1.8832
2003-04-09,-7.0825
2003-04-10,6.7755
2003-04-11,-1.3349
2003-04-14,3.9215999999999998
2003-04-16,-1.3208
2003-04-17,0.0
2003-04-21,1.3384
2003-04-22,0.0
2003-04-23,-1.6981000000000002
2003-04-24,-0.1919
2003-04-25,0.9615
2003-04-28,-0.7619
2003-04-29,0.9597
2003-04-30,-1.1407
2003-05-01,1.7308
2003-05-05,0.0
2003-05-07,-1.7013
2003-05-08,0.0
2003-05-15,0.9615
2003-05-20,-6.4762
2003-05-21,-0.2037
2003-05-27,0.4082
2003-05-29,-0.4065
2003-05-30,1.2245
2003-06-02,-1.2097
2003-06-03,-7.7551
2003-06-04,1.9912
2003-06-05,-4.7722
2003-06-06,-2.7335000000000003
2003-06-09,-2.8103
2003-06-10,0.7229
2003-06-11,6.4593
2003-06-12,0.4494
2003-06-13,6.9351
2003-06-16,2.5105
2003-06-17,2.0408
2003-06-18,-5.6
2003-06-19,-3.6017
2003-06-20,-1.5385
2003-06-23,-0.8929
2003-06-24,2.4775
2003-06-25,-2.1978
2003-06-26,2.0225
2003-06-27,2.6432
2003-06-30,-0.6438
2003-07-01,2.5918
2003-07-02,0.4211
2003-07-07,0.0
2003-07-08,3.1447
2003-07-09,0.813
2003-07-10,1.2097
2003-07-11,1.6932
2003-07-14,7.9138
2003-07-15,-13.7775
2003-07-16,5.6632
2003-07-17,-1.5739999999999998
2003-07-18,0.2024
2003-07-22,3.4343
2003-07-23,1.5625
2003-07-24,0.9615
2003-07-25,-0.9524
2003-07-28,3.0769
2003-07-29,-3.1716
2003-07-30,-0.1927
2003-07-31,-2.7027
2003-08-01,-0.5952
2003-08-04,7.3852
2003-08-05,1.6543
2003-08-06,-1.2799
2003-08-07,-6.0937
2003-08-08,-0.9862
2003-08-11,1.3944
2003-08-12,-0.5894
2003-08-13,2.7668
2003-08-14,-3.8462
2003-08-18,7.2
2003-08-19,0.5597
2003-08-20,0.1855
2003-08-21,0.7407
2003-08-22,1.1029
2003-08-26,-2.1818
2003-08-27,1.3011
2003-08-28,-0.1835
2003-08-29,0.0
2003-09-02,-0.7353
2003-09-03,1.4815
2003-09-04,2.0073
2003-09-05,1.0733
2003-09-08,-3.0088
2003-09-09,0.5474
2003-09-10,-0.1815
2003-09-11,1.6181999999999999
2003-09-12,-5.1709
2003-09-15,1.9057
2003-09-16,3.6845
2003-09-17,-0.1607
2003-09-18,1.9496
2003-09-22,0.8947
2003-09-23,0.6781
2003-09-24,-0.3454
2003-09-25,-2.9463
2003-09-30,-1.9643000000000002
2003-10-01,-2.0036
2003-10-03,5.3903
2003-10-06,-3.8801
2003-10-07,0.5505
2003-10-08,0.7299
2003-10-09,2.3551
2003-10-10,-0.9027
2003-10-13,7.6978
2003-10-14,2.8192
2003-10-15,2.9032
2003-10-16,-1.2696
2003-10-17,-1.0954
2003-10-20,0.1605
2003-10-21,10.7532
2003-10-22,-5.0644
2003-10-23,1.0974
2003-10-24,2.2162
2003-10-27,-2.6549
2003-10-28,3.7879
2003-10-29,3.5036
2003-10-30,1.9605000000000001
2003-10-31,0.0138
2003-11-03,-0.5533
2003-11-04,1.2517
2003-11-05,0.4121
2003-11-06,2.5991999999999997
2003-11-07,1.6
2003-11-10,-0.9186
2003-11-11,-0.9272
2003-11-12,-11.0963
2003-11-13,-1.203
2003-11-14,1.0654
2003-11-17,-7.8313
2003-11-18,9.4771
2003-11-19,-2.9851
2003-11-20,0.0
2003-11-21,-0.6154
2003-11-24,4.3344
2003-11-26,0.8902
2003-11-28,-0.7353
2003-12-01,0.7407
2003-12-02,3.3824
2003-12-03,2.4182
2003-12-04,-2.7778
2003-12-05,-4.2857
2003-12-08,0.597
2003-12-10,2.6706
2003-12-11,-5.2023
2003-12-12,6.7073
2003-12-15,3.2857
2003-12-16,-4.0111
2003-12-17,3.8905
2003-12-18,3.19
2003-12-22,-1.4785
2003-12-23,-1.0914
2003-12-24,4.1379
2003-12-26,-7.8146
2003-12-29,1.5805
2003-12-30,2.6874000000000002
2003-12-31,1.2397
2004-01-02,-4.7619
2004-01-05,-8.1429
2004-01-06,2.1773
2004-01-07,5.0228
2004-01-08,-2.7536
2004-01-09,10.1341
2004-01-12,-6.7659
2004-01-13,3.7736
2004-01-14,2.7972
2004-01-15,-3.4013999999999998
2004-01-16,-0.4225
2004-01-20,4.6676
2004-01-21,-0.9459
2004-01-22,3.6835
2004-01-23,-1.6817
2004-01-26,3.0488
2004-01-27,1.2987
2004-01-28,4.859
2004-01-29,3.8024
2004-01-30,-1.0601
2004-02-02,-5.119
2004-02-03,5.2698
2004-02-04,-2.503
2004-02-05,3.5452
2004-02-06,-3.778
2004-02-09,-1.4724
2004-02-10,-0.8717
2004-02-11,3.1407
2004-02-12,-0.2436
2004-02-13,4.2735
2004-02-17,-3.7471
2004-02-18,5.0973
2004-02-19,1.528
2004-02-20,-0.3534
2004-02-23,2.6316
2004-02-24,0.0
2004-02-25,-4.7938
2004-02-26,-1.6393
2004-02-27,0.0
2004-03-01,0.3571
2004-03-02,-1.5421
2004-03-03,0.0
2004-03-04,0.0
2004-03-05,-4.8193
2004-03-08,-3.1646
2004-03-09,-0.2614
2004-03-10,-1.0485
2004-03-11,-0.7947
2004-03-12,2.6702
2004-03-15,-0.9103
2004-03-16,-0.5118
2004-03-17,2.6118
2004-03-18,-2.5582000000000003
2004-03-19,5.409
2004-03-22,0.1252
2004-03-23,0.0
2004-03-24,0.0
2004-03-25,0.375
2004-03-26,2.1171
2004-03-29,5.0
2004-03-30,3.3566
2004-03-31,0.5843
2004-04-01,-0.0112
2004-04-02,0.3352
2004-04-05,0.2227
2004-04-07,0.0
2004-04-08,-1.1111
2004-04-12,0.5618
2004-04-13,-1.5642
2004-04-14,-0.681
2004-04-16,4.5714
2004-04-19,0.4372
2004-04-20,1.197
2004-04-21,-2.6882
2004-04-22,-1.105
2004-04-23,5.0279
2004-04-27,-2.1277
2004-04-29,-2.5
2004-05-03,0.7804
2004-05-04,0.1106
2004-05-05,-1.6575
2004-05-06,1.1236
2004-05-07,-3.8889
2004-05-10,-1.6185
2004-05-11,-0.9401
2004-05-14,2.0166
2004-05-17,-0.1163
2004-05-18,-1.0477
2004-05-19,-0.1176
2004-05-21,-0.9423
2004-05-24,-0.9512
2004-05-25,1.9207999999999998
2004-05-27,-1.8846
2004-05-28,-0.4802
2004-06-01,2.5332
2004-06-02,-4.8235
2004-06-03,-1.1125
2004-06-04,6.25
2004-06-07,0.8235
2004-06-09,-1.9837
2004-06-10,-1.4285999999999999
2004-06-14,-1.9324
2004-06-15,8.9901
2004-06-16,-4.0678
2004-06-17,4.7114
2004-06-18,0.0
2004-06-21,-3.2621
2004-06-23,-4.6512
2004-06-24,-0.2317
2004-06-28,2.0658
2004-06-29,1.7964
2004-06-30,-2.8235
2004-07-01,2.9055999999999997
2004-07-02,-2.3529
2004-07-07,1.4458
2004-07-08,1.4252
2004-07-12,-0.4684
2004-07-13,-2.8235
2004-07-15,-0.7264
2004-07-16,2.8049
2004-07-20,0.8304
2004-07-21,-2.0
2004-07-22,-1.3205
2004-07-26,-2.5547
2004-07-27,1.2484
2004-07-29,0.4932
2004-07-30,-4.4172
2004-08-02,0.1284
2004-08-04,-0.641
2004-08-05,-0.5032
2004-08-06,0.6355
2004-08-12,5.5412
2004-08-13,-1.9536
2004-08-16,-1.1333
2004-08-17,1.1461999999999999
2004-08-18,-7.721
2004-08-19,2.0243
2004-08-20,-7.8042
2004-08-23,-1.0043
2004-08-24,-4.4928
2004-08-25,5.7663
2004-08-26,7.0301
2004-08-27,4.4102
2004-08-30,-4.8658
2004-08-31,-0.2699
2004-09-01,3.2476
2004-09-02,-0.2621
2004-09-03,5.1248
2004-09-07,1.875
2004-09-08,0.0
2004-09-09,0.1227
2004-09-10,-1.9607999999999999
2004-09-13,-4.6125
2004-09-14,-1.1925
2004-09-15,3.0504
2004-09-16,-0.2574
2004-09-17,1.7934999999999999
2004-09-20,0.393
2004-09-21,4.798
2004-09-22,-1.2048
2004-09-23,5.0
2004-09-24,1.0453
2004-09-27,3.3333
2004-09-28,-10.5673
2004-09-29,-4.2289
2004-09-30,-0.0649
2004-10-01,0.5848
2004-10-04,-3.1008
2004-10-05,4.9333
2004-10-06,-3.0496
2004-10-07,-1.7038
2004-10-08,0.0
2004-10-11,3.2
2004-10-12,2.9587
2004-10-13,-4.003
2004-10-14,-1.9607999999999999
2004-10-15,4.0
2004-10-18,1.0256
2004-10-19,0.2538
2004-10-20,1.0127
2004-10-21,-0.0125
2004-10-22,-0.1128
2004-10-25,0.3764
2004-10-26,-4.375
2004-10-27,-1.9477
2004-10-28,6.9056999999999995
2004-10-29,-6.4721
2004-11-01,1.3467
2004-11-02,7.2227
2004-11-03,0.6135
2004-11-04,-0.122
2004-11-05,0.1221
2004-11-08,-0.122
2004-11-09,-2.3199
2004-11-10,1.0
2004-11-11,1.1015
2004-11-12,-5.0067
2004-11-15,0.0
2004-11-16,-3.3505
2004-11-17,3.2
2004-11-18,-0.5297
2004-11-19,0.013
2004-11-22,3.8961
2004-11-23,0.0
2004-11-24,6.25
2004-11-26,-1.7647
