ticker,NRTSF US Equity
2010-03-29,2.2113
2010-04-09,1.5899
2010-04-21,9.2908
2010-04-26,-5.7459
2010-05-05,30.4327
2010-05-06,0.1548
2010-05-10,-4.3721
2010-05-13,18.2035
2010-05-21,-13.7332
2010-07-23,6.2802
2010-08-03,-56.3636
2010-08-06,1.5625
2010-09-23,-18.9744
2010-09-24,15.8228
2010-09-27,-18.5792
2010-09-28,20.8054
2010-09-29,12.0833
2010-09-30,6.3197
2010-10-01,-16.0839
2010-10-04,8.2292
2010-10-07,9.8492
2010-10-08,3.4317
2010-10-15,-6.1415
2010-10-18,0.8424
2010-10-28,1.7601
2010-11-01,0.1466
2010-11-12,14.4028
2010-11-15,2.9683
2010-11-16,-2.0502
2010-11-17,-0.1395
2010-11-18,1.0163
2010-11-19,2.2133
2010-11-22,-0.8612
2010-11-24,-1.1417
2010-11-29,-18.0517
2010-12-02,-2.2518000000000002
2010-12-07,-0.9873
2010-12-08,-0.3799
2010-12-09,-3.4001
2010-12-10,2.4671
2010-12-13,-2.0225
2010-12-14,0.3932
2010-12-15,-0.7833
2010-12-17,-2.5
2010-12-20,-5.5331
2010-12-21,5.7143
2010-12-22,21.8919
2010-12-23,0.4435
2010-12-29,-0.2208
2010-12-30,0.0
2011-01-04,-0.4425
2011-01-05,0.6389
2011-01-06,0.2484
2011-01-11,-3.7720000000000002
2011-01-12,3.9199
2011-01-19,-0.2616
2011-01-20,-0.4693
2011-01-24,21.8139
2011-01-25,-0.6603
2011-01-28,1.5471
2011-02-07,-4.2095
2011-02-08,-0.5655
2011-02-09,0.2844
2011-02-16,-3.9698
2011-03-07,0.1969
2011-03-10,5.8939
2011-03-15,-10.0417
2011-04-05,-7.5664
2011-04-07,7.7674
2011-04-14,-0.207
2011-06-07,-5.8091
2011-06-08,1.7621
2011-06-09,0.4329
2011-06-21,-21.2284
2011-07-07,10.5335
2011-07-08,-0.3713
2011-07-11,-0.6211
2011-07-15,1.0
2011-07-26,-0.9901
2011-08-05,-8.375
2011-08-22,-4.3656
2011-08-24,5.0464
2011-09-08,0.4923
2011-09-15,2.7027
2011-11-07,-17.7138
2011-11-08,-1.3392
2011-11-23,-35.1702
2011-12-12,-15.75
2011-12-13,-0.5935
2011-12-14,-15.2239
2011-12-30,23.2394
2012-01-26,12.857099999999999
2012-02-22,2.2785
2012-03-08,-0.9901
2012-04-11,22.5
2012-04-16,-10.2041
2012-04-18,0.0
2012-05-17,-4.6307
2012-05-18,-2.6214
2012-05-22,7.6782
2012-05-30,-10.5114
2012-05-31,-0.1905
2012-06-07,0.8588
2012-09-18,-26.3324
2012-10-01,-8.9041
2012-11-19,-22.9323
2012-12-04,15.122
2012-12-05,1.6949
2012-12-12,-4.8438
2013-01-10,31.3629
2013-02-05,49.125
2013-02-13,13.5513
2013-02-14,42.372
2013-02-15,16.972
2013-02-19,9.7222
2013-02-21,-14.2472
2013-02-26,11.5578
2013-02-27,-1.1261
2013-02-28,-7.9727
2013-03-01,-7.1782
2013-03-04,-8.0
2013-03-05,8.6957
2013-03-06,4.8
2013-03-11,4.93
2013-03-19,-3.0009
2013-03-20,-3.0781
2013-03-28,19.4261
2013-04-01,0.0
2013-04-02,-7.1274
2013-04-04,0.0
2013-04-05,-10.3052
2013-04-09,-0.4375
2013-05-09,-29.9479
2013-05-13,17.8439
2013-05-14,2.8391
2013-05-22,-10.161
2013-06-05,12.3346
2013-06-18,-0.9119
2013-06-21,3.5276
2013-06-26,1.2222
2013-06-27,10.9404
2013-07-16,53.8259
2013-07-31,-23.6921
2013-08-06,8.9772
2013-08-12,6.6649
2013-09-05,-9.693
2013-09-09,24.8394
2013-09-16,28.8165
2013-09-17,-4.7936
2013-09-18,0.979
2013-09-20,17.7285
2013-09-23,-5.6324
2013-09-24,-1.2623
2013-09-30,-3.6616
2013-10-08,-0.3768
2013-10-10,-0.6742
2013-10-11,0.356
2013-10-18,3.3407999999999998
2013-10-25,33.2455
2013-10-29,-5.4274000000000004
2013-11-01,3.1734999999999998
2013-11-04,0.0982
2013-11-05,0.1349
2013-11-06,31.7347
2013-11-08,-5.3331
2013-11-11,3.8998
2013-11-14,-14.5315
2013-11-15,-15.0442
2013-11-29,-3.8542
2013-12-02,2.3835
2013-12-03,-8.1481
2013-12-04,-2.4194
2013-12-06,8.0283
2013-12-09,13.3128
2013-12-13,3.3094
2013-12-16,11.6233
2013-12-17,-10.5071
2013-12-18,-1.4019
2013-12-20,-5.6102
2013-12-24,-4.2302
2014-01-02,2.2347
2014-01-06,17.8077
2014-01-07,-1.6922000000000001
2014-01-08,-1.1125
2014-01-13,-0.6941
2014-01-16,-2.7843999999999998
2014-01-21,1.9481000000000002
2014-01-22,3.7307
2014-01-23,-6.4912
2014-01-24,3.7699
2014-01-28,-0.5594
2014-02-03,-5.2273
2014-02-04,-4.1607
2014-02-05,-3.7345
2014-02-06,3.7754
2014-02-07,9.1046
2014-02-10,-1.607
2014-02-11,-3.8439
2014-02-12,-7.9406
2014-02-14,0.1186
2014-02-18,1.5138
2014-02-26,-0.5576
2014-02-28,-4.0162
2014-03-03,3.1382
2014-03-05,4.3203
2014-03-06,-2.0202
2014-03-07,6.6173
2014-03-10,1.3477000000000001
2014-03-11,0.8468
2014-03-13,-2.5544000000000002
2014-03-14,-2.7184
2014-03-17,-0.5988
2014-03-18,-1.0228
2014-03-19,-0.5896
2014-03-26,-7.8571
2014-03-27,1.7719
2014-03-31,4.8966
2014-04-02,0.2075
2014-04-03,-1.9668999999999999
2014-04-07,-2.2307
2014-04-08,0.216
2014-04-09,5.5099
2014-04-11,0.0
2014-04-14,3.9326
2014-04-15,-0.1843
2014-04-16,-3.2123
2014-04-17,4.6796
2014-04-21,-0.6924
2014-04-22,-1.9449999999999998
2014-04-23,1.2974
2014-04-24,-1.2808
2014-04-25,0.998
2014-04-29,-1.4205
2014-05-05,1.6414
2014-05-12,-0.0986
2014-05-20,-5.232
2014-05-27,6.25
2014-05-29,2.1569
2014-05-30,6.5259
2014-06-02,-2.7027
2014-06-04,1.8519
2014-06-05,-10.392
2014-06-10,-0.1839
2014-06-17,-2.1598
2014-06-18,-0.0974
2014-06-25,-2.3590999999999998
2014-06-27,2.1432
2014-07-03,11.6643
2014-07-08,1.774
2014-07-16,-1.5023
2014-07-21,-0.5239
2014-07-29,15.1685
2014-07-30,1.7734
2014-07-31,0.0949
2014-08-05,11.7318
2014-08-12,-11.4866
2014-08-13,-0.0656
2014-08-20,-9.7204
2014-08-28,9.2464
2014-08-29,-0.1228
2014-09-02,-1.245
2014-09-03,10.3761
2014-09-05,0.6345
2014-09-09,-1.2144
2014-09-10,-0.3593
2014-09-11,-3.9954
2014-09-19,-1.1467
2014-10-01,-3.065
2014-10-14,-1.2225
2014-10-24,-6.658
2014-10-27,0.0448
2014-10-31,2.5946
2014-11-06,4.9436
2014-11-07,-0.4467
2014-11-11,23.2888
2014-11-12,-0.4274
2014-11-13,-0.9519
2014-11-14,6.8863
2014-11-17,-0.7065
2014-11-18,-1.0349
2014-11-19,8.0842
2014-11-20,4.7356
2014-11-21,0.913
2014-11-24,-0.1323
2014-11-25,-3.5162
2014-11-26,0.7051
2014-11-28,2.0047
2014-12-01,6.9364
2014-12-02,16.3885
2014-12-03,4.682
2014-12-04,-3.1638
2014-12-05,-2.6115
2014-12-08,0.1558
2014-12-09,4.9965
2014-12-10,14.9248
2014-12-11,14.3636
2014-12-12,-4.2035
2014-12-16,-9.7464
2014-12-17,6.0871
2014-12-18,6.8303
2014-12-19,4.5547
2014-12-22,-5.2824
2014-12-23,0.6664
2014-12-29,3.1402
2014-12-30,2.1916
2014-12-31,-0.8223
2015-01-02,-0.0042
2015-01-05,-0.1333
2015-01-06,-4.3725
2015-01-07,-5.7243
2015-01-08,19.3632
2015-01-09,0.5738
2015-01-12,5.0424
2015-01-13,-3.4351
2015-01-14,0.9159
2015-01-15,3.3405
2015-01-16,2.4781
2015-01-20,8.6949
2015-01-21,-8.8991
2015-01-22,0.7973
2015-01-23,-5.6258
2015-01-26,-3.428
2015-01-27,-0.3909
2015-01-28,3.4007
2015-01-30,-3.6494
2015-02-02,0.3585
2015-02-03,5.2167
2015-02-04,4.9058
2015-02-05,5.4516
2015-02-06,-1.4737
2015-02-09,0.6298
2015-02-10,-1.7687
2015-02-11,3.8781
2015-02-12,-0.23
2015-02-17,13.2739
2015-02-18,4.4213000000000005
2015-02-19,1.1355
2015-02-20,-1.6897
2015-02-23,-0.6023
2015-02-24,-6.4822
2015-02-25,5.4279
2015-03-02,3.4468
2015-03-03,2.0485
2015-03-04,-4.0683
2015-03-06,-0.2963
2015-03-09,-1.9809999999999999
2015-03-11,-4.9545
2015-03-12,0.7504
2015-03-13,-0.312
2015-03-16,0.5676
2015-03-18,-4.5353
2015-03-19,-1.8201
2015-03-20,3.3643
2015-03-23,21.0323
2015-03-24,5.0453
2015-03-25,1.3797
2015-03-26,-4.0816
2015-03-27,-0.7171
2015-03-30,5.021
2015-03-31,-1.1592
2015-04-01,4.4428
2015-04-02,6.986
2015-04-06,4.9902999999999995
2015-04-07,2.8485
2015-04-08,4.5129
2015-04-09,1.0604
2015-04-10,-1.3993
2015-04-13,-0.2351
2015-04-14,-2.364
2015-04-15,7.7544
2015-04-16,14.1379
2015-04-17,2.325
2015-04-20,5.905
2015-04-21,-6.6667
2015-04-22,-0.6494
2015-04-23,-4.9673
2015-04-24,-0.6878
2015-04-27,-13.2964
2015-04-28,0.639
2015-04-29,4.4444
2015-04-30,3.6474
2015-05-01,1.4663
2015-05-04,3.7572
2015-05-05,-5.7103
2015-05-06,-4.1359
2015-05-07,6.3174
2015-05-08,0.0
2015-05-11,1.4493
2015-05-12,2.1429
2015-05-13,2.5175
2015-05-14,4.502
2015-05-15,0.3916
2015-05-18,8.1925
2015-05-19,-9.4952
2015-05-20,1.4607999999999999
2015-05-21,-0.2618
2015-05-22,-1.1811
2015-05-26,-5.0465
2015-05-27,0.8392
2015-05-28,-2.7739000000000003
2015-05-29,-2.5678
2015-06-01,4.5388
2015-06-02,-0.2801
2015-06-03,0.7022
2015-06-04,-1.8131
2015-06-05,1.8466
2015-06-08,0.9763
2015-06-09,0.1381
2015-06-10,0.8276
2015-06-11,-2.3256
2015-06-12,-0.5602
2015-06-15,-3.5211
2015-06-16,-2.0438
2015-06-17,-7.6006
2015-06-18,5.4839
2015-06-19,1.2232
2015-06-22,1.8127
2015-06-23,-1.3353
2015-06-24,1.0526
2015-06-25,5.0595
2015-06-26,-0.8499
2015-06-29,-6.4286
2015-06-30,3.8167999999999997
2015-07-01,2.6471
2015-07-02,3.5817
2015-07-06,-1.2448
2015-07-07,-0.5602
2015-07-08,-0.7042
2015-07-09,-0.8511
2015-07-10,3.4335
2015-07-13,2.4896
2015-07-14,-1.4845
2015-07-15,-2.7397
2015-07-16,-0.9859
2015-07-17,-0.4267
2015-07-20,-0.4286
2015-07-21,-3.8737
2015-07-22,-2.3881
2015-07-23,0.9174
2015-07-24,-0.1515
2015-07-27,-7.5873
2015-07-28,0.3284
2015-07-29,-7.0376
2015-07-30,4.2254
2015-07-31,-0.5068
2015-08-03,1.8676
2015-08-04,-0.3333
2015-08-05,5.8528
2015-08-06,-6.951
2015-08-07,-8.8285
2015-08-10,2.2346
2015-08-11,-13.1148
2015-08-12,8.5954
2015-08-13,-1.5444
2015-08-14,7.0588
2015-08-17,3.4798999999999998
2015-08-18,-6.5487
2015-08-19,-3.4091
2015-08-20,-3.9215999999999998
2015-08-21,-5.7143
2015-08-24,-3.6797
2015-08-25,7.6404
2015-08-26,15.0313
2015-08-27,-1.2704
2015-08-28,-2.7574
2015-08-31,-1.7013
2015-09-01,-2.6923
2015-09-02,5.5336
2015-09-03,-3.1835
2015-09-04,-3.2882
2015-09-08,0.4
2015-09-09,-2.988
2015-09-10,-3.2854
2015-09-11,1.4862
2015-09-14,-3.9749
2015-09-15,11.7647
2015-09-16,7.6023
2015-09-17,-0.9058
2015-09-18,-0.1828
2015-09-21,-4.2125
2015-09-22,-2.4857
2015-09-23,5.4902
2015-09-24,-1.487
2015-09-25,-6.9811
2015-09-28,-3.854
2015-09-29,1.6878
2015-09-30,8.2988
2015-10-01,0.1916
2015-10-02,5.1625
2015-10-05,4.5455
2015-10-06,-2.6087
2015-10-07,-3.0357
2015-10-08,-3.4991
2015-10-09,-27.0992
2015-10-12,-3.9267
2015-10-13,6.812
2015-10-14,-6.8878
2015-10-15,-10.137
2015-10-16,-10.6707
2015-10-19,4.7782
2015-10-20,3.5831
2015-10-21,-12.2642
2015-10-22,-9.6774
2015-10-23,21.0317
2015-10-26,0.6557
2015-10-27,-5.2117
2015-10-28,5.1546
2015-10-29,-5.8824
2015-10-30,-2.0833
2015-11-02,8.8652
2015-11-03,20.5212
2015-11-04,10.5405
2015-11-05,-6.6015
2015-11-06,-1.5707
2015-11-09,-6.9149
2015-11-10,-3.4286
2015-11-11,6.5089
2015-11-12,-18.0556
2015-11-13,-6.4407
2015-11-16,-14.1304
2015-11-17,-5.4852
2015-11-18,13.8393
2015-11-19,3.5294
2015-11-20,1.8939
2015-11-23,-8.9219
2015-11-24,2.0408
2015-11-25,0.0
2015-11-27,3.2
2015-11-30,-1.938
2015-12-01,2.7668
2015-12-02,-1.9231
2015-12-03,0.7843
2015-12-04,0.7782
2015-12-07,-3.4749
2015-12-08,0.0
2015-12-09,8.0
2015-12-10,5.9259
2015-12-11,0.0
2015-12-14,-5.2448
2015-12-15,6.2731
2015-12-16,-1.0417
2015-12-17,4.5614
2015-12-18,4.698
2015-12-21,-3.8462
2015-12-22,-0.6667
2015-12-23,-3.0201
2015-12-24,0.692
2015-12-28,-1.7182
2015-12-29,2.4476
2015-12-30,-2.3891
2015-12-31,-1.3986
2016-01-04,-1.7730000000000001
2016-01-05,-0.722
2016-01-06,12.7273
2016-01-07,-20.3226
2016-01-08,-2.4291
2016-01-11,0.8299
2016-01-12,-1.2346
2016-01-13,11.6667
2016-01-14,-10.0746
2016-01-15,-4.1494
2016-01-19,-6.9264
2016-01-20,-6.5116
2016-01-21,0.4975
2016-01-22,5.4455
2016-01-25,-5.1643
2016-01-26,1.9802
2016-01-27,-5.3398
2016-01-28,-5.1282
2016-01-29,14.0541
2016-02-01,2.8436
2016-02-02,0.9217
2016-02-03,5.0228
2016-02-04,2.1739
2016-02-05,-5.5319
2016-02-08,-2.7027
2016-02-09,-6.9444
2016-02-10,-1.4925
2016-02-11,-2.5253
2016-02-12,2.5907
2016-02-16,5.0505
2016-02-17,8.6538
2016-02-18,3.5398
2016-02-19,3.4188
2016-02-22,7.8512
2016-02-23,1.1494
2016-02-24,-0.3788
2016-02-25,2.6616
2016-02-26,0.0
2016-02-29,5.5556
2016-03-01,-3.1579
2016-03-02,1.4493
2016-03-03,-0.3571
2016-03-04,-1.0753
2016-03-07,0.0
2016-03-08,-2.8986
2016-03-09,4.4776
2016-03-10,7.1429
2016-03-11,8.3333
2016-03-14,6.1538
2016-03-15,-4.9275
2016-03-16,3.6585
2016-03-17,-1.7647
2016-03-18,-3.2934
2016-03-21,1.8576000000000001
2016-03-22,-1.5198
2016-03-23,-4.9383
2016-03-24,-1.6234
2016-03-28,-2.9703
2016-03-29,3.7415000000000003
2016-03-30,3.6066000000000003
2016-03-31,-1.2658
2016-04-01,1.6026
2016-04-04,5.0473
2016-04-05,-5.1051
2016-04-06,4.1139
2016-04-07,0.6079
2016-04-08,2.719
2016-04-11,0.8824
2016-04-12,1.1662
2016-04-13,10.3746
2016-04-14,-3.3943
2016-04-15,7.2973
2016-04-18,6.5491
2016-04-19,4.7280999999999995
2016-04-20,-3.1603
2016-04-21,0.4662
2016-04-22,0.6961
2016-04-25,-0.4608
2016-04-26,0.9259
2016-04-27,-0.2294
2016-04-28,-2.9885
2016-04-29,0.0
2016-05-02,5.6872
2016-05-03,-0.8969
2016-05-04,3.6199
2016-05-05,-3.0568
2016-05-06,-2.2523
2016-05-09,0.2304
2016-05-10,3.4483
2016-05-11,-17.3333
2016-05-12,-26.8817
2016-05-13,22.4265
2016-05-16,-5.7057
2016-05-17,-5.7325
2016-05-18,-2.027
2016-05-19,-4.8276
2016-05-20,5.7971
2016-05-23,-5.1370000000000005
2016-05-24,1.083
2016-05-25,0.7143
2016-05-26,-1.4184
2016-05-27,-1.0791
2016-05-31,-0.3636
2016-06-01,0.365
2016-06-02,-1.4545
2016-06-03,1.845
2016-06-06,-1.8115999999999999
2016-06-07,-3.69
2016-06-08,0.7663
2016-06-09,2.6616
2016-06-10,-3.3333
2016-06-13,-1.1494
2016-06-14,-4.6512
2016-06-15,-1.626
2016-06-16,-2.0661
2016-06-17,-3.3755
2016-06-20,-1.31
2016-06-21,12.3894
2016-06-22,-5.9055
2016-06-23,0.0
2016-06-24,-5.0209
2016-06-27,-3.9648
2016-06-28,1.3761
2016-06-29,0.0
2016-06-30,0.905
2016-07-01,-2.2422
2016-07-05,3.211
2016-07-06,-0.8889
2016-07-07,1.3453
2016-07-08,3.9823
2016-07-11,3.4043
2016-07-12,-4.5267
2016-07-13,3.4483
2016-07-14,-2.5
2016-07-15,0.8547
2016-07-18,1.2711999999999999
2016-07-19,-1.2551999999999999
2016-07-20,3.8136
2016-07-21,2.0408
2016-07-22,0.8
2016-07-25,0.7937
2016-07-26,0.3937
2016-07-27,5.8824
2016-07-28,7.037
2016-07-29,-1.3841
2016-08-01,-7.3684
2016-08-02,0.0
2016-08-03,6.4394
2016-08-04,1.4235
2016-08-05,5.614
2016-08-08,-0.6645
2016-08-09,1.6722000000000001
2016-08-10,3.6184
2016-08-11,-0.3175
2016-08-12,-1.5924
2016-08-15,0.9709
2016-08-16,-0.3205
2016-08-17,-1.6077
2016-08-18,0.0
2016-08-19,0.3268
2016-08-22,-0.3257
2016-08-23,0.3268
2016-08-24,4.886
2016-08-25,0.9317
2016-08-26,-1.2308
2016-08-29,1.2461
2016-08-30,2.4615
2016-08-31,5.1051
2016-09-01,2.8571
2016-09-02,3.8889
2016-09-06,2.4064
2016-09-07,-2.8721
2016-09-08,-4.0323
2016-09-09,-6.4426
2016-09-12,8.3832
2016-09-13,-8.8398
2016-09-14,1.5152
2016-09-15,1.194
2016-09-16,-2.0649
2016-09-19,2.7108
2016-09-20,-1.7595
2016-09-21,5.0746
2016-09-22,-0.5682
2016-09-23,-2.5714
2016-09-26,-1.7595
2016-09-27,1.4925
2016-09-28,1.1764999999999999
2016-09-29,-2.6163
2016-09-30,0.0
2016-10-03,1.194
2016-10-04,2.0649
2016-10-05,2.0231
2016-10-06,-1.1331
2016-10-07,0.0
2016-10-10,0.2865
2016-10-11,-0.5714
2016-10-12,-0.2874
2016-10-13,0.2882
2016-10-14,0.0
2016-10-17,-2.2989
2016-10-18,0.0
2016-10-19,0.0
2016-10-20,-2.9412000000000003
2016-10-21,-1.5152
2016-10-24,0.0
2016-10-25,-1.5385
2016-10-26,-4.6875
2016-10-27,-1.6393
2016-10-28,11.6667
2016-10-31,0.0
2016-11-01,-2.9851
2016-11-02,-7.6923
2016-11-03,-6.6667
2016-11-04,7.1429
2016-11-07,-13.3333
2016-11-08,-7.6923
2016-11-09,6.25
2016-11-10,-5.8824
2016-11-11,-2.0833
2016-11-14,-2.1277
2016-11-15,0.0
2016-11-16,4.3478
2016-11-17,12.5
2016-11-18,7.4074
2016-11-21,3.4483
2016-11-22,-11.6667
2016-11-23,-5.6604
2016-11-25,0.0
2016-11-28,2.0
2016-11-29,-3.9215999999999998
2016-11-30,-4.0816
2016-12-01,-6.383
2016-12-02,0.0
2016-12-05,2.2727
2016-12-06,4.4444
2016-12-07,-2.1277
2016-12-08,2.1739
2016-12-09,0.0
2016-12-12,-4.2553
2016-12-13,-2.2222
2016-12-14,-4.5455
2016-12-15,-2.3810000000000002
2016-12-16,-7.3171
2016-12-19,0.0
2016-12-20,0.0
2016-12-21,5.2632
2016-12-22,10.0
2016-12-23,6.8182
2016-12-27,0.0
2016-12-28,-2.1277
2016-12-29,-4.3478
2016-12-30,-4.5455
2017-01-03,14.2857
2017-01-04,8.3333
2017-01-05,-9.6154
2017-01-06,4.2553
2017-01-09,6.1224
2017-01-10,5.7692
2017-01-11,-5.4545
2017-01-12,-3.8462
2017-01-13,-4.0
2017-01-17,-8.3333
2017-01-18,2.2727
2017-01-19,-4.4444
2017-01-20,2.3256
2017-01-23,0.0
2017-01-24,0.0
2017-01-25,0.0
2017-01-26,-2.2727
2017-01-27,4.6512
2017-01-30,-2.2222
2017-01-31,-2.2727
2017-02-01,0.0
2017-02-02,-2.3256
2017-02-03,2.3810000000000002
2017-02-06,-2.3256
2017-02-07,0.0
2017-02-08,2.3810000000000002
2017-02-09,2.3256
2017-02-10,2.2727
2017-02-13,-4.4444
2017-02-14,0.0
2017-02-15,2.3256
2017-02-16,-2.2727
2017-02-17,2.3256
2017-02-21,0.0
2017-02-22,-2.2727
2017-02-23,0.0
2017-02-24,0.0
2017-02-27,2.3256
2017-02-28,0.0
2017-03-01,-2.2727
2017-03-02,0.0
2017-03-03,-2.3256
2017-03-06,0.0
2017-03-07,-2.3810000000000002
2017-03-08,-7.3171
2017-03-09,2.6316
2017-03-10,0.0
2017-03-13,-17.9487
2017-03-14,-6.25
2017-03-15,6.6667
2017-03-16,9.375
2017-03-17,0.0
2017-03-20,-2.8571
2017-03-21,-5.8824
2017-03-22,0.0
2017-03-23,6.25
2017-03-24,-2.9412000000000003
2017-03-27,0.0
2017-03-28,-3.0303
2017-03-29,3.125
2017-03-30,0.0
2017-03-31,3.0303
2017-04-03,-2.9412000000000003
2017-04-04,-3.0303
2017-04-05,-3.125
2017-04-06,-3.2258
2017-04-07,0.0
2017-04-10,-6.6667
2017-04-11,0.0
2017-04-12,-3.5714
2017-04-13,-3.7037
2017-04-17,-3.8462
2017-04-18,-4.0
2017-04-19,4.1667
2017-04-20,0.0
2017-04-21,-4.0
2017-04-24,0.0
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,-8.3333
2017-04-28,13.6364
2017-05-01,4.0
2017-05-02,3.8462
2017-05-03,0.0
2017-05-04,0.0
2017-05-05,-3.7037
2017-05-08,3.8462
2017-05-09,-3.7037
2017-05-10,3.8462
2017-05-11,3.7037
2017-05-12,0.0
2017-05-15,-3.5714
2017-05-16,0.0
2017-05-17,-3.7037
2017-05-18,3.8462
2017-05-19,-3.7037
2017-05-22,7.6923
2017-05-23,-3.5714
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,0.0
2017-05-30,7.4074
2017-05-31,20.6897
2017-06-01,8.5714
2017-06-02,5.2632
2017-06-05,-5.0
2017-06-06,0.0
2017-06-07,0.0
2017-06-08,-2.6316
2017-06-09,2.7027
2017-06-12,0.0
2017-06-13,-2.6316
2017-06-14,2.7027
2017-06-15,-5.2632
2017-06-16,2.7778
2017-06-19,-5.4054
2017-06-20,-5.7143
2017-06-21,-3.0303
2017-06-22,6.25
2017-06-23,-5.8824
2017-06-26,6.25
2017-06-27,2.9412000000000003
2017-06-28,2.8571
2017-06-29,0.0
2017-06-30,5.5556
2017-07-03,0.0
2017-07-05,-2.6316
2017-07-06,-2.7027
2017-07-07,0.0
2017-07-10,2.7778
2017-07-11,-2.7027
2017-07-12,0.0
2017-07-13,0.0
2017-07-14,0.0
2017-07-17,5.5556
2017-07-18,-2.6316
2017-07-19,0.0
2017-07-20,-2.7027
2017-07-21,-2.7778
2017-07-24,0.0
2017-07-25,-2.8571
2017-07-26,-2.9412000000000003
2017-07-27,-3.0303
2017-07-28,-3.125
2017-07-31,-12.9032
2017-08-01,3.7037
2017-08-02,8.9286
2017-08-03,4.918
2017-08-04,3.125
2017-08-07,-3.0303
2017-08-08,0.0
2017-08-09,-3.125
2017-08-10,0.0
2017-08-11,-3.2258
2017-08-14,3.3333
2017-08-15,3.2258
2017-08-16,3.125
2017-08-17,3.0303
2017-08-18,0.0
2017-08-21,-2.9412000000000003
2017-08-22,-9.0909
2017-08-23,3.3333
2017-08-24,-3.2258
2017-08-25,0.0
2017-08-28,-3.3333
2017-08-29,-3.4483
2017-08-30,0.0
2017-08-31,3.5714
2017-09-01,0.0
2017-09-05,-3.4483
2017-09-06,0.0
2017-09-07,3.5714
2017-09-08,-3.4483
2017-09-11,3.5714
2017-09-12,0.0
2017-09-13,0.0
2017-09-14,0.0
2017-09-15,3.4483
2017-09-18,-6.6667
2017-09-19,0.0
2017-09-20,0.0
2017-09-21,1.7856999999999998
2017-09-22,5.2632
2017-09-25,-3.3333
2017-09-26,0.0
2017-09-27,3.4483
2017-09-28,-3.3333
2017-09-29,3.4483
2017-10-02,0.0
2017-10-03,0.0
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,0.0
2017-10-09,0.0
2017-10-10,-3.3333
2017-10-11,0.0
2017-10-12,1.7241
2017-10-13,-5.0847
2017-10-16,3.5714
2017-10-17,-3.4483
2017-10-18,3.5714
2017-10-19,0.0
2017-10-20,-3.4483
2017-10-23,0.0
2017-10-24,-3.5714
2017-10-25,0.0
2017-10-26,-3.7037
2017-10-27,3.8462
2017-10-30,0.0
2017-10-31,-3.7037
2017-11-01,0.0
2017-11-02,3.8462
2017-11-03,3.7037
2017-11-06,-7.1429
2017-11-07,3.8462
2017-11-08,0.0
