ticker,TTD US Equity
2017-02-10,0.0344
2017-02-13,3.4768
2017-02-14,0.9647
2017-02-15,4.3493
2017-02-16,5.3363
2017-02-17,-2.8477
2017-02-21,7.9914
2017-02-22,-2.0
2017-02-23,6.0933
2017-02-24,2.5556
2017-02-27,-1.313
2017-02-28,14.6077
2017-03-01,1.99
2017-03-02,-1.417
2017-03-03,5.0895
2017-03-06,-5.0673
2017-03-07,4.1096
2017-03-08,-1.7468
2017-03-09,2.4706
2017-03-10,3.1771
2017-03-13,-5.3286999999999995
2017-03-14,-4.9135
2017-03-15,0.8006
2017-03-16,-3.2972
2017-03-17,-1.6675
2017-03-20,-3.5686999999999998
2017-03-21,-1.4436
2017-03-22,2.9028
2017-03-23,-4.1925
2017-03-24,-2.7012
2017-03-27,3.3315
2017-03-28,-1.9613
2017-03-29,4.0833
2017-03-30,-3.2912
2017-03-31,1.4157
2017-04-03,-0.6174
2017-04-04,-1.8639000000000001
2017-04-05,1.9818
2017-04-06,1.7814
2017-04-07,-1.9093
2017-04-10,-0.2433
2017-04-11,1.7614999999999998
2017-04-12,-0.9055
2017-04-13,-0.9675
2017-04-17,-1.1126
2017-04-18,-3.4303
2017-04-19,1.9039000000000001
2017-04-20,1.0318
2017-04-21,-0.69
2017-04-24,1.3618999999999999
2017-04-25,-0.7403
2017-04-26,0.3591
2017-04-27,3.7435
2017-04-28,-0.9021
2017-05-01,0.6426
2017-05-02,1.8356
2017-05-03,-0.5747
2017-05-04,4.7031
2017-05-05,0.5521
2017-05-08,0.7986
2017-05-09,1.1637
2017-05-10,-1.9824000000000002
2017-05-11,-0.3995
2017-05-12,30.1078
2017-05-15,3.2177
2017-05-16,-2.5574
2017-05-17,-8.5249
2017-05-18,7.6021
2017-05-19,-2.5496
2017-05-22,4.8732
2017-05-23,1.8473000000000002
2017-05-24,-3.7023
2017-05-25,0.9515
2017-05-26,0.4809
2017-05-30,2.3928
2017-05-31,2.823
2017-06-01,-0.0727
2017-06-02,3.6390000000000002
2017-06-05,-2.2296
2017-06-06,0.2693
2017-06-07,-2.6146000000000003
2017-06-08,1.9492
2017-06-09,-7.3593
2017-06-12,-2.5506
2017-06-13,0.1998
2017-06-14,-1.8146
2017-06-15,-1.1982
2017-06-16,2.6310000000000002
2017-06-19,4.286
2017-06-20,-2.2662
2017-06-21,2.8689
2017-06-22,-0.9551
2017-06-23,4.5516
2017-06-26,-2.0845
2017-06-27,-4.8417
2017-06-28,4.019
2017-06-29,-3.2356
2017-06-30,-1.4359
2017-07-03,-0.7783
2017-07-05,0.3218
2017-07-06,-2.4859999999999998
2017-07-07,2.5905
2017-07-10,0.501
2017-07-11,2.0339
2017-07-12,0.6645
2017-07-13,-1.3784
2017-07-14,0.4134
2017-07-17,-1.2154
2017-07-18,-0.9923
2017-07-19,9.6212
2017-07-20,-0.3108
2017-07-21,-4.0169
2017-07-24,3.4015
2017-07-25,2.9015
2017-07-26,-1.2751000000000001
2017-07-27,-3.4019
2017-07-28,0.5838
2017-07-31,-0.1872
2017-08-01,0.2063
2017-08-02,-0.7675
2017-08-03,2.7731
2017-08-04,-2.0007
2017-08-07,3.9708
2017-08-08,-1.7835
2017-08-09,-0.9721
2017-08-10,-7.2791
2017-08-11,8.7695
2017-08-14,-1.4876
2017-08-15,-4.8844
2017-08-16,-0.882
2017-08-17,-4.3504
2017-08-18,2.3568
2017-08-21,1.0301
2017-08-22,0.5198
2017-08-23,-0.5768
2017-08-24,2.0204
2017-08-25,0.0784
2017-08-28,0.7053
2017-08-29,0.6809
2017-08-30,2.4154999999999998
2017-08-31,-0.0566
2017-09-01,1.3593
2017-09-05,-0.3353
2017-09-06,2.5042
2017-09-07,4.0656
2017-09-08,-1.4891
2017-09-11,7.7183
2017-09-12,1.8326
2017-09-13,-2.5292
2017-09-14,-0.6986
2017-09-15,0.3015
2017-09-18,0.3507
2017-09-19,2.7126
2017-09-20,-3.0946
2017-09-21,-0.4514
2017-09-22,0.4367
2017-09-25,-5.7524999999999995
2017-09-26,-0.621
2017-09-27,3.178
2017-09-28,0.9171
2017-09-29,5.4698
2017-10-02,-3.1702
2017-10-03,1.6286
2017-10-04,-0.6443
2017-10-05,1.3635
2017-10-06,5.4462
2017-10-09,-0.1556
2017-10-10,-0.0935
2017-10-11,1.1541
2017-10-12,0.6938
2017-10-13,1.8374000000000001
2017-10-16,-2.977
2017-10-17,-0.9918
2017-10-18,0.2817
2017-10-19,-1.2955
2017-10-20,0.6009
2017-10-23,-0.2515
2017-10-24,-0.2364
2017-10-25,-1.1689
2017-10-26,0.1758
2017-10-27,2.0581
2017-10-30,0.3595
2017-10-31,2.6791
2017-11-01,-1.2894
2017-11-02,-1.5522
2017-11-03,0.8742
2017-11-06,1.1761
2017-11-07,-1.1013
2017-11-08,-4.6551
2017-11-09,-3.8443
2017-11-10,-13.975999999999999
2017-11-13,-5.0789
2017-11-14,-2.7993
2017-11-15,2.5292
2017-11-16,1.3682
2017-11-17,2.2699
2017-11-20,0.7798
2017-11-21,3.0159
2017-11-22,-1.5408
2017-11-24,0.1369
2017-11-27,-2.5396
2017-11-28,0.5011
2017-11-29,-3.4503
2017-11-30,1.508
2017-12-01,-2.3199
2017-12-04,-5.7292
2017-12-05,-0.3978
2017-12-06,-1.9747
2017-12-07,2.6256
2017-12-08,-0.1985
2017-12-11,6.7402999999999995
2017-12-12,-2.9814
2017-12-13,4.5668
2017-12-14,-0.0612
2017-12-15,0.5718
2017-12-18,1.1168
2017-12-19,-1.7269
2017-12-20,1.3282
2017-12-21,-6.9167
2017-12-22,0.13
2017-12-26,0.5625
2017-12-27,1.1403
2017-12-28,-1.2551
2017-12-29,-1.4864
2018-01-02,1.487
2018-01-03,3.2321
2018-01-04,-0.5427
2018-01-05,1.4689999999999999
2018-01-08,-0.9928
2018-01-09,-0.94
2018-01-10,1.0122
2018-01-11,2.2129
2018-01-12,0.3472
2018-01-16,-1.6282999999999999
2018-01-17,2.3795
2018-01-18,-2.2635
2018-01-19,-2.0678
2018-01-22,2.7237999999999998
2018-01-23,1.5415999999999999
2018-01-24,-1.2146
2018-01-25,1.3934
2018-01-26,3.557
2018-01-29,-1.3466
2018-01-30,-3.6795
2018-01-31,-0.4313
2018-02-01,-5.4662
2018-02-02,2.0292
2018-02-05,-3.55
2018-02-06,0.8204
2018-02-07,-2.7931
2018-02-08,-1.9457
2018-02-09,-1.246
2018-02-12,2.5234
2018-02-13,3.0538
2018-02-14,4.4007
2018-02-15,2.33
2018-02-16,0.207
2018-02-20,3.6976
2018-02-21,-0.7769
2018-02-22,-2.8308
2018-02-23,23.843
2018-02-26,-4.2876
2018-02-27,-3.155
2018-02-28,1.2599
2018-03-01,-3.4483
2018-03-02,4.768
2018-03-05,2.337
2018-03-06,-0.4293
2018-03-07,1.2071
2018-03-08,-1.312
2018-03-09,1.6229
2018-03-12,1.1383
2018-03-13,-2.6541
2018-03-14,1.0699
2018-03-15,-0.3073
2018-03-16,-0.8221
2018-03-19,-3.9889
2018-03-20,2.518
2018-03-21,-0.8596
2018-03-22,-3.5215
2018-03-23,-2.1643
2018-03-26,3.5246
2018-03-27,-5.3966
2018-03-28,-2.4502
2018-03-29,-2.6295
2018-04-02,-3.2447
2018-04-03,-1.1456
2018-04-04,0.9271
2018-04-05,2.2756
2018-04-06,-2.674
2018-04-09,0.5453
2018-04-10,3.7547
2018-04-11,2.2517
2018-04-12,2.4184
2018-04-13,0.384
2018-04-16,0.5164
2018-04-17,3.1393
2018-04-18,-0.2951
2018-04-19,-0.1295
2018-04-20,0.2779
2018-04-23,-0.7574
2018-04-24,-2.271
2018-04-25,-2.8381
2018-04-26,2.1564
2018-04-27,-0.71
2018-04-30,-1.1017
2018-05-01,-3.3613
2018-05-02,-0.2224
2018-05-03,0.2027
2018-05-04,-0.0202
2018-05-07,2.9537
2018-05-08,0.0983
2018-05-09,1.1386
2018-05-10,2.3486000000000002
2018-05-11,43.3909
2018-05-14,-0.9126
2018-05-15,7.0742
2018-05-16,0.6607
2018-05-17,-0.3839
2018-05-18,6.452
2018-05-21,-3.1181
2018-05-22,-0.8799
2018-05-23,0.8878
2018-05-24,0.0362
2018-05-25,-0.5181
2018-05-29,0.2059
2018-05-30,2.1878
2018-05-31,1.171
2018-06-01,1.2978
2018-06-04,-3.9705
2018-06-05,5.6851
2018-06-06,-1.8879000000000001
2018-06-07,0.3246
2018-06-08,2.3917
2018-06-11,0.2257
2018-06-12,2.1955
2018-06-13,-0.7822
2018-06-14,0.5219
2018-06-15,-0.4529
2018-06-18,3.107
2018-06-19,-1.5390000000000001
2018-06-20,2.0439
2018-06-21,-1.9494
2018-06-22,0.5681
2018-06-25,-2.9546
2018-06-26,2.5856
2018-06-27,-2.2586
2018-06-28,2.9359
2018-06-29,1.7243
2018-07-02,0.4264
2018-07-03,-3.3970000000000002
2018-07-05,1.9451
2018-07-06,1.3259
2018-07-09,0.5851
2018-07-10,-1.9672
2018-07-11,-1.1328
2018-07-12,3.481
2018-07-13,-0.7276
2018-07-16,-0.8604
2018-07-17,1.6822
2018-07-18,0.295
2018-07-19,-0.5043
2018-07-20,2.7455
2018-07-23,-2.4872
2018-07-24,-4.8798
2018-07-25,3.2022
2018-07-26,-0.3758
2018-07-27,-3.5456
2018-07-30,-3.9553000000000003
2018-07-31,-1.9079000000000002
2018-08-01,2.9886
2018-08-02,1.9
2018-08-03,-1.8307
2018-08-06,2.6131
2018-08-07,1.1106
2018-08-08,1.3758
2018-08-09,2.1013
2018-08-10,37.1315
2018-08-13,-1.751
2018-08-14,5.8159
2018-08-15,-4.7444
2018-08-16,0.4341
2018-08-17,-1.2810000000000001
2018-08-20,-0.199
2018-08-21,2.9276
2018-08-22,0.5038
2018-08-23,5.4133
2018-08-24,1.207
2018-08-27,0.9902
2018-08-28,0.2648
2018-08-29,1.1207
2018-08-30,-0.6212
2018-08-31,0.7814
2018-09-04,3.3902
2018-09-05,-3.2721999999999998
2018-09-06,-1.8606
2018-09-07,1.9533
2018-09-10,0.3311
2018-09-11,3.7068
2018-09-12,-1.2727
2018-09-13,-0.1509
2018-09-14,0.3228
2018-09-17,-2.3547000000000002
2018-09-18,1.4581
2018-09-19,0.0829
2018-09-20,-1.1184
2018-09-21,-0.9565
2018-09-24,-1.7764
2018-09-25,11.009
2018-09-26,0.6918
2018-09-27,-0.5329
2018-09-28,-2.5884
2018-10-01,-4.897
2018-10-02,-7.0722
2018-10-03,4.1089
2018-10-04,-1.8869
2018-10-05,-2.0774
2018-10-08,-1.1244
2018-10-09,-2.2593
2018-10-10,-7.9662
2018-10-11,-0.7754
2018-10-12,4.5273
2018-10-15,0.6582
2018-10-16,4.8599
2018-10-17,-1.2395
2018-10-18,-2.7752
2018-10-19,-2.7420999999999998
2018-10-22,2.5556
2018-10-23,-1.3264
2018-10-24,-7.2912
2018-10-25,2.1441
2018-10-26,-5.1015
2018-10-29,-1.0788
2018-10-30,5.6452
2018-10-31,7.1738
2018-11-01,2.4686
2018-11-02,1.0664
2018-11-05,-3.8687
2018-11-06,-0.7236
2018-11-07,8.001
2018-11-08,-7.34
2018-11-09,0.3028
2018-11-12,-9.4966
2018-11-13,1.0187
2018-11-14,3.9711
2018-11-15,5.8622
2018-11-16,1.5323
2018-11-19,-9.1831
2018-11-20,-0.4045
2018-11-21,4.6438
2018-11-23,0.6918
2018-11-26,8.4206
2018-11-27,0.0232
2018-11-28,4.8134
2018-11-29,3.7963
2018-11-30,1.1647
2018-12-03,4.3243
2018-12-04,-5.7197
2018-12-06,1.2562
2018-12-07,-5.8504000000000005
2018-12-10,0.8834
2018-12-11,2.2709
2018-12-12,4.0563
2018-12-13,-3.0683
2018-12-14,-1.7770000000000001
2018-12-17,-8.8259
2018-12-18,-0.5302
2018-12-19,-1.8333
2018-12-20,-3.6693
2018-12-21,-9.0016
2018-12-24,-2.0272
2018-12-26,6.15
2018-12-27,2.8427
2018-12-28,0.43
2018-12-31,1.4067
2019-01-02,0.0862
2019-01-03,-5.6818
2019-01-04,7.6305
2019-01-07,5.6394
2019-01-08,2.7936
2019-01-09,0.5857
2019-01-10,0.6755
2019-01-11,-1.8277
2019-01-14,0.9348
2019-01-15,1.4943
2019-01-16,0.0767
2019-01-17,2.0458
2019-01-18,4.3625
2019-01-22,-3.5758
2019-01-23,-0.1343
2019-01-24,0.8966
2019-01-25,2.029
2019-01-28,-1.5169000000000001
2019-01-29,-0.8328
2019-01-30,4.08
2019-01-31,1.8779
2019-02-01,1.8082
2019-02-04,4.4128
2019-02-05,2.301
2019-02-06,-4.9368
2019-02-07,-3.7016999999999998
2019-02-08,2.9147
2019-02-11,1.8607
2019-02-12,2.7401
2019-02-13,-1.072
2019-02-14,1.381
2019-02-15,3.0568
2019-02-19,2.2641
2019-02-20,-7.18
2019-02-21,0.2665
2019-02-22,31.3908
2019-02-25,-0.0556
2019-02-26,-1.0728
2019-02-27,-0.2558
2019-02-28,1.3026
2019-03-01,-1.2251
2019-03-04,-2.9417999999999997
2019-03-05,0.9769
2019-03-06,-2.5519
2019-03-07,1.3147
2019-03-08,2.9396
2019-03-11,5.1608
2019-03-12,1.6734
2019-03-13,-1.256
2019-03-14,1.4816
2019-03-15,-0.5907
2019-03-18,-1.5699999999999998
2019-03-19,0.9423
2019-03-20,0.141
2019-03-21,3.6949
2019-03-22,-4.9913
2019-03-25,-2.8929
2019-03-26,-5.1259
2019-03-27,-3.5091
2019-03-28,3.3984
2019-03-29,6.1337
2019-04-01,4.1324
2019-04-02,0.3444
2019-04-03,0.1789
2019-04-04,-4.4448
2019-04-05,-0.7475
2019-04-08,0.4987
2019-04-09,-1.357
2019-04-10,2.5973
2019-04-11,0.2401
2019-04-12,0.0699
2019-04-15,0.8279
2019-04-16,0.5441
2019-04-17,-2.1992
2019-04-18,-0.0252
2019-04-22,6.184
2019-04-23,-0.1422
2019-04-24,-1.3952
2019-04-25,3.3495
2019-04-26,0.2282
2019-04-29,4.948
2019-04-30,-1.9523000000000001
2019-05-01,-0.1174
2019-05-02,1.7810000000000001
2019-05-03,3.0201
2019-05-06,-2.7462
2019-05-07,-3.5197000000000003
2019-05-08,2.0492
2019-05-09,-14.4928
2019-05-10,-3.3750999999999998
2019-05-13,-3.6783
2019-05-14,4.8088
2019-05-15,7.8916
2019-05-16,1.0806
2019-05-17,-1.9897
2019-05-20,0.0757
2019-05-21,0.434
2019-05-22,-0.0653
2019-05-23,-1.815
2019-05-24,0.3124
2019-05-28,3.1598
2019-05-29,-0.3167
2019-05-30,0.2184
2019-05-31,-1.5255999999999998
2019-06-03,-0.6992
2019-06-04,12.9116
2019-06-05,4.2125
2019-06-06,2.1352
2019-06-07,3.2791
2019-06-10,1.9752
2019-06-11,-0.2081
2019-06-12,-2.8714
2019-06-13,1.9323000000000001
2019-06-14,-0.7858
2019-06-17,1.2942
2019-06-18,-1.1809
2019-06-19,2.4961
2019-06-20,-0.0836
2019-06-21,-3.8830999999999998
2019-06-24,-2.9212
2019-06-25,-3.1627
2019-06-26,-0.4099
2019-06-27,2.4342
2019-06-28,-1.5857
2019-07-01,2.6297
2019-07-02,0.1882
2019-07-03,-0.1622
2019-07-05,1.685
2019-07-08,0.8033
2019-07-09,0.6217
2019-07-10,-0.7215
2019-07-11,0.568
2019-07-12,1.3538999999999999
2019-07-15,1.6841
2019-07-16,-1.8617
2019-07-17,0.2628
2019-07-18,-1.073
2019-07-19,-2.5873
2019-07-22,5.8306000000000004
2019-07-23,-1.4456
2019-07-24,1.202
2019-07-25,2.7538
2019-07-26,9.1411
2019-07-29,-6.5302
2019-07-30,1.8321
2019-07-31,-0.6865
2019-08-01,0.5051
2019-08-02,-1.383
2019-08-05,-4.2915
2019-08-06,0.8367
2019-08-07,2.1281
2019-08-08,6.3911999999999995
2019-08-09,-0.6321
2019-08-12,-6.1999
2019-08-13,3.7478
2019-08-14,-5.3847
2019-08-15,-2.7437
2019-08-16,2.0943
2019-08-19,-2.2927
2019-08-20,2.9638999999999998
2019-08-21,3.9941
2019-08-22,-0.0846
2019-08-23,-5.1791
2019-08-26,1.7976999999999999
2019-08-27,-1.8935
2019-08-28,0.9264
2019-08-29,0.6764
2019-08-30,-1.7195
2019-09-03,-4.3903
2019-09-04,2.2172
2019-09-05,1.4655
2019-09-06,-4.3412
2019-09-09,-8.3473
2019-09-10,-1.6895
2019-09-11,0.7855
2019-09-12,1.0297
2019-09-13,-2.9922
2019-09-16,1.6194
2019-09-17,1.1381999999999999
2019-09-18,-2.4056
2019-09-19,1.0859
2019-09-20,-1.5829
2019-09-23,-1.9947
2019-09-24,-5.0808
2019-09-25,1.0228
2019-09-26,-0.0925
2019-09-27,-4.9588
2019-09-30,1.5101
2019-10-01,-2.1114
2019-10-02,0.2179
2019-10-03,3.0436
2019-10-04,-0.9705
2019-10-07,3.3502
2019-10-08,-1.8553
2019-10-09,0.3098
2019-10-10,-2.8163
2019-10-11,6.8839
2019-10-14,1.4413
2019-10-15,5.3207
2019-10-16,-7.6226
2019-10-17,2.885
2019-10-18,-3.3153
2019-10-21,3.0953
2019-10-22,-5.4919
2019-10-23,1.2117
2019-10-24,2.5298
2019-10-25,2.8685
2019-10-28,3.6275
2019-10-29,-1.2668
2019-10-30,1.1336
2019-10-31,-4.2259
2019-11-01,1.1454
2019-11-04,-0.1034
2019-11-05,-1.6561
2019-11-06,-2.561
2019-11-07,-0.859
2019-11-08,1.4423
2019-11-11,10.9855
2019-11-12,3.1519
2019-11-13,2.2336
2019-11-14,-0.3365
2019-11-15,0.4691
2019-11-18,1.1346
2019-11-19,2.0367
2019-11-20,1.6915
2019-11-21,-0.1663
2019-11-22,1.5162
2019-11-25,5.4081
2019-11-26,2.4952
2019-11-27,0.7102
2019-11-29,-0.6901
2019-12-02,-13.6516
2019-12-03,4.4505
2019-12-04,2.7915
2019-12-05,-1.5237
2019-12-06,2.8825
2019-12-09,0.8652
2019-12-10,0.2325
2019-12-11,0.164
2019-12-12,-1.6289
2019-12-13,2.4554
2019-12-16,0.5506
2019-12-17,-1.5009000000000001
2019-12-18,1.2359
2019-12-19,3.7887
2019-12-20,0.3959
2019-12-23,1.8578000000000001
2019-12-24,-0.242
2019-12-26,2.056
2019-12-27,-0.4241
2019-12-30,-7.2076
2019-12-31,2.7936
2020-01-02,4.4923
2020-01-03,0.1695
2020-01-06,2.2066
2020-01-07,0.8528
2020-01-08,1.7553999999999998
2020-01-09,0.5049
2020-01-10,-3.098
2020-01-13,3.7478
2020-01-14,-1.3915
2020-01-15,0.2252
2020-01-16,-1.3343
2020-01-17,-0.0178
2020-01-21,-0.331
2020-01-22,0.6678
2020-01-23,-0.5321
2020-01-24,-0.0785
2020-01-27,-2.4771
2020-01-28,3.1329
2020-01-29,-0.2697
2020-01-30,-1.2063
2020-01-31,-3.0471
2020-02-03,1.7981
2020-02-04,10.6233
2020-02-05,-5.1496
2020-02-06,0.4139
2020-02-07,0.9075
2020-02-10,2.3273
2020-02-11,-0.5736
2020-02-12,2.8306
2020-02-13,0.584
2020-02-14,-0.4143
2020-02-18,1.0285
2020-02-19,2.2662
2020-02-20,-1.2618
2020-02-21,-3.0663
2020-02-24,-6.1908
2020-02-25,-3.425
2020-02-26,-2.4167
2020-02-27,-6.3282
2020-02-28,14.8954
2020-03-02,0.2994
2020-03-03,-3.6236
2020-03-04,-0.9724
2020-03-05,-1.3820000000000001
2020-03-06,-6.7227
2020-03-09,-14.3908
2020-03-10,8.8482
2020-03-11,-4.9894
2020-03-12,-13.9725
2020-03-13,3.8152
2020-03-16,-19.755
2020-03-17,5.9256
2020-03-18,-15.0647
2020-03-19,15.9637
2020-03-20,1.5289000000000001
2020-03-23,3.9234999999999998
2020-03-24,9.8092
2020-03-25,1.5154999999999998
2020-03-26,6.1491
2020-03-27,-4.4774
2020-03-30,-1.0917
2020-03-31,-2.2834
2020-04-01,-10.7254
2020-04-02,-4.3645
2020-04-03,-2.6642
2020-04-06,18.4924
2020-04-07,0.6788
2020-04-08,8.3673
2020-04-09,3.0914
2020-04-13,2.2736
2020-04-14,6.7652
2020-04-15,-2.9348
2020-04-16,-2.5733
2020-04-17,3.5292
2020-04-20,1.9604
2020-04-21,-7.2318
2020-04-22,12.9725
2020-04-23,4.0051
2020-04-24,1.0474
2020-04-27,2.5484
2020-04-28,-1.9872999999999998
2020-04-29,14.0537
2020-04-30,-0.5473
2020-05-01,-4.6756
2020-05-04,4.1664
2020-05-05,4.516
2020-05-06,2.8323
2020-05-07,3.2859
2020-05-08,-2.1705
2020-05-11,-3.2235
2020-05-12,1.7391
2020-05-13,-5.8846
2020-05-14,1.6897
2020-05-15,0.9115
2020-05-18,-1.0933
2020-05-19,-0.8863
2020-05-20,1.0218
2020-05-21,2.4621
2020-05-22,1.0446
2020-05-26,-2.7016
2020-05-27,-1.6907
2020-05-28,1.3391
2020-05-29,4.4907
2020-06-01,-0.4012
2020-06-02,2.5620000000000003
2020-06-03,11.5377
2020-06-04,-4.9975000000000005
2020-06-05,5.0557
2020-06-08,1.1347
2020-06-09,1.3033000000000001
2020-06-10,1.5263
2020-06-11,-5.693
2020-06-12,2.0055
2020-06-15,4.5387
2020-06-16,0.3859
2020-06-17,2.7982
2020-06-18,3.1247
2020-06-19,0.0989
2020-06-22,2.0315
2020-06-23,1.7949000000000002
2020-06-24,-3.3315
2020-06-25,3.3655
2020-06-26,-0.6541
2020-06-29,-0.2162
2020-06-30,0.0862
2020-07-01,5.5695
2020-07-02,3.2134
2020-07-06,0.9369
2020-07-07,0.8119
2020-07-08,2.6137
2020-07-09,0.1103
2020-07-10,-0.2203
2020-07-13,-6.786
2020-07-14,0.3274
2020-07-15,1.0022
2020-07-16,-1.6637
2020-07-17,0.9135
2020-07-20,5.6855
2020-07-21,-2.9651
2020-07-22,-0.1711
2020-07-23,-4.2701
2020-07-24,0.3959
2020-07-27,1.4293
2020-07-28,-2.9387
2020-07-29,1.9978
2020-07-30,0.5726
2020-07-31,4.8873999999999995
