ticker,HSY US Equity
2000-05-23,2.3509
2000-05-24,2.2892
2000-05-25,0.3534
2000-05-26,3.2864
2000-05-30,-2.1591
2000-05-31,-3.6005000000000003
2000-06-01,-0.9639
2000-06-02,-2.5547
2000-06-05,-1.7478
2000-06-06,3.3037
2000-06-07,2.583
2000-06-08,0.4796
2000-06-09,-1.074
2000-06-12,-0.4825
2000-06-13,1.9394
2000-06-14,1.308
2000-06-15,0.1174
2000-06-16,-3.0481
2000-06-19,0.7255
2000-06-20,-2.8811999999999998
2000-06-21,-1.8540999999999999
2000-06-22,-1.6373
2000-06-23,1.7926
2000-06-26,0.6289
2000-06-27,1.75
2000-06-28,-1.2668
2000-06-29,-3.0718
2000-06-30,-0.3851
2000-07-03,-0.7732
2000-07-05,0.1299
2000-07-06,-4.799
2000-07-07,0.9537
2000-07-10,-2.1592000000000002
2000-07-11,0.1379
2000-07-12,-1.9284
2000-07-13,1.264
2000-07-14,-0.6935
2000-07-17,-2.095
2000-07-18,2.1398
2000-07-19,0.9777
2000-07-20,-1.5213999999999999
2000-07-21,-3.0899
2000-07-24,0.1449
2000-07-25,2.3155
2000-07-26,5.2334
2000-07-27,-1.6129
2000-07-28,1.776
2000-07-31,-0.6711
2000-08-01,0.0
2000-08-02,0.0
2000-08-03,0.2703
2000-08-04,1.0782
2000-08-07,-0.2667
2000-08-08,-0.6684
2000-08-09,-0.6729
2000-08-10,1.897
2000-08-11,-0.6649
2000-08-14,-0.8032
2000-08-15,-0.2699
2000-08-16,-1.6238000000000001
2000-08-17,0.0
2000-08-18,-2.0633
2000-08-21,1.1236
2000-08-22,-0.9722
2000-08-23,1.3296000000000001
2000-08-24,-0.9749
2000-08-25,-1.5471
2000-08-28,0.8571
2000-08-29,-0.2833
2000-08-30,-1.9886
2000-08-31,-1.0145
2000-09-01,-0.5857
2000-09-05,-0.7364
2000-09-06,5.4896
2000-09-07,0.7032
2000-09-08,0.1397
2000-09-11,-1.3947
2000-09-12,2.1216
2000-09-13,0.277
2000-09-14,0.8287
2000-09-15,2.6027
2000-09-18,2.8037
2000-09-19,0.9091
2000-09-20,1.1583
2000-09-21,1.2723
2000-09-22,2.3869
2000-09-25,-2.9448
2000-09-26,1.3906
2000-09-27,4.1147
2000-09-28,2.515
2000-09-29,1.1682
2000-10-02,-3.0023
2000-10-03,-3.0952
2000-10-04,1.4742
2000-10-05,1.4527999999999999
2000-10-06,0.716
2000-10-09,1.6588
2000-10-10,-1.8648
2000-10-11,0.3563
2000-10-12,-1.1834
2000-10-13,-2.8743
2000-10-16,0.8631
2000-10-17,-1.8336999999999999
2000-10-18,0.2491
2000-10-19,-1.9876
2000-10-20,-1.1407
2000-10-23,2.0513
2000-10-24,3.6432
2000-10-25,2.1818
2000-10-26,-1.5421
2000-10-27,1.3253
2000-10-30,2.497
2000-10-31,0.8121
2000-11-01,0.4603
2000-11-02,-1.4891
2000-11-03,1.0465
2000-11-06,3.7975
2000-11-07,1.663
2000-11-08,1.1996
2000-11-09,1.0776
2000-11-10,2.9851
2000-11-13,-0.9317
2000-11-14,-1.3584
2000-11-15,1.4830999999999999
2000-11-16,1.357
2000-11-17,-1.1329
2000-11-20,-1.0958
2000-11-21,0.8466
2000-11-22,0.2099
2000-11-24,-0.6283
2000-11-27,2.0021
2000-11-28,2.376
2000-11-29,3.9354
2000-11-30,-1.7476
2000-12-01,-0.3953
2000-12-04,-0.5952
2000-12-05,-3.6926
2000-12-06,0.6218
2000-12-07,1.0299
2000-12-08,-0.9174
2000-12-11,-4.5267
2000-12-12,0.0
2000-12-13,1.9397
2000-12-14,0.2114
2000-12-15,-0.9494
2000-12-18,3.6209
2000-12-19,0.7194
2000-12-20,0.6122
2000-12-21,-0.2028
2000-12-22,0.3049
2000-12-26,4.3566
2000-12-27,1.9417
2000-12-28,-0.2857
2000-12-29,-1.6237
2001-01-02,1.165
2001-01-03,-5.7582
2001-01-04,-7.1283
2001-01-05,1.3158
2001-01-08,2.4892
2001-01-09,0.1056
2001-01-10,-1.2658
2001-01-11,-2.0299
2001-01-12,-0.2181
2001-01-16,2.9508
2001-01-17,-1.6985000000000001
2001-01-18,0.6479
2001-01-19,-1.7167
2001-01-22,-0.4367
2001-01-23,0.5482
2001-01-24,1.9628999999999999
2001-01-25,-0.107
2001-01-26,0.2141
2001-01-29,1.3846
2001-01-30,-0.5058
2001-01-31,0.8304
2001-02-01,0.5042
2001-02-02,0.0167
2001-02-05,1.488
2001-02-06,0.5766
2001-02-07,1.5561
2001-02-08,2.6452
2001-02-09,0.6285
2001-02-12,0.9838
2001-02-13,0.3866
2001-02-14,-2.1565
2001-02-15,-0.4565
2001-02-16,1.8346
2001-02-20,0.9474
2001-02-21,-1.1846
2001-02-22,-1.4699
2001-02-23,-0.3015
2001-02-26,1.751
2001-02-27,-0.0313
2001-02-28,0.2973
2001-03-01,1.2638
2001-03-02,-2.1572
2001-03-05,0.7874
2001-03-06,-0.7188
2001-03-07,0.2833
2001-03-08,1.2241
2001-03-09,0.2326
2001-03-12,0.8662
2001-03-13,-0.7054
2001-03-14,-0.3552
2001-03-15,1.0539
2001-03-16,1.3804
2001-03-19,0.469
2001-03-20,0.0602
2001-03-21,-0.9481
2001-03-22,-1.3066
2001-03-23,-0.3849
2001-03-26,-0.1082
2001-03-27,2.9548
2001-03-28,2.0285
2001-03-29,1.5758
2001-03-30,0.5075
2001-04-02,-0.779
2001-04-03,-1.8901
2001-04-04,-0.2223
2001-04-05,-0.7872
2001-04-06,-0.7036
2001-04-09,1.0855
2001-04-10,-0.0746
2001-04-11,-0.8209
2001-04-12,-0.8427
2001-04-16,-0.5919
2001-04-17,-0.916
2001-04-18,-3.0046
2001-04-19,0.9214
2001-04-20,-2.4241
2001-04-23,-1.9519
2001-04-24,0.0987
2001-04-25,2.4819
2001-04-26,-0.2245
2001-04-27,0.7073
2001-04-30,-3.5754
2001-05-01,-1.0594
2001-05-02,0.7194
2001-05-03,-0.515
2001-05-04,0.6011
2001-05-07,1.7427000000000001
2001-05-08,0.3752
2001-05-09,-1.0564
2001-05-10,-1.4455
2001-05-11,-0.3167
2001-05-14,0.3177
2001-05-15,-0.8333
2001-05-16,0.8403
2001-05-17,-0.5
2001-05-18,-1.1223
2001-05-21,0.3049
2001-05-22,-0.6925
2001-05-23,1.7177
2001-05-24,1.2095
2001-05-25,-0.8133
2001-05-29,1.2048
2001-05-30,0.711
2001-05-31,-0.4433
2001-06-01,0.4288
2001-06-04,0.5419
2001-06-05,-0.343
2001-06-06,-0.3114
2001-06-07,0.2466
2001-06-08,-0.0328
2001-06-11,0.164
2001-06-12,-0.1802
2001-06-13,-0.1805
2001-06-14,-1.4628999999999999
2001-06-15,0.1668
2001-06-18,-0.3997
2001-06-19,0.5016
2001-06-20,0.6488
2001-06-21,1.6694
2001-06-22,-0.8129
2001-06-25,-0.082
2001-06-26,0.9678
2001-06-27,-0.6499
2001-06-28,0.0491
2001-06-29,0.8663
2001-07-02,-0.1296
2001-07-03,0.2434
2001-07-05,-0.0809
2001-07-06,-0.648
2001-07-09,-0.0978
2001-07-10,0.8487
2001-07-11,0.7283
2001-07-12,0.0964
2001-07-13,0.1605
2001-07-16,0.8654
2001-07-17,1.843
2001-07-18,0.3432
2001-07-19,0.4509
2001-07-20,-3.08
2001-07-23,-2.2996
2001-07-24,-1.5855000000000001
2001-07-25,0.8138
2001-07-26,0.0659
2001-07-27,-0.6915
2001-07-30,-1.3263
2001-07-31,1.4113
2001-08-01,-0.7621
2001-08-02,0.7846
2001-08-03,-1.1098
2001-08-06,-0.8208
2001-08-07,-0.0844
2001-08-08,-0.4395
2001-08-09,0.1868
2001-08-10,0.7795
2001-08-13,0.3027
2001-08-14,0.3018
2001-08-15,0.7856
2001-08-16,-0.0663
2001-08-17,0.0332
2001-08-20,0.6802
2001-08-21,3.4602
2001-08-22,1.3736
2001-08-23,0.2368
2001-08-24,0.8661
2001-08-27,1.7799
2001-08-28,-1.4113
2001-08-29,-0.4201
2001-08-30,0.7813
2001-08-31,-0.031
2001-09-04,0.884
2001-09-05,1.4604
2001-09-06,-0.3788
2001-09-07,-0.9582
2001-09-10,1.5049000000000001
2001-09-17,-3.2375
2001-09-18,-0.7192
2001-09-19,-1.1969
2001-09-20,-1.1795
2001-09-21,-2.8226
2001-09-24,2.9046
2001-09-25,1.9355
2001-09-26,0.7911
2001-09-27,1.9466
2001-09-28,0.6621
2001-10-01,-1.4533
2001-10-02,0.4812
2001-10-03,-0.8188
2001-10-04,-1.1059
2001-10-05,1.2758
2001-10-08,-1.0886
2001-10-09,-0.6761
2001-10-10,1.488
2001-10-11,-1.591
2001-10-12,-3.2652
2001-10-15,-0.213
2001-10-16,0.0
2001-10-17,0.5747
2001-10-18,1.3224
2001-10-19,4.0122
2001-10-22,0.3098
2001-10-23,-1.1429
2001-10-24,-0.0156
2001-10-25,0.8438
2001-10-26,0.5423
2001-10-29,-1.1558
2001-10-30,-0.5925
2001-10-31,-0.0471
2001-11-01,1.7417
2001-11-02,1.4035
2001-11-05,1.5665
2001-11-06,1.0332
2001-11-07,-0.2371
2001-11-08,-1.5451000000000001
2001-11-09,-0.1509
2001-11-12,0.3929
2001-11-13,0.0151
2001-11-14,0.4816
2001-11-15,-0.6591
2001-11-16,0.573
2001-11-19,-0.1499
2001-11-20,-0.4917
2001-11-21,0.1364
2001-11-23,0.4541
2001-11-26,0.1808
2001-11-27,-0.9477
2001-11-28,-0.9871
2001-11-29,0.4601
2001-11-30,-0.0611
2001-12-03,0.6722
2001-12-04,-0.4249
2001-12-05,0.4267
2001-12-06,-1.4264000000000001
2001-12-07,0.4156
2001-12-10,-0.0767
2001-12-11,-0.3375
2001-12-12,-0.0154
2001-12-13,0.4619
2001-12-14,1.3639999999999999
2001-12-17,0.0302
2001-12-18,0.5593
2001-12-19,0.7966
2001-12-20,0.9395
2001-12-21,0.8864
2001-12-24,-0.5418
2001-12-26,-0.2503
2001-12-27,0.4576
2001-12-28,-0.1029
2001-12-31,-0.4265
2002-01-02,-0.0739
2002-01-03,-0.5913
2002-01-04,-0.7435
2002-01-07,0.1348
2002-01-08,0.778
2002-01-09,-0.2969
2002-01-10,0.0298
2002-01-11,0.4763
2002-01-14,0.7704
2002-01-15,1.0732
2002-01-16,-0.1745
2002-01-17,0.204
2002-01-18,0.7852
2002-01-22,0.8368
2002-01-23,0.1574
2002-01-24,-1.3571
2002-01-25,-0.8979
2002-01-28,1.1252
2002-01-29,0.2312
2002-01-30,0.519
2002-01-31,0.9323
2002-02-01,-0.8526
2002-02-04,0.473
2002-02-05,-0.2425
2002-02-06,0.143
2002-02-07,0.8139
2002-02-08,-0.3116
2002-02-11,-1.2504
2002-02-12,0.2734
2002-02-13,0.3731
2002-02-14,0.3145
2002-02-15,1.0973
2002-02-19,-0.8035
2002-02-20,1.1226
2002-02-21,-0.123
2002-02-22,1.2435
2002-02-25,0.5862
2002-02-26,-0.4856
2002-02-27,-1.0178
2002-02-28,-0.4789
2002-03-01,0.5803
2002-03-04,-1.5058
2002-03-05,-1.0001
2002-03-06,0.2165
2002-03-07,-0.5328
2002-03-08,-0.1303
2002-03-11,-0.5944
2002-03-12,0.2771
2002-03-13,-0.1163
2002-03-14,0.2912
2002-03-15,-0.1597
2002-03-18,-1.8904
2002-03-19,-0.1037
2002-03-20,-0.5786
2002-03-21,0.9551
2002-03-22,0.0148
2002-03-25,-0.3104
2002-03-26,2.3721
2002-03-27,-0.0869
2002-03-28,-0.6523
2002-04-01,0.1313
2002-04-02,1.0345
2002-04-03,-0.8797
2002-04-04,1.1203
2002-04-05,0.1007
2002-04-08,0.3162
2002-04-09,0.0573
2002-04-10,2.1338
2002-04-11,0.4066
2002-04-12,0.1257
2002-04-15,-1.0181
2002-04-16,-1.5077
2002-04-17,-2.6037
2002-04-18,0.1763
2002-04-19,0.0147
2002-04-22,0.1466
2002-04-23,-0.3074
2002-04-24,-0.1322
2002-04-25,0.147
2002-04-26,-0.8369
2002-04-29,0.6811
2002-04-30,0.0
2002-05-01,0.0
2002-05-02,1.3235000000000001
2002-05-03,-0.6676
2002-05-06,-0.0292
2002-05-07,-0.19
2002-05-08,-0.3368
2002-05-09,0.0882
2002-05-10,-0.4551
2002-05-13,0.7374
2002-05-14,0.3806
2002-05-15,-0.2479
2002-05-16,0.8772
2002-05-17,-0.8696
2002-05-20,-1.1111
2002-05-21,0.2809
2002-05-22,0.7851
2002-05-23,-0.3086
2002-05-24,-1.3265
2002-05-28,-0.702
2002-05-29,0.8424
2002-05-30,-1.5513
2002-05-31,1.1061
2002-06-03,-1.4236
2002-06-04,-2.0979
2002-06-05,1.8634
2002-06-06,-1.4024
2002-06-07,2.0254
2002-06-10,-0.0303
2002-06-11,0.1819
2002-06-12,-0.6658
2002-06-13,-1.3860999999999999
2002-06-14,-0.4479
2002-06-17,1.7378
2002-06-18,-0.305
2002-06-19,-0.0918
2002-06-20,0.5972
2002-06-21,-1.1416
2002-06-24,-0.2925
2002-06-25,-1.7758
2002-06-26,-0.6446
2002-06-27,1.2184
2002-06-28,-2.298
2002-07-01,1.104
2002-07-02,-0.9653
2002-07-03,-1.1026
2002-07-05,1.2603
2002-07-08,-0.7978
2002-07-09,1.1742
2002-07-10,-1.7488000000000001
2002-07-11,2.6861
2002-07-12,-2.0801
2002-07-15,0.5793
2002-07-16,-1.984
2002-07-17,1.2896
2002-07-18,-2.917
2002-07-19,-4.7809
2002-07-22,0.4184
2002-07-23,3.8715
2002-07-24,4.4626
2002-07-25,25.28
2002-07-26,0.5364
2002-07-29,0.9782
2002-07-30,-2.0003
2002-07-31,0.7189
2002-08-01,-3.1354
2002-08-02,-2.75
2002-08-05,-2.0836
2002-08-06,0.8705
2002-08-07,-1.5205
2002-08-08,3.0602
2002-08-09,-0.4454
2002-08-12,1.0846
2002-08-13,-0.0805
2002-08-14,1.2483
2002-08-15,0.3579
2002-08-16,-0.9247
2002-08-19,-0.3867
2002-08-20,-0.2811
2002-08-21,0.6812
2002-08-22,0.1473
2002-08-23,0.3209
2002-08-26,2.3590999999999998
2002-08-27,-0.3255
2002-08-28,-0.3788
2002-08-29,-0.0787
2002-08-30,-0.5906
2002-09-03,-0.198
2002-09-04,-4.0873
2002-09-05,2.4686
2002-09-06,-0.6057
2002-09-09,-0.4333
2002-09-10,0.7752
2002-09-11,-0.7422
2002-09-12,-1.0197
2002-09-13,1.4011
2002-09-16,1.3411
2002-09-17,-1.3367
2002-09-18,-11.9361
2002-09-19,-1.9846
2002-09-20,0.6749
2002-09-23,-0.6392
2002-09-24,-2.2752
2002-09-25,0.3372
2002-09-26,2.0163
2002-09-27,-1.4588
2002-09-30,-1.2257
2002-10-01,1.4988000000000001
2002-10-02,0.0318
2002-10-03,0.0
2002-10-04,-2.0159
2002-10-07,1.1663999999999999
2002-10-08,1.0729
2002-10-09,0.8397
2002-10-10,-1.3668
2002-10-11,-0.7168
2002-10-14,0.6097
2002-10-15,1.0525
2002-10-16,1.3887
2002-10-17,-3.3463
2002-10-18,2.8502
2002-10-21,-0.3914
2002-10-22,0.1415
2002-10-23,0.9261
2002-10-24,0.5443
2002-10-25,1.1601
2002-10-28,-1.3761
2002-10-29,1.3798
2002-10-30,0.0918
2002-10-31,-0.5806
2002-11-01,-0.4149
2002-11-04,-0.4321
2002-11-05,0.3565
2002-11-06,-0.7568
2002-11-07,0.1245
2002-11-08,0.1399
2002-11-11,0.1707
2002-11-12,-0.5888
2002-11-13,1.6989
2002-11-14,-0.4598
2002-11-15,0.1078
2002-11-18,0.2307
2002-11-19,0.399
2002-11-20,0.8368
2002-11-21,-0.9901
2002-11-22,0.1846
2002-11-25,-0.6603
2002-11-26,-2.2724
2002-11-27,1.4868999999999999
2002-11-29,0.3585
2002-12-02,-1.4599
2002-12-03,0.1891
2002-12-04,0.2832
2002-12-05,-0.9098
2002-12-06,1.1556
2002-12-09,0.626
2002-12-10,0.7309
2002-12-11,2.1306
2002-12-12,0.1361
2002-12-13,-1.0417
2002-12-16,0.5187
2002-12-17,0.1062
2002-12-18,1.8041
2002-12-19,-0.2085
2002-12-20,1.1192
2002-12-23,-0.5018
2002-12-24,0.3856
2002-12-26,-1.0047
2002-12-27,0.2239
2002-12-30,0.0745
2002-12-31,0.3571
2003-01-02,0.3114
2003-01-03,-0.2217
2003-01-06,0.3556
2003-01-07,-1.0924
2003-01-08,-0.8507
2003-01-09,1.2193
2003-01-10,-0.2082
2003-01-13,1.0432
2003-01-14,-0.295
2003-01-15,-0.2959
2003-01-16,1.1573
2003-01-17,0.22
2003-01-21,-1.9464000000000001
2003-01-22,0.1791
2003-01-23,-0.1043
2003-01-24,-1.5362
2003-01-27,-0.2424
2003-01-28,1.1995
2003-01-29,-2.9257
2003-01-30,-0.6491
2003-01-31,0.3423
2003-02-03,0.5581
2003-02-04,-1.1872
2003-02-05,0.4525
2003-02-06,0.0311
2003-02-07,0.0932
2003-02-10,0.6826
2003-02-11,-1.4792
2003-02-12,-0.6569
2003-02-13,1.1807
2003-02-14,1.2913999999999999
2003-02-18,0.384
2003-02-19,-0.5662
2003-02-20,-0.9695
2003-02-21,1.3014999999999999
2003-02-24,-1.2334
2003-02-25,1.5453999999999999
2003-02-26,-0.8762
2003-02-27,0.884
2003-02-28,-0.6764
2003-03-03,0.1393
2003-03-04,-2.7821
2003-03-05,0.8744
2003-03-06,-0.5359
2003-03-07,-0.0634
2003-03-10,-2.7747
2003-03-11,0.6034
2003-03-12,-0.6322
2003-03-13,1.7781
2003-03-14,0.3686
2003-03-17,3.2418
2003-03-18,-0.495
2003-03-19,0.8705
2003-03-20,0.5548
2003-03-21,1.2414
2003-03-24,-2.3009
2003-03-25,1.4874
2003-03-26,-0.8397
2003-03-27,-2.4326
2003-03-28,-0.6786
2003-03-31,-0.4449
2003-04-01,0.2553
2003-04-02,2.0057
2003-04-03,-1.0144
2003-04-04,0.4257
2003-04-07,-0.314
2003-04-08,0.189
2003-04-09,-0.0157
2003-04-10,-0.1729
2003-04-11,-0.378
2003-04-14,1.8495
2003-04-15,0.4501
2003-04-16,-2.843
2003-04-17,1.8607
2003-04-21,-0.8743
2003-04-22,1.2128
2003-04-23,-0.1867
2003-04-24,0.6392
2003-04-25,-0.1394
2003-04-28,1.2411
2003-04-29,0.4137
2003-04-30,-0.4273
2003-05-01,0.0766
2003-05-02,0.5054
2003-05-05,-0.1981
2003-05-06,0.9618
2003-05-07,0.5595
2003-05-08,-0.2256
2003-05-09,1.9292
2003-05-12,0.6358
2003-05-13,0.4114
2003-05-14,-0.3219
2003-05-15,-0.4257
2003-05-16,-0.4128
2003-05-19,-0.607
2003-05-20,0.6405
2003-05-21,0.4551
2003-05-22,1.1843
2003-05-23,0.4389
2003-05-27,0.7283
2003-05-28,0.3471
2003-05-29,-0.6485
2003-05-30,3.1332
2003-06-02,-0.0703
2003-06-03,0.6334
2003-06-04,-0.0979
2003-06-05,-0.532
2003-06-06,-0.3519
2003-06-09,0.0424
2003-06-10,-0.5083
2003-06-11,1.3481
2003-06-12,0.336
2003-06-13,1.1722
2003-06-16,0.4414
2003-06-17,-1.181
2003-06-18,0.3057
2003-06-19,-1.3162
2003-06-20,-0.0842
2003-06-23,-1.2786
2003-06-24,0.4412
2003-06-25,-1.0911
2003-06-26,-0.086
2003-06-27,0.1147
2003-06-30,-0.2292
2003-07-01,1.292
2003-07-02,0.5244
2003-07-03,-0.0423
2003-07-07,-0.141
2003-07-08,0.7345
2003-07-09,-0.7992
2003-07-10,0.5512
2003-07-11,0.0422
2003-07-14,-0.3794
2003-07-15,0.5078
2003-07-16,0.7578
2003-07-17,1.8245
2003-07-18,0.6839
2003-07-21,-1.3042
2003-07-22,1.5967
2003-07-23,-0.42
2003-07-24,-0.1769
2003-07-25,0.995
2003-07-28,-0.9177
2003-07-29,-0.0409
2003-07-30,-0.0545
2003-07-31,-0.7362
2003-08-01,-1.0438
2003-08-04,-0.6107
2003-08-05,-0.377
2003-08-06,-0.014
2003-08-07,0.5327
2003-08-08,0.3486
2003-08-11,1.5564
2003-08-12,0.4789
2003-08-13,-0.7626
2003-08-14,-0.2058
2003-08-15,0.33
2003-08-18,-0.2604
2003-08-19,-0.5085
2003-08-20,-0.8011
2003-08-21,-0.8006
2003-08-22,-1.7078
2003-08-25,1.6801
2003-08-26,0.0141
2003-08-27,-0.8755
2003-08-28,0.0997
2003-08-29,-0.5265
2003-09-02,1.2303
2003-09-03,0.4805
2003-09-04,0.3657
2003-09-05,-0.6026
2003-09-08,-0.1974
2003-09-09,0.3249
2003-09-10,1.4644
2003-09-11,0.1249
2003-09-12,0.4297
2003-09-15,0.1518
2003-09-16,-0.0276
2003-09-17,0.0689
2003-09-18,0.6612
2003-09-19,-0.0411
2003-09-22,0.1916
2003-09-23,0.3962
2003-09-24,0.1089
2003-09-25,0.367
2003-09-26,-0.5553
2003-09-29,-0.7083
2003-09-30,-0.3018
2003-10-01,1.7749000000000001
2003-10-02,0.027
2003-10-03,0.4866
2003-10-06,0.7666
2003-10-07,0.2936
2003-10-08,-0.7453
2003-10-09,-0.5095
2003-10-10,-0.1887
2003-10-13,1.6338
2003-10-14,0.3986
2003-10-15,-0.397
2003-10-16,0.6377
2003-10-17,-0.7789
2003-10-20,0.9047
2003-10-21,-0.3165
2003-10-22,-0.3704
2003-10-23,0.478
2003-10-24,0.9249
2003-10-27,0.0
2003-10-28,0.2226
2003-10-29,-0.6009
2003-10-30,-0.9331
2003-10-31,2.2818
2003-11-03,0.4929
2003-11-04,0.1549
2003-11-05,-0.4768
2003-11-06,0.0647
2003-11-07,-0.44
2003-11-10,-0.169
2003-11-11,0.5077
2003-11-12,0.9067
2003-11-13,0.1284
2003-11-14,-1.0385
2003-11-17,0.2721
2003-11-18,-0.1938
2003-11-19,0.1812
2003-11-20,-0.5039
2003-11-21,0.7338
2003-11-24,1.1533
2003-11-25,-0.1665
2003-11-26,-0.3593
2003-11-28,0.0644
2003-12-01,-0.2574
2003-12-02,0.8129
2003-12-03,0.4864
2003-12-04,-0.8407
2003-12-05,-0.167
2003-12-08,0.1415
2003-12-09,-0.9765
2003-12-10,-1.051
2003-12-11,0.813
2003-12-12,-0.078
2003-12-15,0.781
2003-12-16,-0.2842
2003-12-17,-0.285
2003-12-18,-0.2338
2003-12-19,-0.9766
2003-12-22,0.4865
2003-12-23,0.8636
2003-12-24,-0.5579
2003-12-26,0.0783
2003-12-29,0.5736
2003-12-30,-0.0907
2003-12-31,-0.1168
2004-01-02,-0.5845
2004-01-05,0.4703
2004-01-06,0.3511
2004-01-07,-0.3628
2004-01-08,-1.0404
2004-01-09,-1.6296
2004-01-12,0.8818
2004-01-13,1.1124
2004-01-14,0.3012
2004-01-15,-0.9271
2004-01-16,-0.6195
2004-01-20,-0.5305
2004-01-21,0.2
2004-01-22,-0.2262
2004-01-23,-0.0133
2004-01-26,0.4935
2004-01-27,0.0133
2004-01-28,-0.5176
2004-01-29,0.587
2004-01-30,0.1459
2004-02-02,1.3508
2004-02-03,1.5811
2004-02-04,-0.3216
2004-02-05,0.955
2004-02-06,-0.115
2004-02-09,-0.0512
2004-02-10,0.3585
2004-02-11,1.85
2004-02-12,-0.4885
2004-02-13,-0.6923
2004-02-17,0.9634
2004-02-18,0.4143
2004-02-19,0.2251
2004-02-20,4.4411
2004-02-23,0.4479
2004-02-24,-0.3584
2004-02-25,-0.0719
2004-02-26,-0.336
2004-02-27,-0.1926
2004-03-01,1.2666
2004-03-02,-1.3222
2004-03-03,0.1086
2004-03-04,-1.2541
2004-03-05,2.9552
2004-03-08,-1.02
2004-03-09,0.6591
2004-03-10,1.7262
2004-03-11,-1.615
2004-03-12,1.0943
2004-03-15,-0.906
2004-03-16,-2.0304
2004-03-17,1.4665
2004-03-18,0.3344
2004-03-19,-0.5952
2004-03-22,-1.2216
2004-03-23,-0.0606
2004-03-24,-0.4003
2004-03-25,0.0
2004-03-26,-0.3289
2004-03-29,1.1243
2004-03-30,0.0604
2004-03-31,0.0604
2004-04-01,-0.4104
2004-04-02,-0.206
2004-04-05,0.5465
2004-04-06,1.4857
2004-04-07,-0.7498
2004-04-08,0.024
2004-04-12,-0.5035
2004-04-13,-1.446
2004-04-14,1.834
2004-04-15,1.3087
2004-04-16,2.1688
2004-04-19,-1.3108
2004-04-20,-0.6229
2004-04-21,0.1183
2004-04-22,2.7880000000000003
2004-04-23,0.6321
2004-04-26,2.8894
2004-04-27,-0.8769
2004-04-28,-0.6831
2004-04-29,0.2368
2004-04-30,-0.0112
2004-05-03,1.1587
2004-05-04,-0.1446
2004-05-05,0.3341
2004-05-06,-0.2442
2004-05-07,-0.7233
2004-05-10,0.0336
2004-05-11,-0.4706
2004-05-12,-0.2139
2004-05-13,0.519
2004-05-14,-0.651
2004-05-17,0.3954
2004-05-18,0.5739
2004-05-19,-0.8727
2004-05-20,-0.2144
2004-05-21,0.4242
2004-05-24,-0.5544
2004-05-25,0.1479
2004-05-26,0.4998
2004-05-27,0.2261
2004-05-28,0.0677
2004-06-01,-0.4733
2004-06-02,1.4834
2004-06-03,-0.1451
2004-06-04,-0.2794
2004-06-07,0.6275
2004-06-08,2.6949
2004-06-09,-0.3795
2004-06-10,-0.4027
2004-06-14,0.2732
