ticker,NX US Equity
2008-08-29,0.3659
2008-09-02,4.6173
2008-09-03,2.0325
2008-09-04,-4.3825
2008-09-05,-2.2024
2008-09-08,4.1996
2008-09-09,-4.9065
2008-09-10,-0.4914
2008-09-11,5.8642
2008-09-12,-1.285
2008-09-15,-6.3314
2008-09-16,8.3386
2008-09-17,-6.414
2008-09-18,2.5545
2008-09-19,9.5383
2008-09-22,-6.9884
2008-09-23,-6.3804
2008-09-24,1.0828
2008-09-25,-1.3862999999999999
2008-09-26,-1.5335
2008-09-29,-5.8404
2008-09-30,5.031
2008-10-01,0.1969
2008-10-02,-2.8815
2008-10-03,-1.6858
2008-10-06,0.2743
2008-10-07,-7.2503
2008-10-08,-4.941
2008-10-09,-10.706
2008-10-10,11.2945
2008-10-13,15.1444
2008-10-14,-5.6949
2008-10-15,-12.2214
2008-10-16,14.4963
2008-10-17,-2.3605
2008-10-20,1.3919000000000001
2008-10-21,-6.6474
2008-10-22,-7.6625
2008-10-23,-5.8676
2008-10-24,-7.9252
2008-10-27,-14.5068
2008-10-28,-6.9005
2008-10-29,3.7667
2008-10-30,0.2342
2008-10-31,7.0093
2008-11-03,1.7467000000000001
2008-11-04,6.0086
2008-11-05,-2.1255
2008-11-06,-0.6205
2008-11-07,2.9135999999999997
2008-11-10,2.4267
2008-11-11,-0.5923
2008-11-12,-10.427
2008-11-13,6.0976
2008-11-14,-10.9718
2008-11-17,-2.1127
2008-11-18,-1.6787
2008-11-19,-9.7561
2008-11-20,-8.3784
2008-11-21,7.6696
2008-11-24,6.0274
2008-11-25,4.7804
2008-11-26,7.1517
2008-11-28,6.5593
2008-12-01,-19.1145
2008-12-02,-0.8011
2008-12-03,5.3836
2008-12-04,-6.0026
2008-12-05,-1.087
2008-12-08,13.3242
2008-12-09,10.0606
2008-12-10,0.5507
2008-12-11,-6.4622
2008-12-12,3.3958
2008-12-15,-6.0023
2008-12-16,8.7952
2008-12-17,6.6667
2008-12-18,0.3125
2008-12-19,3.6345
2008-12-22,-0.6012
2008-12-23,-9.6774
2008-12-24,-2.567
2008-12-26,-5.6128
2008-12-29,-8.2524
2008-12-30,14.5503
2008-12-31,8.1986
2009-01-02,-1.2807
2009-01-05,-3.1351
2009-01-06,10.8259
2009-01-07,-2.4169
2009-01-08,-0.4128
2009-01-09,-8.9119
2009-01-12,-3.6405
2009-01-13,3.0697
2009-01-14,6.071
2009-01-15,-0.8639
2009-01-16,0.6536
2009-01-20,-11.5801
2009-01-21,10.1591
2009-01-22,-7.3333
2009-01-23,-4.0767
2009-01-26,4.25
2009-01-27,4.9161
2009-01-28,0.0
2009-01-29,-3.2
2009-01-30,0.2361
2009-02-02,1.1779
2009-02-03,2.4447
2009-02-04,1.25
2009-02-05,-5.0505
2009-02-06,6.383
2009-02-09,-1.4444
2009-02-10,-4.8478
2009-02-11,-2.3697
2009-02-12,4.8544
2009-02-13,-3.2407
2009-02-17,-0.8373
2009-02-18,-3.4981999999999998
2009-02-19,0.5
2009-02-20,-0.1244
2009-02-23,-1.6189
2009-02-24,0.1266
2009-02-25,-2.5284
2009-02-26,-5.7069
2009-02-27,-3.5763
2009-03-02,-11.5549
2009-03-03,-2.4194
2009-03-04,-0.6612
2009-03-05,-0.9983
2009-03-06,-7.8992
2009-03-09,-4.3796
2009-03-10,17.3664
2009-03-11,-5.5285
2009-03-12,6.3683
2009-03-13,-2.6016
2009-03-16,-7.1786
2009-03-17,10.2518
2009-03-18,7.8303
2009-03-19,10.2874
2009-03-20,-1.9203999999999999
2009-03-23,30.7692
2009-03-24,-13.6898
2009-03-25,-1.7348
2009-03-26,11.7276
2009-03-27,-5.8690999999999995
2009-03-30,-10.0719
2009-03-31,1.3333
2009-04-01,10.3947
2009-04-02,8.5816
2009-04-03,3.6224
2009-04-06,0.2119
2009-04-07,-8.6681
2009-04-08,7.0602
2009-04-09,6.9189
2009-04-13,-2.5278
2009-04-14,-5.1867
2009-04-15,8.4245
2009-04-16,1.6145
2009-04-17,2.3833
2009-04-20,-12.2211
2009-04-21,15.1381
2009-04-22,-0.9597
2009-04-23,-1.3566
2009-04-24,4.3222
2009-04-27,-9.6045
2009-04-28,3.5417
2009-04-29,5.835
2009-04-30,-2.5665
2009-05-01,0.9756
2009-05-04,10.0483
2009-05-05,-1.3169
2009-05-06,-0.6228
2009-05-07,-9.7583
2009-05-08,5.3571
2009-05-11,-5.7439
2009-05-12,-1.0989
2009-05-13,-7.8788
2009-05-14,3.9474
2009-05-15,0.9494
2009-05-18,5.6426
2009-05-19,-0.0989
2009-05-20,-0.396
2009-05-21,5.3678
2009-05-22,2.0755
2009-05-26,9.427
2009-05-27,-2.027
2009-05-28,-4.9138
2009-05-29,0.0907
2009-06-01,11.413
2009-06-02,-0.0813
2009-06-03,0.6509
2009-06-04,-0.5659
2009-06-05,-1.626
2009-06-08,-2.3967
2009-06-09,1.3548
2009-06-10,-3.2580999999999998
2009-06-11,-0.2591
2009-06-12,-2.3438
2009-06-15,-3.2
2009-06-16,-2.6630000000000003
2009-06-17,1.1320999999999999
2009-06-18,2.7984999999999998
2009-06-19,0.6352
2009-06-22,-6.312
2009-06-23,1.7324000000000002
2009-06-24,3.6897
2009-06-25,4.1058
2009-06-26,0.8764
2009-06-29,-2.5195
2009-06-30,0.0
2009-07-01,6.7736
2009-07-02,-6.9282
2009-07-06,-6.3677
2009-07-07,1.9157
2009-07-08,-2.8195
2009-07-09,-2.4178
2009-07-10,1.2884
2009-07-13,5.8708
2009-07-14,1.9409
2009-07-15,8.6129
2009-07-16,-0.0835
2009-07-17,0.5013
2009-07-20,-0.9975
2009-07-21,1.7631999999999999
2009-07-22,-2.0627
2009-07-23,1.0952
2009-07-24,-1.3333
2009-07-27,-1.0135
2009-07-28,-0.0853
2009-07-29,2.4765
2009-07-30,-1.0
2009-07-31,0.0842
2009-08-03,0.0841
2009-08-04,1.0084
2009-08-05,-2.1631
2009-08-06,1.1905000000000001
2009-08-07,12.6891
2009-08-10,-2.5354
2009-08-11,-1.7598
2009-08-12,5.296
2009-08-13,0.1479
2009-08-14,-0.7386
2009-08-17,-1.4137
2009-08-18,0.5283
2009-08-19,0.4505
2009-08-20,6.8759
2009-08-21,1.958
2009-08-24,-1.2346
2009-08-25,-3.3333
2009-08-26,-0.8621
2009-08-27,0.2174
2009-08-28,-1.0123
2009-08-31,-1.607
2009-09-01,-1.2621
2009-09-02,0.5263
2009-09-03,5.6096
2009-09-04,0.7082
2009-09-08,1.2658
2009-09-09,-0.4861
2009-09-10,0.3489
2009-09-11,0.2782
2009-09-14,0.278
2009-09-15,-1.0395
2009-09-16,2.1008
2009-09-17,2.332
2009-09-18,-0.7373
2009-09-21,-4.4564
2009-09-22,1.4841
2009-09-23,1.532
2009-09-24,-1.0974
2009-09-25,-0.4854
2009-09-28,1.2544
2009-09-29,-1.3075999999999999
2009-09-30,0.1395
2009-10-01,-1.9499
2009-10-02,0.7102
2009-10-05,3.5261
2009-10-06,4.6322
2009-10-07,-0.7812
2009-10-08,3.5433
2009-10-09,-0.6337
2009-10-12,-1.2755
2009-10-13,0.646
2009-10-14,5.5841
2009-10-15,-2.7356
2009-10-16,-0.125
2009-10-19,0.3755
2009-10-20,-0.0623
2009-10-21,0.4991
2009-10-22,2.9795
2009-10-23,-1.748
2009-10-26,0.0613
2009-10-27,-1.1036
2009-10-28,-5.7036999999999995
2009-10-29,2.0381
2009-10-30,-4.1881
2009-11-02,-2.69
2009-11-03,1.0366
2009-11-04,-2.2572
2009-11-05,4.8286
2009-11-06,-0.267
2009-11-09,3.3467000000000002
2009-11-10,0.5181
2009-11-11,0.9021
2009-11-12,-3.8314
2009-11-13,2.1248
2009-11-16,5.1365
2009-11-17,-1.3605
2009-11-18,-0.5643
2009-11-19,-1.7654
2009-11-20,0.4493
2009-11-23,3.77
2009-11-24,0.8621
2009-11-25,-0.3053
2009-11-27,-4.2254
2009-11-30,3.6445
2009-12-01,1.6656
2009-12-02,-1.6383
2009-12-03,-2.8378
2009-12-04,4.5714
2009-12-07,-0.1821
2009-12-08,-1.0341
2009-12-09,2.1512000000000002
2009-12-10,-3.4295999999999998
2009-12-11,7.352
2009-12-14,1.567
2009-12-15,-3.0857
2009-12-16,2.0637
2009-12-17,2.9514
2009-12-18,-5.6211
2009-12-21,1.9059
2009-12-22,2.3963
2009-12-23,-1.1985999999999999
2009-12-24,-0.5777
2009-12-28,-1.7431999999999999
2009-12-29,0.2365
2009-12-30,1.1209
2009-12-31,-0.9918
2010-01-04,2.7696
2010-01-05,-1.8349
2010-01-06,0.8762
2010-01-07,1.5055
2010-01-08,0.3423
2010-01-11,0.0569
2010-01-12,-4.8864
2010-01-13,-0.4182
2010-01-14,-2.2795
2010-01-15,-1.9644
2010-01-19,2.1916
2010-01-20,-1.2255
2010-01-21,-2.9156
2010-01-22,-0.7668
2010-01-25,3.284
2010-01-26,-4.0524000000000004
2010-01-27,2.1442
2010-01-28,0.7634
2010-01-29,1.5152
2010-02-01,2.6119
2010-02-02,1.2727
2010-02-03,-1.8552
2010-02-04,-8.5366
2010-02-05,2.4
2010-02-08,-2.2786
2010-02-09,4.4637
2010-02-10,-0.2551
2010-02-11,5.1151
2010-02-12,-0.0608
2010-02-16,3.1041
2010-02-17,-0.2952
2010-02-18,0.7105
2010-02-19,-0.0588
2010-02-22,0.5294
2010-02-23,-5.0907
2010-02-24,-1.603
2010-02-25,-2.7569
2010-02-26,0.3866
2010-03-01,12.0026
2010-03-02,0.2865
2010-03-03,-1.7713999999999999
2010-03-04,-0.9308
2010-03-05,1.1743999999999999
2010-03-08,1.567
2010-03-09,-0.8
2010-03-10,-3.1106
2010-03-11,0.7729
2010-03-12,-1.5366
2010-03-15,-0.8403
2010-03-16,-1.7553999999999998
2010-03-17,-1.2323
2010-03-18,-0.8734
2010-03-19,-4.2794
2010-03-22,4.5365
2010-03-23,5.0314
2010-03-24,-2.2754
2010-03-25,0.5515
2010-03-26,-1.036
2010-03-29,2.9557
2010-03-30,-0.2392
2010-03-31,-0.8993
2010-04-01,1.9964
2010-04-05,2.4318
2010-04-06,1.2739
2010-04-07,-1.5436999999999999
2010-04-08,0.9872
2010-04-09,1.4950999999999999
2010-04-12,0.2833
2010-04-13,-0.339
2010-04-14,1.4739
2010-04-15,-0.3352
2010-04-16,-1.065
2010-04-19,-0.2833
2010-04-20,0.0
2010-04-21,-0.1705
2010-04-22,8.5373
2010-04-23,1.6256
2010-04-26,-0.1548
2010-04-27,-2.739
2010-04-28,-1.2752
2010-04-29,3.7675
2010-04-30,-1.4523
2010-05-03,2.1053
2010-05-04,-1.8041
2010-05-05,0.0
2010-05-06,-2.6247
2010-05-07,-2.965
2010-05-10,3.9444
2010-05-11,2.1379
2010-05-12,4.6049
2010-05-13,-2.1011
2010-05-14,-2.0439
2010-05-17,-0.5738
2010-05-18,-3.148
2010-05-19,-3.3586
2010-05-20,-3.6996
2010-05-21,2.1537
2010-05-24,0.2849
2010-05-25,-0.1705
2010-05-26,0.1707
2010-05-27,4.2614
2010-05-28,8.6104
2010-06-01,0.1505
2010-06-02,1.7034
2010-06-03,0.4926
2010-06-04,-4.3627
2010-06-07,-3.7929
2010-06-08,-0.1066
2010-06-09,0.64
2010-06-10,5.7234
2010-06-11,2.7068
2010-06-14,-0.9273
2010-06-15,1.4314
2010-06-16,0.2433
2010-06-17,-0.8252
2010-06-18,-5.0416
2010-06-21,-2.6804
2010-06-22,-1.2711999999999999
2010-06-23,1.5558
2010-06-24,-0.7396
2010-06-25,0.5854
2010-06-28,-0.4233
2010-06-29,-5.3135
2010-06-30,-2.9741999999999997
2010-07-01,0.2313
2010-07-02,-0.2885
2010-07-06,-4.1088
2010-07-07,5.7333
2010-07-08,2.4543
2010-07-09,2.4513
2010-07-12,-4.5677
2010-07-13,4.3875
2010-07-14,-1.6376
2010-07-15,-0.7769
2010-07-16,-4.6421
2010-07-19,-3.6364
2010-07-20,5.6604
2010-07-21,0.4608
2010-07-22,4.5298
2010-07-23,4.1141
2010-07-26,2.6344
2010-07-27,-5.1848
2010-07-28,-4.3855
2010-07-29,-1.0193
2010-07-30,0.6293
2010-08-02,1.8761
2010-08-03,-3.2366
2010-08-04,-1.2111
2010-08-05,-2.7437
2010-08-06,1.6206
2010-08-09,3.3077
2010-08-10,-2.6301
2010-08-11,-3.5819
2010-08-12,-0.6699
2010-08-13,-3.3722
2010-08-16,0.3807
2010-08-17,2.4652
2010-08-18,2.2209
2010-08-19,-4.2245
2010-08-20,0.063
2010-08-23,-4.5969999999999995
2010-08-24,0.33
2010-08-25,4.2763
2010-08-26,-1.5142
2010-08-27,9.2889
2010-08-30,-3.1067
2010-08-31,-4.4162
2010-09-01,3.1646
2010-09-02,5.1534
2010-09-03,-1.0502
2010-09-07,-5.9552
2010-09-08,2.884
2010-09-09,0.7922
2010-09-10,-0.1209
2010-09-13,4.6005
2010-09-14,-1.7401
2010-09-15,-0.4132
2010-09-16,-0.5928
2010-09-17,3.4586
2010-09-20,1.5562
2010-09-21,-0.1703
2010-09-22,-3.0131
2010-09-23,-2.755
2010-09-24,5.8469
2010-09-27,-0.1708
2010-09-28,0.6845
2010-09-29,0.0
2010-09-30,-2.153
2010-10-01,-0.3474
2010-10-04,-3.835
2010-10-05,4.6526
2010-10-06,0.8661
2010-10-07,0.2862
2010-10-08,2.1689
2010-10-11,-0.7821
2010-10-12,1.0698
2010-10-13,2.9526
2010-10-14,-1.9481000000000002
2010-10-15,-3.6424
2010-10-18,-1.2027
2010-10-19,1.6812
2010-10-20,1.1403
2010-10-21,2.4239
2010-10-22,-1.2107999999999999
2010-10-25,1.0585
2010-10-26,-1.8742999999999999
2010-10-27,2.1348
2010-10-28,-0.8801
2010-10-29,0.0
2010-11-01,-1.7203
2010-11-02,3.7832
2010-11-03,1.4689999999999999
2010-11-04,9.1689
2010-11-05,-1.3261
2010-11-08,-0.3484
2010-11-09,-4.5455
2010-11-10,0.7326
2010-11-11,-1.2987
2010-11-12,-2.6316
2010-11-15,-1.4595
2010-11-16,-4.2787
2010-11-17,-0.4585
2010-11-18,-0.1151
2010-11-19,-0.6916
2010-11-22,-1.451
2010-11-23,-1.2367
2010-11-24,2.266
2010-11-26,-0.6997
2010-11-29,-0.5285
2010-11-30,-2.3613
2010-12-01,2.1765
2010-12-02,0.5917
2010-12-03,7.9412
2010-12-06,-0.7629
2010-12-07,0.2197
2010-12-08,-0.3836
2010-12-09,-1.4851
2010-12-10,1.5074999999999998
2010-12-13,1.0451
2010-12-14,0.0
2010-12-15,-1.8003
2010-12-16,2.6111
2010-12-17,-4.2772
2010-12-20,6.3914
2010-12-21,1.7544
2010-12-22,2.2466
2010-12-23,-1.1753
2010-12-27,1.6029
2010-12-28,-1.4249
2010-12-29,0.9809
2010-12-30,-1.6871
2010-12-31,-1.3521
2011-01-03,3.5846
2011-01-04,-2.9008000000000003
2011-01-05,1.3103
2011-01-06,-1.2933
2011-01-07,-2.3585
2011-01-10,-0.8052
2011-01-11,2.6515
2011-01-12,1.476
2011-01-13,0.0519
2011-01-14,1.8692
2011-01-18,0.6626
2011-01-19,-1.2152
2011-01-20,-0.4613
2011-01-21,0.103
2011-01-24,1.0802
2011-01-25,0.7634
2011-01-26,2.7778
2011-01-27,-1.2285
2011-01-28,-2.8358
2011-01-31,-0.2048
2011-02-01,3.7455
2011-02-02,-3.8576
2011-02-03,-0.463
2011-02-04,0.8786
2011-02-07,0.8709
2011-02-08,0.1016
2011-02-09,-0.6088
2011-02-10,-0.3573
2011-02-11,0.7684
2011-02-14,1.8302
2011-02-15,-0.5492
2011-02-16,-0.7028
2011-02-17,-0.6572
2011-02-18,-1.2214
2011-02-22,-3.1942
2011-02-23,-1.0644
2011-02-24,1.6676
2011-02-25,-2.3810000000000002
2011-02-28,2.3848
2011-03-01,-1.7999
2011-03-02,2.4259
2011-03-03,2.5263
2011-03-04,-1.5914000000000001
2011-03-07,-1.9823
2011-03-08,3.5125
2011-03-09,1.0796999999999999
2011-03-10,-3.3062
2011-03-11,0.6839
2011-03-14,1.0471
2011-03-15,0.0518
2011-03-16,-1.2947
2011-03-17,0.9444
2011-03-18,-0.6237
2011-03-21,1.3598
2011-03-22,0.2064
2011-03-23,-1.4933
2011-03-24,0.575
2011-03-25,0.4678
2011-03-28,0.0517
2011-03-29,0.4137
2011-03-30,1.5963
2011-03-31,-0.5068
2011-04-01,3.2603
2011-04-04,1.6280000000000001
2011-04-05,-0.2427
2011-04-06,3.163
2011-04-07,-1.1792
2011-04-08,-1.0024
2011-04-11,-0.7232
2011-04-12,-1.7484
2011-04-13,-1.2358
2011-04-14,-0.5506
2011-04-15,2.0131
2011-04-18,-1.2827
2011-04-19,0.7996
2011-04-20,1.6857
2011-04-21,0.8289
2011-04-25,-0.1451
2011-04-26,1.937
2011-04-27,0.19
2011-04-28,-0.0474
2011-04-29,-0.5693
2011-05-02,-1.5744
2011-05-03,-1.4057
2011-05-04,-2.409
2011-05-05,-0.5542
2011-05-06,0.1013
2011-05-09,1.1134
2011-05-10,-0.1001
2011-05-11,-1.7534999999999998
2011-05-12,1.2749
2011-05-13,-0.9567
2011-05-16,-1.1185
2011-05-17,-3.3419
2011-05-18,0.7447
2011-05-19,0.792
2011-05-20,-1.362
2011-05-23,-1.8056
2011-05-24,0.1082
2011-05-25,2.0529
2011-05-26,1.5880999999999998
2011-05-27,-0.6774
2011-05-31,4.0923
2011-06-01,-4.2843
2011-06-02,-0.316
2011-06-03,-2.8526
2011-06-06,-1.5769
2011-06-07,0.7182
2011-06-08,-1.4262000000000001
2011-06-09,0.1113
2011-06-10,0.6115
2011-06-13,-5.5801
2011-06-14,-2.282
2011-06-15,-3.3013
2011-06-16,-0.4966
2011-06-17,-2.121
2011-06-20,0.6373
2011-06-21,1.0766
2011-06-22,0.5013
2011-06-23,-1.2469000000000001
2011-06-24,0.3788
2011-06-27,-2.0126
2011-06-28,0.9628
2011-06-29,2.7972
2011-06-30,1.3605
2011-07-01,1.4033
2011-07-05,0.1203
2011-07-06,-1.3221
2011-07-07,2.5579
2011-07-08,-0.9501
2011-07-11,-1.0192
2011-07-12,1.5142
2011-07-13,-0.1193
2011-07-14,-3.2855
2011-07-15,-0.1235
2011-07-18,-0.9895
2011-07-19,1.7489
2011-07-20,-1.0436
2011-07-21,2.4194
2011-07-22,-0.7268
2011-07-25,-2.6236
2011-07-26,-1.4411
2011-07-27,-1.0807
2011-07-28,1.2852999999999999
2011-07-29,-0.5711
2011-08-01,0.6382
2011-08-02,-7.546
2011-08-03,-0.8916
2011-08-04,-7.474
2011-08-05,-4.712
2011-08-08,-8.7127
2011-08-09,3.7833
2011-08-10,-7.208
2011-08-11,2.6786
2011-08-12,6.1739
2011-08-15,4.914
2011-08-16,-3.669
2011-08-17,-1.3776
2011-08-18,-8.8743
2011-08-19,-3.5167
2011-08-22,-1.3084
2011-08-23,2.8409
2011-08-24,0.8287
2011-08-25,-2.6484
2011-08-26,12.8518
2011-08-29,12.8845
2011-08-30,-4.7128
2011-08-31,-0.2318
2011-09-01,-4.6476
2011-09-02,-5.199
2011-09-06,-1.2852999999999999
2011-09-07,7.3785
2011-09-08,-4.9313
2011-09-09,-5.1871
2011-09-12,1.6143
2011-09-13,0.2648
2011-09-14,1.5018
2011-09-15,0.8703
2011-09-16,-1.7256
2011-09-19,-2.9851
2011-09-20,-2.9864
2011-09-21,-1.5857999999999999
2011-09-22,-3.6967
2011-09-23,2.8543
2011-09-26,2.488
2011-09-27,4.7619
2011-09-28,-1.6042999999999998
2011-09-29,-0.4529
2011-09-30,-0.364
2011-10-03,-6.3927
2011-10-04,11.3171
2011-10-05,4.7327
2011-10-06,3.0126
2011-10-07,-2.437
2011-10-10,4.6628
2011-10-11,1.2729
2011-10-12,1.6496
2011-10-13,0.541
2011-10-14,3.2283
2011-10-17,-6.8503
2011-10-18,12.0703
2011-10-19,0.1427
2011-10-20,0.0712
2011-10-21,2.7758000000000003
2011-10-24,2.4238
2011-10-25,-4.6653
2011-10-26,3.9007
2011-10-27,7.2355
2011-10-28,-1.846
2011-10-31,-4.345
2011-11-01,-6.7119
2011-11-02,4.6512
2011-11-03,6.875
2011-11-04,-1.6244
2011-11-07,-1.1889
2011-11-08,2.0722
2011-11-09,-8.317
2011-11-10,2.3571
2011-11-11,4.9546
2011-11-14,-3.258
2011-11-15,3.4364
2011-11-16,-2.1927
2011-11-17,-1.9701
2011-11-18,0.9009
2011-11-21,-1.8544
2011-11-22,-1.8894
2011-11-23,-3.8516
2011-11-25,-3.635
2011-11-28,5.0808
2011-11-29,0.5128
2011-11-30,9.9125
2011-12-01,-1.2599
2011-12-02,1.8805
2011-12-05,3.4937
2011-12-06,-2.293
2011-12-07,-0.1304
2011-12-08,-5.4178
2011-12-09,2.9676
2011-12-12,-3.9544
2011-12-13,-1.7446000000000002
2011-12-14,-4.0483
2011-12-15,-0.5922
2011-12-16,-4.1698
2011-12-19,0.1554
2011-12-20,8.301
2011-12-21,5.0287
2011-12-22,1.8468
2011-12-23,-0.0672
2011-12-27,0.9409
2011-12-28,-4.0613
2011-12-29,5.9681
2011-12-30,-1.6372
2012-01-03,4.4607
2012-01-04,-2.2307
2012-01-05,5.6063
2012-01-06,-0.9877
2012-01-09,-0.2494
2012-01-10,3.375
2012-01-11,0.6651
2012-01-12,2.1021
2012-01-13,-1.4118
2012-01-17,1.6705999999999999
2012-01-18,2.3474
2012-01-19,-2.2362
2012-01-20,-0.6452
2012-01-23,-1.2987
2012-01-24,0.6579
2012-01-25,1.0101
2012-01-26,-1.7059
2012-01-27,1.3764
2012-01-30,-2.9516
2012-01-31,-0.0608
2012-02-01,5.4169
2012-02-02,1.9053
2012-02-03,3.6827
2012-02-06,-1.2022
2012-02-07,-1.6593
2012-02-08,1.3498
2012-02-09,0.8879
2012-02-10,-2.2552
2012-02-13,2.5886
2012-02-14,-1.9748
2012-02-15,-2.6301
2012-02-16,5.0
2012-02-17,1.3136
2012-02-21,-0.2701
2012-02-22,-1.8418
2012-02-23,2.3179
2012-02-24,-4.315
2012-02-27,1.3529
2012-02-28,-4.1157
2012-02-29,-1.3341
2012-03-01,-1.2934
2012-03-02,-2.1441
2012-03-05,1.2781
2012-03-06,-6.9712
2012-03-07,-1.8088
2012-03-08,5.6579
2012-03-09,2.0548
2012-03-12,1.0982
2012-03-13,3.7417
2012-03-14,-1.6909999999999998
2012-03-15,2.5504
2012-03-16,-1.5615999999999999
2012-03-19,1.1163
2012-03-20,-2.9053
2012-03-21,0.2394
2012-03-22,-2.0896
2012-03-23,1.9512
2012-03-26,3.11
2012-03-27,2.3782
2012-03-28,1.0765
2012-03-29,0.0561
2012-03-30,-1.2325
2012-04-02,0.7941
2012-04-03,1.0129
2012-04-04,-1.0585
2012-04-05,-0.3378
2012-04-09,-1.4689
2012-04-10,-1.6627999999999998
2012-04-11,2.449
2012-04-12,2.8458
2012-04-13,-0.8301
2012-04-16,0.7254
2012-04-17,2.0499
2012-04-18,-4.0174
2012-04-19,-2.6584
2012-04-20,0.523
2012-04-23,-2.948
2012-04-24,2.5015
2012-04-25,2.3242
2012-04-26,2.1011
2012-04-27,3.7264
2012-04-30,-1.1796
2012-05-01,1.7363
2012-05-02,0.9067
2012-05-03,-2.7484
2012-05-04,-2.2283
2012-05-07,0.3891
2012-05-08,-0.3876
2012-05-09,-0.2779
2012-05-10,0.7804
2012-05-11,0.9956
2012-05-14,-4.7097
2012-05-15,-1.0345
2012-05-16,-2.9617
2012-05-17,-3.1718
2012-05-18,-0.2472
2012-05-21,0.6815
2012-05-22,-0.1231
2012-05-23,1.1707
2012-05-24,2.5579
2012-05-25,-0.5344
2012-05-29,3.3433
2012-05-30,-4.5638
2012-05-31,-0.0605
2012-06-01,-3.3919
2012-06-04,-2.1317
2012-06-05,0.5766
2012-06-06,5.0318
2012-06-07,1.8193000000000001
2012-06-08,2.3228
2012-06-11,-2.0373
2012-06-12,3.0897
2012-06-13,0.0
2012-06-14,0.751
2012-06-15,1.6627999999999998
2012-06-18,0.5076
2012-06-19,1.0101
2012-06-20,0.1111
2012-06-21,-3.8291
2012-06-22,0.5193
2012-06-25,-2.124
2012-06-26,1.5836000000000001
2012-06-27,2.194
2012-06-28,0.0565
2012-06-29,0.9599
2012-07-02,0.2237
2012-07-03,0.7812
2012-07-05,1.3843
2012-07-06,-1.2015
2012-07-09,0.5528
2012-07-10,-0.9346
2012-07-11,0.0
2012-07-12,1.1099
2012-07-13,3.0187
2012-07-16,-3.09
2012-07-17,0.11
2012-07-18,1.3729
2012-07-19,-1.3543
2012-07-20,-2.2515
2012-07-23,-0.6742
2012-07-24,-1.2443
2012-07-25,-3.8946
2012-07-26,1.8474
2012-07-27,3.3353
2012-07-30,-1.5289000000000001
2012-07-31,-2.8177
2012-08-01,-1.7751000000000001
2012-08-02,2.4699
2012-08-03,3.4098
2012-08-06,1.0233
2012-08-07,1.0692
2012-08-08,-0.1114
2012-08-09,1.728
2012-08-10,-0.5479
2012-08-13,-0.4959
2012-08-14,-2.5471
2012-08-15,0.7386
2012-08-16,3.5533
2012-08-17,-1.1438
2012-08-20,-0.3857
2012-08-21,-1.0509
2012-08-22,0.3354
2012-08-23,-0.7799
2012-08-24,-0.1684
