ticker,EPGG US Equity
2013-10-30,12.5
2013-10-31,-16.6667
2013-11-01,20.0
2013-11-04,11.1111
2013-11-06,-40.0
2013-11-07,0.0
2013-11-08,0.2083
2013-11-11,49.6881
2013-11-12,0.0
2013-11-13,-11.1111
2013-11-20,-37.5
2013-11-21,0.0
2013-11-22,0.0
2013-11-25,8.0
2013-11-26,-25.6944
2013-11-27,48.7539
2013-11-29,-32.9843
2013-12-02,37.5
2013-12-03,-27.2727
2013-12-04,-25.0
2013-12-05,66.25
2013-12-06,-37.8446
2013-12-09,0.0
2013-12-11,29.0323
2013-12-12,-15.0
2013-12-13,-11.7647
2013-12-17,0.0
2013-12-18,-16.25
2013-12-19,0.0
2013-12-20,-0.4975
2013-12-23,-19.5
2013-12-26,11.1801
2013-12-30,20.6704
2014-01-03,-25.9259
2014-01-14,0.0
2014-01-16,0.0
2014-01-21,23.125
2014-01-22,-26.9036
2014-01-24,0.0
2014-01-30,22.2222
2014-02-03,-9.0909
2014-02-06,25.0
2014-02-07,20.0
2014-02-10,-36.6667
2014-02-11,0.0
2014-02-12,0.0
2014-02-19,0.0
2014-02-21,21.0526
2014-02-24,-13.0435
2014-02-25,25.0
2014-02-26,100.0
2014-02-27,18.0
2014-02-28,-23.7288
2014-03-03,-15.5556
2014-03-04,0.0
2014-03-05,0.0
2014-03-07,-20.5592
2014-03-10,-0.207
2014-03-11,0.2075
2014-03-12,28.5714
2014-03-13,-24.3156
2014-03-14,1.7021
2014-03-17,0.0
2014-03-18,0.0
2014-03-19,-26.3598
2014-03-20,0.0
2014-03-24,15.9091
2014-03-26,-21.5686
2014-03-28,0.0
2014-03-31,0.0
2014-04-01,27.5
2014-04-04,-29.4118
2014-04-07,38.1944
2014-04-08,-27.1357
2014-04-15,0.0
2014-04-17,0.0
2014-04-22,-0.6897
2014-04-24,8.3333
2014-04-29,-22.4359
2014-04-30,11.5702
2014-05-01,0.0
2014-05-02,0.0
2014-05-05,-11.1111
2014-05-06,0.0
2014-05-20,0.8333
2014-05-21,11.5702
2014-06-02,18.5185
2014-06-09,-25.0
2014-06-11,0.0
2014-06-16,0.0
2014-06-20,32.5
2014-06-24,0.0
2014-07-03,-4.4025
2014-07-14,-21.0526
2014-07-18,33.3333
2014-07-21,42.5
2014-07-22,-3.5088
2014-07-24,-27.2727
2014-07-25,0.0
2014-07-30,-10.0
2014-08-14,-5.5556
2014-08-20,0.0
2014-08-28,17.647100000000002
2014-08-29,0.0
2014-09-02,0.0
2014-09-03,0.0
2014-09-04,0.0
2014-09-05,0.0
2014-09-08,0.0
2014-09-09,0.0
2014-09-10,-5.0
2014-09-15,5.2632
2014-09-16,0.0
2014-09-18,-10.0
2014-09-19,5.5556
2014-09-25,0.0
2014-09-29,4.6053
2014-10-03,0.0
2014-10-08,0.6289
2014-10-17,-5.0
2014-10-21,-5.2632
2014-11-24,10.4167
2014-12-10,-1.8868
2014-12-11,0.0
2014-12-15,-17.9487
2014-12-16,0.0
2014-12-19,0.0
2014-12-22,0.0
2015-01-16,0.0
2015-01-29,0.0
2015-02-05,-6.25
2015-02-26,0.0
2015-03-05,7.0833
2015-03-11,-6.6148
2015-03-12,6.6667
2015-03-27,0.0
2015-04-06,0.0
2015-04-30,0.0
2015-05-07,0.0
2015-05-18,12.5
2015-06-04,-11.1111
2015-06-15,0.0
2015-06-29,0.0
2015-08-04,0.0
2015-08-17,0.0
2015-08-20,0.0
2015-08-25,0.0
2015-09-22,0.0
2015-10-07,0.0
2015-10-12,-6.25
2015-10-14,0.0
2015-10-15,-13.3333
2015-10-29,15.3846
2015-12-22,-20.0
2015-12-28,0.0
2015-12-30,0.0
2016-01-06,0.0
2016-01-11,-8.3333
2016-01-12,-9.0909
2016-03-03,0.0
2016-03-23,0.0
2016-04-26,0.0
2016-05-02,0.0
2016-05-03,-10.0
2016-05-23,-33.3333
2016-05-26,-16.6667
2016-06-02,0.0
2016-06-14,-20.0
2016-07-06,37.5
2016-07-26,-9.0909
2016-08-02,0.0
2016-08-03,-20.0
2016-08-09,0.0
2016-08-15,-3.125
2016-08-16,-22.5806
2016-08-17,20.8333
2016-08-22,-3.4483
2016-08-29,0.0
2016-09-01,-42.8571
2016-09-08,-34.375
2016-10-19,52.381
2016-11-11,0.0
2016-11-25,-25.0
2016-11-28,-12.5
2016-12-16,4.7619
2016-12-28,0.0
2017-01-11,81.8182
2017-04-13,100.0
2017-04-21,-20.0
2017-04-26,150.0
2017-04-27,100.0
2017-04-28,-20.0
2017-05-01,25.0
2017-05-02,150.0
2017-05-03,-15.0
2017-05-04,17.647100000000002
2017-05-05,13.0
2017-05-08,6.1947
2017-05-09,33.3333
2017-05-10,0.0
2017-05-11,0.0
2017-05-12,0.0
2017-05-15,-25.0
2017-05-16,66.6667
2017-05-17,-10.0
2017-05-18,-1.1111
2017-05-19,-10.1124
2017-05-22,-6.25
2017-05-23,0.0
2017-05-24,15.3333
2017-05-25,0.0
2017-05-26,15.6069
2017-05-30,-20.0
2017-06-02,11.4844
2017-06-05,-5.1156
2017-06-08,-5.4653
2017-06-12,0.0
2017-06-13,-12.5
2017-06-15,0.0
2017-06-19,-28.5714
2017-06-20,-10.0
2017-06-21,11.1111
2017-06-22,0.0
2017-06-23,19.8
2017-06-26,0.1669
2017-06-27,29.1667
2017-06-29,-9.6774
2017-07-03,-28.5714
2017-07-05,0.0
2017-07-07,20.0
2017-07-10,-9.0
2017-07-11,28.2051
2017-07-13,-28.5714
2017-07-14,0.0
2017-07-18,0.0
2017-07-19,0.0
2017-07-25,40.0
2017-07-26,0.0
2017-08-03,-42.8571
2017-08-07,-25.0
2017-08-08,0.0
2017-08-10,33.3333
2017-08-22,-25.0
2017-08-25,0.0
2017-08-30,0.0
2017-09-01,25.6667
2017-09-05,6.1008
2017-09-06,0.0
2017-09-11,-25.0
2017-09-12,33.3333
2017-09-13,-25.0
2017-09-14,0.0
2017-09-15,6.0
2017-09-18,10.0629
2017-09-27,-14.2857
2017-10-02,0.0
2017-10-04,0.0
2017-10-06,0.0
2017-10-11,0.0
2017-10-30,-33.3333
2017-11-07,0.0
2017-12-01,-25.0
2017-12-15,0.0
2017-12-26,33.3333
2017-12-28,-22.5
2018-01-02,29.0323
2018-01-03,-0.25
2018-01-04,0.0
2018-01-05,0.0
2018-01-08,0.2506
2018-01-09,0.0
2018-01-11,0.0
2018-01-16,-0.25
2018-01-17,0.2506
2018-01-18,0.0
2018-01-19,0.0
2018-01-22,0.0
2018-01-23,0.0
2018-01-25,-25.0
2018-01-26,0.0
2018-01-29,0.0
2018-01-30,25.6667
2018-01-31,5.9947
2018-02-02,-24.9249
2018-02-13,0.0
2018-02-22,-33.3333
2018-03-14,-50.0
2018-04-10,-20.0
2018-04-11,148.25
2018-05-30,101.4099
2018-06-04,-50.0
2018-06-06,50.0
2018-06-07,-33.3333
2018-06-08,0.0
2018-06-21,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,50.0
2018-07-16,100.0
2018-07-17,33.3333
2018-07-18,0.0
2018-07-19,-25.0
2018-07-20,0.0
2018-07-24,-50.0
2018-07-27,-13.3333
2018-07-30,0.0
2018-07-31,15.3846
2018-08-02,-13.3333
2018-08-06,-23.2308
2018-09-12,-19.8397
2018-09-19,0.0
2018-10-12,0.0
2018-10-17,0.0
2018-10-19,0.0
2018-10-25,12.5
2018-10-29,10.0
2018-10-31,0.9091
2018-11-16,-9.9099
2018-11-20,0.0
2018-11-29,1.1111
2019-01-09,0.0
2019-02-11,-1.0989
2019-02-12,0.0
2019-02-19,0.0
2019-03-06,1.1111
2019-03-07,-1.0989
2019-04-25,122.2222
2019-05-10,-23.0
2019-05-14,-94.513
2019-05-16,1675.1479
2019-06-28,-40.0
2019-07-01,-11.1111
2019-07-03,0.0
2019-07-10,-25.0
2019-07-16,16.6667
2019-07-17,41.7143
2019-07-18,17.9435
2019-07-19,70.9402
2019-07-22,50.0
2019-07-23,-16.9
2019-07-24,-27.7978
2019-07-25,0.0
2019-07-26,11.1111
2019-07-29,10.0
2019-07-30,43.6364
2019-07-31,-5.2215
2019-08-01,-6.5109
2019-08-02,-35.3571
2019-08-05,4.9724
2019-08-06,38.9474
2019-08-07,2.6515
2019-08-08,0.0
2019-08-09,-13.2841
2019-08-12,27.6596
2019-08-13,34.3333
2019-08-14,-7.4442
2019-08-15,-6.1662
2019-08-16,2.2714
2019-08-19,0.5727
2019-08-20,11.9444
2019-08-23,48.6352
2019-08-26,-16.5275
2019-08-27,-10.0
2019-08-28,44.4444
2019-08-29,0.0
2019-08-30,7.6923
2019-09-03,19.2857
2019-09-04,43.7126
2019-09-05,8.3333
2019-09-06,9.9231
2019-09-09,-30.021
2019-09-10,-9.0
2019-09-11,-12.0879
2019-09-13,23.75
2019-09-16,-47.4747
2019-09-17,3.3654
2019-09-18,9.3953
2019-09-20,-19.0476
2019-09-23,-0.2101
2019-09-24,3.9474
2019-09-25,-18.9873
2019-09-27,45.0
2019-09-30,-39.6552
2019-10-01,15.4286
2019-10-02,-13.3663
2019-10-04,0.0
2019-10-07,0.0
2019-10-08,0.0
2019-10-09,0.0
2019-10-10,0.0
2019-10-11,0.0
2019-10-14,0.0
2019-10-15,14.2857
2019-10-16,0.0
2019-10-17,12.1
2019-10-18,31.5789
2019-10-21,10.1695
2019-10-22,7.6923
2019-10-23,-14.2857
2019-10-24,0.0
2019-10-25,0.0
2019-10-28,0.0
2019-10-29,5.0
2019-10-30,-4.7619
2019-11-01,0.0
2019-11-04,-12.3333
2019-11-05,0.0
2019-11-06,-4.943
2019-11-07,0.0
2019-11-08,0.0
2019-11-11,0.0
2019-11-13,0.0
2019-11-15,0.0
2019-11-18,-10.0
2019-11-19,-11.1111
2019-11-21,-7.75
2019-11-22,1.626
2019-11-25,6.6667
2019-11-26,50.0
2019-11-27,-22.9167
2019-11-29,-2.7027
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,0.0
2019-12-06,17.7778
2019-12-09,-15.0943
2019-12-13,0.0
2019-12-17,-11.1111
2019-12-18,-22.5
2019-12-19,0.0
2019-12-20,12.9032
2019-12-23,0.0
2019-12-24,-11.4286
2019-12-26,-7.0968
2019-12-27,-9.7222
2019-12-30,15.3846
2020-01-06,-13.3333
2020-01-07,-3.8462
2020-01-14,-42.8
2020-01-16,247.0629
2020-01-21,-59.7018
2020-01-27,-15.5
2020-01-29,18.3432
2020-01-30,100.0
2020-01-31,12.5
2020-02-03,-11.1111
2020-02-04,-37.5
2020-02-05,8.0
2020-02-07,0.0
2020-02-10,-1.8519
2020-02-12,-1.8868
2020-02-19,0.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,11.538499999999999
2020-02-28,0.0
2020-03-03,-10.3448
2020-03-09,-13.461500000000001
2020-03-16,-11.1111
2020-03-18,25.0
2020-03-20,20.0
2020-03-25,-16.6667
2020-04-01,0.4
2020-04-02,0.0
2020-04-13,-0.3984
2020-04-22,-20.0
2020-04-29,-12.5
2020-05-01,0.0
2020-05-04,10.7143
2020-05-07,-5.1613
2020-05-18,116.4354
2020-05-22,0.3269
2020-05-26,-16.0401
2020-05-27,-40.2985
2020-05-28,0.0
2020-06-02,-25.0
2020-06-08,-23.3333
2020-06-10,-2.6087
2020-06-12,78.5714
2020-06-17,-25.0
2020-06-19,-20.0
2020-06-29,66.6667
2020-06-30,50.0
2020-07-02,-3.3333
2020-07-06,-14.2241
2020-07-07,10.5528
2020-07-08,27.2727
2020-07-09,-17.4286
2020-07-10,0.346
2020-07-14,-3.4483
2020-07-15,7.1429
2020-07-20,0.0
2020-07-21,0.0
2020-07-22,10.0
2020-07-24,-9.0909
2020-07-27,0.0
2020-07-28,-8.3333
2020-07-31,9.0909
