ticker,RMAX US Equity
2014-02-24,3.6418
2014-02-25,-2.4178
2014-02-26,1.0902
2014-02-27,0.3595
2014-02-28,-0.2931
2014-03-03,-0.3592
2014-03-04,1.6059999999999999
2014-03-05,0.9355
2014-03-06,1.0227
2014-03-07,0.5694
2014-03-10,-0.4089
2014-03-11,-1.3266
2014-03-12,1.0883
2014-03-13,-0.6016
2014-03-14,0.6053
2014-03-17,0.2533
2014-03-18,0.5685
2014-03-19,-1.0364
2014-03-20,1.5868
2014-03-21,0.0
2014-03-24,-1.3121
2014-03-25,-2.0893
2014-03-26,-1.2286
2014-03-27,-0.3928
2014-03-28,-4.305
2014-03-31,-0.9959
2014-04-01,1.5956000000000001
2014-04-02,0.2134
2014-04-03,-0.1366
2014-04-04,0.2393
2014-04-07,-4.1269
2014-04-08,1.8855
2014-04-09,-0.5587
2014-04-10,-0.9831
2014-04-11,-0.6738
2014-04-14,0.357
2014-04-15,-0.5336
2014-04-16,0.1431
2014-04-17,-0.1071
2014-04-21,-0.2145
2014-04-22,0.43
2014-04-23,-0.1784
2014-04-24,-0.3574
2014-04-25,-0.825
2014-04-28,1.085
2014-04-29,0.8945
2014-04-30,0.0709
2014-05-01,0.6378
2014-05-02,0.5282
2014-05-05,-1.7163
2014-05-06,-0.8197
2014-05-07,-1.3295
2014-05-08,-3.059
2014-05-09,-0.1878
2014-05-12,0.6775
2014-05-13,-1.7570000000000001
2014-05-14,-1.2557
2014-05-15,1.9653
2014-05-16,2.3054
2014-05-19,-0.9605
2014-05-20,-1.0351
2014-05-21,2.04
2014-05-22,-0.3702
2014-05-23,1.5236
2014-05-27,1.2079
2014-05-28,0.1447
2014-05-29,0.2889
2014-05-30,3.457
2014-06-02,-0.6613
2014-06-03,0.2803
2014-06-04,0.3145
2014-06-05,1.5326
2014-06-06,1.9897
2014-06-09,4.709
2014-06-10,-3.4372
2014-06-11,-0.5323
2014-06-12,-0.301
2014-06-13,0.0
2014-06-16,-2.9856
2014-06-17,2.3513
2014-06-18,0.3041
2014-06-19,-0.9768
2014-06-20,-1.0544
2014-06-23,0.0688
2014-06-24,-0.7558
2014-06-25,0.45
2014-06-26,0.0689
2014-06-27,1.5495999999999999
2014-06-30,0.3391
2014-07-01,0.3717
2014-07-02,-0.3704
2014-07-03,1.1828
2014-07-07,-0.1002
2014-07-08,-0.769
2014-07-09,-0.2358
2014-07-10,-0.2702
2014-07-11,-1.2868
2014-07-14,-0.3431
2014-07-15,-0.7917
2014-07-16,-0.1388
2014-07-17,-0.6602
2014-07-18,-0.4197
2014-07-21,0.3864
2014-07-22,0.3499
2014-07-23,1.569
2014-07-24,-1.9567
2014-07-25,0.2801
2014-07-28,-0.0698
2014-07-29,-0.4542
2014-07-30,-0.2457
2014-07-31,3.0964
2014-08-01,-0.3072
2014-08-04,-0.1369
2014-08-05,-1.0627
2014-08-06,-0.3812
2014-08-07,-0.5565
2014-08-08,0.7695
2014-08-11,1.562
2014-08-12,-0.7519
2014-08-13,0.2066
2014-08-14,4.7423
2014-08-15,-0.853
2014-08-18,3.9461
2014-08-19,-1.1164
2014-08-20,-0.5484
2014-08-21,0.0
2014-08-22,0.3568
2014-08-25,0.1616
2014-08-26,-0.7422
2014-08-27,-1.4628999999999999
2014-08-28,-1.9466
2014-08-29,2.0188
2014-09-02,-0.1649
2014-09-03,-0.7598
2014-09-04,0.8322
2014-09-05,2.9383
2014-09-08,0.8339
2014-09-09,-0.827
2014-09-10,0.7697
2014-09-11,0.8275
2014-09-12,-0.947
2014-09-15,-1.7527
2014-09-16,-0.4541
2014-09-17,-0.391
2014-09-18,1.1776
2014-09-19,-2.0692
2014-09-22,-2.1789
2014-09-23,-1.5187
2014-09-24,-0.7197
2014-09-25,-0.0345
2014-09-26,0.7597
2014-09-29,1.3365
2014-09-30,0.5411
2014-10-01,0.6391
2014-10-02,-1.3035
2014-10-03,2.5398
2014-10-06,-1.7503
2014-10-07,-0.8403
2014-10-08,2.5763
2014-10-09,-2.082
2014-10-10,0.6412
2014-10-13,0.4024
2014-10-14,-0.0334
2014-10-15,0.9021
2014-10-16,2.8477
2014-10-17,-0.2576
2014-10-20,1.6461999999999999
2014-10-21,-0.1588
2014-10-22,0.8906
2014-10-23,-2.0177
2014-10-24,2.2843999999999998
2014-10-27,-0.2831
2014-10-28,0.1577
2014-10-29,0.6299
2014-10-30,-0.9077
2014-10-31,1.0739
2014-11-03,0.5313
2014-11-04,-0.5906
2014-11-05,-0.8755
2014-11-06,-0.9464
2014-11-07,-0.0955
2014-11-10,-2.7415000000000003
2014-11-11,-0.0983
2014-11-12,0.0984
2014-11-13,-2.196
2014-11-14,3.3512
2014-11-17,-1.4267
2014-11-18,-0.1891
2014-11-19,2.2787
2014-11-20,1.4853
2014-11-21,2.7999
2014-11-24,1.2690000000000001
2014-11-25,1.1614
2014-11-26,1.4199
2014-11-28,-0.3575
2014-12-01,5.1719
2014-12-02,0.5685
2014-12-03,-0.8479
2014-12-04,-0.6556
2014-12-05,6.6858
2014-12-08,-1.3717
2014-12-09,0.8181
2014-12-10,-1.5147
2014-12-11,1.1261
2014-12-12,-7.1429
2014-12-15,-2.3984
2014-12-16,0.5993
2014-12-17,1.4298
2014-12-18,1.1747
2014-12-19,-0.6096
2014-12-22,1.0222
2014-12-23,-1.4744
2014-12-24,1.3204
2014-12-26,0.1158
2014-12-29,1.562
2014-12-30,-1.2817
2014-12-31,-1.1829
2015-01-02,0.9051
2015-01-05,-3.6169000000000002
2015-01-06,-0.6304
2015-01-07,1.6616
2015-01-08,1.8425
2015-01-09,2.597
2015-01-12,2.7019
2015-01-13,1.6061999999999999
2015-01-14,1.0357
2015-01-15,-0.5665
2015-01-16,-0.1085
2015-01-20,-0.679
2015-01-21,0.2461
2015-01-22,5.3464
2015-01-23,-0.6473
2015-01-26,-2.2153
2015-01-27,2.0789
2015-01-28,-7.9896
2015-01-29,-3.689
2015-01-30,-1.9445999999999999
2015-02-02,-0.1502
2015-02-03,0.3912
2015-02-04,-1.5887
2015-02-05,2.0104
2015-02-06,0.1493
2015-02-09,-1.5504
2015-02-10,0.636
2015-02-11,0.3009
2015-02-12,2.7603
2015-02-13,-0.3504
2015-02-17,-0.1465
2015-02-18,-0.0293
2015-02-19,-0.5283
2015-02-20,0.7377
2015-02-23,0.2343
2015-02-24,0.0584
2015-02-25,-0.0292
2015-02-26,-1.1686
2015-02-27,-3.1629
2015-03-02,0.8242
2015-03-03,-0.878
2015-03-04,0.9163
2015-03-05,-0.2724
2015-03-06,-1.1229
2015-03-09,0.706
2015-03-10,-2.1945
2015-03-11,1.1218
2015-03-12,2.8043
2015-03-13,1.0192
2015-03-16,-1.0089
2015-03-17,0.2398
2015-03-18,0.5981
2015-03-19,0.2973
2015-03-20,1.1476
2015-03-23,2.0086
2015-03-24,-0.5733
2015-03-25,-2.61
2015-03-26,0.9037
2015-03-27,1.9148
2015-03-30,0.7879
2015-03-31,-0.1503
2015-04-01,-0.0903
2015-04-02,-0.5124
2015-04-06,1.4541
2015-04-07,-1.284
2015-04-08,0.9074
2015-04-09,0.3597
2015-04-10,0.1792
2015-04-13,-0.0894
2015-04-14,-0.1791
2015-04-15,1.2556
2015-04-16,-0.0886
2015-04-17,-0.7683
2015-04-20,0.1489
2015-04-21,-0.2379
2015-04-22,0.2981
2015-04-23,1.6642000000000001
2015-04-24,0.2338
2015-04-27,1.3123
2015-04-28,0.5469
2015-04-29,-1.4601
2015-04-30,-1.8303
2015-05-01,1.5981
2015-05-04,-1.0195
2015-05-05,-0.9123
2015-05-06,-1.6632
2015-05-07,1.7819
2015-05-08,4.1246
2015-05-11,-0.7694
2015-05-12,-2.8719
2015-05-13,-1.5671
2015-05-14,3.7248
2015-05-15,1.1005
2015-05-18,0.0859
2015-05-19,-1.3022
2015-05-20,-0.4948
2015-05-21,-1.5794000000000001
2015-05-22,0.2377
2015-05-26,-1.7492
2015-05-27,2.3235
2015-05-28,0.2359
2015-05-29,-1.5887
2015-06-01,1.8235999999999999
2015-06-02,0.734
2015-06-03,0.6704
2015-06-04,-0.2606
2015-06-05,-0.8128
2015-06-08,-2.429
2015-06-09,0.9898
2015-06-10,1.0692
2015-06-11,-0.764
2015-06-12,0.918
2015-06-15,0.2347
2015-06-16,0.2635
2015-06-17,-0.7299
2015-06-18,0.5
2015-06-19,-0.1756
2015-06-22,0.557
2015-06-23,-0.8455
2015-06-24,2.6463
2015-06-25,-0.3437
2015-06-26,-0.5749
2015-06-29,-0.8673
2015-06-30,3.5579
2015-07-01,3.0696
2015-07-02,-0.5191
2015-07-06,1.538
2015-07-07,0.2705
2015-07-08,0.1349
2015-07-09,0.1347
2015-07-10,1.6680000000000001
2015-07-13,2.1963
2015-07-14,-0.5955
2015-07-15,-1.2243
2015-07-16,0.211
2015-07-17,0.0789
2015-07-20,3.0502
2015-07-21,-1.4545
2015-07-22,1.709
2015-07-23,-1.6548
2015-07-24,-0.2589
2015-07-27,0.0519
2015-07-28,-0.0519
2015-07-29,-0.0779
2015-07-30,-1.1429
2015-07-31,-0.6306
2015-08-03,0.5817
2015-08-04,3.7329
2015-08-05,-0.9377
2015-08-06,-1.2279
2015-08-07,0.518
2015-08-10,-1.0564
2015-08-11,1.5625
2015-08-12,-0.3333
2015-08-13,0.5403
2015-08-14,0.1535
2015-08-17,-0.1788
2015-08-18,-2.5211
2015-08-19,-2.8188
2015-08-20,1.8433000000000002
2015-08-21,1.251
2015-08-24,-3.7592
2015-08-25,-3.9334
2015-08-26,3.1561
2015-08-27,0.5237
2015-08-28,0.6307
2015-08-31,-0.0545
2015-09-01,-0.7361
2015-09-02,0.6866
2015-09-03,0.3819
2015-09-04,-2.2826
2015-09-08,0.1112
2015-09-09,0.0
2015-09-10,0.5556
2015-09-11,2.9006
2015-09-14,0.8859
2015-09-15,-1.2241
2015-09-16,0.2155
2015-09-17,0.8871
2015-09-18,-2.1849
2015-09-21,0.9534
2015-09-22,-0.9174
2015-09-23,1.1166
2015-09-24,-0.5117
2015-09-25,-1.6242999999999999
2015-09-28,-1.3484
2015-09-29,-3.152
2015-09-30,3.629
2015-10-01,-2.418
2015-10-02,-0.5981
2015-10-05,1.4327
2015-10-06,-0.904
2015-10-07,0.5986
2015-10-08,-0.9068
2015-10-09,0.0286
2015-10-12,-0.4002
2015-10-13,1.1194
2015-10-14,-1.845
2015-10-15,0.1157
2015-10-16,0.2889
2015-10-19,0.8929
2015-10-20,0.628
2015-10-21,0.3688
2015-10-22,0.3674
2015-10-23,-0.0282
2015-10-26,2.0
2015-10-27,-0.1657
2015-10-28,2.545
2015-10-29,1.6995
2015-10-30,-0.0796
2015-11-02,1.9379
2015-11-03,-0.4688
2015-11-04,1.2821
2015-11-05,0.6458
2015-11-06,2.2074
2015-11-09,3.5911999999999997
2015-11-10,2.1455
2015-11-11,2.6184
2015-11-12,-3.7578
2015-11-13,-2.1933
2015-11-16,3.376
2015-11-17,-8.4863
2015-11-18,-4.2459
2015-11-19,-0.4897
2015-11-20,-0.9568
2015-11-23,1.0489
2015-11-24,0.1639
2015-11-25,2.4271
2015-11-27,-0.0532
2015-11-30,-0.0799
2015-12-01,1.5196
2015-12-02,0.0263
2015-12-03,-1.7852000000000001
2015-12-04,-0.0267
2015-12-07,2.2727
2015-12-08,1.6732
2015-12-09,0.5143
2015-12-10,0.8442
2015-12-11,-2.3846
2015-12-14,-3.0405
2015-12-15,1.7690000000000001
2015-12-16,0.7111
2015-12-17,-2.3013
2015-12-18,-1.3919000000000001
2015-12-21,1.0315
2015-12-22,1.7195
2015-12-23,-0.1849
2015-12-24,-0.1058
2015-12-28,-1.245
2015-12-29,1.6094
2015-12-30,-0.4488
2015-12-31,-1.0872
2016-01-04,-2.0912
2016-01-05,0.0548
2016-01-06,-0.4926
2016-01-07,-1.7327
2016-01-08,-2.8547000000000002
2016-01-11,-3.4284
2016-01-12,0.537
2016-01-13,-0.5935
2016-01-14,3.0746
2016-01-15,-1.3322
2016-01-19,2.8177
2016-01-20,-4.225
2016-01-21,-3.3085
2016-01-22,-0.4316
2016-01-25,1.7027999999999999
2016-01-26,0.0304
2016-01-27,4.6865
2016-01-28,-2.0349
2016-01-29,3.3234
2016-02-01,-0.201
2016-02-02,-2.1583
2016-02-03,-5.8824
2016-02-04,0.1875
2016-02-05,-0.3431
2016-02-08,-3.975
2016-02-09,-0.4563
2016-02-10,0.9496
2016-02-11,-0.8109
2016-02-12,1.2099
2016-02-16,2.5525
2016-02-17,5.23
2016-02-18,-2.1557
2016-02-19,2.295
2016-02-22,0.5983
2016-02-23,-1.3381
2016-02-24,0.4822
2016-02-25,2.9694000000000003
2016-02-26,-4.0198
2016-02-29,-2.7011
2016-03-01,3.2439
2016-03-02,1.7825
2016-03-03,2.5526999999999997
2016-03-04,-2.5181
2016-03-07,0.4157
2016-03-08,-0.594
2016-03-09,1.1652
2016-03-10,-0.3249
2016-03-11,2.3704
2016-03-14,-0.6368
2016-03-15,-1.0195
2016-03-16,0.4414
2016-03-17,2.5784000000000002
2016-03-18,-2.1137
2016-03-21,-0.1459
2016-03-22,0.0
2016-03-23,-0.9059
2016-03-24,0.3244
2016-03-28,-0.0882
2016-03-29,1.4416
2016-03-30,1.7691
2016-03-31,-2.2514
2016-04-01,1.312
2016-04-04,0.0863
2016-04-05,-0.2875
2016-04-06,-0.2307
2016-04-07,-0.2023
2016-04-08,0.8109
2016-04-11,0.5458
2016-04-12,0.6286
2016-04-13,2.0159
2016-04-14,-0.2227
2016-04-15,0.5858
2016-04-18,0.416
2016-04-19,0.8285
2016-04-20,-1.0408
2016-04-21,-0.5536
2016-04-22,-0.1948
2016-04-25,-0.3625
2016-04-26,2.8268
2016-04-27,-0.1361
2016-04-28,0.1635
2016-04-29,0.1361
2016-05-02,0.4891
2016-05-03,-1.1087
2016-05-04,0.4375
2016-05-05,-0.3267
2016-05-06,2.1579
2016-05-09,2.2193
2016-05-10,0.7063
2016-05-11,-1.1169
2016-05-12,0.8668
2016-05-13,0.3906
2016-05-16,1.2451
2016-05-17,-0.1025
2016-05-18,-0.309
2016-05-19,-1.1622
2016-05-20,1.4372
2016-05-23,-0.1803
2016-05-24,1.8323
2016-05-25,1.0897000000000001
2016-05-26,0.7521
2016-05-27,0.1742
2016-05-31,0.3229
2016-06-01,0.718
2016-06-02,0.3441
2016-06-03,-0.2695
2016-06-06,1.351
2016-06-07,0.7271
2016-06-08,1.2753
2016-06-09,0.3801
2016-06-10,-0.8994
2016-06-13,-1.8151000000000002
2016-06-14,0.2189
2016-06-15,0.0243
2016-06-16,-0.7765
2016-06-17,-0.3179
2016-06-20,1.055
2016-06-21,2.4521
2016-06-22,-0.8768
2016-06-23,0.3825
2016-06-24,-5.6204
2016-06-27,-3.6336
2016-06-28,1.8853
2016-06-29,0.771
2016-06-30,2.6779
2016-07-01,-1.2916
2016-07-05,-0.6794
2016-07-06,0.3294
2016-07-07,-0.1768
2016-07-08,3.7187
2016-07-11,-0.122
2016-07-12,2.1734
2016-07-13,1.0994
2016-07-14,-0.2837
2016-07-15,0.4505
2016-07-18,0.6844
2016-07-19,0.0703
2016-07-20,-0.2108
2016-07-21,1.4319
2016-07-22,0.6943
2016-07-25,-0.046
2016-07-26,0.2299
2016-07-27,0.5506
2016-07-28,-0.9354
2016-07-29,-0.2303
2016-08-01,0.0231
2016-08-02,-2.0078
2016-08-03,0.3768
2016-08-04,0.4223
2016-08-05,1.0047
2016-08-08,0.2545
2016-08-09,-0.5768
2016-08-10,-1.6941000000000002
2016-08-11,-0.3777
2016-08-12,0.0
2016-08-15,0.4739
2016-08-16,-2.1538
2016-08-17,-0.2661
2016-08-18,-0.4851
2016-08-19,-0.6581
2016-08-22,1.8155000000000001
2016-08-23,1.1566
2016-08-24,-1.334
2016-08-25,1.2071
2016-08-26,-1.2166
2016-08-29,0.2415
2016-08-30,0.8191
2016-08-31,-0.5018
2016-09-01,0.6484
2016-09-02,1.8134000000000001
2016-09-06,1.1718
2016-09-07,1.413
2016-09-08,-1.3933
2016-09-09,-3.8684
2016-09-12,2.0964
2016-09-13,-1.9353
2016-09-14,-1.2995999999999999
2016-09-15,1.9995
2016-09-16,-0.1434
2016-09-19,1.4125
2016-09-20,-0.7554
2016-09-21,1.3083
2016-09-22,4.0855
2016-09-23,-0.7895
2016-09-26,-1.3188
2016-09-27,0.023
2016-09-28,1.5895000000000001
2016-09-29,-1.5646
2016-09-30,0.8523
2016-10-03,-0.2284
2016-10-04,1.4194
2016-10-05,-0.6998
2016-10-06,-1.7959
2016-10-07,-2.338
2016-10-10,1.991
2016-10-11,-3.1606
2016-10-12,1.7039
2016-10-13,0.2596
2016-10-14,-0.4942
2016-10-17,0.0473
2016-10-18,2.1277
2016-10-19,0.9259
2016-10-20,0.2294
2016-10-21,0.5721
2016-10-24,3.0717
2016-10-25,-2.4283
2016-10-26,-3.2805
2016-10-27,0.0
2016-10-28,0.0
2016-10-31,1.6374
2016-11-01,-2.4166
2016-11-02,0.1179
2016-11-03,0.3534
2016-11-04,5.5164
2016-11-07,5.228
2016-11-08,-1.7970000000000002
2016-11-09,4.1981
2016-11-10,1.2397
2016-11-11,0.3061
2016-11-14,0.1017
2016-11-15,-4.1667
2016-11-16,-1.1702
2016-11-17,1.2917
2016-11-18,0.6376
2016-11-21,1.7951000000000001
2016-11-22,0.5187
2016-11-23,0.3096
2016-11-25,1.1317
2016-11-28,-0.7121
2016-11-29,2.7664
2016-11-30,-2.2931
2016-12-01,3.9796
2016-12-02,2.7478
2016-12-05,2.4833
2016-12-06,-0.2796
2016-12-07,1.8692
2016-12-08,2.7523
2016-12-09,-0.9821
2016-12-12,-1.9838
2016-12-13,1.3799000000000001
2016-12-14,-2.1779
2016-12-15,0.2783
2016-12-16,0.2775
2016-12-19,1.476
2016-12-20,1.8182
2016-12-21,0.1786
2016-12-22,-0.9804
2016-12-23,0.36
2016-12-27,1.1659
2016-12-28,-0.7092
2016-12-29,0.0893
2016-12-30,-0.0892
2017-01-03,0.0
2017-01-04,1.6071
2017-01-05,-0.3515
2017-01-06,-1.1464
2017-01-09,-0.6244
2017-01-10,1.167
2017-01-11,-0.7986
2017-01-12,-0.7156
2017-01-13,-0.2703
2017-01-17,-0.6323
2017-01-18,-0.6364
2017-01-19,-2.3788
2017-01-20,1.0309
2017-01-23,-0.0928
2017-01-24,0.7428
2017-01-25,3.1336
2017-01-26,-0.4468
2017-01-27,-0.4488
2017-01-30,-0.7214
2017-01-31,1.8165
2017-02-01,0.5352
2017-02-02,-0.6211
2017-02-03,1.4285999999999999
2017-02-06,1.5845
2017-02-07,-0.3466
2017-02-08,-0.8696
2017-02-09,-0.1754
2017-02-10,1.3181
2017-02-13,1.5611000000000002
2017-02-14,0.1708
2017-02-15,0.1705
2017-02-16,-0.0851
2017-02-17,1.8739
2017-02-21,1.0033
2017-02-22,0.0828
2017-02-23,0.7444
2017-02-24,-3.9409
2017-02-27,0.0
2017-02-28,-1.7094
2017-03-01,2.2609
2017-03-02,-2.6361
2017-03-03,-0.0873
2017-03-06,-2.7448
2017-03-07,0.7214
2017-03-08,-0.1791
2017-03-09,-4.7534
2017-03-10,3.9548
2017-03-13,0.6341
2017-03-14,-0.7201
2017-03-15,1.9039000000000001
2017-03-16,0.8007
2017-03-17,1.677
2017-03-20,-1.4757
2017-03-21,-1.7621
2017-03-22,0.9865
2017-03-23,1.7762
2017-03-24,-0.9599
2017-03-27,-0.4405
2017-03-28,2.4779
2017-03-29,-0.3454
2017-03-30,0.26
2017-03-31,2.7658
2017-04-03,-3.4483
2017-04-04,0.8711
2017-04-05,-2.2453
2017-04-06,-0.265
2017-04-07,0.62
2017-04-10,-0.5282
2017-04-11,2.2124
2017-04-12,-1.2987
2017-04-13,-1.8420999999999998
2017-04-17,1.966
2017-04-18,1.227
2017-04-19,0.1732
2017-04-20,1.9879
2017-04-21,1.1017
2017-04-24,-0.1676
2017-04-25,-0.3359
2017-04-26,1.011
2017-04-27,0.5004
2017-04-28,-1.8256999999999999
2017-05-01,0.9298
2017-05-02,0.5025
2017-05-03,-1.6667
2017-05-04,0.4237
2017-05-05,-2.3629
2017-05-08,0.4322
2017-05-09,-1.2909
2017-05-10,-1.3949
2017-05-11,-1.5915
2017-05-12,-0.7188
2017-05-15,0.8688
2017-05-16,-0.9901
2017-05-17,-2.8182
2017-05-18,0.3742
2017-05-19,0.466
2017-05-22,0.6494
2017-05-23,0.4608
2017-05-24,-0.367
2017-05-25,0.0
2017-05-26,1.6575
2017-05-30,-2.1739
2017-05-31,-1.5741
2017-06-01,1.4111
2017-06-02,1.2987
2017-06-05,-2.6557
2017-06-06,1.317
2017-06-07,0.0929
2017-06-08,0.6494
2017-06-09,1.5668
2017-06-12,0.0
2017-06-13,-0.2722
2017-06-14,-0.8189
2017-06-15,0.0917
2017-06-16,0.275
2017-06-19,0.2742
2017-06-20,-0.2735
2017-06-21,0.3656
2017-06-22,1.184
2017-06-23,1.7102
2017-06-26,1.1504
2017-06-27,-0.7874
2017-06-28,2.3810000000000002
2017-06-29,-0.5168
2017-06-30,-2.9436999999999998
2017-07-03,1.1597
2017-07-05,0.0882
2017-07-06,-0.3524
2017-07-07,0.7073
2017-07-10,-0.7902
2017-07-11,0.177
2017-07-12,1.1484
2017-07-13,-0.6987
2017-07-14,0.6157
2017-07-17,0.0874
2017-07-18,0.4367
2017-07-19,2.087
2017-07-20,-0.3407
2017-07-21,-0.5983
2017-07-24,-0.172
2017-07-25,0.1723
2017-07-26,-0.258
2017-07-27,0.5172
2017-07-28,-0.6003
2017-07-31,0.3451
2017-08-01,1.4617
2017-08-02,0.0847
2017-08-03,-0.0847
2017-08-04,9.4915
2017-08-07,-4.7214
2017-08-08,0.8936
2017-08-09,0.161
2017-08-10,-2.09
2017-08-11,-1.2315
2017-08-14,2.2111
2017-08-15,-1.1419
2017-08-16,0.4125
2017-08-17,-3.2046
2017-08-18,-0.5942
2017-08-21,1.4518
2017-08-22,0.7576
2017-08-23,0.0835
2017-08-24,-0.0835
2017-08-25,-0.919
2017-08-28,0.5059
2017-08-29,-0.1678
2017-08-30,3.1092
2017-08-31,-0.163
2017-09-01,3.3468999999999998
2017-09-05,-2.6856
2017-09-06,-0.7305
2017-09-07,-1.2265
2017-09-08,0.1656
2017-09-11,1.405
2017-09-12,0.2445
2017-09-13,-0.813
2017-09-14,0.082
2017-09-15,0.1638
2017-09-18,-1.3083
2017-09-19,0.2486
2017-09-20,0.3306
2017-09-21,1.4003
2017-09-22,0.6499
2017-09-25,0.3228
2017-09-26,-0.4827
2017-09-27,2.1019
2017-09-28,1.9002
2017-09-29,-1.2432
2017-10-02,0.9441
2017-10-03,0.3897
2017-10-04,1.1646
2017-10-05,0.1535
2017-10-06,-0.7663
2017-10-09,1.5444
2017-10-10,-0.076
2017-10-11,0.0
2017-10-12,0.0
2017-10-13,0.0
2017-10-16,0.6849
2017-10-17,1.285
2017-10-18,0.0
2017-10-19,-0.0746
2017-10-20,0.0747
2017-10-23,-0.7463
2017-10-24,-0.1504
2017-10-25,0.9036
2017-10-26,0.2239
2017-10-27,0.0745
2017-10-30,-1.4137
2017-10-31,0.3774
2017-11-01,0.6015
2017-11-02,-0.299
2017-11-03,-21.0645
2017-11-06,1.8044
2017-11-07,1.5857999999999999
2017-11-08,-2.4793
2017-11-09,2.2599
2017-11-10,0.3683
2017-11-13,-1.0092
2017-11-14,-1.3346
2017-11-15,-0.8483
2017-11-16,0.4753
2017-11-17,-3.0274
2017-11-20,4.0
2017-11-21,-0.6567
2017-11-22,-0.5666
2017-11-24,-0.2849
2017-11-27,-0.5714
2017-11-28,1.6284
2017-11-29,0.0943
2017-11-30,0.4708
2017-12-01,-0.2812
2017-12-04,-1.8797000000000001
2017-12-05,0.7663
2017-12-06,0.5703
2017-12-07,1.3233
2017-12-08,0.0
2017-12-11,-0.653
2017-12-12,-1.2207
2017-12-13,-1.7109999999999999
2017-12-14,-1.8375
2017-12-15,-8.3744
2017-12-18,2.9032
2017-12-19,-2.8213
2017-12-20,2.4731
2017-12-21,-2.8332
2017-12-22,4.9676
2017-12-26,0.4115
2017-12-27,-1.5369000000000002
2017-12-28,0.8325
2017-12-29,0.1032
2018-01-02,-0.2062
2018-01-03,-0.8264
2018-01-04,-1.4583
2018-01-05,-0.4228
2018-01-08,1.2739
2018-01-09,1.2579
2018-01-10,-0.7246
2018-01-11,2.2941
2018-01-12,-0.1019
2018-01-16,1.0204
2018-01-17,0.101
2018-01-18,0.0
2018-01-19,0.2018
2018-01-22,-0.4028
2018-01-23,1.1122
2018-01-24,-0.7
2018-01-25,-0.2014
2018-01-26,-1.2109
2018-01-29,0.4086
2018-01-30,0.2035
2018-01-31,0.203
2018-02-01,-0.1013
2018-02-02,-1.1156
2018-02-05,-4.6154
2018-02-06,1.0753
2018-02-07,-0.8511
2018-02-08,-2.3605
2018-02-09,0.4396
2018-02-12,1.2035
2018-02-13,-1.8378
2018-02-14,4.4053
2018-02-15,4.5359
2018-02-16,0.7064
2018-02-20,1.3026
2018-02-21,-0.0989
2018-02-22,-0.099
2018-02-23,8.7215
2018-02-26,0.6381
2018-02-27,0.6341
2018-02-28,-0.45
2018-03-01,0.5425
2018-03-02,1.5288
