ticker,AGDY US Equity
2010-03-30,-35.7143
2010-03-31,0.0
2010-04-13,-11.1111
2010-05-19,0.0
2010-07-08,0.0
2010-07-13,25.0
2010-07-21,60.0
2010-07-27,12.5
2010-08-10,5.5556
2010-08-18,-15.7895
2010-08-20,-12.5
2010-11-01,-41.0714
2010-11-02,-39.3939
2010-11-12,0.0
2010-11-30,-27.5
2010-12-01,10.3448
2010-12-17,75.0
2010-12-20,-28.5714
2011-01-04,-20.0
2011-01-31,100.0
2011-02-03,-3.125
2011-03-02,29.0323
2011-03-04,0.0
2011-03-10,-20.0
2011-03-30,-20.3125
2011-04-26,9.8039
2011-05-20,-5.3571
2011-05-27,66.0377
2011-06-17,-45.4545
2011-07-13,0.0
2011-07-22,0.0
2011-08-29,0.0
2011-09-09,0.0
2011-11-29,33.3333
2011-12-02,25.0
2011-12-05,0.0
2011-12-08,-20.0
2011-12-09,0.0
2011-12-13,25.0
2011-12-14,30.0
2011-12-15,23.0769
2011-12-16,-6.25
2011-12-19,20.0
2011-12-20,-23.6111
2011-12-21,9.0909
2011-12-22,-8.3333
2011-12-23,29.0909
2011-12-27,-6.338
2011-12-28,-21.8045
2011-12-29,-7.6923
2011-12-30,-16.6667
2012-01-03,70.0
2012-01-04,-29.4118
2012-01-05,-30.2083
2012-01-06,2.9851
2012-01-09,43.4783
2012-01-10,0.0
2012-01-11,-1.0101
2012-01-13,-26.5306
2012-01-17,22.2222
2012-01-18,-21.5909
2012-01-19,4.3478
2012-01-20,13.8889
2012-01-23,0.0
2012-01-24,7.3171
2012-01-25,48.8636
2012-01-26,-26.7176
2012-01-27,-2.0833
2012-01-30,19.1489
2012-01-31,-14.2857
2012-02-01,-2.0833
2012-02-03,-31.9149
2012-02-06,-25.0
2012-02-10,-22.9167
2012-02-13,-5.4054
2012-02-14,0.0
2012-02-15,60.0
2012-02-17,-37.5
2012-02-22,-31.4286
2012-02-28,8.3333
2012-02-29,0.0
2012-03-01,11.538499999999999
2012-03-02,120.6897
2012-03-07,0.0
2012-03-08,-70.3125
2012-03-12,10.526299999999999
2012-03-15,-14.2857
2012-03-23,0.0
2012-03-30,0.0
2012-04-04,0.0
2012-04-30,0.0
2012-05-16,-11.1111
2012-05-18,0.0
2012-06-04,0.0
2012-06-18,150.0
2012-06-20,27.5
2012-06-21,3.9215999999999998
2012-06-22,32.0755
2012-06-25,14.2857
2012-06-26,0.0
2012-06-27,2.5
2012-06-29,-31.7073
2012-07-02,42.8571
2012-07-03,0.0
2012-07-05,0.0
2012-07-18,-22.5
2012-07-19,32.2581
2012-07-25,-2.439
2012-07-26,80.0
2012-07-27,-1.3889
2012-07-30,0.0
2012-07-31,-42.2535
2012-08-01,75.6098
2012-08-02,22.2222
2012-08-03,-9.0909
2012-08-06,10.0
2012-08-07,-9.0909
2012-08-08,-10.0
2012-08-09,22.2222
2012-08-10,-9.0909
2012-08-15,-30.0
2012-08-16,0.0
2012-08-20,0.0
2012-08-23,-28.5714
2012-08-30,3.75
2012-09-06,0.0
2012-09-07,-3.6145
2012-09-10,60.0
2012-09-11,-35.9375
2012-09-14,17.0732
2012-09-17,-14.5833
2012-09-19,0.0
2012-09-25,46.3415
2012-09-27,20.0
2012-09-28,0.0
2012-10-01,0.0
2012-10-03,0.0
2012-10-08,-33.3333
2012-10-09,0.0
2012-10-10,16.6667
2012-10-11,0.0
2012-10-12,142.8571
2012-10-15,-45.9559
2012-10-17,8.8435
2012-10-22,-10.0
2012-11-02,0.0
2012-11-05,1.3889
2012-11-09,-6.8493
2012-11-15,-5.8824
2012-11-26,1.5625
2012-12-10,0.0
2012-12-18,72.3077
2012-12-19,0.0
2012-12-20,-28.5714
2012-12-27,-5.0
2012-12-28,0.0
2013-01-07,1.9737
2013-01-08,54.8387
2013-01-11,-33.3333
2013-01-16,50.0
2013-01-18,-33.3333
2013-01-24,0.0
2013-01-25,0.0
2013-01-28,1.25
2013-01-30,8.642
2013-01-31,-9.0909
2013-02-01,40.0
2013-02-04,21.4286
2013-02-05,58.8235
2013-02-06,-25.9259
2013-02-07,0.0
2013-02-08,-25.0
2013-02-11,17.5
2013-02-14,-13.1206
2013-02-15,4.4898
2013-02-19,-6.25
2013-02-20,0.0
2013-02-21,-6.6667
2013-02-26,-0.8929
2013-03-08,-35.1351
2013-03-11,33.3333
2013-03-13,0.0
2013-03-14,0.0
2013-03-22,-33.3333
2013-03-25,0.0
2013-03-26,0.0
2013-03-27,12.5
2013-04-01,122.2222
2013-04-02,-25.0
2013-04-04,33.3333
2013-04-05,-5.0
2013-04-10,-21.0526
2013-04-11,33.3333
2013-04-16,-25.0
2013-04-17,0.0
2013-04-18,20.0
2013-04-19,0.0
2013-04-22,0.0
2013-04-23,-15.9722
2013-04-24,2.4793
2013-04-26,8.4677
2013-04-29,0.0
2013-04-30,1.1152
2013-05-02,5.8824
2013-05-03,-2.7778
2013-05-06,14.2857
2013-05-07,-68.125
2013-05-08,135.2941
2013-05-13,-0.8333
2013-05-17,0.0
2013-05-22,27.7311
2013-05-23,36.1842
2013-05-24,-11.1111
2013-05-28,0.0
2013-05-29,-0.5435
2013-05-30,26.776
2013-06-03,-17.2414
2013-06-04,0.0
2013-06-05,45.8333
2013-06-06,-28.5714
2013-06-07,20.0
2013-06-10,-15.0
2013-06-11,0.0
2013-06-13,1.9607999999999999
2013-06-14,0.0
2013-06-17,7.6923
2013-06-18,6.6964
2013-06-19,-2.9289
2013-06-20,24.1379
2013-06-21,-2.7778
2013-06-24,8.5714
2013-06-25,5.2632
2013-06-26,-25.0
2013-06-27,0.0
2013-06-28,16.6667
2013-07-01,-13.9286
2013-07-02,-7.0539
2013-07-03,-28.5714
2013-07-05,55.0
2013-07-18,16.129
2013-07-19,15.2778
2013-07-22,-3.6145
2013-07-23,-0.3125
2013-07-24,-2.1944
2013-07-25,5.1282
2013-07-26,-2.439
2013-07-29,12.0312
2013-07-30,-27.4756
2013-07-31,-7.6923
2013-08-01,16.6667
2013-08-02,-28.5714
2013-08-05,20.0
2013-08-06,16.6667
2013-08-07,-14.2857
2013-08-08,33.3333
2013-08-09,30.0
2013-08-12,3.6058
2013-08-13,0.232
2013-08-15,-1.5046
2013-08-19,-22.2092
2013-08-20,2.719
2013-08-21,0.0
2013-08-22,12.6471
2013-08-23,14.8825
2013-08-28,-10.9091
2013-08-30,7.1429
2013-09-03,-30.4762
2013-09-04,0.3425
2013-09-05,-29.0102
2013-09-06,53.8462
2013-09-10,-37.5
2013-09-11,-16.0
2013-09-12,-4.7619
2013-09-13,0.0
2013-09-16,54.375
2013-09-17,-17.4089
2013-09-18,-17.647100000000002
2013-09-19,161.9048
2013-09-25,-50.5682
2013-09-26,28.7356
2013-09-30,0.0
2013-10-01,24.2857
2013-10-02,-21.8391
2013-10-03,2.9412000000000003
2013-10-07,-14.2857
2013-10-09,17.7083
2013-10-16,41.5929
2013-10-17,22.0
2013-10-18,-14.7541
2013-10-21,-46.1538
2013-10-22,71.4286
2013-10-23,-16.4063
2013-10-24,30.8411
2013-10-25,0.0
2013-10-29,-33.3333
2013-10-30,0.0
2013-10-31,-7.1429
2013-11-01,7.6923
2013-11-04,62.8571
2013-11-06,-21.0526
2013-11-08,15.5556
2013-11-12,-23.0769
2013-11-13,12.5
2013-11-18,18.8889
2013-11-22,-34.3458
2013-11-26,-14.5907
2013-11-27,66.6667
2013-12-12,-1.0
2013-12-13,1.0101
2013-12-16,-4.0
2013-12-17,-4.1667
2013-12-18,0.0
2013-12-19,-13.0435
2013-12-24,-25.0
2013-12-26,33.3333
2013-12-30,-2.5
2014-01-03,2.5641
2014-01-06,0.0
2014-01-07,25.0
2014-01-08,5.0
2014-01-10,-0.3571
2014-01-22,-23.5364
2014-01-23,0.0
2014-01-24,0.0
2014-01-27,27.5
2014-01-31,-21.5686
2014-02-03,-25.0
2014-02-04,33.3333
2014-02-05,12.5
2014-02-06,31.1111
2014-02-07,94.9153
2014-02-10,116.5217
2014-02-11,-19.6787
2014-02-12,18.5
2014-02-13,-5.0633
2014-02-14,17.7778
2014-02-18,16.9811
2014-02-19,-16.129
2014-02-20,-23.0769
2014-02-21,-5.0
2014-02-24,13.1579
2014-02-25,-22.7907
2014-02-26,19.8795
2014-02-27,-4.5226
2014-02-28,15.7895
2014-03-03,4.5455
2014-03-04,-6.5217
2014-03-05,-11.6279
2014-03-06,-10.4276
2014-03-07,58.061
2014-03-10,-18.2156
2014-03-11,4.5455
2014-03-12,-2.1739
2014-03-13,-11.1111
2014-03-14,30.0
2014-03-17,34.6154
2014-03-18,-9.7143
2014-03-19,-8.2278
2014-03-20,-13.1034
2014-03-21,-0.7937
2014-03-24,6.0
2014-03-25,0.7547
2014-03-26,-10.1124
2014-03-27,-16.6667
2014-03-28,-10.5
2014-03-31,11.7318
2014-04-01,-50.0
2014-04-02,50.0
2014-04-03,-1.3333
2014-04-04,1.3514
2014-04-07,-0.0833
2014-04-08,10.759
2014-04-09,0.0
2014-04-10,-10.241
2014-04-11,-6.7114
2014-04-14,19.4245
2014-04-15,-0.6024
2014-04-16,0.0
2014-04-17,-0.0758
2014-04-21,0.0758
2014-04-22,3.0303
2014-04-23,0.0
2014-04-24,-19.4118
2014-04-25,0.0
2014-04-28,-12.4088
2014-04-29,-16.7708
2014-05-01,-24.9061
2014-05-02,46.6667
2014-05-05,-36.3636
2014-05-06,60.7143
2014-05-07,-8.8889
2014-05-08,-0.4878
2014-05-09,22.549
2014-05-12,-24.0
2014-05-13,-5.2632
2014-05-14,5.5556
2014-05-15,-6.3158
2014-05-16,-4.4944
2014-05-19,15.2941
2014-05-20,0.0
2014-05-21,12.2449
2014-05-23,0.0
2014-05-27,-0.1136
2014-05-28,-8.532399999999999
2014-05-29,-5.4726
2014-06-03,5.2632
2014-06-05,9.875
2014-06-06,9.215
2014-06-09,0.0
2014-06-10,4.1667
2014-06-11,-4.0
2014-06-13,-0.8333
2014-06-17,-0.8403
2014-06-19,1.6949
2014-06-20,4.1667
2014-06-23,34.4
2014-07-01,-4.7619
2014-07-07,0.0
2014-07-10,-26.25
2014-07-11,5.9322
2014-07-14,0.0
2014-07-15,-48.0
2014-07-16,53.8462
2014-07-17,0.0
2014-07-22,-10.0
2014-08-01,24.8611
2014-08-04,11.2347
2014-08-05,-4.0
2014-08-06,-16.6667
2014-08-07,-14.0
2014-08-08,16.2791
2014-08-11,-1.0
2014-08-12,20.202
2014-08-15,-15.9664
2014-08-19,0.0
2014-08-20,0.0
2014-08-21,0.0
2014-08-22,-5.0
2014-08-25,-2.1053
2014-08-27,-3.2258
2014-08-28,-50.0
2014-08-29,33.3333
2014-09-02,0.0
2014-09-03,-32.5
2014-09-04,45.9877
2014-09-05,-31.5011
2014-09-08,-1.2346
2014-09-11,-26.25
2014-09-16,-32.2034
2014-09-17,0.0
2014-09-18,0.0
2014-09-22,62.5
2014-09-23,15.3846
2014-09-24,-0.5
2014-09-25,-6.1977
2014-10-02,-7.1429
2014-10-03,-0.5769
2014-10-08,23.7911
2014-10-13,-16.25
2014-10-14,14.9254
2014-10-15,3.8961
2014-10-16,-25.0
2014-10-17,-33.3333
2014-10-20,0.0
2014-10-21,70.0
2014-10-22,14.7059
2014-10-23,-48.3974
2014-10-24,34.1615
2014-10-27,11.1111
2014-10-29,32.7083
2014-10-30,0.471
2014-10-31,-5.0
2014-11-05,5.2632
2014-11-06,-40.0
2014-11-07,-4.6875
2014-11-14,22.4044
2014-11-17,-64.2857
2014-11-18,5.0
2014-11-19,-14.2857
2014-11-24,0.0
2014-11-25,11.1111
2014-11-26,-20.0
2014-12-01,25.0
2014-12-02,0.0
2014-12-05,0.0
2014-12-10,75.0
2014-12-11,-8.5714
2014-12-16,9.375
2014-12-17,30.7143
2014-12-18,-12.5683
2014-12-19,44.0625
2014-12-23,-2.82
2014-12-30,42.8571
2015-01-06,-50.0
2015-01-07,95.0
2015-01-14,0.0
2015-02-03,-10.2564
2015-02-09,-42.8571
2015-02-10,0.0
2015-02-12,75.0
2015-02-18,-42.8571
2015-02-19,0.0
2015-02-20,0.0
2015-02-23,0.0
2015-02-24,25.0
2015-02-25,0.0
2015-03-02,30.0
2015-03-03,7.3077
2015-03-04,-42.2939
2015-03-05,68.9441
2015-03-06,-41.1765
2015-03-09,25.0
2015-03-10,-20.0
2015-03-11,0.0
2015-03-13,49.375
2015-03-16,0.0
2015-03-17,-33.0544
2015-03-25,-24.375
2015-03-26,-0.8264
2015-03-27,-13.3333
2015-03-30,80.7692
2015-04-10,-36.1702
2015-04-13,33.3333
2015-04-14,-20.0
2015-04-16,-37.5
2015-04-20,-20.0
2015-04-21,-12.5
2015-04-22,114.2857
2015-04-23,20.0
2015-05-06,0.0
2015-05-07,-22.2222
2015-05-08,7.1429
2015-05-12,0.0
2015-05-22,-60.0
2015-06-02,66.6667
2015-06-05,0.0
2015-07-15,-20.0
2015-08-10,0.0
2015-09-21,-60.9375
2015-09-22,188.0
2015-09-28,-65.2778
2015-09-29,60.0
2015-09-30,80.0
2015-10-14,-44.4444
2015-10-19,-37.5
2015-10-22,0.0
2015-11-02,-4.0
2015-11-11,0.0
2015-11-13,0.0
2015-11-16,33.3333
2015-11-19,-62.5
2015-11-27,33.3333
2015-11-30,-59.375
2015-12-04,84.6154
2015-12-07,8.3333
2015-12-21,-7.6923
2016-01-06,0.0
2016-01-08,0.0
2016-01-13,100.0
2016-03-01,-83.3333
2016-03-14,0.0
2016-04-04,5900.0
2016-04-05,-53.3333
2016-04-06,78.5714
2016-04-07,0.0
2016-04-08,20.0
2016-04-11,0.0
2016-04-13,-33.3333
2016-04-18,0.0
2016-04-20,125.0
2016-04-21,11.1111
2016-04-22,10.0
2016-04-25,0.0
2016-04-28,-10.4545
2016-04-29,0.0
2016-05-09,6.599
2016-05-10,-42.8571
2016-05-11,0.0
2016-05-13,0.0
2016-05-17,0.0
2016-05-18,33.3333
2016-05-20,16.4063
2016-05-23,7.3826
2016-05-24,-20.0
2016-05-25,-12.5
2016-05-26,-14.2857
2016-06-01,17.9167
2016-06-02,9.894
2016-06-03,-20.2572
2016-06-09,-3.629
2016-06-10,67.364
2016-06-17,0.0
2016-06-20,-40.0
2016-06-21,3.3333
2016-06-22,61.2903
2016-06-23,-5.0
2016-07-05,-36.8421
2016-07-08,0.0
2016-07-11,0.0
2016-07-12,0.0
2016-07-14,-50.0
2016-07-15,33.3333
2016-07-21,-0.625
2016-07-27,0.6289
2016-08-04,70.0
2016-08-15,-17.647100000000002
2016-08-26,-28.5714
2016-09-12,11.5625
2016-09-14,16.5266
2016-09-27,-42.3077
2016-09-30,-33.3333
2016-10-03,-10.0
2016-10-04,122.2222
2016-10-05,0.0
2016-10-14,-12.5
2016-10-17,11.4286
2016-10-25,2.5641
2016-10-26,0.0
2016-10-27,-55.0
2016-10-28,106.9444
2016-11-01,61.0738
2016-11-02,0.0
2016-11-03,66.6667
2016-11-04,-13.75
2016-11-07,-1.7391
2016-11-08,-52.8024
2016-11-10,300.0
2016-11-11,-12.5
2016-11-14,8.5714
2016-11-15,-34.2105
2016-11-16,-20.0
2016-11-23,-25.0
2016-11-25,66.6667
2016-11-28,8.0
2016-11-29,0.0
2016-12-01,-61.1111
2016-12-02,-14.2857
2016-12-05,0.0
2016-12-12,61.1111
2016-12-20,-37.931
2017-01-03,60.0694
2017-01-04,-47.9393
2017-01-09,0.0
2017-01-18,33.3333
2017-01-20,-49.375
2017-01-23,0.0
2017-01-24,0.0
2017-01-25,-20.9877
2017-01-30,37.5
2017-02-01,64.7727
2017-02-02,58.9655
2017-02-03,0.0
2017-02-08,0.0
2017-02-09,-30.5857
2017-02-13,44.0625
2017-02-16,0.0
2017-02-27,-16.7028
2017-03-03,-54.1667
2017-03-09,153.4091
2017-04-13,0.0
2017-04-17,-13.901299999999999
2017-04-18,39.0625
2017-04-19,-16.1049
2017-04-21,20.7589
2017-04-24,0.0
2017-04-26,-40.4806
2017-05-01,-0.6211
2017-05-02,0.0
2017-05-12,59.6875
2017-05-18,-6.0665
2017-06-05,12.7083
2017-06-29,-55.6377
2017-06-30,0.0
2017-07-07,0.0
2017-08-09,-26.6667
2017-08-11,36.3636
2017-08-18,0.0
2017-08-23,-26.6667
2017-08-24,-86.3636
2017-08-31,433.3333
2017-09-08,-68.75
2017-09-21,140.0
2017-09-22,131.6667
2017-10-06,-78.4173
2017-10-16,200.0
2017-10-17,52.2222
2017-10-25,-76.6423
2017-11-06,148.75
2017-11-07,-54.7739
2017-11-14,258.3333
2017-11-17,-3.1008
2017-11-20,-20.0
2017-11-21,0.0
2017-11-27,-20.0
2017-11-30,352.25
2017-12-04,-44.7208
2017-12-13,-50.0
2017-12-15,280.0
2017-12-19,12.3684
2017-12-20,-18.0328
2017-12-21,-42.8571
2017-12-28,50.0
2017-12-29,-18.0167
2018-01-03,-18.0728
2018-01-05,123.3251
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,10.8889
2018-01-12,-33.6673
2018-01-16,23.0302
2018-01-18,-75.4439
2018-01-19,231.8
2018-01-22,-11.0488
2018-01-23,35.5289
2018-01-24,0.0
2018-02-09,-37.5
2018-02-14,20.0
2018-02-15,17.7433
2018-02-16,-15.0695
2018-02-20,-33.3333
2018-02-23,88.5
2018-02-26,5.8355
2018-02-27,12.782
2018-02-28,33.3333
2018-03-01,-33.1667
2018-03-02,49.1521
2018-03-05,-33.1216
2018-03-06,-50.0
2018-03-08,45.0
2018-03-09,-6.8966
2018-03-14,48.1481
2018-03-15,50.0
2018-03-16,-18.3333
2018-03-19,32.8776
2018-03-20,-38.5655
2018-03-21,-25.0
2018-03-22,0.3333
2018-03-26,96.0133
2018-03-28,-32.2034
2018-03-29,10.0
2018-04-05,2.2727
2018-04-06,38.8889
2018-04-11,-20.0
2018-04-12,18.0
2018-04-13,-6.7797
2018-04-17,-45.4545
2018-04-25,0.0
2018-04-27,46.6667
2018-05-07,13.6364
2018-05-08,30.0
2018-05-09,0.0
2018-05-10,0.0
2018-05-11,-1.5385
2018-05-15,-37.5
2018-05-16,-12.5
2018-05-18,71.4286
2018-05-21,25.0
2018-05-22,-20.0
2018-05-23,25.0
2018-05-31,-5.3333
2018-06-06,-29.5775
2018-06-07,-20.0
2018-06-08,72.5
2018-06-11,-5.7971
2018-06-12,10.7692
2018-06-18,-1.3889
2018-06-19,12.6761
2018-06-21,0.0
2018-06-22,-6.25
2018-06-25,0.0
2018-06-26,0.0
2018-06-28,-19.8667
2018-06-29,24.792
2018-07-03,-19.8667
2018-07-05,0.4992
2018-07-09,24.1722
2018-07-12,-19.4667
2018-07-13,19.9669
2018-07-16,-30.9964
2018-07-17,-19.48
2018-07-18,4.3219
2018-07-19,0.0
2018-07-20,37.8571
2018-07-24,0.0
2018-07-25,3.6269
2018-07-30,0.0
2018-08-01,-4.0833
2018-08-02,1.6507
2018-08-07,-3.8974
2018-08-09,-12.8424
2018-08-13,-38.7755
2018-08-14,46.6667
2018-08-21,-31.8182
2018-08-24,43.3333
2018-08-31,-30.2326
2018-09-04,46.6667
2018-09-07,-31.8182
2018-09-10,-16.6667
2018-09-11,0.0
2018-09-12,47.6
2018-09-13,24.3902
2018-09-17,-1.9607999999999999
2018-09-24,-33.3333
2018-09-26,0.0
2018-09-27,53.0
2018-10-01,-45.3159
2018-10-02,0.0
2018-10-04,4.9402
2018-10-11,2.5057
2018-10-15,0.0
2018-10-17,0.0
2018-10-18,85.1852
2018-10-19,37.0
2018-10-22,-27.0073
2018-11-26,-29.86
2018-11-29,42.572
2018-12-11,-20.0
2018-12-12,25.0
2018-12-26,-30.0
2018-12-28,71.4286
2018-12-31,66.6667
2019-01-02,100.0
2019-01-03,-25.0
2019-01-04,8.0
2019-01-07,-32.0988
2019-01-08,0.0
2019-01-10,-45.4545
2019-01-11,0.0
2019-01-14,22.9167
2019-01-15,6.4407
2019-01-16,0.0
2019-01-17,0.0
2019-01-29,40.1274
2019-02-05,31.9773
2019-02-07,-33.1841
2019-02-08,13.4021
2019-02-21,0.0
2019-02-22,-45.4545
2019-02-25,83.3333
2019-02-27,-80.0
2019-02-28,300.0
2019-03-04,4.5455
2019-03-05,52.1739
2019-03-06,0.0
2019-03-07,-50.3536
2019-03-08,57.2549
2019-03-12,-44.602
2019-03-13,50.1239
2019-03-14,-36.2101
2019-03-15,55.2126
2019-03-18,-22.2222
2019-03-22,28.7143
2019-03-27,-22.3196
2019-03-28,0.0143
2019-03-29,14.2857
2019-04-01,0.0
2019-04-04,-4.0
2019-04-08,-3.6458
2019-04-09,3.7838000000000003
2019-04-10,30.2083
2019-04-11,-13.25
2019-04-12,9.5101
2019-04-15,-2.6316
2019-04-16,-2.7027
2019-04-17,2.7778
2019-04-18,24.3243
2019-04-24,23.2174
2019-04-26,-25.8998
2019-04-29,2.3333
2019-04-30,11.6799
2019-05-02,5.5417
2019-05-09,-13.1465
2019-05-16,-32.7273
2019-06-03,-45.9459
2019-06-04,10.625
2019-06-05,16.1582
2019-06-10,-41.6342
2019-06-11,66.6667
2019-06-20,-30.0
2019-06-25,-14.2857
2019-06-26,-16.3333
2019-07-23,94.4223
2019-08-07,-32.1721
2019-08-08,-0.3021
2019-08-12,51.5152
2019-08-14,-34.0
2019-08-16,51.5152
2019-08-30,0.0
2019-09-10,-4.0
2019-09-11,0.0
2019-09-12,0.0
2019-09-13,-29.1667
2019-09-17,41.1765
2019-09-18,30.3958
2019-09-19,-4.138
2019-09-27,-16.8333
2019-10-02,0.2004
2019-10-04,24.0
2019-10-07,-51.6129
2019-10-08,103.3333
2019-10-09,1.6393
2019-10-10,-35.4839
2019-10-11,0.0
2019-10-15,-18.75
2019-10-16,38.1538
2019-10-17,-33.1849
2019-10-22,-9.8333
2019-10-24,38.2625
2019-10-29,-20.0535
2019-10-30,0.0669
2019-10-31,38.0348
2019-11-01,8.9588
2019-11-08,-11.1111
2019-11-21,0.0
2019-11-22,-35.0
2019-11-25,53.8462
2019-11-26,0.0
2019-11-27,0.0
2019-12-02,0.0
2019-12-03,-0.825
2019-12-05,-44.5425
2019-12-06,0.0
2019-12-10,4.0909
2019-12-11,0.0
2019-12-16,0.0
2019-12-19,-1.7467000000000001
2019-12-20,33.3333
2019-12-23,2.8333
2019-12-24,0.4862
2019-12-26,0.0
2019-12-31,0.0
2020-01-06,24.8387
2020-01-08,-3.1008
2020-01-10,0.0
2020-01-16,-17.3333
2020-01-27,3.2258
2020-01-29,-50.0
2020-01-30,100.0
2020-02-11,0.0
2020-02-19,-7.1875
2020-03-09,7.7440999999999995
2020-03-12,0.0
2020-03-17,-37.5
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,-50.0
2020-03-23,98.0
2020-03-25,-49.4949
2020-03-27,20.0
2020-03-30,50.0
2020-04-02,11.1111
2020-04-06,-69.5
2020-04-07,113.1148
2020-05-14,-46.1538
2020-05-18,84.2857
2020-05-22,-0.5426
2020-05-29,-46.9992
2020-06-01,45.5882
2020-06-02,-43.4343
2020-06-03,76.7857
2020-06-04,-27.2727
2020-06-05,11.1111
2020-06-08,61.25
2020-06-10,8.5271
2020-06-11,0.0
2020-06-18,-53.5714
2020-06-19,62.3077
2020-06-25,-30.8057
2020-06-26,52.7397
2020-06-30,16.5919
2020-07-01,-26.1538
2020-07-10,4.1667
2020-07-22,10.0
2020-07-28,-27.2727
2020-07-29,75.0
