ticker,WTER US Equity
2013-11-29,-3.2663
2013-12-02,8.0519
2013-12-03,-3.3654
2013-12-04,-3.2338
2013-12-05,-0.5141
2013-12-06,3.3592
2013-12-09,-5.0
2013-12-10,-2.5822000000000003
2013-12-11,0.2195
2013-12-12,1.0782
2013-12-13,-6.6333
2013-12-16,0.5355
2013-12-17,2.2727
2013-12-18,-1.3889
2013-12-19,-4.2254
2013-12-20,-3.8235
2013-12-23,-0.3058
2013-12-24,-6.4417
2013-12-26,-2.623
2013-12-27,1.0101
2013-12-30,-5.6667
2013-12-31,-7.2438
2014-01-02,2.8571
2014-01-03,-2.963
2014-01-06,3.0534
2014-01-07,1.8519
2014-01-08,0.0
2014-01-09,-1.8182
2014-01-10,3.7037
2014-01-13,0.0
2014-01-14,0.0
2014-01-15,-3.5714
2014-01-16,2.2222
2014-01-17,-0.4303
2014-01-21,-4.7987
2014-01-22,3.01
2014-01-23,-1.2291
2014-01-24,-6.0812
2014-01-27,-16.0
2014-01-28,4.7619
2014-01-29,-13.6364
2014-01-30,21.0526
2014-01-31,-7.3913
2014-02-03,12.2066
2014-02-04,-5.0209
2014-02-05,-14.0969
2014-02-06,7.6923
2014-02-07,-1.1905000000000001
2014-02-10,-5.0602
2014-02-11,1.5228000000000002
2014-02-12,0.3125
2014-02-13,-0.3115
2014-02-14,5.0
2014-02-18,-8.5714
2014-02-19,0.0
2014-02-20,2.8646000000000003
2014-02-21,1.2658
2014-02-24,-5.0
2014-02-25,0.0
2014-02-26,0.0
2014-02-27,-2.5658
2014-02-28,-0.0675
2014-03-03,-2.7027
2014-03-04,-2.7778
2014-03-05,-2.8571
2014-03-06,-8.8235
2014-03-07,6.4516
2014-03-10,-3.0303
2014-03-11,0.0
2014-03-12,5.0
2014-03-13,4.1667
2014-03-14,-2.8571
2014-03-17,0.0
2014-03-18,-4.1176
2014-03-19,4.908
2014-03-20,-4.8611
2014-03-21,3.2655
2014-03-24,10.7143
2014-03-25,6.9892
2014-03-26,-4.5226
2014-03-27,-3.1579
2014-03-28,7.6087
2014-03-31,28.7879
2014-04-01,10.9804
2014-04-02,0.4859
2014-04-03,29.7582
2014-04-04,-5.1491
2014-04-07,4.1429
2014-04-08,2.332
2014-04-09,0.0
2014-04-10,1.8767
2014-04-11,3.4211
2014-04-14,0.5089
2014-04-15,-20.7595
2014-04-16,5.4313
2014-04-17,-3.9394
2014-04-21,2.5237
2014-04-22,-3.0769
2014-04-23,0.0
2014-04-24,3.9683
2014-04-25,-5.3435
2014-04-28,17.4194
2014-04-29,-60.5769
2014-04-30,-2.439
2014-05-01,7.1429
2014-05-02,6.0
2014-05-05,3.1447
2014-05-06,0.0
2014-05-07,-12.1951
2014-05-08,-2.0833
2014-05-09,-0.3546
2014-05-12,6.7616
2014-05-13,0.0
2014-05-14,0.0
2014-05-15,0.0
2014-05-16,-4.6667
2014-05-19,4.8951
2014-05-20,-0.6667
2014-05-21,-2.349
2014-05-22,0.0
2014-05-23,-3.3505
2014-05-27,-0.4444
2014-05-28,-3.9286
2014-05-29,2.6022
2014-05-30,-4.4384
2014-06-02,-1.4218
2014-06-03,3.8462
2014-06-04,-14.8148
2014-06-05,14.7826
2014-06-06,1.5152
2014-06-09,-6.7164
2014-06-10,0.0
2014-06-11,-3.2
2014-06-12,3.3058
2014-06-13,-3.3
2014-06-16,-2.3785
2014-06-17,3.3898
2014-06-18,-2.7664
2014-06-19,-0.1054
2014-06-20,0.8439
2014-06-23,-5.4393
2014-06-24,0.885
2014-06-25,4.386
2014-06-26,5.8824
2014-06-27,-0.7937
2014-06-30,2.55
2014-07-01,-2.4866
2014-07-02,-3.2
2014-07-03,-0.4132
2014-07-07,-0.4149
2014-07-08,-2.0833
2014-07-09,6.383
2014-07-10,0.0
2014-07-11,-8.0
2014-07-14,0.8696
2014-07-15,2.9095
2014-07-16,-1.1518
2014-07-17,2.1186
2014-07-18,-0.4149
2014-07-21,3.3333
2014-07-22,4.6875
2014-07-23,-2.9369
2014-07-24,7.1429
2014-07-25,2.963
2014-07-28,23.0216
2014-07-29,5.848
2014-07-30,13.2597
2014-07-31,-10.7317
2014-08-01,-4.3716
2014-08-04,8.5714
2014-08-05,-2.6316
2014-08-06,-2.5
2014-08-07,-0.2079
2014-08-08,0.0
2014-08-11,4.4444
2014-08-12,-8.5106
2014-08-13,-15.6977
2014-08-14,0.0
2014-08-15,17.2414
2014-08-18,-2.8308999999999997
2014-08-19,5.9402
2014-08-20,-2.8571
2014-08-21,-29.4118
2014-08-22,-8.3333
2014-08-25,0.0
2014-08-26,5.4545
2014-08-27,3.4483
2014-08-28,8.3333
2014-08-29,8.3654
2014-09-02,-4.1704
2014-09-03,2.963
2014-09-04,-10.0719
2014-09-05,-4.0
2014-09-08,0.0
2014-09-09,-7.9167
2014-09-10,3.6199
2014-09-11,-4.8035
2014-09-12,-2.6376
2014-09-15,8.245
2014-09-16,-2.3939
2014-09-17,-1.7837
2014-09-18,0.0568
2014-09-19,-9.2456
2014-09-22,10.0
2014-09-23,-3.5227
2014-09-24,3.7691
2014-09-25,0.0
2014-09-26,-0.1135
2014-09-29,4.0909
2014-09-30,-5.5677
2014-10-01,4.3353
2014-10-02,-2.4931
2014-10-03,3.6364
2014-10-06,-3.9474
2014-10-07,-5.0228
2014-10-08,-3.8462
2014-10-09,6.875
2014-10-10,-5.4971
2014-10-13,2.9703
2014-10-14,-2.8846
2014-10-15,0.9901
2014-10-16,0.0
2014-10-17,0.0
2014-10-20,-5.3922
2014-10-21,8.1606
2014-10-22,5.3892
2014-10-23,-4.5455
2014-10-24,-1.6071
2014-10-27,-2.2384
2014-10-28,4.9505
2014-10-29,1.4151
2014-10-30,2.0349
2014-10-31,-5.1852
2014-11-03,3.8462
2014-11-04,-3.588
2014-11-05,1.8007
2014-11-06,1.8868
2014-11-07,-2.9514
2014-11-10,-2.3852
2014-11-11,0.0
2014-11-12,-0.1222
2014-11-13,3.7309
2014-11-14,1.0613
2014-11-17,0.8168
2014-11-18,-3.7037
2014-11-19,-5.7692
2014-11-20,1.0204
2014-11-21,1.0101
2014-11-24,-1.0
2014-11-25,-2.0202
2014-11-26,-3.0928
2014-11-28,-1.0638
2014-12-01,-1.6129
2014-12-02,-5.4645
2014-12-03,-1.5896
2014-12-04,-0.7342
2014-12-05,-1.9231
2014-12-08,-18.552
2014-12-09,-5.3704
2014-12-10,3.3268
2014-12-11,20.4545
2014-12-12,0.8648
2014-12-15,2.2603
2014-12-16,0.0
2014-12-17,-1.2195
2014-12-18,0.6173
2014-12-19,2.3006
2014-12-22,11.3943
2014-12-23,-9.4213
2014-12-24,3.4175
2014-12-26,-6.8966
2014-12-29,1.8519
2014-12-30,0.4545
2014-12-31,-3.4691
2015-01-02,0.0
2015-01-05,-7.3438
2015-01-06,-5.3963
2015-01-07,2.4955
2015-01-08,2.2609
2015-01-09,-4.5918
2015-01-12,1.2478
2015-01-13,1.4085
2015-01-14,2.7778
2015-01-15,-4.8986
2015-01-16,-4.0853
2015-01-20,3.7037
2015-01-21,-6.1607
2015-01-22,6.5652
2015-01-23,-3.8393
2015-01-26,5.1996
2015-01-27,-3.7952
2015-01-28,3.4862
2015-01-29,-2.1277
2015-01-30,-5.5254
2015-02-02,-4.8897
2015-02-03,3.0242
2015-02-04,-5.2838
2015-02-05,4.1322
2015-02-06,0.0
2015-02-09,4.2659
2015-02-10,6.5652
2015-02-11,0.0
2015-02-12,0.0
2015-02-13,71.4286
2015-02-17,12.6042
2015-02-18,-25.9019
2015-02-19,-2.809
2015-02-20,23.3141
2015-02-23,8.3333
2015-02-24,0.0
2015-02-25,-4.2308
2015-02-26,0.4016
2015-02-27,0.0
2015-03-02,-2.7
2015-03-03,-9.5581
2015-03-04,9.0909
2015-03-05,0.0
2015-03-06,-8.3333
2015-03-09,-5.4545
2015-03-10,-2.8846
2015-03-11,-0.9901
2015-03-12,-8.0
2015-03-13,3.2609
2015-03-16,-1.0526
2015-03-17,14.7606
2015-03-18,-5.9096
2015-03-19,-1.3547
2015-03-20,7.7402999999999995
2015-03-23,1.854
2015-03-24,-7.9636
2015-03-25,-1.1125
2015-03-26,-10.0
2015-03-27,5.1389
2015-03-30,0.3963
2015-03-31,3.1579
2015-04-01,-15.8163
2015-04-02,-5.4545
2015-04-06,-10.2564
2015-04-07,0.0
2015-04-08,19.2857
2015-04-09,2.9939999999999998
2015-04-10,12.7907
2015-04-13,-18.5567
2015-04-14,-5.2215
2015-04-15,0.1669
2015-04-16,0.1667
2015-04-17,1.1647
2015-04-20,2.6316
2015-04-21,7.6923
2015-04-22,-4.7619
2015-04-23,0.1562
2015-04-24,-0.156
2015-04-27,0.0
2015-04-28,-3.75
2015-04-29,1.2987
2015-04-30,2.5641
2015-05-01,0.0
2015-05-04,-2.5
2015-05-05,7.6923
2015-05-06,-6.9196
2015-05-07,0.1599
2015-05-08,-3.9904
2015-05-11,1.0806
2015-05-12,6.6612
2015-05-13,-7.8643
2015-05-14,1.7572999999999999
2015-05-15,5.2632
2015-05-18,-2.1094
2015-05-19,1.0375
2015-05-20,-0.7899
2015-05-21,1.9108
2015-05-22,-1.25
2015-05-26,7.5949
2015-05-27,3.5294
2015-05-28,-4.9006
2015-05-29,11.9492
2015-06-01,-12.6084
2015-06-02,5.0382
2015-06-03,-1.1628
2015-06-04,17.647100000000002
2015-06-05,-2.5
2015-06-08,-10.7692
2015-06-09,3.4483
2015-06-10,2.9167
2015-06-11,2.5641
2015-06-12,-3.1579
2015-06-15,2.3098
2015-06-16,-4.3825
2015-06-17,3.3333
2015-06-18,11.828
2015-06-19,-3.8462
2015-06-22,10.0
2015-06-23,-2.7273
2015-06-24,12.0327
2015-06-25,13.8686
2015-06-26,4.0293
2015-06-29,-1.4085
2015-06-30,-8.5714
2015-07-01,-0.7813
2015-07-02,3.1496
2015-07-06,4.5802
2015-07-07,-1.4599
2015-07-08,0.7407
2015-07-09,0.0
2015-07-10,9.1912
2015-07-13,14.4781
2015-07-14,-4.1176
2015-07-15,-10.4294
2015-07-16,-5.8219
2015-07-17,-2.1818
2015-07-20,-0.3717
2015-07-21,-2.9851
2015-07-22,2.3077
2015-07-23,-9.3985
2015-07-24,-8.7137
2015-07-27,3.6364
2015-07-28,14.0351
2015-07-29,-3.4615
2015-07-30,9.5618
2015-07-31,-1.8182
2015-08-03,3.7037
2015-08-04,-1.4285999999999999
2015-08-05,0.7246
2015-08-06,-5.036
2015-08-07,-9.8485
2015-08-10,-4.3067
2015-08-11,5.3787
2015-08-12,-0.1042
2015-08-13,0.1043
2015-08-14,-0.5729
2015-08-17,-0.3667
2015-08-18,-11.5142
2015-08-19,9.3286
2015-08-20,-12.337
2015-08-21,1.6739000000000002
2015-08-24,4.3902
2015-08-25,1.7523
2015-08-26,-6.3146
2015-08-27,-0.8578
2015-08-28,-1.1125
2015-08-31,5.0
2015-09-01,-0.4762
2015-09-02,-0.299
2015-09-03,-2.4595000000000002
2015-09-04,-1.599
2015-09-08,1.5
2015-09-09,-1.1084
2015-09-10,-0.3736
2015-09-11,0.0
2015-09-14,-0.875
2015-09-15,-1.1349
2015-09-16,-2.551
2015-09-17,0.0
2015-09-18,-5.7592
2015-09-21,9.8611
2015-09-22,-3.9191000000000003
2015-09-23,0.0
2015-09-24,5.1316
2015-09-25,-4.8811
2015-09-28,1.0526
2015-09-29,0.5208
2015-09-30,1.5544
2015-10-01,2.0408
2015-10-02,-0.1875
2015-10-05,-0.6262
2015-10-06,0.8192
2015-10-07,-0.1875
2015-10-08,0.0
2015-10-09,0.0
2015-10-12,-0.814
2015-10-13,0.0
2015-10-14,-1.5152
2015-10-15,0.0
2015-10-16,-1.6026
2015-10-19,1.1075
2015-10-20,-2.5773
2015-10-21,-1.5873
2015-10-22,-1.0753
2015-10-23,6.3859
2015-10-26,-15.7088
2015-10-27,4.2424
2015-10-28,-1.1628
2015-10-29,-1.1764999999999999
2015-10-30,7.1429
2015-11-02,2.6389
2015-11-03,-5.2774
2015-11-04,0.5714
2015-11-05,3.125
2015-11-06,4.5455
2015-11-09,-0.9223
2015-11-10,-4.2553
2015-11-11,-0.5556
2015-11-12,0.0
2015-11-13,-6.1453
2015-11-16,-1.0417
2015-11-17,5.2632
2015-11-18,-7.1429
2015-11-19,-0.3077
2015-11-20,-3.3179
2015-11-23,-4.8683
2015-11-24,6.7114
2015-11-25,-11.9497
2015-11-27,-18.5714
2015-11-30,8.7719
2015-12-01,-17.7419
2015-12-02,-1.9607999999999999
2015-12-03,10.0
2015-12-04,-3.6364
2015-12-07,-5.6604
2015-12-08,2.0
2015-12-09,-8.8235
2015-12-10,-6.4516
2015-12-11,-0.1437
2015-12-14,8.2014
2015-12-15,0.0
2015-12-16,-7.4468
2015-12-17,5.0287
2015-12-18,-0.1368
2015-12-21,-4.3836
2015-12-22,-7.1633
2015-12-23,-1.2346
2015-12-24,0.0
2015-12-28,-3.4375
2015-12-29,6.1489
2015-12-30,9.7561
2015-12-31,-37.3333
2016-01-04,-12.766
2016-01-05,5.6911000000000005
2016-01-06,-3.8462
2016-01-07,-12.0
2016-01-08,10.9091
2016-01-11,-9.8361
2016-01-12,0.9091
2016-01-13,-1.8018
2016-01-14,-3.6696999999999997
2016-01-15,-12.1905
2016-01-19,-2.3861
2016-01-20,-15.5556
2016-01-21,5.2632
2016-01-22,6.125
2016-01-25,-17.5501
2016-01-26,-7.1429
2016-01-27,1.5385
2016-01-28,-15.1326
2016-01-29,-7.1636
2016-02-01,27.8846
2016-02-02,26.3158
2016-02-03,-2.3810000000000002
2016-02-04,-4.878
2016-02-05,8.9744
2016-02-08,12.0588
2016-02-09,-0.2625
2016-02-10,0.0
2016-02-11,-5.25
2016-02-12,0.0
2016-02-16,0.0
2016-02-17,5.5409
2016-02-18,7.3684
2016-02-19,37.2549
2016-02-22,47.8571
2016-02-23,-35.2657
2016-02-24,-11.2034
2016-02-25,-10.0746
2016-02-26,-1.8692
2016-02-29,-2.8571
2016-03-01,-2.9412000000000003
2016-03-02,-8.0808
2016-03-03,31.8681
2016-03-04,12.5
2016-03-07,3.7037
2016-03-08,-12.1429
2016-03-09,5.6911000000000005
2016-03-10,12.3077
2016-03-11,-4.7945
2016-03-14,-6.4748
2016-03-15,3.8462
2016-03-16,-3.7037
2016-03-17,0.0
2016-03-18,5.3846
2016-03-21,-2.1898
2016-03-22,5.9701
2016-03-23,14.7887
2016-03-24,7.362
2016-03-28,5.1429
2016-03-29,3.2609
2016-03-30,-0.5263
2016-03-31,3.1746
2016-04-01,-15.3846
2016-04-04,-3.0303
2016-04-05,-7.5
2016-04-06,0.0
2016-04-07,-6.7568
2016-04-08,16.6667
2016-04-11,-4.3478
2016-04-12,-2.5974
2016-04-13,0.0
2016-04-14,-2.6667
2016-04-15,3.4247
2016-04-18,3.9735
2016-04-19,-1.2739
2016-04-20,-2.4839
2016-04-21,1.2239
2016-04-22,-1.1764999999999999
2016-04-25,0.5291
2016-04-26,8.5526
2016-04-27,12.1212
2016-04-28,7.5676
2016-04-29,0.5025
2016-05-02,-2.5063
2016-05-03,1.0321
2016-05-04,1.5228000000000002
2016-05-05,-3.5
2016-05-06,-9.3264
2016-05-09,-4.0
2016-05-10,2.3810000000000002
2016-05-11,-2.907
2016-05-12,-4.7904
2016-05-13,-2.1384
2016-05-16,0.8997
2016-05-17,0.0
2016-05-18,-1.2739
2016-05-19,0.6452
2016-05-20,0.641
2016-05-23,0.0
2016-05-24,14.0127
2016-05-25,1.3303
2016-05-26,6.957
2016-05-27,-3.6082
2016-05-31,-2.1390000000000002
2016-06-01,-4.3716
2016-06-02,6.2857
2016-06-03,2.1505
2016-06-06,2.6316
2016-06-07,0.5128
2016-06-08,-0.5102
2016-06-09,0.5128
2016-06-10,0.0765
2016-06-13,0.4333
2016-06-14,0.5076
2016-06-15,-4.5455
2016-06-16,-2.6455
2016-06-17,0.5435
2016-06-20,-4.3243
2016-06-21,-1.1299
2016-06-22,1.7143000000000002
2016-06-23,1.6854
2016-06-24,0.0
2016-06-27,-2.2099
2016-06-28,0.565
2016-06-29,1.6854
2016-06-30,-1.105
2016-07-01,0.5587
2016-07-05,0.0
2016-07-06,-1.1111
2016-07-07,-1.1236
2016-07-08,0.522
2016-07-11,-2.215
2016-07-12,-9.8266
2016-07-13,5.7692
2016-07-14,0.0
2016-07-15,6.0606
2016-07-18,-1.7143000000000002
2016-07-19,-6.3953
2016-07-20,10.559
2016-07-21,2.2472
2016-07-22,0.5495
2016-07-25,-9.2896
2016-07-26,3.6145
2016-07-27,-4.0698
2016-07-28,-4.2424
2016-07-29,3.1646
2016-08-01,7.9755
2016-08-02,-3.9773
2016-08-03,1.7751000000000001
2016-08-04,-5.2326
2016-08-05,-2.454
2016-08-08,-3.7736
2016-08-09,-0.6536
2016-08-10,1.3158
2016-08-11,2.0455
2016-08-12,-1.3681
2016-08-15,5.1613
2016-08-16,-4.908
2016-08-17,0.0
2016-08-18,-1.2903
2016-08-19,1.9607999999999999
2016-08-22,-3.8462
2016-08-23,-3.3333
2016-08-24,3.4483
2016-08-25,-6.6667
2016-08-26,2.1429
2016-08-29,-0.6993
2016-08-30,6.338
2016-08-31,-5.9603
2016-09-01,1.6901000000000002
2016-09-02,-3.0471
2016-09-06,-5.0
2016-09-07,-2.2556
2016-09-08,13.8462
2016-09-09,-2.027
2016-09-12,-3.4483
2016-09-13,-3.5714
2016-09-14,4.4954
2016-09-15,-7.8464
2016-09-16,7.6923
2016-09-19,0.0
2016-09-20,0.0
2016-09-21,0.0
2016-09-22,-3.5714
2016-09-23,-4.8426
2016-09-26,-3.4737999999999998
2016-09-27,0.8065
2016-09-28,-1.6
2016-09-29,2.876
2016-09-30,1.1558
2016-10-03,0.7813
2016-10-04,4.6512
2016-10-05,-5.1944
2016-10-06,1.5724
2016-10-07,-0.7788
2016-10-10,-0.7656
2016-10-11,-2.3438
2016-10-12,0.0
2016-10-13,5.6
2016-10-14,2.2727
2016-10-17,-4.4444
2016-10-18,0.0
2016-10-19,0.0
2016-10-20,0.0
2016-10-21,-2.3256
2016-10-24,-0.7937
2016-10-25,0.8
2016-10-26,0.7937
2016-10-27,0.7874
2016-10-28,0.0
2016-10-31,-0.7813
2016-11-01,6.2992
2016-11-02,-5.9259
2016-11-03,-1.5748
2016-11-04,2.4
2016-11-07,6.25
2016-11-08,-5.6618
2016-11-09,5.2221
2016-11-10,0.0
2016-11-11,-6.6667
2016-11-14,-3.1895
2016-11-15,0.456
2016-11-16,-2.0708
2016-11-17,-1.6667
2016-11-18,6.7797
2016-11-21,2.3810000000000002
2016-11-22,-5.5523
2016-11-23,5.058
2016-11-25,-0.7813
2016-11-28,-4.7244
2016-11-29,0.0
2016-11-30,-0.8264
2016-12-01,-0.6406
2016-12-02,-4.052
2016-12-05,0.5245
2016-12-06,-0.9022
2016-12-07,-8.7419
2016-12-08,-8.6538
2016-12-09,12.6316
2016-12-12,-5.6075
2016-12-13,0.0
2016-12-14,0.229
2016-12-15,0.7594
2016-12-16,3.8419
2016-12-19,3.6644
2016-12-20,-1.6393
2016-12-21,-2.7778
2016-12-22,12.381
2016-12-23,-4.2373
2016-12-27,-2.6549
2016-12-28,-5.4545
2016-12-29,-1.9231
2016-12-30,-1.9607999999999999
2017-01-03,-1.0
2017-01-04,1.0101
2017-01-05,0.0
2017-01-06,-3.0
2017-01-09,-2.0619
2017-01-10,0.1053
2017-01-11,-7.4658
2017-01-12,0.9162
2017-01-13,3.0333
2017-01-17,0.5464
2017-01-18,8.6957
2017-01-19,1.15
2017-01-20,-10.9923
2017-01-23,13.294
2017-01-24,7.8431
2017-01-25,-7.2727
2017-01-26,0.0
2017-01-27,6.6667
2017-01-30,-7.1691
2017-01-31,0.0619
2017-02-01,2.9066
2017-02-02,-3.8462
2017-02-03,2.0
2017-02-06,-1.9607999999999999
2017-02-07,5.0
2017-02-08,0.0
2017-02-09,-0.9524
2017-02-10,1.9590999999999998
2017-02-13,3.7369
2017-02-14,4.5455
2017-02-15,-0.8696
2017-02-16,-7.8947
2017-02-17,2.8571
2017-02-21,4.6296
2017-02-22,-2.6549
2017-02-23,-1.8182
2017-02-24,-4.6296
2017-02-27,0.2245
2017-02-28,2.6821
2017-03-01,-4.717
2017-03-02,1.9802
2017-03-03,0.0
2017-03-06,-2.9126
2017-03-07,1.0
2017-03-08,2.9703
2017-03-09,-2.8846
2017-03-10,3.9604
2017-03-13,2.8571
2017-03-14,-6.4815
2017-03-15,1.6707999999999998
2017-03-16,4.1996
2017-03-17,-8.3061
2017-03-20,4.9815000000000005
2017-03-21,-2.9126
2017-03-22,6.0
2017-03-23,-3.7736
2017-03-24,2.9412000000000003
2017-03-27,-1.9048
2017-03-28,0.9709
2017-03-29,-0.9615
2017-03-30,0.0
2017-03-31,4.8544
2017-04-03,0.0
2017-04-04,3.7037
2017-04-05,-0.2065
2017-04-06,2.891
2017-04-07,8.6957
2017-04-10,1.92
2017-04-11,21.6641
2017-04-12,8.3871
2017-04-13,-13.0952
2017-04-17,-7.5342
2017-04-18,-2.963
2017-04-19,4.5802
2017-04-20,-5.8394
2017-04-21,4.6512
2017-04-24,0.0
2017-04-25,0.0
2017-04-26,-2.2222
2017-04-27,1.5152
2017-04-28,-3.7313
2017-05-01,-3.876
2017-05-02,-0.8569
2017-05-03,0.8643
2017-05-04,-6.4516
2017-05-05,7.7586
2017-05-08,-4.0
2017-05-09,-3.3333
2017-05-10,3.4321
2017-05-11,-4.9852
2017-05-12,5.2632
2017-05-15,-0.8333
2017-05-16,3.3613
2017-05-17,9.7561
2017-05-18,2.2222
2017-05-19,1.0145
2017-05-22,0.4304
2017-05-23,0.0
2017-05-24,0.7143
2017-05-25,0.1773
2017-05-26,-0.885
2017-05-30,-1.4285999999999999
2017-05-31,7.8623
2017-06-01,-2.5865
2017-06-02,-2.7586
2017-06-05,1.8528
2017-06-06,-1.8191000000000002
2017-06-07,0.7092
2017-06-08,3.5211
2017-06-09,8.8435
2017-06-12,2.5
2017-06-13,1.8293
2017-06-14,-1.1976
2017-06-15,0.0
2017-06-16,-3.6364
2017-06-19,0.6289
2017-06-20,-3.125
2017-06-21,-3.2258
2017-06-22,3.3333
2017-06-23,-0.6452
2017-06-26,-1.2987
2017-06-27,1.9737
2017-06-28,-6.4516
2017-06-29,3.4483
2017-06-30,-0.6667
2017-07-03,2.0134
2017-07-05,0.0
2017-07-06,1.9342000000000001
2017-07-07,0.0387
2017-07-10,-4.5161
2017-07-11,0.0
2017-07-12,-2.7027
2017-07-13,-10.4167
2017-07-14,0.7752
2017-07-17,-3.8462
2017-07-18,3.984
2017-07-19,0.0
2017-07-20,0.7847
2017-07-21,-1.5267
2017-07-24,-3.1008
2017-07-25,1.576
2017-07-26,-0.7876
2017-07-27,0.8177
2017-07-28,0.7874
2017-07-31,-0.7344
2017-08-01,-1.6213
2017-08-02,-0.8
2017-08-03,0.8065
2017-08-04,8.0
2017-08-07,0.7407
2017-08-08,4.4118
2017-08-09,0.0
2017-08-10,0.7042
2017-08-11,-5.5944
2017-08-14,3.7037
2017-08-15,-3.5714
2017-08-16,0.0
2017-08-17,4.4444
2017-08-18,3.5177
2017-08-21,-4.0833
2017-08-22,-2.8571
2017-08-23,1.4706000000000001
2017-08-24,2.8986
2017-08-25,4.9296
2017-08-28,-8.7248
2017-08-29,0.0
2017-08-30,-0.6985
2017-08-31,-0.7775
2017-09-01,8.209
2017-09-05,-5.5172
2017-09-06,-0.7299
2017-09-07,5.8824
2017-09-08,0.0
2017-09-11,-6.25
2017-09-12,-2.963
2017-09-13,10.687
2017-09-14,-6.2069
2017-09-15,1.4706000000000001
2017-09-18,5.0725
2017-09-19,-2.7586
2017-09-20,2.1277
2017-09-21,-4.8611
2017-09-22,4.3796
2017-09-25,-1.3986
2017-09-26,0.383
2017-09-27,0.325
2017-09-28,-1.4085
2017-09-29,-2.8571
2017-10-02,2.9412000000000003
2017-10-03,0.7143
2017-10-04,-1.5248
2017-10-05,-0.6122
2017-10-06,1.4493
2017-10-09,-2.1429
2017-10-10,0.0
2017-10-11,-3.6496
2017-10-12,6.8182
2017-10-13,-3.5461
2017-10-16,0.5074
2017-10-17,3.1531000000000002
2017-10-18,-3.5461
2017-10-19,-4.4118
2017-10-20,5.3846
2017-10-23,-4.3796
2017-10-24,-0.7634
2017-10-25,0.0
2017-10-26,0.0
2017-10-27,0.0
2017-10-30,-15.3846
2017-10-31,10.0
2017-11-01,0.8264
2017-11-02,-4.918
2017-11-03,0.0
2017-11-06,4.3103
2017-11-07,0.8264
2017-11-08,2.459
2017-11-09,-2.4
2017-11-10,0.0
2017-11-13,-5.7377
2017-11-14,-3.4783
2017-11-15,3.6036
2017-11-16,4.3478
2017-11-17,3.3333
2017-11-20,0.0
2017-11-21,0.8065
2017-11-22,-0.8
2017-11-24,-4.0323
2017-11-27,-2.521
2017-11-28,-0.8621
2017-11-29,1.7391
2017-11-30,-4.2735
2017-12-01,1.7856999999999998
2017-12-04,-8.7368
2017-12-05,-1.9416
2017-12-06,3.9012000000000002
2017-12-07,8.4906
2017-12-08,-2.6087
2017-12-11,-1.75
2017-12-12,12.6863
2017-12-13,-7.2581
2017-12-14,-0.0783
2017-12-15,0.0783
