ticker,KRP US Equity
2017-06-27,0.2506
2017-06-28,-0.7813
2017-06-29,4.6929
2017-06-30,1.2635
2017-07-03,-1.5449000000000002
2017-07-05,-1.207
2017-07-06,0.7941
2017-07-07,0.1818
2017-07-10,-0.7864
2017-07-11,1.5854
2017-07-12,-3.4214
2017-07-13,-1.5537999999999998
2017-07-14,2.3359
2017-07-17,0.8643
2017-07-18,-1.7743
2017-07-19,1.9303
2017-07-20,-2.0159
2017-07-21,-0.1247
2017-07-24,2.0911
2017-07-25,-1.3146
2017-07-26,-0.7435
2017-07-27,-0.4994
2017-07-28,0.6901
2017-07-31,1.2461
2017-08-01,-0.9231
2017-08-02,-1.9255
2017-08-03,0.4427
2017-08-04,0.6433
2017-08-07,-1.5964
2017-08-08,3.634
2017-08-09,-4.258
2017-08-10,1.6351
2017-08-11,2.6384
2017-08-14,-0.1254
2017-08-15,-2.1343
2017-08-16,2.6235
2017-08-17,-1.0563
2017-08-18,0.0632
2017-08-21,-0.0631
2017-08-22,-2.7164
2017-08-23,1.9481000000000002
2017-08-24,-1.2739
2017-08-25,0.4516
2017-08-28,3.0186
2017-08-29,-2.182
2017-08-30,-1.211
2017-08-31,1.2258
2017-09-01,-1.211
2017-09-05,2.5806
2017-09-06,0.1258
2017-09-07,0.0628
2017-09-08,0.4394
2017-09-11,-1.125
2017-09-12,-0.4425
2017-09-13,1.0159
2017-09-14,-2.3256
2017-09-15,2.3810000000000002
2017-09-18,-1.4771
2017-09-19,0.4785
2017-09-20,1.2698
2017-09-21,-1.5674000000000001
2017-09-22,0.7643
2017-09-25,-1.0114
2017-09-26,0.5747
2017-09-27,0.3175
2017-09-28,-0.3165
2017-09-29,0.1905
2017-10-02,0.2535
2017-10-03,0.1896
2017-10-04,0.4416
2017-10-05,0.1884
2017-10-06,-0.3135
2017-10-09,2.5157
2017-10-10,2.5153
2017-10-11,0.0598
2017-10-12,0.1794
2017-10-13,-1.1343
2017-10-16,0.2415
2017-10-17,1.7469999999999999
2017-10-18,-0.8289
2017-10-19,0.4776
2017-10-23,0.713
2017-10-24,0.177
2017-10-25,0.1178
2017-10-26,-0.4706
2017-10-27,-3.1324
2017-10-30,3.0506
2017-10-31,0.6513
2017-11-01,-0.2941
2017-11-02,0.118
2017-11-03,1.5321
2017-11-06,-0.0591
2017-11-07,0.3548
2017-11-08,-0.5893
2017-11-09,0.7706
2017-11-10,-0.4706
2017-11-13,-0.3546
2017-11-14,-2.5504
2017-11-15,3.2009
2017-11-16,-2.3939
2017-11-17,2.719
2017-11-20,-0.5882
2017-11-21,0.5917
2017-11-22,-1.1764999999999999
2017-11-24,1.1905000000000001
2017-11-27,-1.1176
2017-11-28,0.5354
2017-11-29,0.2959
2017-11-30,-1.1799
2017-12-01,0.4776
2017-12-04,-1.0648
2017-12-05,-0.1646
2017-12-06,-1.8853
2017-12-07,1.1588
2017-12-08,1.5207000000000002
2017-12-11,3.8806000000000003
2017-12-12,-7.4707
2017-12-13,1.5528
2017-12-14,0.0
2017-12-15,0.9174
2017-12-18,-1.9394
2017-12-19,1.9778
2017-12-20,-2.6667
2017-12-21,1.0585
2017-12-22,0.4313
2017-12-26,-1.1656
2017-12-27,-0.3724
2017-12-28,-0.3115
2017-12-29,1.5625
2018-01-02,0.8615
2018-01-03,-0.4881
2018-01-04,-0.0613
2018-01-05,-0.2454
2018-01-08,1.1685
2018-01-09,-0.7295
2018-01-10,-1.3166
2018-01-11,2.0788
2018-01-12,-0.304
2018-01-16,2.1341
2018-01-17,-1.194
2018-01-18,2.1752
2018-01-19,0.1774
2018-01-22,3.1877
2018-01-23,1.2586
2018-01-24,0.339
2018-01-25,1.5203
2018-01-26,3.7715
2018-01-29,2.6189
2018-01-30,-0.5208
2018-01-31,1.1518
2018-02-01,4.2443
2018-02-02,-2.1415
2018-02-05,-6.1328
2018-02-06,1.8378
2018-02-07,-1.5693000000000001
2018-02-08,-7.6416
2018-02-09,3.6905
2018-02-12,6.0276
2018-02-13,1.9491
2018-02-14,-2.0181
2018-02-15,-1.355
2018-02-16,-3.8462
2018-02-20,0.6286
2018-02-21,3.5775
2018-02-22,3.6184
2018-02-23,4.709
2018-02-26,0.758
2018-02-27,-0.9529
2018-02-28,-3.7975
2018-03-01,2.6316
2018-03-02,-6.6154
2018-03-05,4.3383
2018-03-06,-1.3158
2018-03-07,0.0533
2018-03-08,0.1599
2018-03-09,0.0532
2018-03-12,-0.1596
2018-03-13,-3.0368
2018-03-14,0.0
2018-03-15,-0.5495
2018-03-16,1.6575
2018-03-19,0.0
2018-03-20,-2.0652
2018-03-21,-0.3885
2018-03-22,0.2786
2018-03-23,-0.2778
2018-03-26,0.2786
2018-03-27,-0.2778
2018-03-28,0.0
2018-03-29,5.8496
2018-04-02,-0.5263
2018-04-03,3.1746
2018-04-04,-0.0513
2018-04-05,-1.1801
2018-04-06,0.4154
2018-04-09,-1.758
2018-04-10,0.5263
2018-04-11,-0.5236
2018-04-12,1.3158
2018-04-13,-0.2597
2018-04-16,0.1563
2018-04-17,-0.676
2018-04-18,2.0942
2018-04-19,-1.2821
2018-04-20,-1.2987
2018-04-23,-6.6842
2018-04-24,1.5228000000000002
2018-04-25,-0.0556
2018-04-26,-0.1112
2018-04-27,-0.946
2018-04-30,-0.2809
2018-05-01,0.2817
2018-05-02,1.1236
2018-05-03,-0.5556
2018-05-04,0.0559
2018-05-07,-0.2287
2018-05-08,-1.8911
2018-05-09,2.2196
2018-05-10,1.3143
2018-05-11,5.4146
2018-05-14,1.3911
2018-05-15,-1.6359
2018-05-16,-0.1609
2018-05-17,2.7942
2018-05-18,1.9341
2018-05-21,-0.1026
2018-05-22,-0.4107
2018-05-23,0.5155
2018-05-24,-0.0513
2018-05-25,-0.4618
2018-05-29,8.2474
2018-05-30,-0.9524
2018-05-31,5.5288
2018-06-01,2.2779
2018-06-04,0.2227
2018-06-05,-1.1111
2018-06-06,-4.764
2018-06-07,4.2945
2018-06-08,0.905
2018-06-11,0.0
2018-06-12,-0.5381
2018-06-13,-2.5248
2018-06-14,2.1277
2018-06-15,-1.2681
2018-06-18,0.0
2018-06-19,0.9174
2018-06-20,-0.0455
2018-06-21,0.091
2018-06-22,4.4071
2018-06-25,-3.0461
2018-06-26,3.2316
2018-06-27,-1.087
2018-06-28,0.7912
2018-06-29,-3.9686
2018-07-02,-0.1362
2018-07-03,0.0455
2018-07-05,-0.5909
2018-07-06,-0.1372
2018-07-09,2.0147
2018-07-10,7.3609
2018-07-11,-3.01
2018-07-12,1.4655
2018-07-13,-0.8496
2018-07-16,-2.0994
2018-07-17,-2.1882
2018-07-18,0.5369
2018-07-19,-0.5785
2018-07-20,-0.6267
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,2.6577
2018-07-26,0.9215
2018-07-27,-1.913
2018-07-30,-2.039
2018-07-31,1.3575
2018-08-01,0.0
2018-08-02,-0.6696
2018-08-03,0.5843
2018-08-06,-0.6834
2018-08-07,-1.1468
2018-08-08,2.9698
2018-08-09,-3.3348
2018-08-10,-0.7925
2018-08-13,-3.1955
2018-08-14,1.9417
2018-08-15,-1.2857
2018-08-16,1.2542
2018-08-17,-0.5717
2018-08-20,1.3896
2018-08-21,-0.7561
2018-08-22,-2.3810000000000002
2018-08-23,2.2439
2018-08-24,-1.2405
2018-08-27,-0.2899
2018-08-28,0.5329
2018-08-29,3.759
2018-08-30,2.1366
2018-08-31,3.0468
2018-09-04,-0.8385
2018-09-05,-2.2252
2018-09-06,0.9558
2018-09-07,0.7665
2018-09-10,5.1454
2018-09-11,-0.9787
2018-09-12,-1.3752
2018-09-13,-0.8715
2018-09-14,1.0989
2018-09-17,-3.4783
2018-09-18,-0.2252
2018-09-19,-0.1806
2018-09-20,-0.0452
2018-09-21,0.2262
2018-09-24,0.0
2018-09-25,-0.0451
2018-09-26,-5.1491
2018-09-27,-6.6667
2018-09-28,0.102
2018-10-01,-0.051
2018-10-02,0.357
2018-10-03,4.7256
2018-10-04,-3.1053
2018-10-05,-1.9029
2018-10-08,-1.8887
2018-10-09,1.5609
2018-10-10,-3.9959
2018-10-11,2.0811
2018-10-12,-0.7318
2018-10-15,-0.0527
2018-10-16,2.7397
2018-10-17,-0.1026
2018-10-18,-2.5667
2018-10-19,-1.8967
2018-10-22,1.2889
2018-10-23,3.0753
2018-10-24,0.8745
2018-10-25,-1.2239
2018-10-26,-2.8911
2018-10-29,1.4886
2018-10-30,-0.7334
2018-10-31,4.4855
2018-11-01,0.0
2018-11-02,-2.9293
2018-11-05,-0.3197
2018-11-06,-1.6569
2018-11-07,1.1957
2018-11-08,-0.4296
2018-11-09,-3.452
2018-11-12,0.5587
2018-11-13,-2.0
2018-11-14,-0.1134
2018-11-15,-0.5675
2018-11-16,5.5936
2018-11-19,-4.7568
2018-11-20,-5.8456
2018-11-21,2.17
2018-11-23,-1.0619
2018-11-26,-0.1193
2018-11-27,-0.2985
2018-11-28,-1.4371
2018-11-29,2.3086
2018-11-30,8.6698
2018-12-03,1.0383
2018-12-04,-2.596
2018-12-06,-2.1655
2018-12-07,-2.3269
2018-12-10,-1.4526
2018-12-11,-2.3585
2018-12-12,0.4227
2018-12-13,0.4209
2018-12-14,-1.7964
2018-12-17,-7.1341
2018-12-18,-1.5102
2018-12-19,-1.8
2018-12-20,-5.9742
2018-12-21,-3.9711
2018-12-24,4.6617
2018-12-26,1.3649
2018-12-27,-5.8115
2018-12-28,-0.3762
2018-12-31,2.568
2019-01-02,3.0928
2019-01-03,-4.9286
2019-01-04,4.8835
2019-01-07,5.8739
2019-01-08,0.3383
2019-01-09,1.0789
2019-01-10,1.3342
2019-01-11,-0.9875
2019-01-14,0.133
2019-01-15,-0.7968
2019-01-16,1.004
2019-01-17,1.4579
2019-01-18,0.9798
2019-01-22,4.0103
2019-01-23,-0.0622
2019-01-24,0.4978
2019-01-25,2.1672
2019-01-28,1.2121
2019-01-29,-2.8743
2019-01-30,2.9593
2019-01-31,2.4551
2019-02-01,-0.2338
2019-02-04,-0.12
2019-02-05,-1.4414
2019-02-06,-1.8891
2019-02-07,1.3665
2019-02-08,3.9828
2019-02-11,0.9428
2019-02-12,2.2767
2019-02-13,2.6256
2019-02-14,1.2236
2019-02-15,1.0989
2019-02-19,-1.6303999999999998
2019-02-20,0.2762
2019-02-21,-1.5427
2019-02-22,0.3917
2019-02-25,-0.5017
2019-02-26,-0.056
2019-02-27,-1.3453
2019-02-28,-0.5682
2019-03-01,1.3714
2019-03-04,-0.3382
2019-03-05,1.4706000000000001
2019-03-06,-2.4526
2019-03-07,0.5714
2019-03-08,0.625
2019-03-11,-0.6211
2019-03-12,3.2955
2019-03-13,-0.7151
2019-03-14,0.554
2019-03-15,0.6061
2019-03-18,0.2191
2019-03-19,-0.2732
2019-03-20,0.7671
2019-03-21,-0.2175
2019-03-22,-0.327
2019-03-25,-0.2187
2019-03-26,0.7671
2019-03-27,0.7613
2019-03-28,-3.0221
2019-03-29,1.6694
2019-04-01,0.7663
2019-04-02,-1.0864
2019-04-03,-2.5261
2019-04-04,-1.2958
2019-04-05,1.9977
2019-04-08,-0.2798
2019-04-09,-0.2245
2019-04-10,0.2812
2019-04-11,-0.1683
2019-04-12,-0.8427
2019-04-15,2.8895
2019-04-16,-0.7159
2019-04-17,-0.7765
2019-04-18,-0.0559
2019-04-22,0.6711
2019-04-23,0.4444
2019-04-24,-0.719
2019-04-25,0.0
2019-04-26,-1.9499
2019-04-29,0.2841
2019-04-30,0.7932
2019-05-01,-7.2513
2019-05-02,0.6667
2019-05-03,2.5286
2019-05-06,1.3205
2019-05-07,-3.1398
2019-05-08,-0.3058
2019-05-09,1.8405
2019-05-10,-0.0602
2019-05-13,0.7836
2019-05-14,7.2967
2019-05-15,1.1706
2019-05-16,0.0
2019-05-17,-0.2204
2019-05-20,0.9387
2019-05-21,0.9847
2019-05-22,-2.221
2019-05-23,0.0
2019-05-24,-0.6648
2019-05-28,-1.0597
2019-05-29,-4.3405000000000005
2019-05-30,0.1179
2019-05-31,-0.4709
2019-06-03,-1.301
2019-06-04,-0.2996
2019-06-05,-4.6274
2019-06-06,3.6547
2019-06-07,-2.2492
2019-06-10,2.301
2019-06-11,-1.6413
2019-06-12,-0.1854
2019-06-13,0.6192
2019-06-14,-1.8462
2019-06-17,0.3135
2019-06-18,0.1875
2019-06-19,0.1871
2019-06-20,-2.1793
2019-06-21,0.5729
2019-06-24,-1.5190000000000001
2019-06-25,2.892
2019-06-26,0.5621
2019-06-27,1.0559
2019-06-28,-0.7376
2019-07-01,-0.3096
2019-07-02,-2.1118
2019-07-03,-0.698
2019-07-05,2.5559
2019-07-08,-1.1838
2019-07-09,0.9458
2019-07-10,1.4365999999999999
2019-07-11,-2.5246
2019-07-12,0.379
2019-07-15,1.0069
2019-07-16,0.0
2019-07-17,-0.8723
2019-07-18,0.2514
2019-07-19,0.7524
2019-07-22,-0.2489
2019-07-23,0.1248
2019-07-24,-0.3115
2019-07-25,-1.5625
2019-07-26,2.2222
2019-07-29,-0.3106
2019-07-30,0.9346
2019-07-31,-0.9259
2019-08-01,-3.3645
2019-08-02,0.3224
2019-08-05,-7.6467
2019-08-06,-1.2134
2019-08-07,0.0723
2019-08-08,4.9818999999999996
2019-08-09,0.2063
2019-08-12,1.5786
2019-08-13,-1.4865
2019-08-14,-0.6173
2019-08-15,-0.5521
2019-08-16,2.0819
2019-08-19,2.6513
2019-08-20,0.3974
2019-08-21,-0.1319
2019-08-22,-1.6513
2019-08-23,-2.2834
2019-08-26,0.3436
2019-08-27,0.2055
2019-08-28,2.8025
2019-08-29,0.0665
2019-08-30,1.794
2019-09-03,-3.1332
2019-09-04,2.4259
2019-09-05,-2.4342
2019-09-06,0.5394
2019-09-09,-1.2072
2019-09-10,-1.1541
2019-09-11,-0.1374
2019-09-12,-0.8253
2019-09-13,-0.8322
2019-09-16,8.1119
2019-09-17,-4.6572
2019-09-18,-0.2714
2019-09-19,-0.6122
2019-09-20,0.8214
2019-09-23,-1.222
2019-09-24,0.3436
2019-09-25,0.0
2019-09-26,1.0274
2019-09-27,-0.8814
2019-09-30,0.6156
2019-10-01,-2.5833
2019-10-02,-3.2798
2019-10-03,-0.5772
2019-10-04,3.9913
2019-10-07,0.4187
2019-10-08,-0.417
2019-10-09,-1.1863
2019-10-10,1.2006000000000001
2019-10-11,2.3029
2019-10-14,-3.206
2019-10-15,0.6342
2019-10-16,-2.1008
2019-10-17,-1.7883
2019-10-18,1.1653
2019-10-21,-0.7199
2019-10-22,0.5076
2019-10-23,-0.0722
2019-10-24,-0.2166
2019-10-25,-1.0854
2019-10-28,0.5121
2019-10-29,0.7278
2019-10-30,2.1676
2019-10-31,-0.5658
2019-11-01,2.1337
2019-11-04,4.5194
2019-11-05,-1.51
2019-11-06,-5.0871
2019-11-07,4.8458
2019-11-08,0.0
2019-11-11,0.8403
2019-11-12,-3.2639
2019-11-13,0.5025
2019-11-14,0.2857
2019-11-15,0.0
2019-11-18,1.2821
2019-11-19,-4.0788
2019-11-20,0.5865
2019-11-21,1.3848
2019-11-22,-0.1438
2019-11-25,0.7919
2019-11-26,-0.7143
2019-11-27,0.7194
2019-11-29,2.8571
2019-12-02,6.9444
2019-12-03,1.7532
2019-12-04,5.6796
2019-12-05,-3.3816
2019-12-06,0.6875
2019-12-09,0.869
2019-12-10,2.1538
2019-12-11,0.6024
2019-12-12,0.1796
2019-12-13,-1.4344999999999999
2019-12-16,1.8799000000000001
2019-12-17,0.2976
2019-12-18,-0.8902
2019-12-19,1.3772
2019-12-20,-1.0041
2019-12-23,0.537
2019-12-24,0.5341
2019-12-26,-0.3542
2019-12-27,0.5332
2019-12-30,-0.825
2019-12-31,1.0101
2020-01-02,-0.8824
2020-01-03,0.9496
2020-01-06,2.0576
2020-01-07,-0.2304
2020-01-08,-3.4065
2020-01-09,3.8255
2020-01-10,-9.3264
2020-01-13,0.4444
2020-01-14,-1.0114
2020-01-15,-1.0217
2020-01-16,0.2581
2020-01-17,0.2574
2020-01-21,-1.1553
2020-01-22,0.9091
2020-01-23,0.0
2020-01-24,0.1287
2020-01-27,-1.0925
2020-01-28,-0.065
2020-01-29,-1.3004
2020-01-30,-0.1318
2020-01-31,-3.6939
2020-02-03,-2.0394
2020-02-04,0.9332
2020-02-05,2.9161
2020-02-06,-3.179
2020-02-07,-2.2127
2020-02-10,-1.4599
2020-02-11,3.3333
2020-02-12,0.7168
2020-02-13,-0.7117
2020-02-14,-0.7885
2020-02-18,-0.6503
2020-02-19,0.7273
2020-02-20,-1.444
2020-02-21,-1.3919000000000001
2020-02-24,-4.9033999999999995
2020-02-25,-7.1094
2020-02-26,-1.5139
2020-02-27,-4.7822
2020-02-28,3.4978
2020-03-02,-2.5997
2020-03-03,-0.9786
2020-03-04,-2.1563
2020-03-05,-1.3774
2020-03-06,-6.1453
2020-03-09,-10.4167
2020-03-10,0.8859
2020-03-11,-8.0132
2020-03-12,-10.0239
2020-03-13,1.5915
2020-03-16,-16.9713
2020-03-17,-7.8616
2020-03-18,-27.4744
2020-03-19,2.3529
2020-03-20,-3.2184
2020-03-23,-8.3135
2020-03-24,25.6477
2020-03-25,10.3093
2020-03-26,32.3364
2020-03-27,-16.3842
2020-03-30,1.5203
2020-03-31,-2.995
2020-04-01,-4.2882
2020-04-02,6.8100000000000005
2020-04-03,5.5369
2020-04-06,-5.0874
2020-04-07,-1.34
2020-04-08,8.6587
2020-04-09,4.2187
2020-04-13,-10.045
2020-04-14,-1.1667
2020-04-15,-7.5885
2020-04-16,2.0073
2020-04-17,6.619
2020-04-20,-6.8792
2020-04-21,-3.2432
2020-04-22,1.1173
2020-04-23,2.7624
2020-04-24,14.1577
2020-04-27,3.6107
2020-04-28,3.0303
2020-04-29,18.5294
2020-04-30,-1.737
2020-05-01,-6.3131
2020-05-04,3.4483
2020-05-05,-2.6667
2020-05-06,-7.5342
2020-05-07,-2.0741
2020-05-08,-1.059
2020-05-11,-0.4587
2020-05-12,-1.8433000000000002
2020-05-13,-2.6604
2020-05-14,-2.7331
2020-05-15,4.2975
2020-05-18,6.6561
2020-05-19,0.1486
2020-05-20,0.7418
2020-05-21,6.4801
2020-05-22,-1.5213999999999999
2020-05-26,3.0899
2020-05-27,1.0899
2020-05-28,-1.0782
2020-05-29,-6.5395
2020-06-01,1.312
2020-06-02,7.9137
2020-06-03,17.4667
2020-06-04,-3.2917
2020-06-05,11.6197
2020-06-08,9.7792
2020-06-09,-2.0115
2020-06-10,-9.1887
2020-06-11,-9.5802
2020-06-12,6.4286
2020-06-15,-0.2237
2020-06-16,-1.2332
2020-06-17,-4.7673
2020-06-18,1.0727
2020-06-19,0.9434
2020-06-22,-0.9346
2020-06-23,3.8914999999999997
2020-06-24,-7.2645
2020-06-25,-0.1224
2020-06-26,2.3284000000000002
2020-06-29,-1.1976
2020-06-30,4.2424
2020-07-01,-4.0698
2020-07-02,1.697
2020-07-06,0.2384
2020-07-07,-1.0702
2020-07-08,-0.4808
2020-07-09,-1.2077
2020-07-10,3.1785
2020-07-13,-0.1185
2020-07-14,-1.7793999999999999
2020-07-15,3.1401
2020-07-16,0.8197
2020-07-17,-0.3484
2020-07-20,-0.3497
2020-07-21,4.2105
2020-07-22,-0.5612
2020-07-23,-0.7901
2020-07-24,0.7964
2020-07-27,-1.2415
2020-07-28,-1.3714
2020-07-29,5.9096
2020-07-30,-2.407
2020-07-31,-0.6726
