ticker,LITE US Equity
2015-12-10,-2.8344
2015-12-11,4.0942
2015-12-14,-2.9007
2015-12-15,2.4304
2015-12-16,6.5744
2015-12-17,1.2059
2015-12-18,-3.5747
2015-12-21,-0.1901
2015-12-22,-1.0476
2015-12-23,1.1068
2015-12-24,-1.0947
2015-12-28,2.9836
2015-12-29,2.8037
2015-12-30,2.5455
2015-12-31,-2.3936
2016-01-04,1.4078
2016-01-05,-3.5378
2016-01-06,0.4643
2016-01-07,-5.037
2016-01-08,-4.8175
2016-01-11,0.3579
2016-01-12,-0.2547
2016-01-13,0.2043
2016-01-14,-1.5291000000000001
2016-01-15,0.4658
2016-01-19,-2.1638
2016-01-20,-0.8952
2016-01-21,-0.0531
2016-01-22,4.4125
2016-01-25,-0.9674
2016-01-26,2.7249
2016-01-27,-1.4515
2016-01-28,-0.4571
2016-01-29,0.6633
2016-02-01,3.5479000000000003
2016-02-02,3.3284000000000002
2016-02-03,3.1739
2016-02-04,1.9284
2016-02-05,7.1622
2016-02-08,-0.9668
2016-02-09,-2.3769
2016-02-10,4.2174
2016-02-11,-3.9215999999999998
2016-02-12,0.3474
2016-02-16,3.029
2016-02-17,2.436
2016-02-18,0.0
2016-02-19,-2.132
2016-02-22,1.3825
2016-02-23,-0.4959
2016-02-24,0.7475
2016-02-25,-0.0412
2016-02-26,-1.0309
2016-02-29,0.125
2016-03-01,1.4565000000000001
2016-03-02,3.7326
2016-03-03,-3.2819
2016-03-04,2.1668
2016-03-07,-1.7207
2016-03-08,-3.3388
2016-03-09,2.9065
2016-03-10,0.1637
2016-03-11,3.678
2016-03-14,1.6555
2016-03-15,-2.3653
2016-03-16,0.278
2016-03-17,3.4059
2016-03-18,-0.1149
2016-03-21,3.2209
2016-03-22,-0.2972
2016-03-23,-0.4844
2016-03-24,0.0749
2016-03-28,-1.908
2016-03-29,0.9916
2016-03-30,2.4924
2016-03-31,-0.6264
2016-04-01,-1.4461
2016-04-04,-0.6772
2016-04-05,-0.6061
2016-04-06,1.4482
2016-04-07,0.2254
2016-04-08,2.9234999999999998
2016-04-11,-0.9468
2016-04-12,-3.5294
2016-04-13,0.7241
2016-04-14,2.081
2016-04-15,-0.2224
2016-04-18,-3.6404
2016-04-19,-4.3177
2016-04-20,-0.0403
2016-04-21,0.9674
2016-04-22,2.2754
2016-04-25,-1.0929
2016-04-26,-2.2494
2016-04-27,3.7142
2016-04-28,-0.8174
2016-04-29,-0.7064
2016-05-02,0.7905
2016-05-03,1.9607999999999999
2016-05-04,-3.8462
2016-05-05,-1.3599999999999999
2016-05-06,-0.7705
2016-05-09,-2.3294
2016-05-10,-1.7155
2016-05-11,0.9791
2016-05-12,0.7589
2016-05-13,-1.9247
2016-05-16,-1.1092
2016-05-17,-2.0276
2016-05-18,1.5412
2016-05-19,-5.8543
2016-05-20,3.4546
2016-05-23,-0.1336
2016-05-24,-2.0062
2016-05-25,3.6397
2016-05-26,5.1361
2016-05-27,1.9624000000000001
2016-05-31,3.7674
2016-06-01,0.0789
2016-06-02,-3.4306
2016-06-03,0.1633
2016-06-06,2.3645
2016-06-07,-0.9956
2016-06-08,-0.3218
2016-06-09,-0.4036
2016-06-10,-0.6078
2016-06-13,-1.7122000000000002
2016-06-14,1.5346
2016-06-15,5.433
2016-06-16,-1.3948
2016-06-17,-1.8860999999999999
2016-06-20,-0.3204
2016-06-21,-0.0402
2016-06-22,-1.1254
2016-06-23,2.439
2016-06-24,-3.8491999999999997
2016-06-27,-7.8415
2016-06-28,5.3739
2016-06-29,2.0824
2016-06-30,0.7494
2016-07-01,-2.2727
2016-07-05,-0.6342
2016-07-06,-0.8511
2016-07-07,2.4034
2016-07-08,2.7241999999999997
2016-07-11,0.9792
2016-07-12,0.8081
2016-07-13,-0.8417
2016-07-14,3.3952999999999998
2016-07-15,3.2056
2016-07-18,1.4773
2016-07-19,-1.8664
2016-07-20,3.4234
2016-07-21,-1.6918
2016-07-22,2.8432
2016-07-25,10.8767
2016-07-26,0.7874
2016-07-27,0.6836
2016-07-28,-1.5196
2016-07-29,-0.6894
2016-08-01,0.5289
2016-08-02,-2.9267
2016-08-03,4.2344
2016-08-04,0.39
2016-08-05,1.4243999999999999
2016-08-08,-0.1915
2016-08-09,2.7502
2016-08-10,-0.9648
2016-08-11,-0.0314
2016-08-12,2.8607
2016-08-15,-0.1834
2016-08-16,0.5205
2016-08-17,-2.5282
2016-08-18,7.2188
2016-08-19,0.8452
2016-08-22,-1.6185
2016-08-23,0.4994
2016-08-24,-1.6077
2016-08-25,0.6239
2016-08-26,0.059
2016-08-29,1.8885
2016-08-30,0.0579
2016-08-31,1.6498
2016-09-01,-1.7654
2016-09-02,2.1449
2016-09-06,2.8661
2016-09-07,3.0345
2016-09-08,0.6693
2016-09-09,-3.1117
2016-09-12,2.5254
2016-09-13,-0.4284
2016-09-14,2.9847
2016-09-15,2.2193
2016-09-16,0.1533
2016-09-19,3.4175
2016-09-20,-1.6768999999999998
2016-09-21,1.1287
2016-09-22,3.6458
2016-09-23,-1.9622000000000002
2016-09-26,0.0244
2016-09-27,2.0986
2016-09-28,0.3585
2016-09-29,-1.5004
2016-09-30,0.9913
2016-10-03,-0.7661
2016-10-04,1.6164
2016-10-05,2.9677
2016-10-06,2.5594
2016-10-07,-0.5396
2016-10-10,0.5877
2016-10-11,-8.4719
2016-10-12,0.5892
2016-10-13,-0.5858
2016-10-14,-0.6384
2016-10-17,-0.5436
2016-10-18,0.3478
2016-10-19,0.619
2016-10-20,0.9843
2016-10-21,-1.5594999999999999
2016-10-24,2.4752
2016-10-25,-1.3285
2016-10-26,-0.4896
2016-10-27,-4.305
2016-10-28,-3.7275
2016-10-31,-10.2804
2016-11-01,6.5476
2016-11-02,-0.5587
2016-11-03,-0.4213
2016-11-04,-2.9619
2016-11-07,4.2151
2016-11-08,1.8131
2016-11-09,0.0
2016-11-10,-4.9315
2016-11-11,5.4755
2016-11-14,2.3224
2016-11-15,3.6048
2016-11-16,4.768
2016-11-17,2.214
2016-11-18,1.5644
2016-11-21,-4.0284
2016-11-22,1.4815
2016-11-23,0.4866
2016-11-25,-0.2421
2016-11-28,0.2427
2016-11-29,0.1211
2016-11-30,-3.023
2016-12-01,-5.7357
2016-12-02,-2.1164
2016-12-05,6.7568
2016-12-06,1.2658
2016-12-07,-1.0
2016-12-08,9.8485
2016-12-09,-2.5286999999999997
2016-12-12,-1.8868
2016-12-13,-2.6442
2016-12-14,-3.9506
2016-12-15,3.3419
2016-12-16,-2.7363
2016-12-19,2.1739
2016-12-20,0.6258
2016-12-21,0.2488
2016-12-22,-0.9926
2016-12-23,1.5038
2016-12-27,1.6049
2016-12-28,-4.2527
2016-12-29,-0.2538
2016-12-30,-1.6539000000000001
2017-01-03,-3.4929
2017-01-04,0.8043
2017-01-05,-2.1277
2017-01-06,-0.6793
2017-01-09,-0.5472
2017-01-10,3.1637
2017-01-11,-2.5333
2017-01-12,-1.3679999999999999
2017-01-13,0.8322
2017-01-17,-3.989
2017-01-18,-0.5731
2017-01-19,1.1527
2017-01-20,0.1425
2017-01-23,-2.1337
2017-01-24,9.593
2017-01-25,2.2546
2017-01-26,-2.0752
2017-01-27,-0.9272
2017-01-30,-1.738
2017-01-31,3.2653
2017-02-01,0.3953
2017-02-02,-0.6562
2017-02-03,2.642
2017-02-06,-0.1287
2017-02-07,3.6082
2017-02-08,14.0547
2017-02-09,1.6358000000000001
2017-02-10,1.8239999999999998
2017-02-13,4.4257
2017-02-14,1.9173
2017-02-15,-2.0792
2017-02-16,4.8534
2017-02-17,-1.4465
2017-02-21,2.8376
2017-02-22,-5.5186
2017-02-23,-1.9134
2017-02-24,-1.8479999999999999
2017-02-27,-2.8243
2017-02-28,-1.1841
2017-03-01,4.3573
2017-03-02,-4.4885
2017-03-03,2.0765
2017-03-06,1.0707
2017-03-07,-1.4830999999999999
2017-03-08,-2.1505
2017-03-09,0.7692
2017-03-10,-0.1091
2017-03-13,-2.0742
2017-03-14,-3.9019
2017-03-15,5.9165
2017-03-16,7.1194
2017-03-17,1.1247
2017-03-20,-0.5056
2017-03-21,-1.5244
2017-03-22,6.192
2017-03-23,0.0972
2017-03-24,3.8834999999999997
2017-03-27,1.215
2017-03-28,1.0157
2017-03-29,-2.1024
2017-03-30,0.2801
2017-03-31,-0.6518
2017-04-03,-3.4677
2017-04-04,-2.0388
2017-04-05,-4.9554
2017-04-06,2.1898
2017-04-07,-1.6327
2017-04-10,-2.1784
2017-04-11,-3.0753
2017-04-12,-3.1729
2017-04-13,-0.339
2017-04-17,2.0408
2017-04-18,0.6667
2017-04-19,-5.1876
2017-04-20,2.2119
2017-04-21,2.9613
2017-04-24,4.9779
2017-04-25,-0.2107
2017-04-26,-8.0253
2017-04-27,0.5741
2017-04-28,-2.3973
2017-05-01,2.2222
2017-05-02,-2.1739
2017-05-03,0.0
2017-05-04,9.9415
2017-05-05,5.2128
2017-05-08,0.1011
2017-05-09,3.7374
2017-05-10,2.8238
2017-05-11,-2.2727
2017-05-12,3.4884
2017-05-15,2.1536
2017-05-16,3.6664
2017-05-17,-7.9576
2017-05-18,1.9212
2017-05-19,0.5655
2017-05-22,7.4977
2017-05-23,-0.8718
2017-05-24,-1.1434
2017-05-25,0.4448
2017-05-26,3.6315
2017-05-30,0.0
2017-05-31,-2.4786
2017-06-01,2.6292999999999997
2017-06-02,-0.427
2017-06-05,-0.8576
2017-06-06,8.737
2017-06-07,1.0342
2017-06-08,2.5197000000000003
2017-06-09,-7.0661
2017-06-12,0.8264
2017-06-13,2.541
2017-06-14,-0.6395
2017-06-15,-0.9654
2017-06-16,2.5183
2017-06-19,-0.3962
2017-06-20,-0.6364
2017-06-21,0.0801
2017-06-22,-0.08
2017-06-23,2.482
2017-06-26,-2.1094
2017-06-27,-5.2674
2017-06-28,1.4322
2017-06-29,-4.8173
2017-06-30,-0.4363
2017-07-03,1.4899
2017-07-05,0.6045
2017-07-06,0.4292
2017-07-07,5.2991
2017-07-10,0.0
2017-07-11,-0.4058
2017-07-12,-1.63
2017-07-13,6.1309
2017-07-14,-0.3903
2017-07-17,-3.8401
2017-07-18,-1.0594999999999999
2017-07-19,1.4003
2017-07-20,-1.7872
2017-07-21,4.7974
2017-07-24,7.2612
2017-07-25,-1.4717
2017-07-26,-3.062
2017-07-27,-4.6225000000000005
2017-07-28,0.0
2017-07-31,1.1309
2017-08-01,1.7572
2017-08-02,-3.1397
2017-08-03,1.2156
2017-08-04,-5.7646
2017-08-07,-0.1699
2017-08-08,0.8511
2017-08-09,-3.1224
2017-08-10,-7.5784
2017-08-11,-2.0735
2017-08-14,4.1386
2017-08-15,-2.0333
2017-08-16,0.0
2017-08-17,-3.1132
2017-08-18,1.2658
2017-08-21,-1.7308
2017-08-22,6.3601
2017-08-23,3.0359
2017-08-24,2.5893
2017-08-25,-1.3054999999999999
2017-08-28,-0.1764
2017-08-29,-1.0601
2017-08-30,1.4285999999999999
2017-08-31,0.088
2017-09-01,0.7036
2017-09-05,1.6594
2017-09-06,-0.6014
2017-09-07,-0.7779
2017-09-08,-1.7422
2017-09-11,3.7234
2017-09-12,-2.1368
2017-09-13,2.7074
2017-09-14,-3.0612
2017-09-15,0.4386
2017-09-18,3.6681
2017-09-19,-0.1685
2017-09-20,-4.3882
2017-09-21,-2.8244
2017-09-22,0.0908
2017-09-25,-5.8076
2017-09-26,-2.1195
2017-09-27,8.2677
2017-09-28,0.3636
2017-09-29,-1.5399
2017-10-02,2.2999
2017-10-03,-1.8885
2017-10-04,2.7498
2017-10-05,-1.3381
2017-10-06,5.9675
2017-10-09,0.0
2017-10-10,-1.3652
2017-10-11,0.346
2017-10-12,1.6379000000000001
2017-10-13,-2.1204
2017-10-16,-3.3795
2017-10-17,0.6278
2017-10-18,0.713
2017-10-19,-0.7965
2017-10-20,-0.1784
2017-10-23,6.345
2017-10-24,6.0504
2017-10-25,-2.7734
2017-10-26,0.489
2017-10-27,1.541
2017-10-30,3.4345
2017-10-31,-2.471
2017-11-01,0.0792
2017-11-02,-6.8829
2017-11-03,0.7647
2017-11-06,-3.204
2017-11-07,-2.439
2017-11-08,2.4107
2017-11-09,-3.313
2017-11-10,3.0658
2017-11-13,0.8749
2017-11-14,-3.209
2017-11-15,1.1649
2017-11-16,2.1258
2017-11-17,-0.2602
2017-11-20,0.7826
2017-11-21,2.3727
2017-11-22,1.5592000000000001
2017-11-24,0.083
2017-11-27,-3.5655
2017-11-28,-1.4617
2017-11-29,-5.5846
2017-11-30,-0.0924
2017-12-01,-3.3302
2017-12-04,-9.7608
2017-12-05,0.0
2017-12-06,-1.5907
2017-12-07,4.6336
2017-12-08,2.1627
2017-12-11,7.8629
2017-12-12,-3.271
2017-12-13,-2.8502
2017-12-14,1.2929
2017-12-15,2.4055
2017-12-18,0.3835
2017-12-19,2.0057
2017-12-20,0.9363
2017-12-21,-1.0204
2017-12-22,-1.0309
2017-12-26,-5.8712
2017-12-27,0.7042
2017-12-28,-1.998
2017-12-29,-0.3058
2018-01-02,2.5562
2018-01-03,1.4955
2018-01-04,-1.3752
2018-01-05,1.7928
2018-01-08,1.272
2018-01-09,-2.5121
2018-01-10,2.3786
2018-01-11,2.6137
2018-01-12,0.3774
2018-01-16,-2.9135
2018-01-17,-0.2904
2018-01-18,0.3883
2018-01-19,-5.5126
2018-01-22,-7.4719
2018-01-23,-2.4336
2018-01-24,0.7937
2018-01-25,0.1125
2018-01-26,-0.5618
2018-01-29,0.226
2018-01-30,1.3529
2018-01-31,3.0033
2018-02-01,3.4557
2018-02-02,-6.3674
2018-02-05,-5.0167
2018-02-06,21.2441
2018-02-07,3.7754
2018-02-08,3.3582
2018-02-09,3.2491
2018-02-12,-0.5245
2018-02-13,1.1424
2018-02-14,-0.7819
2018-02-15,2.3643
2018-02-16,1.0265
2018-02-20,-0.508
2018-02-21,0.0851
2018-02-22,-1.1905000000000001
2018-02-23,2.2375
2018-02-26,1.936
2018-02-27,-0.7432
2018-02-28,1.4975
2018-03-01,0.9016
2018-03-02,2.8026
2018-03-05,0.9878
2018-03-06,2.1909
2018-03-07,0.0
2018-03-08,0.0766
2018-03-09,5.5471
2018-03-12,4.3856
2018-03-13,-0.1389
2018-03-14,1.8081
2018-03-15,-2.7321999999999997
2018-03-16,-1.7556
2018-03-19,-1.2866
2018-03-20,0.5069
2018-03-21,0.5764
2018-03-22,-1.0745
2018-03-23,-2.462
2018-03-26,0.8909
2018-03-27,-2.2811
2018-03-28,-6.3253
2018-03-29,2.5723000000000003
2018-04-02,-3.605
2018-04-03,-1.7886
2018-04-04,3.1457
2018-04-05,-2.8891999999999998
2018-04-06,-2.2314
2018-04-09,0.2536
2018-04-10,2.4452
2018-04-11,4.5267
2018-04-12,1.1811
2018-04-13,0.0778
2018-04-16,-9.0591
2018-04-17,5.9427
2018-04-18,1.7755999999999998
2018-04-19,-4.7581
2018-04-20,-1.9983
2018-04-23,-7.4766
2018-04-24,1.8365
2018-04-25,-7.6646
2018-04-26,1.1719
2018-04-27,-3.0888
2018-04-30,0.498
2018-05-01,4.3608
2018-05-02,11.1111
2018-05-03,0.1709
2018-05-04,0.5973
2018-05-07,4.2409
2018-05-08,3.4173999999999998
2018-05-09,0.1574
2018-05-10,-0.4713
2018-05-11,-0.3946
2018-05-14,2.2187
2018-05-15,-1.4729
2018-05-16,0.1574
2018-05-17,-1.414
2018-05-18,-0.5578
2018-05-21,0.1603
2018-05-22,1.2
2018-05-23,0.0791
2018-05-24,-1.5798
2018-05-25,1.6854
2018-05-29,-0.6314
2018-05-30,-4.8451
2018-05-31,-1.9199000000000002
2018-06-01,4.3404
2018-06-04,-1.1419
2018-06-05,0.33
2018-06-06,0.9046
2018-06-07,-0.4075
2018-06-08,-3.437
2018-06-11,0.0
2018-06-12,1.6101999999999999
2018-06-13,-1.7515
2018-06-14,0.2547
2018-06-15,-3.4716
2018-06-18,0.614
2018-06-19,-2.9643
2018-06-20,1.5274
2018-06-21,2.7434
2018-06-22,-0.6029
2018-06-25,-4.4193999999999996
2018-06-26,3.5358
2018-06-27,-2.014
2018-06-28,1.4298
2018-06-29,2.0264
2018-07-02,1.7271
2018-07-03,-6.5365
2018-07-05,2.2707
2018-07-06,2.9307
2018-07-09,-2.8473
2018-07-10,1.7762
2018-07-11,-2.007
2018-07-12,4.0962
2018-07-13,0.6843
2018-07-16,-1.6992
2018-07-17,2.5065
2018-07-18,0.0
2018-07-19,0.1686
2018-07-20,-8.4175
2018-07-23,0.0
2018-07-24,-2.2978
2018-07-25,0.7526
2018-07-26,2.2409
2018-07-27,-2.8311
2018-07-30,-2.0677
2018-07-31,0.2879
2018-08-01,2.2967
2018-08-02,0.0935
2018-08-03,2.5234
2018-08-06,2.2789
2018-08-07,3.1194
2018-08-08,-2.3336
2018-08-09,3.4513
2018-08-10,0.2566
2018-08-13,-0.5119
2018-08-14,2.2298
2018-08-15,-0.6711
2018-08-16,1.8580999999999999
2018-08-17,-0.5804
2018-08-20,0.3336
2018-08-21,2.8263
2018-08-22,2.1019
2018-08-23,2.2961
2018-08-24,0.774
2018-08-27,1.9969000000000001
2018-08-28,2.6355
2018-08-29,0.9538
2018-08-30,-0.5814
2018-08-31,-0.731
2018-09-04,0.0
2018-09-05,0.2946
2018-09-06,-4.699
2018-09-07,1.3867
2018-09-10,-0.9878
2018-09-11,-5.9094
2018-09-12,-0.9788
2018-09-13,-1.0708
2018-09-14,1.5819999999999999
2018-09-17,-0.082
2018-09-18,-0.9024
2018-09-19,-0.2483
2018-09-20,4.8133
2018-09-21,-2.6128
2018-09-24,1.0569
2018-09-25,0.7241
2018-09-26,-2.1565
2018-09-27,0.0
2018-09-28,-2.1224
2018-10-01,0.3169
2018-10-02,0.1164
2018-10-03,1.5777999999999999
2018-10-04,-2.9431000000000003
2018-10-05,-7.4798
2018-10-08,1.9483000000000001
2018-10-09,2.2683
2018-10-10,-2.934
2018-10-11,2.4469
2018-10-12,2.3885
2018-10-15,0.2401
2018-10-16,5.9719
2018-10-17,0.6943
2018-10-18,-0.2245
2018-10-19,-0.225
2018-10-22,-4.7841000000000005
2018-10-23,-2.1485
2018-10-24,-7.5899
2018-10-25,3.8914999999999997
2018-10-26,-0.018
2018-10-29,-4.4669
2018-10-30,3.2805
2018-10-31,-0.2373
2018-11-01,3.0558
2018-11-02,-7.0668
2018-11-05,1.9679
2018-11-06,3.2415
2018-11-07,3.3031
2018-11-08,2.4596
2018-11-09,-4.0638
2018-11-12,-32.9759
2018-11-13,3.8667
2018-11-14,-0.2567
2018-11-15,5.74
2018-11-16,1.0711
2018-11-19,-5.0096
2018-11-20,1.2424
2018-11-21,0.8765
2018-11-23,-1.0675
2018-11-26,8.0552
2018-11-27,-0.5806
2018-11-28,3.2702999999999998
2018-11-29,0.4071
2018-11-30,0.1802
2018-12-03,7.4207
2018-12-04,-5.5474
2018-12-06,-0.8644
2018-12-07,-6.3045
2018-12-10,3.5552
2018-12-11,1.7742
2018-12-12,1.5621
2018-12-13,-2.2292
2018-12-14,-0.912
2018-12-17,-1.4496
2018-12-18,-1.4242
2018-12-19,-1.1843
2018-12-20,-2.1333
2018-12-21,-6.9802
2018-12-24,-1.1322
2018-12-26,6.7909
2018-12-27,1.4214
2018-12-28,2.2129
2018-12-31,1.0585
2019-01-02,1.3806
2019-01-03,-8.4057
2019-01-04,7.1264
2019-01-07,1.0529
2019-01-08,2.9126
2019-01-09,2.9682
2019-01-10,0.7598
2019-01-11,1.4194
2019-01-14,-0.831
2019-01-15,1.2348
2019-01-16,-0.4792
2019-01-17,0.6785
2019-01-18,2.2391
2019-01-22,-3.6147
2019-01-23,1.478
2019-01-24,3.7826
2019-01-25,2.7231
2019-01-28,-3.5277
2019-01-29,-6.2355
2019-01-30,5.5906
2019-01-31,4.4193
2019-02-01,2.065
2019-02-04,-0.5609
2019-02-05,-4.8147
2019-02-06,-1.0582
2019-02-07,-8.6417
2019-02-08,-0.8897
2019-02-11,4.5358
2019-02-12,0.4294
2019-02-13,2.4302
2019-02-14,0.5053
2019-02-15,1.9672
2019-02-19,0.5145
2019-02-20,2.5164999999999997
2019-02-21,-1.1234
2019-02-22,6.4801
2019-02-25,1.2448
2019-02-26,-0.7806
2019-02-27,-0.4524
2019-02-28,-1.6993
2019-03-01,0.5226
2019-03-04,1.4997
2019-03-05,-5.8117
2019-03-06,-1.9243000000000001
2019-03-07,-1.1943
2019-03-08,1.144
2019-03-11,5.7618
2019-03-12,0.9887
2019-03-13,2.8971
2019-03-14,-0.2524
2019-03-15,4.1464
2019-03-18,-1.5327
2019-03-19,-2.7335000000000003
2019-03-20,-3.0835
2019-03-21,4.9134
2019-03-22,1.4203000000000001
2019-03-25,-1.779
2019-03-26,2.9093999999999998
2019-03-27,2.7523
2019-03-28,0.5284
2019-03-29,2.4832
2019-04-01,1.8748
2019-04-02,0.5208
2019-04-03,1.1917
2019-04-04,0.7851
2019-04-05,-0.5758
2019-04-08,0.6813
2019-04-09,-0.1015
2019-04-10,1.4224999999999999
2019-04-11,-1.6697
2019-04-12,2.9886
2019-04-15,0.1319
2019-04-16,0.0
2019-04-17,-0.9715
2019-04-18,1.0143
2019-04-22,-0.823
2019-04-23,3.0539
2019-04-24,-0.451
2019-04-25,-1.9253
2019-04-26,-0.7093
2019-04-29,1.1962
2019-04-30,1.7403
2019-05-01,-0.1452
2019-05-02,1.1474
2019-05-03,1.8374000000000001
2019-05-06,-3.6869
2019-05-07,-1.8407
2019-05-08,-0.5808
2019-05-09,-0.8513
2019-05-10,-0.4545
2019-05-13,-6.2067
2019-05-14,3.4079
2019-05-15,-1.0462
2019-05-16,-11.5419
2019-05-17,-7.7291
2019-05-20,-4.1019
2019-05-21,3.9172000000000002
2019-05-22,-1.9281000000000001
2019-05-23,-2.474
2019-05-24,0.5889
2019-05-28,-3.3776
2019-05-29,-2.0042
2019-05-30,0.1902
2019-05-31,-3.9402
2019-06-03,1.9521
2019-06-04,6.3257
2019-06-05,-1.8464
2019-06-06,3.2048
2019-06-07,1.2376
2019-06-10,2.6895
2019-06-11,0.9524
2019-06-12,-0.9005
2019-06-13,1.601
2019-06-14,-1.7675
2019-06-17,3.5552
2019-06-18,3.4541
2019-06-19,0.5666
2019-06-20,-0.2213
2019-06-21,-0.4436
2019-06-24,2.856
2019-06-25,-4.8838
2019-06-26,5.3002
2019-06-27,3.0869
2019-06-28,1.8692
2019-07-01,1.9846
2019-07-02,-1.1199
2019-07-03,-0.0557
2019-07-05,-1.2631999999999999
2019-07-08,-2.8222
2019-07-09,1.8393000000000002
2019-07-10,-0.8935
2019-07-11,1.7073
2019-07-12,1.5654
2019-07-15,-0.3343
2019-07-16,0.6894
2019-07-17,1.4804
2019-07-18,-0.62
2019-07-19,-1.3761
2019-07-22,1.4698
2019-07-23,5.0972
2019-07-24,2.0412
2019-07-25,0.0855
2019-07-26,0.615
2019-07-29,-0.4244
2019-07-30,0.2046
2019-07-31,-3.6413
2019-08-01,-1.3244
2019-08-02,-3.1317
2019-08-05,-4.7478
2019-08-06,3.879
2019-08-07,2.6139
2019-08-08,10.3348
2019-08-09,-1.5335999999999999
2019-08-12,-3.584
2019-08-13,3.3003
2019-08-14,-2.6064
2019-08-15,-1.3812
2019-08-16,2.6085000000000003
2019-08-19,2.9176
2019-08-20,-0.6963
2019-08-21,-0.3172
2019-08-22,-1.658
2019-08-23,-4.9387
2019-08-26,0.4837
2019-08-27,-3.7796
2019-08-28,1.4082
2019-08-29,2.6311
2019-08-30,-0.7299
2019-09-03,-1.1836
2019-09-04,1.4701
2019-09-05,2.039
2019-09-06,1.0692
2019-09-09,0.5897
2019-09-10,-1.4828000000000001
2019-09-11,6.2303
2019-09-12,0.1483
2019-09-13,-2.9446
2019-09-16,0.3729
2019-09-17,-0.6079
2019-09-18,-0.6456
2019-09-19,-0.0513
2019-09-20,0.6672
2019-09-23,-1.9035
2019-09-24,-5.2495
2019-09-25,3.0353
2019-09-26,-0.8163
2019-09-27,-5.5466
2019-09-30,1.4586000000000001
2019-10-01,-4.3129
2019-10-02,-2.2244
2019-10-03,-2.6741
2019-10-04,5.7822
2019-10-07,2.326
2019-10-08,-2.2163
2019-10-09,0.5231
2019-10-10,0.0385
2019-10-11,3.6794000000000002
2019-10-14,-1.0777
2019-10-15,2.1788
2019-10-16,-2.5735
2019-10-17,3.9623
2019-10-18,-0.4356
2019-10-21,1.3307
2019-10-22,-1.0254
2019-10-23,0.2181
2019-10-24,-0.4897
2019-10-25,2.6973000000000003
2019-10-28,1.4374
2019-10-29,-1.0322
2019-10-30,1.1137
2019-10-31,9.5455
2019-11-01,3.9978
2019-11-04,-0.775
2019-11-05,1.8404
2019-11-06,-0.653
2019-11-07,0.4586
2019-11-08,1.2325
2019-11-11,0.1804
2019-11-12,1.5754000000000001
2019-11-13,0.1625
2019-11-14,0.2654
2019-11-15,1.3384
2019-11-18,0.0145
2019-11-19,0.4934
2019-11-20,-1.4007
2019-11-21,-1.655
2019-11-22,1.5488
2019-11-25,3.9595000000000002
2019-11-26,1.9607999999999999
2019-11-27,2.2551
2019-11-29,-0.3382
2019-12-02,0.543
2019-12-03,-3.1326
2019-12-04,1.1848
2019-12-05,-0.6612
2019-12-06,-0.0416
2019-12-09,-3.3296
