ticker,CNBZ US Equity
2008-04-22,0.5747
2008-04-24,-0.1429
2008-05-06,0.1431
2008-05-23,1.4285999999999999
2008-05-27,-1.6901000000000002
2008-05-28,-6.8768
2008-06-02,4.6154
2008-06-23,4.4118
2008-07-02,-13.3523
2008-07-08,0.0
2008-07-16,16.3934
2008-07-22,-15.493
2008-07-29,-3.3333
2008-08-18,0.0
2008-08-20,-1.7241
2008-08-21,0.0
2008-08-25,1.7544
2008-09-15,0.0
2008-09-16,1.7241
2008-09-29,-5.9322
2008-09-30,-27.9279
2008-10-01,15.0
2008-10-02,0.0
2008-10-03,-21.7391
2008-10-07,-16.6667
2008-10-08,6.6667
2008-10-10,6.25
2008-10-13,8.8235
2008-10-14,5.4054
2008-10-15,0.0
2008-10-20,12.5641
2008-10-30,-4.328
2008-11-03,-4.7619
2008-11-07,5.0
2008-11-12,-4.7619
2008-11-14,-15.0
2008-11-24,0.0
2008-11-25,-11.7647
2008-11-26,3.3333
2008-12-01,-4.8387
2008-12-02,-5.0847
2008-12-04,6.4286
2008-12-09,0.6711
2009-02-02,8.3333
2009-02-13,4.6154
2009-02-17,5.8824
2009-02-19,-5.5556
2009-02-20,2.9412000000000003
2009-02-23,-2.8571
2009-02-24,-11.7647
2009-03-03,-16.6667
2009-03-10,-4.0
2009-03-11,12.5
2009-03-17,-3.7037
2009-03-26,3.8462
2009-03-31,-40.3704
2009-04-06,35.4037
2009-04-09,0.9174
2009-04-14,-13.6364
2009-04-15,31.5789
2009-04-29,-12.0
2009-05-05,0.0
2009-05-20,0.9091
2009-05-22,-0.9009
2009-06-10,0.4545
2009-06-15,0.905
2009-06-16,-5.8296
2009-06-17,0.0
2009-06-23,0.0
2009-06-29,0.0
2009-07-08,-3.8095
2009-07-27,-0.495
2009-07-30,-9.9502
2009-08-04,10.4972
2009-08-06,0.1
2009-08-07,-0.0999
2009-08-17,0.5
2009-08-20,-7.4527
2009-08-21,-0.0108
2009-08-26,-8.6022
2009-08-28,-2.3529
2009-09-09,-3.012
2009-09-11,-19.8758
2009-09-14,0.0
2009-09-15,19.3798
2009-09-16,15.5844
2009-09-17,12.3596
2009-09-18,0.0
2009-09-24,0.5
2009-09-28,-0.4975
2009-09-30,5.0
2009-10-01,0.0
2009-10-13,0.0
2009-10-22,0.0
2009-10-23,0.0
2009-10-26,0.0
2009-10-27,0.0
2009-11-03,-4.7619
2009-11-04,2.5
2009-11-10,-5.3659
2009-11-11,0.0
2009-11-12,5.6701
2009-11-16,-14.6341
2009-11-18,15.4286
2009-12-01,-0.099
2009-12-11,0.0
2009-12-28,1.5857
2010-01-11,0.0
2010-01-27,-2.439
2010-02-19,-13.8
2010-03-19,14.8492
2010-03-23,-14.1414
2010-03-30,11.7647
2010-03-31,5.2632
2010-04-07,0.0
2010-04-09,0.1
2010-04-21,-2.5974
2010-04-26,-5.1282
2010-05-04,8.1081
2010-05-05,2.5
2010-05-10,2.439
2010-05-14,-11.9048
2010-05-21,0.0
2010-05-24,0.0
2010-05-25,0.0
2010-06-01,-5.4054
2010-06-03,2.2857
2010-06-11,-1.6760000000000002
2010-06-14,0.0
2010-06-18,10.7955
2010-06-25,-2.5641
2010-06-28,0.0
2010-07-27,0.0
2010-08-02,5.2632
2010-08-06,5.0
2010-08-09,-4.7619
2010-08-12,0.0
2010-08-18,0.0
2010-08-25,5.0
2010-08-27,-4.7619
2010-08-30,5.0
2010-09-03,-4.7619
2010-09-14,0.0
2010-09-15,0.0
2010-09-17,0.0
2010-09-21,0.0
2010-10-28,0.0
2010-11-02,2.5
2010-11-22,-2.439
2010-12-07,0.0
2010-12-09,0.0
2010-12-13,0.0
2010-12-14,0.0
2010-12-22,0.0
2010-12-27,-5.0
2010-12-28,0.0
2010-12-30,0.0
2011-01-06,7.8947
2011-01-12,-7.3171
2011-01-19,7.8947
2011-01-20,-7.3171
2011-01-25,0.1053
2011-01-26,-0.1052
2011-01-31,-5.2632
2011-02-03,-5.0
2011-02-10,11.1111
2011-02-16,-5.2632
2011-03-04,-3.8778
2011-03-10,-0.0116
2011-03-11,0.0
2011-03-25,2.1965
2011-04-04,-0.905
2011-04-06,-1.2557
2011-04-26,-4.6243
2011-05-02,0.0
2011-05-04,0.0
2011-05-11,3.0424
2011-05-13,-0.0118
2011-05-23,0.5882
2011-05-31,-0.5848
2011-06-22,-5.8824
2011-06-29,0.0
2011-07-06,3.125
2011-07-12,0.0
2011-07-13,9.0909
2011-07-29,0.0
2011-08-03,-5.6667
2011-08-04,-5.7715
2011-08-08,3.125
2011-08-30,0.0
2011-09-02,0.0
2011-09-16,0.0
2011-09-23,0.0
2011-09-26,-7.8788
2011-10-05,8.5526
2011-10-10,-3.0303
2011-10-11,0.0
2011-10-12,0.0
2011-10-19,-1.375
2011-10-31,0.0
2011-11-02,-3.6755
2011-11-03,-0.6579
2011-11-04,-5.9603
2011-11-07,-1.4085
2011-11-21,-7.1429
2011-11-30,10.3077
2011-12-13,18.5495
2011-12-19,-17.647100000000002
2011-12-29,-7.1429
2012-01-17,6.9231
2012-01-26,8.4892
2012-01-30,-0.5305
2012-02-06,-1.3333
2012-02-09,-2.027
2012-02-10,-10.3448
2012-02-15,3.8462
2012-03-01,0.0
2012-03-02,0.0
2012-03-07,3.7037
2012-03-08,0.0
2012-03-12,0.0
2012-03-14,0.0
2012-03-15,0.0
2012-03-16,-7.1429
2012-03-22,0.0
2012-03-23,11.0769
2012-03-26,-1.662
2012-04-09,-8.4507
2012-04-10,6.9231
2012-04-11,-4.7482
2012-04-13,1.3595
2012-04-17,2.0864
2012-04-19,0.7299
2012-04-20,0.0
2012-04-24,-8.6957
2012-04-25,8.7302
2012-04-27,4.3796
2012-04-30,4.8951
2012-05-01,3.3333
2012-05-03,0.0
2012-05-16,5.1613
2012-05-21,-1.8405
2012-05-22,-0.125
2012-05-23,-2.378
2012-05-31,5.1282
2012-06-01,0.0
2012-06-04,0.0
2012-06-15,2.439
2012-06-18,0.5952
2012-06-19,0.5917
2012-06-20,0.0
2012-06-21,0.0
2012-07-02,5.8824
2012-07-10,0.0
2012-07-11,11.1111
2012-07-13,-13.8
2012-07-16,4.4084
2012-07-25,11.2222
2012-08-01,0.3996
2012-08-10,-0.4975
2012-08-20,-3.0
2012-09-14,-5.1546
2012-09-17,-6.3043
2012-09-21,4.4084
2012-09-24,7.2222
2012-09-25,3.6269
2012-09-26,0.0
2012-09-27,0.0
2012-09-28,0.0
2012-10-09,0.0
2012-10-10,10.0
2012-10-11,1.3636
2012-10-16,-1.3453
2012-10-18,0.0
2012-10-22,-9.0909
2012-10-25,0.0
2012-10-31,0.1
2012-11-14,-1.0989
2012-11-15,0.0
2012-11-16,0.0
2012-11-20,0.0
2012-12-05,0.0
2012-12-07,0.0
2012-12-10,1.0101
2012-12-13,0.0
2012-12-18,0.5
2012-12-19,1.99
2013-01-09,-2.439
2013-01-14,0.0
2013-01-15,-4.5
2013-01-28,0.0
2013-01-31,4.712
2013-02-19,0.0
2013-03-19,5.0
2013-03-20,-4.1905
2013-03-28,4.3738
2013-04-09,0.0
2013-04-15,0.0
2013-04-25,0.0
2013-05-01,0.9524
2013-05-10,0.0
2013-05-16,-0.3774
2013-05-17,0.0
2013-05-21,0.0
2013-05-23,0.0
2013-05-24,13.6364
2013-05-30,-7.5
2013-05-31,0.4505
2013-06-03,1.7936999999999999
2013-06-04,-3.0837
2013-06-05,0.0
2013-06-06,0.0
2013-06-17,0.4545
2013-06-25,-0.4525
2013-06-26,0.0
2013-06-28,0.0
2013-07-05,3.1818
2013-07-10,-6.6079
2013-07-11,3.7736
2013-07-15,-0.9091
2013-07-16,-2.7523
2013-07-19,-2.3585
2013-07-25,5.314
2013-08-02,-4.5872
2013-08-05,5.2885
2013-08-09,6.758
2013-08-15,2.5663
2013-08-19,-0.3336
2013-08-23,0.4184
2013-09-04,2.1008
2013-09-05,0.0
2013-09-09,0.0
2013-09-19,-1.2346
2013-09-23,-4.5833
2013-09-25,0.0
2013-09-26,0.4367
2013-10-01,0.0
2013-10-17,0.0
2013-10-18,0.0
2013-10-21,1.7391
2013-10-22,0.0
2013-10-25,0.0
2013-11-12,-0.4274
2013-11-14,-1.7167
2013-11-19,-0.4367
2013-11-20,0.0
2013-11-25,0.8772
2013-11-26,-1.913
2013-11-29,-0.266
2013-12-06,0.0
2013-12-11,0.0
2013-12-20,0.0
2013-12-23,-3.1111
2013-12-26,0.9174
2014-01-02,-2.2727
2014-01-03,4.186
2014-01-10,-0.9009
2014-01-15,-2.7273
2014-01-22,7.9439
2014-01-23,2.0779
2014-01-31,-0.3393
2014-02-05,0.0
2014-02-11,0.0
2014-02-12,5.9574
2014-03-10,-4.4177
2014-03-26,0.8403
2014-03-28,0.0
2014-04-07,0.0
2014-04-11,-0.4167
2014-04-15,0.0
2014-04-23,0.0
2014-04-24,2.5105
2014-04-30,1.0612
2014-05-09,0.0
2014-05-15,0.0
2014-05-19,-0.6462
2014-05-22,-2.0325
2014-06-02,3.3195
2014-06-05,0.3213
2014-06-06,0.0801
2014-06-10,1.2
2014-06-16,2.7668
2014-06-19,0.0
2014-06-27,-3.8462
2014-07-07,4.8
2014-07-11,0.7692
2014-07-14,6.8702
2014-07-30,-5.7143
2014-08-12,0.7576
2014-08-27,1.5038
2014-09-08,-0.3704
2014-09-09,-2.6022
2014-09-10,0.0
2014-09-12,2.6718
2014-09-17,-1.487
2014-10-13,0.0
2014-10-16,0.0
2014-10-22,0.0
2014-10-23,4.9056999999999995
2014-11-18,-2.8777
2014-11-19,7.4074
2014-11-26,-3.1034
2014-12-01,-0.3559
2014-12-08,0.0
2014-12-09,1.4285999999999999
2014-12-12,-1.4085
2015-01-08,0.7194
2015-01-20,0.0
2015-02-03,1.4285999999999999
2015-02-04,-0.3521
2015-02-05,2.1201
2015-02-06,10.3806
2015-02-10,-0.5643
2015-02-18,0.5675
2015-02-19,-10.2194
2015-02-20,1.9553
2015-02-26,4.4521
2015-03-13,4.5902
2015-04-07,-2.8213
2015-04-08,0.0
2015-04-10,0.0
2015-04-30,0.0
2015-05-04,2.9032
2015-05-07,-2.8213
2015-05-11,1.6129
2015-05-26,1.9048
2015-05-28,-0.3115
2015-06-05,0.0
2015-06-09,0.3125
2015-06-15,0.0
2015-06-17,-0.3115
2015-06-18,-2.5
2015-06-24,0.0
2015-06-25,5.7692
2015-06-29,0.0
2015-07-02,2.9697
2015-07-07,-8.1813
2015-07-08,2.5641
2015-07-14,1.5625
2015-07-27,3.7267
2015-07-28,1.7964
2015-07-29,0.0
2015-07-31,-5.8824
2015-08-10,0.3125
2015-08-24,0.0
2015-08-26,2.4922
2015-09-16,0.0
2015-10-02,-1.8237
2015-10-05,0.0
2015-10-16,0.0
2015-10-21,0.0
2015-11-04,0.0
2015-11-17,0.0
2015-11-30,0.6192
2015-12-01,1.2308
2016-01-25,0.3086
2016-01-26,0.0
2016-01-27,1.5385
2016-01-28,-0.0485
2016-01-29,0.0485
2016-02-16,19.697
2016-03-08,-11.0222
2016-03-31,10.9649
2016-04-01,0.0
2016-04-04,0.0
2016-04-07,-1.2821
2016-05-16,-8.2597
2016-05-18,-2.8313
2016-05-20,1.3986
2016-06-09,-4.8276
2016-06-10,0.3019
2016-06-13,3.2511
2016-06-27,-4.3732
2016-06-30,5.1829
2016-07-06,-6.3768
2016-07-07,3.4056
2016-07-11,1.7964
2016-07-18,-0.2941
2016-07-25,0.0
2016-08-19,7.7844
2016-08-22,-6.9444
2016-08-24,7.4627
2016-09-20,1.3889
2016-09-21,1.0959
2016-09-22,-0.813
2016-09-26,0.0
2016-09-28,0.2732
2016-09-29,0.0
2016-10-03,0.8174
2016-10-04,2.1622
2016-10-05,-2.9101
2016-10-06,2.9973
2016-10-07,0.0
2016-10-10,0.0
2016-10-11,-2.9101
2016-10-20,0.0007
2016-10-24,-0.0007
2016-11-01,0.8174
2016-11-10,0.0
2016-11-30,5.4054
2016-12-02,-1.2821
2016-12-05,1.2987
2016-12-14,-5.3846
2016-12-30,2.981
2017-01-03,0.0
2017-01-04,0.0
2017-01-06,1.3158
2017-01-09,2.5974
2017-01-10,0.0
2017-02-24,18.6047
2017-02-28,0.2179
2017-03-01,0.0
2017-03-07,6.6522
2017-03-14,-3.1798
2017-03-15,0.0
2017-03-16,0.0
2017-03-29,-3.1579
2017-04-06,-4.3478
2017-04-20,0.25
2017-04-27,2.0177
2017-05-02,-2.2222
2017-05-08,-9.0864
2017-05-24,-0.005
2017-05-30,0.25
2017-06-01,-0.2494
2017-06-02,0.0
2017-06-05,-1.5
2017-06-13,-2.2843
2017-06-21,-1.039
2017-06-27,10.2362
2017-07-24,0.0
2017-08-15,1.9417
2017-09-01,0.0
2017-09-11,3.5714
2017-11-02,-8.505700000000001
2017-11-10,0.7538
2017-11-15,9.7257
2017-12-04,-4.3182
2017-12-07,4.5131
2017-12-08,-0.2273
2017-12-18,0.6834
2018-01-08,-0.4525
2018-01-25,-5.8182
2018-01-26,0.1476
2018-01-31,0.0491
2018-02-02,8.055
2018-02-05,-4.5455
2018-02-09,0.4762
2018-02-12,-0.237
2018-02-15,0.0
2018-02-20,0.0
2018-02-26,2.1378
2018-02-27,-2.093
2018-02-28,0.0
2018-03-08,0.2375
2018-03-12,4.5024
2018-03-28,-0.2268
2018-04-04,4.0909
2018-04-09,-4.8035
2018-04-20,0.0
2018-04-23,0.0092
2018-04-24,0.0
2018-04-25,3.2015000000000002
2018-05-22,-2.8889
2018-05-31,0.6865
2018-06-07,-0.4545
2018-06-15,0.4566
2018-07-03,0.0
2018-07-06,-2.0
2018-07-18,2.8293
2018-08-09,-0.7763
2018-08-14,6.4766
2018-08-23,-2.5652
2018-08-28,0.0
2018-09-04,2.6328
2018-09-06,-2.5564999999999998
2018-09-07,-0.0089
2018-09-18,2.6328
2018-09-19,0.0
2018-09-20,0.8696
2018-09-21,2.3707
2018-10-02,-3.1579
2018-10-03,-2.5652
2018-10-12,-0.2677
2018-10-16,1.736
2018-10-17,-1.5745
2018-10-30,2.7702999999999998
2018-11-01,-3.1739
2018-11-07,0.0
2018-11-08,-1.2124
2018-12-06,-1.1364
2018-12-07,0.0
2018-12-11,-0.6897
2018-12-20,0.0
2018-12-21,-5.0926
2018-12-27,-2.3902
2018-12-31,9.945
2019-01-15,-8.6364
2019-01-28,-1.0152
2019-01-31,2.5641
2019-02-26,-0.8
2019-03-12,3.3266
2019-04-08,0.0
2019-04-16,0.0
2019-04-26,-4.6341
2019-05-02,0.0
2019-05-08,2.3018
2019-05-28,2.5
2019-06-25,-2.439
2019-06-26,0.0
2019-06-28,2.5
2019-07-03,0.0
2019-07-09,0.0
2019-07-17,-1.2195
2019-07-23,2.4691
2019-07-24,-0.0241
2019-07-26,-0.4669
2019-07-29,-1.2346
2019-08-07,0.0
2019-08-08,1.25
2019-08-09,0.0
2019-08-13,1.2346
2019-08-20,-1.2195
2019-08-27,0.0494
2019-09-03,0.0
2019-09-06,0.691
2019-09-11,-0.7353
2019-09-25,0.0
2019-10-31,3.7037
2019-11-01,2.3810000000000002
2019-11-11,-6.9302
2019-11-12,-0.05
2019-11-13,0.0
2019-11-14,0.0
2019-11-18,-1.25
2019-11-19,0.0
2019-11-20,0.0
2019-11-21,0.0
2019-11-27,4.962
2019-11-29,0.0965
2019-12-04,-3.6145
2019-12-09,5.0
2019-12-11,23.8095
2019-12-13,-11.538499999999999
2019-12-31,-2.1739
2020-01-14,-5.5111
2020-01-16,0.0
2020-01-24,1.1505
2020-01-28,-0.3791
2020-02-04,4.6622
2020-02-05,4.5
2020-02-13,0.0
2020-03-13,-13.8756
2020-03-18,16.1616
2020-03-23,0.0
2020-04-06,-21.3043
2020-04-17,2.2099
2020-04-23,-3.2432
2020-04-24,-5.0279
2020-04-27,0.0
2020-04-28,4.4118
2020-05-01,1.4085
2020-05-08,-1.3889
2020-05-27,1.3521
2020-06-02,-6.0589
2020-06-08,0.5917
2020-06-09,5.8824
2020-06-12,2.7778
2020-06-15,2.7027
2020-07-06,5.2632
2020-07-23,-5.55
2020-07-30,-2.6501
